[['2, k, 0', [-0.147662, -0.23033, 1.0]], ['2, k, 1', [-0.141813, 0.102441, 1.0]], ['2, k, 2', [-0.135231, 0.42537, 1.0]], ['2, k, 3', [-0.131681, 0.585964, 1.0]], ['2, k, 4', [-0.330268, 0.311517, 1.0]], ['2, k, 5', [-0.435795, 0.124336, 1.0]], ['2, k, 6', [-0.484316, -0.0654161, 1.0]], ['2, k, 7', [-0.478909, -0.141154, 1.0]], ['2, k, 8', [0.0432971, 0.310114, 1.0]], ['2, k, 9', [0.148189, 0.125042, 1.0]], ['2, k, 10', [0.2058, -0.0413514, 1.0]], ['2, k, 11', [0.198368, -0.109158, 1.0]], ['2, k, 12', [-0.230662, -0.226389, 1.0]], ['2, k, 13', [-0.256583, -0.642577, 1.0]], ['2, k, 14', [-0.289194, -1.00983, 1.0]], ['2, k, 15', [-0.342773, -1.09375, 1.0]], ['2, k, 16', [-0.0600601, -0.227122, 1.0]], ['2, k, 17', [0.0201345, -0.628867, 1.0]], ['2, k, 18', [0.0762749, -1.03036, 1.0]], ['2, k, 19', [0.103516, -1.08789, 1.0]], ['2, k, 20', [-0.137007, 0.346054, 1.0]], ['2, k, 21', [-0.464254, -0.189296, 1.0]], ['2, k, 22', [-0.412964, -0.170516, 1.0]], ['2, k, 23', [0.194161, -0.152832, 1.0]], ['2, k, 24', [0.228932, -0.114201, 1.0]]]
[['2, k, 0', [-0.111977, -0.130881, 1.0]], ['2, k, 1', [-0.150602, 0.158868, 1.0]], ['2, k, 2', [-0.196048, 0.443222, 1.0]], ['2, k, 3', [-0.228357, 0.602426, 1.0]], ['2, k, 4', [-0.372359, 0.377905, 1.0]], ['2, k, 5', [-0.520179, 0.596526, 1.0]], ['2, k, 6', [-0.628794, 0.806812, 1.0]], ['2, k, 7', [-0.644044, 0.903161, 1.0]], ['2, k, 8', [-0.0514993, 0.458266, 1.0]], ['2, k, 9', [0.0260417, 0.73543, 1.0]], ['2, k, 10', [0.0178518, 0.964159, 1.0]], ['2, k, 11', [-0.00353888, 1.0326, 1.0]], ['2, k, 12', [-0.185578, -0.138881, 1.0]], ['2, k, 13', [-0.233022, -0.618763, 1.0]], ['2, k, 14', [-0.285745, -1.00348, 1.0]], ['2, k, 15', [-0.331138, -1.08432, 1.0]], ['2, k, 16', [-0.0352012, -0.119039, 1.0]], ['2, k, 17', [0.0526921, -0.620733, 1.0]], ['2, k, 18', [0.0842959, -1.01412, 1.0]], ['2, k, 19', [0.106689, -1.0785, 1.0]], ['2, k, 20', [-0.183262, 0.373027, 1.0]], ['2, k, 21', [-0.645453, 0.968536, 1.0]], ['2, k, 22', [-0.576153, 0.939739, 1.0]], ['2, k, 23', [-0.0287566, 1.08891, 1.0]], ['2, k, 24', [-0.10045, 1.02366, 1.0]]]
[['2, k, 0', [-0.11636, -0.132441, 1.0]], ['2, k, 1', [-0.152402, 0.158502, 1.0]], ['2, k, 2', [-0.195592, 0.443069, 1.0]], ['2, k, 3', [-0.220399, 0.603589, 1.0]], ['2, k, 4', [-0.371673, 0.379416, 1.0]], ['2, k, 5', [-0.513443, 0.600393, 1.0]], ['2, k, 6', [-0.616239, 0.821486, 1.0]], ['2, k, 7', [-0.631695, 0.915444, 1.0]], ['2, k, 8', [-0.050229, 0.455346, 1.0]], ['2, k, 9', [0.0338409, 0.730131, 1.0]], ['2, k, 10', [0.0314132, 0.961563, 1.0]], ['2, k, 11', [0.021885, 1.02818, 1.0]], ['2, k, 12', [-0.190678, -0.140037, 1.0]], ['2, k, 13', [-0.236283, -0.618231, 1.0]], ['2, k, 14', [-0.285934, -1.0035, 1.0]], ['2, k, 15', [-0.331239, -1.08446, 1.0]], ['2, k, 16', [-0.0388925, -0.120989, 1.0]], ['2, k, 17', [0.0492053, -0.620088, 1.0]], ['2, k, 18', [0.0840485, -1.01399, 1.0]], ['2, k, 19', [0.106602, -1.07787, 1.0]], ['2, k, 20', [-0.183297, 0.372949, 1.0]], ['2, k, 21', [-0.627469, 0.980073, 1.0]], ['2, k, 22', [-0.568484, 0.946136, 1.0]], ['2, k, 23', [0.00600347, 1.09416, 1.0]], ['2, k, 24', [-0.0567778, 1.02786, 1.0]]]
[['2, k, 0', [-0.122066, -0.133671, 1.0]], ['2, k, 1', [-0.154688, 0.158278, 1.0]], ['2, k, 2', [-0.195117, 0.443028, 1.0]], ['2, k, 3', [-0.214288, 0.603864, 1.0]], ['2, k, 4', [-0.370447, 0.382805, 1.0]], ['2, k, 5', [-0.505359, 0.605514, 1.0]], ['2, k, 6', [-0.594784, 0.805838, 1.0]], ['2, k, 7', [-0.619129, 0.908349, 1.0]], ['2, k, 8', [-0.0484267, 0.45322, 1.0]], ['2, k, 9', [0.0430433, 0.721976, 1.0]], ['2, k, 10', [0.0431402, 0.958978, 1.0]], ['2, k, 11', [0.0361393, 1.02449, 1.0]], ['2, k, 12', [-0.197057, -0.140341, 1.0]], ['2, k, 13', [-0.23984, -0.617417, 1.0]], ['2, k, 14', [-0.285554, -1.00343, 1.0]], ['2, k, 15', [-0.331419, -1.08437, 1.0]], ['2, k, 16', [-0.0438645, -0.12309, 1.0]], ['2, k, 17', [0.0462367, -0.619885, 1.0]], ['2, k, 18', [0.0840663, -1.01403, 1.0]], ['2, k, 19', [0.106556, -1.07746, 1.0]], ['2, k, 20', [-0.183363, 0.372923, 1.0]], ['2, k, 21', [-0.632385, 0.971006, 1.0]], ['2, k, 22', [-0.565352, 0.947321, 1.0]], ['2, k, 23', [0.0236853, 1.08341, 1.0]], ['2, k, 24', [-0.0423779, 1.02358, 1.0]]]
[['2, k, 0', [-0.126559, -0.134462, 1.0]], ['2, k, 1', [-0.157589, 0.157068, 1.0]], ['2, k, 2', [-0.194737, 0.441464, 1.0]], ['2, k, 3', [-0.207561, 0.6034, 1.0]], ['2, k, 4', [-0.369389, 0.385383, 1.0]], ['2, k, 5', [-0.496916, 0.609505, 1.0]], ['2, k, 6', [-0.579757, 0.84326, 1.0]], ['2, k, 7', [-0.600314, 0.936065, 1.0]], ['2, k, 8', [-0.0466069, 0.450951, 1.0]], ['2, k, 9', [0.0521412, 0.716074, 1.0]], ['2, k, 10', [0.0581466, 0.958309, 1.0]], ['2, k, 11', [0.0548689, 1.02113, 1.0]], ['2, k, 12', [-0.201406, -0.14063, 1.0]], ['2, k, 13', [-0.241983, -0.617371, 1.0]], ['2, k, 14', [-0.2851, -1.00239, 1.0]], ['2, k, 15', [-0.331086, -1.08372, 1.0]], ['2, k, 16', [-0.0483807, -0.124432, 1.0]], ['2, k, 17', [0.0415363, -0.61808, 1.0]], ['2, k, 18', [0.0844525, -1.01473, 1.0]], ['2, k, 19', [0.106572, -1.07754, 1.0]], ['2, k, 20', [-0.184026, 0.371536, 1.0]], ['2, k, 21', [-0.601287, 0.996092, 1.0]], ['2, k, 22', [-0.510648, 0.961549, 1.0]], ['2, k, 23', [0.0379406, 1.08514, 1.0]], ['2, k, 24', [-0.0243133, 1.02369, 1.0]]]
[['2, k, 0', [-0.129373, -0.134953, 1.0]], ['2, k, 1', [-0.158617, 0.156819, 1.0]], ['2, k, 2', [-0.194109, 0.441169, 1.0]], ['2, k, 3', [-0.200202, 0.603764, 1.0]], ['2, k, 4', [-0.364742, 0.395172, 1.0]], ['2, k, 5', [-0.485574, 0.612529, 1.0]], ['2, k, 6', [-0.56998, 0.825755, 1.0]], ['2, k, 7', [-0.590024, 0.92865, 1.0]], ['2, k, 8', [-0.0444939, 0.449083, 1.0]], ['2, k, 9', [0.0621635, 0.707636, 1.0]], ['2, k, 10', [0.0708062, 0.960261, 1.0]], ['2, k, 11', [0.0702762, 1.01786, 1.0]], ['2, k, 12', [-0.20467, -0.140738, 1.0]], ['2, k, 13', [-0.24481, -0.617446, 1.0]], ['2, k, 14', [-0.284679, -1.00151, 1.0]], ['2, k, 15', [-0.333256, -1.08402, 1.0]], ['2, k, 16', [-0.0507213, -0.125258, 1.0]], ['2, k, 17', [0.0380436, -0.618687, 1.0]], ['2, k, 18', [0.0844009, -1.01471, 1.0]], ['2, k, 19', [0.113, -1.08875, 1.0]], ['2, k, 20', [-0.183998, 0.371424, 1.0]], ['2, k, 21', [-0.597611, 0.993318, 1.0]], ['2, k, 22', [-0.538264, 0.963831, 1.0]], ['2, k, 23', [0.0574625, 1.06919, 1.0]], ['2, k, 24', [-0.015342, 1.02125, 1.0]]]
[['2, k, 0', [-0.133101, -0.135569, 1.0]], ['2, k, 1', [-0.158255, 0.159143, 1.0]], ['2, k, 2', [-0.178045, 0.455659, 1.0]], ['2, k, 3', [-0.192251, 0.603367, 1.0]], ['2, k, 4', [-0.361798, 0.400444, 1.0]], ['2, k, 5', [-0.479418, 0.618673, 1.0]], ['2, k, 6', [-0.561979, 0.823774, 1.0]], ['2, k, 7', [-0.575503, 0.922521, 1.0]], ['2, k, 8', [-0.0417439, 0.447039, 1.0]], ['2, k, 9', [0.0719414, 0.698326, 1.0]], ['2, k, 10', [0.0976874, 0.957316, 1.0]], ['2, k, 11', [0.0898723, 1.01357, 1.0]], ['2, k, 12', [-0.208304, -0.140569, 1.0]], ['2, k, 13', [-0.247839, -0.618777, 1.0]], ['2, k, 14', [-0.285133, -1.00181, 1.0]], ['2, k, 15', [-0.33336, -1.08424, 1.0]], ['2, k, 16', [-0.0545475, -0.126766, 1.0]], ['2, k, 17', [0.0341477, -0.619576, 1.0]], ['2, k, 18', [0.0842528, -1.01535, 1.0]], ['2, k, 19', [0.110129, -1.08509, 1.0]], ['2, k, 20', [-0.175049, 0.381302, 1.0]], ['2, k, 21', [-0.584402, 0.988268, 1.0]], ['2, k, 22', [-0.525323, 0.963711, 1.0]], ['2, k, 23', [0.0592375, 1.07483, 1.0]], ['2, k, 24', [0.00855264, 1.01508, 1.0]]]
[['2, k, 0', [-0.135885, -0.13568, 1.0]], ['2, k, 1', [-0.158219, 0.159631, 1.0]], ['2, k, 2', [-0.176666, 0.455442, 1.0]], ['2, k, 3', [-0.184362, 0.602859, 1.0]], ['2, k, 4', [-0.347684, 0.417456, 1.0]], ['2, k, 5', [-0.469284, 0.625792, 1.0]], ['2, k, 6', [-0.537067, 0.85793, 1.0]], ['2, k, 7', [-0.555278, 0.954195, 1.0]], ['2, k, 8', [-0.0390442, 0.44524, 1.0]], ['2, k, 9', [0.0807526, 0.6904, 1.0]], ['2, k, 10', [0.110872, 0.955735, 1.0]], ['2, k, 11', [0.108028, 1.01095, 1.0]], ['2, k, 12', [-0.211128, -0.139885, 1.0]], ['2, k, 13', [-0.249517, -0.619515, 1.0]], ['2, k, 14', [-0.285555, -1.0023, 1.0]], ['2, k, 15', [-0.3338, -1.08482, 1.0]], ['2, k, 16', [-0.057404, -0.127754, 1.0]], ['2, k, 17', [0.0301609, -0.619659, 1.0]], ['2, k, 18', [0.0842372, -1.01576, 1.0]], ['2, k, 19', [0.107316, -1.0813, 1.0]], ['2, k, 20', [-0.173701, 0.381566, 1.0]], ['2, k, 21', [-0.55283, 1.0201, 1.0]], ['2, k, 22', [-0.470038, 0.97788, 1.0]], ['2, k, 23', [0.103009, 1.06355, 1.0]], ['2, k, 24', [0.0287673, 1.01438, 1.0]]]
[['2, k, 0', [-0.139337, -0.13596, 1.0]], ['2, k, 1', [-0.157914, 0.16065, 1.0]], ['2, k, 2', [-0.172401, 0.457063, 1.0]], ['2, k, 3', [-0.177701, 0.601613, 1.0]], ['2, k, 4', [-0.344296, 0.42273, 1.0]], ['2, k, 5', [-0.46091, 0.631389, 1.0]], ['2, k, 6', [-0.52961, 0.880896, 1.0]], ['2, k, 7', [-0.537258, 0.966282, 1.0]], ['2, k, 8', [-0.0270251, 0.439548, 1.0]], ['2, k, 9', [0.0906384, 0.678526, 1.0]], ['2, k, 10', [0.125923, 0.957627, 1.0]], ['2, k, 11', [0.124164, 1.00871, 1.0]], ['2, k, 12', [-0.214576, -0.139069, 1.0]], ['2, k, 13', [-0.251706, -0.619656, 1.0]], ['2, k, 14', [-0.285611, -1.00224, 1.0]], ['2, k, 15', [-0.334406, -1.08602, 1.0]], ['2, k, 16', [-0.0608889, -0.129235, 1.0]], ['2, k, 17', [0.02621, -0.619149, 1.0]], ['2, k, 18', [0.0840373, -1.01691, 1.0]], ['2, k, 19', [0.107108, -1.08022, 1.0]], ['2, k, 20', [-0.170135, 0.38352, 1.0]], ['2, k, 21', [-0.536281, 1.02827, 1.0]], ['2, k, 22', [-0.460425, 0.984237, 1.0]], ['2, k, 23', [0.116718, 1.06241, 1.0]], ['2, k, 24', [0.0442955, 1.00898, 1.0]]]
[['2, k, 0', [-0.142344, -0.13632, 1.0]], ['2, k, 1', [-0.157216, 0.161927, 1.0]], ['2, k, 2', [-0.166292, 0.459796, 1.0]], ['2, k, 3', [-0.171482, 0.601591, 1.0]], ['2, k, 4', [-0.341997, 0.42493, 1.0]], ['2, k, 5', [-0.452064, 0.63909, 1.0]], ['2, k, 6', [-0.509189, 0.86703, 1.0]], ['2, k, 7', [-0.522826, 0.966397, 1.0]], ['2, k, 8', [-0.0221319, 0.438528, 1.0]], ['2, k, 9', [0.0993674, 0.675055, 1.0]], ['2, k, 10', [0.148326, 0.943692, 1.0]], ['2, k, 11', [0.143618, 1.0011, 1.0]], ['2, k, 12', [-0.217735, -0.138558, 1.0]], ['2, k, 13', [-0.253899, -0.620411, 1.0]], ['2, k, 14', [-0.286339, -1.00305, 1.0]], ['2, k, 15', [-0.334368, -1.08636, 1.0]], ['2, k, 16', [-0.0636642, -0.130484, 1.0]], ['2, k, 17', [0.0213365, -0.618084, 1.0]], ['2, k, 18', [0.0838784, -1.01711, 1.0]], ['2, k, 19', [0.106361, -1.07912, 1.0]], ['2, k, 20', [-0.16523, 0.386231, 1.0]], ['2, k, 21', [-0.519346, 1.0367, 1.0]], ['2, k, 22', [-0.444148, 0.984334, 1.0]], ['2, k, 23', [0.121973, 1.05883, 1.0]], ['2, k, 24', [0.0594448, 1.00677, 1.0]]]
[['2, k, 0', [-0.144919, -0.137051, 1.0]], ['2, k, 1', [-0.156883, 0.162225, 1.0]], ['2, k, 2', [-0.163404, 0.459843, 1.0]], ['2, k, 3', [-0.163961, 0.600202, 1.0]], ['2, k, 4', [-0.338519, 0.426347, 1.0]], ['2, k, 5', [-0.445255, 0.645059, 1.0]], ['2, k, 6', [-0.49823, 0.867596, 1.0]], ['2, k, 7', [-0.507312, 0.967473, 1.0]], ['2, k, 8', [0.00240745, 0.431064, 1.0]], ['2, k, 9', [0.10708, 0.66302, 1.0]], ['2, k, 10', [0.158271, 0.940502, 1.0]], ['2, k, 11', [0.1625, 0.995672, 1.0]], ['2, k, 12', [-0.220623, -0.138371, 1.0]], ['2, k, 13', [-0.255422, -0.62092, 1.0]], ['2, k, 14', [-0.286381, -1.00385, 1.0]], ['2, k, 15', [-0.334785, -1.08727, 1.0]], ['2, k, 16', [-0.0658405, -0.132133, 1.0]], ['2, k, 17', [0.0171637, -0.618602, 1.0]], ['2, k, 18', [0.0837439, -1.01748, 1.0]], ['2, k, 19', [0.105885, -1.07887, 1.0]], ['2, k, 20', [-0.162873, 0.386486, 1.0]], ['2, k, 21', [-0.502894, 1.03174, 1.0]], ['2, k, 22', [-0.456679, 0.991716, 1.0]], ['2, k, 23', [0.155545, 1.04483, 1.0]], ['2, k, 24', [0.0768557, 1.00119, 1.0]]]
[['2, k, 0', [-0.146961, -0.137416, 1.0]], ['2, k, 1', [-0.155108, 0.162372, 1.0]], ['2, k, 2', [-0.153521, 0.458166, 1.0]], ['2, k, 3', [-0.156685, 0.597685, 1.0]], ['2, k, 4', [-0.333241, 0.429612, 1.0]], ['2, k, 5', [-0.437643, 0.651089, 1.0]], ['2, k, 6', [-0.488372, 0.869827, 1.0]], ['2, k, 7', [-0.489786, 0.970432, 1.0]], ['2, k, 8', [0.00741214, 0.430966, 1.0]], ['2, k, 9', [0.113226, 0.655745, 1.0]], ['2, k, 10', [0.187153, 0.92836, 1.0]], ['2, k, 11', [0.18171, 0.986442, 1.0]], ['2, k, 12', [-0.222735, -0.137882, 1.0]], ['2, k, 13', [-0.256787, -0.621786, 1.0]], ['2, k, 14', [-0.286872, -1.00568, 1.0]], ['2, k, 15', [-0.335406, -1.08861, 1.0]], ['2, k, 16', [-0.0677879, -0.133448, 1.0]], ['2, k, 17', [0.0150809, -0.620114, 1.0]], ['2, k, 18', [0.0832856, -1.01778, 1.0]], ['2, k, 19', [0.105978, -1.079, 1.0]], ['2, k, 20', [-0.155043, 0.385521, 1.0]], ['2, k, 21', [-0.478579, 1.03458, 1.0]], ['2, k, 22', [-0.442141, 0.988928, 1.0]], ['2, k, 23', [0.178589, 1.03829, 1.0]], ['2, k, 24', [0.0960487, 0.997654, 1.0]]]
[['2, k, 0', [-0.1487, -0.137666, 1.0]], ['2, k, 1', [-0.153598, 0.162018, 1.0]], ['2, k, 2', [-0.148087, 0.455799, 1.0]], ['2, k, 3', [-0.149169, 0.596817, 1.0]], ['2, k, 4', [-0.328304, 0.432252, 1.0]], ['2, k, 5', [-0.429043, 0.656839, 1.0]], ['2, k, 6', [-0.468342, 0.8704, 1.0]], ['2, k, 7', [-0.474159, 0.968742, 1.0]], ['2, k, 8', [0.0129396, 0.430636, 1.0]], ['2, k, 9', [0.120074, 0.650857, 1.0]], ['2, k, 10', [0.198532, 0.925612, 1.0]], ['2, k, 11', [0.202421, 0.981549, 1.0]], ['2, k, 12', [-0.224519, -0.13742, 1.0]], ['2, k, 13', [-0.25836, -0.622141, 1.0]], ['2, k, 14', [-0.286852, -1.00593, 1.0]], ['2, k, 15', [-0.335586, -1.0888, 1.0]], ['2, k, 16', [-0.0693484, -0.134354, 1.0]], ['2, k, 17', [0.0134694, -0.620916, 1.0]], ['2, k, 18', [0.0828673, -1.0183, 1.0]], ['2, k, 19', [0.106033, -1.07922, 1.0]], ['2, k, 20', [-0.150324, 0.383713, 1.0]], ['2, k, 21', [-0.463469, 1.03234, 1.0]], ['2, k, 22', [-0.422592, 0.988951, 1.0]], ['2, k, 23', [0.208216, 1.03033, 1.0]], ['2, k, 24', [0.12976, 0.989712, 1.0]]]
[['2, k, 0', [-0.150696, -0.138292, 1.0]], ['2, k, 1', [-0.151813, 0.160776, 1.0]], ['2, k, 2', [-0.142226, 0.451868, 1.0]], ['2, k, 3', [-0.142573, 0.597402, 1.0]], ['2, k, 4', [-0.326883, 0.432226, 1.0]], ['2, k, 5', [-0.420124, 0.66438, 1.0]], ['2, k, 6', [-0.45706, 0.877995, 1.0]], ['2, k, 7', [-0.444066, 1.00023, 1.0]], ['2, k, 8', [0.0155376, 0.430492, 1.0]], ['2, k, 9', [0.135808, 0.653025, 1.0]], ['2, k, 10', [0.212476, 0.922456, 1.0]], ['2, k, 11', [0.213098, 0.976376, 1.0]], ['2, k, 12', [-0.227229, -0.137304, 1.0]], ['2, k, 13', [-0.260248, -0.622463, 1.0]], ['2, k, 14', [-0.287513, -1.00976, 1.0]], ['2, k, 15', [-0.335715, -1.08862, 1.0]], ['2, k, 16', [-0.0706405, -0.135549, 1.0]], ['2, k, 17', [0.0124432, -0.621462, 1.0]], ['2, k, 18', [0.0823835, -1.01876, 1.0]], ['2, k, 19', [0.105835, -1.0794, 1.0]], ['2, k, 20', [-0.145326, 0.380478, 1.0]], ['2, k, 21', [-0.418508, 1.062, 1.0]], ['2, k, 22', [-0.355485, 1.0065, 1.0]], ['2, k, 23', [0.21577, 1.02556, 1.0]], ['2, k, 24', [0.131075, 0.985102, 1.0]]]
[['2, k, 0', [-0.152166, -0.138647, 1.0]], ['2, k, 1', [-0.149598, 0.160585, 1.0]], ['2, k, 2', [-0.135839, 0.451768, 1.0]], ['2, k, 3', [-0.136, 0.596506, 1.0]], ['2, k, 4', [-0.32506, 0.432227, 1.0]], ['2, k, 5', [-0.412496, 0.667723, 1.0]], ['2, k, 6', [-0.432613, 0.882827, 1.0]], ['2, k, 7', [-0.428301, 1.00054, 1.0]], ['2, k, 8', [0.0227981, 0.429136, 1.0]], ['2, k, 9', [0.147527, 0.651693, 1.0]], ['2, k, 10', [0.228291, 0.920621, 1.0]], ['2, k, 11', [0.230141, 0.971447, 1.0]], ['2, k, 12', [-0.22882, -0.137056, 1.0]], ['2, k, 13', [-0.26166, -0.622932, 1.0]], ['2, k, 14', [-0.28755, -1.01417, 1.0]], ['2, k, 15', [-0.335772, -1.08863, 1.0]], ['2, k, 16', [-0.0718591, -0.136486, 1.0]], ['2, k, 17', [0.0109213, -0.620993, 1.0]], ['2, k, 18', [0.0822856, -1.01873, 1.0]], ['2, k, 19', [0.105967, -1.07921, 1.0]], ['2, k, 20', [-0.139858, 0.380292, 1.0]], ['2, k, 21', [-0.410974, 1.06229, 1.0]], ['2, k, 22', [-0.352327, 1.00892, 1.0]], ['2, k, 23', [0.225937, 1.0187, 1.0]], ['2, k, 24', [0.149272, 0.976037, 1.0]]]
[['2, k, 0', [-0.154163, -0.13919, 1.0]], ['2, k, 1', [-0.148681, 0.160452, 1.0]], ['2, k, 2', [-0.132969, 0.451845, 1.0]], ['2, k, 3', [-0.129019, 0.597806, 1.0]], ['2, k, 4', [-0.312696, 0.430177, 1.0]], ['2, k, 5', [-0.404178, 0.671764, 1.0]], ['2, k, 6', [-0.410001, 0.952641, 1.0]], ['2, k, 7', [-0.41121, 1.00397, 1.0]], ['2, k, 8', [0.0237248, 0.429013, 1.0]], ['2, k, 9', [0.158229, 0.648221, 1.0]], ['2, k, 10', [0.241746, 0.917805, 1.0]], ['2, k, 11', [0.244446, 0.965099, 1.0]], ['2, k, 12', [-0.231247, -0.136864, 1.0]], ['2, k, 13', [-0.263825, -0.622766, 1.0]], ['2, k, 14', [-0.287353, -1.01609, 1.0]], ['2, k, 15', [-0.336043, -1.08841, 1.0]], ['2, k, 16', [-0.0734203, -0.137728, 1.0]], ['2, k, 17', [0.00949278, -0.620583, 1.0]], ['2, k, 18', [0.0823399, -1.0195, 1.0]], ['2, k, 19', [0.106223, -1.07994, 1.0]], ['2, k, 20', [-0.137407, 0.380278, 1.0]], ['2, k, 21', [-0.395361, 1.06553, 1.0]], ['2, k, 22', [-0.333425, 1.01323, 1.0]], ['2, k, 23', [0.244638, 1.01688, 1.0]], ['2, k, 24', [0.161096, 0.973588, 1.0]]]
[['2, k, 0', [-0.155416, -0.139594, 1.0]], ['2, k, 1', [-0.149011, 0.160581, 1.0]], ['2, k, 2', [-0.135156, 0.452935, 1.0]], ['2, k, 3', [-0.121276, 0.598651, 1.0]], ['2, k, 4', [-0.312638, 0.430196, 1.0]], ['2, k, 5', [-0.404313, 0.671103, 1.0]], ['2, k, 6', [-0.403595, 0.954273, 1.0]], ['2, k, 7', [-0.3958, 1.00636, 1.0]], ['2, k, 8', [0.0345097, 0.427111, 1.0]], ['2, k, 9', [0.169496, 0.643889, 1.0]], ['2, k, 10', [0.257422, 0.853144, 1.0]], ['2, k, 11', [0.264929, 0.944982, 1.0]], ['2, k, 12', [-0.232149, -0.136794, 1.0]], ['2, k, 13', [-0.265575, -0.622844, 1.0]], ['2, k, 14', [-0.28736, -1.01911, 1.0]], ['2, k, 15', [-0.335933, -1.08833, 1.0]], ['2, k, 16', [-0.0748637, -0.138732, 1.0]], ['2, k, 17', [0.00770181, -0.619585, 1.0]], ['2, k, 18', [0.0822369, -1.01944, 1.0]], ['2, k, 19', [0.1062, -1.0799, 1.0]], ['2, k, 20', [-0.138801, 0.380986, 1.0]], ['2, k, 21', [-0.379002, 1.06796, 1.0]], ['2, k, 22', [-0.323008, 1.01104, 1.0]], ['2, k, 23', [0.262966, 1.00246, 1.0]], ['2, k, 24', [0.17712, 0.961705, 1.0]]]
[['2, k, 0', [-0.15703, -0.140346, 1.0]], ['2, k, 1', [-0.1497, 0.160299, 1.0]], ['2, k, 2', [-0.136838, 0.452713, 1.0]], ['2, k, 3', [-0.114368, 0.598965, 1.0]], ['2, k, 4', [-0.303221, 0.427433, 1.0]], ['2, k, 5', [-0.382374, 0.682228, 1.0]], ['2, k, 6', [-0.38555, 0.943455, 1.0]], ['2, k, 7', [-0.374523, 1.01399, 1.0]], ['2, k, 8', [0.0345193, 0.427092, 1.0]], ['2, k, 9', [0.179687, 0.64017, 1.0]], ['2, k, 10', [0.265451, 0.847718, 1.0]], ['2, k, 11', [0.278603, 0.937259, 1.0]], ['2, k, 12', [-0.233892, -0.136914, 1.0]], ['2, k, 13', [-0.266797, -0.624118, 1.0]], ['2, k, 14', [-0.287403, -1.02036, 1.0]], ['2, k, 15', [-0.336018, -1.08835, 1.0]], ['2, k, 16', [-0.0762186, -0.140132, 1.0]], ['2, k, 17', [0.00659758, -0.619777, 1.0]], ['2, k, 18', [0.0821994, -1.01984, 1.0]], ['2, k, 19', [0.106308, -1.08017, 1.0]], ['2, k, 20', [-0.140128, 0.380767, 1.0]], ['2, k, 21', [-0.348255, 1.07495, 1.0]], ['2, k, 22', [-0.293933, 1.01649, 1.0]], ['2, k, 23', [0.271754, 0.993755, 1.0]], ['2, k, 24', [0.188705, 0.958137, 1.0]]]
[['2, k, 0', [-0.158758, -0.140493, 1.0]], ['2, k, 1', [-0.15037, 0.160266, 1.0]], ['2, k, 2', [-0.13762, 0.452713, 1.0]], ['2, k, 3', [-0.105641, 0.600014, 1.0]], ['2, k, 4', [-0.303294, 0.427493, 1.0]], ['2, k, 5', [-0.373797, 0.686225, 1.0]], ['2, k, 6', [-0.366717, 0.961682, 1.0]], ['2, k, 7', [-0.361088, 1.0159, 1.0]], ['2, k, 8', [0.0347469, 0.427149, 1.0]], ['2, k, 9', [0.189055, 0.633275, 1.0]], ['2, k, 10', [0.282395, 0.834491, 1.0]], ['2, k, 11', [0.296203, 0.924884, 1.0]], ['2, k, 12', [-0.235812, -0.136487, 1.0]], ['2, k, 13', [-0.267924, -0.623384, 1.0]], ['2, k, 14', [-0.287819, -1.02198, 1.0]], ['2, k, 15', [-0.336291, -1.08839, 1.0]], ['2, k, 16', [-0.0776545, -0.140757, 1.0]], ['2, k, 17', [0.00532865, -0.619307, 1.0]], ['2, k, 18', [0.0818872, -1.02078, 1.0]], ['2, k, 19', [0.106527, -1.08129, 1.0]], ['2, k, 20', [-0.140863, 0.38077, 1.0]], ['2, k, 21', [-0.339699, 1.07537, 1.0]], ['2, k, 22', [-0.281939, 1.01768, 1.0]], ['2, k, 23', [0.290234, 0.982878, 1.0]], ['2, k, 24', [0.206015, 0.94663, 1.0]]]
[['2, k, 0', [-0.160946, -0.141109, 1.0]], ['2, k, 1', [-0.150935, 0.160221, 1.0]], ['2, k, 2', [-0.137851, 0.452853, 1.0]], ['2, k, 3', [-0.0993118, 0.599124, 1.0]], ['2, k, 4', [-0.298419, 0.427566, 1.0]], ['2, k, 5', [-0.36668, 0.688196, 1.0]], ['2, k, 6', [-0.359875, 0.962193, 1.0]], ['2, k, 7', [-0.349834, 1.01084, 1.0]], ['2, k, 8', [0.0355452, 0.426572, 1.0]], ['2, k, 9', [0.1977, 0.626929, 1.0]], ['2, k, 10', [0.295564, 0.839743, 1.0]], ['2, k, 11', [0.30647, 0.919763, 1.0]], ['2, k, 12', [-0.237862, -0.136493, 1.0]], ['2, k, 13', [-0.269666, -0.62391, 1.0]], ['2, k, 14', [-0.287959, -1.02221, 1.0]], ['2, k, 15', [-0.336358, -1.08821, 1.0]], ['2, k, 16', [-0.0798407, -0.142011, 1.0]], ['2, k, 17', [0.00376127, -0.618475, 1.0]], ['2, k, 18', [0.0814256, -1.02074, 1.0]], ['2, k, 19', [0.107624, -1.08018, 1.0]], ['2, k, 20', [-0.14115, 0.380884, 1.0]], ['2, k, 21', [-0.328178, 1.06896, 1.0]], ['2, k, 22', [-0.281242, 1.01737, 1.0]], ['2, k, 23', [0.30972, 0.970708, 1.0]], ['2, k, 24', [0.215327, 0.943615, 1.0]]]
