[['2, k, 0', [-0.283956, -0.343803, 1.0]], ['2, k, 1', [-0.29498, -0.282885, 1.0]], ['2, k, 2', [-0.304864, -0.222137, 1.0]], ['2, k, 3', [-0.315455, -0.105399, 1.0]], ['2, k, 4', [-0.46292, -0.270222, 1.0]], ['2, k, 5', [-0.522115, -0.301237, 1.0]], ['2, k, 6', [-0.546908, -0.353798, 1.0]], ['2, k, 7', [-0.589795, -0.383718, 1.0]], ['2, k, 8', [-0.187997, -0.287073, 1.0]], ['2, k, 9', [-0.0515081, -0.330819, 1.0]], ['2, k, 10', [0.0351807, -0.347567, 1.0]], ['2, k, 11', [0.0713748, -0.3467, 1.0]], ['2, k, 12', [-0.343652, -0.336638, 1.0]], ['2, k, 13', [-0.570952, -0.356962, 1.0]], ['2, k, 14', [-0.410932, -0.427025, 1.0]], ['2, k, 15', [-0.448178, -0.415265, 1.0]], ['2, k, 16', [-0.21874, -0.344283, 1.0]], ['2, k, 17', [-0.485475, -0.352299, 1.0]], ['2, k, 18', [-0.559132, -0.375058, 1.0]], ['2, k, 19', [-0.551413, -0.341142, 1.0]], ['2, k, 20', [-0.302603, -0.237354, 1.0]], ['2, k, 21', [-0.602652, -0.394147, 1.0]], ['2, k, 22', [-0.639478, -0.378311, 1.0]], ['2, k, 23', [0.106164, -0.347939, 1.0]], ['2, k, 24', [0.0818239, -0.318872, 1.0]]]
[['2, k, 0', [-0.285433, -0.78436, 1.0]], ['2, k, 1', [-0.301314, -0.494102, 1.0]], ['2, k, 2', [-0.316458, -0.208969, 1.0]], ['2, k, 3', [-0.317002, -0.0598139, 1.0]], ['2, k, 4', [-0.468232, -0.318953, 1.0]], ['2, k, 5', [-0.558125, -0.493422, 1.0]], ['2, k, 6', [-0.604578, -0.661156, 1.0]], ['2, k, 7', [-0.594636, -0.708688, 1.0]], ['2, k, 8', [-0.146125, -0.311128, 1.0]], ['2, k, 9', [0.00162722, -0.502747, 1.0]], ['2, k, 10', [0.120828, -0.657156, 1.0]], ['2, k, 11', [0.115973, -0.700862, 1.0]], ['2, k, 12', [-0.351448, -0.777154, 1.0]], ['2, k, 13', [-0.404511, -1.10142, 1.0]], ['2, k, 14', [-0.418289, -1.55891, 1.0]], ['2, k, 15', [-0.338976, -1.57608, 1.0]], ['2, k, 16', [-0.21317, -0.774527, 1.0]], ['2, k, 17', [-0.160002, -1.13174, 1.0]], ['2, k, 18', [-0.13906, -1.54827, 1.0]], ['2, k, 19', [-0.164645, -1.587, 1.0]], ['2, k, 20', [-0.312763, -0.279662, 1.0]], ['2, k, 21', [-0.598548, -0.73473, 1.0]], ['2, k, 22', [-0.6327, -0.703445, 1.0]], ['2, k, 23', [0.135722, -0.726146, 1.0]], ['2, k, 24', [0.0775913, -0.72954, 1.0]]]
[['2, k, 0', [-0.285324, -0.786027, 1.0]], ['2, k, 1', [-0.301206, -0.495594, 1.0]], ['2, k, 2', [-0.316152, -0.209936, 1.0]], ['2, k, 3', [-0.315579, -0.0603085, 1.0]], ['2, k, 4', [-0.469377, -0.320841, 1.0]], ['2, k, 5', [-0.556466, -0.498539, 1.0]], ['2, k, 6', [-0.606444, -0.682605, 1.0]], ['2, k, 7', [-0.598216, -0.734636, 1.0]], ['2, k, 8', [-0.144335, -0.313281, 1.0]], ['2, k, 9', [-0.000357439, -0.510418, 1.0]], ['2, k, 10', [0.100408, -0.69141, 1.0]], ['2, k, 11', [0.105324, -0.728058, 1.0]], ['2, k, 12', [-0.351754, -0.778365, 1.0]], ['2, k, 13', [-0.404359, -1.1026, 1.0]], ['2, k, 14', [-0.428219, -1.51861, 1.0]], ['2, k, 15', [-0.374935, -1.55904, 1.0]], ['2, k, 16', [-0.212469, -0.776662, 1.0]], ['2, k, 17', [-0.159436, -1.13506, 1.0]], ['2, k, 18', [-0.141278, -1.54734, 1.0]], ['2, k, 19', [-0.170868, -1.58245, 1.0]], ['2, k, 20', [-0.312552, -0.280798, 1.0]], ['2, k, 21', [-0.602383, -0.767295, 1.0]], ['2, k, 22', [-0.6332, -0.735698, 1.0]], ['2, k, 23', [0.121785, -0.762872, 1.0]], ['2, k, 24', [0.0477819, -0.736371, 1.0]]]
[['2, k, 0', [-0.284991, -0.787114, 1.0]], ['2, k, 1', [-0.300919, -0.496377, 1.0]], ['2, k, 2', [-0.315732, -0.210221, 1.0]], ['2, k, 3', [-0.313563, -0.0611989, 1.0]], ['2, k, 4', [-0.469783, -0.322613, 1.0]], ['2, k, 5', [-0.554165, -0.510803, 1.0]], ['2, k, 6', [-0.609343, -0.698915, 1.0]], ['2, k, 7', [-0.605781, -0.756313, 1.0]], ['2, k, 8', [-0.143397, -0.314515, 1.0]], ['2, k, 9', [-0.00180678, -0.532371, 1.0]], ['2, k, 10', [0.107043, -0.707974, 1.0]], ['2, k, 11', [0.103605, -0.756968, 1.0]], ['2, k, 12', [-0.351732, -0.779275, 1.0]], ['2, k, 13', [-0.404709, -1.1073, 1.0]], ['2, k, 14', [-0.433039, -1.44205, 1.0]], ['2, k, 15', [-0.383966, -1.53458, 1.0]], ['2, k, 16', [-0.211737, -0.777913, 1.0]], ['2, k, 17', [-0.158324, -1.14191, 1.0]], ['2, k, 18', [-0.13917, -1.56177, 1.0]], ['2, k, 19', [-0.17869, -1.58532, 1.0]], ['2, k, 20', [-0.312201, -0.281253, 1.0]], ['2, k, 21', [-0.610559, -0.792106, 1.0]], ['2, k, 22', [-0.644242, -0.733756, 1.0]], ['2, k, 23', [0.116286, -0.787527, 1.0]], ['2, k, 24', [0.0638363, -0.768987, 1.0]]]
[['2, k, 0', [-0.284847, -0.787575, 1.0]], ['2, k, 1', [-0.300815, -0.496886, 1.0]], ['2, k, 2', [-0.315639, -0.210314, 1.0]], ['2, k, 3', [-0.311693, -0.0617425, 1.0]], ['2, k, 4', [-0.469981, -0.323213, 1.0]], ['2, k, 5', [-0.554133, -0.522696, 1.0]], ['2, k, 6', [-0.614232, -0.715112, 1.0]], ['2, k, 7', [-0.608989, -0.770708, 1.0]], ['2, k, 8', [-0.142187, -0.317004, 1.0]], ['2, k, 9', [-0.00351015, -0.539614, 1.0]], ['2, k, 10', [0.10265, -0.724132, 1.0]], ['2, k, 11', [0.0995825, -0.770523, 1.0]], ['2, k, 12', [-0.35175, -0.779655, 1.0]], ['2, k, 13', [-0.405731, -1.11293, 1.0]], ['2, k, 14', [-0.41983, -1.53634, 1.0]], ['2, k, 15', [-0.373255, -1.55958, 1.0]], ['2, k, 16', [-0.211452, -0.778396, 1.0]], ['2, k, 17', [-0.158332, -1.14155, 1.0]], ['2, k, 18', [-0.12051, -1.54135, 1.0]], ['2, k, 19', [-0.173869, -1.58095, 1.0]], ['2, k, 20', [-0.312129, -0.281512, 1.0]], ['2, k, 21', [-0.614947, -0.807602, 1.0]], ['2, k, 22', [-0.64689, -0.746902, 1.0]], ['2, k, 23', [0.115044, -0.802188, 1.0]], ['2, k, 24', [0.0534659, -0.776925, 1.0]]]
[['2, k, 0', [-0.284476, -0.788278, 1.0]], ['2, k, 1', [-0.300226, -0.497688, 1.0]], ['2, k, 2', [-0.314635, -0.210891, 1.0]], ['2, k, 3', [-0.309231, -0.0620976, 1.0]], ['2, k, 4', [-0.469472, -0.324114, 1.0]], ['2, k, 5', [-0.553754, -0.527708, 1.0]], ['2, k, 6', [-0.614804, -0.72215, 1.0]], ['2, k, 7', [-0.612444, -0.779893, 1.0]], ['2, k, 8', [-0.141241, -0.318296, 1.0]], ['2, k, 9', [-0.00482027, -0.545869, 1.0]], ['2, k, 10', [0.0956077, -0.736404, 1.0]], ['2, k, 11', [0.0926415, -0.773631, 1.0]], ['2, k, 12', [-0.351518, -0.780338, 1.0]], ['2, k, 13', [-0.406047, -1.11456, 1.0]], ['2, k, 14', [-0.421478, -1.53446, 1.0]], ['2, k, 15', [-0.372817, -1.56025, 1.0]], ['2, k, 16', [-0.21099, -0.779039, 1.0]], ['2, k, 17', [-0.15918, -1.13578, 1.0]], ['2, k, 18', [-0.135801, -1.5685, 1.0]], ['2, k, 19', [-0.19326, -1.58828, 1.0]], ['2, k, 20', [-0.311256, -0.282187, 1.0]], ['2, k, 21', [-0.620686, -0.819493, 1.0]], ['2, k, 22', [-0.651225, -0.756216, 1.0]], ['2, k, 23', [0.104684, -0.811742, 1.0]], ['2, k, 24', [0.0375189, -0.784273, 1.0]]]
[['2, k, 0', [-0.284444, -0.788842, 1.0]], ['2, k, 1', [-0.300024, -0.498375, 1.0]], ['2, k, 2', [-0.314094, -0.211452, 1.0]], ['2, k, 3', [-0.307362, -0.0635611, 1.0]], ['2, k, 4', [-0.469343, -0.324656, 1.0]], ['2, k, 5', [-0.554766, -0.534553, 1.0]], ['2, k, 6', [-0.61646, -0.732036, 1.0]], ['2, k, 7', [-0.613526, -0.788915, 1.0]], ['2, k, 8', [-0.140167, -0.319851, 1.0]], ['2, k, 9', [-0.00565546, -0.551677, 1.0]], ['2, k, 10', [0.0955315, -0.741928, 1.0]], ['2, k, 11', [0.090181, -0.78066, 1.0]], ['2, k, 12', [-0.351592, -0.780859, 1.0]], ['2, k, 13', [-0.405056, -1.11259, 1.0]], ['2, k, 14', [-0.427826, -1.51537, 1.0]], ['2, k, 15', [-0.381292, -1.55841, 1.0]], ['2, k, 16', [-0.210868, -0.779601, 1.0]], ['2, k, 17', [-0.15924, -1.13626, 1.0]], ['2, k, 18', [-0.144303, -1.56619, 1.0]], ['2, k, 19', [-0.160204, -1.588, 1.0]], ['2, k, 20', [-0.31082, -0.282802, 1.0]], ['2, k, 21', [-0.621234, -0.830159, 1.0]], ['2, k, 22', [-0.654447, -0.765507, 1.0]], ['2, k, 23', [0.0996704, -0.822133, 1.0]], ['2, k, 24', [0.0547304, -0.773226, 1.0]]]
[['2, k, 0', [-0.284551, -0.78928, 1.0]], ['2, k, 1', [-0.299991, -0.498758, 1.0]], ['2, k, 2', [-0.313783, -0.211531, 1.0]], ['2, k, 3', [-0.305957, -0.0636317, 1.0]], ['2, k, 4', [-0.468586, -0.325125, 1.0]], ['2, k, 5', [-0.555953, -0.53844, 1.0]], ['2, k, 6', [-0.617911, -0.738677, 1.0]], ['2, k, 7', [-0.615747, -0.793314, 1.0]], ['2, k, 8', [-0.138357, -0.321257, 1.0]], ['2, k, 9', [-0.00623719, -0.552517, 1.0]], ['2, k, 10', [0.0924577, -0.74508, 1.0]], ['2, k, 11', [0.089546, -0.783745, 1.0]], ['2, k, 12', [-0.351805, -0.781265, 1.0]], ['2, k, 13', [-0.405, -1.11234, 1.0]], ['2, k, 14', [-0.414678, -1.54872, 1.0]], ['2, k, 15', [-0.383567, -1.55442, 1.0]], ['2, k, 16', [-0.210869, -0.780051, 1.0]], ['2, k, 17', [-0.159151, -1.13685, 1.0]], ['2, k, 18', [-0.138309, -1.55887, 1.0]], ['2, k, 19', [-0.165919, -1.5906, 1.0]], ['2, k, 20', [-0.310593, -0.282965, 1.0]], ['2, k, 21', [-0.62933, -0.831512, 1.0]], ['2, k, 22', [-0.655594, -0.776, 1.0]], ['2, k, 23', [0.0995564, -0.825756, 1.0]], ['2, k, 24', [0.0568404, -0.769766, 1.0]]]
[['2, k, 0', [-0.284691, -0.78979, 1.0]], ['2, k, 1', [-0.299928, -0.499238, 1.0]], ['2, k, 2', [-0.313332, -0.21186, 1.0]], ['2, k, 3', [-0.304427, -0.0642, 1.0]], ['2, k, 4', [-0.467928, -0.32562, 1.0]], ['2, k, 5', [-0.559666, -0.543069, 1.0]], ['2, k, 6', [-0.619033, -0.744492, 1.0]], ['2, k, 7', [-0.616054, -0.798157, 1.0]], ['2, k, 8', [-0.137322, -0.32239, 1.0]], ['2, k, 9', [-0.00648961, -0.553901, 1.0]], ['2, k, 10', [0.0903301, -0.747357, 1.0]], ['2, k, 11', [0.0873051, -0.786569, 1.0]], ['2, k, 12', [-0.351979, -0.781744, 1.0]], ['2, k, 13', [-0.403661, -1.09968, 1.0]], ['2, k, 14', [-0.428987, -1.55444, 1.0]], ['2, k, 15', [-0.429241, -1.56454, 1.0]], ['2, k, 16', [-0.210984, -0.780555, 1.0]], ['2, k, 17', [-0.15911, -1.1367, 1.0]], ['2, k, 18', [-0.1329, -1.55236, 1.0]], ['2, k, 19', [-0.164387, -1.58994, 1.0]], ['2, k, 20', [-0.310259, -0.283343, 1.0]], ['2, k, 21', [-0.628444, -0.83134, 1.0]], ['2, k, 22', [-0.657792, -0.778928, 1.0]], ['2, k, 23', [0.100311, -0.826261, 1.0]], ['2, k, 24', [0.0306263, -0.798181, 1.0]]]
[['2, k, 0', [-0.284157, -0.790275, 1.0]], ['2, k, 1', [-0.299126, -0.499573, 1.0]], ['2, k, 2', [-0.312429, -0.211932, 1.0]], ['2, k, 3', [-0.303507, -0.0648505, 1.0]], ['2, k, 4', [-0.466767, -0.326718, 1.0]], ['2, k, 5', [-0.562075, -0.546344, 1.0]], ['2, k, 6', [-0.619846, -0.749699, 1.0]], ['2, k, 7', [-0.617911, -0.801773, 1.0]], ['2, k, 8', [-0.136398, -0.322776, 1.0]], ['2, k, 9', [-0.00599176, -0.554779, 1.0]], ['2, k, 10', [0.0900564, -0.749394, 1.0]], ['2, k, 11', [0.0877584, -0.789162, 1.0]], ['2, k, 12', [-0.351545, -0.782194, 1.0]], ['2, k, 13', [-0.403473, -1.09986, 1.0]], ['2, k, 14', [-0.436614, -1.55086, 1.0]], ['2, k, 15', [-0.37732, -1.55201, 1.0]], ['2, k, 16', [-0.210399, -0.781027, 1.0]], ['2, k, 17', [-0.15886, -1.13543, 1.0]], ['2, k, 18', [-0.122266, -1.57144, 1.0]], ['2, k, 19', [-0.167507, -1.57694, 1.0]], ['2, k, 20', [-0.309372, -0.283475, 1.0]], ['2, k, 21', [-0.632186, -0.836973, 1.0]], ['2, k, 22', [-0.657614, -0.783388, 1.0]], ['2, k, 23', [0.100377, -0.830504, 1.0]], ['2, k, 24', [0.0529464, -0.776212, 1.0]]]
[['2, k, 0', [-0.283949, -0.790572, 1.0]], ['2, k, 1', [-0.298776, -0.499811, 1.0]], ['2, k, 2', [-0.311851, -0.212132, 1.0]], ['2, k, 3', [-0.301996, -0.0654546, 1.0]], ['2, k, 4', [-0.466337, -0.326954, 1.0]], ['2, k, 5', [-0.561867, -0.548976, 1.0]], ['2, k, 6', [-0.619799, -0.753518, 1.0]], ['2, k, 7', [-0.618067, -0.80572, 1.0]], ['2, k, 8', [-0.135626, -0.323359, 1.0]], ['2, k, 9', [-0.00553935, -0.556371, 1.0]], ['2, k, 10', [0.0890638, -0.751868, 1.0]], ['2, k, 11', [0.0864127, -0.792185, 1.0]], ['2, k, 12', [-0.351343, -0.782538, 1.0]], ['2, k, 13', [-0.405499, -1.11896, 1.0]], ['2, k, 14', [-0.426343, -1.57436, 1.0]], ['2, k, 15', [-0.370122, -1.55381, 1.0]], ['2, k, 16', [-0.21019, -0.78128, 1.0]], ['2, k, 17', [-0.158487, -1.13593, 1.0]], ['2, k, 18', [-0.124798, -1.5571, 1.0]], ['2, k, 19', [-0.163028, -1.58102, 1.0]], ['2, k, 20', [-0.308854, -0.283685, 1.0]], ['2, k, 21', [-0.631726, -0.841414, 1.0]], ['2, k, 22', [-0.655541, -0.791104, 1.0]], ['2, k, 23', [0.098123, -0.836351, 1.0]], ['2, k, 24', [0.0516333, -0.781162, 1.0]]]
[['2, k, 0', [-0.283523, -0.790951, 1.0]], ['2, k, 1', [-0.297858, -0.50058, 1.0]], ['2, k, 2', [-0.310005, -0.213761, 1.0]], ['2, k, 3', [-0.300913, -0.0661475, 1.0]], ['2, k, 4', [-0.4657, -0.327079, 1.0]], ['2, k, 5', [-0.562765, -0.550773, 1.0]], ['2, k, 6', [-0.620357, -0.756036, 1.0]], ['2, k, 7', [-0.620187, -0.808534, 1.0]], ['2, k, 8', [-0.135168, -0.323533, 1.0]], ['2, k, 9', [-0.00525934, -0.55705, 1.0]], ['2, k, 10', [0.0883071, -0.753259, 1.0]], ['2, k, 11', [0.0851206, -0.793143, 1.0]], ['2, k, 12', [-0.350816, -0.782899, 1.0]], ['2, k, 13', [-0.405639, -1.11875, 1.0]], ['2, k, 14', [-0.433444, -1.51483, 1.0]], ['2, k, 15', [-0.370388, -1.56203, 1.0]], ['2, k, 16', [-0.20987, -0.781676, 1.0]], ['2, k, 17', [-0.15852, -1.13642, 1.0]], ['2, k, 18', [-0.137421, -1.55387, 1.0]], ['2, k, 19', [-0.157552, -1.58046, 1.0]], ['2, k, 20', [-0.307266, -0.28506, 1.0]], ['2, k, 21', [-0.630987, -0.841784, 1.0]], ['2, k, 22', [-0.655965, -0.79646, 1.0]], ['2, k, 23', [0.0985704, -0.836246, 1.0]], ['2, k, 24', [0.0307462, -0.805442, 1.0]]]
[['2, k, 0', [-0.283242, -0.791792, 1.0]], ['2, k, 1', [-0.297757, -0.50074, 1.0]], ['2, k, 2', [-0.309824, -0.213835, 1.0]], ['2, k, 3', [-0.300586, -0.0662977, 1.0]], ['2, k, 4', [-0.465506, -0.327373, 1.0]], ['2, k, 5', [-0.562434, -0.555212, 1.0]], ['2, k, 6', [-0.622084, -0.76045, 1.0]], ['2, k, 7', [-0.619745, -0.811188, 1.0]], ['2, k, 8', [-0.134641, -0.323779, 1.0]], ['2, k, 9', [-0.00500183, -0.559559, 1.0]], ['2, k, 10', [0.0886985, -0.755885, 1.0]], ['2, k, 11', [0.0860197, -0.793485, 1.0]], ['2, k, 12', [-0.350356, -0.783648, 1.0]], ['2, k, 13', [-0.403889, -1.11238, 1.0]], ['2, k, 14', [-0.437066, -1.44998, 1.0]], ['2, k, 15', [-0.384518, -1.54324, 1.0]], ['2, k, 16', [-0.20979, -0.782595, 1.0]], ['2, k, 17', [-0.158056, -1.14055, 1.0]], ['2, k, 18', [-0.13906, -1.55552, 1.0]], ['2, k, 19', [-0.172368, -1.57749, 1.0]], ['2, k, 20', [-0.307095, -0.285193, 1.0]], ['2, k, 21', [-0.630576, -0.842948, 1.0]], ['2, k, 22', [-0.657681, -0.797666, 1.0]], ['2, k, 23', [0.0919746, -0.837284, 1.0]], ['2, k, 24', [0.0488383, -0.783253, 1.0]]]
[['2, k, 0', [-0.282863, -0.792483, 1.0]], ['2, k, 1', [-0.297189, -0.50113, 1.0]], ['2, k, 2', [-0.308852, -0.21401, 1.0]], ['2, k, 3', [-0.300184, -0.0668637, 1.0]], ['2, k, 4', [-0.465228, -0.327666, 1.0]], ['2, k, 5', [-0.56289, -0.555859, 1.0]], ['2, k, 6', [-0.621572, -0.761379, 1.0]], ['2, k, 7', [-0.617445, -0.8138, 1.0]], ['2, k, 8', [-0.13408, -0.324061, 1.0]], ['2, k, 9', [-0.00406873, -0.561206, 1.0]], ['2, k, 10', [0.0893738, -0.757751, 1.0]], ['2, k, 11', [0.0849212, -0.793247, 1.0]], ['2, k, 12', [-0.349888, -0.784307, 1.0]], ['2, k, 13', [-0.403931, -1.11917, 1.0]], ['2, k, 14', [-0.436822, -1.45614, 1.0]], ['2, k, 15', [-0.382698, -1.54838, 1.0]], ['2, k, 16', [-0.209528, -0.783307, 1.0]], ['2, k, 17', [-0.158539, -1.13953, 1.0]], ['2, k, 18', [-0.144647, -1.55125, 1.0]], ['2, k, 19', [-0.169622, -1.57359, 1.0]], ['2, k, 20', [-0.306232, -0.285432, 1.0]], ['2, k, 21', [-0.633319, -0.845463, 1.0]], ['2, k, 22', [-0.657332, -0.801107, 1.0]], ['2, k, 23', [0.0988725, -0.833557, 1.0]], ['2, k, 24', [0.0316008, -0.804149, 1.0]]]
[['2, k, 0', [-0.282849, -0.792871, 1.0]], ['2, k, 1', [-0.296996, -0.501291, 1.0]], ['2, k, 2', [-0.308232, -0.21413, 1.0]], ['2, k, 3', [-0.299966, -0.067077, 1.0]], ['2, k, 4', [-0.465112, -0.327671, 1.0]], ['2, k, 5', [-0.562401, -0.555752, 1.0]], ['2, k, 6', [-0.621222, -0.761468, 1.0]], ['2, k, 7', [-0.616392, -0.812737, 1.0]], ['2, k, 8', [-0.133384, -0.324274, 1.0]], ['2, k, 9', [-0.00361569, -0.561819, 1.0]], ['2, k, 10', [0.089556, -0.758562, 1.0]], ['2, k, 11', [0.084089, -0.791578, 1.0]], ['2, k, 12', [-0.349766, -0.784538, 1.0]], ['2, k, 13', [-0.403032, -1.11513, 1.0]], ['2, k, 14', [-0.437243, -1.45131, 1.0]], ['2, k, 15', [-0.427465, -1.48605, 1.0]], ['2, k, 16', [-0.209645, -0.783862, 1.0]], ['2, k, 17', [-0.158109, -1.14127, 1.0]], ['2, k, 18', [-0.1128, -1.52878, 1.0]], ['2, k, 19', [-0.163848, -1.56801, 1.0]], ['2, k, 20', [-0.305733, -0.285578, 1.0]], ['2, k, 21', [-0.626047, -0.845442, 1.0]], ['2, k, 22', [-0.659133, -0.804891, 1.0]], ['2, k, 23', [0.0975617, -0.835866, 1.0]], ['2, k, 24', [0.0316907, -0.806493, 1.0]]]
[['2, k, 0', [-0.282805, -0.792923, 1.0]], ['2, k, 1', [-0.296816, -0.501323, 1.0]], ['2, k, 2', [-0.307744, -0.214057, 1.0]], ['2, k, 3', [-0.299769, -0.0669092, 1.0]], ['2, k, 4', [-0.465046, -0.327632, 1.0]], ['2, k, 5', [-0.561968, -0.555352, 1.0]], ['2, k, 6', [-0.620833, -0.761265, 1.0]], ['2, k, 7', [-0.617058, -0.812575, 1.0]], ['2, k, 8', [-0.133061, -0.324136, 1.0]], ['2, k, 9', [-0.00296297, -0.562045, 1.0]], ['2, k, 10', [0.0893715, -0.759259, 1.0]], ['2, k, 11', [0.0842599, -0.792388, 1.0]], ['2, k, 12', [-0.349681, -0.784522, 1.0]], ['2, k, 13', [-0.403489, -1.11602, 1.0]], ['2, k, 14', [-0.430709, -1.52461, 1.0]], ['2, k, 15', [-0.377635, -1.55582, 1.0]], ['2, k, 16', [-0.209632, -0.783925, 1.0]], ['2, k, 17', [-0.158134, -1.14155, 1.0]], ['2, k, 18', [-0.120903, -1.54158, 1.0]], ['2, k, 19', [-0.166675, -1.57608, 1.0]], ['2, k, 20', [-0.305314, -0.285534, 1.0]], ['2, k, 21', [-0.627661, -0.846173, 1.0]], ['2, k, 22', [-0.657784, -0.801219, 1.0]], ['2, k, 23', [0.0989002, -0.835846, 1.0]], ['2, k, 24', [0.0483235, -0.776259, 1.0]]]
[['2, k, 0', [-0.282831, -0.793061, 1.0]], ['2, k, 1', [-0.296631, -0.501526, 1.0]], ['2, k, 2', [-0.307306, -0.214352, 1.0]], ['2, k, 3', [-0.29966, -0.067152, 1.0]], ['2, k, 4', [-0.464801, -0.328043, 1.0]], ['2, k, 5', [-0.56155, -0.555264, 1.0]], ['2, k, 6', [-0.620513, -0.7612, 1.0]], ['2, k, 7', [-0.615457, -0.812213, 1.0]], ['2, k, 8', [-0.132243, -0.324317, 1.0]], ['2, k, 9', [-0.00297455, -0.561571, 1.0]], ['2, k, 10', [0.0890713, -0.758938, 1.0]], ['2, k, 11', [0.0847842, -0.792258, 1.0]], ['2, k, 12', [-0.349735, -0.784618, 1.0]], ['2, k, 13', [-0.403498, -1.11602, 1.0]], ['2, k, 14', [-0.431733, -1.51959, 1.0]], ['2, k, 15', [-0.387246, -1.56019, 1.0]], ['2, k, 16', [-0.209639, -0.784093, 1.0]], ['2, k, 17', [-0.158148, -1.14155, 1.0]], ['2, k, 18', [-0.133494, -1.59157, 1.0]], ['2, k, 19', [-0.191105, -1.55547, 1.0]], ['2, k, 20', [-0.304934, -0.285808, 1.0]], ['2, k, 21', [-0.635442, -0.846531, 1.0]], ['2, k, 22', [-0.654146, -0.79125, 1.0]], ['2, k, 23', [0.0997739, -0.83362, 1.0]], ['2, k, 24', [0.0311873, -0.805017, 1.0]]]
[['2, k, 0', [-0.282713, -0.793229, 1.0]], ['2, k, 1', [-0.296642, -0.501581, 1.0]], ['2, k, 2', [-0.307634, -0.214451, 1.0]], ['2, k, 3', [-0.299626, -0.0672349, 1.0]], ['2, k, 4', [-0.464819, -0.328013, 1.0]], ['2, k, 5', [-0.561634, -0.555285, 1.0]], ['2, k, 6', [-0.6202, -0.761404, 1.0]], ['2, k, 7', [-0.616981, -0.812122, 1.0]], ['2, k, 8', [-0.132197, -0.324243, 1.0]], ['2, k, 9', [-0.00272982, -0.561711, 1.0]], ['2, k, 10', [0.0888636, -0.759354, 1.0]], ['2, k, 11', [0.0835785, -0.792041, 1.0]], ['2, k, 12', [-0.34958, -0.784783, 1.0]], ['2, k, 13', [-0.404257, -1.11817, 1.0]], ['2, k, 14', [-0.43108, -1.52218, 1.0]], ['2, k, 15', [-0.377421, -1.56649, 1.0]], ['2, k, 16', [-0.209574, -0.784256, 1.0]], ['2, k, 17', [-0.158987, -1.14562, 1.0]], ['2, k, 18', [-0.128906, -1.57449, 1.0]], ['2, k, 19', [-0.181289, -1.57762, 1.0]], ['2, k, 20', [-0.305142, -0.285899, 1.0]], ['2, k, 21', [-0.630121, -0.844512, 1.0]], ['2, k, 22', [-0.655423, -0.803175, 1.0]], ['2, k, 23', [0.0971827, -0.833874, 1.0]], ['2, k, 24', [0.031162, -0.805202, 1.0]]]
[['2, k, 0', [-0.282668, -0.793338, 1.0]], ['2, k, 1', [-0.296677, -0.501641, 1.0]], ['2, k, 2', [-0.308069, -0.214336, 1.0]], ['2, k, 3', [-0.299556, -0.0672755, 1.0]], ['2, k, 4', [-0.46476, -0.32806, 1.0]], ['2, k, 5', [-0.561163, -0.554679, 1.0]], ['2, k, 6', [-0.619938, -0.760752, 1.0]], ['2, k, 7', [-0.615878, -0.811903, 1.0]], ['2, k, 8', [-0.131869, -0.324331, 1.0]], ['2, k, 9', [-0.00274989, -0.561546, 1.0]], ['2, k, 10', [0.0885978, -0.75934, 1.0]], ['2, k, 11', [0.0830655, -0.79255, 1.0]], ['2, k, 12', [-0.349526, -0.784857, 1.0]], ['2, k, 13', [-0.404352, -1.11835, 1.0]], ['2, k, 14', [-0.457021, -1.45215, 1.0]], ['2, k, 15', [-0.394428, -1.5387, 1.0]], ['2, k, 16', [-0.20954, -0.7844, 1.0]], ['2, k, 17', [-0.158909, -1.14529, 1.0]], ['2, k, 18', [-0.125625, -1.55178, 1.0]], ['2, k, 19', [-0.169371, -1.59043, 1.0]], ['2, k, 20', [-0.305452, -0.285842, 1.0]], ['2, k, 21', [-0.629366, -0.845721, 1.0]], ['2, k, 22', [-0.654677, -0.800691, 1.0]], ['2, k, 23', [0.0963035, -0.837624, 1.0]], ['2, k, 24', [0.0315322, -0.804315, 1.0]]]
