[['2, k, 0', [-0.175954, -0.389328, 1.0]], ['2, k, 1', [-0.184158, -0.087897, 1.0]], ['2, k, 2', [-0.1914, 0.207703, 1.0]], ['2, k, 3', [-0.176396, 0.354945, 1.0]], ['2, k, 4', [-0.362174, 0.111968, 1.0]], ['2, k, 5', [-0.465062, -0.145594, 1.0]], ['2, k, 6', [-0.517166, -0.387259, 1.0]], ['2, k, 7', [-0.514434, -0.451011, 1.0]], ['2, k, 8', [-0.010978, 0.094097, 1.0]], ['2, k, 9', [0.101031, -0.157351, 1.0]], ['2, k, 10', [0.158592, -0.384361, 1.0]], ['2, k, 11', [0.147881, -0.448373, 1.0]], ['2, k, 12', [-0.253834, -0.38077, 1.0]], ['2, k, 13', [-0.284776, -0.847888, 1.0]], ['2, k, 14', [-0.284865, -1.17794, 1.0]], ['2, k, 15', [-0.202344, -1.26991, 1.0]], ['2, k, 16', [-0.0940178, -0.388916, 1.0]], ['2, k, 17', [-0.0460069, -0.836669, 1.0]], ['2, k, 18', [0.00174301, -1.20174, 1.0]], ['2, k, 19', [0.0670225, -1.27516, 1.0]], ['2, k, 20', [-0.189757, 0.134602, 1.0]], ['2, k, 21', [-0.511904, -0.509024, 1.0]], ['2, k, 22', [-0.404161, -0.474165, 1.0]], ['2, k, 23', [0.139116, -0.50031, 1.0]], ['2, k, 24', [0.216363, -0.465159, 1.0]]]
[['2, k, 0', [-0.17941, -0.413459, 1.0]], ['2, k, 1', [-0.185468, -0.098198, 1.0]], ['2, k, 2', [-0.190536, 0.209979, 1.0]], ['2, k, 3', [-0.184693, 0.346794, 1.0]], ['2, k, 4', [-0.331798, 0.150653, 1.0]], ['2, k, 5', [-0.445715, 0.0757301, 1.0]], ['2, k, 6', [-0.516535, 0.0704122, 1.0]], ['2, k, 7', [-0.535906, 0.0773597, 1.0]], ['2, k, 8', [-0.0334094, 0.110112, 1.0]], ['2, k, 9', [0.0579899, 0.128552, 1.0]], ['2, k, 10', [0.147676, 0.0367521, 1.0]], ['2, k, 11', [0.159162, 0.051065, 1.0]], ['2, k, 12', [-0.257372, -0.411458, 1.0]], ['2, k, 13', [-0.278289, -0.782175, 1.0]], ['2, k, 14', [-0.291555, -1.11675, 1.0]], ['2, k, 15', [-0.341999, -1.21204, 1.0]], ['2, k, 16', [-0.097418, -0.405023, 1.0]], ['2, k, 17', [-0.049073, -0.782264, 1.0]], ['2, k, 18', [-0.0137417, -1.11717, 1.0]], ['2, k, 19', [0.0317733, -1.20767, 1.0]], ['2, k, 20', [-0.189209, 0.133024, 1.0]], ['2, k, 21', [-0.595805, 0.09094, 1.0]], ['2, k, 22', [-0.479525, 0.0610669, 1.0]], ['2, k, 23', [0.202242, 0.0743213, 1.0]], ['2, k, 24', [0.0696723, 0.0544193, 1.0]]]
[['2, k, 0', [-0.179879, -0.408823, 1.0]], ['2, k, 1', [-0.185934, -0.0966173, 1.0]], ['2, k, 2', [-0.191016, 0.210371, 1.0]], ['2, k, 3', [-0.183236, 0.347464, 1.0]], ['2, k, 4', [-0.331389, 0.148627, 1.0]], ['2, k, 5', [-0.445873, 0.075172, 1.0]], ['2, k, 6', [-0.540149, 0.0625476, 1.0]], ['2, k, 7', [-0.533518, 0.0594447, 1.0]], ['2, k, 8', [-0.0335656, 0.11225, 1.0]], ['2, k, 9', [0.0596996, 0.127873, 1.0]], ['2, k, 10', [0.152224, 0.0362998, 1.0]], ['2, k, 11', [0.14929, 0.0337495, 1.0]], ['2, k, 12', [-0.257608, -0.407437, 1.0]], ['2, k, 13', [-0.280796, -0.778321, 1.0]], ['2, k, 14', [-0.291526, -1.11668, 1.0]], ['2, k, 15', [-0.359862, -1.20573, 1.0]], ['2, k, 16', [-0.0980652, -0.400339, 1.0]], ['2, k, 17', [-0.0494459, -0.778038, 1.0]], ['2, k, 18', [-0.0149635, -1.1163, 1.0]], ['2, k, 19', [0.0312932, -1.20666, 1.0]], ['2, k, 20', [-0.189741, 0.133786, 1.0]], ['2, k, 21', [-0.578787, 0.0791894, 1.0]], ['2, k, 22', [-0.473471, 0.0448915, 1.0]], ['2, k, 23', [0.179052, 0.0288787, 1.0]], ['2, k, 24', [0.0390987, 0.0328223, 1.0]]]
[['2, k, 0', [-0.179757, -0.406449, 1.0]], ['2, k, 1', [-0.18568, -0.0959126, 1.0]], ['2, k, 2', [-0.190654, 0.210297, 1.0]], ['2, k, 3', [-0.184426, 0.349877, 1.0]], ['2, k, 4', [-0.331277, 0.146832, 1.0]], ['2, k, 5', [-0.449744, 0.0656278, 1.0]], ['2, k, 6', [-0.445774, 0.0421017, 1.0]], ['2, k, 7', [-0.519689, 0.0403166, 1.0]], ['2, k, 8', [-0.0333705, 0.112743, 1.0]], ['2, k, 9', [0.0959889, 0.0764793, 1.0]], ['2, k, 10', [0.148306, 0.0220092, 1.0]], ['2, k, 11', [0.16103, 0.0136528, 1.0]], ['2, k, 12', [-0.257394, -0.4058, 1.0]], ['2, k, 13', [-0.28483, -0.816347, 1.0]], ['2, k, 14', [-0.290873, -1.11697, 1.0]], ['2, k, 15', [-0.356144, -1.20437, 1.0]], ['2, k, 16', [-0.0980586, -0.397311, 1.0]], ['2, k, 17', [-0.0494276, -0.775278, 1.0]], ['2, k, 18', [-0.0148216, -1.11748, 1.0]], ['2, k, 19', [0.031593, -1.20713, 1.0]], ['2, k, 20', [-0.189458, 0.133938, 1.0]], ['2, k, 21', [-0.581455, 0.0473677, 1.0]], ['2, k, 22', [-0.505739, 0.0107034, 1.0]], ['2, k, 23', [0.189214, 0.0102174, 1.0]], ['2, k, 24', [0.0573928, 0.0128062, 1.0]]]
[['2, k, 0', [-0.180018, -0.404027, 1.0]], ['2, k, 1', [-0.185455, -0.094936, 1.0]], ['2, k, 2', [-0.190079, 0.210333, 1.0]], ['2, k, 3', [-0.184146, 0.350494, 1.0]], ['2, k, 4', [-0.332082, 0.144456, 1.0]], ['2, k, 5', [-0.451947, 0.0574131, 1.0]], ['2, k, 6', [-0.541982, 0.065777, 1.0]], ['2, k, 7', [-0.531418, 0.0237733, 1.0]], ['2, k, 8', [-0.0331696, 0.112998, 1.0]], ['2, k, 9', [0.0964789, 0.0734459, 1.0]], ['2, k, 10', [0.159775, 0.012174, 1.0]], ['2, k, 11', [0.177178, -0.00559159, 1.0]], ['2, k, 12', [-0.257585, -0.403821, 1.0]], ['2, k, 13', [-0.281228, -0.816492, 1.0]], ['2, k, 14', [-0.290901, -1.11684, 1.0]], ['2, k, 15', [-0.292866, -1.1731, 1.0]], ['2, k, 16', [-0.0983672, -0.394561, 1.0]], ['2, k, 17', [-0.0481664, -0.772958, 1.0]], ['2, k, 18', [-0.0151305, -1.11637, 1.0]], ['2, k, 19', [-0.0199379, -1.17256, 1.0]], ['2, k, 20', [-0.189011, 0.134263, 1.0]], ['2, k, 21', [-0.588146, 0.0353879, 1.0]], ['2, k, 22', [-0.467092, 0.00439176, 1.0]], ['2, k, 23', [0.257045, 0.000819423, 1.0]], ['2, k, 24', [0.172968, 0.0344403, 1.0]]]
[['2, k, 0', [-0.179972, -0.402287, 1.0]], ['2, k, 1', [-0.185283, -0.0942056, 1.0]], ['2, k, 2', [-0.189927, 0.21036, 1.0]], ['2, k, 3', [-0.184118, 0.350701, 1.0]], ['2, k, 4', [-0.333173, 0.138192, 1.0]], ['2, k, 5', [-0.447192, 0.0637549, 1.0]], ['2, k, 6', [-0.536338, 0.0585759, 1.0]], ['2, k, 7', [-0.552333, 0.00467185, 1.0]], ['2, k, 8', [-0.0333147, 0.112567, 1.0]], ['2, k, 9', [0.0974459, 0.0669162, 1.0]], ['2, k, 10', [0.161433, -0.00800323, 1.0]], ['2, k, 11', [0.177183, -0.0251261, 1.0]], ['2, k, 12', [-0.257318, -0.40111, 1.0]], ['2, k, 13', [-0.284245, -0.772309, 1.0]], ['2, k, 14', [-0.290791, -1.11634, 1.0]], ['2, k, 15', [-0.362305, -1.20313, 1.0]], ['2, k, 16', [-0.0984437, -0.393677, 1.0]], ['2, k, 17', [-0.0468541, -0.772457, 1.0]], ['2, k, 18', [-0.0149697, -1.11285, 1.0]], ['2, k, 19', [-0.0194763, -1.16905, 1.0]], ['2, k, 20', [-0.188856, 0.134428, 1.0]], ['2, k, 21', [-0.639064, 0.00995848, 1.0]], ['2, k, 22', [-0.493982, -0.027858, 1.0]], ['2, k, 23', [0.24595, -0.0239386, 1.0]], ['2, k, 24', [0.275238, -0.032945, 1.0]]]
[['2, k, 0', [-0.179491, -0.401295, 1.0]], ['2, k, 1', [-0.184956, -0.0937861, 1.0]], ['2, k, 2', [-0.189686, 0.210294, 1.0]], ['2, k, 3', [-0.184227, 0.352792, 1.0]], ['2, k, 4', [-0.333834, 0.132702, 1.0]], ['2, k, 5', [-0.443553, 0.0627095, 1.0]], ['2, k, 6', [-0.530655, 0.029852, 1.0]], ['2, k, 7', [-0.543316, -0.0135096, 1.0]], ['2, k, 8', [-0.033301, 0.111789, 1.0]], ['2, k, 9', [0.104883, 0.057906, 1.0]], ['2, k, 10', [0.125787, -0.0395999, 1.0]], ['2, k, 11', [0.148529, -0.0418319, 1.0]], ['2, k, 12', [-0.257128, -0.400364, 1.0]], ['2, k, 13', [-0.282715, -0.772311, 1.0]], ['2, k, 14', [-0.290981, -1.11599, 1.0]], ['2, k, 15', [-0.292208, -1.17221, 1.0]], ['2, k, 16', [-0.0976247, -0.39254, 1.0]], ['2, k, 17', [-0.0471544, -0.77147, 1.0]], ['2, k, 18', [-0.0146967, -1.11455, 1.0]], ['2, k, 19', [-0.0187736, -1.17071, 1.0]], ['2, k, 20', [-0.188632, 0.134493, 1.0]], ['2, k, 21', [-0.628988, -0.00811161, 1.0]], ['2, k, 22', [-0.606129, -0.0225782, 1.0]], ['2, k, 23', [0.156579, -0.0799796, 1.0]], ['2, k, 24', [0.220599, -0.0411853, 1.0]]]
[['2, k, 0', [-0.179275, -0.400967, 1.0]], ['2, k, 1', [-0.184632, -0.0934636, 1.0]], ['2, k, 2', [-0.189245, 0.210322, 1.0]], ['2, k, 3', [-0.184293, 0.353, 1.0]], ['2, k, 4', [-0.334751, 0.127357, 1.0]], ['2, k, 5', [-0.434798, 0.0529549, 1.0]], ['2, k, 6', [-0.502914, 0.00810775, 1.0]], ['2, k, 7', [-0.53726, -0.030718, 1.0]], ['2, k, 8', [-0.0327907, 0.110427, 1.0]], ['2, k, 9', [0.0898723, 0.0383818, 1.0]], ['2, k, 10', [0.162307, -0.0444472, 1.0]], ['2, k, 11', [0.155274, -0.0588861, 1.0]], ['2, k, 12', [-0.257028, -0.400221, 1.0]], ['2, k, 13', [-0.284132, -0.772103, 1.0]], ['2, k, 14', [-0.291441, -1.1164, 1.0]], ['2, k, 15', [-0.292682, -1.17263, 1.0]], ['2, k, 16', [-0.0972871, -0.392042, 1.0]], ['2, k, 17', [-0.0471389, -0.771257, 1.0]], ['2, k, 18', [-0.0152894, -1.11725, 1.0]], ['2, k, 19', [-0.0193788, -1.1734, 1.0]], ['2, k, 20', [-0.188233, 0.134655, 1.0]], ['2, k, 21', [-0.624193, -0.0193533, 1.0]], ['2, k, 22', [-0.572536, -0.0136456, 1.0]], ['2, k, 23', [0.156902, -0.0936431, 1.0]], ['2, k, 24', [0.232514, -0.0644168, 1.0]]]
[['2, k, 0', [-0.178793, -0.400027, 1.0]], ['2, k, 1', [-0.184598, -0.0931932, 1.0]], ['2, k, 2', [-0.189362, 0.210254, 1.0]], ['2, k, 3', [-0.18435, 0.353116, 1.0]], ['2, k, 4', [-0.335352, 0.123844, 1.0]], ['2, k, 5', [-0.436914, 0.0492289, 1.0]], ['2, k, 6', [-0.523844, -0.0267857, 1.0]], ['2, k, 7', [-0.543939, -0.0458265, 1.0]], ['2, k, 8', [-0.0326958, 0.110206, 1.0]], ['2, k, 9', [0.0902244, 0.0365535, 1.0]], ['2, k, 10', [0.165065, -0.0435726, 1.0]], ['2, k, 11', [0.15514, -0.0769048, 1.0]], ['2, k, 12', [-0.256649, -0.399682, 1.0]], ['2, k, 13', [-0.282975, -0.771828, 1.0]], ['2, k, 14', [-0.291524, -1.11725, 1.0]], ['2, k, 15', [-0.29207, -1.17343, 1.0]], ['2, k, 16', [-0.0967284, -0.390715, 1.0]], ['2, k, 17', [-0.0473702, -0.770022, 1.0]], ['2, k, 18', [-0.0151382, -1.11847, 1.0]], ['2, k, 19', [-0.0185346, -1.17457, 1.0]], ['2, k, 20', [-0.188287, 0.134673, 1.0]], ['2, k, 21', [-0.636492, -0.0396665, 1.0]], ['2, k, 22', [-0.651482, -0.0499249, 1.0]], ['2, k, 23', [0.158764, -0.107758, 1.0]], ['2, k, 24', [0.234863, -0.0844309, 1.0]]]
[['2, k, 0', [-0.177881, -0.399037, 1.0]], ['2, k, 1', [-0.183483, -0.0925332, 1.0]], ['2, k, 2', [-0.188054, 0.210182, 1.0]], ['2, k, 3', [-0.1842, 0.353404, 1.0]], ['2, k, 4', [-0.335164, 0.121884, 1.0]], ['2, k, 5', [-0.437109, 0.0447237, 1.0]], ['2, k, 6', [-0.49895, -0.03024, 1.0]], ['2, k, 7', [-0.54774, -0.0618472, 1.0]], ['2, k, 8', [-0.0321945, 0.110411, 1.0]], ['2, k, 9', [0.0893499, 0.0345771, 1.0]], ['2, k, 10', [0.156813, -0.0991511, 1.0]], ['2, k, 11', [0.157049, -0.0951236, 1.0]], ['2, k, 12', [-0.255616, -0.398067, 1.0]], ['2, k, 13', [-0.283013, -0.769532, 1.0]], ['2, k, 14', [-0.290232, -1.12017, 1.0]], ['2, k, 15', [-0.290625, -1.17631, 1.0]], ['2, k, 16', [-0.0959775, -0.390262, 1.0]], ['2, k, 17', [-0.0479265, -0.769679, 1.0]], ['2, k, 18', [-0.0153099, -1.11734, 1.0]], ['2, k, 19', [0.037626, -1.20018, 1.0]], ['2, k, 20', [-0.187069, 0.134866, 1.0]], ['2, k, 21', [-0.629728, -0.0554217, 1.0]], ['2, k, 22', [-0.53671, -0.0250539, 1.0]], ['2, k, 23', [0.180204, -0.119522, 1.0]], ['2, k, 24', [0.227136, -0.0752013, 1.0]]]
[['2, k, 0', [-0.177821, -0.399203, 1.0]], ['2, k, 1', [-0.183301, -0.0925592, 1.0]], ['2, k, 2', [-0.187587, 0.210159, 1.0]], ['2, k, 3', [-0.184145, 0.353329, 1.0]], ['2, k, 4', [-0.334661, 0.120281, 1.0]], ['2, k, 5', [-0.437399, 0.0397829, 1.0]], ['2, k, 6', [-0.523302, -0.0460723, 1.0]], ['2, k, 7', [-0.543611, -0.0765609, 1.0]], ['2, k, 8', [-0.031165, 0.110273, 1.0]], ['2, k, 9', [0.0910403, 0.0258633, 1.0]], ['2, k, 10', [0.158278, -0.105145, 1.0]], ['2, k, 11', [0.158656, -0.11493, 1.0]], ['2, k, 12', [-0.255611, -0.39817, 1.0]], ['2, k, 13', [-0.283069, -0.769658, 1.0]], ['2, k, 14', [-0.290213, -1.12013, 1.0]], ['2, k, 15', [-0.290756, -1.17628, 1.0]], ['2, k, 16', [-0.0958173, -0.390595, 1.0]], ['2, k, 17', [-0.0476696, -0.770258, 1.0]], ['2, k, 18', [-0.0178163, -1.11818, 1.0]], ['2, k, 19', [0.0070678, -1.21845, 1.0]], ['2, k, 20', [-0.186686, 0.134881, 1.0]], ['2, k, 21', [-0.646541, -0.075241, 1.0]], ['2, k, 22', [-0.524636, -0.0402422, 1.0]], ['2, k, 23', [0.186354, -0.140355, 1.0]], ['2, k, 24', [0.237747, -0.111397, 1.0]]]
[['2, k, 0', [-0.177871, -0.399499, 1.0]], ['2, k, 1', [-0.183084, -0.0926539, 1.0]], ['2, k, 2', [-0.186816, 0.210036, 1.0]], ['2, k, 3', [-0.184096, 0.3534, 1.0]], ['2, k, 4', [-0.334539, 0.119831, 1.0]], ['2, k, 5', [-0.436201, 0.028057, 1.0]], ['2, k, 6', [-0.514505, -0.0404602, 1.0]], ['2, k, 7', [-0.541425, -0.0924706, 1.0]], ['2, k, 8', [-0.0302178, 0.109364, 1.0]], ['2, k, 9', [0.0795971, 0.00832212, 1.0]], ['2, k, 10', [0.161814, -0.0989995, 1.0]], ['2, k, 11', [0.199013, -0.133633, 1.0]], ['2, k, 12', [-0.255724, -0.398434, 1.0]], ['2, k, 13', [-0.283093, -0.769573, 1.0]], ['2, k, 14', [-0.290149, -1.1199, 1.0]], ['2, k, 15', [-0.359863, -1.20703, 1.0]], ['2, k, 16', [-0.095837, -0.391086, 1.0]], ['2, k, 17', [-0.0475895, -0.770711, 1.0]], ['2, k, 18', [-0.0180082, -1.11839, 1.0]], ['2, k, 19', [0.0100903, -1.21735, 1.0]], ['2, k, 20', [-0.186093, 0.134811, 1.0]], ['2, k, 21', [-0.648553, -0.0732838, 1.0]], ['2, k, 22', [-0.550257, -0.0518082, 1.0]], ['2, k, 23', [0.305804, -0.13241, 1.0]], ['2, k, 24', [0.258718, -0.108876, 1.0]]]
[['2, k, 0', [-0.17788, -0.399605, 1.0]], ['2, k, 1', [-0.183072, -0.0927923, 1.0]], ['2, k, 2', [-0.186828, 0.209639, 1.0]], ['2, k, 3', [-0.183868, 0.352835, 1.0]], ['2, k, 4', [-0.334351, 0.11979, 1.0]], ['2, k, 5', [-0.436079, 0.0272811, 1.0]], ['2, k, 6', [-0.50927, -0.0539819, 1.0]], ['2, k, 7', [-0.530627, -0.109738, 1.0]], ['2, k, 8', [-0.029402, 0.107713, 1.0]], ['2, k, 9', [0.0865226, -0.00797719, 1.0]], ['2, k, 10', [0.165871, -0.115004, 1.0]], ['2, k, 11', [0.231621, -0.150212, 1.0]], ['2, k, 12', [-0.255735, -0.398643, 1.0]], ['2, k, 13', [-0.283309, -0.769696, 1.0]], ['2, k, 14', [-0.290222, -1.11939, 1.0]], ['2, k, 15', [-0.350071, -1.20877, 1.0]], ['2, k, 16', [-0.095851, -0.391138, 1.0]], ['2, k, 17', [-0.047738, -0.770693, 1.0]], ['2, k, 18', [-0.0188554, -1.11871, 1.0]], ['2, k, 19', [0.0065956, -1.21882, 1.0]], ['2, k, 20', [-0.186092, 0.134542, 1.0]], ['2, k, 21', [-0.601335, -0.104496, 1.0]], ['2, k, 22', [-0.629173, -0.104871, 1.0]], ['2, k, 23', [0.326986, -0.142953, 1.0]], ['2, k, 24', [0.276301, -0.134275, 1.0]]]
[['2, k, 0', [-0.177902, -0.399569, 1.0]], ['2, k, 1', [-0.182908, -0.0926603, 1.0]], ['2, k, 2', [-0.186457, 0.209734, 1.0]], ['2, k, 3', [-0.183648, 0.352827, 1.0]], ['2, k, 4', [-0.334453, 0.119532, 1.0]], ['2, k, 5', [-0.43779, 0.0195669, 1.0]], ['2, k, 6', [-0.510188, -0.0664895, 1.0]], ['2, k, 7', [-0.535832, -0.123876, 1.0]], ['2, k, 8', [-0.0287659, 0.106989, 1.0]], ['2, k, 9', [0.0859659, -0.0173115, 1.0]], ['2, k, 10', [0.167237, -0.137744, 1.0]], ['2, k, 11', [0.230804, -0.167036, 1.0]], ['2, k, 12', [-0.25574, -0.398664, 1.0]], ['2, k, 13', [-0.28322, -0.769678, 1.0]], ['2, k, 14', [-0.290951, -1.11816, 1.0]], ['2, k, 15', [-0.349215, -1.20893, 1.0]], ['2, k, 16', [-0.0959055, -0.390959, 1.0]], ['2, k, 17', [-0.0473794, -0.770439, 1.0]], ['2, k, 18', [-0.0189602, -1.11669, 1.0]], ['2, k, 19', [0.0124221, -1.21597, 1.0]], ['2, k, 20', [-0.185769, 0.13468, 1.0]], ['2, k, 21', [-0.605056, -0.124208, 1.0]], ['2, k, 22', [-0.638579, -0.123928, 1.0]], ['2, k, 23', [0.328664, -0.166061, 1.0]], ['2, k, 24', [0.33429, -0.163718, 1.0]]]
[['2, k, 0', [-0.177807, -0.399676, 1.0]], ['2, k, 1', [-0.182881, -0.0927353, 1.0]], ['2, k, 2', [-0.186499, 0.209578, 1.0]], ['2, k, 3', [-0.183391, 0.352999, 1.0]], ['2, k, 4', [-0.334604, 0.118642, 1.0]], ['2, k, 5', [-0.436584, 0.0144147, 1.0]], ['2, k, 6', [-0.499048, -0.0950189, 1.0]], ['2, k, 7', [-0.530123, -0.137679, 1.0]], ['2, k, 8', [-0.0288259, 0.107235, 1.0]], ['2, k, 9', [0.0933386, -0.0127589, 1.0]], ['2, k, 10', [0.148979, -0.145228, 1.0]], ['2, k, 11', [0.14605, -0.17902, 1.0]], ['2, k, 12', [-0.255678, -0.398963, 1.0]], ['2, k, 13', [-0.283129, -0.769806, 1.0]], ['2, k, 14', [-0.290961, -1.11844, 1.0]], ['2, k, 15', [-0.347452, -1.21046, 1.0]], ['2, k, 16', [-0.095769, -0.390889, 1.0]], ['2, k, 17', [-0.0479057, -0.770416, 1.0]], ['2, k, 18', [-0.0188527, -1.12014, 1.0]], ['2, k, 19', [0.0279706, -1.20881, 1.0]], ['2, k, 20', [-0.18579, 0.134576, 1.0]], ['2, k, 21', [-0.631692, -0.121748, 1.0]], ['2, k, 22', [-0.55791, -0.0881616, 1.0]], ['2, k, 23', [0.161527, -0.210779, 1.0]], ['2, k, 24', [0.222135, -0.172128, 1.0]]]
[['2, k, 0', [-0.177993, -0.399725, 1.0]], ['2, k, 1', [-0.183171, -0.0926868, 1.0]], ['2, k, 2', [-0.18699, 0.209604, 1.0]], ['2, k, 3', [-0.183318, 0.353092, 1.0]], ['2, k, 4', [-0.335057, 0.118653, 1.0]], ['2, k, 5', [-0.436425, 0.00317267, 1.0]], ['2, k, 6', [-0.509835, -0.0959249, 1.0]], ['2, k, 7', [-0.541174, -0.155598, 1.0]], ['2, k, 8', [-0.0283065, 0.10704, 1.0]], ['2, k, 9', [0.113122, -0.00759163, 1.0]], ['2, k, 10', [0.143321, -0.139929, 1.0]], ['2, k, 11', [0.147899, -0.192408, 1.0]], ['2, k, 12', [-0.255771, -0.399053, 1.0]], ['2, k, 13', [-0.28253, -0.769723, 1.0]], ['2, k, 14', [-0.290981, -1.11734, 1.0]], ['2, k, 15', [-0.325734, -1.21794, 1.0]], ['2, k, 16', [-0.0960712, -0.390897, 1.0]], ['2, k, 17', [-0.0480972, -0.77027, 1.0]], ['2, k, 18', [-0.0190466, -1.12028, 1.0]], ['2, k, 19', [-0.0229863, -1.17637, 1.0]], ['2, k, 20', [-0.18622, 0.134633, 1.0]], ['2, k, 21', [-0.633839, -0.158294, 1.0]], ['2, k, 22', [-0.611263, -0.139653, 1.0]], ['2, k, 23', [0.177742, -0.225176, 1.0]], ['2, k, 24', [0.0540606, -0.184893, 1.0]]]
[['2, k, 0', [-0.177879, -0.400138, 1.0]], ['2, k, 1', [-0.18316, -0.0928068, 1.0]], ['2, k, 2', [-0.187028, 0.209558, 1.0]], ['2, k, 3', [-0.183093, 0.35325, 1.0]], ['2, k, 4', [-0.335467, 0.118086, 1.0]], ['2, k, 5', [-0.436295, -0.00689473, 1.0]], ['2, k, 6', [-0.520394, -0.114631, 1.0]], ['2, k, 7', [-0.552211, -0.171125, 1.0]], ['2, k, 8', [-0.027053, 0.10514, 1.0]], ['2, k, 9', [0.104501, -0.0183821, 1.0]], ['2, k, 10', [0.151851, -0.159363, 1.0]], ['2, k, 11', [0.150975, -0.204986, 1.0]], ['2, k, 12', [-0.255489, -0.399584, 1.0]], ['2, k, 13', [-0.283206, -0.769904, 1.0]], ['2, k, 14', [-0.29008, -1.11805, 1.0]], ['2, k, 15', [-0.331539, -1.21696, 1.0]], ['2, k, 16', [-0.0960914, -0.391223, 1.0]], ['2, k, 17', [-0.0482618, -0.770465, 1.0]], ['2, k, 18', [-0.0186779, -1.11822, 1.0]], ['2, k, 19', [0.0311944, -1.21122, 1.0]], ['2, k, 20', [-0.186248, 0.134588, 1.0]], ['2, k, 21', [-0.637788, -0.16684, 1.0]], ['2, k, 22', [-0.651253, -0.169924, 1.0]], ['2, k, 23', [0.176931, -0.233425, 1.0]], ['2, k, 24', [0.0622414, -0.199517, 1.0]]]
[['2, k, 0', [-0.178059, -0.400335, 1.0]], ['2, k, 1', [-0.183059, -0.0928884, 1.0]], ['2, k, 2', [-0.186585, 0.209486, 1.0]], ['2, k, 3', [-0.182869, 0.353376, 1.0]], ['2, k, 4', [-0.335551, 0.116324, 1.0]], ['2, k, 5', [-0.437712, -0.0111172, 1.0]], ['2, k, 6', [-0.512928, -0.131445, 1.0]], ['2, k, 7', [-0.532932, -0.188906, 1.0]], ['2, k, 8', [-0.0266156, 0.104997, 1.0]], ['2, k, 9', [0.105631, -0.0212712, 1.0]], ['2, k, 10', [0.146642, -0.185525, 1.0]], ['2, k, 11', [0.147624, -0.219957, 1.0]], ['2, k, 12', [-0.255547, -0.399849, 1.0]], ['2, k, 13', [-0.283438, -0.769961, 1.0]], ['2, k, 14', [-0.289865, -1.11778, 1.0]], ['2, k, 15', [-0.291207, -1.17395, 1.0]], ['2, k, 16', [-0.0964049, -0.391394, 1.0]], ['2, k, 17', [-0.0479671, -0.770568, 1.0]], ['2, k, 18', [-0.0172486, -1.11836, 1.0]], ['2, k, 19', [0.012949, -1.21925, 1.0]], ['2, k, 20', [-0.185904, 0.134535, 1.0]], ['2, k, 21', [-0.599548, -0.199654, 1.0]], ['2, k, 22', [-0.643045, -0.197803, 1.0]], ['2, k, 23', [0.174029, -0.251482, 1.0]], ['2, k, 24', [0.0540994, -0.215515, 1.0]]]
[['2, k, 0', [-0.178235, -0.401025, 1.0]], ['2, k, 1', [-0.182764, -0.0933013, 1.0]], ['2, k, 2', [-0.186033, 0.209127, 1.0]], ['2, k, 3', [-0.182849, 0.353042, 1.0]], ['2, k, 4', [-0.335457, 0.115371, 1.0]], ['2, k, 5', [-0.445831, -0.0172066, 1.0]], ['2, k, 6', [-0.510343, -0.141837, 1.0]], ['2, k, 7', [-0.530142, -0.200767, 1.0]], ['2, k, 8', [-0.0264164, 0.104383, 1.0]], ['2, k, 9', [0.122656, -0.0292399, 1.0]], ['2, k, 10', [0.145429, -0.181183, 1.0]], ['2, k, 11', [0.131876, -0.23198, 1.0]], ['2, k, 12', [-0.255591, -0.400588, 1.0]], ['2, k, 13', [-0.284172, -0.770556, 1.0]], ['2, k, 14', [-0.288464, -1.12165, 1.0]], ['2, k, 15', [-0.369629, -1.20801, 1.0]], ['2, k, 16', [-0.0967443, -0.392006, 1.0]], ['2, k, 17', [-0.0475739, -0.770762, 1.0]], ['2, k, 18', [-0.0159852, -1.11714, 1.0]], ['2, k, 19', [0.0131192, -1.21829, 1.0]], ['2, k, 20', [-0.185413, 0.134194, 1.0]], ['2, k, 21', [-0.532248, -0.23838, 1.0]], ['2, k, 22', [-0.593691, -0.204592, 1.0]], ['2, k, 23', [0.128146, -0.250203, 1.0]], ['2, k, 24', [0.0254124, -0.224467, 1.0]]]
