[['2, k, 0', [0.0217732, -0.29217, 1.0]], ['2, k, 1', [0.0125073, 0.00496991, 1.0]], ['2, k, 2', [0.00337964, 0.296103, 1.0]], ['2, k, 3', [0.0211549, 0.44212, 1.0]], ['2, k, 4', [-0.154641, 0.194232, 1.0]], ['2, k, 5', [-0.210019, -0.00195619, 1.0]], ['2, k, 6', [-0.176963, -0.213466, 1.0]], ['2, k, 7', [-0.149821, -0.298728, 1.0]], ['2, k, 8', [0.17843, 0.183765, 1.0]], ['2, k, 9', [0.241208, -0.0178375, 1.0]], ['2, k, 10', [0.218421, -0.214439, 1.0]], ['2, k, 11', [0.194506, -0.293827, 1.0]], ['2, k, 12', [-0.0542367, -0.286582, 1.0]], ['2, k, 13', [-0.112236, -0.788996, 1.0]], ['2, k, 14', [-0.117968, -1.15872, 1.0]], ['2, k, 15', [-0.115835, -1.21374, 1.0]], ['2, k, 16', [0.0972909, -0.291286, 1.0]], ['2, k, 17', [0.112792, -0.787005, 1.0]], ['2, k, 18', [0.1126, -1.16261, 1.0]], ['2, k, 19', [0.129305, -1.21721, 1.0]], ['2, k, 20', [0.00564503, 0.22414, 1.0]], ['2, k, 21', [-0.124091, -0.354171, 1.0]], ['2, k, 22', [-0.176915, -0.301125, 1.0]], ['2, k, 23', [0.183908, -0.348194, 1.0]], ['2, k, 24', [0.226582, -0.304644, 1.0]]]
[['2, k, 0', [0.0471727, -0.384854, 1.0]], ['2, k, 1', [0.0203261, -0.0911621, 1.0]], ['2, k, 2', [-0.00317874, 0.204366, 1.0]], ['2, k, 3', [-0.0147744, 0.323371, 1.0]], ['2, k, 4', [-0.151159, 0.135873, 1.0]], ['2, k, 5', [-0.317493, 0.0185257, 1.0]], ['2, k, 6', [-0.214471, -0.185894, 1.0]], ['2, k, 7', [-0.191858, -0.19144, 1.0]], ['2, k, 8', [0.1569, 0.14117, 1.0]], ['2, k, 9', [0.361765, 0.0960127, 1.0]], ['2, k, 10', [0.347081, -0.129644, 1.0]], ['2, k, 11', [0.306183, -0.181159, 1.0]], ['2, k, 12', [-0.0135964, -0.383743, 1.0]], ['2, k, 13', [-0.0816925, -0.831099, 1.0]], ['2, k, 14', [-0.117085, -1.17763, 1.0]], ['2, k, 15', [-0.113035, -1.2393, 1.0]], ['2, k, 16', [0.107009, -0.377635, 1.0]], ['2, k, 17', [0.142526, -0.807549, 1.0]], ['2, k, 18', [0.140447, -1.15569, 1.0]], ['2, k, 19', [0.113326, -1.22709, 1.0]], ['2, k, 20', [0.00412956, 0.130721, 1.0]], ['2, k, 21', [-0.219825, -0.248767, 1.0]], ['2, k, 22', [-0.234706, -0.206353, 1.0]], ['2, k, 23', [0.300876, -0.246206, 1.0]], ['2, k, 24', [0.273063, -0.153216, 1.0]]]
[['2, k, 0', [0.0529731, -0.384528, 1.0]], ['2, k, 1', [0.0208308, -0.0908973, 1.0]], ['2, k, 2', [-0.0068997, 0.202976, 1.0]], ['2, k, 3', [-0.023046, 0.329806, 1.0]], ['2, k, 4', [-0.152937, 0.136601, 1.0]], ['2, k, 5', [-0.318202, 0.0167253, 1.0]], ['2, k, 6', [-0.208544, -0.185685, 1.0]], ['2, k, 7', [-0.190269, -0.188264, 1.0]], ['2, k, 8', [0.153137, 0.144216, 1.0]], ['2, k, 9', [0.363698, 0.0982794, 1.0]], ['2, k, 10', [0.34909, -0.128441, 1.0]], ['2, k, 11', [0.309626, -0.181133, 1.0]], ['2, k, 12', [-0.00715171, -0.384523, 1.0]], ['2, k, 13', [-0.0804241, -0.830113, 1.0]], ['2, k, 14', [-0.116243, -1.17749, 1.0]], ['2, k, 15', [-0.103626, -1.24086, 1.0]], ['2, k, 16', [0.112094, -0.376312, 1.0]], ['2, k, 17', [0.143836, -0.819804, 1.0]], ['2, k, 18', [0.133279, -1.18064, 1.0]], ['2, k, 19', [0.112513, -1.23036, 1.0]], ['2, k, 20', [0.00169981, 0.130298, 1.0]], ['2, k, 21', [-0.198431, -0.247339, 1.0]], ['2, k, 22', [-0.236803, -0.200765, 1.0]], ['2, k, 23', [0.30048, -0.239859, 1.0]], ['2, k, 24', [0.271599, -0.154157, 1.0]]]
[['2, k, 0', [0.0555069, -0.385491, 1.0]], ['2, k, 1', [0.0210692, -0.0906125, 1.0]], ['2, k, 2', [-0.00971141, 0.204281, 1.0]], ['2, k, 3', [-0.0322983, 0.334393, 1.0]], ['2, k, 4', [-0.150635, 0.136113, 1.0]], ['2, k, 5', [-0.313036, 0.00700291, 1.0]], ['2, k, 6', [-0.203032, -0.195049, 1.0]], ['2, k, 7', [-0.185052, -0.192357, 1.0]], ['2, k, 8', [0.150466, 0.145706, 1.0]], ['2, k, 9', [0.364372, 0.100139, 1.0]], ['2, k, 10', [0.350998, -0.128215, 1.0]], ['2, k, 11', [0.311637, -0.184849, 1.0]], ['2, k, 12', [-0.00495472, -0.386695, 1.0]], ['2, k, 13', [-0.080013, -0.831642, 1.0]], ['2, k, 14', [-0.0941604, -1.19158, 1.0]], ['2, k, 15', [-0.101368, -1.24089, 1.0]], ['2, k, 16', [0.114989, -0.376048, 1.0]], ['2, k, 17', [0.149117, -0.869207, 1.0]], ['2, k, 18', [0.129565, -1.21549, 1.0]], ['2, k, 19', [0.108921, -1.23613, 1.0]], ['2, k, 20', [-0.000627782, 0.131415, 1.0]], ['2, k, 21', [-0.18559, -0.26449, 1.0]], ['2, k, 22', [-0.212664, -0.217695, 1.0]], ['2, k, 23', [0.300628, -0.272565, 1.0]], ['2, k, 24', [0.304185, -0.231492, 1.0]]]
[['2, k, 0', [0.0585813, -0.385241, 1.0]], ['2, k, 1', [0.0212843, -0.0897431, 1.0]], ['2, k, 2', [-0.012396, 0.206759, 1.0]], ['2, k, 3', [-0.039347, 0.341371, 1.0]], ['2, k, 4', [-0.158077, 0.136801, 1.0]], ['2, k, 5', [-0.314564, 0.00406417, 1.0]], ['2, k, 6', [-0.20227, -0.198573, 1.0]], ['2, k, 7', [-0.181604, -0.197118, 1.0]], ['2, k, 8', [0.146669, 0.148626, 1.0]], ['2, k, 9', [0.364448, 0.101355, 1.0]], ['2, k, 10', [0.351123, -0.127703, 1.0]], ['2, k, 11', [0.313195, -0.178003, 1.0]], ['2, k, 12', [-0.00215615, -0.38689, 1.0]], ['2, k, 13', [-0.0800815, -0.831503, 1.0]], ['2, k, 14', [-0.105371, -1.18515, 1.0]], ['2, k, 15', [-0.101826, -1.23958, 1.0]], ['2, k, 16', [0.118147, -0.375329, 1.0]], ['2, k, 17', [0.148976, -0.827038, 1.0]], ['2, k, 18', [0.133626, -1.1746, 1.0]], ['2, k, 19', [0.112378, -1.23076, 1.0]], ['2, k, 20', [-0.00274005, 0.133529, 1.0]], ['2, k, 21', [-0.14652, -0.264882, 1.0]], ['2, k, 22', [-0.210798, -0.232487, 1.0]], ['2, k, 23', [0.304424, -0.259793, 1.0]], ['2, k, 24', [0.313715, -0.218224, 1.0]]]
[['2, k, 0', [0.0624256, -0.386296, 1.0]], ['2, k, 1', [0.0214908, -0.0889984, 1.0]], ['2, k, 2', [-0.015417, 0.209609, 1.0]], ['2, k, 3', [-0.0479649, 0.345503, 1.0]], ['2, k, 4', [-0.164816, 0.138072, 1.0]], ['2, k, 5', [-0.314013, -0.000211386, 1.0]], ['2, k, 6', [-0.197254, -0.201435, 1.0]], ['2, k, 7', [-0.179918, -0.197173, 1.0]], ['2, k, 8', [0.143764, 0.151661, 1.0]], ['2, k, 9', [0.364557, 0.102475, 1.0]], ['2, k, 10', [0.353277, -0.128427, 1.0]], ['2, k, 11', [0.316559, -0.182259, 1.0]], ['2, k, 12', [0.00116177, -0.388938, 1.0]], ['2, k, 13', [-0.0782764, -0.831658, 1.0]], ['2, k, 14', [-0.107567, -1.18188, 1.0]], ['2, k, 15', [-0.0944485, -1.2377, 1.0]], ['2, k, 16', [0.122465, -0.375218, 1.0]], ['2, k, 17', [0.151374, -0.825219, 1.0]], ['2, k, 18', [0.127882, -1.17366, 1.0]], ['2, k, 19', [0.201538, -1.23242, 1.0]], ['2, k, 20', [-0.00493835, 0.135746, 1.0]], ['2, k, 21', [-0.144703, -0.271802, 1.0]], ['2, k, 22', [-0.214527, -0.216694, 1.0]], ['2, k, 23', [0.313082, -0.268521, 1.0]], ['2, k, 24', [0.318512, -0.223771, 1.0]]]
[['2, k, 0', [0.0634668, -0.387745, 1.0]], ['2, k, 1', [0.021169, -0.0881924, 1.0]], ['2, k, 2', [-0.0191659, 0.212773, 1.0]], ['2, k, 3', [-0.0533576, 0.349358, 1.0]], ['2, k, 4', [-0.169743, 0.138147, 1.0]], ['2, k, 5', [-0.313662, -0.00892194, 1.0]], ['2, k, 6', [-0.191695, -0.207985, 1.0]], ['2, k, 7', [-0.182486, -0.197196, 1.0]], ['2, k, 8', [0.138309, 0.153927, 1.0]], ['2, k, 9', [0.364671, 0.102501, 1.0]], ['2, k, 10', [0.3547, -0.131547, 1.0]], ['2, k, 11', [0.316803, -0.187076, 1.0]], ['2, k, 12', [0.00187089, -0.390511, 1.0]], ['2, k, 13', [-0.0788135, -0.844622, 1.0]], ['2, k, 14', [-0.0996552, -1.19237, 1.0]], ['2, k, 15', [-0.0890938, -1.24221, 1.0]], ['2, k, 16', [0.123778, -0.376498, 1.0]], ['2, k, 17', [0.15527, -0.825894, 1.0]], ['2, k, 18', [0.128282, -1.17468, 1.0]], ['2, k, 19', [0.126953, -1.23633, 1.0]], ['2, k, 20', [-0.00800751, 0.138275, 1.0]], ['2, k, 21', [-0.158402, -0.255174, 1.0]], ['2, k, 22', [-0.208403, -0.24018, 1.0]], ['2, k, 23', [0.30701, -0.280649, 1.0]], ['2, k, 24', [0.312712, -0.230807, 1.0]]]
[['2, k, 0', [0.0659555, -0.388611, 1.0]], ['2, k, 1', [0.0204684, -0.0864922, 1.0]], ['2, k, 2', [-0.0240655, 0.21679, 1.0]], ['2, k, 3', [-0.0600655, 0.355977, 1.0]], ['2, k, 4', [-0.172902, 0.138637, 1.0]], ['2, k, 5', [-0.313482, -0.0119478, 1.0]], ['2, k, 6', [-0.185916, -0.210317, 1.0]], ['2, k, 7', [-0.15373, -0.24091, 1.0]], ['2, k, 8', [0.132558, 0.15594, 1.0]], ['2, k, 9', [0.36111, 0.111007, 1.0]], ['2, k, 10', [0.357869, -0.122406, 1.0]], ['2, k, 11', [0.326658, -0.176132, 1.0]], ['2, k, 12', [0.00433208, -0.392444, 1.0]], ['2, k, 13', [-0.0749848, -0.833445, 1.0]], ['2, k, 14', [-0.111514, -1.17989, 1.0]], ['2, k, 15', [-0.087067, -1.23496, 1.0]], ['2, k, 16', [0.126198, -0.376118, 1.0]], ['2, k, 17', [0.155339, -0.825686, 1.0]], ['2, k, 18', [0.13598, -1.17304, 1.0]], ['2, k, 19', [0.126286, -1.23688, 1.0]], ['2, k, 20', [-0.011873, 0.141557, 1.0]], ['2, k, 21', [-0.104459, -0.292299, 1.0]], ['2, k, 22', [-0.174533, -0.259549, 1.0]], ['2, k, 23', [0.319555, -0.268178, 1.0]], ['2, k, 24', [0.324487, -0.215885, 1.0]]]
[['2, k, 0', [0.0677105, -0.389956, 1.0]], ['2, k, 1', [0.0198901, -0.0854285, 1.0]], ['2, k, 2', [-0.0279687, 0.21989, 1.0]], ['2, k, 3', [-0.0655006, 0.361072, 1.0]], ['2, k, 4', [-0.174964, 0.139327, 1.0]], ['2, k, 5', [-0.313763, -0.0135534, 1.0]], ['2, k, 6', [-0.186894, -0.213031, 1.0]], ['2, k, 7', [-0.185161, -0.202416, 1.0]], ['2, k, 8', [0.123644, 0.158794, 1.0]], ['2, k, 9', [0.356852, 0.112559, 1.0]], ['2, k, 10', [0.359401, -0.121603, 1.0]], ['2, k, 11', [0.327453, -0.170976, 1.0]], ['2, k, 12', [0.00591307, -0.393858, 1.0]], ['2, k, 13', [-0.0732945, -0.831414, 1.0]], ['2, k, 14', [-0.112476, -1.17759, 1.0]], ['2, k, 15', [-0.0488429, -1.23966, 1.0]], ['2, k, 16', [0.128033, -0.377347, 1.0]], ['2, k, 17', [0.154668, -0.826874, 1.0]], ['2, k, 18', [0.143599, -1.17466, 1.0]], ['2, k, 19', [0.206976, -1.24381, 1.0]], ['2, k, 20', [-0.0150375, 0.144101, 1.0]], ['2, k, 21', [-0.152566, -0.265295, 1.0]], ['2, k, 22', [-0.209844, -0.224047, 1.0]], ['2, k, 23', [0.316579, -0.26482, 1.0]], ['2, k, 24', [0.314596, -0.203031, 1.0]]]
[['2, k, 0', [0.0690184, -0.391989, 1.0]], ['2, k, 1', [0.0186214, -0.0837765, 1.0]], ['2, k, 2', [-0.0321627, 0.22388, 1.0]], ['2, k, 3', [-0.0710784, 0.363528, 1.0]], ['2, k, 4', [-0.175972, 0.139539, 1.0]], ['2, k, 5', [-0.314476, -0.0266008, 1.0]], ['2, k, 6', [-0.188466, -0.228585, 1.0]], ['2, k, 7', [-0.154975, -0.248617, 1.0]], ['2, k, 8', [0.123104, 0.158938, 1.0]], ['2, k, 9', [0.355809, 0.112975, 1.0]], ['2, k, 10', [0.360657, -0.122284, 1.0]], ['2, k, 11', [0.333448, -0.164698, 1.0]], ['2, k, 12', [0.00795739, -0.395676, 1.0]], ['2, k, 13', [-0.0720057, -0.831916, 1.0]], ['2, k, 14', [-0.11374, -1.17784, 1.0]], ['2, k, 15', [-0.100159, -1.24023, 1.0]], ['2, k, 16', [0.128526, -0.379612, 1.0]], ['2, k, 17', [0.15796, -0.863709, 1.0]], ['2, k, 18', [0.139696, -1.21086, 1.0]], ['2, k, 19', [0.117145, -1.2399, 1.0]], ['2, k, 20', [-0.0185809, 0.147364, 1.0]], ['2, k, 21', [-0.121715, -0.282187, 1.0]], ['2, k, 22', [-0.202479, -0.278937, 1.0]], ['2, k, 23', [0.312117, -0.220252, 1.0]], ['2, k, 24', [0.35985, -0.176213, 1.0]]]
[['2, k, 0', [0.0693878, -0.392268, 1.0]], ['2, k, 1', [0.0162542, -0.0815948, 1.0]], ['2, k, 2', [-0.0398009, 0.229146, 1.0]], ['2, k, 3', [-0.076892, 0.365871, 1.0]], ['2, k, 4', [-0.18213, 0.141294, 1.0]], ['2, k, 5', [-0.315805, -0.0293908, 1.0]], ['2, k, 6', [-0.17843, -0.227954, 1.0]], ['2, k, 7', [-0.147523, -0.223334, 1.0]], ['2, k, 8', [0.119655, 0.159696, 1.0]], ['2, k, 9', [0.354474, 0.114059, 1.0]], ['2, k, 10', [0.362443, -0.122822, 1.0]], ['2, k, 11', [0.331047, -0.167122, 1.0]], ['2, k, 12', [0.00799897, -0.396699, 1.0]], ['2, k, 13', [-0.0695404, -0.826783, 1.0]], ['2, k, 14', [-0.111494, -1.17258, 1.0]], ['2, k, 15', [-0.106959, -1.24078, 1.0]], ['2, k, 16', [0.129258, -0.379113, 1.0]], ['2, k, 17', [0.161559, -0.840414, 1.0]], ['2, k, 18', [0.144113, -1.1884, 1.0]], ['2, k, 19', [0.112503, -1.2357, 1.0]], ['2, k, 20', [-0.0249591, 0.151842, 1.0]], ['2, k, 21', [-0.131333, -0.283842, 1.0]], ['2, k, 22', [-0.173383, -0.256327, 1.0]], ['2, k, 23', [0.319456, -0.219218, 1.0]], ['2, k, 24', [0.357776, -0.17354, 1.0]]]
[['2, k, 0', [0.071808, -0.392588, 1.0]], ['2, k, 1', [0.0148083, -0.0793745, 1.0]], ['2, k, 2', [-0.0436537, 0.232926, 1.0]], ['2, k, 3', [-0.0806901, 0.368957, 1.0]], ['2, k, 4', [-0.182273, 0.141465, 1.0]], ['2, k, 5', [-0.316384, -0.0306573, 1.0]], ['2, k, 6', [-0.178607, -0.229089, 1.0]], ['2, k, 7', [-0.15671, -0.229215, 1.0]], ['2, k, 8', [0.11931, 0.159846, 1.0]], ['2, k, 9', [0.346018, 0.119653, 1.0]], ['2, k, 10', [0.363205, -0.117228, 1.0]], ['2, k, 11', [0.330051, -0.16231, 1.0]], ['2, k, 12', [0.00858154, -0.397568, 1.0]], ['2, k, 13', [-0.0674966, -0.824583, 1.0]], ['2, k, 14', [-0.111821, -1.16993, 1.0]], ['2, k, 15', [-0.109681, -1.24037, 1.0]], ['2, k, 16', [0.13377, -0.378815, 1.0]], ['2, k, 17', [0.160185, -0.856139, 1.0]], ['2, k, 18', [0.144048, -1.2041, 1.0]], ['2, k, 19', [0.189016, -1.24207, 1.0]], ['2, k, 20', [-0.0281925, 0.155072, 1.0]], ['2, k, 21', [-0.118083, -0.250017, 1.0]], ['2, k, 22', [-0.188133, -0.275078, 1.0]], ['2, k, 23', [0.327344, -0.209813, 1.0]], ['2, k, 24', [0.370247, -0.154871, 1.0]]]
[['2, k, 0', [0.0693827, -0.392637, 1.0]], ['2, k, 1', [0.0126113, -0.0778303, 1.0]], ['2, k, 2', [-0.0450829, 0.234169, 1.0]], ['2, k, 3', [-0.0833419, 0.372747, 1.0]], ['2, k, 4', [-0.182542, 0.141624, 1.0]], ['2, k, 5', [-0.3176, -0.0337653, 1.0]], ['2, k, 6', [-0.178285, -0.231423, 1.0]], ['2, k, 7', [-0.160467, -0.230195, 1.0]], ['2, k, 8', [0.113399, 0.165571, 1.0]], ['2, k, 9', [0.344881, 0.121482, 1.0]], ['2, k, 10', [0.358263, -0.117102, 1.0]], ['2, k, 11', [0.329803, -0.162834, 1.0]], ['2, k, 12', [0.00673027, -0.39772, 1.0]], ['2, k, 13', [-0.067373, -0.824468, 1.0]], ['2, k, 14', [-0.10274, -1.17724, 1.0]], ['2, k, 15', [-0.101712, -1.24078, 1.0]], ['2, k, 16', [0.13074, -0.37881, 1.0]], ['2, k, 17', [0.151498, -0.853829, 1.0]], ['2, k, 18', [0.123417, -1.20048, 1.0]], ['2, k, 19', [0.184349, -1.23652, 1.0]], ['2, k, 20', [-0.0298125, 0.156362, 1.0]], ['2, k, 21', [-0.135331, -0.287298, 1.0]], ['2, k, 22', [-0.213846, -0.264462, 1.0]], ['2, k, 23', [0.315922, -0.267746, 1.0]], ['2, k, 24', [0.331416, -0.19087, 1.0]]]
[['2, k, 0', [0.0670994, -0.394086, 1.0]], ['2, k, 1', [0.0109842, -0.0770377, 1.0]], ['2, k, 2', [-0.0477149, 0.236874, 1.0]], ['2, k, 3', [-0.0848064, 0.374864, 1.0]], ['2, k, 4', [-0.183399, 0.141739, 1.0]], ['2, k, 5', [-0.317176, -0.0400278, 1.0]], ['2, k, 6', [-0.176397, -0.237097, 1.0]], ['2, k, 7', [-0.164758, -0.238322, 1.0]], ['2, k, 8', [0.113767, 0.16508, 1.0]], ['2, k, 9', [0.342667, 0.121996, 1.0]], ['2, k, 10', [0.35703, -0.117264, 1.0]], ['2, k, 11', [0.328298, -0.160534, 1.0]], ['2, k, 12', [0.00477412, -0.399091, 1.0]], ['2, k, 13', [-0.0640267, -0.818241, 1.0]], ['2, k, 14', [-0.0981479, -1.18124, 1.0]], ['2, k, 15', [-0.0522796, -1.24025, 1.0]], ['2, k, 16', [0.128078, -0.380317, 1.0]], ['2, k, 17', [0.148803, -0.831172, 1.0]], ['2, k, 18', [0.13061, -1.17876, 1.0]], ['2, k, 19', [0.186808, -1.23733, 1.0]], ['2, k, 20', [-0.0322642, 0.158474, 1.0]], ['2, k, 21', [-0.141223, -0.269155, 1.0]], ['2, k, 22', [-0.200849, -0.281162, 1.0]], ['2, k, 23', [0.317199, -0.268829, 1.0]], ['2, k, 24', [0.336625, -0.204336, 1.0]]]
[['2, k, 0', [0.0642708, -0.394286, 1.0]], ['2, k, 1', [0.00847554, -0.0762967, 1.0]], ['2, k, 2', [-0.0487005, 0.237301, 1.0]], ['2, k, 3', [-0.0862209, 0.378944, 1.0]], ['2, k, 4', [-0.184125, 0.142021, 1.0]], ['2, k, 5', [-0.318912, -0.0423593, 1.0]], ['2, k, 6', [-0.18276, -0.242879, 1.0]], ['2, k, 7', [-0.165856, -0.231692, 1.0]], ['2, k, 8', [0.111969, 0.168885, 1.0]], ['2, k, 9', [0.342258, 0.119718, 1.0]], ['2, k, 10', [0.355081, -0.120548, 1.0]], ['2, k, 11', [0.32259, -0.164834, 1.0]], ['2, k, 12', [0.00183522, -0.400667, 1.0]], ['2, k, 13', [-0.0650145, -0.817814, 1.0]], ['2, k, 14', [-0.112852, -1.16292, 1.0]], ['2, k, 15', [-0.0817645, -1.24198, 1.0]], ['2, k, 16', [0.12532, -0.378955, 1.0]], ['2, k, 17', [0.151638, -0.798873, 1.0]], ['2, k, 18', [0.128826, -1.16069, 1.0]], ['2, k, 19', [0.199966, -1.23328, 1.0]], ['2, k, 20', [-0.0335336, 0.159035, 1.0]], ['2, k, 21', [-0.135131, -0.260231, 1.0]], ['2, k, 22', [-0.197616, -0.273409, 1.0]], ['2, k, 23', [0.30045, -0.226981, 1.0]], ['2, k, 24', [0.348498, -0.174073, 1.0]]]
[['2, k, 0', [0.0595981, -0.394156, 1.0]], ['2, k, 1', [0.0054951, -0.0753478, 1.0]], ['2, k, 2', [-0.0496829, 0.237925, 1.0]], ['2, k, 3', [-0.0885611, 0.380818, 1.0]], ['2, k, 4', [-0.184794, 0.14221, 1.0]], ['2, k, 5', [-0.317971, -0.0468609, 1.0]], ['2, k, 6', [-0.162626, -0.232844, 1.0]], ['2, k, 7', [-0.143495, -0.243882, 1.0]], ['2, k, 8', [0.10936, 0.173769, 1.0]], ['2, k, 9', [0.339333, 0.114951, 1.0]], ['2, k, 10', [0.335439, -0.143773, 1.0]], ['2, k, 11', [0.302124, -0.203117, 1.0]], ['2, k, 12', [-0.00268362, -0.399759, 1.0]], ['2, k, 13', [-0.0654297, -0.817347, 1.0]], ['2, k, 14', [-0.116319, -1.16224, 1.0]], ['2, k, 15', [-0.0889652, -1.23529, 1.0]], ['2, k, 16', [0.120668, -0.379571, 1.0]], ['2, k, 17', [0.150038, -0.850857, 1.0]], ['2, k, 18', [0.131239, -1.197, 1.0]], ['2, k, 19', [0.100952, -1.23633, 1.0]], ['2, k, 20', [-0.0348234, 0.159748, 1.0]], ['2, k, 21', [-0.105252, -0.314699, 1.0]], ['2, k, 22', [-0.162243, -0.272793, 1.0]], ['2, k, 23', [0.294543, -0.284838, 1.0]], ['2, k, 24', [0.318594, -0.262418, 1.0]]]
[['2, k, 0', [0.0569556, -0.39413, 1.0]], ['2, k, 1', [0.00135404, -0.0737847, 1.0]], ['2, k, 2', [-0.0619011, 0.243883, 1.0]], ['2, k, 3', [-0.0887486, 0.386126, 1.0]], ['2, k, 4', [-0.197697, 0.144164, 1.0]], ['2, k, 5', [-0.319086, -0.0480767, 1.0]], ['2, k, 6', [-0.162291, -0.232563, 1.0]], ['2, k, 7', [-0.148374, -0.247069, 1.0]], ['2, k, 8', [0.11053, 0.172613, 1.0]], ['2, k, 9', [0.338315, 0.111458, 1.0]], ['2, k, 10', [0.34264, -0.130742, 1.0]], ['2, k, 11', [0.309555, -0.180502, 1.0]], ['2, k, 12', [-0.00520781, -0.399206, 1.0]], ['2, k, 13', [-0.066335, -0.815825, 1.0]], ['2, k, 14', [-0.118046, -1.15838, 1.0]], ['2, k, 15', [-0.104295, -1.23654, 1.0]], ['2, k, 16', [0.117921, -0.380155, 1.0]], ['2, k, 17', [0.137509, -0.78322, 1.0]], ['2, k, 18', [0.129361, -1.1631, 1.0]], ['2, k, 19', [0.101822, -1.23309, 1.0]], ['2, k, 20', [-0.04474, 0.164449, 1.0]], ['2, k, 21', [-0.107415, -0.323346, 1.0]], ['2, k, 22', [-0.190455, -0.268235, 1.0]], ['2, k, 23', [0.302371, -0.278215, 1.0]], ['2, k, 24', [0.292044, -0.229709, 1.0]]]
[['2, k, 0', [0.0518615, -0.391997, 1.0]], ['2, k, 1', [-0.000955988, -0.0717711, 1.0]], ['2, k, 2', [-0.0609971, 0.246331, 1.0]], ['2, k, 3', [-0.0891806, 0.390935, 1.0]], ['2, k, 4', [-0.202781, 0.144437, 1.0]], ['2, k, 5', [-0.322703, -0.0501247, 1.0]], ['2, k, 6', [-0.207423, -0.261593, 1.0]], ['2, k, 7', [-0.16662, -0.272789, 1.0]], ['2, k, 8', [0.110122, 0.175193, 1.0]], ['2, k, 9', [0.335849, 0.107965, 1.0]], ['2, k, 10', [0.342281, -0.134234, 1.0]], ['2, k, 11', [0.313407, -0.175451, 1.0]], ['2, k, 12', [-0.00908268, -0.39686, 1.0]], ['2, k, 13', [-0.0690179, -0.814182, 1.0]], ['2, k, 14', [-0.115887, -1.15918, 1.0]], ['2, k, 15', [-0.0660895, -1.24152, 1.0]], ['2, k, 16', [0.111504, -0.378373, 1.0]], ['2, k, 17', [0.133039, -0.805386, 1.0]], ['2, k, 18', [0.143649, -1.17073, 1.0]], ['2, k, 19', [0.191772, -1.24121, 1.0]], ['2, k, 20', [-0.045265, 0.16698, 1.0]], ['2, k, 21', [-0.113962, -0.296502, 1.0]], ['2, k, 22', [-0.123812, -0.298696, 1.0]], ['2, k, 23', [0.298037, -0.272655, 1.0]], ['2, k, 24', [0.319739, -0.21938, 1.0]]]
[['2, k, 0', [0.0457988, -0.392362, 1.0]], ['2, k, 1', [-0.00453254, -0.070539, 1.0]], ['2, k, 2', [-0.061695, 0.247328, 1.0]], ['2, k, 3', [-0.0876943, 0.3927, 1.0]], ['2, k, 4', [-0.206095, 0.14427, 1.0]], ['2, k, 5', [-0.326034, -0.0541786, 1.0]], ['2, k, 6', [-0.216103, -0.267599, 1.0]], ['2, k, 7', [-0.171435, -0.278191, 1.0]], ['2, k, 8', [0.109095, 0.174232, 1.0]], ['2, k, 9', [0.333572, 0.102605, 1.0]], ['2, k, 10', [0.340459, -0.139509, 1.0]], ['2, k, 11', [0.310357, -0.175042, 1.0]], ['2, k, 12', [-0.0162752, -0.397112, 1.0]], ['2, k, 13', [-0.0837482, -0.839145, 1.0]], ['2, k, 14', [-0.118737, -1.18229, 1.0]], ['2, k, 15', [-0.128662, -1.24121, 1.0]], ['2, k, 16', [0.106713, -0.378785, 1.0]], ['2, k, 17', [0.1283, -0.765061, 1.0]], ['2, k, 18', [0.139341, -1.16819, 1.0]], ['2, k, 19', [0.0999756, -1.23926, 1.0]], ['2, k, 20', [-0.0465194, 0.168017, 1.0]], ['2, k, 21', [-0.1277, -0.371231, 1.0]], ['2, k, 22', [-0.211087, -0.293361, 1.0]], ['2, k, 23', [0.304865, -0.215138, 1.0]], ['2, k, 24', [0.324472, -0.189777, 1.0]]]
[['2, k, 0', [0.0485152, -0.391977, 1.0]], ['2, k, 1', [-0.00519945, -0.0694297, 1.0]], ['2, k, 2', [-0.0630252, 0.250071, 1.0]], ['2, k, 3', [-0.0855538, 0.395097, 1.0]], ['2, k, 4', [-0.208876, 0.145661, 1.0]], ['2, k, 5', [-0.330077, -0.0526017, 1.0]], ['2, k, 6', [-0.216134, -0.263346, 1.0]], ['2, k, 7', [-0.17379, -0.279265, 1.0]], ['2, k, 8', [0.111592, 0.176258, 1.0]], ['2, k, 9', [0.33185, 0.0959651, 1.0]], ['2, k, 10', [0.335232, -0.145675, 1.0]], ['2, k, 11', [0.299491, -0.190667, 1.0]], ['2, k, 12', [-0.0138915, -0.399416, 1.0]], ['2, k, 13', [-0.072108, -0.793745, 1.0]], ['2, k, 14', [-0.110558, -1.16106, 1.0]], ['2, k, 15', [-0.121688, -1.23923, 1.0]], ['2, k, 16', [0.109909, -0.375305, 1.0]], ['2, k, 17', [0.133783, -0.768526, 1.0]], ['2, k, 18', [0.130258, -1.1669, 1.0]], ['2, k, 19', [0.190918, -1.23047, 1.0]], ['2, k, 20', [-0.0478444, 0.170222, 1.0]], ['2, k, 21', [-0.135974, -0.361557, 1.0]], ['2, k, 22', [-0.141461, -0.327301, 1.0]], ['2, k, 23', [0.295205, -0.29189, 1.0]], ['2, k, 24', [0.31349, -0.231321, 1.0]]]
