[[0, -0.202571, -0.492478, 2.31694, 1.0], [1, -0.218464, -0.186495, 2.27541, 1.0], [2, -0.232508, 0.112682, 2.22004, 1.0], [3, -0.218829, 0.255301, 2.21295, 1.0], [4, -0.370118, 0.00133441, 2.1847, 1.0], [5, -0.429083, -0.248645, 2.1846, 1.0], [6, -0.414503, -0.477916, 2.14836, 1.0], [7, -0.407897, -0.516519, 2.14484, 1.0], [8, -0.0581266, -0.00333212, 2.24206, 1.0], [9, 0.0643832, -0.248981, 2.32003, 1.0], [10, 0.138351, -0.46596, 2.33379, 1.0], [11, 0.149116, -0.471303, 2.30623, 1.0], [12, -0.270694, -0.484001, 2.2699, 1.0], [13, -0.296601, -0.770864, 2.34096, 1.0], [14, -0.333735, -1.08359, 2.41457, 1.0], [15, -0.329102, -1.14063, 2.3457, 1.0], [16, -0.128326, -0.486039, 2.2938, 1.0], [17, -0.0999525, -0.751354, 2.38244, 1.0], [18, -0.0836723, -1.04093, 2.47764, 1.0], [19, -0.0480347, -1.10254, 2.43359, 1.0], [20, -0.229305, 0.038856, 2.23629, 1.0], [21, -0.395849, -0.546693, 2.16006, 1.0], [22, -0.452433, -0.51439, 2.1198, 1.0], [23, 0.170801, -0.484485, 2.31359, 1.0], [24, 0.19987, -0.455798, 2.29856, 1.0]]
[[0, -0.211412, -0.488452, 2.3142, 1.0], [1, -0.221904, -0.169886, 2.26617, 1.0], [2, -0.227366, 0.150241, 2.19636, 1.0], [3, -0.235558, 0.280848, 2.22828, 1.0], [4, -0.395224, 0.0140249, 2.19479, 1.0], [5, -0.594683, 0.0374544, 2.11594, 1.0], [6, -0.645807, 0.0660302, 1.90337, 1.0], [7, -0.669273, 0.0922897, 1.86891, 1.0], [8, -0.142779, -0.0326408, 2.12163, 1.0], [9, -0.0724224, -0.00470901, 1.83021, 1.0], [10, -0.105849, 0.0314753, 1.69527, 1.0], [11, -0.110704, 0.0546246, 1.60872, 1.0], [12, -0.279864, -0.482208, 2.28536, 1.0], [13, -0.309167, -0.764704, 2.34844, 1.0], [14, -0.335755, -1.08227, 2.42741, 1.0], [15, -0.330371, -1.14002, 2.34405, 1.0], [16, -0.138771, -0.48155, 2.26664, 1.0], [17, -0.10283, -0.734019, 2.37333, 1.0], [18, -0.08866, -1.0426, 2.48576, 1.0], [19, -0.0489881, -1.09964, 2.43097, 1.0], [20, -0.226814, 0.0703313, 2.21658, 1.0], [21, -0.662684, 0.105875, 1.82729, 1.0], [22, -0.588504, 0.0979847, 1.81, 1.0], [23, -0.11007, 0.0727704, 1.56619, 1.0], [24, -0.190538, 0.0717962, 1.61213, 1.0]]
[[0, -0.21526, -0.492284, 2.31236, 1.0], [1, -0.22291, -0.168798, 2.26348, 1.0], [2, -0.227337, 0.153403, 2.19395, 1.0], [3, -0.237304, 0.284098, 2.2262, 1.0], [4, -0.400154, 0.0161716, 2.20088, 1.0], [5, -0.601047, 0.0387834, 2.12782, 1.0], [6, -0.668742, 0.0730961, 1.92149, 1.0], [7, -0.687931, 0.0881426, 1.90631, 1.0], [8, -0.142287, -0.0389215, 2.12101, 1.0], [9, -0.0761845, 0.018867, 1.83346, 1.0], [10, -0.141395, 0.0440729, 1.62398, 1.0], [11, -0.140647, 0.0548666, 1.60095, 1.0], [12, -0.282621, -0.485977, 2.28757, 1.0], [13, -0.309427, -0.765271, 2.34847, 1.0], [14, -0.335802, -1.08197, 2.42794, 1.0], [15, -0.330698, -1.13895, 2.345, 1.0], [16, -0.143261, -0.485043, 2.26224, 1.0], [17, -0.103285, -0.736207, 2.37319, 1.0], [18, -0.0888184, -1.04269, 2.48561, 1.0], [19, -0.0490896, -1.09964, 2.43113, 1.0], [20, -0.226927, 0.0732898, 2.21391, 1.0], [21, -0.687902, 0.108436, 1.85813, 1.0], [22, -0.620394, 0.097823, 1.84617, 1.0], [23, -0.145333, 0.075128, 1.55713, 1.0], [24, -0.19569, 0.0680425, 1.5864, 1.0]]
[[0, -0.216432, -0.492824, 2.31072, 1.0], [1, -0.222392, -0.166346, 2.26044, 1.0], [2, -0.224649, 0.158175, 2.19149, 1.0], [3, -0.23804, 0.288859, 2.22397, 1.0], [4, -0.403419, 0.0171288, 2.20565, 1.0], [5, -0.608399, 0.0392771, 2.15197, 1.0], [6, -0.703478, 0.0726958, 1.95767, 1.0], [7, -0.705085, 0.0862802, 1.94378, 1.0], [8, -0.141083, -0.037793, 2.11864, 1.0], [9, -0.0875688, 0.0182041, 1.82842, 1.0], [10, -0.158319, 0.0466917, 1.6197, 1.0], [11, -0.176637, 0.0560679, 1.59538, 1.0], [12, -0.283148, -0.486503, 2.28745, 1.0], [13, -0.309798, -0.76532, 2.3485, 1.0], [14, -0.335885, -1.08188, 2.42808, 1.0], [15, -0.330604, -1.14107, 2.34275, 1.0], [16, -0.144442, -0.484931, 2.25986, 1.0], [17, -0.105804, -0.724202, 2.3657, 1.0], [18, -0.0888018, -1.0427, 2.48552, 1.0], [19, -0.0491682, -1.09953, 2.43054, 1.0], [20, -0.224662, 0.0777361, 2.21115, 1.0], [21, -0.710853, 0.109557, 1.89332, 1.0], [22, -0.640499, 0.0969303, 1.8813, 1.0], [23, -0.187978, 0.0785439, 1.55109, 1.0], [24, -0.234416, 0.0661396, 1.58512, 1.0]]
[[0, -0.216673, -0.493, 2.30857, 1.0], [1, -0.221595, -0.164522, 2.25722, 1.0], [2, -0.22341, 0.160348, 2.18928, 1.0], [3, -0.238222, 0.291057, 2.22216, 1.0], [4, -0.40705, 0.0160939, 2.2101, 1.0], [5, -0.61396, 0.0402245, 2.19869, 1.0], [6, -0.694209, 0.0673369, 1.9971, 1.0], [7, -0.720261, 0.0874083, 1.9721, 1.0], [8, -0.141183, -0.0367241, 2.11539, 1.0], [9, -0.115661, 0.029844, 1.85039, 1.0], [10, -0.18797, 0.0232055, 1.64286, 1.0], [11, -0.210745, 0.0551487, 1.59633, 1.0], [12, -0.283323, -0.487617, 2.28586, 1.0], [13, -0.31085, -0.76518, 2.34825, 1.0], [14, -0.335732, -1.0812, 2.4276, 1.0], [15, -0.330741, -1.14111, 2.34296, 1.0], [16, -0.144445, -0.483983, 2.25819, 1.0], [17, -0.106905, -0.728944, 2.36545, 1.0], [18, -0.0888412, -1.04275, 2.48542, 1.0], [19, -0.0492249, -1.0993, 2.43032, 1.0], [20, -0.223424, 0.0799769, 2.20866, 1.0], [21, -0.725713, 0.10821, 1.92273, 1.0], [22, -0.63604, 0.107721, 1.89525, 1.0], [23, -0.223703, 0.0824759, 1.54584, 1.0], [24, -0.270201, 0.0639703, 1.5987, 1.0]]
[[0, -0.217347, -0.49213, 2.30608, 1.0], [1, -0.222378, -0.163582, 2.25504, 1.0], [2, -0.224345, 0.16048, 2.1882, 1.0], [3, -0.239148, 0.291021, 2.21995, 1.0], [4, -0.410578, 0.0146335, 2.21431, 1.0], [5, -0.610271, -0.00368254, 2.25022, 1.0], [6, -0.689639, 0.0636927, 2.05748, 1.0], [7, -0.731925, 0.0855102, 2.00828, 1.0], [8, -0.140001, -0.0266381, 2.10959, 1.0], [9, -0.136138, 0.0305298, 1.83837, 1.0], [10, -0.220154, 0.0212971, 1.63615, 1.0], [11, -0.247162, 0.0576473, 1.59423, 1.0], [12, -0.284106, -0.487464, 2.28335, 1.0], [13, -0.312434, -0.764573, 2.34799, 1.0], [14, -0.33569, -1.08006, 2.42741, 1.0], [15, -0.330753, -1.14019, 2.34409, 1.0], [16, -0.144696, -0.482454, 2.25664, 1.0], [17, -0.107243, -0.72968, 2.36512, 1.0], [18, -0.0887374, -1.04451, 2.48466, 1.0], [19, -0.0489148, -1.09942, 2.43008, 1.0], [20, -0.224281, 0.0803108, 2.20738, 1.0], [21, -0.748069, 0.10941, 1.9605, 1.0], [22, -0.660801, 0.0967449, 1.934, 1.0], [23, -0.266151, 0.0862924, 1.54502, 1.0], [24, -0.324971, 0.0780772, 1.60433, 1.0]]
[[0, -0.217452, -0.492405, 2.30507, 1.0], [1, -0.2223, -0.163744, 2.25375, 1.0], [2, -0.224304, 0.15999, 2.18705, 1.0], [3, -0.240312, 0.290262, 2.2178, 1.0], [4, -0.41451, 0.00683925, 2.21931, 1.0], [5, -0.614716, 0.0324317, 2.24801, 1.0], [6, -0.716213, 0.0706468, 2.0601, 1.0], [7, -0.739323, 0.0863191, 2.03662, 1.0], [8, -0.143677, -0.0243154, 2.10662, 1.0], [9, -0.163742, 0.0283621, 1.83201, 1.0], [10, -0.252964, 0.0283581, 1.63249, 1.0], [11, -0.281622, 0.0580373, 1.59761, 1.0], [12, -0.284167, -0.488668, 2.28122, 1.0], [13, -0.312577, -0.764192, 2.34789, 1.0], [14, -0.336566, -1.07976, 2.42913, 1.0], [15, -0.330648, -1.13935, 2.34495, 1.0], [16, -0.144721, -0.482297, 2.25649, 1.0], [17, -0.107446, -0.729988, 2.36493, 1.0], [18, -0.0887458, -1.04535, 2.48503, 1.0], [19, -0.048895, -1.0998, 2.42986, 1.0], [20, -0.224208, 0.0799441, 2.2062, 1.0], [21, -0.757002, 0.109211, 1.98669, 1.0], [22, -0.659961, 0.100822, 1.94887, 1.0], [23, -0.303329, 0.0883675, 1.54589, 1.0], [24, -0.341425, 0.0569614, 1.6003, 1.0]]
[[0, -0.218236, -0.493295, 2.30379, 1.0], [1, -0.222146, -0.164116, 2.25168, 1.0], [2, -0.223158, 0.159643, 2.18397, 1.0], [3, -0.241623, 0.289994, 2.21658, 1.0], [4, -0.415062, 0.00504261, 2.21996, 1.0], [5, -0.612572, 0.03612, 2.25473, 1.0], [6, -0.740477, 0.0731385, 2.08519, 1.0], [7, -0.747345, 0.0842598, 2.07568, 1.0], [8, -0.146052, -0.0229462, 2.10532, 1.0], [9, -0.184216, 0.0275791, 1.83061, 1.0], [10, -0.302667, 0.0199319, 1.64831, 1.0], [11, -0.321344, 0.0586544, 1.60418, 1.0], [12, -0.285367, -0.491003, 2.27933, 1.0], [13, -0.312919, -0.763975, 2.34846, 1.0], [14, -0.335694, -1.07879, 2.42785, 1.0], [15, -0.330871, -1.13926, 2.34586, 1.0], [16, -0.145018, -0.482202, 2.25609, 1.0], [17, -0.107771, -0.730778, 2.36437, 1.0], [18, -0.0884795, -1.04504, 2.48434, 1.0], [19, -0.0489352, -1.09998, 2.42998, 1.0], [20, -0.223311, 0.0796393, 2.20338, 1.0], [21, -0.776446, 0.11016, 2.02763, 1.0], [22, -0.692542, 0.099275, 2.00011, 1.0], [23, -0.345254, 0.0920798, 1.5528, 1.0], [24, -0.393947, 0.0684454, 1.6146, 1.0]]
[[0, -0.21793, -0.493749, 2.30171, 1.0], [1, -0.221692, -0.163939, 2.24868, 1.0], [2, -0.222918, 0.160034, 2.18065, 1.0], [3, -0.242818, 0.290541, 2.21522, 1.0], [4, -0.415773, 0.00403475, 2.2203, 1.0], [5, -0.617597, 0.0367065, 2.25727, 1.0], [6, -0.756488, 0.0788318, 2.09871, 1.0], [7, -0.757753, 0.0859837, 2.10464, 1.0], [8, -0.147501, -0.0217999, 2.10431, 1.0], [9, -0.218231, 0.027747, 1.82426, 1.0], [10, -0.334915, 0.0387467, 1.64106, 1.0], [11, -0.352892, 0.0586922, 1.61481, 1.0], [12, -0.285019, -0.492351, 2.27646, 1.0], [13, -0.313105, -0.763967, 2.34848, 1.0], [14, -0.335985, -1.07859, 2.42807, 1.0], [15, -0.330879, -1.13918, 2.34594, 1.0], [16, -0.144698, -0.481797, 2.25511, 1.0], [17, -0.108218, -0.731239, 2.36363, 1.0], [18, -0.088667, -1.04495, 2.48412, 1.0], [19, -0.048931, -1.10007, 2.42986, 1.0], [20, -0.222979, 0.0800218, 2.20011, 1.0], [21, -0.783525, 0.113538, 2.05388, 1.0], [22, -0.685926, 0.102265, 2.00023, 1.0], [23, -0.383884, 0.0946183, 1.56007, 1.0], [24, -0.416393, 0.0615553, 1.61567, 1.0]]
[[0, -0.217946, -0.494153, 2.30041, 1.0], [1, -0.221653, -0.16404, 2.24622, 1.0], [2, -0.22304, 0.160001, 2.17705, 1.0], [3, -0.242876, 0.290642, 2.21244, 1.0], [4, -0.416457, 0.00295555, 2.22055, 1.0], [5, -0.636658, 0.0370458, 2.26547, 1.0], [6, -0.717042, 0.0685863, 2.18591, 1.0], [7, -0.761804, 0.0856499, 2.13929, 1.0], [8, -0.149481, -0.0208529, 2.10212, 1.0], [9, -0.235791, 0.0303278, 1.82227, 1.0], [10, -0.35333, 0.0377726, 1.63923, 1.0], [11, -0.386359, 0.0598388, 1.62407, 1.0], [12, -0.284913, -0.493132, 2.27476, 1.0], [13, -0.314456, -0.768236, 2.35037, 1.0], [14, -0.335641, -1.07975, 2.42658, 1.0], [15, -0.331403, -1.13924, 2.34671, 1.0], [16, -0.144718, -0.481698, 2.25456, 1.0], [17, -0.108452, -0.732263, 2.36248, 1.0], [18, -0.0889884, -1.04524, 2.48386, 1.0], [19, -0.0489972, -1.1002, 2.4295, 1.0], [20, -0.223032, 0.0800005, 2.1968, 1.0], [21, -0.791331, 0.114368, 2.08948, 1.0], [22, -0.725414, 0.0980951, 2.09156, 1.0], [23, -0.421701, 0.0980259, 1.57058, 1.0], [24, -0.444366, 0.060749, 1.62586, 1.0]]
[[0, -0.217889, -0.494154, 2.29909, 1.0], [1, -0.221715, -0.16374, 2.24404, 1.0], [2, -0.223419, 0.160339, 2.17424, 1.0], [3, -0.243695, 0.29115, 2.21122, 1.0], [4, -0.416971, 0.00229553, 2.22084, 1.0], [5, -0.658696, 0.0374942, 2.28009, 1.0], [6, -0.720881, 0.0665822, 2.21186, 1.0], [7, -0.766032, 0.0878164, 2.1724, 1.0], [8, -0.15395, -0.0159134, 2.09294, 1.0], [9, -0.261534, 0.0363872, 1.82068, 1.0], [10, -0.401621, 0.0472448, 1.65557, 1.0], [11, -0.415022, 0.0618396, 1.63778, 1.0], [12, -0.284574, -0.493482, 2.27382, 1.0], [13, -0.314496, -0.768469, 2.35054, 1.0], [14, -0.335118, -1.07959, 2.4257, 1.0], [15, -0.331512, -1.13856, 2.34707, 1.0], [16, -0.144946, -0.480941, 2.25299, 1.0], [17, -0.108652, -0.731427, 2.36059, 1.0], [18, -0.0888474, -1.04673, 2.48345, 1.0], [19, -0.0484559, -1.10079, 2.42898, 1.0], [20, -0.223312, 0.0803529, 2.19414, 1.0], [21, -0.798706, 0.117578, 2.12773, 1.0], [22, -0.79524, 0.116747, 2.214, 1.0], [23, -0.453488, 0.102222, 1.58107, 1.0], [24, -0.47234, 0.0612954, 1.638, 1.0]]
[[0, -0.217857, -0.494154, 2.29864, 1.0], [1, -0.221644, -0.163437, 2.24269, 1.0], [2, -0.223411, 0.160889, 2.1718, 1.0], [3, -0.244373, 0.291763, 2.20986, 1.0], [4, -0.417207, 0.00187692, 2.22108, 1.0], [5, -0.669189, 0.0409075, 2.28683, 1.0], [6, -0.70256, 0.0574598, 2.25212, 1.0], [7, -0.759739, 0.0883523, 2.20717, 1.0], [8, -0.156509, -0.0126482, 2.08881, 1.0], [9, -0.293196, 0.0323458, 1.82902, 1.0], [10, -0.420643, 0.0484093, 1.65395, 1.0], [11, -0.444818, 0.0654881, 1.64888, 1.0], [12, -0.28425, -0.493665, 2.27318, 1.0], [13, -0.314989, -0.770748, 2.35144, 1.0], [14, -0.33499, -1.07931, 2.4254, 1.0], [15, -0.331588, -1.13863, 2.34722, 1.0], [16, -0.145076, -0.480715, 2.25275, 1.0], [17, -0.109077, -0.730778, 2.35932, 1.0], [18, -0.0892444, -1.04696, 2.48301, 1.0], [19, -0.0487775, -1.10086, 2.42904, 1.0], [20, -0.223275, 0.0808522, 2.19199, 1.0], [21, -0.801569, 0.119468, 2.16309, 1.0], [22, -0.783195, 0.0591024, 2.22379, 1.0], [23, -0.488671, 0.10638, 1.59816, 1.0], [24, -0.498704, 0.0647214, 1.652, 1.0]]
[[0, -0.218044, -0.494296, 2.29807, 1.0], [1, -0.221776, -0.163323, 2.24062, 1.0], [2, -0.223407, 0.161262, 2.16768, 1.0], [3, -0.245055, 0.292368, 2.20881, 1.0], [4, -0.417417, 0.00143367, 2.22111, 1.0], [5, -0.671563, 0.0414761, 2.28795, 1.0], [6, -0.702023, 0.0568303, 2.25922, 1.0], [7, -0.768641, 0.0914126, 2.22947, 1.0], [8, -0.158079, -0.0113674, 2.08663, 1.0], [9, -0.300189, 0.0150426, 1.83282, 1.0], [10, -0.441415, 0.0520096, 1.67302, 1.0], [11, -0.473629, 0.0711975, 1.65938, 1.0], [12, -0.284247, -0.493907, 2.27293, 1.0], [13, -0.314942, -0.770843, 2.3514, 1.0], [14, -0.334284, -1.07975, 2.425, 1.0], [15, -0.331743, -1.13799, 2.3478, 1.0], [16, -0.1455, -0.480497, 2.25191, 1.0], [17, -0.109934, -0.729465, 2.35758, 1.0], [18, -0.0893233, -1.04859, 2.48236, 1.0], [19, -0.0488467, -1.10106, 2.42924, 1.0], [20, -0.223307, 0.0811674, 2.18842, 1.0], [21, -0.801249, 0.126698, 2.19595, 1.0], [22, -0.786973, 0.0671599, 2.255, 1.0], [23, -0.518683, 0.11408, 1.61192, 1.0], [24, -0.493433, 0.0407993, 1.69306, 1.0]]
[[0, -0.218042, -0.493919, 2.29682, 1.0], [1, -0.221679, -0.162931, 2.23872, 1.0], [2, -0.223302, 0.161374, 2.16559, 1.0], [3, -0.245156, 0.292408, 2.20602, 1.0], [4, -0.417595, 0.000979456, 2.22136, 1.0], [5, -0.673058, 0.041785, 2.28907, 1.0], [6, -0.826763, 0.129951, 2.17116, 1.0], [7, -0.815558, 0.115652, 2.25526, 1.0], [8, -0.159508, -0.0102328, 2.08489, 1.0], [9, -0.312956, 0.0157968, 1.83226, 1.0], [10, -0.463381, 0.0549957, 1.68239, 1.0], [11, -0.503335, 0.0767526, 1.67305, 1.0], [12, -0.283865, -0.493929, 2.27194, 1.0], [13, -0.31492, -0.770842, 2.35139, 1.0], [14, -0.334148, -1.07959, 2.4248, 1.0], [15, -0.331711, -1.13684, 2.3484, 1.0], [16, -0.145928, -0.479409, 2.25049, 1.0], [17, -0.110834, -0.729163, 2.35652, 1.0], [18, -0.0895919, -1.04846, 2.4823, 1.0], [19, -0.0486165, -1.10089, 2.4286, 1.0], [20, -0.223197, 0.0813643, 2.18635, 1.0], [21, -0.823702, 0.123937, 2.26335, 1.0], [22, -0.805055, 0.109941, 2.2286, 1.0], [23, -0.550991, 0.117711, 1.63223, 1.0], [24, -0.530826, 0.0535747, 1.70236, 1.0]]
[[0, -0.218254, -0.49403, 2.29679, 1.0], [1, -0.221656, -0.162814, 2.23781, 1.0], [2, -0.222537, 0.162025, 2.16255, 1.0], [3, -0.24456, 0.29309, 2.20327, 1.0], [4, -0.417618, 0.000807051, 2.22143, 1.0], [5, -0.673732, 0.0421014, 2.28956, 1.0], [6, -0.826781, 0.130094, 2.17057, 1.0], [7, -0.86665, 0.141808, 2.22079, 1.0], [8, -0.160928, -0.00929675, 2.0834, 1.0], [9, -0.327442, 0.0142549, 1.84, 1.0], [10, -0.491156, 0.0589607, 1.70804, 1.0], [11, -0.525864, 0.0775945, 1.68945, 1.0], [12, -0.283878, -0.494077, 2.27187, 1.0], [13, -0.314893, -0.7709, 2.35144, 1.0], [14, -0.332925, -1.07825, 2.42293, 1.0], [15, -0.331732, -1.13664, 2.34848, 1.0], [16, -0.146544, -0.479417, 2.25066, 1.0], [17, -0.111561, -0.729595, 2.35526, 1.0], [18, -0.0896735, -1.04903, 2.48242, 1.0], [19, -0.0489272, -1.10144, 2.42897, 1.0], [20, -0.222672, 0.0818557, 2.18394, 1.0], [21, -0.874557, 0.14998, 2.22897, 1.0], [22, -0.855608, 0.135837, 2.19435, 1.0], [23, -0.575121, 0.121443, 1.64518, 1.0], [24, -0.543876, 0.0408517, 1.72682, 1.0]]
[[0, -0.219908, -0.493613, 2.29669, 1.0], [1, -0.222216, -0.162455, 2.23674, 1.0], [2, -0.222287, 0.162285, 2.16013, 1.0], [3, -0.242486, 0.293513, 2.19992, 1.0], [4, -0.417755, 0.000511424, 2.22157, 1.0], [5, -0.674506, 0.0422618, 2.29008, 1.0], [6, -0.826785, 0.130261, 2.17, 1.0], [7, -0.866839, 0.1422, 2.22002, 1.0], [8, -0.163077, -0.00817798, 2.08126, 1.0], [9, -0.348913, 0.035082, 1.85527, 1.0], [10, -0.510616, 0.0607383, 1.71557, 1.0], [11, -0.5287, 0.0678679, 1.71328, 1.0], [12, -0.284205, -0.494172, 2.27146, 1.0], [13, -0.314803, -0.770787, 2.3514, 1.0], [14, -0.332522, -1.07946, 2.42349, 1.0], [15, -0.331823, -1.13609, 2.34884, 1.0], [16, -0.150943, -0.477563, 2.25186, 1.0], [17, -0.112428, -0.729974, 2.35466, 1.0], [18, -0.0899905, -1.04901, 2.48216, 1.0], [19, -0.0489825, -1.10149, 2.429, 1.0], [20, -0.222661, 0.082164, 2.1819, 1.0], [21, -0.874745, 0.150369, 2.2282, 1.0], [22, -0.855624, 0.135871, 2.19428, 1.0], [23, -0.583667, 0.120438, 1.65566, 1.0], [24, -0.550948, 0.0416409, 1.74688, 1.0]]
[[0, -0.220334, -0.493564, 2.29658, 1.0], [1, -0.222429, -0.162294, 2.2354, 1.0], [2, -0.221945, 0.162391, 2.15702, 1.0], [3, -0.240525, 0.293869, 2.19741, 1.0], [4, -0.417857, 0.000238863, 2.22163, 1.0], [5, -0.675011, 0.0423363, 2.29035, 1.0], [6, -0.826798, 0.130391, 2.16962, 1.0], [7, -0.867, 0.14247, 2.21949, 1.0], [8, -0.171617, -0.0020516, 2.07029, 1.0], [9, -0.360891, 0.0386436, 1.85425, 1.0], [10, -0.533139, 0.0621534, 1.72871, 1.0], [11, -0.571694, 0.0849779, 1.72064, 1.0], [12, -0.284042, -0.494534, 2.27065, 1.0], [13, -0.314836, -0.772639, 2.35202, 1.0], [14, -0.332156, -1.08133, 2.42245, 1.0], [15, -0.331076, -1.14749, 2.33536, 1.0], [16, -0.15248, -0.476944, 2.25252, 1.0], [17, -0.113691, -0.730614, 2.35318, 1.0], [18, -0.0903008, -1.0504, 2.48133, 1.0], [19, -0.0492635, -1.10168, 2.42869, 1.0], [20, -0.222469, 0.0823039, 2.17922, 1.0], [21, -0.874904, 0.150637, 2.22767, 1.0], [22, -0.855659, 0.135935, 2.19415, 1.0], [23, -0.628448, 0.128337, 1.68545, 1.0], [24, -0.614985, 0.0798596, 1.735, 1.0]]
[[0, -0.221128, -0.493685, 2.29691, 1.0], [1, -0.222707, -0.162325, 2.23487, 1.0], [2, -0.22194, 0.16231, 2.15528, 1.0], [3, -0.238199, 0.293886, 2.19428, 1.0], [4, -0.418062, -0.000132367, 2.22169, 1.0], [5, -0.675596, 0.0423225, 2.2906, 1.0], [6, -0.826836, 0.130545, 2.16925, 1.0], [7, -0.867244, 0.142714, 2.21893, 1.0], [8, -0.174001, -0.00038663, 2.06813, 1.0], [9, -0.376738, 0.0417248, 1.86623, 1.0], [10, -0.553055, 0.0638343, 1.74695, 1.0], [11, -0.582883, 0.0847532, 1.74289, 1.0], [12, -0.284235, -0.494861, 2.27052, 1.0], [13, -0.315043, -0.773851, 2.35322, 1.0], [14, -0.33175, -1.08095, 2.42161, 1.0], [15, -0.332518, -1.13925, 2.34436, 1.0], [16, -0.153905, -0.476696, 2.25382, 1.0], [17, -0.114761, -0.730794, 2.35218, 1.0], [18, -0.0905451, -1.05018, 2.48118, 1.0], [19, -0.0493979, -1.10174, 2.42848, 1.0], [20, -0.22255, 0.0822405, 2.17781, 1.0], [21, -0.875146, 0.150881, 2.22711, 1.0], [22, -0.855732, 0.136029, 2.19395, 1.0], [23, -0.642451, 0.132047, 1.70043, 1.0], [24, -0.628678, 0.07593, 1.76667, 1.0]]
[[0, -0.221152, -0.493708, 2.29692, 1.0], [1, -0.222588, -0.162447, 2.23404, 1.0], [2, -0.221541, 0.161993, 2.1534, 1.0], [3, -0.234021, 0.293641, 2.19055, 1.0], [4, -0.418066, -0.000623885, 2.22157, 1.0], [5, -0.675751, 0.0422436, 2.2906, 1.0], [6, -0.826807, 0.130476, 2.169, 1.0], [7, -0.86729, 0.14278, 2.21859, 1.0], [8, -0.175883, 0.000693411, 2.0664, 1.0], [9, -0.393268, 0.0449651, 1.8729, 1.0], [10, -0.573738, 0.0665312, 1.76081, 1.0], [11, -0.596912, 0.0862277, 1.76164, 1.0], [12, -0.283895, -0.495362, 2.26973, 1.0], [13, -0.315291, -0.774702, 2.35449, 1.0], [14, -0.331903, -1.08112, 2.4221, 1.0], [15, -0.331978, -1.13968, 2.34281, 1.0], [16, -0.154097, -0.476577, 2.25445, 1.0], [17, -0.116782, -0.731878, 2.35109, 1.0], [18, -0.0907298, -1.05016, 2.48134, 1.0], [19, -0.0496019, -1.10151, 2.42797, 1.0], [20, -0.222199, 0.081977, 2.17616, 1.0], [21, -0.875192, 0.150947, 2.22677, 1.0], [22, -0.855764, 0.136076, 2.1938, 1.0], [23, -0.657593, 0.134299, 1.72033, 1.0], [24, -0.626712, 0.105242, 1.76863, 1.0]]
[[0, -0.221541, -0.493674, 2.29696, 1.0], [1, -0.222791, -0.162471, 2.2332, 1.0], [2, -0.221447, 0.161744, 2.15154, 1.0], [3, -0.231711, 0.293532, 2.18897, 1.0], [4, -0.418194, -0.00110822, 2.22123, 1.0], [5, -0.676056, 0.0421365, 2.29044, 1.0], [6, -0.826867, 0.130412, 2.16854, 1.0], [7, -0.867512, 0.142868, 2.21796, 1.0], [8, -0.177525, 0.00144953, 2.06523, 1.0], [9, -0.407637, 0.0471965, 1.88873, 1.0], [10, -0.593377, 0.0698928, 1.78726, 1.0], [11, -0.607767, 0.0900989, 1.7805, 1.0], [12, -0.283919, -0.495433, 2.26968, 1.0], [13, -0.314802, -0.774265, 2.35538, 1.0], [14, -0.329862, -1.07949, 2.42021, 1.0], [15, -0.331807, -1.13823, 2.34371, 1.0], [16, -0.154823, -0.476324, 2.25467, 1.0], [17, -0.117861, -0.733501, 2.35072, 1.0], [18, -0.0908871, -1.05091, 2.48083, 1.0], [19, -0.049816, -1.10159, 2.42781, 1.0], [20, -0.222179, 0.0817962, 2.17454, 1.0], [21, -0.875413, 0.151034, 2.22614, 1.0], [22, -0.855874, 0.136167, 2.19346, 1.0], [23, -0.670685, 0.14156, 1.74239, 1.0], [24, -0.582235, 0.115227, 1.80025, 1.0]]
[[0, -0.222139, -0.493773, 2.29751, 1.0], [1, -0.222844, -0.162502, 2.23306, 1.0], [2, -0.221231, 0.161664, 2.15083, 1.0], [3, -0.229632, 0.2934, 2.18731, 1.0], [4, -0.418169, -0.00136639, 2.22117, 1.0], [5, -0.676137, 0.0421038, 2.29045, 1.0], [6, -0.826829, 0.130372, 2.16838, 1.0], [7, -0.867527, 0.142914, 2.21773, 1.0], [8, -0.179007, 0.0022149, 2.06437, 1.0], [9, -0.413179, 0.0496858, 1.8943, 1.0], [10, -0.599414, 0.0738025, 1.79432, 1.0], [11, -0.643098, 0.109303, 1.79744, 1.0], [12, -0.284015, -0.495646, 2.26979, 1.0], [13, -0.315101, -0.773787, 2.35649, 1.0], [14, -0.328378, -1.07827, 2.41903, 1.0], [15, -0.33176, -1.139, 2.34232, 1.0], [16, -0.15577, -0.476174, 2.25581, 1.0], [17, -0.118497, -0.734116, 2.35052, 1.0], [18, -0.0910932, -1.05104, 2.48074, 1.0], [19, -0.0495995, -1.10233, 2.42755, 1.0], [20, -0.222048, 0.0817282, 2.17399, 1.0], [21, -0.875427, 0.15108, 2.22592, 1.0], [22, -0.855899, 0.136208, 2.19331, 1.0], [23, -0.705188, 0.150546, 1.77629, 1.0], [24, -0.661335, 0.0860232, 1.8285, 1.0]]
