[['2, k, 0', [-8.67888, 80.36499, 1.0]], ['2, k, 1', [-7.668109601291183, 112.31971019934065, 1.0]], ['2, k, 2', [-6.883226769812203, 136.28373324747002, 1.0]], ['2, k, 3', [-6.645922292473284, 143.04139682456946, 1.0]], ['2, k, 4', [8.650063148289622, 130.23093929972407, 1.0]], ['2, k, 5', [15.350146164311766, 102.3450878479291, 1.0]], ['2, k, 6', [19.442209845546625, 80.07603845504943, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.01408786925184, 130.25761756087846, 1.0]], ['2, k, 9', [-27.826400963979367, 102.68858876817342, 1.0]], ['2, k, 10', [-30.988261503672117, 79.70540776124831, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.1958029855220085, 80.14403288122315, 1.0]], ['2, k, 13', [1.1567024738429144, 46.93188176738101, 1.0]], ['2, k, 14', [-0.2904667896966564, 11.881004000920292, 1.0]], ['2, k, 15', [-0.48430971983722515, 8.3309377759736, 1.0]], ['2, k, 16', [-15.865956970675306, 80.546952748076, 1.0]], ['2, k, 17', [-17.521328877920148, 48.29107898262157, 1.0]], ['2, k, 18', [-18.411731403683852, 13.170664339271198, 1.0]], ['2, k, 19', [-18.261493868914105, 9.5743564757564, 1.0]], ['2, k, 20', [-6.883226769812203, 136.28373324747002, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.616005999999999, 80.760042, 1.0]], ['2, k, 1', [-7.985187802603058, 112.64253319829822, 1.0]], ['2, k, 2', [-7.463430060009735, 136.55945081950642, 1.0]], ['2, k, 3', [-7.296131035704586, 143.30657875794503, 1.0]], ['2, k, 4', [7.993892230274362, 130.2327283083145, 1.0]], ['2, k, 5', [14.328522364982387, 102.39443267663083, 1.0]], ['2, k, 6', [17.585231776287134, 79.91909456600975, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.939907315042564, 131.63273365716822, 1.0]], ['2, k, 9', [-36.12046134156375, 107.99908220475638, 1.0]], ['2, k, 10', [-48.41837541807973, 88.89068390207248, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.0350069959439239, 80.51756301564716, 1.0]], ['2, k, 13', [0.8813070865282768, 47.31167150391213, 1.0]], ['2, k, 14', [-0.038712413137147794, 11.519910447458642, 1.0]], ['2, k, 15', [0.2624377550825525, 6.152881986894374, 1.0]], ['2, k, 16', [-15.902292385552613, 80.94623540961321, 1.0]], ['2, k, 17', [-18.031488908179035, 49.151357378466486, 1.0]], ['2, k, 18', [-18.8219434813527, 13.383824214593716, 1.0]], ['2, k, 19', [-19.634721586697495, 5.859971356485472, 1.0]], ['2, k, 20', [-7.463430060009735, 136.55945081950642, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.408704, 80.76532, 1.0]], ['2, k, 1', [-7.813697699074855, 112.65095600146887, 1.0]], ['2, k, 2', [-7.314693147568771, 136.5679779250163, 1.0]], ['2, k, 3', [-7.153493560448284, 143.3152206809577, 1.0]], ['2, k, 4', [8.121501507065592, 130.23043387982523, 1.0]], ['2, k, 5', [14.459055678513348, 102.40047452802217, 1.0]], ['2, k, 6', [17.711682606550987, 79.94828901805367, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.81259794979338, 131.72516418597394, 1.0]], ['2, k, 9', [-37.24326031124795, 109.11463298331132, 1.0]], ['2, k, 10', [-50.62703138419231, 91.19581772403623, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.8270537111226179, 80.51262327758724, 1.0]], ['2, k, 13', [1.0248229378278346, 47.26487298528887, 1.0]], ['2, k, 14', [0.08731702505808281, 11.592559285406217, 1.0]], ['2, k, 15', [0.37091392342217305, 6.278615448132093, 1.0]], ['2, k, 16', [-15.72511333187699, 80.96592224506757, 1.0]], ['2, k, 17', [-17.911627788903562, 49.53873924899399, 1.0]], ['2, k, 18', [-18.712259309936844, 13.528611379151059, 1.0]], ['2, k, 19', [-19.572368493663163, 5.781096559300436, 1.0]], ['2, k, 20', [-7.314693147568771, 136.5679779250163, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.199382, 80.769464, 1.0]], ['2, k, 1', [-7.641240309159521, 112.6602028294559, 1.0]], ['2, k, 2', [-7.165888090883252, 136.576787780956, 1.0]], ['2, k, 3', [-7.011084356552663, 143.32409259092356, 1.0]], ['2, k, 4', [8.246223190761693, 130.22964852956525, 1.0]], ['2, k, 5', [14.585458930408876, 102.40746860796177, 1.0]], ['2, k, 6', [17.82691443509382, 80.00423938168319, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.690643375277155, 131.81946245082167, 1.0]], ['2, k, 9', [-38.40903536857381, 110.1879666617539, 1.0]], ['2, k, 10', [-52.83404520072222, 93.63086868229907, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.6230258053041577, 80.51018291886447, 1.0]], ['2, k, 13', [1.1650113887033313, 47.22761160225905, 1.0]], ['2, k, 14', [0.2071853599710236, 11.662226508024531, 1.0]], ['2, k, 15', [0.4549424870787097, 6.748312621616764, 1.0]], ['2, k, 16', [-15.537771026187862, 80.9795581292494, 1.0]], ['2, k, 17', [-17.78380744404938, 49.89051617368277, 1.0]], ['2, k, 18', [-18.599508515897448, 13.452127693357149, 1.0]], ['2, k, 19', [-19.482283997418172, 5.644000546484789, 1.0]], ['2, k, 20', [-7.165888090883252, 136.576787780956, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.978222, 80.78841600000001, 1.0]], ['2, k, 1', [-7.456964849310805, 112.6740168934808, 1.0]], ['2, k, 2', [-7.005603366119321, 136.58635083917784, 1.0]], ['2, k, 3', [-6.857384146193125, 143.33334644664777, 1.0]], ['2, k, 4', [8.400355565519778, 130.2213457582406, 1.0]], ['2, k, 5', [14.740173611628887, 102.40601665234678, 1.0]], ['2, k, 6', [17.95791075507855, 80.1480951705412, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.56967908457684, 131.93544084990305, 1.0]], ['2, k, 9', [-39.57914155439403, 111.4817528452734, 1.0]], ['2, k, 10', [-55.13103277946802, 96.22725298542285, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.41098366266982556, 80.5242562007105, 1.0]], ['2, k, 13', [1.3136294369798587, 47.20451762335674, 1.0]], ['2, k, 14', [0.33162747770441103, 11.68830764184495, 1.0]], ['2, k, 15', [0.5252705394193192, 6.879624361066417, 1.0]], ['2, k, 16', [-15.329486986068813, 81.00736560780904, 1.0]], ['2, k, 17', [-17.63752645348114, 50.21584414550223, 1.0]], ['2, k, 18', [-18.47349861931468, 13.271717208457325, 1.0]], ['2, k, 19', [-19.372646167211663, 5.731964114620876, 1.0]], ['2, k, 20', [-7.005603366119321, 136.58635083917784, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.787064000000001, 80.813566, 1.0]], ['2, k, 1', [-7.302342295351448, 112.69028462395619, 1.0]], ['2, k, 2', [-6.8758450744354604, 136.59578496002604, 1.0]], ['2, k, 3', [-6.73464812285199, 143.34175608597212, 1.0]], ['2, k, 4', [8.511919625295372, 130.21551803782455, 1.0]], ['2, k, 5', [14.855251641438876, 102.40207852240381, 1.0]], ['2, k, 6', [18.039344885871827, 80.35434211035303, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.486827235967738, 132.06880250621177, 1.0]], ['2, k, 9', [-40.66280378666502, 113.05327694835485, 1.0]], ['2, k, 10', [-57.01110169012206, 99.4821070197364, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.2277158869657736, 80.55449592019748, 1.0]], ['2, k, 13', [1.4330562936690667, 47.21162545409538, 1.0]], ['2, k, 14', [0.4280358848392307, 11.795518358564841, 1.0]], ['2, k, 15', [0.681093410114981, 6.5266178078527135, 1.0]], ['2, k, 16', [-15.143984167392677, 81.03069465889868, 1.0]], ['2, k, 17', [-17.509050201747062, 50.58519228015096, 1.0]], ['2, k, 18', [-18.365403523522847, 13.173688230755623, 1.0]], ['2, k, 19', [-19.27895142870593, 5.892412090755346, 1.0]], ['2, k, 20', [-6.8758450744354604, 136.59578496002604, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.62559, 80.84183599999999, 1.0]], ['2, k, 1', [-7.176969907603209, 112.7063925764159, 1.0]], ['2, k, 2', [-6.776320806628871, 136.60360837276477, 1.0]], ['2, k, 3', [-6.642608174142349, 143.3478974888806, 1.0]], ['2, k, 4', [8.579825955559851, 130.2113747888871, 1.0]], ['2, k, 5', [14.922273771722676, 102.40139114083053, 1.0]], ['2, k, 6', [18.0943866506515, 80.42491629638747, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.438283318144865, 132.21888652412795, 1.0]], ['2, k, 9', [-41.67940091568532, 114.75206432926626, 1.0]], ['2, k, 10', [-59.52401705388921, 102.37845619528038, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.07755790597631762, 80.59300794146299, 1.0]], ['2, k, 13', [1.519983403392872, 47.21020851026441, 1.0]], ['2, k, 14', [0.4890774501555306, 11.91371324284458, 1.0]], ['2, k, 15', [0.8320004579047982, 6.0358721405014, 1.0]], ['2, k, 16', [-14.977355869384283, 81.05044297889536, 1.0]], ['2, k, 17', [-17.413767084772264, 50.75320328783474, 1.0]], ['2, k, 18', [-18.288703662079396, 12.938363548242428, 1.0]], ['2, k, 19', [-19.199352003394058, 6.003200472995078, 1.0]], ['2, k, 20', [-6.776320806628871, 136.60360837276477, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.464833999999999, 80.878436, 1.0]], ['2, k, 1', [-7.050979994969895, 112.72483288021749, 1.0]], ['2, k, 2', [-6.6758785742484, 136.61144311999487, 1.0]], ['2, k, 3', [-6.549689990081255, 143.35339521780043, 1.0]], ['2, k, 4', [8.649771391013678, 130.2070981679701, 1.0]], ['2, k, 5', [14.988872789722805, 102.40312419386538, 1.0]], ['2, k, 6', [18.156393860770425, 80.47165987063588, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.384688406844546, 132.38061321246252, 1.0]], ['2, k, 9', [-42.580648587430126, 116.71769742994285, 1.0]], ['2, k, 10', [-61.563521403191196, 105.84301361420066, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.07045451916474299, 80.63867334492093, 1.0]], ['2, k, 13', [1.6101147745847082, 47.1796464329204, 1.0]], ['2, k, 14', [0.5523854194690474, 11.98279775560436, 1.0]], ['2, k, 15', [0.8523315177091517, 5.922522556255908, 1.0]], ['2, k, 16', [-14.801083541831803, 81.07877497107285, 1.0]], ['2, k, 17', [-17.315286766490658, 50.7990735041351, 1.0]], ['2, k, 18', [-18.208872948983178, 12.640732947082512, 1.0]], ['2, k, 19', [-19.14776129847264, 5.63168734189125, 1.0]], ['2, k, 20', [-6.6758785742484, 136.61144311999487, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.313388000000001, 80.92234, 1.0]], ['2, k, 1', [-6.9285918837129135, 112.74497851835298, 1.0]], ['2, k, 2', [-6.57699692980501, 136.61847429945308, 1.0]], ['2, k, 3', [-6.458110297946132, 143.3574568637393, 1.0]], ['2, k, 4', [8.720325150001665, 130.20333485061866, 1.0]], ['2, k, 5', [15.060012732010152, 102.40944329498, 1.0]], ['2, k, 6', [18.226475591078334, 80.54153341286134, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.331142939815486, 132.57939662610096, 1.0]], ['2, k, 9', [-43.06021440851471, 119.0024617120201, 1.0]], ['2, k, 10', [-62.95349280302611, 109.87376811142099, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.20587242007962292, 80.6874758637765, 1.0]], ['2, k, 13', [1.6957016736666655, 47.132627439369, 1.0]], ['2, k, 14', [0.6125524877350077, 12.074682142436274, 1.0]], ['2, k, 15', [0.9411918372122519, 5.84512856883067, 1.0]], ['2, k, 16', [-14.628314603412992, 81.11812379704155, 1.0]], ['2, k, 17', [-17.21323633311091, 50.8487474608734, 1.0]], ['2, k, 18', [-18.12248712786663, 12.48783407886306, 1.0]], ['2, k, 19', [-19.137100942345256, 4.844870351720915, 1.0]], ['2, k, 20', [-6.57699692980501, 136.61847429945308, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.19555, 80.970554, 1.0]], ['2, k, 1', [-6.83787080759967, 112.77189402323383, 1.0]], ['2, k, 2', [-6.509580717666914, 136.6313515885232, 1.0]], ['2, k, 3', [-6.3981973194352655, 143.36639763279067, 1.0]], ['2, k, 4', [8.747363915237756, 130.21104914254155, 1.0]], ['2, k, 5', [15.089396856090154, 102.42508402200642, 1.0]], ['2, k, 6', [18.28280620047766, 80.45815135832534, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.323581062346527, 132.80965065207795, 1.0]], ['2, k, 9', [-43.57975261517764, 121.22839956415694, 1.0]], ['2, k, 10', [-63.81480970725612, 114.07628244840008, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.3113188792461665, 80.74092469313572, 1.0]], ['2, k, 13', [1.758363718836095, 47.07788593458361, 1.0]], ['2, k, 14', [0.6501925633725878, 12.131825875482868, 1.0]], ['2, k, 15', [1.040842084571898, 5.586597814680865, 1.0]], ['2, k, 16', [-14.491363963418365, 81.16052810650838, 1.0]], ['2, k, 17', [-17.14755039555829, 50.86057250963785, 1.0]], ['2, k, 18', [-18.070742572425104, 12.400043172840512, 1.0]], ['2, k, 19', [-19.17109174906696, 3.983181667497906, 1.0]], ['2, k, 20', [-6.509580717666914, 136.6313515885232, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.092936, 81.03876799999999, 1.0]], ['2, k, 1', [-6.75687565498917, 112.8141833432667, 1.0]], ['2, k, 2', [-6.449509473636433, 136.65626145513778, 1.0]], ['2, k, 3', [-6.3453309879525515, 143.38620827291308, 1.0]], ['2, k, 4', [8.774248371626525, 130.22912700172955, 1.0]], ['2, k, 5', [15.120591677223242, 102.44886678761571, 1.0]], ['2, k, 6', [18.355273850604963, 80.33495789328036, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.33801201774323, 133.0753762732439, 1.0]], ['2, k, 9', [-44.56534741547914, 123.23531681206444, 1.0]], ['2, k, 10', [-65.29627231041367, 117.96535987469032, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.39904191018733925, 80.80720469475101, 1.0]], ['2, k, 13', [1.8186658097791766, 47.022453429924745, 1.0]], ['2, k, 14', [0.6855375753949358, 12.144538883848078, 1.0]], ['2, k, 15', [1.1338122224476341, 5.283586664117589, 1.0]], ['2, k, 16', [-14.36965420541412, 81.22635279976618, 1.0]], ['2, k, 17', [-17.095704385593777, 50.817661032288896, 1.0]], ['2, k, 18', [-18.032498177726318, 12.316618863021112, 1.0]], ['2, k, 19', [-19.187835235194573, 3.3657160444753487, 1.0]], ['2, k, 20', [-6.449509473636433, 136.65626145513778, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.004099999999999, 81.11825, 1.0]], ['2, k, 1', [-6.686606172181541, 112.85996873160134, 1.0]], ['2, k, 2', [-6.3986263018914205, 136.681620150773, 1.0]], ['2, k, 3', [-6.3014250422879465, 143.40557266924898, 1.0]], ['2, k, 4', [8.797911781296047, 130.24643932288944, 1.0]], ['2, k, 5', [15.150522950028595, 102.47124068047067, 1.0]], ['2, k, 6', [18.419382437909555, 80.25149745114915, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.347043806725356, 133.3593443003057, 1.0]], ['2, k, 9', [-44.78366257419839, 125.60212442940426, 1.0]], ['2, k, 10', [-66.50670169426826, 122.18095634635155, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.47337353967272744, 80.88309688258224, 1.0]], ['2, k, 13', [1.871828141561805, 47.00771086640857, 1.0]], ['2, k, 14', [0.7141165674921057, 12.139069332707422, 1.0]], ['2, k, 15', [1.2132620419070475, 4.978613067016347, 1.0]], ['2, k, 16', [-14.263565775550543, 81.30413986405539, 1.0]], ['2, k, 17', [-17.056302293639035, 50.77099036305073, 1.0]], ['2, k, 18', [-18.00227480746495, 12.225629493981195, 1.0]], ['2, k, 19', [-19.13253197993288, 3.334361571299098, 1.0]], ['2, k, 20', [-6.3986263018914205, 136.681620150773, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.942758, 81.198198, 1.0]], ['2, k, 1', [-6.638796368621355, 112.90143206897619, 1.0]], ['2, k, 2', [-6.367377775835764, 136.70136491167028, 1.0]], ['2, k, 3', [-6.276492300026382, 143.41904497972152, 1.0]], ['2, k, 4', [8.79848597594162, 130.2608204138169, 1.0]], ['2, k, 5', [15.159184024863054, 102.48902788234327, 1.0]], ['2, k, 6', [18.460446964424605, 80.18590503617283, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.375340256450517, 133.63179569068552, 1.0]], ['2, k, 9', [-44.747686263826886, 127.97582464221587, 1.0]], ['2, k, 10', [-67.32157021448296, 126.52494499198643, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5216271997457973, 80.96254992726588, 1.0]], ['2, k, 13', [1.9079569986643141, 47.0339931392614, 1.0]], ['2, k, 14', [0.7200511940400989, 12.112851506149227, 1.0]], ['2, k, 15', [1.2004089888605387, 4.889490221402302, 1.0]], ['2, k, 16', [-14.194734572338572, 81.37945283616973, 1.0]], ['2, k, 17', [-17.044219910615446, 50.73212988610143, 1.0]], ['2, k, 18', [-18.000408333992393, 12.143904387248092, 1.0]], ['2, k, 19', [-19.056633228403335, 3.725345316179702, 1.0]], ['2, k, 20', [-6.367377775835764, 136.70136491167028, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.9023840000000005, 81.298742, 1.0]], ['2, k, 1', [-6.606941022541031, 112.95581755365372, 1.0]], ['2, k, 2', [-6.348477142759025, 136.7295528609503, 1.0]], ['2, k, 3', [-6.263000315885053, 143.43979431994686, 1.0]], ['2, k, 4', [8.785857524947223, 130.28408534142838, 1.0]], ['2, k, 5', [15.157362144856364, 102.51190620975282, 1.0]], ['2, k, 6', [18.502575633660648, 80.08044617364394, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.443537875800303, 133.93533413278956, 1.0]], ['2, k, 9', [-45.182768240584416, 130.18795341390802, 1.0]], ['2, k, 10', [-69.00182745540957, 130.85421791894794, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5508139608584512, 81.06749282595194, 1.0]], ['2, k, 13', [1.9409145552429146, 47.058440050368894, 1.0]], ['2, k, 14', [0.7205309756959934, 12.019305372940963, 1.0]], ['2, k, 15', [1.1174172676444232, 5.049844988893062, 1.0]], ['2, k, 16', [-14.150423021233639, 81.4715781192534, 1.0]], ['2, k, 17', [-17.04630553793262, 50.69627970437794, 1.0]], ['2, k, 18', [-18.012389226065828, 12.176272463858773, 1.0]], ['2, k, 19', [-19.05178448203949, 4.45772681800875, 1.0]], ['2, k, 20', [-6.348477142759025, 136.7295528609503, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.875332, 81.401302, 1.0]], ['2, k, 1', [-6.580300058971385, 113.00710927155964, 1.0]], ['2, k, 2', [-6.330355550919606, 136.75476557892392, 1.0]], ['2, k, 3', [-6.249444132139236, 143.45801855045917, 1.0]], ['2, k, 4', [8.775930375252544, 130.30610774835418, 1.0]], ['2, k, 5', [15.163866722180085, 102.5361441174271, 1.0]], ['2, k, 6', [18.547106670834552, 80.01762453302098, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.491861846525143, 134.24563412660157, 1.0]], ['2, k, 9', [-45.42962885248432, 132.4491783121939, 1.0]], ['2, k, 10', [-69.4146103558731, 135.34778845123736, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5642747737065124, 81.16943670183956, 1.0]], ['2, k, 13', [1.9720342598574663, 47.08917874610829, 1.0]], ['2, k, 14', [0.7269964590706017, 11.952448458085598, 1.0]], ['2, k, 15', [1.0125393770044844, 5.538450095845028, 1.0]], ['2, k, 16', [-14.12051122934041, 81.56897349882516, 1.0]], ['2, k, 17', [-17.04828091924186, 50.67814245232292, 1.0]], ['2, k, 18', [-18.03902016269125, 12.219293289974857, 1.0]], ['2, k, 19', [-19.067147686511646, 5.204526152311185, 1.0]], ['2, k, 20', [-6.330355550919606, 136.75476557892392, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.863784000000001, 81.499496, 1.0]], ['2, k, 1', [-6.564778986443042, 113.053004958385, 1.0]], ['2, k, 2', [-6.320211930733854, 136.77485661012335, 1.0]], ['2, k, 3', [-6.243145036887616, 143.4716517504007, 1.0]], ['2, k, 4', [8.764045810419526, 130.32418962223517, 1.0]], ['2, k, 5', [15.16767996872784, 102.55687584491233, 1.0]], ['2, k, 6', [18.575518604709803, 79.95564003306738, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.542539628794735, 134.55812486502825, 1.0]], ['2, k, 9', [-44.91643391179075, 134.6726315069801, 1.0]], ['2, k, 10', [-69.10711722539206, 139.77879785742965, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5611931130997787, 81.26514826360666, 1.0]], ['2, k, 13', [1.998590837013091, 47.10790507055763, 1.0]], ['2, k, 14', [0.7289687797304598, 11.902981616606482, 1.0]], ['2, k, 15', [0.9028592443475972, 6.072658923436321, 1.0]], ['2, k, 16', [-14.106780923973464, 81.66650621531238, 1.0]], ['2, k, 17', [-17.05803471535099, 50.64736980479067, 1.0]], ['2, k, 18', [-18.063775127905398, 12.264472686799316, 1.0]], ['2, k, 19', [-19.12114218345873, 5.624490842111665, 1.0]], ['2, k, 20', [-6.320211930733854, 136.77485661012335, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.866828000000001, 81.60771, 1.0]], ['2, k, 1', [-6.559741514940382, 113.10603292912633, 1.0]], ['2, k, 2', [-6.317018351184388, 136.79879730079858, 1.0]], ['2, k, 3', [-6.242871371736659, 143.48905275846, 1.0]], ['2, k, 4', [8.753340780630715, 130.34351647769742, 1.0]], ['2, k, 5', [15.169521789149591, 102.57785079262624, 1.0]], ['2, k, 6', [18.60171982471992, 79.92280352064716, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.613620422719364, 134.8934277973598, 1.0]], ['2, k, 9', [-45.58846673069041, 136.868402946533, 1.0]], ['2, k, 10', [-68.22104039873142, 143.75044876198797, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5409628501717911, 81.37179886722662, 1.0]], ['2, k, 13', [2.021137752383294, 47.080586836177076, 1.0]], ['2, k, 14', [0.7404714422863261, 11.864877304587168, 1.0]], ['2, k, 15', [0.8485232526389082, 6.3329221126951944, 1.0]], ['2, k, 16', [-14.109509285970079, 81.77346095532938, 1.0]], ['2, k, 17', [-17.08010407954588, 50.606009970800145, 1.0]], ['2, k, 18', [-18.090816392249838, 12.310016985595169, 1.0]], ['2, k, 19', [-19.234595603109238, 5.3550821013259515, 1.0]], ['2, k, 20', [-6.317018351184388, 136.79879730079858, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
