[['2, k, 0', [-0.311891, -0.770745, 1.0]], ['2, k, 1', [-0.30461, -0.468898, 1.0]], ['2, k, 2', [-0.295818, -0.170876, 1.0]], ['2, k, 3', [-0.288948, -0.0318515, 1.0]], ['2, k, 4', [-0.418807, -0.243785, 1.0]], ['2, k, 5', [-0.493117, -0.241357, 1.0]], ['2, k, 6', [-0.537235, -0.32091, 1.0]], ['2, k, 7', [-0.553309, -0.236428, 1.0]], ['2, k, 8', [-0.142488, -0.23802, 1.0]], ['2, k, 9', [0.00476721, -0.303121, 1.0]], ['2, k, 10', [0.108156, -0.2871, 1.0]], ['2, k, 11', [0.160828, -0.236887, 1.0]], ['2, k, 12', [-0.370826, -0.762398, 1.0]], ['2, k, 13', [-0.406631, -1.02396, 1.0]], ['2, k, 14', [-0.355485, -1.38736, 1.0]], ['2, k, 15', [-0.329052, -1.4317, 1.0]], ['2, k, 16', [-0.245148, -0.7598, 1.0]], ['2, k, 17', [-0.176617, -1.04288, 1.0]], ['2, k, 18', [-0.231472, -1.38636, 1.0]], ['2, k, 19', [-0.22121, -1.42792, 1.0]], ['2, k, 20', [-0.298288, -0.244876, 1.0]], ['2, k, 21', [-0.539885, -0.225634, 1.0]], ['2, k, 22', [-0.586443, -0.230991, 1.0]], ['2, k, 23', [0.203286, -0.228176, 1.0]], ['2, k, 24', [0.0890404, -0.232871, 1.0]]]
[['2, k, 0', [-0.304166, -0.710972, 1.0]], ['2, k, 1', [-0.288887, -0.426136, 1.0]], ['2, k, 2', [-0.27528, -0.139908, 1.0]], ['2, k, 3', [-0.260419, 0.00821143, 1.0]], ['2, k, 4', [-0.396381, -0.243837, 1.0]], ['2, k, 5', [-0.490678, -0.192878, 1.0]], ['2, k, 6', [-0.526663, -0.123055, 1.0]], ['2, k, 7', [-0.528862, -0.0879322, 1.0]], ['2, k, 8', [-0.119313, -0.238101, 1.0]], ['2, k, 9', [0.0122873, -0.207759, 1.0]], ['2, k, 10', [0.120616, -0.153339, 1.0]], ['2, k, 11', [0.173747, -0.102913, 1.0]], ['2, k, 12', [-0.359358, -0.698558, 1.0]], ['2, k, 13', [-0.384105, -1.04299, 1.0]], ['2, k, 14', [-0.354601, -1.3911, 1.0]], ['2, k, 15', [-0.333802, -1.42529, 1.0]], ['2, k, 16', [-0.241401, -0.705577, 1.0]], ['2, k, 17', [-0.223728, -1.07289, 1.0]], ['2, k, 18', [-0.237483, -1.403, 1.0]], ['2, k, 19', [-0.257407, -1.46025, 1.0]], ['2, k, 20', [-0.279091, -0.211894, 1.0]], ['2, k, 21', [-0.539762, -0.0764314, 1.0]], ['2, k, 22', [-0.462183, -0.0855822, 1.0]], ['2, k, 23', [0.208511, -0.0963192, 1.0]], ['2, k, 24', [0.110959, -0.100663, 1.0]]]
[['2, k, 0', [-0.302945, -0.703324, 1.0]], ['2, k, 1', [-0.288941, -0.418581, 1.0]], ['2, k, 2', [-0.275336, -0.13613, 1.0]], ['2, k, 3', [-0.261265, 0.0123692, 1.0]], ['2, k, 4', [-0.398572, -0.227529, 1.0]], ['2, k, 5', [-0.498486, -0.188789, 1.0]], ['2, k, 6', [-0.527984, -0.121746, 1.0]], ['2, k, 7', [-0.528756, -0.0819889, 1.0]], ['2, k, 8', [-0.11743, -0.226388, 1.0]], ['2, k, 9', [0.0136337, -0.202766, 1.0]], ['2, k, 10', [0.116985, -0.143842, 1.0]], ['2, k, 11', [0.163853, -0.095221, 1.0]], ['2, k, 12', [-0.357558, -0.690673, 1.0]], ['2, k, 13', [-0.382992, -1.04224, 1.0]], ['2, k, 14', [-0.353565, -1.38748, 1.0]], ['2, k, 15', [-0.333084, -1.42117, 1.0]], ['2, k, 16', [-0.2408, -0.69849, 1.0]], ['2, k, 17', [-0.224399, -1.07109, 1.0]], ['2, k, 18', [-0.233767, -1.40131, 1.0]], ['2, k, 19', [-0.258008, -1.456, 1.0]], ['2, k, 20', [-0.279094, -0.206737, 1.0]], ['2, k, 21', [-0.542188, -0.0723272, 1.0]], ['2, k, 22', [-0.463992, -0.0799192, 1.0]], ['2, k, 23', [0.196447, -0.09026, 1.0]], ['2, k, 24', [0.0921766, -0.0900793, 1.0]]]
[['2, k, 0', [-0.303829, -0.69714, 1.0]], ['2, k, 1', [-0.288515, -0.413651, 1.0]], ['2, k, 2', [-0.273294, -0.132056, 1.0]], ['2, k, 3', [-0.260718, 0.0166222, 1.0]], ['2, k, 4', [-0.399374, -0.222975, 1.0]], ['2, k, 5', [-0.498195, -0.189097, 1.0]], ['2, k, 6', [-0.527994, -0.119516, 1.0]], ['2, k, 7', [-0.531367, -0.0773063, 1.0]], ['2, k, 8', [-0.114743, -0.219832, 1.0]], ['2, k, 9', [0.0138817, -0.199337, 1.0]], ['2, k, 10', [0.113608, -0.138514, 1.0]], ['2, k, 11', [0.161197, -0.0901714, 1.0]], ['2, k, 12', [-0.35821, -0.684467, 1.0]], ['2, k, 13', [-0.382825, -1.04086, 1.0]], ['2, k, 14', [-0.355195, -1.38969, 1.0]], ['2, k, 15', [-0.334655, -1.42283, 1.0]], ['2, k, 16', [-0.241888, -0.692496, 1.0]], ['2, k, 17', [-0.226872, -1.06963, 1.0]], ['2, k, 18', [-0.232107, -1.39994, 1.0]], ['2, k, 19', [-0.260879, -1.45362, 1.0]], ['2, k, 20', [-0.277458, -0.202427, 1.0]], ['2, k, 21', [-0.541269, -0.0658494, 1.0]], ['2, k, 22', [-0.464159, -0.0760412, 1.0]], ['2, k, 23', [0.196674, -0.0808685, 1.0]], ['2, k, 24', [0.086704, -0.0846046, 1.0]]]
[['2, k, 0', [-0.30236, -0.695151, 1.0]], ['2, k, 1', [-0.287638, -0.412277, 1.0]], ['2, k, 2', [-0.2727, -0.13148, 1.0]], ['2, k, 3', [-0.26143, 0.0174762, 1.0]], ['2, k, 4', [-0.399854, -0.221261, 1.0]], ['2, k, 5', [-0.493643, -0.188812, 1.0]], ['2, k, 6', [-0.527281, -0.119502, 1.0]], ['2, k, 7', [-0.53388, -0.0760064, 1.0]], ['2, k, 8', [-0.113633, -0.216625, 1.0]], ['2, k, 9', [0.0143642, -0.196848, 1.0]], ['2, k, 10', [0.111937, -0.134444, 1.0]], ['2, k, 11', [0.156806, -0.0880359, 1.0]], ['2, k, 12', [-0.35684, -0.682494, 1.0]], ['2, k, 13', [-0.375749, -1.04566, 1.0]], ['2, k, 14', [-0.354937, -1.38967, 1.0]], ['2, k, 15', [-0.334825, -1.42178, 1.0]], ['2, k, 16', [-0.240372, -0.690559, 1.0]], ['2, k, 17', [-0.227831, -1.06932, 1.0]], ['2, k, 18', [-0.230379, -1.39963, 1.0]], ['2, k, 19', [-0.260207, -1.45249, 1.0]], ['2, k, 20', [-0.276782, -0.201624, 1.0]], ['2, k, 21', [-0.541048, -0.061935, 1.0]], ['2, k, 22', [-0.471819, -0.0754561, 1.0]], ['2, k, 23', [0.189439, -0.0838507, 1.0]], ['2, k, 24', [0.0829496, -0.0824441, 1.0]]]
[['2, k, 0', [-0.300151, -0.693001, 1.0]], ['2, k, 1', [-0.286452, -0.410331, 1.0]], ['2, k, 2', [-0.271675, -0.129369, 1.0]], ['2, k, 3', [-0.261414, 0.0196884, 1.0]], ['2, k, 4', [-0.399776, -0.219319, 1.0]], ['2, k, 5', [-0.490642, -0.200718, 1.0]], ['2, k, 6', [-0.529184, -0.115712, 1.0]], ['2, k, 7', [-0.534913, -0.0751306, 1.0]], ['2, k, 8', [-0.113049, -0.214754, 1.0]], ['2, k, 9', [0.0144225, -0.195019, 1.0]], ['2, k, 10', [0.110465, -0.132145, 1.0]], ['2, k, 11', [0.156516, -0.0893817, 1.0]], ['2, k, 12', [-0.355033, -0.680439, 1.0]], ['2, k, 13', [-0.374162, -1.04627, 1.0]], ['2, k, 14', [-0.353393, -1.39061, 1.0]], ['2, k, 15', [-0.333202, -1.42222, 1.0]], ['2, k, 16', [-0.237789, -0.688344, 1.0]], ['2, k, 17', [-0.226551, -1.06623, 1.0]], ['2, k, 18', [-0.230542, -1.39641, 1.0]], ['2, k, 19', [-0.259156, -1.45029, 1.0]], ['2, k, 20', [-0.275747, -0.199576, 1.0]], ['2, k, 21', [-0.543653, -0.062844, 1.0]], ['2, k, 22', [-0.46982, -0.0733265, 1.0]], ['2, k, 23', [0.189643, -0.0804142, 1.0]], ['2, k, 24', [0.0851943, -0.0842565, 1.0]]]
[['2, k, 0', [-0.299746, -0.692444, 1.0]], ['2, k, 1', [-0.285634, -0.410068, 1.0]], ['2, k, 2', [-0.269772, -0.12967, 1.0]], ['2, k, 3', [-0.2614, 0.0195658, 1.0]], ['2, k, 4', [-0.400194, -0.218729, 1.0]], ['2, k, 5', [-0.50367, -0.184999, 1.0]], ['2, k, 6', [-0.529994, -0.11451, 1.0]], ['2, k, 7', [-0.534322, -0.0758352, 1.0]], ['2, k, 8', [-0.11261, -0.213911, 1.0]], ['2, k, 9', [0.0145398, -0.194379, 1.0]], ['2, k, 10', [0.110089, -0.131797, 1.0]], ['2, k, 11', [0.15553, -0.0906156, 1.0]], ['2, k, 12', [-0.35487, -0.679892, 1.0]], ['2, k, 13', [-0.37309, -1.04704, 1.0]], ['2, k, 14', [-0.353964, -1.39145, 1.0]], ['2, k, 15', [-0.334054, -1.4231, 1.0]], ['2, k, 16', [-0.237145, -0.687792, 1.0]], ['2, k, 17', [-0.227273, -1.0665, 1.0]], ['2, k, 18', [-0.23063, -1.39668, 1.0]], ['2, k, 19', [-0.255222, -1.45252, 1.0]], ['2, k, 20', [-0.274248, -0.199607, 1.0]], ['2, k, 21', [-0.54583, -0.0646816, 1.0]], ['2, k, 22', [-0.468044, -0.0780167, 1.0]], ['2, k, 23', [0.187117, -0.0879244, 1.0]], ['2, k, 24', [0.081147, -0.085516, 1.0]]]
[['2, k, 0', [-0.299495, -0.692419, 1.0]], ['2, k, 1', [-0.285179, -0.409714, 1.0]], ['2, k, 2', [-0.268771, -0.128929, 1.0]], ['2, k, 3', [-0.261228, 0.0203416, 1.0]], ['2, k, 4', [-0.400072, -0.218156, 1.0]], ['2, k, 5', [-0.488873, -0.181656, 1.0]], ['2, k, 6', [-0.528031, -0.117646, 1.0]], ['2, k, 7', [-0.535548, -0.0759927, 1.0]], ['2, k, 8', [-0.112465, -0.213515, 1.0]], ['2, k, 9', [0.0147387, -0.193721, 1.0]], ['2, k, 10', [0.108462, -0.131515, 1.0]], ['2, k, 11', [0.148934, -0.0934178, 1.0]], ['2, k, 12', [-0.354574, -0.679854, 1.0]], ['2, k, 13', [-0.372208, -1.0484, 1.0]], ['2, k, 14', [-0.353917, -1.39145, 1.0]], ['2, k, 15', [-0.334173, -1.42302, 1.0]], ['2, k, 16', [-0.236978, -0.687795, 1.0]], ['2, k, 17', [-0.22839, -1.06828, 1.0]], ['2, k, 18', [-0.230858, -1.3985, 1.0]], ['2, k, 19', [-0.257846, -1.45284, 1.0]], ['2, k, 20', [-0.273385, -0.198943, 1.0]], ['2, k, 21', [-0.54615, -0.065909, 1.0]], ['2, k, 22', [-0.468956, -0.0775383, 1.0]], ['2, k, 23', [0.183133, -0.0827842, 1.0]], ['2, k, 24', [0.0754032, -0.0866368, 1.0]]]
[['2, k, 0', [-0.29854, -0.692024, 1.0]], ['2, k, 1', [-0.284963, -0.410787, 1.0]], ['2, k, 2', [-0.269601, -0.133729, 1.0]], ['2, k, 3', [-0.261732, 0.0154867, 1.0]], ['2, k, 4', [-0.400167, -0.217504, 1.0]], ['2, k, 5', [-0.491329, -0.180336, 1.0]], ['2, k, 6', [-0.530492, -0.114265, 1.0]], ['2, k, 7', [-0.537381, -0.074792, 1.0]], ['2, k, 8', [-0.112241, -0.213207, 1.0]], ['2, k, 9', [0.0148918, -0.193341, 1.0]], ['2, k, 10', [0.107982, -0.131497, 1.0]], ['2, k, 11', [0.14979, -0.0932618, 1.0]], ['2, k, 12', [-0.353959, -0.679493, 1.0]], ['2, k, 13', [-0.370591, -1.04994, 1.0]], ['2, k, 14', [-0.353607, -1.3916, 1.0]], ['2, k, 15', [-0.334023, -1.42308, 1.0]], ['2, k, 16', [-0.235664, -0.687379, 1.0]], ['2, k, 17', [-0.229247, -1.0687, 1.0]], ['2, k, 18', [-0.2308, -1.39891, 1.0]], ['2, k, 19', [-0.262824, -1.45283, 1.0]], ['2, k, 20', [-0.273752, -0.202243, 1.0]], ['2, k, 21', [-0.55466, -0.0632428, 1.0]], ['2, k, 22', [-0.470777, -0.0713486, 1.0]], ['2, k, 23', [0.1811, -0.0913656, 1.0]], ['2, k, 24', [0.0786979, -0.0874774, 1.0]]]
[['2, k, 0', [-0.298219, -0.692136, 1.0]], ['2, k, 1', [-0.284954, -0.411716, 1.0]], ['2, k, 2', [-0.270001, -0.135805, 1.0]], ['2, k, 3', [-0.26201, 0.0133852, 1.0]], ['2, k, 4', [-0.400338, -0.216546, 1.0]], ['2, k, 5', [-0.492913, -0.179471, 1.0]], ['2, k, 6', [-0.532394, -0.113254, 1.0]], ['2, k, 7', [-0.540669, -0.0736838, 1.0]], ['2, k, 8', [-0.112489, -0.214411, 1.0]], ['2, k, 9', [0.0147532, -0.1921, 1.0]], ['2, k, 10', [0.10752, -0.131315, 1.0]], ['2, k, 11', [0.149298, -0.0921043, 1.0]], ['2, k, 12', [-0.354165, -0.679552, 1.0]], ['2, k, 13', [-0.370054, -1.04978, 1.0]], ['2, k, 14', [-0.348679, -1.39251, 1.0]], ['2, k, 15', [-0.328819, -1.4236, 1.0]], ['2, k, 16', [-0.234846, -0.687545, 1.0]], ['2, k, 17', [-0.228947, -1.06853, 1.0]], ['2, k, 18', [-0.231185, -1.39876, 1.0]], ['2, k, 19', [-0.260859, -1.45334, 1.0]], ['2, k, 20', [-0.274007, -0.203968, 1.0]], ['2, k, 21', [-0.551249, -0.063431, 1.0]], ['2, k, 22', [-0.46979, -0.0722594, 1.0]], ['2, k, 23', [0.182506, -0.0880882, 1.0]], ['2, k, 24', [0.0780627, -0.0870989, 1.0]]]
[['2, k, 0', [-0.297997, -0.691803, 1.0]], ['2, k, 1', [-0.284929, -0.412052, 1.0]], ['2, k, 2', [-0.270336, -0.1373, 1.0]], ['2, k, 3', [-0.262283, 0.0118908, 1.0]], ['2, k, 4', [-0.40064, -0.215511, 1.0]], ['2, k, 5', [-0.493127, -0.179488, 1.0]], ['2, k, 6', [-0.53321, -0.112498, 1.0]], ['2, k, 7', [-0.542225, -0.0729607, 1.0]], ['2, k, 8', [-0.112156, -0.213334, 1.0]], ['2, k, 9', [0.0145713, -0.191575, 1.0]], ['2, k, 10', [0.107075, -0.131165, 1.0]], ['2, k, 11', [0.148068, -0.0917439, 1.0]], ['2, k, 12', [-0.354026, -0.679355, 1.0]], ['2, k, 13', [-0.369461, -1.05025, 1.0]], ['2, k, 14', [-0.349887, -1.3925, 1.0]], ['2, k, 15', [-0.330153, -1.42366, 1.0]], ['2, k, 16', [-0.234543, -0.687071, 1.0]], ['2, k, 17', [-0.232885, -1.07082, 1.0]], ['2, k, 18', [-0.231027, -1.40105, 1.0]], ['2, k, 19', [-0.265105, -1.45468, 1.0]], ['2, k, 20', [-0.274215, -0.205144, 1.0]], ['2, k, 21', [-0.553132, -0.0611463, 1.0]], ['2, k, 22', [-0.486136, -0.0818062, 1.0]], ['2, k, 23', [0.179148, -0.0814907, 1.0]], ['2, k, 24', [0.0766881, -0.0850525, 1.0]]]
[['2, k, 0', [-0.297876, -0.691755, 1.0]], ['2, k, 1', [-0.284947, -0.412248, 1.0]], ['2, k, 2', [-0.270588, -0.137771, 1.0]], ['2, k, 3', [-0.262357, 0.0114124, 1.0]], ['2, k, 4', [-0.400689, -0.215271, 1.0]], ['2, k, 5', [-0.494213, -0.180343, 1.0]], ['2, k, 6', [-0.535749, -0.112801, 1.0]], ['2, k, 7', [-0.544437, -0.0741918, 1.0]], ['2, k, 8', [-0.112081, -0.212683, 1.0]], ['2, k, 9', [0.0142033, -0.188946, 1.0]], ['2, k, 10', [0.106898, -0.13014, 1.0]], ['2, k, 11', [0.149343, -0.0895981, 1.0]], ['2, k, 12', [-0.35374, -0.679324, 1.0]], ['2, k, 13', [-0.367281, -1.0523, 1.0]], ['2, k, 14', [-0.35095, -1.3921, 1.0]], ['2, k, 15', [-0.312626, -1.45035, 1.0]], ['2, k, 16', [-0.234525, -0.687034, 1.0]], ['2, k, 17', [-0.233215, -1.07128, 1.0]], ['2, k, 18', [-0.230932, -1.40151, 1.0]], ['2, k, 19', [-0.264983, -1.45524, 1.0]], ['2, k, 20', [-0.274396, -0.20557, 1.0]], ['2, k, 21', [-0.55525, -0.0624641, 1.0]], ['2, k, 22', [-0.477035, -0.0737, 1.0]], ['2, k, 23', [0.178857, -0.0790189, 1.0]], ['2, k, 24', [0.0773579, -0.0853376, 1.0]]]
[['2, k, 0', [-0.297443, -0.691886, 1.0]], ['2, k, 1', [-0.284994, -0.41251, 1.0]], ['2, k, 2', [-0.270941, -0.138019, 1.0]], ['2, k, 3', [-0.262493, 0.0111551, 1.0]], ['2, k, 4', [-0.40061, -0.215018, 1.0]], ['2, k, 5', [-0.495079, -0.181052, 1.0]], ['2, k, 6', [-0.536271, -0.112567, 1.0]], ['2, k, 7', [-0.545593, -0.0743364, 1.0]], ['2, k, 8', [-0.112176, -0.212055, 1.0]], ['2, k, 9', [0.0140288, -0.186564, 1.0]], ['2, k, 10', [0.1067, -0.12837, 1.0]], ['2, k, 11', [0.146995, -0.0881045, 1.0]], ['2, k, 12', [-0.353313, -0.679491, 1.0]], ['2, k, 13', [-0.3631, -1.05802, 1.0]], ['2, k, 14', [-0.350126, -1.39246, 1.0]], ['2, k, 15', [-0.316248, -1.45139, 1.0]], ['2, k, 16', [-0.234131, -0.687124, 1.0]], ['2, k, 17', [-0.23549, -1.07317, 1.0]], ['2, k, 18', [-0.236622, -1.40326, 1.0]], ['2, k, 19', [-0.264432, -1.45952, 1.0]], ['2, k, 20', [-0.274659, -0.205829, 1.0]], ['2, k, 21', [-0.556618, -0.0632758, 1.0]], ['2, k, 22', [-0.475507, -0.073855, 1.0]], ['2, k, 23', [0.176955, -0.0836851, 1.0]], ['2, k, 24', [0.0735945, -0.0836657, 1.0]]]
[['2, k, 0', [-0.296671, -0.691796, 1.0]], ['2, k, 1', [-0.284465, -0.410631, 1.0]], ['2, k, 2', [-0.270845, -0.130837, 1.0]], ['2, k, 3', [-0.262206, 0.0184109, 1.0]], ['2, k, 4', [-0.400589, -0.21462, 1.0]], ['2, k, 5', [-0.493941, -0.185115, 1.0]], ['2, k, 6', [-0.53595, -0.117338, 1.0]], ['2, k, 7', [-0.54766, -0.0764645, 1.0]], ['2, k, 8', [-0.112429, -0.211627, 1.0]], ['2, k, 9', [0.0141868, -0.185292, 1.0]], ['2, k, 10', [0.107137, -0.127171, 1.0]], ['2, k, 11', [0.145177, -0.0859496, 1.0]], ['2, k, 12', [-0.352542, -0.679423, 1.0]], ['2, k, 13', [-0.36234, -1.05845, 1.0]], ['2, k, 14', [-0.35118, -1.39064, 1.0]], ['2, k, 15', [-0.317566, -1.44968, 1.0]], ['2, k, 16', [-0.23341, -0.687024, 1.0]], ['2, k, 17', [-0.236362, -1.07493, 1.0]], ['2, k, 18', [-0.244663, -1.4047, 1.0]], ['2, k, 19', [-0.22905, -1.43308, 1.0]], ['2, k, 20', [-0.274394, -0.20059, 1.0]], ['2, k, 21', [-0.55867, -0.0636398, 1.0]], ['2, k, 22', [-0.475737, -0.0764846, 1.0]], ['2, k, 23', [0.176982, -0.0810232, 1.0]], ['2, k, 24', [0.0754039, -0.0824858, 1.0]]]
[['2, k, 0', [-0.296351, -0.691819, 1.0]], ['2, k, 1', [-0.284349, -0.411066, 1.0]], ['2, k, 2', [-0.270957, -0.132696, 1.0]], ['2, k, 3', [-0.262835, 0.0165957, 1.0]], ['2, k, 4', [-0.400693, -0.214505, 1.0]], ['2, k, 5', [-0.493948, -0.18536, 1.0]], ['2, k, 6', [-0.537106, -0.118354, 1.0]], ['2, k, 7', [-0.54796, -0.0773178, 1.0]], ['2, k, 8', [-0.112674, -0.211302, 1.0]], ['2, k, 9', [0.0140238, -0.184787, 1.0]], ['2, k, 10', [0.107136, -0.126611, 1.0]], ['2, k, 11', [0.143879, -0.0838993, 1.0]], ['2, k, 12', [-0.352289, -0.679575, 1.0]], ['2, k, 13', [-0.363378, -1.05623, 1.0]], ['2, k, 14', [-0.351605, -1.39221, 1.0]], ['2, k, 15', [-0.332392, -1.42285, 1.0]], ['2, k, 16', [-0.233041, -0.686931, 1.0]], ['2, k, 17', [-0.235082, -1.07479, 1.0]], ['2, k, 18', [-0.24169, -1.40486, 1.0]], ['2, k, 19', [-0.268535, -1.46144, 1.0]], ['2, k, 20', [-0.274437, -0.201848, 1.0]], ['2, k, 21', [-0.563314, -0.0663985, 1.0]], ['2, k, 22', [-0.480354, -0.0769994, 1.0]], ['2, k, 23', [0.176971, -0.07445, 1.0]], ['2, k, 24', [0.0711922, -0.0806484, 1.0]]]
[['2, k, 0', [-0.296212, -0.691871, 1.0]], ['2, k, 1', [-0.284235, -0.411586, 1.0]], ['2, k, 2', [-0.270951, -0.134537, 1.0]], ['2, k, 3', [-0.263765, 0.0148199, 1.0]], ['2, k, 4', [-0.400837, -0.214361, 1.0]], ['2, k, 5', [-0.493868, -0.185586, 1.0]], ['2, k, 6', [-0.536966, -0.118724, 1.0]], ['2, k, 7', [-0.547903, -0.0783993, 1.0]], ['2, k, 8', [-0.112943, -0.211013, 1.0]], ['2, k, 9', [0.0136297, -0.184175, 1.0]], ['2, k, 10', [0.1068, -0.126286, 1.0]], ['2, k, 11', [0.144576, -0.0840664, 1.0]], ['2, k, 12', [-0.35197, -0.679722, 1.0]], ['2, k, 13', [-0.363077, -1.0565, 1.0]], ['2, k, 14', [-0.352382, -1.39068, 1.0]], ['2, k, 15', [-0.333218, -1.42158, 1.0]], ['2, k, 16', [-0.233035, -0.686924, 1.0]], ['2, k, 17', [-0.234684, -1.07358, 1.0]], ['2, k, 18', [-0.238955, -1.40375, 1.0]], ['2, k, 19', [-0.268203, -1.4588, 1.0]], ['2, k, 20', [-0.274409, -0.203238, 1.0]], ['2, k, 21', [-0.559817, -0.0635756, 1.0]], ['2, k, 22', [-0.478917, -0.0771113, 1.0]], ['2, k, 23', [0.177339, -0.0810363, 1.0]], ['2, k, 24', [0.0724742, -0.0814678, 1.0]]]
[['2, k, 0', [-0.296146, -0.692009, 1.0]], ['2, k, 1', [-0.284352, -0.411991, 1.0]], ['2, k, 2', [-0.271317, -0.135417, 1.0]], ['2, k, 3', [-0.264197, 0.0139426, 1.0]], ['2, k, 4', [-0.401235, -0.214103, 1.0]], ['2, k, 5', [-0.494156, -0.18609, 1.0]], ['2, k, 6', [-0.537096, -0.118785, 1.0]], ['2, k, 7', [-0.548836, -0.0790086, 1.0]], ['2, k, 8', [-0.113046, -0.210942, 1.0]], ['2, k, 9', [0.0409829, -0.176313, 1.0]], ['2, k, 10', [0.122776, -0.115775, 1.0]], ['2, k, 11', [0.147518, -0.0834909, 1.0]], ['2, k, 12', [-0.351911, -0.679944, 1.0]], ['2, k, 13', [-0.36169, -1.05909, 1.0]], ['2, k, 14', [-0.353708, -1.39044, 1.0]], ['2, k, 15', [-0.334814, -1.42155, 1.0]], ['2, k, 16', [-0.232979, -0.686981, 1.0]], ['2, k, 17', [-0.235336, -1.07256, 1.0]], ['2, k, 18', [-0.237846, -1.40284, 1.0]], ['2, k, 19', [-0.267204, -1.45706, 1.0]], ['2, k, 20', [-0.274709, -0.203976, 1.0]], ['2, k, 21', [-0.56126, -0.0688531, 1.0]], ['2, k, 22', [-0.478811, -0.0771176, 1.0]], ['2, k, 23', [0.1749, -0.0753666, 1.0]], ['2, k, 24', [0.0761614, -0.0824606, 1.0]]]
[['2, k, 0', [-0.295769, -0.692079, 1.0]], ['2, k, 1', [-0.284162, -0.413043, 1.0]], ['2, k, 2', [-0.271374, -0.138594, 1.0]], ['2, k, 3', [-0.265267, 0.0106742, 1.0]], ['2, k, 4', [-0.401395, -0.214037, 1.0]], ['2, k, 5', [-0.494505, -0.186617, 1.0]], ['2, k, 6', [-0.538187, -0.119418, 1.0]], ['2, k, 7', [-0.549581, -0.0786376, 1.0]], ['2, k, 8', [-0.113322, -0.210597, 1.0]], ['2, k, 9', [0.0409054, -0.176324, 1.0]], ['2, k, 10', [0.123102, -0.115207, 1.0]], ['2, k, 11', [0.146669, -0.0823885, 1.0]], ['2, k, 12', [-0.351698, -0.680114, 1.0]], ['2, k, 13', [-0.360541, -1.06136, 1.0]], ['2, k, 14', [-0.354336, -1.39216, 1.0]], ['2, k, 15', [-0.335671, -1.42318, 1.0]], ['2, k, 16', [-0.232432, -0.686921, 1.0]], ['2, k, 17', [-0.235471, -1.07298, 1.0]], ['2, k, 18', [-0.237197, -1.40331, 1.0]], ['2, k, 19', [-0.266175, -1.457, 1.0]], ['2, k, 20', [-0.274704, -0.206503, 1.0]], ['2, k, 21', [-0.56052, -0.0673013, 1.0]], ['2, k, 22', [-0.47763, -0.0772399, 1.0]], ['2, k, 23', [0.174979, -0.0761746, 1.0]], ['2, k, 24', [0.0759023, -0.0811684, 1.0]]]
[['2, k, 0', [-0.295683, -0.692183, 1.0]], ['2, k, 1', [-0.28403, -0.413182, 1.0]], ['2, k, 2', [-0.271228, -0.138676, 1.0]], ['2, k, 3', [-0.26593, 0.0105068, 1.0]], ['2, k, 4', [-0.401539, -0.214019, 1.0]], ['2, k, 5', [-0.494769, -0.186892, 1.0]], ['2, k, 6', [-0.538937, -0.120142, 1.0]], ['2, k, 7', [-0.550892, -0.0793846, 1.0]], ['2, k, 8', [-0.113647, -0.210286, 1.0]], ['2, k, 9', [0.0169971, -0.178027, 1.0]], ['2, k, 10', [0.112601, -0.121056, 1.0]], ['2, k, 11', [0.146916, -0.0830714, 1.0]], ['2, k, 12', [-0.351511, -0.680294, 1.0]], ['2, k, 13', [-0.361628, -1.05906, 1.0]], ['2, k, 14', [-0.355365, -1.38987, 1.0]], ['2, k, 15', [-0.336733, -1.42095, 1.0]], ['2, k, 16', [-0.232432, -0.686989, 1.0]], ['2, k, 17', [-0.234284, -1.0733, 1.0]], ['2, k, 18', [-0.23678, -1.40363, 1.0]], ['2, k, 19', [-0.266281, -1.45697, 1.0]], ['2, k, 20', [-0.274569, -0.20661, 1.0]], ['2, k, 21', [-0.570947, -0.0682211, 1.0]], ['2, k, 22', [-0.478328, -0.0771059, 1.0]], ['2, k, 23', [0.172782, -0.0800312, 1.0]], ['2, k, 24', [0.0766033, -0.0808507, 1.0]]]
