[[0, 530.655, 354.451, 0.794671, 1.0], [1, 527.742, 373.541, 0.84531, 1.0], [2, 508.602, 375.025, 0.810661, 1.0], [3, 488.153, 341.188, 0.790321, 1.0], [4, 476.387, 308.885, 0.895964, 1.0], [5, 548.284, 373.503, 0.861914, 1.0], [6, 571.802, 345.625, 0.864742, 1.0], [7, 593.86, 313.311, 0.881282, 1.0], [8, 529.175, 463.046, 0.767363, 1.0], [9, 510.164, 463.068, 0.808047, 1.0], [10, 510.132, 521.844, 0.698132, 1.0], [11, 511.489, 536.589, 0.058367, 1.0], [12, 546.769, 461.667, 0.804956, 1.0], [13, 546.78, 521.865, 0.717198, 1.0], [14, 0, 0, 0, 1.0], [15, 523.326, 347.145, 0.858116, 1.0], [16, 533.659, 347.132, 0.879207, 1.0], [17, 513.037, 354.428, 0.780893, 1.0], [18, 542.432, 354.403, 0.662465, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 529.224, 355.879, 0.740672, 1.0], [1, 526.287, 375.006, 0.838148, 1.0], [2, 507.187, 376.477, 0.807778, 1.0], [3, 488.093, 338.306, 0.802452, 1.0], [4, 476.38, 307.43, 0.855992, 1.0], [5, 546.875, 374.993, 0.857217, 1.0], [6, 571.797, 345.653, 0.842711, 1.0], [7, 593.818, 311.886, 0.910507, 1.0], [8, 527.703, 463.159, 0.773816, 1.0], [9, 510.114, 464.565, 0.790372, 1.0], [10, 511.545, 523.337, 0.629892, 1.0], [11, 0, 0, 0, 1.0], [12, 545.403, 463.136, 0.814422, 1.0], [13, 546.799, 521.879, 0.694696, 1.0], [14, 0, 0, 0, 1.0], [15, 523.3, 348.549, 0.80362, 1.0], [16, 533.623, 347.165, 0.802624, 1.0], [17, 511.662, 355.874, 0.772638, 1.0], [18, 542.378, 352.969, 0.545105, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.095, 355.884, 0.749367, 1.0], [1, 526.257, 375.017, 0.844299, 1.0], [2, 507.152, 377.895, 0.805777, 1.0], [3, 488.07, 336.86, 0.814332, 1.0], [4, 476.37, 305.958, 0.85398, 1.0], [5, 546.858, 374.998, 0.862969, 1.0], [6, 571.779, 345.661, 0.845701, 1.0], [7, 593.799, 311.877, 0.904015, 1.0], [8, 526.295, 464.554, 0.772097, 1.0], [9, 510.099, 464.595, 0.78056, 1.0], [10, 511.509, 524.836, 0.601288, 1.0], [11, 0, 0, 0, 1.0], [12, 545.413, 464.528, 0.811242, 1.0], [13, 546.827, 523.336, 0.645207, 1.0], [14, 0, 0, 0, 1.0], [15, 523.359, 348.536, 0.794672, 1.0], [16, 535.024, 347.167, 0.784036, 1.0], [17, 513.022, 355.85, 0.768832, 1.0], [18, 542.395, 352.983, 0.403443, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 530.667, 355.865, 0.742028, 1.0], [1, 526.236, 376.442, 0.846743, 1.0], [2, 507.144, 377.92, 0.810496, 1.0], [3, 488.081, 338.307, 0.80838, 1.0], [4, 476.358, 307.456, 0.870766, 1.0], [5, 546.835, 375.008, 0.862566, 1.0], [6, 570.384, 345.665, 0.867969, 1.0], [7, 593.785, 311.865, 0.898898, 1.0], [8, 526.281, 464.558, 0.773184, 1.0], [9, 510.083, 464.597, 0.778172, 1.0], [10, 510.113, 524.793, 0.606725, 1.0], [11, 0, 0, 0, 1.0], [12, 545.41, 464.534, 0.812315, 1.0], [13, 546.809, 523.344, 0.643212, 1.0], [14, 0, 0, 0, 1.0], [15, 523.328, 347.165, 0.805471, 1.0], [16, 533.656, 347.154, 0.807829, 1.0], [17, 511.637, 355.855, 0.77381, 1.0], [18, 542.401, 352.988, 0.477359, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.135, 355.852, 0.762657, 1.0], [1, 524.837, 375.025, 0.855152, 1.0], [2, 507.133, 377.929, 0.81242, 1.0], [3, 488.076, 339.758, 0.809943, 1.0], [4, 476.356, 308.848, 0.870517, 1.0], [5, 546.81, 374.984, 0.870836, 1.0], [6, 570.369, 345.656, 0.878709, 1.0], [7, 593.788, 311.877, 0.896664, 1.0], [8, 526.267, 464.582, 0.772993, 1.0], [9, 510.061, 464.63, 0.767149, 1.0], [10, 510.058, 524.822, 0.583765, 1.0], [11, 0, 0, 0, 1.0], [12, 545.415, 464.551, 0.810601, 1.0], [13, 546.8, 524.797, 0.605943, 1.0], [14, 0, 0, 0, 1.0], [15, 524.767, 347.152, 0.799543, 1.0], [16, 535.048, 347.159, 0.798515, 1.0], [17, 513.031, 354.433, 0.762596, 1.0], [18, 542.387, 354.423, 0.344795, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.086, 355.892, 0.775732, 1.0], [1, 524.829, 376.462, 0.860086, 1.0], [2, 505.717, 377.951, 0.821043, 1.0], [3, 488.038, 339.745, 0.816061, 1.0], [4, 476.337, 307.461, 0.871818, 1.0], [5, 546.823, 375.026, 0.86018, 1.0], [6, 570.391, 345.616, 0.838805, 1.0], [7, 593.778, 311.896, 0.88915, 1.0], [8, 524.854, 464.578, 0.781612, 1.0], [9, 510.04, 464.628, 0.766548, 1.0], [10, 510.067, 524.785, 0.610833, 1.0], [11, 0, 0, 0, 1.0], [12, 545.386, 464.547, 0.818698, 1.0], [13, 546.795, 523.367, 0.648133, 1.0], [14, 0, 0, 0, 1.0], [15, 523.355, 348.535, 0.814158, 1.0], [16, 535.022, 347.176, 0.815216, 1.0], [17, 511.65, 355.844, 0.773374, 1.0], [18, 542.392, 354.436, 0.439129, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.142, 355.878, 0.777667, 1.0], [1, 524.799, 376.489, 0.869942, 1.0], [2, 505.698, 379.362, 0.826593, 1.0], [3, 488.04, 339.761, 0.815206, 1.0], [4, 476.318, 307.464, 0.868671, 1.0], [5, 546.769, 376.454, 0.868057, 1.0], [6, 570.363, 345.647, 0.863643, 1.0], [7, 593.765, 311.888, 0.889728, 1.0], [8, 524.855, 464.592, 0.780339, 1.0], [9, 510.031, 466.023, 0.760617, 1.0], [10, 510.098, 524.832, 0.601839, 1.0], [11, 0, 0, 0, 1.0], [12, 545.394, 464.557, 0.815754, 1.0], [13, 546.79, 524.787, 0.623287, 1.0], [14, 0, 0, 0, 1.0], [15, 524.783, 347.172, 0.800307, 1.0], [16, 535.052, 347.182, 0.793749, 1.0], [17, 513.029, 354.421, 0.760829, 1.0], [18, 540.946, 354.434, 0.274607, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.094, 355.887, 0.767796, 1.0], [1, 524.788, 376.461, 0.873665, 1.0], [2, 504.241, 377.946, 0.818874, 1.0], [3, 488.01, 339.754, 0.828758, 1.0], [4, 476.299, 307.408, 0.854782, 1.0], [5, 546.787, 375.027, 0.870095, 1.0], [6, 570.353, 345.653, 0.862273, 1.0], [7, 592.408, 313.294, 0.877562, 1.0], [8, 524.847, 464.59, 0.781605, 1.0], [9, 510.023, 466.026, 0.757915, 1.0], [10, 510.14, 524.835, 0.608528, 1.0], [11, 0, 0, 0, 1.0], [12, 545.39, 464.551, 0.814533, 1.0], [13, 546.797, 523.387, 0.644761, 1.0], [14, 0, 0, 0, 1.0], [15, 523.366, 347.174, 0.804517, 1.0], [16, 535.021, 347.173, 0.807482, 1.0], [17, 511.657, 354.422, 0.753971, 1.0], [18, 540.944, 354.412, 0.354233, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 533.585, 355.898, 0.805279, 1.0], [1, 524.773, 376.462, 0.875337, 1.0], [2, 504.222, 377.949, 0.815773, 1.0], [3, 486.648, 338.293, 0.823775, 1.0], [4, 476.287, 305.973, 0.852484, 1.0], [5, 546.772, 375.01, 0.868137, 1.0], [6, 570.32, 345.663, 0.886011, 1.0], [7, 592.403, 311.908, 0.889608, 1.0], [8, 524.848, 464.599, 0.776101, 1.0], [9, 510.036, 466.041, 0.754497, 1.0], [10, 511.532, 524.838, 0.59474, 1.0], [11, 0, 0, 0, 1.0], [12, 545.377, 464.557, 0.807335, 1.0], [13, 546.81, 523.383, 0.638038, 1.0], [14, 0, 0, 0, 1.0], [15, 526.251, 348.544, 0.781203, 1.0], [16, 535.112, 348.549, 0.774462, 1.0], [17, 513.04, 354.4, 0.760493, 1.0], [18, 542.4, 352.99, 0.150298, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 533.535, 355.88, 0.780987, 1.0], [1, 523.411, 376.458, 0.87857, 1.0], [2, 504.209, 377.925, 0.816041, 1.0], [3, 486.625, 338.305, 0.836502, 1.0], [4, 476.277, 305.967, 0.848448, 1.0], [5, 546.756, 375.022, 0.867027, 1.0], [6, 570.324, 345.665, 0.876919, 1.0], [7, 592.368, 311.884, 0.886321, 1.0], [8, 524.847, 464.59, 0.780748, 1.0], [9, 510.037, 466.029, 0.759983, 1.0], [10, 510.16, 524.806, 0.60927, 1.0], [11, 0, 0, 0, 1.0], [12, 545.375, 464.549, 0.811834, 1.0], [13, 546.812, 523.354, 0.651806, 1.0], [14, 0, 0, 0, 1.0], [15, 524.815, 348.53, 0.785048, 1.0], [16, 535.071, 347.182, 0.783913, 1.0], [17, 513.028, 354.399, 0.761655, 1.0], [18, 542.381, 355.847, 0.247225, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 533.563, 355.875, 0.781166, 1.0], [1, 523.41, 376.458, 0.877546, 1.0], [2, 502.797, 377.927, 0.818526, 1.0], [3, 486.627, 339.746, 0.828325, 1.0], [4, 476.279, 307.402, 0.844356, 1.0], [5, 546.758, 375.017, 0.865806, 1.0], [6, 570.305, 345.656, 0.875139, 1.0], [7, 592.338, 311.894, 0.882335, 1.0], [8, 524.847, 464.597, 0.779378, 1.0], [9, 510.035, 466.035, 0.758072, 1.0], [10, 510.136, 524.816, 0.602906, 1.0], [11, 0, 0, 0, 1.0], [12, 545.38, 464.557, 0.810848, 1.0], [13, 546.796, 523.376, 0.632923, 1.0], [14, 0, 0, 0, 1.0], [15, 524.846, 347.172, 0.776868, 1.0], [16, 535.084, 347.181, 0.766729, 1.0], [17, 513.05, 352.983, 0.759375, 1.0], [18, 542.391, 354.449, 0.203913, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 533.533, 355.879, 0.781071, 1.0], [1, 524.769, 376.442, 0.876213, 1.0], [2, 502.796, 377.906, 0.815926, 1.0], [3, 486.643, 339.752, 0.837251, 1.0], [4, 474.927, 307.438, 0.859057, 1.0], [5, 546.774, 375.011, 0.867401, 1.0], [6, 570.279, 345.66, 0.873868, 1.0], [7, 592.324, 311.906, 0.886834, 1.0], [8, 524.848, 464.583, 0.781436, 1.0], [9, 510.035, 464.643, 0.761382, 1.0], [10, 510.158, 524.8, 0.611582, 1.0], [11, 0, 0, 0, 1.0], [12, 545.379, 464.545, 0.813223, 1.0], [13, 546.791, 523.362, 0.653877, 1.0], [14, 0, 0, 0, 1.0], [15, 524.811, 347.173, 0.787718, 1.0], [16, 535.066, 347.181, 0.780719, 1.0], [17, 513.035, 354.393, 0.76111, 1.0], [18, 542.37, 355.853, 0.254692, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.133, 355.872, 0.786827, 1.0], [1, 524.762, 376.444, 0.877502, 1.0], [2, 502.78, 377.904, 0.81779, 1.0], [3, 486.62, 339.724, 0.833505, 1.0], [4, 474.901, 307.412, 0.852335, 1.0], [5, 546.774, 375.023, 0.865656, 1.0], [6, 568.909, 345.657, 0.869852, 1.0], [7, 592.306, 311.914, 0.879453, 1.0], [8, 524.852, 464.568, 0.784776, 1.0], [9, 510.035, 464.631, 0.768707, 1.0], [10, 510.13, 524.782, 0.611811, 1.0], [11, 0, 0, 0, 1.0], [12, 545.386, 464.527, 0.817012, 1.0], [13, 546.806, 523.318, 0.666063, 1.0], [14, 0, 0, 0, 1.0], [15, 524.774, 347.161, 0.808704, 1.0], [16, 535.048, 347.174, 0.806071, 1.0], [17, 513.027, 352.973, 0.762332, 1.0], [18, 540.968, 355.854, 0.318603, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 532.155, 355.88, 0.799838, 1.0], [1, 523.402, 376.443, 0.879694, 1.0], [2, 502.756, 377.912, 0.822206, 1.0], [3, 486.611, 338.302, 0.832754, 1.0], [4, 474.913, 305.975, 0.846502, 1.0], [5, 546.766, 375.02, 0.864141, 1.0], [6, 568.901, 345.652, 0.868158, 1.0], [7, 592.298, 311.867, 0.897347, 1.0], [8, 526.242, 464.587, 0.779348, 1.0], [9, 510.037, 466.024, 0.763233, 1.0], [10, 510.134, 524.849, 0.596335, 1.0], [11, 0, 0, 0, 1.0], [12, 545.402, 464.545, 0.812389, 1.0], [13, 546.819, 524.782, 0.614445, 1.0], [14, 0, 0, 0, 1.0], [15, 524.796, 347.169, 0.808939, 1.0], [16, 535.067, 348.531, 0.803705, 1.0], [17, 513.027, 352.968, 0.767418, 1.0], [18, 542.372, 355.852, 0.268672, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
