[['2, k, 0', [0.2510306, 0.06753201, 1.0]], ['2, k, 1', [0.2431103, 0.3849969, 1.0]], ['2, k, 2', [0.2362078, 0.6923384, 1.0]], ['2, k, 3', [0.2602667, 0.8322518, 1.0]], ['2, k, 4', [0.06806222, 0.5685644, 1.0]], ['2, k, 5', [0.02266689, 0.3279091, 1.0]], ['2, k, 6', [0.03071874, 0.1187537, 1.0]], ['2, k, 7', [0.04208746, 0.05377594, 1.0]], ['2, k, 8', [0.4115835, 0.5560808, 1.0]], ['2, k, 9', [0.4762203, 0.3206956, 1.0]], ['2, k, 10', [0.4843318, 0.1124044, 1.0]], ['2, k, 11', [0.4519294, 0.05711621, 1.0]], ['2, k, 12', [0.167896, 0.06402939, 1.0]], ['2, k, 13', [0.1376209, -0.2552866, 1.0]], ['2, k, 14', [0.1253387, -0.5740888, 1.0]], ['2, k, 15', [0.1042822, -0.6359909, 1.0]], ['2, k, 16', [0.3277884, 0.06813617, 1.0]], ['2, k, 17', [0.3729226, -0.2792248, 1.0]], ['2, k, 18', [0.3983279, -0.5856686, 1.0]], ['2, k, 19', [0.4035351, -0.645276, 1.0]], ['2, k, 20', [0.2379729, 0.6168839, 1.0]], ['2, k, 21', [0.04265158, -0.03391798, 1.0]], ['2, k, 22', [0.08271746, 0.05361709, 1.0]], ['2, k, 23', [0.4463735, -0.02308139, 1.0]], ['2, k, 24', [0.4284315, 0.05183303, 1.0]]]
[['2, k, 0', [0.2526674, 0.07112627, 1.0]], ['2, k, 1', [0.2568004, 0.3873935, 1.0]], ['2, k, 2', [0.2593304, 0.6930909, 1.0]], ['2, k, 3', [0.2744222, 0.8351336, 1.0]], ['2, k, 4', [0.08886816, 0.576492, 1.0]], ['2, k, 5', [0.01275713, 0.3441043, 1.0]], ['2, k, 6', [-0.09874029, 0.1518655, 1.0]], ['2, k, 7', [-0.1244091, 0.1023614, 1.0]], ['2, k, 8', [0.4298725, 0.5654626, 1.0]], ['2, k, 9', [0.4946104, 0.3431636, 1.0]], ['2, k, 10', [0.4788857, 0.1342364, 1.0]], ['2, k, 11', [0.4568669, 0.08696482, 1.0]], ['2, k, 12', [0.1712, 0.07270346, 1.0]], ['2, k, 13', [0.1431938, -0.2478431, 1.0]], ['2, k, 14', [0.1250861, -0.5728058, 1.0]], ['2, k, 15', [0.09960655, -0.6387584, 1.0]], ['2, k, 16', [0.3275782, 0.06732589, 1.0]], ['2, k, 17', [0.3746099, -0.270523, 1.0]], ['2, k, 18', [0.3997661, -0.585045, 1.0]], ['2, k, 19', [0.4054681, -0.6466371, 1.0]], ['2, k, 20', [0.2589597, 0.6180406, 1.0]], ['2, k, 21', [-0.1482663, 0.03055361, 1.0]], ['2, k, 22', [-0.1263578, 0.08012404, 1.0]], ['2, k, 23', [0.4395277, -0.001859985, 1.0]], ['2, k, 24', [0.4165384, 0.07813443, 1.0]]]
[['2, k, 0', [0.2544011, 0.07106357, 1.0]], ['2, k, 1', [0.2591502, 0.3871306, 1.0]], ['2, k, 2', [0.2625194, 0.6928972, 1.0]], ['2, k, 3', [0.2764883, 0.8347334, 1.0]], ['2, k, 4', [0.09091761, 0.5770829, 1.0]], ['2, k, 5', [-0.009319062, 0.359104, 1.0]], ['2, k, 6', [-0.138114, 0.1943469, 1.0]], ['2, k, 7', [-0.1817472, 0.1346155, 1.0]], ['2, k, 8', [0.4313949, 0.5656499, 1.0]], ['2, k, 9', [0.4969575, 0.3430668, 1.0]], ['2, k, 10', [0.4805888, 0.1341255, 1.0]], ['2, k, 11', [0.4595244, 0.08623093, 1.0]], ['2, k, 12', [0.1726676, 0.07275905, 1.0]], ['2, k, 13', [0.1442387, -0.2491734, 1.0]], ['2, k, 14', [0.1251786, -0.573149, 1.0]], ['2, k, 15', [0.099534, -0.6386725, 1.0]], ['2, k, 16', [0.3295633, 0.06720258, 1.0]], ['2, k, 17', [0.3749699, -0.2711975, 1.0]], ['2, k, 18', [0.399779, -0.5850349, 1.0]], ['2, k, 19', [0.4064998, -0.6465182, 1.0]], ['2, k, 20', [0.2619198, 0.6178187, 1.0]], ['2, k, 21', [-0.2130983, 0.07382694, 1.0]], ['2, k, 22', [-0.1475549, 0.1631013, 1.0]], ['2, k, 23', [0.4544608, -0.006424441, 1.0]], ['2, k, 24', [0.4217357, 0.07399347, 1.0]]]
[['2, k, 0', [0.255143, 0.07133336, 1.0]], ['2, k, 1', [0.2606478, 0.3873515, 1.0]], ['2, k, 2', [0.2650772, 0.6932204, 1.0]], ['2, k, 3', [0.2788482, 0.8343979, 1.0]], ['2, k, 4', [0.09527507, 0.5796919, 1.0]], ['2, k, 5', [-0.03243702, 0.3793342, 1.0]], ['2, k, 6', [-0.2065318, 0.2069012, 1.0]], ['2, k, 7', [-0.236348, 0.1903503, 1.0]], ['2, k, 8', [0.4333953, 0.5658401, 1.0]], ['2, k, 9', [0.4982985, 0.3432347, 1.0]], ['2, k, 10', [0.4820903, 0.1333127, 1.0]], ['2, k, 11', [0.4619414, 0.09045099, 1.0]], ['2, k, 12', [0.1734015, 0.07298973, 1.0]], ['2, k, 13', [0.1449418, -0.2500435, 1.0]], ['2, k, 14', [0.1252259, -0.5730695, 1.0]], ['2, k, 15', [0.09984013, -0.6365643, 1.0]], ['2, k, 16', [0.3303191, 0.0675587, 1.0]], ['2, k, 17', [0.375232, -0.2709955, 1.0]], ['2, k, 18', [0.3996617, -0.5850753, 1.0]], ['2, k, 19', [0.4068036, -0.646293, 1.0]], ['2, k, 20', [0.2641872, 0.6181108, 1.0]], ['2, k, 21', [-0.2725727, 0.1361731, 1.0]], ['2, k, 22', [-0.208062, 0.2035715, 1.0]], ['2, k, 23', [0.4466741, 0.01100215, 1.0]], ['2, k, 24', [0.4254412, 0.07368625, 1.0]]]
[['2, k, 0', [0.2559799, 0.07136329, 1.0]], ['2, k, 1', [0.2628339, 0.3872938, 1.0]], ['2, k, 2', [0.2690559, 0.6932479, 1.0]], ['2, k, 3', [0.281836, 0.8345369, 1.0]], ['2, k, 4', [0.09787671, 0.5823258, 1.0]], ['2, k, 5', [-0.06430247, 0.4046638, 1.0]], ['2, k, 6', [-0.2341907, 0.2849072, 1.0]], ['2, k, 7', [-0.2814588, 0.251909, 1.0]], ['2, k, 8', [0.4351696, 0.5649914, 1.0]], ['2, k, 9', [0.4997363, 0.3436707, 1.0]], ['2, k, 10', [0.484197, 0.134656, 1.0]], ['2, k, 11', [0.4620656, 0.09129861, 1.0]], ['2, k, 12', [0.1743453, 0.07317989, 1.0]], ['2, k, 13', [0.1445404, -0.2634282, 1.0]], ['2, k, 14', [0.1249541, -0.572952, 1.0]], ['2, k, 15', [0.09968325, -0.6365931, 1.0]], ['2, k, 16', [0.3310524, 0.06748083, 1.0]], ['2, k, 17', [0.3755283, -0.2653583, 1.0]], ['2, k, 18', [0.399606, -0.5850456, 1.0]], ['2, k, 19', [0.406675, -0.6462119, 1.0]], ['2, k, 20', [0.2676828, 0.6181079, 1.0]], ['2, k, 21', [-0.3371943, 0.1930121, 1.0]], ['2, k, 22', [-0.2510082, 0.260122, 1.0]], ['2, k, 23', [0.4486127, 0.01228279, 1.0]], ['2, k, 24', [0.4267594, 0.08065915, 1.0]]]
[['2, k, 0', [0.2569172, 0.07143982, 1.0]], ['2, k, 1', [0.2644196, 0.3870614, 1.0]], ['2, k, 2', [0.2711789, 0.6927475, 1.0]], ['2, k, 3', [0.2846824, 0.8341573, 1.0]], ['2, k, 4', [0.09927914, 0.5843915, 1.0]], ['2, k, 5', [-0.08673084, 0.4317898, 1.0]], ['2, k, 6', [-0.2769016, 0.3496593, 1.0]], ['2, k, 7', [-0.3418956, 0.3083038, 1.0]], ['2, k, 8', [0.4365573, 0.5645777, 1.0]], ['2, k, 9', [0.5015006, 0.3443856, 1.0]], ['2, k, 10', [0.4854623, 0.135392, 1.0]], ['2, k, 11', [0.4632832, 0.09054573, 1.0]], ['2, k, 12', [0.1756566, 0.07356668, 1.0]], ['2, k, 13', [0.1455083, -0.258489, 1.0]], ['2, k, 14', [0.1250971, -0.5721376, 1.0]], ['2, k, 15', [0.09998567, -0.6364516, 1.0]], ['2, k, 16', [0.3318052, 0.06737844, 1.0]], ['2, k, 17', [0.3757256, -0.2660979, 1.0]], ['2, k, 18', [0.3997783, -0.585418, 1.0]], ['2, k, 19', [0.4041337, -0.6475635, 1.0]], ['2, k, 20', [0.2696889, 0.6176764, 1.0]], ['2, k, 21', [-0.4009176, 0.2639908, 1.0]], ['2, k, 22', [-0.370904, 0.2673049, 1.0]], ['2, k, 23', [0.4492368, 0.01177067, 1.0]], ['2, k, 24', [0.4262721, 0.0837039, 1.0]]]
[['2, k, 0', [0.2573086, 0.07152058, 1.0]], ['2, k, 1', [0.2658263, 0.3866599, 1.0]], ['2, k, 2', [0.2739683, 0.6915476, 1.0]], ['2, k, 3', [0.2873064, 0.8334714, 1.0]], ['2, k, 4', [0.09951659, 0.5857454, 1.0]], ['2, k, 5', [-0.09763048, 0.475572, 1.0]], ['2, k, 6', [-0.3351338, 0.396694, 1.0]], ['2, k, 7', [-0.3863633, 0.379356, 1.0]], ['2, k, 8', [0.4396986, 0.5639444, 1.0]], ['2, k, 9', [0.5030884, 0.3435595, 1.0]], ['2, k, 10', [0.4863846, 0.1346143, 1.0]], ['2, k, 11', [0.4625568, 0.09133077, 1.0]], ['2, k, 12', [0.1762772, 0.07383903, 1.0]], ['2, k, 13', [0.1449644, -0.2587053, 1.0]], ['2, k, 14', [0.1252058, -0.5713614, 1.0]], ['2, k, 15', [0.1019414, -0.6346315, 1.0]], ['2, k, 16', [0.3322896, 0.06735104, 1.0]], ['2, k, 17', [0.3756715, -0.2591298, 1.0]], ['2, k, 18', [0.3996707, -0.5853059, 1.0]], ['2, k, 19', [0.4052008, -0.644446, 1.0]], ['2, k, 20', [0.2721121, 0.6167046, 1.0]], ['2, k, 21', [-0.4463865, 0.3469962, 1.0]], ['2, k, 22', [-0.3493678, 0.3815011, 1.0]], ['2, k, 23', [0.4431525, -0.0003436285, 1.0]], ['2, k, 24', [0.4236656, 0.07860523, 1.0]]]
[['2, k, 0', [0.2581365, 0.07164069, 1.0]], ['2, k, 1', [0.2669321, 0.3865232, 1.0]], ['2, k, 2', [0.2750696, 0.6912919, 1.0]], ['2, k, 3', [0.2897527, 0.833859, 1.0]], ['2, k, 4', [0.09918958, 0.5863959, 1.0]], ['2, k, 5', [-0.1185902, 0.5204006, 1.0]], ['2, k, 6', [-0.3203536, 0.4901207, 1.0]], ['2, k, 7', [-0.4078133, 0.4629128, 1.0]], ['2, k, 8', [0.4411613, 0.5639622, 1.0]], ['2, k, 9', [0.5054337, 0.3438378, 1.0]], ['2, k, 10', [0.4864466, 0.1350523, 1.0]], ['2, k, 11', [0.4630019, 0.08735875, 1.0]], ['2, k, 12', [0.1770909, 0.0741242, 1.0]], ['2, k, 13', [0.1460925, -0.2522547, 1.0]], ['2, k, 14', [0.1254597, -0.5693557, 1.0]], ['2, k, 15', [0.1020487, -0.6350554, 1.0]], ['2, k, 16', [0.3332153, 0.06729369, 1.0]], ['2, k, 17', [0.375414, -0.2582251, 1.0]], ['2, k, 18', [0.3996553, -0.5858251, 1.0]], ['2, k, 19', [0.4058177, -0.6452947, 1.0]], ['2, k, 20', [0.2732373, 0.6164701, 1.0]], ['2, k, 21', [-0.4810825, 0.4362023, 1.0]], ['2, k, 22', [-0.3619538, 0.4660255, 1.0]], ['2, k, 23', [0.4439622, 0.002173437, 1.0]], ['2, k, 24', [0.423701, 0.07836236, 1.0]]]
[['2, k, 0', [0.2586752, 0.07252011, 1.0]], ['2, k, 1', [0.2679185, 0.3871593, 1.0]], ['2, k, 2', [0.2765647, 0.6918384, 1.0]], ['2, k, 3', [0.2917051, 0.8349259, 1.0]], ['2, k, 4', [0.09676301, 0.5901363, 1.0]], ['2, k, 5', [-0.1400671, 0.5613559, 1.0]], ['2, k, 6', [-0.3506083, 0.5485641, 1.0]], ['2, k, 7', [-0.4130911, 0.5459896, 1.0]], ['2, k, 8', [0.4436189, 0.5636494, 1.0]], ['2, k, 9', [0.5054594, 0.343411, 1.0]], ['2, k, 10', [0.4864845, 0.1346333, 1.0]], ['2, k, 11', [0.4641091, 0.08753169, 1.0]], ['2, k, 12', [0.1778593, 0.07525116, 1.0]], ['2, k, 13', [0.1479652, -0.2505092, 1.0]], ['2, k, 14', [0.1258321, -0.5670456, 1.0]], ['2, k, 15', [0.1018041, -0.6353416, 1.0]], ['2, k, 16', [0.3335544, 0.06810714, 1.0]], ['2, k, 17', [0.3756337, -0.2585239, 1.0]], ['2, k, 18', [0.3995569, -0.5858617, 1.0]], ['2, k, 19', [0.4058121, -0.6452998, 1.0]], ['2, k, 20', [0.2746041, 0.6170382, 1.0]], ['2, k, 21', [-0.4875028, 0.5276476, 1.0]], ['2, k, 22', [-0.3727653, 0.5396625, 1.0]], ['2, k, 23', [0.4462753, 0.001714519, 1.0]], ['2, k, 24', [0.4231179, 0.07816268, 1.0]]]
[['2, k, 0', [0.2588861, 0.07286124, 1.0]], ['2, k, 1', [0.2681385, 0.3871944, 1.0]], ['2, k, 2', [0.2768206, 0.6916667, 1.0]], ['2, k, 3', [0.2921615, 0.8348575, 1.0]], ['2, k, 4', [0.09416203, 0.5902835, 1.0]], ['2, k, 5', [-0.141336, 0.5912519, 1.0]], ['2, k, 6', [-0.3582518, 0.6244168, 1.0]], ['2, k, 7', [-0.4426071, 0.6259782, 1.0]], ['2, k, 8', [0.4443775, 0.5635751, 1.0]], ['2, k, 9', [0.505524, 0.3426816, 1.0]], ['2, k, 10', [0.4872772, 0.1338595, 1.0]], ['2, k, 11', [0.4653355, 0.08658195, 1.0]], ['2, k, 12', [0.1780942, 0.07598817, 1.0]], ['2, k, 13', [0.1474661, -0.2473993, 1.0]], ['2, k, 14', [0.1253747, -0.5660849, 1.0]], ['2, k, 15', [0.1018057, -0.6353411, 1.0]], ['2, k, 16', [0.333717, 0.06825582, 1.0]], ['2, k, 17', [0.3756058, -0.2643926, 1.0]], ['2, k, 18', [0.3995547, -0.5868144, 1.0]], ['2, k, 19', [0.4057993, -0.6455457, 1.0]], ['2, k, 20', [0.2748505, 0.6169246, 1.0]], ['2, k, 21', [-0.5136004, 0.6240906, 1.0]], ['2, k, 22', [-0.4053468, 0.6121555, 1.0]], ['2, k, 23', [0.4455509, -0.0003430925, 1.0]], ['2, k, 24', [0.4245099, 0.08123559, 1.0]]]
[['2, k, 0', [0.2585986, 0.07484409, 1.0]], ['2, k, 1', [0.2682274, 0.3878746, 1.0]], ['2, k, 2', [0.2769647, 0.691821, 1.0]], ['2, k, 3', [0.2922847, 0.8348249, 1.0]], ['2, k, 4', [0.08950163, 0.5980484, 1.0]], ['2, k, 5', [-0.1379715, 0.6264961, 1.0]], ['2, k, 6', [-0.3344801, 0.6819305, 1.0]], ['2, k, 7', [-0.4275843, 0.6995656, 1.0]], ['2, k, 8', [0.4444472, 0.5637199, 1.0]], ['2, k, 9', [0.5053007, 0.3427761, 1.0]], ['2, k, 10', [0.4873198, 0.1339339, 1.0]], ['2, k, 11', [0.4639895, 0.08727176, 1.0]], ['2, k, 12', [0.1777445, 0.07840335, 1.0]], ['2, k, 13', [0.1476878, -0.2472746, 1.0]], ['2, k, 14', [0.1247004, -0.56696, 1.0]], ['2, k, 15', [0.1013857, -0.6359305, 1.0]], ['2, k, 16', [0.3333381, 0.06989222, 1.0]], ['2, k, 17', [0.375055, -0.2595865, 1.0]], ['2, k, 18', [0.3992937, -0.5872595, 1.0]], ['2, k, 19', [0.4058632, -0.6455736, 1.0]], ['2, k, 20', [0.2749905, 0.6171639, 1.0]], ['2, k, 21', [-0.499406, 0.7059284, 1.0]], ['2, k, 22', [-0.4195699, 0.683558, 1.0]], ['2, k, 23', [0.447515, 0.003448173, 1.0]], ['2, k, 24', [0.4241818, 0.07927018, 1.0]]]
[['2, k, 0', [0.2574621, 0.07830966, 1.0]], ['2, k, 1', [0.2676685, 0.3892434, 1.0]], ['2, k, 2', [0.2766842, 0.6920845, 1.0]], ['2, k, 3', [0.2920832, 0.8347645, 1.0]], ['2, k, 4', [0.08447544, 0.6137508, 1.0]], ['2, k, 5', [-0.1359854, 0.7076187, 1.0]], ['2, k, 6', [-0.3308988, 0.8045962, 1.0]], ['2, k, 7', [-0.3955763, 0.8349459, 1.0]], ['2, k, 8', [0.4441433, 0.5636674, 1.0]], ['2, k, 9', [0.5045403, 0.3422603, 1.0]], ['2, k, 10', [0.4868634, 0.1334102, 1.0]], ['2, k, 11', [0.4624193, 0.08826715, 1.0]], ['2, k, 12', [0.1765456, 0.08255717, 1.0]], ['2, k, 13', [0.1456876, -0.2489954, 1.0]], ['2, k, 14', [0.1246502, -0.5644578, 1.0]], ['2, k, 15', [0.1018824, -0.6351351, 1.0]], ['2, k, 16', [0.3321183, 0.07268905, 1.0]], ['2, k, 17', [0.3752621, -0.2559667, 1.0]], ['2, k, 18', [0.3993122, -0.5869992, 1.0]], ['2, k, 19', [0.4058629, -0.6456671, 1.0]], ['2, k, 20', [0.2746631, 0.6176181, 1.0]], ['2, k, 21', [-0.470535, 0.8612469, 1.0]], ['2, k, 22', [-0.3750003, 0.8129132, 1.0]], ['2, k, 23', [0.4536994, 0.005238602, 1.0]], ['2, k, 24', [0.4302571, 0.06623296, 1.0]]]
[['2, k, 0', [0.2565655, 0.08109722, 1.0]], ['2, k, 1', [0.266841, 0.3909561, 1.0]], ['2, k, 2', [0.2759555, 0.6927916, 1.0]], ['2, k, 3', [0.291345, 0.8350735, 1.0]], ['2, k, 4', [0.082215, 0.6221366, 1.0]], ['2, k, 5', [-0.1331536, 0.727704, 1.0]], ['2, k, 6', [-0.3136629, 0.868605, 1.0]], ['2, k, 7', [-0.3737445, 0.8981827, 1.0]], ['2, k, 8', [0.4434245, 0.5642585, 1.0]], ['2, k, 9', [0.5033417, 0.3427876, 1.0]], ['2, k, 10', [0.4854304, 0.1339674, 1.0]], ['2, k, 11', [0.4622296, 0.08930883, 1.0]], ['2, k, 12', [0.1756273, 0.08587249, 1.0]], ['2, k, 13', [0.1444598, -0.2497426, 1.0]], ['2, k, 14', [0.1243633, -0.5653077, 1.0]], ['2, k, 15', [0.1017524, -0.6361756, 1.0]], ['2, k, 16', [0.3312449, 0.07467492, 1.0]], ['2, k, 17', [0.3748117, -0.2538427, 1.0]], ['2, k, 18', [0.3993915, -0.5867287, 1.0]], ['2, k, 19', [0.4060529, -0.645774, 1.0]], ['2, k, 20', [0.2739089, 0.6185496, 1.0]], ['2, k, 21', [-0.4504283, 0.9347457, 1.0]], ['2, k, 22', [-0.359854, 0.871567, 1.0]], ['2, k, 23', [0.4434977, 0.003452574, 1.0]], ['2, k, 24', [0.4247615, 0.07541603, 1.0]]]
[['2, k, 0', [0.2542164, 0.08426032, 1.0]], ['2, k, 1', [0.265368, 0.3927793, 1.0]], ['2, k, 2', [0.2751285, 0.6934356, 1.0]], ['2, k, 3', [0.2896596, 0.8352979, 1.0]], ['2, k, 4', [0.08089623, 0.6329787, 1.0]], ['2, k, 5', [-0.1204729, 0.7758729, 1.0]], ['2, k, 6', [-0.2736749, 0.9048756, 1.0]], ['2, k, 7', [-0.337754, 0.9524243, 1.0]], ['2, k, 8', [0.4421627, 0.5647196, 1.0]], ['2, k, 9', [0.5025159, 0.3433436, 1.0]], ['2, k, 10', [0.4829929, 0.1339719, 1.0]], ['2, k, 11', [0.461558, 0.0877929, 1.0]], ['2, k, 12', [0.1733057, 0.08980826, 1.0]], ['2, k, 13', [0.1433076, -0.2513071, 1.0]], ['2, k, 14', [0.1244328, -0.5658256, 1.0]], ['2, k, 15', [0.1024309, -0.6369042, 1.0]], ['2, k, 16', [0.3288698, 0.07698534, 1.0]], ['2, k, 17', [0.3731212, -0.2501926, 1.0]], ['2, k, 18', [0.399491, -0.5865905, 1.0]], ['2, k, 19', [0.4047285, -0.6461786, 1.0]], ['2, k, 20', [0.2729421, 0.6194571, 1.0]], ['2, k, 21', [-0.4182231, 1.002464, 1.0]], ['2, k, 22', [-0.3517489, 0.9426834, 1.0]], ['2, k, 23', [0.4492336, 0.01177122, 1.0]], ['2, k, 24', [0.4251215, 0.07252699, 1.0]]]
[['2, k, 0', [0.2511029, 0.08837578, 1.0]], ['2, k, 1', [0.2634574, 0.3949277, 1.0]], ['2, k, 2', [0.2741787, 0.6940176, 1.0]], ['2, k, 3', [0.287387, 0.8354894, 1.0]], ['2, k, 4', [0.08068727, 0.64333, 1.0]], ['2, k, 5', [-0.1164465, 0.8029388, 1.0]], ['2, k, 6', [-0.2506107, 0.950339, 1.0]], ['2, k, 7', [-0.2902653, 0.9876544, 1.0]], ['2, k, 8', [0.4405571, 0.5655283, 1.0]], ['2, k, 9', [0.501431, 0.3431597, 1.0]], ['2, k, 10', [0.4821566, 0.1335397, 1.0]], ['2, k, 11', [0.455072, 0.0869895, 1.0]], ['2, k, 12', [0.1711889, 0.09361802, 1.0]], ['2, k, 13', [0.1445004, -0.2489826, 1.0]], ['2, k, 14', [0.1244306, -0.5657983, 1.0]], ['2, k, 15', [0.1019941, -0.6352242, 1.0]], ['2, k, 16', [0.324611, 0.08117003, 1.0]], ['2, k, 17', [0.3731188, -0.2504586, 1.0]], ['2, k, 18', [0.3993039, -0.5846009, 1.0]], ['2, k, 19', [0.4051819, -0.644177, 1.0]], ['2, k, 20', [0.2717801, 0.6203691, 1.0]], ['2, k, 21', [-0.3581792, 1.040351, 1.0]], ['2, k, 22', [-0.3159298, 0.9792824, 1.0]], ['2, k, 23', [0.4375277, -0.0003420703, 1.0]], ['2, k, 24', [0.4173268, 0.09399441, 1.0]]]
[['2, k, 0', [0.2501512, 0.09011783, 1.0]], ['2, k, 1', [0.2620644, 0.396352, 1.0]], ['2, k, 2', [0.2723858, 0.6947811, 1.0]], ['2, k, 3', [0.2833413, 0.8357533, 1.0]], ['2, k, 4', [0.08153046, 0.6494439, 1.0]], ['2, k, 5', [-0.101732, 0.8253403, 1.0]], ['2, k, 6', [-0.223477, 0.9923833, 1.0]], ['2, k, 7', [-0.2793824, 1.0532, 1.0]], ['2, k, 8', [0.437432, 0.566685, 1.0]], ['2, k, 9', [0.4982677, 0.347135, 1.0]], ['2, k, 10', [0.4799434, 0.1361995, 1.0]], ['2, k, 11', [0.4538555, 0.08966976, 1.0]], ['2, k, 12', [0.1703193, 0.09600027, 1.0]], ['2, k, 13', [0.1442584, -0.2477093, 1.0]], ['2, k, 14', [0.124171, -0.56964, 1.0]], ['2, k, 15', [0.1022752, -0.636276, 1.0]], ['2, k, 16', [0.3236082, 0.08233973, 1.0]], ['2, k, 17', [0.3734289, -0.2537566, 1.0]], ['2, k, 18', [0.4002084, -0.5870951, 1.0]], ['2, k, 19', [0.4047597, -0.6452296, 1.0]], ['2, k, 20', [0.2700837, 0.6213366, 1.0]], ['2, k, 21', [-0.3395593, 1.114433, 1.0]], ['2, k, 22', [-0.3116446, 1.061492, 1.0]], ['2, k, 23', [0.4364353, 0.005955728, 1.0]], ['2, k, 24', [0.4190233, 0.08102099, 1.0]]]
[['2, k, 0', [0.2473485, 0.09402561, 1.0]], ['2, k, 1', [0.2600392, 0.3982643, 1.0]], ['2, k, 2', [0.2710503, 0.6951984, 1.0]], ['2, k, 3', [0.2771537, 0.8368024, 1.0]], ['2, k, 4', [0.08213715, 0.6596854, 1.0]], ['2, k, 5', [-0.07795684, 0.8510768, 1.0]], ['2, k, 6', [-0.1835329, 1.020775, 1.0]], ['2, k, 7', [-0.2367416, 1.090718, 1.0]], ['2, k, 8', [0.4331512, 0.567817, 1.0]], ['2, k, 9', [0.4957671, 0.3473703, 1.0]], ['2, k, 10', [0.4780675, 0.1385347, 1.0]], ['2, k, 11', [0.4511533, 0.09297736, 1.0]], ['2, k, 12', [0.1681849, 0.09993572, 1.0]], ['2, k, 13', [0.1442202, -0.2467982, 1.0]], ['2, k, 14', [0.1242684, -0.5696567, 1.0]], ['2, k, 15', [0.1019987, -0.6352918, 1.0]], ['2, k, 16', [0.3202024, 0.08593433, 1.0]], ['2, k, 17', [0.3708039, -0.2490399, 1.0]], ['2, k, 18', [0.4002368, -0.5874385, 1.0]], ['2, k, 19', [0.4049926, -0.645731, 1.0]], ['2, k, 20', [0.2685994, 0.6220707, 1.0]], ['2, k, 21', [-0.2951661, 1.152244, 1.0]], ['2, k, 22', [-0.2556967, 1.07514, 1.0]], ['2, k, 23', [0.4325125, 0.005960109, 1.0]], ['2, k, 24', [0.4114295, 0.08220052, 1.0]]]
[['2, k, 0', [0.2463013, 0.09621756, 1.0]], ['2, k, 1', [0.2588266, 0.3993768, 1.0]], ['2, k, 2', [0.2695643, 0.6953076, 1.0]], ['2, k, 3', [0.2732197, 0.8371134, 1.0]], ['2, k, 4', [0.08369207, 0.6673862, 1.0]], ['2, k, 5', [-0.05147445, 0.8644939, 1.0]], ['2, k, 6', [-0.1479579, 1.051707, 1.0]], ['2, k, 7', [-0.1946822, 1.119238, 1.0]], ['2, k, 8', [0.4290643, 0.5693371, 1.0]], ['2, k, 9', [0.4932757, 0.3471038, 1.0]], ['2, k, 10', [0.4759145, 0.138248, 1.0]], ['2, k, 11', [0.4493136, 0.08935077, 1.0]], ['2, k, 12', [0.1675574, 0.1019484, 1.0]], ['2, k, 13', [0.1435297, -0.2471522, 1.0]], ['2, k, 14', [0.1241714, -0.5694516, 1.0]], ['2, k, 15', [0.1026921, -0.6357239, 1.0]], ['2, k, 16', [0.3186771, 0.08824243, 1.0]], ['2, k, 17', [0.3702823, -0.2425111, 1.0]], ['2, k, 18', [0.4002027, -0.5860744, 1.0]], ['2, k, 19', [0.4068269, -0.6465917, 1.0]], ['2, k, 20', [0.2672211, 0.6224495, 1.0]], ['2, k, 21', [-0.2504596, 1.18885, 1.0]], ['2, k, 22', [-0.2244924, 1.11431, 1.0]], ['2, k, 23', [0.4352611, 0.001820724, 1.0]], ['2, k, 24', [0.4093355, 0.07205371, 1.0]]]
[['2, k, 0', [0.2435118, 0.1010438, 1.0]], ['2, k, 1', [0.2555878, 0.4028607, 1.0]], ['2, k, 2', [0.2661448, 0.6970888, 1.0]], ['2, k, 3', [0.2678511, 0.8394372, 1.0]], ['2, k, 4', [0.0844015, 0.6767696, 1.0]], ['2, k, 5', [-0.03801873, 0.8796961, 1.0]], ['2, k, 6', [-0.1237047, 1.103864, 1.0]], ['2, k, 7', [-0.1551652, 1.150055, 1.0]], ['2, k, 8', [0.4254344, 0.5707677, 1.0]], ['2, k, 9', [0.4910964, 0.3491421, 1.0]], ['2, k, 10', [0.4737574, 0.1388434, 1.0]], ['2, k, 11', [0.4492214, 0.09076641, 1.0]], ['2, k, 12', [0.1653085, 0.1062668, 1.0]], ['2, k, 13', [0.1428013, -0.2451026, 1.0]], ['2, k, 14', [0.1241928, -0.5694101, 1.0]], ['2, k, 15', [0.1009076, -0.6373465, 1.0]], ['2, k, 16', [0.3153444, 0.09346168, 1.0]], ['2, k, 17', [0.3693472, -0.2382087, 1.0]], ['2, k, 18', [0.4003076, -0.5847744, 1.0]], ['2, k, 19', [0.4066287, -0.6462021, 1.0]], ['2, k, 20', [0.2638076, 0.6246833, 1.0]], ['2, k, 21', [-0.2097615, 1.221479, 1.0]], ['2, k, 22', [-0.1869917, 1.144792, 1.0]], ['2, k, 23', [0.4333244, 0.008460975, 1.0]], ['2, k, 24', [0.41425, 0.08179909, 1.0]]]
