[['2, k, 0', [-3.12058, 81.97907, 1.0]], ['2, k, 1', [-1.2748676606103346, 112.34849626022489, 1.0]], ['2, k, 2', [0.13636164210553736, 135.2144802395461, 1.0]], ['2, k, 3', [0.5296599473911918, 141.68225289797962, 1.0]], ['2, k, 4', [16.30627868100016, 129.19621900885392, 1.0]], ['2, k, 5', [23.12491830872942, 103.87660873222649, 1.0]], ['2, k, 6', [23.493349278666805, 82.35498896102337, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.19857635833246, 133.53190356618623, 1.0]], ['2, k, 9', [-40.00544468019381, 134.5906796772331, 1.0]], ['2, k, 10', [-48.448060559335474, 154.99588123345993, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.366071794186228, 81.43174192226886, 1.0]], ['2, k, 13', [8.427901409760427, 45.969048675016126, 1.0]], ['2, k, 14', [9.586816276058261, 12.177002429368798, 1.0]], ['2, k, 15', [7.665944834016262, 9.418320387578076, 1.0]], ['2, k, 16', [-10.470790463894758, 82.3489426743563, 1.0]], ['2, k, 17', [-12.779772600513294, 47.988647720258484, 1.0]], ['2, k, 18', [-15.567441953627213, 12.07679514698986, 1.0]], ['2, k, 19', [-17.078474515620826, 9.301878307277132, 1.0]], ['2, k, 20', [0.13636164210553736, 135.2144802395461, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.6570620000000007, 81.66257399999999, 1.0]], ['2, k, 1', [-2.227688632462014, 112.04875292905561, 1.0]], ['2, k, 2', [-1.1712051715538958, 134.9109255000333, 1.0]], ['2, k, 3', [-0.8813199458714269, 141.3794360115855, 1.0]], ['2, k, 4', [15.030546831450748, 128.8842511018774, 1.0]], ['2, k, 5', [22.119347702316848, 103.63045467723327, 1.0]], ['2, k, 6', [22.51073199506006, 81.97006369356994, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.26597129447335, 133.0731839392379, 1.0]], ['2, k, 9', [-42.80507400042452, 127.5624750015455, 1.0]], ['2, k, 10', [-53.44695515257818, 144.82431873262203, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.781689855342826, 81.19707286309664, 1.0]], ['2, k, 13', [8.123016364193285, 45.27066346824411, 1.0]], ['2, k, 14', [9.450690416660308, 11.79028477529922, 1.0]], ['2, k, 15', [7.465673497056927, 9.022957914048877, 1.0]], ['2, k, 16', [-10.93698130855302, 81.93371592387781, 1.0]], ['2, k, 17', [-13.277322263818016, 47.65330816014143, 1.0]], ['2, k, 18', [-15.763675330626699, 12.51001507674453, 1.0]], ['2, k, 19', [-17.346737986763817, 9.715207772254837, 1.0]], ['2, k, 20', [-1.1712051715538958, 134.9109255000333, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.628978, 81.656476, 1.0]], ['2, k, 1', [-2.1996332997011945, 112.04150230927881, 1.0]], ['2, k, 2', [-1.138285388220152, 134.90391847335468, 1.0]], ['2, k, 3', [-0.8462752669354209, 141.37216405156641, 1.0]], ['2, k, 4', [15.097762281483185, 128.8625172959655, 1.0]], ['2, k, 5', [22.17535637395293, 103.58941452531454, 1.0]], ['2, k, 6', [22.56696809560413, 81.97476090305895, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.230523110798032, 133.04873024350692, 1.0]], ['2, k, 9', [-42.77608792437727, 127.5368665153405, 1.0]], ['2, k, 10', [-53.33678092162383, 144.812952669444, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.8176405868797394, 81.193816553582, 1.0]], ['2, k, 13', [8.140592877076347, 45.26654063466588, 1.0]], ['2, k, 14', [9.45717806359052, 11.751385296700064, 1.0]], ['2, k, 15', [7.481592053921674, 8.984213311938115, 1.0]], ['2, k, 16', [-10.912976737809554, 81.9239896857502, 1.0]], ['2, k, 17', [-13.260842873932475, 47.68865074737773, 1.0]], ['2, k, 18', [-15.773277262910241, 12.356571371845796, 1.0]], ['2, k, 19', [-17.346954947045123, 9.562930071849024, 1.0]], ['2, k, 20', [-1.138285388220152, 134.90391847335468, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.590236, 81.651692, 1.0]], ['2, k, 1', [-2.159525602443548, 112.03346980939773, 1.0]], ['2, k, 2', [-1.0921069570547282, 134.89454682436337, 1.0]], ['2, k, 3', [-0.7975794356174071, 141.36245094141452, 1.0]], ['2, k, 4', [15.16120224515217, 128.84807201808448, 1.0]], ['2, k, 5', [22.222972053559445, 103.58084925483485, 1.0]], ['2, k, 6', [22.615631789016263, 81.98576751581889, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.173165436852383, 133.02767546753952, 1.0]], ['2, k, 9', [-42.76200722232204, 127.49085605934512, 1.0]], ['2, k, 10', [-53.26075844441417, 144.77625417922428, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.8656162845570448, 81.19164472848196, 1.0]], ['2, k, 13', [8.162252997014074, 45.335857396962496, 1.0]], ['2, k, 14', [9.472962396505725, 11.728021573354006, 1.0]], ['2, k, 15', [7.508650688905163, 8.960345602611916, 1.0]], ['2, k, 16', [-10.884190156012707, 81.91683584442082, 1.0]], ['2, k, 17', [-13.239201053055353, 47.70255589178735, 1.0]], ['2, k, 18', [-15.769076390801432, 12.326582515954165, 1.0]], ['2, k, 19', [-17.331841620529296, 9.533993937927498, 1.0]], ['2, k, 20', [-1.0921069570547282, 134.89454682436337, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.5440960000000006, 81.64665400000001, 1.0]], ['2, k, 1', [-2.11047253941185, 112.02728987898125, 1.0]], ['2, k, 2', [-1.0355411860472525, 134.887118865085, 1.0]], ['2, k, 3', [-0.7379590777395537, 141.35462101571554, 1.0]], ['2, k, 4', [15.244195544172841, 128.83703464562646, 1.0]], ['2, k, 5', [22.28070202743703, 103.60501337822481, 1.0]], ['2, k, 6', [22.67558409804314, 82.01307924212554, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.103247079363342, 133.011101812245, 1.0]], ['2, k, 9', [-42.7243546268831, 127.4431941031914, 1.0]], ['2, k, 10', [-53.21237767986072, 144.79947293003605, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.921339476115903, 81.18854299706257, 1.0]], ['2, k, 13', [8.196331599655498, 45.36607800377979, 1.0]], ['2, k, 14', [9.50092506498917, 11.752085126368634, 1.0]], ['2, k, 15', [7.5492032573483305, 8.983818492153304, 1.0]], ['2, k, 16', [-10.84801048973377, 81.91234750192771, 1.0]], ['2, k, 17', [-13.209251490956134, 47.70798862218281, 1.0]], ['2, k, 18', [-15.75974028274662, 12.275620469180389, 1.0]], ['2, k, 19', [-17.310340584158354, 9.48326653260399, 1.0]], ['2, k, 20', [-1.0355411860472525, 134.887118865085, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.496422, 81.64811999999999, 1.0]], ['2, k, 1', [-2.0585626902381797, 112.03153741620889, 1.0]], ['2, k, 2', [-0.9754639626398799, 134.89158930914286, 1.0]], ['2, k, 3', [-0.6746434610639158, 141.35865137813272, 1.0]], ['2, k, 4', [15.342967043962505, 128.83959593306463, 1.0]], ['2, k, 5', [22.350207121024365, 103.6266173017589, 1.0]], ['2, k, 6', [22.74842551904296, 82.03747333698288, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.03761557470975, 133.00630614825278, 1.0]], ['2, k, 9', [-42.68368719028285, 127.44082268649699, 1.0]], ['2, k, 10', [-53.15957372500539, 144.89543901356092, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [3.977604454990556, 81.19131948336839, 1.0]], ['2, k, 13', [8.243234026026602, 45.325332417493804, 1.0]], ['2, k, 14', [9.535670994948923, 11.716884849286046, 1.0]], ['2, k, 15', [7.597718473032841, 8.948175563200106, 1.0]], ['2, k, 16', [-10.810695917841397, 81.9161185212712, 1.0]], ['2, k, 17', [-13.178910890404211, 47.71498496912341, 1.0]], ['2, k, 18', [-15.75416981819699, 12.158576117758976, 1.0]], ['2, k, 19', [-17.291385536803336, 9.365723781982807, 1.0]], ['2, k, 20', [-0.9754639626398799, 134.89158930914286, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.442476, 81.64024, 1.0]], ['2, k, 1', [-2.001039931831551, 112.02679043801047, 1.0]], ['2, k, 2', [-0.9119275363832413, 134.88762026771684, 1.0]], ['2, k, 3', [-0.6088637999951176, 141.35422675639887, 1.0]], ['2, k, 4', [15.447492561145836, 128.8363946322208, 1.0]], ['2, k, 5', [22.418353966716367, 103.65834753031946, 1.0]], ['2, k, 6', [22.818977346531874, 82.07228927380255, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.93245393284822, 133.00108707214764, 1.0]], ['2, k, 9', [-42.70453593027159, 127.42632860305865, 1.0]], ['2, k, 10', [-53.14119912515117, 144.94044682354158, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.042137166972881, 81.17592720530325, 1.0]], ['2, k, 13', [8.286027460196529, 45.3635804815394, 1.0]], ['2, k, 14', [9.569464161082443, 11.789783193854937, 1.0]], ['2, k, 15', [7.646847073867041, 9.020420383254915, 1.0]], ['2, k, 16', [-10.773192654467955, 81.9195015952718, 1.0]], ['2, k, 17', [-13.147329993194344, 47.71205249942663, 1.0]], ['2, k, 18', [-15.774386015570458, 11.78775471870052, 1.0]], ['2, k, 19', [-17.296584574518832, 8.994634108892438, 1.0]], ['2, k, 20', [-0.9119275363832413, 134.88762026771684, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.3824360000000007, 81.628342, 1.0]], ['2, k, 1', [-1.9376446403424008, 112.01672929633543, 1.0]], ['2, k, 2', [-0.843224846463601, 134.87842495996318, 1.0]], ['2, k, 3', [-0.5382268741795235, 141.3445491896275, 1.0]], ['2, k, 4', [15.544680979767675, 128.82876164891923, 1.0]], ['2, k, 5', [22.48753884623833, 103.67184026441032, 1.0]], ['2, k, 6', [22.88991554385547, 82.08805808724736, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.81671465340338, 132.99281387183748, 1.0]], ['2, k, 9', [-42.789161822087976, 127.39983042879109, 1.0]], ['2, k, 10', [-53.165068608186886, 144.9590272332299, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.11160978001617, 81.15368334097565, 1.0]], ['2, k, 13', [8.338228920718182, 45.341895006600794, 1.0]], ['2, k, 14', [9.610448691345074, 11.901778859374673, 1.0]], ['2, k, 15', [7.703271066420251, 9.131791839401458, 1.0]], ['2, k, 16', [-10.734717889405486, 81.92269105310733, 1.0]], ['2, k, 17', [-13.115941133911914, 47.70174845389328, 1.0]], ['2, k, 18', [-15.783849539628378, 11.464535181275139, 1.0]], ['2, k, 19', [-17.291106462487424, 8.671128399062184, 1.0]], ['2, k, 20', [-0.843224846463601, 134.87842495996318, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.3288360000000004, 81.618876, 1.0]], ['2, k, 1', [-1.8809383530172867, 112.01003708448852, 1.0]], ['2, k, 2', [-0.7814896490497353, 134.8734423112198, 1.0]], ['2, k, 3', [-0.4747514389684439, 141.33907821008435, 1.0]], ['2, k, 4', [15.64564484326576, 128.82198732728014, 1.0]], ['2, k, 5', [22.564121870288982, 103.67087916858091, 1.0]], ['2, k, 6', [22.966643113811855, 82.08899366905781, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.723877111190447, 132.98768091466974, 1.0]], ['2, k, 9', [-42.79277720764656, 127.40280392828073, 1.0]], ['2, k, 10', [-53.16281114290223, 145.12008275862254, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.172925274429215, 81.13406518845595, 1.0]], ['2, k, 13', [8.385201334840339, 45.30529675669953, 1.0]], ['2, k, 14', [9.645764126039879, 11.93945764553522, 1.0]], ['2, k, 15', [7.753813063470186, 9.168912200751997, 1.0]], ['2, k, 16', [-10.699205783790978, 81.92771461165205, 1.0]], ['2, k, 17', [-13.08585360005117, 47.72154758794151, 1.0]], ['2, k, 18', [-15.757961131914925, 11.555069787620909, 1.0]], ['2, k, 19', [-17.250942083668075, 8.76017385533293, 1.0]], ['2, k, 20', [-0.7814896490497353, 134.8734423112198, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.28504, 81.610148, 1.0]], ['2, k, 1', [-1.834527274324727, 112.00113958473858, 1.0]], ['2, k, 2', [-0.7310497360611443, 134.86372021292246, 1.0]], ['2, k, 3', [-0.4229610735785628, 141.32886718504116, 1.0]], ['2, k, 4', [15.716569433443864, 128.8185892941096, 1.0]], ['2, k, 5', [22.61177776140866, 103.67030293720175, 1.0]], ['2, k, 6', [23.014180725940502, 82.08899133860407, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.63963655544088, 132.98200029422426, 1.0]], ['2, k, 9', [-42.735431793615646, 127.43620503684271, 1.0]], ['2, k, 10', [-53.11424710007495, 145.31019266412594, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.223845882556777, 81.11642946526956, 1.0]], ['2, k, 13', [8.414570305418948, 45.3174242968467, 1.0]], ['2, k, 14', [9.663836145931, 11.956967954553171, 1.0]], ['2, k, 15', [7.787598177871774, 9.185792036048106, 1.0]], ['2, k, 16', [-10.67233772840248, 81.9306709011337, 1.0]], ['2, k, 17', [-13.064917058460702, 47.74733987049879, 1.0]], ['2, k, 18', [-15.729595362180962, 11.809313254586527, 1.0]], ['2, k, 19', [-17.207908145647576, 9.012551126689612, 1.0]], ['2, k, 20', [-0.7310497360611443, 134.86372021292246, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.2478499999999997, 81.60209, 1.0]], ['2, k, 1', [-1.7950061500882126, 111.99163590956204, 1.0]], ['2, k, 2', [-0.6880171976416529, 134.85186315906586, 1.0]], ['2, k, 3', [-0.3787349638207428, 141.31653455221291, 1.0]], ['2, k, 4', [15.762485396425996, 128.81382012539873, 1.0]], ['2, k, 5', [22.636710746105585, 103.66826007246938, 1.0]], ['2, k, 6', [23.037227703061266, 82.08639056109503, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.562482149554512, 132.97543361296889, 1.0]], ['2, k, 9', [-42.67200995810981, 127.46831173171704, 1.0]], ['2, k, 10', [-53.078559013482035, 145.48794320144208, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.268639129964898, 81.10173078964998, 1.0]], ['2, k, 13', [8.43135434793586, 45.392232168755534, 1.0]], ['2, k, 14', [9.66959714858881, 11.995855815473973, 1.0]], ['2, k, 15', [7.809215057955344, 9.223983183783849, 1.0]], ['2, k, 16', [-10.650588359840118, 81.93096922470046, 1.0]], ['2, k, 17', [-13.048272419309598, 47.76095094068586, 1.0]], ['2, k, 18', [-15.72448528510867, 11.797928892300433, 1.0]], ['2, k, 19', [-17.18771107648913, 8.999837791904394, 1.0]], ['2, k, 20', [-0.6880171976416529, 134.85186315906586, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.2210220000000005, 81.604416, 1.0]], ['2, k, 1', [-1.7656315880870688, 111.99179386657846, 1.0]], ['2, k, 2', [-0.6549621532879991, 134.84975509176869, 1.0]], ['2, k, 3', [-0.34440861317569504, 141.3142124321829, 1.0]], ['2, k, 4', [15.80817889371314, 128.8145990313984, 1.0]], ['2, k, 5', [22.664024242128924, 103.64868630388229, 1.0]], ['2, k, 6', [23.064095367916714, 82.06791791594033, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.5254720251448, 132.98232298342825, 1.0]], ['2, k, 9', [-42.52844800684245, 127.55898399556688, 1.0]], ['2, k, 10', [-53.00128236592499, 145.75354357652736, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.300780957198637, 81.1020180945092, 1.0]], ['2, k, 13', [8.45215560053824, 45.33498731295089, 1.0]], ['2, k, 14', [9.673924020175754, 11.937526363230816, 1.0]], ['2, k, 15', [7.829095109499697, 9.165020853385757, 1.0]], ['2, k, 16', [-10.633222303724008, 81.93658234851965, 1.0]], ['2, k, 17', [-13.037702073773996, 47.771375103065424, 1.0]], ['2, k, 18', [-15.711673903825426, 11.989286226915937, 1.0]], ['2, k, 19', [-17.159994972624155, 9.18954760860445, 1.0]], ['2, k, 20', [-0.6549621532879991, 134.84975509176869, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.205542, 81.61147400000002, 1.0]], ['2, k, 1', [-1.748276948226953, 111.99167645514821, 1.0]], ['2, k, 2', [-0.6352449691962957, 134.84113411303957, 1.0]], ['2, k, 3', [-0.3239468242002948, 141.3032479784274, 1.0]], ['2, k, 4', [15.797060936294416, 128.82099228749564, 1.0]], ['2, k, 5', [22.638799659521545, 103.6323109425087, 1.0]], ['2, k, 6', [23.037979897326803, 82.05029988052003, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.488394792944053, 132.98815760491652, 1.0]], ['2, k, 9', [-42.27788768097871, 127.69220386686192, 1.0]], ['2, k, 10', [-52.84601749032754, 145.96758939936902, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.320057484964741, 81.11158362994748, 1.0]], ['2, k, 13', [8.453251531658262, 45.34717681541813, 1.0]], ['2, k, 14', [9.662857925202237, 12.022362443382931, 1.0]], ['2, k, 15', [7.832240866045678, 9.248849758937231, 1.0]], ['2, k, 16', [-10.620236991675595, 81.94316999142576, 1.0]], ['2, k, 17', [-13.03152545498195, 47.78456043535326, 1.0]], ['2, k, 18', [-15.713281762868256, 12.11592852997454, 1.0]], ['2, k, 19', [-17.14801349567443, 9.315288032132512, 1.0]], ['2, k, 20', [-0.6352449691962957, 134.84113411303957, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.1951099999999997, 81.61712600000001, 1.0]], ['2, k, 1', [-1.7360933149339743, 111.99078281520062, 1.0]], ['2, k, 2', [-0.6206999501369739, 134.8325961458297, 1.0]], ['2, k, 3', [-0.3086353634136238, 141.29267834583194, 1.0]], ['2, k, 4', [15.764721242337176, 128.82893932841878, 1.0]], ['2, k, 5', [22.601838480571665, 103.59474044060627, 1.0]], ['2, k, 6', [23.00029376003551, 82.01211579996139, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.461692272761944, 132.99623098193314, 1.0]], ['2, k, 9', [-42.117640372068294, 127.84023274412844, 1.0]], ['2, k, 10', [-52.75974895516063, 146.0098258657352, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.333135438504728, 81.12056062328898, 1.0]], ['2, k, 13', [8.445803867760027, 45.38319370779938, 1.0]], ['2, k, 14', [9.644325644277222, 12.155142594660653, 1.0]], ['2, k, 15', [7.826973275633354, 9.380495441028437, 1.0]], ['2, k, 16', [-10.61059872342518, 81.9477395558831, 1.0]], ['2, k, 17', [-13.03140036436449, 47.79384917647124, 1.0]], ['2, k, 18', [-15.727941929072426, 12.148846501885025, 1.0]], ['2, k, 19', [-17.149887599787085, 9.347713170954927, 1.0]], ['2, k, 20', [-0.6206999501369739, 134.8325961458297, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.187404, 81.62196, 1.0]], ['2, k, 1', [-1.7262459016990759, 111.9911647799872, 1.0]], ['2, k, 2', [-0.6078592427891159, 134.8273562865763, 1.0]], ['2, k, 3', [-0.29489608115120636, 141.28541778711954, 1.0]], ['2, k, 4', [15.741055087610356, 128.8371452455662, 1.0]], ['2, k, 5', [22.579477257156178, 103.52770822886474, 1.0]], ['2, k, 6', [22.98099431198929, 81.94572098426721, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.44533765824347, 133.0103750470778, 1.0]], ['2, k, 9', [-42.085170250502095, 128.02148866321448, 1.0]], ['2, k, 10', [-52.7001563808074, 145.82205764649723, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.3429218089414805, 81.12785133257641, 1.0]], ['2, k, 13', [8.447403294122392, 45.34133873433887, 1.0]], ['2, k, 14', [9.628055495824293, 12.24817316755761, 1.0]], ['2, k, 15', [7.823571991633175, 9.47241097268386, 1.0]], ['2, k, 16', [-10.603104337893285, 81.95130778597999, 1.0]], ['2, k, 17', [-13.03413930390085, 47.79966807493862, 1.0]], ['2, k, 18', [-15.739349024536502, 12.148574161245726, 1.0]], ['2, k, 19', [-17.148850718035327, 9.34613733821191, 1.0]], ['2, k, 20', [-0.6078592427891159, 134.8273562865763, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.178738, 81.6217, 1.0]], ['2, k, 1', [-1.7160183756656495, 111.98352576038369, 1.0]], ['2, k, 2', [-0.594342369212708, 134.8132173356627, 1.0]], ['2, k, 3', [-0.2802895199270174, 141.26908485960865, 1.0]], ['2, k, 4', [15.71766618551077, 128.83789492168933, 1.0]], ['2, k, 5', [22.556929522470785, 103.45660120156883, 1.0]], ['2, k, 6', [22.96406838661411, 81.87458799106449, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.42199524710321, 133.02119245392973, 1.0]], ['2, k, 9', [-42.102336834485584, 128.23452882162005, 1.0]], ['2, k, 10', [-52.707795632181366, 145.57559824637576, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.349144707801533, 81.12923109146178, 1.0]], ['2, k, 13', [8.447802491127009, 45.278695014225995, 1.0]], ['2, k, 14', [9.61264229323529, 12.362832454681516, 1.0]], ['2, k, 15', [7.821199053044911, 9.585611161278207, 1.0]], ['2, k, 16', [-10.593432442280672, 81.9493574852325, 1.0]], ['2, k, 17', [-13.032558391001778, 47.811647271711266, 1.0]], ['2, k, 18', [-15.730535142080793, 12.392058712654645, 1.0]], ['2, k, 19', [-17.127735887622546, 9.587209911515297, 1.0]], ['2, k, 20', [-0.594342369212708, 134.8132173356627, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-3.170934, 81.619596, 1.0]], ['2, k, 1', [-1.706597678736687, 111.97390147670713, 1.0]], ['2, k, 2', [-0.581923504718117, 134.79566436756096, 1.0]], ['2, k, 3', [-0.2668453570190366, 141.24897921860656, 1.0]], ['2, k, 4', [15.687754926065573, 128.83267028184798, 1.0]], ['2, k, 5', [22.521599755092502, 103.37939696888938, 1.0]], ['2, k, 6', [22.936097622309248, 81.79805024955533, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.400391877808264, 133.03573129986626, 1.0]], ['2, k, 9', [-42.16242487195168, 128.4914483161166, 1.0]], ['2, k, 10', [-52.72394323455847, 145.22803903272657, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [4.355011243948636, 81.12838475353115, 1.0]], ['2, k, 13', [8.438956430091586, 45.29872287667368, 1.0]], ['2, k, 14', [9.59658107913485, 12.441448882337518, 1.0]], ['2, k, 15', [7.81901695185943, 9.662618800435723, 1.0]], ['2, k, 16', [-10.583872225974622, 81.94538156331258, 1.0]], ['2, k, 17', [-13.029601792247558, 47.836274664233294, 1.0]], ['2, k, 18', [-15.71501298861385, 12.738328237277983, 1.0]], ['2, k, 19', [-17.09908671338414, 9.93082365596511, 1.0]], ['2, k, 20', [-0.581923504718117, 134.79566436756096, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
