[[0, -0.30587, -0.349565, 2.54362, 1.0], [1, -0.315429, -0.0464208, 2.48497, 1.0], [2, -0.322908, 0.249622, 2.41318, 1.0], [3, -0.321967, 0.377717, 2.39979, 1.0], [4, -0.461727, 0.135773, 2.37402, 1.0], [5, -0.565972, 0.0947094, 2.19467, 1.0], [6, -0.34231, 0.0622958, 2.03448, 1.0], [7, -0.268653, 0.0516438, 1.98489, 1.0], [8, -0.180007, 0.139437, 2.37679, 1.0], [9, -0.157382, -0.126431, 2.40988, 1.0], [10, -0.153166, -0.0564944, 2.14046, 1.0], [11, -0.0876714, 0.0173922, 1.87345, 1.0], [12, -0.365772, -0.345472, 2.50784, 1.0], [13, -0.446574, -0.64096, 2.55072, 1.0], [14, -0.494515, -1.02412, 2.67498, 1.0], [15, -0.508301, -1.08789, 2.60156, 1.0], [16, -0.23741, -0.343894, 2.50836, 1.0], [17, -0.173413, -0.588039, 2.52997, 1.0], [18, -0.142658, -1.00627, 2.6168, 1.0], [19, -0.125366, -1.0791, 2.56445, 1.0], [20, -0.321395, 0.176637, 2.43346, 1.0], [21, -0.267296, 0.0513829, 1.97486, 1.0], [22, -0.265526, 0.0510426, 1.96178, 1.0], [23, -0.0679064, 0.0235472, 1.85, 1.0], [24, -0.162205, 0.020488, 1.845, 1.0]]
[[0, -0.324519, -0.356095, 2.49281, 1.0], [1, -0.325177, -0.0600838, 2.44581, 1.0], [2, -0.323697, 0.229546, 2.38588, 1.0], [3, -0.319561, 0.357713, 2.36772, 1.0], [4, -0.461348, 0.103255, 2.35044, 1.0], [5, -0.541744, 0.0659361, 2.16856, 1.0], [6, -0.579585, 0.0828283, 1.90903, 1.0], [7, -0.584418, 0.106404, 1.85531, 1.0], [8, -0.191596, 0.101609, 2.35484, 1.0], [9, -0.245039, 0.0973621, 2.09184, 1.0], [10, -0.117163, 0.0978036, 1.86217, 1.0], [11, -0.0836035, 0.0902566, 1.83069, 1.0], [12, -0.383785, -0.353273, 2.45815, 1.0], [13, -0.439267, -0.701742, 2.49167, 1.0], [14, -0.48532, -1.05768, 2.63255, 1.0], [15, -0.517617, -1.11922, 2.59106, 1.0], [16, -0.2564, -0.349192, 2.45957, 1.0], [17, -0.178697, -0.685747, 2.46276, 1.0], [18, -0.120629, -1.04993, 2.60118, 1.0], [19, -0.112976, -1.12014, 2.55884, 1.0], [20, -0.324412, 0.158073, 2.40313, 1.0], [21, -0.587025, 0.103614, 1.82849, 1.0], [22, -0.521907, 0.101967, 1.82323, 1.0], [23, -0.0152901, 0.0866165, 1.80818, 1.0], [24, -0.110914, 0.104295, 1.80128, 1.0]]
[[0, -0.324053, -0.355002, 2.49298, 1.0], [1, -0.324961, -0.057919, 2.44564, 1.0], [2, -0.324024, 0.233125, 2.38522, 1.0], [3, -0.319582, 0.361101, 2.36648, 1.0], [4, -0.461002, 0.0990371, 2.34928, 1.0], [5, -0.541561, 0.0725953, 2.16719, 1.0], [6, -0.570701, 0.0886105, 1.90635, 1.0], [7, -0.581444, 0.112786, 1.85266, 1.0], [8, -0.192601, 0.10528, 2.3519, 1.0], [9, -0.249261, 0.101306, 2.08954, 1.0], [10, -0.144475, 0.0990292, 1.8482, 1.0], [11, -0.0958731, 0.0943859, 1.83307, 1.0], [12, -0.383468, -0.352606, 2.4583, 1.0], [13, -0.437723, -0.698635, 2.50008, 1.0], [14, -0.485285, -1.05623, 2.63477, 1.0], [15, -0.516937, -1.11804, 2.59124, 1.0], [16, -0.25577, -0.347608, 2.45974, 1.0], [17, -0.181017, -0.681437, 2.47494, 1.0], [18, -0.12047, -1.04858, 2.60237, 1.0], [19, -0.112676, -1.11871, 2.55932, 1.0], [20, -0.324573, 0.161274, 2.4026, 1.0], [21, -0.582656, 0.114147, 1.8263, 1.0], [22, -0.515589, 0.108202, 1.82092, 1.0], [23, -0.0396711, 0.0961085, 1.80795, 1.0], [24, -0.107719, 0.109078, 1.79335, 1.0]]
[[0, -0.323755, -0.352638, 2.49354, 1.0], [1, -0.324474, -0.0544344, 2.44543, 1.0], [2, -0.323309, 0.237681, 2.38408, 1.0], [3, -0.319183, 0.366465, 2.36469, 1.0], [4, -0.461008, 0.0978576, 2.34946, 1.0], [5, -0.542417, 0.092653, 2.12803, 1.0], [6, -0.519102, 0.114011, 1.86664, 1.0], [7, -0.569323, 0.118611, 1.85101, 1.0], [8, -0.192038, 0.108586, 2.3512, 1.0], [9, -0.245769, 0.105994, 2.08811, 1.0], [10, -0.143603, 0.100122, 1.84562, 1.0], [11, -0.0957096, 0.100337, 1.8333, 1.0], [12, -0.383186, -0.350828, 2.45863, 1.0], [13, -0.436837, -0.699276, 2.51469, 1.0], [14, -0.486509, -1.05842, 2.64112, 1.0], [15, -0.517379, -1.11895, 2.591, 1.0], [16, -0.255479, -0.344694, 2.46055, 1.0], [17, -0.182826, -0.681103, 2.48601, 1.0], [18, -0.120427, -1.04777, 2.60357, 1.0], [19, -0.112353, -1.11799, 2.56132, 1.0], [20, -0.32392, 0.165578, 2.40171, 1.0], [21, -0.590899, 0.12214, 1.82693, 1.0], [22, -0.492486, 0.113056, 1.82029, 1.0], [23, -0.0374509, 0.102328, 1.80832, 1.0], [24, -0.117811, 0.107444, 1.79297, 1.0]]
[[0, -0.323414, -0.351632, 2.49372, 1.0], [1, -0.324476, -0.0531344, 2.44527, 1.0], [2, -0.323737, 0.239216, 2.38362, 1.0], [3, -0.319147, 0.368809, 2.36413, 1.0], [4, -0.461031, 0.0970345, 2.34921, 1.0], [5, -0.542488, 0.0928491, 2.12806, 1.0], [6, -0.58085, 0.109578, 1.92397, 1.0], [7, -0.587658, 0.12268, 1.85376, 1.0], [8, -0.192366, 0.109812, 2.35036, 1.0], [9, -0.245834, 0.107872, 2.08721, 1.0], [10, -0.142529, 0.100363, 1.84526, 1.0], [11, -0.0940717, 0.102906, 1.83234, 1.0], [12, -0.382945, -0.350009, 2.4586, 1.0], [13, -0.434756, -0.698458, 2.52315, 1.0], [14, -0.486425, -1.05771, 2.64358, 1.0], [15, -0.516789, -1.1179, 2.59126, 1.0], [16, -0.255026, -0.343517, 2.46094, 1.0], [17, -0.183372, -0.682098, 2.49763, 1.0], [18, -0.120598, -1.04611, 2.60591, 1.0], [19, -0.112517, -1.11602, 2.56136, 1.0], [20, -0.324233, 0.167062, 2.40132, 1.0], [21, -0.588384, 0.122452, 1.82752, 1.0], [22, -0.523825, 0.117794, 1.81836, 1.0], [23, -0.0368492, 0.104636, 1.80539, 1.0], [24, -0.122844, 0.114012, 1.7958, 1.0]]
[[0, -0.323217, -0.350527, 2.49418, 1.0], [1, -0.324429, -0.051514, 2.44547, 1.0], [2, -0.323876, 0.241264, 2.38359, 1.0], [3, -0.318656, 0.370672, 2.36413, 1.0], [4, -0.460911, 0.0964366, 2.34925, 1.0], [5, -0.542569, 0.0936865, 2.12906, 1.0], [6, -0.576923, 0.107902, 1.92419, 1.0], [7, -0.58518, 0.124695, 1.85494, 1.0], [8, -0.192498, 0.110059, 2.3501, 1.0], [9, -0.249812, 0.109986, 2.08778, 1.0], [10, -0.146044, 0.102399, 1.84602, 1.0], [11, -0.0960021, 0.104956, 1.83244, 1.0], [12, -0.382804, -0.348939, 2.45902, 1.0], [13, -0.434064, -0.700255, 2.53437, 1.0], [14, -0.481844, -1.05426, 2.64744, 1.0], [15, -0.515061, -1.11688, 2.59179, 1.0], [16, -0.254785, -0.342451, 2.4614, 1.0], [17, -0.185432, -0.682114, 2.5077, 1.0], [18, -0.120327, -1.04521, 2.60786, 1.0], [19, -0.1127, -1.11503, 2.56326, 1.0], [20, -0.324325, 0.169015, 2.40135, 1.0], [21, -0.587067, 0.124508, 1.82999, 1.0], [22, -0.521628, 0.121163, 1.82021, 1.0], [23, -0.0392408, 0.107217, 1.80721, 1.0], [24, -0.120621, 0.114349, 1.79395, 1.0]]
[[0, -0.323051, -0.34963, 2.49493, 1.0], [1, -0.324198, -0.0500628, 2.44585, 1.0], [2, -0.32353, 0.243367, 2.38357, 1.0], [3, -0.318548, 0.372574, 2.3647, 1.0], [4, -0.460872, 0.0962865, 2.34928, 1.0], [5, -0.541886, 0.0965863, 2.14152, 1.0], [6, -0.576956, 0.10693, 1.9241, 1.0], [7, -0.585794, 0.123936, 1.8541, 1.0], [8, -0.192552, 0.110106, 2.34982, 1.0], [9, -0.250747, 0.110398, 2.08764, 1.0], [10, -0.113597, 0.0973428, 1.86364, 1.0], [11, -0.0825672, 0.108363, 1.82712, 1.0], [12, -0.382643, -0.348053, 2.45977, 1.0], [13, -0.433568, -0.701064, 2.53972, 1.0], [14, -0.482558, -1.05299, 2.64928, 1.0], [15, -0.515345, -1.11733, 2.59261, 1.0], [16, -0.254624, -0.341595, 2.46211, 1.0], [17, -0.186651, -0.683657, 2.5175, 1.0], [18, -0.119192, -1.04576, 2.60993, 1.0], [19, -0.112481, -1.11521, 2.56358, 1.0], [20, -0.324013, 0.170949, 2.40143, 1.0], [21, -0.589146, 0.125694, 1.83029, 1.0], [22, -0.521696, 0.119336, 1.82125, 1.0], [23, -0.00469828, 0.108631, 1.80593, 1.0], [24, -0.0968411, 0.116894, 1.79245, 1.0]]
[[0, -0.323003, -0.347586, 2.49538, 1.0], [1, -0.324195, -0.0482612, 2.44582, 1.0], [2, -0.323558, 0.244766, 2.38324, 1.0], [3, -0.318621, 0.373073, 2.36466, 1.0], [4, -0.460859, 0.0985078, 2.34881, 1.0], [5, -0.542509, 0.0966249, 2.14557, 1.0], [6, -0.577134, 0.107373, 1.92437, 1.0], [7, -0.584553, 0.12327, 1.85414, 1.0], [8, -0.19271, 0.110847, 2.34937, 1.0], [9, -0.26365, 0.111678, 2.09047, 1.0], [10, -0.15602, 0.107615, 1.85024, 1.0], [11, -0.10096, 0.10479, 1.8317, 1.0], [12, -0.382591, -0.34599, 2.46053, 1.0], [13, -0.433189, -0.700517, 2.54416, 1.0], [14, -0.482718, -1.05302, 2.64976, 1.0], [15, -0.51537, -1.11736, 2.59264, 1.0], [16, -0.254581, -0.339613, 2.46224, 1.0], [17, -0.186705, -0.679002, 2.52279, 1.0], [18, -0.118622, -1.04368, 2.61166, 1.0], [19, -0.112962, -1.11306, 2.56508, 1.0], [20, -0.324035, 0.172456, 2.40116, 1.0], [21, -0.583706, 0.125042, 1.82713, 1.0], [22, -0.518935, 0.116296, 1.82014, 1.0], [23, -0.0478625, 0.106493, 1.80645, 1.0], [24, -0.124509, 0.114244, 1.79258, 1.0]]
[[0, -0.322994, -0.346555, 2.49565, 1.0], [1, -0.324095, -0.0472168, 2.44581, 1.0], [2, -0.323367, 0.24572, 2.38301, 1.0], [3, -0.318552, 0.374989, 2.36398, 1.0], [4, -0.460851, 0.100134, 2.3485, 1.0], [5, -0.543458, 0.0923142, 2.15673, 1.0], [6, -0.578476, 0.107765, 1.92505, 1.0], [7, -0.589285, 0.12186, 1.85602, 1.0], [8, -0.19262, 0.111181, 2.34929, 1.0], [9, -0.258547, 0.112164, 2.08898, 1.0], [10, -0.154229, 0.107547, 1.84725, 1.0], [11, -0.100103, 0.104614, 1.83263, 1.0], [12, -0.382557, -0.344923, 2.46067, 1.0], [13, -0.432735, -0.700137, 2.5464, 1.0], [14, -0.483481, -1.05375, 2.65083, 1.0], [15, -0.515593, -1.11784, 2.59329, 1.0], [16, -0.254596, -0.338657, 2.46258, 1.0], [17, -0.188754, -0.676219, 2.52911, 1.0], [18, -0.118247, -1.04216, 2.61277, 1.0], [19, -0.113196, -1.11147, 2.56616, 1.0], [20, -0.323867, 0.17344, 2.40098, 1.0], [21, -0.589808, 0.121837, 1.83003, 1.0], [22, -0.523178, 0.117523, 1.82035, 1.0], [23, -0.0441957, 0.107208, 1.80706, 1.0], [24, -0.121435, 0.11358, 1.79277, 1.0]]
[[0, -0.323074, -0.345864, 2.49598, 1.0], [1, -0.324355, -0.0463357, 2.44615, 1.0], [2, -0.323828, 0.246712, 2.38338, 1.0], [3, -0.318523, 0.375597, 2.36392, 1.0], [4, -0.460847, 0.101088, 2.34831, 1.0], [5, -0.54371, 0.0907301, 2.15958, 1.0], [6, -0.524644, 0.11311, 1.89777, 1.0], [7, -0.578508, 0.12029, 1.85455, 1.0], [8, -0.192582, 0.111524, 2.34913, 1.0], [9, -0.251225, 0.116274, 2.087, 1.0], [10, -0.151516, 0.107472, 1.84337, 1.0], [11, -0.100179, 0.103626, 1.83184, 1.0], [12, -0.382559, -0.344262, 2.46104, 1.0], [13, -0.432112, -0.69959, 2.55042, 1.0], [14, -0.483544, -1.05286, 2.65129, 1.0], [15, -0.515622, -1.11791, 2.59343, 1.0], [16, -0.254752, -0.337961, 2.46286, 1.0], [17, -0.189208, -0.675957, 2.53724, 1.0], [18, -0.118465, -1.04197, 2.61366, 1.0], [19, -0.115226, -1.08875, 2.50443, 1.0], [20, -0.324277, 0.174411, 2.40134, 1.0], [21, -0.595332, 0.122172, 1.83215, 1.0], [22, -0.504526, 0.115177, 1.82057, 1.0], [23, -0.043313, 0.106082, 1.80474, 1.0], [24, -0.118162, 0.113241, 1.79307, 1.0]]
[[0, -0.32276, -0.34537, 2.49642, 1.0], [1, -0.324198, -0.045804, 2.44634, 1.0], [2, -0.323788, 0.247276, 2.38341, 1.0], [3, -0.318524, 0.376691, 2.36383, 1.0], [4, -0.460649, 0.102081, 2.34842, 1.0], [5, -0.544476, 0.0890116, 2.16621, 1.0], [6, -0.581815, 0.10742, 1.93505, 1.0], [7, -0.592823, 0.119534, 1.85756, 1.0], [8, -0.192608, 0.112773, 2.34917, 1.0], [9, -0.252479, 0.110795, 2.08725, 1.0], [10, -0.151817, 0.107093, 1.84386, 1.0], [11, -0.100697, 0.102423, 1.83191, 1.0], [12, -0.382208, -0.343722, 2.46134, 1.0], [13, -0.431532, -0.699514, 2.55251, 1.0], [14, -0.483858, -1.05123, 2.65221, 1.0], [15, -0.515531, -1.11776, 2.59382, 1.0], [16, -0.254474, -0.337519, 2.46343, 1.0], [17, -0.190634, -0.673967, 2.54076, 1.0], [18, -0.118515, -1.0412, 2.61451, 1.0], [19, -0.115294, -1.08793, 2.50537, 1.0], [20, -0.32421, 0.174967, 2.40141, 1.0], [21, -0.594388, 0.120552, 1.83337, 1.0], [22, -0.527384, 0.116375, 1.82307, 1.0], [23, -0.0438289, 0.105653, 1.80737, 1.0], [24, -0.114323, 0.113655, 1.79374, 1.0]]
[[0, -0.322354, -0.344742, 2.4968, 1.0], [1, -0.32416, -0.0454995, 2.44647, 1.0], [2, -0.323922, 0.247419, 2.38343, 1.0], [3, -0.31852, 0.376711, 2.36389, 1.0], [4, -0.460484, 0.102342, 2.34833, 1.0], [5, -0.543908, 0.0921305, 2.14429, 1.0], [6, -0.577846, 0.104895, 1.94036, 1.0], [7, -0.589729, 0.119071, 1.85837, 1.0], [8, -0.192527, 0.11328, 2.34929, 1.0], [9, -0.250626, 0.111718, 2.08693, 1.0], [10, -0.150344, 0.10712, 1.84337, 1.0], [11, -0.100271, 0.102298, 1.83248, 1.0], [12, -0.38173, -0.343072, 2.46158, 1.0], [13, -0.431349, -0.699356, 2.55328, 1.0], [14, -0.484353, -1.05042, 2.656, 1.0], [15, -0.5155, -1.11748, 2.59397, 1.0], [16, -0.254144, -0.336925, 2.46392, 1.0], [17, -0.189754, -0.675366, 2.54518, 1.0], [18, -0.118489, -1.04117, 2.61498, 1.0], [19, -0.115187, -1.08783, 2.50593, 1.0], [20, -0.324303, 0.175133, 2.40145, 1.0], [21, -0.589907, 0.118936, 1.8326, 1.0], [22, -0.52667, 0.112463, 1.82233, 1.0], [23, -0.0445982, 0.103465, 1.80665, 1.0], [24, -0.128956, 0.111284, 1.79497, 1.0]]
[[0, -0.322028, -0.344075, 2.49724, 1.0], [1, -0.324128, -0.0450498, 2.44675, 1.0], [2, -0.324092, 0.247684, 2.38362, 1.0], [3, -0.31852, 0.37671, 2.36395, 1.0], [4, -0.460311, 0.102791, 2.34841, 1.0], [5, -0.555393, 0.0776348, 2.17372, 1.0], [6, -0.57786, 0.104904, 1.94034, 1.0], [7, -0.588559, 0.118327, 1.85832, 1.0], [8, -0.192672, 0.11503, 2.34949, 1.0], [9, -0.250464, 0.112758, 2.08703, 1.0], [10, -0.103987, 0.103838, 1.8687, 1.0], [11, -0.0774724, 0.103776, 1.82801, 1.0], [12, -0.381327, -0.342384, 2.46201, 1.0], [13, -0.431118, -0.700314, 2.55458, 1.0], [14, -0.484748, -1.0493, 2.65818, 1.0], [15, -0.515436, -1.11724, 2.5941, 1.0], [16, -0.253903, -0.336311, 2.46434, 1.0], [17, -0.187842, -0.676237, 2.54709, 1.0], [18, -0.118535, -1.04125, 2.61577, 1.0], [19, -0.115154, -1.08785, 2.5068, 1.0], [20, -0.324428, 0.175437, 2.40165, 1.0], [21, -0.582596, 0.118168, 1.83236, 1.0], [22, -0.520068, 0.114277, 1.82307, 1.0], [23, -0.00460847, 0.103009, 1.80839, 1.0], [24, -0.0980949, 0.111433, 1.79415, 1.0]]
[[0, -0.321654, -0.343711, 2.49788, 1.0], [1, -0.323975, -0.0449555, 2.44704, 1.0], [2, -0.324064, 0.247635, 2.38371, 1.0], [3, -0.318552, 0.376461, 2.36415, 1.0], [4, -0.460183, 0.103125, 2.34856, 1.0], [5, -0.553637, 0.0784029, 2.17281, 1.0], [6, -0.578719, 0.10494, 1.93977, 1.0], [7, -0.5928, 0.117361, 1.86203, 1.0], [8, -0.192587, 0.116451, 2.34997, 1.0], [9, -0.24411, 0.113431, 2.08612, 1.0], [10, -0.100957, 0.103833, 1.86554, 1.0], [11, -0.0735742, 0.104613, 1.82778, 1.0], [12, -0.380861, -0.34197, 2.46283, 1.0], [13, -0.431048, -0.700484, 2.55494, 1.0], [14, -0.485933, -1.0516, 2.66152, 1.0], [15, -0.515426, -1.11723, 2.59416, 1.0], [16, -0.253626, -0.336013, 2.4648, 1.0], [17, -0.187497, -0.676825, 2.54854, 1.0], [18, -0.118537, -1.04109, 2.6164, 1.0], [19, -0.115008, -1.08764, 2.50752, 1.0], [20, -0.324382, 0.175414, 2.40178, 1.0], [21, -0.589618, 0.119238, 1.83648, 1.0], [22, -0.521645, 0.113994, 1.82607, 1.0], [23, 0.00498485, 0.103198, 1.80908, 1.0], [24, -0.110048, 0.111879, 1.79429, 1.0]]
[[0, -0.321292, -0.343403, 2.49827, 1.0], [1, -0.323858, -0.044603, 2.44731, 1.0], [2, -0.324163, 0.247982, 2.38388, 1.0], [3, -0.31865, 0.376714, 2.36433, 1.0], [4, -0.460078, 0.103338, 2.34868, 1.0], [5, -0.545464, 0.0914273, 2.13822, 1.0], [6, -0.57936, 0.104986, 1.93919, 1.0], [7, -0.589654, 0.117937, 1.86073, 1.0], [8, -0.192613, 0.116555, 2.34996, 1.0], [9, -0.245031, 0.113796, 2.08627, 1.0], [10, -0.101387, 0.103905, 1.86601, 1.0], [11, -0.0735805, 0.104569, 1.8277, 1.0], [12, -0.380486, -0.341732, 2.46321, 1.0], [13, -0.430915, -0.700555, 2.55493, 1.0], [14, -0.486192, -1.05065, 2.66218, 1.0], [15, -0.515354, -1.11696, 2.59448, 1.0], [16, -0.25329, -0.335648, 2.46517, 1.0], [17, -0.186094, -0.677232, 2.5494, 1.0], [18, -0.118581, -1.04025, 2.6168, 1.0], [19, -0.115102, -1.08675, 2.508, 1.0], [20, -0.324428, 0.175763, 2.40197, 1.0], [21, -0.587585, 0.117357, 1.83416, 1.0], [22, -0.520991, 0.113961, 1.82592, 1.0], [23, 0.00457187, 0.103659, 1.80992, 1.0], [24, -0.108156, 0.117553, 1.7969, 1.0]]
[[0, -0.320777, -0.34292, 2.49875, 1.0], [1, -0.323674, -0.0441631, 2.44774, 1.0], [2, -0.324267, 0.248332, 2.38426, 1.0], [3, -0.318916, 0.377386, 2.36485, 1.0], [4, -0.460188, 0.103695, 2.34881, 1.0], [5, -0.545411, 0.0914499, 2.13754, 1.0], [6, -0.579422, 0.104968, 1.93941, 1.0], [7, -0.59047, 0.118223, 1.8619, 1.0], [8, -0.192726, 0.116859, 2.35008, 1.0], [9, -0.245818, 0.113999, 2.08651, 1.0], [10, -0.100985, 0.10294, 1.86707, 1.0], [11, -0.0738589, 0.105885, 1.82904, 1.0], [12, -0.379873, -0.341274, 2.46387, 1.0], [13, -0.430761, -0.700568, 2.55504, 1.0], [14, -0.485938, -1.05052, 2.66177, 1.0], [15, -0.51528, -1.11688, 2.59502, 1.0], [16, -0.252871, -0.335162, 2.46548, 1.0], [17, -0.184661, -0.677632, 2.5494, 1.0], [18, -0.119167, -1.04009, 2.61687, 1.0], [19, -0.115688, -1.08654, 2.50814, 1.0], [20, -0.324464, 0.176136, 2.40235, 1.0], [21, -0.590013, 0.117458, 1.83655, 1.0], [22, -0.521023, 0.114563, 1.82454, 1.0], [23, 0.00174693, 0.104807, 1.80827, 1.0], [24, -0.110184, 0.113186, 1.7948, 1.0]]
[[0, -0.320377, -0.3425, 2.49902, 1.0], [1, -0.323608, -0.0439162, 2.44789, 1.0], [2, -0.324409, 0.24847, 2.38435, 1.0], [3, -0.318956, 0.37751, 2.36489, 1.0], [4, -0.46012, 0.103997, 2.34892, 1.0], [5, -0.545184, 0.0918268, 2.13809, 1.0], [6, -0.541649, 0.0843267, 1.90146, 1.0], [7, -0.583281, 0.118965, 1.86295, 1.0], [8, -0.192718, 0.117222, 2.3502, 1.0], [9, -0.243979, 0.131685, 2.08664, 1.0], [10, -0.0999685, 0.104502, 1.86805, 1.0], [11, -0.0741789, 0.106527, 1.8284, 1.0], [12, -0.379414, -0.340865, 2.46422, 1.0], [13, -0.43052, -0.700833, 2.5554, 1.0], [14, -0.485796, -1.04978, 2.6632, 1.0], [15, -0.515422, -1.11706, 2.59522, 1.0], [16, -0.252538, -0.334746, 2.46565, 1.0], [17, -0.183758, -0.676903, 2.54877, 1.0], [18, -0.119814, -1.04004, 2.61838, 1.0], [19, -0.116324, -1.08644, 2.50972, 1.0], [20, -0.324552, 0.176291, 2.40246, 1.0], [21, -0.595472, 0.121929, 1.84186, 1.0], [22, -0.510744, 0.112869, 1.82931, 1.0], [23, 0.00339166, 0.105932, 1.80931, 1.0], [24, -0.110908, 0.111153, 1.79475, 1.0]]
[[0, -0.320288, -0.34244, 2.49911, 1.0], [1, -0.323497, -0.0438032, 2.44799, 1.0], [2, -0.324334, 0.248568, 2.38443, 1.0], [3, -0.319056, 0.377643, 2.36494, 1.0], [4, -0.460283, 0.104574, 2.34917, 1.0], [5, -0.544378, 0.0922579, 2.15104, 1.0], [6, -0.584712, 0.108991, 1.8914, 1.0], [7, -0.588626, 0.120153, 1.86166, 1.0], [8, -0.192936, 0.117204, 2.35008, 1.0], [9, -0.243984, 0.13231, 2.0865, 1.0], [10, -0.0982545, 0.103714, 1.86923, 1.0], [11, -0.0734295, 0.107361, 1.82879, 1.0], [12, -0.379326, -0.340812, 2.4643, 1.0], [13, -0.430413, -0.700856, 2.55547, 1.0], [14, -0.485627, -1.04897, 2.66243, 1.0], [15, -0.515267, -1.11672, 2.59509, 1.0], [16, -0.252452, -0.334681, 2.46573, 1.0], [17, -0.183021, -0.677269, 2.54832, 1.0], [18, -0.119397, -1.04102, 2.61852, 1.0], [19, -0.116057, -1.08734, 2.50994, 1.0], [20, -0.324466, 0.176399, 2.40254, 1.0], [21, -0.589274, 0.120468, 1.83761, 1.0], [22, -0.522813, 0.116242, 1.82961, 1.0], [23, 0.00163997, 0.107517, 1.8089, 1.0], [24, -0.108981, 0.113026, 1.79477, 1.0]]
[[0, -0.320057, -0.342341, 2.49919, 1.0], [1, -0.32347, -0.0437971, 2.4481, 1.0], [2, -0.324533, 0.248422, 2.3847, 1.0], [3, -0.31939, 0.377491, 2.36559, 1.0], [4, -0.46037, 0.104737, 2.34931, 1.0], [5, -0.54629, 0.0898286, 2.16816, 1.0], [6, -0.578722, 0.108377, 1.90747, 1.0], [7, -0.589327, 0.120438, 1.86191, 1.0], [8, -0.193024, 0.117235, 2.34993, 1.0], [9, -0.243582, 0.132761, 2.08627, 1.0], [10, -0.144134, 0.110707, 1.84316, 1.0], [11, -0.0981295, 0.105889, 1.83435, 1.0], [12, -0.37911, -0.340673, 2.46441, 1.0], [13, -0.430024, -0.701202, 2.5556, 1.0], [14, -0.480303, -1.04071, 2.6596, 1.0], [15, -0.515206, -1.11659, 2.59513, 1.0], [16, -0.252207, -0.334621, 2.46576, 1.0], [17, -0.183044, -0.677183, 2.54741, 1.0], [18, -0.119327, -1.04168, 2.61839, 1.0], [19, -0.116092, -1.08796, 2.50985, 1.0], [20, -0.324577, 0.176317, 2.40275, 1.0], [21, -0.58527, 0.12137, 1.83658, 1.0], [22, -0.520998, 0.115578, 1.82559, 1.0], [23, -0.0355728, 0.10755, 1.80689, 1.0], [24, -0.145314, 0.112938, 1.80071, 1.0]]
[[0, -0.319907, -0.342383, 2.49934, 1.0], [1, -0.323455, -0.0437592, 2.44818, 1.0], [2, -0.324644, 0.24854, 2.38476, 1.0], [3, -0.319547, 0.377503, 2.36571, 1.0], [4, -0.460489, 0.10478, 2.34936, 1.0], [5, -0.547002, 0.0899927, 2.16851, 1.0], [6, -0.59363, 0.0971065, 1.90952, 1.0], [7, -0.594992, 0.121186, 1.86341, 1.0], [8, -0.193071, 0.117072, 2.34977, 1.0], [9, -0.244374, 0.132304, 2.08624, 1.0], [10, -0.144889, 0.110568, 1.84312, 1.0], [11, -0.0986254, 0.105787, 1.83367, 1.0], [12, -0.379012, -0.340692, 2.46452, 1.0], [13, -0.429948, -0.701538, 2.55553, 1.0], [14, -0.48054, -1.04101, 2.66008, 1.0], [15, -0.515204, -1.11655, 2.59515, 1.0], [16, -0.252001, -0.334692, 2.46594, 1.0], [17, -0.182461, -0.677318, 2.54658, 1.0], [18, -0.119285, -1.04166, 2.61836, 1.0], [19, -0.116128, -1.08789, 2.50987, 1.0], [20, -0.324645, 0.176407, 2.40282, 1.0], [21, -0.583941, 0.121853, 1.8357, 1.0], [22, -0.529624, 0.117381, 1.83007, 1.0], [23, -0.0342948, 0.107248, 1.80776, 1.0], [24, -0.125843, 0.116264, 1.79447, 1.0]]
[[0, -0.319904, -0.342413, 2.49936, 1.0], [1, -0.323589, -0.0437767, 2.44836, 1.0], [2, -0.325282, 0.248545, 2.3854, 1.0], [3, -0.3197, 0.377835, 2.36597, 1.0], [4, -0.460652, 0.104888, 2.34941, 1.0], [5, -0.547086, 0.0896662, 2.16856, 1.0], [6, -0.594737, 0.0960376, 1.90974, 1.0], [7, -0.594555, 0.12199, 1.86355, 1.0], [8, -0.193145, 0.117083, 2.34965, 1.0], [9, -0.242558, 0.133575, 2.08582, 1.0], [10, -0.144917, 0.110511, 1.84206, 1.0], [11, -0.0989478, 0.105999, 1.83364, 1.0], [12, -0.379016, -0.340722, 2.46453, 1.0], [13, -0.429938, -0.701576, 2.55551, 1.0], [14, -0.480896, -1.04115, 2.6599, 1.0], [15, -0.515141, -1.11647, 2.5953, 1.0], [16, -0.25199, -0.334721, 2.46595, 1.0], [17, -0.182097, -0.677538, 2.54597, 1.0], [18, -0.119228, -1.04177, 2.61841, 1.0], [19, -0.116137, -1.08794, 2.50995, 1.0], [20, -0.325131, 0.176409, 2.40332, 1.0], [21, -0.592139, 0.123261, 1.83802, 1.0], [22, -0.528858, 0.118115, 1.82928, 1.0], [23, -0.0342278, 0.107036, 1.80418, 1.0], [24, -0.121783, 0.118893, 1.79441, 1.0]]
