[['2, k, 0', [-0.007969327, -0.2822266, 1.0]], ['2, k, 1', [-0.00587643, 0.006125394, 1.0]], ['2, k, 2', [-0.003898006, 0.2879872, 1.0]], ['2, k, 3', [-0.004750262, 0.4171381, 1.0]], ['2, k, 4', [-0.1738801, 0.1886374, 1.0]], ['2, k, 5', [-0.2300954, -0.0399569, 1.0]], ['2, k, 6', [-0.1677732, -0.1816915, 1.0]], ['2, k, 7', [-0.1722327, -0.2751597, 1.0]], ['2, k, 8', [0.1603439, 0.197095, 1.0]], ['2, k, 9', [0.221806, -0.04387973, 1.0]], ['2, k, 10', [0.2823342, -0.2834068, 1.0]], ['2, k, 11', [0.296259, -0.3558013, 1.0]], ['2, k, 12', [-0.09570951, -0.2795502, 1.0]], ['2, k, 13', [-0.123052, -0.2684316, 1.0]], ['2, k, 14', [-0.1130124, -0.6206808, 1.0]], ['2, k, 15', [-0.1005181, -0.7077487, 1.0]], ['2, k, 16', [0.07991073, -0.2780933, 1.0]], ['2, k, 17', [0.178605, -0.2657651, 1.0]], ['2, k, 18', [0.1284935, -0.6145686, 1.0]], ['2, k, 19', [0.1274028, -0.6655916, 1.0]], ['2, k, 20', [-0.004356412, 0.2182728, 1.0]], ['2, k, 21', [-0.1598187, -0.3576153, 1.0]], ['2, k, 22', [-0.1791529, -0.2818324, 1.0]], ['2, k, 23', [0.3049403, -0.4233006, 1.0]], ['2, k, 24', [0.2809866, -0.4059691, 1.0]]]
[['2, k, 0', [0.004849586, -0.269584, 1.0]], ['2, k, 1', [-0.0018879, 0.02099556, 1.0]], ['2, k, 2', [-0.007943072, 0.3038252, 1.0]], ['2, k, 3', [-0.01315666, 0.4289606, 1.0]], ['2, k, 4', [-0.1769884, 0.186504, 1.0]], ['2, k, 5', [-0.2310953, -0.0397618, 1.0]], ['2, k, 6', [-0.1708642, -0.1738468, 1.0]], ['2, k, 7', [-0.1212905, -0.1431867, 1.0]], ['2, k, 8', [0.1586069, 0.2118248, 1.0]], ['2, k, 9', [0.2506001, -0.02299238, 1.0]], ['2, k, 10', [0.2891334, -0.1725928, 1.0]], ['2, k, 11', [0.3130112, -0.2338914, 1.0]], ['2, k, 12', [-0.08440567, -0.2707866, 1.0]], ['2, k, 13', [-0.1221454, -0.2659209, 1.0]], ['2, k, 14', [-0.1177264, -0.6187727, 1.0]], ['2, k, 15', [-0.09597541, -0.7064528, 1.0]], ['2, k, 16', [0.09367347, -0.2629906, 1.0]], ['2, k, 17', [0.1792221, -0.2716085, 1.0]], ['2, k, 18', [0.1418046, -0.6210817, 1.0]], ['2, k, 19', [0.1377175, -0.6721611, 1.0]], ['2, k, 20', [-0.006535754, 0.2336546, 1.0]], ['2, k, 21', [-0.0994426, -0.1770318, 1.0]], ['2, k, 22', [-0.1650658, -0.1657197, 1.0]], ['2, k, 23', [0.3320058, -0.2744137, 1.0]], ['2, k, 24', [0.266157, -0.2268602, 1.0]]]
[['2, k, 0', [0.00427113, -0.2708676, 1.0]], ['2, k, 1', [-0.001677976, 0.02020672, 1.0]], ['2, k, 2', [-0.006690629, 0.3034217, 1.0]], ['2, k, 3', [-0.01252108, 0.4290289, 1.0]], ['2, k, 4', [-0.1761132, 0.1860257, 1.0]], ['2, k, 5', [-0.2311745, -0.03977168, 1.0]], ['2, k, 6', [-0.1720815, -0.1751033, 1.0]], ['2, k, 7', [-0.121873, -0.1424366, 1.0]], ['2, k, 8', [0.1619578, 0.2062851, 1.0]], ['2, k, 9', [0.2385051, -0.03824731, 1.0]], ['2, k, 10', [0.2973074, -0.2417239, 1.0]], ['2, k, 11', [0.314853, -0.3141904, 1.0]], ['2, k, 12', [-0.08497255, -0.2714366, 1.0]], ['2, k, 13', [-0.1218123, -0.2658307, 1.0]], ['2, k, 14', [-0.1180657, -0.618628, 1.0]], ['2, k, 15', [-0.09595655, -0.7060893, 1.0]], ['2, k, 16', [0.09320019, -0.2647854, 1.0]], ['2, k, 17', [0.1808587, -0.2706729, 1.0]], ['2, k, 18', [0.1346563, -0.6205702, 1.0]], ['2, k, 19', [0.1328937, -0.671611, 1.0]], ['2, k, 20', [-0.005593619, 0.2331936, 1.0]], ['2, k, 21', [-0.1031083, -0.1764717, 1.0]], ['2, k, 22', [-0.1650311, -0.1695812, 1.0]], ['2, k, 23', [0.3426725, -0.3795538, 1.0]], ['2, k, 24', [0.2730571, -0.308778, 1.0]]]
[['2, k, 0', [0.004226858, -0.2711685, 1.0]], ['2, k, 1', [-0.001948359, 0.01991302, 1.0]], ['2, k, 2', [-0.007597049, 0.3033449, 1.0]], ['2, k, 3', [-0.01151308, 0.4289006, 1.0]], ['2, k, 4', [-0.1760784, 0.1855589, 1.0]], ['2, k, 5', [-0.2311416, -0.03984066, 1.0]], ['2, k, 6', [-0.1731324, -0.1759711, 1.0]], ['2, k, 7', [-0.126826, -0.1418326, 1.0]], ['2, k, 8', [0.1622774, 0.205423, 1.0]], ['2, k, 9', [0.2386814, -0.03995921, 1.0]], ['2, k, 10', [0.2999108, -0.2459394, 1.0]], ['2, k, 11', [0.3135215, -0.3246818, 1.0]], ['2, k, 12', [-0.08505276, -0.2716469, 1.0]], ['2, k, 13', [-0.1218351, -0.2658045, 1.0]], ['2, k, 14', [-0.115895, -0.6186545, 1.0]], ['2, k, 15', [-0.0970533, -0.7067299, 1.0]], ['2, k, 16', [0.09321033, -0.2650562, 1.0]], ['2, k, 17', [0.1797831, -0.265587, 1.0]], ['2, k, 18', [0.1329007, -0.6158363, 1.0]], ['2, k, 19', [0.1319256, -0.6669106, 1.0]], ['2, k, 20', [-0.006287711, 0.2330889, 1.0]], ['2, k, 21', [-0.1058343, -0.1747592, 1.0]], ['2, k, 22', [-0.1603085, -0.1735247, 1.0]], ['2, k, 23', [0.3390562, -0.3925178, 1.0]], ['2, k, 24', [0.2775681, -0.3245935, 1.0]]]
[['2, k, 0', [0.004097459, -0.2714435, 1.0]], ['2, k, 1', [-0.001919038, 0.01972085, 1.0]], ['2, k, 2', [-0.007408347, 0.3032661, 1.0]], ['2, k, 3', [-0.01063153, 0.4288574, 1.0]], ['2, k, 4', [-0.1759307, 0.1853402, 1.0]], ['2, k, 5', [-0.2310864, -0.04005018, 1.0]], ['2, k, 6', [-0.1754314, -0.1805018, 1.0]], ['2, k, 7', [-0.127651, -0.1435262, 1.0]], ['2, k, 8', [0.16299, 0.2042477, 1.0]], ['2, k, 9', [0.2414723, -0.04812317, 1.0]], ['2, k, 10', [0.298287, -0.2518231, 1.0]], ['2, k, 11', [0.310091, -0.3247357, 1.0]], ['2, k, 12', [-0.08514576, -0.2717284, 1.0]], ['2, k, 13', [-0.1217669, -0.2655761, 1.0]], ['2, k, 14', [-0.1152002, -0.6182497, 1.0]], ['2, k, 15', [-0.09735085, -0.7063408, 1.0]], ['2, k, 16', [0.09309597, -0.2654316, 1.0]], ['2, k, 17', [0.1797761, -0.2655782, 1.0]], ['2, k, 18', [0.1320974, -0.6157714, 1.0]], ['2, k, 19', [0.132107, -0.6668367, 1.0]], ['2, k, 20', [-0.0061353, 0.2330023, 1.0]], ['2, k, 21', [-0.1105125, -0.1729018, 1.0]], ['2, k, 22', [-0.1810926, -0.1702061, 1.0]], ['2, k, 23', [0.3317388, -0.3924766, 1.0]], ['2, k, 24', [0.2800395, -0.3325432, 1.0]]]
[['2, k, 0', [0.003633046, -0.271852, 1.0]], ['2, k, 1', [-0.001879337, 0.01958381, 1.0]], ['2, k, 2', [-0.006872371, 0.3032621, 1.0]], ['2, k, 3', [-0.00985009, 0.4289513, 1.0]], ['2, k, 4', [-0.1755153, 0.1867666, 1.0]], ['2, k, 5', [-0.2312063, -0.04195151, 1.0]], ['2, k, 6', [-0.1760244, -0.1843089, 1.0]], ['2, k, 7', [-0.1277051, -0.1627021, 1.0]], ['2, k, 8', [0.1636195, 0.2020738, 1.0]], ['2, k, 9', [0.2421407, -0.0518564, 1.0]], ['2, k, 10', [0.2998172, -0.256532, 1.0]], ['2, k, 11', [0.3151927, -0.34073, 1.0]], ['2, k, 12', [-0.08571001, -0.2717707, 1.0]], ['2, k, 13', [-0.1215553, -0.2654336, 1.0]], ['2, k, 14', [-0.1163784, -0.6184039, 1.0]], ['2, k, 15', [-0.09685209, -0.7064607, 1.0]], ['2, k, 16', [0.09267394, -0.2662506, 1.0]], ['2, k, 17', [0.179915, -0.265559, 1.0]], ['2, k, 18', [0.1295903, -0.6154597, 1.0]], ['2, k, 19', [0.1297643, -0.6665237, 1.0]], ['2, k, 20', [-0.00577124, 0.2329755, 1.0]], ['2, k, 21', [-0.1203867, -0.1684598, 1.0]], ['2, k, 22', [-0.1495383, -0.1669471, 1.0]], ['2, k, 23', [0.3392338, -0.4060338, 1.0]], ['2, k, 24', [0.2861003, -0.3469145, 1.0]]]
[['2, k, 0', [0.003312801, -0.2725776, 1.0]], ['2, k, 1', [-0.0016692, 0.01901684, 1.0]], ['2, k, 2', [-0.005972194, 0.3028552, 1.0]], ['2, k, 3', [-0.0090872, 0.4288832, 1.0]], ['2, k, 4', [-0.1753146, 0.1864397, 1.0]], ['2, k, 5', [-0.2311673, -0.04198301, 1.0]], ['2, k, 6', [-0.1759599, -0.1843641, 1.0]], ['2, k, 7', [-0.1348263, -0.1630807, 1.0]], ['2, k, 8', [0.1639756, 0.2008004, 1.0]], ['2, k, 9', [0.2429423, -0.05876739, 1.0]], ['2, k, 10', [0.294369, -0.266495, 1.0]], ['2, k, 11', [0.3136111, -0.3562063, 1.0]], ['2, k, 12', [-0.08600947, -0.2721619, 1.0]], ['2, k, 13', [-0.1217539, -0.2655891, 1.0]], ['2, k, 14', [-0.1148723, -0.6184745, 1.0]], ['2, k, 15', [-0.09733962, -0.7067221, 1.0]], ['2, k, 16', [0.09240935, -0.2671503, 1.0]], ['2, k, 17', [0.17978, -0.2655686, 1.0]], ['2, k, 18', [0.1284284, -0.6155257, 1.0]], ['2, k, 19', [0.1291897, -0.6665725, 1.0]], ['2, k, 20', [-0.005058787, 0.2325606, 1.0]], ['2, k, 21', [-0.130445, -0.1684935, 1.0]], ['2, k, 22', [-0.1535484, -0.1694637, 1.0]], ['2, k, 23', [0.3360337, -0.4212486, 1.0]], ['2, k, 24', [0.292523, -0.365783, 1.0]]]
[['2, k, 0', [0.003115888, -0.2730393, 1.0]], ['2, k, 1', [-0.001581012, 0.01870407, 1.0]], ['2, k, 2', [-0.005662552, 0.3027089, 1.0]], ['2, k, 3', [-0.008512403, 0.4290075, 1.0]], ['2, k, 4', [-0.1747943, 0.186448, 1.0]], ['2, k, 5', [-0.2300664, -0.04586284, 1.0]], ['2, k, 6', [-0.1753849, -0.1870679, 1.0]], ['2, k, 7', [-0.1332122, -0.1636452, 1.0]], ['2, k, 8', [0.1637325, 0.2003962, 1.0]], ['2, k, 9', [0.2424266, -0.05760922, 1.0]], ['2, k, 10', [0.2948405, -0.2656246, 1.0]], ['2, k, 11', [0.309461, -0.3558658, 1.0]], ['2, k, 12', [-0.08622633, -0.2723904, 1.0]], ['2, k, 13', [-0.1219021, -0.2655858, 1.0]], ['2, k, 14', [-0.1157206, -0.618904, 1.0]], ['2, k, 15', [-0.09690891, -0.7074462, 1.0]], ['2, k, 16', [0.09229685, -0.2677212, 1.0]], ['2, k, 17', [0.1798189, -0.2658978, 1.0]], ['2, k, 18', [0.1280858, -0.61576, 1.0]], ['2, k, 19', [0.1292663, -0.6667985, 1.0]], ['2, k, 20', [-0.00479725, 0.2323969, 1.0]], ['2, k, 21', [-0.1246149, -0.1692935, 1.0]], ['2, k, 22', [-0.1494552, -0.1697331, 1.0]], ['2, k, 23', [0.3325007, -0.41901, 1.0]], ['2, k, 24', [0.2913457, -0.3656945, 1.0]]]
[['2, k, 0', [0.00299508, -0.2732047, 1.0]], ['2, k, 1', [-0.001680546, 0.0184691, 1.0]], ['2, k, 2', [-0.005752344, 0.3025198, 1.0]], ['2, k, 3', [-0.008201392, 0.4289018, 1.0]], ['2, k, 4', [-0.1745578, 0.1876272, 1.0]], ['2, k, 5', [-0.2299677, -0.04569355, 1.0]], ['2, k, 6', [-0.1739547, -0.1837203, 1.0]], ['2, k, 7', [-0.1757032, -0.1681627, 1.0]], ['2, k, 8', [0.1638123, 0.1999291, 1.0]], ['2, k, 9', [0.2432132, -0.05808022, 1.0]], ['2, k, 10', [0.2973586, -0.2699178, 1.0]], ['2, k, 11', [0.3090386, -0.3636364, 1.0]], ['2, k, 12', [-0.08634316, -0.2724015, 1.0]], ['2, k, 13', [-0.1219356, -0.2651504, 1.0]], ['2, k, 14', [-0.1123596, -0.6186146, 1.0]], ['2, k, 15', [-0.0982599, -0.7079791, 1.0]], ['2, k, 16', [0.09216898, -0.2680795, 1.0]], ['2, k, 17', [0.1795826, -0.2660077, 1.0]], ['2, k, 18', [0.1279479, -0.6158977, 1.0]], ['2, k, 19', [0.1291207, -0.6669297, 1.0]], ['2, k, 20', [-0.004877269, 0.2322151, 1.0]], ['2, k, 21', [-0.1719107, -0.1689476, 1.0]], ['2, k, 22', [-0.1783502, -0.170369, 1.0]], ['2, k, 23', [0.3296905, -0.4279331, 1.0]], ['2, k, 24', [0.2915093, -0.3707928, 1.0]]]
[['2, k, 0', [0.002707594, -0.2744652, 1.0]], ['2, k, 1', [-0.001729319, 0.01742387, 1.0]], ['2, k, 2', [-0.005594627, 0.3019044, 1.0]], ['2, k, 3', [-0.006515533, 0.4286869, 1.0]], ['2, k, 4', [-0.1731933, 0.1852601, 1.0]], ['2, k, 5', [-0.2282124, -0.04944967, 1.0]], ['2, k, 6', [-0.1736871, -0.1867303, 1.0]], ['2, k, 7', [-0.1699355, -0.1593681, 1.0]], ['2, k, 8', [0.164188, 0.1992188, 1.0]], ['2, k, 9', [0.2416702, -0.05854476, 1.0]], ['2, k, 10', [0.295616, -0.268822, 1.0]], ['2, k, 11', [0.310118, -0.3660941, 1.0]], ['2, k, 12', [-0.0867728, -0.2733357, 1.0]], ['2, k, 13', [-0.1218816, -0.2649638, 1.0]], ['2, k, 14', [-0.1144275, -0.6188696, 1.0]], ['2, k, 15', [-0.09748457, -0.7078974, 1.0]], ['2, k, 16', [0.09205128, -0.2693482, 1.0]], ['2, k, 17', [0.178683, -0.2664815, 1.0]], ['2, k, 18', [0.1292009, -0.6163678, 1.0]], ['2, k, 19', [0.131256, -0.6673831, 1.0]], ['2, k, 20', [-0.004746463, 0.2315669, 1.0]], ['2, k, 21', [-0.1678899, -0.164519, 1.0]], ['2, k, 22', [-0.1759277, -0.1544528, 1.0]], ['2, k, 23', [0.3340069, -0.4314769, 1.0]], ['2, k, 24', [0.298906, -0.3929185, 1.0]]]
[['2, k, 0', [0.002649434, -0.2747109, 1.0]], ['2, k, 1', [-0.001674923, 0.01707015, 1.0]], ['2, k, 2', [-0.00542591, 0.3014851, 1.0]], ['2, k, 3', [-0.006294074, 0.4285125, 1.0]], ['2, k, 4', [-0.1732819, 0.1850604, 1.0]], ['2, k, 5', [-0.2283923, -0.04862366, 1.0]], ['2, k, 6', [-0.1735663, -0.1861488, 1.0]], ['2, k, 7', [-0.1732089, -0.1626722, 1.0]], ['2, k, 8', [0.1643122, 0.1990754, 1.0]], ['2, k, 9', [0.2409784, -0.05696084, 1.0]], ['2, k, 10', [0.2947403, -0.2672943, 1.0]], ['2, k, 11', [0.3082509, -0.3644258, 1.0]], ['2, k, 12', [-0.08680418, -0.2735507, 1.0]], ['2, k, 13', [-0.1217109, -0.264827, 1.0]], ['2, k, 14', [-0.1151398, -0.6184435, 1.0]], ['2, k, 15', [-0.09741065, -0.7070649, 1.0]], ['2, k, 16', [0.09197623, -0.2695607, 1.0]], ['2, k, 17', [0.1784354, -0.2664283, 1.0]], ['2, k, 18', [0.1285918, -0.6163521, 1.0]], ['2, k, 19', [0.1307812, -0.6673611, 1.0]], ['2, k, 20', [-0.004599666, 0.2311796, 1.0]], ['2, k, 21', [-0.1754045, -0.1655713, 1.0]], ['2, k, 22', [-0.1791689, -0.1577246, 1.0]], ['2, k, 23', [0.3320408, -0.4279566, 1.0]], ['2, k, 24', [0.2915049, -0.3798512, 1.0]]]
[['2, k, 0', [0.002611668, -0.2748105, 1.0]], ['2, k, 1', [-0.001715787, 0.01701445, 1.0]], ['2, k, 2', [-0.005510863, 0.301519, 1.0]], ['2, k, 3', [-0.005831556, 0.4283687, 1.0]], ['2, k, 4', [-0.1731171, 0.1848534, 1.0]], ['2, k, 5', [-0.2281123, -0.04769901, 1.0]], ['2, k, 6', [-0.1737959, -0.1861306, 1.0]], ['2, k, 7', [-0.1774985, -0.1669317, 1.0]], ['2, k, 8', [0.1649542, 0.1980558, 1.0]], ['2, k, 9', [0.2400183, -0.05262039, 1.0]], ['2, k, 10', [0.2942046, -0.266515, 1.0]], ['2, k, 11', [0.3018678, -0.3450919, 1.0]], ['2, k, 12', [-0.08684112, -0.2735848, 1.0]], ['2, k, 13', [-0.1219786, -0.2652262, 1.0]], ['2, k, 14', [-0.1167986, -0.6188633, 1.0]], ['2, k, 15', [-0.09682418, -0.7070538, 1.0]], ['2, k, 16', [0.0919533, -0.2697044, 1.0]], ['2, k, 17', [0.1783082, -0.2663718, 1.0]], ['2, k, 18', [0.127015, -0.6160585, 1.0]], ['2, k, 19', [0.1293272, -0.6670682, 1.0]], ['2, k, 20', [-0.00466601, 0.2311936, 1.0]], ['2, k, 21', [-0.1802186, -0.1697143, 1.0]], ['2, k, 22', [-0.1842529, -0.1666562, 1.0]], ['2, k, 23', [0.3178449, -0.4077214, 1.0]], ['2, k, 24', [0.294097, -0.3797433, 1.0]]]
[['2, k, 0', [0.002558715, -0.275045, 1.0]], ['2, k, 1', [-0.001729069, 0.01674099, 1.0]], ['2, k, 2', [-0.005510705, 0.3012702, 1.0]], ['2, k, 3', [-0.005654783, 0.4282988, 1.0]], ['2, k, 4', [-0.1732258, 0.1847663, 1.0]], ['2, k, 5', [-0.2285985, -0.04645719, 1.0]], ['2, k, 6', [-0.174057, -0.1858964, 1.0]], ['2, k, 7', [-0.1728543, -0.1660918, 1.0]], ['2, k, 8', [0.1648459, 0.1976657, 1.0]], ['2, k, 9', [0.2390916, -0.05173458, 1.0]], ['2, k, 10', [0.2920281, -0.2658069, 1.0]], ['2, k, 11', [0.3018168, -0.3478374, 1.0]], ['2, k, 12', [-0.08688048, -0.2737125, 1.0]], ['2, k, 13', [-0.1220416, -0.2652672, 1.0]], ['2, k, 14', [-0.1174319, -0.6189576, 1.0]], ['2, k, 15', [-0.09724322, -0.7075153, 1.0]], ['2, k, 16', [0.09188841, -0.2700278, 1.0]], ['2, k, 17', [0.177997, -0.2658907, 1.0]], ['2, k, 18', [0.1269051, -0.6157173, 1.0]], ['2, k, 19', [0.1292373, -0.666728, 1.0]], ['2, k, 20', [-0.004661986, 0.2309497, 1.0]], ['2, k, 21', [-0.1751719, -0.172217, 1.0]], ['2, k, 22', [-0.1834855, -0.169642, 1.0]], ['2, k, 23', [0.3205215, -0.4086691, 1.0]], ['2, k, 24', [0.2947611, -0.3943796, 1.0]]]
[['2, k, 0', [0.002536808, -0.2750886, 1.0]], ['2, k, 1', [-0.001707525, 0.01673555, 1.0]], ['2, k, 2', [-0.005405452, 0.3013691, 1.0]], ['2, k, 3', [-0.00565901, 0.4283566, 1.0]], ['2, k, 4', [-0.1731411, 0.184648, 1.0]], ['2, k, 5', [-0.2286571, -0.04586976, 1.0]], ['2, k, 6', [-0.173892, -0.1850933, 1.0]], ['2, k, 7', [-0.1701292, -0.1671288, 1.0]], ['2, k, 8', [0.164816, 0.19759, 1.0]], ['2, k, 9', [0.2383322, -0.05461566, 1.0]], ['2, k, 10', [0.294439, -0.2848097, 1.0]], ['2, k, 11', [0.3090751, -0.3831846, 1.0]], ['2, k, 12', [-0.08690966, -0.2737291, 1.0]], ['2, k, 13', [-0.1222296, -0.265544, 1.0]], ['2, k, 14', [-0.1175975, -0.6192079, 1.0]], ['2, k, 15', [-0.09775136, -0.7078491, 1.0]], ['2, k, 16', [0.09188142, -0.2700845, 1.0]], ['2, k, 17', [0.1779695, -0.2659183, 1.0]], ['2, k, 18', [0.1283226, -0.6156738, 1.0]], ['2, k, 19', [0.1306505, -0.6666852, 1.0]], ['2, k, 20', [-0.004575357, 0.231021, 1.0]], ['2, k, 21', [-0.1729321, -0.1773927, 1.0]], ['2, k, 22', [-0.181987, -0.1795027, 1.0]], ['2, k, 23', [0.3214472, -0.4448425, 1.0]], ['2, k, 24', [0.2917105, -0.4013025, 1.0]]]
[['2, k, 0', [0.002512813, -0.2752044, 1.0]], ['2, k, 1', [-0.001702847, 0.01664311, 1.0]], ['2, k, 2', [-0.005393158, 0.3013234, 1.0]], ['2, k, 3', [-0.005536689, 0.4285088, 1.0]], ['2, k, 4', [-0.1731951, 0.1843075, 1.0]], ['2, k, 5', [-0.2287571, -0.04559806, 1.0]], ['2, k, 6', [-0.173264, -0.1846186, 1.0]], ['2, k, 7', [-0.1695688, -0.1590242, 1.0]], ['2, k, 8', [0.1645988, 0.1975306, 1.0]], ['2, k, 9', [0.237766, -0.05393431, 1.0]], ['2, k, 10', [0.2945797, -0.2887554, 1.0]], ['2, k, 11', [0.3117635, -0.3811894, 1.0]], ['2, k, 12', [-0.08699356, -0.2740671, 1.0]], ['2, k, 13', [-0.1223007, -0.2654556, 1.0]], ['2, k, 14', [-0.1141355, -0.6186672, 1.0]], ['2, k, 15', [-0.09924604, -0.7074814, 1.0]], ['2, k, 16', [0.09186511, -0.2701865, 1.0]], ['2, k, 17', [0.1781003, -0.2659047, 1.0]], ['2, k, 18', [0.1274746, -0.6152986, 1.0]], ['2, k, 19', [0.1298319, -0.6663136, 1.0]], ['2, k, 20', [-0.004560737, 0.2309687, 1.0]], ['2, k, 21', [-0.1723792, -0.169323, 1.0]], ['2, k, 22', [-0.1858494, -0.1594459, 1.0]], ['2, k, 23', [0.3256978, -0.442433, 1.0]], ['2, k, 24', [0.2877845, -0.382428, 1.0]]]
[['2, k, 0', [0.002518503, -0.2752412, 1.0]], ['2, k, 1', [-0.001720857, 0.01663033, 1.0]], ['2, k, 2', [-0.005524668, 0.3013465, 1.0]], ['2, k, 3', [-0.005546273, 0.4285372, 1.0]], ['2, k, 4', [-0.1732312, 0.1842828, 1.0]], ['2, k, 5', [-0.2286853, -0.04535393, 1.0]], ['2, k, 6', [-0.1735775, -0.184738, 1.0]], ['2, k, 7', [-0.1764744, -0.1697179, 1.0]], ['2, k, 8', [0.1643481, 0.1977148, 1.0]], ['2, k, 9', [0.2376704, -0.05312267, 1.0]], ['2, k, 10', [0.2930672, -0.2623298, 1.0]], ['2, k, 11', [0.3097291, -0.35558, 1.0]], ['2, k, 12', [-0.08700351, -0.2740996, 1.0]], ['2, k, 13', [-0.1223411, -0.2655166, 1.0]], ['2, k, 14', [-0.1165423, -0.6189862, 1.0]], ['2, k, 15', [-0.0979339, -0.7073891, 1.0]], ['2, k, 16', [0.09189199, -0.2702043, 1.0]], ['2, k, 17', [0.1781586, -0.2657517, 1.0]], ['2, k, 18', [0.1273667, -0.6150829, 1.0]], ['2, k, 19', [0.1297662, -0.666101, 1.0]], ['2, k, 20', [-0.004642953, 0.2309799, 1.0]], ['2, k, 21', [-0.1746677, -0.1727828, 1.0]], ['2, k, 22', [-0.1788713, -0.1677994, 1.0]], ['2, k, 23', [0.3366962, -0.4211443, 1.0]], ['2, k, 24', [0.2928276, -0.3723643, 1.0]]]
[['2, k, 0', [0.002527644, -0.2752281, 1.0]], ['2, k, 1', [-0.001749172, 0.01668231, 1.0]], ['2, k, 2', [-0.005767555, 0.3016058, 1.0]], ['2, k, 3', [-0.005569691, 0.4286444, 1.0]], ['2, k, 4', [-0.1731967, 0.1841931, 1.0]], ['2, k, 5', [-0.2286202, -0.04475066, 1.0]], ['2, k, 6', [-0.1739218, -0.1841818, 1.0]], ['2, k, 7', [-0.1771154, -0.1665714, 1.0]], ['2, k, 8', [0.1639131, 0.1980077, 1.0]], ['2, k, 9', [0.2409905, -0.06657933, 1.0]], ['2, k, 10', [0.3103838, -0.3293366, 1.0]], ['2, k, 11', [0.3214543, -0.4018973, 1.0]], ['2, k, 12', [-0.08700517, -0.2740988, 1.0]], ['2, k, 13', [-0.122269, -0.2653427, 1.0]], ['2, k, 14', [-0.1188001, -0.6190117, 1.0]], ['2, k, 15', [-0.09708155, -0.7070147, 1.0]], ['2, k, 16', [0.09195533, -0.2701089, 1.0]], ['2, k, 17', [0.1781985, -0.2661747, 1.0]], ['2, k, 18', [0.1271811, -0.6154926, 1.0]], ['2, k, 19', [0.129624, -0.6665112, 1.0]], ['2, k, 20', [-0.004805456, 0.2311825, 1.0]], ['2, k, 21', [-0.175749, -0.1690216, 1.0]], ['2, k, 22', [-0.1785374, -0.1632285, 1.0]], ['2, k, 23', [0.3340577, -0.4588179, 1.0]], ['2, k, 24', [0.2903646, -0.3975619, 1.0]]]
[['2, k, 0', [0.002513823, -0.2752492, 1.0]], ['2, k, 1', [-0.00150268, 0.01671415, 1.0]], ['2, k, 2', [-0.004584133, 0.3019226, 1.0]], ['2, k, 3', [-0.005603421, 0.4286936, 1.0]], ['2, k, 4', [-0.1732323, 0.1837773, 1.0]], ['2, k, 5', [-0.2290156, -0.04474416, 1.0]], ['2, k, 6', [-0.1752826, -0.185704, 1.0]], ['2, k, 7', [-0.1278494, -0.1640626, 1.0]], ['2, k, 8', [0.1637247, 0.1980676, 1.0]], ['2, k, 9', [0.2416371, -0.06772794, 1.0]], ['2, k, 10', [0.3143008, -0.328248, 1.0]], ['2, k, 11', [0.3270721, -0.3961606, 1.0]], ['2, k, 12', [-0.08707594, -0.2741589, 1.0]], ['2, k, 13', [-0.1225023, -0.2652039, 1.0]], ['2, k, 14', [-0.1140317, -0.6182945, 1.0]], ['2, k, 15', [-0.09898748, -0.7066577, 1.0]], ['2, k, 16', [0.09197719, -0.2700967, 1.0]], ['2, k, 17', [0.1782939, -0.2660721, 1.0]], ['2, k, 18', [0.127033, -0.6154133, 1.0]], ['2, k, 19', [0.1293459, -0.6664405, 1.0]], ['2, k, 20', [-0.003911591, 0.2314203, 1.0]], ['2, k, 21', [-0.1244283, -0.1695174, 1.0]], ['2, k, 22', [-0.1623928, -0.1776065, 1.0]], ['2, k, 23', [0.3431527, -0.4542383, 1.0]], ['2, k, 24', [0.2895318, -0.3871168, 1.0]]]
[['2, k, 0', [0.002488685, -0.2752303, 1.0]], ['2, k, 1', [-0.001435857, 0.01678308, 1.0]], ['2, k, 2', [-0.004322304, 0.3021181, 1.0]], ['2, k, 3', [-0.005607452, 0.4286622, 1.0]], ['2, k, 4', [-0.1732176, 0.1838327, 1.0]], ['2, k, 5', [-0.2293091, -0.04438744, 1.0]], ['2, k, 6', [-0.1753548, -0.1854121, 1.0]], ['2, k, 7', [-0.1267929, -0.1637357, 1.0]], ['2, k, 8', [0.1635305, 0.1981784, 1.0]], ['2, k, 9', [0.2435093, -0.06302401, 1.0]], ['2, k, 10', [0.3166278, -0.3207716, 1.0]], ['2, k, 11', [0.3285742, -0.3831925, 1.0]], ['2, k, 12', [-0.08717987, -0.2740467, 1.0]], ['2, k, 13', [-0.1226623, -0.2656815, 1.0]], ['2, k, 14', [-0.1176889, -0.6183813, 1.0]], ['2, k, 15', [-0.09786916, -0.7055472, 1.0]], ['2, k, 16', [0.0919761, -0.2700945, 1.0]], ['2, k, 17', [0.1778851, -0.2645865, 1.0]], ['2, k, 18', [0.127274, -0.6140522, 1.0]], ['2, k, 19', [0.1294211, -0.6650983, 1.0]], ['2, k, 20', [-0.003696225, 0.2315936, 1.0]], ['2, k, 21', [-0.1121204, -0.1688501, 1.0]], ['2, k, 22', [-0.1597891, -0.1754679, 1.0]], ['2, k, 23', [0.3455517, -0.4473666, 1.0]], ['2, k, 24', [0.2865871, -0.3859551, 1.0]]]
