[[0, -0.358457, -0.592464, 2.88684, 1.0], [1, -0.362331, -0.35503, 2.90215, 1.0], [2, -0.364896, -0.120495, 2.90726, 1.0], [3, -0.411188, -0.0211553, 2.94939, 1.0], [4, -0.531485, -0.283079, 2.87685, 1.0], [5, -0.601255, -0.225655, 2.69899, 1.0], [6, -0.642554, -0.200276, 2.52271, 1.0], [7, -0.6564, -0.144417, 2.37911, 1.0], [8, -0.253624, -0.280374, 2.90083, 1.0], [9, -0.104456, -0.224451, 2.72893, 1.0], [10, -0.0215332, -0.182225, 2.54771, 1.0], [11, 0.0100665, -0.14719, 2.47527, 1.0], [12, -0.41813, -0.587393, 2.84812, 1.0], [13, -0.138502, -0.548129, 2.91851, 1.0], [14, -0.514161, -0.553105, 2.83552, 1.0], [15, -0.55125, -0.650772, 2.80065, 1.0], [16, -0.291886, -0.586127, 2.86998, 1.0], [17, -0.566863, -0.48098, 2.83615, 1.0], [18, -0.25491, -0.555674, 2.81239, 1.0], [19, -0.356457, -0.589473, 2.79311, 1.0], [20, -0.364494, -0.178786, 2.90786, 1.0], [21, -0.658128, -0.114496, 2.34839, 1.0], [22, -0.602908, -0.149154, 2.40357, 1.0], [23, 0.0421476, -0.136394, 2.45708, 1.0], [24, 0.0625918, -0.137855, 2.466, 1.0]]
[[0, -0.366805, -0.495882, 2.89717, 1.0], [1, -0.397847, -0.320272, 2.93835, 1.0], [2, -0.424404, -0.147687, 2.96876, 1.0], [3, -0.430394, -0.0142619, 2.98458, 1.0], [4, -0.571445, -0.197978, 2.97413, 1.0], [5, -0.673002, -0.0104267, 2.88469, 1.0], [6, -0.761058, 0.174073, 2.78551, 1.0], [7, -0.771962, 0.222218, 2.76089, 1.0], [8, -0.257112, -0.177177, 2.96211, 1.0], [9, -0.137172, 0.0188108, 2.88084, 1.0], [10, -0.0644156, 0.18713, 2.79687, 1.0], [11, -0.074557, 0.239396, 2.76268, 1.0], [12, -0.429253, -0.498512, 2.86781, 1.0], [13, -0.129652, -0.467181, 2.85631, 1.0], [14, -0.514676, -0.580092, 2.83325, 1.0], [15, -0.522549, -0.656313, 2.81837, 1.0], [16, -0.296516, -0.48279, 2.86534, 1.0], [17, -0.306572, -0.187846, 2.76877, 1.0], [18, -0.482755, -0.392812, 2.70046, 1.0], [19, -0.550095, -0.462244, 2.7194, 1.0], [20, -0.418354, -0.190516, 2.96309, 1.0], [21, -0.783378, 0.263267, 2.75321, 1.0], [22, -0.715953, 0.236, 2.7182, 1.0], [23, -0.100373, 0.26554, 2.74964, 1.0], [24, -0.147992, 0.251983, 2.73333, 1.0]]
[[0, -0.365794, -0.499193, 2.89977, 1.0], [1, -0.396017, -0.323062, 2.94214, 1.0], [2, -0.422543, -0.1496, 2.97384, 1.0], [3, -0.429131, -0.0165074, 2.98838, 1.0], [4, -0.569539, -0.202172, 2.97485, 1.0], [5, -0.672002, -0.0231887, 2.86499, 1.0], [6, -0.755124, 0.133091, 2.74852, 1.0], [7, -0.766055, 0.192753, 2.72631, 1.0], [8, -0.254494, -0.182355, 2.96632, 1.0], [9, -0.131192, 0.00741168, 2.86187, 1.0], [10, -0.0611174, 0.1581, 2.75953, 1.0], [11, -0.0604509, 0.206107, 2.72827, 1.0], [12, -0.428419, -0.500904, 2.86962, 1.0], [13, -0.128867, -0.470287, 2.85853, 1.0], [14, -0.516333, -0.584452, 2.83877, 1.0], [15, -0.52474, -0.6603, 2.82505, 1.0], [16, -0.295387, -0.487071, 2.86886, 1.0], [17, -0.303727, -0.192972, 2.76848, 1.0], [18, -0.483172, -0.394212, 2.69727, 1.0], [19, -0.511757, -0.391583, 2.57403, 1.0], [20, -0.416402, -0.192696, 2.96789, 1.0], [21, -0.77062, 0.241878, 2.71942, 1.0], [22, -0.705803, 0.207515, 2.68311, 1.0], [23, -0.0501432, 0.237995, 2.70958, 1.0], [24, -0.117297, 0.223534, 2.69463, 1.0]]
[[0, -0.36965, -0.50558, 2.90562, 1.0], [1, -0.396008, -0.326878, 2.9475, 1.0], [2, -0.419948, -0.151833, 2.97971, 1.0], [3, -0.427622, -0.0193711, 2.99196, 1.0], [4, -0.56681, -0.206893, 2.97547, 1.0], [5, -0.672814, -0.0370093, 2.84073, 1.0], [6, -0.739667, 0.101995, 2.72265, 1.0], [7, -0.759461, 0.160998, 2.68813, 1.0], [8, -0.253957, -0.184433, 2.96511, 1.0], [9, -0.132118, -0.0243457, 2.84424, 1.0], [10, -0.0405065, 0.138801, 2.71377, 1.0], [11, -0.0580477, 0.171544, 2.69045, 1.0], [12, -0.432206, -0.506165, 2.8757, 1.0], [13, -0.130677, -0.513907, 2.83264, 1.0], [14, -0.521622, -0.609703, 2.82958, 1.0], [15, -0.530491, -0.684704, 2.8182, 1.0], [16, -0.299257, -0.494459, 2.87431, 1.0], [17, -0.295734, -0.201264, 2.76699, 1.0], [18, -0.477462, -0.400695, 2.69374, 1.0], [19, -0.546637, -0.466103, 2.71551, 1.0], [20, -0.414427, -0.1953, 2.97357, 1.0], [21, -0.756257, 0.209908, 2.6695, 1.0], [22, -0.694192, 0.175799, 2.64325, 1.0], [23, -0.0667041, 0.20258, 2.66883, 1.0], [24, -0.121838, 0.182776, 2.65233, 1.0]]
[[0, -0.374521, -0.510763, 2.90807, 1.0], [1, -0.396698, -0.329825, 2.94995, 1.0], [2, -0.41803, -0.153609, 2.98247, 1.0], [3, -0.425277, -0.020941, 2.99564, 1.0], [4, -0.56389, -0.214896, 2.97675, 1.0], [5, -0.671943, -0.0561979, 2.81986, 1.0], [6, -0.739441, 0.0787192, 2.69476, 1.0], [7, -0.758232, 0.13082, 2.64986, 1.0], [8, -0.249954, -0.193233, 2.96792, 1.0], [9, -0.124862, -0.0381612, 2.82172, 1.0], [10, -0.0737721, 0.0961492, 2.6883, 1.0], [11, -0.0623643, 0.133184, 2.65106, 1.0], [12, -0.437785, -0.510703, 2.87732, 1.0], [13, -0.136385, -0.519604, 2.82833, 1.0], [14, -0.52413, -0.615745, 2.82765, 1.0], [15, -0.533216, -0.690734, 2.8159, 1.0], [16, -0.303414, -0.500271, 2.87766, 1.0], [17, -0.155864, -0.234645, 2.85186, 1.0], [18, -0.363107, -0.398114, 2.75677, 1.0], [19, -0.456233, -0.451025, 2.74631, 1.0], [20, -0.413167, -0.197292, 2.97618, 1.0], [21, -0.755195, 0.166192, 2.63105, 1.0], [22, -0.683711, 0.14022, 2.60886, 1.0], [23, -0.0563507, 0.164564, 2.6292, 1.0], [24, -0.13748, 0.147347, 2.61357, 1.0]]
[[0, -0.373938, -0.514984, 2.90876, 1.0], [1, -0.396396, -0.332807, 2.95227, 1.0], [2, -0.417716, -0.154996, 2.98617, 1.0], [3, -0.4243, -0.0229172, 2.99718, 1.0], [4, -0.561136, -0.221934, 2.9767, 1.0], [5, -0.671761, -0.0758862, 2.79817, 1.0], [6, -0.743353, 0.0373643, 2.65555, 1.0], [7, -0.754106, 0.0805313, 2.61963, 1.0], [8, -0.248155, -0.201697, 2.96774, 1.0], [9, -0.121605, -0.0805428, 2.80484, 1.0], [10, -0.0532264, 0.039588, 2.66502, 1.0], [11, -0.0442129, 0.0812633, 2.62328, 1.0], [12, -0.43686, -0.516258, 2.87709, 1.0], [13, -0.142462, -0.566492, 2.80707, 1.0], [14, -0.528981, -0.645437, 2.81552, 1.0], [15, -0.538104, -0.720086, 2.80367, 1.0], [16, -0.303091, -0.503354, 2.87904, 1.0], [17, -0.155293, -0.239003, 2.87034, 1.0], [18, -0.361837, -0.401344, 2.77156, 1.0], [19, -0.456172, -0.453413, 2.75685, 1.0], [20, -0.412816, -0.199101, 2.97955, 1.0], [21, -0.766589, 0.110958, 2.59634, 1.0], [22, -0.688677, 0.0927537, 2.57236, 1.0], [23, -0.0292617, 0.114128, 2.59124, 1.0], [24, -0.0825123, 0.100516, 2.59331, 1.0]]
[[0, -0.37741, -0.517017, 2.90846, 1.0], [1, -0.397042, -0.335163, 2.95338, 1.0], [2, -0.415365, -0.15864, 2.98923, 1.0], [3, -0.41976, -0.0322461, 2.9986, 1.0], [4, -0.558876, -0.223803, 2.97715, 1.0], [5, -0.67288, -0.0989199, 2.77046, 1.0], [6, -0.740084, 0.000934273, 2.61543, 1.0], [7, -0.747584, 0.0312744, 2.58168, 1.0], [8, -0.247815, -0.208216, 2.96694, 1.0], [9, -0.113736, -0.0910925, 2.78353, 1.0], [10, -0.0462216, 0.00437222, 2.62451, 1.0], [11, -0.0448363, 0.0361581, 2.58266, 1.0], [12, -0.44037, -0.518901, 2.87675, 1.0], [13, -0.175922, -0.648213, 2.79249, 1.0], [14, -0.526725, -0.70559, 2.80262, 1.0], [15, -0.535888, -0.779538, 2.79101, 1.0], [16, -0.306465, -0.504659, 2.87882, 1.0], [17, -0.219034, -0.214256, 2.85959, 1.0], [18, -0.428778, -0.371806, 2.76237, 1.0], [19, -0.517292, -0.431692, 2.74944, 1.0], [20, -0.411391, -0.202346, 2.98202, 1.0], [21, -0.750945, 0.0570564, 2.55369, 1.0], [22, -0.675553, 0.0424469, 2.53986, 1.0], [23, -0.0354563, 0.0601423, 2.55581, 1.0], [24, -0.10334, 0.0464078, 2.5535, 1.0]]
[[0, -0.37726, -0.51778, 2.90893, 1.0], [1, -0.395435, -0.337143, 2.95404, 1.0], [2, -0.411184, -0.161377, 2.9894, 1.0], [3, -0.419439, -0.0296132, 2.9997, 1.0], [4, -0.556494, -0.22685, 2.97646, 1.0], [5, -0.666492, -0.137043, 2.76679, 1.0], [6, -0.726187, -0.0599042, 2.59568, 1.0], [7, -0.738456, -0.0256887, 2.54882, 1.0], [8, -0.248058, -0.215655, 2.9664, 1.0], [9, -0.13279, -0.151918, 2.80981, 1.0], [10, -0.0641711, -0.076737, 2.64023, 1.0], [11, -0.0461928, -0.0184568, 2.55112, 1.0], [12, -0.440029, -0.519627, 2.87674, 1.0], [13, -0.159109, -0.618832, 2.81241, 1.0], [14, -0.4972, -0.693249, 2.81392, 1.0], [15, -0.506666, -0.767282, 2.80221, 1.0], [16, -0.306558, -0.505561, 2.88008, 1.0], [17, -0.203171, -0.22233, 2.88157, 1.0], [18, -0.410724, -0.381857, 2.78502, 1.0], [19, -0.503049, -0.436834, 2.76874, 1.0], [20, -0.407815, -0.204983, 2.98244, 1.0], [21, -0.749555, -0.00459185, 2.52086, 1.0], [22, -0.666085, -0.0196864, 2.50967, 1.0], [23, -0.0294019, 0.000866094, 2.52365, 1.0], [24, -0.106902, -0.0123871, 2.532, 1.0]]
[[0, -0.377, -0.519577, 2.91053, 1.0], [1, -0.395039, -0.340354, 2.95467, 1.0], [2, -0.410835, -0.165615, 2.98838, 1.0], [3, -0.41846, -0.0319881, 3.00654, 1.0], [4, -0.554671, -0.228005, 2.97546, 1.0], [5, -0.645994, -0.192361, 2.78459, 1.0], [6, -0.71081, -0.113379, 2.5921, 1.0], [7, -0.730062, -0.0872789, 2.52561, 1.0], [8, -0.249033, -0.212759, 2.96401, 1.0], [9, -0.122506, -0.193076, 2.77781, 1.0], [10, -0.0977491, -0.115966, 2.56151, 1.0], [11, -0.0509756, -0.0817621, 2.52743, 1.0], [12, -0.438973, -0.521502, 2.87721, 1.0], [13, -0.159907, -0.621611, 2.80015, 1.0], [14, -0.52107, -0.686622, 2.80874, 1.0], [15, -0.530289, -0.760756, 2.79705, 1.0], [16, -0.30732, -0.507477, 2.88349, 1.0], [17, -0.198117, -0.226141, 2.885, 1.0], [18, -0.366219, -0.425913, 2.7887, 1.0], [19, -0.460711, -0.477682, 2.77242, 1.0], [20, -0.407381, -0.208944, 2.98193, 1.0], [21, -0.747593, -0.0674303, 2.49382, 1.0], [22, -0.66709, -0.0812892, 2.50814, 1.0], [23, -0.0227618, -0.0631891, 2.50019, 1.0], [24, -0.121752, -0.0780319, 2.50017, 1.0]]
[[0, -0.371017, -0.554223, 2.90342, 1.0], [1, -0.377949, -0.389677, 2.94937, 1.0], [2, -0.384661, -0.220143, 2.9859, 1.0], [3, -0.408679, -0.0868578, 3.01348, 1.0], [4, -0.536281, -0.266133, 2.956, 1.0], [5, -0.641888, -0.22083, 2.7686, 1.0], [6, -0.709632, -0.174251, 2.57705, 1.0], [7, -0.73241, -0.150525, 2.50506, 1.0], [8, -0.246727, -0.274747, 2.95378, 1.0], [9, -0.117593, -0.215369, 2.75852, 1.0], [10, -0.0745522, -0.170637, 2.57028, 1.0], [11, -0.0541002, -0.142387, 2.50902, 1.0], [12, -0.429842, -0.556566, 2.86625, 1.0], [13, -0.142278, -0.630583, 2.78778, 1.0], [14, -0.516719, -0.701648, 2.79849, 1.0], [15, -0.525973, -0.775639, 2.78684, 1.0], [16, -0.304215, -0.540387, 2.87932, 1.0], [17, -0.208343, -0.254525, 2.88678, 1.0], [18, -0.377937, -0.450733, 2.78775, 1.0], [19, -0.474124, -0.498819, 2.77237, 1.0], [20, -0.38325, -0.262336, 2.97881, 1.0], [21, -0.753736, -0.137908, 2.48127, 1.0], [22, -0.675864, -0.14623, 2.49312, 1.0], [23, -0.0350505, -0.130541, 2.48117, 1.0], [24, -0.109813, -0.139694, 2.50611, 1.0]]
[[0, -0.368956, -0.552847, 2.90709, 1.0], [1, -0.385356, -0.368842, 2.95739, 1.0], [2, -0.411953, -0.170716, 2.99566, 1.0], [3, -0.417355, -0.0383445, 3.00931, 1.0], [4, -0.531515, -0.260123, 2.95722, 1.0], [5, -0.637356, -0.202496, 2.76629, 1.0], [6, -0.698738, -0.224998, 2.5312, 1.0], [7, -0.720618, -0.216778, 2.49129, 1.0], [8, -0.250643, -0.250062, 2.96532, 1.0], [9, -0.170805, -0.329847, 2.79871, 1.0], [10, -0.132801, -0.265545, 2.61515, 1.0], [11, -0.0701548, -0.216687, 2.51848, 1.0], [12, -0.429874, -0.553983, 2.87034, 1.0], [13, -0.127966, -0.559246, 2.82962, 1.0], [14, -0.532382, -0.656226, 2.82621, 1.0], [15, -0.541502, -0.730704, 2.81445, 1.0], [16, -0.299331, -0.540022, 2.88347, 1.0], [17, -0.155721, -0.274965, 2.89161, 1.0], [18, -0.326392, -0.467853, 2.78925, 1.0], [19, -0.421746, -0.519322, 2.76861, 1.0], [20, -0.406504, -0.217502, 2.98909, 1.0], [21, -0.751457, -0.217689, 2.47269, 1.0], [22, -0.706193, -0.234849, 2.4615, 1.0], [23, -0.061663, -0.211557, 2.49894, 1.0], [24, -0.0886204, -0.208532, 2.4952, 1.0]]
[[0, -0.375399, -0.548392, 2.91253, 1.0], [1, -0.389722, -0.364281, 2.95946, 1.0], [2, -0.411812, -0.170801, 2.99566, 1.0], [3, -0.417138, -0.0386988, 3.00925, 1.0], [4, -0.535303, -0.248155, 2.96117, 1.0], [5, -0.645379, -0.269258, 2.75526, 1.0], [6, -0.715817, -0.27675, 2.57159, 1.0], [7, -0.733514, -0.283435, 2.49754, 1.0], [8, -0.253101, -0.247503, 2.96076, 1.0], [9, -0.125715, -0.265864, 2.79357, 1.0], [10, -0.0515993, -0.262624, 2.61017, 1.0], [11, -0.0472202, -0.277214, 2.4941, 1.0], [12, -0.437035, -0.546769, 2.87758, 1.0], [13, -0.163754, -0.662905, 2.80804, 1.0], [14, -0.431018, -0.627674, 2.84829, 1.0], [15, -0.502571, -0.650438, 2.84068, 1.0], [16, -0.305524, -0.537794, 2.88722, 1.0], [17, -0.149126, -0.278984, 2.88686, 1.0], [18, -0.319821, -0.471862, 2.7845, 1.0], [19, -0.416161, -0.521176, 2.76537, 1.0], [20, -0.406508, -0.217508, 2.9891, 1.0], [21, -0.755773, -0.28878, 2.4766, 1.0], [22, -0.685691, -0.28938, 2.46995, 1.0], [23, -0.0126603, -0.275391, 2.46516, 1.0], [24, -0.114208, -0.282166, 2.48817, 1.0]]
[[0, -0.376731, -0.548571, 2.91325, 1.0], [1, -0.39168, -0.363245, 2.95952, 1.0], [2, -0.411956, -0.17087, 2.99535, 1.0], [3, -0.416092, -0.0390149, 3.00806, 1.0], [4, -0.535294, -0.248176, 2.96126, 1.0], [5, -0.64642, -0.30059, 2.77353, 1.0], [6, -0.717189, -0.344771, 2.56562, 1.0], [7, -0.733167, -0.354953, 2.49446, 1.0], [8, -0.253658, -0.247364, 2.95969, 1.0], [9, -0.116289, -0.311178, 2.75005, 1.0], [10, -0.0586045, -0.337642, 2.5626, 1.0], [11, -0.0416226, -0.343573, 2.49941, 1.0], [12, -0.438147, -0.54693, 2.87852, 1.0], [13, -0.164403, -0.662221, 2.80773, 1.0], [14, -0.431665, -0.62699, 2.84798, 1.0], [15, -0.502518, -0.65111, 2.84103, 1.0], [16, -0.307212, -0.538126, 2.88755, 1.0], [17, -0.522584, -0.333873, 2.81867, 1.0], [18, -0.69197, -0.52652, 2.71618, 1.0], [19, -0.710711, -0.518802, 2.59122, 1.0], [20, -0.406875, -0.217584, 2.98879, 1.0], [21, -0.76188, -0.361692, 2.47497, 1.0], [22, -0.686752, -0.35907, 2.465, 1.0], [23, -0.0135642, -0.34786, 2.47838, 1.0], [24, -0.106998, -0.349068, 2.4805, 1.0]]
[[0, -0.387662, -0.558847, 2.91406, 1.0], [1, -0.395368, -0.364994, 2.95786, 1.0], [2, -0.411421, -0.171546, 2.9917, 1.0], [3, -0.415119, -0.0393842, 3.00573, 1.0], [4, -0.53837, -0.251488, 2.96001, 1.0], [5, -0.642032, -0.325687, 2.78503, 1.0], [6, -0.737407, -0.3933, 2.60331, 1.0], [7, -0.731315, -0.419639, 2.51284, 1.0], [8, -0.254271, -0.252636, 2.95335, 1.0], [9, -0.123879, -0.335539, 2.77964, 1.0], [10, -0.0392906, -0.382572, 2.60788, 1.0], [11, -0.0346056, -0.406645, 2.51444, 1.0], [12, -0.447973, -0.555772, 2.88043, 1.0], [13, -0.178303, -0.680087, 2.80969, 1.0], [14, -0.445767, -0.644762, 2.85, 1.0], [15, -0.493262, -0.60162, 2.74415, 1.0], [16, -0.319481, -0.550342, 2.8867, 1.0], [17, -0.501505, -0.321714, 2.78593, 1.0], [18, -0.279795, -0.484567, 2.79493, 1.0], [19, -0.368828, -0.533407, 2.80561, 1.0], [20, -0.407377, -0.218713, 2.98581, 1.0], [21, -0.730017, -0.431266, 2.48556, 1.0], [22, -0.669353, -0.421954, 2.49143, 1.0], [23, -0.011905, -0.414987, 2.48883, 1.0], [24, -0.0769568, -0.423708, 2.50618, 1.0]]
[[0, -0.377468, -0.562381, 2.92026, 1.0], [1, -0.394688, -0.365289, 2.95798, 1.0], [2, -0.411265, -0.171501, 2.98898, 1.0], [3, -0.414455, -0.0394116, 3.00331, 1.0], [4, -0.540997, -0.255427, 2.95912, 1.0], [5, -0.642403, -0.360123, 2.79026, 1.0], [6, -0.711748, -0.450365, 2.6315, 1.0], [7, -0.728983, -0.484501, 2.53417, 1.0], [8, -0.252698, -0.25567, 2.94984, 1.0], [9, -0.118939, -0.364365, 2.79024, 1.0], [10, -0.0308288, -0.457596, 2.64223, 1.0], [11, -0.0306482, -0.467058, 2.53229, 1.0], [12, -0.443387, -0.558153, 2.88635, 1.0], [13, -0.226681, -0.668578, 2.68138, 1.0], [14, -0.494119, -0.633139, 2.72167, 1.0], [15, -0.541422, -0.592164, 2.61531, 1.0], [16, -0.300795, -0.555429, 2.89298, 1.0], [17, -0.39933, -0.379562, 2.64004, 1.0], [18, -0.171312, -0.529516, 2.66872, 1.0], [19, -0.11324, -0.533488, 2.55742, 1.0], [20, -0.407088, -0.21897, 2.98414, 1.0], [21, -0.739116, -0.4985, 2.51606, 1.0], [22, -0.668748, -0.485103, 2.509, 1.0], [23, -0.0140763, -0.478916, 2.51074, 1.0], [24, -0.0780841, -0.473886, 2.5149, 1.0]]
[[0, -0.374854, -0.559888, 2.92488, 1.0], [1, -0.394535, -0.365184, 2.95816, 1.0], [2, -0.411863, -0.17243, 2.98553, 1.0], [3, -0.413226, -0.0408846, 2.99834, 1.0], [4, -0.542209, -0.257142, 2.95871, 1.0], [5, -0.645782, -0.399696, 2.78456, 1.0], [6, -0.72026, -0.502102, 2.63656, 1.0], [7, -0.729852, -0.50638, 2.61891, 1.0], [8, -0.249728, -0.259353, 2.94657, 1.0], [9, -0.119393, -0.388311, 2.79688, 1.0], [10, -0.0362744, -0.481034, 2.64543, 1.0], [11, -0.0286809, -0.521218, 2.55835, 1.0], [12, -0.441595, -0.556911, 2.89255, 1.0], [13, -0.440633, -0.546071, 2.56519, 1.0], [14, -0.707332, -0.510938, 2.60527, 1.0], [15, -0.769264, -0.543622, 2.54837, 1.0], [16, -0.298299, -0.551513, 2.89633, 1.0], [17, -0.373003, -0.25928, 2.8875, 1.0], [18, -0.145291, -0.409741, 2.91614, 1.0], [19, -0.243812, -0.460459, 2.889, 1.0], [20, -0.407396, -0.219583, 2.98209, 1.0], [21, -0.744695, -0.542254, 2.54389, 1.0], [22, -0.712301, -0.522159, 2.5405, 1.0], [23, -0.00588719, -0.538007, 2.53999, 1.0], [24, -0.0802492, -0.531371, 2.5413, 1.0]]
[[0, -0.375455, -0.562403, 2.91382, 1.0], [1, -0.394176, -0.366617, 2.95305, 1.0], [2, -0.411068, -0.17357, 2.98182, 1.0], [3, -0.412238, -0.0424101, 2.9933, 1.0], [4, -0.544825, -0.260789, 2.95768, 1.0], [5, -0.617844, -0.392848, 2.8313, 1.0], [6, -0.711181, -0.52773, 2.67553, 1.0], [7, -0.736976, -0.566997, 2.6167, 1.0], [8, -0.248016, -0.263293, 2.9432, 1.0], [9, -0.113666, -0.421207, 2.79422, 1.0], [10, -0.0265356, -0.528715, 2.65647, 1.0], [11, -0.0262398, -0.569985, 2.5851, 1.0], [12, -0.43816, -0.561379, 2.88159, 1.0], [13, -0.553187, -0.599531, 2.58162, 1.0], [14, -0.81985, -0.564145, 2.62183, 1.0], [15, -0.711426, -0.588867, 2.57227, 1.0], [16, -0.304425, -0.552025, 2.88294, 1.0], [17, -0.507325, -0.340129, 2.78781, 1.0], [18, -0.278626, -0.490587, 2.8167, 1.0], [19, -0.373227, -0.5338, 2.82084, 1.0], [20, -0.406769, -0.221158, 2.97722, 1.0], [21, -0.756589, -0.60399, 2.5696, 1.0], [22, -0.66188, -0.578932, 2.56567, 1.0], [23, -0.00291122, -0.586581, 2.56704, 1.0], [24, -0.0631122, -0.601366, 2.59771, 1.0]]
[[0, -0.366837, -0.566638, 2.91552, 1.0], [1, -0.39104, -0.368502, 2.95209, 1.0], [2, -0.41025, -0.174542, 2.97894, 1.0], [3, -0.411218, -0.0440611, 2.98822, 1.0], [4, -0.545605, -0.261711, 2.9576, 1.0], [5, -0.627736, -0.403203, 2.8433, 1.0], [6, -0.70683, -0.543144, 2.69693, 1.0], [7, -0.73215, -0.595359, 2.64856, 1.0], [8, -0.248103, -0.26471, 2.94229, 1.0], [9, -0.118111, -0.434516, 2.81423, 1.0], [10, -0.031274, -0.570638, 2.70748, 1.0], [11, -0.0201554, -0.604718, 2.62373, 1.0], [12, -0.42736, -0.567318, 2.88298, 1.0], [13, -0.5671, -0.646771, 2.6055, 1.0], [14, -0.833893, -0.611208, 2.64579, 1.0], [15, -0.715448, -0.624622, 2.59372, 1.0], [16, -0.297983, -0.554626, 2.88555, 1.0], [17, -0.424389, -0.280234, 2.85782, 1.0], [18, -0.1959, -0.431005, 2.88661, 1.0], [19, -0.283432, -0.496812, 2.86463, 1.0], [20, -0.405564, -0.222391, 2.97477, 1.0], [21, -0.751411, -0.63026, 2.59542, 1.0], [22, -0.706922, -0.616593, 2.5785, 1.0], [23, -0.0102326, -0.623918, 2.59793, 1.0], [24, -0.0591034, -0.642682, 2.62333, 1.0]]
[[0, -0.366003, -0.567274, 2.91685, 1.0], [1, -0.390314, -0.369206, 2.95131, 1.0], [2, -0.409712, -0.175917, 2.97204, 1.0], [3, -0.410273, -0.0454014, 2.98139, 1.0], [4, -0.546803, -0.263104, 2.95788, 1.0], [5, -0.6313, -0.409783, 2.85505, 1.0], [6, -0.705524, -0.570015, 2.71411, 1.0], [7, -0.732697, -0.631721, 2.66127, 1.0], [8, -0.248217, -0.26645, 2.94052, 1.0], [9, -0.136507, -0.442904, 2.85112, 1.0], [10, -0.0438455, -0.557651, 2.72432, 1.0], [11, -0.0201892, -0.636955, 2.64939, 1.0], [12, -0.425836, -0.568674, 2.88491, 1.0], [13, -0.577468, -0.684477, 2.63057, 1.0], [14, -0.840316, -0.624191, 2.66606, 1.0], [15, -0.722606, -0.648286, 2.62066, 1.0], [16, -0.297681, -0.554717, 2.88674, 1.0], [17, -0.504648, -0.339549, 2.82214, 1.0], [18, -0.0230627, -0.545118, 2.95203, 1.0], [19, -0.125806, -0.557651, 2.87585, 1.0], [20, -0.404912, -0.223762, 2.96975, 1.0], [21, -0.753126, -0.67089, 2.61812, 1.0], [22, -0.702035, -0.652349, 2.6035, 1.0], [23, 0.00467824, -0.655963, 2.62422, 1.0], [24, -0.06078, -0.666678, 2.64489, 1.0]]
[[0, -0.368734, -0.568196, 2.91959, 1.0], [1, -0.390613, -0.369596, 2.95122, 1.0], [2, -0.409588, -0.176341, 2.97021, 1.0], [3, -0.409685, -0.0463661, 2.9776, 1.0], [4, -0.547639, -0.263876, 2.9578, 1.0], [5, -0.631802, -0.415869, 2.86101, 1.0], [6, -0.705603, -0.583825, 2.72208, 1.0], [7, -0.730185, -0.660073, 2.67815, 1.0], [8, -0.247936, -0.267881, 2.94117, 1.0], [9, -0.134692, -0.447014, 2.85182, 1.0], [10, -0.0439518, -0.582542, 2.74841, 1.0], [11, -0.0196749, -0.648127, 2.68749, 1.0], [12, -0.429128, -0.569164, 2.88775, 1.0], [13, -0.517582, -0.82323, 2.74367, 1.0], [14, -0.779701, -0.759584, 2.77726, 1.0], [15, -0.725266, -0.692787, 2.66251, 1.0], [16, -0.300251, -0.555902, 2.88979, 1.0], [17, -0.500679, -0.335831, 2.81481, 1.0], [18, -0.0230866, -0.54683, 2.95129, 1.0], [19, -0.126467, -0.56166, 2.87741, 1.0], [20, -0.405007, -0.224258, 2.96832, 1.0], [21, -0.745251, -0.696782, 2.63756, 1.0], [22, -0.648875, -0.674951, 2.6415, 1.0], [23, -0.00265087, -0.681798, 2.65505, 1.0], [24, -0.0710901, -0.668921, 2.6715, 1.0]]
[[0, -0.371187, -0.567482, 2.91235, 1.0], [1, -0.390948, -0.370511, 2.9461, 1.0], [2, -0.408822, -0.177516, 2.96725, 1.0], [3, -0.40912, -0.0480528, 2.97298, 1.0], [4, -0.548829, -0.265456, 2.95685, 1.0], [5, -0.633576, -0.423162, 2.8663, 1.0], [6, -0.701457, -0.594451, 2.73645, 1.0], [7, -0.726591, -0.650914, 2.71493, 1.0], [8, -0.246692, -0.270817, 2.93868, 1.0], [9, -0.134199, -0.463592, 2.85801, 1.0], [10, -0.0392006, -0.592938, 2.75033, 1.0], [11, -0.0251141, -0.668006, 2.71375, 1.0], [12, -0.431637, -0.567756, 2.8794, 1.0], [13, -0.448102, -0.831054, 2.72074, 1.0], [14, -0.745238, -0.699339, 2.6947, 1.0], [15, -0.66767, -0.696653, 2.61838, 1.0], [16, -0.302681, -0.555564, 2.88374, 1.0], [17, -0.50167, -0.331305, 2.82624, 1.0], [18, -0.0232477, -0.548397, 2.9503, 1.0], [19, -0.127006, -0.566303, 2.87888, 1.0], [20, -0.404482, -0.22548, 2.96449, 1.0], [21, -0.75259, -0.692135, 2.66466, 1.0], [22, -0.694309, -0.690124, 2.6761, 1.0], [23, -0.00261456, -0.700965, 2.68013, 1.0], [24, -0.0610883, -0.694414, 2.71292, 1.0]]
