[[0, -0.187192, -0.836822, 2.62446, 1.0], [1, -0.190717, -0.531432, 2.65418, 1.0], [2, -0.193192, -0.230507, 2.66974, 1.0], [3, -0.179783, -0.0971171, 2.69521, 1.0], [4, -0.343471, -0.341478, 2.63419, 1.0], [5, -0.437699, -0.550278, 2.5673, 1.0], [6, -0.503779, -0.714967, 2.46163, 1.0], [7, -0.499431, -0.740991, 2.40777, 1.0], [8, -0.0241306, -0.360683, 2.64434, 1.0], [9, 0.0745163, -0.57931, 2.65562, 1.0], [10, 0.150555, -0.751523, 2.5728, 1.0], [11, 0.138327, -0.76068, 2.53011, 1.0], [12, -0.257499, -0.821461, 2.58596, 1.0], [13, -0.245492, -1.12991, 2.62123, 1.0], [14, -0.257389, -1.44454, 2.66182, 1.0], [15, -0.253176, -1.49108, 2.535, 1.0], [16, -0.111968, -0.830197, 2.59401, 1.0], [17, -0.129819, -1.14281, 2.62518, 1.0], [18, -0.107328, -1.45344, 2.66579, 1.0], [19, -0.0762578, -1.52129, 2.59648, 1.0], [20, -0.192757, -0.305211, 2.66834, 1.0], [21, -0.525839, -0.767861, 2.35087, 1.0], [22, -0.406428, -0.752056, 2.38375, 1.0], [23, 0.159836, -0.789726, 2.4972, 1.0], [24, 0.0585214, -0.768392, 2.47859, 1.0]]
[[0, -0.190749, -0.876275, 2.61506, 1.0], [1, -0.194721, -0.527022, 2.6373, 1.0], [2, -0.198552, -0.188853, 2.64425, 1.0], [3, -0.199875, -0.0722312, 2.70864, 1.0], [4, -0.203768, -0.309898, 2.50384, 1.0], [5, 0.0308629, -0.437719, 2.50939, 1.0], [6, 0.207197, -0.499248, 2.56658, 1.0], [7, 0.238508, -0.50674, 2.58489, 1.0], [8, -0.0488061, -0.321727, 2.69854, 1.0], [9, 0.00787153, -0.498796, 2.87443, 1.0], [10, 0.141242, -0.614475, 3.04599, 1.0], [11, 0.144104, -0.597074, 3.12285, 1.0], [12, -0.237614, -0.858657, 2.57528, 1.0], [13, -0.247317, -1.1595, 2.59389, 1.0], [14, -0.263504, -1.44818, 2.64383, 1.0], [15, -0.232921, -1.51929, 2.59723, 1.0], [16, -0.139223, -0.875138, 2.58418, 1.0], [17, -0.137083, -1.17807, 2.62241, 1.0], [18, -0.110147, -1.48262, 2.66812, 1.0], [19, -0.0614034, -1.53221, 2.59211, 1.0], [20, -0.197521, -0.272274, 2.64564, 1.0], [21, 0.295997, -0.507273, 2.56485, 1.0], [22, 0.23234, -0.527037, 2.59083, 1.0], [23, 0.156588, -0.599321, 3.12935, 1.0], [24, 0.155224, -0.601888, 3.10906, 1.0]]
[[0, -0.190892, -0.876293, 2.61501, 1.0], [1, -0.194781, -0.527197, 2.6371, 1.0], [2, -0.198372, -0.188715, 2.64388, 1.0], [3, -0.199641, -0.0721398, 2.70873, 1.0], [4, -0.203468, -0.3098, 2.50397, 1.0], [5, 0.0311536, -0.437871, 2.51063, 1.0], [6, 0.207523, -0.499235, 2.56788, 1.0], [7, 0.238879, -0.506899, 2.58652, 1.0], [8, -0.0486241, -0.321592, 2.69817, 1.0], [9, 0.00804261, -0.498648, 2.87408, 1.0], [10, 0.141411, -0.614336, 3.04568, 1.0], [11, 0.144298, -0.59693, 3.12254, 1.0], [12, -0.237849, -0.858448, 2.57539, 1.0], [13, -0.246136, -1.15377, 2.59244, 1.0], [14, -0.26379, -1.44766, 2.64408, 1.0], [15, -0.233037, -1.51865, 2.59708, 1.0], [16, -0.139315, -0.875096, 2.58414, 1.0], [17, -0.137296, -1.17444, 2.62203, 1.0], [18, -0.107836, -1.47652, 2.66574, 1.0], [19, -0.0654301, -1.53293, 2.59426, 1.0], [20, -0.197434, -0.272269, 2.64527, 1.0], [21, 0.295833, -0.509146, 2.57246, 1.0], [22, 0.232299, -0.528287, 2.5881, 1.0], [23, 0.156782, -0.599177, 3.12904, 1.0], [24, 0.155344, -0.6018, 3.10887, 1.0]]
[[0, -0.190808, -0.87633, 2.61501, 1.0], [1, -0.194745, -0.527245, 2.63706, 1.0], [2, -0.198309, -0.188412, 2.64375, 1.0], [3, -0.199718, -0.0718656, 2.70893, 1.0], [4, -0.203235, -0.309603, 2.50429, 1.0], [5, 0.0315858, -0.438058, 2.51157, 1.0], [6, 0.207989, -0.499303, 2.56884, 1.0], [7, 0.240315, -0.508964, 2.5884, 1.0], [8, -0.0485605, -0.321292, 2.69804, 1.0], [9, 0.00810402, -0.498342, 2.87396, 1.0], [10, 0.141473, -0.614027, 3.04557, 1.0], [11, 0.144372, -0.596631, 3.12243, 1.0], [12, -0.237751, -0.858443, 2.57547, 1.0], [13, -0.245725, -1.15173, 2.59187, 1.0], [14, -0.263337, -1.44785, 2.64388, 1.0], [15, -0.226701, -1.51643, 2.59524, 1.0], [16, -0.139173, -0.874971, 2.58419, 1.0], [17, -0.137263, -1.1725, 2.62182, 1.0], [18, -0.106854, -1.47742, 2.66538, 1.0], [19, -0.0652626, -1.53429, 2.59395, 1.0], [20, -0.1974, -0.272148, 2.64514, 1.0], [21, 0.294211, -0.504491, 2.56859, 1.0], [22, 0.233573, -0.531437, 2.59438, 1.0], [23, 0.156855, -0.59888, 3.12893, 1.0], [24, 0.15541, -0.601507, 3.10881, 1.0]]
[[0, -0.190824, -0.876286, 2.61497, 1.0], [1, -0.194752, -0.52726, 2.63704, 1.0], [2, -0.198287, -0.188304, 2.64377, 1.0], [3, -0.199715, -0.0717852, 2.70922, 1.0], [4, -0.203143, -0.309408, 2.50454, 1.0], [5, 0.0318049, -0.438632, 2.51236, 1.0], [6, 0.211865, -0.492909, 2.56622, 1.0], [7, 0.239436, -0.510464, 2.59066, 1.0], [8, -0.0485385, -0.321185, 2.69806, 1.0], [9, 0.124113, -0.476654, 2.56195, 1.0], [10, 0.246872, -0.548121, 2.68803, 1.0], [11, 0.249867, -0.530786, 2.76492, 1.0], [12, -0.237767, -0.858311, 2.57553, 1.0], [13, -0.245996, -1.15045, 2.59151, 1.0], [14, -0.264364, -1.44766, 2.64391, 1.0], [15, -0.227085, -1.51604, 2.59551, 1.0], [16, -0.139196, -0.874673, 2.58409, 1.0], [17, -0.134186, -1.18972, 2.62708, 1.0], [18, -0.103248, -1.46875, 2.66551, 1.0], [19, -0.0709058, -1.53199, 2.59808, 1.0], [20, -0.197399, -0.272117, 2.64514, 1.0], [21, 0.295566, -0.508571, 2.57754, 1.0], [22, 0.238175, -0.534082, 2.60142, 1.0], [23, 0.261917, -0.533031, 2.77144, 1.0], [24, 0.260359, -0.533352, 2.75152, 1.0]]
[[0, -0.190883, -0.876742, 2.61505, 1.0], [1, -0.194921, -0.527667, 2.63726, 1.0], [2, -0.19849, -0.188173, 2.64421, 1.0], [3, -0.199718, -0.0716117, 2.70927, 1.0], [4, -0.20281, -0.309134, 2.50483, 1.0], [5, 0.0351869, -0.438016, 2.51717, 1.0], [6, 0.212052, -0.499751, 2.57378, 1.0], [7, 0.241399, -0.509535, 2.58939, 1.0], [8, -0.0487397, -0.321056, 2.69849, 1.0], [9, 0.123995, -0.476854, 2.5621, 1.0], [10, 0.246754, -0.54832, 2.68817, 1.0], [11, 0.249749, -0.530985, 2.76506, 1.0], [12, -0.237757, -0.858481, 2.57571, 1.0], [13, -0.246312, -1.14967, 2.59097, 1.0], [14, -0.264107, -1.4488, 2.64549, 1.0], [15, -0.226161, -1.5168, 2.5966, 1.0], [16, -0.139281, -0.874969, 2.58417, 1.0], [17, -0.135293, -1.18058, 2.62529, 1.0], [18, -0.103383, -1.44483, 2.65882, 1.0], [19, -0.0164594, -1.4735, 2.57602, 1.0], [20, -0.197569, -0.272141, 2.64539, 1.0], [21, 0.296695, -0.509861, 2.57873, 1.0], [22, 0.235032, -0.530501, 2.59315, 1.0], [23, 0.261799, -0.533229, 2.77159, 1.0], [24, 0.260356, -0.533357, 2.75152, 1.0]]
[[0, -0.1908, -0.876635, 2.61517, 1.0], [1, -0.194903, -0.527649, 2.63732, 1.0], [2, -0.198468, -0.187887, 2.64436, 1.0], [3, -0.199465, -0.0713058, 2.70924, 1.0], [4, -0.202379, -0.308899, 2.50537, 1.0], [5, 0.0357609, -0.437272, 2.51874, 1.0], [6, 0.214472, -0.499942, 2.57568, 1.0], [7, 0.243234, -0.510033, 2.5889, 1.0], [8, -0.0487176, -0.320773, 2.69865, 1.0], [9, 0.126404, -0.480481, 2.56383, 1.0], [10, 0.249151, -0.551931, 2.68991, 1.0], [11, 0.252146, -0.534595, 2.76679, 1.0], [12, -0.237435, -0.858068, 2.57656, 1.0], [13, -0.247646, -1.14747, 2.59068, 1.0], [14, -0.26456, -1.44866, 2.64512, 1.0], [15, -0.227043, -1.517, 2.59699, 1.0], [16, -0.139233, -0.87473, 2.58417, 1.0], [17, -0.135591, -1.17701, 2.62411, 1.0], [18, -0.10338, -1.44981, 2.66039, 1.0], [19, -0.0773577, -1.5197, 2.60484, 1.0], [20, -0.197563, -0.271993, 2.64548, 1.0], [21, 0.296849, -0.510654, 2.58292, 1.0], [22, 0.230033, -0.529374, 2.59267, 1.0], [23, 0.264188, -0.536828, 2.77332, 1.0], [24, 0.261443, -0.535164, 2.75242, 1.0]]
[[0, -0.190618, -0.876624, 2.61522, 1.0], [1, -0.19484, -0.527691, 2.63736, 1.0], [2, -0.198435, -0.187795, 2.64446, 1.0], [3, -0.199356, -0.0712054, 2.70926, 1.0], [4, -0.202287, -0.308756, 2.5055, 1.0], [5, 0.0355972, -0.437596, 2.51884, 1.0], [6, 0.212922, -0.499475, 2.57566, 1.0], [7, 0.243476, -0.508552, 2.58994, 1.0], [8, -0.0486853, -0.320683, 2.69874, 1.0], [9, 0.126301, -0.480365, 2.56383, 1.0], [10, 0.249049, -0.551815, 2.68991, 1.0], [11, 0.252043, -0.534479, 2.7668, 1.0], [12, -0.237098, -0.858013, 2.57699, 1.0], [13, -0.247319, -1.14742, 2.59076, 1.0], [14, -0.264915, -1.4499, 2.64526, 1.0], [15, -0.227217, -1.51806, 2.59667, 1.0], [16, -0.139027, -0.874561, 2.58408, 1.0], [17, -0.137488, -1.17286, 2.62254, 1.0], [18, -0.103598, -1.45098, 2.6606, 1.0], [19, -0.0764994, -1.52085, 2.60615, 1.0], [20, -0.197541, -0.271963, 2.64552, 1.0], [21, 0.294475, -0.504928, 2.57089, 1.0], [22, 0.237556, -0.529989, 2.59231, 1.0], [23, 0.264086, -0.536713, 2.77333, 1.0], [24, 0.26137, -0.535066, 2.7524, 1.0]]
[[0, -0.190791, -0.876912, 2.61533, 1.0], [1, -0.194951, -0.527787, 2.63738, 1.0], [2, -0.198555, -0.187507, 2.64444, 1.0], [3, -0.198775, -0.0709721, 2.70961, 1.0], [4, -0.202132, -0.308707, 2.50583, 1.0], [5, 0.0362886, -0.436217, 2.52058, 1.0], [6, 0.216334, -0.499491, 2.57786, 1.0], [7, 0.24329, -0.508589, 2.5916, 1.0], [8, -0.0488038, -0.320397, 2.69872, 1.0], [9, 0.126255, -0.480236, 2.56384, 1.0], [10, 0.249003, -0.551687, 2.68992, 1.0], [11, 0.251997, -0.534351, 2.7668, 1.0], [12, -0.23731, -0.858159, 2.57723, 1.0], [13, -0.247155, -1.14698, 2.59065, 1.0], [14, -0.264822, -1.44931, 2.64513, 1.0], [15, -0.228196, -1.5183, 2.59853, 1.0], [16, -0.139144, -0.874758, 2.58413, 1.0], [17, -0.137396, -1.17245, 2.62239, 1.0], [18, -0.105143, -1.46071, 2.66471, 1.0], [19, -0.0733532, -1.52674, 2.60335, 1.0], [20, -0.197646, -0.27184, 2.6455, 1.0], [21, 0.29467, -0.505264, 2.57255, 1.0], [22, 0.235132, -0.529651, 2.59701, 1.0], [23, 0.26404, -0.536585, 2.77333, 1.0], [24, 0.261329, -0.534976, 2.75239, 1.0]]
[[0, -0.19072, -0.876919, 2.61533, 1.0], [1, -0.194929, -0.527809, 2.6374, 1.0], [2, -0.198536, -0.187389, 2.64454, 1.0], [3, -0.198527, -0.0708512, 2.70963, 1.0], [4, -0.201945, -0.308498, 2.50615, 1.0], [5, 0.0361333, -0.436892, 2.51986, 1.0], [6, 0.213433, -0.498637, 2.57679, 1.0], [7, 0.242923, -0.507952, 2.59141, 1.0], [8, -0.0487851, -0.32028, 2.69881, 1.0], [9, 0.126087, -0.480007, 2.564, 1.0], [10, 0.248836, -0.551459, 2.69008, 1.0], [11, 0.251831, -0.534124, 2.76696, 1.0], [12, -0.237147, -0.85813, 2.57753, 1.0], [13, -0.24697, -1.14661, 2.59074, 1.0], [14, -0.264577, -1.44933, 2.64608, 1.0], [15, -0.227577, -1.51791, 2.59808, 1.0], [16, -0.139031, -0.874672, 2.58395, 1.0], [17, -0.13556, -1.18322, 2.62535, 1.0], [18, -0.105321, -1.46448, 2.66607, 1.0], [19, -0.0719367, -1.52888, 2.60213, 1.0], [20, -0.197637, -0.271794, 2.64554, 1.0], [21, 0.294134, -0.504345, 2.56789, 1.0], [22, 0.239343, -0.530505, 2.59719, 1.0], [23, 0.263874, -0.536359, 2.77349, 1.0], [24, 0.261231, -0.534832, 2.75243, 1.0]]
[[0, -0.193274, -0.878132, 2.61522, 1.0], [1, -0.195933, -0.528215, 2.63776, 1.0], [2, -0.198808, -0.186968, 2.64527, 1.0], [3, -0.197919, -0.0703672, 2.70957, 1.0], [4, -0.201742, -0.308203, 2.50646, 1.0], [5, 0.0364323, -0.436342, 2.52049, 1.0], [6, 0.214542, -0.498502, 2.57755, 1.0], [7, 0.242715, -0.507768, 2.59248, 1.0], [8, -0.0490561, -0.319862, 2.69955, 1.0], [9, 0.125681, -0.479416, 2.56423, 1.0], [10, 0.248432, -0.550872, 2.69031, 1.0], [11, 0.251426, -0.533536, 2.76719, 1.0], [12, -0.239435, -0.858725, 2.57747, 1.0], [13, -0.246864, -1.14651, 2.59079, 1.0], [14, -0.264805, -1.44813, 2.64607, 1.0], [15, -0.228829, -1.51731, 2.59907, 1.0], [16, -0.141782, -0.876049, 2.584, 1.0], [17, -0.13654, -1.17982, 2.6247, 1.0], [18, -0.104175, -1.4665, 2.66459, 1.0], [19, -0.0711574, -1.53114, 2.601, 1.0], [20, -0.198032, -0.2716, 2.64606, 1.0], [21, 0.296401, -0.507732, 2.56738, 1.0], [22, 0.235182, -0.530786, 2.60227, 1.0], [23, 0.263471, -0.535773, 2.77372, 1.0], [24, 0.261007, -0.534487, 2.75242, 1.0]]
[[0, -0.194663, -0.877676, 2.61461, 1.0], [1, -0.196398, -0.528127, 2.63761, 1.0], [2, -0.198823, -0.186827, 2.64532, 1.0], [3, -0.197804, -0.0702245, 2.70958, 1.0], [4, -0.201443, -0.307988, 2.50674, 1.0], [5, 0.0361425, -0.437302, 2.52029, 1.0], [6, 0.212866, -0.498696, 2.57719, 1.0], [7, 0.241773, -0.507261, 2.59334, 1.0], [8, -0.0490711, -0.319721, 2.6996, 1.0], [9, 0.137362, -0.482022, 2.5719, 1.0], [10, 0.2606, -0.554028, 2.6972, 1.0], [11, 0.263592, -0.536694, 2.77409, 1.0], [12, -0.240881, -0.857939, 2.57702, 1.0], [13, -0.246889, -1.14608, 2.59069, 1.0], [14, -0.264931, -1.44686, 2.64541, 1.0], [15, -0.228947, -1.51625, 2.59955, 1.0], [16, -0.143226, -0.87563, 2.58329, 1.0], [17, -0.137247, -1.1757, 2.62419, 1.0], [18, -0.10376, -1.46548, 2.6638, 1.0], [19, -0.070515, -1.53043, 2.60119, 1.0], [20, -0.198119, -0.271486, 2.64607, 1.0], [21, 0.30554, -0.508311, 2.58778, 1.0], [22, 0.239347, -0.532478, 2.60536, 1.0], [23, 0.275596, -0.538925, 2.78062, 1.0], [24, 0.273979, -0.539228, 2.76071, 1.0]]
[[0, -0.194202, -0.878139, 2.61524, 1.0], [1, -0.196248, -0.528338, 2.63791, 1.0], [2, -0.198695, -0.1867, 2.64553, 1.0], [3, -0.197127, -0.070125, 2.70985, 1.0], [4, -0.201101, -0.307899, 2.50724, 1.0], [5, 0.0367391, -0.436603, 2.52139, 1.0], [6, 0.214543, -0.498565, 2.57846, 1.0], [7, 0.24221, -0.507029, 2.59875, 1.0], [8, -0.0489439, -0.319595, 2.6998, 1.0], [9, 0.134968, -0.480522, 2.57042, 1.0], [10, 0.257671, -0.551977, 2.6965, 1.0], [11, 0.260664, -0.534642, 2.77338, 1.0], [12, -0.24053, -0.858448, 2.5777, 1.0], [13, -0.246801, -1.14586, 2.59075, 1.0], [14, -0.264838, -1.4463, 2.64548, 1.0], [15, -0.227616, -1.51523, 2.5997, 1.0], [16, -0.142688, -0.87589, 2.58394, 1.0], [17, -0.135965, -1.18449, 2.62694, 1.0], [18, -0.103249, -1.46788, 2.66465, 1.0], [19, -0.0701202, -1.53251, 2.60117, 1.0], [20, -0.198027, -0.271441, 2.64625, 1.0], [21, 0.295641, -0.502396, 2.57589, 1.0], [22, 0.235752, -0.527948, 2.60248, 1.0], [23, 0.27231, -0.536985, 2.78054, 1.0], [24, 0.269934, -0.536875, 2.75899, 1.0]]
[[0, -0.19424, -0.878144, 2.61527, 1.0], [1, -0.19621, -0.528386, 2.63798, 1.0], [2, -0.198234, -0.186613, 2.6458, 1.0], [3, -0.196414, -0.0699877, 2.70954, 1.0], [4, -0.2008, -0.307877, 2.50765, 1.0], [5, 0.0374015, -0.43555, 2.52323, 1.0], [6, 0.216067, -0.497943, 2.58047, 1.0], [7, 0.244834, -0.505146, 2.59918, 1.0], [8, -0.0484836, -0.319508, 2.70007, 1.0], [9, 0.132115, -0.478332, 2.5713, 1.0], [10, 0.254833, -0.549798, 2.69738, 1.0], [11, 0.257826, -0.532464, 2.77427, 1.0], [12, -0.240614, -0.858432, 2.57776, 1.0], [13, -0.246957, -1.14528, 2.5904, 1.0], [14, -0.264978, -1.44616, 2.6452, 1.0], [15, -0.232366, -1.51654, 2.59809, 1.0], [16, -0.142707, -0.87588, 2.58397, 1.0], [17, -0.136362, -1.17986, 2.6257, 1.0], [18, -0.103279, -1.46665, 2.66418, 1.0], [19, -0.0703552, -1.53193, 2.60214, 1.0], [20, -0.197762, -0.271413, 2.64643, 1.0], [21, 0.288511, -0.505552, 2.59165, 1.0], [22, 0.230942, -0.524405, 2.59809, 1.0], [23, 0.269738, -0.535167, 2.78177, 1.0], [24, 0.267293, -0.535298, 2.75872, 1.0]]
[[0, -0.193553, -0.878416, 2.61567, 1.0], [1, -0.195945, -0.528437, 2.63811, 1.0], [2, -0.197991, -0.186306, 2.64583, 1.0], [3, -0.196158, -0.0696678, 2.70949, 1.0], [4, -0.20061, -0.307813, 2.50776, 1.0], [5, 0.0392287, -0.431766, 2.5258, 1.0], [6, 0.221319, -0.495862, 2.58362, 1.0], [7, 0.248943, -0.503748, 2.60236, 1.0], [8, -0.0482419, -0.319203, 2.7001, 1.0], [9, 0.128755, -0.475761, 2.57086, 1.0], [10, 0.25149, -0.547239, 2.69694, 1.0], [11, 0.292571, -0.571775, 2.74285, 1.0], [12, -0.240006, -0.858765, 2.57819, 1.0], [13, -0.246755, -1.14552, 2.59069, 1.0], [14, -0.265241, -1.44642, 2.64575, 1.0], [15, -0.232174, -1.51655, 2.59805, 1.0], [16, -0.141962, -0.875962, 2.58441, 1.0], [17, -0.135966, -1.18604, 2.62744, 1.0], [18, -0.103445, -1.47075, 2.66457, 1.0], [19, -0.0683083, -1.5342, 2.6003, 1.0], [20, -0.197556, -0.27123, 2.64648, 1.0], [21, 0.30638, -0.505605, 2.59239, 1.0], [22, 0.242346, -0.525138, 2.60631, 1.0], [23, 0.304463, -0.573865, 2.74943, 1.0], [24, 0.302702, -0.573986, 2.72956, 1.0]]
[[0, -0.193207, -0.877653, 2.61573, 1.0], [1, -0.195768, -0.528253, 2.6382, 1.0], [2, -0.197759, -0.18617, 2.64602, 1.0], [3, -0.195222, -0.0695042, 2.70906, 1.0], [4, -0.20039, -0.307736, 2.50807, 1.0], [5, 0.0401891, -0.429854, 2.52751, 1.0], [6, 0.22451, -0.495027, 2.58574, 1.0], [7, 0.249019, -0.502818, 2.611, 1.0], [8, -0.0480102, -0.319067, 2.70029, 1.0], [9, 0.127639, -0.473646, 2.57196, 1.0], [10, 0.25038, -0.545136, 2.69803, 1.0], [11, 0.263299, -0.536573, 2.65778, 1.0], [12, -0.239585, -0.857825, 2.57857, 1.0], [13, -0.246558, -1.14532, 2.59061, 1.0], [14, -0.264749, -1.44706, 2.64578, 1.0], [15, -0.232694, -1.51773, 2.59926, 1.0], [16, -0.141639, -0.875122, 2.58423, 1.0], [17, -0.136082, -1.1783, 2.62566, 1.0], [18, -0.102753, -1.46671, 2.66254, 1.0], [19, -0.070804, -1.53273, 2.60155, 1.0], [20, -0.197354, -0.271082, 2.64663, 1.0], [21, 0.306397, -0.503127, 2.59604, 1.0], [22, 0.24698, -0.524793, 2.61906, 1.0], [23, 0.275267, -0.538724, 2.66433, 1.0], [24, 0.247456, -0.526285, 2.62244, 1.0]]
[[0, -0.192834, -0.877705, 2.61589, 1.0], [1, -0.195582, -0.528194, 2.6382, 1.0], [2, -0.197501, -0.185682, 2.64583, 1.0], [3, -0.194807, -0.069039, 2.70912, 1.0], [4, -0.199602, -0.307457, 2.50851, 1.0], [5, 0.0411275, -0.42895, 2.52899, 1.0], [6, 0.226419, -0.494594, 2.58742, 1.0], [7, 0.250647, -0.499069, 2.61112, 1.0], [8, -0.047752, -0.318581, 2.70009, 1.0], [9, 0.125301, -0.468652, 2.57125, 1.0], [10, 0.305215, -0.521903, 2.62492, 1.0], [11, 0.301722, -0.499318, 2.60421, 1.0], [12, -0.239209, -0.857822, 2.5788, 1.0], [13, -0.247258, -1.14409, 2.59046, 1.0], [14, -0.264618, -1.44728, 2.64545, 1.0], [15, -0.231736, -1.51742, 2.59754, 1.0], [16, -0.141289, -0.875174, 2.58436, 1.0], [17, -0.135738, -1.1763, 2.6251, 1.0], [18, -0.103615, -1.46801, 2.66273, 1.0], [19, -0.0699834, -1.53317, 2.60118, 1.0], [20, -0.197128, -0.270742, 2.6465, 1.0], [21, 0.305366, -0.497174, 2.60356, 1.0], [22, 0.243141, -0.520606, 2.61871, 1.0], [23, 0.307515, -0.503925, 2.60189, 1.0], [24, 0.296552, -0.500972, 2.5685, 1.0]]
[[0, -0.192515, -0.877836, 2.6161, 1.0], [1, -0.195508, -0.528175, 2.63821, 1.0], [2, -0.197453, -0.18531, 2.64568, 1.0], [3, -0.194106, -0.0687387, 2.7094, 1.0], [4, -0.198994, -0.307344, 2.5086, 1.0], [5, 0.0422465, -0.42732, 2.53065, 1.0], [6, 0.228318, -0.493275, 2.58929, 1.0], [7, 0.248492, -0.497238, 2.61708, 1.0], [8, -0.0477046, -0.318211, 2.69995, 1.0], [9, 0.124168, -0.46576, 2.57187, 1.0], [10, 0.303032, -0.52038, 2.62721, 1.0], [11, 0.295203, -0.497453, 2.61008, 1.0], [12, -0.238739, -0.858063, 2.57916, 1.0], [13, -0.247145, -1.14367, 2.59018, 1.0], [14, -0.264179, -1.44701, 2.6443, 1.0], [15, -0.230344, -1.51725, 2.59882, 1.0], [16, -0.141108, -0.875192, 2.58447, 1.0], [17, -0.135403, -1.17469, 2.6247, 1.0], [18, -0.104302, -1.4635, 2.66425, 1.0], [19, -0.0682661, -1.52767, 2.60255, 1.0], [20, -0.197072, -0.270502, 2.64642, 1.0], [21, 0.281132, -0.50805, 2.62224, 1.0], [22, 0.234563, -0.515218, 2.61357, 1.0], [23, 0.306475, -0.495135, 2.59289, 1.0], [24, 0.296289, -0.49481, 2.56606, 1.0]]
[[0, -0.192454, -0.877888, 2.61611, 1.0], [1, -0.19549, -0.528162, 2.63822, 1.0], [2, -0.197434, -0.184983, 2.64572, 1.0], [3, -0.193154, -0.0684542, 2.70934, 1.0], [4, -0.198366, -0.306979, 2.50894, 1.0], [5, 0.0433337, -0.425573, 2.53236, 1.0], [6, 0.229995, -0.491743, 2.59118, 1.0], [7, 0.247569, -0.494406, 2.62026, 1.0], [8, -0.0476854, -0.317885, 2.69999, 1.0], [9, 0.123979, -0.464709, 2.57284, 1.0], [10, 0.303254, -0.517188, 2.62886, 1.0], [11, 0.2912, -0.494142, 2.61781, 1.0], [12, -0.238634, -0.85814, 2.57927, 1.0], [13, -0.247081, -1.14368, 2.59016, 1.0], [14, -0.264174, -1.44701, 2.6443, 1.0], [15, -0.228677, -1.51687, 2.60024, 1.0], [16, -0.141072, -0.875218, 2.58443, 1.0], [17, -0.135187, -1.1741, 2.6245, 1.0], [18, -0.102632, -1.45974, 2.66354, 1.0], [19, -0.0742042, -1.52844, 2.6067, 1.0], [20, -0.197052, -0.27028, 2.64644, 1.0], [21, 0.285858, -0.503147, 2.62655, 1.0], [22, 0.246069, -0.519047, 2.62825, 1.0], [23, 0.308272, -0.49091, 2.6079, 1.0], [24, 0.295442, -0.484794, 2.5828, 1.0]]
[[0, -0.192399, -0.877911, 2.61608, 1.0], [1, -0.195365, -0.528082, 2.63809, 1.0], [2, -0.197135, -0.184437, 2.6453, 1.0], [3, -0.192696, -0.0679522, 2.70936, 1.0], [4, -0.197466, -0.306542, 2.50928, 1.0], [5, 0.0444482, -0.423982, 2.53468, 1.0], [6, 0.23224, -0.490652, 2.59381, 1.0], [7, 0.249879, -0.492669, 2.62513, 1.0], [8, -0.0473861, -0.317341, 2.69957, 1.0], [9, 0.124455, -0.463214, 2.57631, 1.0], [10, 0.303678, -0.514815, 2.63315, 1.0], [11, 0.299821, -0.489305, 2.61308, 1.0], [12, -0.238585, -0.858182, 2.57922, 1.0], [13, -0.246824, -1.14362, 2.59013, 1.0], [14, -0.263965, -1.44785, 2.64426, 1.0], [15, -0.229133, -1.51824, 2.60225, 1.0], [16, -0.14102, -0.875209, 2.58442, 1.0], [17, -0.135546, -1.17338, 2.6243, 1.0], [18, -0.103089, -1.45828, 2.66323, 1.0], [19, -0.0742137, -1.52701, 2.60696, 1.0], [20, -0.196807, -0.269862, 2.6461, 1.0], [21, 0.291052, -0.502627, 2.62676, 1.0], [22, 0.247037, -0.515321, 2.632, 1.0], [23, 0.308626, -0.491458, 2.6109, 1.0], [24, 0.29487, -0.490553, 2.57707, 1.0]]
[[0, -0.192346, -0.878008, 2.61608, 1.0], [1, -0.195294, -0.528055, 2.63802, 1.0], [2, -0.196927, -0.183981, 2.64498, 1.0], [3, -0.192187, -0.0675665, 2.70959, 1.0], [4, -0.197051, -0.306533, 2.50929, 1.0], [5, 0.0449644, -0.42308, 2.53648, 1.0], [6, 0.233871, -0.490248, 2.59593, 1.0], [7, 0.250059, -0.489839, 2.6273, 1.0], [8, -0.0471783, -0.316887, 2.69924, 1.0], [9, 0.123306, -0.460048, 2.57898, 1.0], [10, 0.302606, -0.511118, 2.63605, 1.0], [11, 0.294399, -0.491431, 2.61547, 1.0], [12, -0.238556, -0.858262, 2.57916, 1.0], [13, -0.246444, -1.14356, 2.5899, 1.0], [14, -0.263894, -1.44636, 2.64352, 1.0], [15, -0.229648, -1.51693, 2.60126, 1.0], [16, -0.140933, -0.87532, 2.58453, 1.0], [17, -0.135752, -1.17205, 2.62373, 1.0], [18, -0.103676, -1.46113, 2.66333, 1.0], [19, -0.0691865, -1.52669, 2.60362, 1.0], [20, -0.196643, -0.269536, 2.64584, 1.0], [21, 0.289271, -0.49914, 2.6314, 1.0], [22, 0.239666, -0.512366, 2.63015, 1.0], [23, 0.308638, -0.487923, 2.6109, 1.0], [24, 0.293788, -0.484394, 2.5806, 1.0]]
