[['2, k, 0', [-0.1040707, 0.1002323, 1.0]], ['2, k, 1', [-0.1117942, 0.3562186, 1.0]], ['2, k, 2', [-0.1205021, 0.6042882, 1.0]], ['2, k, 3', [-0.1126733, 0.73009, 1.0]], ['2, k, 4', [-0.2741908, 0.4876396, 1.0]], ['2, k, 5', [-0.3156387, 0.2567392, 1.0]], ['2, k, 6', [-0.346613, 0.02477632, 1.0]], ['2, k, 7', [-0.350313, -0.04376762, 1.0]], ['2, k, 8', [0.04238055, 0.497534, 1.0]], ['2, k, 9', [0.07294523, 0.2596827, 1.0]], ['2, k, 10', [0.1307625, 0.03822619, 1.0]], ['2, k, 11', [0.1504807, -0.03132317, 1.0]], ['2, k, 12', [-0.1620573, 0.09664543, 1.0]], ['2, k, 13', [-0.1652097, -0.2382379, 1.0]], ['2, k, 14', [-0.1560335, -0.635476, 1.0]], ['2, k, 15', [-0.1300542, -0.706201, 1.0]], ['2, k, 16', [-0.04337252, 0.1010749, 1.0]], ['2, k, 17', [-0.04395008, -0.2350876, 1.0]], ['2, k, 18', [-0.03752901, -0.6208975, 1.0]], ['2, k, 19', [-0.04015993, -0.6966292, 1.0]], ['2, k, 20', [-0.118469, 0.543286, 1.0]], ['2, k, 21', [-0.3428155, -0.115773, 1.0]], ['2, k, 22', [-0.3788409, -0.05815884, 1.0]], ['2, k, 23', [0.1699442, -0.09143988, 1.0]], ['2, k, 24', [0.183599, -0.008480081, 1.0]]]
[['2, k, 0', [-0.09065278, 0.08854313, 1.0]], ['2, k, 1', [-0.09074974, 0.3522256, 1.0]], ['2, k, 2', [-0.09094165, 0.6069201, 1.0]], ['2, k, 3', [-0.07517564, 0.7308569, 1.0]], ['2, k, 4', [-0.2457791, 0.4922832, 1.0]], ['2, k, 5', [-0.2876364, 0.2574416, 1.0]], ['2, k, 6', [-0.2773435, 0.02272518, 1.0]], ['2, k, 7', [-0.268311, -0.03453662, 1.0]], ['2, k, 8', [0.06966989, 0.4909576, 1.0]], ['2, k, 9', [0.1149608, 0.2689803, 1.0]], ['2, k, 10', [0.1453506, 0.4440922, 1.0]], ['2, k, 11', [0.1442479, 0.5153109, 1.0]], ['2, k, 12', [-0.1500493, 0.08646593, 1.0]], ['2, k, 13', [-0.1551294, -0.2431349, 1.0]], ['2, k, 14', [-0.1545798, -0.630762, 1.0]], ['2, k, 15', [-0.1382919, -0.706292, 1.0]], ['2, k, 16', [-0.02890869, 0.08814086, 1.0]], ['2, k, 17', [-0.03531575, -0.2421909, 1.0]], ['2, k, 18', [-0.03988075, -0.6025112, 1.0]], ['2, k, 19', [-0.04161047, -0.6941029, 1.0]], ['2, k, 20', [-0.09086119, 0.5443479, 1.0]], ['2, k, 21', [-0.2525149, -0.1077154, 1.0]], ['2, k, 22', [-0.3048385, -0.0298912, 1.0]], ['2, k, 23', [0.1497873, 0.5759568, 1.0]], ['2, k, 24', [0.1159594, 0.5318344, 1.0]]]
[['2, k, 0', [-0.09051526, 0.08850642, 1.0]], ['2, k, 1', [-0.09099831, 0.3521105, 1.0]], ['2, k, 2', [-0.09153116, 0.6067881, 1.0]], ['2, k, 3', [-0.07647678, 0.7314982, 1.0]], ['2, k, 4', [-0.2462112, 0.4922163, 1.0]], ['2, k, 5', [-0.2874766, 0.2572694, 1.0]], ['2, k, 6', [-0.277181, 0.02253917, 1.0]], ['2, k, 7', [-0.2679833, -0.03317972, 1.0]], ['2, k, 8', [0.0694802, 0.4908747, 1.0]], ['2, k, 9', [0.1207653, 0.2783411, 1.0]], ['2, k, 10', [0.1234512, 0.4846484, 1.0]], ['2, k, 11', [0.120276, 0.5457666, 1.0]], ['2, k, 12', [-0.1500211, 0.08644967, 1.0]], ['2, k, 13', [-0.155256, -0.2431481, 1.0]], ['2, k, 14', [-0.154707, -0.6326479, 1.0]], ['2, k, 15', [-0.1379551, -0.7073902, 1.0]], ['2, k, 16', [-0.02863224, 0.08810017, 1.0]], ['2, k, 17', [-0.03485546, -0.2420238, 1.0]], ['2, k, 18', [-0.03984766, -0.6029499, 1.0]], ['2, k, 19', [-0.04140293, -0.6938339, 1.0]], ['2, k, 20', [-0.09134144, 0.5442336, 1.0]], ['2, k, 21', [-0.2553761, -0.1027071, 1.0]], ['2, k, 22', [-0.3063857, -0.03897695, 1.0]], ['2, k, 23', [0.1144564, 0.6066971, 1.0]], ['2, k, 24', [0.0852256, 0.5686852, 1.0]]]
[['2, k, 0', [-0.08993129, 0.08892684, 1.0]], ['2, k, 1', [-0.09109683, 0.3521537, 1.0]], ['2, k, 2', [-0.09225665, 0.6066546, 1.0]], ['2, k, 3', [-0.07712889, 0.7317072, 1.0]], ['2, k, 4', [-0.2471209, 0.492875, 1.0]], ['2, k, 5', [-0.2873169, 0.2576711, 1.0]], ['2, k, 6', [-0.2765038, 0.02284683, 1.0]], ['2, k, 7', [-0.2686598, -0.033049, 1.0]], ['2, k, 8', [0.06938448, 0.4924478, 1.0]], ['2, k, 9', [0.1215327, 0.2820132, 1.0]], ['2, k, 10', [0.1148242, 0.4874112, 1.0]], ['2, k, 11', [0.09711555, 0.5481443, 1.0]], ['2, k, 12', [-0.1495305, 0.08665167, 1.0]], ['2, k, 13', [-0.1550791, -0.2428756, 1.0]], ['2, k, 14', [-0.1549021, -0.6325308, 1.0]], ['2, k, 15', [-0.1379383, -0.7071321, 1.0]], ['2, k, 16', [-0.02795335, 0.08878879, 1.0]], ['2, k, 17', [-0.03413207, -0.2412954, 1.0]], ['2, k, 18', [-0.03992696, -0.6030692, 1.0]], ['2, k, 19', [-0.04271147, -0.6934512, 1.0]], ['2, k, 20', [-0.09186406, 0.5441645, 1.0]], ['2, k, 21', [-0.2554184, -0.1027274, 1.0]], ['2, k, 22', [-0.3080342, -0.04296972, 1.0]], ['2, k, 23', [0.08331428, 0.6113455, 1.0]], ['2, k, 24', [0.05985048, 0.5237297, 1.0]]]
[['2, k, 0', [-0.08996201, 0.09005532, 1.0]], ['2, k, 1', [-0.09156317, 0.3525635, 1.0]], ['2, k, 2', [-0.09309911, 0.6066644, 1.0]], ['2, k, 3', [-0.07800328, 0.7318541, 1.0]], ['2, k, 4', [-0.2476697, 0.4932441, 1.0]], ['2, k, 5', [-0.2872347, 0.2578288, 1.0]], ['2, k, 6', [-0.276561, 0.0228592, 1.0]], ['2, k, 7', [-0.2681409, -0.03201013, 1.0]], ['2, k, 8', [0.06907824, 0.4950627, 1.0]], ['2, k, 9', [0.1239813, 0.2810536, 1.0]], ['2, k, 10', [0.1105488, 0.4849553, 1.0]], ['2, k, 11', [0.07612601, 0.5409948, 1.0]], ['2, k, 12', [-0.1496298, 0.08766401, 1.0]], ['2, k, 13', [-0.1550041, -0.2418793, 1.0]], ['2, k, 14', [-0.154857, -0.6323042, 1.0]], ['2, k, 15', [-0.1369713, -0.7067908, 1.0]], ['2, k, 16', [-0.02790348, 0.09000402, 1.0]], ['2, k, 17', [-0.03365993, -0.2399746, 1.0]], ['2, k, 18', [-0.03964313, -0.6027656, 1.0]], ['2, k, 19', [-0.04290824, -0.6944019, 1.0]], ['2, k, 20', [-0.09262649, 0.5442756, 1.0]], ['2, k, 21', [-0.2564618, -0.1021317, 1.0]], ['2, k, 22', [-0.3064477, -0.03911163, 1.0]], ['2, k, 23', [0.0596903, 0.6125419, 1.0]], ['2, k, 24', [0.04096379, 0.5086597, 1.0]]]
[['2, k, 0', [-0.08979844, 0.0903809, 1.0]], ['2, k, 1', [-0.09153873, 0.3526418, 1.0]], ['2, k, 2', [-0.09314035, 0.6065977, 1.0]], ['2, k, 3', [-0.07824399, 0.7317778, 1.0]], ['2, k, 4', [-0.2478711, 0.4934164, 1.0]], ['2, k, 5', [-0.28739, 0.2579781, 1.0]], ['2, k, 6', [-0.2764629, 0.02297997, 1.0]], ['2, k, 7', [-0.2682541, -0.03086141, 1.0]], ['2, k, 8', [0.06859566, 0.4964164, 1.0]], ['2, k, 9', [0.1024589, 0.2874731, 1.0]], ['2, k, 10', [0.1076303, 0.4625283, 1.0]], ['2, k, 11', [0.06984284, 0.5084675, 1.0]], ['2, k, 12', [-0.1495502, 0.08779094, 1.0]], ['2, k, 13', [-0.1550262, -0.2417625, 1.0]], ['2, k, 14', [-0.1546589, -0.6335436, 1.0]], ['2, k, 15', [-0.137463, -0.7078556, 1.0]], ['2, k, 16', [-0.02763997, 0.09061372, 1.0]], ['2, k, 17', [-0.03380377, -0.2393961, 1.0]], ['2, k, 18', [-0.03956039, -0.6027543, 1.0]], ['2, k, 19', [-0.04621578, -0.6923801, 1.0]], ['2, k, 20', [-0.09266584, 0.544242, 1.0]], ['2, k, 21', [-0.2610018, -0.09961586, 1.0]], ['2, k, 22', [-0.3046539, -0.05069066, 1.0]], ['2, k, 23', [0.07184119, 0.5810016, 1.0]], ['2, k, 24', [0.02724182, 0.4924839, 1.0]]]
[['2, k, 0', [-0.08989065, 0.09040642, 1.0]], ['2, k, 1', [-0.09174463, 0.3526011, 1.0]], ['2, k, 2', [-0.09339214, 0.6065223, 1.0]], ['2, k, 3', [-0.07853925, 0.7317594, 1.0]], ['2, k, 4', [-0.2482242, 0.4935544, 1.0]], ['2, k, 5', [-0.2873467, 0.2580652, 1.0]], ['2, k, 6', [-0.276277, 0.02304062, 1.0]], ['2, k, 7', [-0.2676843, -0.03112027, 1.0]], ['2, k, 8', [0.06813101, 0.4962672, 1.0]], ['2, k, 9', [0.1003768, 0.2876758, 1.0]], ['2, k, 10', [0.1074374, 0.4591779, 1.0]], ['2, k, 11', [0.06411596, 0.5022219, 1.0]], ['2, k, 12', [-0.1496344, 0.08780285, 1.0]], ['2, k, 13', [-0.1545077, -0.2417147, 1.0]], ['2, k, 14', [-0.1541128, -0.6349959, 1.0]], ['2, k, 15', [-0.137733, -0.7086734, 1.0]], ['2, k, 16', [-0.02770669, 0.09064835, 1.0]], ['2, k, 17', [-0.03386994, -0.2395042, 1.0]], ['2, k, 18', [-0.03933766, -0.603101, 1.0]], ['2, k, 19', [-0.04595561, -0.6924524, 1.0]], ['2, k, 20', [-0.0929241, 0.544176, 1.0]], ['2, k, 21', [-0.2598411, -0.09898584, 1.0]], ['2, k, 22', [-0.3033454, -0.05569641, 1.0]], ['2, k, 23', [0.05574925, 0.5416615, 1.0]], ['2, k, 24', [0.0242223, 0.483566, 1.0]]]
[['2, k, 0', [-0.09019957, 0.09027554, 1.0]], ['2, k, 1', [-0.09212144, 0.3524051, 1.0]], ['2, k, 2', [-0.09375203, 0.6063108, 1.0]], ['2, k, 3', [-0.07879821, 0.7317435, 1.0]], ['2, k, 4', [-0.2486242, 0.4935988, 1.0]], ['2, k, 5', [-0.2874151, 0.2580886, 1.0]], ['2, k, 6', [-0.2761602, 0.02299562, 1.0]], ['2, k, 7', [-0.2669092, -0.02834199, 1.0]], ['2, k, 8', [0.06475815, 0.4937996, 1.0]], ['2, k, 9', [0.09799939, 0.286102, 1.0]], ['2, k, 10', [0.1066282, 0.4536906, 1.0]], ['2, k, 11', [0.06300569, 0.4969728, 1.0]], ['2, k, 12', [-0.1499746, 0.08761247, 1.0]], ['2, k, 13', [-0.1542206, -0.2419382, 1.0]], ['2, k, 14', [-0.1538579, -0.6352786, 1.0]], ['2, k, 15', [-0.1377156, -0.7090093, 1.0]], ['2, k, 16', [-0.027969, 0.09058615, 1.0]], ['2, k, 17', [-0.03363038, -0.2396241, 1.0]], ['2, k, 18', [-0.03904502, -0.6033091, 1.0]], ['2, k, 19', [-0.04541738, -0.6926771, 1.0]], ['2, k, 20', [-0.09330842, 0.5439694, 1.0]], ['2, k, 21', [-0.2531387, -0.1010578, 1.0]], ['2, k, 22', [-0.3045139, -0.0482211, 1.0]], ['2, k, 23', [0.07487931, 0.5498394, 1.0]], ['2, k, 24', [0.02368095, 0.4901272, 1.0]]]
[['2, k, 0', [-0.09021185, 0.09021901, 1.0]], ['2, k, 1', [-0.09245683, 0.3522533, 1.0]], ['2, k, 2', [-0.09469632, 0.6060132, 1.0]], ['2, k, 3', [-0.07928143, 0.7316408, 1.0]], ['2, k, 4', [-0.2489072, 0.4937449, 1.0]], ['2, k, 5', [-0.2874017, 0.2582221, 1.0]], ['2, k, 6', [-0.2760869, 0.02313035, 1.0]], ['2, k, 7', [-0.2660936, -0.02902008, 1.0]], ['2, k, 8', [0.06515201, 0.4932605, 1.0]], ['2, k, 9', [0.09707797, 0.2858775, 1.0]], ['2, k, 10', [0.1065507, 0.4525514, 1.0]], ['2, k, 11', [0.06261064, 0.4933641, 1.0]], ['2, k, 12', [-0.1500008, 0.08757494, 1.0]], ['2, k, 13', [-0.1540551, -0.2420154, 1.0]], ['2, k, 14', [-0.1531118, -0.6357204, 1.0]], ['2, k, 15', [-0.1378884, -0.7094604, 1.0]], ['2, k, 16', [-0.027971, 0.09051675, 1.0]], ['2, k, 17', [-0.03330223, -0.2397377, 1.0]], ['2, k, 18', [-0.03886671, -0.6033674, 1.0]], ['2, k, 19', [-0.04512518, -0.6926157, 1.0]], ['2, k, 20', [-0.09409403, 0.5437141, 1.0]], ['2, k, 21', [-0.2543748, -0.1014259, 1.0]], ['2, k, 22', [-0.3033489, -0.04633278, 1.0]], ['2, k, 23', [0.06880093, 0.548626, 1.0]], ['2, k, 24', [0.02276544, 0.4831243, 1.0]]]
[['2, k, 0', [-0.09021647, 0.09025883, 1.0]], ['2, k, 1', [-0.09262197, 0.352176, 1.0]], ['2, k, 2', [-0.09498022, 0.6058329, 1.0]], ['2, k, 3', [-0.07952629, 0.7314343, 1.0]], ['2, k, 4', [-0.2489661, 0.4940235, 1.0]], ['2, k, 5', [-0.2871947, 0.2584626, 1.0]], ['2, k, 6', [-0.2752695, 0.02340332, 1.0]], ['2, k, 7', [-0.2656377, -0.0302577, 1.0]], ['2, k, 8', [0.06526573, 0.4934063, 1.0]], ['2, k, 9', [0.09486643, 0.2856892, 1.0]], ['2, k, 10', [0.1057432, 0.451594, 1.0]], ['2, k, 11', [0.06260292, 0.4959174, 1.0]], ['2, k, 12', [-0.1500351, 0.08765643, 1.0]], ['2, k, 13', [-0.1538191, -0.2420328, 1.0]], ['2, k, 14', [-0.1532787, -0.6346395, 1.0]], ['2, k, 15', [-0.1375457, -0.7088339, 1.0]], ['2, k, 16', [-0.02793178, 0.09047212, 1.0]], ['2, k, 17', [-0.03333574, -0.239656, 1.0]], ['2, k, 18', [-0.0388393, -0.6040812, 1.0]], ['2, k, 19', [-0.04494395, -0.6926355, 1.0]], ['2, k, 20', [-0.09436065, 0.5435618, 1.0]], ['2, k, 21', [-0.2540123, -0.1018621, 1.0]], ['2, k, 22', [-0.3051488, -0.04504687, 1.0]], ['2, k, 23', [0.06352175, 0.556491, 1.0]], ['2, k, 24', [0.02392176, 0.4798312, 1.0]]]
[['2, k, 0', [-0.09002742, 0.09041186, 1.0]], ['2, k, 1', [-0.09250738, 0.3522775, 1.0]], ['2, k, 2', [-0.09489577, 0.6059012, 1.0]], ['2, k, 3', [-0.07991652, 0.7314234, 1.0]], ['2, k, 4', [-0.2490865, 0.4939113, 1.0]], ['2, k, 5', [-0.2870671, 0.2583128, 1.0]], ['2, k, 6', [-0.2749991, 0.02320957, 1.0]], ['2, k, 7', [-0.2654341, -0.02943563, 1.0]], ['2, k, 8', [0.06500774, 0.49378, 1.0]], ['2, k, 9', [0.09413608, 0.2853507, 1.0]], ['2, k, 10', [0.1054616, 0.4506022, 1.0]], ['2, k, 11', [0.06280369, 0.4982563, 1.0]], ['2, k, 12', [-0.1499241, 0.08778097, 1.0]], ['2, k, 13', [-0.1537083, -0.2419028, 1.0]], ['2, k, 14', [-0.1540734, -0.6324053, 1.0]], ['2, k, 15', [-0.1375756, -0.7066613, 1.0]], ['2, k, 16', [-0.02767984, 0.09063976, 1.0]], ['2, k, 17', [-0.0332198, -0.2393826, 1.0]], ['2, k, 18', [-0.03888214, -0.6035149, 1.0]], ['2, k, 19', [-0.04514148, -0.6929435, 1.0]], ['2, k, 20', [-0.09427917, 0.5436384, 1.0]], ['2, k, 21', [-0.2489747, -0.1013067, 1.0]], ['2, k, 22', [-0.3017897, -0.04387517, 1.0]], ['2, k, 23', [0.05693569, 0.5606462, 1.0]], ['2, k, 24', [0.02426658, 0.485312, 1.0]]]
[['2, k, 0', [-0.08976459, 0.09074345, 1.0]], ['2, k, 1', [-0.09258004, 0.3522986, 1.0]], ['2, k, 2', [-0.09526224, 0.6056769, 1.0]], ['2, k, 3', [-0.08051358, 0.7310799, 1.0]], ['2, k, 4', [-0.2490686, 0.4941339, 1.0]], ['2, k, 5', [-0.2868735, 0.2584998, 1.0]], ['2, k, 6', [-0.2743423, 0.02344002, 1.0]], ['2, k, 7', [-0.2636063, -0.02834651, 1.0]], ['2, k, 8', [0.06346808, 0.4996748, 1.0]], ['2, k, 9', [0.09407285, 0.2854684, 1.0]], ['2, k, 10', [0.1079256, 0.4512102, 1.0]], ['2, k, 11', [0.06744181, 0.5046988, 1.0]], ['2, k, 12', [-0.1497739, 0.08794369, 1.0]], ['2, k, 13', [-0.1536176, -0.2417936, 1.0]], ['2, k, 14', [-0.1541191, -0.6320904, 1.0]], ['2, k, 15', [-0.1376194, -0.7065003, 1.0]], ['2, k, 16', [-0.02730349, 0.09116743, 1.0]], ['2, k, 17', [-0.03254031, -0.2388419, 1.0]], ['2, k, 18', [-0.03879744, -0.6029368, 1.0]], ['2, k, 19', [-0.04519669, -0.6937411, 1.0]], ['2, k, 20', [-0.09456307, 0.5434905, 1.0]], ['2, k, 21', [-0.2510835, -0.09664655, 1.0]], ['2, k, 22', [-0.2985033, -0.03376529, 1.0]], ['2, k, 23', [0.05891587, 0.5755709, 1.0]], ['2, k, 24', [0.02780444, 0.4869486, 1.0]]]
[['2, k, 0', [-0.0891838, 0.09101855, 1.0]], ['2, k, 1', [-0.09249391, 0.3523036, 1.0]], ['2, k, 2', [-0.09532997, 0.6055793, 1.0]], ['2, k, 3', [-0.08076106, 0.7309372, 1.0]], ['2, k, 4', [-0.2492204, 0.4944395, 1.0]], ['2, k, 5', [-0.2868165, 0.2587674, 1.0]], ['2, k, 6', [-0.2739096, 0.02368243, 1.0]], ['2, k, 7', [-0.2633142, -0.02988879, 1.0]], ['2, k, 8', [0.0635967, 0.4999596, 1.0]], ['2, k, 9', [0.09358975, 0.2870835, 1.0]], ['2, k, 10', [0.06862422, 0.5092147, 1.0]], ['2, k, 11', [0.05599589, 0.5346161, 1.0]], ['2, k, 12', [-0.1493074, 0.08818284, 1.0]], ['2, k, 13', [-0.1533162, -0.2417418, 1.0]], ['2, k, 14', [-0.1545126, -0.6316838, 1.0]], ['2, k, 15', [-0.1370586, -0.7065914, 1.0]], ['2, k, 16', [-0.02664164, 0.09145803, 1.0]], ['2, k, 17', [-0.03233465, -0.2384643, 1.0]], ['2, k, 18', [-0.03847766, -0.6028686, 1.0]], ['2, k, 19', [-0.0449221, -0.6937505, 1.0]], ['2, k, 20', [-0.09459439, 0.5434305, 1.0]], ['2, k, 21', [-0.249451, -0.1020347, 1.0]], ['2, k, 22', [-0.2956939, -0.058768, 1.0]], ['2, k, 23', [0.0355218, 0.6072204, 1.0]], ['2, k, 24', [0.01222081, 0.5166873, 1.0]]]
[['2, k, 0', [-0.08896393, 0.09092974, 1.0]], ['2, k, 1', [-0.09248662, 0.3522516, 1.0]], ['2, k, 2', [-0.09551148, 0.6054559, 1.0]], ['2, k, 3', [-0.08069641, 0.7307182, 1.0]], ['2, k, 4', [-0.2492011, 0.4951646, 1.0]], ['2, k, 5', [-0.2864994, 0.2588768, 1.0]], ['2, k, 6', [-0.2726035, 0.02369055, 1.0]], ['2, k, 7', [-0.2627209, -0.02906527, 1.0]], ['2, k, 8', [0.06134506, 0.4968894, 1.0]], ['2, k, 9', [0.0958672, 0.2987975, 1.0]], ['2, k, 10', [0.1078831, 0.4936197, 1.0]], ['2, k, 11', [0.1012973, 0.5403398, 1.0]], ['2, k, 12', [-0.1491135, 0.08807813, 1.0]], ['2, k, 13', [-0.1530449, -0.2420264, 1.0]], ['2, k, 14', [-0.1533091, -0.6328667, 1.0]], ['2, k, 15', [-0.137385, -0.7078553, 1.0]], ['2, k, 16', [-0.02628778, 0.09134539, 1.0]], ['2, k, 17', [-0.032558, -0.2386495, 1.0]], ['2, k, 18', [-0.03847678, -0.6028667, 1.0]], ['2, k, 19', [-0.04497885, -0.6937541, 1.0]], ['2, k, 20', [-0.0947137, 0.543329, 1.0]], ['2, k, 21', [-0.2486859, -0.102588, 1.0]], ['2, k, 22', [-0.2985457, -0.03941219, 1.0]], ['2, k, 23', [0.08821821, 0.6028655, 1.0]], ['2, k, 24', [0.05921742, 0.5502496, 1.0]]]
[['2, k, 0', [-0.08889453, 0.09067269, 1.0]], ['2, k, 1', [-0.09245928, 0.3521158, 1.0]], ['2, k, 2', [-0.09550891, 0.6054197, 1.0]], ['2, k, 3', [-0.08055771, 0.730455, 1.0]], ['2, k, 4', [-0.249457, 0.494969, 1.0]], ['2, k, 5', [-0.2865232, 0.2590441, 1.0]], ['2, k, 6', [-0.2722268, 0.02387041, 1.0]], ['2, k, 7', [-0.2622243, -0.02818735, 1.0]], ['2, k, 8', [0.05938498, 0.4948576, 1.0]], ['2, k, 9', [0.1179845, 0.2797287, 1.0]], ['2, k, 10', [0.1157159, 0.4787038, 1.0]], ['2, k, 11', [0.1150012, 0.5284253, 1.0]], ['2, k, 12', [-0.1489755, 0.0875523, 1.0]], ['2, k, 13', [-0.1531104, -0.2422742, 1.0]], ['2, k, 14', [-0.1527842, -0.6321166, 1.0]], ['2, k, 15', [-0.1379369, -0.707203, 1.0]], ['2, k, 16', [-0.02626845, 0.09125114, 1.0]], ['2, k, 17', [-0.03255558, -0.2387556, 1.0]], ['2, k, 18', [-0.038382, -0.6051174, 1.0]], ['2, k, 19', [-0.04431009, -0.6939389, 1.0]], ['2, k, 20', [-0.09471238, 0.543273, 1.0]], ['2, k, 21', [-0.246779, -0.1013543, 1.0]], ['2, k, 22', [-0.2977507, -0.04115937, 1.0]], ['2, k, 23', [0.1060544, 0.5887951, 1.0]], ['2, k, 24', [0.08006189, 0.5311977, 1.0]]]
[['2, k, 0', [-0.08879929, 0.09043653, 1.0]], ['2, k, 1', [-0.09257514, 0.3519503, 1.0]], ['2, k, 2', [-0.09600173, 0.605248, 1.0]], ['2, k, 3', [-0.08047497, 0.7304213, 1.0]], ['2, k, 4', [-0.2495815, 0.4949577, 1.0]], ['2, k, 5', [-0.2864853, 0.2592836, 1.0]], ['2, k, 6', [-0.2715079, 0.02418911, 1.0]], ['2, k, 7', [-0.2617208, -0.02872752, 1.0]], ['2, k, 8', [0.06218563, 0.4936727, 1.0]], ['2, k, 9', [0.1107312, 0.2830183, 1.0]], ['2, k, 10', [0.1584701, 0.382497, 1.0]], ['2, k, 11', [0.1711262, 0.4396731, 1.0]], ['2, k, 12', [-0.1487518, 0.08731287, 1.0]], ['2, k, 13', [-0.1531085, -0.2424127, 1.0]], ['2, k, 14', [-0.1528057, -0.6320747, 1.0]], ['2, k, 15', [-0.1371027, -0.7072353, 1.0]], ['2, k, 16', [-0.02621442, 0.09074786, 1.0]], ['2, k, 17', [-0.03260767, -0.2393548, 1.0]], ['2, k, 18', [-0.03831044, -0.6046875, 1.0]], ['2, k, 19', [-0.04426025, -0.693837, 1.0]], ['2, k, 20', [-0.09510133, 0.5430954, 1.0]], ['2, k, 21', [-0.2476636, -0.1013738, 1.0]], ['2, k, 22', [-0.2978927, -0.0279323, 1.0]], ['2, k, 23', [0.1813883, 0.4965325, 1.0]], ['2, k, 24', [0.1361573, 0.4386659, 1.0]]]
[['2, k, 0', [-0.0888091, 0.09025426, 1.0]], ['2, k, 1', [-0.09285227, 0.3516357, 1.0]], ['2, k, 2', [-0.09674685, 0.6048059, 1.0]], ['2, k, 3', [-0.07999332, 0.7299466, 1.0]], ['2, k, 4', [-0.2494606, 0.4955288, 1.0]], ['2, k, 5', [-0.2866612, 0.2599678, 1.0]], ['2, k, 6', [-0.2709098, 0.02481341, 1.0]], ['2, k, 7', [-0.261817, -0.02992965, 1.0]], ['2, k, 8', [0.06323799, 0.4931988, 1.0]], ['2, k, 9', [0.1088613, 0.2806776, 1.0]], ['2, k, 10', [0.1698665, 0.3584585, 1.0]], ['2, k, 11', [0.1908443, 0.3970434, 1.0]], ['2, k, 12', [-0.1487141, 0.0870316, 1.0]], ['2, k, 13', [-0.1503515, -0.2431025, 1.0]], ['2, k, 14', [-0.1528726, -0.6313835, 1.0]], ['2, k, 15', [-0.1371983, -0.7067599, 1.0]], ['2, k, 16', [-0.02629502, 0.09052514, 1.0]], ['2, k, 17', [-0.03304066, -0.2397339, 1.0]], ['2, k, 18', [-0.03813306, -0.6026352, 1.0]], ['2, k, 19', [-0.04423613, -0.6937775, 1.0]], ['2, k, 20', [-0.09573637, 0.5426774, 1.0]], ['2, k, 21', [-0.2498946, -0.1024661, 1.0]], ['2, k, 22', [-0.297828, -0.03998581, 1.0]], ['2, k, 23', [0.2036481, 0.4426466, 1.0]], ['2, k, 24', [0.158406, 0.3897429, 1.0]]]
[['2, k, 0', [-0.08886746, 0.09004921, 1.0]], ['2, k, 1', [-0.09295063, 0.3514833, 1.0]], ['2, k, 2', [-0.09686289, 0.6047086, 1.0]], ['2, k, 3', [-0.07972766, 0.7297519, 1.0]], ['2, k, 4', [-0.2493526, 0.4964225, 1.0]], ['2, k, 5', [-0.2864631, 0.2598978, 1.0]], ['2, k, 6', [-0.2707511, 0.0247246, 1.0]], ['2, k, 7', [-0.2619272, -0.02900944, 1.0]], ['2, k, 8', [0.06333176, 0.4930013, 1.0]], ['2, k, 9', [0.1069232, 0.2627771, 1.0]], ['2, k, 10', [0.1819731, 0.3194382, 1.0]], ['2, k, 11', [0.2106941, 0.3472836, 1.0]], ['2, k, 12', [-0.1487466, 0.08692213, 1.0]], ['2, k, 13', [-0.1499412, -0.2432336, 1.0]], ['2, k, 14', [-0.1518641, -0.6327006, 1.0]], ['2, k, 15', [-0.1373155, -0.7079766, 1.0]], ['2, k, 16', [-0.02640036, 0.09025791, 1.0]], ['2, k, 17', [-0.03305623, -0.2400986, 1.0]], ['2, k, 18', [-0.03796053, -0.604748, 1.0]], ['2, k, 19', [-0.04407781, -0.6939571, 1.0]], ['2, k, 20', [-0.09585828, 0.5425638, 1.0]], ['2, k, 21', [-0.2472172, -0.1025213, 1.0]], ['2, k, 22', [-0.2974734, -0.04058678, 1.0]], ['2, k, 23', [0.2304559, 0.3802815, 1.0]], ['2, k, 24', [0.1853463, 0.3541352, 1.0]]]
