[['2, k, 0', [-0.1693806, 0.0627045, 1.0]], ['2, k, 1', [-0.1744055, 0.3360615, 1.0]], ['2, k, 2', [-0.1779027, 0.6020299, 1.0]], ['2, k, 3', [-0.1605729, 0.7361863, 1.0]], ['2, k, 4', [-0.3233424, 0.4775173, 1.0]], ['2, k, 5', [-0.3772949, 0.2482764, 1.0]], ['2, k, 6', [-0.379802, 0.06259124, 1.0]], ['2, k, 7', [-0.3790559, 0.0162892, 1.0]], ['2, k, 8', [-0.008777532, 0.4806752, 1.0]], ['2, k, 9', [0.03261429, 0.24074, 1.0]], ['2, k, 10', [0.04258983, 0.05893129, 1.0]], ['2, k, 11', [0.02881363, 0.00101891, 1.0]], ['2, k, 12', [-0.2297417, 0.06204612, 1.0]], ['2, k, 13', [-0.2265017, -0.2516297, 1.0]], ['2, k, 14', [-0.2154921, -0.554631, 1.0]], ['2, k, 15', [-0.2084797, -0.6266006, 1.0]], ['2, k, 16', [-0.1049998, 0.06178008, 1.0]], ['2, k, 17', [-0.1188827, -0.2533045, 1.0]], ['2, k, 18', [-0.1077544, -0.5280512, 1.0]], ['2, k, 19', [-0.0905266, -0.5750736, 1.0]], ['2, k, 20', [-0.1772152, 0.5365578, 1.0]], ['2, k, 21', [-0.380531, -0.05639137, 1.0]], ['2, k, 22', [-0.4083714, 0.01659314, 1.0]], ['2, k, 23', [0.02539474, -0.06383805, 1.0]], ['2, k, 24', [-0.001582417, 0.004877097, 1.0]]]
[['2, k, 0', [-0.1581009, 0.06865014, 1.0]], ['2, k, 1', [-0.1629942, 0.3401707, 1.0]], ['2, k, 2', [-0.1684163, 0.6041585, 1.0]], ['2, k, 3', [-0.1615185, 0.7384565, 1.0]], ['2, k, 4', [-0.3182707, 0.4923549, 1.0]], ['2, k, 5', [-0.382072, 0.2568405, 1.0]], ['2, k, 6', [-0.3716714, 0.06198855, 1.0]], ['2, k, 7', [-0.3604647, 0.02096751, 1.0]], ['2, k, 8', [0.003425979, 0.4881499, 1.0]], ['2, k, 9', [0.0467099, 0.2476691, 1.0]], ['2, k, 10', [0.04948618, 0.0633603, 1.0]], ['2, k, 11', [0.03420149, 0.006363614, 1.0]], ['2, k, 12', [-0.218641, 0.06874916, 1.0]], ['2, k, 13', [-0.2110123, -0.2461922, 1.0]], ['2, k, 14', [-0.2122826, -0.5607728, 1.0]], ['2, k, 15', [-0.2064273, -0.6310757, 1.0]], ['2, k, 16', [-0.09404173, 0.06683167, 1.0]], ['2, k, 17', [-0.1124552, -0.2481766, 1.0]], ['2, k, 18', [-0.1060374, -0.5682598, 1.0]], ['2, k, 19', [-0.1119865, -0.6350803, 1.0]], ['2, k, 20', [-0.1670799, 0.539229, 1.0]], ['2, k, 21', [-0.3636974, -0.05783133, 1.0]], ['2, k, 22', [-0.3802618, 0.01194526, 1.0]], ['2, k, 23', [0.04003544, -0.05140216, 1.0]], ['2, k, 24', [0.008520388, 0.008195722, 1.0]]]
[['2, k, 0', [-0.1588599, 0.06792659, 1.0]], ['2, k, 1', [-0.1642055, 0.3391997, 1.0]], ['2, k, 2', [-0.1697936, 0.6030995, 1.0]], ['2, k, 3', [-0.1632745, 0.7377042, 1.0]], ['2, k, 4', [-0.3208537, 0.4881084, 1.0]], ['2, k, 5', [-0.3769969, 0.2561909, 1.0]], ['2, k, 6', [-0.362074, 0.06558977, 1.0]], ['2, k, 7', [-0.3490917, 0.01951126, 1.0]], ['2, k, 8', [0.002523294, 0.4880188, 1.0]], ['2, k, 9', [0.04527275, 0.2484747, 1.0]], ['2, k, 10', [0.04862566, 0.06407075, 1.0]], ['2, k, 11', [0.03138705, 0.003949215, 1.0]], ['2, k, 12', [-0.2195273, 0.06782771, 1.0]], ['2, k, 13', [-0.2132919, -0.247085, 1.0]], ['2, k, 14', [-0.2124364, -0.5604684, 1.0]], ['2, k, 15', [-0.2100528, -0.6321101, 1.0]], ['2, k, 16', [-0.0946576, 0.06630618, 1.0]], ['2, k, 17', [-0.1127565, -0.2486483, 1.0]], ['2, k, 18', [-0.1064262, -0.6001073, 1.0]], ['2, k, 19', [-0.1206111, -0.6540712, 1.0]], ['2, k, 20', [-0.1684505, 0.5381728, 1.0]], ['2, k, 21', [-0.3469604, -0.04942759, 1.0]], ['2, k, 22', [-0.3710098, 0.008096368, 1.0]], ['2, k, 23', [0.03316369, -0.05611916, 1.0]], ['2, k, 24', [0.00369829, -0.01549238, 1.0]]]
[['2, k, 0', [-0.1592939, 0.06740667, 1.0]], ['2, k, 1', [-0.1650435, 0.3385523, 1.0]], ['2, k, 2', [-0.170924, 0.6024448, 1.0]], ['2, k, 3', [-0.1639628, 0.7372136, 1.0]], ['2, k, 4', [-0.3222843, 0.4866499, 1.0]], ['2, k, 5', [-0.3754129, 0.2555729, 1.0]], ['2, k, 6', [-0.3613231, 0.06597, 1.0]], ['2, k, 7', [-0.3520433, 0.0155599, 1.0]], ['2, k, 8', [0.00171436, 0.4873976, 1.0]], ['2, k, 9', [0.0447631, 0.248605, 1.0]], ['2, k, 10', [0.047425, 0.06412575, 1.0]], ['2, k, 11', [0.03093593, 0.001482731, 1.0]], ['2, k, 12', [-0.2199707, 0.06719337, 1.0]], ['2, k, 13', [-0.2130948, -0.247476, 1.0]], ['2, k, 14', [-0.2157524, -0.5582971, 1.0]], ['2, k, 15', [-0.209855, -0.6299206, 1.0]], ['2, k, 16', [-0.09505047, 0.06591648, 1.0]], ['2, k, 17', [-0.1132031, -0.2489878, 1.0]], ['2, k, 18', [-0.1127578, -0.5882359, 1.0]], ['2, k, 19', [-0.1108816, -0.6499283, 1.0]], ['2, k, 20', [-0.1695257, 0.537506, 1.0]], ['2, k, 21', [-0.3497992, -0.04951971, 1.0]], ['2, k, 22', [-0.3658169, -0.02930461, 1.0]], ['2, k, 23', [0.02543937, -0.06373749, 1.0]], ['2, k, 24', [0.003300493, -0.02215823, 1.0]]]
[['2, k, 0', [-0.1605785, 0.06617951, 1.0]], ['2, k, 1', [-0.1664446, 0.3367468, 1.0]], ['2, k, 2', [-0.1724153, 0.5994805, 1.0]], ['2, k, 3', [-0.1653386, 0.7355742, 1.0]], ['2, k, 4', [-0.3239474, 0.4844762, 1.0]], ['2, k, 5', [-0.373992, 0.2528953, 1.0]], ['2, k, 6', [-0.3650923, 0.06602628, 1.0]], ['2, k, 7', [-0.3660232, 0.01810222, 1.0]], ['2, k, 8', [-0.000393355, 0.4854557, 1.0]], ['2, k, 9', [0.04223144, 0.2475618, 1.0]], ['2, k, 10', [0.0452943, 0.06291682, 1.0]], ['2, k, 11', [0.03095869, 0.005927846, 1.0]], ['2, k, 12', [-0.2214874, 0.06570547, 1.0]], ['2, k, 13', [-0.2221265, -0.2490153, 1.0]], ['2, k, 14', [-0.2156286, -0.5588347, 1.0]], ['2, k, 15', [-0.2121039, -0.6324905, 1.0]], ['2, k, 16', [-0.09611521, 0.06490862, 1.0]], ['2, k, 17', [-0.1131695, -0.2500682, 1.0]], ['2, k, 18', [-0.105756, -0.5241065, 1.0]], ['2, k, 19', [-0.09673173, -0.5714504, 1.0]], ['2, k, 20', [-0.1710201, 0.5348763, 1.0]], ['2, k, 21', [-0.3625834, -0.05766703, 1.0]], ['2, k, 22', [-0.3940734, 0.01651521, 1.0]], ['2, k, 23', [0.03608981, -0.04964941, 1.0]], ['2, k, 24', [0.002778884, -0.01581603, 1.0]]]
[['2, k, 0', [-0.1608238, 0.06599224, 1.0]], ['2, k, 1', [-0.166467, 0.336569, 1.0]], ['2, k, 2', [-0.1722582, 0.599263, 1.0]], ['2, k, 3', [-0.1649305, 0.7351549, 1.0]], ['2, k, 4', [-0.3248856, 0.4836789, 1.0]], ['2, k, 5', [-0.3750318, 0.2510062, 1.0]], ['2, k, 6', [-0.3725406, 0.06422974, 1.0]], ['2, k, 7', [-0.377632, 0.01341661, 1.0]], ['2, k, 8', [-0.0006163612, 0.485339, 1.0]], ['2, k, 9', [0.04082844, 0.2462446, 1.0]], ['2, k, 10', [0.04469835, 0.06159016, 1.0]], ['2, k, 11', [0.03078839, 0.007167644, 1.0]], ['2, k, 12', [-0.2217096, 0.06545947, 1.0]], ['2, k, 13', [-0.221825, -0.2494809, 1.0]], ['2, k, 14', [-0.2142441, -0.5503378, 1.0]], ['2, k, 15', [-0.2119435, -0.623468, 1.0]], ['2, k, 16', [-0.09633957, 0.06479792, 1.0]], ['2, k, 17', [-0.1133254, -0.2502691, 1.0]], ['2, k, 18', [-0.1069079, -0.524134, 1.0]], ['2, k, 19', [-0.09797989, -0.5715119, 1.0]], ['2, k, 20', [-0.1709238, 0.534685, 1.0]], ['2, k, 21', [-0.3825139, -0.0570447, 1.0]], ['2, k, 22', [-0.4063531, 0.02049559, 1.0]], ['2, k, 23', [0.02480307, -0.05669689, 1.0]], ['2, k, 24', [0.00158228, -0.007205572, 1.0]]]
[['2, k, 0', [-0.160953, 0.065896, 1.0]], ['2, k, 1', [-0.1665529, 0.3362752, 1.0]], ['2, k, 2', [-0.1722588, 0.5987203, 1.0]], ['2, k, 3', [-0.1647714, 0.7350547, 1.0]], ['2, k, 4', [-0.3240801, 0.4843733, 1.0]], ['2, k, 5', [-0.3757944, 0.2509677, 1.0]], ['2, k, 6', [-0.385226, 0.06452828, 1.0]], ['2, k, 7', [-0.3941233, 0.008453807, 1.0]], ['2, k, 8', [-0.0006567079, 0.4851866, 1.0]], ['2, k, 9', [0.04052573, 0.2457427, 1.0]], ['2, k, 10', [0.04421302, 0.06107926, 1.0]], ['2, k, 11', [0.03112767, 0.00293063, 1.0]], ['2, k, 12', [-0.2218822, 0.06536935, 1.0]], ['2, k, 13', [-0.2225567, -0.2498432, 1.0]], ['2, k, 14', [-0.2132365, -0.5488096, 1.0]], ['2, k, 15', [-0.2155731, -0.6213204, 1.0]], ['2, k, 16', [-0.09641723, 0.06472486, 1.0]], ['2, k, 17', [-0.1131777, -0.2505273, 1.0]], ['2, k, 18', [-0.107041, -0.5243866, 1.0]], ['2, k, 19', [-0.09812827, -0.5717896, 1.0]], ['2, k, 20', [-0.170951, 0.5342166, 1.0]], ['2, k, 21', [-0.3956599, -0.06305283, 1.0]], ['2, k, 22', [-0.4237089, 0.007148509, 1.0]], ['2, k, 23', [0.0371591, -0.05732614, 1.0]], ['2, k, 24', [0.001154535, -0.01783614, 1.0]]]
[['2, k, 0', [-0.1608813, 0.06560924, 1.0]], ['2, k, 1', [-0.1663531, 0.3360095, 1.0]], ['2, k, 2', [-0.1717275, 0.5984241, 1.0]], ['2, k, 3', [-0.1637623, 0.7345111, 1.0]], ['2, k, 4', [-0.3233827, 0.4848713, 1.0]], ['2, k, 5', [-0.3768386, 0.2501849, 1.0]], ['2, k, 6', [-0.4141802, 0.06680859, 1.0]], ['2, k, 7', [-0.4299264, 0.003708185, 1.0]], ['2, k, 8', [-0.0008685994, 0.484409, 1.0]], ['2, k, 9', [0.04036442, 0.2454731, 1.0]], ['2, k, 10', [0.04372251, 0.06074978, 1.0]], ['2, k, 11', [0.02907998, 0.007236689, 1.0]], ['2, k, 12', [-0.221837, 0.06503115, 1.0]], ['2, k, 13', [-0.2230344, -0.2504376, 1.0]], ['2, k, 14', [-0.2151031, -0.5610902, 1.0]], ['2, k, 15', [-0.2140455, -0.6323915, 1.0]], ['2, k, 16', [-0.09632736, 0.06451622, 1.0]], ['2, k, 17', [-0.114232, -0.2506277, 1.0]], ['2, k, 18', [-0.1069077, -0.5245037, 1.0]], ['2, k, 19', [-0.09802829, -0.571932, 1.0]], ['2, k, 20', [-0.1705316, 0.5339278, 1.0]], ['2, k, 21', [-0.4232285, -0.06182602, 1.0]], ['2, k, 22', [-0.4415843, 0.01765679, 1.0]], ['2, k, 23', [0.03327614, -0.04977054, 1.0]], ['2, k, 24', [0.003179297, -0.01215321, 1.0]]]
[['2, k, 0', [-0.1607229, 0.06556854, 1.0]], ['2, k, 1', [-0.1662798, 0.3359671, 1.0]], ['2, k, 2', [-0.171674, 0.59841, 1.0]], ['2, k, 3', [-0.1635197, 0.7344916, 1.0]], ['2, k, 4', [-0.3233137, 0.4847315, 1.0]], ['2, k, 5', [-0.3991457, 0.2595853, 1.0]], ['2, k, 6', [-0.4710764, 0.08720448, 1.0]], ['2, k, 7', [-0.4970334, 0.01768619, 1.0]], ['2, k, 8', [-0.0008222513, 0.4843956, 1.0]], ['2, k, 9', [0.04033438, 0.2456589, 1.0]], ['2, k, 10', [0.04359163, 0.06092583, 1.0]], ['2, k, 11', [0.02985097, 0.006245293, 1.0]], ['2, k, 12', [-0.2217092, 0.0649918, 1.0]], ['2, k, 13', [-0.2231556, -0.2505181, 1.0]], ['2, k, 14', [-0.2147388, -0.5598295, 1.0]], ['2, k, 15', [-0.2127985, -0.6316971, 1.0]], ['2, k, 16', [-0.09609731, 0.06448152, 1.0]], ['2, k, 17', [-0.1150236, -0.2507792, 1.0]], ['2, k, 18', [-0.1071368, -0.5244877, 1.0]], ['2, k, 19', [-0.09815132, -0.5719191, 1.0]], ['2, k, 20', [-0.1704727, 0.5339039, 1.0]], ['2, k, 21', [-0.5089815, -0.03565875, 1.0]], ['2, k, 22', [-0.5032488, 0.04906574, 1.0]], ['2, k, 23', [0.02730456, -0.05784434, 1.0]], ['2, k, 24', [0.0004609716, -0.0003621123, 1.0]]]
[['2, k, 0', [-0.1606584, 0.06554849, 1.0]], ['2, k, 1', [-0.1662837, 0.3358514, 1.0]], ['2, k, 2', [-0.1717508, 0.5981708, 1.0]], ['2, k, 3', [-0.1635004, 0.7343606, 1.0]], ['2, k, 4', [-0.3230508, 0.4847138, 1.0]], ['2, k, 5', [-0.4142916, 0.2665762, 1.0]], ['2, k, 6', [-0.4967612, 0.09110117, 1.0]], ['2, k, 7', [-0.5401053, 0.03306485, 1.0]], ['2, k, 8', [-0.000804744, 0.4844086, 1.0]], ['2, k, 9', [0.04033457, 0.2458156, 1.0]], ['2, k, 10', [0.04357598, 0.06105669, 1.0]], ['2, k, 11', [0.03016257, 0.007030527, 1.0]], ['2, k, 12', [-0.2216396, 0.0649465, 1.0]], ['2, k, 13', [-0.2185832, -0.2500768, 1.0]], ['2, k, 14', [-0.2152427, -0.5590863, 1.0]], ['2, k, 15', [-0.2126754, -0.6311225, 1.0]], ['2, k, 16', [-0.09600528, 0.06450132, 1.0]], ['2, k, 17', [-0.1148719, -0.250621, 1.0]], ['2, k, 18', [-0.1091843, -0.5621553, 1.0]], ['2, k, 19', [-0.1167942, -0.6333196, 1.0]], ['2, k, 20', [-0.1705275, 0.5336899, 1.0]], ['2, k, 21', [-0.5604852, -0.01329117, 1.0]], ['2, k, 22', [-0.5313772, 0.08052485, 1.0]], ['2, k, 23', [0.02888266, -0.05561981, 1.0]], ['2, k, 24', [0.00023534, 0.009005412, 1.0]]]
[['2, k, 0', [-0.1603632, 0.06554771, 1.0]], ['2, k, 1', [-0.1661257, 0.3358929, 1.0]], ['2, k, 2', [-0.1716076, 0.5983284, 1.0]], ['2, k, 3', [-0.163308, 0.7344306, 1.0]], ['2, k, 4', [-0.322548, 0.4847172, 1.0]], ['2, k, 5', [-0.4324828, 0.2872002, 1.0]], ['2, k, 6', [-0.5500538, 0.12589, 1.0]], ['2, k, 7', [-0.5866621, 0.06388498, 1.0]], ['2, k, 8', [-0.0007579135, 0.4845054, 1.0]], ['2, k, 9', [0.04056151, 0.2460951, 1.0]], ['2, k, 10', [0.04346698, 0.06125025, 1.0]], ['2, k, 11', [0.03216683, 0.00500352, 1.0]], ['2, k, 12', [-0.2213518, 0.06494004, 1.0]], ['2, k, 13', [-0.2171379, -0.2500039, 1.0]], ['2, k, 14', [-0.2155384, -0.5588876, 1.0]], ['2, k, 15', [-0.2126291, -0.6310433, 1.0]], ['2, k, 16', [-0.09571141, 0.06451717, 1.0]], ['2, k, 17', [-0.1152585, -0.2503432, 1.0]], ['2, k, 18', [-0.1101181, -0.5663029, 1.0]], ['2, k, 19', [-0.1170719, -0.6365203, 1.0]], ['2, k, 20', [-0.1703868, 0.533805, 1.0]], ['2, k, 21', [-0.6108407, 0.01519559, 1.0]], ['2, k, 22', [-0.5761487, 0.1075602, 1.0]], ['2, k, 23', [0.02731523, -0.06363807, 1.0]], ['2, k, 24', [0.0008587188, 0.004061132, 1.0]]]
[['2, k, 0', [-0.1601787, 0.06565967, 1.0]], ['2, k, 1', [-0.1658132, 0.3361106, 1.0]], ['2, k, 2', [-0.1709913, 0.5988584, 1.0]], ['2, k, 3', [-0.1632715, 0.7344207, 1.0]], ['2, k, 4', [-0.3218241, 0.4852083, 1.0]], ['2, k, 5', [-0.4602793, 0.2948689, 1.0]], ['2, k, 6', [-0.5997561, 0.1403449, 1.0]], ['2, k, 7', [-0.6339277, 0.1007447, 1.0]], ['2, k, 8', [-0.000297937, 0.4846523, 1.0]], ['2, k, 9', [0.04127045, 0.2474286, 1.0]], ['2, k, 10', [0.04367685, 0.0624572, 1.0]], ['2, k, 11', [0.03303352, 0.007136031, 1.0]], ['2, k, 12', [-0.2212142, 0.06504273, 1.0]], ['2, k, 13', [-0.2207808, -0.250294, 1.0]], ['2, k, 14', [-0.215549, -0.5243353, 1.0]], ['2, k, 15', [-0.2052518, -0.5717649, 1.0]], ['2, k, 16', [-0.09546654, 0.06464979, 1.0]], ['2, k, 17', [-0.1137588, -0.250414, 1.0]], ['2, k, 18', [-0.1080775, -0.5673047, 1.0]], ['2, k, 19', [-0.1157566, -0.6397917, 1.0]], ['2, k, 20', [-0.169859, 0.5342321, 1.0]], ['2, k, 21', [-0.6644499, 0.05674719, 1.0]], ['2, k, 22', [-0.6267551, 0.1379358, 1.0]], ['2, k, 23', [0.03885321, -0.05025194, 1.0]], ['2, k, 24', [0.003566755, -0.01829953, 1.0]]]
[['2, k, 0', [-0.1595225, 0.06608925, 1.0]], ['2, k, 1', [-0.165397, 0.3363895, 1.0]], ['2, k, 2', [-0.1706783, 0.5991234, 1.0]], ['2, k, 3', [-0.1632649, 0.7346683, 1.0]], ['2, k, 4', [-0.3195228, 0.4874559, 1.0]], ['2, k, 5', [-0.4704073, 0.3188688, 1.0]], ['2, k, 6', [-0.621394, 0.1959384, 1.0]], ['2, k, 7', [-0.6775501, 0.1472283, 1.0]], ['2, k, 8', [-0.0002394573, 0.4846449, 1.0]], ['2, k, 9', [0.04175014, 0.247146, 1.0]], ['2, k, 10', [0.04454056, 0.06223695, 1.0]], ['2, k, 11', [0.0341318, 0.005524496, 1.0]], ['2, k, 12', [-0.2206604, 0.06517228, 1.0]], ['2, k, 13', [-0.2196976, -0.2499867, 1.0]], ['2, k, 14', [-0.2162251, -0.5570283, 1.0]], ['2, k, 15', [-0.2112467, -0.6306981, 1.0]], ['2, k, 16', [-0.0945254, 0.06561051, 1.0]], ['2, k, 17', [-0.114082, -0.2493015, 1.0]], ['2, k, 18', [-0.1079287, -0.5684646, 1.0]], ['2, k, 19', [-0.1181879, -0.6411769, 1.0]], ['2, k, 20', [-0.1695232, 0.5344918, 1.0]], ['2, k, 21', [-0.7206569, 0.1094905, 1.0]], ['2, k, 22', [-0.6693919, 0.1839467, 1.0]], ['2, k, 23', [0.03719397, -0.0496741, 1.0]], ['2, k, 24', [0.002866861, 0.01271925, 1.0]]]
[['2, k, 0', [-0.1586616, 0.06650893, 1.0]], ['2, k, 1', [-0.1653302, 0.3364807, 1.0]], ['2, k, 2', [-0.1709038, 0.5992193, 1.0]], ['2, k, 3', [-0.1632397, 0.7346529, 1.0]], ['2, k, 4', [-0.3185614, 0.4885616, 1.0]], ['2, k, 5', [-0.4912313, 0.3409917, 1.0]], ['2, k, 6', [-0.6469683, 0.2423056, 1.0]], ['2, k, 7', [-0.7113278, 0.2013746, 1.0]], ['2, k, 8', [0.0001520217, 0.4848416, 1.0]], ['2, k, 9', [0.04263292, 0.2466782, 1.0]], ['2, k, 10', [0.04614976, 0.06170092, 1.0]], ['2, k, 11', [0.03653591, 0.002757921, 1.0]], ['2, k, 12', [-0.2198297, 0.06558961, 1.0]], ['2, k, 13', [-0.2172215, -0.2494464, 1.0]], ['2, k, 14', [-0.217421, -0.5607851, 1.0]], ['2, k, 15', [-0.2069241, -0.63257, 1.0]], ['2, k, 16', [-0.09367249, 0.06600958, 1.0]], ['2, k, 17', [-0.1134512, -0.2489891, 1.0]], ['2, k, 18', [-0.1082261, -0.5666385, 1.0]], ['2, k, 19', [-0.1166005, -0.6376331, 1.0]], ['2, k, 20', [-0.1696258, 0.534566, 1.0]], ['2, k, 21', [-0.7601103, 0.1703339, 1.0]], ['2, k, 22', [-0.7092928, 0.2285217, 1.0]], ['2, k, 23', [0.0303782, -0.06322569, 1.0]], ['2, k, 24', [0.0004597624, -0.0117238, 1.0]]]
[['2, k, 0', [-0.1579453, 0.0668228, 1.0]], ['2, k, 1', [-0.1647134, 0.3369425, 1.0]], ['2, k, 2', [-0.1703183, 0.5999635, 1.0]], ['2, k, 3', [-0.1631881, 0.7347249, 1.0]], ['2, k, 4', [-0.31845, 0.4886704, 1.0]], ['2, k, 5', [-0.5003266, 0.3621934, 1.0]], ['2, k, 6', [-0.677465, 0.286828, 1.0]], ['2, k, 7', [-0.7474626, 0.2591436, 1.0]], ['2, k, 8', [0.0002683839, 0.4848152, 1.0]], ['2, k, 9', [0.0435442, 0.2473902, 1.0]], ['2, k, 10', [0.04788618, 0.06250574, 1.0]], ['2, k, 11', [0.03667127, 0.002561006, 1.0]], ['2, k, 12', [-0.2191375, 0.0658654, 1.0]], ['2, k, 13', [-0.220582, -0.2489785, 1.0]], ['2, k, 14', [-0.2147775, -0.5583166, 1.0]], ['2, k, 15', [-0.2073631, -0.6304808, 1.0]], ['2, k, 16', [-0.09296712, 0.06634007, 1.0]], ['2, k, 17', [-0.1137608, -0.248604, 1.0]], ['2, k, 18', [-0.1095591, -0.5695197, 1.0]], ['2, k, 19', [-0.1163805, -0.6404328, 1.0]], ['2, k, 20', [-0.1690449, 0.535218, 1.0]], ['2, k, 21', [-0.7974975, 0.2313989, 1.0]], ['2, k, 22', [-0.7439941, 0.2826757, 1.0]], ['2, k, 23', [0.03503452, -0.06562309, 1.0]], ['2, k, 24', [0.003302063, -0.00308648, 1.0]]]
[['2, k, 0', [-0.1575321, 0.06698874, 1.0]], ['2, k, 1', [-0.1645653, 0.3371783, 1.0]], ['2, k, 2', [-0.1703965, 0.6003914, 1.0]], ['2, k, 3', [-0.1631158, 0.7347231, 1.0]], ['2, k, 4', [-0.3190731, 0.4886115, 1.0]], ['2, k, 5', [-0.5029527, 0.3913858, 1.0]], ['2, k, 6', [-0.718294, 0.3261842, 1.0]], ['2, k, 7', [-0.7762914, 0.3157352, 1.0]], ['2, k, 8', [0.0006860377, 0.485016, 1.0]], ['2, k, 9', [0.0441491, 0.2474584, 1.0]], ['2, k, 10', [0.04924074, 0.06270605, 1.0]], ['2, k, 11', [0.03902487, 0.001214817, 1.0]], ['2, k, 12', [-0.2186887, 0.0660238, 1.0]], ['2, k, 13', [-0.216193, -0.2493125, 1.0]], ['2, k, 14', [-0.2164108, -0.5239612, 1.0]], ['2, k, 15', [-0.2028286, -0.6272287, 1.0]], ['2, k, 16', [-0.09262006, 0.06649593, 1.0]], ['2, k, 17', [-0.1143261, -0.2484681, 1.0]], ['2, k, 18', [-0.1091163, -0.5693706, 1.0]], ['2, k, 19', [-0.116394, -0.640235, 1.0]], ['2, k, 20', [-0.1690573, 0.5355795, 1.0]], ['2, k, 21', [-0.8283747, 0.2953185, 1.0]], ['2, k, 22', [-0.7607477, 0.3429109, 1.0]], ['2, k, 23', [0.03380885, -0.06372826, 1.0]], ['2, k, 24', [0.006770781, 0.006784458, 1.0]]]
[['2, k, 0', [-0.1569285, 0.06757049, 1.0]], ['2, k, 1', [-0.1641258, 0.3376422, 1.0]], ['2, k, 2', [-0.1701335, 0.6007498, 1.0]], ['2, k, 3', [-0.1628626, 0.7348643, 1.0]], ['2, k, 4', [-0.3188902, 0.4890348, 1.0]], ['2, k, 5', [-0.5297984, 0.4188525, 1.0]], ['2, k, 6', [-0.7187763, 0.3943185, 1.0]], ['2, k, 7', [-0.7988651, 0.3779323, 1.0]], ['2, k, 8', [0.0008620543, 0.4853401, 1.0]], ['2, k, 9', [0.04469365, 0.2478071, 1.0]], ['2, k, 10', [0.04983193, 0.06303537, 1.0]], ['2, k, 11', [0.03862336, 0.00379471, 1.0]], ['2, k, 12', [-0.2182476, 0.06642998, 1.0]], ['2, k, 13', [-0.2173662, -0.2487271, 1.0]], ['2, k, 14', [-0.2189066, -0.5923414, 1.0]], ['2, k, 15', [-0.2002319, -0.650152, 1.0]], ['2, k, 16', [-0.09187808, 0.06724202, 1.0]], ['2, k, 17', [-0.1147242, -0.24768, 1.0]], ['2, k, 18', [-0.1101594, -0.5638387, 1.0]], ['2, k, 19', [-0.1139638, -0.634663, 1.0]], ['2, k, 20', [-0.1687582, 0.5359617, 1.0]], ['2, k, 21', [-0.8496618, 0.3636855, 1.0]], ['2, k, 22', [-0.7968878, 0.3986886, 1.0]], ['2, k, 23', [0.03114521, -0.06553333, 1.0]], ['2, k, 24', [0.01290868, -0.01228836, 1.0]]]
[['2, k, 0', [-0.1565452, 0.06789535, 1.0]], ['2, k, 1', [-0.1639208, 0.3382231, 1.0]], ['2, k, 2', [-0.1702055, 0.6017696, 1.0]], ['2, k, 3', [-0.1630524, 0.7351448, 1.0]], ['2, k, 4', [-0.3200149, 0.4892508, 1.0]], ['2, k, 5', [-0.5318564, 0.4353159, 1.0]], ['2, k, 6', [-0.7384643, 0.4435214, 1.0]], ['2, k, 7', [-0.8190261, 0.4423158, 1.0]], ['2, k, 8', [0.001015144, 0.4855705, 1.0]], ['2, k, 9', [0.04524826, 0.248464, 1.0]], ['2, k, 10', [0.05043091, 0.06363613, 1.0]], ['2, k, 11', [0.03921478, 0.003888975, 1.0]], ['2, k, 12', [-0.2179197, 0.06664798, 1.0]], ['2, k, 13', [-0.2167015, -0.2484387, 1.0]], ['2, k, 14', [-0.2169903, -0.5676461, 1.0]], ['2, k, 15', [-0.206385, -0.6329293, 1.0]], ['2, k, 16', [-0.09146391, 0.06766824, 1.0]], ['2, k, 17', [-0.1147494, -0.2472628, 1.0]], ['2, k, 18', [-0.1097111, -0.5643453, 1.0]], ['2, k, 19', [-0.1148297, -0.6337599, 1.0]], ['2, k, 20', [-0.1687488, 0.5368561, 1.0]], ['2, k, 21', [-0.8711183, 0.4390158, 1.0]], ['2, k, 22', [-0.8142773, 0.4637497, 1.0]], ['2, k, 23', [0.03611304, -0.0640096, 1.0]], ['2, k, 24', [0.007738973, 0.002078804, 1.0]]]
