[['2, k, 0', [-0.1046569, -0.2427325, 1.0]], ['2, k, 1', [-0.1049668, -0.04273013, 1.0]], ['2, k, 2', [-0.1054023, 0.1530177, 1.0]], ['2, k, 3', [-0.1422399, 0.2504511, 1.0]], ['2, k, 4', [-0.2565125, 0.05944875, 1.0]], ['2, k, 5', [-0.2611808, -0.1402979, 1.0]], ['2, k, 6', [-0.2091953, -0.2764133, 1.0]], ['2, k, 7', [-0.1871297, -0.2861899, 1.0]], ['2, k, 8', [0.04977076, 0.10733, 1.0]], ['2, k, 9', [0.1518403, -0.07406667, 1.0]], ['2, k, 10', [0.1271513, -0.2183567, 1.0]], ['2, k, 11', [0.1185847, -0.2543676, 1.0]], ['2, k, 12', [-0.1733884, -0.2435403, 1.0]], ['2, k, 13', [-0.1364801, -0.3145072, 1.0]], ['2, k, 14', [-0.1220542, -0.6763597, 1.0]], ['2, k, 15', [-0.1234834, -0.7191376, 1.0]], ['2, k, 16', [-0.03349157, -0.2361982, 1.0]], ['2, k, 17', [0.09138901, -0.2916284, 1.0]], ['2, k, 18', [0.05316206, -0.6521828, 1.0]], ['2, k, 19', [0.04946465, -0.695411, 1.0]], ['2, k, 20', [-0.1052988, 0.1047166, 1.0]], ['2, k, 21', [-0.1648585, -0.3211462, 1.0]], ['2, k, 22', [-0.1548359, -0.2626046, 1.0]], ['2, k, 23', [0.1138299, -0.280504, 1.0]], ['2, k, 24', [0.07096606, -0.2546426, 1.0]]]
[['2, k, 0', [-0.1010583, -0.2458189, 1.0]], ['2, k, 1', [-0.1042339, -0.03476961, 1.0]], ['2, k, 2', [-0.1071285, 0.1725672, 1.0]], ['2, k, 3', [-0.1362331, 0.2507447, 1.0]], ['2, k, 4', [-0.2562234, 0.06151146, 1.0]], ['2, k, 5', [-0.2621983, -0.1667837, 1.0]], ['2, k, 6', [-0.2078176, -0.2755307, 1.0]], ['2, k, 7', [-0.1904901, -0.3052412, 1.0]], ['2, k, 8', [0.05159454, 0.1030397, 1.0]], ['2, k, 9', [0.1564354, -0.07190649, 1.0]], ['2, k, 10', [0.1222023, -0.2374921, 1.0]], ['2, k, 11', [0.1131285, -0.2664957, 1.0]], ['2, k, 12', [-0.1688552, -0.2465144, 1.0]], ['2, k, 13', [-0.1398994, -0.318677, 1.0]], ['2, k, 14', [-0.1225812, -0.6801203, 1.0]], ['2, k, 15', [-0.1234107, -0.7268782, 1.0]], ['2, k, 16', [-0.0308129, -0.2393271, 1.0]], ['2, k, 17', [0.09087815, -0.3057683, 1.0]], ['2, k, 18', [0.05546866, -0.6666762, 1.0]], ['2, k, 19', [0.05233606, -0.7137432, 1.0]], ['2, k, 20', [-0.1065797, 0.1215174, 1.0]], ['2, k, 21', [-0.1616924, -0.3676888, 1.0]], ['2, k, 22', [-0.159333, -0.2831955, 1.0]], ['2, k, 23', [0.1051902, -0.2811555, 1.0]], ['2, k, 24', [0.0710583, -0.2609239, 1.0]]]
[['2, k, 0', [-0.1006895, -0.246512, 1.0]], ['2, k, 1', [-0.1040093, -0.03560954, 1.0]], ['2, k, 2', [-0.1071384, 0.1716955, 1.0]], ['2, k, 3', [-0.1358334, 0.2485427, 1.0]], ['2, k, 4', [-0.2558059, 0.0608347, 1.0]], ['2, k, 5', [-0.2587867, -0.1675928, 1.0]], ['2, k, 6', [-0.2062768, -0.2401607, 1.0]], ['2, k, 7', [-0.1923057, -0.280325, 1.0]], ['2, k, 8', [0.05173757, 0.1022513, 1.0]], ['2, k, 9', [0.1132327, -0.07115744, 1.0]], ['2, k, 10', [0.1043535, -0.2331599, 1.0]], ['2, k, 11', [0.09576594, -0.2859152, 1.0]], ['2, k, 12', [-0.1682374, -0.2473197, 1.0]], ['2, k, 13', [-0.140193, -0.3193538, 1.0]], ['2, k, 14', [-0.1228107, -0.6807232, 1.0]], ['2, k, 15', [-0.1234942, -0.7276257, 1.0]], ['2, k, 16', [-0.03066168, -0.2399064, 1.0]], ['2, k, 17', [0.09090256, -0.305472, 1.0]], ['2, k, 18', [0.05582327, -0.6664397, 1.0]], ['2, k, 19', [0.05282925, -0.7136628, 1.0]], ['2, k, 20', [-0.1065091, 0.1205967, 1.0]], ['2, k, 21', [-0.1705002, -0.3220748, 1.0]], ['2, k, 22', [-0.1556676, -0.2547118, 1.0]], ['2, k, 23', [0.07820572, -0.3353189, 1.0]], ['2, k, 24', [0.05614915, -0.2882819, 1.0]]]
[['2, k, 0', [-0.1004884, -0.2477444, 1.0]], ['2, k, 1', [-0.1040011, -0.03648078, 1.0]], ['2, k, 2', [-0.1072323, 0.1711764, 1.0]], ['2, k, 3', [-0.1360619, 0.2476587, 1.0]], ['2, k, 4', [-0.2555589, 0.06059058, 1.0]], ['2, k, 5', [-0.2590533, -0.1626396, 1.0]], ['2, k, 6', [-0.2074756, -0.2393251, 1.0]], ['2, k, 7', [-0.1929008, -0.2823939, 1.0]], ['2, k, 8', [0.05175075, 0.102017, 1.0]], ['2, k, 9', [0.1132814, -0.07142723, 1.0]], ['2, k, 10', [0.1045159, -0.2333935, 1.0]], ['2, k, 11', [0.0957476, -0.2892649, 1.0]], ['2, k, 12', [-0.1676384, -0.2486204, 1.0]], ['2, k, 13', [-0.1403305, -0.3200448, 1.0]], ['2, k, 14', [-0.1227692, -0.6813536, 1.0]], ['2, k, 15', [-0.1237476, -0.7282347, 1.0]], ['2, k, 16', [-0.03084218, -0.241081, 1.0]], ['2, k, 17', [0.09082884, -0.3054604, 1.0]], ['2, k, 18', [0.05578332, -0.6664262, 1.0]], ['2, k, 19', [0.05249564, -0.7136354, 1.0]], ['2, k, 20', [-0.1065738, 0.1199677, 1.0]], ['2, k, 21', [-0.1700536, -0.3227696, 1.0]], ['2, k, 22', [-0.1580949, -0.2550719, 1.0]], ['2, k, 23', [0.08124937, -0.3338045, 1.0]], ['2, k, 24', [0.0565137, -0.2868885, 1.0]]]
[['2, k, 0', [-0.09947996, -0.2481285, 1.0]], ['2, k, 1', [-0.1035548, -0.03701654, 1.0]], ['2, k, 2', [-0.1073702, 0.1703158, 1.0]], ['2, k, 3', [-0.135886, 0.2465805, 1.0]], ['2, k, 4', [-0.2554018, 0.06002458, 1.0]], ['2, k, 5', [-0.2603557, -0.1506672, 1.0]], ['2, k, 6', [-0.2103336, -0.2344134, 1.0]], ['2, k, 7', [-0.1933696, -0.2822151, 1.0]], ['2, k, 8', [0.05167817, 0.102173, 1.0]], ['2, k, 9', [0.1131937, -0.07142106, 1.0]], ['2, k, 10', [0.1044664, -0.2332487, 1.0]], ['2, k, 11', [0.09548713, -0.2885495, 1.0]], ['2, k, 12', [-0.1665394, -0.2491853, 1.0]], ['2, k, 13', [-0.1405158, -0.3203474, 1.0]], ['2, k, 14', [-0.1227174, -0.6815507, 1.0]], ['2, k, 15', [-0.1230189, -0.7285196, 1.0]], ['2, k, 16', [-0.02995633, -0.2412781, 1.0]], ['2, k, 17', [0.09085555, -0.3057423, 1.0]], ['2, k, 18', [0.05573262, -0.6667126, 1.0]], ['2, k, 19', [0.05312263, -0.7140111, 1.0]], ['2, k, 20', [-0.1065417, 0.1191762, 1.0]], ['2, k, 21', [-0.1711326, -0.3241575, 1.0]], ['2, k, 22', [-0.1584138, -0.2553469, 1.0]], ['2, k, 23', [0.08426881, -0.3302859, 1.0]], ['2, k, 24', [0.05618012, -0.2881497, 1.0]]]
[['2, k, 0', [-0.09926388, -0.2485928, 1.0]], ['2, k, 1', [-0.1037171, -0.03766027, 1.0]], ['2, k, 2', [-0.1080617, 0.1694697, 1.0]], ['2, k, 3', [-0.1355256, 0.2455527, 1.0]], ['2, k, 4', [-0.2552472, 0.05996285, 1.0]], ['2, k, 5', [-0.2601799, -0.1507083, 1.0]], ['2, k, 6', [-0.2097519, -0.2346492, 1.0]], ['2, k, 7', [-0.1937471, -0.2823901, 1.0]], ['2, k, 8', [0.05189104, 0.1017888, 1.0]], ['2, k, 9', [0.1133128, -0.07204721, 1.0]], ['2, k, 10', [0.1045492, -0.2338665, 1.0]], ['2, k, 11', [0.09502913, -0.2901495, 1.0]], ['2, k, 12', [-0.1661957, -0.2496785, 1.0]], ['2, k, 13', [-0.1406292, -0.3207289, 1.0]], ['2, k, 14', [-0.1226827, -0.6819255, 1.0]], ['2, k, 15', [-0.123218, -0.7290176, 1.0]], ['2, k, 16', [-0.02986617, -0.2416902, 1.0]], ['2, k, 17', [0.09091447, -0.3056248, 1.0]], ['2, k, 18', [0.05552097, -0.6664754, 1.0]], ['2, k, 19', [0.05268, -0.7138994, 1.0]], ['2, k, 20', [-0.1070833, 0.1183596, 1.0]], ['2, k, 21', [-0.1720046, -0.3254485, 1.0]], ['2, k, 22', [-0.1575009, -0.2537142, 1.0]], ['2, k, 23', [0.08205908, -0.3328173, 1.0]], ['2, k, 24', [0.05619048, -0.2881474, 1.0]]]
[['2, k, 0', [-0.09869511, -0.2490353, 1.0]], ['2, k, 1', [-0.1023772, -0.03795176, 1.0]], ['2, k, 2', [-0.1055979, 0.169475, 1.0]], ['2, k, 3', [-0.1350775, 0.2447191, 1.0]], ['2, k, 4', [-0.2549334, 0.05945899, 1.0]], ['2, k, 5', [-0.2604639, -0.1479097, 1.0]], ['2, k, 6', [-0.2070814, -0.2715942, 1.0]], ['2, k, 7', [-0.188993, -0.3022542, 1.0]], ['2, k, 8', [0.0529281, 0.1002339, 1.0]], ['2, k, 9', [0.1125294, -0.07397772, 1.0]], ['2, k, 10', [0.1027109, -0.235783, 1.0]], ['2, k, 11', [0.09164824, -0.2921476, 1.0]], ['2, k, 12', [-0.1656215, -0.250108, 1.0]], ['2, k, 13', [-0.1405548, -0.32128, 1.0]], ['2, k, 14', [-0.1224353, -0.6824118, 1.0]], ['2, k, 15', [-0.1230385, -0.7296858, 1.0]], ['2, k, 16', [-0.0293423, -0.2421172, 1.0]], ['2, k, 17', [0.09100731, -0.3055303, 1.0]], ['2, k, 18', [0.05557129, -0.6663778, 1.0]], ['2, k, 19', [0.05266457, -0.7139923, 1.0]], ['2, k, 20', [-0.1049242, 0.1182563, 1.0]], ['2, k, 21', [-0.1597386, -0.3530273, 1.0]], ['2, k, 22', [-0.1597847, -0.2774931, 1.0]], ['2, k, 23', [0.07936334, -0.337554, 1.0]], ['2, k, 24', [0.05475163, -0.2896981, 1.0]]]
[['2, k, 0', [-0.09657529, -0.2492735, 1.0]], ['2, k, 1', [-0.1011904, -0.03851205, 1.0]], ['2, k, 2', [-0.1049867, 0.1684449, 1.0]], ['2, k, 3', [-0.1342283, 0.2435203, 1.0]], ['2, k, 4', [-0.25449, 0.05875375, 1.0]], ['2, k, 5', [-0.259854, -0.1507254, 1.0]], ['2, k, 6', [-0.2116961, -0.2351992, 1.0]], ['2, k, 7', [-0.1950314, -0.2809635, 1.0]], ['2, k, 8', [0.05342109, 0.09825031, 1.0]], ['2, k, 9', [0.1131066, -0.07505913, 1.0]], ['2, k, 10', [0.1037236, -0.2364829, 1.0]], ['2, k, 11', [0.09357611, -0.2931931, 1.0]], ['2, k, 12', [-0.1641507, -0.2504602, 1.0]], ['2, k, 13', [-0.139917, -0.3201573, 1.0]], ['2, k, 14', [-0.1224087, -0.681416, 1.0]], ['2, k, 15', [-0.1231143, -0.7287943, 1.0]], ['2, k, 16', [-0.02652748, -0.2421698, 1.0]], ['2, k, 17', [0.09100833, -0.305521, 1.0]], ['2, k, 18', [0.0556832, -0.6663926, 1.0]], ['2, k, 19', [0.05267265, -0.7141004, 1.0]], ['2, k, 20', [-0.10417, 0.1173517, 1.0]], ['2, k, 21', [-0.1752363, -0.3228964, 1.0]], ['2, k, 22', [-0.1595098, -0.2538755, 1.0]], ['2, k, 23', [0.08052571, -0.3351246, 1.0]], ['2, k, 24', [0.05617984, -0.2881088, 1.0]]]
[['2, k, 0', [-0.0967279, -0.2494458, 1.0]], ['2, k, 1', [-0.1012076, -0.03907325, 1.0]], ['2, k, 2', [-0.1048132, 0.1673084, 1.0]], ['2, k, 3', [-0.1331717, 0.2423839, 1.0]], ['2, k, 4', [-0.2541682, 0.05805442, 1.0]], ['2, k, 5', [-0.2599838, -0.1502204, 1.0]], ['2, k, 6', [-0.2738994, -0.2520847, 1.0]], ['2, k, 7', [-0.2553235, -0.2724254, 1.0]], ['2, k, 8', [0.05413888, 0.09785329, 1.0]], ['2, k, 9', [0.1132604, -0.07545424, 1.0]], ['2, k, 10', [0.1095548, -0.2266476, 1.0]], ['2, k, 11', [0.1019661, -0.2734855, 1.0]], ['2, k, 12', [-0.1644303, -0.2505789, 1.0]], ['2, k, 13', [-0.1393673, -0.3194625, 1.0]], ['2, k, 14', [-0.1228246, -0.6807668, 1.0]], ['2, k, 15', [-0.1234196, -0.7282105, 1.0]], ['2, k, 16', [-0.02660223, -0.2423717, 1.0]], ['2, k, 17', [0.09111281, -0.3055781, 1.0]], ['2, k, 18', [0.05568431, -0.6664498, 1.0]], ['2, k, 19', [0.0527782, -0.7142177, 1.0]], ['2, k, 20', [-0.1040454, 0.1163622, 1.0]], ['2, k, 21', [-0.2371541, -0.3069618, 1.0]], ['2, k, 22', [-0.2203224, -0.2810276, 1.0]], ['2, k, 23', [0.1124691, -0.2965981, 1.0]], ['2, k, 24', [0.05623884, -0.2877539, 1.0]]]
[['2, k, 0', [-0.09767302, -0.2499213, 1.0]], ['2, k, 1', [-0.101714, -0.03957709, 1.0]], ['2, k, 2', [-0.1048957, 0.1665081, 1.0]], ['2, k, 3', [-0.1330472, 0.2411523, 1.0]], ['2, k, 4', [-0.2541491, 0.05810854, 1.0]], ['2, k, 5', [-0.2579477, -0.1596796, 1.0]], ['2, k, 6', [-0.2049137, -0.24262, 1.0]], ['2, k, 7', [-0.1942712, -0.2808416, 1.0]], ['2, k, 8', [0.05376807, 0.0971617, 1.0]], ['2, k, 9', [0.1128532, -0.07625251, 1.0]], ['2, k, 10', [0.1058945, -0.2347268, 1.0]], ['2, k, 11', [0.09454612, -0.2871628, 1.0]], ['2, k, 12', [-0.1653661, -0.2508214, 1.0]], ['2, k, 13', [-0.139363, -0.3197777, 1.0]], ['2, k, 14', [-0.1226494, -0.6810761, 1.0]], ['2, k, 15', [-0.1235535, -0.7287785, 1.0]], ['2, k, 16', [-0.02761335, -0.2431376, 1.0]], ['2, k, 17', [0.09131837, -0.3058661, 1.0]], ['2, k, 18', [0.05553553, -0.6666387, 1.0]], ['2, k, 19', [0.05232434, -0.7146648, 1.0]], ['2, k, 20', [-0.1042737, 0.11563, 1.0]], ['2, k, 21', [-0.1771369, -0.3280451, 1.0]], ['2, k, 22', [-0.1570386, -0.2569309, 1.0]], ['2, k, 23', [0.07784966, -0.3338038, 1.0]], ['2, k, 24', [0.05618809, -0.2873616, 1.0]]]
[['2, k, 0', [-0.1005225, -0.2504543, 1.0]], ['2, k, 1', [-0.1022541, -0.03980564, 1.0]], ['2, k, 2', [-0.1045348, 0.1661567, 1.0]], ['2, k, 3', [-0.1321179, 0.2404243, 1.0]], ['2, k, 4', [-0.2537798, 0.0572484, 1.0]], ['2, k, 5', [-0.2577845, -0.1599148, 1.0]], ['2, k, 6', [-0.2043529, -0.2431914, 1.0]], ['2, k, 7', [-0.1948308, -0.2816157, 1.0]], ['2, k, 8', [0.05366524, 0.09685235, 1.0]], ['2, k, 9', [0.1126578, -0.07672472, 1.0]], ['2, k, 10', [0.1054121, -0.2358236, 1.0]], ['2, k, 11', [0.09328602, -0.2918803, 1.0]], ['2, k, 12', [-0.1688604, -0.2508168, 1.0]], ['2, k, 13', [-0.1393298, -0.3203999, 1.0]], ['2, k, 14', [-0.1228329, -0.6819164, 1.0]], ['2, k, 15', [-0.1235503, -0.7299782, 1.0]], ['2, k, 16', [-0.02993481, -0.244147, 1.0]], ['2, k, 17', [0.09133317, -0.3058441, 1.0]], ['2, k, 18', [0.05553937, -0.6666154, 1.0]], ['2, k, 19', [0.05251405, -0.715003, 1.0]], ['2, k, 20', [-0.1042495, 0.1153077, 1.0]], ['2, k, 21', [-0.178037, -0.3286327, 1.0]], ['2, k, 22', [-0.1560027, -0.2577378, 1.0]], ['2, k, 23', [0.0792153, -0.3375679, 1.0]], ['2, k, 24', [0.05584103, -0.2886673, 1.0]]]
[['2, k, 0', [-0.09916269, -0.2506334, 1.0]], ['2, k, 1', [-0.1014988, -0.04009323, 1.0]], ['2, k, 2', [-0.1043208, 0.1658451, 1.0]], ['2, k, 3', [-0.132171, 0.2396615, 1.0]], ['2, k, 4', [-0.2537053, 0.05695312, 1.0]], ['2, k, 5', [-0.2582954, -0.1530847, 1.0]], ['2, k, 6', [-0.206077, -0.2414846, 1.0]], ['2, k, 7', [-0.1949967, -0.2813844, 1.0]], ['2, k, 8', [0.05381055, 0.0962655, 1.0]], ['2, k, 9', [0.1130313, -0.07708206, 1.0]], ['2, k, 10', [0.1055844, -0.2368753, 1.0]], ['2, k, 11', [0.0946414, -0.2910896, 1.0]], ['2, k, 12', [-0.1673446, -0.2512102, 1.0]], ['2, k, 13', [-0.137409, -0.3202162, 1.0]], ['2, k, 14', [-0.1226616, -0.6820108, 1.0]], ['2, k, 15', [-0.1231657, -0.7303112, 1.0]], ['2, k, 16', [-0.0286914, -0.2441364, 1.0]], ['2, k, 17', [0.09128562, -0.3058678, 1.0]], ['2, k, 18', [0.05545835, -0.666633, 1.0]], ['2, k, 19', [0.05264852, -0.7152656, 1.0]], ['2, k, 20', [-0.1038137, 0.1149798, 1.0]], ['2, k, 21', [-0.1789237, -0.3306684, 1.0]], ['2, k, 22', [-0.1568211, -0.2575543, 1.0]], ['2, k, 23', [0.08168579, -0.335599, 1.0]], ['2, k, 24', [0.0561, -0.2883608, 1.0]]]
[['2, k, 0', [-0.1012174, -0.251247, 1.0]], ['2, k, 1', [-0.1026705, -0.04049319, 1.0]], ['2, k, 2', [-0.1047831, 0.1656474, 1.0]], ['2, k, 3', [-0.1326497, 0.2393429, 1.0]], ['2, k, 4', [-0.2536559, 0.05639157, 1.0]], ['2, k, 5', [-0.2577304, -0.1546619, 1.0]], ['2, k, 6', [-0.2057353, -0.2422965, 1.0]], ['2, k, 7', [-0.1958971, -0.2817908, 1.0]], ['2, k, 8', [0.0538681, 0.0956756, 1.0]], ['2, k, 9', [0.1130892, -0.0775967, 1.0]], ['2, k, 10', [0.1056282, -0.2378174, 1.0]], ['2, k, 11', [0.09456147, -0.2948298, 1.0]], ['2, k, 12', [-0.169537, -0.2514593, 1.0]], ['2, k, 13', [-0.1377819, -0.3206091, 1.0]], ['2, k, 14', [-0.1226565, -0.6823537, 1.0]], ['2, k, 15', [-0.1230145, -0.7308511, 1.0]], ['2, k, 16', [-0.03060934, -0.2451181, 1.0]], ['2, k, 17', [0.09126195, -0.3059208, 1.0]], ['2, k, 18', [0.0553723, -0.6666861, 1.0]], ['2, k, 19', [0.0527098, -0.7155187, 1.0]], ['2, k, 20', [-0.1044492, 0.1147224, 1.0]], ['2, k, 21', [-0.1786944, -0.3293039, 1.0]], ['2, k, 22', [-0.1562243, -0.2577326, 1.0]], ['2, k, 23', [0.08192068, -0.3410612, 1.0]], ['2, k, 24', [0.05620864, -0.2886412, 1.0]]]
[['2, k, 0', [-0.1019915, -0.2515835, 1.0]], ['2, k, 1', [-0.1038943, -0.0412512, 1.0]], ['2, k, 2', [-0.1062447, 0.1644611, 1.0]], ['2, k, 3', [-0.132948, 0.2385674, 1.0]], ['2, k, 4', [-0.2535906, 0.05579324, 1.0]], ['2, k, 5', [-0.2566061, -0.1624268, 1.0]], ['2, k, 6', [-0.2029819, -0.2464511, 1.0]], ['2, k, 7', [-0.1950917, -0.2810386, 1.0]], ['2, k, 8', [0.05358177, 0.09511394, 1.0]], ['2, k, 9', [0.1126977, -0.07817332, 1.0]], ['2, k, 10', [0.1051404, -0.239009, 1.0]], ['2, k, 11', [0.09363564, -0.2950369, 1.0]], ['2, k, 12', [-0.1703417, -0.2516842, 1.0]], ['2, k, 13', [-0.1397226, -0.321852, 1.0]], ['2, k, 14', [-0.122537, -0.6833842, 1.0]], ['2, k, 15', [-0.1227688, -0.732071, 1.0]], ['2, k, 16', [-0.03137723, -0.2455949, 1.0]], ['2, k, 17', [0.09129006, -0.306068, 1.0]], ['2, k, 18', [0.05527625, -0.6668308, 1.0]], ['2, k, 19', [0.05274334, -0.7158601, 1.0]], ['2, k, 20', [-0.1058434, 0.1136409, 1.0]], ['2, k, 21', [-0.1804034, -0.3303656, 1.0]], ['2, k, 22', [-0.1572032, -0.2573608, 1.0]], ['2, k, 23', [0.08052084, -0.3419217, 1.0]], ['2, k, 24', [0.05610521, -0.2895175, 1.0]]]
[['2, k, 0', [-0.1024794, -0.2530676, 1.0]], ['2, k, 1', [-0.1048757, -0.04240676, 1.0]], ['2, k, 2', [-0.1073172, 0.1638512, 1.0]], ['2, k, 3', [-0.1345685, 0.2379504, 1.0]], ['2, k, 4', [-0.2539415, 0.05467048, 1.0]], ['2, k, 5', [-0.2567421, -0.1621501, 1.0]], ['2, k, 6', [-0.2543192, -0.2989827, 1.0]], ['2, k, 7', [-0.2507432, -0.3308952, 1.0]], ['2, k, 8', [0.05339181, 0.09468075, 1.0]], ['2, k, 9', [0.1125477, -0.07844272, 1.0]], ['2, k, 10', [0.1057454, -0.2391253, 1.0]], ['2, k, 11', [0.09542166, -0.2983293, 1.0]], ['2, k, 12', [-0.1702154, -0.2532272, 1.0]], ['2, k, 13', [-0.1390704, -0.3206242, 1.0]], ['2, k, 14', [-0.1226012, -0.6823316, 1.0]], ['2, k, 15', [-0.1222386, -0.7309598, 1.0]], ['2, k, 16', [-0.03246887, -0.2470971, 1.0]], ['2, k, 17', [0.09161846, -0.3055655, 1.0]], ['2, k, 18', [0.05512827, -0.6662346, 1.0]], ['2, k, 19', [0.05319015, -0.7151988, 1.0]], ['2, k, 20', [-0.1068865, 0.1129051, 1.0]], ['2, k, 21', [-0.242522, -0.3890841, 1.0]], ['2, k, 22', [-0.2305682, -0.3025853, 1.0]], ['2, k, 23', [0.08774232, -0.341515, 1.0]], ['2, k, 24', [0.05761646, -0.2906284, 1.0]]]
[['2, k, 0', [-0.1024183, -0.2530458, 1.0]], ['2, k, 1', [-0.1052851, -0.04248153, 1.0]], ['2, k, 2', [-0.1090827, 0.1635228, 1.0]], ['2, k, 3', [-0.1369247, 0.2377711, 1.0]], ['2, k, 4', [-0.2545708, 0.0535228, 1.0]], ['2, k, 5', [-0.2567393, -0.1620713, 1.0]], ['2, k, 6', [-0.2543228, -0.2865391, 1.0]], ['2, k, 7', [-0.2474084, -0.3403079, 1.0]], ['2, k, 8', [0.05254742, 0.0944737, 1.0]], ['2, k, 9', [0.1123667, -0.07866584, 1.0]], ['2, k, 10', [0.1058929, -0.2397072, 1.0]], ['2, k, 11', [0.09606273, -0.2988824, 1.0]], ['2, k, 12', [-0.17014, -0.2532621, 1.0]], ['2, k, 13', [-0.1395104, -0.3206534, 1.0]], ['2, k, 14', [-0.1226605, -0.6823307, 1.0]], ['2, k, 15', [-0.1214417, -0.7310961, 1.0]], ['2, k, 16', [-0.03230315, -0.2469484, 1.0]], ['2, k, 17', [0.09178571, -0.3053814, 1.0]], ['2, k, 18', [0.05560382, -0.6660622, 1.0]], ['2, k, 19', [0.05451479, -0.7151657, 1.0]], ['2, k, 20', [-0.1082231, 0.1126492, 1.0]], ['2, k, 21', [-0.2519036, -0.4008656, 1.0]], ['2, k, 22', [-0.2213075, -0.3220819, 1.0]], ['2, k, 23', [0.09186335, -0.343117, 1.0]], ['2, k, 24', [0.05668207, -0.289254, 1.0]]]
[['2, k, 0', [-0.1031589, -0.2528682, 1.0]], ['2, k, 1', [-0.1064242, -0.04244892, 1.0]], ['2, k, 2', [-0.1103177, 0.1634523, 1.0]], ['2, k, 3', [-0.1385099, 0.2379778, 1.0]], ['2, k, 4', [-0.2550099, 0.05301428, 1.0]], ['2, k, 5', [-0.2565425, -0.1652075, 1.0]], ['2, k, 6', [-0.2243247, -0.2594875, 1.0]], ['2, k, 7', [-0.2470668, -0.320111, 1.0]], ['2, k, 8', [0.05076403, 0.0955912, 1.0]], ['2, k, 9', [0.111843, -0.07839338, 1.0]], ['2, k, 10', [0.1061472, -0.2394695, 1.0]], ['2, k, 11', [0.09784586, -0.2995049, 1.0]], ['2, k, 12', [-0.1708908, -0.2531292, 1.0]], ['2, k, 13', [-0.1397084, -0.3208147, 1.0]], ['2, k, 14', [-0.1230632, -0.6824914, 1.0]], ['2, k, 15', [-0.1215836, -0.7313343, 1.0]], ['2, k, 16', [-0.03304853, -0.2467047, 1.0]], ['2, k, 17', [0.09179077, -0.3054322, 1.0]], ['2, k, 18', [0.0614888, -0.6671279, 1.0]], ['2, k, 19', [0.0605819, -0.7163207, 1.0]], ['2, k, 20', [-0.1094487, 0.1125993, 1.0]], ['2, k, 21', [-0.2452593, -0.3894014, 1.0]], ['2, k, 22', [-0.2237631, -0.2973646, 1.0]], ['2, k, 23', [0.09534088, -0.3441512, 1.0]], ['2, k, 24', [0.05937548, -0.2934276, 1.0]]]
[['2, k, 0', [-0.1021314, -0.2528508, 1.0]], ['2, k, 1', [-0.1063927, -0.04252522, 1.0]], ['2, k, 2', [-0.1110569, 0.1631859, 1.0]], ['2, k, 3', [-0.1401849, 0.2373338, 1.0]], ['2, k, 4', [-0.2551255, 0.05174825, 1.0]], ['2, k, 5', [-0.2559431, -0.1664433, 1.0]], ['2, k, 6', [-0.2386671, -0.2802654, 1.0]], ['2, k, 7', [-0.243535, -0.3331763, 1.0]], ['2, k, 8', [0.04973132, 0.09594962, 1.0]], ['2, k, 9', [0.1113993, -0.07874506, 1.0]], ['2, k, 10', [0.1062522, -0.2396574, 1.0]], ['2, k, 11', [0.09839276, -0.3018853, 1.0]], ['2, k, 12', [-0.1697307, -0.2535239, 1.0]], ['2, k, 13', [-0.1401852, -0.3208525, 1.0]], ['2, k, 14', [-0.1250257, -0.6829691, 1.0]], ['2, k, 15', [-0.1231538, -0.7319055, 1.0]], ['2, k, 16', [-0.03194407, -0.2462549, 1.0]], ['2, k, 17', [0.09197353, -0.3056868, 1.0]], ['2, k, 18', [0.06516, -0.6676267, 1.0]], ['2, k, 19', [0.06457623, -0.716895, 1.0]], ['2, k, 20', [-0.1099081, 0.11239, 1.0]], ['2, k, 21', [-0.2455432, -0.3935241, 1.0]], ['2, k, 22', [-0.20424, -0.3377691, 1.0]], ['2, k, 23', [0.09951729, -0.3473444, 1.0]], ['2, k, 24', [0.05927887, -0.2924922, 1.0]]]
