[['2, k, 0', [-0.2393436, -0.127627, 1.0]], ['2, k, 1', [-0.2377087, 0.1298175, 1.0]], ['2, k, 2', [-0.2363665, 0.3815878, 1.0]], ['2, k, 3', [-0.2365009, 0.5182309, 1.0]], ['2, k, 4', [-0.4030392, 0.2697255, 1.0]], ['2, k, 5', [-0.4653109, 0.05537176, 1.0]], ['2, k, 6', [-0.4336613, -0.09156677, 1.0]], ['2, k, 7', [-0.4013612, -0.1491656, 1.0]], ['2, k, 8', [-0.07284905, 0.2638867, 1.0]], ['2, k, 9', [-0.001052369, 0.03345483, 1.0]], ['2, k, 10', [0.05668614, -0.1814513, 1.0]], ['2, k, 11', [0.06459847, -0.2504492, 1.0]], ['2, k, 12', [-0.3165407, -0.1266661, 1.0]], ['2, k, 13', [-0.3965047, -0.2249399, 1.0]], ['2, k, 14', [-0.3959076, -0.6088828, 1.0]], ['2, k, 15', [-0.4146365, -0.6714461, 1.0]], ['2, k, 16', [-0.1566951, -0.1255358, 1.0]], ['2, k, 17', [-0.02590844, -0.2276078, 1.0]], ['2, k, 18', [-0.0369264, -0.6012002, 1.0]], ['2, k, 19', [-0.01075708, -0.6669878, 1.0]], ['2, k, 20', [-0.2368146, 0.3195167, 1.0]], ['2, k, 21', [-0.3932057, -0.1931609, 1.0]], ['2, k, 22', [-0.3427685, -0.1545815, 1.0]], ['2, k, 23', [0.06895962, -0.3120902, 1.0]], ['2, k, 24', [0.05186382, -0.2846659, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [0.0, 0.0, 1.0]], ['2, k, 2', [0.0, 0.0, 1.0]], ['2, k, 3', [-0.007167009, -0.0652246, 1.0]], ['2, k, 4', [0.0, 0.0, 1.0]], ['2, k, 5', [0.005422227, -0.08544746, 1.0]], ['2, k, 6', [0.01399073, -0.1828935, 1.0]], ['2, k, 7', [0.01688268, -0.2162047, 1.0]], ['2, k, 8', [0.0, 0.0, 1.0]], ['2, k, 9', [0.0004074775, -0.0836644, 1.0]], ['2, k, 10', [-0.0186651, -0.09762205, 1.0]], ['2, k, 11', [-0.02488029, -0.1036548, 1.0]], ['2, k, 12', [0.0, 0.0, 1.0]], ['2, k, 13', [-0.09474294, 0.0310442, 1.0]], ['2, k, 14', [0.1799863, -0.1154185, 1.0]], ['2, k, 15', [0.1406506, -0.09938797, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [-0.009572045, -0.107158, 1.0]], ['2, k, 19', [-0.01225482, -0.1279919, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.03061252, -0.2679031, 1.0]], ['2, k, 22', [0.0453518, -0.1828922, 1.0]], ['2, k, 23', [-0.02861237, -0.04895688, 1.0]], ['2, k, 24', [-0.04129481, -0.1205124, 1.0]]]
[['2, k, 0', [-0.2260607, -0.1287484, 1.0]], ['2, k, 1', [-0.2256128, 0.1348185, 1.0]], ['2, k, 2', [-0.2244016, 0.392951, 1.0]], ['2, k, 3', [-0.2256669, 0.5258208, 1.0]], ['2, k, 4', [-0.3950701, 0.2686675, 1.0]], ['2, k, 5', [-0.4621046, 0.06688681, 1.0]], ['2, k, 6', [-0.4448123, -0.05282963, 1.0]], ['2, k, 7', [-0.4226045, -0.09552125, 1.0]], ['2, k, 8', [-0.08706665, 0.2694418, 1.0]], ['2, k, 9', [-0.005014137, 0.08435775, 1.0]], ['2, k, 10', [-0.000941033, 0.2396835, 1.0]], ['2, k, 11', [-0.02575634, 0.321578, 1.0]], ['2, k, 12', [-0.2937557, -0.1275943, 1.0]], ['2, k, 13', [-0.3924498, -0.2836837, 1.0]], ['2, k, 14', [-0.3923567, -0.6050683, 1.0]], ['2, k, 15', [-0.4187012, -0.6708984, 1.0]], ['2, k, 16', [-0.1537221, -0.1272585, 1.0]], ['2, k, 17', [-0.03388264, -0.3012891, 1.0]], ['2, k, 18', [-0.03963756, -0.5981724, 1.0]], ['2, k, 19', [-0.008773804, -0.6665039, 1.0]], ['2, k, 20', [-0.224848, 0.3291727, 1.0]], ['2, k, 21', [-0.417636, -0.1403615, 1.0]], ['2, k, 22', [-0.387535, -0.1232099, 1.0]], ['2, k, 23', [-0.03576012, 0.3857977, 1.0]], ['2, k, 24', [0.01623848, 0.3399975, 1.0]]]
[['2, k, 0', [-0.2246225, -0.1367023, 1.0]], ['2, k, 1', [-0.2238039, 0.1329059, 1.0]], ['2, k, 2', [-0.2233179, 0.393133, 1.0]], ['2, k, 3', [-0.2257014, 0.5258864, 1.0]], ['2, k, 4', [-0.3951117, 0.2686841, 1.0]], ['2, k, 5', [-0.4622851, 0.06687103, 1.0]], ['2, k, 6', [-0.4427297, -0.05694061, 1.0]], ['2, k, 7', [-0.4229331, -0.09883741, 1.0]], ['2, k, 8', [-0.07214493, 0.279494, 1.0]], ['2, k, 9', [-0.006217365, 0.08720805, 1.0]], ['2, k, 10', [-0.03564937, 0.2847032, 1.0]], ['2, k, 11', [-0.03025375, 0.3281388, 1.0]], ['2, k, 12', [-0.2921369, -0.1381184, 1.0]], ['2, k, 13', [-0.3925204, -0.2840569, 1.0]], ['2, k, 14', [-0.3923706, -0.605145, 1.0]], ['2, k, 15', [-0.417657, -0.6708984, 1.0]], ['2, k, 16', [-0.1524911, -0.1326593, 1.0]], ['2, k, 17', [-0.03417792, -0.3010148, 1.0]], ['2, k, 18', [-0.03968145, -0.5977765, 1.0]], ['2, k, 19', [-0.008764429, -0.6664611, 1.0]], ['2, k, 20', [-0.2236776, 0.3291199, 1.0]], ['2, k, 21', [-0.4156994, -0.1371108, 1.0]], ['2, k, 22', [-0.3869551, -0.1187529, 1.0]], ['2, k, 23', [-0.04588558, 0.3917176, 1.0]], ['2, k, 24', [0.01645591, 0.3391734, 1.0]]]
[['2, k, 0', [-0.2368192, -0.1278424, 1.0]], ['2, k, 1', [-0.2269476, 0.1347899, 1.0]], ['2, k, 2', [-0.223068, 0.3932021, 1.0]], ['2, k, 3', [-0.225483, 0.5256387, 1.0]], ['2, k, 4', [-0.3952161, 0.2688214, 1.0]], ['2, k, 5', [-0.4624839, 0.06485499, 1.0]], ['2, k, 6', [-0.4416826, -0.06130582, 1.0]], ['2, k, 7', [-0.4190753, -0.1120097, 1.0]], ['2, k, 8', [-0.06741024, 0.2801436, 1.0]], ['2, k, 9', [0.0002730803, 0.08130666, 1.0]], ['2, k, 10', [-0.03970768, 0.3078202, 1.0]], ['2, k, 11', [-0.03446032, 0.3350574, 1.0]], ['2, k, 12', [-0.3057497, -0.1289474, 1.0]], ['2, k, 13', [-0.395196, -0.2200709, 1.0]], ['2, k, 14', [-0.3924366, -0.6036589, 1.0]], ['2, k, 15', [-0.4170825, -0.6708984, 1.0]], ['2, k, 16', [-0.1630142, -0.1242547, 1.0]], ['2, k, 17', [-0.03506102, -0.2257781, 1.0]], ['2, k, 18', [-0.03911231, -0.5975752, 1.0]], ['2, k, 19', [-0.009593908, -0.6644167, 1.0]], ['2, k, 20', [-0.2234195, 0.3293845, 1.0]], ['2, k, 21', [-0.4186071, -0.1550489, 1.0]], ['2, k, 22', [-0.383658, -0.1250335, 1.0]], ['2, k, 23', [-0.06028454, 0.3995466, 1.0]], ['2, k, 24', [0.01628858, 0.3411539, 1.0]]]
[['2, k, 0', [-0.2348247, -0.1242221, 1.0]], ['2, k, 1', [-0.2268178, 0.1353613, 1.0]], ['2, k, 2', [-0.2224618, 0.3935291, 1.0]], ['2, k, 3', [-0.2256857, 0.5263122, 1.0]], ['2, k, 4', [-0.3954154, 0.2700595, 1.0]], ['2, k, 5', [-0.4625627, 0.06437353, 1.0]], ['2, k, 6', [-0.4402263, -0.06361703, 1.0]], ['2, k, 7', [-0.408247, -0.1209968, 1.0]], ['2, k, 8', [-0.0671028, 0.2802702, 1.0]], ['2, k, 9', [0.01075703, 0.07129488, 1.0]], ['2, k, 10', [-0.03377349, 0.2940946, 1.0]], ['2, k, 11', [-0.03339611, 0.3332936, 1.0]], ['2, k, 12', [-0.3044392, -0.1247229, 1.0]], ['2, k, 13', [-0.3951119, -0.220076, 1.0]], ['2, k, 14', [-0.3926418, -0.6056954, 1.0]], ['2, k, 15', [-0.4165552, -0.6709558, 1.0]], ['2, k, 16', [-0.1604569, -0.1213068, 1.0]], ['2, k, 17', [-0.0350852, -0.2256737, 1.0]], ['2, k, 18', [-0.03871989, -0.5982667, 1.0]], ['2, k, 19', [-0.009291923, -0.6644656, 1.0]], ['2, k, 20', [-0.2229775, 0.3298206, 1.0]], ['2, k, 21', [-0.400409, -0.1589167, 1.0]], ['2, k, 22', [-0.3638751, -0.1322737, 1.0]], ['2, k, 23', [-0.06126952, 0.3917505, 1.0]], ['2, k, 24', [0.01572137, 0.3427435, 1.0]]]
[['2, k, 0', [-0.2341144, -0.1245385, 1.0]], ['2, k, 1', [-0.226741, 0.1354268, 1.0]], ['2, k, 2', [-0.2221874, 0.3934135, 1.0]], ['2, k, 3', [-0.225687, 0.5262454, 1.0]], ['2, k, 4', [-0.3950821, 0.2702785, 1.0]], ['2, k, 5', [-0.462815, 0.06488421, 1.0]], ['2, k, 6', [-0.4397783, -0.06397103, 1.0]], ['2, k, 7', [-0.4070133, -0.121605, 1.0]], ['2, k, 8', [-0.06000919, 0.2857707, 1.0]], ['2, k, 9', [0.009243836, 0.07136056, 1.0]], ['2, k, 10', [-0.02919898, 0.2852809, 1.0]], ['2, k, 11', [-0.03295007, 0.3371331, 1.0]], ['2, k, 12', [-0.3039424, -0.1258638, 1.0]], ['2, k, 13', [-0.3950783, -0.2194939, 1.0]], ['2, k, 14', [-0.3928056, -0.6058467, 1.0]], ['2, k, 15', [-0.4160626, -0.671407, 1.0]], ['2, k, 16', [-0.1595761, -0.1208599, 1.0]], ['2, k, 17', [-0.03515337, -0.2259046, 1.0]], ['2, k, 18', [-0.03827631, -0.5987636, 1.0]], ['2, k, 19', [-0.009648358, -0.6649597, 1.0]], ['2, k, 20', [-0.2228484, 0.3297547, 1.0]], ['2, k, 21', [-0.4035339, -0.1589058, 1.0]], ['2, k, 22', [-0.3640645, -0.1351298, 1.0]], ['2, k, 23', [-0.05995366, 0.3977587, 1.0]], ['2, k, 24', [0.01627555, 0.3385457, 1.0]]]
[['2, k, 0', [-0.2343966, -0.1256707, 1.0]], ['2, k, 1', [-0.2271468, 0.1355299, 1.0]], ['2, k, 2', [-0.2222423, 0.3934835, 1.0]], ['2, k, 3', [-0.2257169, 0.5263125, 1.0]], ['2, k, 4', [-0.3950941, 0.2702574, 1.0]], ['2, k, 5', [-0.4626687, 0.0636237, 1.0]], ['2, k, 6', [-0.4397958, -0.06416389, 1.0]], ['2, k, 7', [-0.4088519, -0.1211152, 1.0]], ['2, k, 8', [-0.05835499, 0.2869122, 1.0]], ['2, k, 9', [0.004052283, 0.0752074, 1.0]], ['2, k, 10', [-0.02817785, 0.2868327, 1.0]], ['2, k, 11', [-0.02938149, 0.3302121, 1.0]], ['2, k, 12', [-0.3045707, -0.1275595, 1.0]], ['2, k, 13', [-0.3950775, -0.219295, 1.0]], ['2, k, 14', [-0.3928438, -0.6061823, 1.0]], ['2, k, 15', [-0.4155542, -0.6714578, 1.0]], ['2, k, 16', [-0.1595012, -0.1213532, 1.0]], ['2, k, 17', [-0.03514752, -0.2259389, 1.0]], ['2, k, 18', [-0.03788349, -0.6007468, 1.0]], ['2, k, 19', [-0.009416725, -0.6655539, 1.0]], ['2, k, 20', [-0.2229771, 0.329828, 1.0]], ['2, k, 21', [-0.3972911, -0.1570094, 1.0]], ['2, k, 22', [-0.366474, -0.1325947, 1.0]], ['2, k, 23', [-0.05502568, 0.3894554, 1.0]], ['2, k, 24', [0.01619055, 0.3242303, 1.0]]]
[['2, k, 0', [-0.2340577, -0.1248437, 1.0]], ['2, k, 1', [-0.226908, 0.1359623, 1.0]], ['2, k, 2', [-0.2216185, 0.3936379, 1.0]], ['2, k, 3', [-0.2258305, 0.5260707, 1.0]], ['2, k, 4', [-0.3952423, 0.270244, 1.0]], ['2, k, 5', [-0.462377, 0.0637171, 1.0]], ['2, k, 6', [-0.439738, -0.064337, 1.0]], ['2, k, 7', [-0.4099969, -0.1177438, 1.0]], ['2, k, 8', [-0.05665906, 0.2886248, 1.0]], ['2, k, 9', [0.01333567, 0.07512252, 1.0]], ['2, k, 10', [-0.0249103, 0.283796, 1.0]], ['2, k, 11', [-0.02624853, 0.3359248, 1.0]], ['2, k, 12', [-0.3044441, -0.1270899, 1.0]], ['2, k, 13', [-0.3950967, -0.2191773, 1.0]], ['2, k, 14', [-0.392924, -0.6068529, 1.0]], ['2, k, 15', [-0.4157264, -0.6719502, 1.0]], ['2, k, 16', [-0.1589137, -0.1200776, 1.0]], ['2, k, 17', [-0.03516901, -0.2259115, 1.0]], ['2, k, 18', [-0.03782895, -0.6006215, 1.0]], ['2, k, 19', [-0.008688196, -0.6653932, 1.0]], ['2, k, 20', [-0.2225431, 0.3300341, 1.0]], ['2, k, 21', [-0.4012736, -0.15578, 1.0]], ['2, k, 22', [-0.3702305, -0.13234, 1.0]], ['2, k, 23', [-0.04935452, 0.39515, 1.0]], ['2, k, 24', [0.01651306, 0.3311822, 1.0]]]
[['2, k, 0', [-0.2334859, -0.1252304, 1.0]], ['2, k, 1', [-0.2268685, 0.135913, 1.0]], ['2, k, 2', [-0.2216219, 0.3935766, 1.0]], ['2, k, 3', [-0.2258153, 0.5260956, 1.0]], ['2, k, 4', [-0.3952159, 0.2702445, 1.0]], ['2, k, 5', [-0.4623637, 0.06290916, 1.0]], ['2, k, 6', [-0.4396382, -0.06447419, 1.0]], ['2, k, 7', [-0.4118395, -0.1185855, 1.0]], ['2, k, 8', [-0.05514311, 0.2907578, 1.0]], ['2, k, 9', [0.01403996, 0.0698866, 1.0]], ['2, k, 10', [-0.02216884, 0.2856907, 1.0]], ['2, k, 11', [-0.01868721, 0.3281586, 1.0]], ['2, k, 12', [-0.3039903, -0.1278644, 1.0]], ['2, k, 13', [-0.3950857, -0.2191233, 1.0]], ['2, k, 14', [-0.3930961, -0.6073963, 1.0]], ['2, k, 15', [-0.4159042, -0.6721174, 1.0]], ['2, k, 16', [-0.1581667, -0.1201766, 1.0]], ['2, k, 17', [-0.03517463, -0.2259037, 1.0]], ['2, k, 18', [-0.03777352, -0.6005799, 1.0]], ['2, k, 19', [-0.01006684, -0.6651257, 1.0]], ['2, k, 20', [-0.222569, 0.3299227, 1.0]], ['2, k, 21', [-0.4067842, -0.1488362, 1.0]], ['2, k, 22', [-0.3727012, -0.1276166, 1.0]], ['2, k, 23', [-0.04549499, 0.3855683, 1.0]], ['2, k, 24', [0.02709506, 0.3366799, 1.0]]]
[['2, k, 0', [-0.2335568, -0.1240224, 1.0]], ['2, k, 1', [-0.2271825, 0.1365326, 1.0]], ['2, k, 2', [-0.2217578, 0.3936304, 1.0]], ['2, k, 3', [-0.2258101, 0.5260834, 1.0]], ['2, k, 4', [-0.3952146, 0.2704349, 1.0]], ['2, k, 5', [-0.4621276, 0.06243793, 1.0]], ['2, k, 6', [-0.4395214, -0.06462587, 1.0]], ['2, k, 7', [-0.4103401, -0.1184606, 1.0]], ['2, k, 8', [-0.07021837, 0.2811204, 1.0]], ['2, k, 9', [0.02094848, 0.06311978, 1.0]], ['2, k, 10', [-0.008993402, 0.2775577, 1.0]], ['2, k, 11', [-0.01138981, 0.3203833, 1.0]], ['2, k, 12', [-0.3046413, -0.1254945, 1.0]], ['2, k, 13', [-0.3950471, -0.2190183, 1.0]], ['2, k, 14', [-0.3932886, -0.6076196, 1.0]], ['2, k, 15', [-0.415594, -0.6722265, 1.0]], ['2, k, 16', [-0.1579675, -0.1197049, 1.0]], ['2, k, 17', [-0.03519138, -0.2258566, 1.0]], ['2, k, 18', [-0.03774228, -0.6008871, 1.0]], ['2, k, 19', [-0.009446962, -0.6651117, 1.0]], ['2, k, 20', [-0.2227857, 0.330064, 1.0]], ['2, k, 21', [-0.4026318, -0.155638, 1.0]], ['2, k, 22', [-0.3708185, -0.1242088, 1.0]], ['2, k, 23', [-0.02991814, 0.3826929, 1.0]], ['2, k, 24', [0.03357515, 0.3160155, 1.0]]]
[['2, k, 0', [-0.2328597, -0.1251487, 1.0]], ['2, k, 1', [-0.2273237, 0.1360945, 1.0]], ['2, k, 2', [-0.2221726, 0.3932644, 1.0]], ['2, k, 3', [-0.2258148, 0.5260675, 1.0]], ['2, k, 4', [-0.3953225, 0.2709288, 1.0]], ['2, k, 5', [-0.4621902, 0.06128584, 1.0]], ['2, k, 6', [-0.4393639, -0.0649325, 1.0]], ['2, k, 7', [-0.4114519, -0.1184601, 1.0]], ['2, k, 8', [-0.07083999, 0.2798348, 1.0]], ['2, k, 9', [0.01234417, 0.06431215, 1.0]], ['2, k, 10', [0.0004056173, 0.2791864, 1.0]], ['2, k, 11', [-0.001466193, 0.3082745, 1.0]], ['2, k, 12', [-0.3044165, -0.1261744, 1.0]], ['2, k, 13', [-0.3949846, -0.2190824, 1.0]], ['2, k, 14', [-0.3935951, -0.6080277, 1.0]], ['2, k, 15', [-0.4155236, -0.6722873, 1.0]], ['2, k, 16', [-0.1566177, -0.1214869, 1.0]], ['2, k, 17', [-0.03521821, -0.2259308, 1.0]], ['2, k, 18', [-0.03719435, -0.6010463, 1.0]], ['2, k, 19', [-0.009488186, -0.6654912, 1.0]], ['2, k, 20', [-0.223159, 0.3297149, 1.0]], ['2, k, 21', [-0.4006318, -0.1589212, 1.0]], ['2, k, 22', [-0.3700198, -0.1272993, 1.0]], ['2, k, 23', [-0.01913522, 0.365231, 1.0]], ['2, k, 24', [0.04725523, 0.3101449, 1.0]]]
[['2, k, 0', [-0.2330955, -0.1268916, 1.0]], ['2, k, 1', [-0.2275175, 0.1350591, 1.0]], ['2, k, 2', [-0.2222122, 0.3925304, 1.0]], ['2, k, 3', [-0.2257916, 0.525998, 1.0]], ['2, k, 4', [-0.3954391, 0.2710184, 1.0]], ['2, k, 5', [-0.462633, 0.06077209, 1.0]], ['2, k, 6', [-0.4393711, -0.06503236, 1.0]], ['2, k, 7', [-0.4115134, -0.1186006, 1.0]], ['2, k, 8', [-0.07705057, 0.2718856, 1.0]], ['2, k, 9', [0.0100212, 0.05214713, 1.0]], ['2, k, 10', [0.01076585, 0.2229765, 1.0]], ['2, k, 11', [0.01156091, 0.28017, 1.0]], ['2, k, 12', [-0.3047427, -0.1272739, 1.0]], ['2, k, 13', [-0.394907, -0.2191489, 1.0]], ['2, k, 14', [-0.3936788, -0.6082326, 1.0]], ['2, k, 15', [-0.4162168, -0.6730146, 1.0]], ['2, k, 16', [-0.1567014, -0.1240725, 1.0]], ['2, k, 17', [-0.03524886, -0.2259622, 1.0]], ['2, k, 18', [-0.03734143, -0.6023012, 1.0]], ['2, k, 19', [-0.01022994, -0.6666979, 1.0]], ['2, k, 20', [-0.2232897, 0.3288982, 1.0]], ['2, k, 21', [-0.4037999, -0.1580121, 1.0]], ['2, k, 22', [-0.3701553, -0.1269305, 1.0]], ['2, k, 23', [0.001365054, 0.3362975, 1.0]], ['2, k, 24', [0.0568073, 0.3027446, 1.0]]]
[['2, k, 0', [-0.2328754, -0.1287561, 1.0]], ['2, k, 1', [-0.2274834, 0.1341087, 1.0]], ['2, k, 2', [-0.222169, 0.3920625, 1.0]], ['2, k, 3', [-0.2257811, 0.5259954, 1.0]], ['2, k, 4', [-0.3955976, 0.2710517, 1.0]], ['2, k, 5', [-0.4624732, 0.0604606, 1.0]], ['2, k, 6', [-0.439079, -0.06555934, 1.0]], ['2, k, 7', [-0.4097507, -0.1209172, 1.0]], ['2, k, 8', [-0.07589023, 0.2724809, 1.0]], ['2, k, 9', [0.006833034, 0.05081315, 1.0]], ['2, k, 10', [0.01668506, 0.2151576, 1.0]], ['2, k, 11', [0.02093191, 0.2627901, 1.0]], ['2, k, 12', [-0.3042687, -0.1287717, 1.0]], ['2, k, 13', [-0.3949059, -0.2190418, 1.0]], ['2, k, 14', [-0.393792, -0.6084585, 1.0]], ['2, k, 15', [-0.4161176, -0.6731011, 1.0]], ['2, k, 16', [-0.1567944, -0.126254, 1.0]], ['2, k, 17', [-0.03522228, -0.2260481, 1.0]], ['2, k, 18', [-0.03712186, -0.6021606, 1.0]], ['2, k, 19', [-0.01032236, -0.666751, 1.0]], ['2, k, 20', [-0.2232891, 0.3283753, 1.0]], ['2, k, 21', [-0.409877, -0.155574, 1.0]], ['2, k, 22', [-0.3703748, -0.1292523, 1.0]], ['2, k, 23', [0.01460572, 0.3167303, 1.0]], ['2, k, 24', [0.06617569, 0.2793281, 1.0]]]
[['2, k, 0', [-0.2346865, -0.1296226, 1.0]], ['2, k, 1', [-0.2278866, 0.1335586, 1.0]], ['2, k, 2', [-0.2218304, 0.3914043, 1.0]], ['2, k, 3', [-0.2257758, 0.525426, 1.0]], ['2, k, 4', [-0.3958467, 0.2713611, 1.0]], ['2, k, 5', [-0.4621543, 0.06056225, 1.0]], ['2, k, 6', [-0.439056, -0.06558227, 1.0]], ['2, k, 7', [-0.4098596, -0.1186576, 1.0]], ['2, k, 8', [-0.07468423, 0.2710399, 1.0]], ['2, k, 9', [-0.0003448409, 0.03425899, 1.0]], ['2, k, 10', [0.02707042, 0.1884739, 1.0]], ['2, k, 11', [0.03125738, 0.2296015, 1.0]], ['2, k, 12', [-0.3063263, -0.1290741, 1.0]], ['2, k, 13', [-0.3947769, -0.2189143, 1.0]], ['2, k, 14', [-0.3938, -0.6084666, 1.0]], ['2, k, 15', [-0.4147452, -0.6722258, 1.0]], ['2, k, 16', [-0.158449, -0.1277079, 1.0]], ['2, k, 17', [-0.03529268, -0.226057, 1.0]], ['2, k, 18', [-0.03714115, -0.602263, 1.0]], ['2, k, 19', [-0.01052281, -0.6661726, 1.0]], ['2, k, 20', [-0.2231894, 0.3277867, 1.0]], ['2, k, 21', [-0.4062422, -0.1560306, 1.0]], ['2, k, 22', [-0.3682468, -0.1278652, 1.0]], ['2, k, 23', [0.0242091, 0.2774801, 1.0]], ['2, k, 24', [0.07645584, 0.2506557, 1.0]]]
[['2, k, 0', [-0.2353335, -0.1296981, 1.0]], ['2, k, 1', [-0.228049, 0.1334914, 1.0]], ['2, k, 2', [-0.2217193, 0.3913413, 1.0]], ['2, k, 3', [-0.2257845, 0.525487, 1.0]], ['2, k, 4', [-0.3961709, 0.2718487, 1.0]], ['2, k, 5', [-0.4622476, 0.06068875, 1.0]], ['2, k, 6', [-0.4390997, -0.06555241, 1.0]], ['2, k, 7', [-0.4117811, -0.116568, 1.0]], ['2, k, 8', [-0.0727794, 0.2721213, 1.0]], ['2, k, 9', [-0.003505901, 0.03639264, 1.0]], ['2, k, 10', [0.03178762, 0.1603608, 1.0]], ['2, k, 11', [0.03799599, 0.201865, 1.0]], ['2, k, 12', [-0.307027, -0.1289651, 1.0]], ['2, k, 13', [-0.3947806, -0.2189116, 1.0]], ['2, k, 14', [-0.3939236, -0.6086211, 1.0]], ['2, k, 15', [-0.4148686, -0.672396, 1.0]], ['2, k, 16', [-0.159041, -0.1279515, 1.0]], ['2, k, 17', [-0.03533024, -0.226041, 1.0]], ['2, k, 18', [-0.03743145, -0.602182, 1.0]], ['2, k, 19', [-0.01125659, -0.6649957, 1.0]], ['2, k, 20', [-0.2231673, 0.3277498, 1.0]], ['2, k, 21', [-0.4067782, -0.1538128, 1.0]], ['2, k, 22', [-0.3712508, -0.1240204, 1.0]], ['2, k, 23', [0.03537686, 0.243715, 1.0]], ['2, k, 24', [0.08083052, 0.2228004, 1.0]]]
[['2, k, 0', [-0.2363974, -0.1294405, 1.0]], ['2, k, 1', [-0.2286239, 0.1333404, 1.0]], ['2, k, 2', [-0.2218741, 0.3909294, 1.0]], ['2, k, 3', [-0.2258059, 0.5254972, 1.0]], ['2, k, 4', [-0.3961103, 0.2718699, 1.0]], ['2, k, 5', [-0.4622056, 0.06064456, 1.0]], ['2, k, 6', [-0.4396701, -0.06554498, 1.0]], ['2, k, 7', [-0.4118384, -0.1165576, 1.0]], ['2, k, 8', [-0.06961446, 0.2706502, 1.0]], ['2, k, 9', [-0.009360714, 0.04005343, 1.0]], ['2, k, 10', [0.03650113, 0.1338772, 1.0]], ['2, k, 11', [0.04808271, 0.164965, 1.0]], ['2, k, 12', [-0.308821, -0.1282284, 1.0]], ['2, k, 13', [-0.3948027, -0.2189709, 1.0]], ['2, k, 14', [-0.3939979, -0.6087762, 1.0]], ['2, k, 15', [-0.4148127, -0.6724898, 1.0]], ['2, k, 16', [-0.1595616, -0.127967, 1.0]], ['2, k, 17', [-0.03539076, -0.2261723, 1.0]], ['2, k, 18', [-0.0374452, -0.6022239, 1.0]], ['2, k, 19', [-0.01083945, -0.6661546, 1.0]], ['2, k, 20', [-0.2234302, 0.3273973, 1.0]], ['2, k, 21', [-0.4080589, -0.1527611, 1.0]], ['2, k, 22', [-0.3726895, -0.1260341, 1.0]], ['2, k, 23', [0.04722899, 0.2003799, 1.0]], ['2, k, 24', [0.09495577, 0.1878841, 1.0]]]
[['2, k, 0', [-0.2383135, -0.1279613, 1.0]], ['2, k, 1', [-0.2295961, 0.1339223, 1.0]], ['2, k, 2', [-0.2220161, 0.3909769, 1.0]], ['2, k, 3', [-0.2257999, 0.5255057, 1.0]], ['2, k, 4', [-0.3960309, 0.2719259, 1.0]], ['2, k, 5', [-0.4623623, 0.0601078, 1.0]], ['2, k, 6', [-0.4325643, -0.09715053, 1.0]], ['2, k, 7', [-0.4134002, -0.1454016, 1.0]], ['2, k, 8', [-0.0683706, 0.2696244, 1.0]], ['2, k, 9', [-0.01428288, 0.04407966, 1.0]], ['2, k, 10', [0.03500413, 0.08783866, 1.0]], ['2, k, 11', [0.05220856, 0.1225327, 1.0]], ['2, k, 12', [-0.3125321, -0.1255735, 1.0]], ['2, k, 13', [-0.394796, -0.218912, 1.0]], ['2, k, 14', [-0.3945303, -0.6094319, 1.0]], ['2, k, 15', [-0.4154463, -0.6729935, 1.0]], ['2, k, 16', [-0.1601729, -0.1273824, 1.0]], ['2, k, 17', [-0.03554548, -0.226704, 1.0]], ['2, k, 18', [-0.03753748, -0.6023455, 1.0]], ['2, k, 19', [-0.01097863, -0.6660102, 1.0]], ['2, k, 20', [-0.2236995, 0.327503, 1.0]], ['2, k, 21', [-0.4249631, -0.1900704, 1.0]], ['2, k, 22', [-0.3781935, -0.149802, 1.0]], ['2, k, 23', [0.05401022, 0.1595166, 1.0]], ['2, k, 24', [0.09579719, 0.1518252, 1.0]]]
