[['2, k, 0', [-0.2013592, -0.2006397, 1.0]], ['2, k, 1', [-0.1994007, 0.07769581, 1.0]], ['2, k, 2', [-0.195455, 0.3508494, 1.0]], ['2, k, 3', [-0.2003494, 0.4782551, 1.0]], ['2, k, 4', [-0.330503, 0.2362742, 1.0]], ['2, k, 5', [-0.3351667, 0.05593601, 1.0]], ['2, k, 6', [-0.2170541, -0.07271353, 1.0]], ['2, k, 7', [-0.1914159, -0.1606365, 1.0]], ['2, k, 8', [-0.05445311, 0.2474414, 1.0]], ['2, k, 9', [-0.03926115, 0.04178934, 1.0]], ['2, k, 10', [-0.112058, -0.1451998, 1.0]], ['2, k, 11', [-0.1513725, -0.161528, 1.0]], ['2, k, 12', [-0.2825469, -0.1983401, 1.0]], ['2, k, 13', [-0.2884947, -0.2913491, 1.0]], ['2, k, 14', [-0.2828443, -0.6517431, 1.0]], ['2, k, 15', [-0.2710727, -0.6808627, 1.0]], ['2, k, 16', [-0.1144893, -0.1975744, 1.0]], ['2, k, 17', [-0.02191664, -0.2769687, 1.0]], ['2, k, 18', [-0.02588069, -0.6385068, 1.0]], ['2, k, 19', [0.001349168, -0.7115541, 1.0]], ['2, k, 20', [-0.1965323, 0.2838396, 1.0]], ['2, k, 21', [-0.1620502, -0.1847119, 1.0]], ['2, k, 22', [-0.2042349, -0.1649, 1.0]], ['2, k, 23', [-0.1956104, -0.1948975, 1.0]], ['2, k, 24', [-0.1599767, -0.1921362, 1.0]]]
[['2, k, 0', [-0.1788578, -0.2245392, 1.0]], ['2, k, 1', [-0.1933631, 0.05431171, 1.0]], ['2, k, 2', [-0.20389, 0.3263117, 1.0]], ['2, k, 3', [-0.2247847, 0.4577228, 1.0]], ['2, k, 4', [-0.3313045, 0.2221097, 1.0]], ['2, k, 5', [-0.3308544, 0.03691037, 1.0]], ['2, k, 6', [-0.2362546, -0.09361016, 1.0]], ['2, k, 7', [-0.2244325, -0.1356985, 1.0]], ['2, k, 8', [-0.06788248, 0.2254644, 1.0]], ['2, k, 9', [-0.05322165, 0.04424462, 1.0]], ['2, k, 10', [-0.1048149, -0.1498739, 1.0]], ['2, k, 11', [-0.1235372, -0.2089108, 1.0]], ['2, k, 12', [-0.2577588, -0.2275329, 1.0]], ['2, k, 13', [-0.3528419, -0.2596315, 1.0]], ['2, k, 14', [-0.3132448, -0.620451, 1.0]], ['2, k, 15', [-0.3056955, -0.6496691, 1.0]], ['2, k, 16', [-0.09456918, -0.2151232, 1.0]], ['2, k, 17', [0.132792, -0.2702923, 1.0]], ['2, k, 18', [0.3208987, -0.5856296, 1.0]], ['2, k, 19', [0.3190071, -0.6157224, 1.0]], ['2, k, 20', [-0.2015532, 0.2592681, 1.0]], ['2, k, 21', [-0.1927689, -0.1675288, 1.0]], ['2, k, 22', [-0.2463559, -0.1335474, 1.0]], ['2, k, 23', [-0.1403997, -0.2609995, 1.0]], ['2, k, 24', [-0.1838168, -0.184874, 1.0]]]
[['2, k, 0', [-0.1788813, -0.2245989, 1.0]], ['2, k, 1', [-0.1933446, 0.05425356, 1.0]], ['2, k, 2', [-0.2039379, 0.3261985, 1.0]], ['2, k, 3', [-0.2264564, 0.4571314, 1.0]], ['2, k, 4', [-0.3313041, 0.2220656, 1.0]], ['2, k, 5', [-0.3302038, 0.03045699, 1.0]], ['2, k, 6', [-0.2354089, -0.09906997, 1.0]], ['2, k, 7', [-0.2173093, -0.1456131, 1.0]], ['2, k, 8', [-0.06579523, 0.2260092, 1.0]], ['2, k, 9', [-0.05272779, 0.04113372, 1.0]], ['2, k, 10', [-0.1008343, -0.1350628, 1.0]], ['2, k, 11', [-0.118652, -0.1948038, 1.0]], ['2, k, 12', [-0.2577978, -0.2276111, 1.0]], ['2, k, 13', [-0.352806, -0.2597501, 1.0]], ['2, k, 14', [-0.3130097, -0.6205232, 1.0]], ['2, k, 15', [-0.3053354, -0.6497364, 1.0]], ['2, k, 16', [-0.09459031, -0.2151743, 1.0]], ['2, k, 17', [0.1286916, -0.266717, 1.0]], ['2, k, 18', [0.2991892, -0.5913941, 1.0]], ['2, k, 19', [0.2977323, -0.6213779, 1.0]], ['2, k, 20', [-0.2015738, 0.2591892, 1.0]], ['2, k, 21', [-0.1891301, -0.1717134, 1.0]], ['2, k, 22', [-0.2505047, -0.1390984, 1.0]], ['2, k, 23', [-0.1357417, -0.2525566, 1.0]], ['2, k, 24', [-0.1768428, -0.1820332, 1.0]]]
[['2, k, 0', [-0.1785803, -0.2251717, 1.0]], ['2, k, 1', [-0.1937959, 0.05329148, 1.0]], ['2, k, 2', [-0.2074794, 0.3235101, 1.0]], ['2, k, 3', [-0.2283198, 0.4563397, 1.0]], ['2, k, 4', [-0.3312992, 0.2220048, 1.0]], ['2, k, 5', [-0.3301093, 0.0313211, 1.0]], ['2, k, 6', [-0.2322675, -0.0980815, 1.0]], ['2, k, 7', [-0.2178937, -0.1444076, 1.0]], ['2, k, 8', [-0.0676957, 0.2249582, 1.0]], ['2, k, 9', [-0.05011195, 0.03890974, 1.0]], ['2, k, 10', [-0.1003608, -0.1354345, 1.0]], ['2, k, 11', [-0.1103745, -0.1976221, 1.0]], ['2, k, 12', [-0.2574749, -0.2282469, 1.0]], ['2, k, 13', [-0.3525507, -0.2598231, 1.0]], ['2, k, 14', [-0.3124696, -0.6204728, 1.0]], ['2, k, 15', [-0.3044736, -0.6496184, 1.0]], ['2, k, 16', [-0.09432803, -0.2156842, 1.0]], ['2, k, 17', [0.1247668, -0.2659981, 1.0]], ['2, k, 18', [0.2660176, -0.6046154, 1.0]], ['2, k, 19', [0.2653618, -0.6343023, 1.0]], ['2, k, 20', [-0.2040333, 0.2570517, 1.0]], ['2, k, 21', [-0.1959458, -0.1740205, 1.0]], ['2, k, 22', [-0.2481106, -0.1343924, 1.0]], ['2, k, 23', [-0.1348237, -0.251064, 1.0]], ['2, k, 24', [-0.1541882, -0.1990893, 1.0]]]
[['2, k, 0', [-0.1784912, -0.2253356, 1.0]], ['2, k, 1', [-0.1941039, 0.05283305, 1.0]], ['2, k, 2', [-0.2088709, 0.3225146, 1.0]], ['2, k, 3', [-0.2301079, 0.4557694, 1.0]], ['2, k, 4', [-0.3312946, 0.2219483, 1.0]], ['2, k, 5', [-0.3287595, 0.02830534, 1.0]], ['2, k, 6', [-0.2296118, -0.102168, 1.0]], ['2, k, 7', [-0.2184955, -0.1467127, 1.0]], ['2, k, 8', [-0.06513338, 0.2252942, 1.0]], ['2, k, 9', [-0.05220547, 0.04103712, 1.0]], ['2, k, 10', [-0.1024639, -0.1632729, 1.0]], ['2, k, 11', [-0.115005, -0.2219079, 1.0]], ['2, k, 12', [-0.2573345, -0.2284297, 1.0]], ['2, k, 13', [-0.3512326, -0.2599784, 1.0]], ['2, k, 14', [-0.3113998, -0.6204227, 1.0]], ['2, k, 15', [-0.3034486, -0.6495548, 1.0]], ['2, k, 16', [-0.09429286, -0.21582, 1.0]], ['2, k, 17', [0.11789, -0.2599796, 1.0]], ['2, k, 18', [0.2417974, -0.6040594, 1.0]], ['2, k, 19', [0.2414616, -0.6337174, 1.0]], ['2, k, 20', [-0.2051612, 0.2561725, 1.0]], ['2, k, 21', [-0.1871962, -0.1738683, 1.0]], ['2, k, 22', [-0.2461414, -0.1473656, 1.0]], ['2, k, 23', [-0.1378992, -0.2729434, 1.0]], ['2, k, 24', [-0.1776116, -0.1919841, 1.0]]]
[['2, k, 0', [-0.1784427, -0.2257404, 1.0]], ['2, k, 1', [-0.1943669, 0.05254319, 1.0]], ['2, k, 2', [-0.2095927, 0.32239, 1.0]], ['2, k, 3', [-0.2309128, 0.4558297, 1.0]], ['2, k, 4', [-0.3311438, 0.2212905, 1.0]], ['2, k, 5', [-0.3279901, 0.03324495, 1.0]], ['2, k, 6', [-0.2317044, -0.09863117, 1.0]], ['2, k, 7', [-0.219014, -0.1410178, 1.0]], ['2, k, 8', [-0.06713698, 0.2248718, 1.0]], ['2, k, 9', [-0.05146256, 0.04153999, 1.0]], ['2, k, 10', [-0.09978398, -0.1663992, 1.0]], ['2, k, 11', [-0.1137132, -0.2176382, 1.0]], ['2, k, 12', [-0.2573826, -0.2288577, 1.0]], ['2, k, 13', [-0.349042, -0.2597198, 1.0]], ['2, k, 14', [-0.3100329, -0.6201897, 1.0]], ['2, k, 15', [-0.3018833, -0.6493116, 1.0]], ['2, k, 16', [-0.09415763, -0.2162196, 1.0]], ['2, k, 17', [0.1124858, -0.2516913, 1.0]], ['2, k, 18', [0.1928977, -0.6075768, 1.0]], ['2, k, 19', [0.2390801, -0.6701522, 1.0]], ['2, k, 20', [-0.2057973, 0.2559834, 1.0]], ['2, k, 21', [-0.1881087, -0.1687751, 1.0]], ['2, k, 22', [-0.2484514, -0.1343702, 1.0]], ['2, k, 23', [-0.1345823, -0.2508435, 1.0]], ['2, k, 24', [-0.154633, -0.2165003, 1.0]]]
[['2, k, 0', [-0.1783552, -0.225784, 1.0]], ['2, k, 1', [-0.1944718, 0.0525288, 1.0]], ['2, k, 2', [-0.2100545, 0.3225097, 1.0]], ['2, k, 3', [-0.2312609, 0.4560315, 1.0]], ['2, k, 4', [-0.3309408, 0.221078, 1.0]], ['2, k, 5', [-0.3276532, 0.03575999, 1.0]], ['2, k, 6', [-0.2568745, -0.129983, 1.0]], ['2, k, 7', [-0.2341716, -0.1768541, 1.0]], ['2, k, 8', [-0.06380248, 0.2256026, 1.0]], ['2, k, 9', [-0.05119107, 0.04215308, 1.0]], ['2, k, 10', [-0.0995727, -0.1362895, 1.0]], ['2, k, 11', [-0.107599, -0.1976644, 1.0]], ['2, k, 12', [-0.2573329, -0.2288681, 1.0]], ['2, k, 13', [-0.3441912, -0.2597364, 1.0]], ['2, k, 14', [-0.3084954, -0.6199381, 1.0]], ['2, k, 15', [-0.3003559, -0.6490684, 1.0]], ['2, k, 16', [-0.09403641, -0.2163088, 1.0]], ['2, k, 17', [0.1081417, -0.2451447, 1.0]], ['2, k, 18', [0.170329, -0.6050289, 1.0]], ['2, k, 19', [0.1712509, -0.6345533, 1.0]], ['2, k, 20', [-0.2061869, 0.2560604, 1.0]], ['2, k, 21', [-0.2219803, -0.2392896, 1.0]], ['2, k, 22', [-0.2617895, -0.1850912, 1.0]], ['2, k, 23', [-0.1309728, -0.2509634, 1.0]], ['2, k, 24', [-0.1565433, -0.1961931, 1.0]]]
[['2, k, 0', [-0.1783157, -0.2258871, 1.0]], ['2, k, 1', [-0.1944856, 0.05250714, 1.0]], ['2, k, 2', [-0.2100855, 0.3225293, 1.0]], ['2, k, 3', [-0.2312372, 0.456072, 1.0]], ['2, k, 4', [-0.3305179, 0.2207467, 1.0]], ['2, k, 5', [-0.3255838, 0.03133482, 1.0]], ['2, k, 6', [-0.2459802, -0.122232, 1.0]], ['2, k, 7', [-0.2300317, -0.1607213, 1.0]], ['2, k, 8', [-0.06200564, 0.226262, 1.0]], ['2, k, 9', [-0.0485909, 0.04366611, 1.0]], ['2, k, 10', [-0.09859546, -0.1349938, 1.0]], ['2, k, 11', [-0.1056012, -0.1956298, 1.0]], ['2, k, 12', [-0.2573211, -0.2288935, 1.0]], ['2, k, 13', [-0.3390666, -0.2603839, 1.0]], ['2, k, 14', [-0.3065743, -0.6208261, 1.0]], ['2, k, 15', [-0.298337, -0.6499441, 1.0]], ['2, k, 16', [-0.09394736, -0.2166173, 1.0]], ['2, k, 17', [0.1000109, -0.2373257, 1.0]], ['2, k, 18', [0.1298904, -0.6031643, 1.0]], ['2, k, 19', [0.1315181, -0.6326101, 1.0]], ['2, k, 20', [-0.2062136, 0.2560652, 1.0]], ['2, k, 21', [-0.2183636, -0.2140196, 1.0]], ['2, k, 22', [-0.2704094, -0.1617008, 1.0]], ['2, k, 23', [-0.1335445, -0.2484152, 1.0]], ['2, k, 24', [-0.1550563, -0.1964928, 1.0]]]
[['2, k, 0', [-0.1789849, -0.2264936, 1.0]], ['2, k, 1', [-0.1946212, 0.05233086, 1.0]], ['2, k, 2', [-0.2100345, 0.3225205, 1.0]], ['2, k, 3', [-0.2306602, 0.4563238, 1.0]], ['2, k, 4', [-0.3300617, 0.2204073, 1.0]], ['2, k, 5', [-0.3210159, 0.02851624, 1.0]], ['2, k, 6', [-0.2415902, -0.1207257, 1.0]], ['2, k, 7', [-0.2272564, -0.1591073, 1.0]], ['2, k, 8', [-0.06258454, 0.2262691, 1.0]], ['2, k, 9', [-0.04812497, 0.04304371, 1.0]], ['2, k, 10', [-0.09943536, -0.1508138, 1.0]], ['2, k, 11', [-0.1083125, -0.2041471, 1.0]], ['2, k, 12', [-0.257818, -0.229121, 1.0]], ['2, k, 13', [-0.3342139, -0.2616, 1.0]], ['2, k, 14', [-0.3013371, -0.6211329, 1.0]], ['2, k, 15', [-0.2928279, -0.6502778, 1.0]], ['2, k, 16', [-0.09479167, -0.2177194, 1.0]], ['2, k, 17', [0.08956902, -0.2362165, 1.0]], ['2, k, 18', [0.07754856, -0.6011402, 1.0]], ['2, k, 19', [0.1009908, -0.6730431, 1.0]], ['2, k, 20', [-0.2062081, 0.2560518, 1.0]], ['2, k, 21', [-0.2159464, -0.2101775, 1.0]], ['2, k, 22', [-0.2689548, -0.1560717, 1.0]], ['2, k, 23', [-0.1336003, -0.2522406, 1.0]], ['2, k, 24', [-0.1550477, -0.2070531, 1.0]]]
[['2, k, 0', [-0.1780485, -0.2267127, 1.0]], ['2, k, 1', [-0.1942464, 0.052285, 1.0]], ['2, k, 2', [-0.2097435, 0.3226235, 1.0]], ['2, k, 3', [-0.2291818, 0.4563794, 1.0]], ['2, k, 4', [-0.3293477, 0.2202003, 1.0]], ['2, k, 5', [-0.3194962, 0.0263099, 1.0]], ['2, k, 6', [-0.2383891, -0.1216043, 1.0]], ['2, k, 7', [-0.2252566, -0.1614206, 1.0]], ['2, k, 8', [-0.06270097, 0.2263947, 1.0]], ['2, k, 9', [-0.04620266, 0.0448139, 1.0]], ['2, k, 10', [-0.09883365, -0.1454896, 1.0]], ['2, k, 11', [-0.1069106, -0.1987221, 1.0]], ['2, k, 12', [-0.2572411, -0.2292011, 1.0]], ['2, k, 13', [-0.3287341, -0.26459, 1.0]], ['2, k, 14', [-0.2998913, -0.6244399, 1.0]], ['2, k, 15', [-0.291086, -0.653586, 1.0]], ['2, k, 16', [-0.09360527, -0.2180209, 1.0]], ['2, k, 17', [0.07461877, -0.234535, 1.0]], ['2, k, 18', [0.04202381, -0.6007033, 1.0]], ['2, k, 19', [0.04565022, -0.6301471, 1.0]], ['2, k, 20', [-0.2059834, 0.2561077, 1.0]], ['2, k, 21', [-0.2074269, -0.1905395, 1.0]], ['2, k, 22', [-0.2554858, -0.173159, 1.0]], ['2, k, 23', [-0.132203, -0.2462901, 1.0]], ['2, k, 24', [-0.1562682, -0.2024916, 1.0]]]
[['2, k, 0', [-0.1785083, -0.2268192, 1.0]], ['2, k, 1', [-0.1941982, 0.0522813, 1.0]], ['2, k, 2', [-0.2084533, 0.3229364, 1.0]], ['2, k, 3', [-0.2234369, 0.4570332, 1.0]], ['2, k, 4', [-0.3282969, 0.2200995, 1.0]], ['2, k, 5', [-0.3184911, 0.02295258, 1.0]], ['2, k, 6', [-0.2366122, -0.1242324, 1.0]], ['2, k, 7', [-0.2225413, -0.1638991, 1.0]], ['2, k, 8', [-0.06262677, 0.22643, 1.0]], ['2, k, 9', [-0.04632172, 0.04164259, 1.0]], ['2, k, 10', [-0.09870625, -0.148938, 1.0]], ['2, k, 11', [-0.107609, -0.1968545, 1.0]], ['2, k, 12', [-0.2577587, -0.2290497, 1.0]], ['2, k, 13', [-0.3248608, -0.2679038, 1.0]], ['2, k, 14', [-0.2984413, -0.6277025, 1.0]], ['2, k, 15', [-0.2893212, -0.656815, 1.0]], ['2, k, 16', [-0.09415467, -0.2184478, 1.0]], ['2, k, 17', [0.03187198, -0.2350306, 1.0]], ['2, k, 18', [-0.03104758, -0.5975546, 1.0]], ['2, k, 19', [-0.02596204, -0.626973, 1.0]], ['2, k, 20', [-0.2052129, 0.2562826, 1.0]], ['2, k, 21', [-0.1658441, -0.2193725, 1.0]], ['2, k, 22', [-0.2496458, -0.1842192, 1.0]], ['2, k, 23', [-0.1326028, -0.2471074, 1.0]], ['2, k, 24', [-0.1496047, -0.1970603, 1.0]]]
[['2, k, 0', [-0.1786229, -0.2268176, 1.0]], ['2, k, 1', [-0.1940033, 0.05224154, 1.0]], ['2, k, 2', [-0.2072123, 0.3228756, 1.0]], ['2, k, 3', [-0.2190655, 0.4572713, 1.0]], ['2, k, 4', [-0.3276054, 0.2199198, 1.0]], ['2, k, 5', [-0.3231208, 0.0325468, 1.0]], ['2, k, 6', [-0.2245778, -0.1428766, 1.0]], ['2, k, 7', [-0.200462, -0.1958952, 1.0]], ['2, k, 8', [-0.05865194, 0.2268189, 1.0]], ['2, k, 9', [-0.04346404, 0.04577941, 1.0]], ['2, k, 10', [-0.09840038, -0.1492317, 1.0]], ['2, k, 11', [-0.1092222, -0.1981101, 1.0]], ['2, k, 12', [-0.2578757, -0.2288996, 1.0]], ['2, k, 13', [-0.3223333, -0.2698782, 1.0]], ['2, k, 14', [-0.2989849, -0.6290952, 1.0]], ['2, k, 15', [-0.2897768, -0.65822, 1.0]], ['2, k, 16', [-0.09434532, -0.2187253, 1.0]], ['2, k, 17', [0.02335493, -0.2376132, 1.0]], ['2, k, 18', [-0.05428293, -0.5969832, 1.0]], ['2, k, 19', [-0.04875239, -0.6264263, 1.0]], ['2, k, 20', [-0.204318, 0.2562287, 1.0]], ['2, k, 21', [-0.1479997, -0.2443801, 1.0]], ['2, k, 22', [-0.2289504, -0.2190458, 1.0]], ['2, k, 23', [-0.1385858, -0.2474037, 1.0]], ['2, k, 24', [-0.1530399, -0.1964723, 1.0]]]
[['2, k, 0', [-0.1813659, -0.2267886, 1.0]], ['2, k, 1', [-0.19404, 0.05223406, 1.0]], ['2, k, 2', [-0.2054554, 0.322958, 1.0]], ['2, k, 3', [-0.21504, 0.4581926, 1.0]], ['2, k, 4', [-0.326976, 0.2201059, 1.0]], ['2, k, 5', [-0.3284191, 0.03818276, 1.0]], ['2, k, 6', [-0.2217076, -0.1474912, 1.0]], ['2, k, 7', [-0.1978431, -0.1975794, 1.0]], ['2, k, 8', [-0.05852578, 0.2267594, 1.0]], ['2, k, 9', [-0.0428848, 0.04568098, 1.0]], ['2, k, 10', [-0.08864763, -0.1628458, 1.0]], ['2, k, 11', [-0.1044587, -0.2101999, 1.0]], ['2, k, 12', [-0.261472, -0.2276571, 1.0]], ['2, k, 13', [-0.3208351, -0.2715034, 1.0]], ['2, k, 14', [-0.2985831, -0.6305169, 1.0]], ['2, k, 15', [-0.2891359, -0.6596228, 1.0]], ['2, k, 16', [-0.09669316, -0.2194778, 1.0]], ['2, k, 17', [0.01272437, -0.240129, 1.0]], ['2, k, 18', [-0.09211976, -0.5927552, 1.0]], ['2, k, 19', [-0.08575445, -0.6222316, 1.0]], ['2, k, 20', [-0.2032977, 0.2562772, 1.0]], ['2, k, 21', [-0.1484239, -0.2442666, 1.0]], ['2, k, 22', [-0.2317812, -0.2140331, 1.0]], ['2, k, 23', [-0.119921, -0.2563562, 1.0]], ['2, k, 24', [-0.1433074, -0.1976789, 1.0]]]
[['2, k, 0', [-0.1816945, -0.2265382, 1.0]], ['2, k, 1', [-0.1937748, 0.05245835, 1.0]], ['2, k, 2', [-0.2033371, 0.3236653, 1.0]], ['2, k, 3', [-0.2121855, 0.4580219, 1.0]], ['2, k, 4', [-0.3273986, 0.2200384, 1.0]], ['2, k, 5', [-0.330245, 0.03815861, 1.0]], ['2, k, 6', [-0.2286541, -0.132785, 1.0]], ['2, k, 7', [-0.2104836, -0.1823979, 1.0]], ['2, k, 8', [-0.0582946, 0.2267536, 1.0]], ['2, k, 9', [-0.04534402, 0.04553608, 1.0]], ['2, k, 10', [-0.09374555, -0.1503793, 1.0]], ['2, k, 11', [-0.1092887, -0.1957239, 1.0]], ['2, k, 12', [-0.261933, -0.2271475, 1.0]], ['2, k, 13', [-0.3194416, -0.2744727, 1.0]], ['2, k, 14', [-0.297947, -0.6332757, 1.0]], ['2, k, 15', [-0.2887843, -0.6623672, 1.0]], ['2, k, 16', [-0.09691987, -0.2193642, 1.0]], ['2, k, 17', [-0.005367931, -0.2476034, 1.0]], ['2, k, 18', [-0.1025009, -0.6008766, 1.0]], ['2, k, 19', [-0.09625345, -0.6302859, 1.0]], ['2, k, 20', [-0.2016527, 0.256883, 1.0]], ['2, k, 21', [-0.1604105, -0.220942, 1.0]], ['2, k, 22', [-0.238966, -0.199153, 1.0]], ['2, k, 23', [-0.1355381, -0.2470675, 1.0]], ['2, k, 24', [-0.1408611, -0.1688033, 1.0]]]
[['2, k, 0', [-0.1820036, -0.2264991, 1.0]], ['2, k, 1', [-0.1935602, 0.05252246, 1.0]], ['2, k, 2', [-0.2016647, 0.3239641, 1.0]], ['2, k, 3', [-0.2088363, 0.4577177, 1.0]], ['2, k, 4', [-0.3276454, 0.2198282, 1.0]], ['2, k, 5', [-0.3300793, 0.03808414, 1.0]], ['2, k, 6', [-0.2280812, -0.1336618, 1.0]], ['2, k, 7', [-0.2074295, -0.185447, 1.0]], ['2, k, 8', [-0.05806611, 0.2264469, 1.0]], ['2, k, 9', [-0.04315087, 0.04541972, 1.0]], ['2, k, 10', [-0.09573084, -0.1557905, 1.0]], ['2, k, 11', [-0.1166077, -0.2056336, 1.0]], ['2, k, 12', [-0.2623572, -0.2268957, 1.0]], ['2, k, 13', [-0.318855, -0.2761198, 1.0]], ['2, k, 14', [-0.2966269, -0.6350091, 1.0]], ['2, k, 15', [-0.2877989, -0.6640819, 1.0]], ['2, k, 16', [-0.09712321, -0.2194675, 1.0]], ['2, k, 17', [-0.0159878, -0.2550823, 1.0]], ['2, k, 18', [-0.1137745, -0.6080459, 1.0]], ['2, k, 19', [-0.1076692, -0.6373559, 1.0]], ['2, k, 20', [-0.2003206, 0.2571283, 1.0]], ['2, k, 21', [-0.1574872, -0.2307308, 1.0]], ['2, k, 22', [-0.2377259, -0.2005125, 1.0]], ['2, k, 23', [-0.1324221, -0.2685414, 1.0]], ['2, k, 24', [-0.1440066, -0.1916519, 1.0]]]
[['2, k, 0', [-0.1827412, -0.2267087, 1.0]], ['2, k, 1', [-0.1919604, 0.05246379, 1.0]], ['2, k, 2', [-0.1948278, 0.3242502, 1.0]], ['2, k, 3', [-0.200854, 0.4570404, 1.0]], ['2, k, 4', [-0.3242241, 0.2189921, 1.0]], ['2, k, 5', [-0.3236161, 0.03245022, 1.0]], ['2, k, 6', [-0.2237657, -0.1432262, 1.0]], ['2, k, 7', [-0.2008788, -0.194472, 1.0]], ['2, k, 8', [-0.05323679, 0.2258094, 1.0]], ['2, k, 9', [-0.04074493, 0.04407119, 1.0]], ['2, k, 10', [-0.08776265, -0.1527766, 1.0]], ['2, k, 11', [-0.1160449, -0.2149587, 1.0]], ['2, k, 12', [-0.2633291, -0.2267606, 1.0]], ['2, k, 13', [-0.3179582, -0.2791966, 1.0]], ['2, k, 14', [-0.2937417, -0.6364481, 1.0]], ['2, k, 15', [-0.2847976, -0.6655391, 1.0]], ['2, k, 16', [-0.09761279, -0.220013, 1.0]], ['2, k, 17', [-0.04371099, -0.2754356, 1.0]], ['2, k, 18', [-0.1269215, -0.6289914, 1.0]], ['2, k, 19', [-0.1204613, -0.6580812, 1.0]], ['2, k, 20', [-0.1946851, 0.257323, 1.0]], ['2, k, 21', [-0.1601083, -0.2407124, 1.0]], ['2, k, 22', [-0.2365208, -0.2063867, 1.0]], ['2, k, 23', [-0.1298029, -0.2690918, 1.0]], ['2, k, 24', [-0.1048421, -0.2341373, 1.0]]]
[['2, k, 0', [-0.1830906, -0.2269372, 1.0]], ['2, k, 1', [-0.1915932, 0.05211271, 1.0]], ['2, k, 2', [-0.1939211, 0.3235463, 1.0]], ['2, k, 3', [-0.1991632, 0.4566529, 1.0]], ['2, k, 4', [-0.3234913, 0.2191702, 1.0]], ['2, k, 5', [-0.3238488, 0.03714448, 1.0]], ['2, k, 6', [-0.2266314, -0.1209484, 1.0]], ['2, k, 7', [-0.2047485, -0.1787771, 1.0]], ['2, k, 8', [-0.05276934, 0.2255291, 1.0]], ['2, k, 9', [-0.04412236, 0.04477739, 1.0]], ['2, k, 10', [-0.04173014, -0.1993022, 1.0]], ['2, k, 11', [-0.0410048, -0.2805791, 1.0]], ['2, k, 12', [-0.2634764, -0.2267794, 1.0]], ['2, k, 13', [-0.3176937, -0.2810758, 1.0]], ['2, k, 14', [-0.2936304, -0.6380688, 1.0]], ['2, k, 15', [-0.2844433, -0.6671364, 1.0]], ['2, k, 16', [-0.09815767, -0.2206174, 1.0]], ['2, k, 17', [-0.04701971, -0.2762995, 1.0]], ['2, k, 18', [-0.1256397, -0.6287715, 1.0]], ['2, k, 19', [-0.1189593, -0.657898, 1.0]], ['2, k, 20', [-0.193852, 0.2566995, 1.0]], ['2, k, 21', [-0.1601766, -0.2246132, 1.0]], ['2, k, 22', [-0.236453, -0.1900965, 1.0]], ['2, k, 23', [-0.05510461, -0.334461, 1.0]], ['2, k, 24', [-0.03058807, -0.2992191, 1.0]]]
[['2, k, 0', [-0.1834795, -0.2272669, 1.0]], ['2, k, 1', [-0.1909838, 0.05171786, 1.0]], ['2, k, 2', [-0.1922182, 0.3229356, 1.0]], ['2, k, 3', [-0.197744, 0.4562082, 1.0]], ['2, k, 4', [-0.3226399, 0.2193225, 1.0]], ['2, k, 5', [-0.3243162, 0.03729253, 1.0]], ['2, k, 6', [-0.2207628, -0.1363885, 1.0]], ['2, k, 7', [-0.1954162, -0.1925895, 1.0]], ['2, k, 8', [-0.05231508, 0.2252682, 1.0]], ['2, k, 9', [-0.03923096, 0.0440742, 1.0]], ['2, k, 10', [-0.03302512, -0.1998956, 1.0]], ['2, k, 11', [-0.03102072, -0.2811334, 1.0]], ['2, k, 12', [-0.26374, -0.2268921, 1.0]], ['2, k, 13', [-0.3174871, -0.2816745, 1.0]], ['2, k, 14', [-0.2932392, -0.6389278, 1.0]], ['2, k, 15', [-0.2839242, -0.6679856, 1.0]], ['2, k, 16', [-0.09857269, -0.2212124, 1.0]], ['2, k, 17', [-0.05136525, -0.2751515, 1.0]], ['2, k, 18', [-0.1244795, -0.6283309, 1.0]], ['2, k, 19', [-0.1176848, -0.6574735, 1.0]], ['2, k, 20', [-0.1923759, 0.256133, 1.0]], ['2, k, 21', [-0.1536051, -0.2409371, 1.0]], ['2, k, 22', [-0.2189643, -0.2192599, 1.0]], ['2, k, 23', [-0.04516375, -0.3350198, 1.0]], ['2, k, 24', [-0.02070357, -0.2997883, 1.0]]]
