[['2, k, 0', [0.01533229, -0.2593636, 1.0]], ['2, k, 1', [0.01417257, 0.03454535, 1.0]], ['2, k, 2', [0.0145582, 0.3211334, 1.0]], ['2, k, 3', [0.01780304, 0.4519454, 1.0]], ['2, k, 4', [-0.1488534, 0.2184965, 1.0]], ['2, k, 5', [-0.117133, 0.01495625, 1.0]], ['2, k, 6', [-0.05129101, -0.1301406, 1.0]], ['2, k, 7', [-0.03923014, -0.1791168, 1.0]], ['2, k, 8', [0.1809489, 0.218744, 1.0]], ['2, k, 9', [0.1792686, 0.04354736, 1.0]], ['2, k, 10', [0.07169632, -0.08439575, 1.0]], ['2, k, 11', [0.0718362, -0.1432139, 1.0]], ['2, k, 12', [-0.07279693, -0.2558546, 1.0]], ['2, k, 13', [-0.132934, -0.2816686, 1.0]], ['2, k, 14', [-0.1332689, -0.6235193, 1.0]], ['2, k, 15', [-0.1270679, -0.6593728, 1.0]], ['2, k, 16', [0.102855, -0.2554927, 1.0]], ['2, k, 17', [0.1774914, -0.2878933, 1.0]], ['2, k, 18', [0.1452243, -0.6299945, 1.0]], ['2, k, 19', [0.1861342, -0.7036873, 1.0]], ['2, k, 20', [0.01441491, 0.250544, 1.0]], ['2, k, 21', [-0.006152824, -0.239178, 1.0]], ['2, k, 22', [-0.05934788, -0.2047879, 1.0]], ['2, k, 23', [0.01025911, -0.1955821, 1.0]], ['2, k, 24', [0.1376623, -0.1713612, 1.0]]]
[['2, k, 0', [0.02321288, -0.2474452, 1.0]], ['2, k, 1', [0.02082638, 0.0410889, 1.0]], ['2, k, 2', [0.01454951, 0.3306873, 1.0]], ['2, k, 3', [0.01261929, 0.4620973, 1.0]], ['2, k, 4', [-0.1441364, 0.2385751, 1.0]], ['2, k, 5', [-0.1708118, 0.08460868, 1.0]], ['2, k, 6', [-0.06889153, 0.00614505, 1.0]], ['2, k, 7', [-0.005498494, -0.02343289, 1.0]], ['2, k, 8', [0.1607243, 0.2381953, 1.0]], ['2, k, 9', [0.179901, 0.08391906, 1.0]], ['2, k, 10', [0.07721406, 0.00452137, 1.0]], ['2, k, 11', [0.001967529, -0.02364919, 1.0]], ['2, k, 12', [-0.06419401, -0.2447919, 1.0]], ['2, k, 13', [-0.1273432, -0.2790935, 1.0]], ['2, k, 14', [-0.1256299, -0.6206813, 1.0]], ['2, k, 15', [-0.119437, -0.6561598, 1.0]], ['2, k, 16', [0.1102701, -0.2429287, 1.0]], ['2, k, 17', [0.1688361, -0.281372, 1.0]], ['2, k, 18', [0.1389676, -0.625148, 1.0]], ['2, k, 19', [0.1844665, -0.7047375, 1.0]], ['2, k, 20', [0.0164096, 0.257726, 1.0]], ['2, k, 21', [0.002137313, -0.0622391, 1.0]], ['2, k, 22', [-0.02181927, -0.0627368, 1.0]], ['2, k, 23', [-0.00627207, -0.06460597, 1.0]], ['2, k, 24', [-0.002721541, -0.07856339, 1.0]]]
[['2, k, 0', [0.02425622, -0.2483157, 1.0]], ['2, k, 1', [0.0205989, 0.04112596, 1.0]], ['2, k, 2', [0.01287409, 0.3301976, 1.0]], ['2, k, 3', [0.01118538, 0.4615396, 1.0]], ['2, k, 4', [-0.1456569, 0.2357463, 1.0]], ['2, k, 5', [-0.1771162, 0.06817016, 1.0]], ['2, k, 6', [-0.06641968, -0.04094955, 1.0]], ['2, k, 7', [-0.01080469, -0.06396142, 1.0]], ['2, k, 8', [0.1609081, 0.2383166, 1.0]], ['2, k, 9', [0.1799294, 0.08073432, 1.0]], ['2, k, 10', [0.06059281, -0.04391051, 1.0]], ['2, k, 11', [0.0129507, -0.06578474, 1.0]], ['2, k, 12', [-0.06308113, -0.2465166, 1.0]], ['2, k, 13', [-0.1275594, -0.2794622, 1.0]], ['2, k, 14', [-0.1241958, -0.6210844, 1.0]], ['2, k, 15', [-0.1181645, -0.656579, 1.0]], ['2, k, 16', [0.1112352, -0.2432336, 1.0]], ['2, k, 17', [0.1690057, -0.2818653, 1.0]], ['2, k, 18', [0.1392266, -0.6255523, 1.0]], ['2, k, 19', [0.1841853, -0.7047262, 1.0]], ['2, k, 20', [0.01516547, 0.2576933, 1.0]], ['2, k, 21', [0.001427031, -0.1057245, 1.0]], ['2, k, 22', [-0.00898042, -0.1125689, 1.0]], ['2, k, 23', [-0.003857844, -0.104661, 1.0]], ['2, k, 24', [0.003518233, -0.1242321, 1.0]]]
[['2, k, 0', [0.02528564, -0.2497445, 1.0]], ['2, k, 1', [0.02017741, 0.04100044, 1.0]], ['2, k, 2', [0.01079859, 0.3296626, 1.0]], ['2, k, 3', [0.01014718, 0.4609318, 1.0]], ['2, k, 4', [-0.1478944, 0.2329148, 1.0]], ['2, k, 5', [-0.1672961, 0.04702169, 1.0]], ['2, k, 6', [-0.0641496, -0.06698634, 1.0]], ['2, k, 7', [-0.003268446, -0.09939599, 1.0]], ['2, k, 8', [0.1639718, 0.2370568, 1.0]], ['2, k, 9', [0.1763197, 0.06327616, 1.0]], ['2, k, 10', [0.06927662, -0.05308674, 1.0]], ['2, k, 11', [0.01222135, -0.09914745, 1.0]], ['2, k, 12', [-0.06221746, -0.2483313, 1.0]], ['2, k, 13', [-0.1280145, -0.2802258, 1.0]], ['2, k, 14', [-0.1175662, -0.6213734, 1.0]], ['2, k, 15', [-0.1558348, -0.7051342, 1.0]], ['2, k, 16', [0.1123164, -0.2442772, 1.0]], ['2, k, 17', [0.1693686, -0.2824231, 1.0]], ['2, k, 18', [0.1393095, -0.6259641, 1.0]], ['2, k, 19', [0.1840799, -0.7042277, 1.0]], ['2, k, 20', [0.01353496, 0.2575134, 1.0]], ['2, k, 21', [0.009018116, -0.1423623, 1.0]], ['2, k, 22', [-0.03053833, -0.1216021, 1.0]], ['2, k, 23', [-0.002800472, -0.1448838, 1.0]], ['2, k, 24', [0.01209444, -0.149645, 1.0]]]
[['2, k, 0', [0.02556853, -0.2505177, 1.0]], ['2, k, 1', [0.01954634, 0.04064854, 1.0]], ['2, k, 2', [0.009197668, 0.3285207, 1.0]], ['2, k, 3', [0.009606097, 0.4598433, 1.0]], ['2, k, 4', [-0.1478686, 0.2370479, 1.0]], ['2, k, 5', [-0.1626523, 0.03994175, 1.0]], ['2, k, 6', [-0.06448738, -0.09713556, 1.0]], ['2, k, 7', [-0.007341188, -0.135972, 1.0]], ['2, k, 8', [0.1650266, 0.2362727, 1.0]], ['2, k, 9', [0.1736723, 0.05652405, 1.0]], ['2, k, 10', [0.08634788, -0.06872125, 1.0]], ['2, k, 11', [0.06649748, -0.08351487, 1.0]], ['2, k, 12', [-0.06201053, -0.2489516, 1.0]], ['2, k, 13', [-0.128211, -0.2804341, 1.0]], ['2, k, 14', [-0.1170563, -0.6218168, 1.0]], ['2, k, 15', [-0.1555302, -0.7053667, 1.0]], ['2, k, 16', [0.112637, -0.2451714, 1.0]], ['2, k, 17', [0.1700666, -0.2835371, 1.0]], ['2, k, 18', [0.1393068, -0.6265634, 1.0]], ['2, k, 19', [0.1836198, -0.7037504, 1.0]], ['2, k, 20', [0.01217839, 0.2568105, 1.0]], ['2, k, 21', [0.003599367, -0.1850438, 1.0]], ['2, k, 22', [-0.02761567, -0.1514182, 1.0]], ['2, k, 23', [0.01939215, -0.1421143, 1.0]], ['2, k, 24', [0.0252149, -0.151327, 1.0]]]
[['2, k, 0', [0.02579961, -0.2516245, 1.0]], ['2, k, 1', [0.01929648, 0.04042518, 1.0]], ['2, k, 2', [0.008833076, 0.3281122, 1.0]], ['2, k, 3', [0.008501292, 0.4592164, 1.0]], ['2, k, 4', [-0.1491348, 0.2363619, 1.0]], ['2, k, 5', [-0.158226, 0.02023754, 1.0]], ['2, k, 6', [-0.05803744, -0.1083301, 1.0]], ['2, k, 7', [-0.008540433, -0.1647185, 1.0]], ['2, k, 8', [0.1660847, 0.2344278, 1.0]], ['2, k, 9', [0.1716524, 0.05354383, 1.0]], ['2, k, 10', [0.09071013, -0.08489142, 1.0]], ['2, k, 11', [0.07046676, -0.134326, 1.0]], ['2, k, 12', [-0.06193542, -0.2501569, 1.0]], ['2, k, 13', [-0.1283782, -0.2803637, 1.0]], ['2, k, 14', [-0.1163891, -0.6219423, 1.0]], ['2, k, 15', [-0.1578955, -0.7051657, 1.0]], ['2, k, 16', [0.1129768, -0.2461377, 1.0]], ['2, k, 17', [0.1704294, -0.2835534, 1.0]], ['2, k, 18', [0.1382419, -0.6261606, 1.0]], ['2, k, 19', [0.1837067, -0.7038243, 1.0]], ['2, k, 20', [0.01181996, 0.2565558, 1.0]], ['2, k, 21', [0.003642626, -0.2090992, 1.0]], ['2, k, 22', [-0.06950438, -0.2221439, 1.0]], ['2, k, 23', [0.002983443, -0.1719562, 1.0]], ['2, k, 24', [0.1258622, -0.1779293, 1.0]]]
[['2, k, 0', [0.02634731, -0.2530761, 1.0]], ['2, k, 1', [0.01879201, 0.03978234, 1.0]], ['2, k, 2', [0.00744909, 0.3268673, 1.0]], ['2, k, 3', [0.007704061, 0.4573305, 1.0]], ['2, k, 4', [-0.1500293, 0.2356529, 1.0]], ['2, k, 5', [-0.1622233, 0.03074193, 1.0]], ['2, k, 6', [-0.07400142, -0.09911385, 1.0]], ['2, k, 7', [-0.02974575, -0.1686162, 1.0]], ['2, k, 8', [0.1690241, 0.2318841, 1.0]], ['2, k, 9', [0.1714596, 0.04940246, 1.0]], ['2, k, 10', [0.09406005, -0.09102585, 1.0]], ['2, k, 11', [0.05759109, -0.1285938, 1.0]], ['2, k, 12', [-0.06147971, -0.2517641, 1.0]], ['2, k, 13', [-0.1285698, -0.2798695, 1.0]], ['2, k, 14', [-0.1206285, -0.6215525, 1.0]], ['2, k, 15', [-0.1572235, -0.7052897, 1.0]], ['2, k, 16', [0.1135541, -0.2474019, 1.0]], ['2, k, 17', [0.170569, -0.2834942, 1.0]], ['2, k, 18', [0.1380925, -0.6261035, 1.0]], ['2, k, 19', [0.1839773, -0.7038447, 1.0]], ['2, k, 20', [0.01065105, 0.2556254, 1.0]], ['2, k, 21', [0.006533209, -0.2188465, 1.0]], ['2, k, 22', [-0.05857456, -0.1912153, 1.0]], ['2, k, 23', [0.01689028, -0.1878268, 1.0]], ['2, k, 24', [0.05823731, -0.1601384, 1.0]]]
[['2, k, 0', [0.02734458, -0.2547941, 1.0]], ['2, k, 1', [0.0184581, 0.03915194, 1.0]], ['2, k, 2', [0.005931174, 0.3257261, 1.0]], ['2, k, 3', [0.006542967, 0.4558502, 1.0]], ['2, k, 4', [-0.1584583, 0.2228443, 1.0]], ['2, k, 5', [-0.1629845, 0.02976646, 1.0]], ['2, k, 6', [-0.08840419, -0.1150908, 1.0]], ['2, k, 7', [-0.05566089, -0.1645198, 1.0]], ['2, k, 8', [0.1702179, 0.2305517, 1.0]], ['2, k, 9', [0.1703601, 0.03965994, 1.0]], ['2, k, 10', [0.06664123, -0.1310631, 1.0]], ['2, k, 11', [0.0286954, -0.1804681, 1.0]], ['2, k, 12', [-0.06064563, -0.2540656, 1.0]], ['2, k, 13', [-0.1284748, -0.2784518, 1.0]], ['2, k, 14', [-0.1197481, -0.6207592, 1.0]], ['2, k, 15', [-0.158059, -0.7050691, 1.0]], ['2, k, 16', [0.11463, -0.2485671, 1.0]], ['2, k, 17', [0.1705558, -0.283503, 1.0]], ['2, k, 18', [0.1385712, -0.626169, 1.0]], ['2, k, 19', [0.1838327, -0.7039071, 1.0]], ['2, k, 20', [0.009431738, 0.2547169, 1.0]], ['2, k, 21', [-0.004907617, -0.2125543, 1.0]], ['2, k, 22', [-0.09682997, -0.1731335, 1.0]], ['2, k, 23', [0.0003883835, -0.2406346, 1.0]], ['2, k, 24', [0.08497539, -0.1829923, 1.0]]]
[['2, k, 0', [0.02757775, -0.2552744, 1.0]], ['2, k, 1', [0.01817064, 0.03890366, 1.0]], ['2, k, 2', [0.005387779, 0.3255467, 1.0]], ['2, k, 3', [0.00574302, 0.4555992, 1.0]], ['2, k, 4', [-0.1581493, 0.2235568, 1.0]], ['2, k, 5', [-0.1635535, 0.02917697, 1.0]], ['2, k, 6', [-0.08266727, -0.1080392, 1.0]], ['2, k, 7', [-0.05705404, -0.148278, 1.0]], ['2, k, 8', [0.1706612, 0.2300607, 1.0]], ['2, k, 9', [0.1711326, 0.03771974, 1.0]], ['2, k, 10', [0.06699505, -0.130343, 1.0]], ['2, k, 11', [0.02954347, -0.183152, 1.0]], ['2, k, 12', [-0.06050202, -0.2544814, 1.0]], ['2, k, 13', [-0.128397, -0.2780165, 1.0]], ['2, k, 14', [-0.1166972, -0.6202853, 1.0]], ['2, k, 15', [-0.1563114, -0.7047586, 1.0]], ['2, k, 16', [0.1149433, -0.2490742, 1.0]], ['2, k, 17', [0.1705485, -0.2834218, 1.0]], ['2, k, 18', [0.1385081, -0.6260779, 1.0]], ['2, k, 19', [0.1838461, -0.7039389, 1.0]], ['2, k, 20', [0.00889087, 0.2545494, 1.0]], ['2, k, 21', [-0.004979342, -0.1957364, 1.0]], ['2, k, 22', [-0.09052624, -0.1686183, 1.0]], ['2, k, 23', [0.0003880292, -0.241062, 1.0]], ['2, k, 24', [0.02733283, -0.2236432, 1.0]]]
[['2, k, 0', [0.02786403, -0.2556181, 1.0]], ['2, k, 1', [0.01786631, 0.03869179, 1.0]], ['2, k, 2', [0.004670949, 0.325174, 1.0]], ['2, k, 3', [0.004555786, 0.4540237, 1.0]], ['2, k, 4', [-0.1578536, 0.2247777, 1.0]], ['2, k, 5', [-0.1634481, 0.02796213, 1.0]], ['2, k, 6', [-0.08044449, -0.1044718, 1.0]], ['2, k, 7', [-0.03991969, -0.1709141, 1.0]], ['2, k, 8', [0.1693223, 0.2307781, 1.0]], ['2, k, 9', [0.1697091, 0.0351286, 1.0]], ['2, k, 10', [0.06704824, -0.128933, 1.0]], ['2, k, 11', [0.02849005, -0.1747629, 1.0]], ['2, k, 12', [-0.06032854, -0.2548539, 1.0]], ['2, k, 13', [-0.1282997, -0.2771298, 1.0]], ['2, k, 14', [-0.1205149, -0.6193537, 1.0]], ['2, k, 15', [-0.1155061, -0.6551456, 1.0]], ['2, k, 16', [0.1153327, -0.2493449, 1.0]], ['2, k, 17', [0.1708796, -0.2827429, 1.0]], ['2, k, 18', [0.1386546, -0.6254606, 1.0]], ['2, k, 19', [0.1857604, -0.7036172, 1.0]], ['2, k, 20', [0.008172758, 0.2542919, 1.0]], ['2, k, 21', [0.007731661, -0.2212473, 1.0]], ['2, k, 22', [-0.08523284, -0.1810444, 1.0]], ['2, k, 23', [0.003666735, -0.2332735, 1.0]], ['2, k, 24', [0.03999709, -0.2014592, 1.0]]]
[['2, k, 0', [0.02795077, -0.2558138, 1.0]], ['2, k, 1', [0.01767972, 0.03860044, 1.0]], ['2, k, 2', [0.004297703, 0.325098, 1.0]], ['2, k, 3', [0.004475566, 0.4534887, 1.0]], ['2, k, 4', [-0.1572026, 0.2265728, 1.0]], ['2, k, 5', [-0.1619916, 0.02910049, 1.0]], ['2, k, 6', [-0.06912503, -0.09932987, 1.0]], ['2, k, 7', [-0.05009237, -0.1494481, 1.0]], ['2, k, 8', [0.1704489, 0.2303257, 1.0]], ['2, k, 9', [0.1714903, 0.03925176, 1.0]], ['2, k, 10', [0.09189485, -0.0941427, 1.0]], ['2, k, 11', [0.05162324, -0.1311186, 1.0]], ['2, k, 12', [-0.06032153, -0.2549895, 1.0]], ['2, k, 13', [-0.128401, -0.2770132, 1.0]], ['2, k, 14', [-0.1188743, -0.6195838, 1.0]], ['2, k, 15', [-0.156184, -0.7048969, 1.0]], ['2, k, 16', [0.1154945, -0.2495908, 1.0]], ['2, k, 17', [0.1709651, -0.2825983, 1.0]], ['2, k, 18', [0.1387324, -0.6253036, 1.0]], ['2, k, 19', [0.1866259, -0.7026777, 1.0]], ['2, k, 20', [0.007806762, 0.2542357, 1.0]], ['2, k, 21', [-0.002888454, -0.1845881, 1.0]], ['2, k, 22', [-0.0466852, -0.1887372, 1.0]], ['2, k, 23', [0.01244479, -0.1822581, 1.0]], ['2, k, 24', [0.06367768, -0.1608999, 1.0]]]
[['2, k, 0', [0.02797779, -0.2556968, 1.0]], ['2, k, 1', [0.01742889, 0.03863509, 1.0]], ['2, k, 2', [0.003835656, 0.3249539, 1.0]], ['2, k, 3', [0.004086429, 0.4531504, 1.0]], ['2, k, 4', [-0.1569575, 0.2276922, 1.0]], ['2, k, 5', [-0.1610135, 0.03309587, 1.0]], ['2, k, 6', [-0.06583484, -0.09974205, 1.0]], ['2, k, 7', [-0.05023069, -0.1337589, 1.0]], ['2, k, 8', [0.1715962, 0.2299727, 1.0]], ['2, k, 9', [0.1707197, 0.04350054, 1.0]], ['2, k, 10', [0.07086863, -0.08455979, 1.0]], ['2, k, 11', [0.008600892, -0.1362985, 1.0]], ['2, k, 12', [-0.06030658, -0.2548735, 1.0]], ['2, k, 13', [-0.1288292, -0.2783259, 1.0]], ['2, k, 14', [-0.1182304, -0.6205812, 1.0]], ['2, k, 15', [-0.1558183, -0.705829, 1.0]], ['2, k, 16', [0.1155312, -0.2494726, 1.0]], ['2, k, 17', [0.1710846, -0.2826844, 1.0]], ['2, k, 18', [0.1385221, -0.6253688, 1.0]], ['2, k, 19', [0.1864174, -0.7028572, 1.0]], ['2, k, 20', [0.007346706, 0.2541993, 1.0]], ['2, k, 21', [-0.009445595, -0.1708822, 1.0]], ['2, k, 22', [-0.04710921, -0.1673982, 1.0]], ['2, k, 23', [0.004791859, -0.188557, 1.0]], ['2, k, 24', [0.02671162, -0.1574725, 1.0]]]
[['2, k, 0', [0.02798638, -0.2557136, 1.0]], ['2, k, 1', [0.01736285, 0.03856881, 1.0]], ['2, k, 2', [0.00387367, 0.3248139, 1.0]], ['2, k, 3', [0.004069146, 0.4533357, 1.0]], ['2, k, 4', [-0.1563428, 0.228957, 1.0]], ['2, k, 5', [-0.1561579, 0.04762338, 1.0]], ['2, k, 6', [-0.06697869, -0.05838057, 1.0]], ['2, k, 7', [-0.01890993, -0.08648538, 1.0]], ['2, k, 8', [0.171889, 0.2297638, 1.0]], ['2, k, 9', [0.1727611, 0.0481411, 1.0]], ['2, k, 10', [0.0679975, -0.05920878, 1.0]], ['2, k, 11', [0.01350969, -0.1016017, 1.0]], ['2, k, 12', [-0.06029855, -0.2548563, 1.0]], ['2, k, 13', [-0.1290559, -0.2791027, 1.0]], ['2, k, 14', [-0.1185255, -0.6211461, 1.0]], ['2, k, 15', [-0.1556638, -0.7066705, 1.0]], ['2, k, 16', [0.1155383, -0.2495399, 1.0]], ['2, k, 17', [0.1711733, -0.2828305, 1.0]], ['2, k, 18', [0.1380554, -0.625496, 1.0]], ['2, k, 19', [0.1861503, -0.7029541, 1.0]], ['2, k, 20', [0.007341724, 0.2540927, 1.0]], ['2, k, 21', [0.02023807, -0.114858, 1.0]], ['2, k, 22', [-0.006896707, -0.1257774, 1.0]], ['2, k, 23', [0.009541367, -0.1515793, 1.0]], ['2, k, 24', [0.01758244, -0.1531063, 1.0]]]
[['2, k, 0', [0.02823092, -0.2555911, 1.0]], ['2, k, 1', [0.01729838, 0.03856837, 1.0]], ['2, k, 2', [0.003649421, 0.3247074, 1.0]], ['2, k, 3', [0.004376755, 0.4530495, 1.0]], ['2, k, 4', [-0.1557128, 0.2281478, 1.0]], ['2, k, 5', [-0.1676201, 0.05607992, 1.0]], ['2, k, 6', [-0.05860842, -0.04143512, 1.0]], ['2, k, 7', [0.006131496, -0.04981596, 1.0]], ['2, k, 8', [0.1694703, 0.2316313, 1.0]], ['2, k, 9', [0.1761592, 0.05612363, 1.0]], ['2, k, 10', [0.07747115, -0.04058688, 1.0]], ['2, k, 11', [0.01409328, -0.05663747, 1.0]], ['2, k, 12', [-0.06004427, -0.2548364, 1.0]], ['2, k, 13', [-0.1291264, -0.2791377, 1.0]], ['2, k, 14', [-0.121171, -0.6215704, 1.0]], ['2, k, 15', [-0.1154402, -0.6574105, 1.0]], ['2, k, 16', [0.1158019, -0.249264, 1.0]], ['2, k, 17', [0.1711112, -0.2831309, 1.0]], ['2, k, 18', [0.1381301, -0.6258027, 1.0]], ['2, k, 19', [0.1858531, -0.7031817, 1.0]], ['2, k, 20', [0.0071538, 0.2540322, 1.0]], ['2, k, 21', [0.02013977, -0.0887702, 1.0]], ['2, k, 22', [-0.005416171, -0.07902051, 1.0]], ['2, k, 23', [0.01028883, -0.102124, 1.0]], ['2, k, 24', [0.03030024, -0.08564568, 1.0]]]
[['2, k, 0', [0.02841649, -0.2544738, 1.0]], ['2, k, 1', [0.01716927, 0.03893399, 1.0]], ['2, k, 2', [0.003596667, 0.3247134, 1.0]], ['2, k, 3', [0.004158991, 0.4529299, 1.0]], ['2, k, 4', [-0.1542641, 0.229875, 1.0]], ['2, k, 5', [-0.1664902, 0.06244011, 1.0]], ['2, k, 6', [-0.05555745, 0.003685814, 1.0]], ['2, k, 7', [0.006663222, -0.0007439838, 1.0]], ['2, k, 8', [0.1688489, 0.2319974, 1.0]], ['2, k, 9', [0.1827135, 0.07455883, 1.0]], ['2, k, 10', [0.07343446, 0.01191924, 1.0]], ['2, k, 11', [0.01402288, -0.003624674, 1.0]], ['2, k, 12', [-0.0596655, -0.2536486, 1.0]], ['2, k, 13', [-0.1289456, -0.279467, 1.0]], ['2, k, 14', [-0.1212065, -0.6215634, 1.0]], ['2, k, 15', [-0.1566801, -0.7060726, 1.0]], ['2, k, 16', [0.1157935, -0.2481842, 1.0]], ['2, k, 17', [0.1710026, -0.2831835, 1.0]], ['2, k, 18', [0.1358494, -0.6256644, 1.0]], ['2, k, 19', [0.1862172, -0.7030559, 1.0]], ['2, k, 20', [0.007074202, 0.2541164, 1.0]], ['2, k, 21', [0.02120552, -0.03254037, 1.0]], ['2, k, 22', [-0.009152329, -0.03389025, 1.0]], ['2, k, 23', [0.009721929, -0.0453557, 1.0]], ['2, k, 24', [0.02090111, -0.04746513, 1.0]]]
[['2, k, 0', [0.02860394, -0.2531787, 1.0]], ['2, k, 1', [0.01699139, 0.03928071, 1.0]], ['2, k, 2', [0.00339016, 0.3245386, 1.0]], ['2, k, 3', [0.004196545, 0.4529006, 1.0]], ['2, k, 4', [-0.1525814, 0.2327299, 1.0]], ['2, k, 5', [-0.1481712, 0.09802214, 1.0]], ['2, k, 6', [-0.05026427, 0.05319162, 1.0]], ['2, k, 7', [0.006043519, 0.05535795, 1.0]], ['2, k, 8', [0.1658914, 0.2355216, 1.0]], ['2, k, 9', [0.1852713, 0.0867004, 1.0]], ['2, k, 10', [0.06245196, 0.05643807, 1.0]], ['2, k, 11', [0.01261225, 0.05494625, 1.0]], ['2, k, 12', [-0.05923168, -0.2523041, 1.0]], ['2, k, 13', [-0.1289088, -0.2795374, 1.0]], ['2, k, 14', [-0.121752, -0.6215949, 1.0]], ['2, k, 15', [-0.1157503, -0.6574614, 1.0]], ['2, k, 16', [0.1157296, -0.2468429, 1.0]], ['2, k, 17', [0.1708708, -0.282858, 1.0]], ['2, k, 18', [0.1358925, -0.6253258, 1.0]], ['2, k, 19', [0.1855951, -0.7026125, 1.0]], ['2, k, 20', [0.006869685, 0.2540925, 1.0]], ['2, k, 21', [0.01840026, 0.02434416, 1.0]], ['2, k, 22', [-0.01472687, 0.02797933, 1.0]], ['2, k, 23', [0.01071505, 0.02212083, 1.0]], ['2, k, 24', [0.02551686, 0.03236832, 1.0]]]
[['2, k, 0', [0.02829773, -0.2484044, 1.0]], ['2, k, 1', [0.01867751, 0.04109804, 1.0]], ['2, k, 2', [0.01047773, 0.3249291, 1.0]], ['2, k, 3', [0.004234684, 0.4529404, 1.0]], ['2, k, 4', [-0.1501448, 0.2361519, 1.0]], ['2, k, 5', [-0.166153, 0.1289506, 1.0]], ['2, k, 6', [-0.04367115, 0.08771239, 1.0]], ['2, k, 7', [0.005844208, 0.1115748, 1.0]], ['2, k, 8', [0.1604061, 0.240203, 1.0]], ['2, k, 9', [0.1854098, 0.1265495, 1.0]], ['2, k, 10', [0.06142475, 0.08971328, 1.0]], ['2, k, 11', [0.008994251, 0.1080579, 1.0]], ['2, k, 12', [-0.05867532, -0.247689, 1.0]], ['2, k, 13', [-0.1288622, -0.2791352, 1.0]], ['2, k, 14', [-0.1223411, -0.6212835, 1.0]], ['2, k, 15', [-0.1164497, -0.6570408, 1.0]], ['2, k, 16', [0.1140216, -0.240342, 1.0]], ['2, k, 17', [0.1709126, -0.2827791, 1.0]], ['2, k, 18', [0.1358832, -0.6252394, 1.0]], ['2, k, 19', [0.1850599, -0.7021177, 1.0]], ['2, k, 20', [0.01194689, 0.2550646, 1.0]], ['2, k, 21', [0.02188908, 0.09346159, 1.0]], ['2, k, 22', [-0.001691407, 0.06327891, 1.0]], ['2, k, 23', [0.007844307, 0.08066346, 1.0]], ['2, k, 24', [0.02377269, 0.07695074, 1.0]]]
[['2, k, 0', [0.02904837, -0.2485834, 1.0]], ['2, k, 1', [0.01665487, 0.04330698, 1.0]], ['2, k, 2', [-0.003445951, 0.3345006, 1.0]], ['2, k, 3', [0.004747385, 0.4530479, 1.0]], ['2, k, 4', [-0.1548224, 0.2736031, 1.0]], ['2, k, 5', [-0.1507652, 0.1740551, 1.0]], ['2, k, 6', [-0.06596369, 0.1949775, 1.0]], ['2, k, 7', [0.002469611, 0.2247464, 1.0]], ['2, k, 8', [0.1633408, 0.2965301, 1.0]], ['2, k, 9', [0.1551675, 0.1917361, 1.0]], ['2, k, 10', [0.06156595, 0.2125814, 1.0]], ['2, k, 11', [0.008047485, 0.2294, 1.0]], ['2, k, 12', [-0.05880714, -0.2478938, 1.0]], ['2, k, 13', [-0.1288191, -0.2788756, 1.0]], ['2, k, 14', [-0.1244993, -0.6209716, 1.0]], ['2, k, 15', [-0.1186786, -0.6571686, 1.0]], ['2, k, 16', [0.1181006, -0.2408727, 1.0]], ['2, k, 17', [0.1709108, -0.2826749, 1.0]], ['2, k, 18', [0.1375689, -0.625315, 1.0]], ['2, k, 19', [0.1849722, -0.7027636, 1.0]], ['2, k, 20', [0.002451444, 0.2621747, 1.0]], ['2, k, 21', [0.0158409, 0.217717, 1.0]], ['2, k, 22', [-0.004106998, 0.1879523, 1.0]], ['2, k, 23', [0.008395229, 0.2192425, 1.0]], ['2, k, 24', [0.02590495, 0.1960395, 1.0]]]
[['2, k, 0', [0.03044528, -0.2715671, 1.0]], ['2, k, 1', [0.01462018, 0.01814342, 1.0]], ['2, k, 2', [-0.003129282, 0.2922328, 1.0]], ['2, k, 3', [0.005028384, 0.4560543, 1.0]], ['2, k, 4', [-0.1573537, 0.2719708, 1.0]], ['2, k, 5', [-0.1441492, 0.1969364, 1.0]], ['2, k, 6', [-0.06512719, 0.2422312, 1.0]], ['2, k, 7', [-0.02692007, 0.2628613, 1.0]], ['2, k, 8', [0.1483522, 0.2311578, 1.0]], ['2, k, 9', [0.1648711, 0.2203064, 1.0]], ['2, k, 10', [0.06830225, 0.2539197, 1.0]], ['2, k, 11', [0.008508795, 0.2792557, 1.0]], ['2, k, 12', [-0.05693155, -0.2668453, 1.0]], ['2, k, 13', [-0.1287204, -0.2785324, 1.0]], ['2, k, 14', [-0.1246754, -0.6206436, 1.0]], ['2, k, 15', [-0.1181208, -0.6559983, 1.0]], ['2, k, 16', [0.1173746, -0.2698508, 1.0]], ['2, k, 17', [0.1708748, -0.2825741, 1.0]], ['2, k, 18', [0.138651, -0.6254815, 1.0]], ['2, k, 19', [0.1847863, -0.7029463, 1.0]], ['2, k, 20', [0.001106591, 0.2235704, 1.0]], ['2, k, 21', [0.01285157, 0.2710234, 1.0]], ['2, k, 22', [0.01565508, 0.2509353, 1.0]], ['2, k, 23', [0.00269712, 0.2884424, 1.0]], ['2, k, 24', [0.01488274, 0.2548279, 1.0]]]
