[['2, k, 0', [0.277114, -1.03271, 1.0]], ['2, k, 1', [0.290556, -0.735005, 1.0]], ['2, k, 2', [0.302544, -0.440629, 1.0]], ['2, k, 3', [0.305854, -0.28332, 1.0]], ['2, k, 4', [0.102969, -0.558108, 1.0]], ['2, k, 5', [-0.0302652, -0.732535, 1.0]], ['2, k, 6', [0.0677141, -0.894978, 1.0]], ['2, k, 7', [0.0902672, -0.888269, 1.0]], ['2, k, 8', [0.494163, -0.543331, 1.0]], ['2, k, 9', [0.653632, -0.710405, 1.0]], ['2, k, 10', [0.544781, -0.872279, 1.0]], ['2, k, 11', [0.497513, -0.873856, 1.0]], ['2, k, 12', [0.184845, -1.02406, 1.0]], ['2, k, 13', [0.19113, -1.38832, 1.0]], ['2, k, 14', [0.227189, -1.72772, 1.0]], ['2, k, 15', [0.270892, -1.79675, 1.0]], ['2, k, 16', [0.362986, -1.01746, 1.0]], ['2, k, 17', [0.388691, -1.38532, 1.0]], ['2, k, 18', [0.385767, -1.73644, 1.0]], ['2, k, 19', [0.332874, -1.8039, 1.0]], ['2, k, 20', [0.299801, -0.513913, 1.0]], ['2, k, 21', [0.110618, -0.921386, 1.0]], ['2, k, 22', [0.110349, -0.902503, 1.0]], ['2, k, 23', [0.458654, -0.874399, 1.0]], ['2, k, 24', [0.459678, -0.843185, 1.0]]]
[['2, k, 0', [0.285616, -1.03738, 1.0]], ['2, k, 1', [0.302319, -0.739438, 1.0]], ['2, k, 2', [0.31993, -0.445734, 1.0]], ['2, k, 3', [0.312867, -0.286252, 1.0]], ['2, k, 4', [0.109182, -0.556372, 1.0]], ['2, k, 5', [-0.025148, -0.726237, 1.0]], ['2, k, 6', [0.0833876, -0.884059, 1.0]], ['2, k, 7', [0.10491, -0.897055, 1.0]], ['2, k, 8', [0.501928, -0.542353, 1.0]], ['2, k, 9', [0.676478, -0.701535, 1.0]], ['2, k, 10', [0.560796, -0.859893, 1.0]], ['2, k, 11', [0.499775, -0.889202, 1.0]], ['2, k, 12', [0.19406, -1.0299, 1.0]], ['2, k, 13', [0.193341, -1.38563, 1.0]], ['2, k, 14', [0.209788, -1.75236, 1.0]], ['2, k, 15', [0.187447, -1.8132, 1.0]], ['2, k, 16', [0.370497, -1.02096, 1.0]], ['2, k, 17', [0.393077, -1.39121, 1.0]], ['2, k, 18', [0.387751, -1.73983, 1.0]], ['2, k, 19', [0.356737, -1.80162, 1.0]], ['2, k, 20', [0.315688, -0.518852, 1.0]], ['2, k, 21', [0.109614, -0.941411, 1.0]], ['2, k, 22', [0.119643, -0.897249, 1.0]], ['2, k, 23', [0.460366, -0.956079, 1.0]], ['2, k, 24', [0.456888, -0.840925, 1.0]]]
[['2, k, 0', [0.285492, -1.03974, 1.0]], ['2, k, 1', [0.30252, -0.741441, 1.0]], ['2, k, 2', [0.319899, -0.447293, 1.0]], ['2, k, 3', [0.311669, -0.288512, 1.0]], ['2, k, 4', [0.108631, -0.558035, 1.0]], ['2, k, 5', [-0.0255657, -0.727545, 1.0]], ['2, k, 6', [0.0778089, -0.890178, 1.0]], ['2, k, 7', [0.102584, -0.893871, 1.0]], ['2, k, 8', [0.501217, -0.543894, 1.0]], ['2, k, 9', [0.675523, -0.702109, 1.0]], ['2, k, 10', [0.565859, -0.86469, 1.0]], ['2, k, 11', [0.497486, -0.892494, 1.0]], ['2, k, 12', [0.194189, -1.03262, 1.0]], ['2, k, 13', [0.188759, -1.38985, 1.0]], ['2, k, 14', [0.198221, -1.75368, 1.0]], ['2, k, 15', [0.173306, -1.81692, 1.0]], ['2, k, 16', [0.370211, -1.02286, 1.0]], ['2, k, 17', [0.393172, -1.39452, 1.0]], ['2, k, 18', [0.388142, -1.74049, 1.0]], ['2, k, 19', [0.356707, -1.80093, 1.0]], ['2, k, 20', [0.315728, -0.520483, 1.0]], ['2, k, 21', [0.105412, -0.949026, 1.0]], ['2, k, 22', [0.117609, -0.865139, 1.0]], ['2, k, 23', [0.468641, -0.962882, 1.0]], ['2, k, 24', [0.454407, -0.845799, 1.0]]]
[['2, k, 0', [0.284586, -1.04158, 1.0]], ['2, k, 1', [0.30174, -0.743194, 1.0]], ['2, k, 2', [0.318695, -0.449055, 1.0]], ['2, k, 3', [0.307694, -0.291433, 1.0]], ['2, k, 4', [0.107332, -0.55919, 1.0]], ['2, k, 5', [-0.0272415, -0.728, 1.0]], ['2, k, 6', [0.0692676, -0.893974, 1.0]], ['2, k, 7', [0.0962324, -0.900163, 1.0]], ['2, k, 8', [0.499228, -0.544976, 1.0]], ['2, k, 9', [0.674253, -0.701694, 1.0]], ['2, k, 10', [0.559358, -0.860504, 1.0]], ['2, k, 11', [0.491616, -0.887989, 1.0]], ['2, k, 12', [0.193608, -1.03437, 1.0]], ['2, k, 13', [0.185332, -1.39217, 1.0]], ['2, k, 14', [0.183267, -1.75392, 1.0]], ['2, k, 15', [0.154076, -1.8184, 1.0]], ['2, k, 16', [0.368998, -1.02473, 1.0]], ['2, k, 17', [0.393259, -1.39556, 1.0]], ['2, k, 18', [0.388008, -1.74043, 1.0]], ['2, k, 19', [0.355926, -1.79998, 1.0]], ['2, k, 20', [0.314677, -0.522217, 1.0]], ['2, k, 21', [0.0994574, -0.951287, 1.0]], ['2, k, 22', [0.109812, -0.887444, 1.0]], ['2, k, 23', [0.453386, -0.950151, 1.0]], ['2, k, 24', [0.448837, -0.834671, 1.0]]]
[['2, k, 0', [0.283605, -1.04261, 1.0]], ['2, k, 1', [0.300029, -0.744716, 1.0]], ['2, k, 2', [0.315581, -0.450946, 1.0]], ['2, k, 3', [0.303949, -0.292583, 1.0]], ['2, k, 4', [0.104585, -0.56125, 1.0]], ['2, k, 5', [-0.0287538, -0.729452, 1.0]], ['2, k, 6', [0.0679627, -0.892457, 1.0]], ['2, k, 7', [0.0953113, -0.893049, 1.0]], ['2, k, 8', [0.496659, -0.545775, 1.0]], ['2, k, 9', [0.672393, -0.701494, 1.0]], ['2, k, 10', [0.558175, -0.860804, 1.0]], ['2, k, 11', [0.488011, -0.888839, 1.0]], ['2, k, 12', [0.192373, -1.03553, 1.0]], ['2, k, 13', [0.180119, -1.394, 1.0]], ['2, k, 14', [0.163072, -1.75507, 1.0]], ['2, k, 15', [0.129401, -1.81636, 1.0]], ['2, k, 16', [0.368258, -1.02563, 1.0]], ['2, k, 17', [0.39288, -1.39618, 1.0]], ['2, k, 18', [0.390726, -1.74289, 1.0]], ['2, k, 19', [0.359819, -1.80287, 1.0]], ['2, k, 20', [0.311975, -0.52403, 1.0]], ['2, k, 21', [0.103152, -0.935272, 1.0]], ['2, k, 22', [0.108297, -0.863628, 1.0]], ['2, k, 23', [0.450299, -0.952122, 1.0]], ['2, k, 24', [0.445945, -0.841154, 1.0]]]
[['2, k, 0', [0.281221, -1.04285, 1.0]], ['2, k, 1', [0.295529, -0.745508, 1.0]], ['2, k, 2', [0.307852, -0.452195, 1.0]], ['2, k, 3', [0.294629, -0.293828, 1.0]], ['2, k, 4', [0.098474, -0.56357, 1.0]], ['2, k, 5', [-0.0342522, -0.732908, 1.0]], ['2, k, 6', [0.0558305, -0.901546, 1.0]], ['2, k, 7', [0.0823707, -0.903183, 1.0]], ['2, k, 8', [0.491667, -0.545813, 1.0]], ['2, k, 9', [0.665695, -0.699814, 1.0]], ['2, k, 10', [0.554829, -0.861325, 1.0]], ['2, k, 11', [0.485505, -0.884867, 1.0]], ['2, k, 12', [0.189798, -1.03615, 1.0]], ['2, k, 13', [0.173384, -1.39459, 1.0]], ['2, k, 14', [0.154663, -1.73468, 1.0]], ['2, k, 15', [0.120445, -1.79649, 1.0]], ['2, k, 16', [0.366077, -1.02552, 1.0]], ['2, k, 17', [0.39133, -1.39479, 1.0]], ['2, k, 18', [0.390572, -1.74342, 1.0]], ['2, k, 19', [0.360259, -1.80374, 1.0]], ['2, k, 20', [0.305121, -0.525183, 1.0]], ['2, k, 21', [0.0888133, -0.954971, 1.0]], ['2, k, 22', [0.0965062, -0.883869, 1.0]], ['2, k, 23', [0.452315, -0.956161, 1.0]], ['2, k, 24', [0.438049, -0.834274, 1.0]]]
[['2, k, 0', [0.277437, -1.04389, 1.0]], ['2, k, 1', [0.289186, -0.746692, 1.0]], ['2, k, 2', [0.298743, -0.453038, 1.0]], ['2, k, 3', [0.282886, -0.294066, 1.0]], ['2, k, 4', [0.0899236, -0.568394, 1.0]], ['2, k, 5', [-0.0430703, -0.739438, 1.0]], ['2, k, 6', [0.0615366, -0.898339, 1.0]], ['2, k, 7', [0.0816955, -0.90334, 1.0]], ['2, k, 8', [0.483105, -0.545627, 1.0]], ['2, k, 9', [0.659375, -0.698904, 1.0]], ['2, k, 10', [0.545177, -0.858769, 1.0]], ['2, k, 11', [0.477393, -0.881477, 1.0]], ['2, k, 12', [0.185689, -1.03758, 1.0]], ['2, k, 13', [0.167386, -1.39704, 1.0]], ['2, k, 14', [0.151765, -1.73642, 1.0]], ['2, k, 15', [0.119416, -1.79738, 1.0]], ['2, k, 16', [0.362528, -1.02619, 1.0]], ['2, k, 17', [0.388412, -1.39644, 1.0]], ['2, k, 18', [0.389785, -1.746, 1.0]], ['2, k, 19', [0.360954, -1.80689, 1.0]], ['2, k, 20', [0.296691, -0.526153, 1.0]], ['2, k, 21', [0.0883045, -0.949515, 1.0]], ['2, k, 22', [0.0915768, -0.870016, 1.0]], ['2, k, 23', [0.448621, -0.947154, 1.0]], ['2, k, 24', [0.436191, -0.833892, 1.0]]]
[['2, k, 0', [0.271699, -1.04315, 1.0]], ['2, k, 1', [0.279543, -0.746757, 1.0]], ['2, k, 2', [0.284942, -0.454141, 1.0]], ['2, k, 3', [0.271853, -0.293638, 1.0]], ['2, k, 4', [0.072383, -0.574239, 1.0]], ['2, k, 5', [-0.0585286, -0.744247, 1.0]], ['2, k, 6', [0.0425302, -0.903246, 1.0]], ['2, k, 7', [0.0692385, -0.901407, 1.0]], ['2, k, 8', [0.474441, -0.544826, 1.0]], ['2, k, 9', [0.647801, -0.697282, 1.0]], ['2, k, 10', [0.542216, -0.861075, 1.0]], ['2, k, 11', [0.471725, -0.883963, 1.0]], ['2, k, 12', [0.180366, -1.03753, 1.0]], ['2, k, 13', [0.16118, -1.40016, 1.0]], ['2, k, 14', [0.151367, -1.73767, 1.0]], ['2, k, 15', [0.121669, -1.79755, 1.0]], ['2, k, 16', [0.35657, -1.0247, 1.0]], ['2, k, 17', [0.383906, -1.39178, 1.0]], ['2, k, 18', [0.38822, -1.74443, 1.0]], ['2, k, 19', [0.361064, -1.80593, 1.0]], ['2, k, 20', [0.283912, -0.526972, 1.0]], ['2, k, 21', [0.0833504, -0.940316, 1.0]], ['2, k, 22', [0.08189, -0.88625, 1.0]], ['2, k, 23', [0.447112, -0.953171, 1.0]], ['2, k, 24', [0.426497, -0.83873, 1.0]]]
[['2, k, 0', [0.267031, -1.04391, 1.0]], ['2, k, 1', [0.26958, -0.748066, 1.0]], ['2, k, 2', [0.269243, -0.455669, 1.0]], ['2, k, 3', [0.257555, -0.29468, 1.0]], ['2, k, 4', [0.0628466, -0.575902, 1.0]], ['2, k, 5', [-0.0703502, -0.741395, 1.0]], ['2, k, 6', [0.0383724, -0.897367, 1.0]], ['2, k, 7', [0.0612123, -0.896122, 1.0]], ['2, k, 8', [0.463908, -0.543904, 1.0]], ['2, k, 9', [0.63443, -0.696959, 1.0]], ['2, k, 10', [0.531766, -0.863266, 1.0]], ['2, k, 11', [0.466297, -0.885052, 1.0]], ['2, k, 12', [0.175707, -1.03798, 1.0]], ['2, k, 13', [0.155459, -1.40214, 1.0]], ['2, k, 14', [0.1491, -1.74071, 1.0]], ['2, k, 15', [0.121926, -1.80039, 1.0]], ['2, k, 16', [0.351703, -1.02585, 1.0]], ['2, k, 17', [0.380982, -1.39383, 1.0]], ['2, k, 18', [0.388393, -1.7451, 1.0]], ['2, k, 19', [0.363605, -1.80686, 1.0]], ['2, k, 20', [0.269654, -0.528475, 1.0]], ['2, k, 21', [0.0778165, -0.939266, 1.0]], ['2, k, 22', [0.0758255, -0.8709, 1.0]], ['2, k, 23', [0.44158, -0.956581, 1.0]], ['2, k, 24', [0.423084, -0.84371, 1.0]]]
[['2, k, 0', [0.257263, -1.04394, 1.0]], ['2, k, 1', [0.258545, -0.748022, 1.0]], ['2, k, 2', [0.258599, -0.455405, 1.0]], ['2, k, 3', [0.244348, -0.295387, 1.0]], ['2, k, 4', [0.0518971, -0.577118, 1.0]], ['2, k, 5', [-0.0802833, -0.742308, 1.0]], ['2, k, 6', [0.0348988, -0.893632, 1.0]], ['2, k, 7', [0.0519475, -0.892492, 1.0]], ['2, k, 8', [0.451609, -0.541858, 1.0]], ['2, k, 9', [0.625861, -0.694408, 1.0]], ['2, k, 10', [0.527143, -0.862709, 1.0]], ['2, k, 11', [0.458556, -0.882653, 1.0]], ['2, k, 12', [0.166129, -1.03803, 1.0]], ['2, k, 13', [0.150062, -1.40324, 1.0]], ['2, k, 14', [0.148581, -1.73901, 1.0]], ['2, k, 15', [0.12391, -1.79869, 1.0]], ['2, k, 16', [0.342129, -1.02581, 1.0]], ['2, k, 17', [0.378071, -1.39468, 1.0]], ['2, k, 18', [0.388101, -1.74582, 1.0]], ['2, k, 19', [0.365055, -1.8076, 1.0]], ['2, k, 20', [0.258793, -0.528268, 1.0]], ['2, k, 21', [0.0667132, -0.942767, 1.0]], ['2, k, 22', [0.0735599, -0.873309, 1.0]], ['2, k, 23', [0.440174, -0.961252, 1.0]], ['2, k, 24', [0.417909, -0.846316, 1.0]]]
[['2, k, 0', [0.250909, -1.04373, 1.0]], ['2, k, 1', [0.250571, -0.748027, 1.0]], ['2, k, 2', [0.248984, -0.455596, 1.0]], ['2, k, 3', [0.229845, -0.295082, 1.0]], ['2, k, 4', [0.0428173, -0.576238, 1.0]], ['2, k, 5', [-0.0897437, -0.743246, 1.0]], ['2, k, 6', [0.0276731, -0.893178, 1.0]], ['2, k, 7', [0.0462899, -0.88864, 1.0]], ['2, k, 8', [0.43752, -0.538059, 1.0]], ['2, k, 9', [0.61605, -0.691946, 1.0]], ['2, k, 10', [0.496817, -0.86279, 1.0]], ['2, k, 11', [0.437019, -0.890172, 1.0]], ['2, k, 12', [0.159613, -1.03786, 1.0]], ['2, k, 13', [0.145126, -1.40589, 1.0]], ['2, k, 14', [0.144778, -1.74434, 1.0]], ['2, k, 15', [0.180218, -1.82058, 1.0]], ['2, k, 16', [0.336113, -1.02555, 1.0]], ['2, k, 17', [0.373468, -1.39455, 1.0]], ['2, k, 18', [0.386893, -1.74573, 1.0]], ['2, k, 19', [0.36594, -1.80795, 1.0]], ['2, k, 20', [0.249588, -0.528412, 1.0]], ['2, k, 21', [0.0651262, -0.931722, 1.0]], ['2, k, 22', [0.0662528, -0.865514, 1.0]], ['2, k, 23', [0.425401, -0.956719, 1.0]], ['2, k, 24', [0.399029, -0.843537, 1.0]]]
[['2, k, 0', [0.244593, -1.04378, 1.0]], ['2, k, 1', [0.239954, -0.748447, 1.0]], ['2, k, 2', [0.232901, -0.456435, 1.0]], ['2, k, 3', [0.217107, -0.295511, 1.0]], ['2, k, 4', [0.0318539, -0.57614, 1.0]], ['2, k, 5', [-0.103433, -0.740491, 1.0]], ['2, k, 6', [0.0168789, -0.888915, 1.0]], ['2, k, 7', [0.0331303, -0.893624, 1.0]], ['2, k, 8', [0.420685, -0.534044, 1.0]], ['2, k, 9', [0.602668, -0.689848, 1.0]], ['2, k, 10', [0.496612, -0.863194, 1.0]], ['2, k, 11', [0.43097, -0.89327, 1.0]], ['2, k, 12', [0.154056, -1.03842, 1.0]], ['2, k, 13', [0.142158, -1.40625, 1.0]], ['2, k, 14', [0.143169, -1.74436, 1.0]], ['2, k, 15', [0.176264, -1.82198, 1.0]], ['2, k, 16', [0.329348, -1.02503, 1.0]], ['2, k, 17', [0.369774, -1.39587, 1.0]], ['2, k, 18', [0.384604, -1.74836, 1.0]], ['2, k, 19', [0.365071, -1.81034, 1.0]], ['2, k, 20', [0.234965, -0.529141, 1.0]], ['2, k, 21', [0.0567551, -0.932261, 1.0]], ['2, k, 22', [0.0542236, -0.873761, 1.0]], ['2, k, 23', [0.413897, -0.960859, 1.0]], ['2, k, 24', [0.397256, -0.843817, 1.0]]]
[['2, k, 0', [0.239067, -1.04438, 1.0]], ['2, k, 1', [0.232261, -0.749117, 1.0]], ['2, k, 2', [0.223785, -0.457029, 1.0]], ['2, k, 3', [0.200632, -0.29719, 1.0]], ['2, k, 4', [0.0218682, -0.576979, 1.0]], ['2, k, 5', [-0.117342, -0.745278, 1.0]], ['2, k, 6', [0.013349, -0.885229, 1.0]], ['2, k, 7', [0.0275953, -0.887202, 1.0]], ['2, k, 8', [0.412705, -0.533596, 1.0]], ['2, k, 9', [0.591761, -0.685541, 1.0]], ['2, k, 10', [0.492275, -0.862746, 1.0]], ['2, k, 11', [0.422721, -0.89535, 1.0]], ['2, k, 12', [0.147986, -1.03935, 1.0]], ['2, k, 13', [0.132752, -1.40668, 1.0]], ['2, k, 14', [0.142196, -1.74463, 1.0]], ['2, k, 15', [0.124037, -1.80616, 1.0]], ['2, k, 16', [0.324332, -1.02535, 1.0]], ['2, k, 17', [0.363217, -1.39783, 1.0]], ['2, k, 18', [0.383963, -1.74953, 1.0]], ['2, k, 19', [0.343086, -1.82655, 1.0]], ['2, k, 20', [0.226109, -0.529766, 1.0]], ['2, k, 21', [0.0524266, -0.925686, 1.0]], ['2, k, 22', [0.0507092, -0.851527, 1.0]], ['2, k, 23', [0.406285, -0.962075, 1.0]], ['2, k, 24', [0.3904, -0.844165, 1.0]]]
[['2, k, 0', [0.233037, -1.046, 1.0]], ['2, k, 1', [0.221556, -0.751126, 1.0]], ['2, k, 2', [0.207744, -0.459313, 1.0]], ['2, k, 3', [0.186638, -0.301442, 1.0]], ['2, k, 4', [0.0087615, -0.579552, 1.0]], ['2, k, 5', [-0.126833, -0.745127, 1.0]], ['2, k, 6', [0.00454625, -0.884758, 1.0]], ['2, k, 7', [0.0197454, -0.892564, 1.0]], ['2, k, 8', [0.399103, -0.532469, 1.0]], ['2, k, 9', [0.586208, -0.679999, 1.0]], ['2, k, 10', [0.477733, -0.864104, 1.0]], ['2, k, 11', [0.412161, -0.899197, 1.0]], ['2, k, 12', [0.142299, -1.04154, 1.0]], ['2, k, 13', [0.126726, -1.40685, 1.0]], ['2, k, 14', [0.141624, -1.74375, 1.0]], ['2, k, 15', [0.125779, -1.80304, 1.0]], ['2, k, 16', [0.318098, -1.02636, 1.0]], ['2, k, 17', [0.359582, -1.39847, 1.0]], ['2, k, 18', [0.381661, -1.74949, 1.0]], ['2, k, 19', [0.341607, -1.82675, 1.0]], ['2, k, 20', [0.21145, -0.531992, 1.0]], ['2, k, 21', [0.0425154, -0.932153, 1.0]], ['2, k, 22', [0.0423378, -0.858747, 1.0]], ['2, k, 23', [0.393809, -0.958905, 1.0]], ['2, k, 24', [0.379605, -0.846309, 1.0]]]
[['2, k, 0', [0.228382, -1.04722, 1.0]], ['2, k, 1', [0.213866, -0.752626, 1.0]], ['2, k, 2', [0.197553, -0.461005, 1.0]], ['2, k, 3', [0.176516, -0.301254, 1.0]], ['2, k, 4', [-0.00118981, -0.581756, 1.0]], ['2, k, 5', [-0.134037, -0.747145, 1.0]], ['2, k, 6', [-0.0178007, -0.900083, 1.0]], ['2, k, 7', [0.00714288, -0.903588, 1.0]], ['2, k, 8', [0.389042, -0.532445, 1.0]], ['2, k, 9', [0.577382, -0.678179, 1.0]], ['2, k, 10', [0.474248, -0.847186, 1.0]], ['2, k, 11', [0.414974, -0.870335, 1.0]], ['2, k, 12', [0.137291, -1.04304, 1.0]], ['2, k, 13', [0.120889, -1.40541, 1.0]], ['2, k, 14', [0.137699, -1.74458, 1.0]], ['2, k, 15', [0.123149, -1.8027, 1.0]], ['2, k, 16', [0.314044, -1.0273, 1.0]], ['2, k, 17', [0.356618, -1.39816, 1.0]], ['2, k, 18', [0.377999, -1.74918, 1.0]], ['2, k, 19', [0.337743, -1.82607, 1.0]], ['2, k, 20', [0.201814, -0.533644, 1.0]], ['2, k, 21', [0.0357948, -0.936254, 1.0]], ['2, k, 22', [0.0315741, -0.887393, 1.0]], ['2, k, 23', [0.395498, -0.937929, 1.0]], ['2, k, 24', [0.372132, -0.826349, 1.0]]]
[['2, k, 0', [0.224151, -1.04797, 1.0]], ['2, k, 1', [0.20569, -0.753732, 1.0]], ['2, k, 2', [0.184983, -0.462536, 1.0]], ['2, k, 3', [0.165523, -0.30364, 1.0]], ['2, k, 4', [-0.0102929, -0.583122, 1.0]], ['2, k, 5', [-0.141984, -0.755337, 1.0]], ['2, k, 6', [-0.0143262, -0.898272, 1.0]], ['2, k, 7', [0.00615316, -0.89753, 1.0]], ['2, k, 8', [0.379676, -0.532872, 1.0]], ['2, k, 9', [0.566836, -0.673461, 1.0]], ['2, k, 10', [0.469953, -0.842569, 1.0]], ['2, k, 11', [0.413215, -0.863106, 1.0]], ['2, k, 12', [0.132921, -1.0448, 1.0]], ['2, k, 13', [0.113728, -1.40839, 1.0]], ['2, k, 14', [0.135005, -1.74452, 1.0]], ['2, k, 15', [0.122824, -1.80195, 1.0]], ['2, k, 16', [0.310034, -1.02711, 1.0]], ['2, k, 17', [0.354082, -1.39567, 1.0]], ['2, k, 18', [0.37775, -1.74912, 1.0]], ['2, k, 19', [0.334774, -1.82464, 1.0]], ['2, k, 20', [0.190375, -0.535062, 1.0]], ['2, k, 21', [0.0356215, -0.933232, 1.0]], ['2, k, 22', [0.0307228, -0.867572, 1.0]], ['2, k, 23', [0.392171, -0.936624, 1.0]], ['2, k, 24', [0.370779, -0.827404, 1.0]]]
[['2, k, 0', [0.219254, -1.04984, 1.0]], ['2, k, 1', [0.199141, -0.755664, 1.0]], ['2, k, 2', [0.177351, -0.464498, 1.0]], ['2, k, 3', [0.152813, -0.306714, 1.0]], ['2, k, 4', [-0.0181335, -0.584846, 1.0]], ['2, k, 5', [-0.14949, -0.754749, 1.0]], ['2, k, 6', [-0.0282684, -0.9037, 1.0]], ['2, k, 7', [-0.00116975, -0.904802, 1.0]], ['2, k, 8', [0.371424, -0.533738, 1.0]], ['2, k, 9', [0.560402, -0.670121, 1.0]], ['2, k, 10', [0.45922, -0.838189, 1.0]], ['2, k, 11', [0.429306, -0.853682, 1.0]], ['2, k, 12', [0.127813, -1.0469, 1.0]], ['2, k, 13', [0.11003, -1.41307, 1.0]], ['2, k, 14', [0.130931, -1.74877, 1.0]], ['2, k, 15', [0.120011, -1.80443, 1.0]], ['2, k, 16', [0.305467, -1.02873, 1.0]], ['2, k, 17', [0.351602, -1.39477, 1.0]], ['2, k, 18', [0.374249, -1.74917, 1.0]], ['2, k, 19', [0.332008, -1.82494, 1.0]], ['2, k, 20', [0.182963, -0.537022, 1.0]], ['2, k, 21', [0.0273681, -0.938181, 1.0]], ['2, k, 22', [0.023739, -0.889843, 1.0]], ['2, k, 23', [0.388252, -0.871288, 1.0]], ['2, k, 24', [0.381307, -0.838215, 1.0]]]
[['2, k, 0', [0.217329, -1.05046, 1.0]], ['2, k, 1', [0.193449, -0.756506, 1.0]], ['2, k, 2', [0.166035, -0.465576, 1.0]], ['2, k, 3', [0.14354, -0.308557, 1.0]], ['2, k, 4', [-0.0258033, -0.585686, 1.0]], ['2, k, 5', [-0.15483, -0.75544, 1.0]], ['2, k, 6', [-0.0254679, -0.897934, 1.0]], ['2, k, 7', [-0.00567604, -0.90241, 1.0]], ['2, k, 8', [0.363495, -0.532751, 1.0]], ['2, k, 9', [0.54964, -0.665049, 1.0]], ['2, k, 10', [0.46086, -0.839395, 1.0]], ['2, k, 11', [0.445126, -0.836399, 1.0]], ['2, k, 12', [0.12612, -1.04784, 1.0]], ['2, k, 13', [0.108573, -1.40919, 1.0]], ['2, k, 14', [0.130863, -1.74834, 1.0]], ['2, k, 15', [0.121863, -1.80264, 1.0]], ['2, k, 16', [0.30337, -1.02895, 1.0]], ['2, k, 17', [0.348881, -1.39885, 1.0]], ['2, k, 18', [0.372069, -1.74876, 1.0]], ['2, k, 19', [0.329113, -1.82457, 1.0]], ['2, k, 20', [0.173197, -0.538045, 1.0]], ['2, k, 21', [0.0231842, -0.934846, 1.0]], ['2, k, 22', [0.0201299, -0.880568, 1.0]], ['2, k, 23', [0.413481, -0.875616, 1.0]], ['2, k, 24', [0.38966, -0.849859, 1.0]]]
[['2, k, 0', [0.214809, -1.05116, 1.0]], ['2, k, 1', [0.187164, -0.756941, 1.0]], ['2, k, 2', [0.156182, -0.465551, 1.0]], ['2, k, 3', [0.134077, -0.309505, 1.0]], ['2, k, 4', [-0.0311671, -0.585615, 1.0]], ['2, k, 5', [-0.158639, -0.756714, 1.0]], ['2, k, 6', [-0.0260643, -0.897202, 1.0]], ['2, k, 7', [-0.00774877, -0.901771, 1.0]], ['2, k, 8', [0.357991, -0.532796, 1.0]], ['2, k, 9', [0.543635, -0.660752, 1.0]], ['2, k, 10', [0.458176, -0.836485, 1.0]], ['2, k, 11', [0.425584, -0.849792, 1.0]], ['2, k, 12', [0.124057, -1.04822, 1.0]], ['2, k, 13', [0.107356, -1.40864, 1.0]], ['2, k, 14', [0.130758, -1.74628, 1.0]], ['2, k, 15', [0.122794, -1.79974, 1.0]], ['2, k, 16', [0.30055, -1.03008, 1.0]], ['2, k, 17', [0.347043, -1.40174, 1.0]], ['2, k, 18', [0.369524, -1.74822, 1.0]], ['2, k, 19', [0.321272, -1.82125, 1.0]], ['2, k, 20', [0.164153, -0.538152, 1.0]], ['2, k, 21', [0.0272424, -0.933236, 1.0]], ['2, k, 22', [0.0206278, -0.872777, 1.0]], ['2, k, 23', [0.414759, -0.876429, 1.0]], ['2, k, 24', [0.396697, -0.833737, 1.0]]]
[['2, k, 0', [0.212905, -1.05114, 1.0]], ['2, k, 1', [0.182516, -0.756779, 1.0]], ['2, k, 2', [0.149579, -0.465256, 1.0]], ['2, k, 3', [0.128845, -0.310355, 1.0]], ['2, k, 4', [-0.037756, -0.589259, 1.0]], ['2, k, 5', [-0.165193, -0.760031, 1.0]], ['2, k, 6', [-0.0276932, -0.896377, 1.0]], ['2, k, 7', [-0.0107172, -0.90345, 1.0]], ['2, k, 8', [0.351264, -0.532004, 1.0]], ['2, k, 9', [0.535784, -0.650525, 1.0]], ['2, k, 10', [0.459815, -0.829476, 1.0]], ['2, k, 11', [0.421292, -0.848559, 1.0]], ['2, k, 12', [0.121787, -1.049, 1.0]], ['2, k, 13', [0.10691, -1.40857, 1.0]], ['2, k, 14', [0.128981, -1.74054, 1.0]], ['2, k, 15', [0.122504, -1.79405, 1.0]], ['2, k, 16', [0.298957, -1.02928, 1.0]], ['2, k, 17', [0.341399, -1.40569, 1.0]], ['2, k, 18', [0.35885, -1.75372, 1.0]], ['2, k, 19', [0.348676, -1.80789, 1.0]], ['2, k, 20', [0.157967, -0.537884, 1.0]], ['2, k, 21', [0.0172733, -0.94184, 1.0]], ['2, k, 22', [0.0157856, -0.880004, 1.0]], ['2, k, 23', [0.387033, -0.866003, 1.0]], ['2, k, 24', [0.379456, -0.858474, 1.0]]]
