[[0, -0.202251, -0.380884, 2.49411, 1.0], [1, -0.194261, -0.0908986, 2.40301, 1.0], [2, -0.185236, 0.192871, 2.29893, 1.0], [3, -0.165187, 0.32103, 2.31121, 1.0], [4, -0.296148, 0.184531, 2.28728, 1.0], [5, -0.346677, 0.0684936, 2.02274, 1.0], [6, -0.300936, 0.0790668, 1.76754, 1.0], [7, -0.256016, 0.0732451, 1.72156, 1.0], [8, -0.00919318, 0.0799135, 2.30151, 1.0], [9, 0.168117, 0.123374, 2.18646, 1.0], [10, 0.263262, 0.0586536, 1.97373, 1.0], [11, 0.295231, 0.0754757, 1.95182, 1.0], [12, -0.264831, -0.351811, 2.44563, 1.0], [13, -0.256191, -0.659609, 2.45654, 1.0], [14, -0.247063, -1.03163, 2.57314, 1.0], [15, -0.224086, -1.09751, 2.50984, 1.0], [16, -0.134059, -0.399341, 2.47311, 1.0], [17, -0.109295, -0.706295, 2.47939, 1.0], [18, -0.116708, -1.086, 2.57073, 1.0], [19, -0.120732, -1.10812, 2.48574, 1.0], [20, -0.187678, 0.122859, 2.32727, 1.0], [21, -0.235535, 0.068531, 1.6962, 1.0], [22, -0.224412, 0.103264, 1.726, 1.0], [23, 0.311602, 0.0700489, 1.93236, 1.0], [24, 0.333598, 0.0905732, 1.94638, 1.0]]
[[0, -0.156419, -0.381567, 2.43546, 1.0], [1, -0.185227, -0.0692094, 2.37118, 1.0], [2, -0.21458, 0.233506, 2.29792, 1.0], [3, -0.227403, 0.334042, 2.32843, 1.0], [4, -0.392942, 0.169521, 2.52054, 1.0], [5, -0.555717, 0.17731, 2.70288, 1.0], [6, -0.759673, 0.172326, 2.73164, 1.0], [7, -0.742208, 0.181044, 2.70667, 1.0], [8, -0.180549, 0.0798031, 2.20816, 1.0], [9, -0.460808, 0.0527398, 2.14221, 1.0], [10, -0.669007, 0.0433585, 2.12735, 1.0], [11, -0.714531, 0.0479153, 2.10975, 1.0], [12, -0.19139, -0.39511, 2.40966, 1.0], [13, -0.201474, -0.673652, 2.49972, 1.0], [14, -0.237027, -1.06899, 2.61822, 1.0], [15, -0.208471, -1.10948, 2.51756, 1.0], [16, -0.117628, -0.358091, 2.39434, 1.0], [17, -0.0954796, -0.683891, 2.46276, 1.0], [18, -0.103673, -1.05609, 2.56698, 1.0], [19, -0.124353, -1.11196, 2.51298, 1.0], [20, -0.206938, 0.159436, 2.31734, 1.0], [21, -0.755092, 0.190159, 2.72105, 1.0], [22, -0.731841, 0.161811, 2.66637, 1.0], [23, -0.771458, 0.0595751, 2.11966, 1.0], [24, -0.739179, 0.0371615, 2.0615, 1.0]]
[[0, -0.156879, -0.381431, 2.4382, 1.0], [1, -0.185425, -0.0691045, 2.3735, 1.0], [2, -0.214249, 0.233863, 2.29864, 1.0], [3, -0.227805, 0.334422, 2.32872, 1.0], [4, -0.402469, 0.174014, 2.55213, 1.0], [5, -0.561844, 0.181252, 2.68759, 1.0], [6, -0.763301, 0.195343, 2.72541, 1.0], [7, -0.76593, 0.205734, 2.69456, 1.0], [8, -0.180095, 0.0797485, 2.20861, 1.0], [9, -0.453035, 0.0491403, 2.12898, 1.0], [10, -0.659128, 0.0404689, 2.0858, 1.0], [11, -0.714797, 0.0481151, 2.0861, 1.0], [12, -0.192002, -0.395006, 2.41585, 1.0], [13, -0.222756, -0.748898, 2.54238, 1.0], [14, -0.238093, -1.08085, 2.62104, 1.0], [15, -0.20942, -1.1096, 2.51756, 1.0], [16, -0.117718, -0.35797, 2.39449, 1.0], [17, -0.0935166, -0.685147, 2.46527, 1.0], [18, -0.104118, -1.05747, 2.56737, 1.0], [19, -0.135909, -1.1094, 2.5129, 1.0], [20, -0.206765, 0.159704, 2.31866, 1.0], [21, -0.778664, 0.199727, 2.70084, 1.0], [22, -0.751031, 0.205046, 2.66125, 1.0], [23, -0.770534, 0.0552294, 2.10926, 1.0], [24, -0.723763, 0.038494, 2.03863, 1.0]]
[[0, -0.159189, -0.377839, 2.44205, 1.0], [1, -0.186354, -0.0677187, 2.37616, 1.0], [2, -0.214021, 0.234226, 2.29963, 1.0], [3, -0.228003, 0.334552, 2.32888, 1.0], [4, -0.398618, 0.175744, 2.54871, 1.0], [5, -0.567367, 0.180289, 2.65292, 1.0], [6, -0.764271, 0.210918, 2.6998, 1.0], [7, -0.77177, 0.206351, 2.65821, 1.0], [8, -0.178535, 0.0788008, 2.21025, 1.0], [9, -0.44677, 0.0478634, 2.11886, 1.0], [10, -0.653293, 0.0387829, 2.07945, 1.0], [11, -0.705389, 0.0434031, 2.06401, 1.0], [12, -0.194136, -0.387273, 2.41812, 1.0], [13, -0.176619, -0.694543, 2.49379, 1.0], [14, -0.23574, -1.05463, 2.61683, 1.0], [15, -0.212195, -1.10833, 2.51805, 1.0], [16, -0.120127, -0.357039, 2.3985, 1.0], [17, -0.0976302, -0.729337, 2.48979, 1.0], [18, -0.104245, -1.06131, 2.56849, 1.0], [19, -0.137669, -1.11131, 2.51367, 1.0], [20, -0.206826, 0.160202, 2.32026, 1.0], [21, -0.80024, 0.208713, 2.67547, 1.0], [22, -0.756464, 0.235608, 2.649, 1.0], [23, -0.751693, 0.0458021, 2.07147, 1.0], [24, -0.714013, 0.0253612, 2.016, 1.0]]
[[0, -0.162495, -0.373688, 2.44472, 1.0], [1, -0.187561, -0.0663153, 2.37771, 1.0], [2, -0.21394, 0.234363, 2.29995, 1.0], [3, -0.228156, 0.334658, 2.32916, 1.0], [4, -0.395496, 0.176818, 2.53962, 1.0], [5, -0.571726, 0.169863, 2.63253, 1.0], [6, -0.766554, 0.217398, 2.67406, 1.0], [7, -0.764908, 0.210853, 2.62096, 1.0], [8, -0.176607, 0.0782784, 2.21105, 1.0], [9, -0.441459, 0.0453891, 2.10596, 1.0], [10, -0.647433, 0.0352575, 2.06406, 1.0], [11, -0.693871, 0.0403527, 2.03902, 1.0], [12, -0.198835, -0.375672, 2.41724, 1.0], [13, -0.175981, -0.695012, 2.49664, 1.0], [14, -0.23655, -1.05427, 2.61646, 1.0], [15, -0.212797, -1.10806, 2.51882, 1.0], [16, -0.123332, -0.356974, 2.40355, 1.0], [17, -0.0977788, -0.728799, 2.48958, 1.0], [18, -0.103992, -1.06044, 2.5682, 1.0], [19, -0.13754, -1.11063, 2.51417, 1.0], [20, -0.206977, 0.160495, 2.32092, 1.0], [21, -0.811361, 0.210046, 2.64694, 1.0], [22, -0.767259, 0.237932, 2.6197, 1.0], [23, -0.741715, 0.0341561, 2.04927, 1.0], [24, -0.699904, 0.0212463, 1.9894, 1.0]]
[[0, -0.164465, -0.370618, 2.44736, 1.0], [1, -0.187947, -0.0652532, 2.37888, 1.0], [2, -0.213344, 0.234489, 2.30013, 1.0], [3, -0.227624, 0.334686, 2.32897, 1.0], [4, -0.396217, 0.175711, 2.53341, 1.0], [5, -0.583875, 0.167321, 2.6057, 1.0], [6, -0.779194, 0.214447, 2.64554, 1.0], [7, -0.785269, 0.214061, 2.59659, 1.0], [8, -0.176286, 0.0781514, 2.21116, 1.0], [9, -0.432164, 0.0428814, 2.09724, 1.0], [10, -0.635011, 0.029256, 2.03914, 1.0], [11, -0.657388, 0.0286021, 2.01903, 1.0], [12, -0.20053, -0.370833, 2.41882, 1.0], [13, -0.183037, -0.699285, 2.51441, 1.0], [14, -0.240467, -1.06027, 2.61406, 1.0], [15, -0.215235, -1.1086, 2.5176, 1.0], [16, -0.124872, -0.35658, 2.40638, 1.0], [17, -0.0985009, -0.731332, 2.49925, 1.0], [18, -0.104122, -1.06494, 2.56902, 1.0], [19, -0.138708, -1.11317, 2.51162, 1.0], [20, -0.206699, 0.160701, 2.32129, 1.0], [21, -0.819291, 0.215021, 2.60592, 1.0], [22, -0.784908, 0.238569, 2.5962, 1.0], [23, -0.718195, 0.0319556, 2.0151, 1.0], [24, -0.683108, 0.0160507, 1.96613, 1.0]]
[[0, -0.167176, -0.369135, 2.45292, 1.0], [1, -0.188731, -0.0646981, 2.38072, 1.0], [2, -0.2131, 0.234481, 2.30011, 1.0], [3, -0.226996, 0.334569, 2.32837, 1.0], [4, -0.396686, 0.173563, 2.52435, 1.0], [5, -0.588285, 0.165649, 2.58805, 1.0], [6, -0.782331, 0.210135, 2.63444, 1.0], [7, -0.791813, 0.210911, 2.56813, 1.0], [8, -0.172566, 0.0774584, 2.212, 1.0], [9, -0.404696, 0.0409362, 2.08474, 1.0], [10, -0.601164, 0.0239188, 2.00461, 1.0], [11, -0.659965, 0.0309052, 1.99609, 1.0], [12, -0.20407, -0.368409, 2.42395, 1.0], [13, -0.182732, -0.693094, 2.50715, 1.0], [14, -0.248, -1.05548, 2.61162, 1.0], [15, -0.216439, -1.10875, 2.51915, 1.0], [16, -0.126269, -0.357131, 2.41187, 1.0], [17, -0.0999051, -0.733937, 2.50001, 1.0], [18, -0.105623, -1.06772, 2.56736, 1.0], [19, -0.140362, -1.11601, 2.51055, 1.0], [20, -0.206637, 0.16073, 2.32147, 1.0], [21, -0.833032, 0.220516, 2.58459, 1.0], [22, -0.805748, 0.239561, 2.58391, 1.0], [23, -0.703161, 0.0336175, 2.00524, 1.0], [24, -0.663711, 0.0101497, 1.937, 1.0]]
[[0, -0.166947, -0.369017, 2.45396, 1.0], [1, -0.18853, -0.0645213, 2.38142, 1.0], [2, -0.212328, 0.234515, 2.30005, 1.0], [3, -0.226655, 0.334422, 2.32779, 1.0], [4, -0.398671, 0.168376, 2.50832, 1.0], [5, -0.588643, 0.164282, 2.57584, 1.0], [6, -0.792701, 0.190392, 2.59128, 1.0], [7, -0.821988, 0.207106, 2.54938, 1.0], [8, -0.17052, 0.0782041, 2.21206, 1.0], [9, -0.392605, 0.0399061, 2.07884, 1.0], [10, -0.58948, 0.0242235, 1.99937, 1.0], [11, -0.645328, 0.0277944, 1.97536, 1.0], [12, -0.204174, -0.368523, 2.42509, 1.0], [13, -0.180677, -0.694832, 2.50632, 1.0], [14, -0.247795, -1.05312, 2.61376, 1.0], [15, -0.21574, -1.10778, 2.52147, 1.0], [16, -0.125567, -0.357094, 2.41282, 1.0], [17, -0.0978349, -0.688201, 2.47633, 1.0], [18, -0.104981, -1.04786, 2.56465, 1.0], [19, -0.126637, -1.10933, 2.51057, 1.0], [20, -0.206204, 0.160786, 2.32169, 1.0], [21, -0.851033, 0.202481, 2.55336, 1.0], [22, -0.794746, 0.236346, 2.54257, 1.0], [23, -0.687813, 0.0291006, 1.98834, 1.0], [24, -0.643218, 0.00666423, 1.91585, 1.0]]
[[0, -0.165385, -0.367152, 2.45503, 1.0], [1, -0.188288, -0.0642256, 2.38208, 1.0], [2, -0.212213, 0.234012, 2.30022, 1.0], [3, -0.226249, 0.333764, 2.32731, 1.0], [4, -0.399329, 0.165078, 2.49875, 1.0], [5, -0.597685, 0.162171, 2.55403, 1.0], [6, -0.803474, 0.188976, 2.53882, 1.0], [7, -0.822583, 0.190479, 2.5186, 1.0], [8, -0.167809, 0.0784767, 2.21211, 1.0], [9, -0.36871, 0.0381378, 2.0737, 1.0], [10, -0.562348, 0.0226228, 1.98506, 1.0], [11, -0.618843, 0.0225711, 1.9534, 1.0], [12, -0.204026, -0.366686, 2.42438, 1.0], [13, -0.164536, -0.709204, 2.50834, 1.0], [14, -0.247382, -1.05311, 2.61381, 1.0], [15, -0.214912, -1.10826, 2.52001, 1.0], [16, -0.120489, -0.355157, 2.4175, 1.0], [17, -0.0971852, -0.68751, 2.47662, 1.0], [18, -0.105447, -1.04566, 2.56441, 1.0], [19, -0.127747, -1.109, 2.51143, 1.0], [20, -0.206124, 0.160502, 2.32203, 1.0], [21, -0.858268, 0.202053, 2.5476, 1.0], [22, -0.832844, 0.222175, 2.54, 1.0], [23, -0.662323, 0.0136574, 1.94982, 1.0], [24, -0.622021, 0.00406714, 1.893, 1.0]]
[[0, -0.168423, -0.367875, 2.46149, 1.0], [1, -0.190026, -0.0651789, 2.38514, 1.0], [2, -0.212537, 0.232882, 2.30043, 1.0], [3, -0.22619, 0.332591, 2.32733, 1.0], [4, -0.400166, 0.161599, 2.48896, 1.0], [5, -0.600949, 0.150544, 2.52616, 1.0], [6, -0.808212, 0.160126, 2.51943, 1.0], [7, -0.822592, 0.172622, 2.48742, 1.0], [8, -0.158062, 0.0798443, 2.21392, 1.0], [9, -0.352963, 0.0414785, 2.06787, 1.0], [10, -0.539937, 0.017323, 1.96587, 1.0], [11, -0.597981, 0.017572, 1.93338, 1.0], [12, -0.213606, -0.364999, 2.44817, 1.0], [13, -0.164719, -0.707967, 2.50583, 1.0], [14, -0.250003, -1.05264, 2.61391, 1.0], [15, -0.215095, -1.10834, 2.51983, 1.0], [16, -0.121197, -0.356595, 2.41727, 1.0], [17, -0.0346463, -0.671672, 2.5097, 1.0], [18, -0.10536, -1.04565, 2.56447, 1.0], [19, -0.164413, -1.08412, 2.49225, 1.0], [20, -0.206749, 0.159383, 2.32288, 1.0], [21, -0.868349, 0.178168, 2.50512, 1.0], [22, -0.804411, 0.204288, 2.46671, 1.0], [23, -0.657564, 0.0202008, 1.9565, 1.0], [24, -0.600981, 0.00392484, 1.87793, 1.0]]
[[0, -0.170159, -0.368768, 2.46598, 1.0], [1, -0.191766, -0.0665981, 2.38862, 1.0], [2, -0.213402, 0.230832, 2.30156, 1.0], [3, -0.226063, 0.330316, 2.32752, 1.0], [4, -0.399954, 0.157816, 2.47914, 1.0], [5, -0.601604, 0.146197, 2.51301, 1.0], [6, -0.809052, 0.152258, 2.50393, 1.0], [7, -0.828603, 0.156664, 2.46395, 1.0], [8, -0.153855, 0.0810698, 2.2146, 1.0], [9, -0.342916, 0.041398, 2.06214, 1.0], [10, -0.521116, 0.0154758, 1.94423, 1.0], [11, -0.566756, 0.0115783, 1.91497, 1.0], [12, -0.216448, -0.364723, 2.46326, 1.0], [13, -0.179279, -0.703197, 2.51006, 1.0], [14, -0.248836, -1.0527, 2.61427, 1.0], [15, -0.217126, -1.10731, 2.51977, 1.0], [16, -0.122115, -0.359564, 2.41381, 1.0], [17, -0.117521, -0.733943, 2.5121, 1.0], [18, -0.105161, -1.06943, 2.56845, 1.0], [19, -0.130904, -1.11982, 2.50608, 1.0], [20, -0.207945, 0.157385, 2.32481, 1.0], [21, -0.871798, 0.152041, 2.46881, 1.0], [22, -0.83756, 0.15942, 2.42756, 1.0], [23, -0.614673, 0.0109129, 1.90491, 1.0], [24, -0.572878, 0.0193132, 1.8654, 1.0]]
[[0, -0.170386, -0.369069, 2.46866, 1.0], [1, -0.192981, -0.0678545, 2.39162, 1.0], [2, -0.215231, 0.227877, 2.3038, 1.0], [3, -0.22624, 0.327618, 2.32785, 1.0], [4, -0.404085, 0.152159, 2.47111, 1.0], [5, -0.608483, 0.130485, 2.48887, 1.0], [6, -0.81577, 0.137619, 2.4697, 1.0], [7, -0.834505, 0.138154, 2.43275, 1.0], [8, -0.15157, 0.0804485, 2.2154, 1.0], [9, -0.326239, 0.0404908, 2.05491, 1.0], [10, -0.51763, 0.0140379, 1.93587, 1.0], [11, -0.550409, 0.00839802, 1.89755, 1.0], [12, -0.217064, -0.364966, 2.46637, 1.0], [13, -0.188904, -0.699492, 2.50892, 1.0], [14, -0.248575, -1.05228, 2.61382, 1.0], [15, -0.217491, -1.10714, 2.51956, 1.0], [16, -0.121573, -0.360208, 2.41308, 1.0], [17, -0.108565, -0.735141, 2.51034, 1.0], [18, -0.106139, -1.07037, 2.56877, 1.0], [19, -0.130281, -1.1209, 2.50536, 1.0], [20, -0.209752, 0.154848, 2.32755, 1.0], [21, -0.881881, 0.123728, 2.44128, 1.0], [22, -0.848177, 0.115371, 2.4055, 1.0], [23, -0.596292, 0.00635361, 1.89197, 1.0], [24, -0.536914, 0.00278177, 1.85583, 1.0]]
[[0, -0.173218, -0.369874, 2.47224, 1.0], [1, -0.195185, -0.0694338, 2.39515, 1.0], [2, -0.216352, 0.225321, 2.30641, 1.0], [3, -0.227361, 0.327819, 2.32746, 1.0], [4, -0.406829, 0.147744, 2.46253, 1.0], [5, -0.611846, 0.122514, 2.47398, 1.0], [6, -0.818595, 0.13208, 2.44683, 1.0], [7, -0.838045, 0.113131, 2.41049, 1.0], [8, -0.145651, 0.0805381, 2.21937, 1.0], [9, -0.300043, 0.0390522, 2.0543, 1.0], [10, -0.459162, 0.00420197, 1.91137, 1.0], [11, -0.528535, 0.00499206, 1.87528, 1.0], [12, -0.223612, -0.364876, 2.47663, 1.0], [13, -0.190659, -0.69888, 2.50983, 1.0], [14, -0.248488, -1.05109, 2.61456, 1.0], [15, -0.217124, -1.10653, 2.52007, 1.0], [16, -0.122177, -0.362207, 2.41059, 1.0], [17, -0.10744, -0.736127, 2.51104, 1.0], [18, -0.106385, -1.07141, 2.5692, 1.0], [19, -0.126851, -1.12163, 2.50255, 1.0], [20, -0.21121, 0.152515, 2.33058, 1.0], [21, -0.871566, 0.110355, 2.40153, 1.0], [22, -0.819039, 0.132178, 2.36379, 1.0], [23, -0.571766, 0.00312276, 1.87241, 1.0], [24, -0.520499, -0.00483642, 1.8185, 1.0]]
[[0, -0.175167, -0.370633, 2.47516, 1.0], [1, -0.19723, -0.0708146, 2.39849, 1.0], [2, -0.218077, 0.223037, 2.30955, 1.0], [3, -0.228045, 0.327769, 2.32767, 1.0], [4, -0.410115, 0.144286, 2.45589, 1.0], [5, -0.615371, 0.109423, 2.4529, 1.0], [6, -0.820068, 0.125015, 2.41054, 1.0], [7, -0.844064, 0.096921, 2.3778, 1.0], [8, -0.142444, 0.080738, 2.22179, 1.0], [9, -0.288169, 0.0383032, 2.05131, 1.0], [10, -0.446398, 0.00378962, 1.90717, 1.0], [11, -0.500181, 0.00182453, 1.8592, 1.0], [12, -0.227021, -0.365026, 2.48202, 1.0], [13, -0.19136, -0.700096, 2.51134, 1.0], [14, -0.247787, -1.04987, 2.6152, 1.0], [15, -0.217844, -1.10606, 2.52089, 1.0], [16, -0.122274, -0.363623, 2.40934, 1.0], [17, -0.104654, -0.735409, 2.51074, 1.0], [18, -0.106662, -1.07059, 2.56935, 1.0], [19, -0.126219, -1.12193, 2.50422, 1.0], [20, -0.213084, 0.150464, 2.33392, 1.0], [21, -0.873726, 0.0965772, 2.37143, 1.0], [22, -0.828225, 0.11136, 2.3309, 1.0], [23, -0.536211, -0.000738768, 1.84311, 1.0], [24, -0.489625, -0.00996369, 1.80807, 1.0]]
[[0, -0.181737, -0.374812, 2.4821, 1.0], [1, -0.20172, -0.0748496, 2.40359, 1.0], [2, -0.220694, 0.218978, 2.31282, 1.0], [3, -0.228836, 0.327603, 2.32799, 1.0], [4, -0.415996, 0.127047, 2.44123, 1.0], [5, -0.638553, 0.111697, 2.41259, 1.0], [6, -0.841272, 0.0858124, 2.36452, 1.0], [7, -0.847759, 0.0754218, 2.33254, 1.0], [8, -0.134881, 0.0843764, 2.22522, 1.0], [9, -0.26452, 0.0363601, 2.04995, 1.0], [10, -0.424282, 0.00325633, 1.88078, 1.0], [11, -0.477739, -0.00114483, 1.84062, 1.0], [12, -0.236667, -0.369215, 2.48798, 1.0], [13, -0.254439, -0.657571, 2.50474, 1.0], [14, -0.246331, -1.04827, 2.61542, 1.0], [15, -0.215892, -1.10614, 2.5214, 1.0], [16, -0.12364, -0.366942, 2.41129, 1.0], [17, -0.107613, -0.740784, 2.51233, 1.0], [18, -0.117224, -1.07513, 2.5723, 1.0], [19, -0.132494, -1.1242, 2.50106, 1.0], [20, -0.216156, 0.146432, 2.33768, 1.0], [21, -0.865624, 0.0728713, 2.32875, 1.0], [22, -0.827919, 0.0943302, 2.29187, 1.0], [23, -0.54706, -0.0120061, 1.85354, 1.0], [24, -0.461978, -0.00833283, 1.78722, 1.0]]
[[0, -0.184182, -0.376976, 2.48472, 1.0], [1, -0.203914, -0.0768976, 2.40652, 1.0], [2, -0.222347, 0.216957, 2.31566, 1.0], [3, -0.230913, 0.327525, 2.32885, 1.0], [4, -0.416846, 0.127623, 2.44094, 1.0], [5, -0.636666, 0.109051, 2.40117, 1.0], [6, -0.836699, 0.0799289, 2.34204, 1.0], [7, -0.844514, 0.0641288, 2.29691, 1.0], [8, -0.13445, 0.0839618, 2.22584, 1.0], [9, -0.251691, 0.0338172, 2.04199, 1.0], [10, -0.386809, -0.00203889, 1.8649, 1.0], [11, -0.441063, -0.00301922, 1.82753, 1.0], [12, -0.238971, -0.371756, 2.48967, 1.0], [13, -0.204436, -0.700427, 2.51338, 1.0], [14, -0.246234, -1.048, 2.61566, 1.0], [15, -0.217105, -1.10651, 2.52173, 1.0], [16, -0.125201, -0.369014, 2.41288, 1.0], [17, -0.104358, -0.7392, 2.50865, 1.0], [18, -0.120263, -1.07054, 2.58012, 1.0], [19, -0.125222, -1.11808, 2.50363, 1.0], [20, -0.217979, 0.144412, 2.34061, 1.0], [21, -0.872472, 0.0672121, 2.31974, 1.0], [22, -0.829405, 0.0753851, 2.25715, 1.0], [23, -0.474199, -0.00513544, 1.80596, 1.0], [24, -0.424945, -0.0123114, 1.773, 1.0]]
[[0, -0.191922, -0.373569, 2.48677, 1.0], [1, -0.207737, -0.0771383, 2.40904, 1.0], [2, -0.22437, 0.213591, 2.31936, 1.0], [3, -0.23261, 0.326993, 2.32966, 1.0], [4, -0.416956, 0.126695, 2.43926, 1.0], [5, -0.629279, 0.106315, 2.37073, 1.0], [6, -0.7478, 0.075628, 2.30677, 1.0], [7, -0.804482, 0.0685051, 2.27982, 1.0], [8, -0.133663, 0.0832515, 2.22647, 1.0], [9, -0.230827, 0.0324327, 2.03066, 1.0], [10, -0.366021, -0.000431453, 1.86051, 1.0], [11, -0.424483, -0.00424164, 1.81044, 1.0], [12, -0.247256, -0.367057, 2.49223, 1.0], [13, -0.261503, -0.666684, 2.50367, 1.0], [14, -0.246219, -1.04806, 2.6158, 1.0], [15, -0.217145, -1.10645, 2.52162, 1.0], [16, -0.131136, -0.367917, 2.41308, 1.0], [17, -0.103432, -0.740805, 2.50959, 1.0], [18, -0.113994, -1.07268, 2.57834, 1.0], [19, -0.132352, -1.11849, 2.50351, 1.0], [20, -0.220384, 0.142006, 2.34388, 1.0], [21, -0.855847, 0.0525614, 2.25881, 1.0], [22, -0.729084, 0.0276685, 2.22289, 1.0], [23, -0.483783, -0.0150819, 1.81664, 1.0], [24, -0.398061, -0.0100491, 1.75761, 1.0]]
[[0, -0.194184, -0.373078, 2.48669, 1.0], [1, -0.209155, -0.0776347, 2.4098, 1.0], [2, -0.224935, 0.211563, 2.32115, 1.0], [3, -0.234256, 0.326956, 2.33092, 1.0], [4, -0.418398, 0.12232, 2.42909, 1.0], [5, -0.629208, 0.106241, 2.34848, 1.0], [6, -0.836228, 0.0439439, 2.23257, 1.0], [7, -0.872352, 0.0523074, 2.26334, 1.0], [8, -0.131532, 0.0814453, 2.22868, 1.0], [9, -0.218194, 0.03353, 2.02693, 1.0], [10, -0.32314, -0.00521556, 1.83866, 1.0], [11, -0.381731, -0.00439716, 1.79848, 1.0], [12, -0.251297, -0.366064, 2.49113, 1.0], [13, -0.211872, -0.722726, 2.52109, 1.0], [14, -0.245991, -1.04709, 2.61587, 1.0], [15, -0.218364, -1.10591, 2.52268, 1.0], [16, -0.132137, -0.367975, 2.41318, 1.0], [17, -0.103279, -0.740483, 2.50939, 1.0], [18, -0.11287, -1.07296, 2.57586, 1.0], [19, -0.133165, -1.11974, 2.50343, 1.0], [20, -0.221215, 0.140434, 2.34538, 1.0], [21, -0.880644, 0.0377819, 2.26819, 1.0], [22, -0.869819, 0.0314445, 2.256, 1.0], [23, -0.444071, -0.0183795, 1.79444, 1.0], [24, -0.364516, -0.00755383, 1.75003, 1.0]]
[[0, -0.201366, -0.372625, 2.49013, 1.0], [1, -0.213842, -0.0793978, 2.41408, 1.0], [2, -0.226885, 0.207476, 2.32613, 1.0], [3, -0.235235, 0.326868, 2.33271, 1.0], [4, -0.421781, 0.114461, 2.40221, 1.0], [5, -0.626521, 0.0974556, 2.32678, 1.0], [6, -0.737996, 0.0690744, 2.24694, 1.0], [7, -0.790428, 0.0622691, 2.20782, 1.0], [8, -0.129829, 0.0793699, 2.23077, 1.0], [9, -0.173262, 0.0446356, 2.0121, 1.0], [10, -0.372973, 0.000384255, 1.80368, 1.0], [11, -0.358517, -0.00390418, 1.78809, 1.0], [12, -0.261121, -0.365334, 2.49178, 1.0], [13, -0.211933, -0.713992, 2.51776, 1.0], [14, -0.245288, -1.04509, 2.61727, 1.0], [15, -0.218973, -1.10553, 2.52374, 1.0], [16, -0.137172, -0.368355, 2.41886, 1.0], [17, -0.103599, -0.741668, 2.51043, 1.0], [18, -0.112312, -1.07461, 2.57502, 1.0], [19, -0.135049, -1.12069, 2.50297, 1.0], [20, -0.223849, 0.136888, 2.35024, 1.0], [21, -0.837981, 0.0439016, 2.19, 1.0], [22, -0.718592, 0.031428, 2.15933, 1.0], [23, -0.411217, -0.0195221, 1.78637, 1.0], [24, -0.326045, -0.00894696, 1.74261, 1.0]]
[[0, -0.213059, -0.373301, 2.49381, 1.0], [1, -0.218849, -0.0814744, 2.41711, 1.0], [2, -0.22761, 0.204557, 2.32851, 1.0], [3, -0.235907, 0.326572, 2.33415, 1.0], [4, -0.418793, 0.113152, 2.39313, 1.0], [5, -0.625162, 0.0987513, 2.29114, 1.0], [6, -0.732667, 0.0315871, 2.1143, 1.0], [7, -0.797558, 0.0363654, 2.13979, 1.0], [8, -0.128152, 0.0776542, 2.23272, 1.0], [9, -0.161184, 0.0386855, 2.01287, 1.0], [10, -0.261154, -0.00532806, 1.82283, 1.0], [11, -0.320791, -0.00325655, 1.78038, 1.0], [12, -0.273996, -0.365302, 2.49273, 1.0], [13, -0.214208, -0.711712, 2.51862, 1.0], [14, -0.244327, -1.04673, 2.61624, 1.0], [15, -0.217983, -1.10582, 2.52308, 1.0], [16, -0.14685, -0.370189, 2.42475, 1.0], [17, -0.115374, -0.74831, 2.5155, 1.0], [18, -0.111666, -1.08283, 2.57353, 1.0], [19, -0.138548, -1.12478, 2.49855, 1.0], [20, -0.225423, 0.134182, 2.35274, 1.0], [21, -0.79914, 0.0254735, 2.12366, 1.0], [22, -0.779676, 0.00650917, 2.13086, 1.0], [23, -0.372064, -0.0182037, 1.77592, 1.0], [24, -0.289229, -0.0188769, 1.74333, 1.0]]
[[0, -0.217192, -0.370863, 2.49341, 1.0], [1, -0.220564, -0.0814449, 2.41769, 1.0], [2, -0.22767, 0.202849, 2.32981, 1.0], [3, -0.236078, 0.326731, 2.33683, 1.0], [4, -0.416941, 0.112162, 2.38673, 1.0], [5, -0.598326, 0.0801666, 2.27087, 1.0], [6, -0.764454, 0.0750655, 2.13431, 1.0], [7, -0.763883, 0.0587083, 2.12445, 1.0], [8, -0.127108, 0.0773211, 2.23365, 1.0], [9, -0.130539, 0.0443616, 2.01016, 1.0], [10, -0.238712, -0.0047397, 1.82613, 1.0], [11, -0.272611, -0.000202948, 1.77716, 1.0], [12, -0.278614, -0.362566, 2.48929, 1.0], [13, -0.253438, -0.665227, 2.49585, 1.0], [14, -0.243452, -1.04708, 2.61566, 1.0], [15, -0.218084, -1.10588, 2.52346, 1.0], [16, -0.151014, -0.367771, 2.42691, 1.0], [17, -0.109179, -0.741595, 2.51071, 1.0], [18, -0.115236, -1.07346, 2.57863, 1.0], [19, -0.133938, -1.11855, 2.50303, 1.0], [20, -0.225913, 0.133044, 2.35376, 1.0], [21, -0.801877, 0.0371058, 2.10101, 1.0], [22, -0.697976, 0.0295294, 2.07882, 1.0], [23, -0.31083, -0.00778412, 1.76087, 1.0], [24, -0.243019, -0.0129662, 1.73853, 1.0]]
