[['2, k, 0', [-0.145728, 0.06238467, 1.0]], ['2, k, 1', [-0.1269658, 0.326256, 1.0]], ['2, k, 2', [-0.1062729, 0.5828194, 1.0]], ['2, k, 3', [-0.08552691, 0.7154943, 1.0]], ['2, k, 4', [-0.283525, 0.4942131, 1.0]], ['2, k, 5', [-0.3379658, 0.2618, 1.0]], ['2, k, 6', [-0.3328215, 0.0226155, 1.0]], ['2, k, 7', [-0.3208181, -0.01193378, 1.0]], ['2, k, 8', [0.05772004, 0.4700667, 1.0]], ['2, k, 9', [0.07408179, 0.2453253, 1.0]], ['2, k, 10', [0.0506341, 0.04050292, 1.0]], ['2, k, 11', [0.0398453, -0.01750326, 1.0]], ['2, k, 12', [-0.2091547, 0.0652442, 1.0]], ['2, k, 13', [-0.2231666, -0.2571001, 1.0]], ['2, k, 14', [-0.2246816, -0.5648481, 1.0]], ['2, k, 15', [-0.206787, -0.6359199, 1.0]], ['2, k, 16', [-0.07831353, 0.058082, 1.0]], ['2, k, 17', [-0.1191504, -0.2620005, 1.0]], ['2, k, 18', [-0.1274492, -0.55066, 1.0]], ['2, k, 19', [-0.1422885, -0.6237735, 1.0]], ['2, k, 20', [-0.1116261, 0.5197087, 1.0]], ['2, k, 21', [-0.3005122, -0.05737121, 1.0]], ['2, k, 22', [-0.3385547, -0.02279233, 1.0]], ['2, k, 23', [0.03798248, -0.08609664, 1.0]], ['2, k, 24', [0.00936426, -0.0245144, 1.0]]]
[['2, k, 0', [-0.1408127, 0.0665295, 1.0]], ['2, k, 1', [-0.1086701, 0.3302645, 1.0]], ['2, k, 2', [-0.0784303, 0.5872539, 1.0]], ['2, k, 3', [-0.0675744, 0.7282726, 1.0]], ['2, k, 4', [-0.2564968, 0.4909948, 1.0]], ['2, k, 5', [-0.3208141, 0.2606364, 1.0]], ['2, k, 6', [-0.348098, 0.07815683, 1.0]], ['2, k, 7', [-0.3434828, 0.03518161, 1.0]], ['2, k, 8', [0.08552947, 0.4670927, 1.0]], ['2, k, 9', [0.1076507, 0.2327418, 1.0]], ['2, k, 10', [0.09609121, 0.03229522, 1.0]], ['2, k, 11', [0.09197927, -0.02667222, 1.0]], ['2, k, 12', [-0.2060736, 0.07302588, 1.0]], ['2, k, 13', [-0.3745363, -0.2104876, 1.0]], ['2, k, 14', [-0.5256447, -0.4933764, 1.0]], ['2, k, 15', [-0.5163196, -0.5419808, 1.0]], ['2, k, 16', [-0.07263636, 0.05854521, 1.0]], ['2, k, 17', [-0.09218329, -0.25269, 1.0]], ['2, k, 18', [-0.1243002, -0.5484675, 1.0]], ['2, k, 19', [-0.1253403, -0.6279968, 1.0]], ['2, k, 20', [-0.08585909, 0.5240149, 1.0]], ['2, k, 21', [-0.3545756, -0.03432544, 1.0]], ['2, k, 22', [-0.3839738, 0.01321006, 1.0]], ['2, k, 23', [0.09348957, -0.08578588, 1.0]], ['2, k, 24', [0.06182007, -0.02632048, 1.0]]]
[['2, k, 0', [-0.1462675, 0.06652994, 1.0]], ['2, k, 1', [-0.1147075, 0.3303668, 1.0]], ['2, k, 2', [-0.08452026, 0.5873988, 1.0]], ['2, k, 3', [-0.07455695, 0.7278977, 1.0]], ['2, k, 4', [-0.2622203, 0.4900813, 1.0]], ['2, k, 5', [-0.3275706, 0.2563553, 1.0]], ['2, k, 6', [-0.3551553, 0.07437586, 1.0]], ['2, k, 7', [-0.3499357, 0.03621186, 1.0]], ['2, k, 8', [0.08007137, 0.4659739, 1.0]], ['2, k, 9', [0.1042077, 0.2327746, 1.0]], ['2, k, 10', [0.0950335, 0.03317063, 1.0]], ['2, k, 11', [0.08514923, -0.02577007, 1.0]], ['2, k, 12', [-0.2116877, 0.07285139, 1.0]], ['2, k, 13', [-0.3803053, -0.2110704, 1.0]], ['2, k, 14', [-0.5289074, -0.4903256, 1.0]], ['2, k, 15', [-0.5195636, -0.5387708, 1.0]], ['2, k, 16', [-0.0776261, 0.05869716, 1.0]], ['2, k, 17', [-0.09269335, -0.2560289, 1.0]], ['2, k, 18', [-0.123546, -0.5482517, 1.0]], ['2, k, 19', [-0.1256651, -0.627037, 1.0]], ['2, k, 20', [-0.09197907, 0.524147, 1.0]], ['2, k, 21', [-0.361197, -0.0191692, 1.0]], ['2, k, 22', [-0.3821335, 0.01181045, 1.0]], ['2, k, 23', [0.08380599, -0.08615522, 1.0]], ['2, k, 24', [0.06470269, -0.01773548, 1.0]]]
[['2, k, 0', [-0.1503559, 0.06708091, 1.0]], ['2, k, 1', [-0.1195619, 0.3303111, 1.0]], ['2, k, 2', [-0.09016502, 0.586653, 1.0]], ['2, k, 3', [-0.07972748, 0.7272796, 1.0]], ['2, k, 4', [-0.2654513, 0.4896843, 1.0]], ['2, k, 5', [-0.3343228, 0.2608441, 1.0]], ['2, k, 6', [-0.3326181, 0.08188526, 1.0]], ['2, k, 7', [-0.3366474, 0.04448212, 1.0]], ['2, k, 8', [0.07819344, 0.4663786, 1.0]], ['2, k, 9', [0.09874643, 0.2320309, 1.0]], ['2, k, 10', [0.09294847, 0.03347331, 1.0]], ['2, k, 11', [0.07989389, -0.02751731, 1.0]], ['2, k, 12', [-0.2157008, 0.07318863, 1.0]], ['2, k, 13', [-0.3828843, -0.2116488, 1.0]], ['2, k, 14', [-0.530722, -0.4909738, 1.0]], ['2, k, 15', [-0.5210102, -0.5392546, 1.0]], ['2, k, 16', [-0.08162671, 0.05944238, 1.0]], ['2, k, 17', [-0.0942009, -0.2567957, 1.0]], ['2, k, 18', [-0.1235036, -0.5484507, 1.0]], ['2, k, 19', [-0.1254489, -0.6272025, 1.0]], ['2, k, 20', [-0.09742524, 0.5235833, 1.0]], ['2, k, 21', [-0.3174737, -0.01764553, 1.0]], ['2, k, 22', [-0.3697367, 0.02535457, 1.0]], ['2, k, 23', [0.08788354, -0.0953754, 1.0]], ['2, k, 24', [0.04760283, -0.02751604, 1.0]]]
[['2, k, 0', [-0.1563051, 0.06635275, 1.0]], ['2, k, 1', [-0.1263166, 0.3300642, 1.0]], ['2, k, 2', [-0.09740005, 0.586853, 1.0]], ['2, k, 3', [-0.08610169, 0.7270972, 1.0]], ['2, k, 4', [-0.270448, 0.4894774, 1.0]], ['2, k, 5', [-0.3393764, 0.2593589, 1.0]], ['2, k, 6', [-0.3562709, 0.07683685, 1.0]], ['2, k, 7', [-0.3555399, 0.03380267, 1.0]], ['2, k, 8', [0.0692559, 0.464834, 1.0]], ['2, k, 9', [0.09271783, 0.23014, 1.0]], ['2, k, 10', [0.08473736, 0.03402631, 1.0]], ['2, k, 11', [0.07338225, -0.02825471, 1.0]], ['2, k, 12', [-0.2218412, 0.07203449, 1.0]], ['2, k, 13', [-0.3866118, -0.2166396, 1.0]], ['2, k, 14', [-0.5410737, -0.5156419, 1.0]], ['2, k, 15', [-0.5305696, -0.5634779, 1.0]], ['2, k, 16', [-0.08724686, 0.05914828, 1.0]], ['2, k, 17', [-0.09684224, -0.2553627, 1.0]], ['2, k, 18', [-0.1229717, -0.5479469, 1.0]], ['2, k, 19', [-0.1242446, -0.6261625, 1.0]], ['2, k, 20', [-0.1045618, 0.5236661, 1.0]], ['2, k, 21', [-0.3729442, -0.02876345, 1.0]], ['2, k, 22', [-0.3852113, 0.03009224, 1.0]], ['2, k, 23', [0.07448932, -0.08572567, 1.0]], ['2, k, 24', [0.04410879, -0.02654492, 1.0]]]
[['2, k, 0', [-0.1608031, 0.06546089, 1.0]], ['2, k, 1', [-0.1327077, 0.3297998, 1.0]], ['2, k, 2', [-0.1059018, 0.5873891, 1.0]], ['2, k, 3', [-0.09061631, 0.7264999, 1.0]], ['2, k, 4', [-0.2781042, 0.48774, 1.0]], ['2, k, 5', [-0.3433331, 0.2558574, 1.0]], ['2, k, 6', [-0.3582574, 0.07296015, 1.0]], ['2, k, 7', [-0.3593484, 0.0292205, 1.0]], ['2, k, 8', [0.06316021, 0.4637172, 1.0]], ['2, k, 9', [0.08422986, 0.228615, 1.0]], ['2, k, 10', [0.07773016, 0.03114028, 1.0]], ['2, k, 11', [0.06678621, -0.02742407, 1.0]], ['2, k, 12', [-0.2266597, 0.07095481, 1.0]], ['2, k, 13', [-0.387943, -0.2193099, 1.0]], ['2, k, 14', [-0.5644498, -0.5582134, 1.0]], ['2, k, 15', [-0.5911766, -0.6236796, 1.0]], ['2, k, 16', [-0.09129167, 0.05844513, 1.0]], ['2, k, 17', [-0.09690596, -0.2556623, 1.0]], ['2, k, 18', [-0.1229759, -0.5479808, 1.0]], ['2, k, 19', [-0.1252508, -0.6260972, 1.0]], ['2, k, 20', [-0.1125298, 0.5239778, 1.0]], ['2, k, 21', [-0.3618631, -0.03994435, 1.0]], ['2, k, 22', [-0.3965851, 0.009292888, 1.0]], ['2, k, 23', [0.06497671, -0.08570881, 1.0]], ['2, k, 24', [0.04000064, -0.01736526, 1.0]]]
[['2, k, 0', [-0.1678164, 0.0645495, 1.0]], ['2, k, 1', [-0.1419582, 0.3287706, 1.0]], ['2, k, 2', [-0.1173719, 0.5861018, 1.0]], ['2, k, 3', [-0.1068629, 0.7259138, 1.0]], ['2, k, 4', [-0.2934579, 0.4865314, 1.0]], ['2, k, 5', [-0.354895, 0.2527787, 1.0]], ['2, k, 6', [-0.3764792, 0.07042388, 1.0]], ['2, k, 7', [-0.3732633, 0.03013154, 1.0]], ['2, k, 8', [0.04264529, 0.464497, 1.0]], ['2, k, 9', [0.07101119, 0.2304192, 1.0]], ['2, k, 10', [0.05624532, 0.03144962, 1.0]], ['2, k, 11', [0.04015264, -0.03229767, 1.0]], ['2, k, 12', [-0.233905, 0.06932887, 1.0]], ['2, k, 13', [-0.3892143, -0.2234514, 1.0]], ['2, k, 14', [-0.5435284, -0.5402344, 1.0]], ['2, k, 15', [-0.5837435, -0.6168604, 1.0]], ['2, k, 16', [-0.0979076, 0.05820184, 1.0]], ['2, k, 17', [-0.0978649, -0.2560958, 1.0]], ['2, k, 18', [-0.1231307, -0.5482792, 1.0]], ['2, k, 19', [-0.1239766, -0.626586, 1.0]], ['2, k, 20', [-0.1234572, 0.5227668, 1.0]], ['2, k, 21', [-0.3974988, -0.03526267, 1.0]], ['2, k, 22', [-0.401575, 0.01279504, 1.0]], ['2, k, 23', [0.03914625, -0.09288352, 1.0]], ['2, k, 24', [0.008264737, -0.02465443, 1.0]]]
[['2, k, 0', [-0.1711897, 0.06416097, 1.0]], ['2, k, 1', [-0.1476765, 0.3288196, 1.0]], ['2, k, 2', [-0.1254666, 0.5867313, 1.0]], ['2, k, 3', [-0.1126182, 0.7267751, 1.0]], ['2, k, 4', [-0.298633, 0.4861403, 1.0]], ['2, k, 5', [-0.362431, 0.256382, 1.0]], ['2, k, 6', [-0.3785114, 0.07260507, 1.0]], ['2, k, 7', [-0.3756947, 0.03130933, 1.0]], ['2, k, 8', [0.03803433, 0.4632652, 1.0]], ['2, k, 9', [0.06414528, 0.22959, 1.0]], ['2, k, 10', [0.04795997, 0.04070495, 1.0]], ['2, k, 11', [0.03009526, -0.01998941, 1.0]], ['2, k, 12', [-0.2372355, 0.06887136, 1.0]], ['2, k, 13', [-0.3901978, -0.2246693, 1.0]], ['2, k, 14', [-0.5625807, -0.5544204, 1.0]], ['2, k, 15', [-0.5844572, -0.6218853, 1.0]], ['2, k, 16', [-0.1012006, 0.05790829, 1.0]], ['2, k, 17', [-0.09864479, -0.2555432, 1.0]], ['2, k, 18', [-0.1242523, -0.5459448, 1.0]], ['2, k, 19', [-0.1250271, -0.6240227, 1.0]], ['2, k, 20', [-0.1309719, 0.523239, 1.0]], ['2, k, 21', [-0.3779497, -0.03405232, 1.0]], ['2, k, 22', [-0.4040384, 0.02077936, 1.0]], ['2, k, 23', [0.03288225, -0.07947941, 1.0]], ['2, k, 24', [0.002487496, -0.02622667, 1.0]]]
[['2, k, 0', [-0.1737591, 0.06391976, 1.0]], ['2, k, 1', [-0.1521345, 0.3291805, 1.0]], ['2, k, 2', [-0.1319946, 0.5877985, 1.0]], ['2, k, 3', [-0.1180001, 0.7269179, 1.0]], ['2, k, 4', [-0.3021633, 0.4861262, 1.0]], ['2, k, 5', [-0.3663393, 0.256896, 1.0]], ['2, k, 6', [-0.3748371, 0.0696061, 1.0]], ['2, k, 7', [-0.3740788, 0.02688027, 1.0]], ['2, k, 8', [0.03435694, 0.4629091, 1.0]], ['2, k, 9', [0.05728503, 0.2336347, 1.0]], ['2, k, 10', [0.0451658, 0.04480922, 1.0]], ['2, k, 11', [0.02395542, -0.02014966, 1.0]], ['2, k, 12', [-0.2397947, 0.0684353, 1.0]], ['2, k, 13', [-0.390733, -0.2256138, 1.0]], ['2, k, 14', [-0.5634007, -0.5540825, 1.0]], ['2, k, 15', [-0.5660778, -0.6249348, 1.0]], ['2, k, 16', [-0.1036984, 0.05787198, 1.0]], ['2, k, 17', [-0.09913767, -0.2559447, 1.0]], ['2, k, 18', [-0.1244283, -0.5441539, 1.0]], ['2, k, 19', [-0.1258513, -0.6225293, 1.0]], ['2, k, 20', [-0.1369739, 0.5241188, 1.0]], ['2, k, 21', [-0.3743945, -0.03923891, 1.0]], ['2, k, 22', [-0.4101074, 0.01087537, 1.0]], ['2, k, 23', [0.02697814, -0.07891285, 1.0]], ['2, k, 24', [-0.005790504, -0.03029369, 1.0]]]
[['2, k, 0', [-0.1759301, 0.06295057, 1.0]], ['2, k, 1', [-0.1543332, 0.3286287, 1.0]], ['2, k, 2', [-0.1336686, 0.5875947, 1.0]], ['2, k, 3', [-0.1214172, 0.7269275, 1.0]], ['2, k, 4', [-0.3051409, 0.4858734, 1.0]], ['2, k, 5', [-0.3682334, 0.255809, 1.0]], ['2, k, 6', [-0.3797882, 0.0693531, 1.0]], ['2, k, 7', [-0.3767062, 0.0289338, 1.0]], ['2, k, 8', [0.03234575, 0.4625205, 1.0]], ['2, k, 9', [0.05485272, 0.2344116, 1.0]], ['2, k, 10', [0.04203152, 0.04783612, 1.0]], ['2, k, 11', [0.01667415, -0.01485349, 1.0]], ['2, k, 12', [-0.2422808, 0.06736401, 1.0]], ['2, k, 13', [-0.3906706, -0.2278135, 1.0]], ['2, k, 14', [-0.539492, -0.5309313, 1.0]], ['2, k, 15', [-0.5256647, -0.5781687, 1.0]], ['2, k, 16', [-0.1055222, 0.05703232, 1.0]], ['2, k, 17', [-0.0992355, -0.2558807, 1.0]], ['2, k, 18', [-0.1245474, -0.5437985, 1.0]], ['2, k, 19', [-0.1259618, -0.6220777, 1.0]], ['2, k, 20', [-0.1388098, 0.5238401, 1.0]], ['2, k, 21', [-0.3868739, -0.03480368, 1.0]], ['2, k, 22', [-0.4089698, 0.01919203, 1.0]], ['2, k, 23', [0.01389219, -0.07248325, 1.0]], ['2, k, 24', [-0.0145258, -0.02654318, 1.0]]]
[['2, k, 0', [-0.1764079, 0.06258251, 1.0]], ['2, k, 1', [-0.1551415, 0.3283449, 1.0]], ['2, k, 2', [-0.1347256, 0.5873848, 1.0]], ['2, k, 3', [-0.12327, 0.726839, 1.0]], ['2, k, 4', [-0.306842, 0.4848765, 1.0]], ['2, k, 5', [-0.3695026, 0.2550004, 1.0]], ['2, k, 6', [-0.3819295, 0.06784148, 1.0]], ['2, k, 7', [-0.3761356, 0.02622126, 1.0]], ['2, k, 8', [0.03139918, 0.4625116, 1.0]], ['2, k, 9', [0.05407782, 0.2343863, 1.0]], ['2, k, 10', [0.04179695, 0.0484168, 1.0]], ['2, k, 11', [0.01833377, -0.01622206, 1.0]], ['2, k, 12', [-0.2427824, 0.06687519, 1.0]], ['2, k, 13', [-0.3898594, -0.2289249, 1.0]], ['2, k, 14', [-0.5354677, -0.5299699, 1.0]], ['2, k, 15', [-0.5747693, -0.6247087, 1.0]], ['2, k, 16', [-0.1059972, 0.05676936, 1.0]], ['2, k, 17', [-0.09965943, -0.2570798, 1.0]], ['2, k, 18', [-0.1240428, -0.5482087, 1.0]], ['2, k, 19', [-0.1250625, -0.6252886, 1.0]], ['2, k, 20', [-0.1398184, 0.5236108, 1.0]], ['2, k, 21', [-0.3967268, -0.02492449, 1.0]], ['2, k, 22', [-0.4057351, 0.01496594, 1.0]], ['2, k, 23', [0.01436874, -0.08370221, 1.0]], ['2, k, 24', [-0.01078313, -0.01531894, 1.0]]]
[['2, k, 0', [-0.1762915, 0.06236026, 1.0]], ['2, k, 1', [-0.1552874, 0.3282341, 1.0]], ['2, k, 2', [-0.1354323, 0.5872786, 1.0]], ['2, k, 3', [-0.1235723, 0.7266857, 1.0]], ['2, k, 4', [-0.3069651, 0.4844432, 1.0]], ['2, k, 5', [-0.3688322, 0.2502005, 1.0]], ['2, k, 6', [-0.3799788, 0.05046193, 1.0]], ['2, k, 7', [-0.3731888, 0.005940674, 1.0]], ['2, k, 8', [0.03085832, 0.4625602, 1.0]], ['2, k, 9', [0.05444096, 0.23527, 1.0]], ['2, k, 10', [0.04205872, 0.04934071, 1.0]], ['2, k, 11', [0.02427467, -0.01358921, 1.0]], ['2, k, 12', [-0.2426283, 0.06640435, 1.0]], ['2, k, 13', [-0.3884121, -0.2298611, 1.0]], ['2, k, 14', [-0.5583899, -0.5766573, 1.0]], ['2, k, 15', [-0.5823869, -0.6413361, 1.0]], ['2, k, 16', [-0.1058891, 0.05670199, 1.0]], ['2, k, 17', [-0.09925918, -0.2570452, 1.0]], ['2, k, 18', [-0.1247951, -0.546412, 1.0]], ['2, k, 19', [-0.1260392, -0.6249344, 1.0]], ['2, k, 20', [-0.1403566, 0.5234916, 1.0]], ['2, k, 21', [-0.3752772, -0.03503754, 1.0]], ['2, k, 22', [-0.4013938, -0.02850351, 1.0]], ['2, k, 23', [0.02125966, -0.07820966, 1.0]], ['2, k, 24', [-0.007243217, -0.01299174, 1.0]]]
[['2, k, 0', [-0.1761754, 0.06212629, 1.0]], ['2, k, 1', [-0.1553398, 0.3279833, 1.0]], ['2, k, 2', [-0.1355868, 0.5869914, 1.0]], ['2, k, 3', [-0.1238303, 0.7264924, 1.0]], ['2, k, 4', [-0.3070431, 0.4840109, 1.0]], ['2, k, 5', [-0.3683176, 0.2508214, 1.0]], ['2, k, 6', [-0.3749689, 0.04125147, 1.0]], ['2, k, 7', [-0.3684189, -0.001659338, 1.0]], ['2, k, 8', [0.0309075, 0.4628727, 1.0]], ['2, k, 9', [0.05551957, 0.2357703, 1.0]], ['2, k, 10', [0.04392158, 0.04976744, 1.0]], ['2, k, 11', [0.02955209, -0.01625377, 1.0]], ['2, k, 12', [-0.2425114, 0.065997, 1.0]], ['2, k, 13', [-0.387224, -0.2306883, 1.0]], ['2, k, 14', [-0.5585394, -0.5762111, 1.0]], ['2, k, 15', [-0.5831355, -0.6411653, 1.0]], ['2, k, 16', [-0.1057841, 0.05659992, 1.0]], ['2, k, 17', [-0.09908989, -0.257053, 1.0]], ['2, k, 18', [-0.1257096, -0.5501115, 1.0]], ['2, k, 19', [-0.1265794, -0.6281317, 1.0]], ['2, k, 20', [-0.1404947, 0.5232118, 1.0]], ['2, k, 21', [-0.3691257, -0.04142315, 1.0]], ['2, k, 22', [-0.4018039, -0.01072926, 1.0]], ['2, k, 23', [0.02870354, -0.07966425, 1.0]], ['2, k, 24', [-0.004543277, -0.00628146, 1.0]]]
[['2, k, 0', [-0.1741206, 0.06125692, 1.0]], ['2, k, 1', [-0.1541117, 0.3273618, 1.0]], ['2, k, 2', [-0.1347347, 0.5865186, 1.0]], ['2, k, 3', [-0.123955, 0.7263471, 1.0]], ['2, k, 4', [-0.3059206, 0.4832351, 1.0]], ['2, k, 5', [-0.3652396, 0.2493618, 1.0]], ['2, k, 6', [-0.3711667, 0.03848325, 1.0]], ['2, k, 7', [-0.3651428, -0.006266435, 1.0]], ['2, k, 8', [0.03176862, 0.4641766, 1.0]], ['2, k, 9', [0.05772509, 0.2358651, 1.0]], ['2, k, 10', [0.04882763, 0.04741661, 1.0]], ['2, k, 11', [0.03704309, -0.0171071, 1.0]], ['2, k, 12', [-0.2404433, 0.06471465, 1.0]], ['2, k, 13', [-0.3851311, -0.2320291, 1.0]], ['2, k, 14', [-0.5589945, -0.5750089, 1.0]], ['2, k, 15', [-0.5241213, -0.6300463, 1.0]], ['2, k, 16', [-0.1037432, 0.05615555, 1.0]], ['2, k, 17', [-0.0984568, -0.2577342, 1.0]], ['2, k, 18', [-0.1249811, -0.5461076, 1.0]], ['2, k, 19', [-0.1262566, -0.6253418, 1.0]], ['2, k, 20', [-0.1395702, 0.5227097, 1.0]], ['2, k, 21', [-0.3657598, -0.0483349, 1.0]], ['2, k, 22', [-0.395904, -0.009330281, 1.0]], ['2, k, 23', [0.03841889, -0.07929071, 1.0]], ['2, k, 24', [-0.006114553, -0.03319813, 1.0]]]
[['2, k, 0', [-0.1719039, 0.06086285, 1.0]], ['2, k, 1', [-0.1531221, 0.327043, 1.0]], ['2, k, 2', [-0.1343603, 0.5862992, 1.0]], ['2, k, 3', [-0.1238501, 0.7263199, 1.0]], ['2, k, 4', [-0.3047335, 0.4830667, 1.0]], ['2, k, 5', [-0.3613669, 0.2486723, 1.0]], ['2, k, 6', [-0.3656639, 0.03551118, 1.0]], ['2, k, 7', [-0.3595513, -0.009637194, 1.0]], ['2, k, 8', [0.03443906, 0.4644201, 1.0]], ['2, k, 9', [0.06228693, 0.2355873, 1.0]], ['2, k, 10', [0.05502852, 0.04538114, 1.0]], ['2, k, 11', [0.04498995, -0.01909211, 1.0]], ['2, k, 12', [-0.2379809, 0.06451476, 1.0]], ['2, k, 13', [-0.3796449, -0.2337994, 1.0]], ['2, k, 14', [-0.5129756, -0.5307496, 1.0]], ['2, k, 15', [-0.5446249, -0.5971176, 1.0]], ['2, k, 16', [-0.1018079, 0.0556407, 1.0]], ['2, k, 17', [-0.09726992, -0.2588284, 1.0]], ['2, k, 18', [-0.1249441, -0.5449024, 1.0]], ['2, k, 19', [-0.1238808, -0.6225521, 1.0]], ['2, k, 20', [-0.1390914, 0.5224709, 1.0]], ['2, k, 21', [-0.3556034, -0.09028236, 1.0]], ['2, k, 22', [-0.3896162, -0.02621492, 1.0]], ['2, k, 23', [0.0490611, -0.0785763, 1.0]], ['2, k, 24', [0.004217671, -0.02667993, 1.0]]]
[['2, k, 0', [-0.1685701, 0.06045148, 1.0]], ['2, k, 1', [-0.1508424, 0.3270355, 1.0]], ['2, k, 2', [-0.1329441, 0.586546, 1.0]], ['2, k, 3', [-0.1236682, 0.7264143, 1.0]], ['2, k, 4', [-0.3019725, 0.4827005, 1.0]], ['2, k, 5', [-0.3563965, 0.2456603, 1.0]], ['2, k, 6', [-0.3569147, 0.0534639, 1.0]], ['2, k, 7', [-0.350434, 0.01069808, 1.0]], ['2, k, 8', [0.0374986, 0.4659213, 1.0]], ['2, k, 9', [0.0682327, 0.2358856, 1.0]], ['2, k, 10', [0.05899835, 0.04374377, 1.0]], ['2, k, 11', [0.05172811, -0.01763183, 1.0]], ['2, k, 12', [-0.234125, 0.06418648, 1.0]], ['2, k, 13', [-0.3710624, -0.235755, 1.0]], ['2, k, 14', [-0.5549306, -0.5880092, 1.0]], ['2, k, 15', [-0.4638609, -0.5792565, 1.0]], ['2, k, 16', [-0.0990391, 0.05520948, 1.0]], ['2, k, 17', [-0.09715467, -0.2585236, 1.0]], ['2, k, 18', [-0.1248272, -0.5446416, 1.0]], ['2, k, 19', [-0.1238732, -0.6222425, 1.0]], ['2, k, 20', [-0.1374768, 0.5226724, 1.0]], ['2, k, 21', [-0.3546442, -0.02713331, 1.0]], ['2, k, 22', [-0.3833561, -0.008531563, 1.0]], ['2, k, 23', [0.05526548, -0.07737926, 1.0]], ['2, k, 24', [0.011759, -0.007877274, 1.0]]]
[['2, k, 0', [-0.1657068, 0.0609437, 1.0]], ['2, k, 1', [-0.1484007, 0.3278567, 1.0]], ['2, k, 2', [-0.1307591, 0.5876737, 1.0]], ['2, k, 3', [-0.1227841, 0.7274728, 1.0]], ['2, k, 4', [-0.2978857, 0.4837415, 1.0]], ['2, k, 5', [-0.3514363, 0.2473796, 1.0]], ['2, k, 6', [-0.3544944, 0.04358863, 1.0]], ['2, k, 7', [-0.3473421, 0.000409705, 1.0]], ['2, k, 8', [0.04025457, 0.4674389, 1.0]], ['2, k, 9', [0.07203984, 0.2352667, 1.0]], ['2, k, 10', [0.06328128, 0.04112474, 1.0]], ['2, k, 11', [0.05717503, -0.01782735, 1.0]], ['2, k, 12', [-0.2309331, 0.06495394, 1.0]], ['2, k, 13', [-0.3606335, -0.2384315, 1.0]], ['2, k, 14', [-0.4862831, -0.5351582, 1.0]], ['2, k, 15', [-0.515826, -0.595526, 1.0]], ['2, k, 16', [-0.09655968, 0.05546441, 1.0]], ['2, k, 17', [-0.09785242, -0.2586015, 1.0]], ['2, k, 18', [-0.1247817, -0.5449627, 1.0]], ['2, k, 19', [-0.1238971, -0.6224892, 1.0]], ['2, k, 20', [-0.1352526, 0.5237198, 1.0]], ['2, k, 21', [-0.3512753, -0.03941132, 1.0]], ['2, k, 22', [-0.3776641, -0.02174715, 1.0]], ['2, k, 23', [0.05763921, -0.08801748, 1.0]], ['2, k, 24', [0.01580244, -0.02128153, 1.0]]]
[['2, k, 0', [-0.1637852, 0.06172512, 1.0]], ['2, k, 1', [-0.1459255, 0.3284326, 1.0]], ['2, k, 2', [-0.127432, 0.588182, 1.0]], ['2, k, 3', [-0.1215375, 0.728022, 1.0]], ['2, k, 4', [-0.2960448, 0.4841717, 1.0]], ['2, k, 5', [-0.3473368, 0.2503191, 1.0]], ['2, k, 6', [-0.3528943, 0.06374445, 1.0]], ['2, k, 7', [-0.3452602, 0.02229071, 1.0]], ['2, k, 8', [0.04393125, 0.4690026, 1.0]], ['2, k, 9', [0.07599804, 0.2352462, 1.0]], ['2, k, 10', [0.07069517, 0.03918116, 1.0]], ['2, k, 11', [0.06513198, -0.01434068, 1.0]], ['2, k, 12', [-0.2289594, 0.06603089, 1.0]], ['2, k, 13', [-0.3490965, -0.2416881, 1.0]], ['2, k, 14', [-0.4426724, -0.4983166, 1.0]], ['2, k, 15', [-0.4890286, -0.593264, 1.0]], ['2, k, 16', [-0.09474995, 0.0559491, 1.0]], ['2, k, 17', [-0.09729046, -0.2586461, 1.0]], ['2, k, 18', [-0.1245382, -0.5462174, 1.0]], ['2, k, 19', [-0.1240466, -0.6232497, 1.0]], ['2, k, 20', [-0.1321916, 0.524238, 1.0]], ['2, k, 21', [-0.3557676, -0.04201867, 1.0]], ['2, k, 22', [-0.3712713, 0.009374822, 1.0]], ['2, k, 23', [0.06522552, -0.07779728, 1.0]], ['2, k, 24', [0.02334476, -0.01350217, 1.0]]]
