[[0, -0.12478, -0.316863, 2.57686, 1.0], [1, -0.123261, -0.024146, 2.5269, 1.0], [2, -0.121104, 0.261819, 2.4643, 1.0], [3, -0.118715, 0.386235, 2.43236, 1.0], [4, -0.316203, 0.178783, 2.49574, 1.0], [5, -0.470484, 0.0598617, 2.56466, 1.0], [6, -0.395795, -0.105597, 2.54195, 1.0], [7, -0.341521, -0.132185, 2.52478, 1.0], [8, 0.0740296, 0.176724, 2.47463, 1.0], [9, 0.214376, 0.0583567, 2.56509, 1.0], [10, 0.122715, -0.09733, 2.5359, 1.0], [11, 0.117101, -0.0984259, 2.53408, 1.0], [12, -0.212018, -0.312092, 2.54704, 1.0], [13, -0.24547, -0.59052, 2.60842, 1.0], [14, -0.316294, -0.847837, 2.7408, 1.0], [15, -0.303396, -0.956537, 2.68536, 1.0], [16, -0.0341727, -0.313131, 2.53754, 1.0], [17, -0.00331166, -0.597969, 2.61835, 1.0], [18, 0.0374569, -0.870841, 2.73339, 1.0], [19, 0.0336867, -0.924707, 2.61742, 1.0], [20, -0.121757, 0.191295, 2.48221, 1.0], [21, -0.309177, -0.185417, 2.49981, 1.0], [22, -0.316025, -0.104127, 2.4992, 1.0], [23, 0.107903, -0.146833, 2.52371, 1.0], [24, 0.089356, -0.0997138, 2.49732, 1.0]]
[[0, -0.0794555, -0.323376, 2.6173, 1.0], [1, -0.108024, -0.0511633, 2.51299, 1.0], [2, -0.128601, 0.213483, 2.40643, 1.0], [3, -0.130657, 0.341123, 2.31969, 1.0], [4, -0.307217, 0.113425, 2.41763, 1.0], [5, -0.44697, -0.0272961, 2.49835, 1.0], [6, -0.321489, -0.164076, 2.52126, 1.0], [7, -0.261998, -0.191097, 2.5192, 1.0], [8, 0.0649227, 0.171638, 2.44987, 1.0], [9, 0.178289, 0.023327, 2.59167, 1.0], [10, 0.136507, -0.15909, 2.5952, 1.0], [11, 0.112711, -0.209336, 2.56958, 1.0], [12, -0.162702, -0.32722, 2.5772, 1.0], [13, -0.229979, -0.597549, 2.61504, 1.0], [14, -0.290211, -0.849461, 2.72884, 1.0], [15, -0.292922, -0.964466, 2.68065, 1.0], [16, 0.0059192, -0.31098, 2.58802, 1.0], [17, 0.0280612, -0.572165, 2.65265, 1.0], [18, 0.0393825, -0.840401, 2.74589, 1.0], [19, 0.0527361, -0.901552, 2.63086, 1.0], [20, -0.123497, 0.148423, 2.43359, 1.0], [21, -0.232722, -0.264798, 2.53499, 1.0], [22, -0.225483, -0.162798, 2.47745, 1.0], [23, 0.121278, -0.269743, 2.56419, 1.0], [24, 0.0871258, -0.215365, 2.511, 1.0]]
[[0, -0.0687712, -0.323434, 2.61067, 1.0], [1, -0.0997837, -0.0511775, 2.51544, 1.0], [2, -0.123991, 0.214148, 2.41226, 1.0], [3, -0.125982, 0.34614, 2.32927, 1.0], [4, -0.299896, 0.114297, 2.42264, 1.0], [5, -0.441416, -0.0280974, 2.49903, 1.0], [6, -0.319173, -0.168045, 2.52052, 1.0], [7, -0.25592, -0.196465, 2.51922, 1.0], [8, 0.0756862, 0.176605, 2.4592, 1.0], [9, 0.185798, 0.0243183, 2.59356, 1.0], [10, 0.163179, -0.161997, 2.58078, 1.0], [11, 0.125097, -0.212143, 2.56395, 1.0], [12, -0.152583, -0.327571, 2.57214, 1.0], [13, -0.223091, -0.601907, 2.6096, 1.0], [14, -0.287966, -0.851843, 2.72525, 1.0], [15, -0.292604, -0.966859, 2.67865, 1.0], [16, 0.0169576, -0.310679, 2.57963, 1.0], [17, 0.0368057, -0.571258, 2.64793, 1.0], [18, 0.0411327, -0.837772, 2.74626, 1.0], [19, 0.0554952, -0.897987, 2.63061, 1.0], [20, -0.117958, 0.148844, 2.43942, 1.0], [21, -0.225805, -0.271782, 2.5354, 1.0], [22, -0.219457, -0.166806, 2.47744, 1.0], [23, 0.127665, -0.275381, 2.55152, 1.0], [24, 0.100851, -0.220775, 2.51, 1.0]]
[[0, -0.0588151, -0.324068, 2.60178, 1.0], [1, -0.0922017, -0.0506462, 2.51591, 1.0], [2, -0.117839, 0.216245, 2.41872, 1.0], [3, -0.121168, 0.352137, 2.34244, 1.0], [4, -0.29415, 0.116126, 2.42676, 1.0], [5, -0.427898, -0.0328298, 2.49872, 1.0], [6, -0.310505, -0.177021, 2.5189, 1.0], [7, -0.247507, -0.207073, 2.5158, 1.0], [8, 0.083176, 0.179498, 2.46527, 1.0], [9, 0.199442, 0.027953, 2.59406, 1.0], [10, 0.152991, -0.152637, 2.56023, 1.0], [11, 0.128693, -0.215919, 2.54384, 1.0], [12, -0.142862, -0.328434, 2.56414, 1.0], [13, -0.214281, -0.602197, 2.60266, 1.0], [14, -0.280234, -0.851587, 2.71913, 1.0], [15, -0.290321, -0.966513, 2.67691, 1.0], [16, 0.0267839, -0.311034, 2.56996, 1.0], [17, 0.0442252, -0.570344, 2.64196, 1.0], [18, 0.0426206, -0.835226, 2.7445, 1.0], [19, 0.046454, -0.950655, 2.69826, 1.0], [20, -0.111682, 0.150409, 2.44448, 1.0], [21, -0.223048, -0.282607, 2.53334, 1.0], [22, -0.217789, -0.180751, 2.4705, 1.0], [23, 0.116657, -0.272413, 2.52138, 1.0], [24, 0.106269, -0.175794, 2.47064, 1.0]]
[[0, -0.0487757, -0.324398, 2.59348, 1.0], [1, -0.0835316, -0.0495933, 2.51579, 1.0], [2, -0.110901, 0.218974, 2.42515, 1.0], [3, -0.116311, 0.358362, 2.35286, 1.0], [4, -0.288336, 0.117915, 2.43275, 1.0], [5, -0.424487, -0.032707, 2.49865, 1.0], [6, -0.305538, -0.176571, 2.51426, 1.0], [7, -0.24175, -0.208467, 2.51252, 1.0], [8, 0.0911556, 0.182576, 2.47033, 1.0], [9, 0.2034, 0.0266199, 2.59245, 1.0], [10, 0.17464, -0.157271, 2.55658, 1.0], [11, 0.141046, -0.213073, 2.54214, 1.0], [12, -0.132564, -0.329426, 2.55693, 1.0], [13, -0.208908, -0.602141, 2.59632, 1.0], [14, -0.273728, -0.851535, 2.71364, 1.0], [15, -0.291399, -0.965658, 2.67617, 1.0], [16, 0.0363748, -0.310657, 2.56052, 1.0], [17, 0.0553708, -0.581121, 2.63519, 1.0], [18, 0.0469121, -0.843311, 2.7436, 1.0], [19, 0.047716, -0.958824, 2.69874, 1.0], [20, -0.104474, 0.152631, 2.44939, 1.0], [21, -0.218503, -0.285211, 2.53148, 1.0], [22, -0.212378, -0.178775, 2.466, 1.0], [23, 0.136379, -0.271787, 2.51835, 1.0], [24, 0.117679, -0.191089, 2.4728, 1.0]]
[[0, -0.0453767, -0.324263, 2.58925, 1.0], [1, -0.0785405, -0.0478896, 2.51654, 1.0], [2, -0.103714, 0.224046, 2.43407, 1.0], [3, -0.111381, 0.365546, 2.36536, 1.0], [4, -0.282705, 0.121954, 2.44007, 1.0], [5, -0.420817, -0.0320292, 2.50026, 1.0], [6, -0.30226, -0.177072, 2.51104, 1.0], [7, -0.236362, -0.206568, 2.50906, 1.0], [8, 0.0979865, 0.185657, 2.47456, 1.0], [9, 0.253549, 0.0917104, 2.6003, 1.0], [10, 0.196167, -0.0859737, 2.5653, 1.0], [11, 0.162043, -0.131452, 2.54382, 1.0], [12, -0.129412, -0.329578, 2.55375, 1.0], [13, -0.202825, -0.604461, 2.59189, 1.0], [14, -0.273645, -0.85008, 2.71345, 1.0], [15, -0.291381, -0.964177, 2.67595, 1.0], [16, 0.0399058, -0.31018, 2.55513, 1.0], [17, 0.0598061, -0.581124, 2.62728, 1.0], [18, 0.0498552, -0.841209, 2.74032, 1.0], [19, 0.0485102, -0.956348, 2.69219, 1.0], [20, -0.0977352, 0.156717, 2.45601, 1.0], [21, -0.207403, -0.283461, 2.51885, 1.0], [22, -0.207801, -0.178239, 2.46514, 1.0], [23, 0.145607, -0.203289, 2.53788, 1.0], [24, 0.137678, -0.13739, 2.492, 1.0]]
[[0, -0.039968, -0.324533, 2.58229, 1.0], [1, -0.0730096, -0.0459702, 2.51638, 1.0], [2, -0.0983485, 0.228216, 2.43939, 1.0], [3, -0.107019, 0.370488, 2.37427, 1.0], [4, -0.277522, 0.125248, 2.44629, 1.0], [5, -0.415339, -0.0307809, 2.50163, 1.0], [6, -0.29794, -0.177401, 2.50761, 1.0], [7, -0.231993, -0.205949, 2.50144, 1.0], [8, 0.106394, 0.188666, 2.47995, 1.0], [9, 0.254106, 0.0887604, 2.59932, 1.0], [10, 0.197842, -0.0890405, 2.56264, 1.0], [11, 0.167429, -0.133048, 2.53696, 1.0], [12, -0.123494, -0.330039, 2.54612, 1.0], [13, -0.199623, -0.606029, 2.58997, 1.0], [14, -0.274355, -0.849554, 2.7135, 1.0], [15, -0.290432, -0.963803, 2.67403, 1.0], [16, 0.0446324, -0.310276, 2.54896, 1.0], [17, 0.0642831, -0.586225, 2.61987, 1.0], [18, 0.052246, -0.843919, 2.7378, 1.0], [19, 0.0500303, -0.959831, 2.6997, 1.0], [20, -0.0922844, 0.160323, 2.4601, 1.0], [21, -0.20745, -0.283515, 2.51935, 1.0], [22, -0.205028, -0.179218, 2.45759, 1.0], [23, 0.149427, -0.204244, 2.52943, 1.0], [24, 0.139549, -0.104907, 2.49226, 1.0]]
[[0, -0.0348015, -0.324586, 2.57599, 1.0], [1, -0.0674939, -0.0437821, 2.51659, 1.0], [2, -0.0924532, 0.23316, 2.44636, 1.0], [3, -0.100066, 0.37778, 2.38897, 1.0], [4, -0.272614, 0.130455, 2.45263, 1.0], [5, -0.409204, -0.0278751, 2.50581, 1.0], [6, -0.297489, -0.17935, 2.50572, 1.0], [7, -0.227363, -0.212416, 2.50174, 1.0], [8, 0.113396, 0.19007, 2.4851, 1.0], [9, 0.25634, 0.0881481, 2.5971, 1.0], [10, 0.200314, -0.0899514, 2.56208, 1.0], [11, 0.17089, -0.13316, 2.53163, 1.0], [12, -0.118687, -0.329859, 2.54206, 1.0], [13, -0.196367, -0.605436, 2.58671, 1.0], [14, -0.271463, -0.848779, 2.7107, 1.0], [15, -0.28911, -0.962859, 2.67331, 1.0], [16, 0.0500472, -0.310618, 2.5399, 1.0], [17, 0.0662978, -0.587574, 2.61234, 1.0], [18, 0.0572429, -0.84382, 2.73359, 1.0], [19, 0.0542115, -0.959544, 2.69285, 1.0], [20, -0.0864494, 0.164539, 2.46533, 1.0], [21, -0.206875, -0.289629, 2.51265, 1.0], [22, -0.201725, -0.182739, 2.45511, 1.0], [23, 0.157435, -0.203323, 2.52882, 1.0], [24, 0.142385, -0.114968, 2.48641, 1.0]]
[[0, -0.0332714, -0.3254, 2.57169, 1.0], [1, -0.0644074, -0.0423444, 2.51735, 1.0], [2, -0.0866937, 0.23844, 2.45513, 1.0], [3, -0.0942609, 0.381673, 2.39788, 1.0], [4, -0.268519, 0.134205, 2.4582, 1.0], [5, -0.405543, -0.0270029, 2.50986, 1.0], [6, -0.28631, -0.172971, 2.50562, 1.0], [7, -0.221993, -0.202839, 2.49295, 1.0], [8, 0.117588, 0.190138, 2.488, 1.0], [9, 0.262599, 0.0883394, 2.59544, 1.0], [10, 0.205732, -0.0894414, 2.56, 1.0], [11, 0.175978, -0.130564, 2.52661, 1.0], [12, -0.116956, -0.330174, 2.53821, 1.0], [13, -0.192122, -0.605137, 2.58197, 1.0], [14, -0.270424, -0.84999, 2.7018, 1.0], [15, -0.277636, -0.965423, 2.66991, 1.0], [16, 0.0512733, -0.311888, 2.53545, 1.0], [17, 0.069232, -0.59023, 2.59919, 1.0], [18, 0.0560684, -0.84133, 2.72981, 1.0], [19, 0.0541605, -0.956776, 2.68537, 1.0], [20, -0.0812783, 0.16881, 2.47188, 1.0], [21, -0.192203, -0.274275, 2.49146, 1.0], [22, -0.195223, -0.171215, 2.4507, 1.0], [23, 0.161844, -0.202493, 2.52458, 1.0], [24, 0.146529, -0.10885, 2.48562, 1.0]]
[[0, -0.0317692, -0.327434, 2.56365, 1.0], [1, -0.0619527, -0.0417129, 2.51762, 1.0], [2, -0.0822997, 0.241014, 2.46234, 1.0], [3, -0.0863915, 0.386855, 2.41132, 1.0], [4, -0.264111, 0.137599, 2.46505, 1.0], [5, -0.400649, -0.0235373, 2.51455, 1.0], [6, -0.285533, -0.172872, 2.50363, 1.0], [7, -0.219789, -0.211263, 2.49338, 1.0], [8, 0.118453, 0.18995, 2.48863, 1.0], [9, 0.266262, 0.0866469, 2.59338, 1.0], [10, 0.20956, -0.0909487, 2.55634, 1.0], [11, 0.176545, -0.134965, 2.51976, 1.0], [12, -0.11581, -0.331699, 2.53155, 1.0], [13, -0.19236, -0.607979, 2.5813, 1.0], [14, -0.259928, -0.883558, 2.71195, 1.0], [15, -0.247473, -0.938658, 2.5924, 1.0], [16, 0.0531287, -0.314352, 2.52619, 1.0], [17, 0.0701362, -0.59131, 2.58964, 1.0], [18, 0.0559428, -0.84161, 2.72153, 1.0], [19, 0.0646365, -0.897157, 2.60169, 1.0], [20, -0.0773271, 0.170927, 2.47718, 1.0], [21, -0.191696, -0.280364, 2.48506, 1.0], [22, -0.193037, -0.174767, 2.44895, 1.0], [23, 0.161235, -0.208611, 2.51496, 1.0], [24, 0.145894, -0.107334, 2.48024, 1.0]]
[[0, -0.0329053, -0.329002, 2.56012, 1.0], [1, -0.0605447, -0.0415047, 2.5184, 1.0], [2, -0.0777483, 0.242725, 2.46986, 1.0], [3, -0.0814016, 0.388972, 2.42047, 1.0], [4, -0.259547, 0.141587, 2.47267, 1.0], [5, -0.397202, -0.0184432, 2.52093, 1.0], [6, -0.287429, -0.171445, 2.50173, 1.0], [7, -0.221931, -0.210228, 2.49067, 1.0], [8, 0.12575, 0.185436, 2.49476, 1.0], [9, 0.270657, 0.0806544, 2.5915, 1.0], [10, 0.211759, -0.0960587, 2.55358, 1.0], [11, 0.178045, -0.134916, 2.51563, 1.0], [12, -0.116579, -0.332458, 2.52897, 1.0], [13, -0.192846, -0.609045, 2.58024, 1.0], [14, -0.258129, -0.864451, 2.70025, 1.0], [15, -0.246392, -0.919467, 2.5804, 1.0], [16, 0.0515999, -0.316861, 2.52166, 1.0], [17, 0.0703633, -0.59611, 2.58197, 1.0], [18, 0.055543, -0.843648, 2.7184, 1.0], [19, 0.0545438, -0.95957, 2.6864, 1.0], [20, -0.0735225, 0.172324, 2.48312, 1.0], [21, -0.196361, -0.279604, 2.4831, 1.0], [22, -0.196912, -0.176001, 2.44548, 1.0], [23, 0.160661, -0.207876, 2.50608, 1.0], [24, 0.146426, -0.109493, 2.47843, 1.0]]
[[0, -0.0335475, -0.331448, 2.55396, 1.0], [1, -0.0586174, -0.041328, 2.51891, 1.0], [2, -0.0730302, 0.244687, 2.47643, 1.0], [3, -0.0738353, 0.39178, 2.43025, 1.0], [4, -0.255504, 0.145091, 2.48017, 1.0], [5, -0.394396, -0.0157471, 2.52625, 1.0], [6, -0.284815, -0.168249, 2.49938, 1.0], [7, -0.223421, -0.20284, 2.48496, 1.0], [8, 0.130193, 0.183592, 2.49869, 1.0], [9, 0.274704, 0.0720997, 2.58846, 1.0], [10, 0.21438, -0.104188, 2.55123, 1.0], [11, 0.177455, -0.140509, 2.50688, 1.0], [12, -0.117242, -0.333824, 2.52262, 1.0], [13, -0.194425, -0.611335, 2.57713, 1.0], [14, -0.271978, -0.857895, 2.69415, 1.0], [15, -0.261214, -0.912767, 2.57407, 1.0], [16, 0.0510216, -0.320248, 2.51576, 1.0], [17, 0.0685061, -0.601699, 2.57381, 1.0], [18, 0.051859, -0.880151, 2.71013, 1.0], [19, 0.0540828, -0.995519, 2.68218, 1.0], [20, -0.0694916, 0.173831, 2.48816, 1.0], [21, -0.19579, -0.272902, 2.47454, 1.0], [22, -0.194114, -0.168147, 2.44131, 1.0], [23, 0.160476, -0.214506, 2.50345, 1.0], [24, 0.150135, -0.123255, 2.46748, 1.0]]
[[0, -0.0360049, -0.333874, 2.54698, 1.0], [1, -0.0573324, -0.041359, 2.51899, 1.0], [2, -0.0684475, 0.245738, 2.4814, 1.0], [3, -0.0676094, 0.393068, 2.43944, 1.0], [4, -0.252294, 0.147226, 2.48615, 1.0], [5, -0.392231, -0.011325, 2.53339, 1.0], [6, -0.27426, -0.156707, 2.50046, 1.0], [7, -0.219176, -0.194004, 2.47505, 1.0], [8, 0.133497, 0.180315, 2.50035, 1.0], [9, 0.2777, 0.0679435, 2.58723, 1.0], [10, 0.216871, -0.107579, 2.54657, 1.0], [11, 0.178161, -0.142428, 2.50132, 1.0], [12, -0.119572, -0.334953, 2.51629, 1.0], [13, -0.196187, -0.612409, 2.57196, 1.0], [14, -0.277004, -0.86783, 2.69047, 1.0], [15, -0.267469, -0.922496, 2.57027, 1.0], [16, 0.0485211, -0.323971, 2.50815, 1.0], [17, 0.0667754, -0.60461, 2.56794, 1.0], [18, 0.0540692, -0.8596, 2.70244, 1.0], [19, 0.0596326, -0.914349, 2.58205, 1.0], [20, -0.0658388, 0.174609, 2.49183, 1.0], [21, -0.180656, -0.256235, 2.45423, 1.0], [22, -0.189275, -0.154775, 2.43927, 1.0], [23, 0.158113, -0.220038, 2.49542, 1.0], [24, 0.147926, -0.119242, 2.46571, 1.0]]
[[0, -0.0380413, -0.334713, 2.54331, 1.0], [1, -0.0563693, -0.041264, 2.51949, 1.0], [2, -0.0643602, 0.246726, 2.48776, 1.0], [3, -0.0610165, 0.39512, 2.44853, 1.0], [4, -0.249974, 0.150613, 2.49623, 1.0], [5, -0.392194, -0.00785488, 2.54047, 1.0], [6, -0.276906, -0.154281, 2.50133, 1.0], [7, -0.222973, -0.194722, 2.47566, 1.0], [8, 0.133278, 0.180462, 2.50018, 1.0], [9, 0.280037, 0.0496164, 2.58326, 1.0], [10, 0.210625, -0.116613, 2.51828, 1.0], [11, 0.164962, -0.156368, 2.48942, 1.0], [12, -0.121508, -0.335081, 2.51298, 1.0], [13, -0.198187, -0.613511, 2.56919, 1.0], [14, -0.278745, -0.849487, 2.7023, 1.0], [15, -0.288652, -0.964634, 2.6696, 1.0], [16, 0.0464435, -0.325483, 2.50416, 1.0], [17, 0.0637952, -0.607504, 2.56383, 1.0], [18, 0.0554078, -0.856459, 2.69771, 1.0], [19, 0.0580966, -0.911284, 2.5772, 1.0], [20, -0.0625062, 0.175439, 2.4968, 1.0], [21, -0.187371, -0.256214, 2.45411, 1.0], [22, -0.193052, -0.153092, 2.436, 1.0], [23, 0.134814, -0.22475, 2.46837, 1.0], [24, 0.136223, -0.124027, 2.45826, 1.0]]
[[0, -0.0411862, -0.335237, 2.54013, 1.0], [1, -0.0557623, -0.0411094, 2.52016, 1.0], [2, -0.0607661, 0.247623, 2.49366, 1.0], [3, -0.0550597, 0.397073, 2.4572, 1.0], [4, -0.248722, 0.153175, 2.50418, 1.0], [5, -0.393646, 0.00456303, 2.55412, 1.0], [6, -0.289862, -0.148349, 2.5065, 1.0], [7, -0.235685, -0.185569, 2.48182, 1.0], [8, 0.133143, 0.180403, 2.50005, 1.0], [9, 0.283427, 0.0466907, 2.58367, 1.0], [10, 0.180585, -0.150775, 2.48927, 1.0], [11, 0.135935, -0.210446, 2.46329, 1.0], [12, -0.124598, -0.334702, 2.51026, 1.0], [13, -0.199971, -0.614793, 2.56675, 1.0], [14, -0.277743, -0.848851, 2.70389, 1.0], [15, -0.289175, -0.96381, 2.66866, 1.0], [16, 0.0432675, -0.326914, 2.50043, 1.0], [17, 0.0612343, -0.609387, 2.55921, 1.0], [18, 0.0515467, -0.924072, 2.71193, 1.0], [19, 0.0520053, -0.978292, 2.59163, 1.0], [20, -0.0596864, 0.176227, 2.50157, 1.0], [21, -0.20104, -0.249759, 2.45678, 1.0], [22, -0.203467, -0.145705, 2.4448, 1.0], [23, 0.106902, -0.265124, 2.41781, 1.0], [24, 0.108238, -0.168033, 2.39125, 1.0]]
[[0, -0.0483193, -0.335822, 2.53508, 1.0], [1, -0.0557757, -0.0411157, 2.52024, 1.0], [2, -0.0589711, 0.247474, 2.4961, 1.0], [3, -0.0516515, 0.397853, 2.46205, 1.0], [4, -0.247956, 0.156176, 2.50957, 1.0], [5, -0.393627, 0.00864481, 2.55853, 1.0], [6, -0.292927, -0.145104, 2.5062, 1.0], [7, -0.237391, -0.186686, 2.47793, 1.0], [8, 0.132954, 0.180166, 2.4999, 1.0], [9, 0.284777, 0.0420901, 2.58073, 1.0], [10, 0.180598, -0.15127, 2.48906, 1.0], [11, 0.131689, -0.208206, 2.45827, 1.0], [12, -0.131677, -0.333908, 2.50563, 1.0], [13, -0.203301, -0.616392, 2.5653, 1.0], [14, -0.276838, -0.858518, 2.69138, 1.0], [15, -0.288846, -0.973204, 2.66385, 1.0], [16, 0.0362371, -0.328775, 2.49501, 1.0], [17, 0.0572595, -0.609121, 2.5525, 1.0], [18, 0.0532762, -0.858458, 2.6854, 1.0], [19, 0.0521369, -0.913379, 2.56496, 1.0], [20, -0.0585306, 0.176163, 2.50344, 1.0], [21, -0.205059, -0.247493, 2.45521, 1.0], [22, -0.204872, -0.146298, 2.43969, 1.0], [23, 0.101003, -0.266867, 2.41554, 1.0], [24, 0.106095, -0.167534, 2.39225, 1.0]]
[[0, -0.0531195, -0.336027, 2.53238, 1.0], [1, -0.0558955, -0.0410476, 2.52049, 1.0], [2, -0.0569506, 0.247856, 2.49921, 1.0], [3, -0.0478543, 0.398592, 2.46705, 1.0], [4, -0.246936, 0.157567, 2.51371, 1.0], [5, -0.394391, 0.0140969, 2.56415, 1.0], [6, -0.296595, -0.140395, 2.5079, 1.0], [7, -0.244821, -0.179451, 2.47985, 1.0], [8, 0.13258, 0.179719, 2.49946, 1.0], [9, 0.282358, 0.0152836, 2.57197, 1.0], [10, 0.18042, -0.15131, 2.48895, 1.0], [11, 0.130528, -0.199444, 2.45919, 1.0], [12, -0.136566, -0.33318, 2.50305, 1.0], [13, -0.206943, -0.616997, 2.5637, 1.0], [14, -0.276831, -0.856677, 2.69515, 1.0], [15, -0.28853, -0.971529, 2.6641, 1.0], [16, 0.0316442, -0.329821, 2.49223, 1.0], [17, 0.0516912, -0.61232, 2.54935, 1.0], [18, 0.0530964, -0.882355, 2.70211, 1.0], [19, 0.047794, -0.997131, 2.68193, 1.0], [20, -0.0572392, 0.176497, 2.50588, 1.0], [21, -0.211529, -0.242152, 2.45338, 1.0], [22, -0.213705, -0.140338, 2.44622, 1.0], [23, 0.101421, -0.258497, 2.42559, 1.0], [24, 0.102794, -0.15745, 2.40433, 1.0]]
[[0, -0.0594585, -0.335691, 2.5306, 1.0], [1, -0.0564596, -0.0408651, 2.52104, 1.0], [2, -0.055158, 0.248079, 2.50177, 1.0], [3, -0.0449513, 0.399505, 2.47122, 1.0], [4, -0.246785, 0.158627, 2.51619, 1.0], [5, -0.395972, 0.0218588, 2.57183, 1.0], [6, -0.302112, -0.13321, 2.50972, 1.0], [7, -0.250357, -0.174446, 2.48064, 1.0], [8, 0.13232, 0.179179, 2.4992, 1.0], [9, 0.281659, 0.0124079, 2.56955, 1.0], [10, 0.178597, -0.151767, 2.48779, 1.0], [11, 0.124397, -0.197874, 2.45721, 1.0], [12, -0.142479, -0.331763, 2.50139, 1.0], [13, -0.210379, -0.616878, 2.56261, 1.0], [14, -0.280517, -0.854013, 2.69807, 1.0], [15, -0.289966, -0.96909, 2.66135, 1.0], [16, 0.0249883, -0.330565, 2.49036, 1.0], [17, 0.0476743, -0.612729, 2.5472, 1.0], [18, 0.0498995, -0.857545, 2.68697, 1.0], [19, 0.0467245, -0.912668, 2.56667, 1.0], [20, -0.0561989, 0.176745, 2.50798, 1.0], [21, -0.214088, -0.235835, 2.452, 1.0], [22, -0.221006, -0.133793, 2.44995, 1.0], [23, 0.0919875, -0.258508, 2.41794, 1.0], [24, 0.10245, -0.158367, 2.41856, 1.0]]
[[0, -0.0702915, -0.334977, 2.52786, 1.0], [1, -0.0579888, -0.0405043, 2.52166, 1.0], [2, -0.0531331, 0.248372, 2.5042, 1.0], [3, -0.0427811, 0.39984, 2.47376, 1.0], [4, -0.246721, 0.160137, 2.519, 1.0], [5, -0.397777, 0.0333077, 2.5783, 1.0], [6, -0.311081, -0.126272, 2.5174, 1.0], [7, -0.261165, -0.165789, 2.48716, 1.0], [8, 0.131934, 0.178536, 2.49896, 1.0], [9, 0.281905, 0.0118318, 2.56858, 1.0], [10, 0.17596, -0.152697, 2.48673, 1.0], [11, 0.118888, -0.198603, 2.45825, 1.0], [12, -0.153108, -0.329225, 2.49957, 1.0], [13, -0.215107, -0.612555, 2.56008, 1.0], [14, -0.281799, -0.849813, 2.69694, 1.0], [15, -0.281844, -0.905232, 2.57687, 1.0], [16, 0.014112, -0.331642, 2.48669, 1.0], [17, 0.0414244, -0.615239, 2.54679, 1.0], [18, 0.0523361, -0.860972, 2.68468, 1.0], [19, 0.0482795, -0.916178, 2.5645, 1.0], [20, -0.055251, 0.17704, 2.50981, 1.0], [21, -0.228439, -0.230966, 2.46092, 1.0], [22, -0.228687, -0.127724, 2.45424, 1.0], [23, 0.0856766, -0.260028, 2.4192, 1.0], [24, 0.0924285, -0.157475, 2.4148, 1.0]]
[[0, -0.0772325, -0.334722, 2.52684, 1.0], [1, -0.0604301, -0.0400562, 2.52233, 1.0], [2, -0.05239, 0.248671, 2.50544, 1.0], [3, -0.0413812, 0.400112, 2.47524, 1.0], [4, -0.246731, 0.160802, 2.52023, 1.0], [5, -0.402249, 0.0467789, 2.58622, 1.0], [6, -0.33087, -0.12227, 2.53292, 1.0], [7, -0.280983, -0.159912, 2.50247, 1.0], [8, 0.131402, 0.17759, 2.49855, 1.0], [9, 0.278899, 0.00517551, 2.56292, 1.0], [10, 0.173226, -0.152768, 2.48594, 1.0], [11, 0.113643, -0.197184, 2.46065, 1.0], [12, -0.160297, -0.328007, 2.49862, 1.0], [13, -0.22189, -0.612924, 2.56135, 1.0], [14, -0.285782, -0.847766, 2.70313, 1.0], [15, -0.294463, -0.963017, 2.66625, 1.0], [16, 0.00774745, -0.332261, 2.48566, 1.0], [17, 0.0333628, -0.615005, 2.54729, 1.0], [18, 0.0518241, -0.860661, 2.68458, 1.0], [19, 0.0473263, -0.915942, 2.56446, 1.0], [20, -0.0550351, 0.177328, 2.51091, 1.0], [21, -0.259997, -0.234416, 2.48903, 1.0], [22, -0.251481, -0.132733, 2.46287, 1.0], [23, 0.0792623, -0.260731, 2.4257, 1.0], [24, 0.0890869, -0.154974, 2.42429, 1.0]]
[[0, -0.0880183, -0.333102, 2.52675, 1.0], [1, -0.0639536, -0.0394167, 2.52316, 1.0], [2, -0.0514672, 0.248684, 2.50642, 1.0], [3, -0.0407225, 0.400203, 2.47574, 1.0], [4, -0.246991, 0.161585, 2.52171, 1.0], [5, -0.405922, 0.0541702, 2.59145, 1.0], [6, -0.332699, -0.112977, 2.53372, 1.0], [7, -0.285999, -0.154463, 2.50314, 1.0], [8, 0.130929, 0.176834, 2.49809, 1.0], [9, 0.276234, 0.000909968, 2.55964, 1.0], [10, 0.176049, -0.14738, 2.49052, 1.0], [11, 0.118674, -0.179593, 2.46775, 1.0], [12, -0.170999, -0.324861, 2.49855, 1.0], [13, -0.225034, -0.610629, 2.56142, 1.0], [14, -0.294378, -0.843317, 2.7041, 1.0], [15, -0.29439, -0.958935, 2.68061, 1.0], [16, -0.00282553, -0.332154, 2.4856, 1.0], [17, 0.0250773, -0.612611, 2.54761, 1.0], [18, 0.0496854, -0.858052, 2.6844, 1.0], [19, 0.0446862, -0.913423, 2.56434, 1.0], [20, -0.0548261, 0.177432, 2.51173, 1.0], [21, -0.263717, -0.226648, 2.48394, 1.0], [22, -0.251961, -0.124004, 2.466, 1.0], [23, 0.0866937, -0.24742, 2.45546, 1.0], [24, 0.089704, -0.143898, 2.43287, 1.0]]
