[[0, -0.285892, -0.365391, 2.52345, 1.0], [1, -0.293877, -0.0507386, 2.47513, 1.0], [2, -0.299885, 0.256204, 2.4131, 1.0], [3, -0.305961, 0.400517, 2.37184, 1.0], [4, -0.475524, 0.135169, 2.43229, 1.0], [5, -0.499186, -0.157064, 2.44762, 1.0], [6, -0.525648, -0.389121, 2.416, 1.0], [7, -0.519963, -0.36597, 2.41531, 1.0], [8, -0.133996, 0.139116, 2.41368, 1.0], [9, -0.071249, -0.112883, 2.44056, 1.0], [10, -0.0146307, -0.33963, 2.40332, 1.0], [11, -0.0248078, -0.339006, 2.3928, 1.0], [12, -0.359613, -0.360898, 2.49138, 1.0], [13, -0.389007, -0.692507, 2.59901, 1.0], [14, -0.427227, -1.01862, 2.68006, 1.0], [15, -0.443848, -1.0957, 2.60352, 1.0], [16, -0.203835, -0.359271, 2.48222, 1.0], [17, -0.152534, -0.675276, 2.58972, 1.0], [18, -0.151686, -1.02657, 2.69796, 1.0], [19, -0.117676, -1.08203, 2.61914, 1.0], [20, -0.298721, 0.180572, 2.43103, 1.0], [21, -0.52439, -0.42355, 2.41389, 1.0], [22, -0.567974, -0.364572, 2.39663, 1.0], [23, -0.0141288, -0.388347, 2.38544, 1.0], [24, 0.0384886, -0.356783, 2.35557, 1.0]]
[[0, -0.287287, -0.323403, 2.49954, 1.0], [1, -0.292463, -0.02216, 2.48138, 1.0], [2, -0.295249, 0.273034, 2.44838, 1.0], [3, -0.300065, 0.407762, 2.42576, 1.0], [4, -0.437214, 0.183951, 2.40366, 1.0], [5, -0.528231, 0.318414, 2.21239, 1.0], [6, -0.547512, 0.468645, 2.02588, 1.0], [7, -0.552951, 0.511594, 2.00316, 1.0], [8, -0.155385, 0.175364, 2.39932, 1.0], [9, -0.0464477, 0.311455, 2.19685, 1.0], [10, -0.0128037, 0.461211, 2.0115, 1.0], [11, -0.0205559, 0.503891, 1.97883, 1.0], [12, -0.364405, -0.319624, 2.4642, 1.0], [13, -0.395814, -0.65961, 2.58443, 1.0], [14, -0.430332, -1.02144, 2.68117, 1.0], [15, -0.445679, -1.10113, 2.60008, 1.0], [16, -0.20159, -0.317458, 2.46148, 1.0], [17, -0.150184, -0.63195, 2.56553, 1.0], [18, -0.147753, -1.01506, 2.69077, 1.0], [19, -0.123031, -1.08156, 2.61348, 1.0], [20, -0.294897, 0.200485, 2.45928, 1.0], [21, -0.537796, 0.542421, 1.95539, 1.0], [22, -0.5926, 0.525063, 1.952, 1.0], [23, -0.0194653, 0.530651, 1.94116, 1.0], [24, -0.0874596, 0.518841, 1.94267, 1.0]]
[[0, -0.287686, -0.320775, 2.49902, 1.0], [1, -0.292871, -0.0205674, 2.47998, 1.0], [2, -0.295839, 0.273506, 2.44626, 1.0], [3, -0.300397, 0.408485, 2.42478, 1.0], [4, -0.438349, 0.187975, 2.40401, 1.0], [5, -0.528766, 0.329661, 2.21839, 1.0], [6, -0.543487, 0.491174, 2.0417, 1.0], [7, -0.546711, 0.539215, 2.00877, 1.0], [8, -0.155143, 0.175914, 2.39891, 1.0], [9, -0.0466612, 0.322211, 2.19918, 1.0], [10, -0.0121204, 0.478944, 2.02027, 1.0], [11, -0.0190898, 0.521159, 1.99396, 1.0], [12, -0.365247, -0.316768, 2.46382, 1.0], [13, -0.395791, -0.659313, 2.58435, 1.0], [14, -0.430256, -1.02169, 2.68139, 1.0], [15, -0.445673, -1.10101, 2.60005, 1.0], [16, -0.201606, -0.31516, 2.46084, 1.0], [17, -0.149749, -0.629415, 2.56435, 1.0], [18, -0.147839, -1.01243, 2.6899, 1.0], [19, -0.122744, -1.08168, 2.61362, 1.0], [20, -0.295425, 0.201196, 2.45732, 1.0], [21, -0.534095, 0.567771, 1.97277, 1.0], [22, -0.594394, 0.534149, 2.00733, 1.0], [23, -0.0144026, 0.548775, 1.95411, 1.0], [24, -0.0889066, 0.540424, 1.959, 1.0]]
[[0, -0.287958, -0.318247, 2.49832, 1.0], [1, -0.292682, -0.0193077, 2.47887, 1.0], [2, -0.295367, 0.273676, 2.44493, 1.0], [3, -0.300744, 0.409759, 2.42338, 1.0], [4, -0.439542, 0.191668, 2.40424, 1.0], [5, -0.528515, 0.339583, 2.22627, 1.0], [6, -0.547013, 0.503538, 2.05246, 1.0], [7, -0.548708, 0.55644, 2.02214, 1.0], [8, -0.154926, 0.17765, 2.39745, 1.0], [9, -0.0474342, 0.329876, 2.20454, 1.0], [10, -0.0145603, 0.491833, 2.03034, 1.0], [11, -0.0206561, 0.538813, 2.0046, 1.0], [12, -0.365722, -0.314095, 2.46274, 1.0], [13, -0.395862, -0.658269, 2.58392, 1.0], [14, -0.430186, -1.02181, 2.68156, 1.0], [15, -0.445518, -1.10098, 2.59989, 1.0], [16, -0.201697, -0.312891, 2.4605, 1.0], [17, -0.149565, -0.628604, 2.5641, 1.0], [18, -0.148145, -1.01151, 2.68997, 1.0], [19, -0.122725, -1.08163, 2.61361, 1.0], [20, -0.295026, 0.201589, 2.45604, 1.0], [21, -0.53219, 0.586214, 1.98447, 1.0], [22, -0.603106, 0.564736, 1.98946, 1.0], [23, -0.0207296, 0.570339, 1.96806, 1.0], [24, -0.0884431, 0.554866, 1.96562, 1.0]]
[[0, -0.287763, -0.315928, 2.49787, 1.0], [1, -0.292321, -0.0179682, 2.478, 1.0], [2, -0.294944, 0.274027, 2.44395, 1.0], [3, -0.300647, 0.411341, 2.42174, 1.0], [4, -0.440869, 0.195601, 2.40498, 1.0], [5, -0.528652, 0.355346, 2.22955, 1.0], [6, -0.548076, 0.521653, 2.05835, 1.0], [7, -0.549265, 0.57249, 2.03666, 1.0], [8, -0.154309, 0.180276, 2.39556, 1.0], [9, -0.0475864, 0.33605, 2.21074, 1.0], [10, -0.0180926, 0.507638, 2.04604, 1.0], [11, -0.023538, 0.559278, 2.01339, 1.0], [12, -0.365423, -0.311945, 2.46231, 1.0], [13, -0.395929, -0.657817, 2.58367, 1.0], [14, -0.430383, -1.02186, 2.68172, 1.0], [15, -0.446434, -1.10152, 2.60045, 1.0], [16, -0.201621, -0.310533, 2.46003, 1.0], [17, -0.149674, -0.628185, 2.56395, 1.0], [18, -0.148207, -1.01114, 2.68969, 1.0], [19, -0.122295, -1.08198, 2.61358, 1.0], [20, -0.294618, 0.202135, 2.45506, 1.0], [21, -0.538655, 0.603535, 1.99972, 1.0], [22, -0.592471, 0.571832, 2.02283, 1.0], [23, -0.0254695, 0.590648, 1.97943, 1.0], [24, -0.0903305, 0.572352, 1.97789, 1.0]]
[[0, -0.287952, -0.313631, 2.49745, 1.0], [1, -0.291988, -0.0160073, 2.47715, 1.0], [2, -0.294219, 0.27523, 2.44291, 1.0], [3, -0.300748, 0.412583, 2.42039, 1.0], [4, -0.441779, 0.19937, 2.40548, 1.0], [5, -0.529093, 0.36236, 2.23466, 1.0], [6, -0.548711, 0.535394, 2.07081, 1.0], [7, -0.548348, 0.588512, 2.04892, 1.0], [8, -0.153802, 0.182998, 2.3942, 1.0], [9, -0.0465891, 0.34999, 2.21219, 1.0], [10, -0.019914, 0.526238, 2.05242, 1.0], [11, -0.0240606, 0.578769, 2.02433, 1.0], [12, -0.365596, -0.309696, 2.4621, 1.0], [13, -0.395978, -0.657528, 2.58349, 1.0], [14, -0.430364, -1.02186, 2.68173, 1.0], [15, -0.446356, -1.10105, 2.59987, 1.0], [16, -0.201818, -0.308278, 2.4594, 1.0], [17, -0.149905, -0.626961, 2.56339, 1.0], [18, -0.148008, -1.00987, 2.68927, 1.0], [19, -0.122688, -1.08157, 2.61354, 1.0], [20, -0.29398, 0.203507, 2.45403, 1.0], [21, -0.535941, 0.621287, 2.01051, 1.0], [22, -0.608362, 0.596739, 2.0115, 1.0], [23, -0.0216991, 0.618671, 1.9942, 1.0], [24, -0.0919724, 0.589501, 1.9907, 1.0]]
[[0, -0.288069, -0.311795, 2.49713, 1.0], [1, -0.291826, -0.0142742, 2.47609, 1.0], [2, -0.293755, 0.276573, 2.44111, 1.0], [3, -0.300715, 0.413453, 2.41926, 1.0], [4, -0.443155, 0.202403, 2.40581, 1.0], [5, -0.532376, 0.37915, 2.23887, 1.0], [6, -0.550506, 0.554693, 2.0778, 1.0], [7, -0.550797, 0.604385, 2.0636, 1.0], [8, -0.153364, 0.185098, 2.39331, 1.0], [9, -0.0447712, 0.36249, 2.21381, 1.0], [10, -0.019301, 0.54271, 2.05874, 1.0], [11, -0.0244158, 0.596208, 2.03681, 1.0], [12, -0.365479, -0.307921, 2.46194, 1.0], [13, -0.396062, -0.656497, 2.58288, 1.0], [14, -0.430431, -1.02189, 2.68184, 1.0], [15, -0.446364, -1.10107, 2.59977, 1.0], [16, -0.202178, -0.306422, 2.45891, 1.0], [17, -0.150045, -0.625069, 2.5624, 1.0], [18, -0.147749, -1.00789, 2.68855, 1.0], [19, -0.122927, -1.08137, 2.61352, 1.0], [20, -0.293592, 0.204951, 2.45239, 1.0], [21, -0.537255, 0.640615, 2.02754, 1.0], [22, -0.605164, 0.609857, 2.0362, 1.0], [23, -0.0174956, 0.635995, 2.00914, 1.0], [24, -0.0949387, 0.608144, 2.00279, 1.0]]
[[0, -0.28797, -0.310051, 2.49648, 1.0], [1, -0.291582, -0.0127604, 2.47508, 1.0], [2, -0.293407, 0.277587, 2.43993, 1.0], [3, -0.300792, 0.413884, 2.41805, 1.0], [4, -0.443449, 0.203796, 2.40565, 1.0], [5, -0.532294, 0.38457, 2.24278, 1.0], [6, -0.55197, 0.565699, 2.08878, 1.0], [7, -0.552289, 0.61858, 2.07757, 1.0], [8, -0.152711, 0.186797, 2.39267, 1.0], [9, -0.0442399, 0.371438, 2.21704, 1.0], [10, -0.0209693, 0.559748, 2.07241, 1.0], [11, -0.0241307, 0.608985, 2.05052, 1.0], [12, -0.365176, -0.306271, 2.46159, 1.0], [13, -0.396073, -0.656385, 2.58281, 1.0], [14, -0.430309, -1.02187, 2.68153, 1.0], [15, -0.446695, -1.10163, 2.60024, 1.0], [16, -0.202299, -0.304606, 2.45791, 1.0], [17, -0.150106, -0.624773, 2.56241, 1.0], [18, -0.147726, -1.00758, 2.68859, 1.0], [19, -0.122866, -1.08144, 2.61351, 1.0], [20, -0.293264, 0.206089, 2.45122, 1.0], [21, -0.535037, 0.654366, 2.04034, 1.0], [22, -0.609219, 0.624019, 2.0557, 1.0], [23, -0.0209795, 0.648808, 2.01798, 1.0], [24, -0.0889131, 0.621756, 2.01686, 1.0]]
[[0, -0.28773, -0.308383, 2.49599, 1.0], [1, -0.291453, -0.0119018, 2.47429, 1.0], [2, -0.293353, 0.277806, 2.4388, 1.0], [3, -0.300898, 0.414152, 2.41719, 1.0], [4, -0.444204, 0.207026, 2.40544, 1.0], [5, -0.531804, 0.391825, 2.24816, 1.0], [6, -0.549659, 0.583033, 2.10773, 1.0], [7, -0.552875, 0.630306, 2.09139, 1.0], [8, -0.15231, 0.188571, 2.39216, 1.0], [9, -0.0450604, 0.377054, 2.2226, 1.0], [10, -0.0241592, 0.57151, 2.08674, 1.0], [11, -0.0232918, 0.620851, 2.06546, 1.0], [12, -0.364751, -0.304642, 2.46137, 1.0], [13, -0.396066, -0.655302, 2.58194, 1.0], [14, -0.430464, -1.02231, 2.68157, 1.0], [15, -0.446575, -1.10227, 2.59964, 1.0], [16, -0.202248, -0.302933, 2.45715, 1.0], [17, -0.150261, -0.623657, 2.5618, 1.0], [18, -0.148019, -1.00643, 2.6881, 1.0], [19, -0.123117, -1.08133, 2.61334, 1.0], [20, -0.293192, 0.206457, 2.45018, 1.0], [21, -0.536316, 0.668385, 2.0543, 1.0], [22, -0.60108, 0.631757, 2.08213, 1.0], [23, -0.0212959, 0.660257, 2.03291, 1.0], [24, -0.0939015, 0.631796, 2.02725, 1.0]]
[[0, -0.287592, -0.306059, 2.49515, 1.0], [1, -0.291135, -0.0104367, 2.47308, 1.0], [2, -0.292881, 0.278453, 2.43727, 1.0], [3, -0.300863, 0.414441, 2.4154, 1.0], [4, -0.445258, 0.211039, 2.40581, 1.0], [5, -0.530957, 0.397395, 2.25328, 1.0], [6, -0.548769, 0.590606, 2.11591, 1.0], [7, -0.553309, 0.64201, 2.10424, 1.0], [8, -0.151849, 0.191484, 2.39062, 1.0], [9, -0.045393, 0.385574, 2.22619, 1.0], [10, -0.025185, 0.582337, 2.09398, 1.0], [11, -0.0243578, 0.634052, 2.07794, 1.0], [12, -0.364235, -0.30217, 2.46095, 1.0], [13, -0.396236, -0.654538, 2.58132, 1.0], [14, -0.430683, -1.02218, 2.68145, 1.0], [15, -0.44624, -1.10257, 2.59884, 1.0], [16, -0.202478, -0.300751, 2.45587, 1.0], [17, -0.150517, -0.6233, 2.56147, 1.0], [18, -0.148643, -1.00601, 2.68795, 1.0], [19, -0.123056, -1.08127, 2.61323, 1.0], [20, -0.292759, 0.207293, 2.44872, 1.0], [21, -0.533539, 0.682916, 2.06641, 1.0], [22, -0.609031, 0.654666, 2.07227, 1.0], [23, -0.020284, 0.675091, 2.049, 1.0], [24, -0.0896483, 0.644802, 2.04307, 1.0]]
[[0, -0.287302, -0.304418, 2.49476, 1.0], [1, -0.291015, -0.00939007, 2.47215, 1.0], [2, -0.292913, 0.278922, 2.4357, 1.0], [3, -0.300984, 0.414385, 2.41494, 1.0], [4, -0.445878, 0.213776, 2.40603, 1.0], [5, -0.529778, 0.402862, 2.25985, 1.0], [6, -0.545961, 0.599343, 2.12744, 1.0], [7, -0.553246, 0.654015, 2.11745, 1.0], [8, -0.15159, 0.192425, 2.3904, 1.0], [9, -0.0372896, 0.43214, 2.20168, 1.0], [10, -0.0244097, 0.637892, 2.08492, 1.0], [11, -0.0265926, 0.64984, 2.08894, 1.0], [12, -0.363839, -0.300507, 2.4607, 1.0], [13, -0.3965, -0.653227, 2.58068, 1.0], [14, -0.430464, -1.02198, 2.68133, 1.0], [15, -0.446439, -1.10257, 2.59859, 1.0], [16, -0.202296, -0.299232, 2.45537, 1.0], [17, -0.15075, -0.623007, 2.56119, 1.0], [18, -0.148679, -1.00596, 2.687, 1.0], [19, -0.122995, -1.08522, 2.61016, 1.0], [20, -0.29275, 0.20791, 2.44732, 1.0], [21, -0.535999, 0.694265, 2.08253, 1.0], [22, -0.594266, 0.638256, 2.13, 1.0], [23, -0.031066, 0.693219, 2.065, 1.0], [24, -0.102322, 0.653916, 2.05819, 1.0]]
[[0, -0.287298, -0.302593, 2.49439, 1.0], [1, -0.290908, -0.00869289, 2.4713, 1.0], [2, -0.292665, 0.278715, 2.43403, 1.0], [3, -0.301109, 0.414141, 2.41452, 1.0], [4, -0.44692, 0.216593, 2.40775, 1.0], [5, -0.529062, 0.408105, 2.26708, 1.0], [6, -0.547635, 0.609097, 2.14279, 1.0], [7, -0.553868, 0.66447, 2.13174, 1.0], [8, -0.151341, 0.194, 2.38959, 1.0], [9, -0.0465778, 0.411075, 2.24268, 1.0], [10, -0.0256108, 0.608377, 2.11171, 1.0], [11, -0.0246904, 0.658837, 2.10334, 1.0], [12, -0.363473, -0.29799, 2.46024, 1.0], [13, -0.396616, -0.652206, 2.58022, 1.0], [14, -0.430264, -1.02114, 2.68116, 1.0], [15, -0.446537, -1.10271, 2.59837, 1.0], [16, -0.202542, -0.298034, 2.45508, 1.0], [17, -0.151002, -0.622913, 2.56114, 1.0], [18, -0.148641, -1.00586, 2.68696, 1.0], [19, -0.123138, -1.08477, 2.61049, 1.0], [20, -0.292548, 0.207968, 2.44591, 1.0], [21, -0.537616, 0.706186, 2.10086, 1.0], [22, -0.614244, 0.675133, 2.10418, 1.0], [23, -0.0229256, 0.703346, 2.08219, 1.0], [24, -0.100652, 0.665221, 2.07277, 1.0]]
[[0, -0.287706, -0.300784, 2.49394, 1.0], [1, -0.291354, -0.00775879, 2.47024, 1.0], [2, -0.293287, 0.278782, 2.43219, 1.0], [3, -0.301194, 0.414189, 2.41405, 1.0], [4, -0.447448, 0.218859, 2.40753, 1.0], [5, -0.529061, 0.412402, 2.27206, 1.0], [6, -0.546044, 0.615965, 2.15207, 1.0], [7, -0.552496, 0.672704, 2.14362, 1.0], [8, -0.151349, 0.196415, 2.38881, 1.0], [9, -0.0351822, 0.445518, 2.21496, 1.0], [10, -0.0250322, 0.65509, 2.10573, 1.0], [11, -0.0256823, 0.668563, 2.11392, 1.0], [12, -0.36362, -0.296556, 2.45998, 1.0], [13, -0.396644, -0.651098, 2.57948, 1.0], [14, -0.429919, -1.0204, 2.68074, 1.0], [15, -0.446606, -1.10279, 2.59794, 1.0], [16, -0.203268, -0.295938, 2.45443, 1.0], [17, -0.1512, -0.622392, 2.56057, 1.0], [18, -0.147942, -1.00534, 2.68639, 1.0], [19, -0.123028, -1.08411, 2.61059, 1.0], [20, -0.29311, 0.208265, 2.44428, 1.0], [21, -0.536323, 0.714598, 2.1122, 1.0], [22, -0.598483, 0.657268, 2.15177, 1.0], [23, -0.0225579, 0.713434, 2.09549, 1.0], [24, -0.0978823, 0.673129, 2.08325, 1.0]]
[[0, -0.287131, -0.299149, 2.49358, 1.0], [1, -0.2911, -0.00683543, 2.46976, 1.0], [2, -0.293244, 0.279032, 2.43186, 1.0], [3, -0.301282, 0.414155, 2.41392, 1.0], [4, -0.448043, 0.221289, 2.40779, 1.0], [5, -0.528187, 0.415649, 2.27718, 1.0], [6, -0.544118, 0.623676, 2.16588, 1.0], [7, -0.552292, 0.68329, 2.15705, 1.0], [8, -0.151494, 0.198822, 2.38821, 1.0], [9, -0.046978, 0.420664, 2.25215, 1.0], [10, -0.0241889, 0.623402, 2.13097, 1.0], [11, -0.0229876, 0.676422, 2.12524, 1.0], [12, -0.362832, -0.295159, 2.4599, 1.0], [13, -0.39666, -0.651068, 2.5794, 1.0], [14, -0.42983, -1.02041, 2.68057, 1.0], [15, -0.446263, -1.10196, 2.59816, 1.0], [16, -0.202941, -0.294096, 2.45375, 1.0], [17, -0.151221, -0.622398, 2.56057, 1.0], [18, -0.148161, -1.00532, 2.68648, 1.0], [19, -0.122854, -1.08384, 2.61083, 1.0], [20, -0.293028, 0.20864, 2.44389, 1.0], [21, -0.535858, 0.727068, 2.12815, 1.0], [22, -0.604465, 0.682712, 2.14618, 1.0], [23, -0.0219381, 0.722713, 2.10594, 1.0], [24, -0.0933836, 0.684362, 2.09561, 1.0]]
[[0, -0.287572, -0.296722, 2.4933, 1.0], [1, -0.291265, -0.00570969, 2.46902, 1.0], [2, -0.293255, 0.279256, 2.43081, 1.0], [3, -0.30148, 0.414182, 2.41366, 1.0], [4, -0.448771, 0.225208, 2.40859, 1.0], [5, -0.528332, 0.422507, 2.2839, 1.0], [6, -0.543003, 0.633811, 2.17962, 1.0], [7, -0.549229, 0.694134, 2.1692, 1.0], [8, -0.151525, 0.201759, 2.38817, 1.0], [9, -0.0469398, 0.420519, 2.25417, 1.0], [10, -0.0242892, 0.628229, 2.14274, 1.0], [11, -0.0221508, 0.683112, 2.1373, 1.0], [12, -0.362967, -0.292077, 2.45949, 1.0], [13, -0.396684, -0.651079, 2.57932, 1.0], [14, -0.430162, -1.02154, 2.6811, 1.0], [15, -0.446266, -1.10261, 2.59787, 1.0], [16, -0.203597, -0.292346, 2.4536, 1.0], [17, -0.151314, -0.622435, 2.56057, 1.0], [18, -0.149366, -1.00449, 2.68881, 1.0], [19, -0.122733, -1.08339, 2.61135, 1.0], [20, -0.293071, 0.209056, 2.44292, 1.0], [21, -0.535534, 0.733057, 2.1417, 1.0], [22, -0.592174, 0.67714, 2.17346, 1.0], [23, -0.0147193, 0.730102, 2.1213, 1.0], [24, -0.0956992, 0.690818, 2.11375, 1.0]]
[[0, -0.287713, -0.295148, 2.49278, 1.0], [1, -0.291373, -0.00513483, 2.46839, 1.0], [2, -0.293359, 0.279072, 2.43003, 1.0], [3, -0.30167, 0.414067, 2.41352, 1.0], [4, -0.449107, 0.227428, 2.40861, 1.0], [5, -0.528394, 0.427549, 2.28764, 1.0], [6, -0.540673, 0.640989, 2.18804, 1.0], [7, -0.547556, 0.700691, 2.18215, 1.0], [8, -0.151566, 0.202409, 2.38793, 1.0], [9, -0.046325, 0.421299, 2.25519, 1.0], [10, -0.0235292, 0.633619, 2.1541, 1.0], [11, -0.0222456, 0.69228, 2.14489, 1.0], [12, -0.362906, -0.290123, 2.45886, 1.0], [13, -0.396731, -0.650983, 2.57903, 1.0], [14, -0.430247, -1.02154, 2.68113, 1.0], [15, -0.446318, -1.10147, 2.59933, 1.0], [16, -0.203897, -0.291212, 2.4532, 1.0], [17, -0.151471, -0.622105, 2.56039, 1.0], [18, -0.149289, -1.00414, 2.68868, 1.0], [19, -0.122432, -1.08336, 2.61173, 1.0], [20, -0.29317, 0.209061, 2.4422, 1.0], [21, -0.530822, 0.743259, 2.15556, 1.0], [22, -0.595393, 0.689799, 2.18297, 1.0], [23, -0.0216945, 0.73978, 2.13017, 1.0], [24, -0.0961781, 0.696583, 2.12179, 1.0]]
[[0, -0.287592, -0.294354, 2.49269, 1.0], [1, -0.291502, -0.00479823, 2.46806, 1.0], [2, -0.293806, 0.278909, 2.42934, 1.0], [3, -0.301944, 0.41392, 2.41299, 1.0], [4, -0.449397, 0.229962, 2.40952, 1.0], [5, -0.529082, 0.434741, 2.29407, 1.0], [6, -0.546468, 0.650125, 2.20055, 1.0], [7, -0.546589, 0.708905, 2.19312, 1.0], [8, -0.151686, 0.203528, 2.38795, 1.0], [9, -0.0457151, 0.421524, 2.25856, 1.0], [10, -0.0237637, 0.636225, 2.16317, 1.0], [11, -0.0199137, 0.696444, 2.15502, 1.0], [12, -0.362695, -0.289625, 2.45895, 1.0], [13, -0.396664, -0.650975, 2.57879, 1.0], [14, -0.430211, -1.02145, 2.68117, 1.0], [15, -0.446486, -1.10177, 2.59897, 1.0], [16, -0.203937, -0.29007, 2.45284, 1.0], [17, -0.151567, -0.621772, 2.56024, 1.0], [18, -0.149625, -1.00384, 2.68845, 1.0], [19, -0.122788, -1.0829, 2.61169, 1.0], [20, -0.29351, 0.209053, 2.44161, 1.0], [21, -0.524843, 0.75254, 2.16707, 1.0], [22, -0.599501, 0.715799, 2.1763, 1.0], [23, -0.01832, 0.741504, 2.13724, 1.0], [24, -0.0939201, 0.704045, 2.13181, 1.0]]
[[0, -0.287548, -0.293817, 2.49231, 1.0], [1, -0.291585, -0.00440141, 2.4674, 1.0], [2, -0.294013, 0.278896, 2.42844, 1.0], [3, -0.302115, 0.413832, 2.41259, 1.0], [4, -0.44922, 0.230932, 2.40941, 1.0], [5, -0.52872, 0.438305, 2.29802, 1.0], [6, -0.540375, 0.656254, 2.2104, 1.0], [7, -0.543765, 0.716441, 2.20326, 1.0], [8, -0.151566, 0.204649, 2.38796, 1.0], [9, -0.0450471, 0.422318, 2.26228, 1.0], [10, -0.0233762, 0.63822, 2.17, 1.0], [11, -0.020445, 0.701934, 2.16174, 1.0], [12, -0.362612, -0.289351, 2.4588, 1.0], [13, -0.396654, -0.650763, 2.57853, 1.0], [14, -0.429741, -1.02116, 2.68006, 1.0], [15, -0.446097, -1.10095, 2.59906, 1.0], [16, -0.20398, -0.289278, 2.45219, 1.0], [17, -0.151773, -0.621621, 2.56011, 1.0], [18, -0.149582, -1.00368, 2.68835, 1.0], [19, -0.122571, -1.0829, 2.61167, 1.0], [20, -0.293689, 0.209149, 2.44075, 1.0], [21, -0.522909, 0.759228, 2.18128, 1.0], [22, -0.600428, 0.717839, 2.19407, 1.0], [23, -0.0175334, 0.744059, 2.14102, 1.0], [24, -0.0964671, 0.710097, 2.14045, 1.0]]
[[0, -0.287456, -0.293308, 2.49216, 1.0], [1, -0.291882, -0.00388654, 2.46705, 1.0], [2, -0.294849, 0.279243, 2.4279, 1.0], [3, -0.302175, 0.413825, 2.41229, 1.0], [4, -0.44913, 0.231491, 2.40954, 1.0], [5, -0.528089, 0.442267, 2.30305, 1.0], [6, -0.541004, 0.664843, 2.22663, 1.0], [7, -0.54025, 0.72345, 2.21587, 1.0], [8, -0.151388, 0.205415, 2.38797, 1.0], [9, -0.044548, 0.423041, 2.26718, 1.0], [10, -0.0176298, 0.639147, 2.17707, 1.0], [11, -0.0162414, 0.705276, 2.17112, 1.0], [12, -0.362444, -0.288925, 2.45875, 1.0], [13, -0.396527, -0.650434, 2.57797, 1.0], [14, -0.429418, -1.02037, 2.6795, 1.0], [15, -0.446189, -1.10112, 2.59897, 1.0], [16, -0.203978, -0.288744, 2.45197, 1.0], [17, -0.152131, -0.62216, 2.56039, 1.0], [18, -0.150088, -1.00418, 2.6887, 1.0], [19, -0.122769, -1.08255, 2.61182, 1.0], [20, -0.294373, 0.209544, 2.44024, 1.0], [21, -0.521031, 0.764814, 2.19397, 1.0], [22, -0.590657, 0.6967, 2.2342, 1.0], [23, -0.0151304, 0.750435, 2.15356, 1.0], [24, -0.0916974, 0.713636, 2.15226, 1.0]]
[[0, -0.287545, -0.29285, 2.49201, 1.0], [1, -0.29206, -0.00365858, 2.4667, 1.0], [2, -0.295139, 0.279105, 2.42729, 1.0], [3, -0.30236, 0.413729, 2.41184, 1.0], [4, -0.449199, 0.232423, 2.40997, 1.0], [5, -0.5282, 0.446052, 2.30656, 1.0], [6, -0.541029, 0.66771, 2.2311, 1.0], [7, -0.540507, 0.725381, 2.2244, 1.0], [8, -0.151312, 0.206109, 2.38775, 1.0], [9, -0.0438034, 0.42463, 2.26987, 1.0], [10, -0.0142815, 0.640858, 2.18106, 1.0], [11, -0.0153448, 0.706903, 2.1771, 1.0], [12, -0.362501, -0.288539, 2.45887, 1.0], [13, -0.396359, -0.650087, 2.57712, 1.0], [14, -0.430141, -1.02252, 2.68222, 1.0], [15, -0.445746, -1.1002, 2.59878, 1.0], [16, -0.204123, -0.288156, 2.45143, 1.0], [17, -0.152367, -0.622092, 2.56026, 1.0], [18, -0.150343, -1.00431, 2.68805, 1.0], [19, -0.122739, -1.08242, 2.61179, 1.0], [20, -0.294634, 0.20951, 2.43969, 1.0], [21, -0.526371, 0.770904, 2.20377, 1.0], [22, -0.601931, 0.73855, 2.20808, 1.0], [23, -0.0131675, 0.75151, 2.16052, 1.0], [24, -0.0914251, 0.715232, 2.15444, 1.0]]
[[0, -0.287664, -0.292195, 2.49173, 1.0], [1, -0.292587, -0.00327523, 2.46648, 1.0], [2, -0.296296, 0.279097, 2.42719, 1.0], [3, -0.302512, 0.413693, 2.41161, 1.0], [4, -0.449036, 0.233492, 2.41036, 1.0], [5, -0.527407, 0.445297, 2.3126, 1.0], [6, -0.540984, 0.66847, 2.23929, 1.0], [7, -0.541472, 0.731732, 2.2333, 1.0], [8, -0.151064, 0.207615, 2.3878, 1.0], [9, -0.0434313, 0.424773, 2.27485, 1.0], [10, -0.012151, 0.641431, 2.18797, 1.0], [11, -0.0151299, 0.712488, 2.18658, 1.0], [12, -0.362486, -0.287954, 2.45854, 1.0], [13, -0.396333, -0.649907, 2.57683, 1.0], [14, -0.429959, -1.02243, 2.68182, 1.0], [15, -0.445654, -1.1, 2.599, 1.0], [16, -0.204367, -0.287515, 2.45123, 1.0], [17, -0.152616, -0.62214, 2.56043, 1.0], [18, -0.149934, -1.00488, 2.68684, 1.0], [19, -0.123058, -1.08178, 2.61197, 1.0], [20, -0.295596, 0.209614, 2.43953, 1.0], [21, -0.516402, 0.777194, 2.21503, 1.0], [22, -0.602362, 0.741243, 2.21007, 1.0], [23, -0.0116185, 0.756265, 2.17134, 1.0], [24, -0.0921608, 0.721101, 2.16606, 1.0]]
