[[0, -0.1792755, -0.1740592, 2.743077, 1], [1, -0.157992, 0.05285709, 2.714277, 1], [2, -0.136354, 0.2755187, 2.675589, 1], [3, -0.1323512, 0.3919778, 2.649995, 1], [4, -0.2730273, 0.1951786, 2.592859, 1], [5, -0.1871425, 0.04858261, 2.409618, 1], [6, -0.0809165, -0.08275427, 2.232001, 1], [7, -0.04247102, -0.119164, 2.18018, 1], [8, -0.001777644, 0.1877759, 2.650585, 1], [9, -0.007048012, 0.06312313, 2.51029, 1], [10, -0.01273465, -0.04345867, 2.288507, 1], [11, -0.03926239, -0.1239528, 2.174619, 1], [12, -0.2424938, -0.1659234, 2.707937, 1], [13, -0.1782271, -0.2996505, 2.392511, 1], [14, -0.2143985, -0.6619554, 2.498711, 1], [15, -0.189219, -0.7348441, 2.433193, 1], [16, -0.1118371, -0.1779666, 2.71262, 1], [17, 0.001264923, -0.3104228, 2.418057, 1], [18, -0.005136605, -0.6554878, 2.503435, 1], [19, 0.01534344, -0.7029625, 2.383284, 1], [20, -0.1417315, 0.2204796, 2.687372, 1], [21, -0.02305319, -0.1750398, 2.139781, 1], [22, -0.02216934, -0.08681616, 2.14733, 1], [23, -0.02776567, -0.1791432, 2.135456, 1], [24, -0.02421234, -0.08768647, 2.138857, 1]]
[[0, -0.1428673, -0.08234128, 2.749232, 1], [1, -0.144007, 0.1242425, 2.725817, 1], [2, -0.143274, 0.325828, 2.69364, 1], [3, -0.1225275, 0.4817349, 2.696524, 1], [4, -0.287132, 0.2380507, 2.666222, 1], [5, -0.2277191, 0.4486676, 2.557537, 1], [6, -0.1364073, 0.6504662, 2.463837, 1], [7, -0.08223151, 0.7751833, 2.41717, 1], [8, -0.02451143, 0.3273518, 2.680364, 1], [9, 0.01395358, 0.4700997, 2.571596, 1], [10, -0.04926716, 0.6767877, 2.465958, 1], [11, -0.08078881, 0.7808254, 2.412574, 1], [12, -0.2013723, -0.08818417, 2.712162, 1], [13, -0.1766037, -0.2879826, 2.406807, 1], [14, -0.2110739, -0.6617367, 2.498588, 1], [15, -0.1940006, -0.7336232, 2.426973, 1], [16, -0.08135438, -0.07512001, 2.720683, 1], [17, -0.004161773, -0.2839097, 2.431857, 1], [18, -0.005709932, -0.6600856, 2.503898, 1], [19, 0.02012879, -0.738075, 2.45896, 1], [20, -0.1418253, 0.2745447, 2.704227, 1], [21, -0.06781248, 0.8365144, 2.370311, 1], [22, -0.05475915, 0.7416581, 2.410529, 1], [23, -0.07640022, 0.8421757, 2.371757, 1], [24, -0.1034452, 0.7787905, 2.401231, 1]]
[[0, -0.1434592, -0.0960653, 2.749293, 1], [1, -0.1438998, 0.1183995, 2.726456, 1], [2, -0.1431914, 0.3245512, 2.693852, 1], [3, -0.1224435, 0.4804355, 2.696742, 1], [4, -0.2873588, 0.2378037, 2.665777, 1], [5, -0.2289739, 0.4505881, 2.561454, 1], [6, -0.1399182, 0.6577783, 2.479483, 1], [7, -0.09027682, 0.7804125, 2.441876, 1], [8, -0.02370475, 0.3259217, 2.680727, 1], [9, 0.01223838, 0.4741572, 2.579839, 1], [10, -0.04974188, 0.6708174, 2.494917, 1], [11, -0.08827097, 0.7875382, 2.436717, 1], [12, -0.2025826, -0.1023445, 2.709384, 1], [13, -0.176636, -0.2922167, 2.401293, 1], [14, -0.2110084, -0.6620411, 2.498043, 1], [15, -0.1937465, -0.7345548, 2.427764, 1], [16, -0.08115564, -0.08812015, 2.723529, 1], [17, -0.002922782, -0.2881654, 2.428328, 1], [18, -0.005294629, -0.6595399, 2.503627, 1], [19, 0.000131866, -0.7058972, 2.380696, 1], [20, -0.1420465, 0.2730322, 2.704402, 1], [21, -0.08309405, 0.8475335, 2.40231, 1], [22, -0.06246697, 0.7437217, 2.441643, 1], [23, -0.08538524, 0.8521739, 2.399602, 1], [24, -0.111473, 0.7829744, 2.434231, 1]]
[[0, -0.1439374, -0.09911717, 2.74983, 1], [1, -0.1439078, 0.1158651, 2.726975, 1], [2, -0.1430072, 0.3235677, 2.69401, 1], [3, -0.1222561, 0.4794346, 2.696904, 1], [4, -0.2874604, 0.2375374, 2.665536, 1], [5, -0.240246, 0.4564029, 2.569962, 1], [6, -0.1495819, 0.6688552, 2.508504, 1], [7, -0.1191325, 0.7402112, 2.483134, 1], [8, -0.02359652, 0.3257797, 2.68076, 1], [9, -0.01186317, 0.54441, 2.574508, 1], [10, -0.05683159, 0.6989362, 2.498423, 1], [11, -0.09272023, 0.801451, 2.45179, 1], [12, -0.2030476, -0.1050411, 2.709372, 1], [13, -0.1768208, -0.2918405, 2.401511, 1], [14, -0.2109562, -0.6613845, 2.497475, 1], [15, -0.1942105, -0.7345139, 2.428274, 1], [16, -0.08156832, -0.09126878, 2.724712, 1], [17, -0.002625495, -0.2884661, 2.427626, 1], [18, -0.004879141, -0.659314, 2.503179, 1], [19, 0.0006743711, -0.7056964, 2.38027, 1], [20, -0.1421135, 0.27196, 2.704563, 1], [21, -0.07987951, 0.7893147, 2.445952, 1], [22, -0.07748447, 0.7281886, 2.481077, 1], [23, -0.08855994, 0.864685, 2.418626, 1], [24, -0.1178626, 0.7896152, 2.444429, 1]]
[[0, -0.1463182, -0.0861157, 2.748723, 1], [1, -0.1535409, 0.131884, 2.72124, 1], [2, -0.1651505, 0.3472118, 2.67953, 1], [3, -0.1448011, 0.5035382, 2.682296, 1], [4, -0.2874387, 0.2376437, 2.665266, 1], [5, -0.2432197, 0.4588234, 2.574534, 1], [6, -0.1516943, 0.6708266, 2.512738, 1], [7, -0.1234785, 0.7461616, 2.501785, 1], [8, -0.02454789, 0.3321654, 2.683895, 1], [9, -0.01405052, 0.5495481, 2.574641, 1], [10, -0.05815664, 0.7095742, 2.512937, 1], [11, -0.09719344, 0.8115957, 2.470373, 1], [12, -0.2048631, -0.09065677, 2.708544, 1], [13, -0.1768789, -0.2904119, 2.403454, 1], [14, -0.2109461, -0.661322, 2.497393, 1], [15, -0.194148, -0.7340564, 2.427384, 1], [16, -0.08436544, -0.07943522, 2.72336, 1], [17, -0.004268595, -0.2846463, 2.432591, 1], [18, -0.004833077, -0.6592573, 2.503111, 1], [19, 0.002937697, -0.7063233, 2.38077, 1], [20, -0.1621432, 0.2944618, 2.692122, 1], [21, -0.08558159, 0.7943017, 2.460176, 1], [22, -0.08310147, 0.7317552, 2.500273, 1], [23, -0.09310212, 0.8731222, 2.437623, 1], [24, -0.1241562, 0.8013695, 2.468625, 1]]
[[0, -0.1460452, -0.08621575, 2.748431, 1], [1, -0.1504606, 0.1276133, 2.722706, 1], [2, -0.1496507, 0.3268932, 2.690977, 1], [3, -0.1290197, 0.4828282, 2.693851, 1], [4, -0.2875261, 0.2376811, 2.665204, 1], [5, -0.2462001, 0.4606136, 2.578146, 1], [6, -0.1562771, 0.6744988, 2.521728, 1], [7, -0.1291163, 0.753251, 2.511063, 1], [8, -0.02402164, 0.3379203, 2.684993, 1], [9, -0.01378558, 0.5568377, 2.579427, 1], [10, -0.06319103, 0.7168888, 2.52301, 1], [11, -0.0985039, 0.7847365, 2.500505, 1], [12, -0.2039953, -0.09123308, 2.708137, 1], [13, -0.1768114, -0.2904073, 2.402559, 1], [14, -0.2116989, -0.6614985, 2.496541, 1], [15, -0.1932855, -0.7343526, 2.427414, 1], [16, -0.08434885, -0.07930499, 2.723062, 1], [17, -0.00429336, -0.2848337, 2.432528, 1], [18, -0.004944213, -0.6592191, 2.503033, 1], [19, 0.00241442, -0.705659, 2.380284, 1], [20, -0.1507756, 0.2790199, 2.70017, 1], [21, -0.09183759, 0.8040672, 2.472871, 1], [22, -0.09208857, 0.741331, 2.511834, 1], [23, -0.1028199, 0.8409033, 2.459115, 1], [24, -0.1249697, 0.7587869, 2.489958, 1]]
[[0, -0.1465896, -0.08349106, 2.74824, 1], [1, -0.1527758, 0.1303083, 2.722933, 1], [2, -0.1599541, 0.3364296, 2.689689, 1], [3, -0.1395065, 0.4925303, 2.692515, 1], [4, -0.2873679, 0.2379589, 2.665012, 1], [5, -0.2480663, 0.462993, 2.583661, 1], [6, -0.1628202, 0.6805398, 2.536858, 1], [7, -0.1112475, 0.7979833, 2.514161, 1], [8, -0.02361141, 0.3383692, 2.685589, 1], [9, -0.0135397, 0.5610749, 2.589842, 1], [10, -0.06573429, 0.721114, 2.536634, 1], [11, -0.1028072, 0.7915039, 2.517232, 1], [12, -0.2043745, -0.08844526, 2.7082, 1], [13, -0.1768495, -0.2892213, 2.403789, 1], [14, -0.2115775, -0.6613997, 2.496062, 1], [15, -0.1928457, -0.7331257, 2.42476, 1], [16, -0.08512568, -0.07659068, 2.722643, 1], [17, -0.004638201, -0.2838271, 2.433565, 1], [18, -0.00490851, -0.6591532, 2.503056, 1], [19, 0.002767199, -0.7056109, 2.380342, 1], [20, -0.1577154, 0.2854532, 2.699822, 1], [21, -0.09476941, 0.8591648, 2.475629, 1], [22, -0.07986859, 0.7664117, 2.5102, 1], [23, -0.1084578, 0.8479725, 2.478844, 1], [24, -0.1292281, 0.7636266, 2.507526, 1]]
[[0, -0.1472603, -0.08199691, 2.747647, 1], [1, -0.1545096, 0.1319579, 2.722791, 1], [2, -0.1629176, 0.339146, 2.689362, 1], [3, -0.1425228, 0.4952936, 2.692173, 1], [4, -0.2874765, 0.238888, 2.664865, 1], [5, -0.2539106, 0.4665654, 2.589911, 1], [6, -0.1661714, 0.682873, 2.541567, 1], [7, -0.1152598, 0.8005664, 2.52579, 1], [8, -0.02239769, 0.3347327, 2.688669, 1], [9, -0.01444521, 0.5589511, 2.596955, 1], [10, -0.06495155, 0.7204527, 2.547424, 1], [11, -0.1036608, 0.7944671, 2.52863, 1], [12, -0.2052455, -0.08651772, 2.707212, 1], [13, -0.1775301, -0.2892742, 2.404254, 1], [14, -0.2115694, -0.661672, 2.496181, 1], [15, -0.1930099, -0.7341328, 2.4263, 1], [16, -0.08564889, -0.07547398, 2.722373, 1], [17, -0.004631743, -0.283408, 2.434003, 1], [18, -0.004954534, -0.6590545, 2.503209, 1], [19, 0.02149573, -0.7371866, 2.460408, 1], [20, -0.1606099, 0.2880249, 2.699604, 1], [21, -0.09749222, 0.8635125, 2.487233, 1], [22, -0.08305177, 0.7797163, 2.521643, 1], [23, -0.1106629, 0.8503463, 2.486681, 1], [24, -0.1270974, 0.7669346, 2.52, 1]]
[[0, -0.1475244, -0.08227169, 2.747648, 1], [1, -0.1526095, 0.1278393, 2.724166, 1], [2, -0.153096, 0.3266585, 2.693088, 1], [3, -0.1325253, 0.48258, 2.695961, 1], [4, -0.2868423, 0.2417494, 2.666483, 1], [5, -0.254331, 0.4698376, 2.592628, 1], [6, -0.1696355, 0.6885787, 2.552601, 1], [7, -0.138101, 0.7651087, 2.544528, 1], [8, -0.01597451, 0.3168456, 2.698502, 1], [9, -0.0154647, 0.5421488, 2.609337, 1], [10, -0.06606809, 0.7156954, 2.560712, 1], [11, -0.1056645, 0.7879479, 2.542648, 1], [12, -0.2053119, -0.08653723, 2.70725, 1], [13, -0.1772839, -0.2894347, 2.404426, 1], [14, -0.2114408, -0.6619791, 2.496139, 1], [15, -0.1940727, -0.7347805, 2.426504, 1], [16, -0.08630779, -0.07633128, 2.722267, 1], [17, -0.004548595, -0.283687, 2.433669, 1], [18, -0.004755039, -0.6589031, 2.503636, 1], [19, 0.006674294, -0.705117, 2.381162, 1], [20, -0.1535537, 0.27817, 2.702703, 1], [21, -0.1040458, 0.8195266, 2.5149, 1], [22, -0.0978066, 0.7497596, 2.542333, 1], [23, -0.1179729, 0.8439703, 2.507095, 1], [24, -0.1316932, 0.7541952, 2.527357, 1]]
[[0, -0.1482954, -0.08308557, 2.747549, 1], [1, -0.1520402, 0.1256597, 2.724657, 1], [2, -0.1516591, 0.3247631, 2.693496, 1], [3, -0.1310629, 0.4806509, 2.69638, 1], [4, -0.2863091, 0.2444397, 2.667613, 1], [5, -0.2547814, 0.4729159, 2.594841, 1], [6, -0.1707786, 0.691742, 2.553594, 1], [7, -0.1382879, 0.7694823, 2.546167, 1], [8, -0.008874803, 0.2901446, 2.713535, 1], [9, -0.01551206, 0.5148661, 2.622457, 1], [10, -0.06704064, 0.7160788, 2.562416, 1], [11, -0.1056852, 0.7895575, 2.544273, 1], [12, -0.2057833, -0.08672077, 2.707039, 1], [13, -0.1769834, -0.2895451, 2.404236, 1], [14, -0.2114464, -0.6619439, 2.496192, 1], [15, -0.1926878, -0.7304677, 2.41913, 1], [16, -0.08748791, -0.07816231, 2.722467, 1], [17, -0.004414723, -0.2841826, 2.43323, 1], [18, -0.004708037, -0.6588743, 2.503321, 1], [19, 0.0114268, -0.7049981, 2.381502, 1], [20, -0.1521707, 0.2759856, 2.703207, 1], [21, -0.1041087, 0.8268991, 2.516725, 1], [22, -0.09595176, 0.7526275, 2.541121, 1], [23, -0.1195617, 0.8453869, 2.508696, 1], [24, -0.1315395, 0.7666937, 2.533167, 1]]
[[0, -0.1486752, -0.08325868, 2.747547, 1], [1, -0.1514752, 0.1245693, 2.72507, 1], [2, -0.150011, 0.3232665, 2.694015, 1], [3, -0.1293852, 0.4791269, 2.696906, 1], [4, -0.286193, 0.2447738, 2.668112, 1], [5, -0.2553952, 0.473448, 2.595764, 1], [6, -0.1727093, 0.6927917, 2.554722, 1], [7, -0.1401656, 0.7705681, 2.546243, 1], [8, -0.009195333, 0.2902792, 2.714571, 1], [9, -0.01618611, 0.5151657, 2.624018, 1], [10, -0.0685965, 0.7168883, 2.564445, 1], [11, -0.1075684, 0.7885326, 2.5438, 1], [12, -0.2059864, -0.08666316, 2.707056, 1], [13, -0.1771598, -0.2894948, 2.40426, 1], [14, -0.2118292, -0.6621566, 2.49655, 1], [15, -0.1926888, -0.7302865, 2.418976, 1], [16, -0.08811376, -0.07866545, 2.722441, 1], [17, -0.004308305, -0.2842613, 2.433103, 1], [18, -0.004382783, -0.6591178, 2.503165, 1], [19, 0.02124369, -0.7354985, 2.450266, 1], [20, -0.1507264, 0.2744833, 2.70375, 1], [21, -0.1070267, 0.8256539, 2.512462, 1], [22, -0.100926, 0.7526664, 2.546182, 1], [23, -0.1230912, 0.8429455, 2.503574, 1], [24, -0.1326315, 0.7600241, 2.5282, 1]]
[[0, -0.1501168, -0.08423351, 2.747907, 1], [1, -0.1511024, 0.1229988, 2.725845, 1], [2, -0.1482004, 0.3216112, 2.694895, 1], [3, -0.127542, 0.4774401, 2.697796, 1], [4, -0.2861825, 0.2456988, 2.668884, 1], [5, -0.2608242, 0.4752147, 2.597445, 1], [6, -0.1746943, 0.6930299, 2.554777, 1], [7, -0.1400874, 0.7699913, 2.543405, 1], [8, -0.01072119, 0.2867713, 2.717287, 1], [9, -0.017171, 0.5114954, 2.626142, 1], [10, -0.06932154, 0.717451, 2.565177, 1], [11, -0.1076825, 0.7865963, 2.542172, 1], [12, -0.207056, -0.08696339, 2.707228, 1], [13, -0.1776807, -0.2898416, 2.404523, 1], [14, -0.2118302, -0.6624061, 2.497095, 1], [15, -0.1932859, -0.7323536, 2.422407, 1], [16, -0.08985011, -0.08033694, 2.723065, 1], [17, -0.004467947, -0.2844843, 2.433102, 1], [18, -0.004738109, -0.6599093, 2.504195, 1], [19, 0.01238689, -0.7059973, 2.382543, 1], [20, -0.1492616, 0.2727948, 2.704632, 1], [21, -0.1060172, 0.8249176, 2.509621, 1], [22, -0.1004335, 0.7501296, 2.541065, 1], [23, -0.1214802, 0.8421418, 2.505285, 1], [24, -0.1337889, 0.7648011, 2.528946, 1]]
[[0, -0.151058, -0.09907895, 2.749641, 1], [1, -0.1505892, 0.1166165, 2.727176, 1], [2, -0.1480622, 0.3211292, 2.695105, 1], [3, -0.1274013, 0.4769491, 2.698007, 1], [4, -0.2861901, 0.2462051, 2.669245, 1], [5, -0.259853, 0.4753265, 2.596631, 1], [6, -0.1748196, 0.6934363, 2.553112, 1], [7, -0.1381046, 0.7671902, 2.534496, 1], [8, -0.01184954, 0.2844234, 2.718802, 1], [9, -0.01803074, 0.5089315, 2.626958, 1], [10, -0.06984523, 0.7172716, 2.564385, 1], [11, -0.1079853, 0.7851567, 2.534549, 1], [12, -0.2097216, -0.1002758, 2.7065, 1], [13, -0.1773881, -0.2928774, 2.40002, 1], [14, -0.211634, -0.6618863, 2.496944, 1], [15, -0.1902747, -0.7343405, 2.428313, 1], [16, -0.08874244, -0.09618854, 2.727554, 1], [17, -0.003073152, -0.288273, 2.428819, 1], [18, -0.004440157, -0.6596568, 2.504143, 1], [19, 0.01320731, -0.7058462, 2.38265, 1], [20, -0.1489936, 0.271429, 2.70506, 1], [21, -0.1084627, 0.820676, 2.502079, 1], [22, -0.1005585, 0.745484, 2.536998, 1], [23, -0.120721, 0.8400647, 2.498162, 1], [24, -0.1339426, 0.7627386, 2.520407, 1]]
[[0, -0.1508235, -0.09923062, 2.74977, 1], [1, -0.150246, 0.1157468, 2.727596, 1], [2, -0.1480233, 0.3207132, 2.695382, 1], [3, -0.1273616, 0.4765249, 2.698287, 1], [4, -0.2864196, 0.24643, 2.669788, 1], [5, -0.2583785, 0.4750422, 2.595906, 1], [6, -0.1745066, 0.69359, 2.552378, 1], [7, -0.1383461, 0.7649302, 2.531979, 1], [8, -0.01114004, 0.2868385, 2.721716, 1], [9, -0.01846038, 0.5102682, 2.626909, 1], [10, -0.07002925, 0.7098473, 2.564013, 1], [11, -0.1054776, 0.7779903, 2.532429, 1], [12, -0.2093218, -0.1007971, 2.707093, 1], [13, -0.1772215, -0.2927524, 2.40065, 1], [14, -0.2119262, -0.6619315, 2.496996, 1], [15, -0.1900628, -0.7340643, 2.427936, 1], [16, -0.08855285, -0.0961412, 2.727463, 1], [17, -0.003182835, -0.2885441, 2.428861, 1], [18, -0.004594031, -0.6597765, 2.504235, 1], [19, 0.01380392, -0.7059426, 2.382878, 1], [20, -0.1488606, 0.2707669, 2.705426, 1], [21, -0.1034017, 0.8212335, 2.499475, 1], [22, -0.098542, 0.744653, 2.529429, 1], [23, -0.1186015, 0.8319103, 2.492871, 1], [24, -0.1332232, 0.7549893, 2.518293, 1]]
[[0, -0.1484598, -0.07014655, 2.749252, 1], [1, -0.1674903, 0.1388391, 2.72395, 1], [2, -0.1975349, 0.3483786, 2.685428, 1], [3, -0.1777594, 0.5046914, 2.688167, 1], [4, -0.2891387, 0.254022, 2.674278, 1], [5, -0.2621666, 0.4780565, 2.584522, 1], [6, -0.1731365, 0.69491, 2.543185, 1], [7, -0.134286, 0.7606514, 2.516809, 1], [8, -0.01535761, 0.3206544, 2.715068, 1], [9, -0.0213988, 0.5413864, 2.61343, 1], [10, -0.0704274, 0.7101492, 2.558708, 1], [11, -0.10449, 0.7746253, 2.517903, 1], [12, -0.2065713, -0.0744841, 2.709911, 1], [13, -0.1783193, -0.2839151, 2.411966, 1], [14, -0.2120356, -0.6608873, 2.496139, 1], [15, -0.1882029, -0.734409, 2.43127, 1], [16, -0.08674903, -0.06302889, 2.722743, 1], [17, -0.00725066, -0.2786354, 2.440123, 1], [18, -0.00477786, -0.6597523, 2.503788, 1], [19, 0.009817926, -0.7060668, 2.381832, 1], [20, -0.1916735, 0.2986463, 2.69682, 1], [21, -0.103163, 0.8161319, 2.481481, 1], [22, -0.0986947, 0.7376827, 2.520584, 1], [23, -0.1090875, 0.8305569, 2.47545, 1], [24, -0.1322061, 0.7506291, 2.504, 1]]
[[0, -0.1491729, -0.07187907, 2.749613, 1], [1, -0.1589204, 0.1299734, 2.726224, 1], [2, -0.1474249, 0.3160784, 2.69497, 1], [3, -0.1267535, 0.471813, 2.697893, 1], [4, -0.2889046, 0.2528885, 2.673948, 1], [5, -0.251151, 0.4748709, 2.582463, 1], [6, -0.1699742, 0.6934348, 2.532926, 1], [7, -0.129329, 0.7587584, 2.503683, 1], [8, -0.03340537, 0.2996503, 2.715502, 1], [9, -0.02389674, 0.5203033, 2.613633, 1], [10, -0.06857637, 0.6971456, 2.544692, 1], [11, -0.1008778, 0.7621657, 2.50718, 1], [12, -0.2067826, -0.07563834, 2.71037, 1], [13, -0.1779358, -0.284078, 2.411725, 1], [14, -0.2118572, -0.6610469, 2.495703, 1], [15, -0.1865196, -0.7350116, 2.432947, 1], [16, -0.08830373, -0.06600218, 2.723046, 1], [17, -0.007040752, -0.2795882, 2.439294, 1], [18, -0.004568315, -0.6591876, 2.503769, 1], [19, 0.01129778, -0.7053801, 2.381947, 1], [20, -0.148205, 0.267956, 2.705446, 1], [21, -0.1065122, 0.8165475, 2.466695, 1], [22, -0.09736314, 0.7328708, 2.503096, 1], [23, -0.1170795, 0.8184441, 2.468112, 1], [24, -0.1289525, 0.7326768, 2.49787, 1]]
[[0, -0.1474086, -0.08054089, 2.749825, 1], [1, -0.1588464, 0.1297568, 2.726129, 1], [2, -0.1625715, 0.3331383, 2.690629, 1], [3, -0.1421707, 0.4891785, 2.693466, 1], [4, -0.2888105, 0.2513641, 2.673804, 1], [5, -0.249757, 0.4727134, 2.581082, 1], [6, -0.1612285, 0.685285, 2.516682, 1], [7, -0.1245558, 0.7503425, 2.487716, 1], [8, -0.03396482, 0.3076034, 2.712766, 1], [9, -0.02310644, 0.5245021, 2.602113, 1], [10, -0.06476658, 0.6905839, 2.532893, 1], [11, -0.1034611, 0.8035029, 2.46428, 1], [12, -0.2064251, -0.08627307, 2.710073, 1], [13, -0.1773107, -0.2885602, 2.406904, 1], [14, -0.2119452, -0.6608502, 2.495702, 1], [15, -0.1883388, -0.7332706, 2.428175, 1], [16, -0.08516149, -0.07332686, 2.723827, 1], [17, -0.005916693, -0.2826602, 2.436028, 1], [18, -0.004603844, -0.6590517, 2.504076, 1], [19, 0.01038572, -0.7053885, 2.38219, 1], [20, -0.1586623, 0.2793592, 2.702249, 1], [21, -0.09470939, 0.8048925, 2.449726, 1], [22, -0.08966808, 0.7288648, 2.4882, 1], [23, -0.09941642, 0.870849, 2.431288, 1], [24, -0.1321936, 0.7933875, 2.456, 1]]
[[0, -0.1483351, -0.07924695, 2.750361, 1], [1, -0.1565005, 0.1284908, 2.727126, 1], [2, -0.1538604, 0.3254613, 2.693685, 1], [3, -0.1333032, 0.48136, 2.696565, 1], [4, -0.2888959, 0.2511107, 2.673753, 1], [5, -0.2458372, 0.469025, 2.57367, 1], [6, -0.1519604, 0.6780687, 2.504467, 1], [7, -0.1150564, 0.7414529, 2.46863, 1], [8, -0.03123515, 0.3075074, 2.712812, 1], [9, -0.01909034, 0.5188101, 2.590475, 1], [10, -0.0632923, 0.6844559, 2.516071, 1], [11, -0.09637745, 0.79881, 2.439861, 1], [12, -0.2066663, -0.08395647, 2.711656, 1], [13, -0.1775227, -0.2867903, 2.408876, 1], [14, -0.2119296, -0.660832, 2.495702, 1], [15, -0.1893982, -0.7336032, 2.428349, 1], [16, -0.08690152, -0.07238826, 2.72372, 1], [17, -0.006200305, -0.282092, 2.436651, 1], [18, -0.004473764, -0.6609116, 2.507938, 1], [19, 0.01034235, -0.7071769, 2.385989, 1], [20, -0.154421, 0.2761979, 2.703935, 1], [21, -0.08789037, 0.7968451, 2.427609, 1], [22, -0.08363274, 0.716338, 2.470392, 1], [23, -0.08964276, 0.8649622, 2.409988, 1], [24, -0.1237813, 0.7736266, 2.436692, 1]]
[[0, -0.1492734, -0.07913605, 2.750233, 1], [1, -0.1552717, 0.1271068, 2.727423, 1], [2, -0.1512796, 0.3229246, 2.694562, 1], [3, -0.1306762, 0.4787771, 2.697455, 1], [4, -0.287921, 0.2494532, 2.672591, 1], [5, -0.2400814, 0.4633977, 2.565173, 1], [6, -0.1414622, 0.6646479, 2.478733, 1], [7, -0.105837, 0.7299001, 2.443561, 1], [8, -0.02956039, 0.3073365, 2.712839, 1], [9, -0.01672091, 0.5127013, 2.579612, 1], [10, -0.05838501, 0.6862112, 2.488734, 1], [11, -0.09029765, 0.7828671, 2.415957, 1], [12, -0.2070353, -0.08363625, 2.711773, 1], [13, -0.1774725, -0.2864748, 2.409036, 1], [14, -0.2118599, -0.6597863, 2.495094, 1], [15, -0.190398, -0.7329354, 2.427988, 1], [16, -0.08880574, -0.07276332, 2.723075, 1], [17, -0.006019847, -0.2819746, 2.436254, 1], [18, -0.00456909, -0.6605537, 2.507718, 1], [19, 0.01062636, -0.7067871, 2.385809, 1], [20, -0.1523762, 0.2742538, 2.704653, 1], [21, -0.08176444, 0.7879835, 2.39724, 1], [22, -0.07387769, 0.7022828, 2.452333, 1], [23, -0.08350038, 0.8485772, 2.37307, 1], [24, -0.1189734, 0.7547539, 2.418428, 1]]
[[0, -0.1489666, -0.07755402, 2.750628, 1], [1, -0.1562166, 0.1294218, 2.726163, 1], [2, -0.1619026, 0.3321469, 2.686705, 1], [3, -0.141493, 0.4881873, 2.689545, 1], [4, -0.288211, 0.2492805, 2.672633, 1], [5, -0.2430353, 0.4507485, 2.539551, 1], [6, -0.1352379, 0.647582, 2.453608, 1], [7, -0.08523294, 0.736047, 2.403387, 1], [8, -0.02832982, 0.3142493, 2.709162, 1], [9, -0.02379122, 0.5029417, 2.550453, 1], [10, -0.05856067, 0.7038047, 2.421053, 1], [11, -0.08180217, 0.7670913, 2.381574, 1], [12, -0.2066084, -0.08189471, 2.712183, 1], [13, -0.1774525, -0.2853513, 2.40985, 1], [14, -0.2121369, -0.6605402, 2.496137, 1], [15, -0.1905923, -0.732863, 2.427286, 1], [16, -0.08846422, -0.07133198, 2.723481, 1], [17, -0.006633643, -0.2808051, 2.436562, 1], [18, -0.004524385, -0.6600134, 2.507486, 1], [19, 0.009527565, -0.7066745, 2.385646, 1], [20, -0.1596751, 0.2815415, 2.699083, 1], [21, -0.07129434, 0.7980061, 2.357907, 1], [22, -0.05453133, 0.7131729, 2.407167, 1], [23, -0.07689138, 0.8276917, 2.336735, 1], [24, -0.1083015, 0.7463714, 2.3735, 1]]
[[0, -0.1496076, -0.07898936, 2.750907, 1], [1, -0.1530946, 0.1249766, 2.727962, 1], [2, -0.1487062, 0.3203512, 2.69485, 1], [3, -0.1280571, 0.476159, 2.697756, 1], [4, -0.2870506, 0.2470981, 2.671627, 1], [5, -0.2304978, 0.4417075, 2.531977, 1], [6, -0.1256305, 0.62786, 2.419468, 1], [7, -0.07524786, 0.7250884, 2.362072, 1], [8, -0.02176006, 0.2945091, 2.715764, 1], [9, -0.002452586, 0.4491439, 2.554954, 1], [10, -0.04554708, 0.6467935, 2.422512, 1], [11, -0.07287244, 0.7447411, 2.347054, 1], [12, -0.2068, -0.08242273, 2.712267, 1], [13, -0.1774659, -0.2854854, 2.409663, 1], [14, -0.2120386, -0.6604201, 2.496226, 1], [15, -0.1908059, -0.7327185, 2.427167, 1], [16, -0.08960476, -0.07403479, 2.724078, 1], [17, -0.006260163, -0.2812696, 2.435853, 1], [18, -0.004523957, -0.6599341, 2.507174, 1], [19, 0.0117557, -0.7062041, 2.38547, 1], [20, -0.1505795, 0.2726606, 2.704713, 1], [21, -0.06473984, 0.7830194, 2.311761, 1], [22, -0.06307518, 0.7212161, 2.330793, 1], [23, -0.06521428, 0.799335, 2.306763, 1], [24, -0.09526961, 0.7446834, 2.346273, 1]]
