[['2, k, 0', [-0.1792226, -0.1661348, 1.0]], ['2, k, 1', [-0.178655, 0.09623196, 1.0]], ['2, k, 2', [-0.1807517, 0.3538994, 1.0]], ['2, k, 3', [-0.1883309, 0.480892, 1.0]], ['2, k, 4', [-0.3259517, 0.2472019, 1.0]], ['2, k, 5', [-0.3646104, 0.04389562, 1.0]], ['2, k, 6', [-0.2934423, -0.13354, 1.0]], ['2, k, 7', [-0.2961051, -0.1444768, 1.0]], ['2, k, 8', [-0.02624983, 0.2538792, 1.0]], ['2, k, 9', [0.02682495, 0.0001454997, 1.0]], ['2, k, 10', [0.07829928, -0.1701073, 1.0]], ['2, k, 11', [0.09230382, -0.1877293, 1.0]], ['2, k, 12', [-0.2510413, -0.1660322, 1.0]], ['2, k, 13', [-0.2657775, -0.2546879, 1.0]], ['2, k, 14', [-0.2615584, -0.6003812, 1.0]], ['2, k, 15', [-0.2479646, -0.6636457, 1.0]], ['2, k, 16', [-0.1034871, -0.1625946, 1.0]], ['2, k, 17', [0.01935086, -0.2619859, 1.0]], ['2, k, 18', [0.0111093, -0.6049281, 1.0]], ['2, k, 19', [0.02485488, -0.6631964, 1.0]], ['2, k, 20', [-0.1805856, 0.2901529, 1.0]], ['2, k, 21', [-0.2840632, -0.1629395, 1.0]], ['2, k, 22', [-0.2617992, -0.1245742, 1.0]], ['2, k, 23', [0.1305806, -0.2211317, 1.0]], ['2, k, 24', [0.06181426, -0.21388, 1.0]]]
[['2, k, 0', [-0.1686257, -0.1610275, 1.0]], ['2, k, 1', [-0.1753137, 0.1002149, 1.0]], ['2, k, 2', [-0.180479, 0.3566709, 1.0]], ['2, k, 3', [-0.1869243, 0.4847358, 1.0]], ['2, k, 4', [-0.3255176, 0.2470876, 1.0]], ['2, k, 5', [-0.3653003, 0.0426554, 1.0]], ['2, k, 6', [-0.2922293, -0.1333495, 1.0]], ['2, k, 7', [-0.2702482, -0.1428837, 1.0]], ['2, k, 8', [-0.02549197, 0.254834, 1.0]], ['2, k, 9', [0.03290845, -0.009417363, 1.0]], ['2, k, 10', [0.09903482, -0.1963658, 1.0]], ['2, k, 11', [0.1056533, -0.2245854, 1.0]], ['2, k, 12', [-0.2403723, -0.1626052, 1.0]], ['2, k, 13', [-0.2664247, -0.2554683, 1.0]], ['2, k, 14', [-0.2623993, -0.6015776, 1.0]], ['2, k, 15', [-0.2485272, -0.6627128, 1.0]], ['2, k, 16', [-0.0931001, -0.15586, 1.0]], ['2, k, 17', [0.01918044, -0.265255, 1.0]], ['2, k, 18', [0.01161283, -0.6051166, 1.0]], ['2, k, 19', [0.02082567, -0.6639323, 1.0]], ['2, k, 20', [-0.1793205, 0.2932842, 1.0]], ['2, k, 21', [-0.2290643, -0.1931999, 1.0]], ['2, k, 22', [-0.2387776, -0.1168557, 1.0]], ['2, k, 23', [0.1327758, -0.2714167, 1.0]], ['2, k, 24', [0.070696, -0.2279975, 1.0]]]
[['2, k, 0', [-0.1648449, -0.1603527, 1.0]], ['2, k, 1', [-0.174801, 0.1004858, 1.0]], ['2, k, 2', [-0.1809799, 0.3568709, 1.0]], ['2, k, 3', [-0.1868761, 0.4848421, 1.0]], ['2, k, 4', [-0.3254266, 0.2467854, 1.0]], ['2, k, 5', [-0.3647495, 0.04210855, 1.0]], ['2, k, 6', [-0.2844378, -0.1248064, 1.0]], ['2, k, 7', [-0.2539382, -0.1625069, 1.0]], ['2, k, 8', [-0.02495215, 0.2552954, 1.0]], ['2, k, 9', [0.03263276, -0.009266321, 1.0]], ['2, k, 10', [0.09834499, -0.1853223, 1.0]], ['2, k, 11', [0.1033645, -0.2149036, 1.0]], ['2, k, 12', [-0.2365932, -0.1625143, 1.0]], ['2, k, 13', [-0.266475, -0.2553629, 1.0]], ['2, k, 14', [-0.2623177, -0.6018876, 1.0]], ['2, k, 15', [-0.2471708, -0.6650111, 1.0]], ['2, k, 16', [-0.08937071, -0.1546054, 1.0]], ['2, k, 17', [0.019112, -0.265352, 1.0]], ['2, k, 18', [0.01197142, -0.6043411, 1.0]], ['2, k, 19', [0.02125023, -0.6637575, 1.0]], ['2, k, 20', [-0.1794871, 0.2934356, 1.0]], ['2, k, 21', [-0.2230163, -0.2193083, 1.0]], ['2, k, 22', [-0.2159385, -0.15623, 1.0]], ['2, k, 23', [0.1289969, -0.268054, 1.0]], ['2, k, 24', [0.07654047, -0.236221, 1.0]]]
[['2, k, 0', [-0.1617674, -0.1597125, 1.0]], ['2, k, 1', [-0.1731557, 0.1008125, 1.0]], ['2, k, 2', [-0.1807824, 0.3568644, 1.0]], ['2, k, 3', [-0.1869567, 0.4845625, 1.0]], ['2, k, 4', [-0.325523, 0.2471324, 1.0]], ['2, k, 5', [-0.3647094, 0.0421489, 1.0]], ['2, k, 6', [-0.2838852, -0.1239888, 1.0]], ['2, k, 7', [-0.2537361, -0.1612922, 1.0]], ['2, k, 8', [-0.02557495, 0.2553082, 1.0]], ['2, k, 9', [0.02971671, -0.007528832, 1.0]], ['2, k, 10', [0.09314837, -0.1676071, 1.0]], ['2, k, 11', [0.09978371, -0.1937301, 1.0]], ['2, k, 12', [-0.2330857, -0.1622294, 1.0]], ['2, k, 13', [-0.2664983, -0.2554022, 1.0]], ['2, k, 14', [-0.2621432, -0.601878, 1.0]], ['2, k, 15', [-0.2469549, -0.6651278, 1.0]], ['2, k, 16', [-0.08675995, -0.1536758, 1.0]], ['2, k, 17', [0.02047411, -0.2631978, 1.0]], ['2, k, 18', [0.01206237, -0.6050023, 1.0]], ['2, k, 19', [0.02160987, -0.6639248, 1.0]], ['2, k, 20', [-0.179082, 0.2934832, 1.0]], ['2, k, 21', [-0.2229406, -0.2192307, 1.0]], ['2, k, 22', [-0.2214523, -0.1515215, 1.0]], ['2, k, 23', [0.1281081, -0.2343162, 1.0]], ['2, k, 24', [0.06265036, -0.2043012, 1.0]]]
[['2, k, 0', [-0.1611912, -0.1595023, 1.0]], ['2, k, 1', [-0.1726444, 0.1010509, 1.0]], ['2, k, 2', [-0.1806526, 0.3569706, 1.0]], ['2, k, 3', [-0.187394, 0.4848863, 1.0]], ['2, k, 4', [-0.3256708, 0.2470319, 1.0]], ['2, k, 5', [-0.3647015, 0.04215506, 1.0]], ['2, k, 6', [-0.2827901, -0.123306, 1.0]], ['2, k, 7', [-0.252614, -0.1624208, 1.0]], ['2, k, 8', [-0.02620151, 0.2553893, 1.0]], ['2, k, 9', [0.02643326, -0.002856303, 1.0]], ['2, k, 10', [0.08193444, -0.1624416, 1.0]], ['2, k, 11', [0.08969847, -0.1773419, 1.0]], ['2, k, 12', [-0.2323991, -0.1621485, 1.0]], ['2, k, 13', [-0.266517, -0.2553937, 1.0]], ['2, k, 14', [-0.2621359, -0.6015985, 1.0]], ['2, k, 15', [-0.2473051, -0.6651853, 1.0]], ['2, k, 16', [-0.08629344, -0.1533617, 1.0]], ['2, k, 17', [0.02249386, -0.2571134, 1.0]], ['2, k, 18', [0.01263781, -0.605933, 1.0]], ['2, k, 19', [0.02595214, -0.6654198, 1.0]], ['2, k, 20', [-0.1788794, 0.2936261, 1.0]], ['2, k, 21', [-0.222398, -0.2207963, 1.0]], ['2, k, 22', [-0.2151342, -0.1539459, 1.0]], ['2, k, 23', [0.1202244, -0.22308, 1.0]], ['2, k, 24', [0.05973316, -0.2014599, 1.0]]]
[['2, k, 0', [-0.1607347, -0.1593381, 1.0]], ['2, k, 1', [-0.1725001, 0.1011317, 1.0]], ['2, k, 2', [-0.1807472, 0.3569862, 1.0]], ['2, k, 3', [-0.1874954, 0.4847862, 1.0]], ['2, k, 4', [-0.3259824, 0.2468941, 1.0]], ['2, k, 5', [-0.3648783, 0.04249907, 1.0]], ['2, k, 6', [-0.2827768, -0.1233948, 1.0]], ['2, k, 7', [-0.2522534, -0.1625055, 1.0]], ['2, k, 8', [-0.02641451, 0.2552306, 1.0]], ['2, k, 9', [0.02420226, 0.003183929, 1.0]], ['2, k, 10', [0.07603839, -0.1446673, 1.0]], ['2, k, 11', [0.09324816, -0.1452328, 1.0]], ['2, k, 12', [-0.231872, -0.1620665, 1.0]], ['2, k, 13', [-0.2665303, -0.2553608, 1.0]], ['2, k, 14', [-0.2580166, -0.6000861, 1.0]], ['2, k, 15', [-0.2473679, -0.6644272, 1.0]], ['2, k, 16', [-0.08592489, -0.1531299, 1.0]], ['2, k, 17', [0.02259935, -0.2559108, 1.0]], ['2, k, 18', [0.01279925, -0.6055509, 1.0]], ['2, k, 19', [0.0248949, -0.6634907, 1.0]], ['2, k, 20', [-0.1789027, 0.2936509, 1.0]], ['2, k, 21', [-0.2193875, -0.2215362, 1.0]], ['2, k, 22', [-0.215138, -0.1641294, 1.0]], ['2, k, 23', [0.1269983, -0.1777506, 1.0]], ['2, k, 24', [0.05550811, -0.1881554, 1.0]]]
[['2, k, 0', [-0.1606783, -0.1593875, 1.0]], ['2, k, 1', [-0.1723979, 0.101056, 1.0]], ['2, k, 2', [-0.1808669, 0.3567506, 1.0]], ['2, k, 3', [-0.1876978, 0.4846592, 1.0]], ['2, k, 4', [-0.3258771, 0.2466901, 1.0]], ['2, k, 5', [-0.364985, 0.04268957, 1.0]], ['2, k, 6', [-0.2827088, -0.1234191, 1.0]], ['2, k, 7', [-0.2521565, -0.1625757, 1.0]], ['2, k, 8', [-0.02674338, 0.2548534, 1.0]], ['2, k, 9', [0.02322506, 0.009039509, 1.0]], ['2, k, 10', [0.08071587, -0.1148022, 1.0]], ['2, k, 11', [0.08922124, -0.1199156, 1.0]], ['2, k, 12', [-0.2317923, -0.1621573, 1.0]], ['2, k, 13', [-0.2665341, -0.2553773, 1.0]], ['2, k, 14', [-0.2588721, -0.5996134, 1.0]], ['2, k, 15', [-0.2479878, -0.6636096, 1.0]], ['2, k, 16', [-0.08589425, -0.1531483, 1.0]], ['2, k, 17', [0.02207785, -0.2568921, 1.0]], ['2, k, 18', [0.01290994, -0.6055309, 1.0]], ['2, k, 19', [0.0251019, -0.6638974, 1.0]], ['2, k, 20', [-0.1789346, 0.2934791, 1.0]], ['2, k, 21', [-0.2208841, -0.2217467, 1.0]], ['2, k, 22', [-0.2040495, -0.1694888, 1.0]], ['2, k, 23', [0.1192136, -0.1455316, 1.0]], ['2, k, 24', [0.03341016, -0.1834195, 1.0]]]
[['2, k, 0', [-0.1627661, -0.1589924, 1.0]], ['2, k, 1', [-0.1726847, 0.1011476, 1.0]], ['2, k, 2', [-0.1808552, 0.3567374, 1.0]], ['2, k, 3', [-0.1878138, 0.4846253, 1.0]], ['2, k, 4', [-0.3256129, 0.2481282, 1.0]], ['2, k, 5', [-0.3649809, 0.042776, 1.0]], ['2, k, 6', [-0.2827808, -0.1227772, 1.0]], ['2, k, 7', [-0.2515794, -0.1642735, 1.0]], ['2, k, 8', [-0.02700643, 0.25472, 1.0]], ['2, k, 9', [0.01776519, 0.03131575, 1.0]], ['2, k, 10', [0.09030443, -0.04052529, 1.0]], ['2, k, 11', [0.105985, 0.003868549, 1.0]], ['2, k, 12', [-0.2336626, -0.1613858, 1.0]], ['2, k, 13', [-0.2665287, -0.2555541, 1.0]], ['2, k, 14', [-0.2602575, -0.5993436, 1.0]], ['2, k, 15', [-0.2482128, -0.6633881, 1.0]], ['2, k, 16', [-0.08831025, -0.1531445, 1.0]], ['2, k, 17', [0.02091618, -0.259098, 1.0]], ['2, k, 18', [0.01317245, -0.6041504, 1.0]], ['2, k, 19', [0.02569591, -0.6636949, 1.0]], ['2, k, 20', [-0.1789535, 0.2934841, 1.0]], ['2, k, 21', [-0.2242882, -0.220331, 1.0]], ['2, k, 22', [-0.2128042, -0.1568106, 1.0]], ['2, k, 23', [0.1283365, 0.02132246, 1.0]], ['2, k, 24', [0.08800945, -0.0009559457, 1.0]]]
[['2, k, 0', [-0.1645008, -0.15889, 1.0]], ['2, k, 1', [-0.1729638, 0.1011421, 1.0]], ['2, k, 2', [-0.1807658, 0.3566193, 1.0]], ['2, k, 3', [-0.1880286, 0.4846919, 1.0]], ['2, k, 4', [-0.3262386, 0.2478346, 1.0]], ['2, k, 5', [-0.3649772, 0.04285522, 1.0]], ['2, k, 6', [-0.2805642, -0.1177667, 1.0]], ['2, k, 7', [-0.2541262, -0.1604569, 1.0]], ['2, k, 8', [-0.02733769, 0.254862, 1.0]], ['2, k, 9', [0.01573627, 0.0390012, 1.0]], ['2, k, 10', [0.08529589, -0.0009288351, 1.0]], ['2, k, 11', [0.09705817, 0.03282197, 1.0]], ['2, k, 12', [-0.2352602, -0.1611668, 1.0]], ['2, k, 13', [-0.2665403, -0.2556582, 1.0]], ['2, k, 14', [-0.2600541, -0.599568, 1.0]], ['2, k, 15', [-0.24809, -0.6634963, 1.0]], ['2, k, 16', [-0.09019821, -0.1531609, 1.0]], ['2, k, 17', [0.02061794, -0.2603863, 1.0]], ['2, k, 18', [0.0133747, -0.6056521, 1.0]], ['2, k, 19', [0.02423919, -0.6646797, 1.0]], ['2, k, 20', [-0.1789504, 0.2934253, 1.0]], ['2, k, 21', [-0.2293021, -0.2146727, 1.0]], ['2, k, 22', [-0.216707, -0.1653998, 1.0]], ['2, k, 23', [0.1045795, 0.05032965, 1.0]], ['2, k, 24', [0.0854027, 0.04017034, 1.0]]]
[['2, k, 0', [-0.1655226, -0.1589813, 1.0]], ['2, k, 1', [-0.1734108, 0.1012023, 1.0]], ['2, k, 2', [-0.1808748, 0.3566662, 1.0]], ['2, k, 3', [-0.1881533, 0.4852033, 1.0]], ['2, k, 4', [-0.3266199, 0.2473826, 1.0]], ['2, k, 5', [-0.3650035, 0.04292739, 1.0]], ['2, k, 6', [-0.2791416, -0.1164107, 1.0]], ['2, k, 7', [-0.2527804, -0.1597829, 1.0]], ['2, k, 8', [-0.02866603, 0.2553646, 1.0]], ['2, k, 9', [0.0159882, 0.04713787, 1.0]], ['2, k, 10', [0.0765233, 0.1155615, 1.0]], ['2, k, 11', [0.08098187, 0.1300873, 1.0]], ['2, k, 12', [-0.2364377, -0.1612761, 1.0]], ['2, k, 13', [-0.2666444, -0.255522, 1.0]], ['2, k, 14', [-0.2601895, -0.5997202, 1.0]], ['2, k, 15', [-0.2481865, -0.6634741, 1.0]], ['2, k, 16', [-0.09103712, -0.153228, 1.0]], ['2, k, 17', [0.0203566, -0.2610181, 1.0]], ['2, k, 18', [0.01349509, -0.6056083, 1.0]], ['2, k, 19', [0.02405371, -0.6644732, 1.0]], ['2, k, 20', [-0.1791245, 0.2934849, 1.0]], ['2, k, 21', [-0.2294222, -0.2142119, 1.0]], ['2, k, 22', [-0.2146802, -0.1620423, 1.0]], ['2, k, 23', [0.08473761, 0.175864, 1.0]], ['2, k, 24', [0.05028739, 0.128868, 1.0]]]
[['2, k, 0', [-0.1667098, -0.1592824, 1.0]], ['2, k, 1', [-0.1736456, 0.1011011, 1.0]], ['2, k, 2', [-0.1807918, 0.3565825, 1.0]], ['2, k, 3', [-0.1881924, 0.4849386, 1.0]], ['2, k, 4', [-0.3267061, 0.2471049, 1.0]], ['2, k, 5', [-0.3649149, 0.04305078, 1.0]], ['2, k, 6', [-0.2783771, -0.1155638, 1.0]], ['2, k, 7', [-0.25333, -0.1601969, 1.0]], ['2, k, 8', [-0.0283861, 0.2561485, 1.0]], ['2, k, 9', [0.02901099, 0.06386331, 1.0]], ['2, k, 10', [0.06360235, 0.2076611, 1.0]], ['2, k, 11', [0.06114095, 0.2218802, 1.0]], ['2, k, 12', [-0.2376782, -0.1613813, 1.0]], ['2, k, 13', [-0.2666761, -0.2554549, 1.0]], ['2, k, 14', [-0.2605618, -0.5998546, 1.0]], ['2, k, 15', [-0.2482093, -0.6635035, 1.0]], ['2, k, 16', [-0.09226535, -0.1537727, 1.0]], ['2, k, 17', [0.02039829, -0.2611553, 1.0]], ['2, k, 18', [0.01401967, -0.6040326, 1.0]], ['2, k, 19', [0.02431124, -0.6646385, 1.0]], ['2, k, 20', [-0.1791077, 0.2934237, 1.0]], ['2, k, 21', [-0.2298265, -0.2151796, 1.0]], ['2, k, 22', [-0.212411, -0.1679007, 1.0]], ['2, k, 23', [0.0622762, 0.243024, 1.0]], ['2, k, 24', [0.03972218, 0.2195863, 1.0]]]
[['2, k, 0', [-0.1670276, -0.1594741, 1.0]], ['2, k, 1', [-0.1738101, 0.1009782, 1.0]], ['2, k, 2', [-0.1808246, 0.3564197, 1.0]], ['2, k, 3', [-0.1881215, 0.4847831, 1.0]], ['2, k, 4', [-0.3268396, 0.2466932, 1.0]], ['2, k, 5', [-0.3649011, 0.04307944, 1.0]], ['2, k, 6', [-0.3059498, -0.1431036, 1.0]], ['2, k, 7', [-0.312584, -0.1377861, 1.0]], ['2, k, 8', [-0.0294293, 0.2565338, 1.0]], ['2, k, 9', [0.02363411, 0.06419352, 1.0]], ['2, k, 10', [0.0128339, 0.28911, 1.0]], ['2, k, 11', [0.02143028, 0.3012545, 1.0]], ['2, k, 12', [-0.2380906, -0.1615437, 1.0]], ['2, k, 13', [-0.2666858, -0.2555042, 1.0]], ['2, k, 14', [-0.260811, -0.5999175, 1.0]], ['2, k, 15', [-0.2483915, -0.6635098, 1.0]], ['2, k, 16', [-0.09261781, -0.1540943, 1.0]], ['2, k, 17', [0.0204002, -0.2610914, 1.0]], ['2, k, 18', [0.0140753, -0.6038609, 1.0]], ['2, k, 19', [0.02451804, -0.6644478, 1.0]], ['2, k, 20', [-0.1791715, 0.2932923, 1.0]], ['2, k, 21', [-0.2987041, -0.1550705, 1.0]], ['2, k, 22', [-0.2770321, -0.131849, 1.0]], ['2, k, 23', [0.03432866, 0.32821, 1.0]], ['2, k, 24', [0.0002070338, 0.2966997, 1.0]]]
[['2, k, 0', [-0.1680896, -0.159824, 1.0]], ['2, k, 1', [-0.1742842, 0.1007306, 1.0]], ['2, k, 2', [-0.1809232, 0.3561392, 1.0]], ['2, k, 3', [-0.1881684, 0.4847995, 1.0]], ['2, k, 4', [-0.3268268, 0.2464205, 1.0]], ['2, k, 5', [-0.3646854, 0.04273915, 1.0]], ['2, k, 6', [-0.2751817, -0.1113939, 1.0]], ['2, k, 7', [-0.2533504, -0.159404, 1.0]], ['2, k, 8', [-0.02956063, 0.2558239, 1.0]], ['2, k, 9', [0.02318843, 0.06404474, 1.0]], ['2, k, 10', [0.01094449, 0.2891833, 1.0]], ['2, k, 11', [0.01634917, 0.2897012, 1.0]], ['2, k, 12', [-0.2391998, -0.1616985, 1.0]], ['2, k, 13', [-0.2666736, -0.2556219, 1.0]], ['2, k, 14', [-0.2609243, -0.5993554, 1.0]], ['2, k, 15', [-0.248669, -0.6631307, 1.0]], ['2, k, 16', [-0.0935575, -0.1546015, 1.0]], ['2, k, 17', [0.02048008, -0.2611141, 1.0]], ['2, k, 18', [0.01394171, -0.601194, 1.0]], ['2, k, 19', [0.02390167, -0.6620033, 1.0]], ['2, k, 20', [-0.1793434, 0.2930501, 1.0]], ['2, k, 21', [-0.2248369, -0.2140239, 1.0]], ['2, k, 22', [-0.2196415, -0.1534095, 1.0]], ['2, k, 23', [0.004518715, 0.3425263, 1.0]], ['2, k, 24', [-0.02329122, 0.2811843, 1.0]]]
[['2, k, 0', [-0.1691119, -0.1599919, 1.0]], ['2, k, 1', [-0.1749738, 0.1006211, 1.0]], ['2, k, 2', [-0.1811931, 0.35605, 1.0]], ['2, k, 3', [-0.1882889, 0.4839137, 1.0]], ['2, k, 4', [-0.3267732, 0.2463251, 1.0]], ['2, k, 5', [-0.3646834, 0.04267518, 1.0]], ['2, k, 6', [-0.2749799, -0.1115682, 1.0]], ['2, k, 7', [-0.2530463, -0.1604041, 1.0]], ['2, k, 8', [-0.02980661, 0.2551493, 1.0]], ['2, k, 9', [0.02211865, 0.06386615, 1.0]], ['2, k, 10', [0.01475549, 0.3081144, 1.0]], ['2, k, 11', [0.008764933, 0.2992939, 1.0]], ['2, k, 12', [-0.2403453, -0.1616342, 1.0]], ['2, k, 13', [-0.2666948, -0.2556345, 1.0]], ['2, k, 14', [-0.2606984, -0.599097, 1.0]], ['2, k, 15', [-0.2488385, -0.6629682, 1.0]], ['2, k, 16', [-0.09453925, -0.1549916, 1.0]], ['2, k, 17', [0.02046617, -0.2613221, 1.0]], ['2, k, 18', [0.01303594, -0.6017125, 1.0]], ['2, k, 19', [0.02407238, -0.6620402, 1.0]], ['2, k, 20', [-0.1796997, 0.2929585, 1.0]], ['2, k, 21', [-0.2230325, -0.2116673, 1.0]], ['2, k, 22', [-0.2192223, -0.1527886, 1.0]], ['2, k, 23', [4.592517e-05, 0.3555261, 1.0]], ['2, k, 24', [-0.04500854, 0.2842169, 1.0]]]
[['2, k, 0', [-0.169574, -0.1600531, 1.0]], ['2, k, 1', [-0.1751819, 0.1006452, 1.0]], ['2, k, 2', [-0.1812053, 0.3560717, 1.0]], ['2, k, 3', [-0.1883345, 0.4839426, 1.0]], ['2, k, 4', [-0.3270209, 0.2461417, 1.0]], ['2, k, 5', [-0.364624, 0.04277018, 1.0]], ['2, k, 6', [-0.2752632, -0.111591, 1.0]], ['2, k, 7', [-0.2543093, -0.1561355, 1.0]], ['2, k, 8', [-0.02950841, 0.2545417, 1.0]], ['2, k, 9', [0.02545869, 0.04398761, 1.0]], ['2, k, 10', [0.0132406, 0.2794172, 1.0]], ['2, k, 11', [0.005713247, 0.3003372, 1.0]], ['2, k, 12', [-0.2409998, -0.1615642, 1.0]], ['2, k, 13', [-0.2667266, -0.2556943, 1.0]], ['2, k, 14', [-0.2617125, -0.5988995, 1.0]], ['2, k, 15', [-0.2486563, -0.6629834, 1.0]], ['2, k, 16', [-0.09481025, -0.1551213, 1.0]], ['2, k, 17', [0.02062004, -0.2612864, 1.0]], ['2, k, 18', [0.01311072, -0.6017579, 1.0]], ['2, k, 19', [0.02425383, -0.6623182, 1.0]], ['2, k, 20', [-0.1797396, 0.2929845, 1.0]], ['2, k, 21', [-0.2197844, -0.214159, 1.0]], ['2, k, 22', [-0.2217607, -0.1491602, 1.0]], ['2, k, 23', [-0.007510281, 0.3586834, 1.0]], ['2, k, 24', [-0.04660815, 0.2805384, 1.0]]]
[['2, k, 0', [-0.1704038, -0.160192, 1.0]], ['2, k, 1', [-0.1756402, 0.1004899, 1.0]], ['2, k, 2', [-0.1812582, 0.3558363, 1.0]], ['2, k, 3', [-0.1882747, 0.4835902, 1.0]], ['2, k, 4', [-0.3270597, 0.2457591, 1.0]], ['2, k, 5', [-0.3640141, 0.04171625, 1.0]], ['2, k, 6', [-0.2745042, -0.1126069, 1.0]], ['2, k, 7', [-0.252933, -0.1587747, 1.0]], ['2, k, 8', [-0.0297849, 0.2545491, 1.0]], ['2, k, 9', [0.0203899, 0.05841954, 1.0]], ['2, k, 10', [0.0104617, 0.2967318, 1.0]], ['2, k, 11', [0.002728301, 0.3009682, 1.0]], ['2, k, 12', [-0.2418292, -0.1616224, 1.0]], ['2, k, 13', [-0.2667798, -0.2558704, 1.0]], ['2, k, 14', [-0.2612278, -0.5998054, 1.0]], ['2, k, 15', [-0.2481423, -0.6633661, 1.0]], ['2, k, 16', [-0.09556837, -0.1553149, 1.0]], ['2, k, 17', [0.02053736, -0.2611961, 1.0]], ['2, k, 18', [0.01297629, -0.6023859, 1.0]], ['2, k, 19', [0.02608607, -0.6639356, 1.0]], ['2, k, 20', [-0.179903, 0.2927814, 1.0]], ['2, k, 21', [-0.2284258, -0.2137616, 1.0]], ['2, k, 22', [-0.2174272, -0.1615586, 1.0]], ['2, k, 23', [0.004561364, 0.3631062, 1.0]], ['2, k, 24', [-0.05127688, 0.2868501, 1.0]]]
[['2, k, 0', [-0.1713771, -0.1603779, 1.0]], ['2, k, 1', [-0.1759146, 0.1003323, 1.0]], ['2, k, 2', [-0.1811429, 0.3556494, 1.0]], ['2, k, 3', [-0.1882763, 0.4835687, 1.0]], ['2, k, 4', [-0.3271752, 0.245607, 1.0]], ['2, k, 5', [-0.3639352, 0.04175888, 1.0]], ['2, k, 6', [-0.2742367, -0.1125367, 1.0]], ['2, k, 7', [-0.2514389, -0.1600772, 1.0]], ['2, k, 8', [-0.02983565, 0.2545403, 1.0]], ['2, k, 9', [0.02433688, 0.0512262, 1.0]], ['2, k, 10', [0.01092654, 0.2872589, 1.0]], ['2, k, 11', [-0.0004853635, 0.3039894, 1.0]], ['2, k, 12', [-0.2427337, -0.1616524, 1.0]], ['2, k, 13', [-0.266768, -0.2558596, 1.0]], ['2, k, 14', [-0.2571678, -0.6029528, 1.0]], ['2, k, 15', [-0.247896, -0.664261, 1.0]], ['2, k, 16', [-0.0965424, -0.1556401, 1.0]], ['2, k, 17', [0.02067517, -0.2612509, 1.0]], ['2, k, 18', [0.0137729, -0.604762, 1.0]], ['2, k, 19', [0.0256571, -0.665803, 1.0]], ['2, k, 20', [-0.1798832, 0.2926277, 1.0]], ['2, k, 21', [-0.2247071, -0.2139242, 1.0]], ['2, k, 22', [-0.215661, -0.1700708, 1.0]], ['2, k, 23', [-0.003545479, 0.3723548, 1.0]], ['2, k, 24', [-0.03812777, 0.322774, 1.0]]]
[['2, k, 0', [-0.1718566, -0.1602567, 1.0]], ['2, k, 1', [-0.1762623, 0.1003957, 1.0]], ['2, k, 2', [-0.1812263, 0.3556552, 1.0]], ['2, k, 3', [-0.1882564, 0.4835949, 1.0]], ['2, k, 4', [-0.3271748, 0.2452136, 1.0]], ['2, k, 5', [-0.3639899, 0.04184417, 1.0]], ['2, k, 6', [-0.2743666, -0.1126034, 1.0]], ['2, k, 7', [-0.2531481, -0.1598193, 1.0]], ['2, k, 8', [-0.02903635, 0.2555303, 1.0]], ['2, k, 9', [0.02165321, 0.06270105, 1.0]], ['2, k, 10', [0.01468233, 0.3058845, 1.0]], ['2, k, 11', [0.003945214, 0.3051755, 1.0]], ['2, k, 12', [-0.2431914, -0.1614993, 1.0]], ['2, k, 13', [-0.2668323, -0.255937, 1.0]], ['2, k, 14', [-0.258542, -0.6030715, 1.0]], ['2, k, 15', [-0.2466038, -0.6655837, 1.0]], ['2, k, 16', [-0.09703883, -0.1555437, 1.0]], ['2, k, 17', [0.02067571, -0.2612823, 1.0]], ['2, k, 18', [0.01384512, -0.6048849, 1.0]], ['2, k, 19', [0.02565426, -0.6661406, 1.0]], ['2, k, 20', [-0.1800249, 0.2926422, 1.0]], ['2, k, 21', [-0.226215, -0.2137011, 1.0]], ['2, k, 22', [-0.2138001, -0.1831767, 1.0]], ['2, k, 23', [-0.002991654, 0.3580498, 1.0]], ['2, k, 24', [-0.04817675, 0.2865275, 1.0]]]
