[['2, k, 0', [-0.1987612, 0.1221996, 1.0]], ['2, k, 1', [-0.2034202, 0.4525362, 1.0]], ['2, k, 2', [-0.2093791, 0.7689987, 1.0]], ['2, k, 3', [-0.1823557, 0.8987974, 1.0]], ['2, k, 4', [-0.3564302, 0.6292615, 1.0]], ['2, k, 5', [-0.4102886, 0.3349777, 1.0]], ['2, k, 6', [-0.4306825, 0.1072489, 1.0]], ['2, k, 7', [-0.4181667, 0.06362697, 1.0]], ['2, k, 8', [-0.02429058, 0.6576659, 1.0]], ['2, k, 9', [0.02569571, 0.3915764, 1.0]], ['2, k, 10', [0.03993905, 0.138705, 1.0]], ['2, k, 11', [0.02428955, 0.08460353, 1.0]], ['2, k, 12', [-0.2723662, 0.1189429, 1.0]], ['2, k, 13', [-0.3082156, -0.3325899, 1.0]], ['2, k, 14', [-0.3104117, -0.6824411, 1.0]], ['2, k, 15', [-0.2854584, -0.7445353, 1.0]], ['2, k, 16', [-0.1184607, 0.1209583, 1.0]], ['2, k, 17', [-0.1278749, -0.3341089, 1.0]], ['2, k, 18', [-0.13524, -0.6688139, 1.0]], ['2, k, 19', [-0.08880416, -0.7316227, 1.0]], ['2, k, 20', [-0.2079873, 0.6914504, 1.0]], ['2, k, 21', [-0.4169114, -0.02884421, 1.0]], ['2, k, 22', [-0.370616, 0.02201035, 1.0]], ['2, k, 23', [0.01997013, -0.01096154, 1.0]], ['2, k, 24', [0.06458993, 0.1008227, 1.0]]]
[['2, k, 0', [-0.1936955, 0.1183622, 1.0]], ['2, k, 1', [-0.1956512, 0.4491945, 1.0]], ['2, k, 2', [-0.196454, 0.766978, 1.0]], ['2, k, 3', [-0.1783535, 0.8993624, 1.0]], ['2, k, 4', [-0.3461266, 0.6416458, 1.0]], ['2, k, 5', [-0.4479019, 0.5058572, 1.0]], ['2, k, 6', [-0.533348, 0.4029796, 1.0]], ['2, k, 7', [-0.5607955, 0.3701421, 1.0]], ['2, k, 8', [-0.009953705, 0.6462579, 1.0]], ['2, k, 9', [0.03797059, 0.380424, 1.0]], ['2, k, 10', [0.05794788, 0.1381345, 1.0]], ['2, k, 11', [0.03653239, 0.06455948, 1.0]], ['2, k, 12', [-0.2700563, 0.116693, 1.0]], ['2, k, 13', [-0.3021353, -0.3343441, 1.0]], ['2, k, 14', [-0.3084548, -0.6809628, 1.0]], ['2, k, 15', [-0.289166, -0.7473967, 1.0]], ['2, k, 16', [-0.1110002, 0.1164037, 1.0]], ['2, k, 17', [-0.1227255, -0.3341216, 1.0]], ['2, k, 18', [-0.1313389, -0.6744662, 1.0]], ['2, k, 19', [-0.086492, -0.7348562, 1.0]], ['2, k, 20', [-0.1965025, 0.689325, 1.0]], ['2, k, 21', [-0.6055043, 0.3216816, 1.0]], ['2, k, 22', [-0.609825, 0.3586111, 1.0]], ['2, k, 23', [0.02329619, -0.02423835, 1.0]], ['2, k, 24', [0.07349651, 0.04637194, 1.0]]]
[['2, k, 0', [-0.193607, 0.1190028, 1.0]], ['2, k, 1', [-0.1955144, 0.449453, 1.0]], ['2, k, 2', [-0.1961465, 0.7670334, 1.0]], ['2, k, 3', [-0.1780593, 0.8988951, 1.0]], ['2, k, 4', [-0.3442844, 0.6437243, 1.0]], ['2, k, 5', [-0.4538718, 0.5460014, 1.0]], ['2, k, 6', [-0.5248448, 0.4986272, 1.0]], ['2, k, 7', [-0.5585043, 0.4554548, 1.0]], ['2, k, 8', [-0.00963899, 0.6461688, 1.0]], ['2, k, 9', [0.03852187, 0.3799411, 1.0]], ['2, k, 10', [0.06127075, 0.1531738, 1.0]], ['2, k, 11', [0.03955225, 0.07069205, 1.0]], ['2, k, 12', [-0.2698684, 0.1174833, 1.0]], ['2, k, 13', [-0.3023326, -0.3342737, 1.0]], ['2, k, 14', [-0.3082461, -0.6807305, 1.0]], ['2, k, 15', [-0.2892321, -0.7473745, 1.0]], ['2, k, 16', [-0.1109902, 0.1168918, 1.0]], ['2, k, 17', [-0.1225625, -0.3341126, 1.0]], ['2, k, 18', [-0.1304808, -0.6757084, 1.0]], ['2, k, 19', [-0.08650921, -0.7355353, 1.0]], ['2, k, 20', [-0.1962351, 0.6894525, 1.0]], ['2, k, 21', [-0.6037731, 0.4136702, 1.0]], ['2, k, 22', [-0.6041069, 0.4481696, 1.0]], ['2, k, 23', [0.02994865, -0.02297442, 1.0]], ['2, k, 24', [0.08247399, 0.08521247, 1.0]]]
[['2, k, 0', [-0.1936153, 0.1193758, 1.0]], ['2, k, 1', [-0.1956084, 0.4500186, 1.0]], ['2, k, 2', [-0.1964377, 0.7677112, 1.0]], ['2, k, 3', [-0.1779582, 0.8994567, 1.0]], ['2, k, 4', [-0.3444283, 0.6435348, 1.0]], ['2, k, 5', [-0.4592532, 0.5820453, 1.0]], ['2, k, 6', [-0.5104241, 0.5914661, 1.0]], ['2, k, 7', [-0.5497811, 0.5478938, 1.0]], ['2, k, 8', [-0.009739418, 0.6461599, 1.0]], ['2, k, 9', [0.03864169, 0.3801262, 1.0]], ['2, k, 10', [0.06268095, 0.1535486, 1.0]], ['2, k, 11', [0.03996025, 0.07008601, 1.0]], ['2, k, 12', [-0.2698636, 0.1180696, 1.0]], ['2, k, 13', [-0.3023639, -0.3346911, 1.0]], ['2, k, 14', [-0.3074718, -0.6807618, 1.0]], ['2, k, 15', [-0.2894855, -0.747208, 1.0]], ['2, k, 16', [-0.1110057, 0.1170687, 1.0]], ['2, k, 17', [-0.1223534, -0.3339489, 1.0]], ['2, k, 18', [-0.1292052, -0.6761652, 1.0]], ['2, k, 19', [-0.08691297, -0.7362415, 1.0]], ['2, k, 20', [-0.1964598, 0.6901135, 1.0]], ['2, k, 21', [-0.5843238, 0.5092686, 1.0]], ['2, k, 22', [-0.5910048, 0.5271754, 1.0]], ['2, k, 23', [0.03139435, -0.02369559, 1.0]], ['2, k, 24', [0.07908688, 0.07466223, 1.0]]]
[['2, k, 0', [-0.1937036, 0.1200589, 1.0]], ['2, k, 1', [-0.1955389, 0.4504329, 1.0]], ['2, k, 2', [-0.1961263, 0.7682018, 1.0]], ['2, k, 3', [-0.1781316, 0.8993713, 1.0]], ['2, k, 4', [-0.3413487, 0.6476887, 1.0]], ['2, k, 5', [-0.4643781, 0.6135298, 1.0]], ['2, k, 6', [-0.5163859, 0.6340969, 1.0]], ['2, k, 7', [-0.5504928, 0.6236358, 1.0]], ['2, k, 8', [-0.01013496, 0.646368, 1.0]], ['2, k, 9', [0.03880678, 0.3806161, 1.0]], ['2, k, 10', [0.06243668, 0.1540943, 1.0]], ['2, k, 11', [0.04187539, 0.08046413, 1.0]], ['2, k, 12', [-0.2699485, 0.1191195, 1.0]], ['2, k, 13', [-0.3022423, -0.3343693, 1.0]], ['2, k, 14', [-0.3072963, -0.6808044, 1.0]], ['2, k, 15', [-0.2928602, -0.7480451, 1.0]], ['2, k, 16', [-0.1110892, 0.1174393, 1.0]], ['2, k, 17', [-0.1222934, -0.3341134, 1.0]], ['2, k, 18', [-0.1287639, -0.6765968, 1.0]], ['2, k, 19', [-0.08720402, -0.7367241, 1.0]], ['2, k, 20', [-0.1962161, 0.6905906, 1.0]], ['2, k, 21', [-0.5872999, 0.6065401, 1.0]], ['2, k, 22', [-0.5825468, 0.6082581, 1.0]], ['2, k, 23', [0.03236252, -0.0118042, 1.0]], ['2, k, 24', [0.07615687, 0.06543767, 1.0]]]
[['2, k, 0', [-0.1938447, 0.1211373, 1.0]], ['2, k, 1', [-0.1956237, 0.4511944, 1.0]], ['2, k, 2', [-0.1961827, 0.7687259, 1.0]], ['2, k, 3', [-0.1783404, 0.8999026, 1.0]], ['2, k, 4', [-0.3394886, 0.6525969, 1.0]], ['2, k, 5', [-0.4468392, 0.6804108, 1.0]], ['2, k, 6', [-0.5043103, 0.7280183, 1.0]], ['2, k, 7', [-0.5560915, 0.7084285, 1.0]], ['2, k, 8', [-0.01207844, 0.6464571, 1.0]], ['2, k, 9', [0.03923255, 0.3812145, 1.0]], ['2, k, 10', [0.06230484, 0.1546854, 1.0]], ['2, k, 11', [0.04453525, 0.09450731, 1.0]], ['2, k, 12', [-0.270054, 0.1203726, 1.0]], ['2, k, 13', [-0.3021732, -0.3345541, 1.0]], ['2, k, 14', [-0.3062872, -0.6809767, 1.0]], ['2, k, 15', [-0.2920648, -0.7479288, 1.0]], ['2, k, 16', [-0.111253, 0.1182486, 1.0]], ['2, k, 17', [-0.1222126, -0.3340833, 1.0]], ['2, k, 18', [-0.1277204, -0.6772686, 1.0]], ['2, k, 19', [-0.08765894, -0.7369395, 1.0]], ['2, k, 20', [-0.1962745, 0.6911776, 1.0]], ['2, k, 21', [-0.5798069, 0.7092965, 1.0]], ['2, k, 22', [-0.586431, 0.7032422, 1.0]], ['2, k, 23', [0.0412509, 0.00600116, 1.0]], ['2, k, 24', [0.08475821, 0.1086574, 1.0]]]
[['2, k, 0', [-0.1940484, 0.1219223, 1.0]], ['2, k, 1', [-0.1958035, 0.451722, 1.0]], ['2, k, 2', [-0.196509, 0.7694538, 1.0]], ['2, k, 3', [-0.1788298, 0.8998721, 1.0]], ['2, k, 4', [-0.3390088, 0.6559096, 1.0]], ['2, k, 5', [-0.4304441, 0.7184926, 1.0]], ['2, k, 6', [-0.5116313, 0.7768605, 1.0]], ['2, k, 7', [-0.5646316, 0.7984049, 1.0]], ['2, k, 8', [-0.01307601, 0.646545, 1.0]], ['2, k, 9', [0.03934233, 0.3812525, 1.0]], ['2, k, 10', [0.06236836, 0.1547279, 1.0]], ['2, k, 11', [0.04482392, 0.09435353, 1.0]], ['2, k, 12', [-0.2702829, 0.1214138, 1.0]], ['2, k, 13', [-0.3020253, -0.3345308, 1.0]], ['2, k, 14', [-0.3062233, -0.6818053, 1.0]], ['2, k, 15', [-0.2898896, -0.747434, 1.0]], ['2, k, 16', [-0.1114384, 0.1187613, 1.0]], ['2, k, 17', [-0.121931, -0.3339029, 1.0]], ['2, k, 18', [-0.1272919, -0.677655, 1.0]], ['2, k, 19', [-0.08779572, -0.7370175, 1.0]], ['2, k, 20', [-0.1965503, 0.691835, 1.0]], ['2, k, 21', [-0.5937009, 0.8121762, 1.0]], ['2, k, 22', [-0.5979237, 0.8017667, 1.0]], ['2, k, 23', [0.04130113, 0.006668813, 1.0]], ['2, k, 24', [0.07853924, 0.07832698, 1.0]]]
[['2, k, 0', [-0.1944904, 0.122709, 1.0]], ['2, k, 1', [-0.1960742, 0.4521437, 1.0]], ['2, k, 2', [-0.196791, 0.7697666, 1.0]], ['2, k, 3', [-0.179444, 0.8999864, 1.0]], ['2, k, 4', [-0.3381253, 0.6604531, 1.0]], ['2, k, 5', [-0.4214118, 0.7606723, 1.0]], ['2, k, 6', [-0.5160437, 0.8489995, 1.0]], ['2, k, 7', [-0.5541955, 0.875425, 1.0]], ['2, k, 8', [-0.01384746, 0.646705, 1.0]], ['2, k, 9', [0.03959342, 0.3823495, 1.0]], ['2, k, 10', [0.06242172, 0.1557445, 1.0]], ['2, k, 11', [0.03972063, 0.07548296, 1.0]], ['2, k, 12', [-0.2708501, 0.1225299, 1.0]], ['2, k, 13', [-0.30191, -0.3338382, 1.0]], ['2, k, 14', [-0.3063423, -0.6819794, 1.0]], ['2, k, 15', [-0.2897707, -0.7472625, 1.0]], ['2, k, 16', [-0.1117637, 0.119219, 1.0]], ['2, k, 17', [-0.1218792, -0.3338403, 1.0]], ['2, k, 18', [-0.1300419, -0.6757789, 1.0]], ['2, k, 19', [-0.08629004, -0.7371129, 1.0]], ['2, k, 20', [-0.19682, 0.6921647, 1.0]], ['2, k, 21', [-0.5721096, 0.8874838, 1.0]], ['2, k, 22', [-0.5935295, 0.8811684, 1.0]], ['2, k, 23', [0.03444005, -0.009733868, 1.0]], ['2, k, 24', [0.0784324, 0.07848056, 1.0]]]
[['2, k, 0', [-0.1954394, 0.1247412, 1.0]], ['2, k, 1', [-0.1966218, 0.4529297, 1.0]], ['2, k, 2', [-0.1971307, 0.7699366, 1.0]], ['2, k, 3', [-0.1805148, 0.9006724, 1.0]], ['2, k, 4', [-0.3361006, 0.6719944, 1.0]], ['2, k, 5', [-0.4268669, 0.7711512, 1.0]], ['2, k, 6', [-0.4911908, 0.9019386, 1.0]], ['2, k, 7', [-0.5230446, 0.9284582, 1.0]], ['2, k, 8', [-0.01401638, 0.646642, 1.0]], ['2, k, 9', [0.03969304, 0.3833824, 1.0]], ['2, k, 10', [0.06213375, 0.1566911, 1.0]], ['2, k, 11', [0.04114897, 0.07540517, 1.0]], ['2, k, 12', [-0.2717833, 0.1251023, 1.0]], ['2, k, 13', [-0.3016891, -0.333591, 1.0]], ['2, k, 14', [-0.3063628, -0.68257, 1.0]], ['2, k, 15', [-0.2896808, -0.7472677, 1.0]], ['2, k, 16', [-0.1126782, 0.120639, 1.0]], ['2, k, 17', [-0.1217834, -0.3335973, 1.0]], ['2, k, 18', [-0.1318728, -0.675132, 1.0]], ['2, k, 19', [-0.08589357, -0.7363176, 1.0]], ['2, k, 20', [-0.1971795, 0.6924327, 1.0]], ['2, k, 21', [-0.5651674, 0.9572058, 1.0]], ['2, k, 22', [-0.5223571, 0.9675754, 1.0]], ['2, k, 23', [0.03566417, -0.01691784, 1.0]], ['2, k, 24', [0.07651205, 0.06719964, 1.0]]]
[['2, k, 0', [-0.195695, 0.1269164, 1.0]], ['2, k, 1', [-0.1970365, 0.4542349, 1.0]], ['2, k, 2', [-0.1974919, 0.7703764, 1.0]], ['2, k, 3', [-0.1812246, 0.9005831, 1.0]], ['2, k, 4', [-0.3351011, 0.682431, 1.0]], ['2, k, 5', [-0.4258913, 0.8002261, 1.0]], ['2, k, 6', [-0.4921714, 0.9779221, 1.0]], ['2, k, 7', [-0.4945772, 0.9633778, 1.0]], ['2, k, 8', [-0.01456423, 0.6476801, 1.0]], ['2, k, 9', [0.03966164, 0.3836421, 1.0]], ['2, k, 10', [0.06208215, 0.1569077, 1.0]], ['2, k, 11', [0.04147789, 0.07851483, 1.0]], ['2, k, 12', [-0.2718379, 0.1271992, 1.0]], ['2, k, 13', [-0.3015264, -0.3336893, 1.0]], ['2, k, 14', [-0.3078912, -0.6824578, 1.0]], ['2, k, 15', [-0.2884919, -0.7475628, 1.0]], ['2, k, 16', [-0.1131396, 0.122735, 1.0]], ['2, k, 17', [-0.1217636, -0.3337151, 1.0]], ['2, k, 18', [-0.1302222, -0.6770712, 1.0]], ['2, k, 19', [-0.08688779, -0.7360718, 1.0]], ['2, k, 20', [-0.1975588, 0.6930401, 1.0]], ['2, k, 21', [-0.5391234, 0.9862167, 1.0]], ['2, k, 22', [-0.517795, 1.034684, 1.0]], ['2, k, 23', [0.03696571, -0.01653827, 1.0]], ['2, k, 24', [0.07926922, 0.07227506, 1.0]]]
[['2, k, 0', [-0.1960418, 0.1287976, 1.0]], ['2, k, 1', [-0.1975416, 0.4558169, 1.0]], ['2, k, 2', [-0.1980271, 0.7713303, 1.0]], ['2, k, 3', [-0.1820304, 0.9005343, 1.0]], ['2, k, 4', [-0.3348219, 0.6858059, 1.0]], ['2, k, 5', [-0.4212828, 0.8227765, 1.0]], ['2, k, 6', [-0.4557467, 0.9929624, 1.0]], ['2, k, 7', [-0.4787406, 1.007397, 1.0]], ['2, k, 8', [-0.01490403, 0.6483046, 1.0]], ['2, k, 9', [0.03982135, 0.3849408, 1.0]], ['2, k, 10', [0.06037985, 0.1539849, 1.0]], ['2, k, 11', [0.03937734, 0.07387178, 1.0]], ['2, k, 12', [-0.2721453, 0.1286596, 1.0]], ['2, k, 13', [-0.3014363, -0.3336813, 1.0]], ['2, k, 14', [-0.3086591, -0.6821326, 1.0]], ['2, k, 15', [-0.2874633, -0.747413, 1.0]], ['2, k, 16', [-0.1135065, 0.1249648, 1.0]], ['2, k, 17', [-0.1218001, -0.3335223, 1.0]], ['2, k, 18', [-0.1301834, -0.6765583, 1.0]], ['2, k, 19', [-0.08698812, -0.7358075, 1.0]], ['2, k, 20', [-0.1980925, 0.6941475, 1.0]], ['2, k, 21', [-0.4984668, 1.039256, 1.0]], ['2, k, 22', [-0.4727818, 1.018354, 1.0]], ['2, k, 23', [0.03513079, -0.011336, 1.0]], ['2, k, 24', [0.07543679, 0.06077855, 1.0]]]
[['2, k, 0', [-0.1964557, 0.1302615, 1.0]], ['2, k, 1', [-0.19769, 0.4566367, 1.0]], ['2, k, 2', [-0.1979928, 0.7715745, 1.0]], ['2, k, 3', [-0.1834633, 0.9008246, 1.0]], ['2, k, 4', [-0.334676, 0.6894449, 1.0]], ['2, k, 5', [-0.4168563, 0.8404052, 1.0]], ['2, k, 6', [-0.4399226, 1.021804, 1.0]], ['2, k, 7', [-0.4465443, 0.9935971, 1.0]], ['2, k, 8', [-0.01655061, 0.6485087, 1.0]], ['2, k, 9', [0.04027249, 0.3859253, 1.0]], ['2, k, 10', [0.06027158, 0.1505452, 1.0]], ['2, k, 11', [0.0406653, 0.07046193, 1.0]], ['2, k, 12', [-0.2725941, 0.13004, 1.0]], ['2, k, 13', [-0.3013103, -0.3336212, 1.0]], ['2, k, 14', [-0.3086875, -0.6821579, 1.0]], ['2, k, 15', [-0.2872491, -0.7469496, 1.0]], ['2, k, 16', [-0.1138871, 0.1265624, 1.0]], ['2, k, 17', [-0.1218157, -0.3335113, 1.0]], ['2, k, 18', [-0.1324143, -0.6751791, 1.0]], ['2, k, 19', [-0.08678356, -0.7349377, 1.0]], ['2, k, 20', [-0.198097, 0.6945136, 1.0]], ['2, k, 21', [-0.4720235, 1.049486, 1.0]], ['2, k, 22', [-0.439415, 1.036697, 1.0]], ['2, k, 23', [0.03563758, -0.01843138, 1.0]], ['2, k, 24', [0.07966964, 0.07270693, 1.0]]]
[['2, k, 0', [-0.1967104, 0.1309472, 1.0]], ['2, k, 1', [-0.1980752, 0.4574259, 1.0]], ['2, k, 2', [-0.1985037, 0.772226, 1.0]], ['2, k, 3', [-0.1847606, 0.9013083, 1.0]], ['2, k, 4', [-0.3347048, 0.6939938, 1.0]], ['2, k, 5', [-0.4117436, 0.8593351, 1.0]], ['2, k, 6', [-0.4248753, 1.055677, 1.0]], ['2, k, 7', [-0.4308885, 1.012934, 1.0]], ['2, k, 8', [-0.01853406, 0.6486403, 1.0]], ['2, k, 9', [0.04128831, 0.3877064, 1.0]], ['2, k, 10', [0.0581667, 0.1190301, 1.0]], ['2, k, 11', [0.0368712, 0.0602959, 1.0]], ['2, k, 12', [-0.2728665, 0.1306743, 1.0]], ['2, k, 13', [-0.3013285, -0.3336841, 1.0]], ['2, k, 14', [-0.3090404, -0.6821833, 1.0]], ['2, k, 15', [-0.2866336, -0.7466261, 1.0]], ['2, k, 16', [-0.114096, 0.1272025, 1.0]], ['2, k, 17', [-0.1218922, -0.3338336, 1.0]], ['2, k, 18', [-0.1325001, -0.6765395, 1.0]], ['2, k, 19', [-0.08647718, -0.735356, 1.0]], ['2, k, 20', [-0.1985752, 0.6952232, 1.0]], ['2, k, 21', [-0.4525392, 1.07601, 1.0]], ['2, k, 22', [-0.4055096, 1.031168, 1.0]], ['2, k, 23', [0.02257967, -0.04466996, 1.0]], ['2, k, 24', [0.07223377, 0.04365347, 1.0]]]
[['2, k, 0', [-0.1971389, 0.1328217, 1.0]], ['2, k, 1', [-0.1991873, 0.4582813, 1.0]], ['2, k, 2', [-0.2008831, 0.7718964, 1.0]], ['2, k, 3', [-0.1857752, 0.9015926, 1.0]], ['2, k, 4', [-0.3357929, 0.6987668, 1.0]], ['2, k, 5', [-0.4003103, 0.9142859, 1.0]], ['2, k, 6', [-0.4267519, 1.100269, 1.0]], ['2, k, 7', [-0.4182809, 1.026979, 1.0]], ['2, k, 8', [-0.02042219, 0.6481463, 1.0]], ['2, k, 9', [0.04167653, 0.388688, 1.0]], ['2, k, 10', [0.05768156, 0.117336, 1.0]], ['2, k, 11', [0.03655477, 0.05889268, 1.0]], ['2, k, 12', [-0.2732043, 0.1325329, 1.0]], ['2, k, 13', [-0.3014501, -0.3338106, 1.0]], ['2, k, 14', [-0.3108932, -0.6829642, 1.0]], ['2, k, 15', [-0.2851087, -0.7470745, 1.0]], ['2, k, 16', [-0.1146093, 0.1289911, 1.0]], ['2, k, 17', [-0.1220296, -0.334094, 1.0]], ['2, k, 18', [-0.132764, -0.6764541, 1.0]], ['2, k, 19', [-0.08655013, -0.7351649, 1.0]], ['2, k, 20', [-0.2005518, 0.6952785, 1.0]], ['2, k, 21', [-0.4354956, 1.094215, 1.0]], ['2, k, 22', [-0.3935223, 1.046117, 1.0]], ['2, k, 23', [0.03404895, -0.02823627, 1.0]], ['2, k, 24', [0.06842706, 0.03058763, 1.0]]]
[['2, k, 0', [-0.1978611, 0.1355597, 1.0]], ['2, k, 1', [-0.1995853, 0.4589673, 1.0]], ['2, k, 2', [-0.2010129, 0.771812, 1.0]], ['2, k, 3', [-0.1858843, 0.9018008, 1.0]], ['2, k, 4', [-0.3373135, 0.7131464, 1.0]], ['2, k, 5', [-0.3984753, 0.9216897, 1.0]], ['2, k, 6', [-0.4111567, 1.126784, 1.0]], ['2, k, 7', [-0.4208775, 1.126647, 1.0]], ['2, k, 8', [-0.02185116, 0.6478444, 1.0]], ['2, k, 9', [0.04260356, 0.3921268, 1.0]], ['2, k, 10', [0.05809093, 0.1245168, 1.0]], ['2, k, 11', [0.0382496, 0.06328577, 1.0]], ['2, k, 12', [-0.2734601, 0.1350117, 1.0]], ['2, k, 13', [-0.3016407, -0.3339311, 1.0]], ['2, k, 14', [-0.3117403, -0.6829621, 1.0]], ['2, k, 15', [-0.2847812, -0.7468066, 1.0]], ['2, k, 16', [-0.1160671, 0.1323878, 1.0]], ['2, k, 17', [-0.1222915, -0.333677, 1.0]], ['2, k, 18', [-0.1326984, -0.6763009, 1.0]], ['2, k, 19', [-0.08784524, -0.7345936, 1.0]], ['2, k, 20', [-0.2007032, 0.6952882, 1.0]], ['2, k, 21', [-0.418658, 1.128015, 1.0]], ['2, k, 22', [-0.4150027, 1.110925, 1.0]], ['2, k, 23', [0.02576065, -0.038347, 1.0]], ['2, k, 24', [0.07733752, 0.06031818, 1.0]]]
[['2, k, 0', [-0.1993776, 0.1417161, 1.0]], ['2, k, 1', [-0.2005678, 0.4609859, 1.0]], ['2, k, 2', [-0.2013563, 0.7717772, 1.0]], ['2, k, 3', [-0.1871494, 0.9019788, 1.0]], ['2, k, 4', [-0.3398525, 0.7225598, 1.0]], ['2, k, 5', [-0.3928038, 0.9414881, 1.0]], ['2, k, 6', [-0.3900011, 1.155621, 1.0]], ['2, k, 7', [-0.4252325, 1.143781, 1.0]], ['2, k, 8', [-0.02310795, 0.647709, 1.0]], ['2, k, 9', [0.04287504, 0.3933966, 1.0]], ['2, k, 10', [0.05804248, 0.1242976, 1.0]], ['2, k, 11', [0.03645845, 0.06313468, 1.0]], ['2, k, 12', [-0.2740828, 0.141597, 1.0]], ['2, k, 13', [-0.3017869, -0.3343205, 1.0]], ['2, k, 14', [-0.3126398, -0.683733, 1.0]], ['2, k, 15', [-0.2843612, -0.7475542, 1.0]], ['2, k, 16', [-0.118401, 0.1379103, 1.0]], ['2, k, 17', [-0.1223571, -0.3336989, 1.0]], ['2, k, 18', [-0.1327261, -0.6756148, 1.0]], ['2, k, 19', [-0.08756499, -0.7351819, 1.0]], ['2, k, 20', [-0.2011526, 0.6955079, 1.0]], ['2, k, 21', [-0.4240733, 1.142606, 1.0]], ['2, k, 22', [-0.4193841, 1.128071, 1.0]], ['2, k, 23', [0.03325851, -0.01812447, 1.0]], ['2, k, 24', [0.07077067, 0.03335173, 1.0]]]
[['2, k, 0', [-0.1993902, 0.1433693, 1.0]], ['2, k, 1', [-0.2030076, 0.4637268, 1.0]], ['2, k, 2', [-0.2077971, 0.7739895, 1.0]], ['2, k, 3', [-0.1880162, 0.9026241, 1.0]], ['2, k, 4', [-0.3430882, 0.7299818, 1.0]], ['2, k, 5', [-0.3901266, 0.9458873, 1.0]], ['2, k, 6', [-0.3844845, 1.161683, 1.0]], ['2, k, 7', [-0.3911024, 1.164594, 1.0]], ['2, k, 8', [-0.02409785, 0.6477398, 1.0]], ['2, k, 9', [0.04307276, 0.3942885, 1.0]], ['2, k, 10', [0.05832429, 0.1277535, 1.0]], ['2, k, 11', [0.03705851, 0.06249749, 1.0]], ['2, k, 12', [-0.2738501, 0.1431348, 1.0]], ['2, k, 13', [-0.301682, -0.3337199, 1.0]], ['2, k, 14', [-0.3125965, -0.6836479, 1.0]], ['2, k, 15', [-0.2892936, -0.7478089, 1.0]], ['2, k, 16', [-0.1186353, 0.1395495, 1.0]], ['2, k, 17', [-0.1224869, -0.3335926, 1.0]], ['2, k, 18', [-0.1321247, -0.677077, 1.0]], ['2, k, 19', [-0.0873222, -0.7353051, 1.0]], ['2, k, 20', [-0.2065616, 0.6980938, 1.0]], ['2, k, 21', [-0.3839919, 1.172684, 1.0]], ['2, k, 22', [-0.4050446, 1.146015, 1.0]], ['2, k, 23', [0.02618023, -0.03557286, 1.0]], ['2, k, 24', [0.06623839, 0.02852395, 1.0]]]
[['2, k, 0', [-0.2001492, 0.1476345, 1.0]], ['2, k, 1', [-0.2035635, 0.4651808, 1.0]], ['2, k, 2', [-0.2079538, 0.7739788, 1.0]], ['2, k, 3', [-0.1974729, 0.9009538, 1.0]], ['2, k, 4', [-0.3459064, 0.734737, 1.0]], ['2, k, 5', [-0.3883257, 0.9568067, 1.0]], ['2, k, 6', [-0.3712751, 1.174379, 1.0]], ['2, k, 7', [-0.3800008, 1.160496, 1.0]], ['2, k, 8', [-0.02519631, 0.6473693, 1.0]], ['2, k, 9', [0.04316705, 0.3956493, 1.0]], ['2, k, 10', [0.06172079, 0.1510552, 1.0]], ['2, k, 11', [0.03964819, 0.06830905, 1.0]], ['2, k, 12', [-0.2739359, 0.146878, 1.0]], ['2, k, 13', [-0.3018581, -0.3338579, 1.0]], ['2, k, 14', [-0.3126376, -0.6834425, 1.0]], ['2, k, 15', [-0.2922258, -0.7475052, 1.0]], ['2, k, 16', [-0.1201186, 0.1442256, 1.0]], ['2, k, 17', [-0.1227588, -0.3332645, 1.0]], ['2, k, 18', [-0.1331189, -0.6756809, 1.0]], ['2, k, 19', [-0.08761521, -0.7346359, 1.0]], ['2, k, 20', [-0.2067638, 0.6982948, 1.0]], ['2, k, 21', [-0.3729248, 1.168559, 1.0]], ['2, k, 22', [-0.3760799, 1.148522, 1.0]], ['2, k, 23', [0.03428553, -0.02513892, 1.0]], ['2, k, 24', [0.0841194, 0.09016225, 1.0]]]
