[[0, -0.1136591, 0.06689323, 2.446447, 1], [1, -0.1157456, 0.3792099, 2.412896, 1], [2, -0.1176332, 0.6811188, 2.36775, 1], [3, -0.1287453, 0.8288503, 2.330963, 1], [4, -0.3002784, 0.546719, 2.350864, 1], [5, -0.3488477, 0.2776398, 2.38914, 1], [6, -0.3629778, 0.05030876, 2.352259, 1], [7, -0.3666977, -0.006410361, 2.338183, 1], [8, 0.05915431, 0.5481447, 2.378035, 1], [9, 0.1036334, 0.2746156, 2.415018, 1], [10, 0.1398562, 0.04812065, 2.381922, 1], [11, 0.1503796, -0.021505, 2.370492, 1], [12, -0.1924552, 0.06561584, 2.403669, 1], [13, -0.2178489, -0.3076144, 2.464055, 1], [14, -0.2234916, -0.6383691, 2.532325, 1], [15, -0.2342613, -0.7031687, 2.449162, 1], [16, -0.0316158, 0.06614283, 2.417636, 1], [17, -0.02384747, -0.3007391, 2.476346, 1], [18, -0.04102378, -0.6281146, 2.543297, 1], [19, -0.0129629, -0.7024851, 2.47402, 1], [20, -0.1172401, 0.6071416, 2.381142, 1], [21, -0.3743374, -0.08018919, 2.301734, 1], [22, -0.4038405, 0.03523631, 2.2922, 1], [23, 0.1533889, -0.08817337, 2.343463, 1], [24, 0.1809104, 0.01150557, 2.312162, 1]]
[[0, -0.1092703, 0.07339254, 2.453503, 1], [1, -0.118331, 0.3841439, 2.422798, 1], [2, -0.1269866, 0.6845127, 2.380191, 1], [3, -0.1391444, 0.8356206, 2.349749, 1], [4, -0.3026927, 0.5481322, 2.364616, 1], [5, -0.3490057, 0.2993651, 2.403296, 1], [6, -0.3543268, 0.08376076, 2.314746, 1], [7, -0.3712922, 0.03374933, 2.29035, 1], [8, 0.05269087, 0.5547133, 2.389346, 1], [9, 0.09989866, 0.2791172, 2.429389, 1], [10, 0.135384, 0.0429849, 2.400008, 1], [11, 0.137729, -0.0220703, 2.393696, 1], [12, -0.1875495, 0.07100027, 2.410607, 1], [13, -0.2195349, -0.3062695, 2.468207, 1], [14, -0.2247442, -0.6366223, 2.53229, 1], [15, -0.2355811, -0.7014117, 2.447422, 1], [16, -0.02783473, 0.07359737, 2.424585, 1], [17, -0.02566899, -0.3025862, 2.48176, 1], [18, -0.04243635, -0.6286533, 2.54537, 1], [19, -0.01153056, -0.7015237, 2.471252, 1], [20, -0.1249195, 0.6108941, 2.393002, 1], [21, -0.3842528, -0.03835915, 2.223754, 1], [22, -0.4048688, 0.07832807, 2.262111, 1], [23, 0.1386941, -0.09365795, 2.368056, 1], [24, 0.1821415, -0.001529838, 2.341319, 1]]
[[0, -0.1100269, 0.07306411, 2.453498, 1], [1, -0.1185545, 0.3840581, 2.422791, 1], [2, -0.126987, 0.6845128, 2.380191, 1], [3, -0.1392168, 0.8355973, 2.349679, 1], [4, -0.3030753, 0.547748, 2.364687, 1], [5, -0.3491973, 0.2961315, 2.402365, 1], [6, -0.3576069, 0.07603876, 2.327796, 1], [7, -0.3736309, 0.01538775, 2.307365, 1], [8, 0.05272493, 0.5544917, 2.389331, 1], [9, 0.0995114, 0.2788166, 2.429584, 1], [10, 0.1347496, 0.04298157, 2.40025, 1], [11, 0.1373893, -0.02120846, 2.394213, 1], [12, -0.1883084, 0.07069718, 2.410583, 1], [13, -0.2195788, -0.3066231, 2.468194, 1], [14, -0.2243632, -0.6375893, 2.532235, 1], [15, -0.2350807, -0.7028984, 2.448542, 1], [16, -0.0285579, 0.07326013, 2.424593, 1], [17, -0.02568725, -0.302554, 2.481688, 1], [18, -0.04242804, -0.6286102, 2.545309, 1], [19, -0.01073371, -0.7025746, 2.469501, 1], [20, -0.1249387, 0.6108887, 2.393, 1], [21, -0.3925731, -0.05792262, 2.252654, 1], [22, -0.4090978, 0.0619189, 2.274706, 1], [23, 0.136312, -0.09425159, 2.37743, 1], [24, 0.1814619, -0.002030408, 2.339916, 1]]
[[0, -0.110653, 0.07286502, 2.453489, 1], [1, -0.1189626, 0.3839279, 2.42278, 1], [2, -0.1271327, 0.6844597, 2.380189, 1], [3, -0.1392967, 0.835512, 2.349657, 1], [4, -0.3036081, 0.5474159, 2.364987, 1], [5, -0.349321, 0.2936558, 2.401765, 1], [6, -0.3625201, 0.06926518, 2.338794, 1], [7, -0.3766008, 0.005263778, 2.324375, 1], [8, 0.05242885, 0.5543978, 2.389148, 1], [9, 0.09930678, 0.2786183, 2.429565, 1], [10, 0.1344774, 0.04274832, 2.400241, 1], [11, 0.1376223, -0.0224088, 2.395007, 1], [12, -0.1889345, 0.07052539, 2.410662, 1], [13, -0.2195607, -0.3068167, 2.468316, 1], [14, -0.224427, -0.6376436, 2.532222, 1], [15, -0.2348529, -0.7029162, 2.448748, 1], [16, -0.02917254, 0.07303968, 2.424492, 1], [17, -0.02567944, -0.3025569, 2.481691, 1], [18, -0.04229527, -0.6281645, 2.545162, 1], [19, -0.01182937, -0.7021198, 2.472139, 1], [20, -0.1251477, 0.6108176, 2.392994, 1], [21, -0.3938877, -0.07139168, 2.274199, 1], [22, -0.4139461, 0.05475226, 2.2915, 1], [23, 0.135471, -0.09548327, 2.371582, 1], [24, 0.1853776, -0.01625136, 2.341409, 1]]
[[0, -0.1111929, 0.07273667, 2.453494, 1], [1, -0.1191371, 0.3839504, 2.422835, 1], [2, -0.1271291, 0.6845759, 2.380297, 1], [3, -0.1394959, 0.835515, 2.349834, 1], [4, -0.3038622, 0.5472076, 2.364849, 1], [5, -0.3487954, 0.2879049, 2.401069, 1], [6, -0.3653072, 0.0613675, 2.345333, 1], [7, -0.3780335, -0.001837245, 2.338927, 1], [8, 0.05232542, 0.5543396, 2.389035, 1], [9, 0.09927563, 0.2785686, 2.429558, 1], [10, 0.1335897, 0.04194522, 2.400865, 1], [11, 0.1358916, -0.02140353, 2.396791, 1], [12, -0.1894951, 0.07042892, 2.410633, 1], [13, -0.2196802, -0.3070333, 2.468441, 1], [14, -0.2243116, -0.6376863, 2.532313, 1], [15, -0.235094, -0.7030214, 2.44764, 1], [16, -0.02967324, 0.07288767, 2.424526, 1], [17, -0.02575702, -0.3024557, 2.481703, 1], [18, -0.04216018, -0.6277955, 2.54504, 1], [19, -0.01178186, -0.7020806, 2.47208, 1], [20, -0.1251844, 0.6108973, 2.393073, 1], [21, -0.3954982, -0.08059373, 2.284805, 1], [22, -0.4150958, 0.05277117, 2.305846, 1], [23, 0.1327444, -0.09466659, 2.376953, 1], [24, 0.1787727, 0.00183538, 2.343934, 1]]
[[0, -0.1124132, 0.07257479, 2.453196, 1], [1, -0.1199633, 0.3838726, 2.422697, 1], [2, -0.1274828, 0.6845734, 2.380286, 1], [3, -0.1397315, 0.8355482, 2.349515, 1], [4, -0.3044769, 0.5469416, 2.364673, 1], [5, -0.3487403, 0.2873833, 2.400927, 1], [6, -0.3642226, 0.05595303, 2.351681, 1], [7, -0.376718, -0.008475437, 2.349112, 1], [8, 0.05224192, 0.5543939, 2.388935, 1], [9, 0.09919956, 0.2784761, 2.429547, 1], [10, 0.1334542, 0.04191241, 2.400933, 1], [11, 0.1368976, -0.02164591, 2.393359, 1], [12, -0.1907074, 0.07035544, 2.410437, 1], [13, -0.2197732, -0.3068624, 2.468417, 1], [14, -0.2246302, -0.6374552, 2.532676, 1], [15, -0.235049, -0.7030095, 2.447628, 1], [16, -0.03087061, 0.07264246, 2.424117, 1], [17, -0.02582125, -0.3024248, 2.481623, 1], [18, -0.04213602, -0.6278149, 2.545059, 1], [19, -0.01121273, -0.7014077, 2.46946, 1], [20, -0.125653, 0.6108815, 2.393035, 1], [21, -0.3924471, -0.08192444, 2.309563, 1], [22, -0.4163316, 0.04369953, 2.311188, 1], [23, 0.1386939, -0.09208332, 2.366939, 1], [24, 0.182807, -0.00541847, 2.341638, 1]]
[[0, -0.1129341, 0.07229409, 2.45312, 1], [1, -0.1201597, 0.3837817, 2.422665, 1], [2, -0.1274861, 0.6845731, 2.380285, 1], [3, -0.1398868, 0.835537, 2.349439, 1], [4, -0.3048887, 0.546693, 2.364541, 1], [5, -0.3482487, 0.2818238, 2.401829, 1], [6, -0.365085, 0.04878024, 2.359493, 1], [7, -0.3781093, -0.01015976, 2.357972, 1], [8, 0.05217271, 0.5543929, 2.388942, 1], [9, 0.09915345, 0.2784064, 2.429432, 1], [10, 0.1325044, 0.04221148, 2.400822, 1], [11, 0.1353718, -0.02159898, 2.393088, 1], [12, -0.1911663, 0.07008996, 2.410429, 1], [13, -0.2199814, -0.3069381, 2.468392, 1], [14, -0.224766, -0.6375095, 2.532743, 1], [15, -0.2352497, -0.7032619, 2.448299, 1], [16, -0.03144076, 0.07235593, 2.423961, 1], [17, -0.02592542, -0.3024775, 2.481637, 1], [18, -0.04215931, -0.6277393, 2.545216, 1], [19, -0.01152791, -0.7008388, 2.468437, 1], [20, -0.1256801, 0.6108729, 2.393029, 1], [21, -0.3927333, -0.08753133, 2.318569, 1], [22, -0.4177524, 0.03936686, 2.32, 1], [23, 0.1363981, -0.09475975, 2.3725, 1], [24, 0.1815028, -0.009334261, 2.337385, 1]]
[[0, -0.1149092, 0.07160821, 2.453349, 1], [1, -0.1213198, 0.3835196, 2.422662, 1], [2, -0.1279136, 0.6846115, 2.380204, 1], [3, -0.1403839, 0.8355221, 2.349235, 1], [4, -0.3063904, 0.5458708, 2.364343, 1], [5, -0.34819, 0.2777798, 2.405891, 1], [6, -0.3636987, 0.04414869, 2.373054, 1], [7, -0.3722351, -0.01300479, 2.369774, 1], [8, 0.05198067, 0.5542814, 2.388755, 1], [9, 0.0989538, 0.2779092, 2.429416, 1], [10, 0.1321814, 0.04452766, 2.401086, 1], [11, 0.1365314, -0.02059359, 2.393426, 1], [12, -0.1932992, 0.06942628, 2.410736, 1], [13, -0.2200248, -0.3073057, 2.468648, 1], [14, -0.2251685, -0.6367797, 2.532781, 1], [15, -0.2349479, -0.701789, 2.448638, 1], [16, -0.03320158, 0.07167685, 2.424127, 1], [17, -0.0259747, -0.3019747, 2.481785, 1], [18, -0.04192561, -0.6269829, 2.545236, 1], [19, -0.009600314, -0.6999138, 2.465078, 1], [20, -0.126279, 0.6108541, 2.392967, 1], [21, -0.3842194, -0.08767276, 2.329231, 1], [22, -0.4172638, 0.03227093, 2.3405, 1], [23, 0.1399516, -0.09195863, 2.367043, 1], [24, 0.175879, 0.009157848, 2.339484, 1]]
[[0, -0.1153905, 0.0715225, 2.453454, 1], [1, -0.1216713, 0.3835067, 2.422704, 1], [2, -0.1280534, 0.6846617, 2.380202, 1], [3, -0.140575, 0.8354779, 2.349293, 1], [4, -0.3069568, 0.5457134, 2.364444, 1], [5, -0.3482581, 0.2774243, 2.406582, 1], [6, -0.3634455, 0.04296529, 2.374463, 1], [7, -0.3717702, -0.01475, 2.37068, 1], [8, 0.05169762, 0.5543277, 2.38863, 1], [9, 0.09888875, 0.2778271, 2.429304, 1], [10, 0.1321769, 0.04450316, 2.401061, 1], [11, 0.1376994, -0.02068282, 2.393029, 1], [12, -0.193762, 0.06933083, 2.410793, 1], [13, -0.2201136, -0.3072247, 2.468487, 1], [14, -0.2254361, -0.6367991, 2.533782, 1], [15, -0.2354941, -0.7019029, 2.447929, 1], [16, -0.03368361, 0.07160553, 2.42428, 1], [17, -0.02597816, -0.3020571, 2.48179, 1], [18, -0.04186878, -0.6271217, 2.545265, 1], [19, -0.009912536, -0.7002772, 2.466311, 1], [20, -0.1264738, 0.6108937, 2.392971, 1], [21, -0.3773795, -0.09267095, 2.331326, 1], [22, -0.4162405, 0.03281192, 2.338272, 1], [23, 0.1369106, -0.09189498, 2.367649, 1], [24, 0.1806975, 0.0001903887, 2.340725, 1]]
[[0, -0.1156836, 0.07137656, 2.453462, 1], [1, -0.1217943, 0.3834317, 2.422706, 1], [2, -0.1280544, 0.6846543, 2.380201, 1], [3, -0.1409191, 0.8354233, 2.349364, 1], [4, -0.3073165, 0.5456454, 2.364349, 1], [5, -0.3482864, 0.2774233, 2.406751, 1], [6, -0.3632911, 0.04246533, 2.374932, 1], [7, -0.3710078, -0.01663024, 2.369909, 1], [8, 0.05166207, 0.5542299, 2.388556, 1], [9, 0.09878972, 0.277777, 2.429198, 1], [10, 0.1320862, 0.04464802, 2.401006, 1], [11, 0.1355886, -0.01895959, 2.392737, 1], [12, -0.1940573, 0.06919988, 2.410843, 1], [13, -0.2201799, -0.3075317, 2.46861, 1], [14, -0.2249432, -0.6372185, 2.534021, 1], [15, -0.2351535, -0.7021656, 2.449027, 1], [16, -0.03396616, 0.07144836, 2.424244, 1], [17, -0.02597616, -0.3023235, 2.481649, 1], [18, -0.04178249, -0.6271898, 2.545011, 1], [19, -0.01270699, -0.7003927, 2.469224, 1], [20, -0.1264906, 0.610875, 2.392969, 1], [21, -0.3847513, -0.0913055, 2.3377, 1], [22, -0.4158986, 0.02731654, 2.334152, 1], [23, 0.1339454, -0.08998957, 2.371235, 1], [24, 0.1801817, 0.0006381514, 2.339646, 1]]
[[0, -0.1159858, 0.07112205, 2.453472, 1], [1, -0.1220019, 0.3832941, 2.422641, 1], [2, -0.1281278, 0.6846243, 2.3801, 1], [3, -0.1411892, 0.8353804, 2.34935, 1], [4, -0.3075845, 0.5454664, 2.364267, 1], [5, -0.3482588, 0.2770429, 2.407012, 1], [6, -0.3630428, 0.04168526, 2.37462, 1], [7, -0.3702339, -0.01949809, 2.3656, 1], [8, 0.05141282, 0.5542434, 2.388263, 1], [9, 0.09868743, 0.2778485, 2.428892, 1], [10, 0.1320074, 0.0445579, 2.400818, 1], [11, 0.1354778, -0.02040856, 2.390703, 1], [12, -0.1944222, 0.06890351, 2.411101, 1], [13, -0.2201503, -0.3077097, 2.468577, 1], [14, -0.2250489, -0.6371526, 2.533673, 1], [15, -0.2354875, -0.7029936, 2.452969, 1], [16, -0.03427728, 0.07117405, 2.424025, 1], [17, -0.0259868, -0.3025912, 2.481668, 1], [18, -0.04171485, -0.627285, 2.544786, 1], [19, -0.009307611, -0.702121, 2.465151, 1], [20, -0.1265989, 0.6108216, 2.392873, 1], [21, -0.3818028, -0.09447882, 2.329225, 1], [22, -0.4164811, 0.03185344, 2.332831, 1], [23, 0.137304, -0.09133776, 2.369816, 1], [24, 0.1757215, 0.01009884, 2.334, 1]]
[[0, -0.1162937, 0.07104319, 2.453485, 1], [1, -0.1224568, 0.3832241, 2.422654, 1], [2, -0.1285696, 0.684617, 2.380106, 1], [3, -0.1415684, 0.8353767, 2.349334, 1], [4, -0.3077546, 0.5453306, 2.364205, 1], [5, -0.3483259, 0.2774384, 2.40688, 1], [6, -0.3628849, 0.04124746, 2.374164, 1], [7, -0.3698618, -0.01834403, 2.36098, 1], [8, 0.05111172, 0.5540408, 2.388169, 1], [9, 0.09856942, 0.2779108, 2.428625, 1], [10, 0.1320204, 0.0449911, 2.400554, 1], [11, 0.1350452, -0.01907379, 2.390163, 1], [12, -0.1947661, 0.06882003, 2.411216, 1], [13, -0.2201997, -0.3078866, 2.468667, 1], [14, -0.2251966, -0.6370121, 2.533004, 1], [15, -0.235816, -0.7035122, 2.451672, 1], [16, -0.03455187, 0.07110362, 2.423943, 1], [17, -0.02607736, -0.3023969, 2.48155, 1], [18, -0.04185454, -0.6273755, 2.545001, 1], [19, -0.009548673, -0.7021253, 2.466302, 1], [20, -0.1270692, 0.6107944, 2.392879, 1], [21, -0.3846518, -0.09346301, 2.323148, 1], [22, -0.4107164, 0.03310228, 2.323286, 1], [23, 0.1363201, -0.08838983, 2.359293, 1], [24, 0.176573, 0.005204459, 2.335999, 1]]
[[0, -0.1164636, 0.07096546, 2.453492, 1], [1, -0.1225684, 0.3832066, 2.422707, 1], [2, -0.1286143, 0.6846606, 2.380202, 1], [3, -0.1419104, 0.8351704, 2.349408, 1], [4, -0.3079261, 0.5453064, 2.364154, 1], [5, -0.3482172, 0.276869, 2.406178, 1], [6, -0.3621307, 0.04144819, 2.371476, 1], [7, -0.3695703, -0.01391484, 2.35182, 1], [8, 0.05110598, 0.5540475, 2.388188, 1], [9, 0.09852079, 0.2779764, 2.42857, 1], [10, 0.1319544, 0.04499108, 2.400428, 1], [11, 0.1363943, -0.01839277, 2.389774, 1], [12, -0.19495, 0.06873821, 2.411296, 1], [13, -0.2201801, -0.3079918, 2.468734, 1], [14, -0.2251463, -0.6369095, 2.532951, 1], [15, -0.2355255, -0.7031808, 2.450771, 1], [16, -0.03471007, 0.07103028, 2.423882, 1], [17, -0.02606254, -0.3023793, 2.481661, 1], [18, -0.04178162, -0.6275849, 2.545051, 1], [19, -0.01025667, -0.7020674, 2.466606, 1], [20, -0.1271321, 0.6108202, 2.392959, 1], [21, -0.3797398, -0.09211342, 2.312698, 1], [22, -0.4120689, -0.01083252, 2.327556, 1], [23, 0.1375163, -0.08957151, 2.361679, 1], [24, 0.179003, 0.005196004, 2.33775, 1]]
[[0, -0.1165752, 0.07095762, 2.453442, 1], [1, -0.1226889, 0.383216, 2.422729, 1], [2, -0.1287202, 0.6847093, 2.380308, 1], [3, -0.142117, 0.8351278, 2.349526, 1], [4, -0.30811, 0.5453131, 2.364224, 1], [5, -0.3482895, 0.2770748, 2.405316, 1], [6, -0.3602938, 0.04215867, 2.362943, 1], [7, -0.3680049, -0.01063196, 2.339615, 1], [8, 0.05100403, 0.5539663, 2.387979, 1], [9, 0.09845448, 0.2780575, 2.428512, 1], [10, 0.1318762, 0.04475987, 2.400019, 1], [11, 0.1361067, -0.01787306, 2.388261, 1], [12, -0.1950326, 0.06872146, 2.411257, 1], [13, -0.2203327, -0.3073277, 2.468414, 1], [14, -0.2251014, -0.6369475, 2.532912, 1], [15, -0.2352279, -0.7027857, 2.450049, 1], [16, -0.03484048, 0.07103878, 2.423818, 1], [17, -0.0260556, -0.3023353, 2.481592, 1], [18, -0.04157675, -0.6274993, 2.544785, 1], [19, -0.01002074, -0.7020748, 2.466269, 1], [20, -0.1272469, 0.6108561, 2.393041, 1], [21, -0.3845673, -0.08684033, 2.29959, 1], [22, -0.4043221, 0.0367836, 2.301846, 1], [23, 0.135345, -0.08852028, 2.362529, 1], [24, 0.1792481, 0.00447164, 2.337858, 1]]
[[0, -0.1166018, 0.0709694, 2.453441, 1], [1, -0.1227377, 0.3832504, 2.422816, 1], [2, -0.1287428, 0.6848137, 2.380608, 1], [3, -0.1423687, 0.8351821, 2.349733, 1], [4, -0.308145, 0.5452824, 2.36426, 1], [5, -0.3482863, 0.2768227, 2.404147, 1], [6, -0.3611095, 0.05195864, 2.349282, 1], [7, -0.3734401, -0.004226915, 2.322388, 1], [8, 0.05087709, 0.5539617, 2.387937, 1], [9, 0.09836473, 0.2779882, 2.428456, 1], [10, 0.1318843, 0.04462275, 2.399912, 1], [11, 0.1358352, -0.01935689, 2.390158, 1], [12, -0.1950594, 0.06873003, 2.411287, 1], [13, -0.2204478, -0.3072361, 2.468508, 1], [14, -0.2251353, -0.6369463, 2.533086, 1], [15, -0.2350511, -0.7026064, 2.450311, 1], [16, -0.03488074, 0.07106538, 2.423779, 1], [17, -0.02619204, -0.3023194, 2.481609, 1], [18, -0.04175868, -0.6275324, 2.544724, 1], [19, -0.009930772, -0.7019382, 2.4663, 1], [20, -0.1272878, 0.6109363, 2.393272, 1], [21, -0.3868037, -0.08296171, 2.273453, 1], [22, -0.4168697, 0.02013688, 2.300733, 1], [23, 0.1347872, -0.09053034, 2.365588, 1], [24, 0.1776738, 0.00488088, 2.339177, 1]]
[[0, -0.1166086, 0.07097198, 2.453442, 1], [1, -0.1227787, 0.3832678, 2.422813, 1], [2, -0.1288021, 0.6848619, 2.38059, 1], [3, -0.1424813, 0.8351428, 2.349878, 1], [4, -0.3083284, 0.5454761, 2.364335, 1], [5, -0.3492846, 0.2778477, 2.402366, 1], [6, -0.3629668, 0.05680797, 2.332463, 1], [7, -0.3771043, 0.004459611, 2.299483, 1], [8, 0.05074672, 0.5538874, 2.387748, 1], [9, 0.09842156, 0.277899, 2.42825, 1], [10, 0.1318216, 0.04503296, 2.399184, 1], [11, 0.1353931, -0.01941295, 2.388474, 1], [12, -0.1950656, 0.06873178, 2.411289, 1], [13, -0.2204382, -0.3072012, 2.468562, 1], [14, -0.2249845, -0.6357561, 2.532589, 1], [15, -0.2347528, -0.7026652, 2.449744, 1], [16, -0.03488569, 0.07106914, 2.423777, 1], [17, -0.02630983, -0.3025762, 2.481632, 1], [18, -0.04235305, -0.6276976, 2.544621, 1], [19, -0.009430946, -0.7019658, 2.465594, 1], [20, -0.1273471, 0.6109757, 2.393258, 1], [21, -0.3924646, -0.06894114, 2.256423, 1], [22, -0.409719, 0.05403066, 2.270334, 1], [23, 0.1359178, -0.09067141, 2.358117, 1], [24, 0.1754475, 0.009525619, 2.334869, 1]]
[[0, -0.1165542, 0.07090443, 2.45349, 1], [1, -0.1227576, 0.3832664, 2.422856, 1], [2, -0.1287643, 0.6849411, 2.380661, 1], [3, -0.1425694, 0.8352152, 2.34994, 1], [4, -0.3083085, 0.5453829, 2.364379, 1], [5, -0.3496593, 0.2797638, 2.400923, 1], [6, -0.3661449, 0.06375569, 2.315478, 1], [7, -0.3773294, 0.02438449, 2.279659, 1], [8, 0.05065351, 0.5539358, 2.387816, 1], [9, 0.09835145, 0.2780197, 2.428055, 1], [10, 0.1319333, 0.04589432, 2.398777, 1], [11, 0.1354663, -0.01936206, 2.388525, 1], [12, -0.1949961, 0.06864023, 2.411405, 1], [13, -0.220471, -0.3074053, 2.468658, 1], [14, -0.2250057, -0.6355398, 2.532546, 1], [15, -0.2347581, -0.7027575, 2.449813, 1], [16, -0.0348344, 0.07101798, 2.423782, 1], [17, -0.02628118, -0.3026556, 2.481643, 1], [18, -0.04225586, -0.6276215, 2.544436, 1], [19, -0.009707324, -0.7019424, 2.465686, 1], [20, -0.1273194, 0.6110253, 2.393319, 1], [21, -0.3915809, -0.04998406, 2.223279, 1], [22, -0.4089359, 0.06970431, 2.251786, 1], [23, 0.1376914, -0.09121556, 2.359687, 1], [24, 0.1766036, 0.006984254, 2.336508, 1]]
[[0, -0.1165398, 0.07091029, 2.453494, 1], [1, -0.1227919, 0.3832616, 2.422884, 1], [2, -0.128907, 0.6849177, 2.380745, 1], [3, -0.1427248, 0.8352734, 2.350484, 1], [4, -0.308299, 0.5453948, 2.364399, 1], [5, -0.351477, 0.2880803, 2.397916, 1], [6, -0.3661418, 0.07659775, 2.300216, 1], [7, -0.3785576, 0.04100274, 2.255386, 1], [8, 0.05057966, 0.5539135, 2.38779, 1], [9, 0.09827776, 0.277916, 2.427885, 1], [10, 0.132084, 0.04626541, 2.398531, 1], [11, 0.135072, -0.01851773, 2.387915, 1], [12, -0.1949921, 0.06864244, 2.411406, 1], [13, -0.2204119, -0.3075388, 2.468735, 1], [14, -0.2248885, -0.6355991, 2.532378, 1], [15, -0.2347906, -0.702715, 2.449865, 1], [16, -0.03479694, 0.07103208, 2.423789, 1], [17, -0.02622876, -0.3025899, 2.481563, 1], [18, -0.04230691, -0.6276182, 2.544486, 1], [19, -0.009452046, -0.7015548, 2.465393, 1], [20, -0.1274356, 0.6110066, 2.393388, 1], [21, -0.3953918, -0.02715237, 2.197022, 1], [22, -0.4155762, 0.06807208, 2.231467, 1], [23, 0.1380762, -0.09096158, 2.374707, 1], [24, 0.1749364, 0.01025971, 2.33649, 1]]
[[0, -0.1162873, 0.07097697, 2.453653, 1], [1, -0.1226972, 0.3832839, 2.423063, 1], [2, -0.12888, 0.6849245, 2.380968, 1], [3, -0.1428207, 0.8353955, 2.350661, 1], [4, -0.3083005, 0.5453952, 2.364415, 1], [5, -0.3522439, 0.3005856, 2.393812, 1], [6, -0.3712021, 0.1049471, 2.26578, 1], [7, -0.3828629, 0.05662073, 2.225408, 1], [8, 0.05056678, 0.5539604, 2.387769, 1], [9, 0.09825086, 0.2778626, 2.427752, 1], [10, 0.1320011, 0.04678668, 2.398016, 1], [11, 0.1356056, -0.01850896, 2.38685, 1], [12, -0.1947014, 0.06871741, 2.411665, 1], [13, -0.2204632, -0.3075548, 2.468712, 1], [14, -0.22468, -0.6350503, 2.532332, 1], [15, -0.2353076, -0.7026311, 2.448902, 1], [16, -0.034566, 0.07109729, 2.423867, 1], [17, -0.02626977, -0.3026877, 2.481698, 1], [18, -0.04196448, -0.626784, 2.544122, 1], [19, -0.009262786, -0.7012043, 2.466052, 1], [20, -0.127397, 0.6110164, 2.393597, 1], [21, -0.3983316, -0.003178048, 2.148677, 1], [22, -0.416049, 0.09708197, 2.207778, 1], [23, 0.1396686, -0.08609351, 2.358469, 1], [24, 0.182394, -0.004586173, 2.332934, 1]]
[[0, -0.1157578, 0.07111238, 2.453838, 1], [1, -0.1225439, 0.3834201, 2.423251, 1], [2, -0.1288999, 0.6851331, 2.381216, 1], [3, -0.1430367, 0.8358042, 2.351557, 1], [4, -0.3081309, 0.545572, 2.364476, 1], [5, -0.3532659, 0.3077352, 2.393792, 1], [6, -0.3722966, 0.1171236, 2.257891, 1], [7, -0.3887781, 0.09815021, 2.20876, 1], [8, 0.05051563, 0.5539569, 2.38782, 1], [9, 0.09835306, 0.27788, 2.427617, 1], [10, 0.1323174, 0.0465932, 2.397291, 1], [11, 0.1367636, -0.01941003, 2.385655, 1], [12, -0.1941403, 0.06883836, 2.411842, 1], [13, -0.220401, -0.3077285, 2.46897, 1], [14, -0.2247425, -0.6349074, 2.53231, 1], [15, -0.2349671, -0.7026321, 2.450264, 1], [16, -0.03406559, 0.07125103, 2.424053, 1], [17, -0.02633473, -0.3027458, 2.481815, 1], [18, -0.04175382, -0.6271101, 2.544093, 1], [19, -0.009343009, -0.701793, 2.465362, 1], [20, -0.127378, 0.6111983, 2.393822, 1], [21, -0.3995397, 0.03893317, 2.126809, 1], [22, -0.4453644, 0.1276906, 2.183875, 1], [23, 0.1388441, -0.08975334, 2.356053, 1], [24, 0.177144, 0.006292472, 2.332342, 1]]
[[0, -0.1153862, 0.07134867, 2.453805, 1], [1, -0.12252, 0.3834922, 2.423312, 1], [2, -0.1290905, 0.6852011, 2.381435, 1], [3, -0.1431919, 0.8360351, 2.352017, 1], [4, -0.3080192, 0.5459606, 2.364548, 1], [5, -0.3536158, 0.3144564, 2.392336, 1], [6, -0.3700374, 0.1382493, 2.236885, 1], [7, -0.3861366, 0.1337696, 2.192271, 1], [8, 0.05061976, 0.5541069, 2.388076, 1], [9, 0.09836467, 0.2779444, 2.427506, 1], [10, 0.1325002, 0.04692806, 2.396705, 1], [11, 0.136546, -0.01942545, 2.385435, 1], [12, -0.1936818, 0.0691098, 2.411691, 1], [13, -0.22042, -0.3078508, 2.469177, 1], [14, -0.2245938, -0.6350247, 2.532937, 1], [15, -0.234929, -0.7020441, 2.45015, 1], [16, -0.03375193, 0.07146782, 2.42411, 1], [17, -0.02634666, -0.3027799, 2.481905, 1], [18, -0.04174694, -0.6271093, 2.54409, 1], [19, -0.008883502, -0.7018763, 2.465503, 1], [20, -0.1274948, 0.6112676, 2.393985, 1], [21, -0.3960062, 0.08138416, 2.102483, 1], [22, -0.4405447, 0.1551665, 2.164063, 1], [23, 0.1410423, -0.08990004, 2.359803, 1], [24, 0.1783445, 0.003711616, 2.332089, 1]]
