[['2, k, 0', [-11.58547, 84.50768, 1.0]], ['2, k, 1', [-11.396708477496814, 114.93815255986195, 1.0]], ['2, k, 2', [-11.191881173731765, 137.74884317409226, 1.0]], ['2, k, 3', [-11.120296190001712, 144.18303590930446, 1.0]], ['2, k, 4', [4.948401994268464, 135.28136672594505, 1.0]], ['2, k, 5', [21.29479158523405, 151.5943946212975, 1.0]], ['2, k, 6', [32.24911921921838, 175.58630300871152, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.443052760783704, 137.64458990099712, 1.0]], ['2, k, 9', [-44.386871600060985, 153.48778601882864, 1.0]], ['2, k, 10', [-50.00214489168861, 176.05050722898847, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-4.6714886779609435, 84.23099697698724, 1.0]], ['2, k, 13', [-0.09218958294289425, 44.92763005893516, 1.0]], ['2, k, 14', [3.2975042089055098, 10.129783908179427, 1.0]], ['2, k, 15', [3.2152207963697386, 7.622262311293975, 1.0]], ['2, k, 16', [-18.11739260491215, 84.50376206193992, 1.0]], ['2, k, 17', [-22.44506554053667, 46.64628673778139, 1.0]], ['2, k, 18', [-24.89192303431072, 11.18267616012799, 1.0]], ['2, k, 19', [-24.375787607783735, 8.656440307734007, 1.0]], ['2, k, 20', [-11.191881173731765, 137.74884317409226, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.785556, 34.629706, 1.0]], ['2, k, 1', [-10.186373295575606, 61.38378175596561, 1.0]], ['2, k, 2', [-9.669890781760257, 81.73682814490178, 1.0]], ['2, k, 3', [-9.503245084284252, 87.53774041768139, 1.0]], ['2, k, 4', [4.803459949264665, 82.770357795892, 1.0]], ['2, k, 5', [23.564780792158253, 99.52810910624058, 1.0]], ['2, k, 6', [32.63708713939984, 123.81854350216284, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.299873781451666, 83.21548655480186, 1.0]], ['2, k, 9', [-45.66039840096252, 99.77628697053957, 1.0]], ['2, k, 10', [-49.37603813148134, 123.29306267685325, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.6384499735461118, 35.29457475572324, 1.0]], ['2, k, 13', [-8.01378794394016, 69.25101728534148, 1.0]], ['2, k, 14', [-30.383783611886287, 42.77925373978657, 1.0]], ['2, k, 15', [-29.44597717661693, 37.10990229605169, 1.0]], ['2, k, 16', [-17.54840765992678, 35.30163242363374, 1.0]], ['2, k, 17', [-9.233342750065406, 68.55974481054271, 1.0]], ['2, k, 18', [7.548224152952441, 39.29093279843181, 1.0]], ['2, k, 19', [5.47743421979251, 33.04166370286801, 1.0]], ['2, k, 20', [-9.669890781760257, 81.73682814490178, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.724882, 34.436278, 1.0]], ['2, k, 1', [-10.125499872119978, 61.16617016580079, 1.0]], ['2, k, 2', [-9.607836301928073, 81.50254760591356, 1.0]], ['2, k, 3', [-9.440657269189442, 87.29932352990409, 1.0]], ['2, k, 4', [4.890752780375474, 82.58810545842215, 1.0]], ['2, k, 5', [23.85914668706998, 99.34487372232917, 1.0]], ['2, k, 6', [32.95079670857008, 123.7857140778431, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.193232490273843, 82.9951586825782, 1.0]], ['2, k, 9', [-45.68007234449914, 99.44095304784862, 1.0]], ['2, k, 10', [-49.41456907237608, 123.31993568463557, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.580322275562602, 35.09283167489465, 1.0]], ['2, k, 13', [-7.306555831274737, 69.05867310510426, 1.0]], ['2, k, 14', [-29.38560162598558, 42.41475980394837, 1.0]], ['2, k, 15', [-28.553586239440406, 37.32747840245221, 1.0]], ['2, k, 16', [-17.471944135371054, 35.119018246244735, 1.0]], ['2, k, 17', [-9.78920594242501, 68.47915948551851, 1.0]], ['2, k, 18', [7.776724227596667, 39.56733262530847, 1.0]], ['2, k, 19', [6.3239053335480415, 34.49471464640411, 1.0]], ['2, k, 20', [-9.607836301928073, 81.50254760591356, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.684232, 34.434562, 1.0]], ['2, k, 1', [-10.081467251977273, 61.128793379973004, 1.0]], ['2, k, 2', [-9.560541289798001, 81.4495794079294, 1.0]], ['2, k, 3', [-9.39231861333907, 87.2441666211547, 1.0]], ['2, k, 4', [4.911252603351089, 82.58452244601585, 1.0]], ['2, k, 5', [24.07370935764387, 99.33423700474127, 1.0]], ['2, k, 6', [33.08029969316085, 123.84708076792074, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.135244971783635, 82.92395727280008, 1.0]], ['2, k, 9', [-45.608752246442734, 99.3052755931645, 1.0]], ['2, k, 10', [-49.360699642164036, 123.49181488409093, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.5484280503217773, 35.10787509233114, 1.0]], ['2, k, 13', [-6.198328057938577, 69.04517056722995, 1.0]], ['2, k, 14', [-27.965188164554682, 42.14657399016891, 1.0]], ['2, k, 15', [-27.302319695040428, 37.171369775403186, 1.0]], ['2, k, 16', [-17.427046718441566, 35.11866726525669, 1.0]], ['2, k, 17', [-10.862670964780746, 68.59455980394078, 1.0]], ['2, k, 18', [7.254723459739088, 39.86919087943345, 1.0]], ['2, k, 19', [6.110027616046965, 34.972670811427825, 1.0]], ['2, k, 20', [-9.560541289798001, 81.4495794079294, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.672467999999999, 34.796948, 1.0]], ['2, k, 1', [-10.053596668524628, 61.50401483948681, 1.0]], ['2, k, 2', [-9.518189006052173, 81.84178526810652, 1.0]], ['2, k, 3', [-9.345459503587925, 87.64463938892509, 1.0]], ['2, k, 4', [4.8954674506761595, 82.98278279605124, 1.0]], ['2, k, 5', [24.219495223688007, 99.70827575476198, 1.0]], ['2, k, 6', [33.112956910679515, 124.21764913945891, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.00459572114096, 83.28292682194026, 1.0]], ['2, k, 9', [-45.679019604569305, 99.82940798586299, 1.0]], ['2, k, 10', [-49.52699948996737, 124.40579496061682, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.536608325667105, 35.46733332601961, 1.0]], ['2, k, 13', [-4.6872393981460085, 69.27944174520749, 1.0]], ['2, k, 14', [-26.14151850149678, 41.94966065381445, 1.0]], ['2, k, 15', [-25.68507555149074, 37.12955491254909, 1.0]], ['2, k, 16', [-17.426593117937575, 35.49158918799738, 1.0]], ['2, k, 17', [-12.423759600405084, 69.00230720415163, 1.0]], ['2, k, 18', [6.176040350684747, 40.41050470810403, 1.0]], ['2, k, 19', [5.300767219259722, 35.57819402654807, 1.0]], ['2, k, 20', [-9.518189006052173, 81.84178526810652, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.622117999999999, 35.647192, 1.0]], ['2, k, 1', [-9.980517407772934, 62.39672273269916, 1.0]], ['2, k, 2', [-9.426086094401219, 82.76871055390609, 1.0]], ['2, k, 3', [-9.247683397024947, 88.58248330801193, 1.0]], ['2, k, 4', [5.0484046361382156, 83.8818239670328, 1.0]], ['2, k, 5', [24.317238789645483, 100.5672797462303, 1.0]], ['2, k, 6', [33.06757629447226, 124.95960340595805, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.83546265683126, 84.12454368168956, 1.0]], ['2, k, 9', [-45.62416728048826, 100.75139773796438, 1.0]], ['2, k, 10', [-49.55668979227777, 125.69035115416187, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.4793866402523568, 36.31459340506722, 1.0]], ['2, k, 13', [-2.783002026477056, 69.82900000085665, 1.0]], ['2, k, 14', [-23.802100444961845, 42.08147695302077, 1.0]], ['2, k, 15', [-23.399279875893708, 36.785247372897636, 1.0]], ['2, k, 16', [-17.401441302843132, 36.336464906151804, 1.0]], ['2, k, 17', [-14.303651884412337, 69.72087365401428, 1.0]], ['2, k, 18', [4.779164277998122, 41.15237105301638, 1.0]], ['2, k, 19', [4.164059437753604, 36.407614912040906, 1.0]], ['2, k, 20', [-9.426086094401219, 82.76871055390609, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.593672, 36.8203, 1.0]], ['2, k, 1', [-9.91569180121912, 63.64176024648454, 1.0]], ['2, k, 2', [-9.328702698241909, 84.0729433205195, 1.0]], ['2, k, 3', [-9.14002698748514, 89.9053693710848, 1.0]], ['2, k, 4', [5.165035690605837, 85.24055749574327, 1.0]], ['2, k, 5', [24.303283514702862, 101.82744473694869, 1.0]], ['2, k, 6', [33.072733771266684, 126.48373159268492, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.638845568442775, 85.38275054223313, 1.0]], ['2, k, 9', [-45.69017746015445, 102.19766459971453, 1.0]], ['2, k, 10', [-49.6504087324484, 126.98992541959187, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.424833871157279, 37.46163974775918, 1.0]], ['2, k, 13', [-0.4849055130237998, 70.4124381709254, 1.0]], ['2, k, 14', [-20.962053204663434, 42.106842099850795, 1.0]], ['2, k, 15', [-20.585232902139524, 36.27759611011351, 1.0]], ['2, k, 16', [-17.406668892018498, 37.51062684888523, 1.0]], ['2, k, 17', [-16.50263519994145, 70.54875651728742, 1.0]], ['2, k, 18', [2.82233711578521, 41.88099749651228, 1.0]], ['2, k, 19', [2.397354769739535, 37.28985310617263, 1.0]], ['2, k, 20', [-9.328702698241909, 84.0729433205195, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.58192, 38.568796000000006, 1.0]], ['2, k, 1', [-9.875731912702983, 65.43018656344466, 1.0]], ['2, k, 2', [-9.261687201972382, 85.88363254171293, 1.0]], ['2, k, 3', [-9.064287151026512, 91.72205070102004, 1.0]], ['2, k, 4', [5.2485479273132665, 87.15757990951374, 1.0]], ['2, k, 5', [24.359810702271005, 103.75517215911822, 1.0]], ['2, k, 6', [33.14846962521422, 128.63091393122065, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.498330201791013, 87.26358777122336, 1.0]], ['2, k, 9', [-45.611407783807906, 104.13285960820514, 1.0]], ['2, k, 10', [-49.7308002081891, 129.7668886597535, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3745223649166913, 39.164262691619705, 1.0]], ['2, k, 13', [2.1258601255342127, 71.2326301838985, 1.0]], ['2, k, 14', [-17.71471498752557, 42.15092301493724, 1.0]], ['2, k, 15', [-17.384897389981457, 36.75180814442001, 1.0]], ['2, k, 16', [-17.428055385053476, 39.263377406755524, 1.0]], ['2, k, 17', [-19.119277862272355, 71.61185675753683, 1.0]], ['2, k, 18', [0.4887593515708488, 42.817624958529585, 1.0]], ['2, k, 19', [0.060525049126090025, 38.41528372078767, 1.0]], ['2, k, 20', [-9.261687201972382, 85.88363254171293, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.58182, 40.641052, 1.0]], ['2, k, 1', [-9.84425699343469, 67.64329428371201, 1.0]], ['2, k, 2', [-9.203255632171553, 88.19520729746539, 1.0]], ['2, k, 3', [-8.99759262401908, 94.05881598647103, 1.0]], ['2, k, 4', [5.339799062790072, 89.57387843978488, 1.0]], ['2, k, 5', [24.36178387255244, 106.23858530801748, 1.0]], ['2, k, 6', [33.17339181254757, 131.41100402299554, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.348793877017414, 89.65277910403557, 1.0]], ['2, k, 9', [-45.52371318743353, 106.66189812328753, 1.0]], ['2, k, 10', [-49.77689592155844, 133.06383636371785, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3285418416409494, 41.178538483461, 1.0]], ['2, k, 13', [4.91543417228, 72.01994055302737, 1.0]], ['2, k, 14', [-14.236995443051697, 42.1224999942647, 1.0]], ['2, k, 15', [-13.860641653926796, 36.74725680113869, 1.0]], ['2, k, 16', [-17.461909185519957, 41.32871175391059, 1.0]], ['2, k, 17', [-22.09980171901578, 72.56501786630028, 1.0]], ['2, k, 18', [-2.2681166126189503, 43.51086391134817, 1.0]], ['2, k, 19', [-2.719205473107471, 39.38335245933355, 1.0]], ['2, k, 20', [-9.203255632171553, 88.19520729746539, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.560056, 42.877112, 1.0]], ['2, k, 1', [-9.798007954100195, 70.07022357605383, 1.0]], ['2, k, 2', [-9.139636418825438, 90.75712913990232, 1.0]], ['2, k, 3', [-8.929191506197158, 96.65484368405282, 1.0]], ['2, k, 4', [5.449271446835814, 92.22941514716038, 1.0]], ['2, k, 5', [24.301665367886365, 108.84534600749886, 1.0]], ['2, k, 6', [33.13851277262074, 134.34858371828656, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.288508477630458, 92.19462774697239, 1.0]], ['2, k, 9', [-45.34221412265438, 109.2978187724178, 1.0]], ['2, k, 10', [-49.56200572879387, 135.3761690807889, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.287209961572458, 43.378525635322546, 1.0]], ['2, k, 13', [7.814666920553478, 72.616604459262, 1.0]], ['2, k, 14', [-10.512852612144524, 41.94006187246596, 1.0]], ['2, k, 15', [-9.989523899407825, 36.531648459254214, 1.0]], ['2, k, 16', [-17.466962794324562, 43.51487463559125, 1.0]], ['2, k, 17', [-25.152496952234777, 73.21827087505694, 1.0]], ['2, k, 18', [-5.3352767005608825, 43.638076085115316, 1.0]], ['2, k, 19', [-5.786636621125112, 39.847063101167194, 1.0]], ['2, k, 20', [-9.139636418825438, 90.75712913990232, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.58982, 45.339418, 1.0]], ['2, k, 1', [-9.814258507756282, 72.66927365913845, 1.0]], ['2, k, 2', [-9.14654073768144, 93.44972472432204, 1.0]], ['2, k, 3', [-8.933962552398885, 99.37026988967745, 1.0]], ['2, k, 4', [5.391977295468338, 95.00891659461416, 1.0]], ['2, k, 5', [24.201715259711655, 111.66859010647968, 1.0]], ['2, k, 6', [33.116455473789955, 137.4996211448498, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.271676478627032, 94.97310234902548, 1.0]], ['2, k, 9', [-45.1947374171316, 112.07261303937317, 1.0]], ['2, k, 10', [-49.343294441457786, 137.95518590194794, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.297740263675964, 45.79360296493577, 1.0]], ['2, k, 13', [10.801362611106676, 72.94193131740985, 1.0]], ['2, k, 14', [-6.7852621907427455, 41.430291235334394, 1.0]], ['2, k, 15', [-6.064666324799158, 36.298518475388185, 1.0]], ['2, k, 16', [-17.49284166593793, 45.946652121657394, 1.0]], ['2, k, 17', [-28.35060073062023, 73.6280833852694, 1.0]], ['2, k, 18', [-8.561652061542407, 43.42968682246472, 1.0]], ['2, k, 19', [-9.079334414343247, 39.216907134799655, 1.0]], ['2, k, 20', [-9.14654073768144, 93.44972472432204, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.645818, 48.09589, 1.0]], ['2, k, 1', [-9.859610625978027, 75.57637490059182, 1.0]], ['2, k, 2', [-9.183144632279518, 96.45700435257393, 1.0]], ['2, k, 3', [-8.96827304155928, 102.4005442281355, 1.0]], ['2, k, 4', [5.442008554527464, 98.14228105914805, 1.0]], ['2, k, 5', [24.089153594851002, 114.77809747142632, 1.0]], ['2, k, 6', [32.87418606631321, 140.28452748231174, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.320255215203517, 98.14357483293291, 1.0]], ['2, k, 9', [-44.83536257013084, 114.96771569802294, 1.0]], ['2, k, 10', [-49.03610980120111, 141.51888523561047, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.352951754182076, 48.505696736165625, 1.0]], ['2, k, 13', [13.710321194159732, 73.10341109743784, 1.0]], ['2, k, 14', [-3.019652837027426, 40.70918930693053, 1.0]], ['2, k, 15', [-2.049476266123066, 36.1424804185313, 1.0]], ['2, k, 16', [-17.527064246694614, 48.658994655597965, 1.0]], ['2, k, 17', [-31.54918075851309, 73.79946864615108, 1.0]], ['2, k, 18', [-11.664378983604465, 42.952836056978704, 1.0]], ['2, k, 19', [-12.268755176326982, 38.054711666828545, 1.0]], ['2, k, 20', [-9.183144632279518, 96.45700435257393, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.698821999999998, 50.844117999999995, 1.0]], ['2, k, 1', [-9.896129892043714, 78.56554336700675, 1.0]], ['2, k, 2', [-9.20355749461732, 99.6138856833796, 1.0]], ['2, k, 3', [-8.985658843578406, 105.59686631226171, 1.0]], ['2, k, 4', [5.461955026502194, 101.46332031517102, 1.0]], ['2, k, 5', [24.00342143863726, 118.1539577018562, 1.0]], ['2, k, 6', [32.81119549770068, 143.78192741620364, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.352285664731767, 101.45825324446301, 1.0]], ['2, k, 9', [-44.70501301512709, 118.30364489754865, 1.0]], ['2, k, 10', [-48.769001887732685, 144.09834291004654, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.439153560621506, 51.22127602407644, 1.0]], ['2, k, 13', [16.337325715876414, 72.87289920034223, 1.0]], ['2, k, 14', [0.7494122735761835, 39.48984989924617, 1.0]], ['2, k, 15', [2.1307130313185008, 35.14858838042571, 1.0]], ['2, k, 16', [-17.553825057372155, 51.317452656016144, 1.0]], ['2, k, 17', [-34.463261878853906, 73.46173436765966, 1.0]], ['2, k, 18', [-14.719813113984355, 41.73237415536065, 1.0]], ['2, k, 19', [-15.604762206480734, 36.51209356755539, 1.0]], ['2, k, 20', [-9.20355749461732, 99.6138856833796, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.767242, 53.820544, 1.0]], ['2, k, 1', [-9.96049209896348, 81.7231043878706, 1.0]], ['2, k, 2', [-9.266044560998262, 102.88639500953904, 1.0]], ['2, k, 3', [-9.048444541006276, 108.89488226343578, 1.0]], ['2, k, 4', [5.484170095569228, 104.77299441840601, 1.0]], ['2, k, 5', [23.842671772067845, 121.41831501032213, 1.0]], ['2, k, 6', [32.7241166554923, 147.16693792507132, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.436541921092445, 104.72580231127313, 1.0]], ['2, k, 9', [-44.648501140914234, 121.58755596331972, 1.0]], ['2, k, 10', [-48.55590127017976, 146.47605267917288, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.548559005799566, 54.15234926954067, 1.0]], ['2, k, 13', [18.752209245102748, 72.41213764862134, 1.0]], ['2, k, 14', [4.400568835842195, 37.98967035551062, 1.0]], ['2, k, 15', [6.191037742470742, 34.18576788598778, 1.0]], ['2, k, 16', [-17.578847313915354, 54.22369291310493, 1.0]], ['2, k, 17', [-37.217318503756466, 72.79738635312717, 1.0]], ['2, k, 18', [-17.810805612866478, 40.13001895596725, 1.0]], ['2, k, 19', [-19.06092586725585, 34.756024739403244, 1.0]], ['2, k, 20', [-9.266044560998262, 102.88639500953904, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.886323999999998, 56.80385, 1.0]], ['2, k, 1', [-10.087389448498856, 84.97321737012754, 1.0]], ['2, k, 2', [-9.400167760888014, 106.28819595699032, 1.0]], ['2, k, 3', [-9.184588700186477, 112.33417801475792, 1.0]], ['2, k, 4', [5.4967701190298754, 108.08928004188571, 1.0]], ['2, k, 5', [23.90739466655603, 124.86779218586895, 1.0]], ['2, k, 6', [32.77708892013248, 150.44476525506266, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.608004145076364, 108.01270359035927, 1.0]], ['2, k, 9', [-44.547837690196104, 124.79449762875917, 1.0]], ['2, k, 10', [-48.4761310485161, 149.81860264964234, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.706401044563327, 57.1001841872543, 1.0]], ['2, k, 13', [21.043535930268447, 71.40255570819302, 1.0]], ['2, k, 14', [7.881102037208512, 36.058470282620675, 1.0]], ['2, k, 15', [10.127131890003836, 32.93100820025526, 1.0]], ['2, k, 16', [-17.64808019438359, 57.176647185546386, 1.0]], ['2, k, 17', [-39.928279961292645, 71.59238772922436, 1.0]], ['2, k, 18', [-20.971073201475107, 38.012240217503745, 1.0]], ['2, k, 19', [-22.803642414303923, 32.610080495128386, 1.0]], ['2, k, 20', [-9.400167760888014, 106.28819595699032, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.948404, 59.69548999999999, 1.0]], ['2, k, 1', [-10.161126330249635, 87.92900405331568, 1.0]], ['2, k, 2', [-9.479573557886791, 109.4289810978716, 1.0]], ['2, k, 3', [-9.26550643385208, 115.52678992701638, 1.0]], ['2, k, 4', [5.648005678974734, 111.2186223480278, 1.0]], ['2, k, 5', [23.940473285873082, 128.06209887705018, 1.0]], ['2, k, 6', [32.77084222488935, 153.23784362049093, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.7512928733034, 111.06377865941052, 1.0]], ['2, k, 9', [-44.49429396251175, 127.8616201499583, 1.0]], ['2, k, 10', [-48.45801980494767, 152.94992427091447, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.8308928815417405, 59.986741855507994, 1.0]], ['2, k, 13', [23.032179235943236, 69.78721906553483, 1.0]], ['2, k, 14', [11.24123901235488, 33.508518284775, 1.0]], ['2, k, 15', [13.994681789977227, 31.06773868617569, 1.0]], ['2, k, 16', [-17.686496479998617, 60.02809146004585, 1.0]], ['2, k, 17', [-42.20861994209844, 69.73303894194, 1.0]], ['2, k, 18', [-24.02918731710023, 35.264367111844656, 1.0]], ['2, k, 19', [-26.50890663163834, 30.35769291270705, 1.0]], ['2, k, 20', [-9.479573557886791, 109.4289810978716, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.966594, 62.593298000000004, 1.0]], ['2, k, 1', [-10.196132617905656, 90.66136603405683, 1.0]], ['2, k, 2', [-9.529105098826271, 112.07323702454404, 1.0]], ['2, k, 3', [-9.319233572845736, 118.15982243806313, 1.0]], ['2, k, 4', [5.775530242815966, 113.85606308368696, 1.0]], ['2, k, 5', [24.197648843151825, 131.0802425304752, 1.0]], ['2, k, 6', [32.93641496384023, 155.6601427949716, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.948114900388934, 113.6903816374565, 1.0]], ['2, k, 9', [-44.80405760330494, 130.79145462178116, 1.0]], ['2, k, 10', [-48.69620811146602, 155.15305327147354, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.892108123421628, 62.879859272503296, 1.0]], ['2, k, 13', [24.406408995475612, 67.91281135768307, 1.0]], ['2, k, 14', [14.362708788156747, 30.656324210337722, 1.0]], ['2, k, 15', [17.550617564974566, 28.814636131451092, 1.0]], ['2, k, 16', [-17.682244083780134, 62.89278303481992, 1.0]], ['2, k, 17', [-43.68044187641877, 67.54534154605065, 1.0]], ['2, k, 18', [-26.725056503307556, 32.20145314067955, 1.0]], ['2, k, 19', [-29.618171677306993, 28.15042478100828, 1.0]], ['2, k, 20', [-9.529105098826271, 112.07323702454404, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
