[[0, 0.06206524, 0.03022728, 2.01, 1], [1, 0.07091903, 0.3407283, 1.939287, 1], [2, 0.07856665, 0.6372487, 1.857778, 1], [3, 0.05103654, 0.7569162, 1.812334, 1], [4, -0.08605926, 0.5184118, 1.861346, 1], [5, -0.1423215, 0.2652418, 1.902208, 1], [6, -0.1910459, 0.007573538, 1.758274, 1], [7, -0.1887259, -0.02859488, 1.679472, 1], [8, 0.2403412, 0.5465519, 1.870331, 1], [9, 0.2630962, 0.2835986, 1.899862, 1], [10, 0.2844244, 0.06686298, 1.757164, 1], [11, 0.2868438, 0.02210033, 1.695375, 1], [12, -0.01000167, 0.03135562, 1.970565, 1], [13, -0.03627081, -0.397249, 2.0552, 1], [14, -0.04707418, -0.6961278, 2.086303, 1], [15, -0.08971589, -0.7432914, 1.994817, 1], [16, 0.1317132, 0.02800977, 1.974629, 1], [17, 0.172822, -0.4434837, 2.053546, 1], [18, 0.2591217, -0.7340462, 2.028653, 1], [19, 0.2114092, -0.7414272, 1.928369, 1], [20, 0.07647977, 0.5652209, 1.880595, 1], [21, -0.2084172, -0.1028221, 1.599983, 1], [22, -0.1121877, -0.02505048, 1.618273, 1], [23, 0.2773489, -0.04069529, 1.596157, 1], [24, 0.283366, -0.06890947, 1.742, 1]]
[[0, 0.0357457, 0.0218148, 1.967948, 1], [1, 0.04666328, 0.3345738, 1.902204, 1], [2, 0.05585365, 0.6353739, 1.826108, 1], [3, 0.0304586, 0.7574778, 1.789589, 1], [4, -0.1077257, 0.5237911, 1.847546, 1], [5, -0.1704561, 0.2709742, 1.914778, 1], [6, -0.2159161, 0.01829619, 1.768734, 1], [7, -0.2355817, -0.04819144, 1.708974, 1], [8, 0.2046406, 0.5313649, 1.795416, 1], [9, 0.2853452, 0.2509744, 1.808986, 1], [10, 0.3508543, -0.01663347, 1.798137, 1], [11, 0.3683082, -0.07217513, 1.81291, 1], [12, -0.035209, 0.02446277, 1.934548, 1], [13, -0.05521628, -0.3842502, 2.039258, 1], [14, -0.03933619, -0.6963472, 2.083171, 1], [15, -0.0915361, -0.74231, 1.995384, 1], [16, 0.1054615, 0.01835923, 1.926252, 1], [17, 0.151876, -0.424935, 2.022544, 1], [18, 0.1959396, -0.6914549, 2.05046, 1], [19, 0.2114378, -0.7236559, 1.949867, 1], [20, 0.05388795, 0.5621182, 1.847104, 1], [21, -0.2412945, -0.1179945, 1.651236, 1], [22, -0.2384417, -0.03015132, 1.650909, 1], [23, 0.3752292, -0.1462947, 1.792858, 1], [24, 0.3152053, -0.08453741, 1.789423, 1]]
[[0, 0.03696191, 0.02195224, 1.968351, 1], [1, 0.04709161, 0.3350132, 1.903014, 1], [2, 0.0557581, 0.6359413, 1.827103, 1], [3, 0.03014833, 0.757643, 1.790474, 1], [4, -0.1085346, 0.5241315, 1.848097, 1], [5, -0.1699977, 0.2708206, 1.914992, 1], [6, -0.2158331, 0.01541745, 1.765924, 1], [7, -0.2312563, -0.05524454, 1.695933, 1], [8, 0.2047807, 0.5318484, 1.797016, 1], [9, 0.2847186, 0.2495325, 1.815475, 1], [10, 0.3502806, -0.01685475, 1.812078, 1], [11, 0.3647736, -0.07291881, 1.826159, 1], [12, -0.03417152, 0.02445325, 1.934997, 1], [13, -0.05475625, -0.3845682, 2.039125, 1], [14, -0.03703441, -0.6946079, 2.082293, 1], [15, -0.09439816, -0.7424257, 1.991284, 1], [16, 0.1068145, 0.01865318, 1.926632, 1], [17, 0.1523981, -0.4250468, 2.022699, 1], [18, 0.1968857, -0.6926043, 2.04967, 1], [19, 0.2118955, -0.72289, 1.94774, 1], [20, 0.05389443, 0.5626515, 1.848073, 1], [21, -0.2371855, -0.1194859, 1.642215, 1], [22, -0.2355599, -0.1205618, 1.769, 1], [23, 0.3873269, -0.1176739, 1.816363, 1], [24, 0.3145662, -0.04457671, 1.8295, 1]]
[[0, 0.03702617, 0.02196646, 1.968383, 1], [1, 0.04692466, 0.3352072, 1.90361, 1], [2, 0.05511193, 0.6362233, 1.828393, 1], [3, 0.02953301, 0.7580274, 1.79221, 1], [4, -0.109072, 0.5241356, 1.848475, 1], [5, -0.1690374, 0.2704456, 1.915759, 1], [6, -0.2155596, 0.01502121, 1.766963, 1], [7, -0.23274, -0.05796845, 1.694127, 1], [8, 0.2051375, 0.5327336, 1.798554, 1], [9, 0.2825094, 0.2499442, 1.824596, 1], [10, 0.348278, -0.02118584, 1.825488, 1], [11, 0.3636297, -0.08272153, 1.840932, 1], [12, -0.03413213, 0.02446089, 1.935008, 1], [13, -0.05464958, -0.3846754, 2.039172, 1], [14, -0.03699769, -0.6947129, 2.082818, 1], [15, -0.09302716, -0.7423609, 1.994716, 1], [16, 0.106902, 0.01867378, 1.9267, 1], [17, 0.1527396, -0.4250206, 2.022903, 1], [18, 0.1967963, -0.6928378, 2.049554, 1], [19, 0.2142541, -0.7280073, 1.951669, 1], [20, 0.05334733, 0.5629182, 1.849213, 1], [21, -0.2360261, -0.1230653, 1.640206, 1], [22, -0.2352041, -0.1202664, 1.769158, 1], [23, 0.3848454, -0.1582282, 1.833484, 1], [24, 0.3083451, -0.08643588, 1.808154, 1]]
[[0, 0.03743482, 0.02196738, 1.96872, 1], [1, 0.04703423, 0.3354163, 1.904455, 1], [2, 0.05491863, 0.6365047, 1.829487, 1], [3, 0.02922533, 0.7582997, 1.793192, 1], [4, -0.1091905, 0.5242087, 1.848683, 1], [5, -0.1685007, 0.2705667, 1.916247, 1], [6, -0.2159692, 0.01579196, 1.766601, 1], [7, -0.2321321, -0.04064166, 1.712678, 1], [8, 0.2058915, 0.5342966, 1.801168, 1], [9, 0.2827948, 0.2490605, 1.832441, 1], [10, 0.3453823, -0.0214283, 1.836851, 1], [11, 0.3604528, -0.0838172, 1.855999, 1], [12, -0.03374502, 0.02457224, 1.935293, 1], [13, -0.05435256, -0.3846234, 2.039158, 1], [14, -0.04050506, -0.697096, 2.084783, 1], [15, -0.0907923, -0.7416541, 1.999718, 1], [16, 0.1073244, 0.01854702, 1.927125, 1], [17, 0.1533437, -0.4250496, 2.023578, 1], [18, 0.196683, -0.6920626, 2.049877, 1], [19, 0.2128048, -0.7250651, 1.950022, 1], [20, 0.05320783, 0.563183, 1.850273, 1], [21, -0.237423, -0.1071627, 1.644067, 1], [22, -0.2416786, -0.08386924, 1.723083, 1], [23, 0.3856497, -0.1582525, 1.846505, 1], [24, 0.3039715, -0.07228631, 1.82315, 1]]
[[0, 0.03843874, 0.02159003, 1.968743, 1], [1, 0.04721991, 0.3354219, 1.904699, 1], [2, 0.05481309, 0.6366519, 1.829872, 1], [3, 0.02915301, 0.7584364, 1.79399, 1], [4, -0.1058006, 0.5228542, 1.850431, 1], [5, -0.1677339, 0.2702551, 1.916591, 1], [6, -0.20531, 0.03370671, 1.789329, 1], [7, -0.2252872, -0.009495071, 1.741398, 1], [8, 0.2065222, 0.535201, 1.80268, 1], [9, 0.2814679, 0.2502697, 1.838562, 1], [10, 0.3398505, -0.02099848, 1.844104, 1], [11, 0.3561253, -0.08311675, 1.867505, 1], [12, -0.03261963, 0.0241392, 1.935277, 1], [13, -0.05360737, -0.3849581, 2.039012, 1], [14, -0.03989772, -0.6945015, 2.085874, 1], [15, -0.09020431, -0.7417134, 1.999532, 1], [16, 0.1081505, 0.01823618, 1.927193, 1], [17, 0.1539582, -0.4251888, 2.023857, 1], [18, 0.196132, -0.6920267, 2.051307, 1], [19, 0.2137843, -0.7261499, 1.952699, 1], [20, 0.05317113, 0.5632856, 1.850611, 1], [21, -0.2540566, -0.09432196, 1.674514, 1], [22, -0.2448379, -0.05720573, 1.70925, 1], [23, 0.375127, -0.1589285, 1.860774, 1], [24, 0.3001488, -0.07330289, 1.829813, 1]]
[[0, 0.03887759, 0.02161103, 1.968865, 1], [1, 0.04731352, 0.3355277, 1.905207, 1], [2, 0.05448896, 0.6367831, 1.830833, 1], [3, 0.02909655, 0.7585555, 1.79483, 1], [4, -0.1062263, 0.523028, 1.850526, 1], [5, -0.1672926, 0.2698707, 1.916969, 1], [6, -0.2111477, 0.01635385, 1.763938, 1], [7, -0.2244503, -0.05720472, 1.694626, 1], [8, 0.2071872, 0.536106, 1.804647, 1], [9, 0.2801248, 0.2516297, 1.845464, 1], [10, 0.3363559, -0.02390646, 1.856753, 1], [11, 0.352747, -0.08250811, 1.881609, 1], [12, -0.03227872, 0.02419469, 1.935329, 1], [13, -0.05286301, -0.3849932, 2.03901, 1], [14, -0.03958016, -0.6936807, 2.086363, 1], [15, -0.09107769, -0.7420214, 1.998676, 1], [16, 0.108674, 0.01820991, 1.927409, 1], [17, 0.1546501, -0.4254189, 2.024252, 1], [18, 0.1961588, -0.6924182, 2.051337, 1], [19, 0.213852, -0.7282652, 1.954014, 1], [20, 0.052952, 0.5634119, 1.851462, 1], [21, -0.2357541, -0.1231396, 1.643314, 1], [22, -0.129011, -0.01859704, 1.661067, 1], [23, 0.3714941, -0.1613551, 1.876982, 1], [24, 0.2970132, -0.07204096, 1.83347, 1]]
[[0, 0.03978723, 0.02162845, 1.968932, 1], [1, 0.04776576, 0.3357125, 1.905606, 1], [2, 0.05469823, 0.6370413, 1.831369, 1], [3, 0.02916167, 0.7589782, 1.795657, 1], [4, -0.1067685, 0.5230428, 1.850519, 1], [5, -0.1667782, 0.2699059, 1.917163, 1], [6, -0.2116031, 0.016298, 1.764592, 1], [7, -0.2332514, -0.05678892, 1.696365, 1], [8, 0.2080336, 0.536588, 1.806559, 1], [9, 0.2786546, 0.2526746, 1.852654, 1], [10, 0.3352957, -0.02167608, 1.869924, 1], [11, 0.3510782, -0.08472618, 1.894765, 1], [12, -0.03152724, 0.02417198, 1.935285, 1], [13, -0.05148232, -0.384363, 2.038301, 1], [14, -0.03938827, -0.6934429, 2.086444, 1], [15, -0.09090863, -0.741996, 1.998934, 1], [16, 0.1097077, 0.01827331, 1.927616, 1], [17, 0.1555861, -0.4259558, 2.024656, 1], [18, 0.196275, -0.69313, 2.051413, 1], [19, 0.2134045, -0.7293688, 1.954214, 1], [20, 0.05320062, 0.5636489, 1.851967, 1], [21, -0.2375419, -0.1217147, 1.644235, 1], [22, -0.2338138, -0.1120547, 1.761667, 1], [23, 0.3688063, -0.1587751, 1.892642, 1], [24, 0.2968512, -0.06810553, 1.852353, 1]]
[[0, 0.04117598, 0.02186392, 1.968687, 1], [1, 0.0481985, 0.3359587, 1.905834, 1], [2, 0.05474381, 0.6372941, 1.831789, 1], [3, 0.02927832, 0.7592232, 1.796083, 1], [4, -0.106977, 0.5231659, 1.850367, 1], [5, -0.1662968, 0.2692836, 1.917376, 1], [6, -0.2057713, 0.04059632, 1.794267, 1], [7, -0.2175448, 0.0009710892, 1.747616, 1], [8, 0.2089386, 0.5366514, 1.808144, 1], [9, 0.2784055, 0.2533004, 1.85781, 1], [10, 0.3329749, -0.02037954, 1.881728, 1], [11, 0.3499613, -0.08446852, 1.90593, 1], [12, -0.03028971, 0.02442908, 1.934922, 1], [13, -0.05032362, -0.3853323, 2.038417, 1], [14, -0.03986287, -0.6930079, 2.088085, 1], [15, -0.09137707, -0.7424519, 1.998091, 1], [16, 0.1111795, 0.0184739, 1.927502, 1], [17, 0.1561538, -0.4264894, 2.025088, 1], [18, 0.195672, -0.6939209, 2.05131, 1], [19, 0.2136806, -0.7304546, 1.954641, 1], [20, 0.05331859, 0.5638872, 1.85233, 1], [21, -0.2133801, -0.0947808, 1.674683, 1], [22, -0.2295347, -0.04369767, 1.725091, 1], [23, 0.3700649, -0.1599105, 1.909109, 1], [24, 0.2990786, -0.07014711, 1.8616, 1]]
[[0, 0.04218809, 0.02203117, 1.968287, 1], [1, 0.04867157, 0.3359912, 1.905906, 1], [2, 0.05497097, 0.6371949, 1.832023, 1], [3, 0.0296925, 0.7593712, 1.796851, 1], [4, -0.107112, 0.5231333, 1.850171, 1], [5, -0.165897, 0.2693922, 1.91751, 1], [6, -0.2162612, 0.01845456, 1.762181, 1], [7, -0.2299235, -0.05828039, 1.69208, 1], [8, 0.2104334, 0.5367076, 1.810374, 1], [9, 0.2786648, 0.253828, 1.86311, 1], [10, 0.3326566, -0.02002017, 1.887588, 1], [11, 0.3512961, -0.0837094, 1.915542, 1], [12, -0.02934686, 0.02474554, 1.934195, 1], [13, -0.04975218, -0.3856813, 2.038134, 1], [14, -0.03878486, -0.6931128, 2.087339, 1], [15, -0.09258687, -0.7433023, 1.9958, 1], [16, 0.1122816, 0.01850625, 1.927382, 1], [17, 0.1566433, -0.4266449, 2.02528, 1], [18, 0.1955166, -0.6947709, 2.050935, 1], [19, 0.2132339, -0.7318052, 1.954573, 1], [20, 0.05357518, 0.5638219, 1.852525, 1], [21, -0.2360563, -0.1231555, 1.634011, 1], [22, -0.2340505, -0.11378, 1.7575, 1], [23, 0.3691685, -0.1566512, 1.912119, 1], [24, 0.297379, -0.06740394, 1.861091, 1]]
[[0, 0.0449164, 0.0229025, 1.967807, 1], [1, 0.05020379, 0.3365558, 1.905964, 1], [2, 0.055581, 0.6374138, 1.832209, 1], [3, 0.03019231, 0.7594292, 1.797487, 1], [4, -0.1071864, 0.5233085, 1.849864, 1], [5, -0.1656449, 0.2692402, 1.917383, 1], [6, -0.2152569, 0.01741004, 1.763316, 1], [7, -0.2331459, -0.05459905, 1.698217, 1], [8, 0.2114066, 0.5367417, 1.811724, 1], [9, 0.2788497, 0.2541478, 1.866281, 1], [10, 0.3319766, -0.01625651, 1.895607, 1], [11, 0.3516274, -0.08297174, 1.923783, 1], [12, -0.02704304, 0.02541131, 1.933612, 1], [13, -0.0492047, -0.3858341, 2.037785, 1], [14, -0.03628801, -0.6919371, 2.086416, 1], [15, -0.09351523, -0.7438669, 1.993, 1], [16, 0.1152951, 0.01955405, 1.927046, 1], [17, 0.1564587, -0.3984563, 2.022289, 1], [18, 0.1954205, -0.6926207, 2.051169, 1], [19, 0.2127382, -0.7315105, 1.956135, 1], [20, 0.05435437, 0.5641102, 1.852706, 1], [21, -0.2371356, -0.1165596, 1.642117, 1], [22, -0.2339786, -0.1173235, 1.757052, 1], [23, 0.3708923, -0.1558724, 1.924169, 1], [24, 0.29797, -0.06951923, 1.870538, 1]]
[[0, 0.03541747, 0.0202013, 1.966909, 1], [1, 0.03957551, 0.3372705, 1.921126, 1], [2, 0.0448741, 0.6400546, 1.862379, 1], [3, 0.02999019, 0.7665699, 1.83057, 1], [4, -0.1146448, 0.5122737, 1.839985, 1], [5, -0.1962696, 0.2614408, 1.841325, 1], [6, -0.278159, 0.05558357, 1.743838, 1], [7, -0.3019354, 0.0009154918, 1.700527, 1], [8, 0.1919048, 0.532392, 1.824022, 1], [9, 0.2577754, 0.2708014, 1.739842, 1], [10, 0.305298, 0.021314, 1.648309, 1], [11, 0.3081978, -0.05253733, 1.637916, 1], [12, -0.03849746, 0.02059196, 1.926118, 1], [13, -0.04795311, -0.3856762, 2.025593, 1], [14, -0.04714543, -0.6973533, 2.070601, 1], [15, -0.06166819, -0.7513641, 1.968652, 1], [16, 0.1082697, 0.01860679, 1.932422, 1], [17, 0.1462178, -0.3966527, 2.018988, 1], [18, 0.1950977, -0.6892024, 2.048485, 1], [19, 0.2034154, -0.7413528, 1.942507, 1], [20, 0.04354484, 0.5662916, 1.879187, 1], [21, -0.3179275, -0.07680608, 1.601812, 1], [22, -0.2144599, 0.001434197, 1.594249, 1], [23, 0.3306152, -0.1292265, 1.604766, 1], [24, 0.2416035, -0.04656111, 1.612095, 1]]
[[0, 0.03574934, 0.01978001, 1.966964, 1], [1, 0.03967709, 0.3371022, 1.921124, 1], [2, 0.04482383, 0.6400307, 1.862369, 1], [3, 0.02951693, 0.7665797, 1.830502, 1], [4, -0.1148684, 0.5124447, 1.840671, 1], [5, -0.1963521, 0.2612858, 1.841576, 1], [6, -0.2783939, 0.05672751, 1.745042, 1], [7, -0.2986527, 0.001997924, 1.702398, 1], [8, 0.1924971, 0.5318109, 1.824119, 1], [9, 0.255588, 0.268636, 1.746585, 1], [10, 0.3012447, 0.0151564, 1.664166, 1], [11, 0.3050835, -0.05816584, 1.652174, 1], [12, -0.03817572, 0.02034756, 1.926427, 1], [13, -0.04809212, -0.3863693, 2.025672, 1], [14, -0.04494208, -0.6982725, 2.067691, 1], [15, -0.06152493, -0.7517207, 1.968747, 1], [16, 0.1086262, 0.01796169, 1.932217, 1], [17, 0.1506252, -0.4147126, 2.020855, 1], [18, 0.1959338, -0.6897005, 2.048432, 1], [19, 0.2032799, -0.7417032, 1.942076, 1], [20, 0.04352704, 0.5662584, 1.879181, 1], [21, -0.3147928, -0.07264366, 1.599085, 1], [22, -0.2156359, 0.00097436, 1.596886, 1], [23, 0.3242891, -0.1356204, 1.621853, 1], [24, 0.2601819, -0.06131524, 1.649333, 1]]
[[0, 0.03649069, 0.01981567, 1.96685, 1], [1, 0.03982313, 0.3370394, 1.92105, 1], [2, 0.0446368, 0.6399159, 1.862283, 1], [3, 0.02913708, 0.766471, 1.830257, 1], [4, -0.114867, 0.512526, 1.840998, 1], [5, -0.1964391, 0.2607363, 1.842051, 1], [6, -0.278275, 0.05675291, 1.745067, 1], [7, -0.3036992, -0.001101462, 1.699634, 1], [8, 0.1929685, 0.5316617, 1.824282, 1], [9, 0.2542071, 0.265988, 1.752156, 1], [10, 0.3002028, 0.01171656, 1.673406, 1], [11, 0.3023186, -0.06411458, 1.666986, 1], [12, -0.0372902, 0.02038947, 1.926646, 1], [13, -0.04766165, -0.3854804, 2.025192, 1], [14, -0.04598888, -0.6968066, 2.069468, 1], [15, -0.06159528, -0.7514755, 1.968898, 1], [16, 0.1092536, 0.01805382, 1.931829, 1], [17, 0.1508425, -0.4159402, 2.02105, 1], [18, 0.1972584, -0.6935083, 2.048325, 1], [19, 0.203216, -0.7417957, 1.94191, 1], [20, 0.04346149, 0.5661834, 1.879122, 1], [21, -0.3185187, -0.07248675, 1.596078, 1], [22, -0.2191157, 0.003254452, 1.5836, 1], [23, 0.3238525, -0.1400459, 1.638508, 1], [24, 0.2340289, -0.05587287, 1.6504, 1]]
[[0, 0.03650224, 0.01982561, 1.966778, 1], [1, 0.03991378, 0.3369814, 1.920924, 1], [2, 0.04468895, 0.6398278, 1.862162, 1], [3, 0.0286635, 0.7664447, 1.829755, 1], [4, -0.1148652, 0.5124988, 1.841016, 1], [5, -0.1962045, 0.2605894, 1.842257, 1], [6, -0.2784276, 0.05658524, 1.744964, 1], [7, -0.3032142, -0.0007777131, 1.702259, 1], [8, 0.1930931, 0.5314178, 1.824319, 1], [9, 0.2527219, 0.2634533, 1.75789, 1], [10, 0.2986678, 0.001238995, 1.687888, 1], [11, 0.3006182, -0.06824453, 1.682573, 1], [12, -0.03722952, 0.02062265, 1.926616, 1], [13, -0.04715062, -0.38673, 2.025529, 1], [14, -0.04670933, -0.6957434, 2.069835, 1], [15, -0.06143451, -0.7519853, 1.96878, 1], [16, 0.1091998, 0.01785881, 1.93159, 1], [17, 0.14821, -0.4009812, 2.019575, 1], [18, 0.1973166, -0.6934832, 2.048318, 1], [19, 0.200584, -0.7425081, 1.94031, 1], [20, 0.04352633, 0.5660988, 1.878998, 1], [21, -0.3192435, -0.07922471, 1.602839, 1], [22, -0.2212189, 0.002293092, 1.590894, 1], [23, 0.3216331, -0.1442132, 1.654505, 1], [24, 0.2353472, -0.05961034, 1.673778, 1]]
[[0, 0.03668885, 0.01982143, 1.96676, 1], [1, 0.04002036, 0.3369138, 1.920784, 1], [2, 0.04456479, 0.6396973, 1.861805, 1], [3, 0.028154, 0.7662603, 1.829151, 1], [4, -0.1149574, 0.5124506, 1.841049, 1], [5, -0.1960613, 0.2604342, 1.842526, 1], [6, -0.279796, 0.05431289, 1.745096, 1], [7, -0.30007, -0.004558073, 1.693867, 1], [8, 0.1934741, 0.5311684, 1.824457, 1], [9, 0.2518353, 0.2594499, 1.764105, 1], [10, 0.2962084, 0.001441527, 1.704103, 1], [11, 0.2988715, -0.07300383, 1.699386, 1], [12, -0.03703259, 0.02075614, 1.926706, 1], [13, -0.04607442, -0.3876593, 2.026171, 1], [14, -0.04385888, -0.6972524, 2.073443, 1], [15, -0.06147587, -0.7519822, 1.969253, 1], [16, 0.1094141, 0.01774175, 1.931482, 1], [17, 0.147009, -0.3982036, 2.019515, 1], [18, 0.1987797, -0.6957446, 2.0478, 1], [19, 0.2026223, -0.7421437, 1.940534, 1], [20, 0.04348161, 0.565988, 1.878719, 1], [21, -0.3222201, -0.07569881, 1.600692, 1], [22, -0.2179172, 0.001620809, 1.593414, 1], [23, 0.3195835, -0.1510229, 1.67335, 1], [24, 0.2332424, -0.06367675, 1.67865, 1]]
[[0, 0.03736763, 0.01976019, 1.967052, 1], [1, 0.04042626, 0.3367473, 1.920666, 1], [2, 0.04471194, 0.6394491, 1.861313, 1], [3, 0.02772417, 0.766089, 1.828298, 1], [4, -0.1148961, 0.5124414, 1.840998, 1], [5, -0.1960824, 0.2604149, 1.842842, 1], [6, -0.2799637, 0.05457446, 1.745131, 1], [7, -0.3015097, -0.002165716, 1.697777, 1], [8, 0.1939697, 0.5310263, 1.824696, 1], [9, 0.2509467, 0.2571677, 1.772975, 1], [10, 0.2947679, -0.002195078, 1.722134, 1], [11, 0.2981538, -0.0756974, 1.716573, 1], [12, -0.0362003, 0.02057026, 1.927383, 1], [13, -0.04567193, -0.3860798, 2.026198, 1], [14, -0.04584203, -0.6960381, 2.072633, 1], [15, -0.06132999, -0.7518888, 1.969344, 1], [16, 0.1099208, 0.01780673, 1.931548, 1], [17, 0.1461112, -0.3922164, 2.019126, 1], [18, 0.1990567, -0.6944848, 2.047853, 1], [19, 0.2054403, -0.7396395, 1.943168, 1], [20, 0.04368943, 0.5657694, 1.878349, 1], [21, -0.3200637, -0.07800449, 1.599508, 1], [22, -0.2196421, 0.001733404, 1.594821, 1], [23, 0.3176076, -0.1530481, 1.692242, 1], [24, 0.2320661, -0.06823972, 1.694714, 1]]
[[0, 0.03832392, 0.01958043, 1.967328, 1], [1, 0.04085789, 0.3365147, 1.920442, 1], [2, 0.04470861, 0.6391115, 1.860512, 1], [3, 0.02731886, 0.7658198, 1.827288, 1], [4, -0.114908, 0.5123984, 1.840955, 1], [5, -0.1962809, 0.2601992, 1.842978, 1], [6, -0.2800133, 0.0545641, 1.74536, 1], [7, -0.3011734, -0.002384069, 1.698413, 1], [8, 0.1944469, 0.5308043, 1.824703, 1], [9, 0.2505407, 0.2506948, 1.783048, 1], [10, 0.294912, -0.00806627, 1.734259, 1], [11, 0.2966236, -0.08344726, 1.734083, 1], [12, -0.03502759, 0.02017913, 1.928115, 1], [13, -0.04594446, -0.3895851, 2.027827, 1], [14, -0.04534015, -0.697935, 2.073659, 1], [15, -0.06079825, -0.7517672, 1.970046, 1], [16, 0.1106414, 0.01782827, 1.931529, 1], [17, 0.1461148, -0.3917326, 2.019243, 1], [18, 0.1971205, -0.6917245, 2.049535, 1], [19, 0.2052957, -0.7398798, 1.943028, 1], [20, 0.04381208, 0.5654708, 1.877746, 1], [21, -0.3158276, -0.07687955, 1.597081, 1], [22, -0.2194332, 0.0005483089, 1.594956, 1], [23, 0.3167321, -0.1599239, 1.71558, 1], [24, 0.22955, -0.07391204, 1.717333, 1]]
[[0, 0.03861286, 0.01953067, 1.967398, 1], [1, 0.04120254, 0.3363048, 1.920101, 1], [2, 0.04490218, 0.6386886, 1.859383, 1], [3, 0.02717565, 0.7656517, 1.825756, 1], [4, -0.1149484, 0.5124007, 1.840915, 1], [5, -0.1964655, 0.2605173, 1.842943, 1], [6, -0.2806042, 0.05387122, 1.745253, 1], [7, -0.3049687, -0.005218162, 1.696839, 1], [8, 0.1951357, 0.5305604, 1.824951, 1], [9, 0.2506106, 0.2466595, 1.789415, 1], [10, 0.2948291, -0.01222364, 1.749255, 1], [11, 0.2965518, -0.0870062, 1.751882, 1], [12, -0.03475232, 0.02015496, 1.928286, 1], [13, -0.04611927, -0.3898948, 2.027859, 1], [14, -0.04593502, -0.6986156, 2.072711, 1], [15, -0.06062452, -0.7518963, 1.969468, 1], [16, 0.1108955, 0.01778734, 1.931513, 1], [17, 0.1457451, -0.3915069, 2.019342, 1], [18, 0.197192, -0.6917281, 2.049473, 1], [19, 0.2044465, -0.740586, 1.943078, 1], [20, 0.0440644, 0.5650983, 1.876842, 1], [21, -0.3201068, -0.07748543, 1.597507, 1], [22, -0.22237, 0.001369731, 1.58818, 1], [23, 0.3182403, -0.1644961, 1.732406, 1], [24, 0.2310786, -0.07817958, 1.728105, 1]]
[[0, 0.0384657, 0.01929563, 1.967181, 1], [1, 0.04108406, 0.3359996, 1.919379, 1], [2, 0.04463123, 0.6384792, 1.858042, 1], [3, 0.02692846, 0.7647634, 1.823552, 1], [4, -0.1151089, 0.5121918, 1.840649, 1], [5, -0.1967041, 0.260239, 1.842733, 1], [6, -0.2804153, 0.0539786, 1.745273, 1], [7, -0.3043091, -0.002826266, 1.699688, 1], [8, 0.1954966, 0.5306703, 1.825018, 1], [9, 0.2503267, 0.2420663, 1.797565, 1], [10, 0.2940302, -0.0146241, 1.766812, 1], [11, 0.2973158, -0.08871011, 1.768372, 1], [12, -0.03497991, 0.0197689, 1.928172, 1], [13, -0.04610671, -0.389638, 2.027816, 1], [14, -0.04558497, -0.6982514, 2.071663, 1], [15, -0.06067264, -0.7520813, 1.969484, 1], [16, 0.1107649, 0.01768839, 1.931161, 1], [17, 0.1451628, -0.3908633, 2.019342, 1], [18, 0.1967997, -0.6914438, 2.049534, 1], [19, 0.2042001, -0.7408457, 1.943101, 1], [20, 0.04383008, 0.5648422, 1.875633, 1], [21, -0.3166211, -0.07563012, 1.601082, 1], [22, -0.2167736, 0.00181812, 1.593808, 1], [23, 0.3177504, -0.1683648, 1.754022, 1], [24, 0.243662, -0.07653062, 1.752179, 1]]
[[0, 0.03892735, 0.01954377, 1.966834, 1], [1, 0.04149379, 0.33597, 1.918601, 1], [2, 0.0447413, 0.6381522, 1.856811, 1], [3, 0.02694747, 0.7645416, 1.822697, 1], [4, -0.1150722, 0.5122237, 1.840481, 1], [5, -0.1970704, 0.2601388, 1.842431, 1], [6, -0.2804279, 0.05391277, 1.745198, 1], [7, -0.3027578, -0.003904023, 1.698694, 1], [8, 0.1960803, 0.5307418, 1.825202, 1], [9, 0.2503164, 0.24064, 1.805318, 1], [10, 0.2936272, -0.0149203, 1.778951, 1], [11, 0.298024, -0.09274815, 1.786792, 1], [12, -0.03445455, 0.02053652, 1.927742, 1], [13, -0.0456951, -0.3894905, 2.027855, 1], [14, -0.04500644, -0.7002739, 2.071258, 1], [15, -0.0604751, -0.7526717, 1.969029, 1], [16, 0.111196, 0.0176242, 1.930832, 1], [17, 0.1443016, -0.3917515, 2.019488, 1], [18, 0.1963466, -0.6908655, 2.04985, 1], [19, 0.2040453, -0.7410948, 1.942605, 1], [20, 0.04402424, 0.5645909, 1.874507, 1], [21, -0.3145176, -0.08269413, 1.597748, 1], [22, -0.2183105, 0.001500663, 1.593004, 1], [23, 0.3156704, -0.1766089, 1.774247, 1], [24, 0.2404381, -0.07706292, 1.764916, 1]]
