[[0, 0.07524143, -0.3568166, 1.669229, 1], [1, 0.0638667, -0.1115858, 1.728231, 1], [2, 0.05289306, 0.1285809, 1.773689, 1], [3, 0.04082249, 0.2614909, 1.761605, 1], [4, -0.0925017, 0.04524726, 1.766325, 1], [5, -0.1059603, -0.1288864, 1.706189, 1], [6, -0.1248835, -0.1616565, 1.523126, 1], [7, -0.118465, -0.1041855, 1.3903, 1], [8, 0.2099783, 0.0685965, 1.734818, 1], [9, 0.2489127, -0.1605368, 1.64586, 1], [10, 0.1859111, -0.01296089, 1.455179, 1], [11, 0.1665088, 0.03608371, 1.423167, 1], [12, -0.001006623, -0.3566053, 1.645355, 1], [13, -0.1070571, -0.2972499, 1.33605, 1], [14, -0.1153414, -0.6216234, 1.232752, 1], [15, -0.1696412, -0.6688889, 1.254677, 1], [16, 0.149235, -0.3439462, 1.634098, 1], [17, 0.1758345, -0.3238586, 1.299873, 1], [18, 0.1575543, -0.6309925, 1.236671, 1], [19, 0.1413133, -0.6758721, 1.123344, 1], [20, 0.05592863, 0.06937585, 1.764076, 1], [21, -0.1193165, -0.1275794, 1.310855, 1], [22, -0.1245181, -0.05986318, 1.399286, 1], [23, 0.145489, 0.07605064, 1.40764, 1], [24, 0.2216351, 0.06323282, 1.40096, 1]]
[[0, -0.04066091, -0.2128787, 2.378497, 1], [1, -0.03949977, 0.04354233, 2.399508, 1], [2, -0.03846646, 0.2939753, 2.40951, 1], [3, -0.03283098, 0.4357537, 2.375152, 1], [4, -0.1870244, 0.1978965, 2.374351, 1], [5, -0.2366745, 0.02525573, 2.286603, 1], [6, -0.2289998, 0.1760747, 2.157941, 1], [7, -0.2384237, 0.2184824, 2.114725, 1], [8, 0.1229192, 0.2080507, 2.368818, 1], [9, 0.1554609, -0.03680943, 2.307047, 1], [10, 0.1141287, -0.2159439, 2.127563, 1], [11, 0.1042554, -0.2663127, 2.083838, 1], [12, -0.118853, -0.2095149, 2.351528, 1], [13, -0.1807892, -0.3747134, 2.04709, 1], [14, -0.2265309, -0.715986, 2.054511, 1], [15, -0.2076345, -0.767027, 1.956522, 1], [16, 0.03853318, -0.2106875, 2.34329, 1], [17, 0.069182, -0.3748039, 2.05093, 1], [18, 0.09409034, -0.7216985, 2.066171, 1], [19, 0.04681676, -0.7576249, 1.969921, 1], [20, -0.03871632, 0.2322293, 2.409006, 1], [21, -0.2222193, 0.2602901, 2.056, 1], [22, -0.2879344, 0.2318926, 2.116666, 1], [23, 0.09452539, -0.3208442, 1.997792, 1], [24, 0.1279059, -0.2835263, 2.092949, 1]]
[[0, -0.04067245, -0.2137859, 2.378346, 1], [1, -0.03950171, 0.04340356, 2.399538, 1], [2, -0.03845263, 0.294024, 2.409616, 1], [3, -0.03279189, 0.4357899, 2.37523, 1], [4, -0.184987, 0.1929964, 2.372144, 1], [5, -0.2388033, 0.01996352, 2.288404, 1], [6, -0.249205, 0.1617669, 2.126652, 1], [7, -0.2346913, 0.2347622, 2.130614, 1], [8, 0.1229025, 0.2079924, 2.368853, 1], [9, 0.1510207, -0.03389746, 2.311725, 1], [10, 0.1133227, -0.2186105, 2.123133, 1], [11, 0.1022307, -0.2720037, 2.078273, 1], [12, -0.1187713, -0.2104305, 2.351557, 1], [13, -0.1807258, -0.3745471, 2.047005, 1], [14, -0.2291711, -0.7162434, 2.056379, 1], [15, -0.2069309, -0.7651919, 1.957407, 1], [16, 0.03843504, -0.2116097, 2.342913, 1], [17, 0.06912453, -0.3744794, 2.050995, 1], [18, 0.0938313, -0.7218763, 2.06615, 1], [19, 0.04421019, -0.7569496, 1.970971, 1], [20, -0.03871022, 0.2322332, 2.409071, 1], [21, -0.2251587, 0.2813597, 2.075558, 1], [22, -0.2818628, 0.2421453, 2.13545, 1], [23, 0.09055016, -0.326679, 1.988378, 1], [24, 0.1419683, -0.2828476, 2.085524, 1]]
[[0, -0.0412636, -0.2138878, 2.378597, 1], [1, -0.03956544, 0.04334643, 2.39959, 1], [2, -0.0383012, 0.293934, 2.409624, 1], [3, -0.03276889, 0.4357878, 2.375247, 1], [4, -0.1847677, 0.1929981, 2.371537, 1], [5, -0.252808, 0.0213222, 2.297738, 1], [6, -0.2498365, 0.169462, 2.133303, 1], [7, -0.2319228, 0.2505497, 2.142683, 1], [8, 0.1227973, 0.2078128, 2.368914, 1], [9, 0.1514001, -0.03265311, 2.311723, 1], [10, 0.120318, -0.2248358, 2.129771, 1], [11, 0.1135141, -0.2759009, 2.087276, 1], [12, -0.1198669, -0.2105229, 2.352175, 1], [13, -0.1805941, -0.3766692, 2.045353, 1], [14, -0.2301617, -0.716075, 2.056327, 1], [15, -0.2062954, -0.7650077, 1.957792, 1], [16, 0.03820119, -0.2116884, 2.342937, 1], [17, 0.06873037, -0.3726999, 2.051138, 1], [18, 0.09497263, -0.7236747, 2.066918, 1], [19, 0.04273786, -0.755898, 1.971819, 1], [20, -0.03864431, 0.2321707, 2.409089, 1], [21, -0.2187749, 0.301695, 2.087998, 1], [22, -0.2801259, 0.2597915, 2.14455, 1], [23, 0.09948534, -0.3361787, 2.001706, 1], [24, 0.1545767, -0.2905512, 2.08055, 1]]
[[0, -0.04137145, -0.2143433, 2.378579, 1], [1, -0.03956837, 0.04330977, 2.399621, 1], [2, -0.03819497, 0.294115, 2.409772, 1], [3, -0.03273806, 0.4357712, 2.375268, 1], [4, -0.1844035, 0.1927084, 2.371119, 1], [5, -0.2529508, 0.02112569, 2.297642, 1], [6, -0.2241171, 0.2028857, 2.181905, 1], [7, -0.2286226, 0.2644382, 2.157892, 1], [8, 0.1226641, 0.2068209, 2.369037, 1], [9, 0.1511596, -0.03233764, 2.311903, 1], [10, 0.1183525, -0.2205012, 2.131216, 1], [11, 0.1110485, -0.2700418, 2.0901, 1], [12, -0.1198468, -0.2109138, 2.352232, 1], [13, -0.1805319, -0.3766848, 2.045285, 1], [14, -0.2304611, -0.7152126, 2.056849, 1], [15, -0.2064605, -0.7641806, 1.958363, 1], [16, 0.03795628, -0.2122334, 2.342792, 1], [17, 0.06884146, -0.3721011, 2.05172, 1], [18, 0.09529916, -0.7235608, 2.067188, 1], [19, 0.04253108, -0.7563649, 1.972867, 1], [20, -0.03858607, 0.2322557, 2.409187, 1], [21, -0.2225896, 0.3227052, 2.102589, 1], [22, -0.2766579, 0.2728302, 2.165167, 1], [23, 0.09861717, -0.3314912, 2.006481, 1], [24, 0.1380596, -0.2965671, 2.090823, 1]]
[[0, -0.04198901, -0.2144137, 2.378694, 1], [1, -0.03962672, 0.04327914, 2.399689, 1], [2, -0.03793474, 0.2940857, 2.409921, 1], [3, -0.03265917, 0.4358704, 2.375303, 1], [4, -0.1845216, 0.1926124, 2.370539, 1], [5, -0.2590108, 0.02042302, 2.306826, 1], [6, -0.2301534, 0.2026468, 2.172432, 1], [7, -0.2250199, 0.2740777, 2.169477, 1], [8, 0.1226717, 0.2059374, 2.369409, 1], [9, 0.1516555, -0.03182236, 2.312117, 1], [10, 0.1140268, -0.1970046, 2.170817, 1], [11, 0.1097731, -0.2525328, 2.116151, 1], [12, -0.1208566, -0.2107357, 2.35242, 1], [13, -0.1804596, -0.3766923, 2.045033, 1], [14, -0.2314446, -0.714181, 2.057775, 1], [15, -0.2057888, -0.7626351, 1.959342, 1], [16, 0.03763243, -0.2124448, 2.342834, 1], [17, 0.06830593, -0.3724726, 2.051491, 1], [18, 0.09623212, -0.7227717, 2.066989, 1], [19, 0.04510422, -0.7570207, 1.972339, 1], [20, -0.03845575, 0.2322302, 2.409297, 1], [21, -0.2114965, 0.3266603, 2.119261, 1], [22, -0.2762512, 0.2858954, 2.180111, 1], [23, 0.1090272, -0.3071647, 2.071977, 1], [24, 0.135084, -0.2643582, 2.1355, 1]]
[[0, -0.04266654, -0.2146288, 2.378621, 1], [1, -0.03989026, 0.04322805, 2.39982, 1], [2, -0.03796335, 0.2941542, 2.410209, 1], [3, -0.03255999, 0.4358986, 2.375465, 1], [4, -0.1842611, 0.1934099, 2.369846, 1], [5, -0.2481967, 0.01479021, 2.314428, 1], [6, -0.2321549, 0.2055298, 2.172061, 1], [7, -0.222929, 0.2848559, 2.179042, 1], [8, 0.1225591, 0.2057458, 2.369583, 1], [9, 0.1518631, -0.03100613, 2.312065, 1], [10, 0.1307449, -0.2251648, 2.130833, 1], [11, 0.1232017, -0.2771264, 2.092417, 1], [12, -0.1214135, -0.2107751, 2.352327, 1], [13, -0.1808549, -0.3761637, 2.045352, 1], [14, -0.2316718, -0.7139019, 2.057971, 1], [15, -0.2058647, -0.7623987, 1.959616, 1], [16, 0.03688924, -0.2128674, 2.342753, 1], [17, 0.06834269, -0.3725264, 2.051602, 1], [18, 0.09627824, -0.7227435, 2.067019, 1], [19, 0.04298862, -0.7555769, 1.973105, 1], [20, -0.03853029, 0.2322671, 2.409529, 1], [21, -0.2142507, 0.3412703, 2.133362, 1], [22, -0.2755846, 0.2928504, 2.189923, 1], [23, 0.1043873, -0.3363224, 2.013528, 1], [24, 0.1512242, -0.3029261, 2.081, 1]]
[[0, -0.04287721, -0.214745, 2.378607, 1], [1, -0.03988079, 0.0432053, 2.399839, 1], [2, -0.03750055, 0.2941861, 2.410355, 1], [3, -0.03247368, 0.4359892, 2.37562, 1], [4, -0.184486, 0.1938436, 2.368784, 1], [5, -0.2480408, 0.01434883, 2.316659, 1], [6, -0.2329994, 0.215097, 2.171165, 1], [7, -0.221251, 0.2922894, 2.190369, 1], [8, 0.1225171, 0.2046023, 2.369914, 1], [9, 0.1519847, -0.03073684, 2.312192, 1], [10, 0.1081293, -0.2242717, 2.134483, 1], [11, 0.102869, -0.2695833, 2.089901, 1], [12, -0.1218103, -0.210645, 2.352498, 1], [13, -0.1816764, -0.3768961, 2.046032, 1], [14, -0.2324613, -0.713368, 2.058247, 1], [15, -0.2057768, -0.7616665, 1.960004, 1], [16, 0.03671974, -0.2133829, 2.342486, 1], [17, 0.06823467, -0.3714204, 2.052246, 1], [18, 0.09685952, -0.7225744, 2.067643, 1], [19, 0.04298164, -0.7548493, 1.973825, 1], [20, -0.03824056, 0.2322706, 2.409638, 1], [21, -0.2125894, 0.3480565, 2.142247, 1], [22, -0.2735268, 0.301827, 2.200357, 1], [23, 0.1058528, -0.3390391, 2.020388, 1], [24, 0.1425658, -0.2816338, 2.088, 1]]
[[0, -0.04309758, -0.214697, 2.378795, 1], [1, -0.04001822, 0.04317907, 2.400191, 1], [2, -0.0374535, 0.2941104, 2.410914, 1], [3, -0.03203305, 0.4361585, 2.376286, 1], [4, -0.1842926, 0.1942098, 2.368486, 1], [5, -0.2559581, -0.01158458, 2.374104, 1], [6, -0.2353943, 0.1920731, 2.203935, 1], [7, -0.2173191, 0.3003675, 2.201685, 1], [8, 0.1223765, 0.2043859, 2.370053, 1], [9, 0.1489674, -0.02928071, 2.315677, 1], [10, 0.115861, -0.1947439, 2.170134, 1], [11, 0.1136283, -0.2466518, 2.115966, 1], [12, -0.1221283, -0.2104924, 2.352705, 1], [13, -0.1815984, -0.3768673, 2.046301, 1], [14, -0.2324258, -0.7134501, 2.05833, 1], [15, -0.2046736, -0.7612195, 1.960015, 1], [16, 0.03661668, -0.2134002, 2.342634, 1], [17, 0.0681935, -0.3714094, 2.05223, 1], [18, 0.09682472, -0.72239, 2.06698, 1], [19, 0.0428003, -0.7552246, 1.97365, 1], [20, -0.03823427, 0.2322124, 2.410151, 1], [21, -0.2082133, 0.3603861, 2.155787, 1], [22, -0.2657556, 0.3059774, 2.213389, 1], [23, 0.1078623, -0.3064467, 2.06891, 1], [24, 0.1336614, -0.2034374, 2.089621, 1]]
[[0, -0.04289359, -0.2149758, 2.378747, 1], [1, -0.03996359, 0.0430586, 2.400207, 1], [2, -0.03744628, 0.2940893, 2.410933, 1], [3, -0.03192668, 0.4361509, 2.376563, 1], [4, -0.1847274, 0.1926458, 2.367146, 1], [5, -0.2670758, -0.04584975, 2.422446, 1], [6, -0.2366874, 0.1542903, 2.249355, 1], [7, -0.2156467, 0.3087561, 2.210865, 1], [8, 0.1221036, 0.2036078, 2.37002, 1], [9, 0.1492262, -0.02899357, 2.315492, 1], [10, 0.1166528, -0.1928803, 2.17151, 1], [11, 0.1125162, -0.2464301, 2.116304, 1], [12, -0.121718, -0.2108786, 2.352559, 1], [13, -0.1817983, -0.3780133, 2.045902, 1], [14, -0.2325801, -0.7134573, 2.058616, 1], [15, -0.2049766, -0.7612348, 1.960254, 1], [16, 0.03671572, -0.2135928, 2.342638, 1], [17, 0.06824201, -0.3713335, 2.052299, 1], [18, 0.09740536, -0.7228899, 2.066844, 1], [19, 0.04304024, -0.754937, 1.973274, 1], [20, -0.03821573, 0.2321754, 2.410174, 1], [21, -0.2081102, 0.3704672, 2.170819, 1], [22, -0.2699655, 0.3125976, 2.224533, 1], [23, 0.1106341, -0.3046729, 2.073816, 1], [24, 0.1325193, -0.2038882, 2.088055, 1]]
[[0, -0.04311917, -0.2148016, 2.379061, 1], [1, -0.04038594, 0.04321649, 2.40055, 1], [2, -0.03802399, 0.294279, 2.411249, 1], [3, -0.03184679, 0.4363214, 2.376968, 1], [4, -0.184922, 0.1938532, 2.366017, 1], [5, -0.2647332, -0.04521899, 2.422342, 1], [6, -0.2376146, 0.1623211, 2.258035, 1], [7, -0.2141028, 0.2451929, 2.245765, 1], [8, 0.1218579, 0.2032704, 2.370182, 1], [9, 0.1493797, -0.02893188, 2.315377, 1], [10, 0.1203127, -0.2246655, 2.137054, 1], [11, 0.1161436, -0.2750833, 2.091771, 1], [12, -0.1219756, -0.2107014, 2.352751, 1], [13, -0.1816989, -0.3783034, 2.045887, 1], [14, -0.2339613, -0.71347, 2.060043, 1], [15, -0.2049814, -0.7600812, 1.961204, 1], [16, 0.0365648, -0.2134076, 2.343094, 1], [17, 0.06834867, -0.3710556, 2.052409, 1], [18, 0.09787989, -0.7221485, 2.066445, 1], [19, 0.05154676, -0.7592305, 1.970304, 1], [20, -0.03873487, 0.2323579, 2.410504, 1], [21, -0.1971173, 0.3016183, 2.214389, 1], [22, -0.2508204, 0.2810095, 2.229615, 1], [23, 0.103697, -0.3371208, 2.011077, 1], [24, 0.1561022, -0.2890344, 2.081962, 1]]
[[0, -0.04351291, -0.2148318, 2.379215, 1], [1, -0.04069892, 0.04312952, 2.400649, 1], [2, -0.03820274, 0.2941984, 2.411278, 1], [3, -0.03182027, 0.4363436, 2.377141, 1], [4, -0.1853498, 0.1952198, 2.364034, 1], [5, -0.2552109, -0.01415777, 2.378012, 1], [6, -0.1974576, 0.2191401, 2.267551, 1], [7, -0.2084093, 0.3221153, 2.232331, 1], [8, 0.1215465, 0.2028752, 2.370341, 1], [9, 0.1469551, -0.02723771, 2.317552, 1], [10, 0.1204049, -0.2227226, 2.138539, 1], [11, 0.1164689, -0.2729977, 2.092949, 1], [12, -0.1224235, -0.2105072, 2.352788, 1], [13, -0.1817236, -0.3783563, 2.045965, 1], [14, -0.233409, -0.7134221, 2.059557, 1], [15, -0.2046957, -0.7600326, 1.960621, 1], [16, 0.03617987, -0.2136703, 2.343396, 1], [17, 0.0683232, -0.3710846, 2.052389, 1], [18, 0.09740332, -0.7217904, 2.06616, 1], [19, 0.04504368, -0.7578085, 1.973673, 1], [20, -0.03893162, 0.2322787, 2.410551, 1], [21, -0.1953954, 0.3816221, 2.19757, 1], [22, -0.2609322, 0.3232884, 2.248188, 1], [23, 0.1063797, -0.3398185, 2.017877, 1], [24, 0.1563521, -0.2889097, 2.081549, 1]]
[[0, -0.04360737, -0.2148543, 2.379141, 1], [1, -0.04072189, 0.04312263, 2.400662, 1], [2, -0.03818507, 0.2942118, 2.411393, 1], [3, -0.03174395, 0.4361966, 2.377187, 1], [4, -0.1855426, 0.1958255, 2.362909, 1], [5, -0.2548198, -0.01369286, 2.377791, 1], [6, -0.2281746, 0.2170472, 2.250338, 1], [7, -0.2052138, 0.3233298, 2.238734, 1], [8, 0.1212199, 0.2027699, 2.37046, 1], [9, 0.1463973, -0.02627574, 2.318571, 1], [10, 0.1207717, -0.2212322, 2.13882, 1], [11, 0.1176528, -0.2721083, 2.093055, 1], [12, -0.1226547, -0.2104574, 2.352632, 1], [13, -0.1818067, -0.3782142, 2.045588, 1], [14, -0.2324354, -0.7127632, 2.058609, 1], [15, -0.2046282, -0.7605042, 1.96027, 1], [16, 0.03616711, -0.2137216, 2.343356, 1], [17, 0.06836563, -0.3712943, 2.052345, 1], [18, 0.09717997, -0.7217681, 2.065996, 1], [19, 0.04412155, -0.7558507, 1.972709, 1], [20, -0.03892724, 0.2322851, 2.410632, 1], [21, -0.1876967, 0.3823022, 2.20622, 1], [22, -0.2552073, 0.3242905, 2.248159, 1], [23, 0.1052495, -0.3327966, 2.018108, 1], [24, 0.1438592, -0.3075439, 2.087667, 1]]
[[0, -0.04341912, -0.2149871, 2.379285, 1], [1, -0.04080625, 0.04308897, 2.400787, 1], [2, -0.03874883, 0.2943242, 2.411644, 1], [3, -0.03163927, 0.4360693, 2.377647, 1], [4, -0.1859019, 0.1938115, 2.362306, 1], [5, -0.2606119, 0.01880298, 2.309987, 1], [6, -0.2229716, 0.2654062, 2.22505, 1], [7, -0.20106, 0.3317994, 2.24413, 1], [8, 0.1206396, 0.2025296, 2.370605, 1], [9, 0.1464808, -0.026942, 2.318208, 1], [10, 0.1196659, -0.2238717, 2.140897, 1], [11, 0.1172652, -0.2746397, 2.093832, 1], [12, -0.1226065, -0.2107137, 2.352653, 1], [13, -0.181709, -0.3780455, 2.045732, 1], [14, -0.2303783, -0.713285, 2.057142, 1], [15, -0.2041735, -0.7617917, 1.958916, 1], [16, 0.03674161, -0.2137112, 2.343775, 1], [17, 0.06840178, -0.3713931, 2.052411, 1], [18, 0.09654557, -0.7216187, 2.066214, 1], [19, 0.04259621, -0.7551467, 1.973275, 1], [20, -0.03931389, 0.2323447, 2.410852, 1], [21, -0.1894981, 0.3909937, 2.217235, 1], [22, -0.256059, 0.3289897, 2.257909, 1], [23, 0.1059614, -0.3389824, 2.017095, 1], [24, 0.1563296, -0.2924854, 2.07978, 1]]
[[0, -0.04352391, -0.2149524, 2.37936, 1], [1, -0.04125886, 0.04317334, 2.400981, 1], [2, -0.0396052, 0.2945118, 2.411913, 1], [3, -0.03143782, 0.4360268, 2.377907, 1], [4, -0.1858291, 0.1944445, 2.361899, 1], [5, -0.2532526, 0.01492634, 2.31743, 1], [6, -0.2113937, 0.2664152, 2.253747, 1], [7, -0.1983865, 0.3348337, 2.246167, 1], [8, 0.1204524, 0.2022323, 2.370702, 1], [9, 0.1460405, -0.02619231, 2.31901, 1], [10, 0.1215923, -0.2216393, 2.139647, 1], [11, 0.1185557, -0.2758738, 2.092617, 1], [12, -0.1228321, -0.210592, 2.352705, 1], [13, -0.1821465, -0.3762834, 2.046106, 1], [14, -0.230431, -0.7131236, 2.057075, 1], [15, -0.2034892, -0.7608947, 1.958482, 1], [16, 0.03671141, -0.2137231, 2.343859, 1], [17, 0.06817012, -0.3710447, 2.05235, 1], [18, 0.09739288, -0.7229587, 2.066872, 1], [19, 0.04166432, -0.7539572, 1.973753, 1], [20, -0.04005643, 0.2325083, 2.411113, 1], [21, -0.1887096, 0.3892844, 2.214651, 1], [22, -0.2496954, 0.3251846, 2.258667, 1], [23, 0.103874, -0.3376944, 2.014477, 1], [24, 0.138339, -0.3149195, 2.0882, 1]]
[[0, -0.04352979, -0.2150052, 2.379318, 1], [1, -0.04126833, 0.04317304, 2.401025, 1], [2, -0.03958308, 0.2946504, 2.412214, 1], [3, -0.03134307, 0.4359651, 2.378018, 1], [4, -0.1869031, 0.1921875, 2.360511, 1], [5, -0.254107, 0.01290017, 2.314306, 1], [6, -0.2113977, 0.2625645, 2.243267, 1], [7, -0.1975767, 0.3332826, 2.246485, 1], [8, 0.1203438, 0.2022088, 2.370753, 1], [9, 0.1457367, -0.02618302, 2.319222, 1], [10, 0.1218138, -0.220842, 2.138896, 1], [11, 0.118442, -0.2711421, 2.093138, 1], [12, -0.1229776, -0.2108076, 2.352426, 1], [13, -0.1821457, -0.3757445, 2.046068, 1], [14, -0.2303121, -0.7122767, 2.057197, 1], [15, -0.204344, -0.7609298, 1.959002, 1], [16, 0.03676523, -0.2137344, 2.34388, 1], [17, 0.0682135, -0.3709631, 2.052413, 1], [18, 0.09783086, -0.7226863, 2.067195, 1], [19, 0.04241112, -0.7544761, 1.974317, 1], [20, -0.04004699, 0.2325998, 2.411335, 1], [21, -0.1824065, 0.3915471, 2.220166, 1], [22, -0.2513626, 0.330295, 2.260067, 1], [23, 0.1070116, -0.3341641, 2.02533, 1], [24, 0.1579563, -0.287543, 2.080538, 1]]
[[0, -0.0434751, -0.2151153, 2.379233, 1], [1, -0.04130244, 0.04346261, 2.400887, 1], [2, -0.03980223, 0.2964653, 2.411735, 1], [3, -0.03119133, 0.4360237, 2.378503, 1], [4, -0.1868876, 0.1932648, 2.359973, 1], [5, -0.2524963, -0.01041764, 2.374108, 1], [6, -0.2175718, 0.2266301, 2.262164, 1], [7, -0.1977957, 0.3317668, 2.245049, 1], [8, 0.1200268, 0.2020664, 2.370836, 1], [9, 0.1457502, -0.02532209, 2.319004, 1], [10, 0.1088038, -0.2172308, 2.137861, 1], [11, 0.1056753, -0.2657685, 2.090835, 1], [12, -0.1227236, -0.2110033, 2.352069, 1], [13, -0.1822495, -0.375994, 2.04619, 1], [14, -0.2307095, -0.7124414, 2.057269, 1], [15, -0.2043561, -0.761006, 1.959128, 1], [16, 0.03675391, -0.2138037, 2.343897, 1], [17, 0.06815827, -0.3736466, 2.05179, 1], [18, 0.0969396, -0.7222986, 2.065915, 1], [19, 0.04605421, -0.7563024, 1.970902, 1], [20, -0.04020306, 0.2339242, 2.410971, 1], [21, -0.1861658, 0.3910325, 2.217645, 1], [22, -0.2546363, 0.33069, 2.264667, 1], [23, 0.1016857, -0.3273713, 2.014144, 1], [24, 0.1434237, -0.2837373, 2.084, 1]]
[[0, -0.04350012, -0.2152042, 2.379315, 1], [1, -0.041483, 0.04329138, 2.401128, 1], [2, -0.04015336, 0.2960888, 2.412185, 1], [3, -0.03103403, 0.4359187, 2.378529, 1], [4, -0.1869785, 0.1926515, 2.359483, 1], [5, -0.2524759, -0.01043691, 2.374108, 1], [6, -0.2178996, 0.2263007, 2.261341, 1], [7, -0.1962111, 0.3335218, 2.242454, 1], [8, 0.1197216, 0.2017399, 2.371131, 1], [9, 0.1458117, -0.02378057, 2.319829, 1], [10, 0.1184713, -0.2167947, 2.138156, 1], [11, 0.1135525, -0.269378, 2.093435, 1], [12, -0.1227825, -0.2110272, 2.352098, 1], [13, -0.1820135, -0.3764466, 2.046141, 1], [14, -0.2307251, -0.7124479, 2.057413, 1], [15, -0.2060653, -0.7638913, 1.961242, 1], [16, 0.03681182, -0.2140099, 2.344099, 1], [17, 0.06845507, -0.3727531, 2.051784, 1], [18, 0.0970075, -0.7224064, 2.065914, 1], [19, 0.04523488, -0.756039, 1.971328, 1], [20, -0.0405045, 0.2336261, 2.411366, 1], [21, -0.1846467, 0.3900045, 2.213237, 1], [22, -0.2547529, 0.3308218, 2.259796, 1], [23, 0.1017897, -0.3277003, 2.016144, 1], [24, 0.1356552, -0.2897136, 2.097291, 1]]
[[0, -0.04343885, -0.2152909, 2.379337, 1], [1, -0.04149103, 0.04328601, 2.401155, 1], [2, -0.04019794, 0.2961134, 2.412242, 1], [3, -0.03097221, 0.4358985, 2.378585, 1], [4, -0.1874884, 0.1913553, 2.359237, 1], [5, -0.2581759, 0.01512868, 2.304823, 1], [6, -0.213184, 0.2659256, 2.240316, 1], [7, -0.1978897, 0.3313776, 2.239239, 1], [8, 0.1195301, 0.2016607, 2.371171, 1], [9, 0.1479891, -0.02418947, 2.318424, 1], [10, 0.1181103, -0.2219708, 2.142601, 1], [11, 0.1075398, -0.2528607, 2.097887, 1], [12, -0.1227717, -0.2112298, 2.351965, 1], [13, -0.182044, -0.3764403, 2.046195, 1], [14, -0.2291934, -0.7117943, 2.056372, 1], [15, -0.202116, -0.762273, 1.960143, 1], [16, 0.03701669, -0.2140518, 2.344329, 1], [17, 0.06851661, -0.3726193, 2.051899, 1], [18, 0.0939078, -0.7229515, 2.064364, 1], [19, 0.04216086, -0.7576206, 1.970505, 1], [20, -0.040539, 0.2336463, 2.411418, 1], [21, -0.1858909, 0.3875571, 2.204737, 1], [22, -0.2540348, 0.3275104, 2.252954, 1], [23, 0.08150321, -0.285693, 2.002025, 1], [24, 0.1655376, -0.2790003, 2.095286, 1]]
[[0, -0.04345191, -0.2153924, 2.379391, 1], [1, -0.04155695, 0.04319497, 2.40123, 1], [2, -0.04028353, 0.2959893, 2.412324, 1], [3, -0.03094799, 0.4359034, 2.378625, 1], [4, -0.1876955, 0.1907853, 2.358859, 1], [5, -0.2532301, -0.0148377, 2.379967, 1], [6, -0.2193889, 0.2200221, 2.26282, 1], [7, -0.1989732, 0.3304923, 2.239182, 1], [8, 0.1195065, 0.2016289, 2.371122, 1], [9, 0.1493049, -0.02408485, 2.31714, 1], [10, 0.08821369, -0.2213967, 2.186122, 1], [11, 0.1041958, -0.2443834, 2.108079, 1], [12, -0.1227909, -0.2113568, 2.351953, 1], [13, -0.1821495, -0.3770232, 2.046355, 1], [14, -0.2292552, -0.7116675, 2.056466, 1], [15, -0.2022912, -0.7624848, 1.960499, 1], [16, 0.03700903, -0.2141278, 2.344468, 1], [17, 0.06858975, -0.3726126, 2.052186, 1], [18, 0.09552775, -0.7230441, 2.065012, 1], [19, 0.04257098, -0.7575929, 1.972006, 1], [20, -0.04061854, 0.2335406, 2.4115, 1], [21, -0.1868757, 0.3895486, 2.210236, 1], [22, -0.2545921, 0.3270854, 2.251251, 1], [23, 0.09296898, -0.2801225, 2.045046, 1], [24, 0.1351157, -0.2635795, 2.121462, 1]]
[[0, -0.04354556, -0.2153423, 2.379616, 1], [1, -0.04169005, 0.04320653, 2.401385, 1], [2, -0.04039225, 0.2959361, 2.412394, 1], [3, -0.03087113, 0.4358769, 2.37868, 1], [4, -0.1875021, 0.1914313, 2.358642, 1], [5, -0.2532141, -0.01466495, 2.379839, 1], [6, -0.2197694, 0.2197248, 2.261594, 1], [7, -0.198324, 0.3299013, 2.235644, 1], [8, 0.1194969, 0.2014998, 2.371289, 1], [9, 0.1501239, -0.02423918, 2.316661, 1], [10, 0.1294485, -0.2186926, 2.135725, 1], [11, 0.1274544, -0.2656025, 2.099054, 1], [12, -0.1228663, -0.2113211, 2.351997, 1], [13, -0.1820626, -0.376756, 2.046457, 1], [14, -0.2294419, -0.7116296, 2.056566, 1], [15, -0.2033596, -0.7635065, 1.961259, 1], [16, 0.03691626, -0.2140278, 2.345054, 1], [17, 0.06859052, -0.373088, 2.05214, 1], [18, 0.09542191, -0.7228388, 2.065241, 1], [19, 0.04147957, -0.7571743, 1.972887, 1], [20, -0.04073144, 0.2335085, 2.41159, 1], [21, -0.1837433, 0.3882064, 2.198836, 1], [22, -0.2568588, 0.3279907, 2.24693, 1], [23, 0.08964507, -0.2819878, 2.03773, 1], [24, 0.1623341, -0.3050283, 2.094572, 1]]
