[[0, -0.03486304, 0.03328924, 2.337077, 1], [1, -0.03700522, 0.34587, 2.295851, 1], [2, -0.03824761, 0.6470403, 2.242091, 1], [3, -0.05233039, 0.7883536, 2.197643, 1], [4, -0.214029, 0.5475747, 2.228978, 1], [5, -0.2283902, 0.3232016, 2.191047, 1], [6, -0.01798723, 0.1471359, 2.071432, 1], [7, 0.03603774, 0.07514237, 2.027206, 1], [8, 0.1487685, 0.5436835, 2.216774, 1], [9, 0.1795713, 0.3268594, 2.158755, 1], [10, 0.08790042, 0.1337472, 2.043539, 1], [11, 0.04786522, 0.07021926, 2.020701, 1], [12, -0.1145243, 0.03460786, 2.300471, 1], [13, -0.1132116, -0.3883939, 2.355449, 1], [14, -0.1124464, -0.7253306, 2.383175, 1], [15, -0.1271976, -0.7820275, 2.295639, 1], [16, 0.04634938, 0.03108102, 2.296702, 1], [17, 0.07642414, -0.3749068, 2.340418, 1], [18, 0.08460424, -0.7169603, 2.425313, 1], [19, 0.1438513, -0.770159, 2.3687, 1], [20, -0.03802462, 0.5734326, 2.257709, 1], [21, 0.06621711, 0.01366393, 2.019371, 1], [22, -0.01073968, 0.04344475, 2.0286, 1], [23, 0.02497197, 0.01402303, 2.008496, 1], [24, 0.007722215, 0.1007169, 2.019485, 1]]
[[0, -0.03049738, 0.03616572, 2.332908, 1], [1, -0.03325766, 0.3479798, 2.295314, 1], [2, -0.0346351, 0.6490337, 2.24488, 1], [3, -0.04413701, 0.7924908, 2.205985, 1], [4, -0.2093703, 0.5467908, 2.223764, 1], [5, -0.2097998, 0.326587, 2.172254, 1], [6, -0.0509582, 0.234474, 2.043376, 1], [7, -0.0009388058, 0.216785, 1.97309, 1], [8, 0.149715, 0.547202, 2.219326, 1], [9, 0.1937333, 0.3432415, 2.128723, 1], [10, 0.0733418, 0.2073274, 1.932718, 1], [11, 0.03485605, 0.1708885, 1.897593, 1], [12, -0.1113375, 0.03690511, 2.294627, 1], [13, -0.1144454, -0.3879723, 2.354366, 1], [14, -0.1125046, -0.7250186, 2.383044, 1], [15, -0.1279332, -0.7825233, 2.296416, 1], [16, 0.05144012, 0.03430935, 2.294362, 1], [17, 0.07687608, -0.37513, 2.340029, 1], [18, 0.08506586, -0.7172804, 2.425027, 1], [19, 0.1440523, -0.7702088, 2.367804, 1], [20, -0.03441731, 0.575386, 2.259585, 1], [21, 0.0420192, 0.08834871, 1.911978, 1], [22, 0.0209388, 0.2253668, 1.916167, 1], [23, 0.01222585, 0.1192402, 1.873287, 1], [24, -0.01003018, 0.1803129, 1.881516, 1]]
[[0, -0.02987552, 0.03697186, 2.332158, 1], [1, -0.03269463, 0.3486644, 2.295262, 1], [2, -0.03414293, 0.649664, 2.24546, 1], [3, -0.04325362, 0.7934101, 2.207408, 1], [4, -0.208919, 0.5470105, 2.223794, 1], [5, -0.2081968, 0.3283445, 2.16853, 1], [6, -0.05019782, 0.241853, 2.034526, 1], [7, -0.003475144, 0.2336625, 1.953384, 1], [8, 0.1491506, 0.5476672, 2.219201, 1], [9, 0.2054265, 0.3544654, 2.111282, 1], [10, 0.07657072, 0.2272721, 1.933958, 1], [11, 0.03152615, 0.182414, 1.882202, 1], [12, -0.1109493, 0.03749704, 2.294049, 1], [13, -0.1147263, -0.3875442, 2.354087, 1], [14, -0.1124673, -0.725071, 2.382971, 1], [15, -0.1277277, -0.7823132, 2.296094, 1], [16, 0.05228732, 0.03529881, 2.293475, 1], [17, 0.07681992, -0.3750915, 2.33994, 1], [18, 0.08526495, -0.7177698, 2.424078, 1], [19, 0.1441773, -0.7703156, 2.367885, 1], [20, -0.03390568, 0.5760213, 2.260012, 1], [21, 0.006769722, 0.2178452, 1.897439, 1], [22, 0.03292115, 0.2416803, 1.908778, 1], [23, 0.007916315, 0.1372552, 1.858521, 1], [24, -0.004937775, 0.2456453, 1.921786, 1]]
[[0, 0, 0, 0, 0], [1, 0, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0], [4, 0, 0, 0, 0], [5, 0, 0, 0, 0], [6, 0, 0, 0, 0], [7, 0, 0, 0, 0], [8, 0, 0, 0, 0], [9, 0, 0, 0, 0], [10, 0, 0, 0, 0], [11, 0, 0, 0, 0], [12, 0, 0, 0, 0], [13, 0, 0, 0, 0], [14, 0, 0, 0, 0], [15, 0, 0, 0, 0], [16, 0, 0, 0, 0], [17, 0, 0, 0, 0], [18, 0, 0, 0, 0], [19, 0, 0, 0, 0], [20, 0, 0, 0, 0], [21, 0, 0, 0, 0], [22, 0, 0, 0, 0], [23, 0, 0, 0, 0], [24, 0, 0, 0, 0]]
[[0, -0.02832704, 0.03931626, 2.32973, 1], [1, -0.03166659, 0.3507679, 2.295458, 1], [2, -0.03367407, 0.6521384, 2.248484, 1], [3, -0.03942636, 0.7981833, 2.215713, 1], [4, -0.2064759, 0.5479696, 2.224059, 1], [5, -0.2044525, 0.3320532, 2.156087, 1], [6, -0.04830283, 0.2787728, 2.00304, 1], [7, -0.0322819, 0.2699433, 1.90767, 1], [8, 0.1460619, 0.5510097, 2.218772, 1], [9, 0.2066722, 0.3689867, 2.093325, 1], [10, 0.07775199, 0.2819292, 1.905414, 1], [11, 0.02286099, 0.2400376, 1.847141, 1], [12, -0.1099481, 0.03941907, 2.291143, 1], [13, -0.1148566, -0.3883613, 2.353698, 1], [14, -0.1127052, -0.7257302, 2.383134, 1], [15, -0.1279547, -0.7820727, 2.296385, 1], [16, 0.05433418, 0.03799329, 2.291449, 1], [17, 0.07701162, -0.3753666, 2.338715, 1], [18, 0.08533415, -0.7183458, 2.423789, 1], [19, 0.144648, -0.7703143, 2.367847, 1], [20, -0.03323137, 0.5783737, 2.262238, 1], [21, -0.03546548, 0.2406062, 1.851078, 1], [22, -0.01972918, 0.2774105, 1.869572, 1], [23, -0.004490033, 0.198604, 1.819484, 1], [24, -0.02212982, 0.2950441, 1.9174, 1]]
[[0, -0.02842153, 0.03975137, 2.329328, 1], [1, -0.03148956, 0.3511992, 2.295586, 1], [2, -0.03313163, 0.6526738, 2.249504, 1], [3, -0.03875815, 0.7992622, 2.21742, 1], [4, -0.2057905, 0.5480324, 2.224061, 1], [5, -0.2038344, 0.3329059, 2.153014, 1], [6, -0.04753087, 0.2911531, 1.996487, 1], [7, -0.03021078, 0.2799942, 1.897152, 1], [8, 0.1458244, 0.5512096, 2.218733, 1], [9, 0.2041894, 0.3717987, 2.088069, 1], [10, 0.07213962, 0.2870642, 1.890783, 1], [11, 0.02286593, 0.2527279, 1.842079, 1], [12, -0.1102122, 0.04000351, 2.29007, 1], [13, -0.114917, -0.3882881, 2.353596, 1], [14, -0.11259, -0.7252931, 2.382726, 1], [15, -0.1278629, -0.7819973, 2.296788, 1], [16, 0.05432151, 0.03832504, 2.291418, 1], [17, 0.07693186, -0.3756976, 2.338487, 1], [18, 0.08526015, -0.7186332, 2.423838, 1], [19, 0.144703, -0.7703252, 2.367701, 1], [20, -0.0327966, 0.578904, 2.263007, 1], [21, 0.04301362, 0.1806679, 1.844926, 1], [22, -0.0279179, 0.2726098, 1.8395, 1], [23, -0.006958472, 0.2146524, 1.81303, 1], [24, -0.01073766, 0.3119906, 1.899438, 1]]
[[0, -0.02820029, 0.04025761, 2.328664, 1], [1, -0.03102004, 0.351754, 2.295621, 1], [2, -0.03230952, 0.6533019, 2.250386, 1], [3, -0.03790879, 0.7998444, 2.218833, 1], [4, -0.2049509, 0.5484337, 2.224061, 1], [5, -0.2024288, 0.3343808, 2.149115, 1], [6, -0.04487808, 0.2929024, 1.993833, 1], [7, 0.01711163, 0.2571543, 1.827482, 1], [8, 0.14564, 0.5513997, 2.218539, 1], [9, 0.2146652, 0.3732187, 2.091965, 1], [10, 0.07024724, 0.289469, 1.877411, 1], [11, 0.02651242, 0.2646218, 1.830154, 1], [12, -0.1100623, 0.04050286, 2.28888, 1], [13, -0.1152303, -0.3881534, 2.353437, 1], [14, -0.1123671, -0.7253722, 2.382442, 1], [15, -0.1278593, -0.7821713, 2.296666, 1], [16, 0.05457666, 0.03879611, 2.291176, 1], [17, 0.07707519, -0.3770673, 2.338426, 1], [18, 0.08532134, -0.7187784, 2.423757, 1], [19, 0.1445207, -0.7701599, 2.367807, 1], [20, -0.03207155, 0.5795233, 2.263669, 1], [21, 0.03277966, 0.2305137, 1.804512, 1], [22, 0.05875865, 0.2927644, 1.824051, 1], [23, -0.01224015, 0.2323168, 1.802847, 1], [24, -0.01227185, 0.2939919, 1.825476, 1]]
[[0, -0.0275059, 0.04123659, 2.327841, 1], [1, -0.03008052, 0.3529041, 2.295765, 1], [2, -0.03131854, 0.6543483, 2.251516, 1], [3, -0.03617315, 0.8016285, 2.221451, 1], [4, -0.2038979, 0.5483069, 2.223865, 1], [5, -0.1998596, 0.3358595, 2.14361, 1], [6, -0.0455534, 0.3019996, 1.98311, 1], [7, 0.01223338, 0.2773764, 1.812053, 1], [8, 0.1452405, 0.5525413, 2.218067, 1], [9, 0.2222518, 0.3777336, 2.091534, 1], [10, 0.05772346, 0.3007438, 1.85364, 1], [11, 0.02508919, 0.2882978, 1.818227, 1], [12, -0.109284, 0.0415199, 2.287235, 1], [13, -0.1155007, -0.3884297, 2.352725, 1], [14, -0.1125153, -0.725495, 2.382264, 1], [15, -0.1275683, -0.7821814, 2.295743, 1], [16, 0.05522079, 0.03974186, 2.291063, 1], [17, 0.07751127, -0.3777415, 2.33823, 1], [18, 0.08540575, -0.7188802, 2.4237, 1], [19, 0.1444595, -0.7700351, 2.367643, 1], [20, -0.03108016, 0.5806111, 2.264601, 1], [21, 0.03467584, 0.2521369, 1.791159, 1], [22, 0.06681082, 0.2924513, 1.811, 1], [23, -0.01567359, 0.259866, 1.790966, 1], [24, -0.008944127, 0.3184188, 1.810077, 1]]
[[0, -0.02700252, 0.04162429, 2.327504, 1], [1, -0.02951071, 0.3535626, 2.296225, 1], [2, -0.03077576, 0.6551864, 2.253198, 1], [3, -0.03501204, 0.8028227, 2.223737, 1], [4, -0.2021341, 0.5492076, 2.223571, 1], [5, -0.1969882, 0.3382472, 2.138796, 1], [6, -0.04354377, 0.3074926, 1.976808, 1], [7, 0.0119847, 0.2898655, 1.798217, 1], [8, 0.1517851, 0.5514522, 2.215238, 1], [9, 0.2201383, 0.3809532, 2.077258, 1], [10, 0.05454876, 0.3328411, 1.85595, 1], [11, 0.02144801, 0.3113546, 1.808964, 1], [12, -0.1086581, 0.04217621, 2.285996, 1], [13, -0.1154561, -0.390507, 2.352493, 1], [14, -0.1125033, -0.7255612, 2.382399, 1], [15, -0.1275977, -0.7823271, 2.2945, 1], [16, 0.05572053, 0.04008, 2.291448, 1], [17, 0.07749774, -0.3780311, 2.337974, 1], [18, 0.08552302, -0.7194191, 2.423363, 1], [19, 0.1444819, -0.7701499, 2.367704, 1], [20, -0.03050472, 0.5814155, 2.265986, 1], [21, 0.02976185, 0.2736367, 1.781666, 1], [22, 0.04590814, 0.3223152, 1.790045, 1], [23, -0.01711241, 0.2863011, 1.779475, 1], [24, -0.026381, 0.3350103, 1.803941, 1]]
[[0, 0, 0, 0, 0], [1, 0, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0], [4, 0, 0, 0, 0], [5, 0, 0, 0, 0], [6, 0, 0, 0, 0], [7, 0, 0, 0, 0], [8, 0, 0, 0, 0], [9, 0, 0, 0, 0], [10, 0, 0, 0, 0], [11, 0, 0, 0, 0], [12, 0, 0, 0, 0], [13, 0, 0, 0, 0], [14, 0, 0, 0, 0], [15, 0, 0, 0, 0], [16, 0, 0, 0, 0], [17, 0, 0, 0, 0], [18, 0, 0, 0, 0], [19, 0, 0, 0, 0], [20, 0, 0, 0, 0], [21, 0, 0, 0, 0], [22, 0, 0, 0, 0], [23, 0, 0, 0, 0], [24, 0, 0, 0, 0]]
[[0, -0.02649063, 0.04175586, 2.327198, 1], [1, -0.02852107, 0.3542936, 2.296479, 1], [2, -0.02941204, 0.6564679, 2.254146, 1], [3, -0.03363674, 0.8043864, 2.226474, 1], [4, -0.2007444, 0.5504074, 2.22369, 1], [5, -0.1970224, 0.3397793, 2.137861, 1], [6, -0.04686472, 0.3176897, 1.971295, 1], [7, 0.01943505, 0.3160264, 1.792892, 1], [8, 0.1545418, 0.5524324, 2.214525, 1], [9, 0.2260824, 0.3810135, 2.079627, 1], [10, 0.05207304, 0.3487122, 1.843907, 1], [11, 0.02121246, 0.3321339, 1.801062, 1], [12, -0.1080487, 0.04217597, 2.284702, 1], [13, -0.1156568, -0.3906263, 2.352521, 1], [14, -0.1125409, -0.7255822, 2.382594, 1], [15, -0.1285347, -0.7830474, 2.297021, 1], [16, 0.05639562, 0.04032271, 2.291892, 1], [17, 0.07776424, -0.3788432, 2.337998, 1], [18, 0.0854452, -0.7195933, 2.42346, 1], [19, 0.1447283, -0.7702539, 2.367856, 1], [20, -0.02922636, 0.5825592, 2.266797, 1], [21, 0.0339711, 0.3048147, 1.773513, 1], [22, 0.06596685, 0.3402141, 1.803722, 1], [23, -0.0168284, 0.3146943, 1.771534, 1], [24, 0.0001652738, 0.368386, 1.8059, 1]]
[[0, -0.02622046, 0.04175935, 2.327146, 1], [1, -0.02825605, 0.3545981, 2.296834, 1], [2, -0.0293277, 0.6571847, 2.255194, 1], [3, -0.0331954, 0.8047423, 2.227656, 1], [4, -0.2000761, 0.5507202, 2.223734, 1], [5, -0.1966876, 0.3403107, 2.137259, 1], [6, -0.04653125, 0.3247997, 1.969967, 1], [7, 0.06379534, 0.3675377, 1.837001, 1], [8, 0.1553676, 0.5526875, 2.214239, 1], [9, 0.2159141, 0.383158, 2.071006, 1], [10, 0.05425118, 0.3548983, 1.841615, 1], [11, 0.02133577, 0.3432108, 1.798191, 1], [12, -0.1078391, 0.04213198, 2.284518, 1], [13, -0.1157069, -0.3908231, 2.35247, 1], [14, -0.1125451, -0.7259768, 2.382853, 1], [15, -0.1291271, -0.7828818, 2.298963, 1], [16, 0.05676294, 0.04035199, 2.292091, 1], [17, 0.07778643, -0.3789477, 2.337901, 1], [18, 0.08524504, -0.7197785, 2.423532, 1], [19, 0.144704, -0.7702141, 2.367711, 1], [20, -0.02907416, 0.5831653, 2.267673, 1], [21, 0.05191457, 0.3401599, 1.79007, 1], [22, 0.09922335, 0.3663688, 1.859704, 1], [23, -0.01604615, 0.3262565, 1.770481, 1], [24, -0.00471379, 0.3777974, 1.798889, 1]]
