[['2, k, 0', [0.194551, -1.30564, 1.0]], ['2, k, 1', [0.202477, -1.05251, 1.0]], ['2, k, 2', [0.209616, -0.800757, 1.0]], ['2, k, 3', [0.211064, -0.663326, 1.0]], ['2, k, 4', [0.0576839, -0.874392, 1.0]], ['2, k, 5', [-0.0345828, -0.990991, 1.0]], ['2, k, 6', [0.0699287, -0.935166, 1.0]], ['2, k, 7', [0.0944377, -0.91102, 1.0]], ['2, k, 8', [0.356678, -0.866431, 1.0]], ['2, k, 9', [0.472351, -0.973218, 1.0]], ['2, k, 10', [0.258955, -0.943925, 1.0]], ['2, k, 11', [0.178204, -0.994834, 1.0]], ['2, k, 12', [0.124643, -1.29442, 1.0]], ['2, k, 13', [0.157005, -1.01632, 1.0]], ['2, k, 14', [0.0826442, -1.29175, 1.0]], ['2, k, 15', [0.11377, -1.16504, 1.0]], ['2, k, 16', [0.260567, -1.29077, 1.0]], ['2, k, 17', [0.295425, -1.03107, 1.0]], ['2, k, 18', [0.223739, -1.29368, 1.0]], ['2, k, 19', [0.248657, -1.18164, 1.0]], ['2, k, 20', [0.207972, -0.863708, 1.0]], ['2, k, 21', [0.160708, -0.90892, 1.0]], ['2, k, 22', [0.098636, -0.901272, 1.0]], ['2, k, 23', [0.153883, -0.995868, 1.0]], ['2, k, 24', [0.157491, -0.991275, 1.0]]]
[['2, k, 0', [0.178444, -1.18476, 1.0]], ['2, k, 1', [0.198328, -1.01323, 1.0]], ['2, k, 2', [0.219169, -0.84149, 1.0]], ['2, k, 3', [0.209366, -0.709449, 1.0]], ['2, k, 4', [0.084029, -0.893005, 1.0]], ['2, k, 5', [0.0199235, -0.937998, 1.0]], ['2, k, 6', [-0.0475767, -0.953175, 1.0]], ['2, k, 7', [-0.0731007, -0.979887, 1.0]], ['2, k, 8', [0.340861, -0.879771, 1.0]], ['2, k, 9', [0.43288, -0.943634, 1.0]], ['2, k, 10', [0.446618, -0.950106, 1.0]], ['2, k, 11', [0.461433, -0.964156, 1.0]], ['2, k, 12', [0.11917, -1.17218, 1.0]], ['2, k, 13', [0.0102914, -0.911256, 1.0]], ['2, k, 14', [-0.0239976, -1.24053, 1.0]], ['2, k, 15', [-0.047725, -1.16597, 1.0]], ['2, k, 16', [0.234786, -1.17854, 1.0]], ['2, k, 17', [0.409671, -0.890375, 1.0]], ['2, k, 18', [0.371208, -1.21946, 1.0]], ['2, k, 19', [0.400491, -1.15508, 1.0]], ['2, k, 20', [0.213899, -0.884925, 1.0]], ['2, k, 21', [-0.0808033, -0.977016, 1.0]], ['2, k, 22', [-0.0707403, -0.983267, 1.0]], ['2, k, 23', [0.476343, -0.968686, 1.0]], ['2, k, 24', [0.408145, -0.963389, 1.0]]]
[['2, k, 0', [0.176966, -1.1734, 1.0]], ['2, k, 1', [0.194005, -1.00473, 1.0]], ['2, k, 2', [0.210026, -0.834072, 1.0]], ['2, k, 3', [0.209681, -0.694348, 1.0]], ['2, k, 4', [0.0837616, -0.893202, 1.0]], ['2, k, 5', [0.0141136, -0.957608, 1.0]], ['2, k, 6', [-0.0496441, -0.969327, 1.0]], ['2, k, 7', [-0.122447, -0.944522, 1.0]], ['2, k, 8', [0.337643, -0.870919, 1.0]], ['2, k, 9', [0.393883, -0.909084, 1.0]], ['2, k, 10', [0.419709, -0.926707, 1.0]], ['2, k, 11', [0.460371, -0.951726, 1.0]], ['2, k, 12', [0.11821, -1.16929, 1.0]], ['2, k, 13', [0.00802832, -0.910045, 1.0]], ['2, k, 14', [-0.0283154, -1.23879, 1.0]], ['2, k, 15', [-0.0502718, -1.16114, 1.0]], ['2, k, 16', [0.233237, -1.15368, 1.0]], ['2, k, 17', [0.413446, -0.876913, 1.0]], ['2, k, 18', [0.37436, -1.20581, 1.0]], ['2, k, 19', [0.403759, -1.14142, 1.0]], ['2, k, 20', [0.206258, -0.877135, 1.0]], ['2, k, 21', [-0.151804, -0.955942, 1.0]], ['2, k, 22', [-0.168417, -0.93999, 1.0]], ['2, k, 23', [0.500924, -0.950489, 1.0]], ['2, k, 24', [0.420203, -0.966784, 1.0]]]
[['2, k, 0', [0.193646, -1.15815, 1.0]], ['2, k, 1', [0.197886, -0.991431, 1.0]], ['2, k, 2', [0.204498, -0.820251, 1.0]], ['2, k, 3', [0.211038, -0.684179, 1.0]], ['2, k, 4', [0.0855007, -0.865004, 1.0]], ['2, k, 5', [0.0177889, -0.91961, 1.0]], ['2, k, 6', [-0.0570964, -0.930859, 1.0]], ['2, k, 7', [-0.0734152, -0.95793, 1.0]], ['2, k, 8', [0.338771, -0.862229, 1.0]], ['2, k, 9', [0.375044, -0.884825, 1.0]], ['2, k, 10', [0.42379, -0.919658, 1.0]], ['2, k, 11', [0.46742, -0.937692, 1.0]], ['2, k, 12', [0.133772, -1.15476, 1.0]], ['2, k, 13', [0.00233443, -0.903107, 1.0]], ['2, k, 14', [-0.0319875, -1.23136, 1.0]], ['2, k, 15', [-0.0534298, -1.15085, 1.0]], ['2, k, 16', [0.249112, -1.14297, 1.0]], ['2, k, 17', [0.411865, -0.873633, 1.0]], ['2, k, 18', [0.374584, -1.20211, 1.0]], ['2, k, 19', [0.402604, -1.1354, 1.0]], ['2, k, 20', [0.203142, -0.863633, 1.0]], ['2, k, 21', [-0.0811497, -0.947908, 1.0]], ['2, k, 22', [-0.070386, -0.955268, 1.0]], ['2, k, 23', [0.496789, -0.942853, 1.0]], ['2, k, 24', [0.412803, -0.938085, 1.0]]]
[['2, k, 0', [0.191885, -1.15017, 1.0]], ['2, k, 1', [0.200323, -0.981149, 1.0]], ['2, k, 2', [0.209966, -0.81021, 1.0]], ['2, k, 3', [0.212349, -0.670904, 1.0]], ['2, k, 4', [0.084203, -0.859026, 1.0]], ['2, k, 5', [0.00758771, -0.947901, 1.0]], ['2, k, 6', [-0.071231, -0.948642, 1.0]], ['2, k, 7', [-0.11746, -0.92564, 1.0]], ['2, k, 8', [0.338791, -0.852972, 1.0]], ['2, k, 9', [0.396931, -0.884746, 1.0]], ['2, k, 10', [0.422361, -0.906336, 1.0]], ['2, k, 11', [0.461833, -0.929555, 1.0]], ['2, k, 12', [0.131135, -1.1415, 1.0]], ['2, k, 13', [0.0102689, -0.865426, 1.0]], ['2, k, 14', [-0.000168369, -1.19523, 1.0]], ['2, k, 15', [-0.0293129, -1.12306, 1.0]], ['2, k, 16', [0.248483, -1.13896, 1.0]], ['2, k, 17', [0.400484, -0.88016, 1.0]], ['2, k, 18', [0.374675, -1.20897, 1.0]], ['2, k, 19', [0.394118, -1.13465, 1.0]], ['2, k, 20', [0.207772, -0.8533, 1.0]], ['2, k, 21', [-0.143871, -0.934503, 1.0]], ['2, k, 22', [-0.169385, -0.918052, 1.0]], ['2, k, 23', [0.497035, -0.937233, 1.0]], ['2, k, 24', [0.409395, -0.931515, 1.0]]]
[['2, k, 0', [0.195292, -1.14376, 1.0]], ['2, k, 1', [0.201945, -0.97967, 1.0]], ['2, k, 2', [0.210526, -0.810674, 1.0]], ['2, k, 3', [0.211008, -0.670353, 1.0]], ['2, k, 4', [0.0852063, -0.861084, 1.0]], ['2, k, 5', [0.0250214, -0.901257, 1.0]], ['2, k, 6', [-0.0360833, -0.908239, 1.0]], ['2, k, 7', [-0.0614623, -0.91586, 1.0]], ['2, k, 8', [0.338829, -0.852271, 1.0]], ['2, k, 9', [0.402072, -0.871184, 1.0]], ['2, k, 10', [0.453632, -0.929108, 1.0]], ['2, k, 11', [0.47422, -0.918618, 1.0]], ['2, k, 12', [0.135094, -1.13703, 1.0]], ['2, k, 13', [0.010077, -0.86519, 1.0]], ['2, k, 14', [-0.00229283, -1.1948, 1.0]], ['2, k, 15', [-0.0303384, -1.12172, 1.0]], ['2, k, 16', [0.251455, -1.13147, 1.0]], ['2, k, 17', [0.426422, -0.855713, 1.0]], ['2, k, 18', [0.410189, -1.18635, 1.0]], ['2, k, 19', [0.425914, -1.11642, 1.0]], ['2, k, 20', [0.208328, -0.853413, 1.0]], ['2, k, 21', [-0.0880174, -0.924846, 1.0]], ['2, k, 22', [-0.113731, -0.908558, 1.0]], ['2, k, 23', [0.50924, -0.919863, 1.0]], ['2, k, 24', [0.422922, -0.923501, 1.0]]]
[['2, k, 0', [0.196311, -1.13719, 1.0]], ['2, k, 1', [0.203549, -0.971667, 1.0]], ['2, k, 2', [0.211689, -0.803125, 1.0]], ['2, k, 3', [0.211402, -0.662559, 1.0]], ['2, k, 4', [0.0855508, -0.85899, 1.0]], ['2, k, 5', [0.0214748, -0.921681, 1.0]], ['2, k, 6', [-0.0367278, -0.92014, 1.0]], ['2, k, 7', [-0.0655414, -0.937815, 1.0]], ['2, k, 8', [0.338189, -0.849779, 1.0]], ['2, k, 9', [0.377797, -0.867619, 1.0]], ['2, k, 10', [0.433918, -0.88666, 1.0]], ['2, k, 11', [0.470934, -0.910864, 1.0]], ['2, k, 12', [0.136677, -1.12814, 1.0]], ['2, k, 13', [0.0103818, -0.863432, 1.0]], ['2, k, 14', [-0.00256974, -1.19241, 1.0]], ['2, k, 15', [-0.0301086, -1.11806, 1.0]], ['2, k, 16', [0.25225, -1.12757, 1.0]], ['2, k, 17', [0.419978, -0.854068, 1.0]], ['2, k, 18', [0.404331, -1.1837, 1.0]], ['2, k, 19', [0.421652, -1.11405, 1.0]], ['2, k, 20', [0.209671, -0.845667, 1.0]], ['2, k, 21', [-0.0920885, -0.946804, 1.0]], ['2, k, 22', [-0.0691737, -0.935581, 1.0]], ['2, k, 23', [0.515381, -0.91502, 1.0]], ['2, k, 24', [0.431093, -0.923567, 1.0]]]
[['2, k, 0', [0.197057, -1.13507, 1.0]], ['2, k, 1', [0.204833, -0.968477, 1.0]], ['2, k, 2', [0.212972, -0.800039, 1.0]], ['2, k, 3', [0.212266, -0.659544, 1.0]], ['2, k, 4', [0.0859557, -0.857921, 1.0]], ['2, k, 5', [0.0216749, -0.921212, 1.0]], ['2, k, 6', [-0.0686108, -0.933303, 1.0]], ['2, k, 7', [-0.133504, -0.89973, 1.0]], ['2, k, 8', [0.337465, -0.848581, 1.0]], ['2, k, 9', [0.400562, -0.866631, 1.0]], ['2, k, 10', [0.430303, -0.883849, 1.0]], ['2, k, 11', [0.466026, -0.905336, 1.0]], ['2, k, 12', [0.137435, -1.12686, 1.0]], ['2, k, 13', [0.00927753, -0.860236, 1.0]], ['2, k, 14', [-0.00412473, -1.18803, 1.0]], ['2, k, 15', [-0.0317119, -1.11343, 1.0]], ['2, k, 16', [0.25306, -1.1247, 1.0]], ['2, k, 17', [0.405609, -0.863004, 1.0]], ['2, k, 18', [0.387224, -1.18959, 1.0]], ['2, k, 19', [0.41038, -1.11741, 1.0]], ['2, k, 20', [0.211001, -0.842438, 1.0]], ['2, k, 21', [-0.159878, -0.908687, 1.0]], ['2, k, 22', [-0.156807, -0.924746, 1.0]], ['2, k, 23', [0.474232, -0.911068, 1.0]], ['2, k, 24', [0.417534, -0.905928, 1.0]]]
[['2, k, 0', [0.196969, -1.13184, 1.0]], ['2, k, 1', [0.20448, -0.967861, 1.0]], ['2, k, 2', [0.211529, -0.801384, 1.0]], ['2, k, 3', [0.212398, -0.661132, 1.0]], ['2, k, 4', [0.0870239, -0.855874, 1.0]], ['2, k, 5', [-0.0152677, -0.881635, 1.0]], ['2, k, 6', [-0.0580246, -0.938016, 1.0]], ['2, k, 7', [-0.0954884, -0.938064, 1.0]], ['2, k, 8', [0.337767, -0.847198, 1.0]], ['2, k, 9', [0.402359, -0.865335, 1.0]], ['2, k, 10', [0.432965, -0.882848, 1.0]], ['2, k, 11', [0.473392, -0.898517, 1.0]], ['2, k, 12', [0.137397, -1.12354, 1.0]], ['2, k, 13', [0.00905104, -0.859697, 1.0]], ['2, k, 14', [-0.0050196, -1.18661, 1.0]], ['2, k, 15', [-0.0322332, -1.11102, 1.0]], ['2, k, 16', [0.253055, -1.12198, 1.0]], ['2, k, 17', [0.406699, -0.862139, 1.0]], ['2, k, 18', [0.388664, -1.18805, 1.0]], ['2, k, 19', [0.409298, -1.11481, 1.0]], ['2, k, 20', [0.210008, -0.843002, 1.0]], ['2, k, 21', [-0.12196, -0.94698, 1.0]], ['2, k, 22', [-0.119024, -0.962988, 1.0]], ['2, k, 23', [0.510877, -0.901092, 1.0]], ['2, k, 24', [0.421524, -0.898702, 1.0]]]
[['2, k, 0', [0.199376, -1.12717, 1.0]], ['2, k, 1', [0.201821, -0.960074, 1.0]], ['2, k, 2', [0.200293, -0.788893, 1.0]], ['2, k, 3', [0.212368, -0.648582, 1.0]], ['2, k, 4', [0.0872013, -0.845193, 1.0]], ['2, k, 5', [0.0337746, -0.929041, 1.0]], ['2, k, 6', [-0.057845, -0.934169, 1.0]], ['2, k, 7', [-0.0979447, -0.934433, 1.0]], ['2, k, 8', [0.338604, -0.831927, 1.0]], ['2, k, 9', [0.377649, -0.852332, 1.0]], ['2, k, 10', [0.43227, -0.870104, 1.0]], ['2, k, 11', [0.468204, -0.87579, 1.0]], ['2, k, 12', [0.140157, -1.11974, 1.0]], ['2, k, 13', [-0.00538614, -0.874101, 1.0]], ['2, k, 14', [-0.0210192, -1.19866, 1.0]], ['2, k, 15', [-0.0455558, -1.11555, 1.0]], ['2, k, 16', [0.255218, -1.11657, 1.0]], ['2, k, 17', [0.40571, -0.861737, 1.0]], ['2, k, 18', [0.388247, -1.18722, 1.0]], ['2, k, 19', [0.414064, -1.11301, 1.0]], ['2, k, 20', [0.201374, -0.832047, 1.0]], ['2, k, 21', [-0.124006, -0.944674, 1.0]], ['2, k, 22', [-0.12075, -0.960442, 1.0]], ['2, k, 23', [0.477641, -0.871039, 1.0]], ['2, k, 24', [0.451926, -0.875223, 1.0]]]
[['2, k, 0', [0.210533, -1.1334, 1.0]], ['2, k, 1', [0.199591, -0.953273, 1.0]], ['2, k, 2', [0.192976, -0.777604, 1.0]], ['2, k, 3', [0.212884, -0.645644, 1.0]], ['2, k, 4', [0.0895246, -0.841594, 1.0]], ['2, k, 5', [0.01335, -0.903999, 1.0]], ['2, k, 6', [-0.0609395, -0.933053, 1.0]], ['2, k, 7', [-0.098404, -0.933099, 1.0]], ['2, k, 8', [0.341274, -0.831008, 1.0]], ['2, k, 9', [0.405414, -0.852934, 1.0]], ['2, k, 10', [0.438164, -0.866798, 1.0]], ['2, k, 11', [0.452187, -0.880107, 1.0]], ['2, k, 12', [0.15007, -1.12552, 1.0]], ['2, k, 13', [0.00931089, -0.849533, 1.0]], ['2, k, 14', [0.00943676, -1.1753, 1.0]], ['2, k, 15', [-0.0212225, -1.10078, 1.0]], ['2, k, 16', [0.267754, -1.12381, 1.0]], ['2, k, 17', [0.404492, -0.861955, 1.0]], ['2, k, 18', [0.391144, -1.1874, 1.0]], ['2, k, 19', [0.416025, -1.11316, 1.0]], ['2, k, 20', [0.195208, -0.822298, 1.0]], ['2, k, 21', [-0.124737, -0.942481, 1.0]], ['2, k, 22', [-0.121222, -0.959254, 1.0]], ['2, k, 23', [0.461699, -0.875417, 1.0]], ['2, k, 24', [0.436085, -0.87968, 1.0]]]
[['2, k, 0', [0.206362, -1.11166, 1.0]], ['2, k, 1', [0.199418, -0.953463, 1.0]], ['2, k, 2', [0.192074, -0.786109, 1.0]], ['2, k, 3', [0.21347, -0.645962, 1.0]], ['2, k, 4', [0.0896685, -0.839685, 1.0]], ['2, k, 5', [0.00242576, -0.88793, 1.0]], ['2, k, 6', [-0.0618327, -0.921302, 1.0]], ['2, k, 7', [-0.103981, -0.923951, 1.0]], ['2, k, 8', [0.339616, -0.83077, 1.0]], ['2, k, 9', [0.438087, -0.863346, 1.0]], ['2, k, 10', [0.462007, -0.868914, 1.0]], ['2, k, 11', [0.488331, -0.886921, 1.0]], ['2, k, 12', [0.147721, -1.10401, 1.0]], ['2, k, 13', [0.0136485, -0.847826, 1.0]], ['2, k, 14', [0.0356043, -1.18671, 1.0]], ['2, k, 15', [0.00335536, -1.11809, 1.0]], ['2, k, 16', [0.261765, -1.10187, 1.0]], ['2, k, 17', [0.411317, -0.857231, 1.0]], ['2, k, 18', [0.4327, -1.19594, 1.0]], ['2, k, 19', [0.445913, -1.12523, 1.0]], ['2, k, 20', [0.19452, -0.826626, 1.0]], ['2, k, 21', [-0.130431, -0.932889, 1.0]], ['2, k, 22', [-0.127465, -0.948925, 1.0]], ['2, k, 23', [0.526205, -0.888956, 1.0]], ['2, k, 24', [0.454833, -0.892928, 1.0]]]
[['2, k, 0', [0.205703, -1.11362, 1.0]], ['2, k, 1', [0.200191, -0.954658, 1.0]], ['2, k, 2', [0.194623, -0.78855, 1.0]], ['2, k, 3', [0.212795, -0.648399, 1.0]], ['2, k, 4', [0.0901671, -0.842027, 1.0]], ['2, k, 5', [0.00121853, -0.887604, 1.0]], ['2, k, 6', [-0.062096, -0.919685, 1.0]], ['2, k, 7', [-0.10417, -0.922237, 1.0]], ['2, k, 8', [0.340428, -0.83593, 1.0]], ['2, k, 9', [0.404409, -0.857174, 1.0]], ['2, k, 10', [0.439366, -0.867037, 1.0]], ['2, k, 11', [0.455009, -0.879576, 1.0]], ['2, k, 12', [0.146474, -1.10486, 1.0]], ['2, k, 13', [0.0148244, -0.84985, 1.0]], ['2, k, 14', [0.0320393, -1.1732, 1.0]], ['2, k, 15', [-0.00324731, -1.09971, 1.0]], ['2, k, 16', [0.261696, -1.1057, 1.0]], ['2, k, 17', [0.412111, -0.856376, 1.0]], ['2, k, 18', [0.427464, -1.17992, 1.0]], ['2, k, 19', [0.443715, -1.10407, 1.0]], ['2, k, 20', [0.196216, -0.828952, 1.0]], ['2, k, 21', [-0.130619, -0.931175, 1.0]], ['2, k, 22', [-0.127652, -0.947211, 1.0]], ['2, k, 23', [0.493016, -0.881735, 1.0]], ['2, k, 24', [0.421834, -0.885871, 1.0]]]
[['2, k, 0', [0.270516, -1.13113, 1.0]], ['2, k, 1', [0.224241, -0.961924, 1.0]], ['2, k, 2', [0.193414, -0.790619, 1.0]], ['2, k, 3', [0.212516, -0.650569, 1.0]], ['2, k, 4', [0.0921928, -0.838663, 1.0]], ['2, k, 5', [0.0175813, -0.888517, 1.0]], ['2, k, 6', [-0.0516596, -0.916796, 1.0]], ['2, k, 7', [-0.0994982, -0.890559, 1.0]], ['2, k, 8', [0.341124, -0.834956, 1.0]], ['2, k, 9', [0.440142, -0.868229, 1.0]], ['2, k, 10', [0.463346, -0.871014, 1.0]], ['2, k, 11', [0.489319, -0.883045, 1.0]], ['2, k, 12', [0.207469, -1.12558, 1.0]], ['2, k, 13', [0.0141272, -0.853012, 1.0]], ['2, k, 14', [0.0296846, -1.17611, 1.0]], ['2, k, 15', [-0.00483911, -1.1008, 1.0]], ['2, k, 16', [0.329389, -1.11923, 1.0]], ['2, k, 17', [0.413546, -0.851972, 1.0]], ['2, k, 18', [0.426887, -1.1749, 1.0]], ['2, k, 19', [0.443427, -1.09992, 1.0]], ['2, k, 20', [0.197686, -0.832353, 1.0]], ['2, k, 21', [-0.124728, -0.895835, 1.0]], ['2, k, 22', [-0.150311, -0.881378, 1.0]], ['2, k, 23', [0.522771, -0.885065, 1.0]], ['2, k, 24', [0.45, -0.87857, 1.0]]]
[['2, k, 0', [0.278619, -1.13164, 1.0]], ['2, k, 1', [0.230167, -0.957394, 1.0]], ['2, k, 2', [0.192147, -0.782497, 1.0]], ['2, k, 3', [0.21259, -0.642844, 1.0]], ['2, k, 4', [0.0942378, -0.83767, 1.0]], ['2, k, 5', [0.0216036, -0.87549, 1.0]], ['2, k, 6', [-0.0481661, -0.901807, 1.0]], ['2, k, 7', [-0.094552, -0.887972, 1.0]], ['2, k, 8', [0.338448, -0.834694, 1.0]], ['2, k, 9', [0.404004, -0.857418, 1.0]], ['2, k, 10', [0.438098, -0.866209, 1.0]], ['2, k, 11', [0.454748, -0.87894, 1.0]], ['2, k, 12', [0.218996, -1.12914, 1.0]], ['2, k, 13', [0.0177641, -0.854916, 1.0]], ['2, k, 14', [0.0987705, -1.183, 1.0]], ['2, k, 15', [0.0546543, -1.11564, 1.0]], ['2, k, 16', [0.334753, -1.11776, 1.0]], ['2, k, 17', [0.411663, -0.852777, 1.0]], ['2, k, 18', [0.479316, -1.18334, 1.0]], ['2, k, 19', [0.481858, -1.11218, 1.0]], ['2, k, 20', [0.199363, -0.826298, 1.0]], ['2, k, 21', [-0.136752, -0.892043, 1.0]], ['2, k, 22', [-0.133516, -0.87087, 1.0]], ['2, k, 23', [0.488339, -0.881081, 1.0]], ['2, k, 24', [0.415765, -0.874746, 1.0]]]
[['2, k, 0', [0.225838, -1.14465, 1.0]], ['2, k, 1', [0.225797, -0.962309, 1.0]], ['2, k, 2', [0.20128, -0.78894, 1.0]], ['2, k, 3', [0.212324, -0.649015, 1.0]], ['2, k, 4', [0.0944693, -0.837867, 1.0]], ['2, k, 5', [0.0183063, -0.880882, 1.0]], ['2, k, 6', [-0.0513237, -0.906943, 1.0]], ['2, k, 7', [-0.0904844, -0.886451, 1.0]], ['2, k, 8', [0.34099, -0.833881, 1.0]], ['2, k, 9', [0.445236, -0.866633, 1.0]], ['2, k, 10', [0.46545, -0.869218, 1.0]], ['2, k, 11', [0.485939, -0.880627, 1.0]], ['2, k, 12', [0.167365, -1.13607, 1.0]], ['2, k, 13', [0.0180904, -0.855367, 1.0]], ['2, k, 14', [0.099546, -1.18351, 1.0]], ['2, k, 15', [0.0559181, -1.11607, 1.0]], ['2, k, 16', [0.280855, -1.13573, 1.0]], ['2, k, 17', [0.411405, -0.852797, 1.0]], ['2, k, 18', [0.485063, -1.18272, 1.0]], ['2, k, 19', [0.485773, -1.11095, 1.0]], ['2, k, 20', [0.204489, -0.831304, 1.0]], ['2, k, 21', [-0.107008, -0.892042, 1.0]], ['2, k, 22', [-0.12949, -0.874707, 1.0]], ['2, k, 23', [0.528958, -0.878428, 1.0]], ['2, k, 24', [0.436261, -0.883243, 1.0]]]
[['2, k, 0', [0.289615, -1.1276, 1.0]], ['2, k, 1', [0.229634, -0.962286, 1.0]], ['2, k, 2', [0.19492, -0.793291, 1.0]], ['2, k, 3', [0.211454, -0.652839, 1.0]], ['2, k, 4', [0.0944617, -0.838757, 1.0]], ['2, k, 5', [0.0217658, -0.878507, 1.0]], ['2, k, 6', [-0.0476627, -0.904302, 1.0]], ['2, k, 7', [-0.0921056, -0.884022, 1.0]], ['2, k, 8', [0.341325, -0.833468, 1.0]], ['2, k, 9', [0.380965, -0.8509, 1.0]], ['2, k, 10', [0.43256, -0.864713, 1.0]], ['2, k, 11', [0.446082, -0.879343, 1.0]], ['2, k, 12', [0.230933, -1.12745, 1.0]], ['2, k, 13', [0.0195761, -0.856616, 1.0]], ['2, k, 14', [0.0462061, -1.19628, 1.0]], ['2, k, 15', [0.0149318, -1.12751, 1.0]], ['2, k, 16', [0.343821, -1.11032, 1.0]], ['2, k, 17', [0.411148, -0.853033, 1.0]], ['2, k, 18', [0.432384, -1.19301, 1.0]], ['2, k, 19', [0.44351, -1.12291, 1.0]], ['2, k, 20', [0.20366, -0.83415, 1.0]], ['2, k, 21', [-0.109588, -0.890133, 1.0]], ['2, k, 22', [-0.128244, -0.871494, 1.0]], ['2, k, 23', [0.489241, -0.877237, 1.0]], ['2, k, 24', [0.396743, -0.882174, 1.0]]]
[['2, k, 0', [0.288176, -1.13195, 1.0]], ['2, k, 1', [0.232487, -0.962334, 1.0]], ['2, k, 2', [0.195162, -0.792336, 1.0]], ['2, k, 3', [0.211973, -0.652162, 1.0]], ['2, k, 4', [0.094385, -0.839192, 1.0]], ['2, k, 5', [0.0169271, -0.883273, 1.0]], ['2, k, 6', [-0.0523582, -0.90887, 1.0]], ['2, k, 7', [-0.0944476, -0.882386, 1.0]], ['2, k, 8', [0.341708, -0.833212, 1.0]], ['2, k, 9', [0.445434, -0.866155, 1.0]], ['2, k, 10', [0.465287, -0.868496, 1.0]], ['2, k, 11', [0.485473, -0.878369, 1.0]], ['2, k, 12', [0.228781, -1.13145, 1.0]], ['2, k, 13', [0.0203886, -0.858137, 1.0]], ['2, k, 14', [0.111427, -1.1796, 1.0]], ['2, k, 15', [0.0645127, -1.11092, 1.0]], ['2, k, 16', [0.343138, -1.11504, 1.0]], ['2, k, 17', [0.412565, -0.852678, 1.0]], ['2, k, 18', [0.50624, -1.17422, 1.0]], ['2, k, 19', [0.501843, -1.10197, 1.0]], ['2, k, 20', [0.204152, -0.834, 1.0]], ['2, k, 21', [-0.0909486, -0.888259, 1.0]], ['2, k, 22', [-0.140485, -0.876494, 1.0]], ['2, k, 23', [0.508409, -0.881449, 1.0]], ['2, k, 24', [0.42717, -0.877491, 1.0]]]
[['2, k, 0', [0.284708, -1.13307, 1.0]], ['2, k, 1', [0.232763, -0.962752, 1.0]], ['2, k, 2', [0.195069, -0.792711, 1.0]], ['2, k, 3', [0.212467, -0.652872, 1.0]], ['2, k, 4', [0.0956376, -0.839678, 1.0]], ['2, k, 5', [0.0415047, -0.851314, 1.0]], ['2, k, 6', [-0.0468344, -0.90451, 1.0]], ['2, k, 7', [-0.0920495, -0.882462, 1.0]], ['2, k, 8', [0.342332, -0.832961, 1.0]], ['2, k, 9', [0.44608, -0.865952, 1.0]], ['2, k, 10', [0.465575, -0.868292, 1.0]], ['2, k, 11', [0.484497, -0.878965, 1.0]], ['2, k, 12', [0.223811, -1.13232, 1.0]], ['2, k, 13', [0.0188415, -0.856968, 1.0]], ['2, k, 14', [0.108503, -1.18081, 1.0]], ['2, k, 15', [0.0630974, -1.11294, 1.0]], ['2, k, 16', [0.340872, -1.11631, 1.0]], ['2, k, 17', [0.411629, -0.853284, 1.0]], ['2, k, 18', [0.501458, -1.1769, 1.0]], ['2, k, 19', [0.497879, -1.10519, 1.0]], ['2, k, 20', [0.204214, -0.834648, 1.0]], ['2, k, 21', [-0.13492, -0.886817, 1.0]], ['2, k, 22', [-0.133669, -0.867334, 1.0]], ['2, k, 23', [0.505468, -0.880849, 1.0]], ['2, k, 24', [0.427494, -0.877384, 1.0]]]
[['2, k, 0', [0.266013, -1.14744, 1.0]], ['2, k, 1', [0.233798, -0.964701, 1.0]], ['2, k, 2', [0.19718, -0.790716, 1.0]], ['2, k, 3', [0.21293, -0.650902, 1.0]], ['2, k, 4', [0.0958831, -0.839906, 1.0]], ['2, k, 5', [0.0166622, -0.889378, 1.0]], ['2, k, 6', [-0.0513415, -0.916201, 1.0]], ['2, k, 7', [-0.0671216, -0.87372, 1.0]], ['2, k, 8', [0.344259, -0.832761, 1.0]], ['2, k, 9', [0.382467, -0.850436, 1.0]], ['2, k, 10', [0.432531, -0.864104, 1.0]], ['2, k, 11', [0.483712, -0.858025, 1.0]], ['2, k, 12', [0.204145, -1.14293, 1.0]], ['2, k, 13', [0.0211056, -0.858097, 1.0]], ['2, k, 14', [0.110195, -1.18219, 1.0]], ['2, k, 15', [0.0647129, -1.11414, 1.0]], ['2, k, 16', [0.323847, -1.13456, 1.0]], ['2, k, 17', [0.411464, -0.853966, 1.0]], ['2, k, 18', [0.499868, -1.17803, 1.0]], ['2, k, 19', [0.496847, -1.10594, 1.0]], ['2, k, 20', [0.205355, -0.833982, 1.0]], ['2, k, 21', [-0.0634474, -0.878202, 1.0]], ['2, k, 22', [-0.0811486, -0.861888, 1.0]], ['2, k, 23', [0.504705, -0.860002, 1.0]], ['2, k, 24', [0.428115, -0.856213, 1.0]]]
