[[0, -0.0272921, -0.472846, 2.79284, 1.0], [1, -0.0282476, -0.152875, 2.76898, 1.0], [2, -0.0290315, 0.160329, 2.73108, 1.0], [3, -0.0150419, 0.31775, 2.75808, 1.0], [4, -0.137847, 0.0407558, 2.68215, 1.0], [5, -0.182778, 0.104771, 2.47547, 1.0], [6, -0.116664, 0.121159, 2.27074, 1.0], [7, -0.0885051, 0.16499, 2.08732, 1.0], [8, 0.12819, 0.0962979, 2.74269, 1.0], [9, 0.145583, -0.181171, 2.69258, 1.0], [10, 0.295346, -0.0147742, 2.51642, 1.0], [11, 0.360599, -0.0186057, 2.53986, 1.0], [12, -0.0875485, -0.479218, 2.74962, 1.0], [13, -0.263807, -0.664156, 2.48851, 1.0], [14, -0.290969, -0.913586, 2.50835, 1.0], [15, -0.250912, -1.00522, 2.5565, 1.0], [16, 0.033688, -0.453857, 2.76152, 1.0], [17, 0.188253, -0.743651, 2.64571, 1.0], [18, 0.197703, -1.05285, 2.77949, 1.0], [19, 0.221005, -1.10193, 2.64598, 1.0], [20, -0.0288651, 0.0829595, 2.74306, 1.0], [21, -0.106401, 0.165301, 2.05454, 1.0], [22, -0.13708, 0.170623, 2.05586, 1.0], [23, 0.35911, -0.0185288, 2.52937, 1.0], [24, 0.357167, -0.0184286, 2.51568, 1.0]]
[[0, -0.0419214, -0.464987, 2.73215, 1.0], [1, -0.0253549, -0.126853, 2.70151, 1.0], [2, -0.00792383, 0.203818, 2.65564, 1.0], [3, -0.0188652, 0.305808, 2.70346, 1.0], [4, -0.138058, 0.00896347, 2.7771, 1.0], [5, -0.139873, 0.075811, 2.51325, 1.0], [6, -0.278849, 0.113997, 2.29095, 1.0], [7, -0.367498, 0.117605, 2.21173, 1.0], [8, 0.0473896, 0.0535555, 2.56409, 1.0], [9, -0.14397, 0.104716, 2.4063, 1.0], [10, -0.31012, 0.118749, 2.25895, 1.0], [11, -0.371096, 0.116898, 2.2132, 1.0], [12, -0.0847455, -0.460702, 2.7232, 1.0], [13, -0.184279, -0.77312, 2.74991, 1.0], [14, -0.0520379, -1.0009, 2.7222, 1.0], [15, -0.111336, -1.09818, 2.70428, 1.0], [16, 0.00629963, -0.456744, 2.66593, 1.0], [17, 0.108578, -0.774684, 2.65893, 1.0], [18, 0.161199, -1.10083, 2.7776, 1.0], [19, 0.0822996, -1.14126, 2.68532, 1.0], [20, -0.0123144, 0.122221, 2.66968, 1.0], [21, -0.398555, 0.110194, 2.17287, 1.0], [22, -0.393524, 0.136473, 2.20463, 1.0], [23, -0.411204, 0.109827, 2.18786, 1.0], [24, -0.410508, 0.075478, 2.21467, 1.0]]
[[0, -0.0396838, -0.467095, 2.7332, 1.0], [1, -0.0213908, -0.128655, 2.703, 1.0], [2, -0.00218473, 0.202478, 2.6579, 1.0], [3, -0.0175791, 0.306201, 2.70446, 1.0], [4, -0.137066, 0.00906806, 2.77712, 1.0], [5, -0.314153, 0.0735291, 2.87141, 1.0], [6, -0.548501, 0.160709, 2.81003, 1.0], [7, -0.627455, 0.168959, 2.79775, 1.0], [8, 0.0529139, 0.0502999, 2.56791, 1.0], [9, -0.135264, 0.100228, 2.39314, 1.0], [10, -0.298383, 0.11015, 2.20633, 1.0], [11, -0.331125, 0.114022, 2.18608, 1.0], [12, -0.0842194, -0.462146, 2.72328, 1.0], [13, -0.183735, -0.774754, 2.74799, 1.0], [14, -0.0603289, -1.00738, 2.72394, 1.0], [15, -0.117578, -1.10565, 2.70532, 1.0], [16, 0.00932394, -0.459027, 2.66797, 1.0], [17, 0.114649, -0.776039, 2.65802, 1.0], [18, 0.165321, -1.10211, 2.77717, 1.0], [19, 0.0876702, -1.14255, 2.68333, 1.0], [20, -0.00701552, 0.120741, 2.67173, 1.0], [21, -0.679535, 0.166601, 2.79163, 1.0], [22, -0.643113, 0.163941, 2.8012, 1.0], [23, -0.365061, 0.107359, 2.15774, 1.0], [24, -0.384115, 0.0791021, 2.2015, 1.0]]
[[0, -0.0361236, -0.469195, 2.7343, 1.0], [1, -0.0176403, -0.129816, 2.70467, 1.0], [2, 0.00140487, 0.202158, 2.66026, 1.0], [3, -0.0151682, 0.306494, 2.70574, 1.0], [4, -0.135676, 0.00942466, 2.77783, 1.0], [5, -0.311628, 0.0724833, 2.86183, 1.0], [6, -0.537138, 0.145598, 2.75537, 1.0], [7, -0.629112, 0.163977, 2.75052, 1.0], [8, 0.0585482, 0.0446503, 2.57416, 1.0], [9, -0.119741, 0.0965346, 2.37841, 1.0], [10, -0.256415, 0.116422, 2.19734, 1.0], [11, -0.3032, 0.109602, 2.16453, 1.0], [12, -0.0828392, -0.463811, 2.72353, 1.0], [13, -0.182441, -0.776918, 2.74451, 1.0], [14, -0.0740272, -1.01683, 2.73134, 1.0], [15, -0.12807, -1.11674, 2.71072, 1.0], [16, 0.0140374, -0.461104, 2.66974, 1.0], [17, 0.115023, -0.778452, 2.66567, 1.0], [18, 0.165156, -1.10709, 2.77826, 1.0], [19, 0.0892058, -1.14763, 2.68256, 1.0], [20, -0.00336605, 0.120217, 2.67391, 1.0], [21, -0.670968, 0.166665, 2.74985, 1.0], [22, -0.647192, 0.165112, 2.7635, 1.0], [23, -0.320337, 0.103573, 2.13051, 1.0], [24, -0.345878, 0.114964, 2.1728, 1.0]]
[[0, -0.0367846, -0.465029, 2.73791, 1.0], [1, -0.0167684, -0.128321, 2.70754, 1.0], [2, 0.00354609, 0.201833, 2.66346, 1.0], [3, -0.013002, 0.306368, 2.7071, 1.0], [4, -0.210084, 0.0592145, 2.85126, 1.0], [5, -0.398075, 0.0759433, 2.83981, 1.0], [6, -0.607844, 0.156335, 2.71419, 1.0], [7, -0.662381, 0.154422, 2.70537, 1.0], [8, 0.062432, 0.0390263, 2.58093, 1.0], [9, -0.0980922, 0.0939402, 2.37024, 1.0], [10, -0.236708, 0.103848, 2.1439, 1.0], [11, -0.265652, 0.106378, 2.14247, 1.0], [12, -0.0843024, -0.460395, 2.72497, 1.0], [13, -0.184648, -0.774302, 2.74116, 1.0], [14, -0.157961, -1.02858, 2.7868, 1.0], [15, -0.227529, -1.07024, 2.68825, 1.0], [16, 0.0135893, -0.456202, 2.67609, 1.0], [17, 0.113574, -0.775055, 2.66248, 1.0], [18, 0.164522, -1.10232, 2.778, 1.0], [19, 0.0908826, -1.14314, 2.67978, 1.0], [20, -0.00159035, 0.120366, 2.67694, 1.0], [21, -0.720934, 0.155649, 2.72147, 1.0], [22, -0.639178, 0.132564, 2.70283, 1.0], [23, -0.283342, 0.100824, 2.1154, 1.0], [24, -0.301898, 0.108351, 2.146, 1.0]]
[[0, -0.0371762, -0.464631, 2.73873, 1.0], [1, -0.0159988, -0.128114, 2.70947, 1.0], [2, 0.00650776, 0.20126, 2.66729, 1.0], [3, -0.0118842, 0.306589, 2.70834, 1.0], [4, -0.19301, 0.0542023, 2.82718, 1.0], [5, -0.381244, 0.0708046, 2.80564, 1.0], [6, -0.590908, 0.142433, 2.66761, 1.0], [7, -0.655576, 0.148702, 2.65463, 1.0], [8, 0.0665112, 0.030944, 2.58907, 1.0], [9, -0.0726758, 0.0888869, 2.36377, 1.0], [10, -0.194828, 0.100416, 2.12792, 1.0], [11, -0.226273, 0.105034, 2.12765, 1.0], [12, -0.0854395, -0.459847, 2.72568, 1.0], [13, -0.186626, -0.774274, 2.73696, 1.0], [14, -0.173708, -1.02835, 2.78717, 1.0], [15, -0.240293, -1.07019, 2.6858, 1.0], [16, 0.0135144, -0.455965, 2.67686, 1.0], [17, 0.11232, -0.774481, 2.66838, 1.0], [18, 0.163195, -1.10308, 2.7803, 1.0], [19, 0.0923582, -1.14407, 2.67925, 1.0], [20, 0.000749756, 0.120039, 2.68027, 1.0], [21, -0.717822, 0.147552, 2.6682, 1.0], [22, -0.610653, 0.16569, 2.65586, 1.0], [23, -0.233498, 0.0989833, 2.09213, 1.0], [24, -0.259883, 0.0977904, 2.12814, 1.0]]
[[0, -0.0375098, -0.463788, 2.74, 1.0], [1, -0.0144912, -0.127633, 2.71247, 1.0], [2, 0.0107579, 0.200697, 2.67255, 1.0], [3, -0.0108104, 0.306044, 2.71116, 1.0], [4, -0.182129, 0.0570493, 2.81024, 1.0], [5, -0.386847, 0.073584, 2.76679, 1.0], [6, -0.57962, 0.142317, 2.61223, 1.0], [7, -0.637591, 0.138964, 2.59935, 1.0], [8, 0.0699683, 0.0250225, 2.60044, 1.0], [9, -0.0456047, 0.0823805, 2.36137, 1.0], [10, -0.133419, 0.106379, 2.16804, 1.0], [11, -0.187083, 0.0997933, 2.1079, 1.0], [12, -0.0872732, -0.458532, 2.72807, 1.0], [13, -0.182256, -0.776179, 2.73101, 1.0], [14, -0.170065, -1.02746, 2.7909, 1.0], [15, -0.233017, -1.06955, 2.68607, 1.0], [16, 0.0137475, -0.455534, 2.67729, 1.0], [17, 0.112909, -0.773267, 2.67353, 1.0], [18, 0.163824, -1.10166, 2.78542, 1.0], [19, 0.0966621, -1.14291, 2.68091, 1.0], [20, 0.00429266, 0.119778, 2.68498, 1.0], [21, -0.685841, 0.140586, 2.59537, 1.0], [22, -0.637024, 0.130188, 2.60464, 1.0], [23, -0.18711, 0.0953004, 2.07241, 1.0], [24, -0.218226, 0.106604, 2.10915, 1.0]]
[[0, -0.0376191, -0.463963, 2.74034, 1.0], [1, -0.0146006, -0.127613, 2.71252, 1.0], [2, 0.00978041, 0.201201, 2.67182, 1.0], [3, -0.0106065, 0.305616, 2.71306, 1.0], [4, -0.177356, 0.0542286, 2.80206, 1.0], [5, -0.395, 0.0746633, 2.74325, 1.0], [6, -0.579657, 0.134292, 2.56626, 1.0], [7, -0.643448, 0.132456, 2.56307, 1.0], [8, 0.0705452, 0.0188074, 2.60415, 1.0], [9, 0.012952, 0.083215, 2.40096, 1.0], [10, -0.116041, 0.101543, 2.16935, 1.0], [11, -0.145868, 0.0972028, 2.0985, 1.0], [12, -0.0880631, -0.458726, 2.72835, 1.0], [13, -0.181933, -0.776983, 2.72798, 1.0], [14, -0.186495, -1.02484, 2.79872, 1.0], [15, -0.180383, -1.13604, 2.73948, 1.0], [16, 0.0141034, -0.455882, 2.67771, 1.0], [17, 0.113509, -0.772894, 2.67714, 1.0], [18, 0.161517, -1.10263, 2.78618, 1.0], [19, 0.0960513, -1.14405, 2.68035, 1.0], [20, 0.00368678, 0.120068, 2.6846, 1.0], [21, -0.700961, 0.133383, 2.57416, 1.0], [22, -0.603146, 0.151228, 2.5605, 1.0], [23, -0.141406, 0.0895334, 2.06184, 1.0], [24, -0.200803, 0.0929649, 2.17, 1.0]]
[[0, -0.0371898, -0.464728, 2.74086, 1.0], [1, -0.0129172, -0.128566, 2.7165, 1.0], [2, 0.0126332, 0.200698, 2.6815, 1.0], [3, -0.0105778, 0.304621, 2.71687, 1.0], [4, -0.182531, 0.0533832, 2.80284, 1.0], [5, -0.382137, 0.0694401, 2.73235, 1.0], [6, -0.579771, 0.12308, 2.56918, 1.0], [7, -0.63973, 0.127522, 2.52841, 1.0], [8, 0.070665, 0.0156534, 2.60788, 1.0], [9, 0.0240632, 0.0878299, 2.40582, 1.0], [10, -0.0513405, 0.108176, 2.17143, 1.0], [11, -0.104764, 0.0931378, 2.09374, 1.0], [12, -0.0883274, -0.459375, 2.72802, 1.0], [13, -0.181118, -0.778304, 2.72626, 1.0], [14, -0.200304, -1.0234, 2.80205, 1.0], [15, -0.18588, -1.13376, 2.74059, 1.0], [16, 0.0161541, -0.457403, 2.67987, 1.0], [17, 0.114918, -0.773651, 2.68646, 1.0], [18, 0.160471, -1.10412, 2.79369, 1.0], [19, 0.096355, -1.1455, 2.68651, 1.0], [20, 0.00625122, 0.11939, 2.69257, 1.0], [21, -0.690791, 0.128549, 2.52962, 1.0], [22, -0.698253, 0.135336, 2.52825, 1.0], [23, -0.087468, 0.0843174, 2.05005, 1.0], [24, -0.129448, 0.10239, 2.0805, 1.0]]
[[0, -0.0359574, -0.465953, 2.74184, 1.0], [1, -0.0129205, -0.12863, 2.71657, 1.0], [2, 0.0110139, 0.201207, 2.68035, 1.0], [3, -0.0102313, 0.30308, 2.72086, 1.0], [4, -0.175887, 0.0472843, 2.79019, 1.0], [5, -0.380915, 0.0707386, 2.70013, 1.0], [6, -0.553288, 0.123628, 2.50853, 1.0], [7, -0.609583, 0.123014, 2.48716, 1.0], [8, 0.0709173, 0.0144816, 2.6102, 1.0], [9, 0.0619539, 0.0892346, 2.4191, 1.0], [10, -0.0448038, 0.0911768, 2.17558, 1.0], [11, -0.0677591, 0.0882396, 2.0954, 1.0], [12, -0.0883703, -0.460213, 2.72785, 1.0], [13, -0.181407, -0.779229, 2.72483, 1.0], [14, -0.204528, -1.02342, 2.80151, 1.0], [15, -0.188142, -1.13385, 2.74135, 1.0], [16, 0.0196849, -0.459101, 2.6826, 1.0], [17, 0.114758, -0.776396, 2.68926, 1.0], [18, 0.160366, -1.10776, 2.79319, 1.0], [19, 0.0983251, -1.14938, 2.68451, 1.0], [20, 0.00539979, 0.119616, 2.69206, 1.0], [21, -0.660958, 0.122549, 2.478, 1.0], [22, -0.668625, 0.125797, 2.4755, 1.0], [23, -0.0548442, 0.07993, 2.0566, 1.0], [24, -0.0877456, 0.0606843, 2.06814, 1.0]]
[[0, -0.0349943, -0.469001, 2.743, 1.0], [1, -0.0130372, -0.130719, 2.71935, 1.0], [2, 0.00924547, 0.199946, 2.68424, 1.0], [3, -0.0101572, 0.302582, 2.72411, 1.0], [4, -0.171625, 0.0401293, 2.77735, 1.0], [5, -0.379789, 0.0682304, 2.68724, 1.0], [6, -0.547384, 0.108025, 2.50933, 1.0], [7, -0.597581, 0.119416, 2.45531, 1.0], [8, 0.0689448, 0.0116275, 2.6144, 1.0], [9, 0.0794904, 0.0830517, 2.42205, 1.0], [10, -0.0495896, 0.0858235, 2.1899, 1.0], [11, -0.0362705, 0.0859896, 2.10086, 1.0], [12, -0.0890574, -0.462831, 2.72749, 1.0], [13, -0.181528, -0.781962, 2.72242, 1.0], [14, -0.0924234, -1.01213, 2.7966, 1.0], [15, -0.137001, -1.11548, 2.74095, 1.0], [16, 0.0222927, -0.462842, 2.68499, 1.0], [17, 0.114963, -0.78051, 2.69151, 1.0], [18, 0.162419, -1.11096, 2.79677, 1.0], [19, 0.103227, -1.15274, 2.68607, 1.0], [20, 0.00402354, 0.118213, 2.69554, 1.0], [21, -0.63993, 0.119688, 2.44085, 1.0], [22, -0.654228, 0.131023, 2.44675, 1.0], [23, -0.00607674, 0.0817641, 2.04502, 1.0], [24, 0.00660667, 0.10732, 2.08427, 1.0]]
[[0, -0.0327862, -0.472387, 2.74362, 1.0], [1, -0.0125467, -0.13844, 2.7308, 1.0], [2, 0.00358296, 0.185144, 2.71697, 1.0], [3, -0.00930415, 0.299722, 2.72751, 1.0], [4, -0.170314, 0.0381369, 2.77275, 1.0], [5, -0.379644, 0.0662492, 2.66351, 1.0], [6, -0.5363, 0.102007, 2.48855, 1.0], [7, -0.584026, 0.117448, 2.42325, 1.0], [8, 0.0662673, 0.00142608, 2.62881, 1.0], [9, 0.091002, 0.0730409, 2.43819, 1.0], [10, -0.0228057, 0.0797673, 2.19836, 1.0], [11, -0.0029579, 0.0845001, 2.10376, 1.0], [12, -0.0889969, -0.466094, 2.72642, 1.0], [13, -0.181819, -0.785253, 2.71987, 1.0], [14, -0.0796467, -1.01797, 2.7698, 1.0], [15, -0.132303, -1.11941, 2.72997, 1.0], [16, 0.0268362, -0.46649, 2.68703, 1.0], [17, 0.115314, -0.785093, 2.69447, 1.0], [18, 0.162414, -1.11666, 2.79611, 1.0], [19, 0.107618, -1.15824, 2.68222, 1.0], [20, 0.000144149, 0.10547, 2.72186, 1.0], [21, -0.632117, 0.118779, 2.41078, 1.0], [22, -0.506216, 0.106269, 2.37433, 1.0], [23, 0.0314179, 0.0757295, 2.05047, 1.0], [24, 0.0358036, 0.107113, 2.08786, 1.0]]
[[0, -0.0307415, -0.474245, 2.74443, 1.0], [1, -0.0125438, -0.143213, 2.73851, 1.0], [2, 0.00136808, 0.179734, 2.72594, 1.0], [3, -0.0088705, 0.293127, 2.73163, 1.0], [4, -0.169908, 0.0366346, 2.77011, 1.0], [5, -0.375542, 0.0647931, 2.64463, 1.0], [6, -0.51001, 0.114612, 2.42286, 1.0], [7, -0.565596, 0.114759, 2.39257, 1.0], [8, 0.0650465, -0.00134096, 2.63198, 1.0], [9, 0.10131, 0.00104754, 2.42934, 1.0], [10, 0.00395847, 0.0636789, 2.19038, 1.0], [11, 0.0346423, 0.0807893, 2.10399, 1.0], [12, -0.0884238, -0.467794, 2.72556, 1.0], [13, -0.179906, -0.787764, 2.7151, 1.0], [14, -0.0773586, -1.02194, 2.75802, 1.0], [15, -0.131585, -1.12263, 2.72378, 1.0], [16, 0.0304932, -0.468364, 2.68976, 1.0], [17, 0.116706, -0.787412, 2.69788, 1.0], [18, 0.162867, -1.11977, 2.79691, 1.0], [19, 0.109488, -1.16136, 2.68211, 1.0], [20, -0.00182621, 0.0998772, 2.73144, 1.0], [21, -0.619091, 0.11604, 2.38622, 1.0], [22, -0.583844, 0.0898765, 2.364, 1.0], [23, 0.0611762, 0.0798577, 2.06042, 1.0], [24, 0.0868344, 0.103571, 2.12167, 1.0]]
[[0, -0.0298564, -0.473842, 2.74521, 1.0], [1, -0.0122338, -0.143267, 2.73975, 1.0], [2, 0.00155252, 0.179509, 2.72617, 1.0], [3, -0.00987448, 0.293609, 2.73358, 1.0], [4, -0.168048, 0.0389194, 2.76726, 1.0], [5, -0.372413, 0.0634325, 2.63764, 1.0], [6, -0.508739, 0.1032, 2.42719, 1.0], [7, -0.554273, 0.113334, 2.37046, 1.0], [8, 0.065052, -0.00139657, 2.63561, 1.0], [9, 0.101327, 0.00257779, 2.43299, 1.0], [10, 0.0238354, 0.0652884, 2.18671, 1.0], [11, 0.0624834, 0.0805894, 2.10957, 1.0], [12, -0.0882556, -0.467558, 2.72569, 1.0], [13, -0.176897, -0.788619, 2.70989, 1.0], [14, -0.146155, -1.04737, 2.67898, 1.0], [15, -0.165268, -1.14821, 2.69303, 1.0], [16, 0.031633, -0.467845, 2.69077, 1.0], [17, 0.124796, -0.785652, 2.69312, 1.0], [18, 0.168025, -1.11885, 2.7898, 1.0], [19, 0.116242, -1.16051, 2.67411, 1.0], [20, -0.00164391, 0.0996883, 2.73185, 1.0], [21, -0.611404, 0.115949, 2.36247, 1.0], [22, -0.478488, 0.103294, 2.32991, 1.0], [23, 0.0902762, 0.076955, 2.06701, 1.0], [24, 0.0914052, 0.107448, 2.09342, 1.0]]
[[0, -0.0286933, -0.473011, 2.74587, 1.0], [1, -0.011876, -0.143247, 2.74073, 1.0], [2, 0.00175701, 0.179054, 2.72655, 1.0], [3, -0.0104089, 0.293702, 2.73534, 1.0], [4, -0.166598, 0.0370878, 2.76285, 1.0], [5, -0.363857, 0.0594872, 2.62368, 1.0], [6, -0.501976, 0.100627, 2.42025, 1.0], [7, -0.54129, 0.112078, 2.34817, 1.0], [8, 0.0654134, -0.00056444, 2.6381, 1.0], [9, 0.102053, 0.00495819, 2.43559, 1.0], [10, 0.0356833, 0.0654698, 2.18544, 1.0], [11, 0.0833718, 0.0800107, 2.11745, 1.0], [12, -0.0880196, -0.466777, 2.72568, 1.0], [13, -0.17893, -0.787013, 2.70909, 1.0], [14, -0.14443, -1.04533, 2.68291, 1.0], [15, -0.164385, -1.14713, 2.6941, 1.0], [16, 0.0336373, -0.466939, 2.69194, 1.0], [17, 0.125877, -0.783576, 2.70138, 1.0], [18, 0.167164, -1.11826, 2.79322, 1.0], [19, 0.117239, -1.16002, 2.67658, 1.0], [20, -0.00144295, 0.0993618, 2.73237, 1.0], [21, -0.596712, 0.114351, 2.33891, 1.0], [22, -0.480177, 0.102048, 2.31512, 1.0], [23, 0.118088, 0.0774435, 2.07884, 1.0], [24, 0.116098, 0.108474, 2.1005, 1.0]]
[[0, -0.0261502, -0.471165, 2.74768, 1.0], [1, -0.0111364, -0.142693, 2.74226, 1.0], [2, 0.00185818, 0.178966, 2.7269, 1.0], [3, -0.0106888, 0.29389, 2.73639, 1.0], [4, -0.164176, 0.0324991, 2.74952, 1.0], [5, -0.360062, 0.0589366, 2.60322, 1.0], [6, -0.487764, 0.0977231, 2.39863, 1.0], [7, -0.52652, 0.111609, 2.32645, 1.0], [8, 0.0675081, 0.000608131, 2.64019, 1.0], [9, 0.104874, 0.00781095, 2.43788, 1.0], [10, 0.0491161, 0.0674926, 2.18489, 1.0], [11, 0.0996198, 0.0789418, 2.12683, 1.0], [12, -0.0869698, -0.465099, 2.72579, 1.0], [13, -0.167998, -0.788561, 2.69716, 1.0], [14, -0.183459, -1.04706, 2.71025, 1.0], [15, -0.224203, -1.08951, 2.59115, 1.0], [16, 0.0374343, -0.464938, 2.69556, 1.0], [17, 0.1256, -0.78201, 2.7074, 1.0], [18, 0.165154, -1.11754, 2.79611, 1.0], [19, 0.119966, -1.15957, 2.67716, 1.0], [20, -0.0012542, 0.0993718, 2.73297, 1.0], [21, -0.573198, 0.114139, 2.31768, 1.0], [22, -0.458334, 0.101648, 2.29245, 1.0], [23, 0.143662, 0.0746684, 2.07411, 1.0], [24, 0.131227, 0.10313, 2.104, 1.0]]
[[0, -0.0255072, -0.470152, 2.74816, 1.0], [1, -0.0107687, -0.142337, 2.74451, 1.0], [2, 0.00216092, 0.177935, 2.73065, 1.0], [3, -0.0108561, 0.292303, 2.73913, 1.0], [4, -0.162915, 0.0361086, 2.74689, 1.0], [5, -0.357618, 0.0586603, 2.59175, 1.0], [6, -0.479559, 0.0968835, 2.385, 1.0], [7, -0.511448, 0.110138, 2.3119, 1.0], [8, 0.0715664, 0.00450069, 2.65016, 1.0], [9, 0.10886, 0.0131067, 2.4479, 1.0], [10, 0.0857389, 0.0700079, 2.18913, 1.0], [11, 0.138949, 0.0790753, 2.1241, 1.0], [12, -0.0870131, -0.463756, 2.72571, 1.0], [13, -0.166914, -0.787315, 2.6966, 1.0], [14, -0.18378, -1.04553, 2.71148, 1.0], [15, -0.219757, -1.08818, 2.59029, 1.0], [16, 0.0385663, -0.464011, 2.69633, 1.0], [17, 0.124747, -0.781417, 2.70806, 1.0], [18, 0.164184, -1.11623, 2.79909, 1.0], [19, 0.123773, -1.15847, 2.67803, 1.0], [20, -0.000951744, 0.0987928, 2.73642, 1.0], [21, -0.555642, 0.113116, 2.3012, 1.0], [22, -0.451114, 0.100473, 2.27871, 1.0], [23, 0.192662, 0.0749259, 2.08183, 1.0], [24, 0.164971, 0.10448, 2.1098, 1.0]]
[[0, -0.0234549, -0.469208, 2.74899, 1.0], [1, -0.0100155, -0.141915, 2.74536, 1.0], [2, 0.00229073, 0.178022, 2.73085, 1.0], [3, -0.0110591, 0.292589, 2.73985, 1.0], [4, -0.162172, 0.0371483, 2.74496, 1.0], [5, -0.352994, 0.0588572, 2.58279, 1.0], [6, -0.466284, 0.0965186, 2.36757, 1.0], [7, -0.494802, 0.109482, 2.29569, 1.0], [8, 0.0787852, 0.0155515, 2.65835, 1.0], [9, 0.107687, -0.00766936, 2.45609, 1.0], [10, 0.111096, 0.0650276, 2.20073, 1.0], [11, 0.168178, 0.0813246, 2.12531, 1.0], [12, -0.0862448, -0.463057, 2.7249, 1.0], [13, -0.162995, -0.787161, 2.69565, 1.0], [14, -0.201337, -1.04254, 2.71463, 1.0], [15, -0.232933, -1.0854, 2.59188, 1.0], [16, 0.0426399, -0.462399, 2.6999, 1.0], [17, 0.123131, -0.781506, 2.70903, 1.0], [18, 0.161865, -1.09939, 2.84339, 1.0], [19, 0.176931, -1.20135, 2.77445, 1.0], [20, -0.000713364, 0.0989527, 2.73678, 1.0], [21, -0.53124, 0.113433, 2.28202, 1.0], [22, -0.433128, 0.102992, 2.26492, 1.0], [23, 0.219356, 0.0757373, 2.08506, 1.0], [24, 0.209826, 0.104475, 2.12167, 1.0]]
[[0, -0.0232752, -0.46854, 2.74938, 1.0], [1, -0.00991938, -0.141587, 2.7458, 1.0], [2, 0.00234552, 0.178058, 2.73093, 1.0], [3, -0.0104268, 0.292994, 2.74059, 1.0], [4, -0.161512, 0.0379188, 2.74311, 1.0], [5, -0.343865, 0.0589227, 2.57552, 1.0], [6, -0.387784, 0.0962037, 2.31679, 1.0], [7, -0.453808, 0.107323, 2.278, 1.0], [8, 0.0819262, 0.0171671, 2.66315, 1.0], [9, 0.121484, -0.0340657, 2.46873, 1.0], [10, 0.120844, 0.0546078, 2.21889, 1.0], [11, 0.179901, 0.0816157, 2.13034, 1.0], [12, -0.0865385, -0.46176, 2.72483, 1.0], [13, -0.162288, -0.785833, 2.69619, 1.0], [14, -0.323361, -0.966698, 2.77903, 1.0], [15, -0.25971, -1.06504, 2.73429, 1.0], [16, 0.0428372, -0.462146, 2.70024, 1.0], [17, 0.122766, -0.780969, 2.71034, 1.0], [18, 0.140081, -0.991719, 2.83801, 1.0], [19, 0.159745, -1.10255, 2.78743, 1.0], [20, -0.000643037, 0.0990456, 2.73694, 1.0], [21, -0.489977, 0.109433, 2.25533, 1.0], [22, -0.380404, 0.10128, 2.24427, 1.0], [23, 0.22329, 0.0800298, 2.09656, 1.0], [24, 0.237218, 0.0803232, 2.11075, 1.0]]
[[0, -0.0228373, -0.467685, 2.75006, 1.0], [1, -0.00969289, -0.141137, 2.74621, 1.0], [2, 0.00245757, 0.178187, 2.73091, 1.0], [3, -0.0093368, 0.293608, 2.74141, 1.0], [4, -0.152775, 0.0418531, 2.72495, 1.0], [5, -0.337566, 0.059908, 2.56939, 1.0], [6, -0.381149, 0.0973667, 2.31095, 1.0], [7, -0.447017, 0.109594, 2.26946, 1.0], [8, 0.0846142, 0.0184122, 2.66643, 1.0], [9, 0.122415, -0.0352895, 2.4726, 1.0], [10, 0.129987, 0.0535314, 2.22328, 1.0], [11, 0.192138, 0.0828791, 2.13294, 1.0], [12, -0.086651, -0.460677, 2.72479, 1.0], [13, -0.162396, -0.78448, 2.69673, 1.0], [14, -0.198527, -1.03902, 2.72376, 1.0], [15, -0.219721, -1.08223, 2.59793, 1.0], [16, 0.0435776, -0.461536, 2.70138, 1.0], [17, 0.120733, -0.780443, 2.71337, 1.0], [18, 0.139804, -0.99143, 2.83804, 1.0], [19, 0.15952, -1.10226, 2.78818, 1.0], [20, -0.000513378, 0.0992334, 2.737, 1.0], [21, -0.481246, 0.109313, 2.2491, 1.0], [22, -0.371507, 0.100438, 2.2342, 1.0], [23, 0.242835, 0.081183, 2.09705, 1.0], [24, 0.212971, 0.107541, 2.12306, 1.0]]
