[['2, k, 0', [-0.293579, -0.244307, 1.0]], ['2, k, 1', [-0.312231, 0.0655723, 1.0]], ['2, k, 2', [-0.328556, 0.367342, 1.0]], ['2, k, 3', [-0.357376, 0.51911, 1.0]], ['2, k, 4', [-0.517487, 0.242775, 1.0]], ['2, k, 5', [-0.551859, -0.0592604, 1.0]], ['2, k, 6', [-0.536971, -0.315159, 1.0]], ['2, k, 7', [-0.527038, -0.332864, 1.0]], ['2, k, 8', [-0.139041, 0.277333, 1.0]], ['2, k, 9', [-0.0480295, -0.00788491, 1.0]], ['2, k, 10', [-0.00394867, -0.260014, 1.0]], ['2, k, 11', [-0.00903097, -0.269913, 1.0]], ['2, k, 12', [-0.37567, -0.248634, 1.0]], ['2, k, 13', [-0.422117, -0.651933, 1.0]], ['2, k, 14', [-0.451576, -0.988177, 1.0]], ['2, k, 15', [-0.439941, -1.05176, 1.0]], ['2, k, 16', [-0.203082, -0.233006, 1.0]], ['2, k, 17', [-0.16639, -0.637227, 1.0]], ['2, k, 18', [-0.137086, -1.01461, 1.0]], ['2, k, 19', [-0.113342, -1.07227, 1.0]], ['2, k, 20', [-0.324867, 0.293087, 1.0]], ['2, k, 21', [-0.520326, -0.393593, 1.0]], ['2, k, 22', [-0.57853, -0.359678, 1.0]], ['2, k, 23', [-0.00630521, -0.331099, 1.0]], ['2, k, 24', [-0.0566732, -0.301414, 1.0]]]
[['2, k, 0', [-0.354477, -0.154046, 1.0]], ['2, k, 1', [-0.303846, 0.120145, 1.0]], ['2, k, 2', [-0.251134, 0.382037, 1.0]], ['2, k, 3', [-0.201509, 0.514997, 1.0]], ['2, k, 4', [-0.415044, 0.361808, 1.0]], ['2, k, 5', [-0.3183, 0.523517, 1.0]], ['2, k, 6', [-0.162541, 0.62232, 1.0]], ['2, k, 7', [-0.113113, 0.639643, 1.0]], ['2, k, 8', [-0.108983, 0.306778, 1.0]], ['2, k, 9', [0.108646, 0.364282, 1.0]], ['2, k, 10', [0.270175, 0.528423, 1.0]], ['2, k, 11', [0.315324, 0.580087, 1.0]], ['2, k, 12', [-0.429438, -0.142319, 1.0]], ['2, k, 13', [-0.481903, -0.607266, 1.0]], ['2, k, 14', [-0.454016, -0.992714, 1.0]], ['2, k, 15', [-0.445544, -1.0691, 1.0]], ['2, k, 16', [-0.270269, -0.161784, 1.0]], ['2, k, 17', [-0.217172, -0.615767, 1.0]], ['2, k, 18', [-0.14402, -1.0078, 1.0]], ['2, k, 19', [-0.116137, -1.069, 1.0]], ['2, k, 20', [-0.26442, 0.317736, 1.0]], ['2, k, 21', [-0.0628295, 0.666436, 1.0]], ['2, k, 22', [-0.168178, 0.640652, 1.0]], ['2, k, 23', [0.362833, 0.613421, 1.0]], ['2, k, 24', [0.226418, 0.607651, 1.0]]]
[['2, k, 0', [-0.355308, -0.154133, 1.0]], ['2, k, 1', [-0.304661, 0.118617, 1.0]], ['2, k, 2', [-0.252414, 0.379035, 1.0]], ['2, k, 3', [-0.202044, 0.511647, 1.0]], ['2, k, 4', [-0.413328, 0.360426, 1.0]], ['2, k, 5', [-0.294801, 0.519061, 1.0]], ['2, k, 6', [-0.136472, 0.60785, 1.0]], ['2, k, 7', [-0.0963356, 0.623793, 1.0]], ['2, k, 8', [-0.108726, 0.307078, 1.0]], ['2, k, 9', [0.112622, 0.35613, 1.0]], ['2, k, 10', [0.282187, 0.513254, 1.0]], ['2, k, 11', [0.32868, 0.562952, 1.0]], ['2, k, 12', [-0.429792, -0.141979, 1.0]], ['2, k, 13', [-0.482826, -0.60708, 1.0]], ['2, k, 14', [-0.453768, -0.992085, 1.0]], ['2, k, 15', [-0.448655, -1.06859, 1.0]], ['2, k, 16', [-0.271758, -0.162697, 1.0]], ['2, k, 17', [-0.21902, -0.616394, 1.0]], ['2, k, 18', [-0.144316, -1.00808, 1.0]], ['2, k, 19', [-0.115584, -1.06861, 1.0]], ['2, k, 20', [-0.265593, 0.315083, 1.0]], ['2, k, 21', [-0.043596, 0.654738, 1.0]], ['2, k, 22', [-0.147208, 0.626162, 1.0]], ['2, k, 23', [0.372997, 0.595624, 1.0]], ['2, k, 24', [0.240213, 0.590608, 1.0]]]
[['2, k, 0', [-0.355665, -0.154175, 1.0]], ['2, k, 1', [-0.304908, 0.118806, 1.0]], ['2, k, 2', [-0.253357, 0.381085, 1.0]], ['2, k, 3', [-0.202343, 0.513464, 1.0]], ['2, k, 4', [-0.409968, 0.359155, 1.0]], ['2, k, 5', [-0.284271, 0.515072, 1.0]], ['2, k, 6', [-0.12527, 0.597737, 1.0]], ['2, k, 7', [-0.0691798, 0.610785, 1.0]], ['2, k, 8', [-0.107945, 0.30639, 1.0]], ['2, k, 9', [0.11634, 0.345472, 1.0]], ['2, k, 10', [0.30039, 0.497747, 1.0]], ['2, k, 11', [0.352602, 0.54332, 1.0]], ['2, k, 12', [-0.429874, -0.141631, 1.0]], ['2, k, 13', [-0.484354, -0.607993, 1.0]], ['2, k, 14', [-0.453864, -0.993526, 1.0]], ['2, k, 15', [-0.449092, -1.06873, 1.0]], ['2, k, 16', [-0.272491, -0.163398, 1.0]], ['2, k, 17', [-0.220642, -0.617627, 1.0]], ['2, k, 18', [-0.143996, -1.00889, 1.0]], ['2, k, 19', [-0.115759, -1.06872, 1.0]], ['2, k, 20', [-0.266318, 0.316458, 1.0]], ['2, k, 21', [-0.0146804, 0.640104, 1.0]], ['2, k, 22', [-0.124468, 0.611062, 1.0]], ['2, k, 23', [0.405689, 0.572029, 1.0]], ['2, k, 24', [0.278135, 0.570248, 1.0]]]
[['2, k, 0', [-0.356112, -0.154886, 1.0]], ['2, k, 1', [-0.304816, 0.118959, 1.0]], ['2, k, 2', [-0.251696, 0.384848, 1.0]], ['2, k, 3', [-0.20024, 0.517142, 1.0]], ['2, k, 4', [-0.407636, 0.358077, 1.0]], ['2, k, 5', [-0.248299, 0.505108, 1.0]], ['2, k, 6', [-0.0876148, 0.584304, 1.0]], ['2, k, 7', [-0.0573191, 0.592802, 1.0]], ['2, k, 8', [-0.106229, 0.299804, 1.0]], ['2, k, 9', [0.120773, 0.330131, 1.0]], ['2, k, 10', [0.298535, 0.471259, 1.0]], ['2, k, 11', [0.358331, 0.524085, 1.0]], ['2, k, 12', [-0.42996, -0.141677, 1.0]], ['2, k, 13', [-0.486066, -0.608948, 1.0]], ['2, k, 14', [-0.454382, -0.994178, 1.0]], ['2, k, 15', [-0.414271, -1.08293, 1.0]], ['2, k, 16', [-0.273244, -0.165152, 1.0]], ['2, k, 17', [-0.222085, -0.619091, 1.0]], ['2, k, 18', [-0.144038, -1.00991, 1.0]], ['2, k, 19', [-0.117403, -1.06938, 1.0]], ['2, k, 20', [-0.265222, 0.318935, 1.0]], ['2, k, 21', [-0.00567214, 0.61816, 1.0]], ['2, k, 22', [-0.105032, 0.595859, 1.0]], ['2, k, 23', [0.403493, 0.556275, 1.0]], ['2, k, 24', [0.269502, 0.554994, 1.0]]]
[['2, k, 0', [-0.356965, -0.157396, 1.0]], ['2, k, 1', [-0.304624, 0.118949, 1.0]], ['2, k, 2', [-0.249547, 0.387573, 1.0]], ['2, k, 3', [-0.197771, 0.519815, 1.0]], ['2, k, 4', [-0.403999, 0.356471, 1.0]], ['2, k, 5', [-0.242662, 0.498467, 1.0]], ['2, k, 6', [-0.0756541, 0.572634, 1.0]], ['2, k, 7', [-0.0381777, 0.574366, 1.0]], ['2, k, 8', [-0.100603, 0.283398, 1.0]], ['2, k, 9', [0.126647, 0.312349, 1.0]], ['2, k, 10', [0.307532, 0.455844, 1.0]], ['2, k, 11', [0.37112, 0.500526, 1.0]], ['2, k, 12', [-0.430145, -0.142621, 1.0]], ['2, k, 13', [-0.487944, -0.608434, 1.0]], ['2, k, 14', [-0.455073, -0.993895, 1.0]], ['2, k, 15', [-0.44951, -1.06721, 1.0]], ['2, k, 16', [-0.275075, -0.170453, 1.0]], ['2, k, 17', [-0.223607, -0.62, 1.0]], ['2, k, 18', [-0.144061, -1.01091, 1.0]], ['2, k, 19', [-0.116146, -1.06957, 1.0]], ['2, k, 20', [-0.263684, 0.320741, 1.0]], ['2, k, 21', [0.0200119, 0.585644, 1.0]], ['2, k, 22', [-0.0856057, 0.577681, 1.0]], ['2, k, 23', [0.430551, 0.533595, 1.0]], ['2, k, 24', [0.300013, 0.532764, 1.0]]]
[['2, k, 0', [-0.359086, -0.162546, 1.0]], ['2, k, 1', [-0.303973, 0.117736, 1.0]], ['2, k, 2', [-0.246881, 0.387669, 1.0]], ['2, k, 3', [-0.194745, 0.519784, 1.0]], ['2, k, 4', [-0.402301, 0.354636, 1.0]], ['2, k, 5', [-0.238289, 0.495791, 1.0]], ['2, k, 6', [-0.0615579, 0.556432, 1.0]], ['2, k, 7', [-0.0239334, 0.558846, 1.0]], ['2, k, 8', [-0.0984542, 0.273118, 1.0]], ['2, k, 9', [0.127164, 0.308892, 1.0]], ['2, k, 10', [0.331489, 0.440559, 1.0]], ['2, k, 11', [0.388611, 0.486346, 1.0]], ['2, k, 12', [-0.431177, -0.144427, 1.0]], ['2, k, 13', [-0.488998, -0.60933, 1.0]], ['2, k, 14', [-0.455144, -0.994557, 1.0]], ['2, k, 15', [-0.448364, -1.0601, 1.0]], ['2, k, 16', [-0.277544, -0.178242, 1.0]], ['2, k, 17', [-0.225486, -0.620198, 1.0]], ['2, k, 18', [-0.145238, -1.01053, 1.0]], ['2, k, 19', [-0.116194, -1.06933, 1.0]], ['2, k, 20', [-0.261704, 0.320595, 1.0]], ['2, k, 21', [0.0324422, 0.572625, 1.0]], ['2, k, 22', [-0.068423, 0.563408, 1.0]], ['2, k, 23', [0.448453, 0.512672, 1.0]], ['2, k, 24', [0.319087, 0.51592, 1.0]]]
[['2, k, 0', [-0.361668, -0.176926, 1.0]], ['2, k, 1', [-0.302977, 0.112364, 1.0]], ['2, k, 2', [-0.245055, 0.3869, 1.0]], ['2, k, 3', [-0.192745, 0.518947, 1.0]], ['2, k, 4', [-0.376238, 0.315611, 1.0]], ['2, k, 5', [-0.230482, 0.488178, 1.0]], ['2, k, 6', [-0.0408189, 0.541522, 1.0]], ['2, k, 7', [0.00483909, 0.544247, 1.0]], ['2, k, 8', [-0.0971793, 0.26419, 1.0]], ['2, k, 9', [0.130232, 0.288099, 1.0]], ['2, k, 10', [0.331055, 0.417544, 1.0]], ['2, k, 11', [0.394801, 0.464409, 1.0]], ['2, k, 12', [-0.432774, -0.157555, 1.0]], ['2, k, 13', [-0.490137, -0.610899, 1.0]], ['2, k, 14', [-0.455493, -0.995829, 1.0]], ['2, k, 15', [-0.448488, -1.0714, 1.0]], ['2, k, 16', [-0.280346, -0.191017, 1.0]], ['2, k, 17', [-0.227105, -0.621003, 1.0]], ['2, k, 18', [-0.144855, -1.01078, 1.0]], ['2, k, 19', [-0.116231, -1.07017, 1.0]], ['2, k, 20', [-0.26005, 0.319304, 1.0]], ['2, k, 21', [0.0581177, 0.550148, 1.0]], ['2, k, 22', [-0.0397928, 0.5499, 1.0]], ['2, k, 23', [0.456041, 0.494186, 1.0]], ['2, k, 24', [0.323895, 0.498678, 1.0]]]
[['2, k, 0', [-0.363555, -0.181464, 1.0]], ['2, k, 1', [-0.302389, 0.109001, 1.0]], ['2, k, 2', [-0.242131, 0.385706, 1.0]], ['2, k, 3', [-0.189653, 0.517693, 1.0]], ['2, k, 4', [-0.37594, 0.315201, 1.0]], ['2, k, 5', [-0.231323, 0.488929, 1.0]], ['2, k, 6', [-0.0296598, 0.53358, 1.0]], ['2, k, 7', [0.0126427, 0.532581, 1.0]], ['2, k, 8', [-0.0933787, 0.248456, 1.0]], ['2, k, 9', [0.134685, 0.272137, 1.0]], ['2, k, 10', [0.323906, 0.390746, 1.0]], ['2, k, 11', [0.40448, 0.44646, 1.0]], ['2, k, 12', [-0.433794, -0.160644, 1.0]], ['2, k, 13', [-0.491177, -0.609541, 1.0]], ['2, k, 14', [-0.456136, -0.993344, 1.0]], ['2, k, 15', [-0.450179, -1.05133, 1.0]], ['2, k, 16', [-0.283317, -0.197488, 1.0]], ['2, k, 17', [-0.227988, -0.621673, 1.0]], ['2, k, 18', [-0.145021, -1.01098, 1.0]], ['2, k, 19', [-0.114382, -1.0699, 1.0]], ['2, k, 20', [-0.257739, 0.317701, 1.0]], ['2, k, 21', [0.0671934, 0.542723, 1.0]], ['2, k, 22', [-0.0376115, 0.538847, 1.0]], ['2, k, 23', [0.464908, 0.476074, 1.0]], ['2, k, 24', [0.33117, 0.482616, 1.0]]]
[['2, k, 0', [-0.364303, -0.185567, 1.0]], ['2, k, 1', [-0.298953, 0.103517, 1.0]], ['2, k, 2', [-0.230984, 0.380271, 1.0]], ['2, k, 3', [-0.0830059, 0.452829, 1.0]], ['2, k, 4', [-0.375089, 0.315458, 1.0]], ['2, k, 5', [-0.212879, 0.474772, 1.0]], ['2, k, 6', [-0.016671, 0.521494, 1.0]], ['2, k, 7', [0.0231207, 0.519592, 1.0]], ['2, k, 8', [-0.0883921, 0.242343, 1.0]], ['2, k, 9', [0.138487, 0.270234, 1.0]], ['2, k, 10', [0.335955, 0.371995, 1.0]], ['2, k, 11', [0.417864, 0.430367, 1.0]], ['2, k, 12', [-0.434016, -0.163531, 1.0]], ['2, k, 13', [-0.492253, -0.608229, 1.0]], ['2, k, 14', [-0.45656, -0.992396, 1.0]], ['2, k, 15', [-0.444487, -1.05703, 1.0]], ['2, k, 16', [-0.28454, -0.202584, 1.0]], ['2, k, 17', [-0.228974, -0.622032, 1.0]], ['2, k, 18', [-0.145153, -1.01058, 1.0]], ['2, k, 19', [-0.115436, -1.068, 1.0]], ['2, k, 20', [-0.248673, 0.312154, 1.0]], ['2, k, 21', [0.0794392, 0.531444, 1.0]], ['2, k, 22', [-0.0216328, 0.52737, 1.0]], ['2, k, 23', [0.476723, 0.453683, 1.0]], ['2, k, 24', [0.347557, 0.465207, 1.0]]]
[['2, k, 0', [-0.365271, -0.19175, 1.0]], ['2, k, 1', [-0.288297, 0.0932163, 1.0]], ['2, k, 2', [-0.198412, 0.366606, 1.0]], ['2, k, 3', [-0.0767731, 0.449315, 1.0]], ['2, k, 4', [-0.366392, 0.311581, 1.0]], ['2, k, 5', [-0.17985, 0.454073, 1.0]], ['2, k, 6', [-0.00757262, 0.51385, 1.0]], ['2, k, 7', [0.0321299, 0.507055, 1.0]], ['2, k, 8', [-0.085277, 0.237529, 1.0]], ['2, k, 9', [0.141743, 0.263125, 1.0]], ['2, k, 10', [0.368317, 0.368968, 1.0]], ['2, k, 11', [0.426356, 0.414528, 1.0]], ['2, k, 12', [-0.434473, -0.169259, 1.0]], ['2, k, 13', [-0.494459, -0.610393, 1.0]], ['2, k, 14', [-0.456869, -0.994472, 1.0]], ['2, k, 15', [-0.454176, -1.06842, 1.0]], ['2, k, 16', [-0.285853, -0.208812, 1.0]], ['2, k, 17', [-0.22974, -0.622619, 1.0]], ['2, k, 18', [-0.146066, -1.01011, 1.0]], ['2, k, 19', [-0.114085, -1.06778, 1.0]], ['2, k, 20', [-0.221972, 0.299154, 1.0]], ['2, k, 21', [0.0920576, 0.517347, 1.0]], ['2, k, 22', [-0.00946259, 0.51494, 1.0]], ['2, k, 23', [0.486992, 0.436123, 1.0]], ['2, k, 24', [0.3557, 0.449724, 1.0]]]
[['2, k, 0', [-0.363031, -0.208308, 1.0]], ['2, k, 1', [-0.275057, 0.0787464, 1.0]], ['2, k, 2', [-0.184249, 0.358374, 1.0]], ['2, k, 3', [-0.0629386, 0.439481, 1.0]], ['2, k, 4', [-0.359161, 0.309075, 1.0]], ['2, k, 5', [-0.175888, 0.45411, 1.0]], ['2, k, 6', [0.00446677, 0.499561, 1.0]], ['2, k, 7', [0.0452414, 0.493344, 1.0]], ['2, k, 8', [-0.0763289, 0.228673, 1.0]], ['2, k, 9', [0.150526, 0.252438, 1.0]], ['2, k, 10', [0.35999, 0.335059, 1.0]], ['2, k, 11', [0.434844, 0.39634, 1.0]], ['2, k, 12', [-0.429, -0.187462, 1.0]], ['2, k, 13', [-0.494616, -0.610043, 1.0]], ['2, k, 14', [-0.45832, -0.995075, 1.0]], ['2, k, 15', [-0.453964, -1.07747, 1.0]], ['2, k, 16', [-0.286533, -0.224228, 1.0]], ['2, k, 17', [-0.230226, -0.623169, 1.0]], ['2, k, 18', [-0.145212, -1.01023, 1.0]], ['2, k, 19', [-0.112022, -1.06994, 1.0]], ['2, k, 20', [-0.207069, 0.289407, 1.0]], ['2, k, 21', [0.10671, 0.502248, 1.0]], ['2, k, 22', [0.00953337, 0.502835, 1.0]], ['2, k, 23', [0.492536, 0.41888, 1.0]], ['2, k, 24', [0.366934, 0.430306, 1.0]]]
[['2, k, 0', [-0.362042, -0.220323, 1.0]], ['2, k, 1', [-0.274243, 0.0693062, 1.0]], ['2, k, 2', [-0.184967, 0.350739, 1.0]], ['2, k, 3', [-0.0603526, 0.433773, 1.0]], ['2, k, 4', [-0.359132, 0.309064, 1.0]], ['2, k, 5', [-0.172137, 0.450059, 1.0]], ['2, k, 6', [0.0101396, 0.493288, 1.0]], ['2, k, 7', [0.0552024, 0.479327, 1.0]], ['2, k, 8', [-0.073885, 0.225908, 1.0]], ['2, k, 9', [0.154119, 0.240762, 1.0]], ['2, k, 10', [0.362593, 0.326389, 1.0]], ['2, k, 11', [0.443574, 0.380193, 1.0]], ['2, k, 12', [-0.427666, -0.204875, 1.0]], ['2, k, 13', [-0.494809, -0.610148, 1.0]], ['2, k, 14', [-0.459379, -0.99538, 1.0]], ['2, k, 15', [-0.451136, -1.07615, 1.0]], ['2, k, 16', [-0.285914, -0.231261, 1.0]], ['2, k, 17', [-0.230721, -0.623053, 1.0]], ['2, k, 18', [-0.146028, -1.01007, 1.0]], ['2, k, 19', [-0.11137, -1.07037, 1.0]], ['2, k, 20', [-0.207362, 0.281505, 1.0]], ['2, k, 21', [0.119152, 0.487788, 1.0]], ['2, k, 22', [0.0219059, 0.486747, 1.0]], ['2, k, 23', [0.501511, 0.399974, 1.0]], ['2, k, 24', [0.374979, 0.416065, 1.0]]]
[['2, k, 0', [-0.362302, -0.222633, 1.0]], ['2, k, 1', [-0.272643, 0.0644028, 1.0]], ['2, k, 2', [-0.18133, 0.342363, 1.0]], ['2, k, 3', [-0.0563954, 0.42573, 1.0]], ['2, k, 4', [-0.346691, 0.302115, 1.0]], ['2, k, 5', [-0.163613, 0.446558, 1.0]], ['2, k, 6', [0.0415614, 0.462328, 1.0]], ['2, k, 7', [0.066717, 0.466654, 1.0]], ['2, k, 8', [-0.0690646, 0.218766, 1.0]], ['2, k, 9', [0.15923, 0.231876, 1.0]], ['2, k, 10', [0.366025, 0.320181, 1.0]], ['2, k, 11', [0.445791, 0.361769, 1.0]], ['2, k, 12', [-0.42758, -0.205341, 1.0]], ['2, k, 13', [-0.494968, -0.610157, 1.0]], ['2, k, 14', [-0.463537, -0.994057, 1.0]], ['2, k, 15', [-0.451585, -1.07023, 1.0]], ['2, k, 16', [-0.287024, -0.23584, 1.0]], ['2, k, 17', [-0.230898, -0.623248, 1.0]], ['2, k, 18', [-0.147372, -1.00968, 1.0]], ['2, k, 19', [-0.111144, -1.0708, 1.0]], ['2, k, 20', [-0.204237, 0.274051, 1.0]], ['2, k, 21', [0.129241, 0.473816, 1.0]], ['2, k, 22', [0.0307901, 0.475074, 1.0]], ['2, k, 23', [0.513168, 0.381092, 1.0]], ['2, k, 24', [0.380197, 0.401666, 1.0]]]
[['2, k, 0', [-0.362954, -0.233142, 1.0]], ['2, k, 1', [-0.27038, 0.0571428, 1.0]], ['2, k, 2', [-0.177876, 0.337955, 1.0]], ['2, k, 3', [-0.0525841, 0.421154, 1.0]], ['2, k, 4', [-0.349764, 0.274089, 1.0]], ['2, k, 5', [-0.166002, 0.433101, 1.0]], ['2, k, 6', [0.0422116, 0.459093, 1.0]], ['2, k, 7', [0.0772385, 0.453704, 1.0]], ['2, k, 8', [-0.0657948, 0.207746, 1.0]], ['2, k, 9', [0.163771, 0.200514, 1.0]], ['2, k, 10', [0.358562, 0.301562, 1.0]], ['2, k, 11', [0.455193, 0.350248, 1.0]], ['2, k, 12', [-0.428241, -0.213711, 1.0]], ['2, k, 13', [-0.495262, -0.610816, 1.0]], ['2, k, 14', [-0.462331, -0.995077, 1.0]], ['2, k, 15', [-0.44853, -1.06065, 1.0]], ['2, k, 16', [-0.287425, -0.246262, 1.0]], ['2, k, 17', [-0.231133, -0.623676, 1.0]], ['2, k, 18', [-0.14906, -1.00942, 1.0]], ['2, k, 19', [-0.111621, -1.07115, 1.0]], ['2, k, 20', [-0.200994, 0.268987, 1.0]], ['2, k, 21', [0.139544, 0.460308, 1.0]], ['2, k, 22', [0.0438909, 0.462183, 1.0]], ['2, k, 23', [0.513497, 0.367999, 1.0]], ['2, k, 24', [0.382341, 0.388801, 1.0]]]
[['2, k, 0', [-0.363103, -0.238526, 1.0]], ['2, k, 1', [-0.268558, 0.0524747, 1.0]], ['2, k, 2', [-0.174347, 0.334173, 1.0]], ['2, k, 3', [-0.0487999, 0.417263, 1.0]], ['2, k, 4', [-0.349534, 0.271219, 1.0]], ['2, k, 5', [-0.16204, 0.427949, 1.0]], ['2, k, 6', [0.0432534, 0.45232, 1.0]], ['2, k, 7', [0.0947963, 0.440869, 1.0]], ['2, k, 8', [-0.062958, 0.200539, 1.0]], ['2, k, 9', [0.16669, 0.200464, 1.0]], ['2, k, 10', [0.371767, 0.289021, 1.0]], ['2, k, 11', [0.454933, 0.330659, 1.0]], ['2, k, 12', [-0.428066, -0.21912, 1.0]], ['2, k, 13', [-0.495245, -0.61114, 1.0]], ['2, k, 14', [-0.464861, -0.995986, 1.0]], ['2, k, 15', [-0.449049, -1.0682, 1.0]], ['2, k, 16', [-0.287854, -0.251247, 1.0]], ['2, k, 17', [-0.231507, -0.623544, 1.0]], ['2, k, 18', [-0.14968, -1.00871, 1.0]], ['2, k, 19', [-0.112128, -1.07082, 1.0]], ['2, k, 20', [-0.197897, 0.26497, 1.0]], ['2, k, 21', [0.151728, 0.444724, 1.0]], ['2, k, 22', [0.0552452, 0.449734, 1.0]], ['2, k, 23', [0.519596, 0.354582, 1.0]], ['2, k, 24', [0.394863, 0.373785, 1.0]]]
[['2, k, 0', [-0.363493, -0.242652, 1.0]], ['2, k, 1', [-0.267658, 0.049759, 1.0]], ['2, k, 2', [-0.172626, 0.332603, 1.0]], ['2, k, 3', [-0.0469822, 0.415673, 1.0]], ['2, k, 4', [-0.348255, 0.266665, 1.0]], ['2, k, 5', [-0.157893, 0.422352, 1.0]], ['2, k, 6', [0.0464695, 0.441131, 1.0]], ['2, k, 7', [0.101359, 0.432491, 1.0]], ['2, k, 8', [-0.0581843, 0.193161, 1.0]], ['2, k, 9', [0.171482, 0.1938, 1.0]], ['2, k, 10', [0.375545, 0.279732, 1.0]], ['2, k, 11', [0.460733, 0.31831, 1.0]], ['2, k, 12', [-0.428194, -0.223234, 1.0]], ['2, k, 13', [-0.495384, -0.612032, 1.0]], ['2, k, 14', [-0.46641, -0.995979, 1.0]], ['2, k, 15', [-0.452357, -1.06624, 1.0]], ['2, k, 16', [-0.288507, -0.255262, 1.0]], ['2, k, 17', [-0.231388, -0.624901, 1.0]], ['2, k, 18', [-0.149225, -1.01032, 1.0]], ['2, k, 19', [-0.111759, -1.07302, 1.0]], ['2, k, 20', [-0.196376, 0.263149, 1.0]], ['2, k, 21', [0.159752, 0.436685, 1.0]], ['2, k, 22', [0.0616806, 0.444703, 1.0]], ['2, k, 23', [0.529371, 0.339066, 1.0]], ['2, k, 24', [0.394385, 0.363411, 1.0]]]
[['2, k, 0', [-0.36328, -0.244302, 1.0]], ['2, k, 1', [-0.265512, 0.0470548, 1.0]], ['2, k, 2', [-0.16711, 0.328664, 1.0]], ['2, k, 3', [-0.0412647, 0.411676, 1.0]], ['2, k, 4', [-0.346431, 0.268356, 1.0]], ['2, k, 5', [-0.152588, 0.420048, 1.0]], ['2, k, 6', [0.0508014, 0.433138, 1.0]], ['2, k, 7', [0.107964, 0.423996, 1.0]], ['2, k, 8', [-0.0585886, 0.19441, 1.0]], ['2, k, 9', [0.170864, 0.188633, 1.0]], ['2, k, 10', [0.376075, 0.26995, 1.0]], ['2, k, 11', [0.463311, 0.304648, 1.0]], ['2, k, 12', [-0.427939, -0.223817, 1.0]], ['2, k, 13', [-0.495668, -0.614952, 1.0]], ['2, k, 14', [-0.46787, -0.999388, 1.0]], ['2, k, 15', [-0.452564, -1.06532, 1.0]], ['2, k, 16', [-0.28854, -0.258492, 1.0]], ['2, k, 17', [-0.231355, -0.626256, 1.0]], ['2, k, 18', [-0.148665, -1.01162, 1.0]], ['2, k, 19', [-0.115086, -1.07309, 1.0]], ['2, k, 20', [-0.191823, 0.259483, 1.0]], ['2, k, 21', [0.169511, 0.425813, 1.0]], ['2, k, 22', [0.0715799, 0.434433, 1.0]], ['2, k, 23', [0.526543, 0.324365, 1.0]], ['2, k, 24', [0.398455, 0.351682, 1.0]]]
[['2, k, 0', [-0.362573, -0.247995, 1.0]], ['2, k, 1', [-0.264325, 0.044076, 1.0]], ['2, k, 2', [-0.165975, 0.32678, 1.0]], ['2, k, 3', [-0.0400882, 0.409767, 1.0]], ['2, k, 4', [-0.337015, 0.259801, 1.0]], ['2, k, 5', [-0.146298, 0.415572, 1.0]], ['2, k, 6', [0.0573772, 0.427018, 1.0]], ['2, k, 7', [0.113599, 0.41677, 1.0]], ['2, k, 8', [-0.0543026, 0.187689, 1.0]], ['2, k, 9', [0.175011, 0.186432, 1.0]], ['2, k, 10', [0.38389, 0.257324, 1.0]], ['2, k, 11', [0.467286, 0.294105, 1.0]], ['2, k, 12', [-0.427103, -0.225883, 1.0]], ['2, k, 13', [-0.495604, -0.615201, 1.0]], ['2, k, 14', [-0.470837, -0.9992, 1.0]], ['2, k, 15', [-0.451479, -1.06052, 1.0]], ['2, k, 16', [-0.288136, -0.263863, 1.0]], ['2, k, 17', [-0.230999, -0.627243, 1.0]], ['2, k, 18', [-0.151353, -1.01167, 1.0]], ['2, k, 19', [-0.115073, -1.07335, 1.0]], ['2, k, 20', [-0.190627, 0.257321, 1.0]], ['2, k, 21', [0.174695, 0.418373, 1.0]], ['2, k, 22', [0.076846, 0.427226, 1.0]], ['2, k, 23', [0.533975, 0.311495, 1.0]], ['2, k, 24', [0.407178, 0.338212, 1.0]]]
[['2, k, 0', [-0.361662, -0.253996, 1.0]], ['2, k, 1', [-0.261784, 0.0402259, 1.0]], ['2, k, 2', [-0.161728, 0.324467, 1.0]], ['2, k, 3', [-0.0357117, 0.407432, 1.0]], ['2, k, 4', [-0.334117, 0.253334, 1.0]], ['2, k, 5', [-0.143026, 0.410759, 1.0]], ['2, k, 6', [0.0609655, 0.420132, 1.0]], ['2, k, 7', [0.117536, 0.408148, 1.0]], ['2, k, 8', [-0.0521662, 0.184541, 1.0]], ['2, k, 9', [0.217473, 0.186211, 1.0]], ['2, k, 10', [0.432296, 0.251562, 1.0]], ['2, k, 11', [0.479782, 0.28659, 1.0]], ['2, k, 12', [-0.425518, -0.231378, 1.0]], ['2, k, 13', [-0.495837, -0.616911, 1.0]], ['2, k, 14', [-0.472078, -1.00068, 1.0]], ['2, k, 15', [-0.454062, -1.0652, 1.0]], ['2, k, 16', [-0.287873, -0.269745, 1.0]], ['2, k, 17', [-0.230017, -0.631501, 1.0]], ['2, k, 18', [-0.149009, -1.01583, 1.0]], ['2, k, 19', [-0.114139, -1.07409, 1.0]], ['2, k, 20', [-0.186859, 0.254623, 1.0]], ['2, k, 21', [0.179355, 0.408512, 1.0]], ['2, k, 22', [0.0821633, 0.421043, 1.0]], ['2, k, 23', [0.540582, 0.301672, 1.0]], ['2, k, 24', [0.415987, 0.326186, 1.0]]]
