[[0, -0.230972, -0.727112, 2.69692, 1.0], [1, -0.234717, -0.545194, 2.70063, 1.0], [2, -0.237388, -0.364734, 2.69281, 1.0], [3, -0.237263, -0.234285, 2.71968, 1.0], [4, -0.372774, -0.465968, 2.64222, 1.0], [5, -0.476831, -0.583865, 2.464, 1.0], [6, -0.519236, -0.635549, 2.29325, 1.0], [7, -0.509628, -0.65426, 2.20455, 1.0], [8, -0.0804589, -0.475173, 2.66216, 1.0], [9, 0.0573002, -0.575782, 2.57594, 1.0], [10, 0.15298, -0.644046, 2.43677, 1.0], [11, 0.151517, -0.654444, 2.29654, 1.0], [12, -0.294775, -0.71653, 2.66443, 1.0], [13, -0.268732, -0.66922, 2.25128, 1.0], [14, -0.52094, -0.639179, 2.29946, 1.0], [15, -0.518555, -0.657715, 2.17383, 1.0], [16, -0.161789, -0.720772, 2.66666, 1.0], [17, -0.11999, -0.677061, 2.28471, 1.0], [18, 0.130758, -0.686819, 2.29995, 1.0], [19, 0.122334, -0.611826, 2.3272, 1.0], [20, -0.236917, -0.409754, 2.69691, 1.0], [21, -0.515691, -0.661727, 2.18125, 1.0], [22, -0.448581, -0.647965, 2.18244, 1.0], [23, 0.18671, -0.665806, 2.2644, 1.0], [24, 0.209642, -0.651421, 2.2785, 1.0]]
[[0, -0.248577, -0.916782, 2.61474, 1.0], [1, -0.247396, -0.758645, 2.58663, 1.0], [2, -0.236056, -0.59868, 2.55257, 1.0], [3, -0.229108, -0.475734, 2.54377, 1.0], [4, -0.330945, -0.618888, 2.569, 1.0], [5, -0.41261, -0.757786, 2.49326, 1.0], [6, -0.440553, -0.878764, 2.38624, 1.0], [7, -0.464668, -0.914905, 2.35848, 1.0], [8, -0.119716, -0.635638, 2.55235, 1.0], [9, -0.026853, -0.751444, 2.51939, 1.0], [10, 0.0238525, -0.875514, 2.44583, 1.0], [11, 0.0678782, -0.896596, 2.45544, 1.0], [12, -0.282692, -0.911329, 2.60169, 1.0], [13, -0.449256, -0.80449, 2.43345, 1.0], [14, -0.505997, -1.00993, 2.268, 1.0], [15, -0.440231, -1.03437, 2.17579, 1.0], [16, -0.208999, -0.906101, 2.58759, 1.0], [17, 0.0457545, -0.776988, 2.49432, 1.0], [18, 0.148225, -0.981788, 2.34567, 1.0], [19, 0.133244, -1.0133, 2.23274, 1.0], [20, -0.240084, -0.638718, 2.56245, 1.0], [21, -0.481298, -0.95298, 2.31524, 1.0], [22, -0.500674, -0.896474, 2.38564, 1.0], [23, 0.0832565, -0.918027, 2.43284, 1.0], [24, 0.0458504, -0.907701, 2.4705, 1.0]]
[[0, -0.245586, -0.917797, 2.61402, 1.0], [1, -0.245709, -0.759691, 2.58642, 1.0], [2, -0.236855, -0.600195, 2.5525, 1.0], [3, -0.22904, -0.477122, 2.54313, 1.0], [4, -0.329897, -0.617525, 2.56907, 1.0], [5, -0.41151, -0.757457, 2.49398, 1.0], [6, -0.439561, -0.878813, 2.38705, 1.0], [7, -0.462585, -0.914739, 2.35964, 1.0], [8, -0.11972, -0.635663, 2.55226, 1.0], [9, -0.0273494, -0.751239, 2.51931, 1.0], [10, 0.0304177, -0.873093, 2.44846, 1.0], [11, 0.074173, -0.904977, 2.44988, 1.0], [12, -0.280815, -0.912277, 2.60057, 1.0], [13, -0.445336, -0.795908, 2.44392, 1.0], [14, -0.50563, -1.01096, 2.26801, 1.0], [15, -0.444605, -1.0358, 2.17638, 1.0], [16, -0.205208, -0.907826, 2.58772, 1.0], [17, 0.0465674, -0.779129, 2.49351, 1.0], [18, 0.148465, -0.982424, 2.34604, 1.0], [19, 0.132967, -1.01528, 2.23393, 1.0], [20, -0.24009, -0.639851, 2.56235, 1.0], [21, -0.478124, -0.952348, 2.3165, 1.0], [22, -0.497687, -0.895332, 2.38889, 1.0], [23, 0.0987999, -0.954204, 2.42187, 1.0], [24, 0.0611596, -0.92199, 2.4601, 1.0]]
[[0, -0.251403, -0.918513, 2.61411, 1.0], [1, -0.246432, -0.760223, 2.58629, 1.0], [2, -0.237168, -0.601299, 2.55213, 1.0], [3, -0.228988, -0.478914, 2.54234, 1.0], [4, -0.328725, -0.616084, 2.56912, 1.0], [5, -0.410632, -0.759326, 2.49288, 1.0], [6, -0.438398, -0.879268, 2.38873, 1.0], [7, -0.461288, -0.916309, 2.36318, 1.0], [8, -0.119346, -0.637684, 2.55198, 1.0], [9, -0.0268459, -0.752601, 2.51916, 1.0], [10, 0.0962094, -0.888393, 2.44823, 1.0], [11, 0.102703, -0.919092, 2.42311, 1.0], [12, -0.292339, -0.913991, 2.60128, 1.0], [13, -0.446945, -0.803108, 2.43965, 1.0], [14, -0.504854, -1.01153, 2.26952, 1.0], [15, -0.447391, -1.0371, 2.17672, 1.0], [16, -0.207881, -0.908374, 2.58764, 1.0], [17, 0.046643, -0.779884, 2.49337, 1.0], [18, 0.149959, -0.990415, 2.33804, 1.0], [19, 0.131336, -1.01679, 2.23403, 1.0], [20, -0.240371, -0.640812, 2.56205, 1.0], [21, -0.480789, -0.953261, 2.31691, 1.0], [22, -0.496176, -0.896128, 2.3875, 1.0], [23, 0.117464, -0.96509, 2.38941, 1.0], [24, 0.0797872, -0.939655, 2.44177, 1.0]]
[[0, -0.251844, -0.918357, 2.61568, 1.0], [1, -0.2464, -0.76025, 2.5864, 1.0], [2, -0.237209, -0.601528, 2.55174, 1.0], [3, -0.228692, -0.479916, 2.54164, 1.0], [4, -0.328382, -0.6156, 2.56891, 1.0], [5, -0.411593, -0.761817, 2.49192, 1.0], [6, -0.437972, -0.878165, 2.38948, 1.0], [7, -0.459897, -0.911956, 2.36605, 1.0], [8, -0.118615, -0.638826, 2.55179, 1.0], [9, -0.0272683, -0.754116, 2.51904, 1.0], [10, 0.0959737, -0.888385, 2.44821, 1.0], [11, 0.102855, -0.920526, 2.42419, 1.0], [12, -0.291256, -0.912368, 2.60499, 1.0], [13, -0.447185, -0.804656, 2.43884, 1.0], [14, -0.504442, -1.01224, 2.26984, 1.0], [15, -0.449301, -1.03836, 2.17693, 1.0], [16, -0.209364, -0.909396, 2.58858, 1.0], [17, 0.0468296, -0.780709, 2.49324, 1.0], [18, 0.150211, -0.988263, 2.34523, 1.0], [19, 0.130851, -1.01806, 2.23376, 1.0], [20, -0.240334, -0.64096, 2.56186, 1.0], [21, -0.477508, -0.946159, 2.31908, 1.0], [22, -0.497527, -0.893317, 2.395, 1.0], [23, 0.122069, -0.962894, 2.38187, 1.0], [24, 0.0677704, -0.931629, 2.45833, 1.0]]
[[0, -0.254441, -0.924524, 2.61605, 1.0], [1, -0.246552, -0.76274, 2.58657, 1.0], [2, -0.236867, -0.602295, 2.55156, 1.0], [3, -0.228498, -0.480406, 2.5414, 1.0], [4, -0.338351, -0.666329, 2.55665, 1.0], [5, -0.419518, -0.773746, 2.48561, 1.0], [6, -0.43899, -0.886163, 2.3843, 1.0], [7, -0.463117, -0.918623, 2.36187, 1.0], [8, -0.118173, -0.63972, 2.55169, 1.0], [9, -0.0262903, -0.754598, 2.51898, 1.0], [10, 0.0955904, -0.888279, 2.44863, 1.0], [11, 0.101808, -0.92013, 2.42474, 1.0], [12, -0.298507, -0.924322, 2.60323, 1.0], [13, -0.446519, -0.803853, 2.44051, 1.0], [14, -0.505609, -1.01617, 2.26879, 1.0], [15, -0.45265, -1.04017, 2.17716, 1.0], [16, -0.209301, -0.912546, 2.58961, 1.0], [17, 0.0471063, -0.782034, 2.49346, 1.0], [18, 0.149846, -0.993445, 2.33979, 1.0], [19, 0.129634, -1.01926, 2.23424, 1.0], [20, -0.239936, -0.642164, 2.56171, 1.0], [21, -0.477982, -0.957936, 2.31301, 1.0], [22, -0.500003, -0.906459, 2.37769, 1.0], [23, 0.120126, -0.962012, 2.38845, 1.0], [24, 0.0786542, -0.940762, 2.4415, 1.0]]
[[0, -0.253298, -0.924424, 2.61818, 1.0], [1, -0.246318, -0.763093, 2.5872, 1.0], [2, -0.237139, -0.602789, 2.55143, 1.0], [3, -0.228504, -0.480859, 2.54109, 1.0], [4, -0.339251, -0.65734, 2.55985, 1.0], [5, -0.414643, -0.76878, 2.48859, 1.0], [6, -0.437993, -0.881648, 2.38873, 1.0], [7, -0.461524, -0.914998, 2.36717, 1.0], [8, -0.117842, -0.639895, 2.5518, 1.0], [9, -0.0262474, -0.754951, 2.51887, 1.0], [10, 0.0978021, -0.88966, 2.44808, 1.0], [11, 0.105383, -0.920405, 2.42333, 1.0], [12, -0.297397, -0.924053, 2.60512, 1.0], [13, -0.447803, -0.807826, 2.43838, 1.0], [14, -0.505468, -1.01666, 2.26948, 1.0], [15, -0.454319, -1.0411, 2.17727, 1.0], [16, -0.207275, -0.912222, 2.59234, 1.0], [17, 0.0471336, -0.782584, 2.49338, 1.0], [18, 0.149719, -0.995346, 2.33834, 1.0], [19, 0.129164, -1.02012, 2.23525, 1.0], [20, -0.240019, -0.642582, 2.56174, 1.0], [21, -0.478564, -0.953363, 2.31769, 1.0], [22, -0.499287, -0.895136, 2.397, 1.0], [23, 0.117533, -0.965851, 2.39384, 1.0], [24, 0.0840465, -0.940388, 2.43, 1.0]]
[[0, -0.251745, -0.922841, 2.62676, 1.0], [1, -0.245893, -0.763221, 2.58961, 1.0], [2, -0.237251, -0.60308, 2.55135, 1.0], [3, -0.228362, -0.481526, 2.54089, 1.0], [4, -0.339332, -0.655661, 2.56044, 1.0], [5, -0.414067, -0.767876, 2.4898, 1.0], [6, -0.437416, -0.880885, 2.39011, 1.0], [7, -0.46074, -0.911857, 2.36889, 1.0], [8, -0.117851, -0.639891, 2.55183, 1.0], [9, -0.0261092, -0.754866, 2.51907, 1.0], [10, 0.0999357, -0.891169, 2.44766, 1.0], [11, 0.106616, -0.926614, 2.42319, 1.0], [12, -0.296447, -0.921697, 2.61478, 1.0], [13, -0.447958, -0.808374, 2.43828, 1.0], [14, -0.505864, -1.01807, 2.27077, 1.0], [15, -0.455772, -1.04183, 2.1781, 1.0], [16, -0.204402, -0.910848, 2.60001, 1.0], [17, 0.0472243, -0.783136, 2.49351, 1.0], [18, 0.149734, -0.995737, 2.33822, 1.0], [19, 0.128669, -1.02102, 2.2354, 1.0], [20, -0.240027, -0.642829, 2.56188, 1.0], [21, -0.477586, -0.946909, 2.31948, 1.0], [22, -0.498661, -0.907408, 2.36967, 1.0], [23, 0.124019, -0.968055, 2.38544, 1.0], [24, 0.0935445, -0.956344, 2.42537, 1.0]]
[[0, -0.252372, -0.923834, 2.62255, 1.0], [1, -0.245876, -0.763586, 2.58936, 1.0], [2, -0.237214, -0.60362, 2.55168, 1.0], [3, -0.228286, -0.481795, 2.54078, 1.0], [4, -0.33934, -0.655695, 2.56043, 1.0], [5, -0.414227, -0.767962, 2.49007, 1.0], [6, -0.437236, -0.881006, 2.39033, 1.0], [7, -0.462752, -0.910116, 2.36833, 1.0], [8, -0.117829, -0.639806, 2.55189, 1.0], [9, -0.0261442, -0.754893, 2.51947, 1.0], [10, 0.100774, -0.891461, 2.44801, 1.0], [11, 0.106243, -0.924297, 2.42333, 1.0], [12, -0.297079, -0.923554, 2.60957, 1.0], [13, -0.447934, -0.808973, 2.43766, 1.0], [14, -0.505757, -1.01829, 2.27056, 1.0], [15, -0.455892, -1.04192, 2.17839, 1.0], [16, -0.204721, -0.910956, 2.59643, 1.0], [17, 0.0471983, -0.78335, 2.49376, 1.0], [18, 0.149722, -0.995738, 2.33824, 1.0], [19, 0.128658, -1.02132, 2.23566, 1.0], [20, -0.239943, -0.643365, 2.56209, 1.0], [21, -0.478343, -0.947952, 2.32111, 1.0], [22, -0.5009, -0.907584, 2.3701, 1.0], [23, 0.119721, -0.970304, 2.3887, 1.0], [24, 0.0858952, -0.946681, 2.43479, 1.0]]
[[0, -0.242616, -0.920865, 2.63314, 1.0], [1, -0.242272, -0.763064, 2.59348, 1.0], [2, -0.237039, -0.60376, 2.55188, 1.0], [3, -0.227935, -0.481916, 2.54031, 1.0], [4, -0.339251, -0.655749, 2.5604, 1.0], [5, -0.414293, -0.767966, 2.49015, 1.0], [6, -0.437776, -0.880764, 2.39023, 1.0], [7, -0.462091, -0.908848, 2.36668, 1.0], [8, -0.11789, -0.639469, 2.55198, 1.0], [9, -0.026158, -0.754518, 2.51956, 1.0], [10, 0.103127, -0.89289, 2.4466, 1.0], [11, 0.108575, -0.925171, 2.41937, 1.0], [12, -0.290001, -0.921238, 2.61991, 1.0], [13, -0.448244, -0.809572, 2.43675, 1.0], [14, -0.505859, -1.01827, 2.27042, 1.0], [15, -0.455692, -1.04176, 2.17867, 1.0], [16, -0.19117, -0.906827, 2.60753, 1.0], [17, 0.0466578, -0.782775, 2.49445, 1.0], [18, 0.149715, -0.995427, 2.3383, 1.0], [19, 0.128974, -1.02126, 2.23571, 1.0], [20, -0.239227, -0.643562, 2.56289, 1.0], [21, -0.475767, -0.948044, 2.31819, 1.0], [22, -0.500097, -0.903379, 2.37706, 1.0], [23, 0.119626, -0.970561, 2.3937, 1.0], [24, 0.0764067, -0.931566, 2.44708, 1.0]]
[[0, -0.24132, -0.921737, 2.62679, 1.0], [1, -0.241518, -0.76313, 2.59234, 1.0], [2, -0.236985, -0.603748, 2.55182, 1.0], [3, -0.22784, -0.481896, 2.54021, 1.0], [4, -0.339307, -0.655666, 2.56042, 1.0], [5, -0.414697, -0.767748, 2.49035, 1.0], [6, -0.437677, -0.880732, 2.39053, 1.0], [7, -0.463956, -0.907381, 2.36521, 1.0], [8, -0.117897, -0.639318, 2.55193, 1.0], [9, -0.0259214, -0.754208, 2.51966, 1.0], [10, 0.105206, -0.892157, 2.44607, 1.0], [11, 0.11074, -0.924108, 2.41843, 1.0], [12, -0.289036, -0.92304, 2.61211, 1.0], [13, -0.448009, -0.808527, 2.4375, 1.0], [14, -0.505634, -1.01721, 2.27137, 1.0], [15, -0.455816, -1.04079, 2.17911, 1.0], [16, -0.189735, -0.906879, 2.60217, 1.0], [17, 0.0457011, -0.781084, 2.49575, 1.0], [18, 0.149843, -0.994732, 2.33863, 1.0], [19, 0.133787, -1.02009, 2.23653, 1.0], [20, -0.23902, -0.643563, 2.56274, 1.0], [21, -0.478642, -0.945507, 2.31694, 1.0], [22, -0.500125, -0.900911, 2.37574, 1.0], [23, 0.1215, -0.968955, 2.38921, 1.0], [24, 0.0972807, -0.954283, 2.41667, 1.0]]
[[0, -0.231218, -0.917187, 2.62728, 1.0], [1, -0.23813, -0.760902, 2.59328, 1.0], [2, -0.237256, -0.603008, 2.55244, 1.0], [3, -0.22767, -0.480652, 2.54072, 1.0], [4, -0.339237, -0.655381, 2.56045, 1.0], [5, -0.414943, -0.767361, 2.49059, 1.0], [6, -0.438016, -0.880073, 2.39045, 1.0], [7, -0.464618, -0.905667, 2.36414, 1.0], [8, -0.117889, -0.639036, 2.55194, 1.0], [9, -0.0246951, -0.753141, 2.5206, 1.0], [10, 0.107055, -0.89004, 2.44605, 1.0], [11, 0.113849, -0.921736, 2.41743, 1.0], [12, -0.269213, -0.915012, 2.61322, 1.0], [13, -0.446682, -0.793164, 2.44688, 1.0], [14, -0.505299, -1.01509, 2.27194, 1.0], [15, -0.454232, -1.03807, 2.18027, 1.0], [16, -0.186278, -0.904835, 2.60228, 1.0], [17, 0.0455717, -0.779378, 2.49716, 1.0], [18, 0.149373, -0.990572, 2.34195, 1.0], [19, 0.133226, -1.01834, 2.23771, 1.0], [20, -0.23867, -0.642684, 2.56346, 1.0], [21, -0.478774, -0.946591, 2.31381, 1.0], [22, -0.49945, -0.896335, 2.37228, 1.0], [23, 0.121414, -0.970098, 2.39032, 1.0], [24, 0.0905499, -0.93412, 2.42194, 1.0]]
[[0, -0.191149, -0.906754, 2.62546, 1.0], [1, -0.223457, -0.752081, 2.59222, 1.0], [2, -0.237531, -0.597016, 2.55174, 1.0], [3, -0.22703, -0.478501, 2.54087, 1.0], [4, -0.339178, -0.654609, 2.56062, 1.0], [5, -0.416173, -0.765782, 2.49088, 1.0], [6, -0.43894, -0.87724, 2.38916, 1.0], [7, -0.465617, -0.901534, 2.35856, 1.0], [8, -0.118859, -0.636337, 2.55268, 1.0], [9, -0.0231258, -0.748606, 2.52253, 1.0], [10, 0.107811, -0.885466, 2.44633, 1.0], [11, 0.115556, -0.921169, 2.41566, 1.0], [12, -0.236474, -0.909031, 2.60986, 1.0], [13, -0.445988, -0.787844, 2.44767, 1.0], [14, -0.503399, -1.00874, 2.27059, 1.0], [15, -0.455497, -1.03177, 2.18006, 1.0], [16, -0.145068, -0.891086, 2.6021, 1.0], [17, 0.045371, -0.776924, 2.49792, 1.0], [18, 0.148548, -0.977676, 2.35135, 1.0], [19, 0.135655, -1.0136, 2.23854, 1.0], [20, -0.236237, -0.636596, 2.56295, 1.0], [21, -0.479577, -0.943617, 2.30737, 1.0], [22, -0.500016, -0.887953, 2.36922, 1.0], [23, 0.121695, -0.969612, 2.38736, 1.0], [24, 0.0912427, -0.934838, 2.4275, 1.0]]
[[0, -0.241819, -0.893192, 2.6325, 1.0], [1, -0.233997, -0.746538, 2.59504, 1.0], [2, -0.240259, -0.594552, 2.553, 1.0], [3, -0.22693, -0.471847, 2.5432, 1.0], [4, -0.33947, -0.653757, 2.56065, 1.0], [5, -0.426145, -0.757299, 2.49035, 1.0], [6, -0.438258, -0.872784, 2.3899, 1.0], [7, -0.463448, -0.893623, 2.36071, 1.0], [8, -0.120278, -0.630826, 2.55347, 1.0], [9, -0.0231242, -0.74208, 2.5242, 1.0], [10, 0.10753, -0.878843, 2.44725, 1.0], [11, 0.116204, -0.913648, 2.41843, 1.0], [12, -0.2962, -0.887138, 2.6126, 1.0], [13, -0.446159, -0.783045, 2.4488, 1.0], [14, -0.504007, -1.00198, 2.26974, 1.0], [15, -0.454335, -1.02362, 2.1807, 1.0], [16, -0.175994, -0.886935, 2.61081, 1.0], [17, 0.0451446, -0.773828, 2.49858, 1.0], [18, 0.148812, -0.972981, 2.35304, 1.0], [19, 0.136258, -1.00981, 2.23792, 1.0], [20, -0.239525, -0.633456, 2.56452, 1.0], [21, -0.476103, -0.936792, 2.31228, 1.0], [22, -0.491325, -0.877303, 2.35681, 1.0], [23, 0.122388, -0.965125, 2.39303, 1.0], [24, 0.0949704, -0.930628, 2.42492, 1.0]]
[[0, -0.237793, -0.89328, 2.62975, 1.0], [1, -0.236956, -0.73915, 2.59367, 1.0], [2, -0.249159, -0.572544, 2.55256, 1.0], [3, -0.226203, -0.465413, 2.54439, 1.0], [4, -0.339595, -0.651827, 2.56103, 1.0], [5, -0.427662, -0.753924, 2.49026, 1.0], [6, -0.441845, -0.863985, 2.38519, 1.0], [7, -0.466861, -0.888097, 2.35368, 1.0], [8, -0.120275, -0.630366, 2.5533, 1.0], [9, -0.0115233, -0.731001, 2.52607, 1.0], [10, 0.0921817, -0.856583, 2.45972, 1.0], [11, 0.103401, -0.888771, 2.43312, 1.0], [12, -0.288172, -0.889939, 2.61214, 1.0], [13, -0.446129, -0.780557, 2.44751, 1.0], [14, -0.503056, -0.989641, 2.26901, 1.0], [15, -0.454132, -1.01482, 2.17861, 1.0], [16, -0.176472, -0.884611, 2.60626, 1.0], [17, 0.0440475, -0.76352, 2.50035, 1.0], [18, 0.148044, -0.966651, 2.35434, 1.0], [19, 0.131273, -1.00063, 2.23719, 1.0], [20, -0.246318, -0.615087, 2.56391, 1.0], [21, -0.478648, -0.929279, 2.30294, 1.0], [22, -0.500978, -0.875299, 2.35888, 1.0], [23, 0.117158, -0.935731, 2.39852, 1.0], [24, 0.0773655, -0.905575, 2.44569, 1.0]]
[[0, -0.220096, -0.888306, 2.62431, 1.0], [1, -0.229978, -0.729823, 2.59248, 1.0], [2, -0.242721, -0.564176, 2.55336, 1.0], [3, -0.225125, -0.455167, 2.547, 1.0], [4, -0.339753, -0.648697, 2.56144, 1.0], [5, -0.428655, -0.749737, 2.49008, 1.0], [6, -0.444785, -0.852571, 2.3777, 1.0], [7, -0.4694, -0.878239, 2.3504, 1.0], [8, -0.120085, -0.629175, 2.55338, 1.0], [9, -0.00521761, -0.722728, 2.52479, 1.0], [10, 0.0962764, -0.855638, 2.45737, 1.0], [11, 0.106777, -0.883374, 2.42975, 1.0], [12, -0.268577, -0.888178, 2.60677, 1.0], [13, -0.44309, -0.767982, 2.44742, 1.0], [14, -0.500548, -0.976671, 2.26865, 1.0], [15, -0.454363, -1.00216, 2.17718, 1.0], [16, -0.166987, -0.87728, 2.60253, 1.0], [17, 0.0429971, -0.753151, 2.50221, 1.0], [18, 0.147387, -0.955078, 2.35547, 1.0], [19, 0.128693, -0.990102, 2.23679, 1.0], [20, -0.239547, -0.605877, 2.56437, 1.0], [21, -0.483804, -0.916757, 2.30407, 1.0], [22, -0.503176, -0.868113, 2.36136, 1.0], [23, 0.114032, -0.93632, 2.40289, 1.0], [24, 0.0867594, -0.902625, 2.43638, 1.0]]
[[0, -0.215794, -0.884551, 2.63141, 1.0], [1, -0.2276, -0.720879, 2.5995, 1.0], [2, -0.240978, -0.553592, 2.55965, 1.0], [3, -0.224805, -0.445767, 2.54964, 1.0], [4, -0.33825, -0.639487, 2.56327, 1.0], [5, -0.425175, -0.742517, 2.49236, 1.0], [6, -0.448023, -0.843702, 2.37964, 1.0], [7, -0.472346, -0.871239, 2.34835, 1.0], [8, -0.119731, -0.627732, 2.5538, 1.0], [9, -0.00172996, -0.717244, 2.52435, 1.0], [10, 0.0918774, -0.824149, 2.46583, 1.0], [11, 0.0989048, -0.860988, 2.44026, 1.0], [12, -0.264462, -0.883716, 2.6163, 1.0], [13, -0.450142, -0.773496, 2.4283, 1.0], [14, -0.500088, -0.963986, 2.27046, 1.0], [15, -0.455597, -0.98938, 2.17547, 1.0], [16, -0.163067, -0.873313, 2.60769, 1.0], [17, 0.0421508, -0.743462, 2.50496, 1.0], [18, 0.147497, -0.942134, 2.35511, 1.0], [19, 0.123041, -0.978079, 2.23756, 1.0], [20, -0.237696, -0.595538, 2.57095, 1.0], [21, -0.48739, -0.909078, 2.29961, 1.0], [22, -0.506785, -0.861348, 2.36333, 1.0], [23, 0.111025, -0.906258, 2.40626, 1.0], [24, 0.0671074, -0.874245, 2.46613, 1.0]]
[[0, -0.21704, -0.879866, 2.63132, 1.0], [1, -0.22742, -0.714613, 2.6008, 1.0], [2, -0.23807, -0.547129, 2.56292, 1.0], [3, -0.223705, -0.437303, 2.55145, 1.0], [4, -0.336761, -0.607946, 2.56581, 1.0], [5, -0.415968, -0.726726, 2.49748, 1.0], [6, -0.459837, -0.85132, 2.33924, 1.0], [7, -0.490102, -0.895736, 2.30488, 1.0], [8, -0.116339, -0.607384, 2.55835, 1.0], [9, 0.00970174, -0.723745, 2.51946, 1.0], [10, 0.0987012, -0.831496, 2.46262, 1.0], [11, 0.105631, -0.861003, 2.43298, 1.0], [12, -0.266522, -0.878243, 2.61577, 1.0], [13, -0.429767, -0.723153, 2.45525, 1.0], [14, -0.498955, -0.946427, 2.26922, 1.0], [15, -0.45509, -0.977025, 2.17268, 1.0], [16, -0.163925, -0.86865, 2.60785, 1.0], [17, 0.0395232, -0.729282, 2.50786, 1.0], [18, 0.149224, -0.932493, 2.34708, 1.0], [19, 0.124051, -0.966437, 2.23601, 1.0], [20, -0.235583, -0.589197, 2.57366, 1.0], [21, -0.501421, -0.924817, 2.25114, 1.0], [22, -0.517935, -0.900034, 2.3111, 1.0], [23, 0.119364, -0.911716, 2.40477, 1.0], [24, 0.0834084, -0.878588, 2.44557, 1.0]]
[[0, -0.21829, -0.87768, 2.63244, 1.0], [1, -0.227464, -0.710155, 2.60199, 1.0], [2, -0.235764, -0.54036, 2.56411, 1.0], [3, -0.22354, -0.42833, 2.55424, 1.0], [4, -0.336822, -0.610734, 2.566, 1.0], [5, -0.418786, -0.708967, 2.48226, 1.0], [6, -0.450016, -0.823443, 2.36193, 1.0], [7, -0.478928, -0.858796, 2.32922, 1.0], [8, -0.116235, -0.60792, 2.55838, 1.0], [9, 0.0364986, -0.732536, 2.50457, 1.0], [10, 0.135845, -0.857039, 2.40521, 1.0], [11, 0.13843, -0.891063, 2.3794, 1.0], [12, -0.268415, -0.875725, 2.61671, 1.0], [13, -0.409504, -0.672771, 2.49255, 1.0], [14, -0.490266, -0.911446, 2.28636, 1.0], [15, -0.457174, -0.959439, 2.17508, 1.0], [16, -0.164735, -0.866632, 2.60913, 1.0], [17, 0.039161, -0.718789, 2.509, 1.0], [18, 0.149665, -0.916853, 2.35033, 1.0], [19, 0.124388, -0.953352, 2.23209, 1.0], [20, -0.233944, -0.583016, 2.57489, 1.0], [21, -0.490938, -0.893567, 2.27427, 1.0], [22, -0.514206, -0.859909, 2.3425, 1.0], [23, 0.151697, -0.91956, 2.33551, 1.0], [24, 0.11587, -0.906609, 2.38569, 1.0]]
[[0, -0.219373, -0.867949, 2.63189, 1.0], [1, -0.232062, -0.698224, 2.60211, 1.0], [2, -0.24454, -0.527646, 2.56519, 1.0], [3, -0.222721, -0.417897, 2.55686, 1.0], [4, -0.335024, -0.596825, 2.56626, 1.0], [5, -0.419186, -0.699046, 2.4909, 1.0], [6, -0.431476, -0.801146, 2.37768, 1.0], [7, -0.459139, -0.824968, 2.35203, 1.0], [8, -0.117066, -0.591681, 2.56091, 1.0], [9, 0.00510113, -0.675057, 2.53155, 1.0], [10, 0.110647, -0.817063, 2.42905, 1.0], [11, 0.137505, -0.878474, 2.38442, 1.0], [12, -0.269156, -0.865918, 2.61604, 1.0], [13, -0.402778, -0.644337, 2.50175, 1.0], [14, -0.484285, -0.882508, 2.29518, 1.0], [15, -0.459756, -0.936204, 2.18496, 1.0], [16, -0.16622, -0.85699, 2.60854, 1.0], [17, 0.0301242, -0.699622, 2.51376, 1.0], [18, 0.148552, -0.886643, 2.37498, 1.0], [19, 0.124699, -0.92784, 2.25762, 1.0], [20, -0.241534, -0.570446, 2.57574, 1.0], [21, -0.474028, -0.8643, 2.29598, 1.0], [22, -0.488477, -0.809319, 2.35147, 1.0], [23, 0.136816, -0.915193, 2.34547, 1.0], [24, 0.112826, -0.886091, 2.404, 1.0]]
[[0, -0.21964, -0.861841, 2.63131, 1.0], [1, -0.232677, -0.689094, 2.60408, 1.0], [2, -0.245297, -0.515267, 2.57073, 1.0], [3, -0.222383, -0.405001, 2.561, 1.0], [4, -0.335029, -0.596804, 2.5663, 1.0], [5, -0.419833, -0.696136, 2.48735, 1.0], [6, -0.446528, -0.796406, 2.36639, 1.0], [7, -0.472036, -0.825384, 2.337, 1.0], [8, -0.117044, -0.584216, 2.56402, 1.0], [9, 0.00530109, -0.666908, 2.53275, 1.0], [10, 0.110782, -0.809116, 2.43044, 1.0], [11, 0.140477, -0.865941, 2.38155, 1.0], [12, -0.269475, -0.859787, 2.61503, 1.0], [13, -0.402796, -0.640253, 2.50309, 1.0], [14, -0.48508, -0.872239, 2.2897, 1.0], [15, -0.457113, -0.924568, 2.17935, 1.0], [16, -0.166459, -0.850964, 2.60833, 1.0], [17, 0.0309182, -0.690454, 2.51485, 1.0], [18, 0.149964, -0.881429, 2.37206, 1.0], [19, 0.130985, -0.917251, 2.25124, 1.0], [20, -0.242274, -0.55886, 2.5803, 1.0], [21, -0.485569, -0.861444, 2.28934, 1.0], [22, -0.505351, -0.822027, 2.34626, 1.0], [23, 0.141678, -0.903351, 2.34108, 1.0], [24, 0.121339, -0.886254, 2.4005, 1.0]]
