[['2, k, 0', [-0.1560429, 0.2148772, 1.0]], ['2, k, 1', [-0.1588573, 0.4928052, 1.0]], ['2, k, 2', [-0.1608779, 0.7620206, 1.0]], ['2, k, 3', [-0.1524157, 0.9153574, 1.0]], ['2, k, 4', [-0.305871, 0.6496561, 1.0]], ['2, k, 5', [-0.3774947, 0.3572434, 1.0]], ['2, k, 6', [-0.4028304, 0.11296, 1.0]], ['2, k, 7', [-0.4159887, 0.04320272, 1.0]], ['2, k, 8', [0.01395253, 0.6287647, 1.0]], ['2, k, 9', [0.04185492, 0.3680227, 1.0]], ['2, k, 10', [0.06089057, 0.1156711, 1.0]], ['2, k, 11', [0.060416, 0.04420389, 1.0]], ['2, k, 12', [-0.2186483, 0.2126075, 1.0]], ['2, k, 13', [-0.2565707, -0.2196688, 1.0]], ['2, k, 14', [-0.238555, -0.5342422, 1.0]], ['2, k, 15', [-0.2331971, -0.6215939, 1.0]], ['2, k, 16', [-0.08957884, 0.2115832, 1.0]], ['2, k, 17', [-0.08610084, -0.2271635, 1.0]], ['2, k, 18', [-0.1115933, -0.5536625, 1.0]], ['2, k, 19', [-0.1158943, -0.6231341, 1.0]], ['2, k, 20', [-0.1605333, 0.6959439, 1.0]], ['2, k, 21', [-0.4119788, -0.03284088, 1.0]], ['2, k, 22', [-0.3762354, 0.03996926, 1.0]], ['2, k, 23', [0.05638386, -0.02639096, 1.0]], ['2, k, 24', [0.1074633, 0.06425948, 1.0]]]
[['2, k, 0', [-0.156752, 0.2158156, 1.0]], ['2, k, 1', [-0.159659, 0.4931597, 1.0]], ['2, k, 2', [-0.1619818, 0.7621101, 1.0]], ['2, k, 3', [-0.1542323, 0.9145147, 1.0]], ['2, k, 4', [-0.3052748, 0.6570036, 1.0]], ['2, k, 5', [-0.3914971, 0.3641665, 1.0]], ['2, k, 6', [-0.3721826, 0.5088761, 1.0]], ['2, k, 7', [-0.3793535, 0.5473338, 1.0]], ['2, k, 8', [0.01375359, 0.6294621, 1.0]], ['2, k, 9', [0.0426703, 0.3810045, 1.0]], ['2, k, 10', [0.05756059, 0.1151804, 1.0]], ['2, k, 11', [0.05249217, 0.04987965, 1.0]], ['2, k, 12', [-0.2198064, 0.2142011, 1.0]], ['2, k, 13', [-0.2554353, -0.2189242, 1.0]], ['2, k, 14', [-0.2394336, -0.5338498, 1.0]], ['2, k, 15', [-0.2344594, -0.6208913, 1.0]], ['2, k, 16', [-0.08994451, 0.212259, 1.0]], ['2, k, 17', [-0.08551684, -0.22637, 1.0]], ['2, k, 18', [-0.113549, -0.5528344, 1.0]], ['2, k, 19', [-0.1157939, -0.6229644, 1.0]], ['2, k, 20', [-0.1615186, 0.6961261, 1.0]], ['2, k, 21', [-0.3796145, 0.5939128, 1.0]], ['2, k, 22', [-0.435884, 0.5478756, 1.0]], ['2, k, 23', [0.04858376, -0.01924354, 1.0]], ['2, k, 24', [0.1045318, 0.06392462, 1.0]]]
[['2, k, 0', [-0.1567278, 0.2158675, 1.0]], ['2, k, 1', [-0.159593, 0.4932309, 1.0]], ['2, k, 2', [-0.1618369, 0.7621955, 1.0]], ['2, k, 3', [-0.1541726, 0.9144648, 1.0]], ['2, k, 4', [-0.3007883, 0.6550065, 1.0]], ['2, k, 5', [-0.385086, 0.4403766, 1.0]], ['2, k, 6', [-0.3587776, 0.6151177, 1.0]], ['2, k, 7', [-0.3545076, 0.655643, 1.0]], ['2, k, 8', [0.0137779, 0.6295139, 1.0]], ['2, k, 9', [0.04259568, 0.3821667, 1.0]], ['2, k, 10', [0.05726444, 0.1156523, 1.0]], ['2, k, 11', [0.05376186, 0.04961025, 1.0]], ['2, k, 12', [-0.2198022, 0.214208, 1.0]], ['2, k, 13', [-0.2571639, -0.2194256, 1.0]], ['2, k, 14', [-0.2437629, -0.5619089, 1.0]], ['2, k, 15', [-0.2344841, -0.6371887, 1.0]], ['2, k, 16', [-0.08987565, 0.2123948, 1.0]], ['2, k, 17', [-0.08619718, -0.2261638, 1.0]], ['2, k, 18', [-0.1136278, -0.5527802, 1.0]], ['2, k, 19', [-0.1160239, -0.6220844, 1.0]], ['2, k, 20', [-0.1613961, 0.6962075, 1.0]], ['2, k, 21', [-0.3382435, 0.7028456, 1.0]], ['2, k, 22', [-0.4034778, 0.6211818, 1.0]], ['2, k, 23', [0.04389597, -0.02452612, 1.0]], ['2, k, 24', [0.1031016, 0.06171876, 1.0]]]
[['2, k, 0', [-0.1568594, 0.2162834, 1.0]], ['2, k, 1', [-0.1595206, 0.4933499, 1.0]], ['2, k, 2', [-0.1614107, 0.7621881, 1.0]], ['2, k, 3', [-0.1541759, 0.9143152, 1.0]], ['2, k, 4', [-0.2984024, 0.6539184, 1.0]], ['2, k, 5', [-0.3868121, 0.441084, 1.0]], ['2, k, 6', [-0.3406993, 0.6569011, 1.0]], ['2, k, 7', [-0.3519113, 0.6693975, 1.0]], ['2, k, 8', [0.01383081, 0.629576, 1.0]], ['2, k, 9', [0.04219083, 0.3816716, 1.0]], ['2, k, 10', [0.05690146, 0.1163634, 1.0]], ['2, k, 11', [0.05209691, 0.05055216, 1.0]], ['2, k, 12', [-0.2200727, 0.215167, 1.0]], ['2, k, 13', [-0.2576755, -0.218606, 1.0]], ['2, k, 14', [-0.2439673, -0.5605943, 1.0]], ['2, k, 15', [-0.2359054, -0.6327036, 1.0]], ['2, k, 16', [-0.08992052, 0.2125037, 1.0]], ['2, k, 17', [-0.08596205, -0.2262486, 1.0]], ['2, k, 18', [-0.1132342, -0.5522553, 1.0]], ['2, k, 19', [-0.1154201, -0.6217949, 1.0]], ['2, k, 20', [-0.1610959, 0.6962473, 1.0]], ['2, k, 21', [-0.330243, 0.7367219, 1.0]], ['2, k, 22', [-0.3940676, 0.6602486, 1.0]], ['2, k, 23', [0.04696433, -0.0207002, 1.0]], ['2, k, 24', [0.1004625, 0.06592138, 1.0]]]
[['2, k, 0', [-0.156885, 0.2166317, 1.0]], ['2, k, 1', [-0.159563, 0.4938785, 1.0]], ['2, k, 2', [-0.1614771, 0.7628734, 1.0]], ['2, k, 3', [-0.1539148, 0.9144152, 1.0]], ['2, k, 4', [-0.2972711, 0.6544835, 1.0]], ['2, k, 5', [-0.3877563, 0.4420128, 1.0]], ['2, k, 6', [-0.3393376, 0.6457744, 1.0]], ['2, k, 7', [-0.3456739, 0.6841295, 1.0]], ['2, k, 8', [0.01390044, 0.6296852, 1.0]], ['2, k, 9', [0.04251432, 0.3829098, 1.0]], ['2, k, 10', [0.05626586, 0.1171058, 1.0]], ['2, k, 11', [0.05267674, 0.04696335, 1.0]], ['2, k, 12', [-0.2201615, 0.2154542, 1.0]], ['2, k, 13', [-0.2619078, -0.2182664, 1.0]], ['2, k, 14', [-0.2444469, -0.5614905, 1.0]], ['2, k, 15', [-0.2361653, -0.6337233, 1.0]], ['2, k, 16', [-0.08986874, 0.212864, 1.0]], ['2, k, 17', [-0.0846026, -0.2260247, 1.0]], ['2, k, 18', [-0.1132393, -0.5521581, 1.0]], ['2, k, 19', [-0.1154036, -0.6216505, 1.0]], ['2, k, 20', [-0.1611525, 0.6968889, 1.0]], ['2, k, 21', [-0.3216641, 0.7434515, 1.0]], ['2, k, 22', [-0.3773421, 0.6850221, 1.0]], ['2, k, 23', [0.04914749, -0.0241843, 1.0]], ['2, k, 24', [0.1068909, 0.05305448, 1.0]]]
[['2, k, 0', [-0.1568136, 0.2167989, 1.0]], ['2, k, 1', [-0.1594782, 0.4939877, 1.0]], ['2, k, 2', [-0.1613868, 0.7629312, 1.0]], ['2, k, 3', [-0.1538401, 0.914465, 1.0]], ['2, k, 4', [-0.2961197, 0.6532459, 1.0]], ['2, k, 5', [-0.398891, 0.3918526, 1.0]], ['2, k, 6', [-0.3420912, 0.6308305, 1.0]], ['2, k, 7', [-0.3433839, 0.6914381, 1.0]], ['2, k, 8', [0.01339647, 0.6293805, 1.0]], ['2, k, 9', [0.04177849, 0.3815794, 1.0]], ['2, k, 10', [0.05553162, 0.1164029, 1.0]], ['2, k, 11', [0.05137163, 0.04858134, 1.0]], ['2, k, 12', [-0.2201212, 0.2156881, 1.0]], ['2, k, 13', [-0.2620841, -0.2182415, 1.0]], ['2, k, 14', [-0.2442197, -0.5616, 1.0]], ['2, k, 15', [-0.2357128, -0.634293, 1.0]], ['2, k, 16', [-0.08975677, 0.2129674, 1.0]], ['2, k, 17', [-0.08615009, -0.2257766, 1.0]], ['2, k, 18', [-0.1138561, -0.551735, 1.0]], ['2, k, 19', [-0.1164278, -0.6211148, 1.0]], ['2, k, 20', [-0.1610626, 0.6969562, 1.0]], ['2, k, 21', [-0.3191421, 0.7559511, 1.0]], ['2, k, 22', [-0.382487, 0.687512, 1.0]], ['2, k, 23', [0.04676583, -0.02352062, 1.0]], ['2, k, 24', [0.1061173, 0.05689431, 1.0]]]
[['2, k, 0', [-0.1567625, 0.2174551, 1.0]], ['2, k, 1', [-0.1594741, 0.4942913, 1.0]], ['2, k, 2', [-0.1614087, 0.7630288, 1.0]], ['2, k, 3', [-0.1536943, 0.9145482, 1.0]], ['2, k, 4', [-0.295253, 0.6535555, 1.0]], ['2, k, 5', [-0.3992356, 0.3916456, 1.0]], ['2, k, 6', [-0.3413652, 0.6321856, 1.0]], ['2, k, 7', [-0.3406298, 0.6935424, 1.0]], ['2, k, 8', [0.01352982, 0.6294906, 1.0]], ['2, k, 9', [0.04152913, 0.3812255, 1.0]], ['2, k, 10', [0.05535865, 0.1159957, 1.0]], ['2, k, 11', [0.0525498, 0.04836243, 1.0]], ['2, k, 12', [-0.2200802, 0.2166389, 1.0]], ['2, k, 13', [-0.2629634, -0.2171507, 1.0]], ['2, k, 14', [-0.2452193, -0.5592587, 1.0]], ['2, k, 15', [-0.2369575, -0.6326726, 1.0]], ['2, k, 16', [-0.08968279, 0.2134238, 1.0]], ['2, k, 17', [-0.0860716, -0.2254172, 1.0]], ['2, k, 18', [-0.1147329, -0.5522808, 1.0]], ['2, k, 19', [-0.1159591, -0.62215, 1.0]], ['2, k, 20', [-0.161078, 0.6970905, 1.0]], ['2, k, 21', [-0.3197277, 0.752857, 1.0]], ['2, k, 22', [-0.3863062, 0.66164, 1.0]], ['2, k, 23', [0.05045239, -0.02245599, 1.0]], ['2, k, 24', [0.1016866, 0.05984436, 1.0]]]
[['2, k, 0', [-0.1567444, 0.2175527, 1.0]], ['2, k, 1', [-0.1594953, 0.4943805, 1.0]], ['2, k, 2', [-0.1614808, 0.763114, 1.0]], ['2, k, 3', [-0.1534082, 0.9145552, 1.0]], ['2, k, 4', [-0.2948863, 0.6535717, 1.0]], ['2, k, 5', [-0.3993606, 0.391208, 1.0]], ['2, k, 6', [-0.3411458, 0.6334185, 1.0]], ['2, k, 7', [-0.3392967, 0.6922202, 1.0]], ['2, k, 8', [0.01354614, 0.6294909, 1.0]], ['2, k, 9', [0.04154653, 0.3820105, 1.0]], ['2, k, 10', [0.05519265, 0.1159082, 1.0]], ['2, k, 11', [0.0507, 0.05016157, 1.0]], ['2, k, 12', [-0.2200899, 0.2166459, 1.0]], ['2, k, 13', [-0.2626236, -0.217183, 1.0]], ['2, k, 14', [-0.2455504, -0.5593309, 1.0]], ['2, k, 15', [-0.2369536, -0.6338972, 1.0]], ['2, k, 16', [-0.08958906, 0.2136646, 1.0]], ['2, k, 17', [-0.08551407, -0.2252756, 1.0]], ['2, k, 18', [-0.1142622, -0.5518131, 1.0]], ['2, k, 19', [-0.1178862, -0.6139926, 1.0]], ['2, k, 20', [-0.1611328, 0.6971725, 1.0]], ['2, k, 21', [-0.3114055, 0.7557033, 1.0]], ['2, k, 22', [-0.3836436, 0.6634518, 1.0]], ['2, k, 23', [0.04939589, -0.02067813, 1.0]], ['2, k, 24', [0.1040342, 0.05913348, 1.0]]]
[['2, k, 0', [-0.1565454, 0.2177233, 1.0]], ['2, k, 1', [-0.1594039, 0.4944918, 1.0]], ['2, k, 2', [-0.1614617, 0.763163, 1.0]], ['2, k, 3', [-0.153354, 0.9145604, 1.0]], ['2, k, 4', [-0.294766, 0.6536089, 1.0]], ['2, k, 5', [-0.4003307, 0.3896285, 1.0]], ['2, k, 6', [-0.3414239, 0.632916, 1.0]], ['2, k, 7', [-0.3424896, 0.6875446, 1.0]], ['2, k, 8', [0.01357836, 0.6295167, 1.0]], ['2, k, 9', [0.04166075, 0.3825201, 1.0]], ['2, k, 10', [0.05514571, 0.115772, 1.0]], ['2, k, 11', [0.05117834, 0.04847245, 1.0]], ['2, k, 12', [-0.2199043, 0.2168079, 1.0]], ['2, k, 13', [-0.2620443, -0.2167843, 1.0]], ['2, k, 14', [-0.2455368, -0.5581687, 1.0]], ['2, k, 15', [-0.2369691, -0.6337579, 1.0]], ['2, k, 16', [-0.0893636, 0.2138074, 1.0]], ['2, k, 17', [-0.08785981, -0.2247559, 1.0]], ['2, k, 18', [-0.1139594, -0.5518941, 1.0]], ['2, k, 19', [-0.1143005, -0.6188594, 1.0]], ['2, k, 20', [-0.1610997, 0.6972339, 1.0]], ['2, k, 21', [-0.3248184, 0.743241, 1.0]], ['2, k, 22', [-0.3889839, 0.6524457, 1.0]], ['2, k, 23', [0.04878104, -0.01931825, 1.0]], ['2, k, 24', [0.104043, 0.05970725, 1.0]]]
[['2, k, 0', [-0.1564832, 0.2178512, 1.0]], ['2, k, 1', [-0.1594188, 0.4945325, 1.0]], ['2, k, 2', [-0.1615451, 0.7631616, 1.0]], ['2, k, 3', [-0.1531298, 0.9147121, 1.0]], ['2, k, 4', [-0.2946712, 0.6536866, 1.0]], ['2, k, 5', [-0.4008873, 0.3879177, 1.0]], ['2, k, 6', [-0.3518679, 0.6246042, 1.0]], ['2, k, 7', [-0.3472457, 0.6816216, 1.0]], ['2, k, 8', [0.01362958, 0.6295253, 1.0]], ['2, k, 9', [0.04106311, 0.3812643, 1.0]], ['2, k, 10', [0.05511176, 0.1158056, 1.0]], ['2, k, 11', [0.05080253, 0.04757106, 1.0]], ['2, k, 12', [-0.2198529, 0.216953, 1.0]], ['2, k, 13', [-0.256368, -0.2161461, 1.0]], ['2, k, 14', [-0.2420986, -0.5306104, 1.0]], ['2, k, 15', [-0.2361622, -0.6194894, 1.0]], ['2, k, 16', [-0.08929429, 0.213884, 1.0]], ['2, k, 17', [-0.08810002, -0.2246213, 1.0]], ['2, k, 18', [-0.1141846, -0.553395, 1.0]], ['2, k, 19', [-0.1133805, -0.6212765, 1.0]], ['2, k, 20', [-0.1611558, 0.6972429, 1.0]], ['2, k, 21', [-0.3258873, 0.73734, 1.0]], ['2, k, 22', [-0.3849151, 0.6517254, 1.0]], ['2, k, 23', [0.04671011, -0.02443899, 1.0]], ['2, k, 24', [0.1037954, 0.05930725, 1.0]]]
[['2, k, 0', [-0.156479, 0.2178849, 1.0]], ['2, k, 1', [-0.1593616, 0.4945682, 1.0]], ['2, k, 2', [-0.161378, 0.7631885, 1.0]], ['2, k, 3', [-0.1530247, 0.914654, 1.0]], ['2, k, 4', [-0.2944923, 0.6537327, 1.0]], ['2, k, 5', [-0.406952, 0.3696058, 1.0]], ['2, k, 6', [-0.3540644, 0.6182548, 1.0]], ['2, k, 7', [-0.3593872, 0.6546078, 1.0]], ['2, k, 8', [0.01367698, 0.6295624, 1.0]], ['2, k, 9', [0.04119218, 0.3818136, 1.0]], ['2, k, 10', [0.05528145, 0.1151856, 1.0]], ['2, k, 11', [0.05110727, 0.04609622, 1.0]], ['2, k, 12', [-0.2198476, 0.2169434, 1.0]], ['2, k, 13', [-0.2570788, -0.2165183, 1.0]], ['2, k, 14', [-0.2450141, -0.5591815, 1.0]], ['2, k, 15', [-0.2363343, -0.6343191, 1.0]], ['2, k, 16', [-0.08929312, 0.2140335, 1.0]], ['2, k, 17', [-0.08786078, -0.2245827, 1.0]], ['2, k, 18', [-0.1140242, -0.5533803, 1.0]], ['2, k, 19', [-0.1137087, -0.6215701, 1.0]], ['2, k, 20', [-0.1610215, 0.6972731, 1.0]], ['2, k, 21', [-0.3305082, 0.711145, 1.0]], ['2, k, 22', [-0.3834268, 0.651323, 1.0]], ['2, k, 23', [0.05065622, -0.02428169, 1.0]], ['2, k, 24', [0.1038721, 0.0585572, 1.0]]]
[['2, k, 0', [-0.156521, 0.2178784, 1.0]], ['2, k, 1', [-0.1593599, 0.4945663, 1.0]], ['2, k, 2', [-0.1613155, 0.7631684, 1.0]], ['2, k, 3', [-0.1528657, 0.9146345, 1.0]], ['2, k, 4', [-0.2943322, 0.6540968, 1.0]], ['2, k, 5', [-0.4017715, 0.3693452, 1.0]], ['2, k, 6', [-0.3732806, 0.5668152, 1.0]], ['2, k, 7', [-0.3700675, 0.6235996, 1.0]], ['2, k, 8', [0.01372378, 0.6295525, 1.0]], ['2, k, 9', [0.04141126, 0.3826458, 1.0]], ['2, k, 10', [0.05552417, 0.1145978, 1.0]], ['2, k, 11', [0.05182237, 0.04425359, 1.0]], ['2, k, 12', [-0.2198885, 0.2169177, 1.0]], ['2, k, 13', [-0.2572819, -0.2158631, 1.0]], ['2, k, 14', [-0.2406529, -0.5307376, 1.0]], ['2, k, 15', [-0.2365233, -0.6194829, 1.0]], ['2, k, 16', [-0.08933768, 0.2140286, 1.0]], ['2, k, 17', [-0.08706003, -0.2247517, 1.0]], ['2, k, 18', [-0.1140219, -0.5534275, 1.0]], ['2, k, 19', [-0.1124305, -0.6231924, 1.0]], ['2, k, 20', [-0.1609811, 0.6972585, 1.0]], ['2, k, 21', [-0.3378695, 0.6806256, 1.0]], ['2, k, 22', [-0.3865305, 0.6110698, 1.0]], ['2, k, 23', [0.05084852, -0.02354469, 1.0]], ['2, k, 24', [0.1011978, 0.06323609, 1.0]]]
[['2, k, 0', [-0.1563083, 0.2179447, 1.0]], ['2, k, 1', [-0.1593128, 0.4945406, 1.0]], ['2, k, 2', [-0.1613203, 0.7630183, 1.0]], ['2, k, 3', [-0.1527949, 0.9145531, 1.0]], ['2, k, 4', [-0.2943216, 0.6546579, 1.0]], ['2, k, 5', [-0.402092, 0.3869214, 1.0]], ['2, k, 6', [-0.3752319, 0.5636864, 1.0]], ['2, k, 7', [-0.3756614, 0.6000255, 1.0]], ['2, k, 8', [0.01350082, 0.6295936, 1.0]], ['2, k, 9', [0.04147394, 0.3828487, 1.0]], ['2, k, 10', [0.05533231, 0.1134029, 1.0]], ['2, k, 11', [0.05167317, 0.04464742, 1.0]], ['2, k, 12', [-0.2196255, 0.2170825, 1.0]], ['2, k, 13', [-0.2591014, -0.2155861, 1.0]], ['2, k, 14', [-0.241197, -0.5303471, 1.0]], ['2, k, 15', [-0.2367302, -0.6189311, 1.0]], ['2, k, 16', [-0.08915342, 0.2139802, 1.0]], ['2, k, 17', [-0.08694315, -0.2248644, 1.0]], ['2, k, 18', [-0.1140474, -0.5534204, 1.0]], ['2, k, 19', [-0.1122108, -0.6234365, 1.0]], ['2, k, 20', [-0.1609673, 0.6971624, 1.0]], ['2, k, 21', [-0.359318, 0.6474365, 1.0]], ['2, k, 22', [-0.4160713, 0.5710325, 1.0]], ['2, k, 23', [0.04916789, -0.02491368, 1.0]], ['2, k, 24', [0.1019817, 0.06090667, 1.0]]]
[['2, k, 0', [-0.1562773, 0.2177158, 1.0]], ['2, k, 1', [-0.1588034, 0.4943563, 1.0]], ['2, k, 2', [-0.1594807, 0.7629437, 1.0]], ['2, k, 3', [-0.152715, 0.9145788, 1.0]], ['2, k, 4', [-0.2948253, 0.6551008, 1.0]], ['2, k, 5', [-0.3775323, 0.4394312, 1.0]], ['2, k, 6', [-0.3815383, 0.5241874, 1.0]], ['2, k, 7', [-0.3853258, 0.5448511, 1.0]], ['2, k, 8', [0.01360096, 0.6294522, 1.0]], ['2, k, 9', [0.04173684, 0.3832017, 1.0]], ['2, k, 10', [0.05553074, 0.113292, 1.0]], ['2, k, 11', [0.05236471, 0.0446263, 1.0]], ['2, k, 12', [-0.2195776, 0.2166501, 1.0]], ['2, k, 13', [-0.2593341, -0.2159213, 1.0]], ['2, k, 14', [-0.2415092, -0.5307919, 1.0]], ['2, k, 15', [-0.2372533, -0.618908, 1.0]], ['2, k, 16', [-0.08912947, 0.2138171, 1.0]], ['2, k, 17', [-0.08891251, -0.2245785, 1.0]], ['2, k, 18', [-0.1132615, -0.5529109, 1.0]], ['2, k, 19', [-0.1124105, -0.6215243, 1.0]], ['2, k, 20', [-0.1595421, 0.6970281, 1.0]], ['2, k, 21', [-0.3838145, 0.5970559, 1.0]], ['2, k, 22', [-0.4408487, 0.5511944, 1.0]], ['2, k, 23', [0.04458515, -0.02604023, 1.0]], ['2, k, 24', [0.1035987, 0.05821563, 1.0]]]
[['2, k, 0', [-0.1563586, 0.2175063, 1.0]], ['2, k, 1', [-0.1587734, 0.4941452, 1.0]], ['2, k, 2', [-0.1594268, 0.7626821, 1.0]], ['2, k, 3', [-0.1527043, 0.9145817, 1.0]], ['2, k, 4', [-0.2967376, 0.6553759, 1.0]], ['2, k, 5', [-0.3760068, 0.4397671, 1.0]], ['2, k, 6', [-0.3843132, 0.4850671, 1.0]], ['2, k, 7', [-0.3909539, 0.4905529, 1.0]], ['2, k, 8', [0.01369839, 0.6294077, 1.0]], ['2, k, 9', [0.04174259, 0.3832154, 1.0]], ['2, k, 10', [0.05546374, 0.1135032, 1.0]], ['2, k, 11', [0.05363254, 0.04539031, 1.0]], ['2, k, 12', [-0.2196382, 0.2162829, 1.0]], ['2, k, 13', [-0.2575046, -0.2158513, 1.0]], ['2, k, 14', [-0.239007, -0.531658, 1.0]], ['2, k, 15', [-0.2365122, -0.6202053, 1.0]], ['2, k, 16', [-0.08922238, 0.2136884, 1.0]], ['2, k, 17', [-0.08927352, -0.2245395, 1.0]], ['2, k, 18', [-0.1135655, -0.553229, 1.0]], ['2, k, 19', [-0.1126111, -0.6221936, 1.0]], ['2, k, 20', [-0.1594854, 0.6967803, 1.0]], ['2, k, 21', [-0.3951811, 0.5386278, 1.0]], ['2, k, 22', [-0.4209567, 0.4687801, 1.0]], ['2, k, 23', [0.05289353, -0.02461986, 1.0]], ['2, k, 24', [0.1035947, 0.05964166, 1.0]]]
[['2, k, 0', [-0.1563634, 0.2175223, 1.0]], ['2, k, 1', [-0.1587406, 0.4941572, 1.0]], ['2, k, 2', [-0.1593852, 0.7626804, 1.0]], ['2, k, 3', [-0.1526376, 0.9144825, 1.0]], ['2, k, 4', [-0.2976893, 0.6555713, 1.0]], ['2, k, 5', [-0.3598466, 0.4413347, 1.0]], ['2, k, 6', [-0.3969619, 0.4031183, 1.0]], ['2, k, 7', [-0.4049054, 0.4337597, 1.0]], ['2, k, 8', [0.01381547, 0.6294926, 1.0]], ['2, k, 9', [0.0414368, 0.3816774, 1.0]], ['2, k, 10', [0.05581739, 0.1132875, 1.0]], ['2, k, 11', [0.05418336, 0.04576256, 1.0]], ['2, k, 12', [-0.2196453, 0.2162703, 1.0]], ['2, k, 13', [-0.2576371, -0.2158566, 1.0]], ['2, k, 14', [-0.2387886, -0.5316415, 1.0]], ['2, k, 15', [-0.2365606, -0.6201875, 1.0]], ['2, k, 16', [-0.08922489, 0.2137439, 1.0]], ['2, k, 17', [-0.08967894, -0.2244426, 1.0]], ['2, k, 18', [-0.1134724, -0.5532692, 1.0]], ['2, k, 19', [-0.1124526, -0.6216353, 1.0]], ['2, k, 20', [-0.1594425, 0.6967819, 1.0]], ['2, k, 21', [-0.4052386, 0.4712272, 1.0]], ['2, k, 22', [-0.4459683, 0.4394142, 1.0]], ['2, k, 23', [0.0519426, -0.02288235, 1.0]], ['2, k, 24', [0.1028181, 0.06058963, 1.0]]]
[['2, k, 0', [-0.1563446, 0.2174998, 1.0]], ['2, k, 1', [-0.1586798, 0.4940951, 1.0]], ['2, k, 2', [-0.1593075, 0.7625352, 1.0]], ['2, k, 3', [-0.1526185, 0.9143806, 1.0]], ['2, k, 4', [-0.2982814, 0.6552403, 1.0]], ['2, k, 5', [-0.3621039, 0.4365957, 1.0]], ['2, k, 6', [-0.3980453, 0.3982068, 1.0]], ['2, k, 7', [-0.4173811, 0.3837664, 1.0]], ['2, k, 8', [0.01386384, 0.6294547, 1.0]], ['2, k, 9', [0.04142361, 0.3809738, 1.0]], ['2, k, 10', [0.05582712, 0.1132787, 1.0]], ['2, k, 11', [0.05264186, 0.04437159, 1.0]], ['2, k, 12', [-0.2196337, 0.2162948, 1.0]], ['2, k, 13', [-0.2601423, -0.2161526, 1.0]], ['2, k, 14', [-0.2447835, -0.560769, 1.0]], ['2, k, 15', [-0.2362073, -0.6363767, 1.0]], ['2, k, 16', [-0.08918665, 0.2136452, 1.0]], ['2, k, 17', [-0.08993062, -0.2245014, 1.0]], ['2, k, 18', [-0.1121376, -0.5522071, 1.0]], ['2, k, 19', [-0.1137113, -0.6212256, 1.0]], ['2, k, 20', [-0.1593632, 0.6966593, 1.0]], ['2, k, 21', [-0.4128423, 0.4078274, 1.0]], ['2, k, 22', [-0.4703216, 0.3973662, 1.0]], ['2, k, 23', [0.0476695, -0.02622302, 1.0]], ['2, k, 24', [0.1044492, 0.05810501, 1.0]]]
[['2, k, 0', [-0.1562633, 0.2172907, 1.0]], ['2, k, 1', [-0.158548, 0.493984, 1.0]], ['2, k, 2', [-0.159203, 0.7624889, 1.0]], ['2, k, 3', [-0.152303, 0.914377, 1.0]], ['2, k, 4', [-0.2990179, 0.6547408, 1.0]], ['2, k, 5', [-0.3668567, 0.4302453, 1.0]], ['2, k, 6', [-0.3978045, 0.56172, 1.0]], ['2, k, 7', [-0.4086217, 0.6061513, 1.0]], ['2, k, 8', [0.01391133, 0.6294324, 1.0]], ['2, k, 9', [0.0413465, 0.3806986, 1.0]], ['2, k, 10', [0.05584359, 0.1130478, 1.0]], ['2, k, 11', [0.05337363, 0.044495, 1.0]], ['2, k, 12', [-0.219609, 0.2159276, 1.0]], ['2, k, 13', [-0.262131, -0.21651, 1.0]], ['2, k, 14', [-0.2447863, -0.5607334, 1.0]], ['2, k, 15', [-0.2367808, -0.6349232, 1.0]], ['2, k, 16', [-0.08907612, 0.2135166, 1.0]], ['2, k, 17', [-0.08682515, -0.2252141, 1.0]], ['2, k, 18', [-0.1121071, -0.5522054, 1.0]], ['2, k, 19', [-0.1134403, -0.6210102, 1.0]], ['2, k, 20', [-0.1592462, 0.6965976, 1.0]], ['2, k, 21', [-0.4041533, 0.6294485, 1.0]], ['2, k, 22', [-0.4617391, 0.6179482, 1.0]], ['2, k, 23', [0.04822608, -0.0257641, 1.0]], ['2, k, 24', [0.1034546, 0.05850996, 1.0]]]
