[['2, k, 0', [0.1310596, -0.487028, 1.0]], ['2, k, 1', [0.1089286, -0.2520832, 1.0]], ['2, k, 2', [0.08978187, -0.02087472, 1.0]], ['2, k, 3', [0.08506528, 0.1109831, 1.0]], ['2, k, 4', [-0.03096699, -0.1178607, 1.0]], ['2, k, 5', [-0.03530517, -0.3139964, 1.0]], ['2, k, 6', [-0.02233154, -0.4647824, 1.0]], ['2, k, 7', [0.01996937, -0.4837609, 1.0]], ['2, k, 8', [0.3015602, -0.09223529, 1.0]], ['2, k, 9', [0.5162481, -0.1215907, 1.0]], ['2, k, 10', [0.5959691, -0.1028736, 1.0]], ['2, k, 11', [0.6226692, -0.0726558, 1.0]], ['2, k, 12', [0.05761081, -0.4745062, 1.0]], ['2, k, 13', [-0.04124551, -0.5215523, 1.0]], ['2, k, 14', [-0.05558049, -0.9161279, 1.0]], ['2, k, 15', [-0.128405, -0.9706289, 1.0]], ['2, k, 16', [0.2012668, -0.486772, 1.0]], ['2, k, 17', [0.2327567, -0.5197266, 1.0]], ['2, k, 18', [0.2126307, -0.9289292, 1.0]], ['2, k, 19', [0.2546515, -0.9641942, 1.0]], ['2, k, 20', [0.09423807, -0.07867693, 1.0]], ['2, k, 21', [0.05324804, -0.5422562, 1.0]], ['2, k, 22', [0.06013159, -0.468219, 1.0]], ['2, k, 23', [0.6745275, -0.06106969, 1.0]], ['2, k, 24', [0.5948173, -0.04304599, 1.0]]]
[['2, k, 0', [0.1792041, -0.4671102, 1.0]], ['2, k, 1', [0.1589157, -0.239392, 1.0]], ['2, k, 2', [0.1374988, -0.01638102, 1.0]], ['2, k, 3', [0.1437613, 0.1133304, 1.0]], ['2, k, 4', [-0.0121575, -0.09740132, 1.0]], ['2, k, 5', [-0.04493267, -0.2761653, 1.0]], ['2, k, 6', [-0.04935836, -0.3932441, 1.0]], ['2, k, 7', [-0.04517067, -0.4338169, 1.0]], ['2, k, 8', [0.3278174, -0.09828499, 1.0]], ['2, k, 9', [0.5363841, -0.1982763, 1.0]], ['2, k, 10', [0.6549743, -0.2172994, 1.0]], ['2, k, 11', [0.7129019, -0.2025536, 1.0]], ['2, k, 12', [0.09176179, -0.4590515, 1.0]], ['2, k, 13', [-0.06546664, -0.5004262, 1.0]], ['2, k, 14', [-0.06712054, -0.9139977, 1.0]], ['2, k, 15', [-0.1235068, -0.9658794, 1.0]], ['2, k, 16', [0.2616819, -0.4627977, 1.0]], ['2, k, 17', [0.2395187, -0.5047333, 1.0]], ['2, k, 18', [0.2066842, -0.9135567, 1.0]], ['2, k, 19', [0.2400084, -0.9490189, 1.0]], ['2, k, 20', [0.1429815, -0.07155492, 1.0]], ['2, k, 21', [-0.04357865, -0.4584596, 1.0]], ['2, k, 22', [0.01000827, -0.4753391, 1.0]], ['2, k, 23', [0.7483611, -0.1969033, 1.0]], ['2, k, 24', [0.7467498, -0.2436474, 1.0]]]
[['2, k, 0', [0.1792012, -0.4670047, 1.0]], ['2, k, 1', [0.158634, -0.2393359, 1.0]], ['2, k, 2', [0.1368347, -0.01645713, 1.0]], ['2, k, 3', [0.1428271, 0.1130384, 1.0]], ['2, k, 4', [-0.01203976, -0.09744649, 1.0]], ['2, k, 5', [-0.04531002, -0.2756588, 1.0]], ['2, k, 6', [-0.04932031, -0.3929449, 1.0]], ['2, k, 7', [-0.04564904, -0.4329079, 1.0]], ['2, k, 8', [0.3272113, -0.09736773, 1.0]], ['2, k, 9', [0.5385156, -0.1928325, 1.0]], ['2, k, 10', [0.6586229, -0.2087216, 1.0]], ['2, k, 11', [0.7171567, -0.1918963, 1.0]], ['2, k, 12', [0.0918113, -0.4590019, 1.0]], ['2, k, 13', [-0.06555514, -0.5002789, 1.0]], ['2, k, 14', [-0.06699082, -0.914182, 1.0]], ['2, k, 15', [-0.1265306, -0.9632339, 1.0]], ['2, k, 16', [0.2616212, -0.46264, 1.0]], ['2, k, 17', [0.2395891, -0.5045846, 1.0]], ['2, k, 18', [0.206779, -0.9135427, 1.0]], ['2, k, 19', [0.2401865, -0.9490521, 1.0]], ['2, k, 20', [0.1424135, -0.07159462, 1.0]], ['2, k, 21', [-0.04595853, -0.4556905, 1.0]], ['2, k, 22', [0.01010158, -0.4751847, 1.0]], ['2, k, 23', [0.7494051, -0.1836508, 1.0]], ['2, k, 24', [0.7545232, -0.2322482, 1.0]]]
[['2, k, 0', [0.1792352, -0.4669135, 1.0]], ['2, k, 1', [0.1583248, -0.2392934, 1.0]], ['2, k, 2', [0.1358361, -0.01662965, 1.0]], ['2, k, 3', [0.1417053, 0.1125335, 1.0]], ['2, k, 4', [-0.0113538, -0.09860153, 1.0]], ['2, k, 5', [-0.04537236, -0.275644, 1.0]], ['2, k, 6', [-0.04956596, -0.3929568, 1.0]], ['2, k, 7', [-0.04533623, -0.4340963, 1.0]], ['2, k, 8', [0.3261515, -0.09572944, 1.0]], ['2, k, 9', [0.5392917, -0.1880783, 1.0]], ['2, k, 10', [0.6725416, -0.1919842, 1.0]], ['2, k, 11', [0.7187932, -0.1797007, 1.0]], ['2, k, 12', [0.09198926, -0.4589499, 1.0]], ['2, k, 13', [-0.06562568, -0.5000859, 1.0]], ['2, k, 14', [-0.06523437, -0.9145697, 1.0]], ['2, k, 15', [-0.1300374, -0.9613533, 1.0]], ['2, k, 16', [0.2615519, -0.4624428, 1.0]], ['2, k, 17', [0.239605, -0.5045522, 1.0]], ['2, k, 18', [0.2068094, -0.9135351, 1.0]], ['2, k, 19', [0.2405693, -0.9491702, 1.0]], ['2, k, 20', [0.1416034, -0.07170216, 1.0]], ['2, k, 21', [-0.04476482, -0.4582275, 1.0]], ['2, k, 22', [0.009806586, -0.4755652, 1.0]], ['2, k, 23', [0.7534901, -0.171705, 1.0]], ['2, k, 24', [0.7506952, -0.2156388, 1.0]]]
[['2, k, 0', [0.1792947, -0.4666722, 1.0]], ['2, k, 1', [0.1580456, -0.2391476, 1.0]], ['2, k, 2', [0.1350736, -0.01658873, 1.0]], ['2, k, 3', [0.1412209, 0.1125182, 1.0]], ['2, k, 4', [-0.01163085, -0.09869855, 1.0]], ['2, k, 5', [-0.04533799, -0.2756464, 1.0]], ['2, k, 6', [-0.04966121, -0.392841, 1.0]], ['2, k, 7', [-0.04459893, -0.4330699, 1.0]], ['2, k, 8', [0.3253356, -0.09369092, 1.0]], ['2, k, 9', [0.5415847, -0.1826238, 1.0]], ['2, k, 10', [0.666657, -0.1837335, 1.0]], ['2, k, 11', [0.7224342, -0.1682023, 1.0]], ['2, k, 12', [0.09225225, -0.4587515, 1.0]], ['2, k, 13', [-0.06561109, -0.5005449, 1.0]], ['2, k, 14', [-0.06397387, -0.9147542, 1.0]], ['2, k, 15', [-0.1300603, -0.9645832, 1.0]], ['2, k, 16', [0.2614425, -0.4621057, 1.0]], ['2, k, 17', [0.2396714, -0.504406, 1.0]], ['2, k, 18', [0.2071601, -0.9132785, 1.0]], ['2, k, 19', [0.241171, -0.9489816, 1.0]], ['2, k, 20', [0.1409653, -0.07162962, 1.0]], ['2, k, 21', [-0.04473673, -0.4563439, 1.0]], ['2, k, 22', [0.01026712, -0.471617, 1.0]], ['2, k, 23', [0.7595079, -0.1719976, 1.0]], ['2, k, 24', [0.7495554, -0.2056624, 1.0]]]
[['2, k, 0', [0.1795874, -0.4661159, 1.0]], ['2, k, 1', [0.1577938, -0.2388424, 1.0]], ['2, k, 2', [0.1341378, -0.01645143, 1.0]], ['2, k, 3', [0.1395325, 0.1118938, 1.0]], ['2, k, 4', [-0.01209388, -0.09890302, 1.0]], ['2, k, 5', [-0.04548819, -0.2757315, 1.0]], ['2, k, 6', [-0.04970243, -0.3928193, 1.0]], ['2, k, 7', [-0.04520817, -0.4325332, 1.0]], ['2, k, 8', [0.3249603, -0.09124425, 1.0]], ['2, k, 9', [0.543475, -0.176358, 1.0]], ['2, k, 10', [0.6747572, -0.1723852, 1.0]], ['2, k, 11', [0.72202, -0.1556587, 1.0]], ['2, k, 12', [0.09279683, -0.4584004, 1.0]], ['2, k, 13', [-0.06570202, -0.5003144, 1.0]], ['2, k, 14', [-0.06486841, -0.9145498, 1.0]], ['2, k, 15', [-0.1166409, -0.9457961, 1.0]], ['2, k, 16', [0.2615169, -0.4613011, 1.0]], ['2, k, 17', [0.2399085, -0.5041343, 1.0]], ['2, k, 18', [0.207302, -0.9132146, 1.0]], ['2, k, 19', [0.2416357, -0.9490634, 1.0]], ['2, k, 20', [0.1402196, -0.07143907, 1.0]], ['2, k, 21', [-0.04377499, -0.4558987, 1.0]], ['2, k, 22', [0.01004644, -0.4755468, 1.0]], ['2, k, 23', [0.7548812, -0.1540488, 1.0]], ['2, k, 24', [0.7536929, -0.192456, 1.0]]]
[['2, k, 0', [0.1795696, -0.4660269, 1.0]], ['2, k, 1', [0.15739, -0.2387668, 1.0]], ['2, k, 2', [0.1332561, -0.01646808, 1.0]], ['2, k, 3', [0.137859, 0.1121911, 1.0]], ['2, k, 4', [-0.01197077, -0.09921806, 1.0]], ['2, k, 5', [-0.04554351, -0.2755257, 1.0]], ['2, k, 6', [-0.04984104, -0.3926346, 1.0]], ['2, k, 7', [-0.04563715, -0.4329338, 1.0]], ['2, k, 8', [0.3248122, -0.09120747, 1.0]], ['2, k, 9', [0.5441583, -0.169993, 1.0]], ['2, k, 10', [0.672251, -0.1620677, 1.0]], ['2, k, 11', [0.7217027, -0.1436141, 1.0]], ['2, k, 12', [0.09285732, -0.4583731, 1.0]], ['2, k, 13', [-0.06591681, -0.5006635, 1.0]], ['2, k, 14', [-0.06551845, -0.9148657, 1.0]], ['2, k, 15', [-0.1187383, -0.9445106, 1.0]], ['2, k, 16', [0.2613139, -0.4610534, 1.0]], ['2, k, 17', [0.2399885, -0.5040716, 1.0]], ['2, k, 18', [0.208519, -0.9134579, 1.0]], ['2, k, 19', [0.2431833, -0.9493828, 1.0]], ['2, k, 20', [0.1394422, -0.07143426, 1.0]], ['2, k, 21', [-0.04425631, -0.4575231, 1.0]], ['2, k, 22', [0.009796483, -0.4743047, 1.0]], ['2, k, 23', [0.7548797, -0.1347754, 1.0]], ['2, k, 24', [0.7541782, -0.1760908, 1.0]]]
[['2, k, 0', [0.1796586, -0.465645, 1.0]], ['2, k, 1', [0.1568731, -0.2385124, 1.0]], ['2, k, 2', [0.1318552, -0.01641254, 1.0]], ['2, k, 3', [0.1369643, 0.1122456, 1.0]], ['2, k, 4', [-0.01206358, -0.09916776, 1.0]], ['2, k, 5', [-0.04579803, -0.2755973, 1.0]], ['2, k, 6', [-0.04991483, -0.3928534, 1.0]], ['2, k, 7', [-0.04654472, -0.432256, 1.0]], ['2, k, 8', [0.3236708, -0.08951049, 1.0]], ['2, k, 9', [0.5439171, -0.1625907, 1.0]], ['2, k, 10', [0.6700397, -0.1543913, 1.0]], ['2, k, 11', [0.7216449, -0.1287756, 1.0]], ['2, k, 12', [0.09311548, -0.4581472, 1.0]], ['2, k, 13', [-0.0659638, -0.5006657, 1.0]], ['2, k, 14', [-0.0653007, -0.9149998, 1.0]], ['2, k, 15', [-0.1185012, -0.9531121, 1.0]], ['2, k, 16', [0.2612232, -0.4605019, 1.0]], ['2, k, 17', [0.2401352, -0.5037116, 1.0]], ['2, k, 18', [0.2087368, -0.9127852, 1.0]], ['2, k, 19', [0.2437313, -0.9488523, 1.0]], ['2, k, 20', [0.1382738, -0.07131916, 1.0]], ['2, k, 21', [-0.04584858, -0.4562223, 1.0]], ['2, k, 22', [0.008744398, -0.4745592, 1.0]], ['2, k, 23', [0.7498847, -0.1167197, 1.0]], ['2, k, 24', [0.7620487, -0.1596764, 1.0]]]
[['2, k, 0', [0.1797603, -0.4652011, 1.0]], ['2, k, 1', [0.1562539, -0.2382726, 1.0]], ['2, k, 2', [0.1301967, -0.01647774, 1.0]], ['2, k, 3', [0.1358942, 0.112526, 1.0]], ['2, k, 4', [-0.01255436, -0.09918286, 1.0]], ['2, k, 5', [-0.04573196, -0.2755674, 1.0]], ['2, k, 6', [-0.04995869, -0.3928075, 1.0]], ['2, k, 7', [-0.04655791, -0.4321297, 1.0]], ['2, k, 8', [0.3228503, -0.08806006, 1.0]], ['2, k, 9', [0.5430688, -0.1552386, 1.0]], ['2, k, 10', [0.6756843, -0.1402452, 1.0]], ['2, k, 11', [0.7189867, -0.1134286, 1.0]], ['2, k, 12', [0.09338783, -0.4579044, 1.0]], ['2, k, 13', [-0.06622702, -0.5014567, 1.0]], ['2, k, 14', [-0.06578596, -0.9149699, 1.0]], ['2, k, 15', [-0.1205737, -0.9500589, 1.0]], ['2, k, 16', [0.2611457, -0.4598141, 1.0]], ['2, k, 17', [0.2402088, -0.5035639, 1.0]], ['2, k, 18', [0.2087184, -0.9127461, 1.0]], ['2, k, 19', [0.2439446, -0.9489533, 1.0]], ['2, k, 20', [0.1368888, -0.07129505, 1.0]], ['2, k, 21', [-0.04263473, -0.4576318, 1.0]], ['2, k, 22', [0.009908295, -0.4756953, 1.0]], ['2, k, 23', [0.7480907, -0.09709064, 1.0]], ['2, k, 24', [0.7652022, -0.1399535, 1.0]]]
[['2, k, 0', [0.1799105, -0.4648361, 1.0]], ['2, k, 1', [0.1559847, -0.237964, 1.0]], ['2, k, 2', [0.1296323, -0.01615107, 1.0]], ['2, k, 3', [0.1347362, 0.112496, 1.0]], ['2, k, 4', [-0.0124219, -0.09928108, 1.0]], ['2, k, 5', [-0.04589307, -0.2756629, 1.0]], ['2, k, 6', [-0.04997745, -0.3929259, 1.0]], ['2, k, 7', [-0.04587999, -0.4325904, 1.0]], ['2, k, 8', [0.3223099, -0.08636539, 1.0]], ['2, k, 9', [0.5430418, -0.1483964, 1.0]], ['2, k, 10', [0.6711838, -0.1277151, 1.0]], ['2, k, 11', [0.7186488, -0.09694149, 1.0]], ['2, k, 12', [0.09392214, -0.4575575, 1.0]], ['2, k, 13', [-0.06627855, -0.5013146, 1.0]], ['2, k, 14', [-0.06591726, -0.9147344, 1.0]], ['2, k, 15', [-0.123892, -0.9461983, 1.0]], ['2, k, 16', [0.2610417, -0.459376, 1.0]], ['2, k, 17', [0.2403389, -0.5035833, 1.0]], ['2, k, 18', [0.208726, -0.9127989, 1.0]], ['2, k, 19', [0.2444845, -0.9490549, 1.0]], ['2, k, 20', [0.1363844, -0.07097878, 1.0]], ['2, k, 21', [-0.04411769, -0.45693, 1.0]], ['2, k, 22', [0.007790027, -0.471514, 1.0]], ['2, k, 23', [0.7512104, -0.08490343, 1.0]], ['2, k, 24', [0.7662095, -0.1239523, 1.0]]]
[['2, k, 0', [0.1798768, -0.4643086, 1.0]], ['2, k, 1', [0.1563576, -0.2378, 1.0]], ['2, k, 2', [0.132028, -0.01634886, 1.0]], ['2, k, 3', [0.1338223, 0.1122664, 1.0]], ['2, k, 4', [-0.01280656, -0.09924442, 1.0]], ['2, k, 5', [-0.04597923, -0.2711417, 1.0]], ['2, k, 6', [-0.04981094, -0.3887011, 1.0]], ['2, k, 7', [-0.04535102, -0.4319813, 1.0]], ['2, k, 8', [0.3218071, -0.08483677, 1.0]], ['2, k, 9', [0.5425505, -0.1393052, 1.0]], ['2, k, 10', [0.6767533, -0.1072985, 1.0]], ['2, k, 11', [0.716491, -0.07744094, 1.0]], ['2, k, 12', [0.09410489, -0.4572209, 1.0]], ['2, k, 13', [-0.06628135, -0.5012548, 1.0]], ['2, k, 14', [-0.06648815, -0.9148965, 1.0]], ['2, k, 15', [-0.1167631, -0.9534124, 1.0]], ['2, k, 16', [0.2607041, -0.4586683, 1.0]], ['2, k, 17', [0.2404779, -0.5034779, 1.0]], ['2, k, 18', [0.2087604, -0.9130312, 1.0]], ['2, k, 19', [0.2449223, -0.9491698, 1.0]], ['2, k, 20', [0.1380363, -0.07103571, 1.0]], ['2, k, 21', [-0.04491857, -0.4552741, 1.0]], ['2, k, 22', [0.00966134, -0.4744242, 1.0]], ['2, k, 23', [0.7518021, -0.06284527, 1.0]], ['2, k, 24', [0.7688447, -0.1038215, 1.0]]]
[['2, k, 0', [0.1800051, -0.4639093, 1.0]], ['2, k, 1', [0.1557821, -0.2374187, 1.0]], ['2, k, 2', [0.1299248, -0.0158942, 1.0]], ['2, k, 3', [0.1320998, 0.1121761, 1.0]], ['2, k, 4', [-0.01277709, -0.09936208, 1.0]], ['2, k, 5', [-0.04665907, -0.2700939, 1.0]], ['2, k, 6', [-0.05003405, -0.3877754, 1.0]], ['2, k, 7', [-0.0454696, -0.4334101, 1.0]], ['2, k, 8', [0.3199871, -0.08269557, 1.0]], ['2, k, 9', [0.5419275, -0.128405, 1.0]], ['2, k, 10', [0.6759217, -0.0950519, 1.0]], ['2, k, 11', [0.713388, -0.05982927, 1.0]], ['2, k, 12', [0.09445611, -0.456999, 1.0]], ['2, k, 13', [-0.06638101, -0.5010549, 1.0]], ['2, k, 14', [-0.06662875, -0.914412, 1.0]], ['2, k, 15', [-0.1027772, -0.961104, 1.0]], ['2, k, 16', [0.2606147, -0.4580586, 1.0]], ['2, k, 17', [0.2405982, -0.5033076, 1.0]], ['2, k, 18', [0.2087534, -0.9129936, 1.0]], ['2, k, 19', [0.2451025, -0.9493094, 1.0]], ['2, k, 20', [0.1364552, -0.07061978, 1.0]], ['2, k, 21', [-0.0431839, -0.458532, 1.0]], ['2, k, 22', [0.009613526, -0.4741006, 1.0]], ['2, k, 23', [0.7495917, -0.04383932, 1.0]], ['2, k, 24', [0.7672871, -0.07670961, 1.0]]]
[['2, k, 0', [0.1802915, -0.4633089, 1.0]], ['2, k, 1', [0.1553619, -0.2369847, 1.0]], ['2, k, 2', [0.1284766, -0.01569579, 1.0]], ['2, k, 3', [0.1304062, 0.1118493, 1.0]], ['2, k, 4', [-0.01276312, -0.09939664, 1.0]], ['2, k, 5', [-0.04696701, -0.2705034, 1.0]], ['2, k, 6', [-0.05013057, -0.3882286, 1.0]], ['2, k, 7', [-0.04698002, -0.4278958, 1.0]], ['2, k, 8', [0.3177905, -0.07998266, 1.0]], ['2, k, 9', [0.5416896, -0.1186518, 1.0]], ['2, k, 10', [0.6735211, -0.07911847, 1.0]], ['2, k, 11', [0.7101843, -0.04009513, 1.0]], ['2, k, 12', [0.09515029, -0.4565696, 1.0]], ['2, k, 13', [-0.06635367, -0.5008885, 1.0]], ['2, k, 14', [-0.0665261, -0.9142389, 1.0]], ['2, k, 15', [-0.1111474, -0.9698861, 1.0]], ['2, k, 16', [0.2605746, -0.4573076, 1.0]], ['2, k, 17', [0.2406765, -0.5031974, 1.0]], ['2, k, 18', [0.2088275, -0.9130738, 1.0]], ['2, k, 19', [0.2457633, -0.9496601, 1.0]], ['2, k, 20', [0.1353123, -0.07036082, 1.0]], ['2, k, 21', [-0.03056243, -0.4665307, 1.0]], ['2, k, 22', [-0.02051369, -0.4121285, 1.0]], ['2, k, 23', [0.7500935, -0.02510848, 1.0]], ['2, k, 24', [0.7285444, -0.07203761, 1.0]]]
[['2, k, 0', [0.1804861, -0.4628963, 1.0]], ['2, k, 1', [0.1550291, -0.2366402, 1.0]], ['2, k, 2', [0.1274768, -0.01523865, 1.0]], ['2, k, 3', [0.1292093, 0.1116657, 1.0]], ['2, k, 4', [-0.01295933, -0.09959318, 1.0]], ['2, k, 5', [-0.048051, -0.2725849, 1.0]], ['2, k, 6', [-0.05030995, -0.3898149, 1.0]], ['2, k, 7', [-0.0447821, -0.4416326, 1.0]], ['2, k, 8', [0.3176097, -0.07946187, 1.0]], ['2, k, 9', [0.5410591, -0.1070555, 1.0]], ['2, k, 10', [0.6684467, -0.06054421, 1.0]], ['2, k, 11', [0.7037404, -0.01718011, 1.0]], ['2, k, 12', [0.09567617, -0.4562585, 1.0]], ['2, k, 13', [-0.06653772, -0.5008135, 1.0]], ['2, k, 14', [-0.06661119, -0.9143924, 1.0]], ['2, k, 15', [-0.1058276, -0.9744209, 1.0]], ['2, k, 16', [0.2605082, -0.456774, 1.0]], ['2, k, 17', [0.2408387, -0.5029586, 1.0]], ['2, k, 18', [0.2087703, -0.9126053, 1.0]], ['2, k, 19', [0.2456872, -0.9492738, 1.0]], ['2, k, 20', [0.1345009, -0.06994598, 1.0]], ['2, k, 21', [-0.04506088, -0.4650052, 1.0]], ['2, k, 22', [0.01048341, -0.4819804, 1.0]], ['2, k, 23', [0.7360491, 0.003320031, 1.0]], ['2, k, 24', [0.7560728, -0.02971709, 1.0]]]
[['2, k, 0', [0.1805048, -0.4626262, 1.0]], ['2, k, 1', [0.1544903, -0.2363402, 1.0]], ['2, k, 2', [0.1262176, -0.0149096, 1.0]], ['2, k, 3', [0.1276605, 0.1119872, 1.0]], ['2, k, 4', [-0.01314426, -0.09975301, 1.0]], ['2, k, 5', [-0.04819065, -0.2726077, 1.0]], ['2, k, 6', [-0.05127572, -0.3902991, 1.0]], ['2, k, 7', [-0.04585963, -0.4392344, 1.0]], ['2, k, 8', [0.3168504, -0.07933649, 1.0]], ['2, k, 9', [0.5408503, -0.09339763, 1.0]], ['2, k, 10', [0.6631756, -0.04213439, 1.0]], ['2, k, 11', [0.697022, 0.002970492, 1.0]], ['2, k, 12', [0.09581088, -0.4560851, 1.0]], ['2, k, 13', [-0.06669958, -0.5012203, 1.0]], ['2, k, 14', [-0.06544854, -0.9135903, 1.0]], ['2, k, 15', [-0.1205952, -0.9663381, 1.0]], ['2, k, 16', [0.2604062, -0.4564483, 1.0]], ['2, k, 17', [0.2408531, -0.5029231, 1.0]], ['2, k, 18', [0.2091116, -0.912975, 1.0]], ['2, k, 19', [0.2460179, -0.9497545, 1.0]], ['2, k, 20', [0.1334226, -0.06963098, 1.0]], ['2, k, 21', [-0.04389649, -0.4644588, 1.0]], ['2, k, 22', [0.01011805, -0.4817021, 1.0]], ['2, k, 23', [0.7335748, 0.02429768, 1.0]], ['2, k, 24', [0.7504177, -0.005327338, 1.0]]]
[['2, k, 0', [0.1804868, -0.4624955, 1.0]], ['2, k, 1', [0.1537841, -0.2360787, 1.0]], ['2, k, 2', [0.1245884, -0.01449488, 1.0]], ['2, k, 3', [0.1263819, 0.111894, 1.0]], ['2, k, 4', [-0.01288689, -0.1000394, 1.0]], ['2, k, 5', [-0.04858148, -0.2733909, 1.0]], ['2, k, 6', [-0.05137588, -0.3910452, 1.0]], ['2, k, 7', [-0.04655249, -0.43957, 1.0]], ['2, k, 8', [0.3157226, -0.07886749, 1.0]], ['2, k, 9', [0.5405971, -0.08408873, 1.0]], ['2, k, 10', [0.6597848, -0.01788007, 1.0]], ['2, k, 11', [0.6894083, 0.02484778, 1.0]], ['2, k, 12', [0.09596922, -0.4559711, 1.0]], ['2, k, 13', [-0.06688905, -0.5020973, 1.0]], ['2, k, 14', [-0.06537575, -0.913658, 1.0]], ['2, k, 15', [-0.1104431, -0.9715398, 1.0]], ['2, k, 16', [0.2601585, -0.4562843, 1.0]], ['2, k, 17', [0.2408316, -0.5029194, 1.0]], ['2, k, 18', [0.2091336, -0.91287, 1.0]], ['2, k, 19', [0.2462436, -0.9497576, 1.0]], ['2, k, 20', [0.1320236, -0.06926838, 1.0]], ['2, k, 21', [-0.0457837, -0.4629057, 1.0]], ['2, k, 22', [0.01075616, -0.4819817, 1.0]], ['2, k, 23', [0.7209338, 0.04347496, 1.0]], ['2, k, 24', [0.7259564, 0.008032733, 1.0]]]
[['2, k, 0', [0.1805109, -0.4621787, 1.0]], ['2, k, 1', [0.1534692, -0.2359213, 1.0]], ['2, k, 2', [0.1240914, -0.01451788, 1.0]], ['2, k, 3', [0.1251123, 0.1121081, 1.0]], ['2, k, 4', [-0.01332888, -0.100263, 1.0]], ['2, k, 5', [-0.04845486, -0.2732352, 1.0]], ['2, k, 6', [-0.05158778, -0.3906263, 1.0]], ['2, k, 7', [-0.0466123, -0.4391561, 1.0]], ['2, k, 8', [0.3147674, -0.07805413, 1.0]], ['2, k, 9', [0.5394316, -0.07623245, 1.0]], ['2, k, 10', [0.6535933, 3.136975e-05, 1.0]], ['2, k, 11', [0.6813838, 0.04649587, 1.0]], ['2, k, 12', [0.09610619, -0.4558381, 1.0]], ['2, k, 13', [-0.06710682, -0.5018128, 1.0]], ['2, k, 14', [-0.06541516, -0.9134085, 1.0]], ['2, k, 15', [-0.1167326, -0.9673193, 1.0]], ['2, k, 16', [0.2600068, -0.4557479, 1.0]], ['2, k, 17', [0.2409038, -0.5027357, 1.0]], ['2, k, 18', [0.2086312, -0.912191, 1.0]], ['2, k, 19', [0.2456866, -0.9491416, 1.0]], ['2, k, 20', [0.1315597, -0.06924927, 1.0]], ['2, k, 21', [-0.04563233, -0.4632409, 1.0]], ['2, k, 22', [0.01001987, -0.4821809, 1.0]], ['2, k, 23', [0.7042662, 0.07993054, 1.0]], ['2, k, 24', [0.7286319, 0.04112625, 1.0]]]
[['2, k, 0', [0.1805016, -0.462009, 1.0]], ['2, k, 1', [0.1529062, -0.235698, 1.0]], ['2, k, 2', [0.1229459, -0.01432368, 1.0]], ['2, k, 3', [0.1232218, 0.1118322, 1.0]], ['2, k, 4', [-0.01371961, -0.1006179, 1.0]], ['2, k, 5', [-0.04858485, -0.2725054, 1.0]], ['2, k, 6', [-0.05175485, -0.3903887, 1.0]], ['2, k, 7', [-0.04706653, -0.4389755, 1.0]], ['2, k, 8', [0.3132249, -0.07579691, 1.0]], ['2, k, 9', [0.5363303, -0.06202112, 1.0]], ['2, k, 10', [0.6479339, 0.0163706, 1.0]], ['2, k, 11', [0.6720475, 0.06458917, 1.0]], ['2, k, 12', [0.0962446, -0.4557941, 1.0]], ['2, k, 13', [-0.067331, -0.5014928, 1.0]], ['2, k, 14', [-0.06392463, -0.9127247, 1.0]], ['2, k, 15', [-0.1264337, -0.9629292, 1.0]], ['2, k, 16', [0.2597437, -0.4552533, 1.0]], ['2, k, 17', [0.2409494, -0.5026093, 1.0]], ['2, k, 18', [0.2092866, -0.9140245, 1.0]], ['2, k, 19', [0.2464017, -0.9510723, 1.0]], ['2, k, 20', [0.1305508, -0.06905163, 1.0]], ['2, k, 21', [-0.05122961, -0.4613808, 1.0]], ['2, k, 22', [0.008975773, -0.4798147, 1.0]], ['2, k, 23', [0.6905503, 0.09976497, 1.0]], ['2, k, 24', [0.7207561, 0.06391864, 1.0]]]
[['2, k, 0', [0.1805515, -0.4617765, 1.0]], ['2, k, 1', [0.1527338, -0.2355726, 1.0]], ['2, k, 2', [0.1226922, -0.01429416, 1.0]], ['2, k, 3', [0.1224695, 0.1117278, 1.0]], ['2, k, 4', [-0.0137669, -0.1008367, 1.0]], ['2, k, 5', [-0.04825511, -0.2719906, 1.0]], ['2, k, 6', [-0.05198633, -0.3891165, 1.0]], ['2, k, 7', [-0.04681036, -0.4382129, 1.0]], ['2, k, 8', [0.3119793, -0.07398336, 1.0]], ['2, k, 9', [0.5339127, -0.05137177, 1.0]], ['2, k, 10', [0.6405234, 0.03540323, 1.0]], ['2, k, 11', [0.6610547, 0.08259583, 1.0]], ['2, k, 12', [0.09648935, -0.455703, 1.0]], ['2, k, 13', [-0.06723879, -0.5015782, 1.0]], ['2, k, 14', [-0.0636223, -0.9114465, 1.0]], ['2, k, 15', [-0.122489, -0.9653441, 1.0]], ['2, k, 16', [0.2595865, -0.4547864, 1.0]], ['2, k, 17', [0.2409624, -0.5025401, 1.0]], ['2, k, 18', [0.2073873, -0.911547, 1.0]], ['2, k, 19', [0.2448142, -0.9486505, 1.0]], ['2, k, 20', [0.1303082, -0.06900087, 1.0]], ['2, k, 21', [-0.04730895, -0.4616479, 1.0]], ['2, k, 22', [0.008581491, -0.4829518, 1.0]], ['2, k, 23', [0.6894573, 0.1151695, 1.0]], ['2, k, 24', [0.6988492, 0.0701185, 1.0]]]
