[['2, k, 0', [-0.254071, -0.249301, 1.0]], ['2, k, 1', [-0.249893, 0.0919248, 1.0]], ['2, k, 2', [-0.244262, 0.423104, 1.0]], ['2, k, 3', [-0.263905, 0.574929, 1.0]], ['2, k, 4', [-0.424728, 0.320733, 1.0]], ['2, k, 5', [-0.504208, 0.200218, 1.0]], ['2, k, 6', [-0.52827, 0.116163, 1.0]], ['2, k, 7', [-0.531892, 0.0398361, 1.0]], ['2, k, 8', [-0.0800478, 0.322443, 1.0]], ['2, k, 9', [0.0246424, 0.225462, 1.0]], ['2, k, 10', [0.0506489, 0.138649, 1.0]], ['2, k, 11', [0.0449932, 0.0645409, 1.0]], ['2, k, 12', [-0.328788, -0.245708, 1.0]], ['2, k, 13', [-0.339486, -0.644624, 1.0]], ['2, k, 14', [-0.358536, -1.04022, 1.0]], ['2, k, 15', [-0.367188, -1.08984, 1.0]], ['2, k, 16', [-0.171416, -0.245145, 1.0]], ['2, k, 17', [-0.129423, -0.693905, 1.0]], ['2, k, 18', [-0.0838438, -1.03459, 1.0]], ['2, k, 19', [-0.0900879, -1.09082, 1.0]], ['2, k, 20', [-0.245924, 0.341748, 1.0]], ['2, k, 21', [-0.530137, 0.0123248, 1.0]], ['2, k, 22', [-0.575663, 0.0303291, 1.0]], ['2, k, 23', [0.0473313, 0.0114253, 1.0]], ['2, k, 24', [0.0694296, 0.0360272, 1.0]]]
[['2, k, 0', [-0.243331, -0.267941, 1.0]], ['2, k, 1', [-0.22199, 0.0848184, 1.0]], ['2, k, 2', [-0.198858, 0.426123, 1.0]], ['2, k, 3', [-0.217489, 0.59695, 1.0]], ['2, k, 4', [-0.317599, 0.304897, 1.0]], ['2, k, 5', [-0.479869, 0.367148, 1.0]], ['2, k, 6', [-0.661334, 0.446095, 1.0]], ['2, k, 7', [-0.740518, 0.479568, 1.0]], ['2, k, 8', [-0.122936, 0.300521, 1.0]], ['2, k, 9', [-0.369689, 0.381018, 1.0]], ['2, k, 10', [-0.599348, 0.448811, 1.0]], ['2, k, 11', [-0.687075, 0.476904, 1.0]], ['2, k, 12', [-0.285679, -0.267204, 1.0]], ['2, k, 13', [-0.337076, -0.734029, 1.0]], ['2, k, 14', [-0.366502, -1.05172, 1.0]], ['2, k, 15', [-0.37532, -1.08965, 1.0]], ['2, k, 16', [-0.190446, -0.267543, 1.0]], ['2, k, 17', [-0.197146, -0.710613, 1.0]], ['2, k, 18', [-0.082209, -1.0097, 1.0]], ['2, k, 19', [-0.0907434, -1.09375, 1.0]], ['2, k, 20', [-0.2049, 0.34232, 1.0]], ['2, k, 21', [-0.786207, 0.466686, 1.0]], ['2, k, 22', [-0.707316, 0.504157, 1.0]], ['2, k, 23', [-0.758228, 0.481305, 1.0]], ['2, k, 24', [-0.70233, 0.457658, 1.0]]]
[['2, k, 0', [-0.241655, -0.269173, 1.0]], ['2, k, 1', [-0.22103, 0.084371, 1.0]], ['2, k, 2', [-0.198552, 0.426663, 1.0]], ['2, k, 3', [-0.216626, 0.596641, 1.0]], ['2, k, 4', [-0.317334, 0.305331, 1.0]], ['2, k, 5', [-0.484941, 0.36992, 1.0]], ['2, k, 6', [-0.670448, 0.449292, 1.0]], ['2, k, 7', [-0.74593, 0.482619, 1.0]], ['2, k, 8', [-0.125381, 0.301143, 1.0]], ['2, k, 9', [-0.375678, 0.381575, 1.0]], ['2, k, 10', [-0.600428, 0.445356, 1.0]], ['2, k, 11', [-0.683308, 0.477885, 1.0]], ['2, k, 12', [-0.283515, -0.26915, 1.0]], ['2, k, 13', [-0.337869, -0.739876, 1.0]], ['2, k, 14', [-0.366886, -1.05791, 1.0]], ['2, k, 15', [-0.375351, -1.08914, 1.0]], ['2, k, 16', [-0.187729, -0.267313, 1.0]], ['2, k, 17', [-0.197683, -0.712899, 1.0]], ['2, k, 18', [-0.0818247, -1.0117, 1.0]], ['2, k, 19', [-0.090784, -1.09356, 1.0]], ['2, k, 20', [-0.204383, 0.342565, 1.0]], ['2, k, 21', [-0.797795, 0.469125, 1.0]], ['2, k, 22', [-0.729042, 0.503166, 1.0]], ['2, k, 23', [-0.760556, 0.487008, 1.0]], ['2, k, 24', [-0.678838, 0.449909, 1.0]]]
[['2, k, 0', [-0.241673, -0.269586, 1.0]], ['2, k, 1', [-0.220669, 0.0841644, 1.0]], ['2, k, 2', [-0.197611, 0.427393, 1.0]], ['2, k, 3', [-0.216109, 0.596538, 1.0]], ['2, k, 4', [-0.316435, 0.305972, 1.0]], ['2, k, 5', [-0.496114, 0.370818, 1.0]], ['2, k, 6', [-0.680004, 0.456016, 1.0]], ['2, k, 7', [-0.776542, 0.485193, 1.0]], ['2, k, 8', [-0.127278, 0.301672, 1.0]], ['2, k, 9', [-0.381482, 0.38232, 1.0]], ['2, k, 10', [-0.600475, 0.444113, 1.0]], ['2, k, 11', [-0.687358, 0.480361, 1.0]], ['2, k, 12', [-0.286997, -0.274465, 1.0]], ['2, k, 13', [-0.336437, -0.732695, 1.0]], ['2, k, 14', [-0.366684, -1.05069, 1.0]], ['2, k, 15', [-0.375343, -1.08896, 1.0]], ['2, k, 16', [-0.187969, -0.263801, 1.0]], ['2, k, 17', [-0.199422, -0.722609, 1.0]], ['2, k, 18', [-0.0831113, -1.02147, 1.0]], ['2, k, 19', [-0.0910341, -1.09347, 1.0]], ['2, k, 20', [-0.203592, 0.343008, 1.0]], ['2, k, 21', [-0.811838, 0.475416, 1.0]], ['2, k, 22', [-0.709582, 0.488305, 1.0]], ['2, k, 23', [-0.76062, 0.490356, 1.0]], ['2, k, 24', [-0.688442, 0.4518, 1.0]]]
[['2, k, 0', [-0.240434, -0.270133, 1.0]], ['2, k, 1', [-0.21959, 0.0841353, 1.0]], ['2, k, 2', [-0.197232, 0.428111, 1.0]], ['2, k, 3', [-0.215175, 0.595985, 1.0]], ['2, k, 4', [-0.316077, 0.306624, 1.0]], ['2, k, 5', [-0.49795, 0.372275, 1.0]], ['2, k, 6', [-0.697708, 0.45882, 1.0]], ['2, k, 7', [-0.784904, 0.487847, 1.0]], ['2, k, 8', [-0.131309, 0.302504, 1.0]], ['2, k, 9', [-0.387779, 0.384006, 1.0]], ['2, k, 10', [-0.602264, 0.444232, 1.0]], ['2, k, 11', [-0.694707, 0.483443, 1.0]], ['2, k, 12', [-0.284864, -0.274975, 1.0]], ['2, k, 13', [-0.336952, -0.730795, 1.0]], ['2, k, 14', [-0.366523, -1.0487, 1.0]], ['2, k, 15', [-0.374971, -1.08823, 1.0]], ['2, k, 16', [-0.187182, -0.263245, 1.0]], ['2, k, 17', [-0.199979, -0.722895, 1.0]], ['2, k, 18', [-0.0839364, -1.02177, 1.0]], ['2, k, 19', [-0.0910408, -1.09328, 1.0]], ['2, k, 20', [-0.203005, 0.343561, 1.0]], ['2, k, 21', [-0.821971, 0.477113, 1.0]], ['2, k, 22', [-0.718081, 0.495577, 1.0]], ['2, k, 23', [-0.766353, 0.494795, 1.0]], ['2, k, 24', [-0.680449, 0.448772, 1.0]]]
[['2, k, 0', [-0.238667, -0.267786, 1.0]], ['2, k, 1', [-0.218258, 0.0870398, 1.0]], ['2, k, 2', [-0.196605, 0.431248, 1.0]], ['2, k, 3', [-0.214497, 0.595913, 1.0]], ['2, k, 4', [-0.315471, 0.309682, 1.0]], ['2, k, 5', [-0.502067, 0.376946, 1.0]], ['2, k, 6', [-0.708325, 0.462724, 1.0]], ['2, k, 7', [-0.78649, 0.493664, 1.0]], ['2, k, 8', [-0.137458, 0.302985, 1.0]], ['2, k, 9', [-0.395583, 0.386294, 1.0]], ['2, k, 10', [-0.659096, 0.475554, 1.0]], ['2, k, 11', [-0.749508, 0.494649, 1.0]], ['2, k, 12', [-0.282211, -0.271325, 1.0]], ['2, k, 13', [-0.334892, -0.724315, 1.0]], ['2, k, 14', [-0.365446, -1.04229, 1.0]], ['2, k, 15', [-0.374934, -1.08812, 1.0]], ['2, k, 16', [-0.185641, -0.258793, 1.0]], ['2, k, 17', [-0.199772, -0.720306, 1.0]], ['2, k, 18', [-0.0851962, -1.0199, 1.0]], ['2, k, 19', [-0.0910867, -1.0934, 1.0]], ['2, k, 20', [-0.202198, 0.3467, 1.0]], ['2, k, 21', [-0.830179, 0.482722, 1.0]], ['2, k, 22', [-0.724167, 0.497731, 1.0]], ['2, k, 23', [-0.819401, 0.498448, 1.0]], ['2, k, 24', [-0.756248, 0.471623, 1.0]]]
[['2, k, 0', [-0.236747, -0.268088, 1.0]], ['2, k, 1', [-0.217628, 0.0871387, 1.0]], ['2, k, 2', [-0.197029, 0.431675, 1.0]], ['2, k, 3', [-0.213834, 0.595136, 1.0]], ['2, k, 4', [-0.315901, 0.310086, 1.0]], ['2, k, 5', [-0.55415, 0.435273, 1.0]], ['2, k, 6', [-0.675213, 0.468883, 1.0]], ['2, k, 7', [-0.790808, 0.49572, 1.0]], ['2, k, 8', [-0.139137, 0.303299, 1.0]], ['2, k, 9', [-0.39954, 0.386646, 1.0]], ['2, k, 10', [-0.662411, 0.47727, 1.0]], ['2, k, 11', [-0.754286, 0.498293, 1.0]], ['2, k, 12', [-0.281176, -0.27207, 1.0]], ['2, k, 13', [-0.335294, -0.722721, 1.0]], ['2, k, 14', [-0.36565, -1.04054, 1.0]], ['2, k, 15', [-0.374819, -1.08772, 1.0]], ['2, k, 16', [-0.184197, -0.258116, 1.0]], ['2, k, 17', [-0.199726, -0.719619, 1.0]], ['2, k, 18', [-0.0853406, -1.01941, 1.0]], ['2, k, 19', [-0.0910805, -1.0935, 1.0]], ['2, k, 20', [-0.202381, 0.34706, 1.0]], ['2, k, 21', [-0.835476, 0.482978, 1.0]], ['2, k, 22', [-0.733359, 0.499484, 1.0]], ['2, k, 23', [-0.824773, 0.501919, 1.0]], ['2, k, 24', [-0.750581, 0.478353, 1.0]]]
[['2, k, 0', [-0.235549, -0.266858, 1.0]], ['2, k, 1', [-0.217428, 0.0880683, 1.0]], ['2, k, 2', [-0.19767, 0.4324, 1.0]], ['2, k, 3', [-0.213908, 0.594589, 1.0]], ['2, k, 4', [-0.316544, 0.310794, 1.0]], ['2, k, 5', [-0.554771, 0.435971, 1.0]], ['2, k, 6', [-0.679426, 0.47349, 1.0]], ['2, k, 7', [-0.795239, 0.501494, 1.0]], ['2, k, 8', [-0.140821, 0.304011, 1.0]], ['2, k, 9', [-0.40287, 0.387457, 1.0]], ['2, k, 10', [-0.665386, 0.479741, 1.0]], ['2, k, 11', [-0.760211, 0.502054, 1.0]], ['2, k, 12', [-0.280099, -0.271148, 1.0]], ['2, k, 13', [-0.334102, -0.720606, 1.0]], ['2, k, 14', [-0.365289, -1.03832, 1.0]], ['2, k, 15', [-0.374857, -1.08773, 1.0]], ['2, k, 16', [-0.183129, -0.256275, 1.0]], ['2, k, 17', [-0.199673, -0.718401, 1.0]], ['2, k, 18', [-0.0870567, -1.02086, 1.0]], ['2, k, 19', [-0.0909447, -1.09364, 1.0]], ['2, k, 20', [-0.202827, 0.347834, 1.0]], ['2, k, 21', [-0.841202, 0.486382, 1.0]], ['2, k, 22', [-0.734946, 0.50376, 1.0]], ['2, k, 23', [-0.834549, 0.516912, 1.0]], ['2, k, 24', [-0.73268, 0.474821, 1.0]]]
[['2, k, 0', [-0.235622, -0.266381, 1.0]], ['2, k, 1', [-0.217626, 0.0887498, 1.0]], ['2, k, 2', [-0.198155, 0.433276, 1.0]], ['2, k, 3', [-0.213964, 0.593985, 1.0]], ['2, k, 4', [-0.317032, 0.31165, 1.0]], ['2, k, 5', [-0.555242, 0.436819, 1.0]], ['2, k, 6', [-0.677417, 0.479323, 1.0]], ['2, k, 7', [-0.798655, 0.505482, 1.0]], ['2, k, 8', [-0.142503, 0.304574, 1.0]], ['2, k, 9', [-0.405997, 0.388311, 1.0]], ['2, k, 10', [-0.668217, 0.481519, 1.0]], ['2, k, 11', [-0.75622, 0.504248, 1.0]], ['2, k, 12', [-0.280318, -0.270807, 1.0]], ['2, k, 13', [-0.335053, -0.719365, 1.0]], ['2, k, 14', [-0.365107, -1.03717, 1.0]], ['2, k, 15', [-0.375028, -1.08716, 1.0]], ['2, k, 16', [-0.183077, -0.255543, 1.0]], ['2, k, 17', [-0.199351, -0.717855, 1.0]], ['2, k, 18', [-0.0871839, -1.02017, 1.0]], ['2, k, 19', [-0.0910206, -1.09385, 1.0]], ['2, k, 20', [-0.20323, 0.348673, 1.0]], ['2, k, 21', [-0.846795, 0.489531, 1.0]], ['2, k, 22', [-0.738496, 0.50639, 1.0]], ['2, k, 23', [-0.828629, 0.525531, 1.0]], ['2, k, 24', [-0.728761, 0.474372, 1.0]]]
[['2, k, 0', [-0.238257, -0.264504, 1.0]], ['2, k, 1', [-0.218868, 0.0899226, 1.0]], ['2, k, 2', [-0.198552, 0.434002, 1.0]], ['2, k, 3', [-0.214015, 0.593498, 1.0]], ['2, k, 4', [-0.317429, 0.312364, 1.0]], ['2, k, 5', [-0.555629, 0.437527, 1.0]], ['2, k, 6', [-0.678094, 0.48432, 1.0]], ['2, k, 7', [-0.800781, 0.509131, 1.0]], ['2, k, 8', [-0.146594, 0.304579, 1.0]], ['2, k, 9', [-0.41081, 0.390038, 1.0]], ['2, k, 10', [-0.672529, 0.484037, 1.0]], ['2, k, 11', [-0.758207, 0.507049, 1.0]], ['2, k, 12', [-0.282669, -0.268884, 1.0]], ['2, k, 13', [-0.333564, -0.718313, 1.0]], ['2, k, 14', [-0.365064, -1.03634, 1.0]], ['2, k, 15', [-0.375207, -1.08714, 1.0]], ['2, k, 16', [-0.186349, -0.252939, 1.0]], ['2, k, 17', [-0.199869, -0.716231, 1.0]], ['2, k, 18', [-0.0877834, -1.0182, 1.0]], ['2, k, 19', [-0.0908569, -1.09426, 1.0]], ['2, k, 20', [-0.203807, 0.349501, 1.0]], ['2, k, 21', [-0.849161, 0.494882, 1.0]], ['2, k, 22', [-0.740905, 0.511142, 1.0]], ['2, k, 23', [-0.831715, 0.511396, 1.0]], ['2, k, 24', [-0.735765, 0.479615, 1.0]]]
[['2, k, 0', [-0.239549, -0.263766, 1.0]], ['2, k, 1', [-0.219852, 0.090571, 1.0]], ['2, k, 2', [-0.199221, 0.434521, 1.0]], ['2, k, 3', [-0.213677, 0.593018, 1.0]], ['2, k, 4', [-0.318099, 0.312873, 1.0]], ['2, k, 5', [-0.556288, 0.438035, 1.0]], ['2, k, 6', [-0.68278, 0.490313, 1.0]], ['2, k, 7', [-0.797722, 0.512805, 1.0]], ['2, k, 8', [-0.149223, 0.304461, 1.0]], ['2, k, 9', [-0.414017, 0.390997, 1.0]], ['2, k, 10', [-0.675015, 0.486258, 1.0]], ['2, k, 11', [-0.763114, 0.510705, 1.0]], ['2, k, 12', [-0.283718, -0.268193, 1.0]], ['2, k, 13', [-0.333718, -0.717297, 1.0]], ['2, k, 14', [-0.365353, -1.03528, 1.0]], ['2, k, 15', [-0.375173, -1.08708, 1.0]], ['2, k, 16', [-0.187705, -0.252023, 1.0]], ['2, k, 17', [-0.200639, -0.715684, 1.0]], ['2, k, 18', [-0.087406, -1.01682, 1.0]], ['2, k, 19', [-0.090972, -1.0942, 1.0]], ['2, k, 20', [-0.204555, 0.350058, 1.0]], ['2, k, 21', [-0.85215, 0.499354, 1.0]], ['2, k, 22', [-0.735372, 0.512084, 1.0]], ['2, k, 23', [-0.836377, 0.522548, 1.0]], ['2, k, 24', [-0.756338, 0.487661, 1.0]]]
[['2, k, 0', [-0.241339, -0.261773, 1.0]], ['2, k, 1', [-0.221187, 0.0920701, 1.0]], ['2, k, 2', [-0.200126, 0.435524, 1.0]], ['2, k, 3', [-0.213687, 0.592244, 1.0]], ['2, k, 4', [-0.319003, 0.31386, 1.0]], ['2, k, 5', [-0.557179, 0.439016, 1.0]], ['2, k, 6', [-0.70912, 0.491735, 1.0]], ['2, k, 7', [-0.80056, 0.514592, 1.0]], ['2, k, 8', [-0.151777, 0.304796, 1.0]], ['2, k, 9', [-0.417022, 0.391822, 1.0]], ['2, k, 10', [-0.676708, 0.487845, 1.0]], ['2, k, 11', [-0.767085, 0.513694, 1.0]], ['2, k, 12', [-0.285246, -0.266505, 1.0]], ['2, k, 13', [-0.333225, -0.715135, 1.0]], ['2, k, 14', [-0.364981, -1.03302, 1.0]], ['2, k, 15', [-0.375381, -1.08666, 1.0]], ['2, k, 16', [-0.189609, -0.249594, 1.0]], ['2, k, 17', [-0.199706, -0.713666, 1.0]], ['2, k, 18', [-0.0877692, -1.01503, 1.0]], ['2, k, 19', [-0.0910227, -1.09438, 1.0]], ['2, k, 20', [-0.205567, 0.35119, 1.0]], ['2, k, 21', [-0.855566, 0.502631, 1.0]], ['2, k, 22', [-0.744374, 0.518159, 1.0]], ['2, k, 23', [-0.838596, 0.520885, 1.0]], ['2, k, 24', [-0.751324, 0.487438, 1.0]]]
[['2, k, 0', [-0.242621, -0.260893, 1.0]], ['2, k, 1', [-0.22199, 0.0927784, 1.0]], ['2, k, 2', [-0.200492, 0.436043, 1.0]], ['2, k, 3', [-0.213518, 0.591826, 1.0]], ['2, k, 4', [-0.31937, 0.314371, 1.0]], ['2, k, 5', [-0.557508, 0.439507, 1.0]], ['2, k, 6', [-0.710558, 0.493494, 1.0]], ['2, k, 7', [-0.797787, 0.517778, 1.0]], ['2, k, 8', [-0.151965, 0.304804, 1.0]], ['2, k, 9', [-0.417804, 0.39234, 1.0]], ['2, k, 10', [-0.677161, 0.488651, 1.0]], ['2, k, 11', [-0.762602, 0.515593, 1.0]], ['2, k, 12', [-0.286968, -0.265091, 1.0]], ['2, k, 13', [-0.334623, -0.713867, 1.0]], ['2, k, 14', [-0.364685, -1.03191, 1.0]], ['2, k, 15', [-0.375475, -1.08608, 1.0]], ['2, k, 16', [-0.190425, -0.249037, 1.0]], ['2, k, 17', [-0.199289, -0.71348, 1.0]], ['2, k, 18', [-0.0879086, -1.0148, 1.0]], ['2, k, 19', [-0.0911123, -1.09435, 1.0]], ['2, k, 20', [-0.206037, 0.351759, 1.0]], ['2, k, 21', [-0.854479, 0.505461, 1.0]], ['2, k, 22', [-0.741173, 0.520216, 1.0]], ['2, k, 23', [-0.837231, 0.519132, 1.0]], ['2, k, 24', [-0.762927, 0.492879, 1.0]]]
[['2, k, 0', [-0.242634, -0.259726, 1.0]], ['2, k, 1', [-0.222252, 0.0937165, 1.0]], ['2, k, 2', [-0.200903, 0.436745, 1.0]], ['2, k, 3', [-0.21301, 0.590868, 1.0]], ['2, k, 4', [-0.31978, 0.315066, 1.0]], ['2, k, 5', [-0.557838, 0.440159, 1.0]], ['2, k, 6', [-0.711529, 0.495563, 1.0]], ['2, k, 7', [-0.789051, 0.519028, 1.0]], ['2, k, 8', [-0.15412, 0.304926, 1.0]], ['2, k, 9', [-0.419926, 0.39328, 1.0]], ['2, k, 10', [-0.678027, 0.488072, 1.0]], ['2, k, 11', [-0.768483, 0.518015, 1.0]], ['2, k, 12', [-0.286654, -0.26348, 1.0]], ['2, k, 13', [-0.334755, -0.712894, 1.0]], ['2, k, 14', [-0.364424, -1.03115, 1.0]], ['2, k, 15', [-0.375519, -1.08608, 1.0]], ['2, k, 16', [-0.190706, -0.248227, 1.0]], ['2, k, 17', [-0.19983, -0.712522, 1.0]], ['2, k, 18', [-0.0880231, -1.01365, 1.0]], ['2, k, 19', [-0.0911969, -1.09455, 1.0]], ['2, k, 20', [-0.206419, 0.35252, 1.0]], ['2, k, 21', [-0.828702, 0.522009, 1.0]], ['2, k, 22', [-0.735428, 0.520076, 1.0]], ['2, k, 23', [-0.841871, 0.520992, 1.0]], ['2, k, 24', [-0.744655, 0.489231, 1.0]]]
[['2, k, 0', [-0.243923, -0.258756, 1.0]], ['2, k, 1', [-0.223162, 0.0944885, 1.0]], ['2, k, 2', [-0.201501, 0.437339, 1.0]], ['2, k, 3', [-0.212935, 0.590527, 1.0]], ['2, k, 4', [-0.320377, 0.315654, 1.0]], ['2, k, 5', [-0.558332, 0.440692, 1.0]], ['2, k, 6', [-0.714439, 0.498898, 1.0]], ['2, k, 7', [-0.788868, 0.522217, 1.0]], ['2, k, 8', [-0.155665, 0.304778, 1.0]], ['2, k, 9', [-0.421359, 0.394112, 1.0]], ['2, k, 10', [-0.678578, 0.489471, 1.0]], ['2, k, 11', [-0.766058, 0.520233, 1.0]], ['2, k, 12', [-0.287702, -0.262314, 1.0]], ['2, k, 13', [-0.334864, -0.712114, 1.0]], ['2, k, 14', [-0.364735, -1.03039, 1.0]], ['2, k, 15', [-0.375572, -1.08618, 1.0]], ['2, k, 16', [-0.192275, -0.247348, 1.0]], ['2, k, 17', [-0.200587, -0.711801, 1.0]], ['2, k, 18', [-0.088647, -1.0127, 1.0]], ['2, k, 19', [-0.0910174, -1.09483, 1.0]], ['2, k, 20', [-0.207091, 0.353159, 1.0]], ['2, k, 21', [-0.832692, 0.525803, 1.0]], ['2, k, 22', [-0.737366, 0.528782, 1.0]], ['2, k, 23', [-0.838533, 0.525281, 1.0]], ['2, k, 24', [-0.731584, 0.485248, 1.0]]]
[['2, k, 0', [-0.245538, -0.257768, 1.0]], ['2, k, 1', [-0.22385, 0.0951807, 1.0]], ['2, k, 2', [-0.201549, 0.437846, 1.0]], ['2, k, 3', [-0.212905, 0.590181, 1.0]], ['2, k, 4', [-0.320426, 0.316155, 1.0]], ['2, k, 5', [-0.558329, 0.441163, 1.0]], ['2, k, 6', [-0.713569, 0.503695, 1.0]], ['2, k, 7', [-0.792703, 0.524139, 1.0]], ['2, k, 8', [-0.156507, 0.304991, 1.0]], ['2, k, 9', [-0.422182, 0.394759, 1.0]], ['2, k, 10', [-0.678494, 0.490995, 1.0]], ['2, k, 11', [-0.765667, 0.521583, 1.0]], ['2, k, 12', [-0.288926, -0.261132, 1.0]], ['2, k, 13', [-0.33443, -0.711222, 1.0]], ['2, k, 14', [-0.365077, -1.02945, 1.0]], ['2, k, 15', [-0.375688, -1.08608, 1.0]], ['2, k, 16', [-0.194283, -0.246516, 1.0]], ['2, k, 17', [-0.200994, -0.710956, 1.0]], ['2, k, 18', [-0.0892289, -1.01174, 1.0]], ['2, k, 19', [-0.0910556, -1.09491, 1.0]], ['2, k, 20', [-0.207286, 0.353705, 1.0]], ['2, k, 21', [-0.860457, 0.513851, 1.0]], ['2, k, 22', [-0.740688, 0.533405, 1.0]], ['2, k, 23', [-0.837157, 0.526373, 1.0]], ['2, k, 24', [-0.752384, 0.492137, 1.0]]]
[['2, k, 0', [-0.247493, -0.256376, 1.0]], ['2, k, 1', [-0.224911, 0.096189, 1.0]], ['2, k, 2', [-0.201909, 0.438506, 1.0]], ['2, k, 3', [-0.212776, 0.590893, 1.0]], ['2, k, 4', [-0.320786, 0.31681, 1.0]], ['2, k, 5', [-0.558685, 0.441813, 1.0]], ['2, k, 6', [-0.711076, 0.506535, 1.0]], ['2, k, 7', [-0.791014, 0.526433, 1.0]], ['2, k, 8', [-0.157419, 0.305323, 1.0]], ['2, k, 9', [-0.423103, 0.395468, 1.0]], ['2, k, 10', [-0.67882, 0.491765, 1.0]], ['2, k, 11', [-0.766018, 0.522537, 1.0]], ['2, k, 12', [-0.290312, -0.259754, 1.0]], ['2, k, 13', [-0.335168, -0.708621, 1.0]], ['2, k, 14', [-0.366135, -1.02571, 1.0]], ['2, k, 15', [-0.376405, -1.08565, 1.0]], ['2, k, 16', [-0.196819, -0.245086, 1.0]], ['2, k, 17', [-0.201598, -0.709525, 1.0]], ['2, k, 18', [-0.0894374, -1.01015, 1.0]], ['2, k, 19', [-0.0910057, -1.0952, 1.0]], ['2, k, 20', [-0.207799, 0.354446, 1.0]], ['2, k, 21', [-0.85876, 0.5169, 1.0]], ['2, k, 22', [-0.737691, 0.530484, 1.0]], ['2, k, 23', [-0.840416, 0.526832, 1.0]], ['2, k, 24', [-0.723393, 0.48548, 1.0]]]
[['2, k, 0', [-0.248066, -0.255827, 1.0]], ['2, k, 1', [-0.225423, 0.0966274, 1.0]], ['2, k, 2', [-0.202261, 0.438778, 1.0]], ['2, k, 3', [-0.212507, 0.591165, 1.0]], ['2, k, 4', [-0.321137, 0.317079, 1.0]], ['2, k, 5', [-0.5298, 0.397021, 1.0]], ['2, k, 6', [-0.774496, 0.525011, 1.0]], ['2, k, 7', [-0.816208, 0.529143, 1.0]], ['2, k, 8', [-0.160034, 0.305156, 1.0]], ['2, k, 9', [-0.425357, 0.396182, 1.0]], ['2, k, 10', [-0.679873, 0.493662, 1.0]], ['2, k, 11', [-0.768862, 0.524363, 1.0]], ['2, k, 12', [-0.290544, -0.259079, 1.0]], ['2, k, 13', [-0.334196, -0.70928, 1.0]], ['2, k, 14', [-0.36667, -1.02696, 1.0]], ['2, k, 15', [-0.375845, -1.08624, 1.0]], ['2, k, 16', [-0.197764, -0.244661, 1.0]], ['2, k, 17', [-0.201664, -0.708829, 1.0]], ['2, k, 18', [-0.0895615, -1.0094, 1.0]], ['2, k, 19', [-0.0909641, -1.09532, 1.0]], ['2, k, 20', [-0.208196, 0.354763, 1.0]], ['2, k, 21', [-0.869885, 0.537136, 1.0]], ['2, k, 22', [-0.803243, 0.555261, 1.0]], ['2, k, 23', [-0.843359, 0.530353, 1.0]], ['2, k, 24', [-0.7238, 0.487064, 1.0]]]
[['2, k, 0', [-0.248846, -0.254852, 1.0]], ['2, k, 1', [-0.226019, 0.0972447, 1.0]], ['2, k, 2', [-0.202657, 0.439069, 1.0]], ['2, k, 3', [-0.212385, 0.591496, 1.0]], ['2, k, 4', [-0.321532, 0.317366, 1.0]], ['2, k, 5', [-0.530401, 0.397307, 1.0]], ['2, k, 6', [-0.77571, 0.524872, 1.0]], ['2, k, 7', [-0.818523, 0.530872, 1.0]], ['2, k, 8', [-0.160118, 0.305263, 1.0]], ['2, k, 9', [-0.425244, 0.396519, 1.0]], ['2, k, 10', [-0.678837, 0.493669, 1.0]], ['2, k, 11', [-0.76686, 0.525441, 1.0]], ['2, k, 12', [-0.29141, -0.257938, 1.0]], ['2, k, 13', [-0.334187, -0.70843, 1.0]], ['2, k, 14', [-0.366744, -1.02614, 1.0]], ['2, k, 15', [-0.375568, -1.08632, 1.0]], ['2, k, 16', [-0.198414, -0.243831, 1.0]], ['2, k, 17', [-0.201995, -0.708071, 1.0]], ['2, k, 18', [-0.0895131, -1.00851, 1.0]], ['2, k, 19', [-0.0908578, -1.09575, 1.0]], ['2, k, 20', [-0.208643, 0.355135, 1.0]], ['2, k, 21', [-0.8697, 0.534268, 1.0]], ['2, k, 22', [-0.795797, 0.506964, 1.0]], ['2, k, 23', [-0.839696, 0.529944, 1.0]], ['2, k, 24', [-0.735273, 0.491352, 1.0]]]
