[['2, k, 0', [-0.1340641, 0.1956295, 1.0]], ['2, k, 1', [-0.1309621, 0.4719351, 1.0]], ['2, k, 2', [-0.1316967, 0.7404015, 1.0]], ['2, k, 3', [-0.1255915, 0.8764365, 1.0]], ['2, k, 4', [-0.3062442, 0.6293423, 1.0]], ['2, k, 5', [-0.3564381, 0.385586, 1.0]], ['2, k, 6', [-0.3553109, 0.156152, 1.0]], ['2, k, 7', [-0.3347358, 0.1086728, 1.0]], ['2, k, 8', [0.04399316, 0.625359, 1.0]], ['2, k, 9', [0.07186667, 0.374173, 1.0]], ['2, k, 10', [0.06986702, 0.1459423, 1.0]], ['2, k, 11', [0.04431862, 0.09644201, 1.0]], ['2, k, 12', [-0.2011721, 0.1946474, 1.0]], ['2, k, 13', [-0.2531437, -0.226338, 1.0]], ['2, k, 14', [-0.2376624, -0.5634438, 1.0]], ['2, k, 15', [-0.23004, -0.6367025, 1.0]], ['2, k, 16', [-0.06388623, 0.1917663, 1.0]], ['2, k, 17', [-0.05288666, -0.2073772, 1.0]], ['2, k, 18', [-0.08452284, -0.5469187, 1.0]], ['2, k, 19', [-0.08264648, -0.6230833, 1.0]], ['2, k, 20', [-0.1313701, 0.6744614, 1.0]], ['2, k, 21', [-0.3240022, 0.02770064, 1.0]], ['2, k, 22', [-0.2889868, 0.112024, 1.0]], ['2, k, 23', [0.03622139, 0.01155477, 1.0]], ['2, k, 24', [0.02589101, 0.09062987, 1.0]]]
[['2, k, 0', [-0.1393289, 0.1803077, 1.0]], ['2, k, 1', [-0.172414, 0.473472, 1.0]], ['2, k, 2', [-0.2004308, 0.7590175, 1.0]], ['2, k, 3', [-0.1905676, 0.9083273, 1.0]], ['2, k, 4', [-0.3614819, 0.6334234, 1.0]], ['2, k, 5', [-0.4158427, 0.3868373, 1.0]], ['2, k, 6', [-0.4122837, 0.15731, 1.0]], ['2, k, 7', [-0.4041192, 0.07309383, 1.0]], ['2, k, 8', [-0.02205086, 0.6413699, 1.0]], ['2, k, 9', [0.03434816, 0.3842747, 1.0]], ['2, k, 10', [0.08246121, 0.1633901, 1.0]], ['2, k, 11', [0.07580836, 0.1626371, 1.0]], ['2, k, 12', [-0.2103498, 0.1714905, 1.0]], ['2, k, 13', [-0.2621248, -0.2077247, 1.0]], ['2, k, 14', [-0.2396547, -0.5594677, 1.0]], ['2, k, 15', [-0.23227, -0.63726, 1.0]], ['2, k, 16', [-0.06481762, 0.1847718, 1.0]], ['2, k, 17', [0.09953659, -0.1464009, 1.0]], ['2, k, 18', [0.2531079, -0.5292059, 1.0]], ['2, k, 19', [0.3038263, -0.6028578, 1.0]], ['2, k, 20', [-0.1940454, 0.6889225, 1.0]], ['2, k, 21', [-0.3920753, 0.005927273, 1.0]], ['2, k, 22', [-0.426577, 0.06785779, 1.0]], ['2, k, 23', [0.1069592, 0.07780156, 1.0]], ['2, k, 24', [0.06643601, 0.1481169, 1.0]]]
[['2, k, 0', [-0.1334736, 0.1799427, 1.0]], ['2, k, 1', [-0.1671565, 0.472933, 1.0]], ['2, k, 2', [-0.1974501, 0.7582228, 1.0]], ['2, k, 3', [-0.1897519, 0.9080933, 1.0]], ['2, k, 4', [-0.3579971, 0.6318176, 1.0]], ['2, k, 5', [-0.4115744, 0.3855489, 1.0]], ['2, k, 6', [-0.4106727, 0.1554628, 1.0]], ['2, k, 7', [-0.4000238, 0.07259259, 1.0]], ['2, k, 8', [-0.01974208, 0.6422594, 1.0]], ['2, k, 9', [0.03968931, 0.3865977, 1.0]], ['2, k, 10', [0.0898879, 0.1662882, 1.0]], ['2, k, 11', [0.08636741, 0.1557681, 1.0]], ['2, k, 12', [-0.2047323, 0.1711215, 1.0]], ['2, k, 13', [-0.2586334, -0.208338, 1.0]], ['2, k, 14', [-0.2398556, -0.5597606, 1.0]], ['2, k, 15', [-0.2321333, -0.6372553, 1.0]], ['2, k, 16', [-0.05893399, 0.1844061, 1.0]], ['2, k, 17', [0.1127643, -0.1460503, 1.0]], ['2, k, 18', [0.2632492, -0.5240876, 1.0]], ['2, k, 19', [0.2714176, -0.5648607, 1.0]], ['2, k, 20', [-0.1903719, 0.6881464, 1.0]], ['2, k, 21', [-0.3915056, 0.001186522, 1.0]], ['2, k, 22', [-0.4266051, 0.08484636, 1.0]], ['2, k, 23', [0.1208729, 0.07398232, 1.0]], ['2, k, 24', [0.08154885, 0.1325378, 1.0]]]
[['2, k, 0', [-0.1253209, 0.1793883, 1.0]], ['2, k, 1', [-0.1610696, 0.4723318, 1.0]], ['2, k, 2', [-0.1938573, 0.7574072, 1.0]], ['2, k, 3', [-0.1880718, 0.9071498, 1.0]], ['2, k, 4', [-0.3542017, 0.6301665, 1.0]], ['2, k, 5', [-0.4041786, 0.3771428, 1.0]], ['2, k, 6', [-0.4048432, 0.1494261, 1.0]], ['2, k, 7', [-0.3947163, 0.0734052, 1.0]], ['2, k, 8', [-0.01354207, 0.6424876, 1.0]], ['2, k, 9', [0.04801106, 0.383393, 1.0]], ['2, k, 10', [0.09220545, 0.1618195, 1.0]], ['2, k, 11', [0.09564628, 0.1523269, 1.0]], ['2, k, 12', [-0.196869, 0.169799, 1.0]], ['2, k, 13', [-0.2544502, -0.2080875, 1.0]], ['2, k, 14', [-0.2398126, -0.5589451, 1.0]], ['2, k, 15', [-0.2306938, -0.6362286, 1.0]], ['2, k, 16', [-0.05059809, 0.1846401, 1.0]], ['2, k, 17', [0.1178328, -0.1448993, 1.0]], ['2, k, 18', [0.2683977, -0.5234286, 1.0]], ['2, k, 19', [0.2763633, -0.5640722, 1.0]], ['2, k, 20', [-0.1860989, 0.6873674, 1.0]], ['2, k, 21', [-0.3838946, 0.008495233, 1.0]], ['2, k, 22', [-0.4037027, 0.07437768, 1.0]], ['2, k, 23', [0.1276779, 0.06929459, 1.0]], ['2, k, 24', [0.08897081, 0.1311807, 1.0]]]
[['2, k, 0', [-0.1184989, 0.1777304, 1.0]], ['2, k, 1', [-0.1554894, 0.4710129, 1.0]], ['2, k, 2', [-0.1901022, 0.7562637, 1.0]], ['2, k, 3', [-0.1858576, 0.9062619, 1.0]], ['2, k, 4', [-0.3502988, 0.6278682, 1.0]], ['2, k, 5', [-0.3999858, 0.3761631, 1.0]], ['2, k, 6', [-0.3999268, 0.1484051, 1.0]], ['2, k, 7', [-0.3874848, 0.06772851, 1.0]], ['2, k, 8', [-0.008756286, 0.6427844, 1.0]], ['2, k, 9', [0.05589308, 0.3822128, 1.0]], ['2, k, 10', [0.1025085, 0.1605663, 1.0]], ['2, k, 11', [0.1062519, 0.1453012, 1.0]], ['2, k, 12', [-0.1902402, 0.1679851, 1.0]], ['2, k, 13', [-0.250103, -0.2092831, 1.0]], ['2, k, 14', [-0.2398069, -0.5573531, 1.0]], ['2, k, 15', [-0.230494, -0.6360673, 1.0]], ['2, k, 16', [-0.0438253, 0.1831727, 1.0]], ['2, k, 17', [0.1204573, -0.1447785, 1.0]], ['2, k, 18', [0.270827, -0.5234544, 1.0]], ['2, k, 19', [0.2781304, -0.5640489, 1.0]], ['2, k, 20', [-0.1818183, 0.6861774, 1.0]], ['2, k, 21', [-0.3815315, -0.0003498257, 1.0]], ['2, k, 22', [-0.4074033, 0.06348947, 1.0]], ['2, k, 23', [0.1387983, 0.06273641, 1.0]], ['2, k, 24', [0.09200144, 0.1361426, 1.0]]]
[['2, k, 0', [-0.1115626, 0.1751962, 1.0]], ['2, k, 1', [-0.1506157, 0.4696743, 1.0]], ['2, k, 2', [-0.1872148, 0.7556693, 1.0]], ['2, k, 3', [-0.1839333, 0.9052809, 1.0]], ['2, k, 4', [-0.345286, 0.6239257, 1.0]], ['2, k, 5', [-0.391514, 0.3701861, 1.0]], ['2, k, 6', [-0.3950117, 0.1427168, 1.0]], ['2, k, 7', [-0.3809925, 0.06741678, 1.0]], ['2, k, 8', [-0.003636922, 0.6420326, 1.0]], ['2, k, 9', [0.06140925, 0.3837343, 1.0]], ['2, k, 10', [0.1111524, 0.1620031, 1.0]], ['2, k, 11', [0.116678, 0.1306773, 1.0]], ['2, k, 12', [-0.1837208, 0.1653721, 1.0]], ['2, k, 13', [-0.244062, -0.2091696, 1.0]], ['2, k, 14', [-0.2400753, -0.5568115, 1.0]], ['2, k, 15', [-0.230599, -0.6364654, 1.0]], ['2, k, 16', [-0.03665933, 0.1807726, 1.0]], ['2, k, 17', [0.1272725, -0.1472584, 1.0]], ['2, k, 18', [0.272591, -0.5258893, 1.0]], ['2, k, 19', [0.2790958, -0.5663852, 1.0]], ['2, k, 20', [-0.178433, 0.68543, 1.0]], ['2, k, 21', [-0.3738672, -0.001125087, 1.0]], ['2, k, 22', [-0.4078545, 0.09595112, 1.0]], ['2, k, 23', [0.1402059, 0.06101875, 1.0]], ['2, k, 24', [0.10852, 0.1123717, 1.0]]]
[['2, k, 0', [-0.1018243, 0.1738836, 1.0]], ['2, k, 1', [-0.1423469, 0.4688233, 1.0]], ['2, k, 2', [-0.1808771, 0.7551846, 1.0]], ['2, k, 3', [-0.1823146, 0.9049505, 1.0]], ['2, k, 4', [-0.3336928, 0.6196679, 1.0]], ['2, k, 5', [-0.3700893, 0.3664654, 1.0]], ['2, k, 6', [-0.3637525, 0.1389658, 1.0]], ['2, k, 7', [-0.3509353, 0.06141264, 1.0]], ['2, k, 8', [0.006564781, 0.6440567, 1.0]], ['2, k, 9', [0.08603862, 0.3819335, 1.0]], ['2, k, 10', [0.1248684, 0.1586146, 1.0]], ['2, k, 11', [0.1386091, 0.1229265, 1.0]], ['2, k, 12', [-0.1744705, 0.1637567, 1.0]], ['2, k, 13', [-0.2367806, -0.2058393, 1.0]], ['2, k, 14', [-0.239391, -0.5566065, 1.0]], ['2, k, 15', [-0.2310081, -0.637023, 1.0]], ['2, k, 16', [-0.02651033, 0.1797815, 1.0]], ['2, k, 17', [0.1339358, -0.1476521, 1.0]], ['2, k, 18', [0.2756765, -0.5268432, 1.0]], ['2, k, 19', [0.2804218, -0.5673106, 1.0]], ['2, k, 20', [-0.1715549, 0.6848624, 1.0]], ['2, k, 21', [-0.3396432, -0.003230625, 1.0]], ['2, k, 22', [-0.3458558, 0.09775529, 1.0]], ['2, k, 23', [0.1562839, 0.04484577, 1.0]], ['2, k, 24', [0.1227516, 0.1106902, 1.0]]]
[['2, k, 0', [-0.09854591, 0.1722297, 1.0]], ['2, k, 1', [-0.1397361, 0.4680179, 1.0]], ['2, k, 2', [-0.1789883, 0.7550151, 1.0]], ['2, k, 3', [-0.1814982, 0.9046612, 1.0]], ['2, k, 4', [-0.3320899, 0.6185945, 1.0]], ['2, k, 5', [-0.3678918, 0.3660301, 1.0]], ['2, k, 6', [-0.3599811, 0.1385665, 1.0]], ['2, k, 7', [-0.3411462, 0.05859535, 1.0]], ['2, k, 8', [0.008457623, 0.6431175, 1.0]], ['2, k, 9', [0.08704324, 0.3840901, 1.0]], ['2, k, 10', [0.1357456, 0.1612943, 1.0]], ['2, k, 11', [0.141274, 0.1148596, 1.0]], ['2, k, 12', [-0.170734, 0.1613159, 1.0]], ['2, k, 13', [-0.2360201, -0.2062158, 1.0]], ['2, k, 14', [-0.2391386, -0.5560674, 1.0]], ['2, k, 15', [-0.2310375, -0.6369812, 1.0]], ['2, k, 16', [-0.0237393, 0.1788217, 1.0]], ['2, k, 17', [0.1361034, -0.1482394, 1.0]], ['2, k, 18', [0.2792273, -0.5283135, 1.0]], ['2, k, 19', [0.2834909, -0.5687467, 1.0]], ['2, k, 20', [-0.1694754, 0.6845545, 1.0]], ['2, k, 21', [-0.3287118, 0.000340356, 1.0]], ['2, k, 22', [-0.3294672, 0.03323528, 1.0]], ['2, k, 23', [0.1595362, 0.04000916, 1.0]], ['2, k, 24', [0.1170774, 0.1107267, 1.0]]]
[['2, k, 0', [-0.09860647, 0.1720183, 1.0]], ['2, k, 1', [-0.1394873, 0.4678311, 1.0]], ['2, k, 2', [-0.1783021, 0.7548004, 1.0]], ['2, k, 3', [-0.1812156, 0.9046451, 1.0]], ['2, k, 4', [-0.3318587, 0.6184371, 1.0]], ['2, k, 5', [-0.3664, 0.3682582, 1.0]], ['2, k, 6', [-0.3582767, 0.1409158, 1.0]], ['2, k, 7', [-0.3399563, 0.06678042, 1.0]], ['2, k, 8', [0.008951109, 0.6430508, 1.0]], ['2, k, 9', [0.0867781, 0.3849755, 1.0]], ['2, k, 10', [0.1366064, 0.1623767, 1.0]], ['2, k, 11', [0.1398166, 0.1099665, 1.0]], ['2, k, 12', [-0.1709078, 0.1609675, 1.0]], ['2, k, 13', [-0.236006, -0.2061563, 1.0]], ['2, k, 14', [-0.2388073, -0.5561122, 1.0]], ['2, k, 15', [-0.2310732, -0.6370093, 1.0]], ['2, k, 16', [-0.0237534, 0.17873, 1.0]], ['2, k, 17', [0.1364935, -0.1483028, 1.0]], ['2, k, 18', [0.2793241, -0.5279676, 1.0]], ['2, k, 19', [0.2834256, -0.5684223, 1.0]], ['2, k, 20', [-0.1689121, 0.6843449, 1.0]], ['2, k, 21', [-0.3302411, 0.003500966, 1.0]], ['2, k, 22', [-0.3572974, 0.05004165, 1.0]], ['2, k, 23', [0.1565581, 0.03992056, 1.0]], ['2, k, 24', [0.1149993, 0.09992381, 1.0]]]
[['2, k, 0', [-0.1003931, 0.1716834, 1.0]], ['2, k, 1', [-0.1399756, 0.4676153, 1.0]], ['2, k, 2', [-0.178337, 0.7547153, 1.0]], ['2, k, 3', [-0.1812688, 0.9046246, 1.0]], ['2, k, 4', [-0.332096, 0.6183316, 1.0]], ['2, k, 5', [-0.366346, 0.3684053, 1.0]], ['2, k, 6', [-0.3559229, 0.1411532, 1.0]], ['2, k, 7', [-0.3356628, 0.06611572, 1.0]], ['2, k, 8', [0.008799401, 0.6425977, 1.0]], ['2, k, 9', [0.08643521, 0.3852841, 1.0]], ['2, k, 10', [0.1367324, 0.1626817, 1.0]], ['2, k, 11', [0.1346867, 0.1122353, 1.0]], ['2, k, 12', [-0.1726319, 0.1607695, 1.0]], ['2, k, 13', [-0.2368316, -0.2058425, 1.0]], ['2, k, 14', [-0.238308, -0.5555704, 1.0]], ['2, k, 15', [-0.2308651, -0.6364197, 1.0]], ['2, k, 16', [-0.02558846, 0.1782963, 1.0]], ['2, k, 17', [0.1362642, -0.1482779, 1.0]], ['2, k, 18', [0.2790468, -0.5279322, 1.0]], ['2, k, 19', [0.2829317, -0.5684687, 1.0]], ['2, k, 20', [-0.1689996, 0.6842372, 1.0]], ['2, k, 21', [-0.3289813, 0.005428781, 1.0]], ['2, k, 22', [-0.3547327, 0.0617252, 1.0]], ['2, k, 23', [0.1503876, 0.04190295, 1.0]], ['2, k, 24', [0.1142603, 0.09296434, 1.0]]]
[['2, k, 0', [-0.1048356, 0.1709804, 1.0]], ['2, k, 1', [-0.1420271, 0.4673138, 1.0]], ['2, k, 2', [-0.1788566, 0.7546737, 1.0]], ['2, k, 3', [-0.1813813, 0.904524, 1.0]], ['2, k, 4', [-0.3327892, 0.6184271, 1.0]], ['2, k, 5', [-0.3673889, 0.3698517, 1.0]], ['2, k, 6', [-0.3538274, 0.143035, 1.0]], ['2, k, 7', [-0.3320373, 0.06887108, 1.0]], ['2, k, 8', [0.008117442, 0.6418344, 1.0]], ['2, k, 9', [0.08346923, 0.3803815, 1.0]], ['2, k, 10', [0.1352456, 0.1580322, 1.0]], ['2, k, 11', [0.1304527, 0.1060042, 1.0]], ['2, k, 12', [-0.1766407, 0.1606176, 1.0]], ['2, k, 13', [-0.239864, -0.2059472, 1.0]], ['2, k, 14', [-0.23818, -0.5547765, 1.0]], ['2, k, 15', [-0.2306975, -0.6366091, 1.0]], ['2, k, 16', [-0.03050344, 0.1770142, 1.0]], ['2, k, 17', [0.1326246, -0.1535559, 1.0]], ['2, k, 18', [0.2749465, -0.5279594, 1.0]], ['2, k, 19', [0.2787051, -0.5685186, 1.0]], ['2, k, 20', [-0.1698013, 0.6841484, 1.0]], ['2, k, 21', [-0.3264046, 0.007333932, 1.0]], ['2, k, 22', [-0.3568789, 0.07129197, 1.0]], ['2, k, 23', [0.1476082, 0.03899965, 1.0]], ['2, k, 24', [0.1040007, 0.1048688, 1.0]]]
[['2, k, 0', [-0.113061, 0.1693247, 1.0]], ['2, k, 1', [-0.1460462, 0.4662033, 1.0]], ['2, k, 2', [-0.1799397, 0.7541546, 1.0]], ['2, k, 3', [-0.1825817, 0.9043267, 1.0]], ['2, k, 4', [-0.3353261, 0.6181311, 1.0]], ['2, k, 5', [-0.3708683, 0.3753771, 1.0]], ['2, k, 6', [-0.3539633, 0.1486767, 1.0]], ['2, k, 7', [-0.3317533, 0.07505634, 1.0]], ['2, k, 8', [0.005918879, 0.6399313, 1.0]], ['2, k, 9', [0.0786552, 0.3765883, 1.0]], ['2, k, 10', [0.1305891, 0.1540134, 1.0]], ['2, k, 11', [0.1207379, 0.1041584, 1.0]], ['2, k, 12', [-0.185029, 0.1594676, 1.0]], ['2, k, 13', [-0.2432551, -0.206131, 1.0]], ['2, k, 14', [-0.2383359, -0.5545322, 1.0]], ['2, k, 15', [-0.2306995, -0.6362572, 1.0]], ['2, k, 16', [-0.0383506, 0.1749724, 1.0]], ['2, k, 17', [0.1227932, -0.1557941, 1.0]], ['2, k, 18', [0.2553061, -0.529265, 1.0]], ['2, k, 19', [0.2592574, -0.5699255, 1.0]], ['2, k, 20', [-0.1714444, 0.6834921, 1.0]], ['2, k, 21', [-0.3239322, 0.007981647, 1.0]], ['2, k, 22', [-0.358727, 0.06859943, 1.0]], ['2, k, 23', [0.1353434, 0.03408189, 1.0]], ['2, k, 24', [0.09176303, 0.1056869, 1.0]]]
[['2, k, 0', [-0.11824, 0.1691827, 1.0]], ['2, k, 1', [-0.1499858, 0.4655484, 1.0]], ['2, k, 2', [-0.181901, 0.7533734, 1.0]], ['2, k, 3', [-0.1836825, 0.9039385, 1.0]], ['2, k, 4', [-0.3407433, 0.6196401, 1.0]], ['2, k, 5', [-0.3765698, 0.3805722, 1.0]], ['2, k, 6', [-0.3543208, 0.1503793, 1.0]], ['2, k, 7', [-0.336062, 0.07761768, 1.0]], ['2, k, 8', [0.002806738, 0.6383328, 1.0]], ['2, k, 9', [0.07049102, 0.3793142, 1.0]], ['2, k, 10', [0.1053192, 0.1527885, 1.0]], ['2, k, 11', [0.10609, 0.09604573, 1.0]], ['2, k, 12', [-0.1903655, 0.1598619, 1.0]], ['2, k, 13', [-0.2480516, -0.2026747, 1.0]], ['2, k, 14', [-0.2383004, -0.5541111, 1.0]], ['2, k, 15', [-0.2316322, -0.635425, 1.0]], ['2, k, 16', [-0.04327868, 0.174344, 1.0]], ['2, k, 17', [0.1040663, -0.1546803, 1.0]], ['2, k, 18', [0.2285904, -0.5323814, 1.0]], ['2, k, 19', [0.2965893, -0.5976169, 1.0]], ['2, k, 20', [-0.173926, 0.682696, 1.0]], ['2, k, 21', [-0.3342161, 0.004308081, 1.0]], ['2, k, 22', [-0.3827971, 0.1008293, 1.0]], ['2, k, 23', [0.1191112, 0.02829719, 1.0]], ['2, k, 24', [0.07923444, 0.09163786, 1.0]]]
[['2, k, 0', [-0.1260516, 0.168463, 1.0]], ['2, k, 1', [-0.1545857, 0.4655004, 1.0]], ['2, k, 2', [-0.1835697, 0.7536327, 1.0]], ['2, k, 3', [-0.1850971, 0.903828, 1.0]], ['2, k, 4', [-0.3433607, 0.6203243, 1.0]], ['2, k, 5', [-0.3792904, 0.380967, 1.0]], ['2, k, 6', [-0.3571227, 0.1504113, 1.0]], ['2, k, 7', [-0.3416995, 0.07436612, 1.0]], ['2, k, 8', [0.0004134256, 0.6373347, 1.0]], ['2, k, 9', [0.06341819, 0.3755511, 1.0]], ['2, k, 10', [0.09467202, 0.1485858, 1.0]], ['2, k, 11', [0.09043095, 0.1045964, 1.0]], ['2, k, 12', [-0.1979596, 0.1599373, 1.0]], ['2, k, 13', [-0.2514144, -0.2021733, 1.0]], ['2, k, 14', [-0.2386468, -0.5543616, 1.0]], ['2, k, 15', [-0.2312001, -0.6355709, 1.0]], ['2, k, 16', [-0.05115032, 0.1728369, 1.0]], ['2, k, 17', [0.08893295, -0.1594443, 1.0]], ['2, k, 18', [0.1830704, -0.5419543, 1.0]], ['2, k, 19', [0.253619, -0.6027293, 1.0]], ['2, k, 20', [-0.1762724, 0.6829169, 1.0]], ['2, k, 21', [-0.3395153, 0.007842534, 1.0]], ['2, k, 22', [-0.3887952, 0.0840463, 1.0]], ['2, k, 23', [0.107154, 0.03088739, 1.0]], ['2, k, 24', [0.06228149, 0.1009178, 1.0]]]
[['2, k, 0', [-0.1318118, 0.1690373, 1.0]], ['2, k, 1', [-0.1587496, 0.4657952, 1.0]], ['2, k, 2', [-0.1857033, 0.7537718, 1.0]], ['2, k, 3', [-0.1866072, 0.9036454, 1.0]], ['2, k, 4', [-0.3471063, 0.6209454, 1.0]], ['2, k, 5', [-0.3858053, 0.3825482, 1.0]], ['2, k, 6', [-0.3669973, 0.1528397, 1.0]], ['2, k, 7', [-0.3540524, 0.07255292, 1.0]], ['2, k, 8', [-0.003938835, 0.6369352, 1.0]], ['2, k, 9', [0.05651946, 0.3737793, 1.0]], ['2, k, 10', [0.08600209, 0.1465045, 1.0]], ['2, k, 11', [0.07939391, 0.1102108, 1.0]], ['2, k, 12', [-0.2029825, 0.1609733, 1.0]], ['2, k, 13', [-0.2552299, -0.2021613, 1.0]], ['2, k, 14', [-0.2387552, -0.5553309, 1.0]], ['2, k, 15', [-0.231213, -0.6354866, 1.0]], ['2, k, 16', [-0.05754752, 0.1728986, 1.0]], ['2, k, 17', [0.07504233, -0.1631484, 1.0]], ['2, k, 18', [0.1545468, -0.5404062, 1.0]], ['2, k, 19', [0.2139163, -0.6097438, 1.0]], ['2, k, 20', [-0.1789499, 0.6830822, 1.0]], ['2, k, 21', [-0.3485765, 0.008266652, 1.0]], ['2, k, 22', [-0.3945121, 0.08407403, 1.0]], ['2, k, 23', [0.0969406, 0.03580202, 1.0]], ['2, k, 24', [0.05639194, 0.1022963, 1.0]]]
[['2, k, 0', [-0.1346763, 0.169235, 1.0]], ['2, k, 1', [-0.162038, 0.4659435, 1.0]], ['2, k, 2', [-0.1887556, 0.7539005, 1.0]], ['2, k, 3', [-0.1883483, 0.9039938, 1.0]], ['2, k, 4', [-0.3494162, 0.6218601, 1.0]], ['2, k, 5', [-0.3890105, 0.3823484, 1.0]], ['2, k, 6', [-0.374, 0.1526583, 1.0]], ['2, k, 7', [-0.3780263, 0.07217319, 1.0]], ['2, k, 8', [-0.00647972, 0.6376259, 1.0]], ['2, k, 9', [0.05175769, 0.3715337, 1.0]], ['2, k, 10', [0.08302148, 0.1444683, 1.0]], ['2, k, 11', [0.07043968, 0.1097926, 1.0]], ['2, k, 12', [-0.2056946, 0.1611289, 1.0]], ['2, k, 13', [-0.2574632, -0.2043586, 1.0]], ['2, k, 14', [-0.2386654, -0.5565246, 1.0]], ['2, k, 15', [-0.2317853, -0.6367601, 1.0]], ['2, k, 16', [-0.06044375, 0.1731544, 1.0]], ['2, k, 17', [0.05772439, -0.1657866, 1.0]], ['2, k, 18', [0.09798402, -0.5497478, 1.0]], ['2, k, 19', [0.1544371, -0.6140559, 1.0]], ['2, k, 20', [-0.1821724, 0.68321, 1.0]], ['2, k, 21', [-0.3691734, 0.00677471, 1.0]], ['2, k, 22', [-0.3870649, 0.08048921, 1.0]], ['2, k, 23', [0.08849859, 0.03564533, 1.0]], ['2, k, 24', [0.05053239, 0.1017406, 1.0]]]
[['2, k, 0', [-0.1383638, 0.1699842, 1.0]], ['2, k, 1', [-0.164318, 0.4666488, 1.0]], ['2, k, 2', [-0.1898006, 0.7544976, 1.0]], ['2, k, 3', [-0.1893962, 0.9045488, 1.0]], ['2, k, 4', [-0.3520723, 0.623706, 1.0]], ['2, k, 5', [-0.3916157, 0.3820957, 1.0]], ['2, k, 6', [-0.380443, 0.1525917, 1.0]], ['2, k, 7', [-0.3906323, 0.06872503, 1.0]], ['2, k, 8', [-0.008826325, 0.6382556, 1.0]], ['2, k, 9', [0.04386549, 0.376935, 1.0]], ['2, k, 10', [0.07667607, 0.1500752, 1.0]], ['2, k, 11', [0.06455825, 0.1079916, 1.0]], ['2, k, 12', [-0.2094138, 0.1618843, 1.0]], ['2, k, 13', [-0.2586204, -0.2059516, 1.0]], ['2, k, 14', [-0.2389144, -0.5575296, 1.0]], ['2, k, 15', [-0.231878, -0.6370112, 1.0]], ['2, k, 16', [-0.06398077, 0.1738943, 1.0]], ['2, k, 17', [0.03914516, -0.1678497, 1.0]], ['2, k, 18', [0.07162561, -0.5460588, 1.0]], ['2, k, 19', [0.1058927, -0.6219549, 1.0]], ['2, k, 20', [-0.1835108, 0.683842, 1.0]], ['2, k, 21', [-0.3823023, 0.001705335, 1.0]], ['2, k, 22', [-0.4059613, 0.05883321, 1.0]], ['2, k, 23', [0.08302348, 0.03711505, 1.0]], ['2, k, 24', [0.0431651, 0.104792, 1.0]]]
[['2, k, 0', [-0.1400695, 0.1703634, 1.0]], ['2, k, 1', [-0.1658271, 0.4672928, 1.0]], ['2, k, 2', [-0.1909691, 0.7553952, 1.0]], ['2, k, 3', [-0.1900149, 0.9049025, 1.0]], ['2, k, 4', [-0.3530118, 0.6247963, 1.0]], ['2, k, 5', [-0.3960545, 0.3811567, 1.0]], ['2, k, 6', [-0.3893979, 0.1524398, 1.0]], ['2, k, 7', [-0.4010118, 0.07116801, 1.0]], ['2, k, 8', [-0.01055101, 0.6384785, 1.0]], ['2, k, 9', [0.04053362, 0.3782758, 1.0]], ['2, k, 10', [0.07389043, 0.1514897, 1.0]], ['2, k, 11', [0.05799187, 0.1132942, 1.0]], ['2, k, 12', [-0.2110566, 0.1620275, 1.0]], ['2, k, 13', [-0.2593544, -0.211097, 1.0]], ['2, k, 14', [-0.2392994, -0.5579616, 1.0]], ['2, k, 15', [-0.2321066, -0.636946, 1.0]], ['2, k, 16', [-0.06572572, 0.1745243, 1.0]], ['2, k, 17', [0.02321923, -0.1835923, 1.0]], ['2, k, 18', [0.01864672, -0.5438421, 1.0]], ['2, k, 19', [0.04876709, -0.6191406, 1.0]], ['2, k, 20', [-0.1847855, 0.6846762, 1.0]], ['2, k, 21', [-0.3966305, -0.001055975, 1.0]], ['2, k, 22', [-0.4158876, 0.06162118, 1.0]], ['2, k, 23', [0.07690164, 0.035835, 1.0]], ['2, k, 24', [0.0403056, 0.1086307, 1.0]]]
