[[0, 0.04496324, -0.02012128, 1.991814, 1], [1, 0.04334305, 0.2315524, 2.078709, 1], [2, 0.04269147, 0.4735473, 2.154204, 1], [3, 0.06744999, 0.6170786, 2.125711, 1], [4, -0.15499, 0.3866622, 2.135388, 1], [5, -0.2174482, 0.1760036, 2.031987, 1], [6, -0.2351816, 0.03382879, 1.841166, 1], [7, -0.248406, 0.006904931, 1.80511, 1], [8, 0.2286272, 0.3718096, 2.148222, 1], [9, 0.3201062, 0.1633265, 2.162537, 1], [10, 0.2844857, 0.01995301, 1.954145, 1], [11, 0.2801489, 0.0004207627, 1.951031, 1], [12, -0.03067349, -0.01802017, 1.956742, 1], [13, -0.1008935, -0.3063881, 1.685249, 1], [14, -0.07458868, -0.6226881, 1.543447, 1], [15, -0.03696717, -0.6627064, 1.422872, 1], [16, 0.1192531, -0.02180462, 1.960624, 1], [17, 0.1656034, -0.2959313, 1.69349, 1], [18, 0.1033802, -0.6088855, 1.555399, 1], [19, 0.09375422, -0.6559807, 1.432006, 1], [20, 0.04280382, 0.4143343, 2.137403, 1], [21, -0.2926822, -0.03238948, 1.769884, 1], [22, -0.2111693, -0.06231725, 1.856243, 1], [23, 0.2415783, -0.03193063, 1.885988, 1], [24, 0.2879624, -0.07484943, 1.976338, 1]]
[[0, 0.03303161, -0.008807044, 1.997149, 1], [1, 0.0384382, 0.2375715, 2.0805, 1], [2, 0.04494038, 0.4739966, 2.152485, 1], [3, 0.0728537, 0.6196064, 2.134942, 1], [4, -0.140104, 0.4152035, 2.14572, 1], [5, -0.2630574, 0.2922859, 1.997101, 1], [6, -0.2809084, 0.2487418, 1.775601, 1], [7, -0.3081231, 0.2358381, 1.677887, 1], [8, 0.2352301, 0.3718454, 2.152462, 1], [9, 0.3197348, 0.1648283, 2.16637, 1], [10, 0.2860933, 0.01866456, 1.957077, 1], [11, 0.2857961, 0.008414609, 1.955726, 1], [12, -0.04419528, -0.003017244, 1.963485, 1], [13, -0.1008052, -0.2962535, 1.68945, 1], [14, -0.07173148, -0.6137017, 1.550895, 1], [15, -0.04331969, -0.6583179, 1.429685, 1], [16, 0.1089872, -0.01476492, 1.964817, 1], [17, 0.165041, -0.2950269, 1.694151, 1], [18, 0.1041546, -0.6072856, 1.553746, 1], [19, 0.09223199, -0.6567747, 1.432107, 1], [20, 0.04312962, 0.4159198, 2.136494, 1], [21, -0.3652368, 0.2124747, 1.632701, 1], [22, -0.3511962, 0.2198564, 1.682909, 1], [23, 0.278749, -0.03444372, 1.931657, 1], [24, 0.3009316, -0.04505231, 1.952173, 1]]
[[0, 0.03347198, -0.009738309, 1.997155, 1], [1, 0.03894295, 0.2371628, 2.080561, 1], [2, 0.04533521, 0.4740117, 2.152611, 1], [3, 0.07291844, 0.6195381, 2.134887, 1], [4, -0.1406522, 0.4125832, 2.143493, 1], [5, -0.2610252, 0.2920509, 1.990572, 1], [6, -0.273359, 0.258949, 1.766865, 1], [7, -0.3016275, 0.2152684, 1.684409, 1], [8, 0.2362716, 0.3709681, 2.153638, 1], [9, 0.3187314, 0.164535, 2.165802, 1], [10, 0.286087, 0.01784543, 1.957278, 1], [11, 0.2844736, 0.006873643, 1.95356, 1], [12, -0.04331573, -0.004029686, 1.963499, 1], [13, -0.1006967, -0.2963805, 1.689463, 1], [14, -0.07173928, -0.6138986, 1.551058, 1], [15, -0.04333287, -0.658224, 1.42967, 1], [16, 0.1090983, -0.01555053, 1.964794, 1], [17, 0.1651805, -0.2954746, 1.694085, 1], [18, 0.1040054, -0.6076662, 1.553657, 1], [19, 0.09192687, -0.6568817, 1.431861, 1], [20, 0.04356975, 0.4158593, 2.136606, 1], [21, -0.3493451, 0.1959075, 1.651121, 1], [22, -0.2923754, 0.1705612, 1.690444, 1], [23, 0.2713249, -0.04381676, 1.921298, 1], [24, 0.3011987, -0.04460371, 1.953012, 1]]
[[0, 0.03375535, -0.01005588, 1.997065, 1], [1, 0.03903192, 0.2371001, 2.080559, 1], [2, 0.04531617, 0.4740812, 2.152664, 1], [3, 0.07302181, 0.6193072, 2.134496, 1], [4, -0.1411176, 0.4132322, 2.143783, 1], [5, -0.2558535, 0.294822, 1.984549, 1], [6, -0.2889444, 0.2137226, 1.753075, 1], [7, -0.3023324, 0.1893624, 1.691826, 1], [8, 0.2333631, 0.3720446, 2.151837, 1], [9, 0.3187741, 0.1645668, 2.165757, 1], [10, 0.2863781, 0.01761242, 1.957744, 1], [11, 0.2862526, 0.008077679, 1.954224, 1], [12, -0.04270417, -0.004525896, 1.963317, 1], [13, -0.1007713, -0.2969624, 1.689152, 1], [14, -0.07171451, -0.6145058, 1.550839, 1], [15, -0.04312262, -0.6583898, 1.429248, 1], [16, 0.1091692, -0.01568756, 1.964756, 1], [17, 0.1650835, -0.2949967, 1.69459, 1], [18, 0.104122, -0.60715, 1.55397, 1], [19, 0.0918663, -0.6566464, 1.432369, 1], [20, 0.04358006, 0.4158879, 2.136632, 1], [21, -0.3488215, 0.1651625, 1.660916, 1], [22, -0.2479711, 0.1825079, 1.680077, 1], [23, 0.2790543, -0.0374781, 1.934826, 1], [24, 0.3012059, -0.04283912, 1.953241, 1]]
[[0, 0.03486719, -0.01120243, 1.99665, 1], [1, 0.03973499, 0.2366652, 2.080464, 1], [2, 0.04557419, 0.474124, 2.152754, 1], [3, 0.07310484, 0.6192672, 2.134329, 1], [4, -0.1418925, 0.4095714, 2.141909, 1], [5, -0.2554462, 0.2917497, 1.981315, 1], [6, -0.2738132, 0.1744694, 1.738763, 1], [7, -0.2961101, 0.166926, 1.701941, 1], [8, 0.2346737, 0.3706946, 2.152844, 1], [9, 0.3190949, 0.1645627, 2.166004, 1], [10, 0.2866017, 0.01686098, 1.958265, 1], [11, 0.2863376, 0.006381727, 1.953963, 1], [12, -0.04114772, -0.005660478, 1.962661, 1], [13, -0.09888872, -0.3023807, 1.687304, 1], [14, -0.07177325, -0.6194615, 1.547513, 1], [15, -0.04116336, -0.6601295, 1.424753, 1], [16, 0.1098568, -0.01671119, 1.964523, 1], [17, 0.1650649, -0.2949954, 1.694588, 1], [18, 0.10419, -0.6071012, 1.553814, 1], [19, 0.0926484, -0.6567346, 1.432228, 1], [20, 0.04393557, 0.4158632, 2.136694, 1], [21, -0.3461996, 0.1447752, 1.664916, 1], [22, -0.2778598, 0.1256783, 1.727786, 1], [23, 0.2782924, -0.03368853, 1.928961, 1], [24, 0.3022957, -0.0420273, 1.954013, 1]]
[[0, 0.03602406, -0.01192453, 1.995918, 1], [1, 0.04027785, 0.2363944, 2.080263, 1], [2, 0.04565252, 0.4741474, 2.152802, 1], [3, 0.07334007, 0.6190762, 2.133672, 1], [4, -0.1429857, 0.4060591, 2.139367, 1], [5, -0.2455491, 0.2652217, 1.990857, 1], [6, -0.275382, 0.1607272, 1.75455, 1], [7, -0.2954924, 0.1440399, 1.710802, 1], [8, 0.2353583, 0.3698404, 2.153136, 1], [9, 0.3192053, 0.1645987, 2.166161, 1], [10, 0.2844593, 0.01647195, 1.953201, 1], [11, 0.2817557, 0.00466096, 1.954898, 1], [12, -0.03955932, -0.00678849, 1.961707, 1], [13, -0.09906771, -0.3028305, 1.687246, 1], [14, -0.07177667, -0.6198348, 1.547311, 1], [15, -0.04101307, -0.6601992, 1.424435, 1], [16, 0.110586, -0.01704104, 1.96399, 1], [17, 0.1650643, -0.2949993, 1.694587, 1], [18, 0.1041121, -0.6071275, 1.553902, 1], [19, 0.0925125, -0.6566228, 1.43223, 1], [20, 0.0440903, 0.415856, 2.136715, 1], [21, -0.34463, 0.1197795, 1.676618, 1], [22, -0.2770161, 0.1036736, 1.7412, 1], [23, 0.2508689, -0.02810379, 1.89018, 1], [24, 0.2938215, -0.08243021, 1.995, 1]]
[[0, 0.03934284, -0.01314859, 1.995306, 1], [1, 0.04126359, 0.2359766, 2.080115, 1], [2, 0.04564562, 0.4741535, 2.152827, 1], [3, 0.07334539, 0.6190526, 2.133507, 1], [4, -0.1441261, 0.4037974, 2.138896, 1], [5, -0.2444281, 0.2600121, 1.991732, 1], [6, -0.2751812, 0.1580175, 1.766625, 1], [7, -0.2937577, 0.1245561, 1.724081, 1], [8, 0.2324153, 0.3715677, 2.151109, 1], [9, 0.3192628, 0.1649626, 2.166194, 1], [10, 0.2844318, 0.01426732, 1.952481, 1], [11, 0.2817509, 0.001805118, 1.954359, 1], [12, -0.03584314, -0.008817308, 1.960663, 1], [13, -0.09926309, -0.3027588, 1.68753, 1], [14, -0.07179734, -0.6194702, 1.546917, 1], [15, -0.04019305, -0.6606279, 1.424759, 1], [16, 0.113415, -0.01747849, 1.963726, 1], [17, 0.1653768, -0.2956648, 1.694808, 1], [18, 0.1037899, -0.6075491, 1.553844, 1], [19, 0.09434292, -0.6571444, 1.432047, 1], [20, 0.04415365, 0.415838, 2.136734, 1], [21, -0.3401971, 0.09402728, 1.68773, 1], [22, -0.2740295, 0.08169632, 1.771429, 1], [23, 0.2496098, -0.03285457, 1.896081, 1], [24, 0.2889954, -0.07086121, 1.979, 1]]
[[0, 0.04012421, -0.0133823, 1.995267, 1], [1, 0.04213962, 0.235682, 2.080092, 1], [2, 0.04599764, 0.4740908, 2.152917, 1], [3, 0.07339004, 0.6189461, 2.133333, 1], [4, -0.1447984, 0.4056849, 2.13993, 1], [5, -0.241533, 0.2622516, 1.989826, 1], [6, -0.2755238, 0.1434575, 1.783107, 1], [7, -0.2939527, 0.09999442, 1.733828, 1], [8, 0.2309222, 0.3724019, 2.150071, 1], [9, 0.3196495, 0.165213, 2.166689, 1], [10, 0.2844915, 0.01447456, 1.952567, 1], [11, 0.2823328, 0.0006421957, 1.956103, 1], [12, -0.03493731, -0.009026161, 1.960219, 1], [13, -0.09955294, -0.3023371, 1.687754, 1], [14, -0.07181075, -0.6190236, 1.547132, 1], [15, -0.04027647, -0.6605294, 1.425144, 1], [16, 0.1141447, -0.01770525, 1.964052, 1], [17, 0.1653891, -0.2956993, 1.694763, 1], [18, 0.1038542, -0.6075159, 1.553614, 1], [19, 0.09433799, -0.6573003, 1.43195, 1], [20, 0.04469594, 0.4157168, 2.136804, 1], [21, -0.3413944, 0.06980812, 1.703261, 1], [22, -0.2658601, 0.06622492, 1.768091, 1], [23, 0.2452748, -0.02746135, 1.889127, 1], [24, 0.2908377, -0.07913344, 1.989332, 1]]
[[0, 0.04142245, -0.01366692, 1.994743, 1], [1, 0.04307437, 0.235311, 2.079723, 1], [2, 0.04622392, 0.4739498, 2.152844, 1], [3, 0.07361414, 0.6187885, 2.132871, 1], [4, -0.1451417, 0.4065606, 2.140502, 1], [5, -0.2315889, 0.2364296, 2.007778, 1], [6, -0.2798261, 0.1441494, 1.807226, 1], [7, -0.2926941, 0.08436946, 1.7499, 1], [8, 0.2325571, 0.371554, 2.151025, 1], [9, 0.3199271, 0.1654475, 2.167077, 1], [10, 0.2844215, 0.01301541, 1.952601, 1], [11, 0.2810335, 0.005711732, 1.954039, 1], [12, -0.03344128, -0.009154208, 1.959321, 1], [13, -0.09996285, -0.3033124, 1.687457, 1], [14, -0.0712158, -0.6181718, 1.542698, 1], [15, -0.04080187, -0.6641509, 1.423105, 1], [16, 0.1151707, -0.0180376, 1.96385, 1], [17, 0.1654367, -0.2956904, 1.694784, 1], [18, 0.1039575, -0.6074377, 1.553445, 1], [19, 0.09419107, -0.6572958, 1.431851, 1], [20, 0.04511876, 0.4155073, 2.136661, 1], [21, -0.3390075, 0.04472138, 1.713676, 1], [22, -0.2420609, 0.06108346, 1.736968, 1], [23, 0.2561405, -0.03471101, 1.90394, 1], [24, 0.2894907, -0.07569528, 1.987558, 1]]
[[0, 0.04145632, -0.0137745, 1.994813, 1], [1, 0.04329926, 0.2351614, 2.079781, 1], [2, 0.0465068, 0.4738897, 2.152924, 1], [3, 0.07365897, 0.6187841, 2.132835, 1], [4, -0.1453691, 0.4068517, 2.14083, 1], [5, -0.2304801, 0.2344927, 2.009628, 1], [6, -0.2824424, 0.1381532, 1.812027, 1], [7, -0.2947043, 0.06560627, 1.763155, 1], [8, 0.2315666, 0.3723505, 2.15032, 1], [9, 0.3201105, 0.165713, 2.167399, 1], [10, 0.2847312, 0.01296282, 1.953627, 1], [11, 0.2808062, 0.003858234, 1.955009, 1], [12, -0.03343682, -0.00920507, 1.959319, 1], [13, -0.1000969, -0.3029743, 1.688067, 1], [14, -0.07186484, -0.6196994, 1.547655, 1], [15, -0.04173413, -0.6612966, 1.425279, 1], [16, 0.1152392, -0.0182087, 1.964079, 1], [17, 0.1654207, -0.2957524, 1.694772, 1], [18, 0.1040611, -0.6075177, 1.553422, 1], [19, 0.09417427, -0.6573637, 1.431831, 1], [20, 0.04543629, 0.4154144, 2.136733, 1], [21, -0.3452769, 0.02895017, 1.73366, 1], [22, -0.2767031, 0.02013018, 1.791667, 1], [23, 0.2590513, -0.0427501, 1.907402, 1], [24, 0.2934626, -0.06325588, 1.962733, 1]]
[[0, 0.04264101, -0.01414404, 1.994745, 1], [1, 0.04401458, 0.2348908, 2.079882, 1], [2, 0.04669955, 0.4738128, 2.153152, 1], [3, 0.07373275, 0.6187268, 2.132637, 1], [4, -0.1455093, 0.4071456, 2.141232, 1], [5, -0.228172, 0.1805535, 2.043627, 1], [6, -0.2830603, 0.07934828, 1.821861, 1], [7, -0.295771, 0.05020938, 1.78048, 1], [8, 0.2303886, 0.3732173, 2.149708, 1], [9, 0.319856, 0.1662151, 2.167751, 1], [10, 0.2848814, 0.01198703, 1.953643, 1], [11, 0.2631059, -0.03042087, 1.911869, 1], [12, -0.03224222, -0.009705706, 1.959106, 1], [13, -0.100267, -0.3032275, 1.688114, 1], [14, -0.07186013, -0.6198322, 1.54745, 1], [15, -0.04161752, -0.6614467, 1.425123, 1], [16, 0.1163116, -0.01839259, 1.964153, 1], [17, 0.1653739, -0.2959872, 1.69475, 1], [18, 0.1040618, -0.6078121, 1.553523, 1], [19, 0.09423619, -0.6574584, 1.431798, 1], [20, 0.04575618, 0.4152975, 2.136937, 1], [21, -0.3459112, 0.01428779, 1.748119, 1], [22, -0.2437079, 0.01867025, 1.7804, 1], [23, 0.2402155, -0.09667788, 1.817666, 1], [24, 0.2492842, -0.1062139, 1.812, 1]]
[[0, 0.04372323, -0.0145319, 1.994486, 1], [1, 0.0444789, 0.234602, 2.079682, 1], [2, 0.04670227, 0.473729, 2.153098, 1], [3, 0.07379468, 0.6186222, 2.132451, 1], [4, -0.1456089, 0.4072166, 2.141397, 1], [5, -0.2280535, 0.1802131, 2.042359, 1], [6, -0.2802967, 0.06362291, 1.82875, 1], [7, -0.2950101, 0.03198265, 1.79615, 1], [8, 0.2297048, 0.3737133, 2.149323, 1], [9, 0.3202361, 0.1662306, 2.16801, 1], [10, 0.2846612, 0.01242223, 1.953053, 1], [11, 0.2615846, -0.03045209, 1.910298, 1], [12, -0.0310742, -0.01023123, 1.95855, 1], [13, -0.1003402, -0.3032275, 1.688183, 1], [14, -0.071932, -0.6198359, 1.547528, 1], [15, -0.04144947, -0.6615621, 1.425341, 1], [16, 0.1172568, -0.01861508, 1.96415, 1], [17, 0.1654661, -0.2967585, 1.694588, 1], [18, 0.1040287, -0.6085147, 1.553266, 1], [19, 0.09377629, -0.6577272, 1.431304, 1], [20, 0.04584062, 0.4151728, 2.136851, 1], [21, -0.3496409, -0.004249064, 1.762375, 1], [22, -0.2262076, -0.03008929, 1.828556, 1], [23, 0.2416343, -0.09956486, 1.812534, 1], [24, 0.2866783, -0.04454982, 1.9382, 1]]
[[0, 0.04470033, -0.0150842, 1.994143, 1], [1, 0.04501279, 0.2342122, 2.079554, 1], [2, 0.04676707, 0.4736056, 2.15314, 1], [3, 0.0738539, 0.6185704, 2.132181, 1], [4, -0.1463486, 0.4048964, 2.140779, 1], [5, -0.2278163, 0.1792141, 2.03958, 1], [6, -0.2793616, 0.05501482, 1.836174, 1], [7, -0.2938221, 0.0165644, 1.811114, 1], [8, 0.2291264, 0.3739979, 2.148898, 1], [9, 0.3201788, 0.1655542, 2.16679, 1], [10, 0.2845597, 0.01244085, 1.952291, 1], [11, 0.2609792, -0.03043577, 1.910058, 1], [12, -0.03008699, -0.01108366, 1.958055, 1], [13, -0.1003717, -0.3029999, 1.688082, 1], [14, -0.07190132, -0.6196187, 1.547461, 1], [15, -0.04120056, -0.6614952, 1.425427, 1], [16, 0.1181606, -0.0188622, 1.963951, 1], [17, 0.1654843, -0.2969683, 1.694514, 1], [18, 0.1039921, -0.6087214, 1.553212, 1], [19, 0.0940271, -0.6578501, 1.431173, 1], [20, 0.04600986, 0.4149884, 2.136866, 1], [21, -0.3480629, -0.02012157, 1.777978, 1], [22, -0.226488, -0.03471518, 1.829263, 1], [23, 0.2404751, -0.09738348, 1.81552, 1], [24, 0.2875314, -0.04625189, 1.940196, 1]]
[[0, 0.04439303, -0.01541572, 1.993997, 1], [1, 0.04506798, 0.2340019, 2.079502, 1], [2, 0.04700771, 0.4734383, 2.153198, 1], [3, 0.07392529, 0.6184169, 2.131781, 1], [4, -0.1465199, 0.4038011, 2.140602, 1], [5, -0.2285433, 0.1745762, 2.035948, 1], [6, -0.2798465, 0.0480181, 1.848198, 1], [7, -0.2949901, 0.004420159, 1.823193, 1], [8, 0.2289041, 0.3740934, 2.148647, 1], [9, 0.3202187, 0.1654223, 2.16689, 1], [10, 0.2848617, 0.01292311, 1.953018, 1], [11, 0.2621564, -0.03079879, 1.909122, 1], [12, -0.03055583, -0.01140698, 1.957934, 1], [13, -0.1007293, -0.3020223, 1.688313, 1], [14, -0.07212377, -0.6188107, 1.54812, 1], [15, -0.04131103, -0.6610444, 1.426313, 1], [16, 0.1179777, -0.01916911, 1.963792, 1], [17, 0.1655297, -0.2969999, 1.694512, 1], [18, 0.1043575, -0.6091855, 1.554096, 1], [19, 0.09397865, -0.6573645, 1.431474, 1], [20, 0.04623141, 0.4148004, 2.136885, 1], [21, -0.3507225, -0.0343079, 1.79112, 1], [22, -0.2275377, -0.04641714, 1.841474, 1], [23, 0.2410359, -0.09959681, 1.814588, 1], [24, 0.2514938, -0.0996298, 1.828, 1]]
[[0, 0.04486248, -0.01582352, 1.993634, 1], [1, 0.045308, 0.2337819, 2.079277, 1], [2, 0.04700873, 0.4734158, 2.153161, 1], [3, 0.0739981, 0.618265, 2.131443, 1], [4, -0.146743, 0.4028402, 2.140597, 1], [5, -0.2290596, 0.1698208, 2.034373, 1], [6, -0.2799357, 0.03894116, 1.857056, 1], [7, -0.2932294, -0.005304082, 1.837291, 1], [8, 0.2285249, 0.3741648, 2.148257, 1], [9, 0.3187626, 0.1636848, 2.16423, 1], [10, 0.2852308, 0.009742085, 1.952205, 1], [11, 0.2633809, -0.03183758, 1.910007, 1], [12, -0.03015406, -0.01192021, 1.957537, 1], [13, -0.1007598, -0.3020878, 1.688242, 1], [14, -0.07230441, -0.6187886, 1.547804, 1], [15, -0.04122469, -0.6611223, 1.426143, 1], [16, 0.1184723, -0.0194319, 1.963477, 1], [17, 0.1655356, -0.2970259, 1.694483, 1], [18, 0.1043935, -0.6092004, 1.554026, 1], [19, 0.0941812, -0.6575692, 1.431513, 1], [20, 0.04627939, 0.4147431, 2.136807, 1], [21, -0.351206, -0.04877185, 1.810461, 1], [22, -0.2273127, -0.05933489, 1.842708, 1], [23, 0.2393333, -0.09553184, 1.814766, 1], [24, 0.3028735, -0.03728215, 1.945416, 1]]
[[0, 0.0447452, -0.01610109, 1.993532, 1], [1, 0.0452968, 0.2336882, 2.079196, 1], [2, 0.0469966, 0.4734299, 2.153126, 1], [3, 0.07400596, 0.6180851, 2.131, 1], [4, -0.1469885, 0.4022873, 2.140593, 1], [5, -0.230512, 0.1655823, 2.032059, 1], [6, -0.2815983, 0.03060411, 1.859213, 1], [7, -0.2936759, -0.01240595, 1.848082, 1], [8, 0.2280375, 0.3743765, 2.14773, 1], [9, 0.3188492, 0.163503, 2.164254, 1], [10, 0.2851416, 0.009760263, 1.952139, 1], [11, 0.2623753, -0.0312298, 1.908817, 1], [12, -0.03029423, -0.01214021, 1.957492, 1], [13, -0.1008064, -0.3017315, 1.6879, 1], [14, -0.07224178, -0.6186245, 1.547946, 1], [15, -0.04128155, -0.6608806, 1.426197, 1], [16, 0.1183807, -0.01974106, 1.963319, 1], [17, 0.1655337, -0.29694, 1.694482, 1], [18, 0.1043945, -0.6091575, 1.554125, 1], [19, 0.09374029, -0.6573368, 1.431528, 1], [20, 0.04627834, 0.4147389, 2.136765, 1], [21, -0.3529612, -0.06236248, 1.822496, 1], [22, -0.2281395, -0.06383681, 1.84756, 1], [23, 0.2406674, -0.0994434, 1.811838, 1], [24, 0.2505307, -0.0992578, 1.821, 1]]
[[0, 0.04857241, -0.01827518, 1.992303, 1], [1, 0.04854769, 0.2321133, 2.07845, 1], [2, 0.04901277, 0.4727715, 2.153206, 1], [3, 0.07394051, 0.6177405, 2.130146, 1], [4, -0.1490486, 0.3926429, 2.142406, 1], [5, -0.2408906, 0.1609476, 2.048347, 1], [6, -0.3094528, -0.002230115, 1.911142, 1], [7, -0.3316506, -0.04701352, 1.902765, 1], [8, 0.2306325, 0.3726964, 2.149708, 1], [9, 0.3202928, 0.1644204, 2.165742, 1], [10, 0.2855354, 0.02545445, 1.96066, 1], [11, 0.2842231, 0.00807888, 1.95374, 1], [12, -0.02663627, -0.01514031, 1.956157, 1], [13, -0.1017516, -0.2915586, 1.691706, 1], [14, -0.07297193, -0.6094539, 1.554141, 1], [15, -0.04555541, -0.6561303, 1.433845, 1], [16, 0.1222456, -0.02099854, 1.962315, 1], [17, 0.1655867, -0.2974588, 1.694225, 1], [18, 0.1047039, -0.6098192, 1.554102, 1], [19, 0.09453251, -0.6573845, 1.43108, 1], [20, 0.04879826, 0.413841, 2.136597, 1], [21, -0.3860226, -0.09202293, 1.892982, 1], [22, -0.2772618, -0.0734134, 1.880008, 1], [23, 0.2736797, -0.04042506, 1.925629, 1], [24, 0.307776, -0.03315266, 1.956182, 1]]
[[0, 0.04844111, -0.01827843, 1.992285, 1], [1, 0.04847684, 0.2320992, 2.07841, 1], [2, 0.04894638, 0.4727673, 2.153153, 1], [3, 0.0738748, 0.6177049, 2.13009, 1], [4, -0.1491455, 0.3933058, 2.142649, 1], [5, -0.2409497, 0.1609155, 2.048548, 1], [6, -0.3099265, -0.001889532, 1.9111, 1], [7, -0.333213, -0.04479143, 1.897031, 1], [8, 0.2295707, 0.3731683, 2.148906, 1], [9, 0.3203008, 0.1644258, 2.165715, 1], [10, 0.2846931, 0.01409283, 1.955781, 1], [11, 0.2859669, 0.005579861, 1.953812, 1], [12, -0.0267957, -0.01516799, 1.956207, 1], [13, -0.1018628, -0.2919088, 1.691419, 1], [14, -0.07298426, -0.6098469, 1.553986, 1], [15, -0.04538909, -0.6562534, 1.433576, 1], [16, 0.1221029, -0.02096652, 1.962223, 1], [17, 0.1655773, -0.2969639, 1.694248, 1], [18, 0.1049921, -0.6096109, 1.554672, 1], [19, 0.09434503, -0.6569442, 1.431538, 1], [20, 0.04873832, 0.4138324, 2.136546, 1], [21, -0.3852197, -0.09084094, 1.887745, 1], [22, -0.2779543, -0.07079504, 1.878153, 1], [23, 0.283059, -0.04032099, 1.940061, 1], [24, 0.2982822, -0.04728381, 1.953143, 1]]
[[0, 0.04848417, -0.0182992, 1.992195, 1], [1, 0.04849957, 0.2320414, 2.07833, 1], [2, 0.04892333, 0.4727015, 2.153102, 1], [3, 0.07386475, 0.6177259, 2.130053, 1], [4, -0.1490739, 0.3936637, 2.14272, 1], [5, -0.2406464, 0.1606174, 2.048247, 1], [6, -0.3103646, -0.001426746, 1.910251, 1], [7, -0.3337763, -0.04026844, 1.890489, 1], [8, 0.2290871, 0.3734047, 2.148427, 1], [9, 0.3202019, 0.1642069, 2.165166, 1], [10, 0.2851884, 0.01420407, 1.956089, 1], [11, 0.2815422, 0.001429745, 1.952327, 1], [12, -0.02673485, -0.01516955, 1.956106, 1], [13, -0.1019991, -0.292554, 1.691217, 1], [14, -0.07370795, -0.6103798, 1.553384, 1], [15, -0.04496286, -0.6565037, 1.433143, 1], [16, 0.1221275, -0.02099591, 1.962142, 1], [17, 0.165526, -0.2969627, 1.694174, 1], [18, 0.1049885, -0.6096411, 1.554651, 1], [19, 0.09421776, -0.6570058, 1.43155, 1], [20, 0.04873142, 0.4137659, 2.136486, 1], [21, -0.3865072, -0.08275662, 1.878771, 1], [22, -0.2795565, -0.0678235, 1.872658, 1], [23, 0.2458034, -0.02479278, 1.875382, 1], [24, 0.2897143, -0.0775986, 1.988, 1]]
[[0, 0.0484822, -0.01835022, 1.992142, 1], [1, 0.04851655, 0.2319898, 2.078314, 1], [2, 0.04893764, 0.4726616, 2.153126, 1], [3, 0.07377253, 0.6177115, 2.129997, 1], [4, -0.1493984, 0.3926563, 2.142499, 1], [5, -0.2406386, 0.1601746, 2.047977, 1], [6, -0.3116833, 0.001572162, 1.906528, 1], [7, -0.3352188, -0.03494098, 1.881138, 1], [8, 0.228658, 0.3736539, 2.148158, 1], [9, 0.3201928, 0.16417, 2.165149, 1], [10, 0.2852893, 0.01552041, 1.956509, 1], [11, 0.2826365, 0.001491325, 1.954689, 1], [12, -0.02676158, -0.01525163, 1.95603, 1], [13, -0.1016481, -0.2950152, 1.691088, 1], [14, -0.07380889, -0.6124375, 1.552197, 1], [15, -0.04419103, -0.6574721, 1.431576, 1], [16, 0.1221393, -0.0210177, 1.962107, 1], [17, 0.1655401, -0.296962, 1.694159, 1], [18, 0.1049821, -0.609543, 1.554411, 1], [19, 0.09442551, -0.6573854, 1.431595, 1], [20, 0.04875002, 0.4137224, 2.136497, 1], [21, -0.3879344, -0.07703917, 1.870713, 1], [22, -0.2802937, -0.05716174, 1.858412, 1], [23, 0.2495461, -0.02909893, 1.891275, 1], [24, 0.2894788, -0.07872684, 1.988993, 1]]
[[0, 0.0486409, -0.01832036, 1.992131, 1], [1, 0.0485167, 0.2319753, 2.078315, 1], [2, 0.04868751, 0.4725305, 2.153183, 1], [3, 0.07369839, 0.6176766, 2.129946, 1], [4, -0.1493875, 0.3933063, 2.142727, 1], [5, -0.2406776, 0.160255, 2.047958, 1], [6, -0.3120276, 0.007995924, 1.899505, 1], [7, -0.3369252, -0.0260909, 1.870434, 1], [8, 0.2315644, 0.3717968, 2.149997, 1], [9, 0.3200884, 0.1642767, 2.165231, 1], [10, 0.2859676, 0.01516888, 1.957066, 1], [11, 0.2814473, 0.002126676, 1.95436, 1], [12, -0.02654308, -0.0151591, 1.955955, 1], [13, -0.1016803, -0.2953016, 1.690889, 1], [14, -0.07374164, -0.6127549, 1.5521, 1], [15, -0.04496407, -0.6574676, 1.431028, 1], [16, 0.1222599, -0.02102237, 1.962141, 1], [17, 0.1655271, -0.2969376, 1.694166, 1], [18, 0.104857, -0.6094913, 1.554402, 1], [19, 0.09451515, -0.6573989, 1.431608, 1], [20, 0.04861482, 0.4136328, 2.136528, 1], [21, -0.3891597, -0.06855112, 1.854257, 1], [22, -0.2815066, -0.05262883, 1.84516, 1], [23, 0.2460192, -0.02717412, 1.880982, 1], [24, 0.2882595, -0.07950206, 1.991901, 1]]
