[['2, k, 0', [-0.00478483, -0.379141, 1.0]], ['2, k, 1', [-0.0142535, -0.0875669, 1.0]], ['2, k, 2', [-0.0234862, 0.198825, 1.0]], ['2, k, 3', [-0.0134069, 0.344885, 1.0]], ['2, k, 4', [-0.139953, 0.126863, 1.0]], ['2, k, 5', [-0.238922, 0.295102, 1.0]], ['2, k, 6', [-0.24368, 0.494105, 1.0]], ['2, k, 7', [-0.252904, 0.563368, 1.0]], ['2, k, 8', [0.111103, 0.127915, 1.0]], ['2, k, 9', [0.182999, 0.258816, 1.0]], ['2, k, 10', [0.19579, 0.451712, 1.0]], ['2, k, 11', [0.200202, 0.521622, 1.0]], ['2, k, 12', [-0.0617928, -0.375361, 1.0]], ['2, k, 13', [-0.15621, -0.707497, 1.0]], ['2, k, 14', [-0.172783, -1.23529, 1.0]], ['2, k, 15', [-0.146177, -1.27837, 1.0]], ['2, k, 16', [0.0523214, -0.374858, 1.0]], ['2, k, 17', [0.137832, -0.710177, 1.0]], ['2, k, 18', [0.146208, -1.08617, 1.0]], ['2, k, 19', [0.127563, -0.925781, 1.0]], ['2, k, 20', [-0.0212135, 0.127938, 1.0]], ['2, k, 21', [-0.249154, 0.622592, 1.0]], ['2, k, 22', [-0.284055, 0.571368, 1.0]], ['2, k, 23', [0.201101, 0.568063, 1.0]], ['2, k, 24', [0.229267, 0.532386, 1.0]]]
[['2, k, 0', [-0.00381305, -0.396102, 1.0]], ['2, k, 1', [-0.0113891, -0.10766, 1.0]], ['2, k, 2', [-0.0183332, 0.175322, 1.0]], ['2, k, 3', [-0.0152276, 0.314875, 1.0]], ['2, k, 4', [-0.174896, 0.0836051, 1.0]], ['2, k, 5', [-0.240836, -0.175121, 1.0]], ['2, k, 6', [-0.24695, -0.387361, 1.0]], ['2, k, 7', [-0.244519, -0.440122, 1.0]], ['2, k, 8', [0.139211, 0.0691582, 1.0]], ['2, k, 9', [0.226004, -0.189684, 1.0]], ['2, k, 10', [0.232975, -0.411816, 1.0]], ['2, k, 11', [0.223929, -0.486723, 1.0]], ['2, k, 12', [-0.0605129, -0.393693, 1.0]], ['2, k, 13', [-0.11852, -0.73, 1.0]], ['2, k, 14', [-0.156586, -1.10747, 1.0]], ['2, k, 15', [-0.161813, -1.18889, 1.0]], ['2, k, 16', [0.0529259, -0.390595, 1.0]], ['2, k, 17', [0.105394, -0.647707, 1.0]], ['2, k, 18', [0.105258, -0.948304, 1.0]], ['2, k, 19', [0.188269, -0.908677, 1.0]], ['2, k, 20', [-0.0166526, 0.10525, 1.0]], ['2, k, 21', [-0.232327, -0.516145, 1.0]], ['2, k, 22', [-0.268027, -0.431936, 1.0]], ['2, k, 23', [0.219461, -0.56311, 1.0]], ['2, k, 24', [0.183282, -0.499273, 1.0]]]
[['2, k, 0', [-0.00373133, -0.396386, 1.0]], ['2, k, 1', [-0.011296, -0.1077, 1.0]], ['2, k, 2', [-0.0182552, 0.175579, 1.0]], ['2, k, 3', [-0.0151733, 0.314776, 1.0]], ['2, k, 4', [-0.174596, 0.0831793, 1.0]], ['2, k, 5', [-0.238921, -0.169354, 1.0]], ['2, k, 6', [-0.247647, -0.387261, 1.0]], ['2, k, 7', [-0.242953, -0.449335, 1.0]], ['2, k, 8', [0.139162, 0.0694731, 1.0]], ['2, k, 9', [0.22389, -0.188522, 1.0]], ['2, k, 10', [0.228937, -0.417476, 1.0]], ['2, k, 11', [0.223382, -0.49164, 1.0]], ['2, k, 12', [-0.0604937, -0.393779, 1.0]], ['2, k, 13', [-0.118359, -0.729059, 1.0]], ['2, k, 14', [-0.15689, -1.10596, 1.0]], ['2, k, 15', [-0.160674, -1.18708, 1.0]], ['2, k, 16', [0.053123, -0.39114, 1.0]], ['2, k, 17', [0.0966441, -0.69747, 1.0]], ['2, k, 18', [0.109368, -1.00047, 1.0]], ['2, k, 19', [0.152103, -0.921394, 1.0]], ['2, k, 20', [-0.0165687, 0.105422, 1.0]], ['2, k, 21', [-0.229508, -0.5245, 1.0]], ['2, k, 22', [-0.277018, -0.431041, 1.0]], ['2, k, 23', [0.217137, -0.567467, 1.0]], ['2, k, 24', [0.188884, -0.467573, 1.0]]]
[['2, k, 0', [-0.00419694, -0.396653, 1.0]], ['2, k, 1', [-0.0109537, -0.107889, 1.0]], ['2, k, 2', [-0.0167466, 0.1754, 1.0]], ['2, k, 3', [-0.0149084, 0.314603, 1.0]], ['2, k, 4', [-0.174678, 0.083481, 1.0]], ['2, k, 5', [-0.238114, -0.163535, 1.0]], ['2, k, 6', [-0.246245, -0.389755, 1.0]], ['2, k, 7', [-0.24444, -0.457944, 1.0]], ['2, k, 8', [0.140035, 0.0693089, 1.0]], ['2, k, 9', [0.221187, -0.18536, 1.0]], ['2, k, 10', [0.225778, -0.42219, 1.0]], ['2, k, 11', [0.222055, -0.498698, 1.0]], ['2, k, 12', [-0.0608159, -0.393887, 1.0]], ['2, k, 13', [-0.117594, -0.735491, 1.0]], ['2, k, 14', [-0.156879, -1.1072, 1.0]], ['2, k, 15', [-0.160775, -1.18836, 1.0]], ['2, k, 16', [0.0525496, -0.391563, 1.0]], ['2, k, 17', [0.0968274, -0.649974, 1.0]], ['2, k, 18', [0.10767, -0.951574, 1.0]], ['2, k, 19', [0.187357, -0.931963, 1.0]], ['2, k, 20', [-0.0154458, 0.105237, 1.0]], ['2, k, 21', [-0.225797, -0.526316, 1.0]], ['2, k, 22', [-0.274846, -0.477142, 1.0]], ['2, k, 23', [0.215617, -0.570017, 1.0]], ['2, k, 24', [0.190597, -0.488155, 1.0]]]
[['2, k, 0', [-0.00422158, -0.396665, 1.0]], ['2, k, 1', [-0.0111891, -0.10783, 1.0]], ['2, k, 2', [-0.0173305, 0.175626, 1.0]], ['2, k, 3', [-0.0145482, 0.314722, 1.0]], ['2, k, 4', [-0.174603, 0.0840914, 1.0]], ['2, k, 5', [-0.241396, -0.16065, 1.0]], ['2, k, 6', [-0.244913, -0.389693, 1.0]], ['2, k, 7', [-0.242909, -0.461409, 1.0]], ['2, k, 8', [0.139921, 0.0689659, 1.0]], ['2, k, 9', [0.220229, -0.186419, 1.0]], ['2, k, 10', [0.226704, -0.421957, 1.0]], ['2, k, 11', [0.220009, -0.500234, 1.0]], ['2, k, 12', [-0.0607664, -0.393744, 1.0]], ['2, k, 13', [-0.11796, -0.735724, 1.0]], ['2, k, 14', [-0.157341, -1.1085, 1.0]], ['2, k, 15', [-0.16096, -1.18963, 1.0]], ['2, k, 16', [0.052429, -0.391732, 1.0]], ['2, k, 17', [0.0907068, -0.699438, 1.0]], ['2, k, 18', [0.115875, -1.00292, 1.0]], ['2, k, 19', [0.147857, -0.926344, 1.0]], ['2, k, 20', [-0.015913, 0.105417, 1.0]], ['2, k, 21', [-0.225792, -0.53259, 1.0]], ['2, k, 22', [-0.272669, -0.444741, 1.0]], ['2, k, 23', [0.220197, -0.577962, 1.0]], ['2, k, 24', [0.187403, -0.510856, 1.0]]]
[['2, k, 0', [-0.00460014, -0.39751, 1.0]], ['2, k, 1', [-0.0114231, -0.108054, 1.0]], ['2, k, 2', [-0.0175782, 0.176012, 1.0]], ['2, k, 3', [-0.0143115, 0.314463, 1.0]], ['2, k, 4', [-0.174549, 0.0836453, 1.0]], ['2, k, 5', [-0.241557, -0.161432, 1.0]], ['2, k, 6', [-0.242271, -0.389507, 1.0]], ['2, k, 7', [-0.241673, -0.463909, 1.0]], ['2, k, 8', [0.140565, 0.0680249, 1.0]], ['2, k, 9', [0.219595, -0.177513, 1.0]], ['2, k, 10', [0.224666, -0.420371, 1.0]], ['2, k, 11', [0.216227, -0.500824, 1.0]], ['2, k, 12', [-0.0610707, -0.394487, 1.0]], ['2, k, 13', [-0.117988, -0.743696, 1.0]], ['2, k, 14', [-0.158281, -1.11193, 1.0]], ['2, k, 15', [-0.161086, -1.1925, 1.0]], ['2, k, 16', [0.0519909, -0.392573, 1.0]], ['2, k, 17', [0.0917568, -0.694075, 1.0]], ['2, k, 18', [0.116556, -0.997877, 1.0]], ['2, k, 19', [0.150141, -0.92288, 1.0]], ['2, k, 20', [-0.0161375, 0.105656, 1.0]], ['2, k, 21', [-0.218855, -0.544185, 1.0]], ['2, k, 22', [-0.274309, -0.481111, 1.0]], ['2, k, 23', [0.203961, -0.574407, 1.0]], ['2, k, 24', [0.182914, -0.477216, 1.0]]]
[['2, k, 0', [-0.00501056, -0.396623, 1.0]], ['2, k, 1', [-0.011824, -0.107283, 1.0]], ['2, k, 2', [-0.0180647, 0.176773, 1.0]], ['2, k, 3', [-0.0142018, 0.315668, 1.0]], ['2, k, 4', [-0.175553, 0.0863735, 1.0]], ['2, k, 5', [-0.240403, -0.158901, 1.0]], ['2, k, 6', [-0.244529, -0.374902, 1.0]], ['2, k, 7', [-0.243996, -0.451564, 1.0]], ['2, k, 8', [0.140322, 0.0687324, 1.0]], ['2, k, 9', [0.216891, -0.169523, 1.0]], ['2, k, 10', [0.226879, -0.410237, 1.0]], ['2, k, 11', [0.214826, -0.489048, 1.0]], ['2, k, 12', [-0.0614646, -0.393174, 1.0]], ['2, k, 13', [-0.118252, -0.742215, 1.0]], ['2, k, 14', [-0.157698, -1.10682, 1.0]], ['2, k, 15', [-0.159925, -1.18739, 1.0]], ['2, k, 16', [0.051589, -0.392042, 1.0]], ['2, k, 17', [0.0919585, -0.694447, 1.0]], ['2, k, 18', [0.115309, -0.997997, 1.0]], ['2, k, 19', [0.150077, -0.92403, 1.0]], ['2, k, 20', [-0.0165898, 0.10642, 1.0]], ['2, k, 21', [-0.217695, -0.527563, 1.0]], ['2, k, 22', [-0.275129, -0.462221, 1.0]], ['2, k, 23', [0.197548, -0.555277, 1.0]], ['2, k, 24', [0.179206, -0.493716, 1.0]]]
[['2, k, 0', [-0.00557632, -0.396515, 1.0]], ['2, k, 1', [-0.0140452, -0.107211, 1.0]], ['2, k, 2', [-0.0232878, 0.176864, 1.0]], ['2, k, 3', [-0.014224, 0.315153, 1.0]], ['2, k, 4', [-0.17537, 0.0873605, 1.0]], ['2, k, 5', [-0.239006, -0.156737, 1.0]], ['2, k, 6', [-0.24057, -0.367584, 1.0]], ['2, k, 7', [-0.241569, -0.441662, 1.0]], ['2, k, 8', [0.138916, 0.0658667, 1.0]], ['2, k, 9', [0.215738, -0.154725, 1.0]], ['2, k, 10', [0.222129, -0.385725, 1.0]], ['2, k, 11', [0.212793, -0.47016, 1.0]], ['2, k, 12', [-0.0619184, -0.393038, 1.0]], ['2, k, 13', [-0.117956, -0.717518, 1.0]], ['2, k, 14', [-0.157678, -1.10687, 1.0]], ['2, k, 15', [-0.160345, -1.18749, 1.0]], ['2, k, 16', [0.0509219, -0.391976, 1.0]], ['2, k, 17', [0.0925011, -0.693804, 1.0]], ['2, k, 18', [0.11472, -0.997543, 1.0]], ['2, k, 19', [0.148717, -0.923788, 1.0]], ['2, k, 20', [-0.0209137, 0.106506, 1.0]], ['2, k, 21', [-0.221288, -0.512726, 1.0]], ['2, k, 22', [-0.274299, -0.458997, 1.0]], ['2, k, 23', [0.204443, -0.533115, 1.0]], ['2, k, 24', [0.179466, -0.482649, 1.0]]]
[['2, k, 0', [-0.00571455, -0.396406, 1.0]], ['2, k, 1', [-0.013982, -0.106787, 1.0]], ['2, k, 2', [-0.0228002, 0.177754, 1.0]], ['2, k, 3', [-0.0139302, 0.317674, 1.0]], ['2, k, 4', [-0.175331, 0.0884058, 1.0]], ['2, k, 5', [-0.243319, -0.151778, 1.0]], ['2, k, 6', [-0.243334, -0.344036, 1.0]], ['2, k, 7', [-0.24214, -0.420171, 1.0]], ['2, k, 8', [0.138766, 0.0659819, 1.0]], ['2, k, 9', [0.213468, -0.146773, 1.0]], ['2, k, 10', [0.220985, -0.373512, 1.0]], ['2, k, 11', [0.211549, -0.452445, 1.0]], ['2, k, 12', [-0.0621834, -0.393043, 1.0]], ['2, k, 13', [-0.116878, -0.734001, 1.0]], ['2, k, 14', [-0.157915, -1.1106, 1.0]], ['2, k, 15', [-0.160307, -1.19096, 1.0]], ['2, k, 16', [0.0509006, -0.39176, 1.0]], ['2, k, 17', [0.0930956, -0.696553, 1.0]], ['2, k, 18', [0.113039, -0.999913, 1.0]], ['2, k, 19', [0.146778, -0.926794, 1.0]], ['2, k, 20', [-0.0205609, 0.107264, 1.0]], ['2, k, 21', [-0.228066, -0.489018, 1.0]], ['2, k, 22', [-0.276521, -0.424464, 1.0]], ['2, k, 23', [0.200715, -0.51434, 1.0]], ['2, k, 24', [0.176795, -0.459344, 1.0]]]
[['2, k, 0', [-0.00576537, -0.395872, 1.0]], ['2, k, 1', [-0.01356, -0.106247, 1.0]], ['2, k, 2', [-0.0215621, 0.178415, 1.0]], ['2, k, 3', [-0.0136807, 0.3184, 1.0]], ['2, k, 4', [-0.174797, 0.09047, 1.0]], ['2, k, 5', [-0.241647, -0.137488, 1.0]], ['2, k, 6', [-0.240111, -0.338169, 1.0]], ['2, k, 7', [-0.240946, -0.403928, 1.0]], ['2, k, 8', [0.137241, 0.0700539, 1.0]], ['2, k, 9', [0.212503, -0.138151, 1.0]], ['2, k, 10', [0.21911, -0.363401, 1.0]], ['2, k, 11', [0.210387, -0.436396, 1.0]], ['2, k, 12', [-0.0622575, -0.392657, 1.0]], ['2, k, 13', [-0.116845, -0.733875, 1.0]], ['2, k, 14', [-0.157633, -1.10922, 1.0]], ['2, k, 15', [-0.160515, -1.19001, 1.0]], ['2, k, 16', [0.0508815, -0.391075, 1.0]], ['2, k, 17', [0.0924517, -0.741179, 1.0]], ['2, k, 18', [0.11713, -1.04026, 1.0]], ['2, k, 19', [0.139872, -0.939346, 1.0]], ['2, k, 20', [-0.0195753, 0.10789, 1.0]], ['2, k, 21', [-0.221615, -0.468251, 1.0]], ['2, k, 22', [-0.276391, -0.402099, 1.0]], ['2, k, 23', [0.194423, -0.497813, 1.0]], ['2, k, 24', [0.174048, -0.451449, 1.0]]]
[['2, k, 0', [-0.00577006, -0.395467, 1.0]], ['2, k, 1', [-0.0138085, -0.105533, 1.0]], ['2, k, 2', [-0.0220461, 0.179492, 1.0]], ['2, k, 3', [-0.0131304, 0.319335, 1.0]], ['2, k, 4', [-0.174024, 0.0893917, 1.0]], ['2, k, 5', [-0.246981, -0.125402, 1.0]], ['2, k, 6', [-0.24091, -0.291945, 1.0]], ['2, k, 7', [-0.243525, -0.366991, 1.0]], ['2, k, 8', [0.136341, 0.0709778, 1.0]], ['2, k, 9', [0.210556, -0.137098, 1.0]], ['2, k, 10', [0.218279, -0.308419, 1.0]], ['2, k, 11', [0.210031, -0.384859, 1.0]], ['2, k, 12', [-0.0623829, -0.392192, 1.0]], ['2, k, 13', [-0.117711, -0.732315, 1.0]], ['2, k, 14', [-0.157663, -1.11048, 1.0]], ['2, k, 15', [-0.160539, -1.19101, 1.0]], ['2, k, 16', [0.0510517, -0.390785, 1.0]], ['2, k, 17', [0.0961219, -0.648447, 1.0]], ['2, k, 18', [0.111223, -0.956131, 1.0]], ['2, k, 19', [0.183158, -0.926741, 1.0]], ['2, k, 20', [-0.0200011, 0.10888, 1.0]], ['2, k, 21', [-0.226472, -0.427878, 1.0]], ['2, k, 22', [-0.276675, -0.386408, 1.0]], ['2, k, 23', [0.205285, -0.443698, 1.0]], ['2, k, 24', [0.173971, -0.410817, 1.0]]]
[['2, k, 0', [-0.00577045, -0.395217, 1.0]], ['2, k, 1', [-0.0139262, -0.104801, 1.0]], ['2, k, 2', [-0.0222344, 0.180839, 1.0]], ['2, k, 3', [-0.0126172, 0.320882, 1.0]], ['2, k, 4', [-0.172929, 0.0902506, 1.0]], ['2, k, 5', [-0.24597, -0.110821, 1.0]], ['2, k, 6', [-0.243255, -0.27337, 1.0]], ['2, k, 7', [-0.243726, -0.338045, 1.0]], ['2, k, 8', [0.136037, 0.0710593, 1.0]], ['2, k, 9', [0.208855, -0.123379, 1.0]], ['2, k, 10', [0.218827, -0.297692, 1.0]], ['2, k, 11', [0.21114, -0.367831, 1.0]], ['2, k, 12', [-0.0625116, -0.391681, 1.0]], ['2, k, 13', [-0.119443, -0.723078, 1.0]], ['2, k, 14', [-0.157226, -1.1061, 1.0]], ['2, k, 15', [-0.160637, -1.18734, 1.0]], ['2, k, 16', [0.0511729, -0.390799, 1.0]], ['2, k, 17', [0.0961322, -0.648611, 1.0]], ['2, k, 18', [0.109884, -0.956355, 1.0]], ['2, k, 19', [0.184501, -0.928493, 1.0]], ['2, k, 20', [-0.0201741, 0.110067, 1.0]], ['2, k, 21', [-0.22272, -0.40082, 1.0]], ['2, k, 22', [-0.274708, -0.367532, 1.0]], ['2, k, 23', [0.211573, -0.420629, 1.0]], ['2, k, 24', [0.17385, -0.390962, 1.0]]]
[['2, k, 0', [-0.00588573, -0.39478, 1.0]], ['2, k, 1', [-0.0141936, -0.104547, 1.0]], ['2, k, 2', [-0.0226384, 0.180803, 1.0]], ['2, k, 3', [-0.012598, 0.321969, 1.0]], ['2, k, 4', [-0.172428, 0.0913876, 1.0]], ['2, k, 5', [-0.246891, -0.0867536, 1.0]], ['2, k, 6', [-0.246128, -0.258305, 1.0]], ['2, k, 7', [-0.242696, -0.32487, 1.0]], ['2, k, 8', [0.131821, 0.0699714, 1.0]], ['2, k, 9', [0.205615, -0.102423, 1.0]], ['2, k, 10', [0.218815, -0.28225, 1.0]], ['2, k, 11', [0.208865, -0.368194, 1.0]], ['2, k, 12', [-0.0626958, -0.391258, 1.0]], ['2, k, 13', [-0.119732, -0.7194, 1.0]], ['2, k, 14', [-0.15708, -1.10674, 1.0]], ['2, k, 15', [-0.161323, -1.15857, 1.0]], ['2, k, 16', [0.0511205, -0.390363, 1.0]], ['2, k, 17', [0.098317, -0.647923, 1.0]], ['2, k, 18', [0.10944, -0.955765, 1.0]], ['2, k, 19', [0.185298, -0.936887, 1.0]], ['2, k, 20', [-0.0205438, 0.110116, 1.0]], ['2, k, 21', [-0.236398, -0.380964, 1.0]], ['2, k, 22', [-0.277108, -0.324042, 1.0]], ['2, k, 23', [0.202183, -0.424855, 1.0]], ['2, k, 24', [0.171547, -0.38071, 1.0]]]
[['2, k, 0', [-0.00587084, -0.394504, 1.0]], ['2, k, 1', [-0.0142316, -0.104003, 1.0]], ['2, k, 2', [-0.0227031, 0.18165, 1.0]], ['2, k, 3', [-0.0126708, 0.322764, 1.0]], ['2, k, 4', [-0.171785, 0.0925389, 1.0]], ['2, k, 5', [-0.247906, -0.0749044, 1.0]], ['2, k, 6', [-0.242864, -0.242943, 1.0]], ['2, k, 7', [-0.247191, -0.289295, 1.0]], ['2, k, 8', [0.131994, 0.0705054, 1.0]], ['2, k, 9', [0.207927, -0.0897558, 1.0]], ['2, k, 10', [0.218627, -0.258902, 1.0]], ['2, k, 11', [0.210834, -0.336983, 1.0]], ['2, k, 12', [-0.0627572, -0.390934, 1.0]], ['2, k, 13', [-0.120019, -0.719562, 1.0]], ['2, k, 14', [-0.156963, -1.10754, 1.0]], ['2, k, 15', [-0.160366, -1.15937, 1.0]], ['2, k, 16', [0.0512217, -0.390124, 1.0]], ['2, k, 17', [0.10031, -0.647046, 1.0]], ['2, k, 18', [0.105327, -0.95419, 1.0]], ['2, k, 19', [0.181829, -0.939955, 1.0]], ['2, k, 20', [-0.0206042, 0.110888, 1.0]], ['2, k, 21', [-0.23539, -0.348755, 1.0]], ['2, k, 22', [-0.285796, -0.242605, 1.0]], ['2, k, 23', [0.203476, -0.390407, 1.0]], ['2, k, 24', [0.174146, -0.355397, 1.0]]]
[['2, k, 0', [-0.0060799, -0.393827, 1.0]], ['2, k, 1', [-0.0142298, -0.103476, 1.0]], ['2, k, 2', [-0.0224603, 0.182008, 1.0]], ['2, k, 3', [-0.012835, 0.323487, 1.0]], ['2, k, 4', [-0.171033, 0.0951217, 1.0]], ['2, k, 5', [-0.248734, -0.0680535, 1.0]], ['2, k, 6', [-0.235461, -0.198555, 1.0]], ['2, k, 7', [-0.244717, -0.245825, 1.0]], ['2, k, 8', [0.132077, 0.0708298, 1.0]], ['2, k, 9', [0.209276, -0.0835321, 1.0]], ['2, k, 10', [0.219306, -0.231928, 1.0]], ['2, k, 11', [0.21042, -0.306444, 1.0]], ['2, k, 12', [-0.0630704, -0.390297, 1.0]], ['2, k, 13', [-0.1199, -0.71978, 1.0]], ['2, k, 14', [-0.156968, -1.10764, 1.0]], ['2, k, 15', [-0.161652, -1.18897, 1.0]], ['2, k, 16', [0.0511258, -0.389425, 1.0]], ['2, k, 17', [0.100115, -0.646634, 1.0]], ['2, k, 18', [0.109179, -0.954669, 1.0]], ['2, k, 19', [0.185064, -0.939358, 1.0]], ['2, k, 20', [-0.0204202, 0.111289, 1.0]], ['2, k, 21', [-0.231729, -0.302152, 1.0]], ['2, k, 22', [-0.278395, -0.23372, 1.0]], ['2, k, 23', [0.203326, -0.353912, 1.0]], ['2, k, 24', [0.169478, -0.308804, 1.0]]]
[['2, k, 0', [-0.00602275, -0.393179, 1.0]], ['2, k, 1', [-0.0140815, -0.103003, 1.0]], ['2, k, 2', [-0.0222058, 0.182305, 1.0]], ['2, k, 3', [-0.0129976, 0.32494, 1.0]], ['2, k, 4', [-0.169936, 0.0964483, 1.0]], ['2, k, 5', [-0.242311, -0.0346152, 1.0]], ['2, k, 6', [-0.236811, -0.168194, 1.0]], ['2, k, 7', [-0.244772, -0.216689, 1.0]], ['2, k, 8', [0.132559, 0.0714919, 1.0]], ['2, k, 9', [0.212536, -0.0658704, 1.0]], ['2, k, 10', [0.218651, -0.207202, 1.0]], ['2, k, 11', [0.209925, -0.270096, 1.0]], ['2, k, 12', [-0.0630974, -0.389632, 1.0]], ['2, k, 13', [-0.120382, -0.719843, 1.0]], ['2, k, 14', [-0.157586, -1.10993, 1.0]], ['2, k, 15', [-0.161156, -1.19069, 1.0]], ['2, k, 16', [0.0512589, -0.388814, 1.0]], ['2, k, 17', [0.101082, -0.645924, 1.0]], ['2, k, 18', [0.109073, -0.95429, 1.0]], ['2, k, 19', [0.189788, -0.943877, 1.0]], ['2, k, 20', [-0.0201907, 0.11163, 1.0]], ['2, k, 21', [-0.23566, -0.26579, 1.0]], ['2, k, 22', [-0.281211, -0.226596, 1.0]], ['2, k, 23', [0.2005, -0.318289, 1.0]], ['2, k, 24', [0.17174, -0.278158, 1.0]]]
[['2, k, 0', [-0.00643947, -0.392164, 1.0]], ['2, k, 1', [-0.0141653, -0.102145, 1.0]], ['2, k, 2', [-0.0218912, 0.183062, 1.0]], ['2, k, 3', [-0.0134063, 0.325643, 1.0]], ['2, k, 4', [-0.167745, 0.100119, 1.0]], ['2, k, 5', [-0.24049, -0.0258192, 1.0]], ['2, k, 6', [-0.233, -0.111272, 1.0]], ['2, k, 7', [-0.240132, -0.182498, 1.0]], ['2, k, 8', [0.132477, 0.0718686, 1.0]], ['2, k, 9', [0.213602, -0.0528897, 1.0]], ['2, k, 10', [0.217398, -0.188829, 1.0]], ['2, k, 11', [0.210841, -0.234979, 1.0]], ['2, k, 12', [-0.0635874, -0.388217, 1.0]], ['2, k, 13', [-0.120365, -0.719554, 1.0]], ['2, k, 14', [-0.157669, -1.11072, 1.0]], ['2, k, 15', [-0.161298, -1.19139, 1.0]], ['2, k, 16', [0.0508724, -0.38809, 1.0]], ['2, k, 17', [0.100991, -0.645299, 1.0]], ['2, k, 18', [0.10963, -0.953289, 1.0]], ['2, k, 19', [0.190052, -0.948733, 1.0]], ['2, k, 20', [-0.0199853, 0.112412, 1.0]], ['2, k, 21', [-0.229382, -0.223307, 1.0]], ['2, k, 22', [-0.275469, -0.182439, 1.0]], ['2, k, 23', [0.213911, -0.28076, 1.0]], ['2, k, 24', [0.170626, -0.240961, 1.0]]]
[['2, k, 0', [-0.00677677, -0.390945, 1.0]], ['2, k, 1', [-0.0145379, -0.100868, 1.0]], ['2, k, 2', [-0.0222537, 0.184348, 1.0]], ['2, k, 3', [-0.0134333, 0.326675, 1.0]], ['2, k, 4', [-0.165283, 0.101623, 1.0]], ['2, k, 5', [-0.236659, 0.000670617, 1.0]], ['2, k, 6', [-0.23128, -0.0878195, 1.0]], ['2, k, 7', [-0.238444, -0.142485, 1.0]], ['2, k, 8', [0.132795, 0.0722773, 1.0]], ['2, k, 9', [0.213264, -0.0353187, 1.0]], ['2, k, 10', [0.208642, -0.128648, 1.0]], ['2, k, 11', [0.210881, -0.19959, 1.0]], ['2, k, 12', [-0.0637799, -0.387377, 1.0]], ['2, k, 13', [-0.120559, -0.719208, 1.0]], ['2, k, 14', [-0.157523, -1.11106, 1.0]], ['2, k, 15', [-0.161531, -1.19175, 1.0]], ['2, k, 16', [0.0503624, -0.386486, 1.0]], ['2, k, 17', [0.100732, -0.643835, 1.0]], ['2, k, 18', [0.110097, -0.951578, 1.0]], ['2, k, 19', [0.191145, -0.954622, 1.0]], ['2, k, 20', [-0.0203532, 0.113704, 1.0]], ['2, k, 21', [-0.239963, -0.179952, 1.0]], ['2, k, 22', [-0.275569, -0.129633, 1.0]], ['2, k, 23', [0.207646, -0.246285, 1.0]], ['2, k, 24', [0.174028, -0.207602, 1.0]]]
[['2, k, 0', [-0.00686672, -0.390606, 1.0]], ['2, k, 1', [-0.0152973, -0.100369, 1.0]], ['2, k, 2', [-0.0240705, 0.185062, 1.0]], ['2, k, 3', [-0.0136156, 0.327666, 1.0]], ['2, k, 4', [-0.163128, 0.104273, 1.0]], ['2, k, 5', [-0.23018, 0.0183562, 1.0]], ['2, k, 6', [-0.226311, -0.0709055, 1.0]], ['2, k, 7', [-0.233615, -0.112567, 1.0]], ['2, k, 8', [0.1329, 0.0725451, 1.0]], ['2, k, 9', [0.207485, -0.025918, 1.0]], ['2, k, 10', [0.219902, -0.0982947, 1.0]], ['2, k, 11', [0.20884, -0.169912, 1.0]], ['2, k, 12', [-0.063899, -0.386926, 1.0]], ['2, k, 13', [-0.120886, -0.719545, 1.0]], ['2, k, 14', [-0.157859, -1.11114, 1.0]], ['2, k, 15', [-0.161315, -1.19192, 1.0]], ['2, k, 16', [0.0503019, -0.386269, 1.0]], ['2, k, 17', [0.100926, -0.643438, 1.0]], ['2, k, 18', [0.109694, -0.950614, 1.0]], ['2, k, 19', [0.19045, -0.956453, 1.0]], ['2, k, 20', [-0.0218649, 0.114361, 1.0]], ['2, k, 21', [-0.235053, -0.145649, 1.0]], ['2, k, 22', [-0.272399, -0.0965592, 1.0]], ['2, k, 23', [0.210159, -0.209846, 1.0]], ['2, k, 24', [0.170388, -0.177547, 1.0]]]
