[[0, -0.105413, -0.893789, 2.56936, 1.0], [1, -0.0816465, -0.597425, 2.5265, 1.0], [2, -0.0579253, -0.304022, 2.47015, 1.0], [3, -0.0386188, -0.160284, 2.44199, 1.0], [4, -0.246985, -0.370851, 2.45839, 1.0], [5, -0.334698, -0.523862, 2.48032, 1.0], [6, -0.370699, -0.761493, 2.42077, 1.0], [7, -0.383567, -0.833677, 2.40627, 1.0], [8, 0.119746, -0.398737, 2.47217, 1.0], [9, 0.217932, -0.618155, 2.50548, 1.0], [10, 0.219928, -0.807304, 2.45491, 1.0], [11, 0.208346, -0.858615, 2.42837, 1.0], [12, -0.187496, -0.875943, 2.53934, 1.0], [13, -0.279153, -1.17103, 2.45379, 1.0], [14, -0.231043, -1.64349, 2.56644, 1.0], [15, -0.139089, -1.65491, 2.51526, 1.0], [16, -0.0206192, -0.888727, 2.53353, 1.0], [17, 0.00408335, -1.19828, 2.45958, 1.0], [18, -0.044316, -1.66436, 2.59263, 1.0], [19, -0.111468, -1.71534, 2.56437, 1.0], [20, -0.0638605, -0.377009, 2.48665, 1.0], [21, -0.441335, -0.843017, 2.38504, 1.0], [22, -0.325719, -0.829501, 2.38427, 1.0], [23, 0.19136, -0.902469, 2.38723, 1.0], [24, 0.255773, -0.877802, 2.3955, 1.0]]
[[0, -0.128477, -0.80298, 2.50449, 1.0], [1, -0.126947, -0.546221, 2.49116, 1.0], [2, -0.124342, -0.288287, 2.46412, 1.0], [3, -0.140035, -0.132018, 2.44527, 1.0], [4, -0.290789, -0.33438, 2.43477, 1.0], [5, -0.4662, -0.33532, 2.34253, 1.0], [6, -0.489817, -0.269049, 2.10183, 1.0], [7, -0.512519, -0.24365, 2.03461, 1.0], [8, 0.0464069, -0.295466, 2.4378, 1.0], [9, 0.183669, -0.191581, 2.35118, 1.0], [10, 0.145477, -0.124345, 2.10701, 1.0], [11, 0.139043, -0.0632011, 2.05059, 1.0], [12, -0.210119, -0.795037, 2.47466, 1.0], [13, -0.228647, -1.15009, 2.4843, 1.0], [14, -0.224083, -1.44105, 2.54429, 1.0], [15, -0.208013, -1.51511, 2.49007, 1.0], [16, -0.0437217, -0.790997, 2.47237, 1.0], [17, -0.015891, -1.13602, 2.48434, 1.0], [18, -0.0313266, -1.44186, 2.54471, 1.0], [19, -0.0338867, -1.49201, 2.42756, 1.0], [20, -0.124871, -0.352866, 2.47323, 1.0], [21, -0.507986, -0.234543, 2.00255, 1.0], [22, -0.42921, -0.216121, 2.00956, 1.0], [23, 0.122002, -0.055815, 2.02346, 1.0], [24, 0.193096, -0.0405074, 2.02229, 1.0]]
[[0, -0.128102, -0.800339, 2.5032, 1.0], [1, -0.127491, -0.544714, 2.49035, 1.0], [2, -0.125557, -0.288099, 2.46384, 1.0], [3, -0.143224, -0.131798, 2.44476, 1.0], [4, -0.295654, -0.325974, 2.43504, 1.0], [5, -0.468654, -0.335945, 2.34245, 1.0], [6, -0.508038, -0.27761, 2.11494, 1.0], [7, -0.517238, -0.247325, 2.03546, 1.0], [8, 0.0454073, -0.294859, 2.43749, 1.0], [9, 0.183544, -0.172267, 2.3546, 1.0], [10, 0.115157, -0.0890794, 2.12243, 1.0], [11, 0.129995, -0.0502059, 2.0516, 1.0], [12, -0.21003, -0.792624, 2.47333, 1.0], [13, -0.228459, -1.15011, 2.48424, 1.0], [14, -0.224252, -1.43915, 2.54272, 1.0], [15, -0.207828, -1.51384, 2.49087, 1.0], [16, -0.0430373, -0.788214, 2.47116, 1.0], [17, -0.015893, -1.13448, 2.48349, 1.0], [18, -0.0313414, -1.44185, 2.54471, 1.0], [19, -0.0340505, -1.49214, 2.42767, 1.0], [20, -0.125925, -0.352351, 2.47283, 1.0], [21, -0.51013, -0.237706, 2.00504, 1.0], [22, -0.433151, -0.219147, 2.00906, 1.0], [23, 0.114267, -0.044124, 2.02558, 1.0], [24, 0.180873, -0.0417758, 2.04221, 1.0]]
[[0, -0.127679, -0.79829, 2.50271, 1.0], [1, -0.127191, -0.544219, 2.49017, 1.0], [2, -0.125272, -0.288581, 2.46388, 1.0], [3, -0.144553, -0.131367, 2.44534, 1.0], [4, -0.295688, -0.325981, 2.43558, 1.0], [5, -0.470215, -0.337089, 2.34337, 1.0], [6, -0.538589, -0.322366, 2.16566, 1.0], [7, -0.524501, -0.255379, 2.03899, 1.0], [8, 0.0448344, -0.293718, 2.43785, 1.0], [9, 0.18257, -0.171049, 2.35267, 1.0], [10, 0.137197, -0.0763232, 2.11929, 1.0], [11, 0.126736, -0.0363089, 2.05569, 1.0], [12, -0.209752, -0.791148, 2.47319, 1.0], [13, -0.228596, -1.15013, 2.48405, 1.0], [14, -0.224263, -1.43907, 2.54265, 1.0], [15, -0.209109, -1.51363, 2.48966, 1.0], [16, -0.042439, -0.78556, 2.47024, 1.0], [17, -0.0157923, -1.1312, 2.48253, 1.0], [18, -0.031258, -1.44171, 2.54474, 1.0], [19, -0.0340314, -1.49207, 2.42775, 1.0], [20, -0.12577, -0.352469, 2.47281, 1.0], [21, -0.507467, -0.242557, 2.00857, 1.0], [22, -0.448782, -0.229212, 2.01258, 1.0], [23, 0.102204, -0.0307609, 2.02886, 1.0], [24, 0.178068, -0.00913519, 2.02762, 1.0]]
[[0, -0.126954, -0.797125, 2.50208, 1.0], [1, -0.126811, -0.543471, 2.48992, 1.0], [2, -0.125245, -0.288569, 2.46393, 1.0], [3, -0.148169, -0.130846, 2.44663, 1.0], [4, -0.295654, -0.326042, 2.43586, 1.0], [5, -0.471339, -0.338737, 2.34349, 1.0], [6, -0.494894, -0.271937, 2.10273, 1.0], [7, -0.519603, -0.262115, 2.04058, 1.0], [8, 0.0440821, -0.292391, 2.43783, 1.0], [9, 0.180612, -0.160695, 2.35226, 1.0], [10, 0.138288, -0.0679021, 2.11751, 1.0], [11, 0.117904, -0.024843, 2.05919, 1.0], [12, -0.209339, -0.790552, 2.47275, 1.0], [13, -0.228784, -1.15054, 2.48399, 1.0], [14, -0.224617, -1.43886, 2.54196, 1.0], [15, -0.189727, -1.5112, 2.50202, 1.0], [16, -0.0413488, -0.783725, 2.46942, 1.0], [17, -0.0158649, -1.13005, 2.48211, 1.0], [18, -0.0315923, -1.44185, 2.54477, 1.0], [19, -0.0345388, -1.49225, 2.42782, 1.0], [20, -0.125713, -0.352376, 2.47283, 1.0], [21, -0.521642, -0.255386, 2.00915, 1.0], [22, -0.43622, -0.226004, 2.01284, 1.0], [23, 0.0954974, -0.017767, 2.03329, 1.0], [24, 0.164752, 0.00308406, 2.02871, 1.0]]
[[0, -0.126231, -0.79586, 2.50136, 1.0], [1, -0.126779, -0.543397, 2.48976, 1.0], [2, -0.125918, -0.29011, 2.46399, 1.0], [3, -0.152429, -0.130753, 2.44649, 1.0], [4, -0.295817, -0.326167, 2.43647, 1.0], [5, -0.473172, -0.343388, 2.34632, 1.0], [6, -0.531936, -0.323999, 2.12757, 1.0], [7, -0.527949, -0.270455, 2.04305, 1.0], [8, 0.0423787, -0.291213, 2.43782, 1.0], [9, 0.177451, -0.149481, 2.35438, 1.0], [10, 0.161573, -0.0602433, 2.11498, 1.0], [11, 0.111013, -0.0145214, 2.06411, 1.0], [12, -0.208818, -0.789669, 2.47214, 1.0], [13, -0.228699, -1.14852, 2.48349, 1.0], [14, -0.224846, -1.44008, 2.54329, 1.0], [15, -0.193228, -1.51219, 2.49591, 1.0], [16, -0.0404508, -0.782142, 2.46865, 1.0], [17, -0.0157171, -1.12885, 2.48139, 1.0], [18, -0.0316998, -1.44159, 2.54479, 1.0], [19, -0.0349388, -1.49213, 2.42795, 1.0], [20, -0.126045, -0.353078, 2.47275, 1.0], [21, -0.515817, -0.260535, 2.01284, 1.0], [22, -0.449426, -0.238488, 2.01767, 1.0], [23, 0.0855725, -0.00670734, 2.03693, 1.0], [24, 0.153403, 0.0158657, 2.03614, 1.0]]
[[0, -0.125316, -0.794591, 2.50077, 1.0], [1, -0.125971, -0.541974, 2.48913, 1.0], [2, -0.125588, -0.289566, 2.4638, 1.0], [3, -0.155523, -0.132182, 2.44639, 1.0], [4, -0.295858, -0.32698, 2.43716, 1.0], [5, -0.474814, -0.349071, 2.34766, 1.0], [6, -0.501203, -0.2849, 2.10667, 1.0], [7, -0.524673, -0.27798, 2.04706, 1.0], [8, 0.0419546, -0.293845, 2.43779, 1.0], [9, 0.166781, -0.135433, 2.35572, 1.0], [10, 0.122961, -0.0387404, 2.12685, 1.0], [11, 0.0971153, -0.00678315, 2.06533, 1.0], [12, -0.208177, -0.788708, 2.47149, 1.0], [13, -0.228412, -1.14567, 2.48303, 1.0], [14, -0.224931, -1.43929, 2.54271, 1.0], [15, -0.193677, -1.51225, 2.49884, 1.0], [16, -0.0392661, -0.780612, 2.46816, 1.0], [17, -0.0153273, -1.12729, 2.48032, 1.0], [18, -0.0321474, -1.44237, 2.5451, 1.0], [19, -0.0357713, -1.49312, 2.42844, 1.0], [20, -0.125648, -0.352371, 2.47247, 1.0], [21, -0.52947, -0.271463, 2.01325, 1.0], [22, -0.438999, -0.236467, 2.02424, 1.0], [23, 0.0725007, -0.000889211, 2.03816, 1.0], [24, 0.139702, 0.0249333, 2.03813, 1.0]]
[[0, -0.12378, -0.79292, 2.49999, 1.0], [1, -0.125561, -0.541317, 2.48883, 1.0], [2, -0.12561, -0.289563, 2.46381, 1.0], [3, -0.158468, -0.132833, 2.4468, 1.0], [4, -0.296104, -0.327918, 2.43816, 1.0], [5, -0.476849, -0.356764, 2.35194, 1.0], [6, -0.502782, -0.292165, 2.11088, 1.0], [7, -0.528653, -0.288575, 2.04925, 1.0], [8, 0.0359403, -0.289144, 2.43625, 1.0], [9, 0.16881, -0.135824, 2.34852, 1.0], [10, 0.116217, -0.0313728, 2.12103, 1.0], [11, 0.0895661, -0.00147238, 2.06972, 1.0], [12, -0.206783, -0.787511, 2.47055, 1.0], [13, -0.228335, -1.14466, 2.48282, 1.0], [14, -0.225285, -1.44144, 2.54363, 1.0], [15, -0.201423, -1.51631, 2.49896, 1.0], [16, -0.0376309, -0.778488, 2.46757, 1.0], [17, -0.0149508, -1.12692, 2.48005, 1.0], [18, -0.0324021, -1.44247, 2.54548, 1.0], [19, -0.0134787, -1.51859, 2.50477, 1.0], [20, -0.125651, -0.352332, 2.47246, 1.0], [21, -0.532008, -0.284349, 2.01843, 1.0], [22, -0.442847, -0.245244, 2.02661, 1.0], [23, 0.0667225, 0.00857534, 2.04021, 1.0], [24, 0.127503, 0.0332484, 2.03873, 1.0]]
[[0, -0.123091, -0.792298, 2.49942, 1.0], [1, -0.125587, -0.54121, 2.48868, 1.0], [2, -0.126565, -0.290095, 2.46388, 1.0], [3, -0.162077, -0.13352, 2.44713, 1.0], [4, -0.296464, -0.328482, 2.43885, 1.0], [5, -0.479907, -0.363925, 2.35415, 1.0], [6, -0.524783, -0.320786, 2.12827, 1.0], [7, -0.537686, -0.300196, 2.05163, 1.0], [8, 0.0360125, -0.290967, 2.43672, 1.0], [9, 0.168624, -0.135626, 2.34807, 1.0], [10, 0.112612, -0.0287207, 2.12259, 1.0], [11, 0.0803885, 0.00222206, 2.07086, 1.0], [12, -0.206395, -0.787129, 2.47027, 1.0], [13, -0.228069, -1.14171, 2.48203, 1.0], [14, -0.225184, -1.43961, 2.5417, 1.0], [15, -0.223602, -1.49022, 2.42489, 1.0], [16, -0.0366022, -0.777637, 2.46663, 1.0], [17, -0.0145226, -1.12638, 2.4795, 1.0], [18, -0.0325533, -1.44268, 2.5456, 1.0], [19, -0.0374429, -1.49364, 2.42916, 1.0], [20, -0.126199, -0.352566, 2.4724, 1.0], [21, -0.536587, -0.294764, 2.01776, 1.0], [22, -0.454408, -0.256437, 2.02844, 1.0], [23, 0.0640026, 0.0167302, 2.04191, 1.0], [24, 0.114087, 0.0336078, 2.0331, 1.0]]
[[0, -0.121935, -0.79123, 2.49864, 1.0], [1, -0.125313, -0.540433, 2.4883, 1.0], [2, -0.126806, -0.289832, 2.46391, 1.0], [3, -0.165276, -0.13402, 2.44663, 1.0], [4, -0.296488, -0.330052, 2.43946, 1.0], [5, -0.481508, -0.368432, 2.35522, 1.0], [6, -0.524298, -0.322547, 2.12901, 1.0], [7, -0.54064, -0.308959, 2.05487, 1.0], [8, 0.0345947, -0.290337, 2.43665, 1.0], [9, 0.156482, -0.120354, 2.32315, 1.0], [10, 0.108741, -0.0273733, 2.12325, 1.0], [11, 0.0679956, 0.00534732, 2.06976, 1.0], [12, -0.205604, -0.786603, 2.4698, 1.0], [13, -0.227919, -1.14118, 2.48198, 1.0], [14, -0.225368, -1.44036, 2.54214, 1.0], [15, -0.202297, -1.51503, 2.49612, 1.0], [16, -0.0351003, -0.775949, 2.46549, 1.0], [17, -0.0133568, -1.12304, 2.47854, 1.0], [18, -0.0323649, -1.44266, 2.54542, 1.0], [19, -0.0377076, -1.49351, 2.4291, 1.0], [20, -0.126358, -0.352248, 2.47236, 1.0], [21, -0.543452, -0.306318, 2.01937, 1.0], [22, -0.455407, -0.264063, 2.0325, 1.0], [23, 0.0424016, 0.0150193, 2.04206, 1.0], [24, 0.104109, 0.0392083, 2.0344, 1.0]]
[[0, -0.121357, -0.790168, 2.49787, 1.0], [1, -0.12525, -0.539795, 2.48794, 1.0], [2, -0.127078, -0.289697, 2.46394, 1.0], [3, -0.168816, -0.135674, 2.44674, 1.0], [4, -0.296872, -0.331143, 2.44044, 1.0], [5, -0.482216, -0.375003, 2.35883, 1.0], [6, -0.524473, -0.326817, 2.13196, 1.0], [7, -0.541632, -0.31661, 2.06004, 1.0], [8, 0.0331929, -0.289894, 2.43675, 1.0], [9, 0.154807, -0.118598, 2.32102, 1.0], [10, 0.101957, -0.0272502, 2.12498, 1.0], [11, 0.0591326, 0.00637076, 2.06899, 1.0], [12, -0.205191, -0.785888, 2.46941, 1.0], [13, -0.227755, -1.1404, 2.48136, 1.0], [14, -0.225699, -1.44055, 2.54242, 1.0], [15, -0.199572, -1.51432, 2.49615, 1.0], [16, -0.0343935, -0.774595, 2.46429, 1.0], [17, -0.0127432, -1.12158, 2.47807, 1.0], [18, -0.0324134, -1.4426, 2.5455, 1.0], [19, -0.012926, -1.51825, 2.50382, 1.0], [20, -0.126564, -0.352043, 2.47231, 1.0], [21, -0.548472, -0.31984, 2.02571, 1.0], [22, -0.456848, -0.268912, 2.039, 1.0], [23, 0.0336515, 0.0180919, 2.04217, 1.0], [24, 0.0889684, 0.0401976, 2.03369, 1.0]]
[[0, -0.121, -0.789598, 2.49765, 1.0], [1, -0.125284, -0.539013, 2.48773, 1.0], [2, -0.127751, -0.288991, 2.46399, 1.0], [3, -0.173869, -0.13796, 2.44813, 1.0], [4, -0.297428, -0.332036, 2.44139, 1.0], [5, -0.481914, -0.378078, 2.36063, 1.0], [6, -0.524851, -0.331821, 2.13561, 1.0], [7, -0.544332, -0.323684, 2.06178, 1.0], [8, 0.0315192, -0.289204, 2.43667, 1.0], [9, 0.151108, -0.11514, 2.31561, 1.0], [10, 0.0944773, -0.0260635, 2.12655, 1.0], [11, 0.0493499, 0.00700689, 2.06791, 1.0], [12, -0.204978, -0.785606, 2.46953, 1.0], [13, -0.227381, -1.13886, 2.4814, 1.0], [14, -0.225621, -1.44026, 2.54212, 1.0], [15, -0.200589, -1.51442, 2.49674, 1.0], [16, -0.0338126, -0.773569, 2.46343, 1.0], [17, -0.0124639, -1.12109, 2.47805, 1.0], [18, -0.0317551, -1.44179, 2.54482, 1.0], [19, -0.00472326, -1.51378, 2.49501, 1.0], [20, -0.12708, -0.351315, 2.47227, 1.0], [21, -0.55246, -0.326574, 2.03095, 1.0], [22, -0.457171, -0.273253, 2.0401, 1.0], [23, 0.0215378, 0.0153781, 2.03701, 1.0], [24, 0.0775601, 0.0373781, 2.0258, 1.0]]
[[0, -0.120553, -0.789176, 2.49724, 1.0], [1, -0.125285, -0.538783, 2.48755, 1.0], [2, -0.128196, -0.288952, 2.46401, 1.0], [3, -0.176994, -0.139918, 2.44916, 1.0], [4, -0.298251, -0.332956, 2.44239, 1.0], [5, -0.483417, -0.38214, 2.36345, 1.0], [6, -0.527085, -0.340614, 2.13909, 1.0], [7, -0.550481, -0.332189, 2.06636, 1.0], [8, 0.02997, -0.289143, 2.4366, 1.0], [9, 0.146042, -0.113644, 2.3126, 1.0], [10, 0.0906522, -0.0244204, 2.12436, 1.0], [11, 0.0429804, 0.0087795, 2.06506, 1.0], [12, -0.204814, -0.785482, 2.46958, 1.0], [13, -0.226773, -1.13743, 2.48144, 1.0], [14, -0.225398, -1.43814, 2.54106, 1.0], [15, -0.225523, -1.48834, 2.42445, 1.0], [16, -0.032947, -0.772709, 2.4621, 1.0], [17, -0.0122011, -1.12065, 2.47783, 1.0], [18, -0.0321025, -1.44238, 2.54538, 1.0], [19, -0.00641129, -1.51505, 2.49695, 1.0], [20, -0.127371, -0.351223, 2.47223, 1.0], [21, -0.554497, -0.331057, 2.03231, 1.0], [22, -0.464254, -0.282294, 2.04286, 1.0], [23, 0.0176723, 0.0189504, 2.03709, 1.0], [24, 0.0734038, 0.048505, 2.03589, 1.0]]
[[0, -0.119945, -0.787932, 2.49666, 1.0], [1, -0.125268, -0.538342, 2.48731, 1.0], [2, -0.128552, -0.288994, 2.46404, 1.0], [3, -0.179878, -0.141113, 2.44887, 1.0], [4, -0.299795, -0.334438, 2.44317, 1.0], [5, -0.485567, -0.388344, 2.36685, 1.0], [6, -0.536723, -0.356237, 2.146, 1.0], [7, -0.557544, -0.342877, 2.07216, 1.0], [8, 0.0184788, -0.286286, 2.43333, 1.0], [9, 0.142238, -0.112148, 2.30784, 1.0], [10, 0.0834583, -0.0228843, 2.12274, 1.0], [11, 0.0338843, 0.00792227, 2.06222, 1.0], [12, -0.204135, -0.784561, 2.46925, 1.0], [13, -0.226438, -1.13621, 2.48146, 1.0], [14, -0.225687, -1.43683, 2.5404, 1.0], [15, -0.195831, -1.51002, 2.49743, 1.0], [16, -0.0325556, -0.771352, 2.46144, 1.0], [17, -0.0114588, -1.11857, 2.477, 1.0], [18, -0.0322225, -1.44251, 2.54548, 1.0], [19, -0.00736027, -1.51537, 2.49703, 1.0], [20, -0.127603, -0.351165, 2.47219, 1.0], [21, -0.5657, -0.345634, 2.03678, 1.0], [22, -0.475055, -0.292104, 2.04633, 1.0], [23, 0.012614, 0.020036, 2.03471, 1.0], [24, 0.0643913, 0.0423687, 2.02517, 1.0]]
[[0, -0.119478, -0.787269, 2.49599, 1.0], [1, -0.125401, -0.537999, 2.48702, 1.0], [2, -0.129566, -0.288988, 2.46407, 1.0], [3, -0.183729, -0.142972, 2.45064, 1.0], [4, -0.300107, -0.335445, 2.44377, 1.0], [5, -0.485668, -0.392344, 2.36995, 1.0], [6, -0.537218, -0.358777, 2.14841, 1.0], [7, -0.558659, -0.348432, 2.07419, 1.0], [8, 0.0118966, -0.285194, 2.43136, 1.0], [9, 0.137521, -0.109196, 2.30201, 1.0], [10, 0.0770197, -0.0205515, 2.12146, 1.0], [11, 0.0263097, 0.00677379, 2.06125, 1.0], [12, -0.203806, -0.784205, 2.46899, 1.0], [13, -0.225914, -1.13425, 2.48068, 1.0], [14, -0.225757, -1.43724, 2.54046, 1.0], [15, -0.228702, -1.48729, 2.42391, 1.0], [16, -0.0320343, -0.77045, 2.46041, 1.0], [17, -0.0113023, -1.11749, 2.47618, 1.0], [18, -0.0320817, -1.44255, 2.54546, 1.0], [19, -0.00637949, -1.51455, 2.49453, 1.0], [20, -0.128324, -0.351039, 2.47211, 1.0], [21, -0.565196, -0.35373, 2.04122, 1.0], [22, -0.474538, -0.29629, 2.04935, 1.0], [23, -0.000878723, 0.0173718, 2.03315, 1.0], [24, 0.0549183, 0.0394457, 2.01767, 1.0]]
[[0, -0.119281, -0.786053, 2.49532, 1.0], [1, -0.127311, -0.535923, 2.48611, 1.0], [2, -0.136371, -0.286152, 2.4634, 1.0], [3, -0.188132, -0.142253, 2.45159, 1.0], [4, -0.301724, -0.336237, 2.44461, 1.0], [5, -0.48586, -0.396033, 2.37307, 1.0], [6, -0.5405, -0.36586, 2.15185, 1.0], [7, -0.565424, -0.358482, 2.07776, 1.0], [8, 0.0138361, -0.285354, 2.43195, 1.0], [9, 0.134712, -0.109355, 2.29965, 1.0], [10, 0.0740434, -0.0202435, 2.12048, 1.0], [11, 0.0211735, 0.00574628, 2.06147, 1.0], [12, -0.203613, -0.783104, 2.4688, 1.0], [13, -0.22535, -1.13239, 2.48048, 1.0], [14, -0.225585, -1.43703, 2.54037, 1.0], [15, -0.228637, -1.48698, 2.42376, 1.0], [16, -0.0318659, -0.769218, 2.4593, 1.0], [17, -0.0110373, -1.11703, 2.47616, 1.0], [18, -0.0321051, -1.44257, 2.54545, 1.0], [19, -0.00424819, -1.51349, 2.49301, 1.0], [20, -0.133788, -0.348316, 2.47129, 1.0], [21, -0.570573, -0.361076, 2.04218, 1.0], [22, -0.482307, -0.306813, 2.05383, 1.0], [23, -0.00589836, 0.0166023, 2.03268, 1.0], [24, 0.044124, 0.0434349, 2.0223, 1.0]]
[[0, -0.119283, -0.785199, 2.49486, 1.0], [1, -0.128383, -0.534845, 2.48561, 1.0], [2, -0.138517, -0.285386, 2.46317, 1.0], [3, -0.190971, -0.141067, 2.45069, 1.0], [4, -0.304306, -0.337286, 2.44567, 1.0], [5, -0.486072, -0.399206, 2.3748, 1.0], [6, -0.551188, -0.376505, 2.12808, 1.0], [7, -0.567651, -0.367029, 2.08004, 1.0], [8, 0.0145819, -0.285613, 2.43226, 1.0], [9, 0.130907, -0.10811, 2.29776, 1.0], [10, 0.0634543, -0.0193283, 2.1159, 1.0], [11, 0.00795218, 0.00392839, 2.05699, 1.0], [12, -0.203659, -0.782414, 2.46869, 1.0], [13, -0.224947, -1.13143, 2.48065, 1.0], [14, -0.225552, -1.43732, 2.5406, 1.0], [15, -0.228901, -1.4872, 2.42396, 1.0], [16, -0.031823, -0.768261, 2.4585, 1.0], [17, -0.0107252, -1.11525, 2.47535, 1.0], [18, -0.0322996, -1.44291, 2.5456, 1.0], [19, -0.00276702, -1.51309, 2.49253, 1.0], [20, -0.135776, -0.347433, 2.47097, 1.0], [21, -0.572627, -0.370383, 2.04964, 1.0], [22, -0.483131, -0.312948, 2.05744, 1.0], [23, -0.0187342, 0.0136038, 2.03122, 1.0], [24, 0.034593, 0.039434, 2.01656, 1.0]]
[[0, -0.119145, -0.783717, 2.49437, 1.0], [1, -0.129217, -0.533847, 2.48523, 1.0], [2, -0.140165, -0.285026, 2.46302, 1.0], [3, -0.193049, -0.142086, 2.45031, 1.0], [4, -0.314548, -0.338265, 2.44995, 1.0], [5, -0.471172, -0.417564, 2.38808, 1.0], [6, -0.551366, -0.395342, 2.16099, 1.0], [7, -0.57025, -0.376541, 2.08235, 1.0], [8, 0.0148983, -0.281494, 2.43315, 1.0], [9, 0.125323, -0.102503, 2.28606, 1.0], [10, 0.0581257, -0.0258974, 2.10917, 1.0], [11, 0.00192139, 0.00180918, 2.05706, 1.0], [12, -0.203362, -0.781411, 2.46825, 1.0], [13, -0.224609, -1.13049, 2.48078, 1.0], [14, -0.225556, -1.43675, 2.54021, 1.0], [15, -0.22999, -1.48644, 2.4235, 1.0], [16, -0.0319276, -0.766323, 2.45809, 1.0], [17, -0.0107784, -1.11469, 2.4752, 1.0], [18, -0.0323611, -1.44289, 2.54566, 1.0], [19, -0.00413176, -1.5142, 2.49509, 1.0], [20, -0.137266, -0.346903, 2.47076, 1.0], [21, -0.579484, -0.383641, 2.05332, 1.0], [22, -0.489562, -0.323158, 2.06122, 1.0], [23, -0.0295473, 0.00847973, 2.03045, 1.0], [24, 0.0262772, 0.0366393, 2.01492, 1.0]]
[[0, -0.1191, -0.782501, 2.49382, 1.0], [1, -0.129952, -0.532978, 2.48469, 1.0], [2, -0.14145, -0.284718, 2.46258, 1.0], [3, -0.195583, -0.142019, 2.45087, 1.0], [4, -0.317452, -0.339695, 2.45069, 1.0], [5, -0.475703, -0.416353, 2.38749, 1.0], [6, -0.551379, -0.395649, 2.161, 1.0], [7, -0.573617, -0.383609, 2.08638, 1.0], [8, 0.0132164, -0.27996, 2.43263, 1.0], [9, 0.123273, -0.102968, 2.28634, 1.0], [10, 0.055585, -0.0271206, 2.10749, 1.0], [11, -0.0024854, -0.000256054, 2.05288, 1.0], [12, -0.203179, -0.780418, 2.46785, 1.0], [13, -0.224595, -1.12864, 2.48095, 1.0], [14, -0.224702, -1.43629, 2.54034, 1.0], [15, -0.229375, -1.48583, 2.42368, 1.0], [16, -0.032048, -0.764982, 2.45748, 1.0], [17, -0.0106956, -1.11313, 2.47463, 1.0], [18, -0.0318083, -1.44223, 2.54501, 1.0], [19, -0.000547422, -1.51168, 2.49187, 1.0], [20, -0.138461, -0.346454, 2.47029, 1.0], [21, -0.579601, -0.392292, 2.05537, 1.0], [22, -0.48925, -0.330138, 2.06056, 1.0], [23, -0.032455, 0.00727646, 2.02727, 1.0], [24, 0.0207513, 0.0366657, 2.01592, 1.0]]
[[0, -0.119099, -0.7806, 2.49363, 1.0], [1, -0.131075, -0.532194, 2.48468, 1.0], [2, -0.144373, -0.285123, 2.46298, 1.0], [3, -0.198284, -0.141347, 2.4511, 1.0], [4, -0.318954, -0.339422, 2.45166, 1.0], [5, -0.479762, -0.418403, 2.38827, 1.0], [6, -0.551584, -0.397422, 2.16178, 1.0], [7, -0.57476, -0.389421, 2.08888, 1.0], [8, 0.00962275, -0.270332, 2.43222, 1.0], [9, 0.119101, -0.105098, 2.2879, 1.0], [10, 0.0518733, -0.0283018, 2.109, 1.0], [11, -0.00882322, -0.00187739, 2.05171, 1.0], [12, -0.202739, -0.778753, 2.46791, 1.0], [13, -0.2248, -1.12792, 2.48079, 1.0], [14, -0.224847, -1.43618, 2.54039, 1.0], [15, -0.230149, -1.48573, 2.42379, 1.0], [16, -0.03255, -0.762814, 2.45706, 1.0], [17, -0.0107564, -1.11239, 2.47456, 1.0], [18, -0.0314799, -1.44178, 2.54455, 1.0], [19, -0.0430364, -1.49214, 2.429, 1.0], [20, -0.140876, -0.346474, 2.47057, 1.0], [21, -0.581925, -0.399902, 2.05446, 1.0], [22, -0.49023, -0.333411, 2.06683, 1.0], [23, -0.0388792, 0.0036712, 2.02481, 1.0], [24, 0.0163158, 0.0377643, 2.0154, 1.0]]
[[0, -0.119434, -0.779837, 2.49295, 1.0], [1, -0.131568, -0.53173, 2.48417, 1.0], [2, -0.14462, -0.285076, 2.46277, 1.0], [3, -0.201591, -0.140896, 2.45079, 1.0], [4, -0.320324, -0.339323, 2.45258, 1.0], [5, -0.480992, -0.419393, 2.38825, 1.0], [6, -0.553911, -0.403607, 2.16397, 1.0], [7, -0.576089, -0.394934, 2.08992, 1.0], [8, 0.00918194, -0.271489, 2.43182, 1.0], [9, 0.115812, -0.106087, 2.28726, 1.0], [10, 0.047896, -0.0304512, 2.10954, 1.0], [11, -0.0114421, -0.00453663, 2.05197, 1.0], [12, -0.202954, -0.778076, 2.4675, 1.0], [13, -0.224757, -1.12771, 2.48072, 1.0], [14, -0.226224, -1.43734, 2.54052, 1.0], [15, -0.232233, -1.48681, 2.42394, 1.0], [16, -0.0329886, -0.762049, 2.45616, 1.0], [17, -0.0111034, -1.11171, 2.47424, 1.0], [18, -0.0312769, -1.44166, 2.54426, 1.0], [19, -0.0431253, -1.49199, 2.42873, 1.0], [20, -0.141215, -0.346359, 2.47029, 1.0], [21, -0.584422, -0.39975, 2.05712, 1.0], [22, -0.489861, -0.336562, 2.06587, 1.0], [23, -0.0415177, 0.00589025, 2.0246, 1.0], [24, 0.00690283, 0.0310313, 2.00975, 1.0]]
