[['2, k, 0', [-0.356202, -0.221849, 1.0]], ['2, k, 1', [-0.336365, 0.0921456, 1.0]], ['2, k, 2', [-0.315093, 0.397867, 1.0]], ['2, k, 3', [-0.307496, 0.540067, 1.0]], ['2, k, 4', [-0.50897, 0.300993, 1.0]], ['2, k, 5', [-0.62624, 0.0570238, 1.0]], ['2, k, 6', [-0.656223, -0.149393, 1.0]], ['2, k, 7', [-0.633455, -0.186707, 1.0]], ['2, k, 8', [-0.132579, 0.298584, 1.0]], ['2, k, 9', [-0.0260752, 0.0653041, 1.0]], ['2, k, 10', [-0.00867443, -0.142666, 1.0]], ['2, k, 11', [-0.0303458, -0.185657, 1.0]], ['2, k, 12', [-0.437012, -0.218141, 1.0]], ['2, k, 13', [-0.467179, -0.660161, 1.0]], ['2, k, 14', [-0.484545, -1.00912, 1.0]], ['2, k, 15', [-0.501953, -1.0625, 1.0]], ['2, k, 16', [-0.265382, -0.219337, 1.0]], ['2, k, 17', [-0.277224, -0.655799, 1.0]], ['2, k, 18', [-0.284678, -1.01071, 1.0]], ['2, k, 19', [-0.250244, -1.06055, 1.0]], ['2, k, 20', [-0.320677, 0.32264, 1.0]], ['2, k, 21', [-0.620797, -0.228711, 1.0]], ['2, k, 22', [-0.537523, -0.20427, 1.0]], ['2, k, 23', [-0.0447389, -0.230538, 1.0]], ['2, k, 24', [0.0142655, -0.204372, 1.0]]]
[['2, k, 0', [-0.359647, -0.227095, 1.0]], ['2, k, 1', [-0.340814, 0.0881935, 1.0]], ['2, k, 2', [-0.320289, 0.395293, 1.0]], ['2, k, 3', [-0.311821, 0.538752, 1.0]], ['2, k, 4', [-0.503477, 0.291508, 1.0]], ['2, k, 5', [-0.642461, 0.0347796, 1.0]], ['2, k, 6', [-0.668509, -0.18552, 1.0]], ['2, k, 7', [-0.639967, -0.234472, 1.0]], ['2, k, 8', [-0.139727, 0.297036, 1.0]], ['2, k, 9', [-0.0434693, 0.0283764, 1.0]], ['2, k, 10', [-0.018206, -0.195404, 1.0]], ['2, k, 11', [-0.0316956, -0.247592, 1.0]], ['2, k, 12', [-0.440083, -0.218804, 1.0]], ['2, k, 13', [-0.470953, -0.670319, 1.0]], ['2, k, 14', [-0.487851, -1.0153, 1.0]], ['2, k, 15', [-0.499141, -1.06594, 1.0]], ['2, k, 16', [-0.26914, -0.229172, 1.0]], ['2, k, 17', [-0.279582, -0.661447, 1.0]], ['2, k, 18', [-0.285547, -1.01576, 1.0]], ['2, k, 19', [-0.251136, -1.06153, 1.0]], ['2, k, 20', [-0.325692, 0.319763, 1.0]], ['2, k, 21', [-0.615444, -0.284258, 1.0]], ['2, k, 22', [-0.546784, -0.2518, 1.0]], ['2, k, 23', [-0.0355018, -0.300945, 1.0]], ['2, k, 24', [-0.103775, -0.271353, 1.0]]]
[['2, k, 0', [-0.358841, -0.227532, 1.0]], ['2, k, 1', [-0.339674, 0.0877004, 1.0]], ['2, k, 2', [-0.318865, 0.394767, 1.0]], ['2, k, 3', [-0.311386, 0.538543, 1.0]], ['2, k, 4', [-0.503897, 0.291291, 1.0]], ['2, k, 5', [-0.644582, 0.035776, 1.0]], ['2, k, 6', [-0.673147, -0.186044, 1.0]], ['2, k, 7', [-0.648699, -0.23275, 1.0]], ['2, k, 8', [-0.1387, 0.296521, 1.0]], ['2, k, 9', [-0.0452051, 0.0225336, 1.0]], ['2, k, 10', [-0.0214937, -0.202564, 1.0]], ['2, k, 11', [-0.0360735, -0.250369, 1.0]], ['2, k, 12', [-0.439117, -0.219175, 1.0]], ['2, k, 13', [-0.470193, -0.670277, 1.0]], ['2, k, 14', [-0.488064, -1.01555, 1.0]], ['2, k, 15', [-0.499396, -1.06625, 1.0]], ['2, k, 16', [-0.26853, -0.229646, 1.0]], ['2, k, 17', [-0.278654, -0.661319, 1.0]], ['2, k, 18', [-0.288031, -1.01445, 1.0]], ['2, k, 19', [-0.250911, -1.06145, 1.0]], ['2, k, 20', [-0.324338, 0.319235, 1.0]], ['2, k, 21', [-0.618635, -0.280609, 1.0]], ['2, k, 22', [-0.558378, -0.254045, 1.0]], ['2, k, 23', [-0.0372281, -0.303854, 1.0]], ['2, k, 24', [-0.104185, -0.275578, 1.0]]]
[['2, k, 0', [-0.357865, -0.228194, 1.0]], ['2, k, 1', [-0.338484, 0.0871387, 1.0]], ['2, k, 2', [-0.317503, 0.394369, 1.0]], ['2, k, 3', [-0.31062, 0.538013, 1.0]], ['2, k, 4', [-0.504, 0.291039, 1.0]], ['2, k, 5', [-0.64683, 0.0355353, 1.0]], ['2, k, 6', [-0.673635, -0.186315, 1.0]], ['2, k, 7', [-0.650417, -0.232023, 1.0]], ['2, k, 8', [-0.1374, 0.295216, 1.0]], ['2, k, 9', [-0.0466154, 0.0218089, 1.0]], ['2, k, 10', [-0.0258219, -0.204523, 1.0]], ['2, k, 11', [-0.0409514, -0.25223, 1.0]], ['2, k, 12', [-0.437993, -0.21976, 1.0]], ['2, k, 13', [-0.46933, -0.669856, 1.0]], ['2, k, 14', [-0.488111, -1.01551, 1.0]], ['2, k, 15', [-0.499515, -1.06648, 1.0]], ['2, k, 16', [-0.267748, -0.230372, 1.0]], ['2, k, 17', [-0.277737, -0.66176, 1.0]], ['2, k, 18', [-0.287917, -1.01438, 1.0]], ['2, k, 19', [-0.25047, -1.06212, 1.0]], ['2, k, 20', [-0.323019, 0.318784, 1.0]], ['2, k, 21', [-0.620408, -0.284124, 1.0]], ['2, k, 22', [-0.557166, -0.254599, 1.0]], ['2, k, 23', [-0.0429102, -0.304638, 1.0]], ['2, k, 24', [-0.108977, -0.275915, 1.0]]]
[['2, k, 0', [-0.357016, -0.228527, 1.0]], ['2, k, 1', [-0.337817, 0.0868701, 1.0]], ['2, k, 2', [-0.317031, 0.394161, 1.0]], ['2, k, 3', [-0.31003, 0.537702, 1.0]], ['2, k, 4', [-0.504222, 0.29117, 1.0]], ['2, k, 5', [-0.647875, 0.0354804, 1.0]], ['2, k, 6', [-0.675127, -0.188104, 1.0]], ['2, k, 7', [-0.655324, -0.232649, 1.0]], ['2, k, 8', [-0.136378, 0.294681, 1.0]], ['2, k, 9', [-0.0480705, 0.0221564, 1.0]], ['2, k, 10', [-0.0291747, -0.204804, 1.0]], ['2, k, 11', [-0.0434371, -0.251352, 1.0]], ['2, k, 12', [-0.436934, -0.220158, 1.0]], ['2, k, 13', [-0.468533, -0.670608, 1.0]], ['2, k, 14', [-0.487911, -1.01557, 1.0]], ['2, k, 15', [-0.499604, -1.06656, 1.0]], ['2, k, 16', [-0.267125, -0.230614, 1.0]], ['2, k, 17', [-0.276891, -0.661472, 1.0]], ['2, k, 18', [-0.286944, -1.01422, 1.0]], ['2, k, 19', [-0.250506, -1.06187, 1.0]], ['2, k, 20', [-0.322501, 0.318557, 1.0]], ['2, k, 21', [-0.635451, -0.288481, 1.0]], ['2, k, 22', [-0.563757, -0.256279, 1.0]], ['2, k, 23', [-0.0530203, -0.304977, 1.0]], ['2, k, 24', [-0.109427, -0.27705, 1.0]]]
[['2, k, 0', [-0.356176, -0.228984, 1.0]], ['2, k, 1', [-0.337068, 0.0864504, 1.0]], ['2, k, 2', [-0.316406, 0.393784, 1.0]], ['2, k, 3', [-0.309518, 0.537492, 1.0]], ['2, k, 4', [-0.504175, 0.291436, 1.0]], ['2, k, 5', [-0.647763, 0.0361785, 1.0]], ['2, k, 6', [-0.675751, -0.187845, 1.0]], ['2, k, 7', [-0.65609, -0.232566, 1.0]], ['2, k, 8', [-0.135589, 0.293998, 1.0]], ['2, k, 9', [-0.0488745, 0.0208812, 1.0]], ['2, k, 10', [-0.0311395, -0.206395, 1.0]], ['2, k, 11', [-0.0449257, -0.252318, 1.0]], ['2, k, 12', [-0.436048, -0.220525, 1.0]], ['2, k, 13', [-0.467948, -0.670669, 1.0]], ['2, k, 14', [-0.487768, -1.01554, 1.0]], ['2, k, 15', [-0.499574, -1.06672, 1.0]], ['2, k, 16', [-0.266379, -0.231142, 1.0]], ['2, k, 17', [-0.27614, -0.661591, 1.0]], ['2, k, 18', [-0.28672, -1.01372, 1.0]], ['2, k, 19', [-0.250353, -1.06178, 1.0]], ['2, k, 20', [-0.321843, 0.318165, 1.0]], ['2, k, 21', [-0.641688, -0.289331, 1.0]], ['2, k, 22', [-0.56634, -0.258646, 1.0]], ['2, k, 23', [-0.0469989, -0.311937, 1.0]], ['2, k, 24', [-0.109933, -0.27835, 1.0]]]
[['2, k, 0', [-0.355323, -0.229122, 1.0]], ['2, k, 1', [-0.336286, 0.0863736, 1.0]], ['2, k, 2', [-0.315715, 0.393765, 1.0]], ['2, k, 3', [-0.308947, 0.537432, 1.0]], ['2, k, 4', [-0.504114, 0.291253, 1.0]], ['2, k, 5', [-0.649841, 0.0346809, 1.0]], ['2, k, 6', [-0.675481, -0.189597, 1.0]], ['2, k, 7', [-0.655905, -0.232295, 1.0]], ['2, k, 8', [-0.134735, 0.293329, 1.0]], ['2, k, 9', [-0.0491051, 0.019376, 1.0]], ['2, k, 10', [-0.0319118, -0.207983, 1.0]], ['2, k, 11', [-0.04478, -0.250699, 1.0]], ['2, k, 12', [-0.435314, -0.220814, 1.0]], ['2, k, 13', [-0.467944, -0.670723, 1.0]], ['2, k, 14', [-0.48824, -1.01569, 1.0]], ['2, k, 15', [-0.499594, -1.06679, 1.0]], ['2, k, 16', [-0.265414, -0.231096, 1.0]], ['2, k, 17', [-0.275718, -0.661533, 1.0]], ['2, k, 18', [-0.286515, -1.01377, 1.0]], ['2, k, 19', [-0.250306, -1.06181, 1.0]], ['2, k, 20', [-0.321128, 0.318129, 1.0]], ['2, k, 21', [-0.638462, -0.29119, 1.0]], ['2, k, 22', [-0.56476, -0.25717, 1.0]], ['2, k, 23', [-0.0472049, -0.310969, 1.0]], ['2, k, 24', [-0.110072, -0.278705, 1.0]]]
[['2, k, 0', [-0.354953, -0.229239, 1.0]], ['2, k, 1', [-0.335801, 0.0862969, 1.0]], ['2, k, 2', [-0.315139, 0.393716, 1.0]], ['2, k, 3', [-0.308655, 0.537373, 1.0]], ['2, k, 4', [-0.504109, 0.291387, 1.0]], ['2, k, 5', [-0.649263, 0.0343941, 1.0]], ['2, k, 6', [-0.675284, -0.189997, 1.0]], ['2, k, 7', [-0.654062, -0.232805, 1.0]], ['2, k, 8', [-0.13411, 0.292935, 1.0]], ['2, k, 9', [-0.0491915, 0.0186367, 1.0]], ['2, k, 10', [-0.031969, -0.20872, 1.0]], ['2, k, 11', [-0.0439688, -0.251773, 1.0]], ['2, k, 12', [-0.434912, -0.220881, 1.0]], ['2, k, 13', [-0.466849, -0.669167, 1.0]], ['2, k, 14', [-0.487262, -1.01488, 1.0]], ['2, k, 15', [-0.499588, -1.06652, 1.0]], ['2, k, 16', [-0.265105, -0.231256, 1.0]], ['2, k, 17', [-0.274891, -0.660891, 1.0]], ['2, k, 18', [-0.286741, -1.01334, 1.0]], ['2, k, 19', [-0.250283, -1.06179, 1.0]], ['2, k, 20', [-0.320574, 0.318072, 1.0]], ['2, k, 21', [-0.628742, -0.295904, 1.0]], ['2, k, 22', [-0.565451, -0.257824, 1.0]], ['2, k, 23', [-0.0455975, -0.312139, 1.0]], ['2, k, 24', [-0.108671, -0.27868, 1.0]]]
[['2, k, 0', [-0.354765, -0.229321, 1.0]], ['2, k, 1', [-0.335498, 0.0862063, 1.0]], ['2, k, 2', [-0.314711, 0.393618, 1.0]], ['2, k, 3', [-0.308316, 0.537369, 1.0]], ['2, k, 4', [-0.504131, 0.291068, 1.0]], ['2, k, 5', [-0.648391, 0.0340064, 1.0]], ['2, k, 6', [-0.675389, -0.190374, 1.0]], ['2, k, 7', [-0.652255, -0.234267, 1.0]], ['2, k, 8', [-0.133604, 0.292456, 1.0]], ['2, k, 9', [-0.049126, 0.018669, 1.0]], ['2, k, 10', [-0.0316987, -0.208677, 1.0]], ['2, k, 11', [-0.0422686, -0.251471, 1.0]], ['2, k, 12', [-0.434676, -0.221018, 1.0]], ['2, k, 13', [-0.466523, -0.669409, 1.0]], ['2, k, 14', [-0.487239, -1.01491, 1.0]], ['2, k, 15', [-0.499668, -1.06663, 1.0]], ['2, k, 16', [-0.264965, -0.231274, 1.0]], ['2, k, 17', [-0.274629, -0.66087, 1.0]], ['2, k, 18', [-0.286432, -1.01305, 1.0]], ['2, k, 19', [-0.250221, -1.06177, 1.0]], ['2, k, 20', [-0.320179, 0.317975, 1.0]], ['2, k, 21', [-0.634814, -0.291179, 1.0]], ['2, k, 22', [-0.563702, -0.257832, 1.0]], ['2, k, 23', [-0.0434246, -0.312962, 1.0]], ['2, k, 24', [-0.109146, -0.278094, 1.0]]]
[['2, k, 0', [-0.354284, -0.229634, 1.0]], ['2, k, 1', [-0.335041, 0.085974, 1.0]], ['2, k, 2', [-0.314297, 0.393451, 1.0]], ['2, k, 3', [-0.308194, 0.537278, 1.0]], ['2, k, 4', [-0.504228, 0.29088, 1.0]], ['2, k, 5', [-0.647353, 0.0334256, 1.0]], ['2, k, 6', [-0.675152, -0.190682, 1.0]], ['2, k, 7', [-0.650357, -0.235166, 1.0]], ['2, k, 8', [-0.133175, 0.292201, 1.0]], ['2, k, 9', [-0.0493458, 0.0194272, 1.0]], ['2, k, 10', [-0.0290583, -0.207475, 1.0]], ['2, k, 11', [-0.0385489, -0.25241, 1.0]], ['2, k, 12', [-0.434163, -0.221321, 1.0]], ['2, k, 13', [-0.466357, -0.669425, 1.0]], ['2, k, 14', [-0.487237, -1.01492, 1.0]], ['2, k, 15', [-0.499528, -1.06678, 1.0]], ['2, k, 16', [-0.264536, -0.231575, 1.0]], ['2, k, 17', [-0.274367, -0.660793, 1.0]], ['2, k, 18', [-0.28626, -1.01272, 1.0]], ['2, k, 19', [-0.250204, -1.06166, 1.0]], ['2, k, 20', [-0.319753, 0.317791, 1.0]], ['2, k, 21', [-0.629902, -0.294444, 1.0]], ['2, k, 22', [-0.554794, -0.259758, 1.0]], ['2, k, 23', [-0.0419516, -0.312095, 1.0]], ['2, k, 24', [-0.103479, -0.279533, 1.0]]]
[['2, k, 0', [-0.353887, -0.230058, 1.0]], ['2, k, 1', [-0.334857, 0.0858202, 1.0]], ['2, k, 2', [-0.314245, 0.393437, 1.0]], ['2, k, 3', [-0.308142, 0.537251, 1.0]], ['2, k, 4', [-0.504106, 0.290638, 1.0]], ['2, k, 5', [-0.643811, 0.0340169, 1.0]], ['2, k, 6', [-0.671173, -0.188977, 1.0]], ['2, k, 7', [-0.649665, -0.231492, 1.0]], ['2, k, 8', [-0.132606, 0.291464, 1.0]], ['2, k, 9', [-0.0482929, 0.0197531, 1.0]], ['2, k, 10', [-0.0241182, -0.20553, 1.0]], ['2, k, 11', [-0.0347058, -0.250608, 1.0]], ['2, k, 12', [-0.433684, -0.221769, 1.0]], ['2, k, 13', [-0.465847, -0.66915, 1.0]], ['2, k, 14', [-0.487229, -1.01492, 1.0]], ['2, k, 15', [-0.499601, -1.0669, 1.0]], ['2, k, 16', [-0.264225, -0.231961, 1.0]], ['2, k, 17', [-0.274089, -0.661019, 1.0]], ['2, k, 18', [-0.285837, -1.01289, 1.0]], ['2, k, 19', [-0.249872, -1.06289, 1.0]], ['2, k, 20', [-0.319676, 0.317754, 1.0]], ['2, k, 21', [-0.622649, -0.29948, 1.0]], ['2, k, 22', [-0.577365, -0.259832, 1.0]], ['2, k, 23', [-0.0414824, -0.304856, 1.0]], ['2, k, 24', [-0.0738307, -0.256258, 1.0]]]
[['2, k, 0', [-0.353815, -0.230226, 1.0]], ['2, k, 1', [-0.334815, 0.085723, 1.0]], ['2, k, 2', [-0.314224, 0.393388, 1.0]], ['2, k, 3', [-0.30818, 0.537244, 1.0]], ['2, k, 4', [-0.504194, 0.290514, 1.0]], ['2, k, 5', [-0.639768, 0.0336955, 1.0]], ['2, k, 6', [-0.66502, -0.186465, 1.0]], ['2, k, 7', [-0.647003, -0.227357, 1.0]], ['2, k, 8', [-0.132355, 0.291124, 1.0]], ['2, k, 9', [-0.0443857, 0.0235631, 1.0]], ['2, k, 10', [-0.0182801, -0.200096, 1.0]], ['2, k, 11', [-0.0279448, -0.247696, 1.0]], ['2, k, 12', [-0.433612, -0.221882, 1.0]], ['2, k, 13', [-0.465751, -0.669121, 1.0]], ['2, k, 14', [-0.486892, -1.01516, 1.0]], ['2, k, 15', [-0.500053, -1.06742, 1.0]], ['2, k, 16', [-0.264167, -0.232181, 1.0]], ['2, k, 17', [-0.273978, -0.660852, 1.0]], ['2, k, 18', [-0.28584, -1.01286, 1.0]], ['2, k, 19', [-0.249879, -1.06286, 1.0]], ['2, k, 20', [-0.319653, 0.317698, 1.0]], ['2, k, 21', [-0.620208, -0.292755, 1.0]], ['2, k, 22', [-0.576576, -0.255057, 1.0]], ['2, k, 23', [-0.0282737, -0.29882, 1.0]], ['2, k, 24', [-0.0975003, -0.270872, 1.0]]]
[['2, k, 0', [-0.354099, -0.230366, 1.0]], ['2, k, 1', [-0.334873, 0.0856741, 1.0]], ['2, k, 2', [-0.31419, 0.393388, 1.0]], ['2, k, 3', [-0.308221, 0.537253, 1.0]], ['2, k, 4', [-0.504247, 0.290552, 1.0]], ['2, k, 5', [-0.636994, 0.0350152, 1.0]], ['2, k, 6', [-0.657501, -0.179259, 1.0]], ['2, k, 7', [-0.63123, -0.230569, 1.0]], ['2, k, 8', [-0.13218, 0.291071, 1.0]], ['2, k, 9', [-0.0404974, 0.0306732, 1.0]], ['2, k, 10', [-0.00343525, -0.182432, 1.0]], ['2, k, 11', [-0.0251935, -0.241302, 1.0]], ['2, k, 12', [-0.433845, -0.221944, 1.0]], ['2, k, 13', [-0.465641, -0.669235, 1.0]], ['2, k, 14', [-0.486878, -1.0149, 1.0]], ['2, k, 15', [-0.500039, -1.06733, 1.0]], ['2, k, 16', [-0.264482, -0.23241, 1.0]], ['2, k, 17', [-0.273923, -0.660896, 1.0]], ['2, k, 18', [-0.285879, -1.01292, 1.0]], ['2, k, 19', [-0.249798, -1.06285, 1.0]], ['2, k, 20', [-0.319631, 0.31769, 1.0]], ['2, k, 21', [-0.604209, -0.278139, 1.0]], ['2, k, 22', [-0.532318, -0.247652, 1.0]], ['2, k, 23', [-0.024661, -0.290138, 1.0]], ['2, k, 24', [-0.115347, -0.259894, 1.0]]]
[['2, k, 0', [-0.354032, -0.230329, 1.0]], ['2, k, 1', [-0.334948, 0.0856822, 1.0]], ['2, k, 2', [-0.314707, 0.393422, 1.0]], ['2, k, 3', [-0.308446, 0.537423, 1.0]], ['2, k, 4', [-0.504309, 0.29067, 1.0]], ['2, k, 5', [-0.629924, 0.0411791, 1.0]], ['2, k, 6', [-0.656736, -0.170085, 1.0]], ['2, k, 7', [-0.625837, -0.217845, 1.0]], ['2, k, 8', [-0.132032, 0.292222, 1.0]], ['2, k, 9', [-0.037207, 0.0439084, 1.0]], ['2, k, 10', [-0.00162819, -0.170789, 1.0]], ['2, k, 11', [-0.0175678, -0.226918, 1.0]], ['2, k, 12', [-0.43408, -0.221976, 1.0]], ['2, k, 13', [-0.465319, -0.669434, 1.0]], ['2, k, 14', [-0.486491, -1.01524, 1.0]], ['2, k, 15', [-0.500115, -1.06744, 1.0]], ['2, k, 16', [-0.263951, -0.232259, 1.0]], ['2, k, 17', [-0.273902, -0.660531, 1.0]], ['2, k, 18', [-0.285371, -1.0126, 1.0]], ['2, k, 19', [-0.249742, -1.0628, 1.0]], ['2, k, 20', [-0.319958, 0.31771, 1.0]], ['2, k, 21', [-0.600746, -0.263297, 1.0]], ['2, k, 22', [-0.537652, -0.234504, 1.0]], ['2, k, 23', [-0.016672, -0.271641, 1.0]], ['2, k, 24', [-0.113074, -0.248305, 1.0]]]
[['2, k, 0', [-0.35406, -0.230154, 1.0]], ['2, k, 1', [-0.335125, 0.0859234, 1.0]], ['2, k, 2', [-0.315128, 0.393793, 1.0]], ['2, k, 3', [-0.308905, 0.537707, 1.0]], ['2, k, 4', [-0.504358, 0.290824, 1.0]], ['2, k, 5', [-0.628856, 0.0493441, 1.0]], ['2, k, 6', [-0.645374, -0.150849, 1.0]], ['2, k, 7', [-0.614527, -0.198431, 1.0]], ['2, k, 8', [-0.132217, 0.294553, 1.0]], ['2, k, 9', [-0.0327669, 0.0589309, 1.0]], ['2, k, 10', [0.00757684, -0.143368, 1.0]], ['2, k, 11', [-0.00439212, -0.207149, 1.0]], ['2, k, 12', [-0.434141, -0.221931, 1.0]], ['2, k, 13', [-0.465465, -0.669774, 1.0]], ['2, k, 14', [-0.486467, -1.01523, 1.0]], ['2, k, 15', [-0.500032, -1.06728, 1.0]], ['2, k, 16', [-0.263903, -0.231813, 1.0]], ['2, k, 17', [-0.273802, -0.660173, 1.0]], ['2, k, 18', [-0.284667, -1.01214, 1.0]], ['2, k, 19', [-0.249702, -1.06274, 1.0]], ['2, k, 20', [-0.320324, 0.318051, 1.0]], ['2, k, 21', [-0.587269, -0.242617, 1.0]], ['2, k, 22', [-0.52394, -0.216346, 1.0]], ['2, k, 23', [-0.00466133, -0.249463, 1.0]], ['2, k, 24', [-0.0976446, -0.226536, 1.0]]]
[['2, k, 0', [-0.354493, -0.229132, 1.0]], ['2, k, 1', [-0.335671, 0.0865287, 1.0]], ['2, k, 2', [-0.315927, 0.394144, 1.0]], ['2, k, 3', [-0.309847, 0.538432, 1.0]], ['2, k, 4', [-0.504355, 0.290128, 1.0]], ['2, k, 5', [-0.626368, 0.059577, 1.0]], ['2, k, 6', [-0.635098, -0.126015, 1.0]], ['2, k, 7', [-0.598423, -0.188515, 1.0]], ['2, k, 8', [-0.133474, 0.298485, 1.0]], ['2, k, 9', [-0.0303047, 0.0749431, 1.0]], ['2, k, 10', [0.0168535, -0.115006, 1.0]], ['2, k, 11', [0.00375947, -0.182952, 1.0]], ['2, k, 12', [-0.434805, -0.221124, 1.0]], ['2, k, 13', [-0.465357, -0.671105, 1.0]], ['2, k, 14', [-0.486497, -1.0157, 1.0]], ['2, k, 15', [-0.50003, -1.06723, 1.0]], ['2, k, 16', [-0.26413, -0.230511, 1.0]], ['2, k, 17', [-0.273568, -0.659929, 1.0]], ['2, k, 18', [-0.285041, -1.01226, 1.0]], ['2, k, 19', [-0.249758, -1.06266, 1.0]], ['2, k, 20', [-0.321065, 0.318475, 1.0]], ['2, k, 21', [-0.575686, -0.218475, 1.0]], ['2, k, 22', [-0.519113, -0.187816, 1.0]], ['2, k, 23', [0.00534581, -0.216905, 1.0]], ['2, k, 24', [-0.0860104, -0.196288, 1.0]]]
[['2, k, 0', [-0.353891, -0.225858, 1.0]], ['2, k, 1', [-0.33615, 0.0881073, 1.0]], ['2, k, 2', [-0.317042, 0.394729, 1.0]], ['2, k, 3', [-0.311668, 0.539756, 1.0]], ['2, k, 4', [-0.504462, 0.289532, 1.0]], ['2, k, 5', [-0.62061, 0.0809255, 1.0]], ['2, k, 6', [-0.625371, -0.0875776, 1.0]], ['2, k, 7', [-0.586322, -0.148017, 1.0]], ['2, k, 8', [-0.135222, 0.30271, 1.0]], ['2, k, 9', [-0.0265609, 0.0910697, 1.0]], ['2, k, 10', [0.0279823, -0.076869, 1.0]], ['2, k, 11', [0.0149702, -0.143388, 1.0]], ['2, k, 12', [-0.433955, -0.21897, 1.0]], ['2, k, 13', [-0.464425, -0.672853, 1.0]], ['2, k, 14', [-0.486159, -1.01591, 1.0]], ['2, k, 15', [-0.500081, -1.0672, 1.0]], ['2, k, 16', [-0.263966, -0.226048, 1.0]], ['2, k, 17', [-0.273517, -0.659939, 1.0]], ['2, k, 18', [-0.285096, -1.01224, 1.0]], ['2, k, 19', [-0.2499, -1.0623, 1.0]], ['2, k, 20', [-0.322046, 0.31927, 1.0]], ['2, k, 21', [-0.557325, -0.173318, 1.0]], ['2, k, 22', [-0.502173, -0.150548, 1.0]], ['2, k, 23', [0.0137404, -0.175802, 1.0]], ['2, k, 24', [-0.071257, -0.153897, 1.0]]]
[['2, k, 0', [-0.353599, -0.225037, 1.0]], ['2, k, 1', [-0.33642, 0.0891126, 1.0]], ['2, k, 2', [-0.317874, 0.395783, 1.0]], ['2, k, 3', [-0.313139, 0.540767, 1.0]], ['2, k, 4', [-0.503959, 0.289718, 1.0]], ['2, k, 5', [-0.616736, 0.0945797, 1.0]], ['2, k, 6', [-0.61495, -0.046397, 1.0]], ['2, k, 7', [-0.582689, -0.0934115, 1.0]], ['2, k, 8', [-0.144245, 0.305501, 1.0]], ['2, k, 9', [-0.0217842, 0.110453, 1.0]], ['2, k, 10', [0.0358087, -0.0367485, 1.0]], ['2, k, 11', [0.0283249, -0.0934876, 1.0]], ['2, k, 12', [-0.433506, -0.218417, 1.0]], ['2, k, 13', [-0.46463, -0.672829, 1.0]], ['2, k, 14', [-0.486104, -1.01497, 1.0]], ['2, k, 15', [-0.500226, -1.06743, 1.0]], ['2, k, 16', [-0.263909, -0.225023, 1.0]], ['2, k, 17', [-0.27355, -0.659716, 1.0]], ['2, k, 18', [-0.281237, -1.01209, 1.0]], ['2, k, 19', [-0.24857, -1.06465, 1.0]], ['2, k, 20', [-0.32275, 0.32032, 1.0]], ['2, k, 21', [-0.555514, -0.12298, 1.0]], ['2, k, 22', [-0.503882, -0.103831, 1.0]], ['2, k, 23', [0.0378412, -0.121862, 1.0]], ['2, k, 24', [-0.0485823, -0.108227, 1.0]]]
[['2, k, 0', [-0.353709, -0.224435, 1.0]], ['2, k, 1', [-0.33725, 0.0900823, 1.0]], ['2, k, 2', [-0.319619, 0.39707, 1.0]], ['2, k, 3', [-0.314291, 0.541607, 1.0]], ['2, k, 4', [-0.502206, 0.291588, 1.0]], ['2, k, 5', [-0.61116, 0.117879, 1.0]], ['2, k, 6', [-0.605843, 0.00802581, 1.0]], ['2, k, 7', [-0.563291, -0.0552888, 1.0]], ['2, k, 8', [-0.144151, 0.306375, 1.0]], ['2, k, 9', [0.00321713, 0.158668, 1.0]], ['2, k, 10', [0.0472768, 0.00202883, 1.0]], ['2, k, 11', [0.0414484, -0.0431966, 1.0]], ['2, k, 12', [-0.43344, -0.217987, 1.0]], ['2, k, 13', [-0.464602, -0.672696, 1.0]], ['2, k, 14', [-0.482164, -1.01767, 1.0]], ['2, k, 15', [-0.500258, -1.06747, 1.0]], ['2, k, 16', [-0.26425, -0.224329, 1.0]], ['2, k, 17', [-0.273302, -0.659184, 1.0]], ['2, k, 18', [-0.280781, -1.01413, 1.0]], ['2, k, 19', [-0.248175, -1.06521, 1.0]], ['2, k, 20', [-0.324262, 0.321527, 1.0]], ['2, k, 21', [-0.529998, -0.0787218, 1.0]], ['2, k, 22', [-0.493679, -0.0576713, 1.0]], ['2, k, 23', [0.0439852, -0.0694203, 1.0]], ['2, k, 24', [0.0019313, -0.0777394, 1.0]]]
