[[0, -0.2013326, -0.06752031, 2.096114, 1], [1, -0.1963277, 0.2411485, 2.079867, 1], [2, -0.190451, 0.5399903, 2.052821, 1], [3, -0.193107, 0.6658896, 2.062558, 1], [4, -0.3394446, 0.4318499, 1.977415, 1], [5, -0.3271299, 0.3185129, 1.750699, 1], [6, -0.1924513, 0.2402852, 1.559438, 1], [7, -0.1755237, 0.2162973, 1.555901, 1], [8, -0.0384982, 0.4169995, 1.991473, 1], [9, -0.02931917, 0.2680639, 1.792157, 1], [10, -0.1458839, 0.1980336, 1.604689, 1], [11, -0.1686568, 0.2050437, 1.558635, 1], [12, -0.2741219, -0.0635106, 2.056819, 1], [13, -0.2810167, -0.4036489, 2.124782, 1], [14, -0.296571, -0.6966425, 2.145613, 1], [15, -0.3063555, -0.74805, 2.047724, 1], [16, -0.1216034, -0.0692276, 2.06249, 1], [17, -0.1349662, -0.4058682, 2.139337, 1], [18, -0.1155522, -0.6854807, 2.172599, 1], [19, -0.07244371, -0.7373248, 2.095235, 1], [20, -0.1921024, 0.4668487, 2.061736, 1], [21, -0.159711, 0.1777252, 1.545814, 1], [22, -0.1424687, 0.1900625, 1.576667, 1], [23, -0.1916265, 0.1952731, 1.526024, 1], [24, -0.1542768, 0.2438715, 1.537875, 1]]
[[0, -0.2005407, -0.06307966, 2.099712, 1], [1, -0.1968526, 0.2452623, 2.069846, 1], [2, -0.1926173, 0.5585638, 2.031826, 1], [3, -0.1934327, 0.6765748, 2.048292, 1], [4, -0.3380468, 0.4857071, 1.965876, 1], [5, -0.368958, 0.3216557, 1.786534, 1], [6, -0.2131511, 0.2576762, 1.616035, 1], [7, -0.156442, 0.2461418, 1.560875, 1], [8, -0.03993409, 0.4597536, 1.985881, 1], [9, 0.00434886, 0.2987524, 1.795858, 1], [10, -0.08941841, 0.2396463, 1.634797, 1], [11, -0.1384706, 0.2404711, 1.565719, 1], [12, -0.2737472, -0.05586947, 2.060673, 1], [13, -0.275938, -0.3978049, 2.124141, 1], [14, -0.2977009, -0.6964, 2.146402, 1], [15, -0.3067366, -0.7477902, 2.048693, 1], [16, -0.1200837, -0.0680334, 2.065865, 1], [17, -0.1323149, -0.4048294, 2.14249, 1], [18, -0.111757, -0.6842269, 2.17386, 1], [19, -0.07363711, -0.7352746, 2.09609, 1], [20, -0.1927989, 0.486557, 2.042326, 1], [21, -0.1330775, 0.2310462, 1.536137, 1], [22, -0.1753301, 0.2138038, 1.534679, 1], [23, -0.1654817, 0.2337793, 1.532676, 1], [24, -0.1332155, 0.2726122, 1.538317, 1]]
[[0, -0.2001993, -0.05395089, 2.09848, 1], [1, -0.1969244, 0.247783, 2.070349, 1], [2, -0.1928692, 0.5538426, 2.032764, 1], [3, -0.193211, 0.675727, 2.047919, 1], [4, -0.336321, 0.4798339, 1.964784, 1], [5, -0.3703419, 0.3174943, 1.79509, 1], [6, -0.2151986, 0.2243679, 1.626655, 1], [7, -0.166579, 0.2011232, 1.582007, 1], [8, -0.03982515, 0.4554706, 1.984404, 1], [9, 0.02469189, 0.2840423, 1.837188, 1], [10, -0.1011944, 0.2144133, 1.635908, 1], [11, -0.1464824, 0.202206, 1.585985, 1], [12, -0.2722574, -0.04778247, 2.059412, 1], [13, -0.2793177, -0.3894716, 2.123743, 1], [14, -0.2976276, -0.6968235, 2.146464, 1], [15, -0.3067534, -0.7477803, 2.048782, 1], [16, -0.1211226, -0.0579726, 2.064478, 1], [17, -0.1315215, -0.3954089, 2.140206, 1], [18, -0.1118352, -0.6841758, 2.173813, 1], [19, -0.07345932, -0.7354088, 2.096397, 1], [20, -0.1932875, 0.4828696, 2.043441, 1], [21, -0.1403343, 0.1764678, 1.558954, 1], [22, -0.1771348, 0.1587386, 1.567478, 1], [23, -0.1698791, 0.1905143, 1.553595, 1], [24, -0.1578062, 0.2393535, 1.564286, 1]]
[[0, -0.200519, -0.05367951, 2.098129, 1], [1, -0.197047, 0.248167, 2.070304, 1], [2, -0.1927404, 0.5520049, 2.032609, 1], [3, -0.1926272, 0.6745427, 2.046747, 1], [4, -0.3328682, 0.4614378, 1.9603, 1], [5, -0.375227, 0.3048843, 1.808452, 1], [6, -0.2203671, 0.1870227, 1.656321, 1], [7, -0.1706055, 0.1629777, 1.609116, 1], [8, -0.0339387, 0.4224663, 1.972881, 1], [9, 0.02157484, 0.2777204, 1.839837, 1], [10, -0.09858854, 0.1768093, 1.672507, 1], [11, -0.1537775, 0.1574148, 1.609606, 1], [12, -0.2725222, -0.04750634, 2.058996, 1], [13, -0.2805658, -0.3889087, 2.124107, 1], [14, -0.2976296, -0.6970382, 2.146373, 1], [15, -0.3067621, -0.7479598, 2.048656, 1], [16, -0.1214919, -0.0577364, 2.064162, 1], [17, -0.1325984, -0.3947124, 2.141083, 1], [18, -0.1116067, -0.6832328, 2.173392, 1], [19, -0.07352693, -0.7353876, 2.09637, 1], [20, -0.1934119, 0.480892, 2.043477, 1], [21, -0.1411346, 0.1292055, 1.590429, 1], [22, -0.1883848, 0.1235242, 1.597697, 1], [23, -0.179084, 0.1401721, 1.580389, 1], [24, -0.1625118, 0.1935914, 1.584244, 1]]
[[0, -0.2003947, -0.05295485, 2.097897, 1], [1, -0.1968746, 0.2491373, 2.070182, 1], [2, -0.1925205, 0.5513558, 2.032288, 1], [3, -0.1921165, 0.6734863, 2.045424, 1], [4, -0.3340989, 0.4414025, 1.955778, 1], [5, -0.3780502, 0.2918293, 1.822875, 1], [6, -0.229797, 0.1541678, 1.681635, 1], [7, -0.1759796, 0.1302126, 1.637713, 1], [8, -0.03454718, 0.4278585, 1.975498, 1], [9, 0.02067514, 0.2697209, 1.85994, 1], [10, -0.1070893, 0.1427165, 1.691392, 1], [11, -0.1574973, 0.1251686, 1.63869, 1], [12, -0.2722287, -0.04697196, 2.058684, 1], [13, -0.2813371, -0.3881338, 2.124426, 1], [14, -0.2976314, -0.6974081, 2.146623, 1], [15, -0.3065326, -0.7475818, 2.048866, 1], [16, -0.1215637, -0.0568037, 2.063989, 1], [17, -0.1331557, -0.3937146, 2.14109, 1], [18, -0.1118886, -0.6829014, 2.174061, 1], [19, -0.07301761, -0.7355108, 2.09705, 1], [20, -0.1932937, 0.480281, 2.043315, 1], [21, -0.1463836, 0.09841861, 1.621071, 1], [22, -0.1981339, 0.09281269, 1.6337, 1], [23, -0.1835821, 0.1046607, 1.610459, 1], [24, -0.1726039, 0.1580653, 1.612674, 1]]
[[0, -0.2004124, -0.05254264, 2.097655, 1], [1, -0.1967898, 0.2495669, 2.06992, 1], [2, -0.192123, 0.5500638, 2.031343, 1], [3, -0.1913559, 0.6721851, 2.043677, 1], [4, -0.3345069, 0.4423228, 1.956017, 1], [5, -0.3664236, 0.2595519, 1.823721, 1], [6, -0.2370303, 0.1356933, 1.696369, 1], [7, -0.182482, 0.1025321, 1.66216, 1], [8, -0.03455857, 0.4293521, 1.976324, 1], [9, 0.01163233, 0.2394355, 1.862913, 1], [10, -0.1042397, 0.1220431, 1.716839, 1], [11, -0.1627339, 0.09750042, 1.663401, 1], [12, -0.2720734, -0.04652184, 2.058191, 1], [13, -0.2809042, -0.3875192, 2.124503, 1], [14, -0.2975604, -0.6977643, 2.146279, 1], [15, -0.3065374, -0.7475373, 2.048777, 1], [16, -0.1217162, -0.05641396, 2.063904, 1], [17, -0.1335613, -0.393294, 2.141084, 1], [18, -0.1118972, -0.6825374, 2.174125, 1], [19, -0.07295202, -0.7353157, 2.097242, 1], [20, -0.1930746, 0.4791192, 2.042676, 1], [21, -0.1537295, 0.07270113, 1.642161, 1], [22, -0.2041584, 0.06711124, 1.653182, 1], [23, -0.1902117, 0.07379793, 1.63631, 1], [24, -0.1829803, 0.1284729, 1.639827, 1]]
[[0, -0.200686, -0.05334101, 2.09747, 1], [1, -0.1968106, 0.2494468, 2.069666, 1], [2, -0.1917884, 0.5486922, 2.029897, 1], [3, -0.190857, 0.6715894, 2.041772, 1], [4, -0.3406144, 0.4346095, 1.954316, 1], [5, -0.3711614, 0.2308056, 1.810983, 1], [6, -0.2448912, 0.109815, 1.728428, 1], [7, -0.1876719, 0.0749101, 1.688063, 1], [8, -0.02982276, 0.41607, 1.974882, 1], [9, 0.01431757, 0.1980262, 1.860602, 1], [10, -0.1047397, 0.1013702, 1.739999, 1], [11, -0.1642369, 0.0756249, 1.691248, 1], [12, -0.2723013, -0.04740654, 2.057687, 1], [13, -0.2799456, -0.3881575, 2.124831, 1], [14, -0.2975326, -0.6978386, 2.146229, 1], [15, -0.3064668, -0.7475194, 2.048779, 1], [16, -0.122066, -0.05726095, 2.063987, 1], [17, -0.1346055, -0.3940238, 2.141347, 1], [18, -0.1117848, -0.6825092, 2.174291, 1], [19, -0.07303548, -0.7352942, 2.097169, 1], [20, -0.1929238, 0.477533, 2.041551, 1], [21, -0.1585513, 0.04002727, 1.673726, 1], [22, -0.2062697, 0.03525724, 1.679542, 1], [23, -0.1983474, 0.05124469, 1.663117, 1], [24, -0.189868, 0.1092109, 1.674176, 1]]
[[0, -0.2008633, -0.05368151, 2.097373, 1], [1, -0.1968894, 0.2492441, 2.069027, 1], [2, -0.1916085, 0.5467613, 2.027136, 1], [3, -0.1905191, 0.670261, 2.038229, 1], [4, -0.3412666, 0.4367613, 1.955215, 1], [5, -0.3784541, 0.2181422, 1.840311, 1], [6, -0.2653453, 0.08237147, 1.776886, 1], [7, -0.2018864, 0.0362958, 1.739109, 1], [8, -0.02838908, 0.4136448, 1.97492, 1], [9, 0.01416629, 0.2132251, 1.900864, 1], [10, -0.1006342, 0.0798053, 1.792735, 1], [11, -0.1626805, 0.03675611, 1.7471, 1], [12, -0.2723978, -0.04787629, 2.057641, 1], [13, -0.2768039, -0.3892971, 2.123085, 1], [14, -0.2975252, -0.697832, 2.146246, 1], [15, -0.3063085, -0.7475219, 2.048659, 1], [16, -0.1223319, -0.05752666, 2.063833, 1], [17, -0.1358162, -0.3942915, 2.141051, 1], [18, -0.1117069, -0.6824672, 2.174223, 1], [19, -0.07303138, -0.7352949, 2.097175, 1], [20, -0.192917, 0.4756192, 2.039443, 1], [21, -0.1621947, 0.001061956, 1.728171, 1], [22, -0.2194279, -0.005734435, 1.735667, 1], [23, -0.2069538, 0.004557, 1.718934, 1], [24, -0.1795335, 0.07458941, 1.723032, 1]]
[[0, -0.2007896, -0.05583531, 2.097717, 1], [1, -0.1967152, 0.2484141, 2.068549, 1], [2, -0.1911643, 0.5451074, 2.025404, 1], [3, -0.1900517, 0.6693438, 2.036445, 1], [4, -0.3484448, 0.429071, 1.956042, 1], [5, -0.3713863, 0.2019897, 1.859805, 1], [6, -0.2324479, 0.03479297, 1.778431, 1], [7, -0.1954311, 0.02165356, 1.756715, 1], [8, -0.02729722, 0.4115324, 1.975052, 1], [9, 0.001947328, 0.1922851, 1.901579, 1], [10, -0.1190494, 0.04998724, 1.798045, 1], [11, -0.1706968, 0.02298408, 1.762662, 1], [12, -0.272214, -0.05052754, 2.057789, 1], [13, -0.276269, -0.3913516, 2.124882, 1], [14, -0.2974167, -0.6977641, 2.146289, 1], [15, -0.3060162, -0.7473537, 2.048846, 1], [16, -0.1223466, -0.05923022, 2.064343, 1], [17, -0.1363137, -0.395915, 2.141604, 1], [18, -0.112138, -0.682387, 2.174276, 1], [19, -0.07310114, -0.7353433, 2.097106, 1], [20, -0.1925672, 0.4737249, 2.038059, 1], [21, -0.165133, -0.01984415, 1.747759, 1], [22, -0.2170667, -0.01920738, 1.744, 1], [23, -0.2083441, -0.0128484, 1.74054, 1], [24, -0.1994433, 0.04897996, 1.7356, 1]]
[[0, -0.2002728, -0.05835814, 2.097999, 1], [1, -0.1965801, 0.2470746, 2.067561, 1], [2, -0.1914491, 0.5431644, 2.022484, 1], [3, -0.1891772, 0.6678754, 2.033021, 1], [4, -0.3520297, 0.4234666, 1.955352, 1], [5, -0.3708347, 0.1946469, 1.884667, 1], [6, -0.2411489, 0.02358172, 1.810148, 1], [7, -0.1987248, -0.004240224, 1.795534, 1], [8, -0.02688344, 0.4109257, 1.975289, 1], [9, 0.001991109, 0.1891626, 1.907929, 1], [10, -0.1437908, 0.01613129, 1.816916, 1], [11, -0.1767928, -0.005450577, 1.797589, 1], [12, -0.2714936, -0.05390566, 2.057768, 1], [13, -0.276148, -0.3942714, 2.125938, 1], [14, -0.2973275, -0.6977969, 2.146325, 1], [15, -0.3059689, -0.7473958, 2.048845, 1], [16, -0.1220081, -0.06098155, 2.064852, 1], [17, -0.137041, -0.3975556, 2.142153, 1], [18, -0.1125663, -0.6822672, 2.174324, 1], [19, -0.07311703, -0.7353282, 2.097062, 1], [20, -0.1927722, 0.4715903, 2.03573, 1], [21, -0.167128, -0.04226601, 1.791768, 1], [22, -0.2215365, -0.0420632, 1.792941, 1], [23, -0.2118528, -0.04358771, 1.783014, 1], [24, -0.2036428, 0.02167316, 1.7725, 1]]
[[0, -0.2005346, -0.05978298, 2.098079, 1], [1, -0.1968272, 0.2462885, 2.066875, 1], [2, -0.1918344, 0.5423373, 2.020954, 1], [3, -0.1893046, 0.6669691, 2.031051, 1], [4, -0.3534751, 0.4216867, 1.955299, 1], [5, -0.3712051, 0.1924292, 1.891157, 1], [6, -0.2314648, 0.005457757, 1.819573, 1], [7, -0.1946337, -0.01377248, 1.811597, 1], [8, -0.02638176, 0.4096271, 1.975493, 1], [9, 0.00192446, 0.1877743, 1.920714, 1], [10, -0.1431021, 0.01695239, 1.823975, 1], [11, -0.1753778, -0.0122945, 1.816186, 1], [12, -0.2716784, -0.05555043, 2.057709, 1], [13, -0.2758462, -0.395667, 2.126547, 1], [14, -0.2965361, -0.6969866, 2.146749, 1], [15, -0.3060617, -0.7472452, 2.048973, 1], [16, -0.122331, -0.06212228, 2.065073, 1], [17, -0.1373303, -0.3986354, 2.14247, 1], [18, -0.1125238, -0.6822937, 2.174339, 1], [19, -0.07313728, -0.7353557, 2.097078, 1], [20, -0.1931597, 0.4705963, 2.03445, 1], [21, -0.1685147, -0.04119214, 1.802629, 1], [22, -0.2186637, -0.04944814, 1.801682, 1], [23, -0.2113036, -0.05496214, 1.802578, 1], [24, -0.2037345, 0.01358565, 1.790618, 1]]
[[0, -0.2009509, -0.06208616, 2.097617, 1], [1, -0.1970112, 0.244976, 2.065816, 1], [2, -0.1918629, 0.5414196, 2.019585, 1], [3, -0.1892025, 0.6661759, 2.029454, 1], [4, -0.3545166, 0.4204689, 1.955263, 1], [5, -0.3709429, 0.1904255, 1.899259, 1], [6, -0.2371966, 0.004768389, 1.834461, 1], [7, -0.2009729, -0.01907531, 1.827774, 1], [8, -0.0260807, 0.4089608, 1.975615, 1], [9, 0.0009069844, 0.1867025, 1.924079, 1], [10, -0.1139029, 0.01567903, 1.867946, 1], [11, -0.1696473, -0.02012218, 1.836026, 1], [12, -0.272212, -0.05798171, 2.056985, 1], [13, -0.2764017, -0.3982609, 2.125184, 1], [14, -0.2965222, -0.6969501, 2.146687, 1], [15, -0.306091, -0.7473105, 2.048867, 1], [16, -0.1226324, -0.06416584, 2.06488, 1], [17, -0.1379418, -0.4004424, 2.142742, 1], [18, -0.1125613, -0.6823022, 2.174351, 1], [19, -0.07303561, -0.7354617, 2.096503, 1], [20, -0.1932522, 0.4694424, 2.033168, 1], [21, -0.1751268, -0.05790057, 1.814376, 1], [22, -0.2217867, -0.05987773, 1.815714, 1], [23, -0.2125135, -0.0637283, 1.818993, 1], [24, -0.1877253, 0.01139843, 1.810069, 1]]
[[0, -0.2014575, -0.06313472, 2.097063, 1], [1, -0.1973514, 0.2441743, 2.064822, 1], [2, -0.1920308, 0.5407319, 2.018394, 1], [3, -0.1892933, 0.6656534, 2.028401, 1], [4, -0.3539894, 0.4220658, 1.955447, 1], [5, -0.3708357, 0.1898612, 1.903051, 1], [6, -0.2371724, -1.773549e-07, 1.843598, 1], [7, -0.2022058, -0.02622879, 1.83942, 1], [8, -0.02594674, 0.4085573, 1.975792, 1], [9, 0.0007120584, 0.1868477, 1.929143, 1], [10, -0.07757908, 0.02853183, 1.8976, 1], [11, -0.1421265, -0.01430358, 1.868159, 1], [12, -0.2728625, -0.05895837, 2.05607, 1], [13, -0.2765142, -0.3986643, 2.125938, 1], [14, -0.2964759, -0.6972227, 2.146566, 1], [15, -0.305948, -0.7472708, 2.048865, 1], [16, -0.1230187, -0.06526367, 2.064646, 1], [17, -0.1386322, -0.4013847, 2.142813, 1], [18, -0.1126274, -0.6823553, 2.174368, 1], [19, -0.07305265, -0.7354255, 2.096541, 1], [20, -0.1934843, 0.4686324, 2.032043, 1], [21, -0.1790232, -0.05585434, 1.826411, 1], [22, -0.2262, -0.05745571, 1.83, 1], [23, -0.1873788, -0.07186773, 1.832306, 1], [24, -0.1611017, 0.00716738, 1.828174, 1]]
[[0, -0.2041302, -0.06848669, 2.094948, 1], [1, -0.1989057, 0.2409989, 2.062027, 1], [2, -0.1927335, 0.5389624, 2.015576, 1], [3, -0.190098, 0.6637782, 2.025521, 1], [4, -0.3570572, 0.4178684, 1.953915, 1], [5, -0.3694587, 0.1867333, 1.913728, 1], [6, -0.2323785, -0.007598601, 1.862591, 1], [7, -0.201764, -0.02800779, 1.857121, 1], [8, -0.02592428, 0.4059815, 1.977403, 1], [9, -0.005405249, 0.1807001, 1.936636, 1], [10, -0.1083782, -0.001837375, 1.900763, 1], [11, -0.1724042, -0.03499556, 1.869384, 1], [12, -0.2763648, -0.06451029, 2.052847, 1], [13, -0.2790514, -0.4032962, 2.125096, 1], [14, -0.2930987, -0.6967498, 2.146725, 1], [15, -0.3060034, -0.7477958, 2.049458, 1], [16, -0.1248345, -0.07017157, 2.063614, 1], [17, -0.1413291, -0.4056762, 2.142989, 1], [18, -0.1121799, -0.6825826, 2.174888, 1], [19, -0.0726989, -0.7358258, 2.095697, 1], [20, -0.1944292, 0.4663441, 2.02929, 1], [21, -0.1757199, -0.05571642, 1.849244, 1], [22, -0.2374219, -0.04222742, 1.833829, 1], [23, -0.2200053, -0.08281701, 1.852525, 1], [24, -0.1887769, -0.01035381, 1.832358, 1]]
[[0, -0.204963, -0.06912021, 2.09449, 1], [1, -0.1993454, 0.2406209, 2.061619, 1], [2, -0.1928699, 0.5387816, 2.015314, 1], [3, -0.1903737, 0.6634618, 2.025168, 1], [4, -0.3574378, 0.4177523, 1.953931, 1], [5, -0.3692753, 0.1865711, 1.914294, 1], [6, -0.2315615, -0.007111299, 1.862215, 1], [7, -0.1998265, -0.02692372, 1.851759, 1], [8, -0.02592342, 0.4056564, 1.977332, 1], [9, -0.005602259, 0.1809053, 1.936833, 1], [10, -0.09169039, 0.0216829, 1.900699, 1], [11, -0.1576645, -0.02526383, 1.873682, 1], [12, -0.2772207, -0.06491779, 2.052395, 1], [13, -0.2785306, -0.4031067, 2.126398, 1], [14, -0.2936272, -0.6967779, 2.146558, 1], [15, -0.305966, -0.7478387, 2.049436, 1], [16, -0.1256019, -0.07101169, 2.063184, 1], [17, -0.1415556, -0.4063541, 2.143017, 1], [18, -0.1118591, -0.6826639, 2.17488, 1], [19, -0.07225966, -0.7365501, 2.093637, 1], [20, -0.1946339, 0.4660973, 2.029002, 1], [21, -0.1735722, -0.05408422, 1.845108, 1], [22, -0.232553, -0.04685624, 1.824947, 1], [23, -0.2066388, -0.07792361, 1.84594, 1], [24, -0.1781396, -7.918186e-05, 1.83446, 1]]
[[0, -0.2051857, -0.06914339, 2.094381, 1], [1, -0.1997823, 0.2405287, 2.061417, 1], [2, -0.1934942, 0.5386069, 2.01509, 1], [3, -0.1906493, 0.6632695, 2.02499, 1], [4, -0.3563498, 0.4202463, 1.954361, 1], [5, -0.3692209, 0.1865401, 1.914439, 1], [6, -0.2409858, -0.01311528, 1.860655, 1], [7, -0.2029655, -0.03332696, 1.847142, 1], [8, -0.02593639, 0.4056307, 1.977335, 1], [9, -0.00612083, 0.1809648, 1.937185, 1], [10, -0.09181367, 0.02179295, 1.900572, 1], [11, -0.1565391, -0.02379465, 1.87172, 1], [12, -0.2774146, -0.06484501, 2.052315, 1], [13, -0.2783743, -0.402752, 2.127131, 1], [14, -0.2938263, -0.6964135, 2.146802, 1], [15, -0.3059349, -0.7476841, 2.049402, 1], [16, -0.1258656, -0.07114427, 2.063044, 1], [17, -0.1419583, -0.4064718, 2.142888, 1], [18, -0.1113975, -0.6826074, 2.175066, 1], [19, -0.07231071, -0.7365403, 2.093556, 1], [20, -0.1952231, 0.4659183, 2.028792, 1], [21, -0.1711165, -0.06556573, 1.844917, 1], [22, -0.2296988, -0.06801657, 1.834917, 1], [23, -0.2068857, -0.0780061, 1.842748, 1], [24, -0.1776948, 0.0003676221, 1.832199, 1]]
[[0, -0.2052308, -0.06934104, 2.094363, 1], [1, -0.1998554, 0.2403603, 2.061371, 1], [2, -0.1935703, 0.538478, 2.015051, 1], [3, -0.1913725, 0.663018, 2.024876, 1], [4, -0.3578426, 0.4189201, 1.954116, 1], [5, -0.3689969, 0.1860357, 1.915162, 1], [6, -0.2408873, -0.01341933, 1.860143, 1], [7, -0.2021892, -0.03323927, 1.843402, 1], [8, -0.02593639, 0.4055539, 1.97736, 1], [9, -0.00669989, 0.1804232, 1.937419, 1], [10, -0.1537897, 0.003926956, 1.857297, 1], [11, -0.1844102, -0.03210351, 1.848701, 1], [12, -0.2774539, -0.06500876, 2.05232, 1], [13, -0.2782262, -0.4028099, 2.127429, 1], [14, -0.2938691, -0.6962947, 2.146817, 1], [15, -0.3057809, -0.7476492, 2.049369, 1], [16, -0.1259077, -0.07135577, 2.063015, 1], [17, -0.1421086, -0.4066854, 2.142824, 1], [18, -0.111265, -0.682638, 2.174927, 1], [19, -0.07218364, -0.7368006, 2.093201, 1], [20, -0.1953059, 0.4657604, 2.028754, 1], [21, -0.1717315, -0.06930925, 1.844252, 1], [22, -0.2281732, -0.06943344, 1.829238, 1], [23, -0.2227396, -0.07948207, 1.84121, 1], [24, -0.2130559, -0.007906688, 1.816294, 1]]
[[0, -0.205314, -0.06936089, 2.094339, 1], [1, -0.2000981, 0.2402806, 2.061342, 1], [2, -0.1940051, 0.5383141, 2.015079, 1], [3, -0.1915267, 0.6629283, 2.025017, 1], [4, -0.3569519, 0.4210547, 1.954796, 1], [5, -0.3699653, 0.1876357, 1.914922, 1], [6, -0.2415529, -0.01110424, 1.857609, 1], [7, -0.2031404, -0.03378097, 1.840162, 1], [8, -0.02592487, 0.4053378, 1.977435, 1], [9, -0.006892781, 0.1817135, 1.937675, 1], [10, -0.123512, 0.0119772, 1.871844, 1], [11, -0.1797428, -0.03122524, 1.848277, 1], [12, -0.2775711, -0.06496791, 2.052333, 1], [13, -0.2781758, -0.4025991, 2.127924, 1], [14, -0.2941573, -0.696349, 2.146838, 1], [15, -0.3057835, -0.7476677, 2.049358, 1], [16, -0.1259835, -0.07143979, 2.062952, 1], [17, -0.1423198, -0.406729, 2.142842, 1], [18, -0.1110848, -0.6827663, 2.175265, 1], [19, -0.07215768, -0.7367128, 2.093608, 1], [20, -0.1956999, 0.465601, 2.028772, 1], [21, -0.1757685, -0.07122936, 1.841923, 1], [22, -0.231888, -0.06582464, 1.83372, 1], [23, -0.2228469, -0.07788997, 1.836601, 1], [24, -0.2033808, -0.005149322, 1.816905, 1]]
[[0, -0.20543, -0.06949806, 2.094321, 1], [1, -0.2002513, 0.2401932, 2.061384, 1], [2, -0.1942127, 0.5382729, 2.015239, 1], [3, -0.1916448, 0.6629026, 2.025095, 1], [4, -0.3582764, 0.4199877, 1.955208, 1], [5, -0.3699901, 0.1877886, 1.91471, 1], [6, -0.2414929, -0.0103789, 1.855274, 1], [7, -0.2028973, -0.0323325, 1.835022, 1], [8, -0.02595147, 0.4052801, 1.977436, 1], [9, -0.007439748, 0.181452, 1.936909, 1], [10, -0.08450953, 0.02523093, 1.890507, 1], [11, -0.148491, -0.0172886, 1.863774, 1], [12, -0.2776499, -0.06508039, 2.05234, 1], [13, -0.2782541, -0.4026836, 2.128, 1], [14, -0.2944044, -0.6964375, 2.146708, 1], [15, -0.3058169, -0.7477464, 2.048955, 1], [16, -0.1261264, -0.07158644, 2.062915, 1], [17, -0.1427631, -0.4069328, 2.142601, 1], [18, -0.110975, -0.6828094, 2.175343, 1], [19, -0.07030797, -0.736931, 2.100138, 1], [20, -0.195898, 0.4655343, 2.028906, 1], [21, -0.1750144, -0.06936441, 1.836874, 1], [22, -0.2297655, -0.06840032, 1.827023, 1], [23, -0.1963779, -0.07806532, 1.831889, 1], [24, -0.1661554, 0.002185686, 1.819191, 1]]
[[0, -0.2056642, -0.06970727, 2.094549, 1], [1, -0.2004912, 0.2400376, 2.06166, 1], [2, -0.1944419, 0.5381737, 2.015621, 1], [3, -0.1921029, 0.6629025, 2.025594, 1], [4, -0.3589525, 0.4191473, 1.955478, 1], [5, -0.3698527, 0.1876891, 1.914516, 1], [6, -0.2761323, 0.03625511, 1.859426, 1], [7, -0.2162661, -0.02166707, 1.835803, 1], [8, -0.02596942, 0.4052302, 1.977528, 1], [9, -0.00914713, 0.1801141, 1.93538, 1], [10, -0.120459, 0.00652216, 1.863545, 1], [11, -0.1785165, -0.02956055, 1.835762, 1], [12, -0.2778124, -0.06539832, 2.052668, 1], [13, -0.2782893, -0.4030543, 2.128169, 1], [14, -0.2944485, -0.6963552, 2.146725, 1], [15, -0.3056838, -0.747731, 2.049267, 1], [16, -0.1264252, -0.07170336, 2.063091, 1], [17, -0.1429557, -0.4071319, 2.142566, 1], [18, -0.1109565, -0.6828178, 2.175386, 1], [19, -0.07039739, -0.736965, 2.099734, 1], [20, -0.1961381, 0.4654036, 2.029275, 1], [21, -0.1790325, -0.0661334, 1.826526, 1], [22, -0.2224243, -0.06382003, 1.818071, 1], [23, -0.2232385, -0.07322786, 1.823569, 1], [24, -0.1942635, -0.0001679504, 1.8065, 1]]
[[0, -0.2058455, -0.06976301, 2.094868, 1], [1, -0.2007027, 0.2400282, 2.06219, 1], [2, -0.1946507, 0.5382465, 2.016508, 1], [3, -0.1924483, 0.6629924, 2.026232, 1], [4, -0.3596961, 0.4181535, 1.956237, 1], [5, -0.3698042, 0.1877649, 1.914105, 1], [6, -0.2778957, 0.03614869, 1.858862, 1], [7, -0.2165594, -0.01843363, 1.827682, 1], [8, -0.02599944, 0.4050678, 1.977583, 1], [9, -0.009264791, 0.1804052, 1.934327, 1], [10, -0.1528551, 0.006491829, 1.841632, 1], [11, -0.1815666, -0.02390792, 1.82501, 1], [12, -0.2779149, -0.06541875, 2.053201, 1], [13, -0.2776603, -0.4032242, 2.128324, 1], [14, -0.2944475, -0.6961383, 2.14675, 1], [15, -0.3057528, -0.7476761, 2.049339, 1], [16, -0.1266689, -0.07177959, 2.063286, 1], [17, -0.1431329, -0.4072597, 2.142629, 1], [18, -0.1113235, -0.683164, 2.175113, 1], [19, -0.0704503, -0.7369435, 2.09973, 1], [20, -0.1963544, 0.4654359, 2.030078, 1], [21, -0.1788451, -0.06249071, 1.818589, 1], [22, -0.2281346, -0.06340878, 1.826868, 1], [23, -0.2222645, -0.06803073, 1.81171, 1], [24, -0.2025015, 0.006278, 1.798714, 1]]
