[['2, k, 0', [-0.1740314, -0.1256883, 1.0]], ['2, k, 1', [-0.1751275, 0.123632, 1.0]], ['2, k, 2', [-0.1734713, 0.3658995, 1.0]], ['2, k, 3', [-0.172174, 0.5115731, 1.0]], ['2, k, 4', [-0.3448912, 0.2519974, 1.0]], ['2, k, 5', [-0.432615, 0.01706831, 1.0]], ['2, k, 6', [-0.4458278, -0.1762166, 1.0]], ['2, k, 7', [-0.446696, -0.2524382, 1.0]], ['2, k, 8', [0.01664752, 0.2480655, 1.0]], ['2, k, 9', [0.09129643, 0.009039273, 1.0]], ['2, k, 10', [0.1466585, -0.1659187, 1.0]], ['2, k, 11', [0.1437343, -0.1531836, 1.0]], ['2, k, 12', [-0.2503186, -0.1219579, 1.0]], ['2, k, 13', [-0.2828534, -0.2097129, 1.0]], ['2, k, 14', [-0.2354193, -0.6244353, 1.0]], ['2, k, 15', [-0.2405244, -0.6965548, 1.0]], ['2, k, 16', [-0.09327143, -0.1263148, 1.0]], ['2, k, 17', [0.06848006, -0.2072625, 1.0]], ['2, k, 18', [0.01249253, -0.6248864, 1.0]], ['2, k, 19', [0.02752366, -0.6890708, 1.0]], ['2, k, 20', [-0.1741185, 0.3061694, 1.0]], ['2, k, 21', [-0.4333327, -0.3215353, 1.0]], ['2, k, 22', [-0.4630545, -0.2944947, 1.0]], ['2, k, 23', [0.1602698, -0.2000728, 1.0]], ['2, k, 24', [0.1179913, -0.1479456, 1.0]]]
[['2, k, 0', [-0.1666685, -0.1189168, 1.0]], ['2, k, 1', [-0.1723859, 0.128978, 1.0]], ['2, k, 2', [-0.182707, 0.3674216, 1.0]], ['2, k, 3', [-0.1861563, 0.5132642, 1.0]], ['2, k, 4', [-0.3538862, 0.249805, 1.0]], ['2, k, 5', [-0.4392713, 0.01406263, 1.0]], ['2, k, 6', [-0.436499, -0.1761561, 1.0]], ['2, k, 7', [-0.4427056, -0.2194837, 1.0]], ['2, k, 8', [0.006514563, 0.2617675, 1.0]], ['2, k, 9', [0.08685218, 0.02274774, 1.0]], ['2, k, 10', [0.1394782, -0.1514042, 1.0]], ['2, k, 11', [0.1480984, -0.1574954, 1.0]], ['2, k, 12', [-0.2432798, -0.1181682, 1.0]], ['2, k, 13', [-0.2856824, -0.2080152, 1.0]], ['2, k, 14', [-0.2365293, -0.6247411, 1.0]], ['2, k, 15', [-0.2417266, -0.6960899, 1.0]], ['2, k, 16', [-0.08617135, -0.1169167, 1.0]], ['2, k, 17', [0.07307038, -0.2084111, 1.0]], ['2, k, 18', [0.01946244, -0.6226116, 1.0]], ['2, k, 19', [0.02936301, -0.6872515, 1.0]], ['2, k, 20', [-0.1807438, 0.3087247, 1.0]], ['2, k, 21', [-0.4362043, -0.3083509, 1.0]], ['2, k, 22', [-0.4544355, -0.2300776, 1.0]], ['2, k, 23', [0.1611982, -0.1963522, 1.0]], ['2, k, 24', [0.129025, -0.1535519, 1.0]]]
[['2, k, 0', [-0.1684621, -0.1195373, 1.0]], ['2, k, 1', [-0.1729779, 0.1285751, 1.0]], ['2, k, 2', [-0.1817994, 0.3674411, 1.0]], ['2, k, 3', [-0.1859562, 0.5134828, 1.0]], ['2, k, 4', [-0.3536555, 0.2499774, 1.0]], ['2, k, 5', [-0.4390244, 0.01426462, 1.0]], ['2, k, 6', [-0.436145, -0.1767128, 1.0]], ['2, k, 7', [-0.4432871, -0.2161778, 1.0]], ['2, k, 8', [0.00566932, 0.2618928, 1.0]], ['2, k, 9', [0.1030164, 0.02921389, 1.0]], ['2, k, 10', [0.1922195, -0.1299534, 1.0]], ['2, k, 11', [0.2161494, -0.215379, 1.0]], ['2, k, 12', [-0.2451188, -0.1185763, 1.0]], ['2, k, 13', [-0.2860817, -0.2078802, 1.0]], ['2, k, 14', [-0.2369912, -0.624769, 1.0]], ['2, k, 15', [-0.2405186, -0.6951325, 1.0]], ['2, k, 16', [-0.08781413, -0.1176881, 1.0]], ['2, k, 17', [0.07307693, -0.2082091, 1.0]], ['2, k, 18', [0.02119733, -0.6231061, 1.0]], ['2, k, 19', [0.02866361, -0.6879588, 1.0]], ['2, k, 20', [-0.180272, 0.3086113, 1.0]], ['2, k, 21', [-0.4396968, -0.3068141, 1.0]], ['2, k, 22', [-0.4579057, -0.2150377, 1.0]], ['2, k, 23', [0.2591666, -0.2785263, 1.0]], ['2, k, 24', [0.2053543, -0.2694727, 1.0]]]
[['2, k, 0', [-0.1687063, -0.1196908, 1.0]], ['2, k, 1', [-0.1732609, 0.1284131, 1.0]], ['2, k, 2', [-0.1816474, 0.3675557, 1.0]], ['2, k, 3', [-0.1868598, 0.5130883, 1.0]], ['2, k, 4', [-0.353584, 0.2497758, 1.0]], ['2, k, 5', [-0.4386699, 0.01397876, 1.0]], ['2, k, 6', [-0.4357555, -0.1771891, 1.0]], ['2, k, 7', [-0.4447885, -0.2178431, 1.0]], ['2, k, 8', [0.004623365, 0.2639836, 1.0]], ['2, k, 9', [0.1557181, 0.06191481, 1.0]], ['2, k, 10', [0.2931788, -0.1394983, 1.0]], ['2, k, 11', [0.3738147, -0.2425465, 1.0]], ['2, k, 12', [-0.2453922, -0.1188157, 1.0]], ['2, k, 13', [-0.2861302, -0.2079009, 1.0]], ['2, k, 14', [-0.2369447, -0.6245461, 1.0]], ['2, k, 15', [-0.2388491, -0.6948326, 1.0]], ['2, k, 16', [-0.08802178, -0.117762, 1.0]], ['2, k, 17', [0.07312118, -0.2082321, 1.0]], ['2, k, 18', [0.02069867, -0.6250939, 1.0]], ['2, k, 19', [0.02576551, -0.6887007, 1.0]], ['2, k, 20', [-0.1801879, 0.3086509, 1.0]], ['2, k, 21', [-0.4399282, -0.3072452, 1.0]], ['2, k, 22', [-0.4622991, -0.2210479, 1.0]], ['2, k, 23', [0.4425305, -0.2944544, 1.0]], ['2, k, 24', [0.3408005, -0.2641091, 1.0]]]
[['2, k, 0', [-0.1686159, -0.1197651, 1.0]], ['2, k, 1', [-0.1737099, 0.1280742, 1.0]], ['2, k, 2', [-0.1824493, 0.3672473, 1.0]], ['2, k, 3', [-0.1876453, 0.5125967, 1.0]], ['2, k, 4', [-0.3538736, 0.2496498, 1.0]], ['2, k, 5', [-0.4374532, 0.01335384, 1.0]], ['2, k, 6', [-0.4360351, -0.1772625, 1.0]], ['2, k, 7', [-0.4439262, -0.2176588, 1.0]], ['2, k, 8', [0.004006983, 0.2653516, 1.0]], ['2, k, 9', [0.1684724, 0.08440538, 1.0]], ['2, k, 10', [0.3240888, -0.07335011, 1.0]], ['2, k, 11', [0.3916428, -0.1503568, 1.0]], ['2, k, 12', [-0.2452275, -0.1190525, 1.0]], ['2, k, 13', [-0.2863076, -0.2078901, 1.0]], ['2, k, 14', [-0.2368756, -0.6241942, 1.0]], ['2, k, 15', [-0.2410858, -0.6955696, 1.0]], ['2, k, 16', [-0.08796953, -0.1177529, 1.0]], ['2, k, 17', [0.07312608, -0.2081783, 1.0]], ['2, k, 18', [0.02232356, -0.6243995, 1.0]], ['2, k, 19', [0.02598297, -0.6881709, 1.0]], ['2, k, 20', [-0.1808229, 0.3083206, 1.0]], ['2, k, 21', [-0.4378877, -0.3077949, 1.0]], ['2, k, 22', [-0.4669255, -0.1857314, 1.0]], ['2, k, 23', [0.4470683, -0.2023005, 1.0]], ['2, k, 24', [0.3592476, -0.1529217, 1.0]]]
[['2, k, 0', [-0.1683171, -0.1200695, 1.0]], ['2, k, 1', [-0.1739368, 0.1276867, 1.0]], ['2, k, 2', [-0.1827957, 0.3668535, 1.0]], ['2, k, 3', [-0.1884082, 0.5117562, 1.0]], ['2, k, 4', [-0.3539026, 0.2495955, 1.0]], ['2, k, 5', [-0.4383855, 0.01370556, 1.0]], ['2, k, 6', [-0.4358962, -0.1776992, 1.0]], ['2, k, 7', [-0.4439785, -0.2184643, 1.0]], ['2, k, 8', [0.003093163, 0.2673073, 1.0]], ['2, k, 9', [0.1871715, 0.1190965, 1.0]], ['2, k, 10', [0.3693931, -0.03494123, 1.0]], ['2, k, 11', [0.4448065, -0.09843512, 1.0]], ['2, k, 12', [-0.2448828, -0.1195132, 1.0]], ['2, k, 13', [-0.2863153, -0.2078529, 1.0]], ['2, k, 14', [-0.2369568, -0.6242545, 1.0]], ['2, k, 15', [-0.241703, -0.6955277, 1.0]], ['2, k, 16', [-0.08769514, -0.1178795, 1.0]], ['2, k, 17', [0.07312964, -0.2081581, 1.0]], ['2, k, 18', [0.02272607, -0.6242747, 1.0]], ['2, k, 19', [0.02589182, -0.6878659, 1.0]], ['2, k, 20', [-0.1810859, 0.3079278, 1.0]], ['2, k, 21', [-0.4372067, -0.3093342, 1.0]], ['2, k, 22', [-0.4538736, -0.2430153, 1.0]], ['2, k, 23', [0.4975536, -0.142259, 1.0]], ['2, k, 24', [0.4385558, -0.1312889, 1.0]]]
[['2, k, 0', [-0.1627953, -0.1181088, 1.0]], ['2, k, 1', [-0.1725093, 0.1277905, 1.0]], ['2, k, 2', [-0.1824148, 0.3665085, 1.0]], ['2, k, 3', [-0.1892377, 0.5113189, 1.0]], ['2, k, 4', [-0.3540516, 0.2494391, 1.0]], ['2, k, 5', [-0.4386452, 0.01356821, 1.0]], ['2, k, 6', [-0.4355749, -0.1777904, 1.0]], ['2, k, 7', [-0.4417166, -0.2140148, 1.0]], ['2, k, 8', [0.00455208, 0.271091, 1.0]], ['2, k, 9', [0.2387885, 0.2111172, 1.0]], ['2, k, 10', [0.4597316, 0.1572662, 1.0]], ['2, k, 11', [0.5453882, 0.1246713, 1.0]], ['2, k, 12', [-0.2385713, -0.1180132, 1.0]], ['2, k, 13', [-0.286129, -0.2078815, 1.0]], ['2, k, 14', [-0.2369931, -0.6240819, 1.0]], ['2, k, 15', [-0.242178, -0.695574, 1.0]], ['2, k, 16', [-0.08286864, -0.1154521, 1.0]], ['2, k, 17', [0.07369045, -0.208216, 1.0]], ['2, k, 18', [0.02600417, -0.6249182, 1.0]], ['2, k, 19', [0.02666041, -0.6875611, 1.0]], ['2, k, 20', [-0.1803923, 0.3076595, 1.0]], ['2, k, 21', [-0.4351786, -0.307239, 1.0]], ['2, k, 22', [-0.4552632, -0.2223131, 1.0]], ['2, k, 23', [0.5985793, 0.1012831, 1.0]], ['2, k, 24', [0.5370349, 0.09831998, 1.0]]]
[['2, k, 0', [-0.1591906, -0.1194142, 1.0]], ['2, k, 1', [-0.1719333, 0.1272594, 1.0]], ['2, k, 2', [-0.1826331, 0.366426, 1.0]], ['2, k, 3', [-0.1892281, 0.5112441, 1.0]], ['2, k, 4', [-0.3543851, 0.2485545, 1.0]], ['2, k, 5', [-0.4393152, 0.01287971, 1.0]], ['2, k, 6', [-0.4353132, -0.177529, 1.0]], ['2, k, 7', [-0.4400998, -0.2191313, 1.0]], ['2, k, 8', [0.004505752, 0.274173, 1.0]], ['2, k, 9', [0.2327614, 0.2426117, 1.0]], ['2, k, 10', [0.4614541, 0.2148452, 1.0]], ['2, k, 11', [0.554318, 0.2079827, 1.0]], ['2, k, 12', [-0.2351698, -0.1201056, 1.0]], ['2, k, 13', [-0.2859102, -0.2082168, 1.0]], ['2, k, 14', [-0.235395, -0.6261888, 1.0]], ['2, k, 15', [-0.2413892, -0.6956685, 1.0]], ['2, k, 16', [-0.07915733, -0.1158878, 1.0]], ['2, k, 17', [0.07420795, -0.208629, 1.0]], ['2, k, 18', [0.0260098, -0.6247329, 1.0]], ['2, k, 19', [0.02573543, -0.6880465, 1.0]], ['2, k, 20', [-0.1804733, 0.30753, 1.0]], ['2, k, 21', [-0.4343088, -0.3092974, 1.0]], ['2, k, 22', [-0.4574656, -0.2054854, 1.0]], ['2, k, 23', [0.609041, 0.1997187, 1.0]], ['2, k, 24', [0.5928713, 0.1665813, 1.0]]]
[['2, k, 0', [-0.1584769, -0.1195559, 1.0]], ['2, k, 1', [-0.1715851, 0.1269503, 1.0]], ['2, k, 2', [-0.1825373, 0.366048, 1.0]], ['2, k, 3', [-0.1891076, 0.5111797, 1.0]], ['2, k, 4', [-0.3541431, 0.2484508, 1.0]], ['2, k, 5', [-0.4401183, 0.01321425, 1.0]], ['2, k, 6', [-0.4351677, -0.1776703, 1.0]], ['2, k, 7', [-0.4407003, -0.2068191, 1.0]], ['2, k, 8', [0.005763282, 0.2773538, 1.0]], ['2, k, 9', [0.246865, 0.2785585, 1.0]], ['2, k, 10', [0.4368065, 0.2871957, 1.0]], ['2, k, 11', [0.6053562, 0.2964329, 1.0]], ['2, k, 12', [-0.234256, -0.1204834, 1.0]], ['2, k, 13', [-0.2858468, -0.2083097, 1.0]], ['2, k, 14', [-0.2356886, -0.6255856, 1.0]], ['2, k, 15', [-0.2418227, -0.6957974, 1.0]], ['2, k, 16', [-0.07864561, -0.1158356, 1.0]], ['2, k, 17', [0.07445435, -0.2091105, 1.0]], ['2, k, 18', [0.02632174, -0.6256729, 1.0]], ['2, k, 19', [0.02626766, -0.6879802, 1.0]], ['2, k, 20', [-0.1802937, 0.3071877, 1.0]], ['2, k, 21', [-0.4327542, -0.3083343, 1.0]], ['2, k, 22', [-0.4507007, -0.2290391, 1.0]], ['2, k, 23', [0.6789924, 0.3206672, 1.0]], ['2, k, 24', [0.5933673, 0.2564464, 1.0]]]
[['2, k, 0', [-0.1586192, -0.1191737, 1.0]], ['2, k, 1', [-0.171832, 0.1272893, 1.0]], ['2, k, 2', [-0.1832327, 0.3666929, 1.0]], ['2, k, 3', [-0.1887756, 0.5118321, 1.0]], ['2, k, 4', [-0.353678, 0.2479604, 1.0]], ['2, k, 5', [-0.4397688, 0.01283731, 1.0]], ['2, k, 6', [-0.4349063, -0.1779658, 1.0]], ['2, k, 7', [-0.4402823, -0.2144198, 1.0]], ['2, k, 8', [0.006979649, 0.2802811, 1.0]], ['2, k, 9', [0.2414725, 0.3089369, 1.0]], ['2, k, 10', [0.4550786, 0.348666, 1.0]], ['2, k, 11', [0.6002868, 0.3824638, 1.0]], ['2, k, 12', [-0.2345317, -0.1198727, 1.0]], ['2, k, 13', [-0.2858186, -0.2083175, 1.0]], ['2, k, 14', [-0.2359776, -0.6255794, 1.0]], ['2, k, 15', [-0.2418371, -0.69572, 1.0]], ['2, k, 16', [-0.07871492, -0.1156, 1.0]], ['2, k, 17', [0.07445899, -0.2091813, 1.0]], ['2, k, 18', [0.02635261, -0.6257913, 1.0]], ['2, k, 19', [0.02684874, -0.6876488, 1.0]], ['2, k, 20', [-0.1807926, 0.3077136, 1.0]], ['2, k, 21', [-0.4353575, -0.3089661, 1.0]], ['2, k, 22', [-0.4533451, -0.2218812, 1.0]], ['2, k, 23', [0.6651921, 0.415452, 1.0]], ['2, k, 24', [0.6354649, 0.3750653, 1.0]]]
[['2, k, 0', [-0.1548442, -0.1192788, 1.0]], ['2, k, 1', [-0.1700054, 0.1271198, 1.0]], ['2, k, 2', [-0.1828256, 0.3666781, 1.0]], ['2, k, 3', [-0.1886847, 0.5118043, 1.0]], ['2, k, 4', [-0.353569, 0.2478558, 1.0]], ['2, k, 5', [-0.439333, 0.01264265, 1.0]], ['2, k, 6', [-0.4345996, -0.1780492, 1.0]], ['2, k, 7', [-0.4400266, -0.2178717, 1.0]], ['2, k, 8', [0.009266976, 0.2848294, 1.0]], ['2, k, 9', [0.2336282, 0.3413982, 1.0]], ['2, k, 10', [0.4306113, 0.409884, 1.0]], ['2, k, 11', [0.5835555, 0.463485, 1.0]], ['2, k, 12', [-0.2306802, -0.1206491, 1.0]], ['2, k, 13', [-0.2857637, -0.2084697, 1.0]], ['2, k, 14', [-0.2364645, -0.6253465, 1.0]], ['2, k, 15', [-0.2421023, -0.6955292, 1.0]], ['2, k, 16', [-0.0751204, -0.1149641, 1.0]], ['2, k, 17', [0.07461575, -0.2090929, 1.0]], ['2, k, 18', [0.02736687, -0.6276054, 1.0]], ['2, k, 19', [0.02710667, -0.6877329, 1.0]], ['2, k, 20', [-0.1801029, 0.3076715, 1.0]], ['2, k, 21', [-0.4327461, -0.3086461, 1.0]], ['2, k, 22', [-0.4515712, -0.2345497, 1.0]], ['2, k, 23', [0.6488011, 0.5144883, 1.0]], ['2, k, 24', [0.5882686, 0.4972758, 1.0]]]
[['2, k, 0', [-0.1557948, -0.1191852, 1.0]], ['2, k, 1', [-0.1700267, 0.1270321, 1.0]], ['2, k, 2', [-0.1822174, 0.3663112, 1.0]], ['2, k, 3', [-0.1868807, 0.5105165, 1.0]], ['2, k, 4', [-0.3525761, 0.2472143, 1.0]], ['2, k, 5', [-0.4375789, 0.01182843, 1.0]], ['2, k, 6', [-0.4343723, -0.1779355, 1.0]], ['2, k, 7', [-0.4393248, -0.215685, 1.0]], ['2, k, 8', [0.0133972, 0.2891013, 1.0]], ['2, k, 9', [0.2220606, 0.3733774, 1.0]], ['2, k, 10', [0.399145, 0.46211, 1.0]], ['2, k, 11', [0.5464557, 0.5364289, 1.0]], ['2, k, 12', [-0.2314025, -0.1204539, 1.0]], ['2, k, 13', [-0.2856795, -0.2086879, 1.0]], ['2, k, 14', [-0.2363164, -0.6250153, 1.0]], ['2, k, 15', [-0.2424457, -0.695691, 1.0]], ['2, k, 16', [-0.07635951, -0.1150049, 1.0]], ['2, k, 17', [0.07467577, -0.2088318, 1.0]], ['2, k, 18', [0.02800094, -0.6260678, 1.0]], ['2, k, 19', [0.02803826, -0.6873456, 1.0]], ['2, k, 20', [-0.1796801, 0.3073856, 1.0]], ['2, k, 21', [-0.4269919, -0.3076881, 1.0]], ['2, k, 22', [-0.4522327, -0.2249836, 1.0]], ['2, k, 23', [0.6138937, 0.5968433, 1.0]], ['2, k, 24', [0.599359, 0.5646076, 1.0]]]
[['2, k, 0', [-0.1561236, -0.118315, 1.0]], ['2, k, 1', [-0.168569, 0.1282518, 1.0]], ['2, k, 2', [-0.1763872, 0.3685591, 1.0]], ['2, k, 3', [-0.1860018, 0.5101809, 1.0]], ['2, k, 4', [-0.3522916, 0.2469728, 1.0]], ['2, k, 5', [-0.4376078, 0.011726, 1.0]], ['2, k, 6', [-0.4336781, -0.1773574, 1.0]], ['2, k, 7', [-0.4400234, -0.217913, 1.0]], ['2, k, 8', [0.0179112, 0.2942584, 1.0]], ['2, k, 9', [0.2153535, 0.4056872, 1.0]], ['2, k, 10', [0.361627, 0.5017169, 1.0]], ['2, k, 11', [0.5084152, 0.6033338, 1.0]], ['2, k, 12', [-0.2317549, -0.1195006, 1.0]], ['2, k, 13', [-0.2856058, -0.2087263, 1.0]], ['2, k, 14', [-0.2365211, -0.6250154, 1.0]], ['2, k, 15', [-0.2422523, -0.6959141, 1.0]], ['2, k, 16', [-0.07666077, -0.1142275, 1.0]], ['2, k, 17', [0.07469855, -0.208789, 1.0]], ['2, k, 18', [0.02799415, -0.6261138, 1.0]], ['2, k, 19', [0.02964522, -0.6871525, 1.0]], ['2, k, 20', [-0.1750204, 0.3093813, 1.0]], ['2, k, 21', [-0.4321937, -0.3089506, 1.0]], ['2, k, 22', [-0.4547648, -0.2150085, 1.0]], ['2, k, 23', [0.5675109, 0.6608901, 1.0]], ['2, k, 24', [0.5574376, 0.651524, 1.0]]]
[['2, k, 0', [-0.1544816, -0.1163013, 1.0]], ['2, k, 1', [-0.1680703, 0.1282805, 1.0]], ['2, k, 2', [-0.1766599, 0.3674422, 1.0]], ['2, k, 3', [-0.1854856, 0.5101705, 1.0]], ['2, k, 4', [-0.3519941, 0.2468878, 1.0]], ['2, k, 5', [-0.4385002, 0.01201471, 1.0]], ['2, k, 6', [-0.4328327, -0.1765356, 1.0]], ['2, k, 7', [-0.4410701, -0.2151409, 1.0]], ['2, k, 8', [0.01898728, 0.3033499, 1.0]], ['2, k, 9', [0.1975657, 0.4269722, 1.0]], ['2, k, 10', [0.3207453, 0.5399588, 1.0]], ['2, k, 11', [0.4607694, 0.6583872, 1.0]], ['2, k, 12', [-0.229736, -0.1180252, 1.0]], ['2, k, 13', [-0.2853928, -0.2089426, 1.0]], ['2, k, 14', [-0.2365632, -0.625036, 1.0]], ['2, k, 15', [-0.241981, -0.6953341, 1.0]], ['2, k, 16', [-0.07543591, -0.1115941, 1.0]], ['2, k, 17', [0.07474044, -0.2087712, 1.0]], ['2, k, 18', [0.02549112, -0.6281412, 1.0]], ['2, k, 19', [0.02788275, -0.6868429, 1.0]], ['2, k, 20', [-0.1749941, 0.3087031, 1.0]], ['2, k, 21', [-0.4397593, -0.3029971, 1.0]], ['2, k, 22', [-0.4600895, -0.1955541, 1.0]], ['2, k, 23', [0.5119699, 0.7225623, 1.0]], ['2, k, 24', [0.4790067, 0.6980599, 1.0]]]
[['2, k, 0', [-0.1565028, -0.1148594, 1.0]], ['2, k, 1', [-0.1684663, 0.1284348, 1.0]], ['2, k, 2', [-0.1770502, 0.3670475, 1.0]], ['2, k, 3', [-0.1837659, 0.5094458, 1.0]], ['2, k, 4', [-0.3505296, 0.2476968, 1.0]], ['2, k, 5', [-0.4374956, 0.01299061, 1.0]], ['2, k, 6', [-0.4328942, -0.1765768, 1.0]], ['2, k, 7', [-0.4412929, -0.213384, 1.0]], ['2, k, 8', [0.01938944, 0.3098562, 1.0]], ['2, k, 9', [0.2047314, 0.467558, 1.0]], ['2, k, 10', [0.3372296, 0.6282029, 1.0]], ['2, k, 11', [0.3957235, 0.6917612, 1.0]], ['2, k, 12', [-0.2313287, -0.1165698, 1.0]], ['2, k, 13', [-0.285365, -0.2089646, 1.0]], ['2, k, 14', [-0.2364781, -0.6250353, 1.0]], ['2, k, 15', [-0.2423328, -0.695569, 1.0]], ['2, k, 16', [-0.07788812, -0.110245, 1.0]], ['2, k, 17', [0.07483821, -0.2086757, 1.0]], ['2, k, 18', [0.02633604, -0.6283791, 1.0]], ['2, k, 19', [0.02820139, -0.6867224, 1.0]], ['2, k, 20', [-0.1753065, 0.3084694, 1.0]], ['2, k, 21', [-0.4361059, -0.3004774, 1.0]], ['2, k, 22', [-0.4527126, -0.2322035, 1.0]], ['2, k, 23', [0.4347346, 0.7473379, 1.0]], ['2, k, 24', [0.3815427, 0.7008286, 1.0]]]
[['2, k, 0', [-0.1584657, -0.1143818, 1.0]], ['2, k, 1', [-0.1687248, 0.1283598, 1.0]], ['2, k, 2', [-0.1770194, 0.3663687, 1.0]], ['2, k, 3', [-0.1826317, 0.5096666, 1.0]], ['2, k, 4', [-0.3494571, 0.2475399, 1.0]], ['2, k, 5', [-0.4370172, 0.01314326, 1.0]], ['2, k, 6', [-0.4328931, -0.1768717, 1.0]], ['2, k, 7', [-0.4408908, -0.2179545, 1.0]], ['2, k, 8', [0.02032456, 0.3143968, 1.0]], ['2, k, 9', [0.1940939, 0.4831036, 1.0]], ['2, k, 10', [0.2704872, 0.6226866, 1.0]], ['2, k, 11', [0.3482143, 0.7374421, 1.0]], ['2, k, 12', [-0.2327731, -0.1160891, 1.0]], ['2, k, 13', [-0.2853641, -0.208984, 1.0]], ['2, k, 14', [-0.2364565, -0.6248918, 1.0]], ['2, k, 15', [-0.2424989, -0.695616, 1.0]], ['2, k, 16', [-0.0804414, -0.1098131, 1.0]], ['2, k, 17', [0.07485854, -0.2086765, 1.0]], ['2, k, 18', [0.02718041, -0.6290823, 1.0]], ['2, k, 19', [0.02821719, -0.6866246, 1.0]], ['2, k, 20', [-0.1753487, 0.3079918, 1.0]], ['2, k, 21', [-0.4372258, -0.3090722, 1.0]], ['2, k, 22', [-0.4550388, -0.2154299, 1.0]], ['2, k, 23', [0.3802398, 0.7925498, 1.0]], ['2, k, 24', [0.3281686, 0.7345978, 1.0]]]
[['2, k, 0', [-0.1591754, -0.1136554, 1.0]], ['2, k, 1', [-0.1688452, 0.1285339, 1.0]], ['2, k, 2', [-0.1769361, 0.3661585, 1.0]], ['2, k, 3', [-0.18135, 0.5096051, 1.0]], ['2, k, 4', [-0.3490877, 0.2476739, 1.0]], ['2, k, 5', [-0.4432712, 0.02421342, 1.0]], ['2, k, 6', [-0.4374415, -0.1584815, 1.0]], ['2, k, 7', [-0.4395458, -0.1930323, 1.0]], ['2, k, 8', [0.02041282, 0.3184814, 1.0]], ['2, k, 9', [0.1695025, 0.5041764, 1.0]], ['2, k, 10', [0.2530264, 0.694592, 1.0]], ['2, k, 11', [0.2992046, 0.7794716, 1.0]], ['2, k, 12', [-0.2333003, -0.1154058, 1.0]], ['2, k, 13', [-0.2853329, -0.2089452, 1.0]], ['2, k, 14', [-0.2364475, -0.6248481, 1.0]], ['2, k, 15', [-0.2423566, -0.6954066, 1.0]], ['2, k, 16', [-0.08131585, -0.1090676, 1.0]], ['2, k, 17', [0.07495742, -0.2086772, 1.0]], ['2, k, 18', [0.02774472, -0.6271905, 1.0]], ['2, k, 19', [0.02915507, -0.6862515, 1.0]], ['2, k, 20', [-0.1753103, 0.3078865, 1.0]], ['2, k, 21', [-0.4424423, -0.2894908, 1.0]], ['2, k, 22', [-0.4633723, -0.1840431, 1.0]], ['2, k, 23', [0.3258629, 0.843264, 1.0]], ['2, k, 24', [0.3122948, 0.8304965, 1.0]]]
[['2, k, 0', [-0.1593228, -0.1124883, 1.0]], ['2, k, 1', [-0.1686518, 0.1287598, 1.0]], ['2, k, 2', [-0.1761478, 0.365642, 1.0]], ['2, k, 3', [-0.1790905, 0.5097528, 1.0]], ['2, k, 4', [-0.346952, 0.2496985, 1.0]], ['2, k, 5', [-0.4428359, 0.02597426, 1.0]], ['2, k, 6', [-0.4328826, -0.1768199, 1.0]], ['2, k, 7', [-0.4407626, -0.2136878, 1.0]], ['2, k, 8', [0.01920776, 0.3272953, 1.0]], ['2, k, 9', [0.1340575, 0.5338107, 1.0]], ['2, k, 10', [0.2192537, 0.7061421, 1.0]], ['2, k, 11', [0.2398249, 0.7918756, 1.0]], ['2, k, 12', [-0.2331831, -0.1141516, 1.0]], ['2, k, 13', [-0.2853703, -0.2089571, 1.0]], ['2, k, 14', [-0.2364847, -0.6246284, 1.0]], ['2, k, 15', [-0.2407013, -0.6952202, 1.0]], ['2, k, 16', [-0.08169226, -0.1079555, 1.0]], ['2, k, 17', [0.07495115, -0.208825, 1.0]], ['2, k, 18', [0.02720454, -0.6265863, 1.0]], ['2, k, 19', [0.02903641, -0.6861948, 1.0]], ['2, k, 20', [-0.1747051, 0.3076144, 1.0]], ['2, k, 21', [-0.435883, -0.3148397, 1.0]], ['2, k, 22', [-0.4551786, -0.2100954, 1.0]], ['2, k, 23', [0.2617858, 0.8443204, 1.0]], ['2, k, 24', [0.2099033, 0.7676877, 1.0]]]
