[[0, 0.03689994, -0.5565274, 1.905287, 1], [1, 0.05040245, -0.2086812, 2.068646, 1], [2, 0.06659002, 0.1317228, 2.204271, 1], [3, 0.03694735, 0.2602053, 2.198856, 1], [4, -0.09762368, 0.07443515, 2.171201, 1], [5, -0.127437, -0.101202, 2.021557, 1], [6, -0.006877687, -0.1635006, 1.780537, 1], [7, 0.04535663, -0.1977239, 1.717496, 1], [8, 0.2343939, 0.09244376, 2.15066, 1], [9, 0.2758311, -0.0565336, 2.008977, 1], [10, 0.1754708, -0.1383324, 1.84789, 1], [11, 0.1315035, -0.1737155, 1.806602, 1], [12, -0.07240469, -0.5458193, 1.870793, 1], [13, -0.150636, -0.2762837, 1.640165, 1], [14, -0.1194442, -0.6245633, 1.575445, 1], [15, -0.1183708, -0.6710213, 1.459397, 1], [16, 0.1448232, -0.5468924, 1.870192, 1], [17, 0.21037, -0.267552, 1.648372, 1], [18, 0.1054128, -0.6138802, 1.582869, 1], [19, 0.09413502, -0.6789073, 1.47233, 1], [20, 0.06209975, 0.04751132, 2.174076, 1], [21, 0.03347363, -0.2280863, 1.646236, 1], [22, 0.09830151, -0.175982, 1.755837, 1], [23, 0.07050096, -0.1992231, 1.734473, 1], [24, 0.09308454, -0.1565212, 1.772334, 1]]
[[0, 0.0338836, -0.5710847, 1.911772, 1], [1, 0.04944789, -0.2225955, 2.044654, 1], [2, 0.0689607, 0.1141208, 2.161987, 1], [3, 0.03426925, 0.2389442, 2.160543, 1], [4, -0.091694, 0.06462658, 2.12079, 1], [5, -0.136793, -0.1260024, 2.141181, 1], [6, -0.05708475, -0.1533171, 1.877426, 1], [7, -0.03263296, -0.1848003, 1.82243, 1], [8, 0.2266189, 0.1081882, 2.134336, 1], [9, 0.1965668, -0.07437468, 1.922851, 1], [10, 0.1553504, -0.2143572, 1.77807, 1], [11, 0.06669371, -0.2312812, 1.667465, 1], [12, -0.07726203, -0.5671406, 1.89203, 1], [13, -0.1497991, -0.2794607, 1.649641, 1], [14, -0.1207186, -0.6268846, 1.57626, 1], [15, -0.1195205, -0.6991065, 1.46475, 1], [16, 0.1443249, -0.5541798, 1.862262, 1], [17, 0.2083132, -0.2620241, 1.65875, 1], [18, 0.1074613, -0.6169655, 1.586074, 1], [19, 0.1028079, -0.6754512, 1.469069, 1], [20, 0.06404378, 0.03127854, 2.135601, 1], [21, 0.02816229, -0.1791049, 1.706394, 1], [22, -0.09549668, -0.1704737, 1.75275, 1], [23, 0.04481993, -0.2608106, 1.618338, 1], [24, 0.01876741, -0.184822, 1.723222, 1]]
[[0, 0.03312324, -0.5732341, 1.915413, 1], [1, 0.04943326, -0.2232185, 2.045041, 1], [2, 0.06860369, 0.1137942, 2.161087, 1], [3, 0.03350615, 0.2384507, 2.159395, 1], [4, -0.0917106, 0.06453282, 2.120748, 1], [5, -0.1365017, -0.126134, 2.141309, 1], [6, -0.0568622, -0.1537816, 1.877569, 1], [7, -0.03346126, -0.1832121, 1.823407, 1], [8, 0.2257246, 0.1082649, 2.133834, 1], [9, 0.262107, -0.0699987, 2.004435, 1], [10, 0.1697852, -0.1587779, 1.827428, 1], [11, 0.05606818, -0.2174064, 1.660866, 1], [12, -0.07800043, -0.5682757, 1.89345, 1], [13, -0.1501265, -0.2788425, 1.64984, 1], [14, -0.1207258, -0.6268796, 1.576287, 1], [15, -0.1199351, -0.6947712, 1.465651, 1], [16, 0.1435893, -0.5578209, 1.869485, 1], [17, 0.2069952, -0.2679786, 1.662121, 1], [18, 0.09059072, -0.6309553, 1.537236, 1], [19, 0.1261511, -0.6744679, 1.440203, 1], [20, 0.06385095, 0.03094324, 2.135118, 1], [21, 0.02812968, -0.1754092, 1.704314, 1], [22, -0.09652175, -0.1705367, 1.749573, 1], [23, 0.04632198, -0.2552994, 1.613, 1], [24, 0.03741698, -0.1743877, 1.645793, 1]]
[[0, 0.03268439, -0.5729708, 1.915969, 1], [1, 0.04940316, -0.2232503, 2.045048, 1], [2, 0.06828722, 0.113466, 2.160178, 1], [3, 0.03272377, 0.2373322, 2.158145, 1], [4, -0.09170235, 0.06454557, 2.120728, 1], [5, -0.1362801, -0.1261375, 2.141457, 1], [6, -0.03690914, -0.1585626, 1.88519, 1], [7, -0.02718462, -0.1859842, 1.825364, 1], [8, 0.2248093, 0.109074, 2.133667, 1], [9, 0.2540855, -0.03930932, 1.987826, 1], [10, 0.126991, -0.1407522, 1.764388, 1], [11, 0.05591606, -0.2083313, 1.652838, 1], [12, -0.07854491, -0.5681112, 1.89414, 1], [13, -0.15011, -0.2791507, 1.649877, 1], [14, -0.1206735, -0.6268719, 1.576327, 1], [15, -0.1339083, -0.7032069, 1.463507, 1], [16, 0.1432142, -0.5574676, 1.869787, 1], [17, 0.2074106, -0.2680265, 1.662092, 1], [18, 0.102822, -0.6176797, 1.584331, 1], [19, 0.1422119, -0.7138672, 1.501953, 1], [20, 0.06363302, 0.03069555, 2.134491, 1], [21, 0.02874834, -0.1679798, 1.695402, 1], [22, -0.06850515, -0.219416, 1.75332, 1], [23, 0.04716869, -0.2588013, 1.607116, 1], [24, 0.04523355, -0.1711311, 1.620286, 1]]
[[0, 0.03493549, -0.5770523, 1.921981, 1], [1, 0.05017925, -0.2245881, 2.046097, 1], [2, 0.06820063, 0.1132742, 2.15932, 1], [3, 0.03236594, 0.2360934, 2.156141, 1], [4, -0.09173527, 0.06456473, 2.120651, 1], [5, -0.1361695, -0.1262002, 2.141153, 1], [6, -0.03779209, -0.1570162, 1.884293, 1], [7, -0.02861829, -0.1840553, 1.826871, 1], [8, 0.2243524, 0.1094449, 2.133568, 1], [9, 0.2494987, -0.04586682, 1.979712, 1], [10, 0.1229748, -0.1457036, 1.75521, 1], [11, 0.05725314, -0.2026376, 1.646445, 1], [12, -0.07662149, -0.5707401, 1.896654, 1], [13, -0.1499238, -0.2799746, 1.649806, 1], [14, -0.1209693, -0.6266918, 1.576334, 1], [15, -0.1254351, -0.7138458, 1.465952, 1], [16, 0.1452445, -0.5629603, 1.880074, 1], [17, 0.2075863, -0.2687731, 1.662234, 1], [18, 0.1054666, -0.6126446, 1.586748, 1], [19, 0.100753, -0.6692386, 1.468085, 1], [20, 0.06369065, 0.03040557, 2.134086, 1], [21, 0.02724323, -0.1620182, 1.697407, 1], [22, -0.06870861, -0.2197324, 1.753044, 1], [23, 0.04652712, -0.2447746, 1.596362, 1], [24, 0.03742209, -0.1642749, 1.627967, 1]]
[[0, 0.03834158, -0.5769687, 1.921216, 1], [1, 0.0512218, -0.2249676, 2.045758, 1], [2, 0.06780672, 0.1130091, 2.15836, 1], [3, 0.03234006, 0.2352729, 2.154902, 1], [4, -0.09180425, 0.06452549, 2.120362, 1], [5, -0.1359998, -0.1262594, 2.14104, 1], [6, -0.03781036, -0.1550131, 1.883861, 1], [7, -0.02887458, -0.1817512, 1.827279, 1], [8, 0.2235817, 0.1095886, 2.132894, 1], [9, 0.2505295, -0.06027428, 1.96655, 1], [10, 0.1233151, -0.1480033, 1.749739, 1], [11, 0.0582026, -0.1958766, 1.640459, 1], [12, -0.07296284, -0.5713384, 1.895141, 1], [13, -0.1497469, -0.2819925, 1.64951, 1], [14, -0.1209658, -0.6267178, 1.57631, 1], [15, -0.1162095, -0.6557885, 1.459907, 1], [16, 0.1485851, -0.562148, 1.879483, 1], [17, 0.2077955, -0.2679117, 1.661932, 1], [18, 0.104575, -0.6142793, 1.586468, 1], [19, 0.1727961, -0.6963838, 1.506894, 1], [20, 0.06366817, 0.03011245, 2.133301, 1], [21, 0.02433289, -0.1538702, 1.709414, 1], [22, -0.07053427, -0.2174385, 1.751495, 1], [23, 0.04919934, -0.2263272, 1.588732, 1], [24, 0.03794069, -0.1514945, 1.623455, 1]]
[[0, 0.03958261, -0.5759054, 1.919834, 1], [1, 0.05171507, -0.2250543, 2.045261, 1], [2, 0.06751996, 0.1125071, 2.157582, 1], [3, 0.03196219, 0.2342246, 2.153874, 1], [4, -0.09179173, 0.06439259, 2.119766, 1], [5, -0.1358778, -0.1262554, 2.141214, 1], [6, -0.03796395, -0.1521896, 1.883619, 1], [7, -0.02835512, -0.1759168, 1.823301, 1], [8, 0.2226979, 0.109917, 2.132456, 1], [9, 0.2473182, -0.04501767, 1.962616, 1], [10, 0.123226, -0.1387672, 1.734059, 1], [11, 0.05792748, -0.1870244, 1.632306, 1], [12, -0.07224648, -0.5705314, 1.892923, 1], [13, -0.1495491, -0.2825398, 1.649384, 1], [14, -0.1209724, -0.6267065, 1.576291, 1], [15, -0.1212325, -0.6831326, 1.457902, 1], [16, 0.1505233, -0.5605455, 1.87838, 1], [17, 0.2079539, -0.2676123, 1.661663, 1], [18, 0.1068406, -0.6162444, 1.585436, 1], [19, 0.1018934, -0.6729138, 1.466929, 1], [20, 0.06361429, 0.02969016, 2.132522, 1], [21, 0.02390789, -0.1530876, 1.70088, 1], [22, -0.07226449, -0.2125562, 1.749625, 1], [23, 0.04813629, -0.2154602, 1.585209, 1], [24, 0.05045006, -0.13652, 1.6078, 1]]
[[0, 0.03840968, -0.5759884, 1.921299, 1], [1, 0.05146893, -0.2252615, 2.04541, 1], [2, 0.06680963, 0.1121535, 2.156462, 1], [3, 0.03161528, 0.2337511, 2.152796, 1], [4, -0.09176393, 0.06436493, 2.119303, 1], [5, -0.1360268, -0.1260668, 2.141563, 1], [6, -0.0387914, -0.1497629, 1.883484, 1], [7, -0.02844357, -0.1671093, 1.821259, 1], [8, 0.2214556, 0.1107179, 2.131816, 1], [9, 0.2449998, -0.04108258, 1.959698, 1], [10, 0.1133557, -0.1257014, 1.731788, 1], [11, 0.05816902, -0.1753158, 1.623708, 1], [12, -0.07372687, -0.57055, 1.893761, 1], [13, -0.1492806, -0.2839744, 1.648673, 1], [14, -0.1204733, -0.6265829, 1.575696, 1], [15, -0.1208799, -0.6827006, 1.457063, 1], [16, 0.1495694, -0.56073, 1.88055, 1], [17, 0.2080129, -0.2689657, 1.660407, 1], [18, 0.1028201, -0.6137183, 1.582096, 1], [19, 0.1042511, -0.7267442, 1.567574, 1], [20, 0.06308023, 0.02934962, 2.131816, 1], [21, 0.02189973, -0.1438808, 1.701253, 1], [22, -0.07185093, -0.2124008, 1.749502, 1], [23, 0.0475286, -0.2062947, 1.575887, 1], [24, 0.04636546, -0.1304655, 1.601797, 1]]
[[0, 0.02800026, -0.596254, 1.985721, 1], [1, 0.04591973, -0.2383323, 2.071798, 1], [2, 0.06505653, 0.109538, 2.156783, 1], [3, 0.03146147, 0.2327868, 2.151847, 1], [4, -0.09180932, 0.06414092, 2.118224, 1], [5, -0.1360126, -0.1260658, 2.141565, 1], [6, -0.03945137, -0.1477827, 1.883048, 1], [7, -0.02900635, -0.1637305, 1.819561, 1], [8, 0.2210332, 0.1110061, 2.131493, 1], [9, 0.2433906, -0.03076844, 1.96097, 1], [10, 0.1317125, -0.1215525, 1.724785, 1], [11, 0.05796087, -0.1660183, 1.615841, 1], [12, -0.08427062, -0.5865889, 1.952984, 1], [13, -0.1493998, -0.285001, 1.648013, 1], [14, -0.1204541, -0.6266363, 1.575686, 1], [15, -0.1064894, -0.7098231, 1.464431, 1], [16, 0.1392999, -0.5851972, 1.949447, 1], [17, 0.2083621, -0.2702187, 1.659234, 1], [18, 0.1022872, -0.6129757, 1.581877, 1], [19, 0.1245574, -0.7249144, 1.54475, 1], [20, 0.06075181, 0.02527427, 2.134742, 1], [21, 0.01960522, -0.1290526, 1.702651, 1], [22, -0.07194977, -0.2128195, 1.748019, 1], [23, 0.04671907, -0.1920289, 1.565871, 1], [24, 0.07258812, -0.239189, 1.626791, 1]]
[[0, 0.0408813, -0.5799631, 1.930016, 1], [1, 0.04920065, -0.2337903, 2.0593, 1], [2, 0.0647331, 0.1095856, 2.155767, 1], [3, 0.03104602, 0.232446, 2.150536, 1], [4, -0.09173975, 0.06405905, 2.116894, 1], [5, -0.1325002, -0.1289794, 2.129661, 1], [6, -0.04057432, -0.1388934, 1.868688, 1], [7, -0.01421436, -0.1207946, 1.779661, 1], [8, 0.219733, 0.1115058, 2.130869, 1], [9, 0.2402569, -0.03207587, 1.948203, 1], [10, 0.1261981, -0.1212256, 1.712533, 1], [11, 0.05753028, -0.1529893, 1.606399, 1], [12, -0.07154972, -0.5726086, 1.893896, 1], [13, -0.1495631, -0.2867503, 1.646646, 1], [14, -0.1202022, -0.6268262, 1.575391, 1], [15, -0.111052, -0.7094187, 1.463664, 1], [16, 0.1518354, -0.5665801, 1.897123, 1], [17, 0.2090067, -0.2717995, 1.657983, 1], [18, 0.1027624, -0.6116372, 1.581295, 1], [19, 0.1204834, -0.6538086, 1.464844, 1], [20, 0.06067676, 0.02544, 2.133477, 1], [21, 0.02502901, -0.124759, 1.652429, 1], [22, -0.07127296, -0.196768, 1.760857, 1], [23, 0.04540483, -0.1770159, 1.557295, 1], [24, 0.07243192, -0.2255341, 1.623708, 1]]
[[0, 0.04084757, -0.5796509, 1.930151, 1], [1, 0.04976701, -0.2323227, 2.056685, 1], [2, 0.06435665, 0.1095933, 2.154986, 1], [3, 0.03094243, 0.232281, 2.14967, 1], [4, -0.09161188, 0.06409092, 2.116201, 1], [5, -0.1302956, -0.1302236, 2.123319, 1], [6, -0.03814213, -0.1140688, 1.862715, 1], [7, -0.01810273, -0.1005776, 1.789836, 1], [8, 0.2180954, 0.1128518, 2.131057, 1], [9, 0.2359136, -0.02697125, 1.929546, 1], [10, 0.1192684, -0.1127048, 1.693852, 1], [11, 0.05665138, -0.1395834, 1.598637, 1], [12, -0.07152624, -0.5723998, 1.893955, 1], [13, -0.1495869, -0.2888214, 1.645762, 1], [14, -0.1201113, -0.6264436, 1.574981, 1], [15, -0.1161094, -0.6984464, 1.460343, 1], [16, 0.1517173, -0.566143, 1.897363, 1], [17, 0.2094452, -0.2722584, 1.65733, 1], [18, 0.1041736, -0.6091973, 1.581574, 1], [19, 0.09979399, -0.6643114, 1.461697, 1], [20, 0.06050329, 0.02559323, 2.132618, 1], [21, 0.01783368, -0.1025278, 1.681443, 1], [22, -0.03578565, -0.151589, 1.788417, 1], [23, 0.04358068, -0.1596869, 1.55094, 1], [24, 0.06916992, -0.2135802, 1.620217, 1]]
[[0, 0.03797083, -0.5942311, 1.998844, 1], [1, 0.05045024, -0.2350247, 2.069019, 1], [2, 0.06423759, 0.1094653, 2.153959, 1], [3, 0.03098248, 0.2323367, 2.14923, 1], [4, -0.09117013, 0.06433219, 2.11329, 1], [5, -0.1310011, -0.1293201, 2.12347, 1], [6, -0.03904719, -0.104258, 1.863502, 1], [7, -0.01984894, -0.07686219, 1.79034, 1], [8, 0.2163067, 0.1149672, 2.13169, 1], [9, 0.2369544, -0.0269272, 1.915334, 1], [10, 0.1169273, -0.09256597, 1.67481, 1], [11, 0.05636599, -0.1081781, 1.581407, 1], [12, -0.07357634, -0.5846756, 1.954175, 1], [13, -0.1494552, -0.2898045, 1.644706, 1], [14, -0.1200927, -0.6267511, 1.574114, 1], [15, -0.1184647, -0.6860547, 1.459168, 1], [16, 0.1481515, -0.5832595, 1.974458, 1], [17, 0.2095129, -0.2739259, 1.656075, 1], [18, 0.1059654, -0.6084815, 1.582562, 1], [19, 0.1044643, -0.6562706, 1.457423, 1], [20, 0.06050503, 0.02548847, 2.132671, 1], [21, 0.008560948, -0.08036663, 1.701834, 1], [22, -0.01610878, -0.1218758, 1.785539, 1], [23, 0.0424462, -0.124583, 1.534805, 1], [24, 0.06770334, -0.1842745, 1.598231, 1]]
[[0, 0.03972567, -0.5616489, 1.919021, 1], [1, 0.05161967, -0.2263832, 2.051872, 1], [2, 0.06423564, 0.1093838, 2.153213, 1], [3, 0.03093424, 0.2324418, 2.148679, 1], [4, -0.09108169, 0.06568897, 2.112139, 1], [5, -0.1316226, -0.1276547, 2.123444, 1], [6, -0.03949628, -0.09975495, 1.863829, 1], [7, -0.02602421, -0.06394228, 1.799966, 1], [8, 0.2153934, 0.1157435, 2.13201, 1], [9, 0.2461775, 0.01549294, 1.947552, 1], [10, 0.1350124, -0.08398628, 1.714663, 1], [11, 0.05629164, -0.09674034, 1.576465, 1], [12, -0.07086902, -0.5530862, 1.875266, 1], [13, -0.150763, -0.2868109, 1.641118, 1], [14, -0.1201305, -0.6269627, 1.573804, 1], [15, -0.1184575, -0.6860933, 1.459239, 1], [16, 0.1488346, -0.5499737, 1.893621, 1], [17, 0.2095951, -0.2757691, 1.654838, 1], [18, 0.1063237, -0.6063762, 1.582144, 1], [19, 0.1225417, -0.7193631, 1.556193, 1], [20, 0.06066233, 0.02588408, 2.131017, 1], [21, 0.004360287, -0.06665578, 1.711124, 1], [22, -0.02812888, -0.1174082, 1.789, 1], [23, 0.04100668, -0.1074387, 1.530097, 1], [24, 0.06737863, -0.1658461, 1.590562, 1]]
[[0, 0.02906846, -0.5872765, 1.994956, 1], [1, 0.04723247, -0.2334074, 2.068539, 1], [2, 0.06311294, 0.1076902, 2.152099, 1], [3, 0.03103074, 0.2322983, 2.148488, 1], [4, -0.09114812, 0.06708785, 2.111236, 1], [5, -0.1245774, -0.1281752, 2.118985, 1], [6, -0.04282009, -0.08655895, 1.857707, 1], [7, -0.02268831, -0.05505372, 1.788653, 1], [8, 0.2145779, 0.1165798, 2.132124, 1], [9, 0.2452589, 0.01935447, 1.94594, 1], [10, 0.1336456, -0.04292896, 1.700429, 1], [11, 0.05499017, -0.0761895, 1.570077, 1], [12, -0.07939356, -0.5760037, 1.956385, 1], [13, -0.1496091, -0.2915877, 1.643215, 1], [14, -0.1197662, -0.6273227, 1.573438, 1], [15, -0.1188605, -0.6930091, 1.461767, 1], [16, 0.1364972, -0.5782068, 1.964424, 1], [17, 0.20962, -0.2761879, 1.654107, 1], [18, 0.1065453, -0.6062897, 1.581936, 1], [19, 0.1216431, -0.6801758, 1.46875, 1], [20, 0.05966657, 0.02435405, 2.131454, 1], [21, 0.007232092, -0.05117466, 1.700462, 1], [22, -0.008877057, -0.09477112, 1.775692, 1], [23, 0.04276171, -0.08738661, 1.521108, 1], [24, 0.06903563, -0.1480369, 1.583778, 1]]
[[0, 0.03063513, -0.5861688, 1.993881, 1], [1, 0.0477482, -0.2327945, 2.069734, 1], [2, 0.06311957, 0.1083715, 2.151162, 1], [3, 0.03101396, 0.2324705, 2.148314, 1], [4, -0.09149735, 0.06918276, 2.110586, 1], [5, -0.1234251, -0.1257413, 2.122536, 1], [6, -0.04376537, -0.08175901, 1.860995, 1], [7, -0.0223563, -0.04525244, 1.786926, 1], [8, 0.2135727, 0.1177356, 2.132407, 1], [9, 0.2432259, 0.0238609, 1.94423, 1], [10, 0.1328321, -0.04013139, 1.698605, 1], [11, 0.05554643, -0.06156488, 1.565927, 1], [12, -0.076737, -0.5729938, 1.947031, 1], [13, -0.1498825, -0.2920634, 1.642779, 1], [14, -0.1198775, -0.6276639, 1.573265, 1], [15, -0.1165358, -0.6965072, 1.461809, 1], [16, 0.1389928, -0.5771065, 1.967274, 1], [17, 0.2094647, -0.2774008, 1.653628, 1], [18, 0.1064224, -0.6063659, 1.581673, 1], [19, 0.1062186, -0.6545384, 1.456768, 1], [20, 0.0596943, 0.02461517, 2.13141, 1], [21, 0.004927751, -0.04360505, 1.706297, 1], [22, -0.003163698, -0.08052777, 1.755286, 1], [23, 0.04299828, -0.07098163, 1.520865, 1], [24, 0.07066427, -0.1276778, 1.577958, 1]]
[[0, 0.03123336, -0.5856799, 1.995512, 1], [1, 0.04806492, -0.2321251, 2.072835, 1], [2, 0.06315801, 0.1090566, 2.150421, 1], [3, 0.03107394, 0.2324388, 2.147942, 1], [4, -0.09172655, 0.06959217, 2.110537, 1], [5, -0.1220735, -0.1257667, 2.121378, 1], [6, -0.04201216, -0.0780988, 1.860617, 1], [7, -0.0235686, -0.0337227, 1.782633, 1], [8, 0.2129808, 0.1195674, 2.13286, 1], [9, 0.2443374, 0.02722137, 1.944185, 1], [10, 0.1351741, -0.0272426, 1.695679, 1], [11, 0.05640186, -0.04512911, 1.561236, 1], [12, -0.07669491, -0.5729431, 1.946989, 1], [13, -0.1500155, -0.2923495, 1.642474, 1], [14, -0.1196341, -0.6277323, 1.572582, 1], [15, -0.1150025, -0.6866521, 1.459196, 1], [16, 0.140378, -0.5762737, 1.977674, 1], [17, 0.207312, -0.2919689, 1.649546, 1], [18, 0.1063951, -0.6063055, 1.581702, 1], [19, 0.106277, -0.6542924, 1.456676, 1], [20, 0.05971194, 0.02494462, 2.131494, 1], [21, 0.006271275, -0.03248688, 1.692532, 1], [22, -0.003998788, -0.06916957, 1.758538, 1], [23, 0.04232532, -0.05482341, 1.516489, 1], [24, 0.06599979, -0.1138768, 1.568278, 1]]
[[0, 0.03910116, -0.5633302, 1.936103, 1], [1, 0.04934533, -0.2237045, 2.057544, 1], [2, 0.06258518, 0.1108974, 2.14846, 1], [3, 0.03099315, 0.2331478, 2.147429, 1], [4, -0.09202492, 0.07184669, 2.109802, 1], [5, -0.121428, -0.1236826, 2.120637, 1], [6, -0.04786405, -0.06524172, 1.860156, 1], [7, -0.01546416, -0.02765332, 1.762493, 1], [8, 0.2125425, 0.1211901, 2.132664, 1], [9, 0.2443658, 0.03617454, 1.940473, 1], [10, 0.1347746, -0.01081123, 1.690605, 1], [11, 0.05712363, -0.02736849, 1.55846, 1], [12, -0.06962384, -0.5514324, 1.8775, 1], [13, -0.1513621, -0.2889295, 1.639503, 1], [14, -0.1195419, -0.6278816, 1.572352, 1], [15, -0.1160065, -0.6851296, 1.458968, 1], [16, 0.1463022, -0.5551074, 1.925533, 1], [17, 0.2073446, -0.2907172, 1.649793, 1], [18, 0.1068834, -0.6084207, 1.58282, 1], [19, 0.1151733, -0.6708984, 1.46875, 1], [20, 0.05927348, 0.02770087, 2.128407, 1], [21, 0.004118218, -0.02326848, 1.693133, 1], [22, -0.00342349, -0.05724462, 1.752534, 1], [23, 0.04053719, -0.03999138, 1.50675, 1], [24, 0.06486078, -0.0936886, 1.567136, 1]]
[[0, 0.0361173, -0.5650536, 1.937109, 1], [1, 0.04816901, -0.2226083, 2.054917, 1], [2, 0.06203819, 0.1136557, 2.145524, 1], [3, 0.03096473, 0.233822, 2.147004, 1], [4, -0.09222257, 0.07155594, 2.109106, 1], [5, -0.1213523, -0.1238422, 2.121053, 1], [6, -0.04962611, -0.0628769, 1.860638, 1], [7, -0.01169204, -0.01638903, 1.749036, 1], [8, 0.2123502, 0.1234595, 2.132476, 1], [9, 0.2414183, 0.03319645, 1.915784, 1], [10, 0.1262284, -0.01406369, 1.668525, 1], [11, 0.05689466, -0.01196302, 1.554103, 1], [12, -0.07365869, -0.5528033, 1.876399, 1], [13, -0.1514453, -0.2884614, 1.639118, 1], [14, -0.1195262, -0.6277996, 1.572262, 1], [15, -0.119205, -0.6809833, 1.458339, 1], [16, 0.1435001, -0.557815, 1.929297, 1], [17, 0.2071895, -0.2893843, 1.65001, 1], [18, 0.1068751, -0.6085722, 1.582666, 1], [19, 0.1329824, -0.7106081, 1.503088, 1], [20, 0.0585622, 0.03032383, 2.125408, 1], [21, 0.01113267, -0.0001922034, 1.595134, 1], [22, -0.009589466, -0.03593362, 1.7246, 1], [23, 0.04127804, -0.01423392, 1.505712, 1], [24, 0.06707741, -0.07777912, 1.553619, 1]]
[[0, 0.03822035, -0.5638489, 1.937909, 1], [1, 0.04995233, -0.2190459, 2.052465, 1], [2, 0.0619829, 0.1179016, 2.142889, 1], [3, 0.03029566, 0.2362937, 2.146321, 1], [4, -0.09238519, 0.0716249, 2.108977, 1], [5, -0.1298239, -0.1192447, 2.136178, 1], [6, -0.05591539, -0.06076576, 1.875805, 1], [7, -0.0105746, -0.008226617, 1.748643, 1], [8, 0.2122523, 0.1248323, 2.132197, 1], [9, 0.241775, 0.03369397, 1.915763, 1], [10, 0.1264627, -0.01136172, 1.668144, 1], [11, 0.05770405, 0.0008322886, 1.551799, 1], [12, -0.07056431, -0.5506684, 1.87236, 1], [13, -0.1523661, -0.2859889, 1.636991, 1], [14, -0.1197095, -0.6280993, 1.572454, 1], [15, -0.1146857, -0.6933681, 1.459173, 1], [16, 0.1479967, -0.5556552, 1.937477, 1], [17, 0.2073573, -0.2878322, 1.650205, 1], [18, 0.1052531, -0.6096572, 1.580799, 1], [19, 0.1063952, -0.6930726, 1.469841, 1], [20, 0.05901825, 0.03465287, 2.122758, 1], [21, 0.00714831, 0.006668443, 1.680634, 1], [22, 0.003070554, -0.03468238, 1.7311, 1], [23, 0.04250008, 0.00358687, 1.505479, 1], [24, 0.06883832, -0.06497272, 1.549261, 1]]
[[0, 0.04040282, -0.5630344, 1.939034, 1], [1, 0.05097244, -0.2165019, 2.050847, 1], [2, 0.06115487, 0.1225423, 2.139638, 1], [3, 0.02986024, 0.2381206, 2.146058, 1], [4, -0.09260019, 0.07178501, 2.108621, 1], [5, -0.1313114, -0.1191752, 2.134368, 1], [6, -0.05772511, -0.05647092, 1.874901, 1], [7, -0.01012706, 0.0004617001, 1.743433, 1], [8, 0.2122442, 0.125999, 2.131829, 1], [9, 0.2029788, 0.04000398, 1.862857, 1], [10, 0.1091918, 0.007826153, 1.628201, 1], [11, 0.05740025, 0.01387863, 1.549205, 1], [12, -0.06876343, -0.5500177, 1.871047, 1], [13, -0.1526206, -0.2854146, 1.636387, 1], [14, -0.1194299, -0.6281527, 1.572202, 1], [15, -0.1136778, -0.685879, 1.457563, 1], [16, 0.1505848, -0.5547652, 1.941545, 1], [17, 0.2073627, -0.2868519, 1.650334, 1], [18, 0.1062597, -0.6109411, 1.581881, 1], [19, 0.1151894, -0.6601211, 1.465699, 1], [20, 0.05877116, 0.03881498, 2.119976, 1], [21, 0.01548064, -0.0001922026, 1.595134, 1], [22, -0.00441835, -0.0213245, 1.7215, 1], [23, 0.04028764, 0.008469611, 1.500129, 1], [24, 0.06884311, -0.0506201, 1.542846, 1]]
[[0, 0.04112116, -0.5623736, 1.940049, 1], [1, 0.05142405, -0.2144206, 2.049943, 1], [2, 0.06106756, 0.1260267, 2.137541, 1], [3, 0.02896577, 0.2403814, 2.14538, 1], [4, -0.09275192, 0.07187045, 2.108019, 1], [5, -0.1317003, -0.1189597, 2.134113, 1], [6, -0.06091871, -0.04949335, 1.875603, 1], [7, 0.001595843, 0.01783286, 1.695982, 1], [8, 0.2120199, 0.1275002, 2.13165, 1], [9, 0.2036868, 0.04234239, 1.862375, 1], [10, 0.106436, 0.008241841, 1.619591, 1], [11, 0.05809046, 0.02517401, 1.548173, 1], [12, -0.06778048, -0.5473129, 1.864707, 1], [13, -0.1542215, -0.2812385, 1.632905, 1], [14, -0.118927, -0.6280978, 1.571454, 1], [15, -0.1277523, -0.7077627, 1.463598, 1], [16, 0.1522323, -0.555087, 1.954698, 1], [17, 0.2075975, -0.285884, 1.650584, 1], [18, 0.1079659, -0.6124817, 1.581774, 1], [19, 0.1062807, -0.6644758, 1.459594, 1], [20, 0.05883296, 0.042046, 2.118179, 1], [21, 0.01782749, 0.05696566, 1.565971, 1], [22, 0.01632392, 0.01265779, 1.5725, 1], [23, 0.04126133, 0.03045389, 1.499242, 1], [24, 0.06850003, -0.03928344, 1.53956, 1]]
