[['2, k, 0', [0.1109504, -0.5081853, 1.0]], ['2, k, 1', [0.1327421, -0.2768052, 1.0]], ['2, k, 2', [0.153711, -0.04956058, 1.0]], ['2, k, 3', [0.1887839, 0.09311008, 1.0]], ['2, k, 4', [-0.02038185, -0.1158561, 1.0]], ['2, k, 5', [-0.08128934, -0.3063242, 1.0]], ['2, k, 6', [-0.006948572, -0.4255255, 1.0]], ['2, k, 7', [0.01244797, -0.443987, 1.0]], ['2, k, 8', [0.3133745, -0.1557832, 1.0]], ['2, k, 9', [0.3366624, -0.3487244, 1.0]], ['2, k, 10', [0.2284613, -0.4071265, 1.0]], ['2, k, 11', [0.192338, -0.4326442, 1.0]], ['2, k, 12', [0.02365717, -0.490741, 1.0]], ['2, k, 13', [-0.1176994, -0.5358714, 1.0]], ['2, k, 14', [-0.1666167, -0.8782775, 1.0]], ['2, k, 15', [-0.196171, -0.9281647, 1.0]], ['2, k, 16', [0.195027, -0.5118732, 1.0]], ['2, k, 17', [0.2573574, -0.5219719, 1.0]], ['2, k, 18', [0.2127697, -0.9114967, 1.0]], ['2, k, 19', [0.1736254, -0.9748123, 1.0]], ['2, k, 20', [0.1485647, -0.1058479, 1.0]], ['2, k, 21', [0.06677142, -0.4813057, 1.0]], ['2, k, 22', [0.0602525, -0.4360655, 1.0]], ['2, k, 23', [0.1378132, -0.4533873, 1.0]], ['2, k, 24', [0.2348893, -0.4435612, 1.0]]]
[['2, k, 0', [0.1114773, -0.5084969, 1.0]], ['2, k, 1', [0.1339043, -0.2748328, 1.0]], ['2, k, 2', [0.153645, -0.04607262, 1.0]], ['2, k, 3', [0.1827437, 0.09589919, 1.0]], ['2, k, 4', [-0.02253265, -0.1185318, 1.0]], ['2, k, 5', [-0.08063529, -0.306277, 1.0]], ['2, k, 6', [0.05898066, -0.4168141, 1.0]], ['2, k, 7', [0.1040974, -0.4624271, 1.0]], ['2, k, 8', [0.3077124, -0.1515437, 1.0]], ['2, k, 9', [0.337505, -0.3425854, 1.0]], ['2, k, 10', [0.2531707, -0.4084742, 1.0]], ['2, k, 11', [0.2200117, -0.4353187, 1.0]], ['2, k, 12', [0.02474959, -0.4919198, 1.0]], ['2, k, 13', [-0.1315237, -0.5481341, 1.0]], ['2, k, 14', [-0.232048, -0.8949324, 1.0]], ['2, k, 15', [-0.2829407, -0.9428875, 1.0]], ['2, k, 16', [0.1953789, -0.5116689, 1.0]], ['2, k, 17', [0.257589, -0.5206313, 1.0]], ['2, k, 18', [0.2115125, -0.91157, 1.0]], ['2, k, 19', [0.2200692, -0.9444213, 1.0]], ['2, k, 20', [0.148798, -0.1025334, 1.0]], ['2, k, 21', [0.1542204, -0.477251, 1.0]], ['2, k, 22', [0.1661731, -0.4046528, 1.0]], ['2, k, 23', [0.1790804, -0.463905, 1.0]], ['2, k, 24', [0.2604178, -0.4385148, 1.0]]]
[['2, k, 0', [0.1123586, -0.5087919, 1.0]], ['2, k, 1', [0.1341756, -0.2750448, 1.0]], ['2, k, 2', [0.1537475, -0.04626398, 1.0]], ['2, k, 3', [0.1826117, 0.09579367, 1.0]], ['2, k, 4', [-0.02229084, -0.1186172, 1.0]], ['2, k, 5', [-0.07953759, -0.3063962, 1.0]], ['2, k, 6', [0.05938148, -0.4170096, 1.0]], ['2, k, 7', [0.1045193, -0.4623153, 1.0]], ['2, k, 8', [0.3090783, -0.151756, 1.0]], ['2, k, 9', [0.3380435, -0.3425045, 1.0]], ['2, k, 10', [0.255655, -0.4085747, 1.0]], ['2, k, 11', [0.2227278, -0.4360977, 1.0]], ['2, k, 12', [0.02564897, -0.4924484, 1.0]], ['2, k, 13', [-0.1311903, -0.5478898, 1.0]], ['2, k, 14', [-0.2320422, -0.8951513, 1.0]], ['2, k, 15', [-0.2828285, -0.9428595, 1.0]], ['2, k, 16', [0.1962248, -0.5117458, 1.0]], ['2, k, 17', [0.2576011, -0.520594, 1.0]], ['2, k, 18', [0.2115872, -0.9114044, 1.0]], ['2, k, 19', [0.2204356, -0.9442618, 1.0]], ['2, k, 20', [0.1489491, -0.1027466, 1.0]], ['2, k, 21', [0.1552292, -0.477171, 1.0]], ['2, k, 22', [0.1663272, -0.4044017, 1.0]], ['2, k, 23', [0.1926253, -0.468971, 1.0]], ['2, k, 24', [0.2766633, -0.4337002, 1.0]]]
[['2, k, 0', [0.1128047, -0.5087734, 1.0]], ['2, k, 1', [0.1343523, -0.2750986, 1.0]], ['2, k, 2', [0.1538674, -0.04636544, 1.0]], ['2, k, 3', [0.1824988, 0.0956341, 1.0]], ['2, k, 4', [-0.02153881, -0.1187672, 1.0]], ['2, k, 5', [-0.07920044, -0.3066801, 1.0]], ['2, k, 6', [-0.004777689, -0.4241172, 1.0]], ['2, k, 7', [0.02937446, -0.4619489, 1.0]], ['2, k, 8', [0.3099276, -0.1519121, 1.0]], ['2, k, 9', [0.3381544, -0.3422873, 1.0]], ['2, k, 10', [0.2599372, -0.4107878, 1.0]], ['2, k, 11', [0.2277323, -0.4366458, 1.0]], ['2, k, 12', [0.02604087, -0.492472, 1.0]], ['2, k, 13', [-0.1310569, -0.5475745, 1.0]], ['2, k, 14', [-0.2321417, -0.8948723, 1.0]], ['2, k, 15', [-0.2823095, -0.9430735, 1.0]], ['2, k, 16', [0.196692, -0.5116733, 1.0]], ['2, k, 17', [0.2576485, -0.520506, 1.0]], ['2, k, 18', [0.2116469, -0.9114661, 1.0]], ['2, k, 19', [0.220676, -0.9443281, 1.0]], ['2, k, 20', [0.1490913, -0.1028487, 1.0]], ['2, k, 21', [0.07885694, -0.5068806, 1.0]], ['2, k, 22', [0.06698624, -0.4346392, 1.0]], ['2, k, 23', [0.2053792, -0.4743096, 1.0]], ['2, k, 24', [0.2865221, -0.4328544, 1.0]]]
[['2, k, 0', [0.113511, -0.509828, 1.0]], ['2, k, 1', [0.1346642, -0.2756562, 1.0]], ['2, k, 2', [0.1540079, -0.04655281, 1.0]], ['2, k, 3', [0.1827276, 0.09547231, 1.0]], ['2, k, 4', [-0.02079321, -0.1187831, 1.0]], ['2, k, 5', [-0.0789979, -0.306603, 1.0]], ['2, k, 6', [-0.007805756, -0.4260568, 1.0]], ['2, k, 7', [0.01594168, -0.445555, 1.0]], ['2, k, 8', [0.3107247, -0.1525899, 1.0]], ['2, k, 9', [0.3382156, -0.342281, 1.0]], ['2, k, 10', [0.2617599, -0.4127745, 1.0]], ['2, k, 11', [0.229563, -0.4374309, 1.0]], ['2, k, 12', [0.02722416, -0.4938009, 1.0]], ['2, k, 13', [-0.130951, -0.5474845, 1.0]], ['2, k, 14', [-0.2321437, -0.894867, 1.0]], ['2, k, 15', [-0.2822225, -0.9428598, 1.0]], ['2, k, 16', [0.1969986, -0.512457, 1.0]], ['2, k, 17', [0.2576827, -0.5203166, 1.0]], ['2, k, 18', [0.2117538, -0.9114832, 1.0]], ['2, k, 19', [0.1779377, -0.9764366, 1.0]], ['2, k, 20', [0.1492784, -0.1031308, 1.0]], ['2, k, 21', [0.07590552, -0.4822408, 1.0]], ['2, k, 22', [0.06966429, -0.4379874, 1.0]], ['2, k, 23', [0.2109074, -0.4764547, 1.0]], ['2, k, 24', [0.2880344, -0.4330164, 1.0]]]
[['2, k, 0', [0.113697, -0.5097277, 1.0]], ['2, k, 1', [0.1347651, -0.2756291, 1.0]], ['2, k, 2', [0.15416, -0.0465413, 1.0]], ['2, k, 3', [0.1828848, 0.09540619, 1.0]], ['2, k, 4', [-0.02027469, -0.1188972, 1.0]], ['2, k, 5', [-0.07896958, -0.3065739, 1.0]], ['2, k, 6', [-0.008731575, -0.4263385, 1.0]], ['2, k, 7', [0.01614272, -0.4473697, 1.0]], ['2, k, 8', [0.3110419, -0.1529037, 1.0]], ['2, k, 9', [0.3383134, -0.3423143, 1.0]], ['2, k, 10', [0.2621602, -0.4129408, 1.0]], ['2, k, 11', [0.2298633, -0.4375005, 1.0]], ['2, k, 12', [0.02735787, -0.4936344, 1.0]], ['2, k, 13', [-0.1309058, -0.5473986, 1.0]], ['2, k, 14', [-0.2323071, -0.8950409, 1.0]], ['2, k, 15', [-0.2826716, -0.9429002, 1.0]], ['2, k, 16', [0.1972573, -0.5123857, 1.0]], ['2, k, 17', [0.2577927, -0.5200776, 1.0]], ['2, k, 18', [0.2117302, -0.9116232, 1.0]], ['2, k, 19', [0.1767012, -0.9761492, 1.0]], ['2, k, 20', [0.1494202, -0.1031237, 1.0]], ['2, k, 21', [0.07485873, -0.4865829, 1.0]], ['2, k, 22', [0.07027017, -0.4396158, 1.0]], ['2, k, 23', [0.2119314, -0.4762662, 1.0]], ['2, k, 24', [0.2913481, -0.4340529, 1.0]]]
[['2, k, 0', [0.112996, -0.5081252, 1.0]], ['2, k, 1', [0.1346784, -0.2754181, 1.0]], ['2, k, 2', [0.1543139, -0.04669052, 1.0]], ['2, k, 3', [0.1836649, 0.09562139, 1.0]], ['2, k, 4', [-0.01937953, -0.1185794, 1.0]], ['2, k, 5', [-0.07860577, -0.3064212, 1.0]], ['2, k, 6', [-0.009631833, -0.4266186, 1.0]], ['2, k, 7', [0.01748867, -0.4479502, 1.0]], ['2, k, 8', [0.312041, -0.1535028, 1.0]], ['2, k, 9', [0.3387428, -0.3424022, 1.0]], ['2, k, 10', [0.2574412, -0.4104514, 1.0]], ['2, k, 11', [0.2242928, -0.4364986, 1.0]], ['2, k, 12', [0.02539622, -0.4906733, 1.0]], ['2, k, 13', [-0.1309254, -0.547363, 1.0]], ['2, k, 14', [-0.2324228, -0.8952014, 1.0]], ['2, k, 15', [-0.282966, -0.9428786, 1.0]], ['2, k, 16', [0.1972239, -0.511668, 1.0]], ['2, k, 17', [0.2585237, -0.5210848, 1.0]], ['2, k, 18', [0.2116431, -0.9114256, 1.0]], ['2, k, 19', [0.2210595, -0.9443257, 1.0]], ['2, k, 20', [0.1494866, -0.1031603, 1.0]], ['2, k, 21', [0.07476426, -0.486157, 1.0]], ['2, k, 22', [0.06156932, -0.4322316, 1.0]], ['2, k, 23', [0.197755, -0.4717641, 1.0]], ['2, k, 24', [0.2742821, -0.4338797, 1.0]]]
[['2, k, 0', [0.11272, -0.5073493, 1.0]], ['2, k, 1', [0.1345332, -0.2750404, 1.0]], ['2, k, 2', [0.1543343, -0.04657899, 1.0]], ['2, k, 3', [0.1844374, 0.09515317, 1.0]], ['2, k, 4', [-0.01904327, -0.1183594, 1.0]], ['2, k, 5', [-0.07860171, -0.3064258, 1.0]], ['2, k, 6', [0.001879608, -0.4205268, 1.0]], ['2, k, 7', [0.031468, -0.4620449, 1.0]], ['2, k, 8', [0.3126897, -0.1540504, 1.0]], ['2, k, 9', [0.3392088, -0.3427546, 1.0]], ['2, k, 10', [0.2556104, -0.4099165, 1.0]], ['2, k, 11', [0.2222753, -0.4361215, 1.0]], ['2, k, 12', [0.02475126, -0.4896406, 1.0]], ['2, k, 13', [-0.1305963, -0.5470569, 1.0]], ['2, k, 14', [-0.232435, -0.8952007, 1.0]], ['2, k, 15', [-0.2829693, -0.9428881, 1.0]], ['2, k, 16', [0.197243, -0.5111697, 1.0]], ['2, k, 17', [0.2587936, -0.5217202, 1.0]], ['2, k, 18', [0.2118337, -0.9113896, 1.0]], ['2, k, 19', [0.2213104, -0.9443197, 1.0]], ['2, k, 20', [0.1494711, -0.1029992, 1.0]], ['2, k, 21', [0.08056319, -0.5020905, 1.0]], ['2, k, 22', [0.07562044, -0.4416675, 1.0]], ['2, k, 23', [0.1926305, -0.4691513, 1.0]], ['2, k, 24', [0.2723003, -0.4356276, 1.0]]]
[['2, k, 0', [0.1128152, -0.5074986, 1.0]], ['2, k, 1', [0.1346964, -0.2751455, 1.0]], ['2, k, 2', [0.1547355, -0.0467034, 1.0]], ['2, k, 3', [0.1854489, 0.09501851, 1.0]], ['2, k, 4', [-0.0186302, -0.1183222, 1.0]], ['2, k, 5', [-0.07848818, -0.3064328, 1.0]], ['2, k, 6', [0.001340193, -0.4212693, 1.0]], ['2, k, 7', [0.03169978, -0.460792, 1.0]], ['2, k, 8', [0.3138163, -0.1548869, 1.0]], ['2, k, 9', [0.3393487, -0.3424059, 1.0]], ['2, k, 10', [0.2593781, -0.4163946, 1.0]], ['2, k, 11', [0.2260591, -0.4385754, 1.0]], ['2, k, 12', [0.02500687, -0.4898731, 1.0]], ['2, k, 13', [-0.1306116, -0.5469797, 1.0]], ['2, k, 14', [-0.2324395, -0.8952082, 1.0]], ['2, k, 15', [-0.2829353, -0.9432501, 1.0]], ['2, k, 16', [0.197269, -0.511313, 1.0]], ['2, k, 17', [0.2586243, -0.5215344, 1.0]], ['2, k, 18', [0.2117037, -0.9113048, 1.0]], ['2, k, 19', [0.2215897, -0.9442357, 1.0]], ['2, k, 20', [0.1498237, -0.1031397, 1.0]], ['2, k, 21', [0.08064814, -0.5050084, 1.0]], ['2, k, 22', [0.06792247, -0.4364764, 1.0]], ['2, k, 23', [0.2024808, -0.4780134, 1.0]], ['2, k, 24', [0.2890773, -0.4339729, 1.0]]]
[['2, k, 0', [0.1135495, -0.5075895, 1.0]], ['2, k, 1', [0.1352728, -0.2751569, 1.0]], ['2, k, 2', [0.1553143, -0.04671634, 1.0]], ['2, k, 3', [0.1862881, 0.09471961, 1.0]], ['2, k, 4', [-0.01784323, -0.1180758, 1.0]], ['2, k, 5', [-0.07836044, -0.3064526, 1.0]], ['2, k, 6', [0.001423554, -0.4211072, 1.0]], ['2, k, 7', [0.03132431, -0.4599581, 1.0]], ['2, k, 8', [0.3146775, -0.1548069, 1.0]], ['2, k, 9', [0.3394776, -0.3424032, 1.0]], ['2, k, 10', [0.2579729, -0.4148493, 1.0]], ['2, k, 11', [0.2246739, -0.438128, 1.0]], ['2, k, 12', [0.02596379, -0.4900942, 1.0]], ['2, k, 13', [-0.1305671, -0.5468132, 1.0]], ['2, k, 14', [-0.2324397, -0.8952079, 1.0]], ['2, k, 15', [-0.2828022, -0.9436667, 1.0]], ['2, k, 16', [0.1978876, -0.5113427, 1.0]], ['2, k, 17', [0.2585874, -0.5215061, 1.0]], ['2, k, 18', [0.2121192, -0.9109664, 1.0]], ['2, k, 19', [0.2221518, -0.9439265, 1.0]], ['2, k, 20', [0.1504242, -0.1031727, 1.0]], ['2, k, 21', [0.08073737, -0.5009378, 1.0]], ['2, k, 22', [0.06314857, -0.4321642, 1.0]], ['2, k, 23', [0.1997663, -0.4780582, 1.0]], ['2, k, 24', [0.2833259, -0.4338119, 1.0]]]
[['2, k, 0', [0.1135376, -0.5076106, 1.0]], ['2, k, 1', [0.1353067, -0.2751361, 1.0]], ['2, k, 2', [0.1555699, -0.04658848, 1.0]], ['2, k, 3', [0.1867913, 0.09480646, 1.0]], ['2, k, 4', [-0.01744571, -0.1178582, 1.0]], ['2, k, 5', [-0.07824145, -0.3063102, 1.0]], ['2, k, 6', [0.001591214, -0.4210227, 1.0]], ['2, k, 7', [0.03126214, -0.4616396, 1.0]], ['2, k, 8', [0.3148496, -0.1547985, 1.0]], ['2, k, 9', [0.3402696, -0.3436707, 1.0]], ['2, k, 10', [0.2567862, -0.4132461, 1.0]], ['2, k, 11', [0.2234838, -0.4376617, 1.0]], ['2, k, 12', [0.02598718, -0.4901183, 1.0]], ['2, k, 13', [-0.130563, -0.5467378, 1.0]], ['2, k, 14', [-0.2323961, -0.8944389, 1.0]], ['2, k, 15', [-0.2824228, -0.9439569, 1.0]], ['2, k, 16', [0.1978092, -0.511396, 1.0]], ['2, k, 17', [0.2583875, -0.5209976, 1.0]], ['2, k, 18', [0.2120904, -0.9109509, 1.0]], ['2, k, 19', [0.2221781, -0.9439206, 1.0]], ['2, k, 20', [0.1506134, -0.1030881, 1.0]], ['2, k, 21', [0.08077447, -0.5055954, 1.0]], ['2, k, 22', [0.05815958, -0.4292824, 1.0]], ['2, k, 23', [0.1946088, -0.4735408, 1.0]], ['2, k, 24', [0.282026, -0.4338249, 1.0]]]
[['2, k, 0', [0.114144, -0.5075137, 1.0]], ['2, k, 1', [0.135877, -0.2750015, 1.0]], ['2, k, 2', [0.1562059, -0.04647445, 1.0]], ['2, k, 3', [0.1872092, 0.09482422, 1.0]], ['2, k, 4', [-0.0165649, -0.1176303, 1.0]], ['2, k, 5', [-0.07804549, -0.3062958, 1.0]], ['2, k, 6', [-0.0002765672, -0.4232095, 1.0]], ['2, k, 7', [0.01803809, -0.446969, 1.0]], ['2, k, 8', [0.3154613, -0.1544588, 1.0]], ['2, k, 9', [0.34102, -0.3443248, 1.0]], ['2, k, 10', [0.2627269, -0.4133901, 1.0]], ['2, k, 11', [0.229722, -0.4369889, 1.0]], ['2, k, 12', [0.02665661, -0.4901101, 1.0]], ['2, k, 13', [-0.1306445, -0.5466176, 1.0]], ['2, k, 14', [-0.2322805, -0.8941057, 1.0]], ['2, k, 15', [-0.2826511, -0.9433001, 1.0]], ['2, k, 16', [0.1984332, -0.511233, 1.0]], ['2, k, 17', [0.2582356, -0.5207372, 1.0]], ['2, k, 18', [0.2121044, -0.9108935, 1.0]], ['2, k, 19', [0.2223281, -0.9438766, 1.0]], ['2, k, 20', [0.1512478, -0.1029787, 1.0]], ['2, k, 21', [0.07437977, -0.4858591, 1.0]], ['2, k, 22', [0.06917442, -0.4367202, 1.0]], ['2, k, 23', [0.2100499, -0.4751681, 1.0]], ['2, k, 24', [0.2821754, -0.4328944, 1.0]]]
[['2, k, 0', [0.1141637, -0.5074909, 1.0]], ['2, k, 1', [0.1361759, -0.2748443, 1.0]], ['2, k, 2', [0.1570721, -0.04616287, 1.0]], ['2, k, 3', [0.1882629, 0.09476516, 1.0]], ['2, k, 4', [-0.01604203, -0.1176055, 1.0]], ['2, k, 5', [-0.07772001, -0.3060846, 1.0]], ['2, k, 6', [0.0009966758, -0.4222999, 1.0]], ['2, k, 7', [0.03106932, -0.4624592, 1.0]], ['2, k, 8', [0.3165635, -0.1546474, 1.0]], ['2, k, 9', [0.3410677, -0.3435519, 1.0]], ['2, k, 10', [0.2513545, -0.417223, 1.0]], ['2, k, 11', [0.2181879, -0.4409363, 1.0]], ['2, k, 12', [0.02674348, -0.4900663, 1.0]], ['2, k, 13', [-0.1307494, -0.5464203, 1.0]], ['2, k, 14', [-0.2316407, -0.8932292, 1.0]], ['2, k, 15', [-0.2815846, -0.941887, 1.0]], ['2, k, 16', [0.1984194, -0.5112333, 1.0]], ['2, k, 17', [0.2581926, -0.5198637, 1.0]], ['2, k, 18', [0.2124747, -0.9103791, 1.0]], ['2, k, 19', [0.2227777, -0.9433811, 1.0]], ['2, k, 20', [0.1519596, -0.1027208, 1.0]], ['2, k, 21', [0.07922263, -0.5060248, 1.0]], ['2, k, 22', [0.06698257, -0.436995, 1.0]], ['2, k, 23', [0.1872958, -0.4796652, 1.0]], ['2, k, 24', [0.2787623, -0.43482, 1.0]]]
[['2, k, 0', [0.1140534, -0.5074912, 1.0]], ['2, k, 1', [0.1363206, -0.27471, 1.0]], ['2, k, 2', [0.1576852, -0.04585403, 1.0]], ['2, k, 3', [0.1889596, 0.09499501, 1.0]], ['2, k, 4', [-0.01522221, -0.1172643, 1.0]], ['2, k, 5', [-0.07750671, -0.3061332, 1.0]], ['2, k, 6', [0.00192534, -0.4221609, 1.0]], ['2, k, 7', [0.03110841, -0.4622817, 1.0]], ['2, k, 8', [0.3173484, -0.1546152, 1.0]], ['2, k, 9', [0.3414494, -0.3437201, 1.0]], ['2, k, 10', [0.2541553, -0.4059711, 1.0]], ['2, k, 11', [0.2207676, -0.4336056, 1.0]], ['2, k, 12', [0.02673015, -0.490018, 1.0]], ['2, k, 13', [-0.1306503, -0.5454612, 1.0]], ['2, k, 14', [-0.230513, -0.8927131, 1.0]], ['2, k, 15', [-0.2801407, -0.9399794, 1.0]], ['2, k, 16', [0.1981524, -0.5113473, 1.0]], ['2, k, 17', [0.2583421, -0.5196211, 1.0]], ['2, k, 18', [0.2125759, -0.9103481, 1.0]], ['2, k, 19', [0.2230321, -0.9433533, 1.0]], ['2, k, 20', [0.1524405, -0.1024713, 1.0]], ['2, k, 21', [0.08141182, -0.50416, 1.0]], ['2, k, 22', [0.06228566, -0.4338706, 1.0]], ['2, k, 23', [0.1823589, -0.4622222, 1.0]], ['2, k, 24', [0.2636261, -0.4359887, 1.0]]]
[['2, k, 0', [0.1141207, -0.507364, 1.0]], ['2, k, 1', [0.1365452, -0.2744175, 1.0]], ['2, k, 2', [0.1580914, -0.04542898, 1.0]], ['2, k, 3', [0.1896037, 0.09550899, 1.0]], ['2, k, 4', [-0.0146874, -0.1168931, 1.0]], ['2, k, 5', [-0.07714768, -0.3059763, 1.0]], ['2, k, 6', [0.002593738, -0.4222304, 1.0]], ['2, k, 7', [0.03214267, -0.4630029, 1.0]], ['2, k, 8', [0.3177641, -0.1544361, 1.0]], ['2, k, 9', [0.3417342, -0.3435623, 1.0]], ['2, k, 10', [0.2540605, -0.4053483, 1.0]], ['2, k, 11', [0.2202191, -0.4323308, 1.0]], ['2, k, 12', [0.02689799, -0.489811, 1.0]], ['2, k, 13', [-0.130561, -0.5441024, 1.0]], ['2, k, 14', [-0.2266481, -0.89113, 1.0]], ['2, k, 15', [-0.2748905, -0.941856, 1.0]], ['2, k, 16', [0.1981621, -0.5112743, 1.0]], ['2, k, 17', [0.2584999, -0.5198803, 1.0]], ['2, k, 18', [0.2126418, -0.9105531, 1.0]], ['2, k, 19', [0.2231807, -0.9435421, 1.0]], ['2, k, 20', [0.1528046, -0.1020883, 1.0]], ['2, k, 21', [0.08195544, -0.5041669, 1.0]], ['2, k, 22', [0.06612362, -0.43674, 1.0]], ['2, k, 23', [0.1810651, -0.460331, 1.0]], ['2, k, 24', [0.2673329, -0.435305, 1.0]]]
[['2, k, 0', [0.1143002, -0.5073661, 1.0]], ['2, k, 1', [0.1368999, -0.2743408, 1.0]], ['2, k, 2', [0.1586967, -0.04530065, 1.0]], ['2, k, 3', [0.1902967, 0.09587803, 1.0]], ['2, k, 4', [-0.01373461, -0.1162049, 1.0]], ['2, k, 5', [-0.07687835, -0.3057061, 1.0]], ['2, k, 6', [0.003333092, -0.4220998, 1.0]], ['2, k, 7', [0.03280679, -0.4633106, 1.0]], ['2, k, 8', [0.3179733, -0.1543157, 1.0]], ['2, k, 9', [0.3419371, -0.3434578, 1.0]], ['2, k, 10', [0.257759, -0.4067704, 1.0]], ['2, k, 11', [0.2240706, -0.4331841, 1.0]], ['2, k, 12', [0.02721022, -0.4897693, 1.0]], ['2, k, 13', [-0.1301979, -0.542794, 1.0]], ['2, k, 14', [-0.2179859, -0.8867008, 1.0]], ['2, k, 15', [-0.2688657, -0.9362286, 1.0]], ['2, k, 16', [0.1982488, -0.5113316, 1.0]], ['2, k, 17', [0.2584114, -0.5195738, 1.0]], ['2, k, 18', [0.2125919, -0.9112315, 1.0]], ['2, k, 19', [0.1772797, -0.9761153, 1.0]], ['2, k, 20', [0.1533476, -0.1019794, 1.0]], ['2, k, 21', [0.08214544, -0.5042784, 1.0]], ['2, k, 22', [0.0611058, -0.4347606, 1.0]], ['2, k, 23', [0.1948725, -0.466238, 1.0]], ['2, k, 24', [0.2763788, -0.4317838, 1.0]]]
[['2, k, 0', [0.1140486, -0.5073668, 1.0]], ['2, k, 1', [0.1370409, -0.2742656, 1.0]], ['2, k, 2', [0.1595572, -0.0450689, 1.0]], ['2, k, 3', [0.1910581, 0.09647915, 1.0]], ['2, k, 4', [-0.01319395, -0.1156245, 1.0]], ['2, k, 5', [-0.07692908, -0.3056903, 1.0]], ['2, k, 6', [0.002288325, -0.4233318, 1.0]], ['2, k, 7', [0.02208515, -0.4523797, 1.0]], ['2, k, 8', [0.3184017, -0.1541863, 1.0]], ['2, k, 9', [0.3421717, -0.3435183, 1.0]], ['2, k, 10', [0.2576263, -0.4063925, 1.0]], ['2, k, 11', [0.2240423, -0.431837, 1.0]], ['2, k, 12', [0.02710784, -0.4896791, 1.0]], ['2, k, 13', [-0.1291957, -0.5413951, 1.0]], ['2, k, 14', [-0.206967, -0.885605, 1.0]], ['2, k, 15', [-0.2537467, -0.9357918, 1.0]], ['2, k, 16', [0.1978131, -0.5114584, 1.0]], ['2, k, 17', [0.2587212, -0.5198141, 1.0]], ['2, k, 18', [0.2126123, -0.9112916, 1.0]], ['2, k, 19', [0.1770263, -0.9760924, 1.0]], ['2, k, 20', [0.1539693, -0.1018031, 1.0]], ['2, k, 21', [0.08079005, -0.4850838, 1.0]], ['2, k, 22', [0.0725053, -0.44426, 1.0]], ['2, k, 23', [0.1936947, -0.4638352, 1.0]], ['2, k, 24', [0.2779886, -0.4293414, 1.0]]]
[['2, k, 0', [0.1142244, -0.5069043, 1.0]], ['2, k, 1', [0.1372977, -0.2738854, 1.0]], ['2, k, 2', [0.1597874, -0.04484729, 1.0]], ['2, k, 3', [0.1915931, 0.09695634, 1.0]], ['2, k, 4', [-0.012872, -0.1151309, 1.0]], ['2, k, 5', [-0.07696339, -0.3057052, 1.0]], ['2, k, 6', [-0.00930027, -0.4280023, 1.0]], ['2, k, 7', [0.01696508, -0.4467435, 1.0]], ['2, k, 8', [0.3198156, -0.1534447, 1.0]], ['2, k, 9', [0.3427421, -0.3430749, 1.0]], ['2, k, 10', [0.2575357, -0.4055748, 1.0]], ['2, k, 11', [0.2241943, -0.4317241, 1.0]], ['2, k, 12', [0.02736043, -0.4891179, 1.0]], ['2, k, 13', [-0.12602, -0.5379729, 1.0]], ['2, k, 14', [-0.1915665, -0.8818078, 1.0]], ['2, k, 15', [-0.1746693, -0.91479, 1.0]], ['2, k, 16', [0.1979386, -0.5110788, 1.0]], ['2, k, 17', [0.2587312, -0.5196977, 1.0]], ['2, k, 18', [0.2127308, -0.9112957, 1.0]], ['2, k, 19', [0.1767526, -0.9760398, 1.0]], ['2, k, 20', [0.1542199, -0.1015469, 1.0]], ['2, k, 21', [0.07609587, -0.4822625, 1.0]], ['2, k, 22', [0.06124579, -0.4343829, 1.0]], ['2, k, 23', [0.192354, -0.4665017, 1.0]], ['2, k, 24', [0.274891, -0.4326995, 1.0]]]
[['2, k, 0', [0.1144131, -0.5069227, 1.0]], ['2, k, 1', [0.1375959, -0.2738566, 1.0]], ['2, k, 2', [0.160216, -0.04480293, 1.0]], ['2, k, 3', [0.1919491, 0.09690515, 1.0]], ['2, k, 4', [-0.01246804, -0.1144333, 1.0]], ['2, k, 5', [-0.07697821, -0.3056629, 1.0]], ['2, k, 6', [-0.006993866, -0.4268914, 1.0]], ['2, k, 7', [0.01795576, -0.4482081, 1.0]], ['2, k, 8', [0.3198459, -0.153528, 1.0]], ['2, k, 9', [0.3432184, -0.3441907, 1.0]], ['2, k, 10', [0.247997, -0.4024426, 1.0]], ['2, k, 11', [0.2137692, -0.4280311, 1.0]], ['2, k, 12', [0.02771185, -0.4891208, 1.0]], ['2, k, 13', [-0.1197301, -0.5338379, 1.0]], ['2, k, 14', [-0.1705053, -0.873297, 1.0]], ['2, k, 15', [-0.1538095, -0.9063224, 1.0]], ['2, k, 16', [0.1980242, -0.511109, 1.0]], ['2, k, 17', [0.2591878, -0.5204177, 1.0]], ['2, k, 18', [0.212816, -0.9113191, 1.0]], ['2, k, 19', [0.1766467, -0.9758143, 1.0]], ['2, k, 20', [0.1546277, -0.1015083, 1.0]], ['2, k, 21', [0.07501544, -0.4878552, 1.0]], ['2, k, 22', [0.06165089, -0.4351039, 1.0]], ['2, k, 23', [0.1625007, -0.4481754, 1.0]], ['2, k, 24', [0.2581336, -0.4323857, 1.0]]]
