[[0, 0.198409, -1.13942, 2.89832, 1.0], [1, 0.202955, -0.864181, 2.99254, 1.0], [2, 0.206628, -0.591288, 3.07331, 1.0], [3, 0.212662, -0.44568, 3.08802, 1.0], [4, 0.0126167, -0.688856, 3.10283, 1.0], [5, -0.141148, -0.867617, 3.09736, 1.0], [6, -0.0851614, -1.03987, 3.02237, 1.0], [7, -0.0356419, -1.06423, 2.98108, 1.0], [8, 0.401844, -0.690011, 3.03009, 1.0], [9, 0.557774, -0.840117, 3.00704, 1.0], [10, 0.4801, -0.99401, 2.90929, 1.0], [11, 0.400946, -1.05765, 2.86505, 1.0], [12, 0.107599, -1.12631, 2.87959, 1.0], [13, 0.12555, -1.43429, 2.89433, 1.0], [14, 0.10845, -1.68193, 2.95941, 1.0], [15, 0.0802772, -1.76194, 2.87667, 1.0], [16, 0.284767, -1.12691, 2.85185, 1.0], [17, 0.292248, -1.40972, 2.85907, 1.0], [18, 0.322078, -1.67303, 2.95542, 1.0], [19, 0.321101, -1.7683, 2.90648, 1.0], [20, 0.205867, -0.65936, 3.05551, 1.0], [21, 0.0131481, -1.14731, 2.92794, 1.0], [22, 0.0196932, -1.02718, 2.92822, 1.0], [23, 0.347558, -1.12805, 2.82494, 1.0], [24, 0.348673, -0.995673, 2.83186, 1.0]]
[[0, 0.135364, -1.14171, 2.89068, 1.0], [1, 0.179001, -0.871031, 2.98188, 1.0], [2, 0.217224, -0.602341, 3.06106, 1.0], [3, 0.226842, -0.456267, 3.07261, 1.0], [4, 0.0181881, -0.696195, 3.1405, 1.0], [5, -0.124943, -0.863058, 3.19096, 1.0], [6, -0.109939, -1.03698, 3.09949, 1.0], [7, -0.0960449, -1.05078, 3.06055, 1.0], [8, 0.380385, -0.712858, 2.97553, 1.0], [9, 0.498539, -0.87043, 2.8995, 1.0], [10, 0.38036, -1.01141, 2.82799, 1.0], [11, 0.328676, -1.03687, 2.81513, 1.0], [12, 0.0514128, -1.12991, 2.89044, 1.0], [13, 0.0686919, -1.42959, 2.87856, 1.0], [14, 0.077083, -1.67317, 2.94912, 1.0], [15, 0.0453003, -1.76044, 2.88556, 1.0], [16, 0.216109, -1.12779, 2.82591, 1.0], [17, 0.237467, -1.40332, 2.83454, 1.0], [18, 0.284027, -1.6542, 2.92154, 1.0], [19, 0.279273, -1.75079, 2.88221, 1.0], [20, 0.208579, -0.669392, 3.04366, 1.0], [21, -0.0824318, -1.08357, 3.00405, 1.0], [22, -0.0688554, -1.03174, 3.00728, 1.0], [23, 0.291665, -1.10105, 2.79697, 1.0], [24, 0.308368, -1.0085, 2.84483, 1.0]]
[[0, 0.132327, -1.14428, 2.89425, 1.0], [1, 0.176592, -0.872458, 2.98223, 1.0], [2, 0.215376, -0.603452, 3.0587, 1.0], [3, 0.224132, -0.45561, 3.06937, 1.0], [4, 0.0156587, -0.696055, 3.14228, 1.0], [5, -0.125187, -0.862104, 3.19736, 1.0], [6, -0.112741, -1.03623, 3.10591, 1.0], [7, -0.0984591, -1.05145, 3.06975, 1.0], [8, 0.37675, -0.713954, 2.97312, 1.0], [9, 0.49517, -0.869328, 2.89724, 1.0], [10, 0.378166, -1.0121, 2.82779, 1.0], [11, 0.326062, -1.03919, 2.81971, 1.0], [12, 0.0485394, -1.1327, 2.89437, 1.0], [13, 0.0665673, -1.42928, 2.8811, 1.0], [14, 0.0764786, -1.67609, 2.95387, 1.0], [15, 0.0442643, -1.7632, 2.89021, 1.0], [16, 0.213082, -1.13011, 2.82908, 1.0], [17, 0.235734, -1.40531, 2.83848, 1.0], [18, 0.28195, -1.65474, 2.92361, 1.0], [19, 0.275358, -1.75099, 2.88124, 1.0], [20, 0.20651, -0.670535, 3.04208, 1.0], [21, -0.0820579, -1.08345, 3.00817, 1.0], [22, -0.075409, -1.03002, 3.03162, 1.0], [23, 0.28544, -1.1082, 2.79672, 1.0], [24, 0.296332, -1.01121, 2.83861, 1.0]]
[[0, 0.128715, -1.14659, 2.89898, 1.0], [1, 0.172026, -0.873772, 2.98349, 1.0], [2, 0.210276, -0.603891, 3.05637, 1.0], [3, 0.220275, -0.455062, 3.0659, 1.0], [4, 0.0103215, -0.694734, 3.14739, 1.0], [5, -0.126312, -0.861849, 3.20342, 1.0], [6, -0.113292, -1.03474, 3.10938, 1.0], [7, -0.0989038, -1.05315, 3.07883, 1.0], [8, 0.372318, -0.71383, 2.96998, 1.0], [9, 0.492633, -0.868319, 2.89465, 1.0], [10, 0.376036, -1.01249, 2.82796, 1.0], [11, 0.324329, -1.03553, 2.82284, 1.0], [12, 0.045689, -1.13482, 2.89908, 1.0], [13, 0.0645666, -1.42984, 2.88416, 1.0], [14, 0.0761558, -1.67713, 2.95589, 1.0], [15, 0.0422711, -1.76268, 2.88925, 1.0], [16, 0.208779, -1.1326, 2.83379, 1.0], [17, 0.23343, -1.40613, 2.84333, 1.0], [18, 0.280796, -1.65418, 2.92438, 1.0], [19, 0.271881, -1.74955, 2.87634, 1.0], [20, 0.201405, -0.671212, 3.04068, 1.0], [21, -0.0827508, -1.07952, 3.01539, 1.0], [22, -0.0758304, -1.03327, 3.03414, 1.0], [23, 0.290055, -1.09081, 2.79788, 1.0], [24, 0.282089, -1.01153, 2.83347, 1.0]]
[[0, 0.127301, -1.1492, 2.90308, 1.0], [1, 0.169738, -0.875079, 2.98396, 1.0], [2, 0.206464, -0.604654, 3.05301, 1.0], [3, 0.216158, -0.455329, 3.06127, 1.0], [4, 0.0091085, -0.694566, 3.14744, 1.0], [5, -0.12779, -0.863185, 3.20569, 1.0], [6, -0.112686, -1.0361, 3.11204, 1.0], [7, -0.097379, -1.05156, 3.0806, 1.0], [8, 0.36843, -0.713454, 2.96743, 1.0], [9, 0.486917, -0.867021, 2.89222, 1.0], [10, 0.372249, -1.01385, 2.82879, 1.0], [11, 0.322173, -1.03598, 2.82557, 1.0], [12, 0.0441007, -1.13835, 2.90482, 1.0], [13, 0.0616802, -1.43133, 2.88893, 1.0], [14, 0.0772268, -1.6782, 2.95969, 1.0], [15, 0.0438686, -1.76311, 2.89081, 1.0], [16, 0.207621, -1.1344, 2.83651, 1.0], [17, 0.233549, -1.40729, 2.84842, 1.0], [18, 0.280165, -1.65544, 2.92594, 1.0], [19, 0.267757, -1.74928, 2.87132, 1.0], [20, 0.198, -0.672139, 3.03853, 1.0], [21, -0.08313, -1.07624, 3.02907, 1.0], [22, -0.0755865, -1.03244, 3.03869, 1.0], [23, 0.289518, -1.10936, 2.8082, 1.0], [24, 0.285442, -1.01226, 2.84127, 1.0]]
[[0, 0.125129, -1.15249, 2.90857, 1.0], [1, 0.167592, -0.876209, 2.98456, 1.0], [2, 0.203809, -0.604555, 3.04983, 1.0], [3, 0.211281, -0.455242, 3.05523, 1.0], [4, 0.00366828, -0.693757, 3.14884, 1.0], [5, -0.128749, -0.864134, 3.2062, 1.0], [6, -0.110818, -1.03767, 3.11447, 1.0], [7, -0.0923965, -1.05921, 3.0793, 1.0], [8, 0.366149, -0.713246, 2.96554, 1.0], [9, 0.485543, -0.866948, 2.891, 1.0], [10, 0.371122, -1.01442, 2.82891, 1.0], [11, 0.317741, -1.03855, 2.83051, 1.0], [12, 0.0423707, -1.14159, 2.91025, 1.0], [13, 0.0606067, -1.43291, 2.89385, 1.0], [14, 0.0777099, -1.67976, 2.96192, 1.0], [15, 0.0433759, -1.76232, 2.88813, 1.0], [16, 0.205115, -1.13763, 2.84187, 1.0], [17, 0.2335, -1.40895, 2.85544, 1.0], [18, 0.279491, -1.65722, 2.93015, 1.0], [19, 0.264082, -1.74918, 2.86936, 1.0], [20, 0.195514, -0.672396, 3.03651, 1.0], [21, -0.0777234, -1.06917, 3.03208, 1.0], [22, -0.07348, -1.03242, 3.02857, 1.0], [23, 0.2854, -1.10739, 2.81091, 1.0], [24, 0.273094, -1.01302, 2.8355, 1.0]]
[[0, 0.123489, -1.15607, 2.9156, 1.0], [1, 0.165667, -0.877443, 2.98597, 1.0], [2, 0.202073, -0.60439, 3.04809, 1.0], [3, 0.207777, -0.45492, 3.05344, 1.0], [4, 0.000960935, -0.692741, 3.15002, 1.0], [5, -0.130501, -0.86535, 3.20892, 1.0], [6, -0.110148, -1.03983, 3.11986, 1.0], [7, -0.092123, -1.0607, 3.08075, 1.0], [8, 0.364907, -0.712969, 2.96488, 1.0], [9, 0.48438, -0.867134, 2.89049, 1.0], [10, 0.369823, -1.01508, 2.83012, 1.0], [11, 0.31747, -1.04087, 2.83856, 1.0], [12, 0.0409145, -1.14514, 2.91787, 1.0], [13, 0.0590467, -1.43649, 2.90261, 1.0], [14, 0.0765377, -1.68612, 2.97224, 1.0], [15, 0.0411019, -1.76742, 2.89655, 1.0], [16, 0.203359, -1.14118, 2.84827, 1.0], [17, 0.233274, -1.41045, 2.86039, 1.0], [18, 0.279952, -1.65891, 2.93248, 1.0], [19, 0.262594, -1.74886, 2.86608, 1.0], [20, 0.193854, -0.672539, 3.03553, 1.0], [21, -0.0805191, -1.0881, 3.03412, 1.0], [22, -0.0771875, -1.04242, 3.03783, 1.0], [23, 0.287875, -1.10374, 2.81974, 1.0], [24, 0.287249, -1.01521, 2.85387, 1.0]]
[[0, 0.122589, -1.15819, 2.91992, 1.0], [1, 0.162867, -0.878716, 2.98764, 1.0], [2, 0.197816, -0.604216, 3.04623, 1.0], [3, 0.202006, -0.455416, 3.04956, 1.0], [4, -0.00353442, -0.691506, 3.15051, 1.0], [5, -0.132941, -0.868132, 3.21052, 1.0], [6, -0.109109, -1.0437, 3.12499, 1.0], [7, -0.0913643, -1.06215, 3.08471, 1.0], [8, 0.359947, -0.712047, 2.96319, 1.0], [9, 0.483743, -0.866634, 2.88981, 1.0], [10, 0.36776, -1.01455, 2.83272, 1.0], [11, 0.31669, -1.04087, 2.84042, 1.0], [12, 0.0399437, -1.14732, 2.92293, 1.0], [13, 0.0582544, -1.43867, 2.90766, 1.0], [14, 0.0764538, -1.68574, 2.97232, 1.0], [15, 0.0395878, -1.76379, 2.89122, 1.0], [16, 0.202551, -1.14322, 2.85188, 1.0], [17, 0.234036, -1.41415, 2.86784, 1.0], [18, 0.277781, -1.67617, 2.95181, 1.0], [19, 0.256763, -1.7667, 2.88913, 1.0], [20, 0.189939, -0.672757, 3.03452, 1.0], [21, -0.0807318, -1.08504, 3.03908, 1.0], [22, -0.0757347, -1.04446, 3.0406, 1.0], [23, 0.287511, -1.0954, 2.81939, 1.0], [24, 0.287981, -1.01502, 2.8562, 1.0]]
[[0, 0.123366, -1.16065, 2.924, 1.0], [1, 0.161453, -0.88038, 2.98887, 1.0], [2, 0.194857, -0.605296, 3.04457, 1.0], [3, 0.197522, -0.456102, 3.04468, 1.0], [4, -0.0082683, -0.691868, 3.14902, 1.0], [5, -0.133961, -0.869008, 3.20988, 1.0], [6, -0.108343, -1.04477, 3.12541, 1.0], [7, -0.0928997, -1.06561, 3.08839, 1.0], [8, 0.357244, -0.711198, 2.96183, 1.0], [9, 0.483372, -0.866354, 2.88936, 1.0], [10, 0.36517, -1.01385, 2.83664, 1.0], [11, 0.316923, -1.04033, 2.84131, 1.0], [12, 0.0407359, -1.14976, 2.92651, 1.0], [13, 0.0563632, -1.44444, 2.91704, 1.0], [14, 0.0764307, -1.68609, 2.97383, 1.0], [15, 0.0395216, -1.76023, 2.88611, 1.0], [16, 0.20329, -1.14568, 2.85646, 1.0], [17, 0.236569, -1.42079, 2.87423, 1.0], [18, 0.278034, -1.67225, 2.95119, 1.0], [19, 0.254912, -1.76051, 2.88281, 1.0], [20, 0.187372, -0.67394, 3.03359, 1.0], [21, -0.0779575, -1.07518, 3.04141, 1.0], [22, -0.0752947, -1.04897, 3.045, 1.0], [23, 0.288056, -1.09749, 2.82388, 1.0], [24, 0.279991, -1.01564, 2.84803, 1.0]]
[[0, 0.123044, -1.16261, 2.92765, 1.0], [1, 0.159646, -0.881522, 2.98999, 1.0], [2, 0.191587, -0.605437, 3.0428, 1.0], [3, 0.192579, -0.456416, 3.04219, 1.0], [4, -0.0112982, -0.69168, 3.14646, 1.0], [5, -0.137348, -0.870318, 3.20847, 1.0], [6, -0.107119, -1.04642, 3.1266, 1.0], [7, -0.0905398, -1.06697, 3.08386, 1.0], [8, 0.354347, -0.709939, 2.96178, 1.0], [9, 0.484797, -0.862951, 2.88894, 1.0], [10, 0.366471, -1.01167, 2.84121, 1.0], [11, 0.32373, -1.03566, 2.84864, 1.0], [12, 0.0400828, -1.15196, 2.93019, 1.0], [13, 0.0561871, -1.44525, 2.92245, 1.0], [14, 0.0754977, -1.68723, 2.97656, 1.0], [15, 0.0376861, -1.75841, 2.88497, 1.0], [16, 0.203297, -1.1474, 2.86007, 1.0], [17, 0.239563, -1.42295, 2.87824, 1.0], [18, 0.278838, -1.6721, 2.95123, 1.0], [19, 0.253307, -1.75763, 2.87727, 1.0], [20, 0.18445, -0.674364, 3.03256, 1.0], [21, -0.0750282, -1.081, 3.03473, 1.0], [22, -0.0723157, -1.05276, 3.03625, 1.0], [23, 0.305016, -1.0848, 2.82165, 1.0], [24, 0.296102, -1.01159, 2.86641, 1.0]]
[[0, 0.123778, -1.16369, 2.93041, 1.0], [1, 0.159137, -0.881735, 2.99066, 1.0], [2, 0.190197, -0.604658, 3.0419, 1.0], [3, 0.189055, -0.455453, 3.04107, 1.0], [4, -0.0148251, -0.690434, 3.14518, 1.0], [5, -0.141646, -0.869419, 3.20738, 1.0], [6, -0.10657, -1.04546, 3.12759, 1.0], [7, -0.0883773, -1.06979, 3.07968, 1.0], [8, 0.351144, -0.708257, 2.96228, 1.0], [9, 0.486643, -0.859788, 2.8897, 1.0], [10, 0.368467, -1.00919, 2.84435, 1.0], [11, 0.329626, -1.03414, 2.8529, 1.0], [12, 0.040614, -1.15309, 2.93209, 1.0], [13, 0.0553138, -1.45322, 2.93313, 1.0], [14, 0.0755341, -1.6869, 2.97741, 1.0], [15, 0.0378973, -1.75319, 2.87929, 1.0], [16, 0.204264, -1.14838, 2.86385, 1.0], [17, 0.240157, -1.42395, 2.88054, 1.0], [18, 0.279294, -1.67146, 2.95152, 1.0], [19, 0.253218, -1.75558, 2.8747, 1.0], [20, 0.183318, -0.673934, 3.0321, 1.0], [21, -0.0753057, -1.09884, 3.04638, 1.0], [22, -0.0706831, -1.05459, 3.0367, 1.0], [23, 0.303971, -1.07079, 2.83005, 1.0], [24, 0.303715, -1.0118, 2.87162, 1.0]]
[[0, 0.125127, -1.16512, 2.93345, 1.0], [1, 0.157805, -0.88232, 2.99156, 1.0], [2, 0.184576, -0.604034, 3.03991, 1.0], [3, 0.184931, -0.454626, 3.03962, 1.0], [4, -0.0183376, -0.68966, 3.14311, 1.0], [5, -0.145586, -0.86955, 3.20321, 1.0], [6, -0.105833, -1.04646, 3.12835, 1.0], [7, -0.087862, -1.07164, 3.0864, 1.0], [8, 0.349684, -0.706833, 2.96255, 1.0], [9, 0.488047, -0.85667, 2.89195, 1.0], [10, 0.370408, -1.00751, 2.84873, 1.0], [11, 0.313579, -1.05094, 2.86117, 1.0], [12, 0.0415796, -1.15453, 2.93415, 1.0], [13, 0.0550204, -1.45334, 2.93602, 1.0], [14, 0.0765096, -1.68796, 2.98118, 1.0], [15, 0.0395981, -1.75375, 2.88204, 1.0], [16, 0.206024, -1.14975, 2.86799, 1.0], [17, 0.242376, -1.42542, 2.88322, 1.0], [18, 0.281664, -1.67094, 2.95195, 1.0], [19, 0.25508, -1.75307, 2.87129, 1.0], [20, 0.178888, -0.673727, 3.03098, 1.0], [21, -0.0744193, -1.09585, 3.05152, 1.0], [22, -0.0681483, -1.05441, 3.04647, 1.0], [23, 0.275908, -1.12522, 2.85796, 1.0], [24, 0.26192, -1.00159, 2.83767, 1.0]]
[[0, 0.127142, -1.16702, 2.93588, 1.0], [1, 0.15703, -0.883113, 2.99227, 1.0], [2, 0.181494, -0.60411, 3.03895, 1.0], [3, 0.181353, -0.45439, 3.03752, 1.0], [4, -0.013329, -0.691024, 3.13915, 1.0], [5, -0.149875, -0.868563, 3.19806, 1.0], [6, -0.106293, -1.04685, 3.12993, 1.0], [7, -0.0859965, -1.07369, 3.08251, 1.0], [8, 0.348103, -0.705283, 2.96416, 1.0], [9, 0.486579, -0.854265, 2.8985, 1.0], [10, 0.374295, -1.00827, 2.85437, 1.0], [11, 0.313712, -1.05444, 2.86544, 1.0], [12, 0.0430903, -1.15641, 2.93584, 1.0], [13, 0.054707, -1.45174, 2.94195, 1.0], [14, 0.0782706, -1.68742, 2.98348, 1.0], [15, 0.0419898, -1.7506, 2.88101, 1.0], [16, 0.208537, -1.15164, 2.87117, 1.0], [17, 0.245022, -1.42708, 2.88578, 1.0], [18, 0.283901, -1.66984, 2.95274, 1.0], [19, 0.256718, -1.75058, 2.86969, 1.0], [20, 0.17635, -0.674002, 3.03041, 1.0], [21, -0.0680578, -1.1044, 3.03154, 1.0], [22, -0.0623657, -1.06266, 3.02727, 1.0], [23, 0.267397, -1.12784, 2.8605, 1.0], [24, 0.265947, -1.00219, 2.84167, 1.0]]
[[0, 0.129803, -1.16756, 2.93786, 1.0], [1, 0.156629, -0.883182, 2.99274, 1.0], [2, 0.177895, -0.603082, 3.03817, 1.0], [3, 0.176955, -0.454024, 3.03624, 1.0], [4, -0.0216854, -0.687172, 3.12805, 1.0], [5, -0.156347, -0.866482, 3.19057, 1.0], [6, -0.107123, -1.0447, 3.12691, 1.0], [7, -0.0901539, -1.06294, 3.08749, 1.0], [8, 0.346289, -0.703369, 2.966, 1.0], [9, 0.49109, -0.850159, 2.90461, 1.0], [10, 0.379713, -1.00482, 2.85888, 1.0], [11, 0.320008, -1.05192, 2.87221, 1.0], [12, 0.0448674, -1.15736, 2.93633, 1.0], [13, 0.0571048, -1.452, 2.94429, 1.0], [14, 0.0791302, -1.68761, 2.98429, 1.0], [15, 0.0454306, -1.74876, 2.87847, 1.0], [16, 0.21246, -1.15151, 2.87547, 1.0], [17, 0.24841, -1.42805, 2.88897, 1.0], [18, 0.286893, -1.66712, 2.95296, 1.0], [19, 0.262526, -1.74598, 2.86544, 1.0], [20, 0.173619, -0.67331, 3.02998, 1.0], [21, -0.076425, -1.1103, 3.03653, 1.0], [22, -0.0603477, -1.05262, 3.03377, 1.0], [23, 0.275051, -1.12954, 2.86772, 1.0], [24, 0.270849, -0.994372, 2.84527, 1.0]]
[[0, 0.134592, -1.16756, 2.93946, 1.0], [1, 0.156518, -0.883138, 2.99315, 1.0], [2, 0.174471, -0.602233, 3.03815, 1.0], [3, 0.172165, -0.453325, 3.035, 1.0], [4, -0.026028, -0.685844, 3.12404, 1.0], [5, -0.161596, -0.866013, 3.18212, 1.0], [6, -0.10573, -1.04341, 3.12231, 1.0], [7, -0.0875033, -1.06365, 3.08339, 1.0], [8, 0.344941, -0.702214, 2.96711, 1.0], [9, 0.494924, -0.845275, 2.91175, 1.0], [10, 0.381353, -1.0067, 2.86703, 1.0], [11, 0.32438, -1.06291, 2.8772, 1.0], [12, 0.0481855, -1.1576, 2.93586, 1.0], [13, 0.059099, -1.45166, 2.94707, 1.0], [14, 0.080838, -1.68726, 2.98476, 1.0], [15, 0.0480968, -1.7463, 2.87643, 1.0], [16, 0.219049, -1.1513, 2.87973, 1.0], [17, 0.25131, -1.42628, 2.89243, 1.0], [18, 0.290269, -1.67076, 2.95575, 1.0], [19, 0.26625, -1.74741, 2.86464, 1.0], [20, 0.171192, -0.672675, 3.03004, 1.0], [21, -0.0639466, -1.12131, 3.03302, 1.0], [22, -0.0554186, -1.05258, 3.03715, 1.0], [23, 0.286699, -1.14503, 2.87258, 1.0], [24, 0.278794, -1.00248, 2.8497, 1.0]]
[[0, 0.140878, -1.16785, 2.94009, 1.0], [1, 0.156551, -0.883151, 2.99316, 1.0], [2, 0.171134, -0.601864, 3.03654, 1.0], [3, 0.167171, -0.453069, 3.03173, 1.0], [4, -0.0301807, -0.685047, 3.11704, 1.0], [5, -0.165842, -0.86622, 3.17148, 1.0], [6, -0.106467, -1.044, 3.11761, 1.0], [7, -0.082543, -1.06517, 3.07405, 1.0], [8, 0.34461, -0.700836, 2.96885, 1.0], [9, 0.496671, -0.837428, 2.92127, 1.0], [10, 0.385403, -1.00626, 2.87183, 1.0], [11, 0.329372, -1.055, 2.88114, 1.0], [12, 0.0534439, -1.15826, 2.93443, 1.0], [13, 0.0627474, -1.44933, 2.94825, 1.0], [14, 0.0843362, -1.68874, 2.98531, 1.0], [15, 0.0533834, -1.74611, 2.87472, 1.0], [16, 0.226128, -1.15131, 2.88211, 1.0], [17, 0.254265, -1.42548, 2.89451, 1.0], [18, 0.292474, -1.67331, 2.96124, 1.0], [19, 0.269822, -1.75001, 2.86973, 1.0], [20, 0.168965, -0.6724, 3.0289, 1.0], [21, -0.0588703, -1.09596, 3.0308, 1.0], [22, -0.0493163, -1.04362, 3.04093, 1.0], [23, 0.284262, -1.13522, 2.86796, 1.0], [24, 0.277937, -0.991598, 2.84663, 1.0]]
[[0, 0.145363, -1.16755, 2.94019, 1.0], [1, 0.156634, -0.883171, 2.99311, 1.0], [2, 0.168342, -0.601991, 3.03496, 1.0], [3, 0.163688, -0.453339, 3.03057, 1.0], [4, -0.0330012, -0.68499, 3.11232, 1.0], [5, -0.169838, -0.862836, 3.1596, 1.0], [6, -0.106868, -1.04051, 3.11064, 1.0], [7, -0.0785322, -1.0657, 3.07103, 1.0], [8, 0.343756, -0.699445, 2.97142, 1.0], [9, 0.499679, -0.829661, 2.93108, 1.0], [10, 0.387255, -1.01254, 2.87697, 1.0], [11, 0.336182, -1.05538, 2.88394, 1.0], [12, 0.0571545, -1.15824, 2.93228, 1.0], [13, 0.0694551, -1.44913, 2.94926, 1.0], [14, 0.0869073, -1.69109, 2.98621, 1.0], [15, 0.0556996, -1.74673, 2.87417, 1.0], [16, 0.231849, -1.15073, 2.88442, 1.0], [17, 0.261092, -1.42499, 2.89915, 1.0], [18, 0.296397, -1.67539, 2.96374, 1.0], [19, 0.273121, -1.74922, 2.86829, 1.0], [20, 0.166993, -0.672435, 3.02765, 1.0], [21, -0.0388778, -1.14105, 3.00948, 1.0], [22, -0.037586, -1.05589, 3.012, 1.0], [23, 0.290037, -1.12982, 2.873, 1.0], [24, 0.289829, -1.00625, 2.85915, 1.0]]
[[0, 0.151226, -1.16713, 2.94111, 1.0], [1, 0.156899, -0.883148, 2.99319, 1.0], [2, 0.165816, -0.60185, 3.03434, 1.0], [3, 0.159972, -0.453232, 3.02943, 1.0], [4, -0.0364893, -0.684748, 3.10422, 1.0], [5, -0.173249, -0.862697, 3.14655, 1.0], [6, -0.107354, -1.04069, 3.10477, 1.0], [7, -0.076588, -1.06808, 3.06169, 1.0], [8, 0.343272, -0.697326, 2.97395, 1.0], [9, 0.502499, -0.826132, 2.93822, 1.0], [10, 0.397372, -1.00623, 2.88399, 1.0], [11, 0.34408, -1.05344, 2.88889, 1.0], [12, 0.0626511, -1.15732, 2.93027, 1.0], [13, 0.0785894, -1.43781, 2.94816, 1.0], [14, 0.0902875, -1.69124, 2.98532, 1.0], [15, 0.0590323, -1.74421, 2.87101, 1.0], [16, 0.238157, -1.15093, 2.88818, 1.0], [17, 0.263992, -1.42555, 2.90037, 1.0], [18, 0.299872, -1.67613, 2.96651, 1.0], [19, 0.279394, -1.75015, 2.87049, 1.0], [20, 0.165359, -0.672286, 3.02718, 1.0], [21, -0.0390083, -1.14236, 3.01954, 1.0], [22, -0.0375143, -1.05051, 3.01241, 1.0], [23, 0.306427, -1.1307, 2.88024, 1.0], [24, 0.295347, -1.00247, 2.86225, 1.0]]
[[0, 0.156706, -1.16617, 2.9422, 1.0], [1, 0.1575, -0.88306, 2.99328, 1.0], [2, 0.163924, -0.601955, 3.03351, 1.0], [3, 0.155986, -0.452969, 3.02738, 1.0], [4, -0.0390336, -0.684426, 3.0966, 1.0], [5, -0.178659, -0.860173, 3.1322, 1.0], [6, -0.108187, -1.03672, 3.092, 1.0], [7, -0.0749762, -1.06429, 3.05224, 1.0], [8, 0.343298, -0.694082, 2.97738, 1.0], [9, 0.504705, -0.821087, 2.94616, 1.0], [10, 0.415643, -0.98836, 2.89776, 1.0], [11, 0.36062, -1.03961, 2.89658, 1.0], [12, 0.0675069, -1.15607, 2.92836, 1.0], [13, 0.0843889, -1.44115, 2.94632, 1.0], [14, 0.0928679, -1.69278, 2.98519, 1.0], [15, 0.0630811, -1.74603, 2.8706, 1.0], [16, 0.244389, -1.15028, 2.8925, 1.0], [17, 0.269104, -1.42482, 2.90155, 1.0], [18, 0.303053, -1.6758, 2.96826, 1.0], [19, 0.284097, -1.7491, 2.87087, 1.0], [20, 0.164184, -0.67228, 3.02661, 1.0], [21, -0.0305711, -1.14882, 2.99797, 1.0], [22, -0.0302137, -1.0459, 3.00953, 1.0], [23, 0.317141, -1.11777, 2.88309, 1.0], [24, 0.312132, -0.982879, 2.87292, 1.0]]
[[0, 0.161097, -1.16653, 2.94282, 1.0], [1, 0.15799, -0.883045, 2.99345, 1.0], [2, 0.161356, -0.601598, 3.03322, 1.0], [3, 0.152723, -0.452646, 3.02715, 1.0], [4, -0.041791, -0.687186, 3.08976, 1.0], [5, -0.18193, -0.861124, 3.12102, 1.0], [6, -0.108223, -1.0366, 3.08224, 1.0], [7, -0.070756, -1.06422, 3.04443, 1.0], [8, 0.343395, -0.691, 2.98188, 1.0], [9, 0.509034, -0.813719, 2.95507, 1.0], [10, 0.41821, -0.986176, 2.90154, 1.0], [11, 0.363963, -1.04092, 2.89906, 1.0], [12, 0.0713226, -1.15702, 2.92723, 1.0], [13, 0.0899978, -1.44246, 2.94385, 1.0], [14, 0.0959075, -1.69348, 2.98459, 1.0], [15, 0.0677626, -1.74726, 2.8699, 1.0], [16, 0.248748, -1.15007, 2.89455, 1.0], [17, 0.277698, -1.42416, 2.90424, 1.0], [18, 0.304588, -1.67604, 2.97018, 1.0], [19, 0.284613, -1.7473, 2.87039, 1.0], [20, 0.162542, -0.672027, 3.02637, 1.0], [21, -0.038719, -1.11976, 2.996, 1.0], [22, -0.0219145, -1.0442, 2.99667, 1.0], [23, 0.325185, -1.1176, 2.88381, 1.0], [24, 0.307993, -0.979342, 2.85878, 1.0]]
[[0, 0.166748, -1.16577, 2.94191, 1.0], [1, 0.158585, -0.882667, 2.99349, 1.0], [2, 0.157532, -0.600416, 3.03349, 1.0], [3, 0.149956, -0.452539, 3.02743, 1.0], [4, -0.0441114, -0.690081, 3.08468, 1.0], [5, -0.182024, -0.858853, 3.10768, 1.0], [6, -0.109143, -1.03523, 3.07286, 1.0], [7, -0.0698419, -1.06277, 3.03812, 1.0], [8, 0.344244, -0.688212, 2.98603, 1.0], [9, 0.513301, -0.807698, 2.96418, 1.0], [10, 0.4164, -0.994462, 2.90423, 1.0], [11, 0.366638, -1.04702, 2.89847, 1.0], [12, 0.0765964, -1.15714, 2.92378, 1.0], [13, 0.10121, -1.43909, 2.93633, 1.0], [14, 0.099003, -1.69152, 2.97997, 1.0], [15, 0.0698909, -1.74537, 2.86565, 1.0], [16, 0.254727, -1.14842, 2.89565, 1.0], [17, 0.278717, -1.42373, 2.9045, 1.0], [18, 0.307272, -1.67646, 2.97038, 1.0], [19, 0.290146, -1.74752, 2.86971, 1.0], [20, 0.160056, -0.671078, 3.0264, 1.0], [21, -0.0182712, -1.13214, 2.98598, 1.0], [22, -0.0155349, -1.04403, 2.99215, 1.0], [23, 0.324751, -1.12481, 2.88117, 1.0], [24, 0.317704, -0.983461, 2.86078, 1.0]]
