[[0, 0, 0, 0, 1.0], [1, 451.355, 242.852, 0.859775, 1.0], [2, 427.8, 241.35, 0.82343, 1.0], [3, 405.792, 216.378, 0.788425, 1.0], [4, 404.304, 175.275, 0.823934, 1.0], [5, 476.275, 247.226, 0.780038, 1.0], [6, 504.246, 228.169, 0.829485, 1.0], [7, 508.621, 191.398, 0.857135, 1.0], [8, 451.32, 332.395, 0.785543, 1.0], [9, 430.835, 332.365, 0.720944, 1.0], [10, 427.777, 405.78, 0.883871, 1.0], [11, 416.126, 476.37, 0.88778, 1.0], [12, 466.032, 332.395, 0.741431, 1.0], [13, 466.028, 404.413, 0.89172, 1.0], [14, 474.799, 474.903, 0.862568, 1.0], [15, 449.919, 217.878, 0.0551251, 1.0], [16, 0, 0, 0, 1.0], [17, 442.608, 220.783, 0.131894, 1.0], [18, 0, 0, 0, 1.0], [19, 480.762, 499.859, 0.816656, 1.0], [20, 488.075, 496.891, 0.860684, 1.0], [21, 466.088, 480.755, 0.741242, 1.0], [22, 404.373, 501.317, 0.810835, 1.0], [23, 395.566, 498.346, 0.783363, 1.0], [24, 417.654, 485.14, 0.806757, 1.0]]
[[0, 454.302, 206.146, 0.569774, 1.0], [1, 451.371, 236.919, 0.848009, 1.0], [2, 427.898, 233.985, 0.805157, 1.0], [3, 411.692, 253.045, 0.820773, 1.0], [4, 395.572, 272.215, 0.863431, 1.0], [5, 474.867, 238.359, 0.800847, 1.0], [6, 492.51, 254.552, 0.788742, 1.0], [7, 499.893, 275.111, 0.906837, 1.0], [8, 451.319, 327.986, 0.759545, 1.0], [9, 432.259, 326.56, 0.700818, 1.0], [10, 427.787, 404.428, 0.887991, 1.0], [11, 416.115, 476.382, 0.885878, 1.0], [12, 466.029, 327.977, 0.726273, 1.0], [13, 466.025, 404.366, 0.889175, 1.0], [14, 474.806, 476.279, 0.868828, 1.0], [15, 451.342, 203.143, 0.558746, 1.0], [16, 461.628, 204.574, 0.556493, 1.0], [17, 441.116, 204.63, 0.556615, 1.0], [18, 464.647, 206.075, 0.456945, 1.0], [19, 482.188, 499.879, 0.813591, 1.0], [20, 488.081, 496.906, 0.864279, 1.0], [21, 466.088, 482.192, 0.744886, 1.0], [22, 404.369, 501.328, 0.809518, 1.0], [23, 395.568, 498.355, 0.783704, 1.0], [24, 417.637, 485.13, 0.813551, 1.0]]
[[0, 455.747, 206.152, 0.582694, 1.0], [1, 451.362, 238.42, 0.877073, 1.0], [2, 427.799, 236.916, 0.796147, 1.0], [3, 405.919, 258.986, 0.796498, 1.0], [4, 394.149, 282.446, 0.876072, 1.0], [5, 476.296, 239.839, 0.838601, 1.0], [6, 498.313, 263.384, 0.837956, 1.0], [7, 499.9, 286.801, 0.900471, 1.0], [8, 451.331, 328.011, 0.76291, 1.0], [9, 432.267, 327.99, 0.70325, 1.0], [10, 427.789, 405.774, 0.892803, 1.0], [11, 416.114, 476.385, 0.885819, 1.0], [12, 466.056, 328.002, 0.723939, 1.0], [13, 466.04, 404.362, 0.887564, 1.0], [14, 474.804, 476.276, 0.867079, 1.0], [15, 451.376, 203.147, 0.57993, 1.0], [16, 463.048, 204.568, 0.573696, 1.0], [17, 441.134, 204.627, 0.592542, 1.0], [18, 466.05, 206.086, 0.449621, 1.0], [19, 482.195, 499.887, 0.811117, 1.0], [20, 488.086, 496.913, 0.860838, 1.0], [21, 466.079, 482.187, 0.750292, 1.0], [22, 404.367, 501.333, 0.811791, 1.0], [23, 395.57, 498.359, 0.786168, 1.0], [24, 417.638, 485.122, 0.804362, 1.0]]
[[0, 452.857, 206.17, 0.606507, 1.0], [1, 451.337, 239.868, 0.883505, 1.0], [2, 426.347, 239.801, 0.811678, 1.0], [3, 405.801, 264.891, 0.906291, 1.0], [4, 394.132, 289.838, 0.91727, 1.0], [5, 476.298, 239.911, 0.86434, 1.0], [6, 499.851, 269.285, 0.817343, 1.0], [7, 499.872, 294.21, 0.858433, 1.0], [8, 451.336, 329.477, 0.771153, 1.0], [9, 432.263, 329.445, 0.704713, 1.0], [10, 427.787, 405.775, 0.891151, 1.0], [11, 416.116, 476.377, 0.887581, 1.0], [12, 466.056, 329.47, 0.729894, 1.0], [13, 466.049, 404.398, 0.892122, 1.0], [14, 474.798, 476.274, 0.865636, 1.0], [15, 449.895, 203.168, 0.580619, 1.0], [16, 460.159, 204.576, 0.584874, 1.0], [17, 441.048, 204.663, 0.580008, 1.0], [18, 464.615, 206.093, 0.53428, 1.0], [19, 482.178, 499.885, 0.814422, 1.0], [20, 488.079, 496.913, 0.862669, 1.0], [21, 466.077, 482.18, 0.753596, 1.0], [22, 404.37, 501.329, 0.810187, 1.0], [23, 395.569, 498.354, 0.785415, 1.0], [24, 417.636, 485.121, 0.811957, 1.0]]
[[0, 452.851, 207.559, 0.628788, 1.0], [1, 451.349, 239.918, 0.882075, 1.0], [2, 424.932, 239.854, 0.821362, 1.0], [3, 404.435, 270.698, 0.878236, 1.0], [4, 395.541, 300.054, 0.927232, 1.0], [5, 476.35, 241.297, 0.863056, 1.0], [6, 498.397, 275.151, 0.884318, 1.0], [7, 499.785, 301.553, 0.909142, 1.0], [8, 451.346, 330.913, 0.773498, 1.0], [9, 432.264, 329.458, 0.706069, 1.0], [10, 427.783, 404.425, 0.887931, 1.0], [11, 416.119, 476.375, 0.889411, 1.0], [12, 466.073, 330.922, 0.731698, 1.0], [13, 466.064, 404.426, 0.884143, 1.0], [14, 474.798, 476.275, 0.866152, 1.0], [15, 449.876, 203.178, 0.605634, 1.0], [16, 460.153, 204.579, 0.610128, 1.0], [17, 439.651, 204.688, 0.59372, 1.0], [18, 464.641, 206.097, 0.550305, 1.0], [19, 482.178, 499.883, 0.812789, 1.0], [20, 488.078, 496.91, 0.860865, 1.0], [21, 466.074, 480.765, 0.752979, 1.0], [22, 404.375, 501.321, 0.813514, 1.0], [23, 395.573, 498.349, 0.785924, 1.0], [24, 417.64, 485.119, 0.807768, 1.0]]
[[0, 452.887, 206.141, 0.64445, 1.0], [1, 451.351, 239.944, 0.8807, 1.0], [2, 423.469, 239.873, 0.821042, 1.0], [3, 404.407, 275.117, 0.937008, 1.0], [4, 395.556, 310.33, 0.9068, 1.0], [5, 476.402, 241.326, 0.849956, 1.0], [6, 498.344, 276.643, 0.873244, 1.0], [7, 498.362, 310.413, 0.931479, 1.0], [8, 451.347, 330.91, 0.774363, 1.0], [9, 432.245, 329.456, 0.710325, 1.0], [10, 427.789, 404.419, 0.890031, 1.0], [11, 416.125, 476.371, 0.891942, 1.0], [12, 466.089, 330.913, 0.730143, 1.0], [13, 466.063, 405.778, 0.887584, 1.0], [14, 474.799, 476.273, 0.867674, 1.0], [15, 449.899, 203.122, 0.613389, 1.0], [16, 461.595, 203.152, 0.616126, 1.0], [17, 439.659, 204.643, 0.623272, 1.0], [18, 466.045, 206.058, 0.540841, 1.0], [19, 482.181, 499.889, 0.817459, 1.0], [20, 488.079, 496.914, 0.867596, 1.0], [21, 466.071, 480.758, 0.760203, 1.0], [22, 404.365, 501.335, 0.811078, 1.0], [23, 395.564, 498.356, 0.785805, 1.0], [24, 417.648, 485.116, 0.809561, 1.0]]
[[0, 452.847, 206.134, 0.649583, 1.0], [1, 451.357, 241.296, 0.881113, 1.0], [2, 423.471, 239.876, 0.819374, 1.0], [3, 405.776, 276.573, 0.96004, 1.0], [4, 395.612, 314.787, 0.846669, 1.0], [5, 476.411, 241.353, 0.846546, 1.0], [6, 498.338, 279.53, 0.862122, 1.0], [7, 498.346, 314.8, 0.904794, 1.0], [8, 451.345, 330.911, 0.77577, 1.0], [9, 430.85, 329.453, 0.720453, 1.0], [10, 427.783, 404.402, 0.883854, 1.0], [11, 416.128, 476.366, 0.893407, 1.0], [12, 466.094, 330.926, 0.738174, 1.0], [13, 466.044, 404.379, 0.889985, 1.0], [14, 474.795, 476.284, 0.867131, 1.0], [15, 449.861, 203.116, 0.606287, 1.0], [16, 460.153, 203.143, 0.614847, 1.0], [17, 439.634, 204.638, 0.595813, 1.0], [18, 466.023, 206.051, 0.576871, 1.0], [19, 482.187, 499.896, 0.816903, 1.0], [20, 488.087, 498.287, 0.868171, 1.0], [21, 466.073, 482.183, 0.759972, 1.0], [22, 404.365, 501.334, 0.811597, 1.0], [23, 395.564, 498.355, 0.782412, 1.0], [24, 417.654, 485.116, 0.813523, 1.0]]
[[0, 452.853, 206.107, 0.656538, 1.0], [1, 451.363, 241.319, 0.876507, 1.0], [2, 423.449, 239.924, 0.818273, 1.0], [3, 405.793, 279.568, 0.9039, 1.0], [4, 398.483, 323.528, 0.900239, 1.0], [5, 477.796, 241.361, 0.836136, 1.0], [6, 496.914, 283.934, 0.819365, 1.0], [7, 498.29, 322.185, 0.918872, 1.0], [8, 451.365, 330.938, 0.77933, 1.0], [9, 430.853, 329.483, 0.720952, 1.0], [10, 427.78, 404.399, 0.884309, 1.0], [11, 416.128, 476.372, 0.891162, 1.0], [12, 467.534, 332.356, 0.718404, 1.0], [13, 466.048, 404.396, 0.889663, 1.0], [14, 474.803, 476.298, 0.869698, 1.0], [15, 449.856, 201.682, 0.606358, 1.0], [16, 460.162, 201.707, 0.614413, 1.0], [17, 439.622, 204.618, 0.599077, 1.0], [18, 466.039, 204.669, 0.577694, 1.0], [19, 482.197, 499.902, 0.816087, 1.0], [20, 488.091, 498.292, 0.867599, 1.0], [21, 466.083, 482.205, 0.754684, 1.0], [22, 404.357, 501.335, 0.805612, 1.0], [23, 395.554, 498.356, 0.779024, 1.0], [24, 417.657, 485.128, 0.815206, 1.0]]
[[0, 452.871, 206.136, 0.663675, 1.0], [1, 451.382, 241.348, 0.877866, 1.0], [2, 423.446, 239.937, 0.816343, 1.0], [3, 405.834, 281.028, 0.880293, 1.0], [4, 402.84, 325.104, 0.854328, 1.0], [5, 477.83, 241.397, 0.822553, 1.0], [6, 495.423, 286.84, 0.820264, 1.0], [7, 496.901, 325.085, 0.886178, 1.0], [8, 451.389, 332.365, 0.782008, 1.0], [9, 432.25, 330.928, 0.71807, 1.0], [10, 427.783, 404.401, 0.886509, 1.0], [11, 416.121, 476.372, 0.890824, 1.0], [12, 469, 332.386, 0.711036, 1.0], [13, 466.045, 404.4, 0.888949, 1.0], [14, 474.808, 476.301, 0.870761, 1.0], [15, 449.878, 203.113, 0.619042, 1.0], [16, 460.183, 203.134, 0.625518, 1.0], [17, 439.642, 204.642, 0.613973, 1.0], [18, 466.063, 206.049, 0.575862, 1.0], [19, 482.193, 499.897, 0.813036, 1.0], [20, 488.089, 498.289, 0.864223, 1.0], [21, 466.09, 482.217, 0.748986, 1.0], [22, 404.359, 501.324, 0.807288, 1.0], [23, 395.554, 498.35, 0.779231, 1.0], [24, 417.646, 485.133, 0.82309, 1.0]]
[[0, 452.885, 206.147, 0.640239, 1.0], [1, 451.39, 241.345, 0.881251, 1.0], [2, 423.459, 239.942, 0.816306, 1.0], [3, 405.827, 285.377, 0.896323, 1.0], [4, 402.927, 332.414, 0.888415, 1.0], [5, 477.838, 241.391, 0.820402, 1.0], [6, 492.505, 288.33, 0.80343, 1.0], [7, 496.879, 333.813, 0.903572, 1.0], [8, 451.391, 332.396, 0.777945, 1.0], [9, 430.844, 332.375, 0.712447, 1.0], [10, 427.795, 404.421, 0.889851, 1.0], [11, 416.127, 476.367, 0.892839, 1.0], [12, 469.015, 332.39, 0.697913, 1.0], [13, 466.044, 404.412, 0.890489, 1.0], [14, 474.812, 476.299, 0.872055, 1.0], [15, 449.897, 203.126, 0.604031, 1.0], [16, 461.602, 203.148, 0.612118, 1.0], [17, 439.658, 204.644, 0.591862, 1.0], [18, 466.081, 206.055, 0.558334, 1.0], [19, 482.183, 499.89, 0.813175, 1.0], [20, 488.085, 496.917, 0.86273, 1.0], [21, 466.096, 482.217, 0.743161, 1.0], [22, 404.358, 501.323, 0.802425, 1.0], [23, 395.555, 498.348, 0.775992, 1.0], [24, 417.647, 485.135, 0.815074, 1.0]]
[[0, 452.866, 206.161, 0.625541, 1.0], [1, 451.372, 241.373, 0.872815, 1.0], [2, 422.009, 241.325, 0.81352, 1.0], [3, 405.822, 286.919, 0.938121, 1.0], [4, 404.343, 335.313, 0.926049, 1.0], [5, 477.847, 241.409, 0.808221, 1.0], [6, 489.588, 289.792, 0.825665, 1.0], [7, 491.043, 333.94, 0.901471, 1.0], [8, 451.33, 332.37, 0.763862, 1.0], [9, 430.806, 330.945, 0.711011, 1.0], [10, 427.792, 404.428, 0.886008, 1.0], [11, 416.124, 476.369, 0.888379, 1.0], [12, 466.101, 332.367, 0.71995, 1.0], [13, 466.042, 404.408, 0.890123, 1.0], [14, 474.813, 476.3, 0.872373, 1.0], [15, 449.874, 203.136, 0.587653, 1.0], [16, 460.189, 203.157, 0.601242, 1.0], [17, 439.628, 204.654, 0.57352, 1.0], [18, 466.068, 206.065, 0.555906, 1.0], [19, 482.183, 499.89, 0.809594, 1.0], [20, 488.084, 498.285, 0.859963, 1.0], [21, 466.099, 482.223, 0.740762, 1.0], [22, 404.36, 501.32, 0.799092, 1.0], [23, 395.558, 498.346, 0.773412, 1.0], [24, 417.642, 485.135, 0.812003, 1.0]]
[[0, 452.872, 206.125, 0.661714, 1.0], [1, 451.365, 241.381, 0.876063, 1.0], [2, 421.994, 241.328, 0.812968, 1.0], [3, 405.876, 288.407, 0.920856, 1.0], [4, 405.77, 336.827, 0.904984, 1.0], [5, 477.836, 241.419, 0.811676, 1.0], [6, 488.143, 292.738, 0.829168, 1.0], [7, 489.523, 338.29, 0.88887, 1.0], [8, 451.323, 332.365, 0.758373, 1.0], [9, 429.414, 330.929, 0.716281, 1.0], [10, 427.802, 405.785, 0.890471, 1.0], [11, 416.129, 476.368, 0.890887, 1.0], [12, 467.496, 332.367, 0.719728, 1.0], [13, 466.04, 404.41, 0.897768, 1.0], [14, 474.814, 476.295, 0.873065, 1.0], [15, 449.877, 201.702, 0.61508, 1.0], [16, 460.192, 203.117, 0.621578, 1.0], [17, 439.628, 204.623, 0.601383, 1.0], [18, 466.074, 204.695, 0.579239, 1.0], [19, 482.196, 499.897, 0.813429, 1.0], [20, 488.093, 498.289, 0.863328, 1.0], [21, 466.097, 482.215, 0.745948, 1.0], [22, 404.357, 501.328, 0.799407, 1.0], [23, 395.555, 498.352, 0.775275, 1.0], [24, 417.65, 485.136, 0.813704, 1.0]]
