[[0, -0.396221, -0.750475, 2.77083, 1.0], [1, -0.406275, -0.450439, 2.75428, 1.0], [2, -0.414113, -0.154576, 2.72452, 1.0], [3, -0.418441, -0.0372678, 2.75201, 1.0], [4, -0.558783, -0.206994, 2.70087, 1.0], [5, -0.595443, -0.516499, 2.64195, 1.0], [6, -0.67691, -0.210898, 2.63472, 1.0], [7, -0.666525, -0.138341, 2.68384, 1.0], [8, -0.25206, -0.194084, 2.72712, 1.0], [9, -0.15752, 0.0204287, 2.7322, 1.0], [10, -0.121792, 0.250308, 2.71349, 1.0], [11, -0.124577, 0.264858, 2.73379, 1.0], [12, -0.461163, -0.744208, 2.7338, 1.0], [13, -0.50234, -0.983148, 2.68113, 1.0], [14, -0.554913, -1.4485, 2.73309, 1.0], [15, -0.53125, -1.50488, 2.66602, 1.0], [16, -0.321603, -0.738434, 2.74026, 1.0], [17, -0.26987, -1.01876, 2.72251, 1.0], [18, -0.231419, -1.44356, 2.78246, 1.0], [19, -0.238892, -1.53125, 2.72461, 1.0], [20, -0.412541, -0.228015, 2.73433, 1.0], [21, -0.669218, -0.128216, 2.66452, 1.0], [22, -0.659408, -0.146178, 2.67117, 1.0], [23, -0.113698, 0.276813, 2.71985, 1.0], [24, -0.133845, 0.259549, 2.72886, 1.0]]
[[0, -0.408402, -0.711943, 2.71761, 1.0], [1, -0.355324, -0.450055, 2.74135, 1.0], [2, -0.303384, -0.187388, 2.75275, 1.0], [3, -0.257213, -0.0575358, 2.78862, 1.0], [4, -0.449033, -0.161265, 2.71938, 1.0], [5, -0.457083, 0.125624, 2.64774, 1.0], [6, -0.417317, 0.343616, 2.63048, 1.0], [7, -0.420363, 0.358788, 2.62626, 1.0], [8, -0.154802, -0.265514, 2.7848, 1.0], [9, 0.0235834, -0.128393, 2.78425, 1.0], [10, 0.182982, 0.0259967, 2.78176, 1.0], [11, 0.193504, 0.0781338, 2.7889, 1.0], [12, -0.474903, -0.689952, 2.67142, 1.0], [13, -0.515806, -1.07399, 2.69149, 1.0], [14, -0.55906, -1.45177, 2.73352, 1.0], [15, -0.52148, -1.51893, 2.6647, 1.0], [16, -0.333266, -0.716433, 2.6992, 1.0], [17, -0.28217, -1.10819, 2.72573, 1.0], [18, -0.219946, -1.47545, 2.7782, 1.0], [19, -0.260647, -1.53663, 2.72248, 1.0], [20, -0.316465, -0.252849, 2.75219, 1.0], [21, -0.422494, 0.382275, 2.61853, 1.0], [22, -0.365699, 0.340856, 2.596, 1.0], [23, 0.216765, 0.0968329, 2.79717, 1.0], [24, 0.168912, 0.100005, 2.75253, 1.0]]
[[0, -0.408895, -0.71208, 2.71813, 1.0], [1, -0.359268, -0.446781, 2.74162, 1.0], [2, -0.313081, -0.178596, 2.75121, 1.0], [3, -0.264258, -0.0545773, 2.78575, 1.0], [4, -0.450475, -0.161614, 2.71884, 1.0], [5, -0.470309, 0.120338, 2.64875, 1.0], [6, -0.436278, 0.339022, 2.62809, 1.0], [7, -0.437113, 0.354194, 2.62693, 1.0], [8, -0.156283, -0.262111, 2.78432, 1.0], [9, 0.012437, -0.115004, 2.78167, 1.0], [10, 0.174881, 0.0361435, 2.77553, 1.0], [11, 0.168981, 0.0932045, 2.78038, 1.0], [12, -0.475435, -0.690358, 2.67284, 1.0], [13, -0.514388, -1.07225, 2.69174, 1.0], [14, -0.559269, -1.45202, 2.73338, 1.0], [15, -0.526434, -1.51721, 2.66577, 1.0], [16, -0.333586, -0.716473, 2.69923, 1.0], [17, -0.281575, -1.10753, 2.72605, 1.0], [18, -0.219748, -1.47559, 2.77827, 1.0], [19, -0.290889, -1.53375, 2.7262, 1.0], [20, -0.324561, -0.245532, 2.75124, 1.0], [21, -0.450352, 0.384892, 2.62658, 1.0], [22, -0.385183, 0.341698, 2.59613, 1.0], [23, 0.195809, 0.11998, 2.79001, 1.0], [24, 0.130795, 0.123712, 2.73491, 1.0]]
[[0, -0.409374, -0.712602, 2.71845, 1.0], [1, -0.361448, -0.445616, 2.74151, 1.0], [2, -0.316479, -0.176268, 2.75051, 1.0], [3, -0.272848, -0.0547277, 2.78267, 1.0], [4, -0.451912, -0.167868, 2.7144, 1.0], [5, -0.492384, 0.0939387, 2.65108, 1.0], [6, -0.45313, 0.311438, 2.62314, 1.0], [7, -0.45875, 0.342133, 2.62407, 1.0], [8, -0.157942, -0.260073, 2.78281, 1.0], [9, 0.0167512, -0.0815839, 2.77363, 1.0], [10, 0.18567, 0.0618351, 2.77196, 1.0], [11, 0.170343, 0.111546, 2.77404, 1.0], [12, -0.475935, -0.691178, 2.67375, 1.0], [13, -0.513686, -1.07145, 2.69158, 1.0], [14, -0.559298, -1.45201, 2.73332, 1.0], [15, -0.525406, -1.5179, 2.66612, 1.0], [16, -0.333954, -0.716845, 2.69913, 1.0], [17, -0.280596, -1.10564, 2.72567, 1.0], [18, -0.219959, -1.47558, 2.77819, 1.0], [19, -0.264648, -1.53027, 2.71875, 1.0], [20, -0.327775, -0.243382, 2.75066, 1.0], [21, -0.458561, 0.377772, 2.61874, 1.0], [22, -0.38499, 0.32492, 2.60091, 1.0], [23, 0.185474, 0.135537, 2.78814, 1.0], [24, 0.143667, 0.131133, 2.73318, 1.0]]
[[0, -0.406225, -0.717122, 2.72041, 1.0], [1, -0.36176, -0.445666, 2.7415, 1.0], [2, -0.320461, -0.174567, 2.74938, 1.0], [3, -0.279554, -0.0535142, 2.77866, 1.0], [4, -0.454081, -0.17275, 2.71167, 1.0], [5, -0.498623, 0.089928, 2.6505, 1.0], [6, -0.476178, 0.309737, 2.62362, 1.0], [7, -0.485291, 0.340186, 2.62166, 1.0], [8, -0.159554, -0.254419, 2.78319, 1.0], [9, -0.00762748, -0.0894628, 2.76868, 1.0], [10, 0.146391, 0.0702052, 2.76334, 1.0], [11, 0.14272, 0.123022, 2.76333, 1.0], [12, -0.469595, -0.697785, 2.67765, 1.0], [13, -0.51301, -1.07061, 2.69171, 1.0], [14, -0.55906, -1.45207, 2.733, 1.0], [15, -0.52614, -1.51973, 2.66736, 1.0], [16, -0.332697, -0.719831, 2.69966, 1.0], [17, -0.279955, -1.10522, 2.72597, 1.0], [18, -0.220326, -1.47611, 2.77828, 1.0], [19, -0.258338, -1.53322, 2.71728, 1.0], [20, -0.330487, -0.242323, 2.74995, 1.0], [21, -0.489539, 0.374752, 2.60688, 1.0], [22, -0.425723, 0.331485, 2.58987, 1.0], [23, 0.16606, 0.150945, 2.77405, 1.0], [24, 0.108386, 0.148882, 2.72792, 1.0]]
[[0, -0.403961, -0.718155, 2.72261, 1.0], [1, -0.362152, -0.445449, 2.74164, 1.0], [2, -0.324109, -0.17317, 2.74805, 1.0], [3, -0.290399, -0.0530192, 2.77476, 1.0], [4, -0.460159, -0.168156, 2.71116, 1.0], [5, -0.513045, 0.0836028, 2.65104, 1.0], [6, -0.494022, 0.303648, 2.62309, 1.0], [7, -0.503105, 0.337634, 2.62189, 1.0], [8, -0.165121, -0.246116, 2.77942, 1.0], [9, -0.0108208, -0.0834468, 2.76761, 1.0], [10, 0.114416, 0.099792, 2.75618, 1.0], [11, 0.12496, 0.136671, 2.75625, 1.0], [12, -0.465295, -0.699204, 2.68134, 1.0], [13, -0.511804, -1.06842, 2.69147, 1.0], [14, -0.559219, -1.45328, 2.73342, 1.0], [15, -0.497387, -1.5249, 2.67907, 1.0], [16, -0.332055, -0.720343, 2.70042, 1.0], [17, -0.279545, -1.10477, 2.72619, 1.0], [18, -0.221145, -1.4766, 2.77899, 1.0], [19, -0.255328, -1.53346, 2.71716, 1.0], [20, -0.333211, -0.241179, 2.74913, 1.0], [21, -0.510018, 0.373474, 2.61502, 1.0], [22, -0.426162, 0.327102, 2.59452, 1.0], [23, 0.147333, 0.171381, 2.77019, 1.0], [24, 0.0728616, 0.166788, 2.7232, 1.0]]
[[0, -0.400109, -0.721833, 2.72542, 1.0], [1, -0.36241, -0.445581, 2.74178, 1.0], [2, -0.327638, -0.172079, 2.74685, 1.0], [3, -0.300242, -0.0488466, 2.77133, 1.0], [4, -0.463632, -0.169014, 2.71013, 1.0], [5, -0.527557, 0.086418, 2.64913, 1.0], [6, -0.530588, 0.307193, 2.62339, 1.0], [7, -0.498961, 0.332186, 2.61576, 1.0], [8, -0.168417, -0.242959, 2.77706, 1.0], [9, -0.0240902, -0.0713137, 2.76278, 1.0], [10, 0.112962, 0.103245, 2.75236, 1.0], [11, 0.113162, 0.145644, 2.75187, 1.0], [12, -0.462189, -0.703166, 2.68465, 1.0], [13, -0.511273, -1.06717, 2.69132, 1.0], [14, -0.558815, -1.45308, 2.73269, 1.0], [15, -0.502212, -1.52186, 2.67535, 1.0], [16, -0.328134, -0.723385, 2.7022, 1.0], [17, -0.279375, -1.10334, 2.72583, 1.0], [18, -0.221159, -1.47621, 2.77917, 1.0], [19, -0.257307, -1.53665, 2.72526, 1.0], [20, -0.335757, -0.240494, 2.74839, 1.0], [21, -0.467045, 0.346219, 2.60694, 1.0], [22, -0.41757, 0.317177, 2.599, 1.0], [23, 0.144776, 0.173339, 2.75652, 1.0], [24, 0.0741184, 0.175224, 2.71692, 1.0]]
[[0, -0.397845, -0.72399, 2.72675, 1.0], [1, -0.36321, -0.445558, 2.74174, 1.0], [2, -0.334636, -0.16908, 2.74404, 1.0], [3, -0.306376, -0.0463684, 2.76838, 1.0], [4, -0.465922, -0.171813, 2.70938, 1.0], [5, -0.538585, 0.0866888, 2.64836, 1.0], [6, -0.538461, 0.307572, 2.62354, 1.0], [7, -0.551184, 0.337291, 2.62101, 1.0], [8, -0.170892, -0.240984, 2.77516, 1.0], [9, -0.0308288, -0.0658308, 2.75765, 1.0], [10, 0.0787968, 0.127016, 2.7393, 1.0], [11, 0.0910448, 0.154256, 2.74271, 1.0], [12, -0.460416, -0.705707, 2.68627, 1.0], [13, -0.51111, -1.06719, 2.69139, 1.0], [14, -0.558772, -1.45309, 2.73272, 1.0], [15, -0.534396, -1.52072, 2.66095, 1.0], [16, -0.325572, -0.725116, 2.70308, 1.0], [17, -0.278768, -1.10322, 2.72608, 1.0], [18, -0.220999, -1.4761, 2.77915, 1.0], [19, -0.261646, -1.53896, 2.72629, 1.0], [20, -0.341158, -0.238344, 2.74636, 1.0], [21, -0.566246, 0.369691, 2.60733, 1.0], [22, -0.502798, 0.33117, 2.58468, 1.0], [23, 0.123957, 0.190084, 2.74732, 1.0], [24, 0.0342982, 0.191447, 2.709, 1.0]]
[[0, -0.396939, -0.724056, 2.72694, 1.0], [1, -0.363387, -0.445366, 2.74159, 1.0], [2, -0.335285, -0.16854, 2.74325, 1.0], [3, -0.313863, -0.0418451, 2.76546, 1.0], [4, -0.46822, -0.172596, 2.70893, 1.0], [5, -0.551486, 0.0776227, 2.64566, 1.0], [6, -0.556455, 0.298554, 2.62293, 1.0], [7, -0.565986, 0.331195, 2.61863, 1.0], [8, -0.172802, -0.239459, 2.77397, 1.0], [9, -0.0378664, -0.0603389, 2.75507, 1.0], [10, 0.0751471, 0.130567, 2.73754, 1.0], [11, 0.0794139, 0.163199, 2.73668, 1.0], [12, -0.459882, -0.705966, 2.6865, 1.0], [13, -0.510601, -1.06693, 2.6913, 1.0], [14, -0.558454, -1.45378, 2.73103, 1.0], [15, -0.524969, -1.52244, 2.66604, 1.0], [16, -0.324201, -0.724897, 2.70313, 1.0], [17, -0.27812, -1.10038, 2.72561, 1.0], [18, -0.221335, -1.47573, 2.77914, 1.0], [19, -0.256589, -1.53626, 2.72844, 1.0], [20, -0.34188, -0.237735, 2.74558, 1.0], [21, -0.571619, 0.366398, 2.61132, 1.0], [22, -0.502406, 0.328308, 2.58376, 1.0], [23, 0.11175, 0.197037, 2.73496, 1.0], [24, 0.0255415, 0.200701, 2.6973, 1.0]]
[[0, -0.39551, -0.724371, 2.72738, 1.0], [1, -0.363872, -0.445238, 2.74142, 1.0], [2, -0.338093, -0.167967, 2.7419, 1.0], [3, -0.322382, -0.0390284, 2.76202, 1.0], [4, -0.471112, -0.17672, 2.70812, 1.0], [5, -0.562776, 0.0743624, 2.64462, 1.0], [6, -0.569655, 0.295212, 2.6215, 1.0], [7, -0.583552, 0.326698, 2.61887, 1.0], [8, -0.174896, -0.235092, 2.77366, 1.0], [9, -0.0434427, -0.0534857, 2.75187, 1.0], [10, 0.0650208, 0.14004, 2.73469, 1.0], [11, 0.0707453, 0.180737, 2.73211, 1.0], [12, -0.458805, -0.706685, 2.68723, 1.0], [13, -0.510345, -1.06698, 2.69124, 1.0], [14, -0.559037, -1.45307, 2.73057, 1.0], [15, -0.519764, -1.52011, 2.66469, 1.0], [16, -0.322344, -0.724804, 2.70321, 1.0], [17, -0.278084, -1.09967, 2.72567, 1.0], [18, -0.22121, -1.47534, 2.77913, 1.0], [19, -0.259387, -1.5372, 2.72748, 1.0], [20, -0.344241, -0.237164, 2.74445, 1.0], [21, -0.5906, 0.363604, 2.61779, 1.0], [22, -0.512902, 0.324068, 2.58736, 1.0], [23, 0.0987306, 0.210481, 2.73811, 1.0], [24, 0.0334013, 0.196726, 2.70474, 1.0]]
[[0, -0.394489, -0.724441, 2.7273, 1.0], [1, -0.364407, -0.444939, 2.74109, 1.0], [2, -0.340112, -0.167199, 2.74102, 1.0], [3, -0.328714, -0.0356026, 2.75827, 1.0], [4, -0.480645, -0.181482, 2.70602, 1.0], [5, -0.574852, 0.071843, 2.64406, 1.0], [6, -0.586372, 0.292307, 2.62066, 1.0], [7, -0.599604, 0.32338, 2.61688, 1.0], [8, -0.185624, -0.219216, 2.76861, 1.0], [9, -0.0509579, -0.040264, 2.74465, 1.0], [10, 0.0575353, 0.153105, 2.72903, 1.0], [11, 0.0529125, 0.181897, 2.7283, 1.0], [12, -0.458109, -0.707342, 2.68737, 1.0], [13, -0.509969, -1.06687, 2.69118, 1.0], [14, -0.558929, -1.45282, 2.73065, 1.0], [15, -0.519544, -1.51911, 2.666, 1.0], [16, -0.320649, -0.724093, 2.70275, 1.0], [17, -0.27774, -1.09856, 2.72543, 1.0], [18, -0.221083, -1.47436, 2.77939, 1.0], [19, -0.257778, -1.53861, 2.73123, 1.0], [20, -0.346025, -0.236414, 2.7436, 1.0], [21, -0.61232, 0.357849, 2.61209, 1.0], [22, -0.533702, 0.324384, 2.58714, 1.0], [23, 0.0840713, 0.219255, 2.72584, 1.0], [24, 0.00331937, 0.214809, 2.689, 1.0]]
[[0, -0.391831, -0.725304, 2.7271, 1.0], [1, -0.364507, -0.444866, 2.74092, 1.0], [2, -0.341449, -0.166534, 2.74045, 1.0], [3, -0.337892, -0.0329784, 2.75292, 1.0], [4, -0.485335, -0.182975, 2.70586, 1.0], [5, -0.590204, 0.0701017, 2.64588, 1.0], [6, -0.600176, 0.29049, 2.62129, 1.0], [7, -0.615769, 0.3216, 2.61901, 1.0], [8, -0.187701, -0.216836, 2.7673, 1.0], [9, -0.0587565, -0.0321727, 2.7404, 1.0], [10, 0.0414932, 0.165378, 2.72182, 1.0], [11, 0.0385539, 0.190362, 2.72357, 1.0], [12, -0.455165, -0.7091, 2.68775, 1.0], [13, -0.509699, -1.0667, 2.69112, 1.0], [14, -0.55896, -1.45282, 2.73062, 1.0], [15, -0.520672, -1.51888, 2.6657, 1.0], [16, -0.318417, -0.724271, 2.70203, 1.0], [17, -0.277663, -1.09855, 2.72545, 1.0], [18, -0.220839, -1.474, 2.77935, 1.0], [19, -0.256406, -1.53453, 2.72772, 1.0], [20, -0.347039, -0.235886, 2.74307, 1.0], [21, -0.628462, 0.357977, 2.61778, 1.0], [22, -0.548832, 0.321643, 2.58986, 1.0], [23, 0.0741902, 0.22712, 2.72108, 1.0], [24, -0.00491966, 0.222488, 2.69283, 1.0]]
[[0, -0.390266, -0.724814, 2.72681, 1.0], [1, -0.364847, -0.444128, 2.74029, 1.0], [2, -0.343223, -0.165235, 2.73921, 1.0], [3, -0.346871, -0.0307277, 2.75147, 1.0], [4, -0.490178, -0.181091, 2.70733, 1.0], [5, -0.599524, 0.0699261, 2.64566, 1.0], [6, -0.61198, 0.290175, 2.62263, 1.0], [7, -0.634008, 0.319746, 2.62122, 1.0], [8, -0.190385, -0.214531, 2.76574, 1.0], [9, -0.0638182, -0.0221872, 2.73639, 1.0], [10, 0.0214141, 0.182262, 2.72102, 1.0], [11, 0.0271945, 0.214312, 2.71673, 1.0], [12, -0.453801, -0.709417, 2.68762, 1.0], [13, -0.509464, -1.06663, 2.69108, 1.0], [14, -0.558887, -1.45256, 2.73039, 1.0], [15, -0.520945, -1.51931, 2.66621, 1.0], [16, -0.31659, -0.722654, 2.70142, 1.0], [17, -0.277141, -1.09606, 2.72516, 1.0], [18, -0.220776, -1.47356, 2.77951, 1.0], [19, -0.256866, -1.53494, 2.7266, 1.0], [20, -0.348508, -0.234643, 2.74191, 1.0], [21, -0.671239, 0.352429, 2.62007, 1.0], [22, -0.599802, 0.329329, 2.58806, 1.0], [23, 0.0549879, 0.241584, 2.7208, 1.0], [24, -0.0124198, 0.229168, 2.6845, 1.0]]
[[0, -0.389431, -0.724947, 2.7264, 1.0], [1, -0.368832, -0.441641, 2.73768, 1.0], [2, -0.358763, -0.156656, 2.73237, 1.0], [3, -0.358159, -0.0306433, 2.75191, 1.0], [4, -0.493955, -0.180432, 2.70764, 1.0], [5, -0.612422, 0.0637689, 2.64653, 1.0], [6, -0.621875, 0.284023, 2.62138, 1.0], [7, -0.65181, 0.311983, 2.62185, 1.0], [8, -0.200924, -0.208501, 2.75968, 1.0], [9, -0.0692015, -0.0169082, 2.73394, 1.0], [10, 0.0149092, 0.187929, 2.71929, 1.0], [11, 0.00975232, 0.225252, 2.71231, 1.0], [12, -0.453094, -0.709994, 2.68741, 1.0], [13, -0.50934, -1.06699, 2.69121, 1.0], [14, -0.55834, -1.45292, 2.73055, 1.0], [15, -0.520278, -1.51855, 2.66997, 1.0], [16, -0.315635, -0.722341, 2.70069, 1.0], [17, -0.276945, -1.09653, 2.72547, 1.0], [18, -0.22025, -1.47354, 2.77946, 1.0], [19, -0.257444, -1.53585, 2.72688, 1.0], [20, -0.360842, -0.227734, 2.73614, 1.0], [21, -0.673655, 0.343995, 2.62112, 1.0], [22, -0.613509, 0.322185, 2.5896, 1.0], [23, 0.0292189, 0.255571, 2.72208, 1.0], [24, -0.0262499, 0.238652, 2.67924, 1.0]]
[[0, -0.38793, -0.724677, 2.7257, 1.0], [1, -0.368896, -0.44154, 2.73756, 1.0], [2, -0.358605, -0.15705, 2.73274, 1.0], [3, -0.369946, -0.0286876, 2.75213, 1.0], [4, -0.506736, -0.180974, 2.70708, 1.0], [5, -0.626108, 0.0595954, 2.64796, 1.0], [6, -0.62921, 0.280026, 2.62248, 1.0], [7, -0.66087, 0.307928, 2.62252, 1.0], [8, -0.205161, -0.205106, 2.75742, 1.0], [9, -0.0777532, -0.0063418, 2.73095, 1.0], [10, 0.00505167, 0.198845, 2.71307, 1.0], [11, -0.00750555, 0.218019, 2.71096, 1.0], [12, -0.452206, -0.710288, 2.68702, 1.0], [13, -0.509063, -1.06819, 2.69142, 1.0], [14, -0.558273, -1.45264, 2.73083, 1.0], [15, -0.52074, -1.51812, 2.66911, 1.0], [16, -0.313547, -0.721273, 2.69956, 1.0], [17, -0.276809, -1.09639, 2.72539, 1.0], [18, -0.219813, -1.47341, 2.77896, 1.0], [19, -0.259337, -1.5365, 2.72721, 1.0], [20, -0.360834, -0.227848, 2.73624, 1.0], [21, -0.687722, 0.345671, 2.63419, 1.0], [22, -0.63647, 0.324247, 2.5936, 1.0], [23, 0.0215052, 0.259611, 2.7118, 1.0], [24, -0.048586, 0.243655, 2.67713, 1.0]]
[[0, -0.387589, -0.724722, 2.72561, 1.0], [1, -0.369305, -0.441578, 2.73737, 1.0], [2, -0.358931, -0.15774, 2.73288, 1.0], [3, -0.376561, -0.0278729, 2.75115, 1.0], [4, -0.513282, -0.181726, 2.70758, 1.0], [5, -0.638271, 0.0565323, 2.64954, 1.0], [6, -0.691871, 0.269525, 2.62206, 1.0], [7, -0.699058, 0.311644, 2.62689, 1.0], [8, -0.209231, -0.203804, 2.75516, 1.0], [9, -0.096382, -0.00255527, 2.72559, 1.0], [10, -0.0268821, 0.20749, 2.71086, 1.0], [11, -0.0248685, 0.244385, 2.70374, 1.0], [12, -0.451822, -0.710891, 2.68724, 1.0], [13, -0.508938, -1.06887, 2.6918, 1.0], [14, -0.558334, -1.45279, 2.73061, 1.0], [15, -0.520499, -1.51817, 2.66855, 1.0], [16, -0.313017, -0.720835, 2.69904, 1.0], [17, -0.276652, -1.09652, 2.72544, 1.0], [18, -0.219763, -1.47289, 2.77876, 1.0], [19, -0.260114, -1.53624, 2.72561, 1.0], [20, -0.361234, -0.228297, 2.73628, 1.0], [21, -0.72165, 0.335991, 2.63154, 1.0], [22, -0.668364, 0.331228, 2.59567, 1.0], [23, -0.00933112, 0.276569, 2.71692, 1.0], [24, -0.0769902, 0.257114, 2.662, 1.0]]
[[0, -0.387187, -0.724471, 2.72516, 1.0], [1, -0.379228, -0.437783, 2.73401, 1.0], [2, -0.386141, -0.150794, 2.72774, 1.0], [3, -0.383849, -0.0285994, 2.74937, 1.0], [4, -0.517775, -0.180851, 2.70845, 1.0], [5, -0.649952, 0.0489779, 2.65245, 1.0], [6, -0.690986, 0.264577, 2.62222, 1.0], [7, -0.709969, 0.304252, 2.62569, 1.0], [8, -0.212844, -0.202269, 2.75342, 1.0], [9, -0.104485, 0.000206916, 2.72426, 1.0], [10, -0.0353839, 0.210217, 2.70716, 1.0], [11, -0.0398716, 0.247738, 2.69968, 1.0], [12, -0.451614, -0.711148, 2.68692, 1.0], [13, -0.508689, -1.06938, 2.69188, 1.0], [14, -0.557862, -1.45158, 2.72979, 1.0], [15, -0.522069, -1.51609, 2.66696, 1.0], [16, -0.312389, -0.719711, 2.69829, 1.0], [17, -0.276267, -1.0966, 2.72533, 1.0], [18, -0.220392, -1.47319, 2.7788, 1.0], [19, -0.261482, -1.53665, 2.72368, 1.0], [20, -0.384066, -0.222042, 2.73149, 1.0], [21, -0.736653, 0.330569, 2.63898, 1.0], [22, -0.697448, 0.32265, 2.60783, 1.0], [23, -0.0209709, 0.28116, 2.70614, 1.0], [24, -0.08454, 0.266102, 2.66225, 1.0]]
[[0, -0.387039, -0.72452, 2.72475, 1.0], [1, -0.379869, -0.437826, 2.73361, 1.0], [2, -0.385576, -0.151369, 2.72778, 1.0], [3, -0.395072, -0.027499, 2.74512, 1.0], [4, -0.521836, -0.181213, 2.70818, 1.0], [5, -0.66114, 0.0385752, 2.65494, 1.0], [6, -0.697401, 0.254751, 2.62208, 1.0], [7, -0.724264, 0.27636, 2.63142, 1.0], [8, -0.230166, -0.199072, 2.74227, 1.0], [9, -0.115714, 0.0038366, 2.72043, 1.0], [10, -0.0489105, 0.214448, 2.70266, 1.0], [11, -0.0550463, 0.256509, 2.69455, 1.0], [12, -0.451596, -0.711497, 2.68683, 1.0], [13, -0.50852, -1.06964, 2.69178, 1.0], [14, -0.557893, -1.45158, 2.72979, 1.0], [15, -0.521172, -1.51698, 2.66648, 1.0], [16, -0.312115, -0.719339, 2.69714, 1.0], [17, -0.275683, -1.09555, 2.72446, 1.0], [18, -0.220423, -1.47372, 2.77883, 1.0], [19, -0.261481, -1.53674, 2.72386, 1.0], [20, -0.383963, -0.222305, 2.73146, 1.0], [21, -0.745257, 0.321077, 2.63256, 1.0], [22, -0.654754, 0.294494, 2.60054, 1.0], [23, -0.0384417, 0.298904, 2.70771, 1.0], [24, -0.0992876, 0.272608, 2.65947, 1.0]]
[[0, -0.386971, -0.724583, 2.72439, 1.0], [1, -0.381189, -0.438004, 2.7332, 1.0], [2, -0.385826, -0.151978, 2.72793, 1.0], [3, -0.401734, -0.0249912, 2.74633, 1.0], [4, -0.535226, -0.183832, 2.70858, 1.0], [5, -0.672191, 0.0334328, 2.65689, 1.0], [6, -0.714231, 0.248395, 2.62306, 1.0], [7, -0.733004, 0.268441, 2.63285, 1.0], [8, -0.234279, -0.199294, 2.73939, 1.0], [9, -0.131224, 0.00330465, 2.71825, 1.0], [10, -0.0681481, 0.21498, 2.69791, 1.0], [11, -0.0735345, 0.256967, 2.6932, 1.0], [12, -0.451709, -0.71212, 2.68669, 1.0], [13, -0.508039, -1.0707, 2.6919, 1.0], [14, -0.558252, -1.45095, 2.72928, 1.0], [15, -0.520745, -1.51639, 2.66588, 1.0], [16, -0.311906, -0.718864, 2.6962, 1.0], [17, -0.2754, -1.09486, 2.72389, 1.0], [18, -0.220175, -1.47424, 2.77971, 1.0], [19, -0.260439, -1.5366, 2.72126, 1.0], [20, -0.384454, -0.22283, 2.7315, 1.0], [21, -0.743662, 0.312679, 2.62982, 1.0], [22, -0.654659, 0.288924, 2.60476, 1.0], [23, -0.0610513, 0.307508, 2.70053, 1.0], [24, -0.121641, 0.276883, 2.64944, 1.0]]
[[0, -0.387372, -0.724684, 2.72417, 1.0], [1, -0.393901, -0.437234, 2.73124, 1.0], [2, -0.408819, -0.151619, 2.72529, 1.0], [3, -0.410981, -0.0266226, 2.74424, 1.0], [4, -0.560196, -0.186794, 2.70985, 1.0], [5, -0.681806, 0.0143045, 2.65818, 1.0], [6, -0.724568, 0.229554, 2.62814, 1.0], [7, -0.753733, 0.262843, 2.63597, 1.0], [8, -0.273642, -0.20203, 2.71415, 1.0], [9, -0.141197, 0.00669033, 2.71266, 1.0], [10, -0.0808833, 0.21924, 2.69432, 1.0], [11, -0.0875387, 0.263747, 2.68954, 1.0], [12, -0.451978, -0.712981, 2.68706, 1.0], [13, -0.50786, -1.07084, 2.69195, 1.0], [14, -0.55799, -1.4527, 2.73118, 1.0], [15, -0.547641, -1.51252, 2.64497, 1.0], [16, -0.313411, -0.718201, 2.69491, 1.0], [17, -0.275111, -1.09474, 2.72376, 1.0], [18, -0.220505, -1.47352, 2.77964, 1.0], [19, -0.257546, -1.53158, 2.72747, 1.0], [20, -0.405301, -0.222423, 2.72899, 1.0], [21, -0.773679, 0.309166, 2.6379, 1.0], [22, -0.678347, 0.283723, 2.61093, 1.0], [23, -0.0688536, 0.312204, 2.69478, 1.0], [24, -0.138337, 0.284356, 2.65171, 1.0]]
[[0, -0.387639, -0.724753, 2.72402, 1.0], [1, -0.40006, -0.436687, 2.72989, 1.0], [2, -0.417848, -0.150907, 2.72307, 1.0], [3, -0.417047, -0.0280237, 2.74222, 1.0], [4, -0.559063, -0.186936, 2.70941, 1.0], [5, -0.690378, 0.00795653, 2.6603, 1.0], [6, -0.762855, 0.214585, 2.62895, 1.0], [7, -0.769296, 0.252337, 2.63482, 1.0], [8, -0.275456, -0.201714, 2.71357, 1.0], [9, -0.150385, 0.00894989, 2.70915, 1.0], [10, -0.0979638, 0.223415, 2.68725, 1.0], [11, -0.11317, 0.278211, 2.67973, 1.0], [12, -0.452002, -0.713187, 2.68703, 1.0], [13, -0.507719, -1.07096, 2.69187, 1.0], [14, -0.557775, -1.45177, 2.73035, 1.0], [15, -0.54374, -1.51295, 2.65059, 1.0], [16, -0.314252, -0.718125, 2.69467, 1.0], [17, -0.274912, -1.09473, 2.72367, 1.0], [18, -0.220656, -1.47591, 2.78038, 1.0], [19, -0.289388, -1.53793, 2.7343, 1.0], [20, -0.413694, -0.221788, 2.72701, 1.0], [21, -0.779692, 0.298413, 2.63129, 1.0], [22, -0.69164, 0.272172, 2.61127, 1.0], [23, -0.120037, 0.318451, 2.68207, 1.0], [24, -0.176559, 0.291179, 2.64218, 1.0]]
