[[0, 0.160193, -1.1353, 2.69686, 1.0], [1, 0.158901, -0.856299, 2.7691, 1.0], [2, 0.156957, -0.579533, 2.82796, 1.0], [3, 0.155546, -0.430499, 2.86324, 1.0], [4, -0.00713867, -0.694132, 2.82423, 1.0], [5, -0.0885463, -0.924735, 2.75247, 1.0], [6, -0.16939, -1.10909, 2.67087, 1.0], [7, -0.186125, -1.16686, 2.6361, 1.0], [8, 0.31806, -0.679357, 2.77707, 1.0], [9, 0.412249, -0.896623, 2.71901, 1.0], [10, 0.50634, -1.09141, 2.62175, 1.0], [11, 0.515906, -1.14218, 2.57861, 1.0], [12, 0.0842933, -1.12526, 2.67901, 1.0], [13, 0.0775104, -1.38094, 2.65877, 1.0], [14, 0.0689706, -1.77039, 2.6714, 1.0], [15, 0.0493726, -1.8056, 2.54476, 1.0], [16, 0.232347, -1.1187, 2.6514, 1.0], [17, 0.255522, -1.38592, 2.64098, 1.0], [18, 0.289844, -1.75933, 2.66497, 1.0], [19, 0.278809, -1.80168, 2.54103, 1.0], [20, 0.157563, -0.648574, 2.81561, 1.0], [21, -0.207948, -1.20439, 2.60907, 1.0], [22, -0.118385, -1.17195, 2.5875, 1.0], [23, 0.531519, -1.17206, 2.54622, 1.0], [24, 0.448584, -1.15222, 2.55345, 1.0]]
[[0, 0.158612, -1.07901, 2.69806, 1.0], [1, 0.161615, -0.817413, 2.77221, 1.0], [2, 0.163806, -0.556916, 2.832, 1.0], [3, 0.167676, -0.424168, 2.88218, 1.0], [4, 0.0164274, -0.59632, 2.80597, 1.0], [5, -0.126496, -0.359309, 2.72406, 1.0], [6, -0.191207, -0.162635, 2.66692, 1.0], [7, -0.192967, -0.10726, 2.67496, 1.0], [8, 0.315632, -0.596253, 2.79635, 1.0], [9, 0.449513, -0.415684, 2.72192, 1.0], [10, 0.515769, -0.206249, 2.6098, 1.0], [11, 0.521079, -0.130965, 2.60415, 1.0], [12, 0.0825342, -1.07059, 2.67302, 1.0], [13, 0.0745935, -1.3973, 2.64453, 1.0], [14, 0.106017, -1.78994, 2.84344, 1.0], [15, 0.114029, -1.88708, 2.81676, 1.0], [16, 0.230976, -1.06175, 2.65899, 1.0], [17, 0.272803, -1.38579, 2.62328, 1.0], [18, 0.104811, -1.74762, 2.81553, 1.0], [19, -0.000601247, -1.76348, 2.81307, 1.0], [20, 0.163206, -0.621846, 2.81951, 1.0], [21, -0.197707, -0.052411, 2.67193, 1.0], [22, -0.123287, -0.0818237, 2.63771, 1.0], [23, 0.528453, -0.084139, 2.59417, 1.0], [24, 0.455466, -0.101907, 2.59042, 1.0]]
[[0, 0.158274, -1.07749, 2.69754, 1.0], [1, 0.16155, -0.816172, 2.77172, 1.0], [2, 0.163943, -0.556217, 2.83176, 1.0], [3, 0.167647, -0.42383, 2.88223, 1.0], [4, 0.0162477, -0.591538, 2.80894, 1.0], [5, -0.126904, -0.354711, 2.73049, 1.0], [6, -0.190443, -0.156924, 2.6766, 1.0], [7, -0.189056, -0.0962456, 2.68841, 1.0], [8, 0.315201, -0.595757, 2.79643, 1.0], [9, 0.449313, -0.413564, 2.72451, 1.0], [10, 0.516266, -0.205384, 2.61989, 1.0], [11, 0.522178, -0.126304, 2.61346, 1.0], [12, 0.0823863, -1.06897, 2.6723, 1.0], [13, 0.0746798, -1.39568, 2.64465, 1.0], [14, 0.114895, -1.79088, 2.8372, 1.0], [15, 0.125554, -1.8877, 2.8054, 1.0], [16, 0.230467, -1.06038, 2.6587, 1.0], [17, 0.272155, -1.38446, 2.62272, 1.0], [18, 0.101128, -1.74674, 2.8117, 1.0], [19, -0.00572888, -1.76182, 2.80452, 1.0], [20, 0.163328, -0.621035, 2.81921, 1.0], [21, -0.195952, -0.0448258, 2.69048, 1.0], [22, -0.117118, -0.0711263, 2.64909, 1.0], [23, 0.526896, -0.076381, 2.61144, 1.0], [24, 0.457312, -0.0962939, 2.60455, 1.0]]
[[0, 0.158288, -1.07634, 2.69728, 1.0], [1, 0.161407, -0.815466, 2.77145, 1.0], [2, 0.163757, -0.555965, 2.83162, 1.0], [3, 0.167636, -0.423728, 2.8821, 1.0], [4, 0.0163241, -0.591122, 2.80973, 1.0], [5, -0.125701, -0.35266, 2.73583, 1.0], [6, -0.189747, -0.15261, 2.695, 1.0], [7, -0.189087, -0.0943047, 2.70084, 1.0], [8, 0.314436, -0.59409, 2.79779, 1.0], [9, 0.449475, -0.41117, 2.72634, 1.0], [10, 0.515759, -0.215988, 2.63686, 1.0], [11, 0.524801, -0.125703, 2.6256, 1.0], [12, 0.0825394, -1.06834, 2.67225, 1.0], [13, 0.0749089, -1.39507, 2.64426, 1.0], [14, 0.10738, -1.79083, 2.83709, 1.0], [15, 0.115358, -1.88791, 2.80572, 1.0], [16, 0.230232, -1.05858, 2.65814, 1.0], [17, 0.272685, -1.38258, 2.6222, 1.0], [18, 0.104923, -1.74958, 2.80519, 1.0], [19, -0.00115461, -1.76813, 2.79377, 1.0], [20, 0.163163, -0.620702, 2.81903, 1.0], [21, -0.19893, -0.0420911, 2.70408, 1.0], [22, -0.116769, -0.0649795, 2.6683, 1.0], [23, 0.529746, -0.0628032, 2.62066, 1.0], [24, 0.451154, -0.0969408, 2.60614, 1.0]]
[[0, 0.158116, -1.07575, 2.69684, 1.0], [1, 0.161193, -0.814715, 2.77106, 1.0], [2, 0.163533, -0.555251, 2.83142, 1.0], [3, 0.167618, -0.423722, 2.8821, 1.0], [4, 0.0163633, -0.590533, 2.81086, 1.0], [5, -0.125477, -0.350601, 2.74268, 1.0], [6, -0.17741, -0.146523, 2.70546, 1.0], [7, -0.18504, -0.0885414, 2.71329, 1.0], [8, 0.313453, -0.592675, 2.79801, 1.0], [9, 0.448921, -0.407619, 2.73001, 1.0], [10, 0.51546, -0.218249, 2.64348, 1.0], [11, 0.527556, -0.124551, 2.63457, 1.0], [12, 0.0824338, -1.06787, 2.6723, 1.0], [13, 0.0753858, -1.39462, 2.64406, 1.0], [14, 0.094865, -1.79615, 2.82708, 1.0], [15, 0.0977489, -1.8929, 2.78732, 1.0], [16, 0.229945, -1.05781, 2.65684, 1.0], [17, 0.273074, -1.3817, 2.62245, 1.0], [18, 0.105021, -1.75089, 2.80102, 1.0], [19, -0.00236815, -1.76948, 2.78434, 1.0], [20, 0.162959, -0.61998, 2.81878, 1.0], [21, -0.193547, -0.0357384, 2.71539, 1.0], [22, -0.109707, -0.0613693, 2.68269, 1.0], [23, 0.52868, -0.0584419, 2.63008, 1.0], [24, 0.449959, -0.0973146, 2.6095, 1.0]]
[[0, 0.158271, -1.07531, 2.69634, 1.0], [1, 0.161101, -0.81422, 2.77071, 1.0], [2, 0.163205, -0.554744, 2.83127, 1.0], [3, 0.167617, -0.423712, 2.88211, 1.0], [4, 0.0170479, -0.593617, 2.81039, 1.0], [5, -0.124058, -0.349293, 2.74882, 1.0], [6, -0.174053, -0.144572, 2.71287, 1.0], [7, -0.183202, -0.0838157, 2.7271, 1.0], [8, 0.312204, -0.591244, 2.79858, 1.0], [9, 0.450572, -0.399513, 2.73517, 1.0], [10, 0.517998, -0.213493, 2.64924, 1.0], [11, 0.526846, -0.119876, 2.64421, 1.0], [12, 0.0825914, -1.06765, 2.67209, 1.0], [13, 0.0753876, -1.39443, 2.64316, 1.0], [14, 0.0938951, -1.7921, 2.83401, 1.0], [15, 0.0964114, -1.8894, 2.80113, 1.0], [16, 0.230063, -1.05719, 2.65612, 1.0], [17, 0.272868, -1.38112, 2.62249, 1.0], [18, 0.105135, -1.75207, 2.79788, 1.0], [19, -0.00207243, -1.77179, 2.7776, 1.0], [20, 0.16271, -0.619489, 2.81857, 1.0], [21, -0.188267, -0.0274161, 2.73599, 1.0], [22, -0.112678, -0.0581947, 2.69275, 1.0], [23, 0.532332, -0.0580393, 2.64348, 1.0], [24, 0.456708, -0.0936209, 2.63367, 1.0]]
[[0, 0.158298, -1.07498, 2.69606, 1.0], [1, 0.160873, -0.81375, 2.77046, 1.0], [2, 0.162628, -0.554158, 2.83111, 1.0], [3, 0.167681, -0.423642, 2.88199, 1.0], [4, 0.0172783, -0.594892, 2.81047, 1.0], [5, -0.122521, -0.348644, 2.75471, 1.0], [6, -0.172188, -0.139375, 2.72561, 1.0], [7, -0.184359, -0.0811062, 2.74056, 1.0], [8, 0.311471, -0.590235, 2.79896, 1.0], [9, 0.460932, -0.373731, 2.73572, 1.0], [10, 0.5178, -0.176777, 2.66511, 1.0], [11, 0.525413, -0.110373, 2.6581, 1.0], [12, 0.0826337, -1.06743, 2.67209, 1.0], [13, 0.0760505, -1.39424, 2.64271, 1.0], [14, 0.0925165, -1.78955, 2.83831, 1.0], [15, 0.0942513, -1.887, 2.80948, 1.0], [16, 0.230072, -1.05673, 2.6554, 1.0], [17, 0.272635, -1.38068, 2.62266, 1.0], [18, 0.105852, -1.75273, 2.79667, 1.0], [19, -0.00103763, -1.77344, 2.77476, 1.0], [20, 0.16225, -0.618939, 2.81838, 1.0], [21, -0.194407, -0.0188828, 2.75205, 1.0], [22, -0.111377, -0.0566242, 2.70617, 1.0], [23, 0.531983, -0.0520026, 2.65547, 1.0], [24, 0.45804, -0.0809491, 2.64585, 1.0]]
[[0, 0.158227, -1.07475, 2.69581, 1.0], [1, 0.160425, -0.81312, 2.77016, 1.0], [2, 0.16157, -0.553025, 2.83093, 1.0], [3, 0.167775, -0.423353, 2.88172, 1.0], [4, 0.0172344, -0.595092, 2.81065, 1.0], [5, -0.121974, -0.346102, 2.76217, 1.0], [6, -0.173044, -0.138223, 2.73825, 1.0], [7, -0.181973, -0.0787539, 2.74956, 1.0], [8, 0.311877, -0.590815, 2.79932, 1.0], [9, 0.451848, -0.388332, 2.74708, 1.0], [10, 0.519807, -0.167584, 2.66824, 1.0], [11, 0.525796, -0.104308, 2.66414, 1.0], [12, 0.0826348, -1.06732, 2.67192, 1.0], [13, 0.0759824, -1.39413, 2.64232, 1.0], [14, 0.102423, -1.78932, 2.83711, 1.0], [15, 0.107722, -1.88663, 2.80759, 1.0], [16, 0.229932, -1.05641, 2.65516, 1.0], [17, 0.272316, -1.38039, 2.6225, 1.0], [18, 0.108685, -1.75254, 2.79901, 1.0], [19, 0.0033199, -1.77516, 2.78057, 1.0], [20, 0.161384, -0.617948, 2.81814, 1.0], [21, -0.192723, -0.0220487, 2.75597, 1.0], [22, -0.113594, -0.0512216, 2.71475, 1.0], [23, 0.52503, -0.0408865, 2.65684, 1.0], [24, 0.459061, -0.0789247, 2.65173, 1.0]]
[[0, 0.15814, -1.07411, 2.69565, 1.0], [1, 0.160126, -0.812386, 2.77, 1.0], [2, 0.161109, -0.552343, 2.83082, 1.0], [3, 0.167807, -0.423222, 2.88173, 1.0], [4, 0.016769, -0.591805, 2.81295, 1.0], [5, -0.121411, -0.34508, 2.76958, 1.0], [6, -0.17115, -0.135335, 2.74562, 1.0], [7, -0.181915, -0.0753102, 2.76161, 1.0], [8, 0.312083, -0.591266, 2.79938, 1.0], [9, 0.451586, -0.388546, 2.74796, 1.0], [10, 0.520728, -0.169566, 2.67245, 1.0], [11, 0.528976, -0.106661, 2.67382, 1.0], [12, 0.0826343, -1.06636, 2.67179, 1.0], [13, 0.0758227, -1.39319, 2.64215, 1.0], [14, 0.103974, -1.7892, 2.83515, 1.0], [15, 0.10963, -1.88645, 2.80415, 1.0], [16, 0.229817, -1.05609, 2.65507, 1.0], [17, 0.272088, -1.38008, 2.62251, 1.0], [18, 0.110876, -1.75345, 2.79862, 1.0], [19, 0.00655913, -1.77777, 2.78011, 1.0], [20, 0.160966, -0.617246, 2.81801, 1.0], [21, -0.188569, -0.0191273, 2.76891, 1.0], [22, -0.113953, -0.0476416, 2.72325, 1.0], [23, 0.532351, -0.0399116, 2.66453, 1.0], [24, 0.467143, -0.0791569, 2.65985, 1.0]]
[[0, 0.158095, -1.07378, 2.69554, 1.0], [1, 0.159964, -0.811945, 2.76997, 1.0], [2, 0.160839, -0.551846, 2.83095, 1.0], [3, 0.167814, -0.4229, 2.88174, 1.0], [4, 0.0170494, -0.592887, 2.81294, 1.0], [5, -0.120193, -0.344542, 2.77352, 1.0], [6, -0.170014, -0.131966, 2.75478, 1.0], [7, -0.17772, -0.0681202, 2.77096, 1.0], [8, 0.31123, -0.590228, 2.79963, 1.0], [9, 0.451058, -0.38894, 2.74922, 1.0], [10, 0.521212, -0.169648, 2.67718, 1.0], [11, 0.529335, -0.102469, 2.68045, 1.0], [12, 0.0826479, -1.06618, 2.67186, 1.0], [13, 0.0757271, -1.39301, 2.64204, 1.0], [14, 0.0999967, -1.78658, 2.84018, 1.0], [15, 0.104261, -1.88396, 2.81362, 1.0], [16, 0.229677, -1.05556, 2.65468, 1.0], [17, 0.271826, -1.37956, 2.62242, 1.0], [18, 0.114312, -1.75557, 2.79629, 1.0], [19, 0.0115789, -1.78273, 2.77644, 1.0], [20, 0.160729, -0.616762, 2.81809, 1.0], [21, -0.190494, -0.0115445, 2.78482, 1.0], [22, -0.106931, -0.0440932, 2.73467, 1.0], [23, 0.531032, -0.0398782, 2.67677, 1.0], [24, 0.461664, -0.0757169, 2.66675, 1.0]]
[[0, 0.157931, -1.07327, 2.69521, 1.0], [1, 0.159799, -0.81121, 2.76972, 1.0], [2, 0.160721, -0.550963, 2.83083, 1.0], [3, 0.167911, -0.422549, 2.88148, 1.0], [4, 0.0172712, -0.593744, 2.81306, 1.0], [5, -0.119377, -0.341788, 2.77795, 1.0], [6, -0.16849, -0.133124, 2.75986, 1.0], [7, -0.176217, -0.0675614, 2.77533, 1.0], [8, 0.310505, -0.589098, 2.7992, 1.0], [9, 0.450624, -0.386618, 2.75193, 1.0], [10, 0.522358, -0.168696, 2.68412, 1.0], [11, 0.530715, -0.102123, 2.68809, 1.0], [12, 0.0825677, -1.06585, 2.67183, 1.0], [13, 0.075773, -1.39269, 2.642, 1.0], [14, 0.0967416, -1.78376, 2.8451, 1.0], [15, 0.0996261, -1.8811, 2.82278, 1.0], [16, 0.229428, -1.05491, 2.65401, 1.0], [17, 0.272208, -1.37883, 2.62208, 1.0], [18, 0.11621, -1.75621, 2.79443, 1.0], [19, 0.0124771, -1.78286, 2.77364, 1.0], [20, 0.1606, -0.615909, 2.81794, 1.0], [21, -0.190876, -0.00575189, 2.79705, 1.0], [22, -0.107131, -0.0441806, 2.74, 1.0], [23, 0.533867, -0.0446242, 2.68282, 1.0], [24, 0.462994, -0.0746271, 2.67769, 1.0]]
[[0, 0.157617, -1.07221, 2.69508, 1.0], [1, 0.159672, -0.810497, 2.76961, 1.0], [2, 0.16074, -0.550598, 2.83076, 1.0], [3, 0.168026, -0.422213, 2.88143, 1.0], [4, 0.0177265, -0.58944, 2.81547, 1.0], [5, -0.106816, -0.355112, 2.79055, 1.0], [6, -0.167854, -0.130207, 2.76574, 1.0], [7, -0.177622, -0.0623573, 2.78351, 1.0], [8, 0.309312, -0.587606, 2.79954, 1.0], [9, 0.446997, -0.390545, 2.75565, 1.0], [10, 0.523277, -0.16607, 2.68841, 1.0], [11, 0.532354, -0.096597, 2.69731, 1.0], [12, 0.0823585, -1.06457, 2.67189, 1.0], [13, 0.0756562, -1.39143, 2.64179, 1.0], [14, 0.0990999, -1.78566, 2.83879, 1.0], [15, 0.102427, -1.88309, 2.8115, 1.0], [16, 0.229064, -1.05414, 2.65382, 1.0], [17, 0.272067, -1.37805, 2.6214, 1.0], [18, 0.112962, -1.75377, 2.79455, 1.0], [19, 0.00744671, -1.77769, 2.77336, 1.0], [20, 0.160593, -0.615464, 2.81786, 1.0], [21, -0.189484, -0.00650518, 2.79703, 1.0], [22, -0.113948, -0.0374414, 2.74782, 1.0], [23, 0.538215, -0.0367024, 2.69763, 1.0], [24, 0.462853, -0.0712471, 2.68067, 1.0]]
[[0, 0.157587, -1.07171, 2.69469, 1.0], [1, 0.159612, -0.809833, 2.76922, 1.0], [2, 0.160687, -0.549846, 2.83042, 1.0], [3, 0.168019, -0.421638, 2.88127, 1.0], [4, 0.0181658, -0.591384, 2.81495, 1.0], [5, -0.103139, -0.358423, 2.79372, 1.0], [6, -0.166033, -0.13233, 2.76995, 1.0], [7, -0.1758, -0.0626573, 2.78706, 1.0], [8, 0.308075, -0.586912, 2.79944, 1.0], [9, 0.442084, -0.393726, 2.76004, 1.0], [10, 0.525439, -0.161165, 2.69442, 1.0], [11, 0.534187, -0.0940939, 2.69975, 1.0], [12, 0.0823651, -1.06405, 2.67153, 1.0], [13, 0.0757877, -1.39092, 2.64147, 1.0], [14, 0.0959509, -1.78573, 2.8377, 1.0], [15, 0.0979225, -1.88321, 2.80969, 1.0], [16, 0.229013, -1.05376, 2.65351, 1.0], [17, 0.2719, -1.37769, 2.62089, 1.0], [18, 0.114271, -1.75326, 2.79558, 1.0], [19, 0.00938272, -1.77782, 2.77605, 1.0], [20, 0.160539, -0.614724, 2.8175, 1.0], [21, -0.192106, -0.00724539, 2.8018, 1.0], [22, -0.112929, -0.0368284, 2.7528, 1.0], [23, 0.53788, -0.0330325, 2.70289, 1.0], [24, 0.467055, -0.0695232, 2.68107, 1.0]]
[[0, 0.157338, -1.07112, 2.69454, 1.0], [1, 0.159463, -0.808989, 2.76898, 1.0], [2, 0.160708, -0.548794, 2.83008, 1.0], [3, 0.167942, -0.420674, 2.88123, 1.0], [4, 0.0184377, -0.592087, 2.81481, 1.0], [5, -0.10031, -0.360078, 2.796, 1.0], [6, -0.163311, -0.134032, 2.77516, 1.0], [7, -0.174191, -0.0614259, 2.79129, 1.0], [8, 0.307116, -0.586141, 2.79937, 1.0], [9, 0.441178, -0.389649, 2.76257, 1.0], [10, 0.527965, -0.156523, 2.69931, 1.0], [11, 0.534769, -0.0900363, 2.70472, 1.0], [12, 0.0821072, -1.06324, 2.67139, 1.0], [13, 0.0757396, -1.39014, 2.64096, 1.0], [14, 0.0946768, -1.7842, 2.83873, 1.0], [15, 0.0961048, -1.88169, 2.81187, 1.0], [16, 0.228804, -1.05339, 2.6534, 1.0], [17, 0.271751, -1.37733, 2.62036, 1.0], [18, 0.116004, -1.75285, 2.79666, 1.0], [19, 0.0118261, -1.77809, 2.77914, 1.0], [20, 0.160515, -0.613719, 2.81718, 1.0], [21, -0.190962, -0.00767908, 2.80581, 1.0], [22, -0.115321, -0.0368765, 2.75608, 1.0], [23, 0.540425, -0.0363682, 2.70731, 1.0], [24, 0.465537, -0.0664512, 2.69214, 1.0]]
[[0, 0.156952, -1.07022, 2.69364, 1.0], [1, 0.15932, -0.808398, 2.76834, 1.0], [2, 0.160744, -0.548487, 2.82969, 1.0], [3, 0.16795, -0.420688, 2.88119, 1.0], [4, 0.0188685, -0.593201, 2.81435, 1.0], [5, -0.0984619, -0.360828, 2.79751, 1.0], [6, -0.161549, -0.134084, 2.7775, 1.0], [7, -0.173493, -0.0562289, 2.79588, 1.0], [8, 0.306433, -0.585318, 2.79932, 1.0], [9, 0.440045, -0.386203, 2.76445, 1.0], [10, 0.528326, -0.154611, 2.70354, 1.0], [11, 0.534353, -0.0917886, 2.70889, 1.0], [12, 0.0818902, -1.06253, 2.67081, 1.0], [13, 0.0759379, -1.38945, 2.64001, 1.0], [14, 0.0902039, -1.78099, 2.84281, 1.0], [15, 0.0900544, -1.8784, 2.82041, 1.0], [16, 0.22825, -1.05239, 2.65225, 1.0], [17, 0.271436, -1.37628, 2.62019, 1.0], [18, 0.117898, -1.75499, 2.79182, 1.0], [19, 0.0147071, -1.7827, 2.76986, 1.0], [20, 0.160517, -0.613346, 2.81673, 1.0], [21, -0.187114, 0.00192457, 2.81205, 1.0], [22, -0.116772, -0.0318771, 2.76033, 1.0], [23, 0.542378, -0.0374062, 2.70746, 1.0], [24, 0.467468, -0.0655849, 2.70027, 1.0]]
[[0, 0.156908, -1.06995, 2.69356, 1.0], [1, 0.159325, -0.808203, 2.76838, 1.0], [2, 0.160808, -0.548333, 2.82985, 1.0], [3, 0.167896, -0.420707, 2.88134, 1.0], [4, 0.0191462, -0.593881, 2.81429, 1.0], [5, -0.0948649, -0.361847, 2.8003, 1.0], [6, -0.159784, -0.134023, 2.78134, 1.0], [7, -0.171103, -0.0555007, 2.80178, 1.0], [8, 0.305783, -0.583427, 2.80051, 1.0], [9, 0.438187, -0.381714, 2.77053, 1.0], [10, 0.529171, -0.151009, 2.70925, 1.0], [11, 0.538709, -0.0875292, 2.71707, 1.0], [12, 0.0817927, -1.06184, 2.67062, 1.0], [13, 0.0760953, -1.38877, 2.63986, 1.0], [14, 0.0893657, -1.78088, 2.84169, 1.0], [15, 0.0888901, -1.87833, 2.81854, 1.0], [16, 0.228242, -1.05235, 2.65224, 1.0], [17, 0.270991, -1.37631, 2.62002, 1.0], [18, 0.119554, -1.75531, 2.79275, 1.0], [19, 0.0173999, -1.78426, 2.77294, 1.0], [20, 0.160563, -0.613185, 2.81685, 1.0], [21, -0.186359, 0.00133242, 2.81667, 1.0], [22, -0.105329, -0.030295, 2.76944, 1.0], [23, 0.542653, -0.0295728, 2.71973, 1.0], [24, 0.475256, -0.0656534, 2.70273, 1.0]]
[[0, 0.156547, -1.06931, 2.69299, 1.0], [1, 0.159226, -0.807589, 2.76787, 1.0], [2, 0.160959, -0.547781, 2.82941, 1.0], [3, 0.167881, -0.42045, 2.88154, 1.0], [4, 0.0194581, -0.594349, 2.81403, 1.0], [5, -0.0931841, -0.361396, 2.80139, 1.0], [6, -0.153716, -0.106879, 2.78767, 1.0], [7, -0.166457, -0.0490286, 2.8029, 1.0], [8, 0.306935, -0.585053, 2.80058, 1.0], [9, 0.452797, -0.33802, 2.75441, 1.0], [10, 0.531659, -0.144473, 2.71104, 1.0], [11, 0.539857, -0.0844836, 2.71599, 1.0], [12, 0.081461, -1.06112, 2.66956, 1.0], [13, 0.0758333, -1.38802, 2.64006, 1.0], [14, 0.090627, -1.78234, 2.83768, 1.0], [15, 0.0907832, -1.87986, 2.81108, 1.0], [16, 0.227881, -1.05183, 2.65207, 1.0], [17, 0.271082, -1.37574, 2.61935, 1.0], [18, 0.120501, -1.75573, 2.79071, 1.0], [19, 0.0183497, -1.78494, 2.77085, 1.0], [20, 0.160655, -0.612616, 2.81639, 1.0], [21, -0.180618, 0.00870479, 2.82241, 1.0], [22, -0.106689, -0.0245619, 2.77021, 1.0], [23, 0.549035, -0.0300342, 2.72463, 1.0], [24, 0.476118, -0.0595464, 2.70271, 1.0]]
[[0, 0.156492, -1.06917, 2.69271, 1.0], [1, 0.159209, -0.807314, 2.76767, 1.0], [2, 0.161005, -0.547352, 2.82928, 1.0], [3, 0.168205, -0.419871, 2.88158, 1.0], [4, 0.019815, -0.594736, 2.81391, 1.0], [5, -0.0904809, -0.361793, 2.80425, 1.0], [6, -0.15361, -0.105608, 2.78928, 1.0], [7, -0.167103, -0.0452625, 2.80936, 1.0], [8, 0.307803, -0.586094, 2.80079, 1.0], [9, 0.433597, -0.370349, 2.777, 1.0], [10, 0.530577, -0.147765, 2.71546, 1.0], [11, 0.54054, -0.0851196, 2.72102, 1.0], [12, 0.0813574, -1.06069, 2.66907, 1.0], [13, 0.0757052, -1.38757, 2.64025, 1.0], [14, 0.0836252, -1.78335, 2.83549, 1.0], [15, 0.081461, -1.88086, 2.80666, 1.0], [16, 0.227862, -1.05186, 2.65195, 1.0], [17, 0.269788, -1.37594, 2.61968, 1.0], [18, 0.124545, -1.75819, 2.79049, 1.0], [19, 0.024327, -1.79033, 2.77305, 1.0], [20, 0.160684, -0.612227, 2.81625, 1.0], [21, -0.18532, 0.00787337, 2.82572, 1.0], [22, -0.103892, -0.0246204, 2.77173, 1.0], [23, 0.547481, -0.0306132, 2.72535, 1.0], [24, 0.476445, -0.0583829, 2.70947, 1.0]]
[[0, 0.156479, -1.0691, 2.69263, 1.0], [1, 0.159185, -0.806934, 2.76754, 1.0], [2, 0.160997, -0.546477, 2.82913, 1.0], [3, 0.168671, -0.419393, 2.88173, 1.0], [4, 0.020187, -0.59504, 2.81391, 1.0], [5, -0.0884249, -0.362168, 2.80729, 1.0], [6, -0.151907, -0.121803, 2.7959, 1.0], [7, -0.16888, -0.0497923, 2.81258, 1.0], [8, 0.308435, -0.586983, 2.80095, 1.0], [9, 0.449967, -0.336481, 2.7631, 1.0], [10, 0.532311, -0.144745, 2.718, 1.0], [11, 0.54065, -0.0856589, 2.72413, 1.0], [12, 0.0812968, -1.06035, 2.66888, 1.0], [13, 0.0751136, -1.38721, 2.6405, 1.0], [14, 0.0846456, -1.78382, 2.8341, 1.0], [15, 0.0831077, -1.8813, 2.80376, 1.0], [16, 0.227866, -1.05189, 2.65194, 1.0], [17, 0.269688, -1.37599, 2.61962, 1.0], [18, 0.123283, -1.75704, 2.79202, 1.0], [19, 0.0227851, -1.78843, 2.77581, 1.0], [20, 0.160671, -0.611486, 2.81609, 1.0], [21, -0.183807, 0.00956359, 2.83579, 1.0], [22, -0.108512, -0.0257065, 2.77525, 1.0], [23, 0.546158, -0.0300043, 2.72575, 1.0], [24, 0.477051, -0.0585005, 2.71293, 1.0]]
[[0, 0.156421, -1.06884, 2.69247, 1.0], [1, 0.159169, -0.806746, 2.76736, 1.0], [2, 0.161027, -0.546395, 2.82894, 1.0], [3, 0.168998, -0.419254, 2.88148, 1.0], [4, 0.0203239, -0.595212, 2.81397, 1.0], [5, -0.0867284, -0.362662, 2.80859, 1.0], [6, -0.152629, -0.126032, 2.79667, 1.0], [7, -0.169151, -0.0485399, 2.8145, 1.0], [8, 0.309184, -0.587479, 2.80121, 1.0], [9, 0.450042, -0.336608, 2.76315, 1.0], [10, 0.533105, -0.144599, 2.72147, 1.0], [11, 0.540293, -0.0839839, 2.72596, 1.0], [12, 0.0812891, -1.06022, 2.66885, 1.0], [13, 0.0748957, -1.38709, 2.64019, 1.0], [14, 0.0808406, -1.78477, 2.83184, 1.0], [15, 0.0780873, -1.88218, 2.79974, 1.0], [16, 0.227754, -1.05157, 2.65167, 1.0], [17, 0.269566, -1.37566, 2.61947, 1.0], [18, 0.12392, -1.75659, 2.79272, 1.0], [19, 0.0229174, -1.78738, 2.77858, 1.0], [20, 0.16069, -0.611377, 2.8159, 1.0], [21, -0.184806, 0.00821616, 2.83765, 1.0], [22, -0.105823, -0.0228026, 2.78233, 1.0], [23, 0.550508, -0.0313688, 2.72821, 1.0], [24, 0.475781, -0.0593675, 2.70811, 1.0]]
[[0, 0.155785, -1.06836, 2.69222, 1.0], [1, 0.158968, -0.80635, 2.76731, 1.0], [2, 0.161095, -0.546034, 2.82904, 1.0], [3, 0.169347, -0.418789, 2.88174, 1.0], [4, 0.0208821, -0.59551, 2.81385, 1.0], [5, -0.085298, -0.362486, 2.81023, 1.0], [6, -0.152808, -0.12803, 2.79746, 1.0], [7, -0.169279, -0.0466217, 2.81623, 1.0], [8, 0.309602, -0.587844, 2.80138, 1.0], [9, 0.449834, -0.336609, 2.76336, 1.0], [10, 0.531659, -0.142828, 2.72502, 1.0], [11, 0.5401, -0.0826783, 2.72842, 1.0], [12, 0.0805795, -1.05954, 2.66852, 1.0], [13, 0.0748399, -1.38641, 2.64039, 1.0], [14, 0.0787859, -1.7845, 2.8313, 1.0], [15, 0.0754054, -1.88188, 2.79867, 1.0], [16, 0.227249, -1.05135, 2.65155, 1.0], [17, 0.269474, -1.37539, 2.61943, 1.0], [18, 0.125904, -1.75742, 2.79198, 1.0], [19, 0.025942, -1.78969, 2.77785, 1.0], [20, 0.160695, -0.611019, 2.81596, 1.0], [21, -0.186427, 0.00924327, 2.84076, 1.0], [22, -0.107305, -0.0234856, 2.7836, 1.0], [23, 0.549999, -0.0299413, 2.73156, 1.0], [24, 0.478075, -0.0585993, 2.71873, 1.0]]
