[[0, 0, 0, 0, 1.0], [1, 438.091, 264.884, 0.826583, 1.0], [2, 405.861, 264.863, 0.79934, 1.0], [3, 360.364, 231.098, 0.746024, 1.0], [4, 345.623, 175.279, 0.709789, 1.0], [5, 466.053, 264.905, 0.772053, 1.0], [6, 499.778, 228.097, 0.835595, 1.0], [7, 499.887, 163.527, 0.843345, 1.0], [8, 441.105, 380.899, 0.734905, 1.0], [9, 417.63, 383.794, 0.700145, 1.0], [10, 419.034, 474.847, 0.767029, 1.0], [11, 416.074, 536.589, 0.196934, 1.0], [12, 464.578, 379.384, 0.691868, 1.0], [13, 471.889, 473.36, 0.692982, 1.0], [14, 486.553, 536.59, 0.225583, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 427.843, 238.409, 0.0547548, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.046, 536.598, 0.113775, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 416.072, 536.594, 0.0640822, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 446.953, 269.257, 0.765919, 1.0], [2, 417.577, 264.919, 0.805696, 1.0], [3, 392.652, 216.37, 0.842577, 1.0], [4, 395.569, 156.156, 0.787943, 1.0], [5, 476.303, 273.682, 0.730943, 1.0], [6, 523.343, 239.922, 0.802764, 1.0], [7, 548.31, 187.018, 0.802392, 1.0], [8, 441.095, 380.83, 0.723254, 1.0], [9, 417.616, 380.882, 0.70278, 1.0], [10, 417.631, 474.895, 0.793233, 1.0], [11, 416.055, 536.592, 0.142273, 1.0], [12, 464.559, 379.373, 0.696263, 1.0], [13, 467.553, 474.817, 0.732621, 1.0], [14, 486.559, 536.59, 0.171645, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 442.549, 241.312, 0.106895, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.094, 536.6, 0.0792865, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 454.288, 242.829, 0.112219, 1.0], [1, 448.436, 275.08, 0.814904, 1.0], [2, 417.626, 267.81, 0.780858, 1.0], [3, 394.053, 214.875, 0.818743, 1.0], [4, 402.858, 156.156, 0.770764, 1.0], [5, 474.915, 276.617, 0.812775, 1.0], [6, 523.376, 241.392, 0.768282, 1.0], [7, 552.719, 192.81, 0.833003, 1.0], [8, 441.094, 380.851, 0.721158, 1.0], [9, 417.604, 382.299, 0.698273, 1.0], [10, 417.538, 474.901, 0.768709, 1.0], [11, 416.093, 536.592, 0.11352, 1.0], [12, 464.556, 379.389, 0.695828, 1.0], [13, 469.004, 473.415, 0.688584, 1.0], [14, 486.54, 536.591, 0.150508, 1.0], [15, 449.863, 239.886, 0.124136, 1.0], [16, 461.627, 239.831, 0.10029, 1.0], [17, 441.074, 241.349, 0.23718, 1.0], [18, 463.107, 241.357, 0.0912195, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.077, 536.6, 0.0633393, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 449.842, 272.175, 0.762615, 1.0], [2, 417.588, 266.368, 0.757762, 1.0], [3, 394.092, 209.053, 0.802202, 1.0], [4, 405.793, 151.771, 0.813117, 1.0], [5, 476.379, 275.109, 0.743417, 1.0], [6, 526.276, 241.411, 0.763208, 1.0], [7, 555.645, 194.389, 0.864628, 1.0], [8, 441.074, 380.821, 0.707929, 1.0], [9, 417.59, 380.871, 0.694057, 1.0], [10, 417.53, 473.405, 0.776064, 1.0], [11, 416.032, 536.59, 0.178651, 1.0], [12, 464.521, 377.948, 0.684651, 1.0], [13, 466.107, 473.346, 0.707643, 1.0], [14, 485.117, 536.589, 0.212205, 1.0], [15, 446.965, 244.29, 0.0549632, 1.0], [16, 0, 0, 0, 1.0], [17, 441.127, 241.402, 0.179111, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.639, 536.598, 0.105777, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 416.06, 536.594, 0.0586407, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 449.84, 273.648, 0.799372, 1.0], [2, 419.058, 266.372, 0.758433, 1.0], [3, 395.604, 206.15, 0.799855, 1.0], [4, 407.358, 153.224, 0.811975, 1.0], [5, 474.892, 275.186, 0.775383, 1.0], [6, 526.253, 248.69, 0.716672, 1.0], [7, 558.512, 195.815, 0.858606, 1.0], [8, 441.029, 380.862, 0.727327, 1.0], [9, 417.555, 380.905, 0.701293, 1.0], [10, 417.545, 474.865, 0.800021, 1.0], [11, 416.065, 536.591, 0.152778, 1.0], [12, 463.13, 380.817, 0.700057, 1.0], [13, 466.076, 473.387, 0.75185, 1.0], [14, 486.538, 536.59, 0.198427, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 444.014, 242.859, 0.0949508, 1.0], [18, 455.772, 241.392, 0.103153, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.066, 536.599, 0.0959432, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 451.365, 250.133, 0.143702, 1.0], [1, 449.846, 275.17, 0.837343, 1.0], [2, 419.088, 272.168, 0.764719, 1.0], [3, 402.913, 213.433, 0.808583, 1.0], [4, 414.641, 153.249, 0.798223, 1.0], [5, 476.308, 278.081, 0.790544, 1.0], [6, 526.285, 250.134, 0.739941, 1.0], [7, 558.648, 201.712, 0.845584, 1.0], [8, 439.673, 379.382, 0.710692, 1.0], [9, 416.172, 380.832, 0.694456, 1.0], [10, 416.108, 474.904, 0.764976, 1.0], [11, 416.046, 536.59, 0.135295, 1.0], [12, 463.136, 377.917, 0.693246, 1.0], [13, 466.089, 471.921, 0.705797, 1.0], [14, 486.537, 536.59, 0.176151, 1.0], [15, 444.037, 242.84, 0.144331, 1.0], [16, 457.231, 242.809, 0.125326, 1.0], [17, 441.115, 244.284, 0.169852, 1.0], [18, 463.085, 245.771, 0.128544, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.082, 536.599, 0.0814995, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 452.815, 251.578, 0.0882092, 1.0], [1, 449.89, 275.125, 0.832957, 1.0], [2, 419.073, 267.82, 0.742198, 1.0], [3, 404.318, 209.056, 0.82077, 1.0], [4, 417.537, 151.773, 0.845359, 1.0], [5, 476.375, 278.078, 0.779493, 1.0], [6, 530.666, 251.571, 0.773656, 1.0], [7, 561.499, 204.619, 0.846268, 1.0], [8, 439.637, 379.384, 0.693742, 1.0], [9, 416.145, 380.841, 0.681751, 1.0], [10, 416.096, 476.346, 0.767065, 1.0], [11, 416.041, 536.592, 0.0830162, 1.0], [12, 463.093, 377.907, 0.683416, 1.0], [13, 466.033, 473.364, 0.739754, 1.0], [14, 486.563, 536.59, 0.221328, 1.0], [15, 448.432, 245.739, 0.0932381, 1.0], [16, 461.602, 244.275, 0.0736537, 1.0], [17, 442.582, 247.203, 0.188464, 1.0], [18, 464.629, 247.224, 0.0709929, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.077, 536.598, 0.109304, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 461.647, 248.682, 0.163944, 1.0], [1, 451.344, 272.165, 0.81571, 1.0], [2, 420.549, 266.309, 0.769513, 1.0], [3, 404.419, 209.053, 0.840758, 1.0], [4, 417.676, 154.68, 0.830108, 1.0], [5, 479.252, 275.145, 0.762999, 1.0], [6, 532.12, 251.62, 0.784527, 1.0], [7, 564.414, 206.176, 0.817852, 1.0], [8, 439.654, 379.389, 0.71605, 1.0], [9, 416.162, 380.851, 0.697159, 1.0], [10, 416.1, 474.903, 0.785907, 1.0], [11, 414.642, 536.591, 0.128848, 1.0], [12, 463.103, 377.927, 0.695869, 1.0], [13, 466.034, 470.431, 0.726988, 1.0], [14, 486.538, 536.59, 0.250958, 1.0], [15, 452.837, 241.348, 0.177305, 1.0], [16, 467.504, 241.335, 0.152749, 1.0], [17, 445.491, 241.363, 0.296725, 1.0], [18, 474.861, 242.822, 0.125932, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.056, 536.598, 0.123241, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 461.63, 250.147, 0.201277, 1.0], [1, 451.302, 275.093, 0.840654, 1.0], [2, 420.533, 266.322, 0.764148, 1.0], [3, 405.846, 207.585, 0.828377, 1.0], [4, 424.953, 154.676, 0.790488, 1.0], [5, 476.381, 278.113, 0.766938, 1.0], [6, 532.085, 253.115, 0.801455, 1.0], [7, 568.771, 209.037, 0.81985, 1.0], [8, 439.575, 379.405, 0.709556, 1.0], [9, 416.099, 380.842, 0.697365, 1.0], [10, 416.072, 477.775, 0.729716, 1.0], [11, 416.042, 536.59, 0.109212, 1.0], [12, 463.036, 377.952, 0.686425, 1.0], [13, 466.025, 474.841, 0.75418, 1.0], [14, 486.585, 536.592, 0.179067, 1.0], [15, 452.863, 241.349, 0.224305, 1.0], [16, 466.033, 242.816, 0.179255, 1.0], [17, 442.551, 242.819, 0.326109, 1.0], [18, 473.375, 248.702, 0.115569, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.129, 536.598, 0.0796007, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 463.132, 250.163, 0.125143, 1.0], [1, 451.316, 272.175, 0.803374, 1.0], [2, 420.534, 264.794, 0.771435, 1.0], [3, 405.914, 204.624, 0.832772, 1.0], [4, 427.908, 153.21, 0.845785, 1.0], [5, 477.835, 276.668, 0.768602, 1.0], [6, 533.533, 254.558, 0.784141, 1.0], [7, 568.877, 214.94, 0.881207, 1.0], [8, 439.574, 379.363, 0.691046, 1.0], [9, 416.092, 379.415, 0.679763, 1.0], [10, 416.07, 476.349, 0.769434, 1.0], [11, 414.636, 536.592, 0.0681865, 1.0], [12, 463.044, 377.91, 0.676121, 1.0], [13, 464.624, 474.807, 0.773912, 1.0], [14, 486.575, 536.591, 0.209887, 1.0], [15, 455.785, 241.371, 0.127346, 1.0], [16, 466.076, 242.812, 0.105485, 1.0], [17, 446.928, 241.399, 0.255917, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.101, 536.597, 0.0988621, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 455.783, 250.143, 0.161417, 1.0], [1, 451.286, 269.27, 0.785279, 1.0], [2, 420.553, 264.858, 0.781667, 1.0], [3, 411.679, 206.066, 0.811026, 1.0], [4, 429.391, 151.747, 0.828459, 1.0], [5, 477.776, 275.17, 0.754354, 1.0], [6, 533.576, 256.045, 0.777378, 1.0], [7, 570.349, 216.328, 0.894728, 1.0], [8, 439.555, 377.94, 0.69246, 1.0], [9, 416.084, 379.41, 0.686341, 1.0], [10, 414.673, 476.388, 0.747851, 1.0], [11, 414.663, 536.593, 0.0695644, 1.0], [12, 461.664, 376.457, 0.677596, 1.0], [13, 464.627, 474.811, 0.76835, 1.0], [14, 486.576, 536.592, 0.185895, 1.0], [15, 451.368, 241.352, 0.17345, 1.0], [16, 464.565, 241.359, 0.146972, 1.0], [17, 442.592, 241.403, 0.226713, 1.0], [18, 473.373, 244.274, 0.115028, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.114, 536.598, 0.0850747, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 454.299, 247.234, 0.243327, 1.0], [1, 449.885, 275.118, 0.837345, 1.0], [2, 420.502, 267.785, 0.763485, 1.0], [3, 414.599, 206.11, 0.820384, 1.0], [4, 433.725, 154.709, 0.79092, 1.0], [5, 476.354, 279.514, 0.780794, 1.0], [6, 532.129, 260.464, 0.770309, 1.0], [7, 570.396, 217.81, 0.902028, 1.0], [8, 438.148, 377.948, 0.689806, 1.0], [9, 414.671, 379.381, 0.677917, 1.0], [10, 414.649, 476.384, 0.743141, 1.0], [11, 416.033, 536.592, 0.0604447, 1.0], [12, 461.635, 377.906, 0.683861, 1.0], [13, 464.605, 473.383, 0.757701, 1.0], [14, 486.576, 536.592, 0.177806, 1.0], [15, 451.327, 241.301, 0.28133, 1.0], [16, 463.087, 241.348, 0.224462, 1.0], [17, 441.132, 242.837, 0.319292, 1.0], [18, 470.455, 247.219, 0.135649, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.121, 536.598, 0.0793733, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 458.693, 248.683, 0.197728, 1.0], [1, 449.913, 267.811, 0.758972, 1.0], [2, 420.547, 261.896, 0.732662, 1.0], [3, 416.042, 206.121, 0.840547, 1.0], [4, 438.087, 156.158, 0.831046, 1.0], [5, 476.389, 278.058, 0.737112, 1.0], [6, 533.593, 263.326, 0.80166, 1.0], [7, 573.238, 220.773, 0.799576, 1.0], [8, 438.108, 376.459, 0.667102, 1.0], [9, 414.618, 376.47, 0.64452, 1.0], [10, 414.666, 476.296, 0.761614, 1.0], [11, 416.029, 536.593, 0.0693272, 1.0], [12, 461.609, 375.017, 0.664718, 1.0], [13, 464.575, 473.387, 0.763067, 1.0], [14, 486.57, 536.591, 0.207755, 1.0], [15, 452.846, 241.31, 0.205719, 1.0], [16, 464.602, 241.377, 0.176028, 1.0], [17, 444.021, 241.348, 0.285354, 1.0], [18, 474.826, 247.234, 0.127915, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.096, 536.598, 0.0982666, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 463.132, 248.679, 0.184265, 1.0], [1, 451.403, 266.323, 0.822167, 1.0], [2, 424.896, 261.92, 0.744697, 1.0], [3, 416.143, 204.686, 0.847284, 1.0], [4, 441.025, 151.788, 0.839821, 1.0], [5, 479.284, 275.141, 0.719352, 1.0], [6, 533.599, 263.38, 0.812837, 1.0], [7, 577.644, 223.717, 0.792083, 1.0], [8, 438.117, 376.476, 0.676896, 1.0], [9, 414.636, 377.905, 0.656004, 1.0], [10, 414.651, 476.323, 0.747931, 1.0], [11, 413.183, 536.594, 0.0794815, 1.0], [12, 461.605, 376.468, 0.670576, 1.0], [13, 464.578, 473.391, 0.76943, 1.0], [14, 486.571, 536.591, 0.20686, 1.0], [15, 457.221, 239.899, 0.177286, 1.0], [16, 468.966, 241.346, 0.155535, 1.0], [17, 449.874, 239.912, 0.299328, 1.0], [18, 476.335, 242.86, 0.124001, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.092, 536.598, 0.0991133, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
