[[0, -0.222221, -0.777902, 2.63026, 1.0], [1, -0.211206, -0.487524, 2.68741, 1.0], [2, -0.199479, -0.201723, 2.73087, 1.0], [3, -0.175237, -0.100226, 2.78042, 1.0], [4, -0.296459, -0.256135, 2.66838, 1.0], [5, -0.218859, -0.0208349, 2.69258, 1.0], [6, -0.0820746, 0.114021, 2.73893, 1.0], [7, -0.0510461, 0.148159, 2.75342, 1.0], [8, -0.0888284, -0.359046, 2.72706, 1.0], [9, 0.11494, -0.430347, 2.76648, 1.0], [10, 0.303704, -0.388367, 2.80767, 1.0], [11, 0.369242, -0.352476, 2.83454, 1.0], [12, -0.266818, -0.744854, 2.54953, 1.0], [13, -0.493217, -0.856101, 2.47752, 1.0], [14, -0.330794, -1.0443, 2.53362, 1.0], [15, -0.325702, -1.10789, 2.51728, 1.0], [16, -0.171969, -0.790941, 2.64337, 1.0], [17, -0.164411, -0.574636, 2.44556, 1.0], [18, -0.177683, -0.967923, 2.5165, 1.0], [19, -0.143578, -1.01288, 2.41989, 1.0], [20, -0.202551, -0.272649, 2.72242, 1.0], [21, 0.00956046, 0.161413, 2.78491, 1.0], [22, -0.0610239, 0.185926, 2.7805, 1.0], [23, 0.408184, -0.312348, 2.86245, 1.0], [24, 0.405596, -0.359766, 2.851, 1.0]]
[[0, -0.203085, -0.742534, 2.55065, 1.0], [1, -0.181153, -0.483334, 2.61534, 1.0], [2, -0.150052, -0.233533, 2.67297, 1.0], [3, -0.126654, -0.115327, 2.71287, 1.0], [4, -0.307087, -0.256359, 2.65201, 1.0], [5, -0.421535, -0.0571041, 2.61201, 1.0], [6, -0.45369, 0.167413, 2.61351, 1.0], [7, -0.477733, 0.210257, 2.63777, 1.0], [8, 0.00190811, -0.294364, 2.70395, 1.0], [9, 0.139474, -0.164833, 2.70843, 1.0], [10, 0.187452, 0.00656491, 2.70357, 1.0], [11, 0.17984, 0.103386, 2.71569, 1.0], [12, -0.268893, -0.730154, 2.52314, 1.0], [13, -0.284777, -1.03026, 2.55814, 1.0], [14, -0.316999, -1.36569, 2.68006, 1.0], [15, -0.31958, -1.23828, 2.60156, 1.0], [16, -0.131709, -0.737262, 2.51693, 1.0], [17, -0.125114, -1.03612, 2.55866, 1.0], [18, -0.0287471, -1.31077, 2.64326, 1.0], [19, -0.0715332, -1.19824, 2.58594, 1.0], [20, -0.158315, -0.294939, 2.66087, 1.0], [21, -0.501768, 0.260006, 2.66964, 1.0], [22, -0.378339, 0.216062, 2.61991, 1.0], [23, 0.157851, 0.161265, 2.72269, 1.0], [24, 0.217157, 0.128138, 2.7072, 1.0]]
[[0, -0.198932, -0.74692, 2.55436, 1.0], [1, -0.180126, -0.484448, 2.61682, 1.0], [2, -0.152194, -0.232108, 2.67266, 1.0], [3, -0.131263, -0.113912, 2.71226, 1.0], [4, -0.308875, -0.261268, 2.65148, 1.0], [5, -0.437314, -0.078823, 2.60699, 1.0], [6, -0.492548, 0.152782, 2.60514, 1.0], [7, -0.526003, 0.19243, 2.62928, 1.0], [8, 0.00137397, -0.286137, 2.7029, 1.0], [9, 0.133625, -0.143619, 2.70498, 1.0], [10, 0.157951, 0.0578478, 2.70239, 1.0], [11, 0.147725, 0.139387, 2.71111, 1.0], [12, -0.265535, -0.735879, 2.5276, 1.0], [13, -0.268518, -0.985452, 2.55036, 1.0], [14, -0.327788, -1.26336, 2.63934, 1.0], [15, -0.323685, -1.13219, 2.56271, 1.0], [16, -0.127176, -0.740273, 2.51972, 1.0], [17, -0.126431, -0.988467, 2.54785, 1.0], [18, -0.0440067, -1.29765, 2.63966, 1.0], [19, -0.0621672, -1.16701, 2.5644, 1.0], [20, -0.158948, -0.294639, 2.66106, 1.0], [21, -0.577064, 0.238275, 2.65979, 1.0], [22, -0.450224, 0.204244, 2.59687, 1.0], [23, 0.12838, 0.196283, 2.71348, 1.0], [24, 0.189758, 0.160716, 2.6976, 1.0]]
[[0, -0.194483, -0.748762, 2.5564, 1.0], [1, -0.178969, -0.485062, 2.61747, 1.0], [2, -0.154139, -0.231015, 2.67152, 1.0], [3, -0.136097, -0.112798, 2.7105, 1.0], [4, -0.310944, -0.265037, 2.65142, 1.0], [5, -0.455323, -0.0882524, 2.60334, 1.0], [6, -0.52809, 0.0946181, 2.5868, 1.0], [7, -0.556333, 0.160663, 2.61658, 1.0], [8, -0.00199768, -0.28003, 2.70004, 1.0], [9, 0.115493, -0.121624, 2.70075, 1.0], [10, 0.12794, 0.0998298, 2.69657, 1.0], [11, 0.119389, 0.15895, 2.70359, 1.0], [12, -0.262014, -0.738442, 2.52911, 1.0], [13, -0.264217, -0.975231, 2.54984, 1.0], [14, -0.330653, -1.28905, 2.65115, 1.0], [15, -0.333008, -1.16211, 2.57227, 1.0], [16, -0.121846, -0.741136, 2.52219, 1.0], [17, -0.126034, -0.979305, 2.54735, 1.0], [18, -0.0608986, -1.24173, 2.61373, 1.0], [19, -0.0743235, -1.10591, 2.5381, 1.0], [20, -0.159621, -0.2943, 2.6607, 1.0], [21, -0.588422, 0.209991, 2.63955, 1.0], [22, -0.470151, 0.181846, 2.59438, 1.0], [23, 0.109735, 0.21257, 2.71721, 1.0], [24, 0.155351, 0.188097, 2.68371, 1.0]]
[[0, -0.190201, -0.750008, 2.55932, 1.0], [1, -0.177859, -0.485831, 2.61802, 1.0], [2, -0.156249, -0.230853, 2.66959, 1.0], [3, -0.141902, -0.110668, 2.70877, 1.0], [4, -0.312381, -0.2687, 2.65135, 1.0], [5, -0.469597, -0.11318, 2.59878, 1.0], [6, -0.550817, 0.0810937, 2.58106, 1.0], [7, -0.590525, 0.132886, 2.60083, 1.0], [8, -0.00229796, -0.279225, 2.69954, 1.0], [9, 0.104044, -0.11213, 2.69564, 1.0], [10, 0.107285, 0.110266, 2.69122, 1.0], [11, 0.085572, 0.180206, 2.69789, 1.0], [12, -0.258132, -0.740336, 2.53206, 1.0], [13, -0.260157, -0.976129, 2.55067, 1.0], [14, -0.328913, -1.28868, 2.6504, 1.0], [15, -0.320187, -1.17116, 2.58313, 1.0], [16, -0.117435, -0.741656, 2.52494, 1.0], [17, -0.124922, -0.982192, 2.54823, 1.0], [18, -0.0626243, -1.23475, 2.61149, 1.0], [19, -0.0759174, -1.09894, 2.53504, 1.0], [20, -0.160571, -0.294376, 2.65977, 1.0], [21, -0.63679, 0.179563, 2.62567, 1.0], [22, -0.52215, 0.160067, 2.57971, 1.0], [23, 0.0792911, 0.23246, 2.71175, 1.0], [24, 0.122834, 0.211991, 2.69618, 1.0]]
[[0, -0.184727, -0.751083, 2.56212, 1.0], [1, -0.175953, -0.48695, 2.61899, 1.0], [2, -0.157363, -0.231132, 2.6689, 1.0], [3, -0.145567, -0.108893, 2.70812, 1.0], [4, -0.313021, -0.272393, 2.65129, 1.0], [5, -0.483554, -0.146896, 2.59584, 1.0], [6, -0.581266, 0.0418046, 2.56525, 1.0], [7, -0.615469, 0.101859, 2.59338, 1.0], [8, -0.00316781, -0.277655, 2.69827, 1.0], [9, 0.0900128, -0.0973501, 2.69179, 1.0], [10, 0.0736289, 0.118866, 2.68593, 1.0], [11, 0.05066, 0.192728, 2.69099, 1.0], [12, -0.253136, -0.742375, 2.53415, 1.0], [13, -0.261694, -0.975009, 2.55107, 1.0], [14, -0.31232, -1.21282, 2.6223, 1.0], [15, -0.302734, -1.10254, 2.56445, 1.0], [16, -0.111564, -0.74166, 2.5285, 1.0], [17, -0.111273, -0.986915, 2.55398, 1.0], [18, -0.0637328, -1.22926, 2.61403, 1.0], [19, -0.0770883, -1.09475, 2.53447, 1.0], [20, -0.161028, -0.294641, 2.65945, 1.0], [21, -0.657419, 0.150206, 2.61534, 1.0], [22, -0.544325, 0.136272, 2.57036, 1.0], [23, 0.0310018, 0.245102, 2.69822, 1.0], [24, 0.0834757, 0.23333, 2.6818, 1.0]]
[[0, -0.179583, -0.751391, 2.56481, 1.0], [1, -0.173866, -0.488326, 2.62034, 1.0], [2, -0.158608, -0.232228, 2.66856, 1.0], [3, -0.147982, -0.107613, 2.70813, 1.0], [4, -0.31319, -0.274483, 2.65142, 1.0], [5, -0.490983, -0.164048, 2.59189, 1.0], [6, -0.610992, 0.0364888, 2.5667, 1.0], [7, -0.645429, 0.0740935, 2.58662, 1.0], [8, -0.00424784, -0.274864, 2.69676, 1.0], [9, 0.0699099, -0.0488505, 2.68573, 1.0], [10, 0.0489051, 0.130352, 2.6814, 1.0], [11, 0.0120716, 0.208698, 2.68715, 1.0], [12, -0.248502, -0.743688, 2.53539, 1.0], [13, -0.260298, -0.979958, 2.5509, 1.0], [14, -0.31167, -1.21379, 2.62284, 1.0], [15, -0.302195, -1.10398, 2.56517, 1.0], [16, -0.105838, -0.740781, 2.53303, 1.0], [17, -0.103656, -0.98627, 2.55501, 1.0], [18, -0.0628787, -1.2224, 2.6145, 1.0], [19, -0.0819982, -1.10073, 2.53148, 1.0], [20, -0.161601, -0.295497, 2.65933, 1.0], [21, -0.692244, 0.118083, 2.61425, 1.0], [22, -0.569783, 0.108873, 2.56367, 1.0], [23, -0.00669431, 0.255303, 2.69307, 1.0], [24, 0.041636, 0.244064, 2.687, 1.0]]
[[0, -0.149082, -0.759782, 2.57763, 1.0], [1, -0.163115, -0.492826, 2.62626, 1.0], [2, -0.159043, -0.232734, 2.66891, 1.0], [3, -0.150859, -0.107192, 2.70731, 1.0], [4, -0.315734, -0.289122, 2.65499, 1.0], [5, -0.499691, -0.184306, 2.58763, 1.0], [6, -0.623103, -0.0231633, 2.55541, 1.0], [7, -0.666578, 0.037289, 2.57612, 1.0], [8, -0.0188859, -0.258497, 2.67803, 1.0], [9, 0.0564336, -0.0332362, 2.68325, 1.0], [10, -0.00125527, 0.170763, 2.67315, 1.0], [11, -0.025878, 0.223673, 2.68128, 1.0], [12, -0.215784, -0.761352, 2.54591, 1.0], [13, -0.270045, -1.00443, 2.55446, 1.0], [14, -0.11399, -1.19661, 2.62406, 1.0], [15, -0.171021, -1.08151, 2.55585, 1.0], [16, -0.077236, -0.741078, 2.54795, 1.0], [17, -0.0956965, -0.989946, 2.55712, 1.0], [18, -0.0618505, -1.23607, 2.61809, 1.0], [19, -0.0786456, -1.10975, 2.54137, 1.0], [20, -0.161366, -0.296324, 2.65998, 1.0], [21, -0.718244, 0.07628, 2.60329, 1.0], [22, -0.5947, 0.0797848, 2.55469, 1.0], [23, -0.0402397, 0.267473, 2.6896, 1.0], [24, 0.00719638, 0.254875, 2.68173, 1.0]]
[[0, -0.151274, -0.747443, 2.57487, 1.0], [1, -0.161203, -0.489684, 2.62653, 1.0], [2, -0.158953, -0.232606, 2.66894, 1.0], [3, -0.154545, -0.107098, 2.70549, 1.0], [4, -0.31561, -0.289081, 2.65484, 1.0], [5, -0.499604, -0.21863, 2.58579, 1.0], [6, -0.631718, -0.0390153, 2.55181, 1.0], [7, -0.679905, 0.00384717, 2.56789, 1.0], [8, -0.0170713, -0.259599, 2.68071, 1.0], [9, 0.0448418, -0.0261292, 2.68041, 1.0], [10, -0.0301526, 0.182365, 2.6731, 1.0], [11, -0.0611475, 0.230768, 2.67697, 1.0], [12, -0.219505, -0.74377, 2.54126, 1.0], [13, -0.263434, -0.981749, 2.55232, 1.0], [14, -0.10135, -1.17543, 2.6187, 1.0], [15, -0.174741, -1.07661, 2.55647, 1.0], [16, -0.0789613, -0.732257, 2.54639, 1.0], [17, -0.0899728, -0.984929, 2.55648, 1.0], [18, -0.0612312, -1.23532, 2.6182, 1.0], [19, -0.0815762, -1.11582, 2.54114, 1.0], [20, -0.160916, -0.295942, 2.66013, 1.0], [21, -0.723901, 0.0433056, 2.59274, 1.0], [22, -0.607433, 0.0526352, 2.55086, 1.0], [23, -0.0819024, 0.272219, 2.68548, 1.0], [24, -0.0275426, 0.261318, 2.67909, 1.0]]
[[0, -0.149566, -0.73667, 2.57056, 1.0], [1, -0.158725, -0.485781, 2.62528, 1.0], [2, -0.1589, -0.232585, 2.66873, 1.0], [3, -0.158913, -0.107093, 2.70391, 1.0], [4, -0.315458, -0.289275, 2.65468, 1.0], [5, -0.500869, -0.235701, 2.5843, 1.0], [6, -0.650147, -0.087728, 2.54546, 1.0], [7, -0.691961, -0.0335389, 2.55936, 1.0], [8, -0.016658, -0.254792, 2.68328, 1.0], [9, 0.026816, -0.0152171, 2.67739, 1.0], [10, -0.0807644, 0.199297, 2.6691, 1.0], [11, -0.099496, 0.23768, 2.672, 1.0], [12, -0.217968, -0.737611, 2.53851, 1.0], [13, -0.246871, -0.975896, 2.5555, 1.0], [14, -0.126988, -1.20275, 2.61352, 1.0], [15, -0.178324, -1.091, 2.556, 1.0], [16, -0.0775657, -0.716937, 2.54069, 1.0], [17, -0.0682746, -1.04845, 2.5617, 1.0], [18, -0.0608811, -1.29243, 2.652, 1.0], [19, -0.0736265, -1.17557, 2.57345, 1.0], [20, -0.16046, -0.295634, 2.65981, 1.0], [21, -0.736223, 0.0061484, 2.58003, 1.0], [22, -0.621904, 0.0229528, 2.54565, 1.0], [23, -0.103633, 0.279993, 2.68666, 1.0], [24, -0.0652594, 0.270489, 2.66933, 1.0]]
[[0, -0.147892, -0.736681, 2.56897, 1.0], [1, -0.157518, -0.485397, 2.62436, 1.0], [2, -0.159036, -0.232668, 2.66839, 1.0], [3, -0.166274, -0.112306, 2.7022, 1.0], [4, -0.315344, -0.289881, 2.65445, 1.0], [5, -0.501726, -0.255177, 2.58481, 1.0], [6, -0.652043, -0.134505, 2.53972, 1.0], [7, -0.700446, -0.0715816, 2.55252, 1.0], [8, -0.0188255, -0.253601, 2.68265, 1.0], [9, 0.00504997, -0.00267902, 2.67146, 1.0], [10, -0.0825562, 0.174915, 2.66212, 1.0], [11, -0.121275, 0.22892, 2.66686, 1.0], [12, -0.216053, -0.735576, 2.53626, 1.0], [13, -0.246026, -0.978606, 2.56003, 1.0], [14, -0.120351, -1.20897, 2.60906, 1.0], [15, -0.172012, -1.09864, 2.55531, 1.0], [16, -0.0751778, -0.719463, 2.53923, 1.0], [17, -0.0603597, -0.965382, 2.55907, 1.0], [18, -0.0607815, -1.22446, 2.61696, 1.0], [19, -0.0802468, -1.10974, 2.54182, 1.0], [20, -0.160333, -0.295639, 2.65944, 1.0], [21, -0.74097, -0.027152, 2.56937, 1.0], [22, -0.62624, -0.00685355, 2.54256, 1.0], [23, -0.158197, 0.272102, 2.6737, 1.0], [24, -0.0990075, 0.274315, 2.65429, 1.0]]
[[0, -0.146034, -0.734891, 2.5676, 1.0], [1, -0.156496, -0.484397, 2.62367, 1.0], [2, -0.159272, -0.232733, 2.66814, 1.0], [3, -0.170031, -0.119903, 2.69991, 1.0], [4, -0.315397, -0.291947, 2.65416, 1.0], [5, -0.55775, -0.26574, 2.56853, 1.0], [6, -0.67717, -0.123615, 2.53304, 1.0], [7, -0.720346, -0.0798171, 2.55142, 1.0], [8, -0.0211367, -0.252466, 2.6819, 1.0], [9, -0.00474021, 0.0037651, 2.66645, 1.0], [10, -0.129077, 0.205809, 2.66507, 1.0], [11, -0.165674, 0.236812, 2.66443, 1.0], [12, -0.213136, -0.729943, 2.53368, 1.0], [13, -0.226956, -0.969511, 2.56002, 1.0], [14, -0.141331, -1.21949, 2.60481, 1.0], [15, -0.179395, -1.10289, 2.55311, 1.0], [16, -0.0742285, -0.719601, 2.53876, 1.0], [17, -0.0603979, -0.961188, 2.55824, 1.0], [18, -0.059392, -1.22237, 2.61788, 1.0], [19, -0.0793625, -1.10808, 2.54315, 1.0], [20, -0.160301, -0.295588, 2.65921, 1.0], [21, -0.778733, -0.0705154, 2.57567, 1.0], [22, -0.659749, -0.0358962, 2.53862, 1.0], [23, -0.190444, 0.270222, 2.67358, 1.0], [24, -0.132534, 0.269614, 2.6638, 1.0]]
[[0, -0.142173, -0.730171, 2.56534, 1.0], [1, -0.155489, -0.482794, 2.62278, 1.0], [2, -0.160428, -0.233014, 2.66777, 1.0], [3, -0.154248, -0.109309, 2.70877, 1.0], [4, -0.342061, -0.343551, 2.66494, 1.0], [5, -0.515468, -0.312571, 2.58175, 1.0], [6, -0.680125, -0.195622, 2.53152, 1.0], [7, -0.737429, -0.146832, 2.54399, 1.0], [8, -0.0176335, -0.286899, 2.65583, 1.0], [9, -0.0398034, -0.0292578, 2.65894, 1.0], [10, -0.114841, 0.152055, 2.65137, 1.0], [11, -0.172483, 0.222752, 2.65615, 1.0], [12, -0.209222, -0.723499, 2.52534, 1.0], [13, -0.227737, -0.96637, 2.55737, 1.0], [14, -0.191887, -1.22752, 2.61345, 1.0], [15, -0.213299, -1.10675, 2.55704, 1.0], [16, -0.0701249, -0.716205, 2.5411, 1.0], [17, -0.0597128, -0.963444, 2.55878, 1.0], [18, -0.0588723, -1.22432, 2.61843, 1.0], [19, -0.0465188, -1.13063, 2.56933, 1.0], [20, -0.160486, -0.295508, 2.6589, 1.0], [21, -0.807142, -0.126457, 2.56829, 1.0], [22, -0.686125, -0.0872769, 2.5265, 1.0], [23, -0.215262, 0.267048, 2.66893, 1.0], [24, -0.157468, 0.273981, 2.65687, 1.0]]
[[0, -0.137368, -0.722963, 2.56111, 1.0], [1, -0.15304, -0.478782, 2.62116, 1.0], [2, -0.160654, -0.232717, 2.66768, 1.0], [3, -0.154376, -0.109306, 2.70844, 1.0], [4, -0.33879, -0.342266, 2.66482, 1.0], [5, -0.515884, -0.320032, 2.58168, 1.0], [6, -0.681268, -0.209119, 2.53506, 1.0], [7, -0.746994, -0.170543, 2.54464, 1.0], [8, -0.0142019, -0.291712, 2.6568, 1.0], [9, -0.0522223, -0.0325907, 2.65626, 1.0], [10, -0.129918, 0.154356, 2.65022, 1.0], [11, -0.195507, 0.216505, 2.6526, 1.0], [12, -0.206529, -0.718649, 2.52072, 1.0], [13, -0.22514, -0.964652, 2.55767, 1.0], [14, -0.226343, -1.22979, 2.61547, 1.0], [15, -0.218314, -1.10822, 2.55215, 1.0], [16, -0.0644904, -0.709015, 2.5394, 1.0], [17, -0.0605156, -0.963072, 2.559, 1.0], [18, -0.0602625, -1.2284, 2.61609, 1.0], [19, -0.0514879, -1.13303, 2.57073, 1.0], [20, -0.160346, -0.294735, 2.65862, 1.0], [21, -0.812664, -0.157786, 2.56704, 1.0], [22, -0.689851, -0.104192, 2.53129, 1.0], [23, -0.232805, 0.262592, 2.6615, 1.0], [24, -0.186339, 0.259265, 2.65882, 1.0]]
[[0, -0.13739, -0.724224, 2.56285, 1.0], [1, -0.152659, -0.478474, 2.62136, 1.0], [2, -0.16067, -0.232066, 2.66753, 1.0], [3, -0.139703, -0.0933036, 2.71358, 1.0], [4, -0.328133, -0.33539, 2.66475, 1.0], [5, -0.51106, -0.34823, 2.58653, 1.0], [6, -0.684248, -0.233717, 2.54005, 1.0], [7, -0.751328, -0.200758, 2.54678, 1.0], [8, -0.00541201, -0.324141, 2.64022, 1.0], [9, -0.0498932, -0.0620513, 2.64826, 1.0], [10, -0.192021, 0.160327, 2.64644, 1.0], [11, -0.217473, 0.212268, 2.64826, 1.0], [12, -0.206355, -0.718756, 2.52092, 1.0], [13, -0.225756, -0.968969, 2.55896, 1.0], [14, -0.226894, -1.23692, 2.61581, 1.0], [15, -0.215433, -1.11606, 2.55197, 1.0], [16, -0.0654569, -0.713376, 2.54507, 1.0], [17, -0.0603275, -0.970175, 2.56035, 1.0], [18, -0.0628455, -1.23926, 2.61247, 1.0], [19, -0.0751306, -1.11939, 2.54666, 1.0], [20, -0.160078, -0.29402, 2.65851, 1.0], [21, -0.81427, -0.186796, 2.56776, 1.0], [22, -0.696485, -0.132497, 2.53231, 1.0], [23, -0.245813, 0.262642, 2.65893, 1.0], [24, -0.206282, 0.265742, 2.6552, 1.0]]
[[0, -0.137117, -0.725093, 2.56265, 1.0], [1, -0.152249, -0.478244, 2.62127, 1.0], [2, -0.16063, -0.231103, 2.66768, 1.0], [3, -0.155693, -0.0929571, 2.70586, 1.0], [4, -0.323439, -0.334658, 2.66528, 1.0], [5, -0.504133, -0.380418, 2.58819, 1.0], [6, -0.670777, -0.258647, 2.53939, 1.0], [7, -0.74559, -0.233348, 2.54369, 1.0], [8, -0.0145746, -0.324266, 2.63217, 1.0], [9, -0.055151, -0.0582477, 2.64504, 1.0], [10, -0.201493, 0.165709, 2.64465, 1.0], [11, -0.246262, 0.207491, 2.64531, 1.0], [12, -0.206517, -0.720141, 2.52233, 1.0], [13, -0.226087, -0.973834, 2.55997, 1.0], [14, -0.19275, -1.24709, 2.58956, 1.0], [15, -0.186069, -1.12325, 2.53267, 1.0], [16, -0.0643102, -0.714616, 2.54289, 1.0], [17, -0.0599159, -0.974165, 2.56088, 1.0], [18, -0.0578166, -1.2433, 2.6195, 1.0], [19, -0.0835571, -1.14063, 2.55273, 1.0], [20, -0.159727, -0.293128, 2.65854, 1.0], [21, -0.815699, -0.217616, 2.56698, 1.0], [22, -0.702785, -0.163522, 2.5324, 1.0], [23, -0.288873, 0.245082, 2.65361, 1.0], [24, -0.235697, 0.243669, 2.64873, 1.0]]
[[0, -0.136058, -0.725192, 2.56262, 1.0], [1, -0.150983, -0.477395, 2.62141, 1.0], [2, -0.160415, -0.230132, 2.66795, 1.0], [3, -0.1615, -0.096628, 2.70076, 1.0], [4, -0.32164, -0.334024, 2.66632, 1.0], [5, -0.503317, -0.38646, 2.58936, 1.0], [6, -0.675025, -0.294481, 2.53683, 1.0], [7, -0.742273, -0.255132, 2.54559, 1.0], [8, -0.0157554, -0.329706, 2.62596, 1.0], [9, -0.0599818, -0.0611465, 2.64264, 1.0], [10, -0.211777, 0.163364, 2.64115, 1.0], [11, -0.259651, 0.202899, 2.64165, 1.0], [12, -0.205462, -0.720436, 2.52104, 1.0], [13, -0.22655, -0.976979, 2.5613, 1.0], [14, -0.191513, -1.25208, 2.59163, 1.0], [15, -0.185248, -1.12803, 2.5344, 1.0], [16, -0.0623873, -0.714216, 2.54452, 1.0], [17, -0.0597367, -0.977768, 2.56096, 1.0], [18, -0.0568687, -1.24871, 2.62103, 1.0], [19, -0.0739202, -1.1282, 2.55681, 1.0], [20, -0.15909, -0.292023, 2.65876, 1.0], [21, -0.800666, -0.227734, 2.56881, 1.0], [22, -0.693205, -0.177191, 2.53508, 1.0], [23, -0.300044, 0.239846, 2.64881, 1.0], [24, -0.251406, 0.256176, 2.64057, 1.0]]
[[0, -0.13164, -0.72345, 2.56481, 1.0], [1, -0.147724, -0.473414, 2.62277, 1.0], [2, -0.159807, -0.224893, 2.66859, 1.0], [3, -0.164105, -0.0942117, 2.69979, 1.0], [4, -0.320956, -0.335108, 2.66718, 1.0], [5, -0.499687, -0.403518, 2.59262, 1.0], [6, -0.682278, -0.300902, 2.53913, 1.0], [7, -0.739617, -0.272553, 2.55096, 1.0], [8, -0.0221872, -0.303819, 2.62587, 1.0], [9, -0.06558, -0.033368, 2.64437, 1.0], [10, -0.224524, 0.168693, 2.63907, 1.0], [11, -0.284019, 0.19928, 2.64114, 1.0], [12, -0.201609, -0.719701, 2.52188, 1.0], [13, -0.227429, -0.979328, 2.56187, 1.0], [14, -0.192127, -1.25657, 2.59144, 1.0], [15, -0.185329, -1.13208, 2.53482, 1.0], [16, -0.0578037, -0.710733, 2.54812, 1.0], [17, -0.060735, -0.97922, 2.55603, 1.0], [18, -0.056505, -1.22904, 2.61627, 1.0], [19, -0.0759971, -1.10927, 2.55077, 1.0], [20, -0.157525, -0.286914, 2.65948, 1.0], [21, -0.800421, -0.255325, 2.56976, 1.0], [22, -0.686585, -0.187401, 2.5436, 1.0], [23, -0.325109, 0.23008, 2.64849, 1.0], [24, -0.270454, 0.237518, 2.64417, 1.0]]
[[0, -0.13037, -0.726293, 2.56591, 1.0], [1, -0.147096, -0.47422, 2.62307, 1.0], [2, -0.159781, -0.224976, 2.66858, 1.0], [3, -0.167128, -0.0935922, 2.6973, 1.0], [4, -0.320303, -0.335019, 2.66788, 1.0], [5, -0.495628, -0.417106, 2.59589, 1.0], [6, -0.678917, -0.344821, 2.54048, 1.0], [7, -0.742482, -0.296952, 2.55333, 1.0], [8, -0.027905, -0.305327, 2.62135, 1.0], [9, -0.0697457, -0.0330646, 2.64321, 1.0], [10, -0.262731, 0.162895, 2.63066, 1.0], [11, -0.308138, 0.193189, 2.6383, 1.0], [12, -0.198961, -0.725164, 2.52609, 1.0], [13, -0.22455, -0.98806, 2.56211, 1.0], [14, -0.196319, -1.26687, 2.59286, 1.0], [15, -0.186843, -1.1421, 2.53661, 1.0], [16, -0.0574583, -0.711883, 2.5476, 1.0], [17, -0.0581562, -0.982265, 2.55693, 1.0], [18, -0.0553697, -1.23173, 2.61611, 1.0], [19, -0.0753264, -1.11162, 2.551, 1.0], [20, -0.157382, -0.287088, 2.65949, 1.0], [21, -0.784099, -0.275932, 2.55296, 1.0], [22, -0.692356, -0.215168, 2.54487, 1.0], [23, -0.33988, 0.220763, 2.64019, 1.0], [24, -0.286694, 0.23518, 2.63779, 1.0]]
[[0, -0.129487, -0.72917, 2.56616, 1.0], [1, -0.146578, -0.474428, 2.62321, 1.0], [2, -0.159323, -0.22389, 2.66879, 1.0], [3, -0.173313, -0.0912871, 2.69353, 1.0], [4, -0.319435, -0.33499, 2.66894, 1.0], [5, -0.456932, -0.478481, 2.61663, 1.0], [6, -0.627619, -0.386682, 2.54528, 1.0], [7, -0.710764, -0.345985, 2.54785, 1.0], [8, -0.0318736, -0.31697, 2.60905, 1.0], [9, -0.0753681, -0.0449004, 2.63686, 1.0], [10, -0.262534, 0.157799, 2.63033, 1.0], [11, -0.314644, 0.185214, 2.63759, 1.0], [12, -0.197853, -0.729238, 2.52848, 1.0], [13, -0.224417, -0.994706, 2.56339, 1.0], [14, -0.19492, -1.27497, 2.59244, 1.0], [15, -0.185575, -1.14946, 2.537, 1.0], [16, -0.0568886, -0.713966, 2.54571, 1.0], [17, -0.0531294, -0.986026, 2.55875, 1.0], [18, -0.0393515, -1.26018, 2.62233, 1.0], [19, -0.0794698, -1.1455, 2.55652, 1.0], [20, -0.156855, -0.28644, 2.65965, 1.0], [21, -0.774902, -0.302659, 2.55421, 1.0], [22, -0.723157, -0.293492, 2.5354, 1.0], [23, -0.353568, 0.213637, 2.64172, 1.0], [24, -0.300475, 0.22227, 2.636, 1.0]]
[[0, -0.129445, -0.733443, 2.56611, 1.0], [1, -0.146162, -0.475061, 2.62333, 1.0], [2, -0.158932, -0.223294, 2.66895, 1.0], [3, -0.179424, -0.0901459, 2.69195, 1.0], [4, -0.318991, -0.334938, 2.66986, 1.0], [5, -0.455906, -0.480144, 2.61699, 1.0], [6, -0.629368, -0.391026, 2.54652, 1.0], [7, -0.718569, -0.362998, 2.55402, 1.0], [8, -0.0388042, -0.333874, 2.59286, 1.0], [9, -0.0787404, -0.0614989, 2.62994, 1.0], [10, -0.280688, 0.12793, 2.63218, 1.0], [11, -0.315572, 0.174323, 2.63596, 1.0], [12, -0.19745, -0.734327, 2.53133, 1.0], [13, -0.220178, -1.00282, 2.56338, 1.0], [14, -0.199545, -1.2846, 2.59383, 1.0], [15, -0.243271, -1.16571, 2.57894, 1.0], [16, -0.0575685, -0.718046, 2.54201, 1.0], [17, -0.0502039, -0.990825, 2.56079, 1.0], [18, -0.0425248, -1.26641, 2.62372, 1.0], [19, -0.0744087, -1.1485, 2.55903, 1.0], [20, -0.156486, -0.286177, 2.65976, 1.0], [21, -0.784262, -0.333398, 2.56764, 1.0], [22, -0.73196, -0.305629, 2.54887, 1.0], [23, -0.354795, 0.216901, 2.6421, 1.0], [24, -0.313445, 0.215207, 2.63092, 1.0]]
