[['2, k, 0', [-0.152587, -0.462677, 1.0]], ['2, k, 1', [-0.160966, -0.166359, 1.0]], ['2, k, 2', [-0.168102, 0.123508, 1.0]], ['2, k, 3', [-0.185479, 0.25586, 1.0]], ['2, k, 4', [-0.33891, 0.00509255, 1.0]], ['2, k, 5', [-0.36889, -0.217766, 1.0]], ['2, k, 6', [-0.353481, -0.424645, 1.0]], ['2, k, 7', [-0.34608, -0.468195, 1.0]], ['2, k, 8', [-0.00504494, 0.0207577, 1.0]], ['2, k, 9', [0.0495385, -0.22108, 1.0]], ['2, k, 10', [0.0490517, -0.428386, 1.0]], ['2, k, 11', [0.0426189, -0.455624, 1.0]], ['2, k, 12', [-0.226477, -0.459357, 1.0]], ['2, k, 13', [-0.272965, -0.749783, 1.0]], ['2, k, 14', [-0.297416, -1.07693, 1.0]], ['2, k, 15', [-0.287598, -1.1543, 1.0]], ['2, k, 16', [-0.0741783, -0.452376, 1.0]], ['2, k, 17', [-0.0308329, -0.754908, 1.0]], ['2, k, 18', [0.00800461, -1.08294, 1.0]], ['2, k, 19', [0.0176392, -1.13867, 1.0]], ['2, k, 20', [-0.166527, 0.0519667, 1.0]], ['2, k, 21', [-0.336974, -0.520788, 1.0]], ['2, k, 22', [-0.314595, -0.463828, 1.0]], ['2, k, 23', [0.0493681, -0.51162, 1.0]], ['2, k, 24', [0.0174462, -0.455078, 1.0]]]
[['2, k, 0', [-0.243862, -0.44113, 1.0]], ['2, k, 1', [-0.240208, -0.146367, 1.0]], ['2, k, 2', [-0.237646, 0.14135, 1.0]], ['2, k, 3', [-0.256144, 0.264543, 1.0]], ['2, k, 4', [-0.391537, 0.026619, 1.0]], ['2, k, 5', [-0.454771, -0.207474, 1.0]], ['2, k, 6', [-0.473077, -0.412343, 1.0]], ['2, k, 7', [-0.478282, -0.448336, 1.0]], ['2, k, 8', [-0.0753747, 0.0498559, 1.0]], ['2, k, 9', [-0.0438736, -0.206399, 1.0]], ['2, k, 10', [-0.0145026, -0.411455, 1.0]], ['2, k, 11', [-0.0195218, -0.44769, 1.0]], ['2, k, 12', [-0.316333, -0.437269, 1.0]], ['2, k, 13', [-0.342045, -0.738144, 1.0]], ['2, k, 14', [-0.31002, -1.08346, 1.0]], ['2, k, 15', [-0.298411, -1.1382, 1.0]], ['2, k, 16', [-0.164304, -0.432185, 1.0]], ['2, k, 17', [-0.087872, -0.76268, 1.0]], ['2, k, 18', [-0.00292253, -1.08231, 1.0]], ['2, k, 19', [0.0167905, -1.12768, 1.0]], ['2, k, 20', [-0.238025, 0.0706899, 1.0]], ['2, k, 21', [-0.467548, -0.510417, 1.0]], ['2, k, 22', [-0.446584, -0.447836, 1.0]], ['2, k, 23', [-0.0147401, -0.504142, 1.0]], ['2, k, 24', [-0.0436724, -0.458595, 1.0]]]
[['2, k, 0', [-0.244045, -0.440942, 1.0]], ['2, k, 1', [-0.240802, -0.146913, 1.0]], ['2, k, 2', [-0.238742, 0.139703, 1.0]], ['2, k, 3', [-0.256556, 0.263584, 1.0]], ['2, k, 4', [-0.391764, 0.0261263, 1.0]], ['2, k, 5', [-0.455371, -0.207067, 1.0]], ['2, k, 6', [-0.473169, -0.41166, 1.0]], ['2, k, 7', [-0.477303, -0.447193, 1.0]], ['2, k, 8', [-0.075632, 0.0492606, 1.0]], ['2, k, 9', [-0.0440886, -0.206464, 1.0]], ['2, k, 10', [-0.015594, -0.411497, 1.0]], ['2, k, 11', [-0.0194645, -0.449763, 1.0]], ['2, k, 12', [-0.316431, -0.437144, 1.0]], ['2, k, 13', [-0.343181, -0.737898, 1.0]], ['2, k, 14', [-0.310633, -1.08281, 1.0]], ['2, k, 15', [-0.298587, -1.13867, 1.0]], ['2, k, 16', [-0.164587, -0.431962, 1.0]], ['2, k, 17', [-0.0875831, -0.767777, 1.0]], ['2, k, 18', [-0.00320249, -1.08389, 1.0]], ['2, k, 19', [0.016257, -1.12811, 1.0]], ['2, k, 20', [-0.239, 0.0694237, 1.0]], ['2, k, 21', [-0.470067, -0.502009, 1.0]], ['2, k, 22', [-0.445563, -0.44987, 1.0]], ['2, k, 23', [-0.0124516, -0.503013, 1.0]], ['2, k, 24', [-0.0441632, -0.446908, 1.0]]]
[['2, k, 0', [-0.244626, -0.440866, 1.0]], ['2, k, 1', [-0.241122, -0.147534, 1.0]], ['2, k, 2', [-0.238652, 0.138264, 1.0]], ['2, k, 3', [-0.256597, 0.262187, 1.0]], ['2, k, 4', [-0.39188, 0.0256136, 1.0]], ['2, k, 5', [-0.456347, -0.206641, 1.0]], ['2, k, 6', [-0.472901, -0.41106, 1.0]], ['2, k, 7', [-0.477522, -0.447629, 1.0]], ['2, k, 8', [-0.0757785, 0.0484216, 1.0]], ['2, k, 9', [-0.0442671, -0.206988, 1.0]], ['2, k, 10', [-0.0173595, -0.411919, 1.0]], ['2, k, 11', [-0.0221819, -0.447831, 1.0]], ['2, k, 12', [-0.317002, -0.437153, 1.0]], ['2, k, 13', [-0.344647, -0.737556, 1.0]], ['2, k, 14', [-0.311165, -1.08207, 1.0]], ['2, k, 15', [-0.298879, -1.13854, 1.0]], ['2, k, 16', [-0.165173, -0.431834, 1.0]], ['2, k, 17', [-0.0875179, -0.768005, 1.0]], ['2, k, 18', [-0.00508624, -1.08411, 1.0]], ['2, k, 19', [0.0153678, -1.12828, 1.0]], ['2, k, 20', [-0.239121, 0.0683382, 1.0]], ['2, k, 21', [-0.467234, -0.505337, 1.0]], ['2, k, 22', [-0.447077, -0.455864, 1.0]], ['2, k, 23', [-0.0167163, -0.50352, 1.0]], ['2, k, 24', [-0.0318469, -0.432626, 1.0]]]
[['2, k, 0', [-0.244956, -0.440706, 1.0]], ['2, k, 1', [-0.241504, -0.147852, 1.0]], ['2, k, 2', [-0.23866, 0.138136, 1.0]], ['2, k, 3', [-0.25679, 0.26124, 1.0]], ['2, k, 4', [-0.391993, 0.0248197, 1.0]], ['2, k, 5', [-0.456917, -0.206564, 1.0]], ['2, k, 6', [-0.472889, -0.410796, 1.0]], ['2, k, 7', [-0.476071, -0.446466, 1.0]], ['2, k, 8', [-0.0756614, 0.0474565, 1.0]], ['2, k, 9', [-0.0442724, -0.207543, 1.0]], ['2, k, 10', [-0.0184121, -0.412511, 1.0]], ['2, k, 11', [-0.0212762, -0.449211, 1.0]], ['2, k, 12', [-0.317332, -0.436705, 1.0]], ['2, k, 13', [-0.34506, -0.737691, 1.0]], ['2, k, 14', [-0.311453, -1.08203, 1.0]], ['2, k, 15', [-0.299344, -1.13746, 1.0]], ['2, k, 16', [-0.165504, -0.432016, 1.0]], ['2, k, 17', [-0.0878928, -0.766487, 1.0]], ['2, k, 18', [-0.00548158, -1.08419, 1.0]], ['2, k, 19', [0.0150476, -1.12808, 1.0]], ['2, k, 20', [-0.239187, 0.068153, 1.0]], ['2, k, 21', [-0.468646, -0.508077, 1.0]], ['2, k, 22', [-0.442574, -0.450821, 1.0]], ['2, k, 23', [-0.0165778, -0.504564, 1.0]], ['2, k, 24', [-0.0456305, -0.449303, 1.0]]]
[['2, k, 0', [-0.244196, -0.440822, 1.0]], ['2, k, 1', [-0.241416, -0.148659, 1.0]], ['2, k, 2', [-0.238398, 0.134892, 1.0]], ['2, k, 3', [-0.256597, 0.259557, 1.0]], ['2, k, 4', [-0.391771, 0.0214265, 1.0]], ['2, k, 5', [-0.457447, -0.207334, 1.0]], ['2, k, 6', [-0.472375, -0.411542, 1.0]], ['2, k, 7', [-0.474789, -0.446707, 1.0]], ['2, k, 8', [-0.075373, 0.0456939, 1.0]], ['2, k, 9', [-0.0440391, -0.20854, 1.0]], ['2, k, 10', [-0.0182686, -0.413375, 1.0]], ['2, k, 11', [-0.0215477, -0.449463, 1.0]], ['2, k, 12', [-0.316546, -0.436821, 1.0]], ['2, k, 13', [-0.345525, -0.737897, 1.0]], ['2, k, 14', [-0.311648, -1.08195, 1.0]], ['2, k, 15', [-0.300418, -1.13848, 1.0]], ['2, k, 16', [-0.164809, -0.432143, 1.0]], ['2, k, 17', [-0.087411, -0.769509, 1.0]], ['2, k, 18', [-0.00476566, -1.08962, 1.0]], ['2, k, 19', [0.0163698, -1.13642, 1.0]], ['2, k, 20', [-0.239106, 0.0656371, 1.0]], ['2, k, 21', [-0.468104, -0.508205, 1.0]], ['2, k, 22', [-0.440795, -0.449069, 1.0]], ['2, k, 23', [-0.0148336, -0.504578, 1.0]], ['2, k, 24', [-0.0459529, -0.452261, 1.0]]]
[['2, k, 0', [-0.243401, -0.440748, 1.0]], ['2, k, 1', [-0.241164, -0.149074, 1.0]], ['2, k, 2', [-0.238357, 0.134829, 1.0]], ['2, k, 3', [-0.256793, 0.258429, 1.0]], ['2, k, 4', [-0.39192, 0.0196284, 1.0]], ['2, k, 5', [-0.457751, -0.208217, 1.0]], ['2, k, 6', [-0.471514, -0.412074, 1.0]], ['2, k, 7', [-0.473669, -0.447418, 1.0]], ['2, k, 8', [-0.0751493, 0.0448117, 1.0]], ['2, k, 9', [-0.0437193, -0.209021, 1.0]], ['2, k, 10', [-0.0183944, -0.413626, 1.0]], ['2, k, 11', [-0.0217423, -0.451622, 1.0]], ['2, k, 12', [-0.315607, -0.436847, 1.0]], ['2, k, 13', [-0.34586, -0.73853, 1.0]], ['2, k, 14', [-0.311991, -1.08176, 1.0]], ['2, k, 15', [-0.300641, -1.13791, 1.0]], ['2, k, 16', [-0.164194, -0.431986, 1.0]], ['2, k, 17', [-0.0902323, -0.769909, 1.0]], ['2, k, 18', [-0.00467111, -1.09092, 1.0]], ['2, k, 19', [0.0176344, -1.13966, 1.0]], ['2, k, 20', [-0.239058, 0.0654762, 1.0]], ['2, k, 21', [-0.465392, -0.502167, 1.0]], ['2, k, 22', [-0.442072, -0.460861, 1.0]], ['2, k, 23', [-0.0164782, -0.505885, 1.0]], ['2, k, 24', [-0.0447108, -0.453712, 1.0]]]
[['2, k, 0', [-0.241487, -0.44085, 1.0]], ['2, k, 1', [-0.240669, -0.149924, 1.0]], ['2, k, 2', [-0.238321, 0.132528, 1.0]], ['2, k, 3', [-0.256725, 0.257081, 1.0]], ['2, k, 4', [-0.381957, 0.0185828, 1.0]], ['2, k, 5', [-0.456703, -0.208465, 1.0]], ['2, k, 6', [-0.470447, -0.411487, 1.0]], ['2, k, 7', [-0.472191, -0.447936, 1.0]], ['2, k, 8', [-0.0747926, 0.0433349, 1.0]], ['2, k, 9', [-0.0433988, -0.209876, 1.0]], ['2, k, 10', [-0.0182338, -0.414327, 1.0]], ['2, k, 11', [-0.020993, -0.452538, 1.0]], ['2, k, 12', [-0.313631, -0.436984, 1.0]], ['2, k, 13', [-0.346231, -0.738826, 1.0]], ['2, k, 14', [-0.312892, -1.08023, 1.0]], ['2, k, 15', [-0.300796, -1.13498, 1.0]], ['2, k, 16', [-0.1624, -0.432062, 1.0]], ['2, k, 17', [-0.0904629, -0.770585, 1.0]], ['2, k, 18', [-0.00642126, -1.09029, 1.0]], ['2, k, 19', [0.0174905, -1.13979, 1.0]], ['2, k, 20', [-0.238911, 0.063481, 1.0]], ['2, k, 21', [-0.467788, -0.506465, 1.0]], ['2, k, 22', [-0.43437, -0.437654, 1.0]], ['2, k, 23', [-0.0165171, -0.506372, 1.0]], ['2, k, 24', [-0.046193, -0.457565, 1.0]]]
[['2, k, 0', [-0.239806, -0.440953, 1.0]], ['2, k, 1', [-0.240132, -0.150803, 1.0]], ['2, k, 2', [-0.238178, 0.130492, 1.0]], ['2, k, 3', [-0.256293, 0.255825, 1.0]], ['2, k, 4', [-0.378051, 0.0176087, 1.0]], ['2, k, 5', [-0.456, -0.208701, 1.0]], ['2, k, 6', [-0.469866, -0.411391, 1.0]], ['2, k, 7', [-0.471363, -0.449713, 1.0]], ['2, k, 8', [-0.0744504, 0.0414196, 1.0]], ['2, k, 9', [-0.0430936, -0.210752, 1.0]], ['2, k, 10', [-0.0181028, -0.415034, 1.0]], ['2, k, 11', [-0.020407, -0.454028, 1.0]], ['2, k, 12', [-0.311944, -0.437167, 1.0]], ['2, k, 13', [-0.345531, -0.740562, 1.0]], ['2, k, 14', [-0.313437, -1.08004, 1.0]], ['2, k, 15', [-0.300955, -1.13472, 1.0]], ['2, k, 16', [-0.160784, -0.432101, 1.0]], ['2, k, 17', [-0.090103, -0.770383, 1.0]], ['2, k, 18', [-0.00633158, -1.09024, 1.0]], ['2, k, 19', [0.0147373, -1.13202, 1.0]], ['2, k, 20', [-0.238688, 0.0616793, 1.0]], ['2, k, 21', [-0.46966, -0.50815, 1.0]], ['2, k, 22', [-0.437258, -0.450699, 1.0]], ['2, k, 23', [-0.0170054, -0.507676, 1.0]], ['2, k, 24', [-0.0462833, -0.464249, 1.0]]]
[['2, k, 0', [-0.23788, -0.440671, 1.0]], ['2, k, 1', [-0.239434, -0.151503, 1.0]], ['2, k, 2', [-0.23797, 0.129104, 1.0]], ['2, k, 3', [-0.256314, 0.254751, 1.0]], ['2, k, 4', [-0.375754, 0.0166858, 1.0]], ['2, k, 5', [-0.454952, -0.20929, 1.0]], ['2, k, 6', [-0.468909, -0.411663, 1.0]], ['2, k, 7', [-0.470577, -0.449055, 1.0]], ['2, k, 8', [-0.0739453, 0.0395892, 1.0]], ['2, k, 9', [-0.0426308, -0.211475, 1.0]], ['2, k, 10', [-0.017824, -0.415462, 1.0]], ['2, k, 11', [-0.0202686, -0.454124, 1.0]], ['2, k, 12', [-0.309651, -0.436793, 1.0]], ['2, k, 13', [-0.344816, -0.739559, 1.0]], ['2, k, 14', [-0.313881, -1.08112, 1.0]], ['2, k, 15', [-0.301578, -1.13676, 1.0]], ['2, k, 16', [-0.159254, -0.431919, 1.0]], ['2, k, 17', [-0.0885319, -0.768521, 1.0]], ['2, k, 18', [-0.0080716, -1.08846, 1.0]], ['2, k, 19', [0.0152342, -1.13058, 1.0]], ['2, k, 20', [-0.238394, 0.0604351, 1.0]], ['2, k, 21', [-0.467875, -0.5048, 1.0]], ['2, k, 22', [-0.435735, -0.452601, 1.0]], ['2, k, 23', [-0.0161659, -0.508191, 1.0]], ['2, k, 24', [-0.0460811, -0.46003, 1.0]]]
[['2, k, 0', [-0.23552, -0.440744, 1.0]], ['2, k, 1', [-0.23823, -0.152468, 1.0]], ['2, k, 2', [-0.237383, 0.127468, 1.0]], ['2, k, 3', [-0.255786, 0.253937, 1.0]], ['2, k, 4', [-0.378267, 0.0119709, 1.0]], ['2, k, 5', [-0.454414, -0.210841, 1.0]], ['2, k, 6', [-0.466813, -0.413021, 1.0]], ['2, k, 7', [-0.46711, -0.447951, 1.0]], ['2, k, 8', [-0.0735026, 0.03827, 1.0]], ['2, k, 9', [-0.0412792, -0.21188, 1.0]], ['2, k, 10', [-0.0172884, -0.415837, 1.0]], ['2, k, 11', [-0.0192572, -0.454062, 1.0]], ['2, k, 12', [-0.30724, -0.437016, 1.0]], ['2, k, 13', [-0.344295, -0.739338, 1.0]], ['2, k, 14', [-0.314034, -1.0808, 1.0]], ['2, k, 15', [-0.301554, -1.13706, 1.0]], ['2, k, 16', [-0.157026, -0.431858, 1.0]], ['2, k, 17', [-0.0868611, -0.767605, 1.0]], ['2, k, 18', [-0.00833363, -1.08776, 1.0]], ['2, k, 19', [0.0136989, -1.13036, 1.0]], ['2, k, 20', [-0.237695, 0.0589027, 1.0]], ['2, k, 21', [-0.460303, -0.505248, 1.0]], ['2, k, 22', [-0.43056, -0.441652, 1.0]], ['2, k, 23', [-0.0135434, -0.508962, 1.0]], ['2, k, 24', [-0.0450171, -0.458912, 1.0]]]
[['2, k, 0', [-0.232181, -0.440068, 1.0]], ['2, k, 1', [-0.236852, -0.153162, 1.0]], ['2, k, 2', [-0.236796, 0.125624, 1.0]], ['2, k, 3', [-0.25526, 0.253203, 1.0]], ['2, k, 4', [-0.378958, 0.00960259, 1.0]], ['2, k, 5', [-0.453871, -0.211469, 1.0]], ['2, k, 6', [-0.464646, -0.413357, 1.0]], ['2, k, 7', [-0.464218, -0.449852, 1.0]], ['2, k, 8', [-0.0706875, 0.039993, 1.0]], ['2, k, 9', [-0.0393868, -0.210167, 1.0]], ['2, k, 10', [-0.0167139, -0.414076, 1.0]], ['2, k, 11', [-0.0179637, -0.454008, 1.0]], ['2, k, 12', [-0.303405, -0.436666, 1.0]], ['2, k, 13', [-0.343111, -0.740472, 1.0]], ['2, k, 14', [-0.314208, -1.0809, 1.0]], ['2, k, 15', [-0.301698, -1.13742, 1.0]], ['2, k, 16', [-0.154225, -0.430902, 1.0]], ['2, k, 17', [-0.0850301, -0.7662, 1.0]], ['2, k, 18', [-0.00907741, -1.08704, 1.0]], ['2, k, 19', [0.0138146, -1.1292, 1.0]], ['2, k, 20', [-0.236919, 0.0573414, 1.0]], ['2, k, 21', [-0.456833, -0.507571, 1.0]], ['2, k, 22', [-0.423199, -0.440099, 1.0]], ['2, k, 23', [-0.015706, -0.510948, 1.0]], ['2, k, 24', [-0.0437339, -0.457874, 1.0]]]
[['2, k, 0', [-0.229391, -0.440763, 1.0]], ['2, k, 1', [-0.23507, -0.154261, 1.0]], ['2, k, 2', [-0.235993, 0.124514, 1.0]], ['2, k, 3', [-0.254731, 0.251592, 1.0]], ['2, k, 4', [-0.375355, 0.00935739, 1.0]], ['2, k, 5', [-0.452349, -0.212377, 1.0]], ['2, k, 6', [-0.462383, -0.414037, 1.0]], ['2, k, 7', [-0.462272, -0.452046, 1.0]], ['2, k, 8', [-0.0712394, 0.0351002, 1.0]], ['2, k, 9', [-0.0377301, -0.212063, 1.0]], ['2, k, 10', [-0.0152557, -0.415916, 1.0]], ['2, k, 11', [-0.0174792, -0.455113, 1.0]], ['2, k, 12', [-0.300673, -0.437296, 1.0]], ['2, k, 13', [-0.342179, -0.740385, 1.0]], ['2, k, 14', [-0.314356, -1.08089, 1.0]], ['2, k, 15', [-0.301354, -1.13745, 1.0]], ['2, k, 16', [-0.15146, -0.431643, 1.0]], ['2, k, 17', [-0.0825067, -0.768918, 1.0]], ['2, k, 18', [-0.00810505, -1.08742, 1.0]], ['2, k, 19', [0.0109162, -1.13058, 1.0]], ['2, k, 20', [-0.235958, 0.0561756, 1.0]], ['2, k, 21', [-0.453563, -0.511365, 1.0]], ['2, k, 22', [-0.426303, -0.444182, 1.0]], ['2, k, 23', [-0.0152366, -0.511883, 1.0]], ['2, k, 24', [-0.0459602, -0.448992, 1.0]]]
[['2, k, 0', [-0.227674, -0.441503, 1.0]], ['2, k, 1', [-0.233623, -0.155232, 1.0]], ['2, k, 2', [-0.235211, 0.123678, 1.0]], ['2, k, 3', [-0.25447, 0.250701, 1.0]], ['2, k, 4', [-0.376358, 0.00554407, 1.0]], ['2, k, 5', [-0.450516, -0.214202, 1.0]], ['2, k, 6', [-0.459308, -0.41594, 1.0]], ['2, k, 7', [-0.457849, -0.451128, 1.0]], ['2, k, 8', [-0.0713108, 0.0328431, 1.0]], ['2, k, 9', [-0.035895, -0.213086, 1.0]], ['2, k, 10', [-0.0139898, -0.416848, 1.0]], ['2, k, 11', [-0.0150142, -0.44853, 1.0]], ['2, k, 12', [-0.29904, -0.438012, 1.0]], ['2, k, 13', [-0.340599, -0.740303, 1.0]], ['2, k, 14', [-0.314669, -1.08065, 1.0]], ['2, k, 15', [-0.301018, -1.13728, 1.0]], ['2, k, 16', [-0.149729, -0.432389, 1.0]], ['2, k, 17', [-0.0805988, -0.770432, 1.0]], ['2, k, 18', [-0.00801204, -1.08737, 1.0]], ['2, k, 19', [0.0103102, -1.13066, 1.0]], ['2, k, 20', [-0.235059, 0.0552438, 1.0]], ['2, k, 21', [-0.450757, -0.507787, 1.0]], ['2, k, 22', [-0.417328, -0.440008, 1.0]], ['2, k, 23', [-0.0112928, -0.509672, 1.0]], ['2, k, 24', [-0.046093, -0.44687, 1.0]]]
[['2, k, 0', [-0.22647, -0.441704, 1.0]], ['2, k, 1', [-0.232392, -0.155842, 1.0]], ['2, k, 2', [-0.234153, 0.122811, 1.0]], ['2, k, 3', [-0.254064, 0.249652, 1.0]], ['2, k, 4', [-0.37654, 0.00419564, 1.0]], ['2, k, 5', [-0.447362, -0.215661, 1.0]], ['2, k, 6', [-0.45541, -0.416886, 1.0]], ['2, k, 7', [-0.454165, -0.454604, 1.0]], ['2, k, 8', [-0.0710497, 0.0309241, 1.0]], ['2, k, 9', [-0.0346249, -0.213919, 1.0]], ['2, k, 10', [-0.0128442, -0.417559, 1.0]], ['2, k, 11', [-0.0138625, -0.450723, 1.0]], ['2, k, 12', [-0.297898, -0.4382, 1.0]], ['2, k, 13', [-0.339724, -0.740146, 1.0]], ['2, k, 14', [-0.312498, -1.07512, 1.0]], ['2, k, 15', [-0.300922, -1.13735, 1.0]], ['2, k, 16', [-0.148528, -0.432596, 1.0]], ['2, k, 17', [-0.0780516, -0.767655, 1.0]], ['2, k, 18', [-0.0102249, -1.08437, 1.0]], ['2, k, 19', [0.0108269, -1.12909, 1.0]], ['2, k, 20', [-0.233969, 0.0543755, 1.0]], ['2, k, 21', [-0.443752, -0.517736, 1.0]], ['2, k, 22', [-0.41603, -0.445699, 1.0]], ['2, k, 23', [-0.0122689, -0.512251, 1.0]], ['2, k, 24', [-0.0464773, -0.436808, 1.0]]]
[['2, k, 0', [-0.224306, -0.441938, 1.0]], ['2, k, 1', [-0.230774, -0.156459, 1.0]], ['2, k, 2', [-0.233378, 0.122246, 1.0]], ['2, k, 3', [-0.253675, 0.24899, 1.0]], ['2, k, 4', [-0.376499, 0.00295024, 1.0]], ['2, k, 5', [-0.4389, -0.219651, 1.0]], ['2, k, 6', [-0.453591, -0.419804, 1.0]], ['2, k, 7', [-0.451093, -0.453283, 1.0]], ['2, k, 8', [-0.0705647, 0.0297928, 1.0]], ['2, k, 9', [-0.0310629, -0.214253, 1.0]], ['2, k, 10', [-0.0107299, -0.417762, 1.0]], ['2, k, 11', [-0.0129311, -0.45062, 1.0]], ['2, k, 12', [-0.29578, -0.438496, 1.0]], ['2, k, 13', [-0.337851, -0.739898, 1.0]], ['2, k, 14', [-0.313079, -1.07591, 1.0]], ['2, k, 15', [-0.300799, -1.13773, 1.0]], ['2, k, 16', [-0.146398, -0.432762, 1.0]], ['2, k, 17', [-0.076216, -0.767906, 1.0]], ['2, k, 18', [-0.0102638, -1.0842, 1.0]], ['2, k, 19', [0.0168321, -1.14156, 1.0]], ['2, k, 20', [-0.233046, 0.0537544, 1.0]], ['2, k, 21', [-0.450809, -0.517716, 1.0]], ['2, k, 22', [-0.417198, -0.465847, 1.0]], ['2, k, 23', [-0.0112203, -0.513578, 1.0]], ['2, k, 24', [-0.0455862, -0.446441, 1.0]]]
[['2, k, 0', [-0.221138, -0.441976, 1.0]], ['2, k, 1', [-0.228526, -0.156978, 1.0]], ['2, k, 2', [-0.232201, 0.121628, 1.0]], ['2, k, 3', [-0.252695, 0.248234, 1.0]], ['2, k, 4', [-0.376408, 0.00214661, 1.0]], ['2, k, 5', [-0.438098, -0.219953, 1.0]], ['2, k, 6', [-0.449745, -0.420207, 1.0]], ['2, k, 7', [-0.446608, -0.453112, 1.0]], ['2, k, 8', [-0.069985, 0.0290481, 1.0]], ['2, k, 9', [-0.0268607, -0.214248, 1.0]], ['2, k, 10', [-0.00903047, -0.417764, 1.0]], ['2, k, 11', [-0.0101343, -0.450534, 1.0]], ['2, k, 12', [-0.292673, -0.438597, 1.0]], ['2, k, 13', [-0.33587, -0.739275, 1.0]], ['2, k, 14', [-0.313011, -1.07591, 1.0]], ['2, k, 15', [-0.300851, -1.13826, 1.0]], ['2, k, 16', [-0.143246, -0.432742, 1.0]], ['2, k, 17', [-0.0733892, -0.76176, 1.0]], ['2, k, 18', [-0.0107928, -1.07808, 1.0]], ['2, k, 19', [0.0162446, -1.12284, 1.0]], ['2, k, 20', [-0.231649, 0.0531043, 1.0]], ['2, k, 21', [-0.436749, -0.514704, 1.0]], ['2, k, 22', [-0.408154, -0.44003, 1.0]], ['2, k, 23', [-0.00938234, -0.512479, 1.0]], ['2, k, 24', [-0.0440301, -0.442019, 1.0]]]
[['2, k, 0', [-0.216927, -0.441915, 1.0]], ['2, k, 1', [-0.226102, -0.157556, 1.0]], ['2, k, 2', [-0.231163, 0.120781, 1.0]], ['2, k, 3', [-0.252016, 0.247311, 1.0]], ['2, k, 4', [-0.375916, 0.000400759, 1.0]], ['2, k, 5', [-0.434999, -0.222084, 1.0]], ['2, k, 6', [-0.445753, -0.422174, 1.0]], ['2, k, 7', [-0.441404, -0.453624, 1.0]], ['2, k, 8', [-0.0680701, 0.0293774, 1.0]], ['2, k, 9', [-0.0244334, -0.214137, 1.0]], ['2, k, 10', [-0.0063704, -0.417432, 1.0]], ['2, k, 11', [-0.00813597, -0.450454, 1.0]], ['2, k, 12', [-0.288714, -0.439133, 1.0]], ['2, k, 13', [-0.332853, -0.739337, 1.0]], ['2, k, 14', [-0.312412, -1.07524, 1.0]], ['2, k, 15', [-0.301203, -1.13859, 1.0]], ['2, k, 16', [-0.138839, -0.432054, 1.0]], ['2, k, 17', [-0.0716235, -0.756655, 1.0]], ['2, k, 18', [-0.0122014, -1.0761, 1.0]], ['2, k, 19', [0.0141848, -1.12085, 1.0]], ['2, k, 20', [-0.230331, 0.0522858, 1.0]], ['2, k, 21', [-0.42872, -0.523372, 1.0]], ['2, k, 22', [-0.404019, -0.442657, 1.0]], ['2, k, 23', [-0.00663268, -0.513388, 1.0]], ['2, k, 24', [-0.0432143, -0.449923, 1.0]]]
[['2, k, 0', [-0.214257, -0.442281, 1.0]], ['2, k, 1', [-0.223761, -0.158266, 1.0]], ['2, k, 2', [-0.229588, 0.119846, 1.0]], ['2, k, 3', [-0.250647, 0.24642, 1.0]], ['2, k, 4', [-0.374198, -0.00127237, 1.0]], ['2, k, 5', [-0.425763, -0.224535, 1.0]], ['2, k, 6', [-0.44176, -0.424022, 1.0]], ['2, k, 7', [-0.439098, -0.457687, 1.0]], ['2, k, 8', [-0.0670769, 0.0280746, 1.0]], ['2, k, 9', [-0.0195164, -0.214962, 1.0]], ['2, k, 10', [-0.00483034, -0.417964, 1.0]], ['2, k, 11', [-0.00557567, -0.450713, 1.0]], ['2, k, 12', [-0.286244, -0.439644, 1.0]], ['2, k, 13', [-0.330587, -0.738261, 1.0]], ['2, k, 14', [-0.312142, -1.07529, 1.0]], ['2, k, 15', [-0.304048, -1.14372, 1.0]], ['2, k, 16', [-0.135977, -0.432278, 1.0]], ['2, k, 17', [-0.0698385, -0.754997, 1.0]], ['2, k, 18', [-0.0118192, -1.07472, 1.0]], ['2, k, 19', [0.0137639, -1.12001, 1.0]], ['2, k, 20', [-0.22854, 0.0513547, 1.0]], ['2, k, 21', [-0.432296, -0.515078, 1.0]], ['2, k, 22', [-0.401348, -0.442077, 1.0]], ['2, k, 23', [-0.00204707, -0.514705, 1.0]], ['2, k, 24', [-0.0422759, -0.445544, 1.0]]]
