[[0, 507.18, 286.91, 0.525555, 1.0], [1, 508.575, 322.066, 0.868666, 1.0], [2, 476.37, 320.681, 0.874603, 1.0], [3, 463.117, 367.601, 0.91398, 1.0], [4, 458.695, 414.645, 0.845911, 1.0], [5, 533.664, 322.088, 0.899027, 1.0], [6, 548.31, 369.104, 0.922354, 1.0], [7, 558.626, 416.157, 0.947257, 1.0], [8, 507.192, 404.38, 0.784104, 1.0], [9, 488.052, 404.354, 0.799842, 1.0], [10, 488.078, 473.384, 0.880592, 1.0], [11, 489.517, 536.575, 0.911443, 1.0], [12, 523.341, 405.794, 0.785573, 1.0], [13, 521.798, 474.88, 0.89876, 1.0], [14, 511.634, 536.573, 0.81846, 1.0], [15, 499.857, 281, 0.489863, 1.0], [16, 511.561, 281.024, 0.498263, 1.0], [17, 491.013, 285.417, 0.483335, 1.0], [18, 521.852, 286.809, 0.487709, 1.0], [19, 511.558, 536.604, 0.213349, 1.0], [20, 517.463, 536.608, 0.218569, 1.0], [21, 511.566, 536.582, 0.484684, 1.0], [22, 488.121, 536.592, 0.266985, 1.0], [23, 488.047, 536.6, 0.289316, 1.0], [24, 491.016, 536.587, 0.610972, 1.0]]
[[0, 507.174, 286.921, 0.536399, 1.0], [1, 508.588, 322.062, 0.873048, 1.0], [2, 476.382, 320.671, 0.873464, 1.0], [3, 463.14, 366.205, 0.919998, 1.0], [4, 458.687, 414.652, 0.845697, 1.0], [5, 535.011, 322.079, 0.896959, 1.0], [6, 548.308, 369.076, 0.921422, 1.0], [7, 558.624, 416.131, 0.951648, 1.0], [8, 507.191, 404.37, 0.790411, 1.0], [9, 488.059, 404.335, 0.805863, 1.0], [10, 488.082, 473.387, 0.882574, 1.0], [11, 489.524, 536.573, 0.911916, 1.0], [12, 523.33, 405.787, 0.79683, 1.0], [13, 521.814, 474.862, 0.902899, 1.0], [14, 511.637, 536.571, 0.83915, 1.0], [15, 499.853, 281.019, 0.499271, 1.0], [16, 511.557, 282.452, 0.509706, 1.0], [17, 491.018, 286.802, 0.491165, 1.0], [18, 521.854, 286.816, 0.510579, 1.0], [19, 511.562, 536.602, 0.228668, 1.0], [20, 518.907, 536.607, 0.23131, 1.0], [21, 511.57, 536.581, 0.512203, 1.0], [22, 488.132, 536.591, 0.273167, 1.0], [23, 488.043, 536.599, 0.298143, 1.0], [24, 491.022, 536.586, 0.628061, 1.0]]
[[0, 507.185, 286.916, 0.551787, 1.0], [1, 508.592, 322.061, 0.874217, 1.0], [2, 476.383, 320.668, 0.87221, 1.0], [3, 463.146, 366.203, 0.920184, 1.0], [4, 457.268, 414.64, 0.842077, 1.0], [5, 535.014, 322.078, 0.896834, 1.0], [6, 548.314, 369.073, 0.919326, 1.0], [7, 558.627, 416.128, 0.952925, 1.0], [8, 507.189, 404.368, 0.789899, 1.0], [9, 488.056, 404.334, 0.806493, 1.0], [10, 488.082, 473.41, 0.884781, 1.0], [11, 489.528, 536.573, 0.909886, 1.0], [12, 523.331, 404.415, 0.797088, 1.0], [13, 521.804, 474.888, 0.899443, 1.0], [14, 511.638, 536.571, 0.833375, 1.0], [15, 499.861, 281.013, 0.513839, 1.0], [16, 511.565, 282.447, 0.524063, 1.0], [17, 491.028, 285.437, 0.498284, 1.0], [18, 521.859, 286.815, 0.518644, 1.0], [19, 511.56, 536.603, 0.224403, 1.0], [20, 518.907, 536.607, 0.227862, 1.0], [21, 511.572, 536.581, 0.503001, 1.0], [22, 488.129, 536.591, 0.274487, 1.0], [23, 488.04, 536.599, 0.298641, 1.0], [24, 491.025, 536.586, 0.62554, 1.0]]
[[0, 507.185, 286.919, 0.543688, 1.0], [1, 508.592, 322.062, 0.874165, 1.0], [2, 476.385, 320.671, 0.871758, 1.0], [3, 463.146, 366.206, 0.920313, 1.0], [4, 458.686, 414.643, 0.845471, 1.0], [5, 535.014, 322.078, 0.89661, 1.0], [6, 548.31, 369.073, 0.920061, 1.0], [7, 558.625, 416.131, 0.952893, 1.0], [8, 507.188, 404.365, 0.788649, 1.0], [9, 488.057, 404.33, 0.804863, 1.0], [10, 488.083, 473.394, 0.883631, 1.0], [11, 489.53, 536.573, 0.911494, 1.0], [12, 523.331, 404.411, 0.796599, 1.0], [13, 521.803, 474.892, 0.90008, 1.0], [14, 511.641, 536.571, 0.834399, 1.0], [15, 499.862, 281.016, 0.505493, 1.0], [16, 511.565, 282.451, 0.516267, 1.0], [17, 491.027, 285.436, 0.493302, 1.0], [18, 521.86, 286.817, 0.512838, 1.0], [19, 511.562, 536.603, 0.222819, 1.0], [20, 517.473, 536.608, 0.225569, 1.0], [21, 511.574, 536.581, 0.504652, 1.0], [22, 488.131, 536.591, 0.274027, 1.0], [23, 488.045, 536.599, 0.297858, 1.0], [24, 491.028, 536.586, 0.626312, 1.0]]
[[0, 507.186, 286.922, 0.551761, 1.0], [1, 508.592, 322.064, 0.874744, 1.0], [2, 476.388, 320.676, 0.871528, 1.0], [3, 463.147, 367.595, 0.922114, 1.0], [4, 458.701, 414.654, 0.847551, 1.0], [5, 535.014, 322.078, 0.896874, 1.0], [6, 548.311, 369.073, 0.919665, 1.0], [7, 558.625, 416.129, 0.953349, 1.0], [8, 507.191, 404.368, 0.79014, 1.0], [9, 488.059, 404.334, 0.805372, 1.0], [10, 488.082, 473.389, 0.881025, 1.0], [11, 489.529, 536.573, 0.912208, 1.0], [12, 523.332, 404.414, 0.796812, 1.0], [13, 521.805, 474.877, 0.900836, 1.0], [14, 511.641, 536.571, 0.836989, 1.0], [15, 499.864, 281.022, 0.513951, 1.0], [16, 511.565, 282.456, 0.525244, 1.0], [17, 491.031, 286.804, 0.500411, 1.0], [18, 521.859, 286.819, 0.518473, 1.0], [19, 511.558, 536.603, 0.225376, 1.0], [20, 517.472, 536.608, 0.22749, 1.0], [21, 511.573, 536.581, 0.506541, 1.0], [22, 488.131, 536.591, 0.273722, 1.0], [23, 488.044, 536.599, 0.297489, 1.0], [24, 491.026, 536.586, 0.627237, 1.0]]
[[0, 507.181, 286.92, 0.543053, 1.0], [1, 508.593, 322.063, 0.874613, 1.0], [2, 476.388, 320.673, 0.8712, 1.0], [3, 463.148, 367.594, 0.921853, 1.0], [4, 458.703, 414.655, 0.848136, 1.0], [5, 535.014, 322.077, 0.896718, 1.0], [6, 548.311, 369.072, 0.919432, 1.0], [7, 558.624, 416.128, 0.953206, 1.0], [8, 507.191, 404.364, 0.789596, 1.0], [9, 488.06, 404.33, 0.804081, 1.0], [10, 488.084, 473.38, 0.879521, 1.0], [11, 489.525, 536.573, 0.912875, 1.0], [12, 523.332, 404.41, 0.796792, 1.0], [13, 521.808, 474.876, 0.901414, 1.0], [14, 511.64, 536.571, 0.834677, 1.0], [15, 499.86, 281.017, 0.504609, 1.0], [16, 511.562, 282.452, 0.515708, 1.0], [17, 491.027, 285.436, 0.490914, 1.0], [18, 521.856, 286.817, 0.512249, 1.0], [19, 511.555, 536.604, 0.22222, 1.0], [20, 517.471, 536.608, 0.22544, 1.0], [21, 511.572, 536.581, 0.503433, 1.0], [22, 488.123, 536.591, 0.272507, 1.0], [23, 488.043, 536.599, 0.294562, 1.0], [24, 491.024, 536.586, 0.623698, 1.0]]
[[0, 507.183, 286.915, 0.537769, 1.0], [1, 508.596, 322.062, 0.875187, 1.0], [2, 476.39, 320.672, 0.870109, 1.0], [3, 463.146, 367.593, 0.921391, 1.0], [4, 458.701, 414.654, 0.848325, 1.0], [5, 535.017, 322.078, 0.896639, 1.0], [6, 548.31, 369.076, 0.920852, 1.0], [7, 558.625, 416.13, 0.953912, 1.0], [8, 507.194, 404.361, 0.790124, 1.0], [9, 488.062, 404.328, 0.802871, 1.0], [10, 488.081, 473.381, 0.879578, 1.0], [11, 489.523, 536.573, 0.914826, 1.0], [12, 523.334, 404.407, 0.797541, 1.0], [13, 521.817, 474.864, 0.905343, 1.0], [14, 511.639, 536.572, 0.828521, 1.0], [15, 499.863, 281.008, 0.497616, 1.0], [16, 511.563, 281.033, 0.509719, 1.0], [17, 491.029, 285.427, 0.483805, 1.0], [18, 521.859, 286.815, 0.510704, 1.0], [19, 511.563, 536.604, 0.214813, 1.0], [20, 518.91, 536.608, 0.220833, 1.0], [21, 511.569, 536.582, 0.498459, 1.0], [22, 488.109, 536.592, 0.267796, 1.0], [23, 488.038, 536.6, 0.286926, 1.0], [24, 491.025, 536.587, 0.621511, 1.0]]
[[0, 507.184, 286.915, 0.535095, 1.0], [1, 508.596, 322.064, 0.875866, 1.0], [2, 476.39, 320.673, 0.870226, 1.0], [3, 463.147, 367.593, 0.921526, 1.0], [4, 458.7, 414.655, 0.848407, 1.0], [5, 535.016, 322.079, 0.897129, 1.0], [6, 548.308, 369.078, 0.921624, 1.0], [7, 558.625, 416.13, 0.954057, 1.0], [8, 507.191, 404.364, 0.789256, 1.0], [9, 488.059, 404.33, 0.803701, 1.0], [10, 488.082, 473.38, 0.878266, 1.0], [11, 489.522, 536.573, 0.917513, 1.0], [12, 523.333, 404.409, 0.797074, 1.0], [13, 521.821, 474.869, 0.906193, 1.0], [14, 511.646, 536.571, 0.826382, 1.0], [15, 499.864, 281.007, 0.494093, 1.0], [16, 511.564, 281.033, 0.506981, 1.0], [17, 491.031, 285.427, 0.48105, 1.0], [18, 521.86, 286.816, 0.509788, 1.0], [19, 511.567, 536.603, 0.218532, 1.0], [20, 518.918, 536.607, 0.223406, 1.0], [21, 511.575, 536.581, 0.499908, 1.0], [22, 488.114, 536.591, 0.270494, 1.0], [23, 488.04, 536.599, 0.29029, 1.0], [24, 491.024, 536.586, 0.628865, 1.0]]
[[0, 507.183, 286.915, 0.525191, 1.0], [1, 508.598, 322.064, 0.87621, 1.0], [2, 476.392, 320.673, 0.869805, 1.0], [3, 463.148, 367.591, 0.921383, 1.0], [4, 458.694, 414.654, 0.847624, 1.0], [5, 535.017, 322.078, 0.89688, 1.0], [6, 548.308, 369.076, 0.921206, 1.0], [7, 558.624, 416.131, 0.954179, 1.0], [8, 507.193, 404.365, 0.789678, 1.0], [9, 488.061, 404.331, 0.803895, 1.0], [10, 488.083, 473.385, 0.880067, 1.0], [11, 489.524, 536.573, 0.91542, 1.0], [12, 523.334, 404.411, 0.796684, 1.0], [13, 521.815, 474.875, 0.902671, 1.0], [14, 511.642, 536.571, 0.829368, 1.0], [15, 499.864, 281.005, 0.483996, 1.0], [16, 511.563, 281.033, 0.497214, 1.0], [17, 491.03, 285.423, 0.474347, 1.0], [18, 521.858, 286.815, 0.50464, 1.0], [19, 511.562, 536.603, 0.218512, 1.0], [20, 518.909, 536.608, 0.222932, 1.0], [21, 511.572, 536.581, 0.501449, 1.0], [22, 488.115, 536.592, 0.270347, 1.0], [23, 488.042, 536.599, 0.289996, 1.0], [24, 491.025, 536.586, 0.624396, 1.0]]
[[0, 507.179, 286.916, 0.523479, 1.0], [1, 508.595, 322.064, 0.875582, 1.0], [2, 476.39, 320.674, 0.870572, 1.0], [3, 463.148, 367.592, 0.921882, 1.0], [4, 458.693, 414.65, 0.846594, 1.0], [5, 535.016, 322.08, 0.896933, 1.0], [6, 548.31, 369.08, 0.921497, 1.0], [7, 558.624, 416.131, 0.954546, 1.0], [8, 507.194, 404.362, 0.790284, 1.0], [9, 488.062, 404.329, 0.80354, 1.0], [10, 488.083, 473.369, 0.876833, 1.0], [11, 489.523, 536.574, 0.917718, 1.0], [12, 523.334, 404.408, 0.797474, 1.0], [13, 521.821, 474.866, 0.906165, 1.0], [14, 511.641, 536.572, 0.824043, 1.0], [15, 499.86, 281.008, 0.482835, 1.0], [16, 511.562, 282.447, 0.495759, 1.0], [17, 491.026, 285.426, 0.474101, 1.0], [18, 521.855, 286.815, 0.503451, 1.0], [19, 511.568, 536.604, 0.214509, 1.0], [20, 518.919, 536.607, 0.221086, 1.0], [21, 511.569, 536.582, 0.496546, 1.0], [22, 488.112, 536.593, 0.267127, 1.0], [23, 488.043, 536.6, 0.285483, 1.0], [24, 491.023, 536.587, 0.621841, 1.0]]
[[0, 507.182, 286.921, 0.533781, 1.0], [1, 508.594, 322.065, 0.875267, 1.0], [2, 476.389, 320.674, 0.870695, 1.0], [3, 463.147, 367.594, 0.922543, 1.0], [4, 458.692, 414.651, 0.846686, 1.0], [5, 535.014, 322.079, 0.89722, 1.0], [6, 548.312, 369.08, 0.920995, 1.0], [7, 558.623, 416.132, 0.953661, 1.0], [8, 508.574, 404.362, 0.790104, 1.0], [9, 488.063, 404.329, 0.803242, 1.0], [10, 488.084, 473.376, 0.878171, 1.0], [11, 489.524, 536.574, 0.913304, 1.0], [12, 523.336, 404.408, 0.79654, 1.0], [13, 521.817, 474.867, 0.903396, 1.0], [14, 511.642, 536.572, 0.820658, 1.0], [15, 499.863, 281.017, 0.493034, 1.0], [16, 511.563, 282.455, 0.50623, 1.0], [17, 491.03, 285.434, 0.482389, 1.0], [18, 521.858, 286.819, 0.510128, 1.0], [19, 511.567, 536.604, 0.210905, 1.0], [20, 518.912, 536.608, 0.21739, 1.0], [21, 511.572, 536.582, 0.490727, 1.0], [22, 488.111, 536.592, 0.266344, 1.0], [23, 488.043, 536.6, 0.284258, 1.0], [24, 491.024, 536.587, 0.616353, 1.0]]
[[0, 507.183, 286.917, 0.530233, 1.0], [1, 508.594, 322.064, 0.87516, 1.0], [2, 476.389, 320.675, 0.870503, 1.0], [3, 463.148, 367.594, 0.922112, 1.0], [4, 458.69, 414.652, 0.846769, 1.0], [5, 535.014, 322.079, 0.897107, 1.0], [6, 548.311, 369.079, 0.920679, 1.0], [7, 558.623, 416.13, 0.953427, 1.0], [8, 507.194, 404.368, 0.790107, 1.0], [9, 488.061, 404.334, 0.803997, 1.0], [10, 488.082, 473.381, 0.878256, 1.0], [11, 489.525, 536.575, 0.911942, 1.0], [12, 523.334, 404.413, 0.796349, 1.0], [13, 521.815, 474.872, 0.901663, 1.0], [14, 511.64, 536.572, 0.821973, 1.0], [15, 499.863, 281.01, 0.489424, 1.0], [16, 511.564, 282.449, 0.502086, 1.0], [17, 491.029, 285.428, 0.479417, 1.0], [18, 521.857, 286.817, 0.505164, 1.0], [19, 511.565, 536.604, 0.20997, 1.0], [20, 518.91, 536.608, 0.217122, 1.0], [21, 511.568, 536.582, 0.490761, 1.0], [22, 488.111, 536.593, 0.261856, 1.0], [23, 488.048, 536.601, 0.279813, 1.0], [24, 491.022, 536.587, 0.609975, 1.0]]
