[['2, k, 0', [-0.311989, -0.391162, 1.0]], ['2, k, 1', [-0.313541, -0.0847718, 1.0]], ['2, k, 2', [-0.31288, 0.214148, 1.0]], ['2, k, 3', [-0.331214, 0.361477, 1.0]], ['2, k, 4', [-0.496664, 0.109286, 1.0]], ['2, k, 5', [-0.563451, -0.16095, 1.0]], ['2, k, 6', [-0.595636, -0.397088, 1.0]], ['2, k, 7', [-0.588623, -0.462464, 1.0]], ['2, k, 8', [-0.138871, 0.136494, 1.0]], ['2, k, 9', [-0.0459216, -0.124773, 1.0]], ['2, k, 10', [0.012149, -0.356948, 1.0]], ['2, k, 11', [0.0122484, -0.418316, 1.0]], ['2, k, 12', [-0.388795, -0.391252, 1.0]], ['2, k, 13', [-0.408131, -0.726672, 1.0]], ['2, k, 14', [-0.406868, -1.09224, 1.0]], ['2, k, 15', [-0.444526, -1.16659, 1.0]], ['2, k, 16', [-0.225535, -0.379012, 1.0]], ['2, k, 17', [-0.183896, -0.749022, 1.0]], ['2, k, 18', [-0.17191, -1.08143, 1.0]], ['2, k, 19', [-0.118036, -1.15123, 1.0]], ['2, k, 20', [-0.313424, 0.140524, 1.0]], ['2, k, 21', [-0.586362, -0.527564, 1.0]], ['2, k, 22', [-0.528506, -0.482, 1.0]], ['2, k, 23', [0.0241012, -0.47691, 1.0]], ['2, k, 24', [-0.0411611, -0.447498, 1.0]]]
[['2, k, 0', [-0.310499, -0.390118, 1.0]], ['2, k, 1', [-0.313106, -0.0824259, 1.0]], ['2, k, 2', [-0.314328, 0.21865, 1.0]], ['2, k, 3', [-0.339389, 0.367691, 1.0]], ['2, k, 4', [-0.499028, 0.109828, 1.0]], ['2, k, 5', [-0.567055, -0.160601, 1.0]], ['2, k, 6', [-0.600232, -0.397302, 1.0]], ['2, k, 7', [-0.592408, -0.457119, 1.0]], ['2, k, 8', [-0.142125, 0.136513, 1.0]], ['2, k, 9', [-0.0460912, -0.124226, 1.0]], ['2, k, 10', [0.0146998, -0.356386, 1.0]], ['2, k, 11', [0.0137718, -0.417203, 1.0]], ['2, k, 12', [-0.38727, -0.387086, 1.0]], ['2, k, 13', [-0.408502, -0.726452, 1.0]], ['2, k, 14', [-0.408549, -1.08876, 1.0]], ['2, k, 15', [-0.441232, -1.1655, 1.0]], ['2, k, 16', [-0.22394, -0.380883, 1.0]], ['2, k, 17', [-0.185321, -0.736302, 1.0]], ['2, k, 18', [-0.169474, -1.08041, 1.0]], ['2, k, 19', [-0.120011, -1.1537, 1.0]], ['2, k, 20', [-0.314331, 0.144455, 1.0]], ['2, k, 21', [-0.59422, -0.519045, 1.0]], ['2, k, 22', [-0.531966, -0.478828, 1.0]], ['2, k, 23', [0.0178639, -0.476572, 1.0]], ['2, k, 24', [-0.0388495, -0.436953, 1.0]]]
[['2, k, 0', [-0.310443, -0.389553, 1.0]], ['2, k, 1', [-0.313352, -0.0817759, 1.0]], ['2, k, 2', [-0.314841, 0.219377, 1.0]], ['2, k, 3', [-0.340194, 0.369177, 1.0]], ['2, k, 4', [-0.4991, 0.111832, 1.0]], ['2, k, 5', [-0.56648, -0.158042, 1.0]], ['2, k, 6', [-0.601163, -0.395037, 1.0]], ['2, k, 7', [-0.592887, -0.454076, 1.0]], ['2, k, 8', [-0.142526, 0.136658, 1.0]], ['2, k, 9', [-0.0463925, -0.122712, 1.0]], ['2, k, 10', [0.0151924, -0.356195, 1.0]], ['2, k, 11', [0.0135549, -0.415927, 1.0]], ['2, k, 12', [-0.387289, -0.386367, 1.0]], ['2, k, 13', [-0.408498, -0.726458, 1.0]], ['2, k, 14', [-0.408476, -1.0886, 1.0]], ['2, k, 15', [-0.443606, -1.16486, 1.0]], ['2, k, 16', [-0.223849, -0.380495, 1.0]], ['2, k, 17', [-0.185282, -0.733396, 1.0]], ['2, k, 18', [-0.168927, -1.08166, 1.0]], ['2, k, 19', [-0.11734, -1.15215, 1.0]], ['2, k, 20', [-0.314782, 0.14517, 1.0]], ['2, k, 21', [-0.58955, -0.517534, 1.0]], ['2, k, 22', [-0.531407, -0.476214, 1.0]], ['2, k, 23', [0.0136552, -0.4794, 1.0]], ['2, k, 24', [-0.0410067, -0.44361, 1.0]]]
[['2, k, 0', [-0.310606, -0.388458, 1.0]], ['2, k, 1', [-0.313618, -0.0807299, 1.0]], ['2, k, 2', [-0.315193, 0.220653, 1.0]], ['2, k, 3', [-0.340948, 0.370826, 1.0]], ['2, k, 4', [-0.498945, 0.114184, 1.0]], ['2, k, 5', [-0.565132, -0.155833, 1.0]], ['2, k, 6', [-0.602044, -0.3926, 1.0]], ['2, k, 7', [-0.589651, -0.450669, 1.0]], ['2, k, 8', [-0.143131, 0.137369, 1.0]], ['2, k, 9', [-0.0471441, -0.119549, 1.0]], ['2, k, 10', [0.0163668, -0.354301, 1.0]], ['2, k, 11', [0.0140636, -0.412693, 1.0]], ['2, k, 12', [-0.387612, -0.385321, 1.0]], ['2, k, 13', [-0.408452, -0.726405, 1.0]], ['2, k, 14', [-0.408702, -1.08858, 1.0]], ['2, k, 15', [-0.443637, -1.16504, 1.0]], ['2, k, 16', [-0.22387, -0.379415, 1.0]], ['2, k, 17', [-0.185492, -0.731592, 1.0]], ['2, k, 18', [-0.168898, -1.08196, 1.0]], ['2, k, 19', [-0.11539, -1.14931, 1.0]], ['2, k, 20', [-0.315121, 0.146384, 1.0]], ['2, k, 21', [-0.5845, -0.51183, 1.0]], ['2, k, 22', [-0.528826, -0.47183, 1.0]], ['2, k, 23', [0.0134749, -0.473475, 1.0]], ['2, k, 24', [-0.0468396, -0.440936, 1.0]]]
[['2, k, 0', [-0.310847, -0.387182, 1.0]], ['2, k, 1', [-0.314007, -0.0793745, 1.0]], ['2, k, 2', [-0.315725, 0.222281, 1.0]], ['2, k, 3', [-0.341792, 0.372859, 1.0]], ['2, k, 4', [-0.498708, 0.116692, 1.0]], ['2, k, 5', [-0.56405, -0.151157, 1.0]], ['2, k, 6', [-0.602931, -0.387234, 1.0]], ['2, k, 7', [-0.587395, -0.4443, 1.0]], ['2, k, 8', [-0.14368, 0.138327, 1.0]], ['2, k, 9', [-0.048157, -0.115836, 1.0]], ['2, k, 10', [0.0181652, -0.34885, 1.0]], ['2, k, 11', [0.0138585, -0.408818, 1.0]], ['2, k, 12', [-0.388016, -0.384185, 1.0]], ['2, k, 13', [-0.40826, -0.724997, 1.0]], ['2, k, 14', [-0.408687, -1.08702, 1.0]], ['2, k, 15', [-0.444942, -1.16584, 1.0]], ['2, k, 16', [-0.223951, -0.378059, 1.0]], ['2, k, 17', [-0.185478, -0.730298, 1.0]], ['2, k, 18', [-0.168734, -1.08183, 1.0]], ['2, k, 19', [-0.114885, -1.14908, 1.0]], ['2, k, 20', [-0.315625, 0.147948, 1.0]], ['2, k, 21', [-0.582262, -0.503496, 1.0]], ['2, k, 22', [-0.525044, -0.467051, 1.0]], ['2, k, 23', [0.0133007, -0.468188, 1.0]], ['2, k, 24', [-0.0449439, -0.439439, 1.0]]]
[['2, k, 0', [-0.311219, -0.386145, 1.0]], ['2, k, 1', [-0.314856, -0.0777701, 1.0]], ['2, k, 2', [-0.317213, 0.224498, 1.0]], ['2, k, 3', [-0.342212, 0.375149, 1.0]], ['2, k, 4', [-0.49847, 0.119182, 1.0]], ['2, k, 5', [-0.56454, -0.146579, 1.0]], ['2, k, 6', [-0.600322, -0.381187, 1.0]], ['2, k, 7', [-0.585639, -0.437826, 1.0]], ['2, k, 8', [-0.144163, 0.139098, 1.0]], ['2, k, 9', [-0.0473232, -0.112494, 1.0]], ['2, k, 10', [0.0210062, -0.345303, 1.0]], ['2, k, 11', [0.0170314, -0.402418, 1.0]], ['2, k, 12', [-0.388678, -0.382955, 1.0]], ['2, k, 13', [-0.408169, -0.724729, 1.0]], ['2, k, 14', [-0.408644, -1.08703, 1.0]], ['2, k, 15', [-0.445664, -1.16535, 1.0]], ['2, k, 16', [-0.224117, -0.377208, 1.0]], ['2, k, 17', [-0.185392, -0.729864, 1.0]], ['2, k, 18', [-0.1673, -1.08401, 1.0]], ['2, k, 19', [-0.113978, -1.15049, 1.0]], ['2, k, 20', [-0.316955, 0.150032, 1.0]], ['2, k, 21', [-0.576249, -0.494442, 1.0]], ['2, k, 22', [-0.518449, -0.458553, 1.0]], ['2, k, 23', [0.0167223, -0.460407, 1.0]], ['2, k, 24', [-0.0447461, -0.429463, 1.0]]]
[['2, k, 0', [-0.311293, -0.385161, 1.0]], ['2, k, 1', [-0.315295, -0.0763035, 1.0]], ['2, k, 2', [-0.318064, 0.226525, 1.0]], ['2, k, 3', [-0.342392, 0.378009, 1.0]], ['2, k, 4', [-0.498231, 0.120825, 1.0]], ['2, k, 5', [-0.564955, -0.137594, 1.0]], ['2, k, 6', [-0.601403, -0.369934, 1.0]], ['2, k, 7', [-0.582619, -0.429612, 1.0]], ['2, k, 8', [-0.145064, 0.140765, 1.0]], ['2, k, 9', [-0.046653, -0.107325, 1.0]], ['2, k, 10', [0.0251318, -0.331265, 1.0]], ['2, k, 11', [0.0210477, -0.395943, 1.0]], ['2, k, 12', [-0.389001, -0.381955, 1.0]], ['2, k, 13', [-0.408206, -0.723619, 1.0]], ['2, k, 14', [-0.408637, -1.08703, 1.0]], ['2, k, 15', [-0.446284, -1.16538, 1.0]], ['2, k, 16', [-0.22395, -0.376281, 1.0]], ['2, k, 17', [-0.185606, -0.729132, 1.0]], ['2, k, 18', [-0.16714, -1.08418, 1.0]], ['2, k, 19', [-0.113558, -1.14922, 1.0]], ['2, k, 20', [-0.317707, 0.151936, 1.0]], ['2, k, 21', [-0.573562, -0.482561, 1.0]], ['2, k, 22', [-0.501436, -0.446142, 1.0]], ['2, k, 23', [0.0256805, -0.443916, 1.0]], ['2, k, 24', [-0.0592434, -0.421926, 1.0]]]
[['2, k, 0', [-0.311525, -0.383448, 1.0]], ['2, k, 1', [-0.315956, -0.0739502, 1.0]], ['2, k, 2', [-0.319088, 0.22928, 1.0]], ['2, k, 3', [-0.342848, 0.381115, 1.0]], ['2, k, 4', [-0.49773, 0.124546, 1.0]], ['2, k, 5', [-0.565978, -0.127511, 1.0]], ['2, k, 6', [-0.597137, -0.354405, 1.0]], ['2, k, 7', [-0.581999, -0.415414, 1.0]], ['2, k, 8', [-0.146122, 0.143218, 1.0]], ['2, k, 9', [-0.0456889, -0.0977467, 1.0]], ['2, k, 10', [0.0290638, -0.322459, 1.0]], ['2, k, 11', [0.0242848, -0.380344, 1.0]], ['2, k, 12', [-0.389709, -0.380109, 1.0]], ['2, k, 13', [-0.408083, -0.723205, 1.0]], ['2, k, 14', [-0.408718, -1.08695, 1.0]], ['2, k, 15', [-0.44637, -1.1655, 1.0]], ['2, k, 16', [-0.22376, -0.374713, 1.0]], ['2, k, 17', [-0.186469, -0.725653, 1.0]], ['2, k, 18', [-0.167482, -1.08379, 1.0]], ['2, k, 19', [-0.115543, -1.15181, 1.0]], ['2, k, 20', [-0.318653, 0.154624, 1.0]], ['2, k, 21', [-0.57151, -0.465524, 1.0]], ['2, k, 22', [-0.496828, -0.430413, 1.0]], ['2, k, 23', [0.0302309, -0.427834, 1.0]], ['2, k, 24', [-0.0602813, -0.403716, 1.0]]]
[['2, k, 0', [-0.312083, -0.381262, 1.0]], ['2, k, 1', [-0.316959, -0.0715091, 1.0]], ['2, k, 2', [-0.320585, 0.231975, 1.0]], ['2, k, 3', [-0.343117, 0.383391, 1.0]], ['2, k, 4', [-0.497016, 0.126437, 1.0]], ['2, k, 5', [-0.566892, -0.113857, 1.0]], ['2, k, 6', [-0.595753, -0.332126, 1.0]], ['2, k, 7', [-0.578765, -0.397776, 1.0]], ['2, k, 8', [-0.147168, 0.145709, 1.0]], ['2, k, 9', [-0.0464199, -0.0864822, 1.0]], ['2, k, 10', [0.0307006, -0.301542, 1.0]], ['2, k, 11', [0.0257703, -0.360643, 1.0]], ['2, k, 12', [-0.391167, -0.37796, 1.0]], ['2, k, 13', [-0.407744, -0.722628, 1.0]], ['2, k, 14', [-0.408817, -1.08719, 1.0]], ['2, k, 15', [-0.436785, -1.17236, 1.0]], ['2, k, 16', [-0.223523, -0.372401, 1.0]], ['2, k, 17', [-0.186477, -0.725643, 1.0]], ['2, k, 18', [-0.167513, -1.08381, 1.0]], ['2, k, 19', [-0.115134, -1.15122, 1.0]], ['2, k, 20', [-0.32003, 0.157274, 1.0]], ['2, k, 21', [-0.566678, -0.445426, 1.0]], ['2, k, 22', [-0.491925, -0.411271, 1.0]], ['2, k, 23', [0.0313744, -0.405287, 1.0]], ['2, k, 24', [-0.0557843, -0.385265, 1.0]]]
[['2, k, 0', [-0.312113, -0.37954, 1.0]], ['2, k, 1', [-0.317398, -0.0693975, 1.0]], ['2, k, 2', [-0.3214, 0.2344, 1.0]], ['2, k, 3', [-0.343274, 0.385591, 1.0]], ['2, k, 4', [-0.496803, 0.128234, 1.0]], ['2, k, 5', [-0.569471, -0.0985338, 1.0]], ['2, k, 6', [-0.591303, -0.309559, 1.0]], ['2, k, 7', [-0.576566, -0.373277, 1.0]], ['2, k, 8', [-0.148136, 0.148109, 1.0]], ['2, k, 9', [-0.0456317, -0.0725534, 1.0]], ['2, k, 10', [0.0307554, -0.273958, 1.0]], ['2, k, 11', [0.0265914, -0.336581, 1.0]], ['2, k, 12', [-0.39166, -0.376064, 1.0]], ['2, k, 13', [-0.40778, -0.722572, 1.0]], ['2, k, 14', [-0.408139, -1.09085, 1.0]], ['2, k, 15', [-0.440321, -1.17261, 1.0]], ['2, k, 16', [-0.223126, -0.370904, 1.0]], ['2, k, 17', [-0.18666, -0.725386, 1.0]], ['2, k, 18', [-0.16754, -1.08382, 1.0]], ['2, k, 19', [-0.11485, -1.15095, 1.0]], ['2, k, 20', [-0.320754, 0.159642, 1.0]], ['2, k, 21', [-0.564513, -0.419916, 1.0]], ['2, k, 22', [-0.494072, -0.38561, 1.0]], ['2, k, 23', [0.0351861, -0.378329, 1.0]], ['2, k, 24', [-0.0586057, -0.357861, 1.0]]]
[['2, k, 0', [-0.312525, -0.377512, 1.0]], ['2, k, 1', [-0.318119, -0.0673602, 1.0]], ['2, k, 2', [-0.322495, 0.23666, 1.0]], ['2, k, 3', [-0.343069, 0.387694, 1.0]], ['2, k, 4', [-0.496602, 0.130734, 1.0]], ['2, k, 5', [-0.571223, -0.0882601, 1.0]], ['2, k, 6', [-0.587208, -0.282714, 1.0]], ['2, k, 7', [-0.575438, -0.343061, 1.0]], ['2, k, 8', [-0.148907, 0.149782, 1.0]], ['2, k, 9', [-0.0415206, -0.0587166, 1.0]], ['2, k, 10', [0.0333285, -0.250813, 1.0]], ['2, k, 11', [0.0271916, -0.306569, 1.0]], ['2, k, 12', [-0.392462, -0.373795, 1.0]], ['2, k, 13', [-0.407792, -0.722102, 1.0]], ['2, k, 14', [-0.408347, -1.09065, 1.0]], ['2, k, 15', [-0.440881, -1.17195, 1.0]], ['2, k, 16', [-0.223187, -0.369197, 1.0]], ['2, k, 17', [-0.18702, -0.725085, 1.0]], ['2, k, 18', [-0.167207, -1.08407, 1.0]], ['2, k, 19', [-0.114727, -1.15022, 1.0]], ['2, k, 20', [-0.321758, 0.161858, 1.0]], ['2, k, 21', [-0.562985, -0.387238, 1.0]], ['2, k, 22', [-0.487699, -0.352478, 1.0]], ['2, k, 23', [0.038066, -0.348268, 1.0]], ['2, k, 24', [-0.0511075, -0.328243, 1.0]]]
[['2, k, 0', [-0.312545, -0.37472, 1.0]], ['2, k, 1', [-0.318469, -0.0647872, 1.0]], ['2, k, 2', [-0.323029, 0.239112, 1.0]], ['2, k, 3', [-0.342891, 0.389509, 1.0]], ['2, k, 4', [-0.496389, 0.133271, 1.0]], ['2, k, 5', [-0.574701, -0.0664375, 1.0]], ['2, k, 6', [-0.585357, -0.251613, 1.0]], ['2, k, 7', [-0.57327, -0.311522, 1.0]], ['2, k, 8', [-0.149435, 0.152027, 1.0]], ['2, k, 9', [-0.0379875, -0.0387373, 1.0]], ['2, k, 10', [0.0285802, -0.220239, 1.0]], ['2, k, 11', [0.0293351, -0.266964, 1.0]], ['2, k, 12', [-0.392562, -0.37168, 1.0]], ['2, k, 13', [-0.407922, -0.71992, 1.0]], ['2, k, 14', [-0.408494, -1.08958, 1.0]], ['2, k, 15', [-0.443454, -1.17059, 1.0]], ['2, k, 16', [-0.223029, -0.3659, 1.0]], ['2, k, 17', [-0.188062, -0.719302, 1.0]], ['2, k, 18', [-0.168343, -1.08078, 1.0]], ['2, k, 19', [-0.11427, -1.1496, 1.0]], ['2, k, 20', [-0.32225, 0.164349, 1.0]], ['2, k, 21', [-0.556426, -0.35001, 1.0]], ['2, k, 22', [-0.484693, -0.318122, 1.0]], ['2, k, 23', [0.044569, -0.30587, 1.0]], ['2, k, 24', [-0.0471957, -0.289706, 1.0]]]
[['2, k, 0', [-0.312556, -0.372262, 1.0]], ['2, k, 1', [-0.31855, -0.0621843, 1.0]], ['2, k, 2', [-0.322941, 0.241718, 1.0]], ['2, k, 3', [-0.342909, 0.392305, 1.0]], ['2, k, 4', [-0.495843, 0.136891, 1.0]], ['2, k, 5', [-0.5776, -0.0529623, 1.0]], ['2, k, 6', [-0.587642, -0.217465, 1.0]], ['2, k, 7', [-0.571977, -0.274754, 1.0]], ['2, k, 8', [-0.150562, 0.154448, 1.0]], ['2, k, 9', [-0.0378706, -0.0279567, 1.0]], ['2, k, 10', [0.0272967, -0.177524, 1.0]], ['2, k, 11', [0.0306832, -0.229842, 1.0]], ['2, k, 12', [-0.39203, -0.36962, 1.0]], ['2, k, 13', [-0.407956, -0.71913, 1.0]], ['2, k, 14', [-0.408598, -1.08928, 1.0]], ['2, k, 15', [-0.445337, -1.17056, 1.0]], ['2, k, 16', [-0.2236, -0.363094, 1.0]], ['2, k, 17', [-0.188203, -0.719038, 1.0]], ['2, k, 18', [-0.168209, -1.08083, 1.0]], ['2, k, 19', [-0.114981, -1.14935, 1.0]], ['2, k, 20', [-0.322218, 0.166963, 1.0]], ['2, k, 21', [-0.562032, -0.307664, 1.0]], ['2, k, 22', [-0.487716, -0.2819, 1.0]], ['2, k, 23', [0.0610254, -0.26375, 1.0]], ['2, k, 24', [-0.0283455, -0.252789, 1.0]]]
[['2, k, 0', [-0.312634, -0.3704, 1.0]], ['2, k, 1', [-0.318832, -0.0599809, 1.0]], ['2, k, 2', [-0.323274, 0.243495, 1.0]], ['2, k, 3', [-0.342815, 0.395142, 1.0]], ['2, k, 4', [-0.495254, 0.140547, 1.0]], ['2, k, 5', [-0.581372, -0.0373703, 1.0]], ['2, k, 6', [-0.592267, -0.184302, 1.0]], ['2, k, 7', [-0.574212, -0.233525, 1.0]], ['2, k, 8', [-0.152198, 0.157977, 1.0]], ['2, k, 9', [-0.0375083, -0.00279105, 1.0]], ['2, k, 10', [0.0312917, -0.139524, 1.0]], ['2, k, 11', [0.0291466, -0.190805, 1.0]], ['2, k, 12', [-0.391228, -0.367771, 1.0]], ['2, k, 13', [-0.408049, -0.719055, 1.0]], ['2, k, 14', [-0.408831, -1.08965, 1.0]], ['2, k, 15', [-0.446342, -1.1702, 1.0]], ['2, k, 16', [-0.224582, -0.361025, 1.0]], ['2, k, 17', [-0.18885, -0.714652, 1.0]], ['2, k, 18', [-0.168363, -1.08041, 1.0]], ['2, k, 19', [-0.113918, -1.15011, 1.0]], ['2, k, 20', [-0.322544, 0.168857, 1.0]], ['2, k, 21', [-0.556796, -0.267687, 1.0]], ['2, k, 22', [-0.486147, -0.238345, 1.0]], ['2, k, 23', [0.0569991, -0.225118, 1.0]], ['2, k, 24', [-0.0307842, -0.21129, 1.0]]]
[['2, k, 0', [-0.312798, -0.369344, 1.0]], ['2, k, 1', [-0.318838, -0.0583049, 1.0]], ['2, k, 2', [-0.32289, 0.24529, 1.0]], ['2, k, 3', [-0.34283, 0.397075, 1.0]], ['2, k, 4', [-0.49427, 0.145169, 1.0]], ['2, k, 5', [-0.58057, -0.0203458, 1.0]], ['2, k, 6', [-0.590197, -0.143738, 1.0]], ['2, k, 7', [-0.573378, -0.194791, 1.0]], ['2, k, 8', [-0.153967, 0.160461, 1.0]], ['2, k, 9', [-0.0420932, 0.0104445, 1.0]], ['2, k, 10', [0.0355159, -0.0946397, 1.0]], ['2, k, 11', [0.0253669, -0.149914, 1.0]], ['2, k, 12', [-0.390979, -0.366745, 1.0]], ['2, k, 13', [-0.408567, -0.717755, 1.0]], ['2, k, 14', [-0.408852, -1.08964, 1.0]], ['2, k, 15', [-0.44611, -1.16993, 1.0]], ['2, k, 16', [-0.225189, -0.359957, 1.0]], ['2, k, 17', [-0.188159, -0.712106, 1.0]], ['2, k, 18', [-0.168259, -1.08046, 1.0]], ['2, k, 19', [-0.114345, -1.15102, 1.0]], ['2, k, 20', [-0.322265, 0.170624, 1.0]], ['2, k, 21', [-0.558159, -0.225814, 1.0]], ['2, k, 22', [-0.481553, -0.197364, 1.0]], ['2, k, 23', [0.0428538, -0.176669, 1.0]], ['2, k, 24', [-0.0374101, -0.170147, 1.0]]]
[['2, k, 0', [-0.312696, -0.369176, 1.0]], ['2, k, 1', [-0.318794, -0.0573583, 1.0]], ['2, k, 2', [-0.323095, 0.247295, 1.0]], ['2, k, 3', [-0.342796, 0.39897, 1.0]], ['2, k, 4', [-0.494031, 0.141048, 1.0]], ['2, k, 5', [-0.582669, -0.00197363, 1.0]], ['2, k, 6', [-0.596327, -0.116882, 1.0]], ['2, k, 7', [-0.5773, -0.15412, 1.0]], ['2, k, 8', [-0.156487, 0.162462, 1.0]], ['2, k, 9', [-0.0438057, 0.0262162, 1.0]], ['2, k, 10', [0.0386846, -0.0461323, 1.0]], ['2, k, 11', [0.0139497, -0.111357, 1.0]], ['2, k, 12', [-0.390919, -0.366734, 1.0]], ['2, k, 13', [-0.408546, -0.716929, 1.0]], ['2, k, 14', [-0.40922, -1.0877, 1.0]], ['2, k, 15', [-0.445571, -1.16901, 1.0]], ['2, k, 16', [-0.225003, -0.35952, 1.0]], ['2, k, 17', [-0.18835, -0.711772, 1.0]], ['2, k, 18', [-0.168383, -1.08012, 1.0]], ['2, k, 19', [-0.114516, -1.15087, 1.0]], ['2, k, 20', [-0.322391, 0.172326, 1.0]], ['2, k, 21', [-0.557371, -0.191275, 1.0]], ['2, k, 22', [-0.504278, -0.158966, 1.0]], ['2, k, 23', [0.00796977, -0.13503, 1.0]], ['2, k, 24', [-0.0801468, -0.128505, 1.0]]]
[['2, k, 0', [-0.312781, -0.366481, 1.0]], ['2, k, 1', [-0.319269, -0.0552751, 1.0]], ['2, k, 2', [-0.323853, 0.248605, 1.0]], ['2, k, 3', [-0.342768, 0.400266, 1.0]], ['2, k, 4', [-0.491305, 0.146587, 1.0]], ['2, k, 5', [-0.581247, 0.0172477, 1.0]], ['2, k, 6', [-0.608216, -0.0566297, 1.0]], ['2, k, 7', [-0.580547, -0.111128, 1.0]], ['2, k, 8', [-0.162044, 0.168279, 1.0]], ['2, k, 9', [-0.0492424, 0.05035, 1.0]], ['2, k, 10', [0.0232653, -0.0343411, 1.0]], ['2, k, 11', [0.0118264, -0.0690603, 1.0]], ['2, k, 12', [-0.390878, -0.36483, 1.0]], ['2, k, 13', [-0.408716, -0.716381, 1.0]], ['2, k, 14', [-0.409247, -1.09045, 1.0]], ['2, k, 15', [-0.445171, -1.16871, 1.0]], ['2, k, 16', [-0.225181, -0.356327, 1.0]], ['2, k, 17', [-0.188215, -0.711355, 1.0]], ['2, k, 18', [-0.168203, -1.08238, 1.0]], ['2, k, 19', [-0.116022, -1.15231, 1.0]], ['2, k, 20', [-0.32308, 0.173817, 1.0]], ['2, k, 21', [-0.573482, -0.129305, 1.0]], ['2, k, 22', [-0.512141, -0.117749, 1.0]], ['2, k, 23', [0.0143464, -0.0938986, 1.0]], ['2, k, 24', [-0.0757614, -0.0882428, 1.0]]]
[['2, k, 0', [-0.313265, -0.36251, 1.0]], ['2, k, 1', [-0.319652, -0.05253, 1.0]], ['2, k, 2', [-0.324063, 0.250119, 1.0]], ['2, k, 3', [-0.342969, 0.40117, 1.0]], ['2, k, 4', [-0.485494, 0.155223, 1.0]], ['2, k, 5', [-0.590474, 0.0703652, 1.0]], ['2, k, 6', [-0.587068, -0.0441877, 1.0]], ['2, k, 7', [-0.579405, -0.0716721, 1.0]], ['2, k, 8', [-0.16562, 0.172224, 1.0]], ['2, k, 9', [-0.0510075, 0.0621127, 1.0]], ['2, k, 10', [-0.0399541, -0.0153976, 1.0]], ['2, k, 11', [-0.0101847, -0.0290552, 1.0]], ['2, k, 12', [-0.391138, -0.360951, 1.0]], ['2, k, 13', [-0.409615, -0.712569, 1.0]], ['2, k, 14', [-0.409186, -1.09044, 1.0]], ['2, k, 15', [-0.443479, -1.16728, 1.0]], ['2, k, 16', [-0.225799, -0.352627, 1.0]], ['2, k, 17', [-0.188202, -0.711102, 1.0]], ['2, k, 18', [-0.16829, -1.08251, 1.0]], ['2, k, 19', [-0.11555, -1.15206, 1.0]], ['2, k, 20', [-0.323331, 0.175601, 1.0]], ['2, k, 21', [-0.573747, -0.090725, 1.0]], ['2, k, 22', [-0.499899, -0.0750019, 1.0]], ['2, k, 23', [0.00959477, -0.0482161, 1.0]], ['2, k, 24', [-0.104585, -0.0459849, 1.0]]]
[['2, k, 0', [-0.313533, -0.357529, 1.0]], ['2, k, 1', [-0.319838, -0.0496238, 1.0]], ['2, k, 2', [-0.324131, 0.251352, 1.0]], ['2, k, 3', [-0.343013, 0.402146, 1.0]], ['2, k, 4', [-0.482715, 0.163881, 1.0]], ['2, k, 5', [-0.58834, 0.0773726, 1.0]], ['2, k, 6', [-0.599272, -0.00158604, 1.0]], ['2, k, 7', [-0.584047, -0.0327968, 1.0]], ['2, k, 8', [-0.167555, 0.175405, 1.0]], ['2, k, 9', [-0.0533868, 0.0616353, 1.0]], ['2, k, 10', [0.0246596, 0.0477378, 1.0]], ['2, k, 11', [0.0067263, 0.0101689, 1.0]], ['2, k, 12', [-0.391366, -0.356072, 1.0]], ['2, k, 13', [-0.409627, -0.712644, 1.0]], ['2, k, 14', [-0.409664, -1.08966, 1.0]], ['2, k, 15', [-0.443391, -1.16809, 1.0]], ['2, k, 16', [-0.22605, -0.34782, 1.0]], ['2, k, 17', [-0.18836, -0.716974, 1.0]], ['2, k, 18', [-0.167908, -1.08307, 1.0]], ['2, k, 19', [-0.115755, -1.15253, 1.0]], ['2, k, 20', [-0.323425, 0.177184, 1.0]], ['2, k, 21', [-0.581695, -0.0475955, 1.0]], ['2, k, 22', [-0.508929, -0.0357141, 1.0]], ['2, k, 23', [0.000132356, -0.00559048, 1.0]], ['2, k, 24', [-0.086278, -0.00167378, 1.0]]]
