[[0, -0.355986, -0.549952, 2.51772, 1.0], [1, -0.346979, -0.262261, 2.47028, 1.0], [2, -0.336239, 0.0204216, 2.41013, 1.0], [3, -0.305226, 0.148783, 2.3693, 1.0], [4, -0.492907, -0.0697745, 2.40423, 1.0], [5, -0.59619, -0.208592, 2.29959, 1.0], [6, -0.594184, -0.331609, 2.14596, 1.0], [7, -0.583676, -0.380177, 2.08811, 1.0], [8, -0.169647, -0.0883762, 2.39925, 1.0], [9, -0.0708985, -0.207556, 2.31234, 1.0], [10, -0.0191452, -0.28858, 2.11645, 1.0], [11, -0.0153972, -0.330558, 2.03927, 1.0], [12, -0.424922, -0.538482, 2.48153, 1.0], [13, -0.404335, -0.858542, 2.41127, 1.0], [14, -0.433214, -1.06105, 2.64374, 1.0], [15, -0.450171, -1.12629, 2.56938, 1.0], [16, -0.277719, -0.547022, 2.48797, 1.0], [17, -0.27216, -0.867336, 2.41858, 1.0], [18, -0.24181, -1.05319, 2.65966, 1.0], [19, -0.232373, -1.11268, 2.57207, 1.0], [20, -0.339235, -0.0495521, 2.42743, 1.0], [21, -0.546873, -0.402044, 2.05496, 1.0], [22, -0.484154, -0.383909, 2.04907, 1.0], [23, -0.0088773, -0.355863, 1.99968, 1.0], [24, 0.0540787, -0.326891, 2.019, 1.0]]
[[0, -0.348402, -0.400413, 2.52214, 1.0], [1, -0.342012, -0.100271, 2.46428, 1.0], [2, -0.333806, 0.193736, 2.39361, 1.0], [3, -0.31872, 0.32827, 2.3746, 1.0], [4, -0.502755, 0.0969039, 2.39067, 1.0], [5, -0.63055, -0.0149725, 2.2598, 1.0], [6, -0.620454, -0.144663, 2.12071, 1.0], [7, -0.616357, -0.195735, 2.0633, 1.0], [8, -0.179334, 0.0750855, 2.37658, 1.0], [9, -0.0639549, -0.0367924, 2.22309, 1.0], [10, -0.0497435, -0.141385, 2.03322, 1.0], [11, -0.0492017, -0.163409, 1.99123, 1.0], [12, -0.415321, -0.39366, 2.48876, 1.0], [13, -0.43971, -0.718418, 2.56785, 1.0], [14, -0.436029, -1.03537, 2.65235, 1.0], [15, -0.456136, -1.10282, 2.58322, 1.0], [16, -0.272308, -0.396597, 2.48909, 1.0], [17, -0.246729, -0.71925, 2.57982, 1.0], [18, -0.239065, -1.02752, 2.67645, 1.0], [19, -0.233803, -1.09353, 2.59811, 1.0], [20, -0.336189, 0.121127, 2.41352, 1.0], [21, -0.593652, -0.219499, 2.03336, 1.0], [22, -0.524522, -0.197696, 2.0313, 1.0], [23, -0.0452504, -0.182631, 1.9572, 1.0], [24, -0.130938, -0.178891, 1.97933, 1.0]]
[[0, -0.348228, -0.401709, 2.52065, 1.0], [1, -0.341437, -0.101415, 2.46248, 1.0], [2, -0.332787, 0.192727, 2.39153, 1.0], [3, -0.3178, 0.327245, 2.37279, 1.0], [4, -0.502302, 0.0960066, 2.38908, 1.0], [5, -0.629116, -0.0157093, 2.26001, 1.0], [6, -0.621082, -0.146231, 2.12032, 1.0], [7, -0.61897, -0.197272, 2.06196, 1.0], [8, -0.178426, 0.0742178, 2.37528, 1.0], [9, -0.0640406, -0.0383452, 2.22663, 1.0], [10, -0.046676, -0.140914, 2.03547, 1.0], [11, -0.049375, -0.1687, 1.99403, 1.0], [12, -0.415215, -0.395113, 2.48691, 1.0], [13, -0.438844, -0.71904, 2.56246, 1.0], [14, -0.436123, -1.03537, 2.65231, 1.0], [15, -0.456777, -1.10306, 2.5825, 1.0], [16, -0.27208, -0.397712, 2.48794, 1.0], [17, -0.245516, -0.72098, 2.57299, 1.0], [18, -0.239252, -1.02751, 2.6759, 1.0], [19, -0.233864, -1.094, 2.59836, 1.0], [20, -0.335281, 0.120085, 2.41151, 1.0], [21, -0.599903, -0.226252, 2.03019, 1.0], [22, -0.525985, -0.204938, 2.02718, 1.0], [23, -0.0444133, -0.189172, 1.95754, 1.0], [24, -0.131325, -0.18617, 1.97563, 1.0]]
[[0, -0.348084, -0.403496, 2.51985, 1.0], [1, -0.341073, -0.103084, 2.46132, 1.0], [2, -0.332198, 0.191135, 2.39, 1.0], [3, -0.316948, 0.325324, 2.371, 1.0], [4, -0.501653, 0.0938681, 2.38696, 1.0], [5, -0.623127, -0.0187648, 2.26313, 1.0], [6, -0.620085, -0.148846, 2.11944, 1.0], [7, -0.621949, -0.200606, 2.06271, 1.0], [8, -0.17768, 0.0728825, 2.37421, 1.0], [9, -0.0625227, -0.0420063, 2.22809, 1.0], [10, -0.0472505, -0.144043, 2.03832, 1.0], [11, -0.0471293, -0.176477, 1.9945, 1.0], [12, -0.41519, -0.397006, 2.48592, 1.0], [13, -0.437092, -0.721543, 2.55623, 1.0], [14, -0.436159, -1.0355, 2.65213, 1.0], [15, -0.456668, -1.10309, 2.58276, 1.0], [16, -0.271827, -0.399362, 2.48735, 1.0], [17, -0.24588, -0.723706, 2.56662, 1.0], [18, -0.239717, -1.02893, 2.67339, 1.0], [19, -0.233524, -1.09622, 2.59732, 1.0], [20, -0.334746, 0.118475, 2.41007, 1.0], [21, -0.60506, -0.232357, 2.03086, 1.0], [22, -0.541921, -0.209253, 2.02594, 1.0], [23, -0.0435621, -0.196378, 1.96014, 1.0], [24, -0.13141, -0.191707, 1.977, 1.0]]
[[0, -0.347934, -0.406444, 2.51909, 1.0], [1, -0.340752, -0.10641, 2.45985, 1.0], [2, -0.331706, 0.187379, 2.38776, 1.0], [3, -0.315457, 0.320803, 2.36773, 1.0], [4, -0.500504, 0.0905666, 2.38452, 1.0], [5, -0.628215, -0.0253814, 2.25622, 1.0], [6, -0.612928, -0.164659, 2.11041, 1.0], [7, -0.613902, -0.205481, 2.0588, 1.0], [8, -0.176717, 0.0696627, 2.37303, 1.0], [9, -0.0639648, -0.0495905, 2.22972, 1.0], [10, -0.0342816, -0.142594, 2.07524, 1.0], [11, -0.0409448, -0.183158, 1.99442, 1.0], [12, -0.415219, -0.399801, 2.48503, 1.0], [13, -0.434671, -0.723159, 2.54755, 1.0], [14, -0.434268, -1.03908, 2.65194, 1.0], [15, -0.456916, -1.10498, 2.5827, 1.0], [16, -0.271487, -0.402403, 2.48676, 1.0], [17, -0.24704, -0.72841, 2.55984, 1.0], [18, -0.240123, -1.02901, 2.67208, 1.0], [19, -0.233262, -1.09703, 2.59738, 1.0], [20, -0.334294, 0.114829, 2.40803, 1.0], [21, -0.592983, -0.230794, 2.02782, 1.0], [22, -0.521639, -0.212873, 2.02883, 1.0], [23, -0.0395488, -0.201557, 1.96034, 1.0], [24, -0.114542, -0.197701, 1.97471, 1.0]]
[[0, -0.347155, -0.41066, 2.51811, 1.0], [1, -0.340096, -0.110619, 2.45851, 1.0], [2, -0.331209, 0.183235, 2.38617, 1.0], [3, -0.313421, 0.314679, 2.3633, 1.0], [4, -0.499437, 0.085749, 2.3826, 1.0], [5, -0.629107, -0.0285783, 2.25538, 1.0], [6, -0.613369, -0.166096, 2.11047, 1.0], [7, -0.617139, -0.211068, 2.06109, 1.0], [8, -0.176164, 0.0654519, 2.37081, 1.0], [9, -0.0604893, -0.0570144, 2.22516, 1.0], [10, -0.033019, -0.148016, 2.06895, 1.0], [11, -0.0406496, -0.19053, 1.99554, 1.0], [12, -0.414622, -0.403879, 2.48415, 1.0], [13, -0.433511, -0.725216, 2.54334, 1.0], [14, -0.434053, -1.04044, 2.64873, 1.0], [15, -0.456118, -1.10678, 2.58001, 1.0], [16, -0.270537, -0.406638, 2.4857, 1.0], [17, -0.247976, -0.731046, 2.55308, 1.0], [18, -0.239998, -1.02896, 2.67163, 1.0], [19, -0.233081, -1.09709, 2.59713, 1.0], [20, -0.333753, 0.110664, 2.40649, 1.0], [21, -0.589935, -0.238409, 2.02641, 1.0], [22, -0.52407, -0.215026, 2.0276, 1.0], [23, -0.0398288, -0.210323, 1.96032, 1.0], [24, -0.115601, -0.204701, 1.97732, 1.0]]
[[0, -0.346673, -0.416866, 2.51731, 1.0], [1, -0.339165, -0.117061, 2.45667, 1.0], [2, -0.329803, 0.176485, 2.38323, 1.0], [3, -0.311733, 0.306666, 2.35964, 1.0], [4, -0.499437, 0.0796937, 2.38119, 1.0], [5, -0.617551, -0.0595201, 2.27709, 1.0], [6, -0.613112, -0.17046, 2.11175, 1.0], [7, -0.616094, -0.220519, 2.06273, 1.0], [8, -0.175526, 0.0587734, 2.3697, 1.0], [9, -0.0599976, -0.0626568, 2.2269, 1.0], [10, -0.0406954, -0.157869, 2.07207, 1.0], [11, -0.0400237, -0.200609, 1.99818, 1.0], [12, -0.414382, -0.409522, 2.48312, 1.0], [13, -0.431973, -0.727491, 2.53557, 1.0], [14, -0.433057, -1.04267, 2.64981, 1.0], [15, -0.456798, -1.10801, 2.58034, 1.0], [16, -0.269805, -0.413281, 2.4852, 1.0], [17, -0.248238, -0.733748, 2.5456, 1.0], [18, -0.241537, -1.02675, 2.66804, 1.0], [19, -0.232622, -1.09683, 2.59755, 1.0], [20, -0.332466, 0.103993, 2.40384, 1.0], [21, -0.60185, -0.248179, 2.0306, 1.0], [22, -0.529898, -0.232382, 2.02262, 1.0], [23, -0.0377456, -0.221075, 1.96456, 1.0], [24, -0.119868, -0.214348, 1.97888, 1.0]]
[[0, -0.347154, -0.423564, 2.51786, 1.0], [1, -0.339011, -0.1245, 2.45639, 1.0], [2, -0.328991, 0.168282, 2.38212, 1.0], [3, -0.31092, 0.299239, 2.35728, 1.0], [4, -0.499337, 0.0712848, 2.38012, 1.0], [5, -0.632826, -0.0599786, 2.25163, 1.0], [6, -0.612794, -0.178246, 2.11475, 1.0], [7, -0.610931, -0.233614, 2.06545, 1.0], [8, -0.174318, 0.0497373, 2.36889, 1.0], [9, -0.0582112, -0.0678681, 2.22781, 1.0], [10, -0.0409797, -0.164597, 2.0736, 1.0], [11, -0.0407913, -0.20859, 2.00155, 1.0], [12, -0.41512, -0.41606, 2.48382, 1.0], [13, -0.429106, -0.728556, 2.52616, 1.0], [14, -0.43241, -1.04327, 2.65003, 1.0], [15, -0.456822, -1.10832, 2.58048, 1.0], [16, -0.270026, -0.419951, 2.48564, 1.0], [17, -0.248735, -0.738657, 2.53962, 1.0], [18, -0.243568, -1.02925, 2.66686, 1.0], [19, -0.232548, -1.09905, 2.59623, 1.0], [20, -0.33182, 0.0959781, 2.40294, 1.0], [21, -0.576732, -0.256662, 2.03272, 1.0], [22, -0.513861, -0.23835, 2.031, 1.0], [23, -0.0384077, -0.229621, 1.96677, 1.0], [24, -0.119841, -0.22482, 1.97859, 1.0]]
[[0, -0.348842, -0.43132, 2.51886, 1.0], [1, -0.339972, -0.133092, 2.45612, 1.0], [2, -0.329232, 0.158793, 2.38056, 1.0], [3, -0.310354, 0.290954, 2.355, 1.0], [4, -0.498719, 0.0640827, 2.37954, 1.0], [5, -0.619434, -0.0789974, 2.27648, 1.0], [6, -0.614509, -0.185814, 2.12225, 1.0], [7, -0.617248, -0.243518, 2.07273, 1.0], [8, -0.17312, 0.0410887, 2.36924, 1.0], [9, -0.0572543, -0.0762585, 2.23086, 1.0], [10, -0.0405626, -0.171593, 2.07569, 1.0], [11, -0.0411061, -0.218463, 2.00028, 1.0], [12, -0.41667, -0.42352, 2.48457, 1.0], [13, -0.425726, -0.731973, 2.51246, 1.0], [14, -0.43308, -1.04568, 2.65035, 1.0], [15, -0.457968, -1.10946, 2.57878, 1.0], [16, -0.271826, -0.427802, 2.48694, 1.0], [17, -0.251101, -0.748706, 2.52791, 1.0], [18, -0.242749, -1.03295, 2.66534, 1.0], [19, -0.232203, -1.10189, 2.59302, 1.0], [20, -0.332241, 0.0867134, 2.40171, 1.0], [21, -0.606118, -0.276287, 2.03799, 1.0], [22, -0.535048, -0.256468, 2.02817, 1.0], [23, -0.0382068, -0.239511, 1.96494, 1.0], [24, -0.120322, -0.234241, 1.98361, 1.0]]
[[0, -0.35031, -0.440301, 2.51969, 1.0], [1, -0.341291, -0.143256, 2.45692, 1.0], [2, -0.330421, 0.147781, 2.38144, 1.0], [3, -0.309734, 0.279679, 2.35393, 1.0], [4, -0.498164, 0.054497, 2.37997, 1.0], [5, -0.627951, -0.079919, 2.26043, 1.0], [6, -0.611897, -0.198402, 2.1232, 1.0], [7, -0.609747, -0.25962, 2.07318, 1.0], [8, -0.172664, 0.0319177, 2.36946, 1.0], [9, -0.0539636, -0.0888356, 2.22975, 1.0], [10, -0.0379557, -0.182286, 2.07322, 1.0], [11, -0.0387534, -0.229299, 2.00119, 1.0], [12, -0.418247, -0.432393, 2.48522, 1.0], [13, -0.424945, -0.739438, 2.50412, 1.0], [14, -0.432293, -1.04744, 2.6483, 1.0], [15, -0.458902, -1.11069, 2.57711, 1.0], [16, -0.273156, -0.436657, 2.48799, 1.0], [17, -0.253146, -0.752702, 2.51654, 1.0], [18, -0.242195, -1.03391, 2.66324, 1.0], [19, -0.23165, -1.10254, 2.59036, 1.0], [20, -0.333459, 0.0758794, 2.40256, 1.0], [21, -0.584743, -0.285237, 2.04065, 1.0], [22, -0.515754, -0.262045, 2.03517, 1.0], [23, -0.0374025, -0.248588, 1.96689, 1.0], [24, -0.123689, -0.246165, 1.99033, 1.0]]
[[0, -0.351158, -0.448978, 2.51975, 1.0], [1, -0.341526, -0.153511, 2.45671, 1.0], [2, -0.33, 0.135988, 2.38099, 1.0], [3, -0.309138, 0.267103, 2.35336, 1.0], [4, -0.496938, 0.0441678, 2.38023, 1.0], [5, -0.616675, -0.10297, 2.28498, 1.0], [6, -0.611115, -0.204614, 2.13349, 1.0], [7, -0.605976, -0.270821, 2.07437, 1.0], [8, -0.172665, 0.0228735, 2.3704, 1.0], [9, -0.0524894, -0.0932735, 2.23202, 1.0], [10, -0.0369591, -0.18747, 2.07592, 1.0], [11, -0.0357974, -0.236941, 2.00265, 1.0], [12, -0.419169, -0.440619, 2.48513, 1.0], [13, -0.422726, -0.740916, 2.48724, 1.0], [14, -0.431222, -1.04807, 2.64751, 1.0], [15, -0.458412, -1.1119, 2.57788, 1.0], [16, -0.27391, -0.445569, 2.48824, 1.0], [17, -0.25492, -0.75909, 2.50414, 1.0], [18, -0.242815, -1.03652, 2.66329, 1.0], [19, -0.231851, -1.10403, 2.58846, 1.0], [20, -0.333204, 0.0644611, 2.40217, 1.0], [21, -0.580977, -0.296126, 2.03962, 1.0], [22, -0.51506, -0.273759, 2.03983, 1.0], [23, -0.0361868, -0.259515, 1.9686, 1.0], [24, -0.120667, -0.252422, 1.9826, 1.0]]
[[0, -0.352215, -0.46008, 2.5197, 1.0], [1, -0.342026, -0.164925, 2.45747, 1.0], [2, -0.330016, 0.124438, 2.38264, 1.0], [3, -0.30799, 0.253041, 2.3536, 1.0], [4, -0.495882, 0.0299392, 2.38144, 1.0], [5, -0.625792, -0.104599, 2.26709, 1.0], [6, -0.611662, -0.226957, 2.13337, 1.0], [7, -0.606766, -0.284359, 2.08061, 1.0], [8, -0.171787, 0.00991093, 2.37007, 1.0], [9, -0.0527646, -0.108824, 2.23382, 1.0], [10, -0.0314515, -0.199054, 2.07225, 1.0], [11, -0.034448, -0.245429, 2.00338, 1.0], [12, -0.420206, -0.451588, 2.48449, 1.0], [13, -0.421899, -0.751082, 2.47784, 1.0], [14, -0.429127, -1.05044, 2.64907, 1.0], [15, -0.457822, -1.11207, 2.57664, 1.0], [16, -0.274974, -0.456545, 2.48883, 1.0], [17, -0.258682, -0.762955, 2.49095, 1.0], [18, -0.243727, -1.03822, 2.66332, 1.0], [19, -0.231819, -1.10531, 2.58797, 1.0], [20, -0.333334, 0.0529256, 2.40359, 1.0], [21, -0.572977, -0.307665, 2.04161, 1.0], [22, -0.513973, -0.284902, 2.04667, 1.0], [23, -0.0327209, -0.265102, 1.96851, 1.0], [24, -0.115411, -0.262724, 1.98263, 1.0]]
[[0, -0.353848, -0.470888, 2.51971, 1.0], [1, -0.342914, -0.176801, 2.45791, 1.0], [2, -0.330151, 0.111569, 2.38354, 1.0], [3, -0.307556, 0.243063, 2.35372, 1.0], [4, -0.495298, 0.0178441, 2.38292, 1.0], [5, -0.625288, -0.107547, 2.26514, 1.0], [6, -0.610127, -0.237774, 2.1363, 1.0], [7, -0.604678, -0.297761, 2.0815, 1.0], [8, -0.171455, -9.93036e-05, 2.37167, 1.0], [9, -0.0515882, -0.117945, 2.23403, 1.0], [10, -0.0307858, -0.204225, 2.07375, 1.0], [11, -0.0357459, -0.254612, 2.00395, 1.0], [12, -0.421789, -0.462033, 2.48455, 1.0], [13, -0.421376, -0.756921, 2.47087, 1.0], [14, -0.430998, -1.05346, 2.64694, 1.0], [15, -0.458143, -1.11511, 2.57344, 1.0], [16, -0.276619, -0.467413, 2.48885, 1.0], [17, -0.262252, -0.767795, 2.48047, 1.0], [18, -0.24508, -1.04099, 2.66236, 1.0], [19, -0.23249, -1.10635, 2.58428, 1.0], [20, -0.333657, 0.0402906, 2.40437, 1.0], [21, -0.573191, -0.323418, 2.04423, 1.0], [22, -0.511478, -0.299027, 2.048, 1.0], [23, -0.0317844, -0.274601, 1.96854, 1.0], [24, -0.115504, -0.273818, 1.9845, 1.0]]
[[0, -0.355381, -0.481814, 2.5209, 1.0], [1, -0.343036, -0.188548, 2.45922, 1.0], [2, -0.328847, 0.099021, 2.38498, 1.0], [3, -0.308749, 0.229946, 2.35629, 1.0], [4, -0.49562, 0.00428988, 2.38576, 1.0], [5, -0.609055, -0.152883, 2.29163, 1.0], [6, -0.605481, -0.25916, 2.13491, 1.0], [7, -0.605578, -0.311773, 2.08482, 1.0], [8, -0.171185, -0.0123626, 2.3746, 1.0], [9, -0.0504862, -0.127355, 2.23457, 1.0], [10, -0.0284089, -0.220128, 2.07834, 1.0], [11, -0.0336931, -0.265993, 2.00394, 1.0], [12, -0.42347, -0.471424, 2.48568, 1.0], [13, -0.42078, -0.760629, 2.46283, 1.0], [14, -0.429943, -1.05462, 2.6467, 1.0], [15, -0.458788, -1.11544, 2.57311, 1.0], [16, -0.277945, -0.479709, 2.49017, 1.0], [17, -0.263883, -0.770894, 2.47278, 1.0], [18, -0.245958, -1.0436, 2.66261, 1.0], [19, -0.232198, -1.1073, 2.58221, 1.0], [20, -0.332712, 0.0279333, 2.40578, 1.0], [21, -0.576193, -0.334947, 2.04399, 1.0], [22, -0.510459, -0.312573, 2.0515, 1.0], [23, -0.0331466, -0.286968, 1.97018, 1.0], [24, -0.115178, -0.283884, 1.98972, 1.0]]
[[0, -0.355574, -0.491126, 2.5207, 1.0], [1, -0.343251, -0.198776, 2.45988, 1.0], [2, -0.329163, 0.0880412, 2.38656, 1.0], [3, -0.308361, 0.219542, 2.35699, 1.0], [4, -0.495153, -0.00846474, 2.38511, 1.0], [5, -0.619194, -0.146999, 2.27289, 1.0], [6, -0.603053, -0.271416, 2.13552, 1.0], [7, -0.602085, -0.325571, 2.08589, 1.0], [8, -0.171194, -0.0149995, 2.37483, 1.0], [9, -0.0479923, -0.137139, 2.2358, 1.0], [10, -0.0272729, -0.228349, 2.07835, 1.0], [11, -0.032604, -0.276975, 2.00471, 1.0], [12, -0.423971, -0.480471, 2.48496, 1.0], [13, -0.420203, -0.769852, 2.45529, 1.0], [14, -0.429948, -1.05489, 2.64614, 1.0], [15, -0.459013, -1.11586, 2.57298, 1.0], [16, -0.277842, -0.489, 2.49052, 1.0], [17, -0.264901, -0.777774, 2.46815, 1.0], [18, -0.244461, -1.04309, 2.6606, 1.0], [19, -0.232938, -1.10793, 2.58154, 1.0], [20, -0.332994, 0.0171209, 2.40713, 1.0], [21, -0.574802, -0.350353, 2.0494, 1.0], [22, -0.512306, -0.326147, 2.05362, 1.0], [23, -0.0314739, -0.297661, 1.96929, 1.0], [24, -0.114728, -0.294731, 1.9905, 1.0]]
[[0, -0.356133, -0.501474, 2.5209, 1.0], [1, -0.343253, -0.208935, 2.45998, 1.0], [2, -0.328668, 0.0782244, 2.3865, 1.0], [3, -0.307194, 0.210774, 2.35737, 1.0], [4, -0.49425, -0.0189587, 2.3866, 1.0], [5, -0.61943, -0.148768, 2.27126, 1.0], [6, -0.601787, -0.284792, 2.13583, 1.0], [7, -0.603146, -0.339324, 2.08932, 1.0], [8, -0.170219, -0.0324417, 2.37758, 1.0], [9, -0.0479549, -0.151394, 2.2376, 1.0], [10, -0.0245517, -0.237108, 2.07729, 1.0], [11, -0.0315177, -0.287704, 2.00491, 1.0], [12, -0.424957, -0.490394, 2.48541, 1.0], [13, -0.419966, -0.779765, 2.44978, 1.0], [14, -0.431067, -1.06166, 2.65386, 1.0], [15, -0.458057, -1.11669, 2.57063, 1.0], [16, -0.277967, -0.499488, 2.49053, 1.0], [17, -0.266591, -0.788512, 2.45977, 1.0], [18, -0.244641, -1.04418, 2.66013, 1.0], [19, -0.234151, -1.10817, 2.57958, 1.0], [20, -0.332618, 0.00720159, 2.40712, 1.0], [21, -0.568088, -0.36343, 2.04873, 1.0], [22, -0.504255, -0.337337, 2.04933, 1.0], [23, -0.0333581, -0.310079, 1.97049, 1.0], [24, -0.115548, -0.306552, 1.98612, 1.0]]
[[0, -0.356145, -0.510402, 2.52106, 1.0], [1, -0.342825, -0.21899, 2.46093, 1.0], [2, -0.327775, 0.0670359, 2.38832, 1.0], [3, -0.308149, 0.198605, 2.36103, 1.0], [4, -0.492621, -0.0293081, 2.38831, 1.0], [5, -0.601681, -0.178268, 2.2891, 1.0], [6, -0.601425, -0.297718, 2.13796, 1.0], [7, -0.600295, -0.350751, 2.08945, 1.0], [8, -0.169753, -0.0423523, 2.37843, 1.0], [9, -0.0468038, -0.157897, 2.23786, 1.0], [10, -0.0225916, -0.249485, 2.08116, 1.0], [11, -0.0274359, -0.298527, 2.00662, 1.0], [12, -0.425183, -0.499316, 2.48573, 1.0], [13, -0.418789, -0.788572, 2.44534, 1.0], [14, -0.430813, -1.06176, 2.65397, 1.0], [15, -0.456669, -1.11797, 2.57159, 1.0], [16, -0.277785, -0.508175, 2.49057, 1.0], [17, -0.268356, -0.797205, 2.45522, 1.0], [18, -0.242686, -1.04644, 2.65899, 1.0], [19, -0.234618, -1.11023, 2.57789, 1.0], [20, -0.331843, -0.00371051, 2.40871, 1.0], [21, -0.57905, -0.377046, 2.05088, 1.0], [22, -0.506686, -0.352412, 2.05143, 1.0], [23, -0.0313904, -0.3231, 1.97091, 1.0], [24, -0.110342, -0.318098, 1.99056, 1.0]]
[[0, -0.355446, -0.519418, 2.52178, 1.0], [1, -0.342047, -0.229072, 2.4618, 1.0], [2, -0.326962, 0.0560532, 2.38926, 1.0], [3, -0.306769, 0.187742, 2.36098, 1.0], [4, -0.491794, -0.0384682, 2.38917, 1.0], [5, -0.612667, -0.178942, 2.27066, 1.0], [6, -0.599596, -0.309293, 2.13801, 1.0], [7, -0.597914, -0.36206, 2.09153, 1.0], [8, -0.169205, -0.0507741, 2.37967, 1.0], [9, -0.0441621, -0.165124, 2.2405, 1.0], [10, -0.0241278, -0.269073, 2.09152, 1.0], [11, -0.0283441, -0.309796, 2.00733, 1.0], [12, -0.424444, -0.508338, 2.48742, 1.0], [13, -0.416379, -0.797312, 2.43919, 1.0], [14, -0.432078, -1.06312, 2.65423, 1.0], [15, -0.456672, -1.11928, 2.57108, 1.0], [16, -0.277147, -0.51705, 2.49039, 1.0], [17, -0.270325, -0.806001, 2.4499, 1.0], [18, -0.241876, -1.04654, 2.65854, 1.0], [19, -0.234785, -1.11022, 2.57718, 1.0], [20, -0.331033, -0.0144892, 2.40965, 1.0], [21, -0.571953, -0.390275, 2.05267, 1.0], [22, -0.501105, -0.362357, 2.058, 1.0], [23, -0.0302528, -0.330142, 1.96874, 1.0], [24, -0.114951, -0.329354, 1.99024, 1.0]]
[[0, -0.354761, -0.531081, 2.52309, 1.0], [1, -0.341722, -0.239892, 2.46316, 1.0], [2, -0.326987, 0.0461622, 2.39061, 1.0], [3, -0.305905, 0.177563, 2.3614, 1.0], [4, -0.491134, -0.0503081, 2.38973, 1.0], [5, -0.603763, -0.20451, 2.2891, 1.0], [6, -0.600826, -0.317387, 2.14129, 1.0], [7, -0.599699, -0.373648, 2.09287, 1.0], [8, -0.167972, -0.0638486, 2.38157, 1.0], [9, -0.0428104, -0.176455, 2.24131, 1.0], [10, -0.0264599, -0.28006, 2.09159, 1.0], [11, -0.028932, -0.321645, 2.00823, 1.0], [12, -0.424104, -0.520336, 2.48792, 1.0], [13, -0.414071, -0.809409, 2.43332, 1.0], [14, -0.43288, -1.06283, 2.65096, 1.0], [15, -0.45711, -1.12135, 2.57077, 1.0], [16, -0.276163, -0.528082, 2.49252, 1.0], [17, -0.270981, -0.817359, 2.4459, 1.0], [18, -0.241373, -1.04862, 2.6596, 1.0], [19, -0.234743, -1.11054, 2.57565, 1.0], [20, -0.330973, -0.0246228, 2.411, 1.0], [21, -0.572829, -0.400812, 2.05418, 1.0], [22, -0.503723, -0.37339, 2.0546, 1.0], [23, -0.0276496, -0.343425, 1.97247, 1.0], [24, -0.115139, -0.340793, 1.99371, 1.0]]
[[0, -0.35412, -0.542375, 2.52582, 1.0], [1, -0.341264, -0.252292, 2.46552, 1.0], [2, -0.326748, 0.0327127, 2.39253, 1.0], [3, -0.302839, 0.164227, 2.36227, 1.0], [4, -0.490267, -0.0601064, 2.39176, 1.0], [5, -0.607812, -0.202248, 2.2806, 1.0], [6, -0.600727, -0.324156, 2.14376, 1.0], [7, -0.595048, -0.384049, 2.09045, 1.0], [8, -0.167485, -0.0778038, 2.38255, 1.0], [9, -0.0436377, -0.187116, 2.24279, 1.0], [10, -0.0254909, -0.284828, 2.08912, 1.0], [11, -0.0255644, -0.332968, 2.01008, 1.0], [12, -0.423711, -0.531886, 2.48977, 1.0], [13, -0.413774, -0.820907, 2.42885, 1.0], [14, -0.430361, -1.06698, 2.65634, 1.0], [15, -0.456836, -1.1205, 2.57091, 1.0], [16, -0.275305, -0.53885, 2.49615, 1.0], [17, -0.273224, -0.82816, 2.44119, 1.0], [18, -0.236259, -1.04915, 2.65766, 1.0], [19, -0.236377, -1.11195, 2.57486, 1.0], [20, -0.330676, -0.0378231, 2.41304, 1.0], [21, -0.569541, -0.410968, 2.05532, 1.0], [22, -0.498789, -0.383447, 2.05543, 1.0], [23, -0.0235737, -0.354093, 1.97259, 1.0], [24, -0.108937, -0.351671, 1.99069, 1.0]]
[[0, -0.354096, -0.552541, 2.52515, 1.0], [1, -0.340744, -0.262899, 2.46516, 1.0], [2, -0.325723, 0.0217843, 2.39248, 1.0], [3, -0.301372, 0.149644, 2.36068, 1.0], [4, -0.48897, -0.0708552, 2.39114, 1.0], [5, -0.601045, -0.214489, 2.28786, 1.0], [6, -0.593132, -0.353023, 2.13136, 1.0], [7, -0.593789, -0.393368, 2.08742, 1.0], [8, -0.166791, -0.0864199, 2.38213, 1.0], [9, -0.0453649, -0.198546, 2.24296, 1.0], [10, -0.0251764, -0.292765, 2.0873, 1.0], [11, -0.0250181, -0.342555, 2.00891, 1.0], [12, -0.423999, -0.541568, 2.48908, 1.0], [13, -0.408648, -0.830096, 2.42007, 1.0], [14, -0.430457, -1.06698, 2.6564, 1.0], [15, -0.456812, -1.12083, 2.57128, 1.0], [16, -0.274958, -0.549166, 2.49552, 1.0], [17, -0.273771, -0.838489, 2.43558, 1.0], [18, -0.236411, -1.04967, 2.65767, 1.0], [19, -0.235899, -1.11217, 2.57441, 1.0], [20, -0.329777, -0.0486874, 2.41291, 1.0], [21, -0.568577, -0.420307, 2.04829, 1.0], [22, -0.497633, -0.393736, 2.05086, 1.0], [23, -0.0229239, -0.363988, 1.97076, 1.0], [24, -0.110317, -0.361614, 1.99137, 1.0]]
