[[0, 0, 0, 0, 1.0], [1, 452.893, 226.614, 0.83453, 1.0], [2, 417.566, 226.61, 0.789882, 1.0], [3, 382.407, 247.248, 0.753446, 1.0], [4, 367.612, 258.989, 0.805987, 1.0], [5, 489.555, 226.621, 0.760671, 1.0], [6, 521.829, 242.822, 0.796715, 1.0], [7, 524.8, 257.502, 0.792062, 1.0], [8, 455.793, 336.818, 0.672822, 1.0], [9, 430.849, 336.844, 0.655252, 1.0], [10, 424.948, 405.883, 0.729418, 1.0], [11, 417.596, 470.476, 0.829556, 1.0], [12, 483.641, 335.378, 0.646638, 1.0], [13, 488.048, 407.32, 0.780388, 1.0], [14, 491.047, 474.798, 0.789545, 1.0], [15, 441.118, 191.409, 0.0516774, 1.0], [16, 0, 0, 0, 1.0], [17, 438.143, 194.331, 0.0984379, 1.0], [18, 470.465, 192.887, 0.0761442, 1.0], [19, 496.905, 501.347, 0.81447, 1.0], [20, 507.179, 498.406, 0.822333, 1.0], [21, 486.662, 477.77, 0.68887, 1.0], [22, 413.191, 499.773, 0.855393, 1.0], [23, 404.369, 495.437, 0.820594, 1.0], [24, 422.001, 474.889, 0.647792, 1.0]]
[[0, 451.353, 191.413, 0.187501, 1.0], [1, 451.402, 217.825, 0.870785, 1.0], [2, 417.601, 217.798, 0.85525, 1.0], [3, 392.587, 229.661, 0.788471, 1.0], [4, 367.666, 239.823, 0.852391, 1.0], [5, 486.568, 217.822, 0.795729, 1.0], [6, 511.633, 229.55, 0.745611, 1.0], [7, 520.409, 236.967, 0.771457, 1.0], [8, 452.844, 330.928, 0.641278, 1.0], [9, 429.274, 330.925, 0.616667, 1.0], [10, 420.523, 404.326, 0.667339, 1.0], [11, 417.652, 470.452, 0.827824, 1.0], [12, 477.79, 330.921, 0.611987, 1.0], [13, 488.087, 404.316, 0.722176, 1.0], [14, 495.39, 474.806, 0.79579, 1.0], [15, 442.532, 182.663, 0.219684, 1.0], [16, 457.233, 184.07, 0.181659, 1.0], [17, 430.849, 187.014, 0.253857, 1.0], [18, 470.447, 188.463, 0.156273, 1.0], [19, 498.335, 501.33, 0.83161, 1.0], [20, 508.635, 498.397, 0.851371, 1.0], [21, 488.054, 477.81, 0.671333, 1.0], [22, 413.148, 499.836, 0.852791, 1.0], [23, 404.355, 496.874, 0.839369, 1.0], [24, 424.952, 474.866, 0.684544, 1.0]]
[[0, 446.937, 191.399, 0.37448, 1.0], [1, 451.308, 216.329, 0.829593, 1.0], [2, 417.617, 216.407, 0.840179, 1.0], [3, 394.055, 229.604, 0.821376, 1.0], [4, 369.09, 238.389, 0.832708, 1.0], [5, 482.181, 214.87, 0.727664, 1.0], [6, 510.118, 228.126, 0.793087, 1.0], [7, 520.349, 235.501, 0.753525, 1.0], [8, 452.893, 322.148, 0.622024, 1.0], [9, 429.354, 323.588, 0.614134, 1.0], [10, 421.985, 399.965, 0.637164, 1.0], [11, 417.67, 470.454, 0.822329, 1.0], [12, 477.784, 322.108, 0.607281, 1.0], [13, 486.626, 401.412, 0.674814, 1.0], [14, 493.96, 474.832, 0.797756, 1.0], [15, 441.049, 182.641, 0.41948, 1.0], [16, 452.823, 182.644, 0.381723, 1.0], [17, 430.829, 185.566, 0.314559, 1.0], [18, 464.546, 184.109, 0.338969, 1.0], [19, 498.348, 501.335, 0.829163, 1.0], [20, 508.65, 498.394, 0.842389, 1.0], [21, 488.071, 477.831, 0.671066, 1.0], [22, 411.726, 499.834, 0.851874, 1.0], [23, 404.348, 496.864, 0.838589, 1.0], [24, 426.383, 474.856, 0.701431, 1.0]]
[[0, 449.914, 191.405, 0.282921, 1.0], [1, 451.41, 216.37, 0.863213, 1.0], [2, 419.029, 216.381, 0.822434, 1.0], [3, 394.077, 229.573, 0.828569, 1.0], [4, 369.124, 236.923, 0.810057, 1.0], [5, 485.136, 216.34, 0.754344, 1.0], [6, 511.556, 228.169, 0.74519, 1.0], [7, 520.387, 236.921, 0.738643, 1.0], [8, 452.876, 323.613, 0.641441, 1.0], [9, 429.317, 323.637, 0.620917, 1.0], [10, 423.469, 399.963, 0.645927, 1.0], [11, 417.665, 471.889, 0.827946, 1.0], [12, 477.784, 323.578, 0.628993, 1.0], [13, 486.665, 399.94, 0.690951, 1.0], [14, 495.437, 474.835, 0.805662, 1.0], [15, 442.541, 182.651, 0.313038, 1.0], [16, 454.328, 182.657, 0.285777, 1.0], [17, 432.278, 185.559, 0.24659, 1.0], [18, 466.086, 185.563, 0.252137, 1.0], [19, 499.784, 501.284, 0.856715, 1.0], [20, 510.069, 498.346, 0.886169, 1.0], [21, 488.106, 477.84, 0.656718, 1.0], [22, 413.168, 499.824, 0.850084, 1.0], [23, 404.36, 496.86, 0.83186, 1.0], [24, 424.952, 474.883, 0.699534, 1.0]]
[[0, 446.949, 191.397, 0.38971, 1.0], [1, 451.327, 216.363, 0.84139, 1.0], [2, 417.632, 216.422, 0.82747, 1.0], [3, 394.044, 229.602, 0.808474, 1.0], [4, 369.073, 236.931, 0.829499, 1.0], [5, 482.18, 214.923, 0.733325, 1.0], [6, 508.663, 228.086, 0.753038, 1.0], [7, 518.902, 232.554, 0.77822, 1.0], [8, 452.897, 329.448, 0.594224, 1.0], [9, 429.367, 329.457, 0.582229, 1.0], [10, 421.993, 405.806, 0.664549, 1.0], [11, 417.65, 471.903, 0.840483, 1.0], [12, 477.81, 326.555, 0.577907, 1.0], [13, 486.646, 405.789, 0.712446, 1.0], [14, 495.398, 473.415, 0.798546, 1.0], [15, 441.081, 182.633, 0.441606, 1.0], [16, 452.874, 182.641, 0.404671, 1.0], [17, 432.288, 185.532, 0.328898, 1.0], [18, 464.581, 185.559, 0.353423, 1.0], [19, 499.858, 499.886, 0.878206, 1.0], [20, 510.124, 496.913, 0.901989, 1.0], [21, 488.04, 477.776, 0.675182, 1.0], [22, 413.144, 499.811, 0.854885, 1.0], [23, 404.347, 496.846, 0.832974, 1.0], [24, 426.352, 474.872, 0.707885, 1.0]]
[[0, 451.359, 191.422, 0.408405, 1.0], [1, 451.41, 216.307, 0.846166, 1.0], [2, 419.076, 216.328, 0.803708, 1.0], [3, 394.085, 228.182, 0.834477, 1.0], [4, 369.141, 234.003, 0.840732, 1.0], [5, 483.689, 214.943, 0.744699, 1.0], [6, 510.059, 228.107, 0.775858, 1.0], [7, 520.369, 232.538, 0.798864, 1.0], [8, 455.789, 322.083, 0.578502, 1.0], [9, 432.25, 322.127, 0.564817, 1.0], [10, 426.363, 394.124, 0.644184, 1.0], [11, 417.654, 468.967, 0.825152, 1.0], [12, 482.178, 320.631, 0.563165, 1.0], [13, 486.66, 397.024, 0.655536, 1.0], [14, 495.422, 473.374, 0.784676, 1.0], [15, 442.593, 182.645, 0.427924, 1.0], [16, 457.245, 182.663, 0.399126, 1.0], [17, 435.205, 185.564, 0.334283, 1.0], [18, 467.502, 185.565, 0.305934, 1.0], [19, 499.871, 499.863, 0.846964, 1.0], [20, 510.139, 496.895, 0.868274, 1.0], [21, 488.042, 476.387, 0.671978, 1.0], [22, 413.157, 499.797, 0.84065, 1.0], [23, 404.353, 495.44, 0.81549, 1.0], [24, 424.924, 474.808, 0.690304, 1.0]]
[[0, 451.332, 192.873, 0.361823, 1.0], [1, 452.77, 216.314, 0.848651, 1.0], [2, 419.099, 216.349, 0.795213, 1.0], [3, 394.11, 228.177, 0.850629, 1.0], [4, 369.157, 232.541, 0.852305, 1.0], [5, 485.108, 214.919, 0.744809, 1.0], [6, 510.073, 228.105, 0.803577, 1.0], [7, 520.399, 232.558, 0.809168, 1.0], [8, 455.794, 323.583, 0.622826, 1.0], [9, 432.253, 323.61, 0.596396, 1.0], [10, 424.95, 399.98, 0.651607, 1.0], [11, 417.663, 470.438, 0.82916, 1.0], [12, 482.186, 322.157, 0.605988, 1.0], [13, 488.121, 401.43, 0.688604, 1.0], [14, 493.961, 473.377, 0.779006, 1.0], [15, 442.578, 184.089, 0.385255, 1.0], [16, 457.244, 185.529, 0.356649, 1.0], [17, 435.211, 187.01, 0.290311, 1.0], [18, 467.519, 188.457, 0.301168, 1.0], [19, 499.888, 499.882, 0.843298, 1.0], [20, 510.136, 496.907, 0.885536, 1.0], [21, 486.586, 476.394, 0.694393, 1.0], [22, 411.735, 499.834, 0.843689, 1.0], [23, 404.325, 496.861, 0.815967, 1.0], [24, 424.947, 474.852, 0.695936, 1.0]]
[[0, 451.323, 194.33, 0.317503, 1.0], [1, 452.796, 214.929, 0.850435, 1.0], [2, 419.109, 216.334, 0.792765, 1.0], [3, 394.146, 228.178, 0.837653, 1.0], [4, 370.592, 232.542, 0.839951, 1.0], [5, 485.149, 214.886, 0.741351, 1.0], [6, 510.069, 228.065, 0.767682, 1.0], [7, 518.936, 231.124, 0.805569, 1.0], [8, 455.791, 322.094, 0.593994, 1.0], [9, 432.287, 322.125, 0.56495, 1.0], [10, 427.785, 395.588, 0.63637, 1.0], [11, 417.657, 468.996, 0.82328, 1.0], [12, 480.743, 320.648, 0.583052, 1.0], [13, 488.07, 397.021, 0.704641, 1.0], [14, 493.958, 473.38, 0.778959, 1.0], [15, 442.57, 186.994, 0.337131, 1.0], [16, 455.786, 187.025, 0.303876, 1.0], [17, 435.219, 188.476, 0.249203, 1.0], [18, 467.509, 189.919, 0.269372, 1.0], [19, 499.837, 499.855, 0.857191, 1.0], [20, 510.104, 496.889, 0.869866, 1.0], [21, 486.623, 477.777, 0.684383, 1.0], [22, 413.168, 499.821, 0.841038, 1.0], [23, 404.347, 496.852, 0.813313, 1.0], [24, 424.914, 474.837, 0.676224, 1.0]]
[[0, 451.386, 191.434, 0.295299, 1.0], [1, 452.775, 214.89, 0.82857, 1.0], [2, 420.528, 214.944, 0.765134, 1.0], [3, 395.542, 228.169, 0.837896, 1.0], [4, 370.591, 231.08, 0.850738, 1.0], [5, 485.102, 214.862, 0.709852, 1.0], [6, 510.084, 228.119, 0.75351, 1.0], [7, 520.394, 232.561, 0.79545, 1.0], [8, 455.778, 322.112, 0.594718, 1.0], [9, 430.817, 322.128, 0.580489, 1.0], [10, 423.46, 395.583, 0.574564, 1.0], [11, 419.028, 467.513, 0.818875, 1.0], [12, 482.186, 320.676, 0.588322, 1.0], [13, 488.114, 402.856, 0.667251, 1.0], [14, 495.392, 473.398, 0.781124, 1.0], [15, 444.036, 184.063, 0.308664, 1.0], [16, 458.714, 184.078, 0.283856, 1.0], [17, 438.119, 185.543, 0.237453, 1.0], [18, 467.514, 185.565, 0.238968, 1.0], [19, 499.826, 499.855, 0.854317, 1.0], [20, 510.099, 496.892, 0.872321, 1.0], [21, 486.65, 477.783, 0.649571, 1.0], [22, 413.158, 499.832, 0.830409, 1.0], [23, 404.337, 496.865, 0.806373, 1.0], [24, 426.361, 473.39, 0.654232, 1.0]]
[[0, 451.386, 192.887, 0.247716, 1.0], [1, 452.807, 214.932, 0.822948, 1.0], [2, 420.516, 216.355, 0.766076, 1.0], [3, 394.157, 228.184, 0.814503, 1.0], [4, 370.567, 231.09, 0.818155, 1.0], [5, 485.161, 214.897, 0.712557, 1.0], [6, 510.125, 228.175, 0.715931, 1.0], [7, 521.81, 235.48, 0.767521, 1.0], [8, 457.261, 327.994, 0.57302, 1.0], [9, 430.835, 328.007, 0.564429, 1.0], [10, 419.054, 405.814, 0.629338, 1.0], [11, 417.649, 469.006, 0.828224, 1.0], [12, 485.108, 326.549, 0.587218, 1.0], [13, 489.535, 407.317, 0.695619, 1.0], [14, 493.968, 474.794, 0.785583, 1.0], [15, 444.03, 184.094, 0.272253, 1.0], [16, 460.163, 185.561, 0.235704, 1.0], [17, 438.114, 185.572, 0.226848, 1.0], [18, 469.005, 188.479, 0.208905, 1.0], [19, 499.83, 499.861, 0.856808, 1.0], [20, 510.088, 496.901, 0.876807, 1.0], [21, 486.609, 477.781, 0.662396, 1.0], [22, 413.152, 499.846, 0.842878, 1.0], [23, 404.331, 496.88, 0.817777, 1.0], [24, 426.354, 474.818, 0.669486, 1.0]]
[[0, 451.367, 192.88, 0.179981, 1.0], [1, 452.858, 216.338, 0.856036, 1.0], [2, 420.521, 216.369, 0.786934, 1.0], [3, 394.129, 228.184, 0.811439, 1.0], [4, 370.601, 231.098, 0.804442, 1.0], [5, 486.639, 216.343, 0.769032, 1.0], [6, 511.62, 229.609, 0.682379, 1.0], [7, 521.842, 236.946, 0.755293, 1.0], [8, 454.351, 329.448, 0.588018, 1.0], [9, 429.354, 329.452, 0.585296, 1.0], [10, 419.041, 405.864, 0.625655, 1.0], [11, 417.645, 469.006, 0.833463, 1.0], [12, 483.635, 327.991, 0.58041, 1.0], [13, 488.144, 405.893, 0.712671, 1.0], [14, 495.397, 474.803, 0.794588, 1.0], [15, 442.567, 185.528, 0.196033, 1.0], [16, 458.717, 185.545, 0.165429, 1.0], [17, 438.112, 188.47, 0.166727, 1.0], [18, 468.997, 187.005, 0.166902, 1.0], [19, 499.823, 499.855, 0.86393, 1.0], [20, 510.097, 496.902, 0.885924, 1.0], [21, 486.635, 477.796, 0.662467, 1.0], [22, 413.166, 499.839, 0.850538, 1.0], [23, 404.34, 496.883, 0.829568, 1.0], [24, 424.946, 474.8, 0.662121, 1.0]]
[[0, 452.825, 191.439, 0.281496, 1.0], [1, 452.894, 216.332, 0.836734, 1.0], [2, 421.987, 216.326, 0.766124, 1.0], [3, 395.557, 228.174, 0.808287, 1.0], [4, 370.639, 231.077, 0.81372, 1.0], [5, 486.658, 216.351, 0.773498, 1.0], [6, 513.083, 231.083, 0.646515, 1.0], [7, 521.855, 238.368, 0.754555, 1.0], [8, 457.243, 326.515, 0.58241, 1.0], [9, 430.795, 326.541, 0.577436, 1.0], [10, 419.031, 407.299, 0.627103, 1.0], [11, 417.653, 468.967, 0.831302, 1.0], [12, 485.124, 325.059, 0.608982, 1.0], [13, 489.546, 404.39, 0.640292, 1.0], [14, 495.425, 473.396, 0.789891, 1.0], [15, 445.512, 182.633, 0.297832, 1.0], [16, 461.632, 184.094, 0.274795, 1.0], [17, 438.155, 185.548, 0.222618, 1.0], [18, 471.935, 187.017, 0.232773, 1.0], [19, 499.82, 499.868, 0.856791, 1.0], [20, 510.098, 496.905, 0.87522, 1.0], [21, 486.645, 476.38, 0.652059, 1.0], [22, 411.731, 499.862, 0.844606, 1.0], [23, 404.327, 496.893, 0.820566, 1.0], [24, 426.383, 473.387, 0.653644, 1.0]]
