[[0, -0.360684, -0.255174, 2.52094, 1.0], [1, -0.364133, 0.0531265, 2.46314, 1.0], [2, -0.365341, 0.353329, 2.39223, 1.0], [3, -0.381482, 0.502671, 2.36798, 1.0], [4, -0.556346, 0.239753, 2.43495, 1.0], [5, -0.599256, -0.047699, 2.4723, 1.0], [6, -0.569443, -0.296915, 2.463, 1.0], [7, -0.562997, -0.314085, 2.48242, 1.0], [8, -0.179992, 0.26537, 2.41654, 1.0], [9, -0.109504, -0.0209656, 2.45765, 1.0], [10, -0.10379, -0.271585, 2.45536, 1.0], [11, -0.127529, -0.281691, 2.4601, 1.0], [12, -0.441299, -0.25725, 2.49016, 1.0], [13, -0.482581, -0.630188, 2.60425, 1.0], [14, -0.516019, -1.02808, 2.72245, 1.0], [15, -0.512695, -1.06934, 2.63477, 1.0], [16, -0.269665, -0.245766, 2.4793, 1.0], [17, -0.213508, -0.642265, 2.60087, 1.0], [18, -0.167986, -1.00174, 2.68976, 1.0], [19, -0.151245, -1.06738, 2.60547, 1.0], [20, -0.365426, 0.279453, 2.41228, 1.0], [21, -0.567922, -0.39112, 2.50481, 1.0], [22, -0.51141, -0.314798, 2.44847, 1.0], [23, -0.128837, -0.370647, 2.46108, 1.0], [24, -0.167622, -0.273148, 2.43895, 1.0]]
[[0, -0.337381, -0.440236, 2.62594, 1.0], [1, -0.32533, -0.16459, 2.48763, 1.0], [2, -0.311056, 0.106659, 2.33908, 1.0], [3, -0.328444, 0.248817, 2.27969, 1.0], [4, -0.507503, 0.040206, 2.40283, 1.0], [5, -0.591678, -0.272342, 2.49856, 1.0], [6, -0.572834, -0.521763, 2.51785, 1.0], [7, -0.575185, -0.537759, 2.53834, 1.0], [8, -0.143099, 0.023426, 2.36585, 1.0], [9, -0.0711772, -0.285596, 2.46439, 1.0], [10, -0.0827983, -0.535168, 2.48345, 1.0], [11, -0.0943333, -0.567148, 2.47672, 1.0], [12, -0.414673, -0.431076, 2.59763, 1.0], [13, -0.484346, -0.717937, 2.37874, 1.0], [14, -0.535951, -1.11299, 2.59325, 1.0], [15, -0.537362, -1.16061, 2.49897, 1.0], [16, -0.250884, -0.437494, 2.58321, 1.0], [17, -0.118827, -0.718644, 2.38604, 1.0], [18, -0.122802, -1.12204, 2.59203, 1.0], [19, -0.129298, -1.16933, 2.49725, 1.0], [20, -0.315025, 0.0396624, 2.3782, 1.0], [21, -0.58203, -0.577273, 2.56289, 1.0], [22, -0.52328, -0.546171, 2.48783, 1.0], [23, -0.104449, -0.629223, 2.42989, 1.0], [24, -0.133158, -0.541536, 2.43701, 1.0]]
[[0, -0.336822, -0.440073, 2.62638, 1.0], [1, -0.325207, -0.164401, 2.48829, 1.0], [2, -0.311381, 0.106798, 2.33958, 1.0], [3, -0.329799, 0.249074, 2.28067, 1.0], [4, -0.507551, 0.0399524, 2.40306, 1.0], [5, -0.591386, -0.272511, 2.49927, 1.0], [6, -0.497628, -0.507527, 2.48221, 1.0], [7, -0.535424, -0.539373, 2.51107, 1.0], [8, -0.143595, 0.0239694, 2.36583, 1.0], [9, -0.0709793, -0.285628, 2.4643, 1.0], [10, -0.082397, -0.535184, 2.48355, 1.0], [11, -0.0956142, -0.529347, 2.4824, 1.0], [12, -0.414131, -0.43092, 2.59847, 1.0], [13, -0.483685, -0.717911, 2.37973, 1.0], [14, -0.538445, -1.1114, 2.59614, 1.0], [15, -0.539826, -1.15905, 2.50185, 1.0], [16, -0.25027, -0.437308, 2.58334, 1.0], [17, -0.119229, -0.718791, 2.38595, 1.0], [18, -0.122644, -1.12217, 2.59198, 1.0], [19, -0.129139, -1.16946, 2.49721, 1.0], [20, -0.315239, 0.0398105, 2.3788, 1.0], [21, -0.518965, -0.610492, 2.46617, 1.0], [22, -0.481948, -0.523703, 2.43985, 1.0], [23, -0.083395, -0.603252, 2.47861, 1.0], [24, -0.136513, -0.507842, 2.45312, 1.0]]
[[0, -0.334313, -0.439532, 2.62688, 1.0], [1, -0.324645, -0.163971, 2.48872, 1.0], [2, -0.311641, 0.107178, 2.33979, 1.0], [3, -0.331138, 0.250034, 2.28075, 1.0], [4, -0.507451, 0.0392255, 2.40369, 1.0], [5, -0.591614, -0.273186, 2.49977, 1.0], [6, -0.570862, -0.523158, 2.51316, 1.0], [7, -0.556817, -0.548129, 2.52926, 1.0], [8, -0.144354, 0.0254067, 2.3658, 1.0], [9, -0.0705292, -0.285088, 2.46389, 1.0], [10, -0.0821942, -0.534707, 2.48259, 1.0], [11, -0.096376, -0.530155, 2.48153, 1.0], [12, -0.411824, -0.430908, 2.59917, 1.0], [13, -0.484627, -0.717462, 2.38074, 1.0], [14, -0.538394, -1.11143, 2.59658, 1.0], [15, -0.539749, -1.15912, 2.50233, 1.0], [16, -0.24753, -0.436168, 2.58353, 1.0], [17, -0.121015, -0.720088, 2.3866, 1.0], [18, -0.124907, -1.12363, 2.59232, 1.0], [19, -0.131345, -1.17094, 2.49758, 1.0], [20, -0.315313, 0.0401481, 2.37905, 1.0], [21, -0.521134, -0.62291, 2.47672, 1.0], [22, -0.50768, -0.542071, 2.46589, 1.0], [23, -0.0919188, -0.61068, 2.47678, 1.0], [24, -0.131852, -0.545614, 2.4352, 1.0]]
[[0, -0.333811, -0.437972, 2.6272, 1.0], [1, -0.324506, -0.161979, 2.48954, 1.0], [2, -0.312265, 0.109399, 2.34063, 1.0], [3, -0.332763, 0.251709, 2.28124, 1.0], [4, -0.507754, 0.0395557, 2.40428, 1.0], [5, -0.591607, -0.272744, 2.5009, 1.0], [6, -0.573881, -0.520868, 2.52944, 1.0], [7, -0.573075, -0.535039, 2.546, 1.0], [8, -0.144776, 0.0279012, 2.36534, 1.0], [9, -0.0698813, -0.283639, 2.46373, 1.0], [10, -0.0813999, -0.533365, 2.48171, 1.0], [11, -0.0952282, -0.563346, 2.4767, 1.0], [12, -0.411394, -0.429526, 2.59911, 1.0], [13, -0.484359, -0.717854, 2.38359, 1.0], [14, -0.537355, -1.11306, 2.59751, 1.0], [15, -0.538761, -1.16069, 2.50323, 1.0], [16, -0.246982, -0.434429, 2.58423, 1.0], [17, -0.122195, -0.719206, 2.38749, 1.0], [18, -0.126081, -1.12264, 2.59342, 1.0], [19, -0.132541, -1.16993, 2.49864, 1.0], [20, -0.315721, 0.0423246, 2.37997, 1.0], [21, -0.565706, -0.573337, 2.55471, 1.0], [22, -0.523728, -0.539476, 2.49712, 1.0], [23, -0.106482, -0.631485, 2.43864, 1.0], [24, -0.132581, -0.535255, 2.44045, 1.0]]
[[0, -0.333169, -0.434958, 2.62793, 1.0], [1, -0.324269, -0.158784, 2.49029, 1.0], [2, -0.312697, 0.112569, 2.34089, 1.0], [3, -0.334697, 0.255373, 2.28146, 1.0], [4, -0.50807, 0.0403937, 2.40555, 1.0], [5, -0.591658, -0.272047, 2.502, 1.0], [6, -0.568414, -0.521079, 2.52185, 1.0], [7, -0.566717, -0.534761, 2.54355, 1.0], [8, -0.14543, 0.0323154, 2.36486, 1.0], [9, -0.0690721, -0.281156, 2.46357, 1.0], [10, -0.0815616, -0.530859, 2.48145, 1.0], [11, -0.0955139, -0.526063, 2.4821, 1.0], [12, -0.410951, -0.426996, 2.59931, 1.0], [13, -0.484576, -0.718079, 2.3892, 1.0], [14, -0.537411, -1.11462, 2.60084, 1.0], [15, -0.538883, -1.16228, 2.50659, 1.0], [16, -0.246169, -0.430988, 2.5855, 1.0], [17, -0.124289, -0.717746, 2.39073, 1.0], [18, -0.127674, -1.12246, 2.59435, 1.0], [19, -0.134172, -1.16978, 2.4996, 1.0], [20, -0.315973, 0.0454959, 2.38042, 1.0], [21, -0.573003, -0.57089, 2.55003, 1.0], [22, -0.52037, -0.554157, 2.48327, 1.0], [23, -0.0897885, -0.603173, 2.48544, 1.0], [24, -0.13307, -0.522314, 2.44204, 1.0]]
[[0, -0.330016, -0.429067, 2.62883, 1.0], [1, -0.323139, -0.153751, 2.49072, 1.0], [2, -0.313389, 0.117137, 2.34053, 1.0], [3, -0.336644, 0.259492, 2.28133, 1.0], [4, -0.508611, 0.0429616, 2.407, 1.0], [5, -0.590705, -0.270155, 2.50281, 1.0], [6, -0.566505, -0.519245, 2.52167, 1.0], [7, -0.563405, -0.53221, 2.54212, 1.0], [8, -0.146125, 0.0373726, 2.36388, 1.0], [9, -0.0684616, -0.277217, 2.46276, 1.0], [10, -0.0810531, -0.52661, 2.48316, 1.0], [11, -0.0955975, -0.522027, 2.48163, 1.0], [12, -0.408632, -0.421976, 2.60003, 1.0], [13, -0.484823, -0.714828, 2.39405, 1.0], [14, -0.539024, -1.11293, 2.60266, 1.0], [15, -0.540742, -1.16072, 2.50854, 1.0], [16, -0.242249, -0.424427, 2.58642, 1.0], [17, -0.128556, -0.715857, 2.39433, 1.0], [18, -0.131269, -1.1215, 2.59628, 1.0], [19, -0.137987, -1.16894, 2.50166, 1.0], [20, -0.316214, 0.0501153, 2.38032, 1.0], [21, -0.527573, -0.599681, 2.49069, 1.0], [22, -0.511253, -0.510974, 2.486, 1.0], [23, -0.0917991, -0.598557, 2.49337, 1.0], [24, -0.132354, -0.53144, 2.4407, 1.0]]
[[0, -0.323306, -0.42365, 2.62788, 1.0], [1, -0.320575, -0.148584, 2.49069, 1.0], [2, -0.314006, 0.122785, 2.34091, 1.0], [3, -0.338165, 0.264297, 2.28152, 1.0], [4, -0.508749, 0.0435913, 2.40718, 1.0], [5, -0.590336, -0.267265, 2.50521, 1.0], [6, -0.56655, -0.516601, 2.52245, 1.0], [7, -0.560163, -0.528492, 2.54564, 1.0], [8, -0.146449, 0.0429167, 2.36383, 1.0], [9, -0.0682752, -0.271855, 2.46204, 1.0], [10, -0.0806366, -0.521276, 2.48254, 1.0], [11, -0.097307, -0.549289, 2.4797, 1.0], [12, -0.403312, -0.418423, 2.59903, 1.0], [13, -0.488024, -0.713228, 2.40091, 1.0], [14, -0.544272, -1.1103, 2.61083, 1.0], [15, -0.545599, -1.15814, 2.51662, 1.0], [16, -0.234254, -0.41698, 2.58542, 1.0], [17, -0.134941, -0.716103, 2.39864, 1.0], [18, -0.137131, -1.12227, 2.59962, 1.0], [19, -0.143432, -1.16969, 2.50494, 1.0], [20, -0.316034, 0.0555391, 2.38063, 1.0], [21, -0.528549, -0.617788, 2.49567, 1.0], [22, -0.510679, -0.523858, 2.48381, 1.0], [23, -0.110164, -0.61685, 2.44616, 1.0], [24, -0.131835, -0.521528, 2.44263, 1.0]]
[[0, -0.320625, -0.419014, 2.62746, 1.0], [1, -0.319102, -0.143397, 2.49037, 1.0], [2, -0.31432, 0.127917, 2.34052, 1.0], [3, -0.339281, 0.269689, 2.28037, 1.0], [4, -0.509029, 0.0495902, 2.4094, 1.0], [5, -0.587002, -0.252719, 2.50624, 1.0], [6, -0.568027, -0.50246, 2.52364, 1.0], [7, -0.563503, -0.516923, 2.54984, 1.0], [8, -0.146507, 0.0489772, 2.36243, 1.0], [9, -0.0663223, -0.236363, 2.45275, 1.0], [10, -0.0783303, -0.485247, 2.47839, 1.0], [11, -0.0947689, -0.521377, 2.48111, 1.0], [12, -0.399878, -0.413868, 2.59842, 1.0], [13, -0.498904, -0.701919, 2.3972, 1.0], [14, -0.55312, -1.10742, 2.5923, 1.0], [15, -0.55499, -1.1552, 2.49822, 1.0], [16, -0.232425, -0.412556, 2.58511, 1.0], [17, -0.137866, -0.714585, 2.40213, 1.0], [18, -0.138505, -1.12098, 2.60273, 1.0], [19, -0.145481, -1.16842, 2.50811, 1.0], [20, -0.315901, 0.060757, 2.38029, 1.0], [21, -0.530175, -0.580628, 2.51046, 1.0], [22, -0.514226, -0.520479, 2.48795, 1.0], [23, -0.0883861, -0.576317, 2.48569, 1.0], [24, -0.130148, -0.506072, 2.44815, 1.0]]
[[0, -0.322464, -0.415476, 2.62657, 1.0], [1, -0.319712, -0.137846, 2.48945, 1.0], [2, -0.313701, 0.135774, 2.33942, 1.0], [3, -0.3412, 0.276919, 2.28056, 1.0], [4, -0.510757, 0.0583564, 2.41285, 1.0], [5, -0.58639, -0.247543, 2.50849, 1.0], [6, -0.561275, -0.498185, 2.51093, 1.0], [7, -0.545604, -0.537349, 2.53952, 1.0], [8, -0.14628, 0.0480515, 2.36261, 1.0], [9, -0.0661619, -0.235844, 2.45281, 1.0], [10, -0.0779868, -0.484727, 2.47854, 1.0], [11, -0.0948072, -0.51949, 2.48328, 1.0], [12, -0.402478, -0.407897, 2.59898, 1.0], [13, -0.494909, -0.704829, 2.41051, 1.0], [14, -0.550222, -1.10867, 2.60847, 1.0], [15, -0.553523, -1.15635, 2.5144, 1.0], [16, -0.233881, -0.410563, 2.5831, 1.0], [17, -0.137274, -0.714946, 2.40683, 1.0], [18, -0.137283, -1.12265, 2.60496, 1.0], [19, -0.145637, -1.16993, 2.5104, 1.0], [20, -0.315615, 0.0680838, 2.37926, 1.0], [21, -0.529022, -0.608136, 2.49768, 1.0], [22, -0.512384, -0.525626, 2.48879, 1.0], [23, -0.100191, -0.575204, 2.4763, 1.0], [24, -0.132261, -0.489157, 2.44933, 1.0]]
[[0, -0.321622, -0.411579, 2.62563, 1.0], [1, -0.318357, -0.131728, 2.48827, 1.0], [2, -0.312339, 0.143513, 2.33798, 1.0], [3, -0.342673, 0.284598, 2.27991, 1.0], [4, -0.511327, 0.0635823, 2.41367, 1.0], [5, -0.583901, -0.236022, 2.50878, 1.0], [6, -0.562538, -0.487043, 2.51088, 1.0], [7, -0.550457, -0.525033, 2.54269, 1.0], [8, -0.146199, 0.047853, 2.36255, 1.0], [9, -0.0656699, -0.234461, 2.45257, 1.0], [10, -0.0820189, -0.482864, 2.47971, 1.0], [11, -0.0952321, -0.488559, 2.48055, 1.0], [12, -0.401408, -0.404081, 2.59814, 1.0], [13, -0.495876, -0.702198, 2.41331, 1.0], [14, -0.548961, -1.10771, 2.60871, 1.0], [15, -0.552857, -1.15532, 2.51465, 1.0], [16, -0.233255, -0.407232, 2.58199, 1.0], [17, -0.137393, -0.714317, 2.4113, 1.0], [18, -0.136148, -1.12357, 2.60647, 1.0], [19, -0.145097, -1.17077, 2.51193, 1.0], [20, -0.314221, 0.075483, 2.3779, 1.0], [21, -0.529533, -0.605297, 2.50002, 1.0], [22, -0.51173, -0.514734, 2.49057, 1.0], [23, -0.105758, -0.593467, 2.45894, 1.0], [24, -0.135081, -0.492706, 2.43975, 1.0]]
[[0, -0.318665, -0.401472, 2.62374, 1.0], [1, -0.316328, -0.121719, 2.48689, 1.0], [2, -0.311552, 0.152821, 2.33703, 1.0], [3, -0.343688, 0.292686, 2.28025, 1.0], [4, -0.511395, 0.0692903, 2.41359, 1.0], [5, -0.583452, -0.23534, 2.50938, 1.0], [6, -0.558315, -0.486044, 2.51175, 1.0], [7, -0.532294, -0.529948, 2.52678, 1.0], [8, -0.145998, 0.0664998, 2.35848, 1.0], [9, -0.0648287, -0.223142, 2.45014, 1.0], [10, -0.0812813, -0.471467, 2.4781, 1.0], [11, -0.095346, -0.484196, 2.4796, 1.0], [12, -0.398285, -0.395373, 2.59686, 1.0], [13, -0.496766, -0.695744, 2.41938, 1.0], [14, -0.549988, -1.10385, 2.60977, 1.0], [15, -0.553612, -1.1515, 2.51564, 1.0], [16, -0.230513, -0.396356, 2.57922, 1.0], [17, -0.141384, -0.709489, 2.4184, 1.0], [18, -0.14029, -1.11896, 2.61322, 1.0], [19, -0.129954, -1.03252, 2.59605, 1.0], [20, -0.313122, 0.0850017, 2.37686, 1.0], [21, -0.520452, -0.63282, 2.48165, 1.0], [22, -0.495516, -0.512076, 2.4738, 1.0], [23, -0.0998394, -0.559636, 2.48013, 1.0], [24, -0.135451, -0.482222, 2.44117, 1.0]]
[[0, -0.313601, -0.391809, 2.62188, 1.0], [1, -0.313762, -0.112909, 2.48579, 1.0], [2, -0.31123, 0.161003, 2.33651, 1.0], [3, -0.344765, 0.301701, 2.27963, 1.0], [4, -0.511632, 0.0766721, 2.41503, 1.0], [5, -0.581443, -0.220629, 2.51029, 1.0], [6, -0.558734, -0.471642, 2.51208, 1.0], [7, -0.533677, -0.515163, 2.53084, 1.0], [8, -0.145716, 0.0735293, 2.35677, 1.0], [9, -0.0641655, -0.21912, 2.4488, 1.0], [10, -0.0807504, -0.467345, 2.47744, 1.0], [11, -0.0955943, -0.478694, 2.47749, 1.0], [12, -0.393619, -0.387562, 2.5942, 1.0], [13, -0.496015, -0.693082, 2.43083, 1.0], [14, -0.548715, -1.10176, 2.6203, 1.0], [15, -0.475874, -1.0618, 2.6104, 1.0], [16, -0.225039, -0.384977, 2.57816, 1.0], [17, -0.145662, -0.703748, 2.42471, 1.0], [18, -0.144133, -1.11375, 2.61858, 1.0], [19, -0.118716, -1.02911, 2.58637, 1.0], [20, -0.312261, 0.0933168, 2.37621, 1.0], [21, -0.517877, -0.627167, 2.488, 1.0], [22, -0.494441, -0.510895, 2.47144, 1.0], [23, -0.1117, -0.557725, 2.47799, 1.0], [24, -0.134693, -0.469055, 2.43759, 1.0]]
[[0, -0.309971, -0.38428, 2.62027, 1.0], [1, -0.312294, -0.105178, 2.48522, 1.0], [2, -0.312036, 0.16918, 2.33697, 1.0], [3, -0.345703, 0.309737, 2.28003, 1.0], [4, -0.511804, 0.0871468, 2.41607, 1.0], [5, -0.579193, -0.211262, 2.51064, 1.0], [6, -0.556977, -0.46157, 2.52263, 1.0], [7, -0.551414, -0.436146, 2.54337, 1.0], [8, -0.145278, 0.0838956, 2.35637, 1.0], [9, -0.0624546, -0.213504, 2.44836, 1.0], [10, -0.0820627, -0.461445, 2.47754, 1.0], [11, -0.0958264, -0.474272, 2.47801, 1.0], [12, -0.38983, -0.380236, 2.59296, 1.0], [13, -0.494558, -0.690812, 2.44398, 1.0], [14, -0.547748, -1.10154, 2.62922, 1.0], [15, -0.471742, -1.06129, 2.60376, 1.0], [16, -0.221665, -0.377658, 2.57607, 1.0], [17, -0.144642, -0.697468, 2.42273, 1.0], [18, -0.143657, -1.11133, 2.60897, 1.0], [19, -0.153142, -1.15853, 2.51434, 1.0], [20, -0.312475, 0.101361, 2.37641, 1.0], [21, -0.560471, -0.499345, 2.56822, 1.0], [22, -0.499973, -0.43619, 2.50019, 1.0], [23, -0.108237, -0.581028, 2.47696, 1.0], [24, -0.134606, -0.476936, 2.43829, 1.0]]
[[0, -0.307637, -0.376578, 2.61966, 1.0], [1, -0.310423, -0.0963736, 2.48502, 1.0], [2, -0.310946, 0.17847, 2.33727, 1.0], [3, -0.346346, 0.318601, 2.28066, 1.0], [4, -0.511679, 0.095162, 2.41815, 1.0], [5, -0.577979, -0.20501, 2.5115, 1.0], [6, -0.557175, -0.454918, 2.52844, 1.0], [7, -0.549789, -0.433499, 2.54638, 1.0], [8, -0.144613, 0.0920985, 2.35617, 1.0], [9, -0.0606426, -0.206861, 2.44732, 1.0], [10, -0.081544, -0.454696, 2.47672, 1.0], [11, -0.0950138, -0.470425, 2.47863, 1.0], [12, -0.387273, -0.373594, 2.59263, 1.0], [13, -0.492862, -0.68739, 2.45356, 1.0], [14, -0.544923, -1.09891, 2.63755, 1.0], [15, -0.468098, -1.06262, 2.59478, 1.0], [16, -0.219627, -0.369103, 2.57505, 1.0], [17, -0.146803, -0.692116, 2.4276, 1.0], [18, -0.145336, -1.10736, 2.61108, 1.0], [19, -0.155205, -1.15448, 2.51646, 1.0], [20, -0.311178, 0.110605, 2.37657, 1.0], [21, -0.526091, -0.537392, 2.54728, 1.0], [22, -0.495735, -0.416533, 2.49637, 1.0], [23, -0.108247, -0.574312, 2.47697, 1.0], [24, -0.134868, -0.469122, 2.43876, 1.0]]
[[0, -0.306676, -0.368502, 2.61781, 1.0], [1, -0.310472, -0.0886571, 2.48419, 1.0], [2, -0.31201, 0.185842, 2.33741, 1.0], [3, -0.346409, 0.328473, 2.2806, 1.0], [4, -0.511393, 0.103933, 2.41943, 1.0], [5, -0.576015, -0.200377, 2.51262, 1.0], [6, -0.550649, -0.450204, 2.52724, 1.0], [7, -0.546183, -0.430529, 2.54691, 1.0], [8, -0.143885, 0.102453, 2.35604, 1.0], [9, -0.0593341, -0.198983, 2.44503, 1.0], [10, -0.0803698, -0.446658, 2.47553, 1.0], [11, -0.0961536, -0.48294, 2.47669, 1.0], [12, -0.385981, -0.365699, 2.59013, 1.0], [13, -0.490125, -0.682161, 2.45894, 1.0], [14, -0.543614, -1.09459, 2.64073, 1.0], [15, -0.465289, -1.06795, 2.59299, 1.0], [16, -0.218974, -0.361107, 2.57379, 1.0], [17, -0.14794, -0.686307, 2.43256, 1.0], [18, -0.146526, -1.1019, 2.61541, 1.0], [19, -0.156525, -1.149, 2.52071, 1.0], [20, -0.311993, 0.118065, 2.37647, 1.0], [21, -0.547854, -0.481935, 2.5501, 1.0], [22, -0.493713, -0.406619, 2.4945, 1.0], [23, -0.106279, -0.593028, 2.47094, 1.0], [24, -0.128818, -0.495176, 2.43356, 1.0]]
[[0, -0.305832, -0.360645, 2.61557, 1.0], [1, -0.308666, -0.0787479, 2.48253, 1.0], [2, -0.309179, 0.197765, 2.33654, 1.0], [3, -0.346379, 0.338455, 2.28006, 1.0], [4, -0.509945, 0.113025, 2.42018, 1.0], [5, -0.57347, -0.19458, 2.51346, 1.0], [6, -0.550435, -0.44472, 2.52727, 1.0], [7, -0.54577, -0.424078, 2.54837, 1.0], [8, -0.142689, 0.112747, 2.35416, 1.0], [9, -0.0567638, -0.188565, 2.44254, 1.0], [10, -0.0787481, -0.436269, 2.47275, 1.0], [11, -0.0962923, -0.473021, 2.47577, 1.0], [12, -0.385229, -0.357536, 2.58868, 1.0], [13, -0.48535, -0.679811, 2.47574, 1.0], [14, -0.539305, -1.0946, 2.65246, 1.0], [15, -0.46342, -1.08299, 2.5929, 1.0], [16, -0.218029, -0.353736, 2.57075, 1.0], [17, -0.148747, -0.68182, 2.4386, 1.0], [18, -0.147332, -1.09848, 2.61927, 1.0], [19, -0.157766, -1.14544, 2.52447, 1.0], [20, -0.309427, 0.129502, 2.37538, 1.0], [21, -0.549805, -0.483304, 2.56311, 1.0], [22, -0.496749, -0.407265, 2.50124, 1.0], [23, -0.106514, -0.580804, 2.47595, 1.0], [24, -0.128583, -0.491391, 2.43252, 1.0]]
[[0, -0.306945, -0.352587, 2.61215, 1.0], [1, -0.308894, -0.0711326, 2.48115, 1.0], [2, -0.308722, 0.205071, 2.33693, 1.0], [3, -0.346114, 0.346332, 2.28018, 1.0], [4, -0.509004, 0.122306, 2.42061, 1.0], [5, -0.571067, -0.181032, 2.51326, 1.0], [6, -0.54964, -0.431292, 2.52773, 1.0], [7, -0.544204, -0.419643, 2.54948, 1.0], [8, -0.141748, 0.124693, 2.35307, 1.0], [9, -0.0548186, -0.180821, 2.44062, 1.0], [10, -0.0773385, -0.428524, 2.4708, 1.0], [11, -0.0949581, -0.466204, 2.47569, 1.0], [12, -0.38645, -0.348912, 2.58561, 1.0], [13, -0.483001, -0.673976, 2.48151, 1.0], [14, -0.537124, -1.09046, 2.65456, 1.0], [15, -0.462515, -1.06719, 2.59385, 1.0], [16, -0.218985, -0.346481, 2.56697, 1.0], [17, -0.14823, -0.676689, 2.44469, 1.0], [18, -0.147706, -1.09398, 2.62412, 1.0], [19, -0.0763954, -1.10317, 2.60535, 1.0], [20, -0.309131, 0.136874, 2.37535, 1.0], [21, -0.551374, -0.463585, 2.56082, 1.0], [22, -0.499597, -0.415485, 2.50858, 1.0], [23, -0.106265, -0.572701, 2.46996, 1.0], [24, -0.129261, -0.471802, 2.43427, 1.0]]
[[0, -0.306141, -0.345959, 2.60947, 1.0], [1, -0.307739, -0.0630834, 2.4798, 1.0], [2, -0.30721, 0.214441, 2.33718, 1.0], [3, -0.345798, 0.356716, 2.28061, 1.0], [4, -0.507991, 0.132404, 2.42085, 1.0], [5, -0.569755, -0.172641, 2.51318, 1.0], [6, -0.548041, -0.422788, 2.52885, 1.0], [7, -0.542698, -0.416867, 2.55197, 1.0], [8, -0.140751, 0.13363, 2.35256, 1.0], [9, -0.0533465, -0.170605, 2.43841, 1.0], [10, -0.0763657, -0.417713, 2.47192, 1.0], [11, -0.0904735, -0.428896, 2.47292, 1.0], [12, -0.385359, -0.341039, 2.58275, 1.0], [13, -0.480666, -0.669375, 2.49546, 1.0], [14, -0.534852, -1.08798, 2.66385, 1.0], [15, -0.473423, -1.0843, 2.58221, 1.0], [16, -0.218442, -0.34119, 2.56448, 1.0], [17, -0.146612, -0.673453, 2.45171, 1.0], [18, -0.14844, -1.09175, 2.62901, 1.0], [19, -0.0848254, -1.10606, 2.56547, 1.0], [20, -0.307707, 0.145933, 2.37517, 1.0], [21, -0.54387, -0.462302, 2.56405, 1.0], [22, -0.497003, -0.398712, 2.50575, 1.0], [23, -0.10834, -0.534169, 2.47775, 1.0], [24, -0.130569, -0.424527, 2.43794, 1.0]]
[[0, -0.305696, -0.339496, 2.60741, 1.0], [1, -0.306574, -0.0535484, 2.47825, 1.0], [2, -0.305208, 0.227103, 2.33637, 1.0], [3, -0.345553, 0.36725, 2.28171, 1.0], [4, -0.507616, 0.136928, 2.42094, 1.0], [5, -0.56891, -0.166333, 2.51314, 1.0], [6, -0.546523, -0.415923, 2.53322, 1.0], [7, -0.541371, -0.393111, 2.54406, 1.0], [8, -0.139666, 0.14315, 2.3531, 1.0], [9, -0.0523614, -0.164507, 2.43749, 1.0], [10, -0.0731877, -0.412411, 2.46791, 1.0], [11, -0.0904181, -0.425379, 2.47266, 1.0], [12, -0.385229, -0.334525, 2.58103, 1.0], [13, -0.479674, -0.664212, 2.50063, 1.0], [14, -0.53395, -1.08394, 2.66652, 1.0], [15, -0.481274, -1.07346, 2.57585, 1.0], [16, -0.217698, -0.33503, 2.56208, 1.0], [17, -0.13925, -0.668589, 2.46205, 1.0], [18, -0.144572, -1.09075, 2.63079, 1.0], [19, -0.10047, -1.11178, 2.54747, 1.0], [20, -0.30592, 0.157828, 2.37416, 1.0], [21, -0.550438, -0.453164, 2.56927, 1.0], [22, -0.490441, -0.385664, 2.50026, 1.0], [23, -0.108852, -0.530529, 2.4765, 1.0], [24, -0.130275, -0.435025, 2.43743, 1.0]]
[[0, -0.304866, -0.333371, 2.60333, 1.0], [1, -0.306104, -0.0460096, 2.47645, 1.0], [2, -0.305206, 0.236361, 2.33684, 1.0], [3, -0.344579, 0.375131, 2.28261, 1.0], [4, -0.506764, 0.144952, 2.4218, 1.0], [5, -0.566494, -0.158589, 2.51154, 1.0], [6, -0.547896, -0.408296, 2.53303, 1.0], [7, -0.539927, -0.390232, 2.54259, 1.0], [8, -0.138888, 0.150507, 2.35262, 1.0], [9, -0.0502676, -0.158931, 2.43691, 1.0], [10, -0.072828, -0.406841, 2.4666, 1.0], [11, -0.0920524, -0.42599, 2.47103, 1.0], [12, -0.384685, -0.328775, 2.57776, 1.0], [13, -0.477572, -0.660093, 2.50544, 1.0], [14, -0.532046, -1.08011, 2.67066, 1.0], [15, -0.484918, -1.07849, 2.57696, 1.0], [16, -0.216562, -0.328701, 2.55707, 1.0], [17, -0.139126, -0.664567, 2.4681, 1.0], [18, -0.145468, -1.08728, 2.63559, 1.0], [19, -0.113159, -1.11319, 2.54746, 1.0], [20, -0.305785, 0.166632, 2.37403, 1.0], [21, -0.55165, -0.446453, 2.56768, 1.0], [22, -0.493393, -0.383414, 2.5021, 1.0], [23, -0.108862, -0.530557, 2.47667, 1.0], [24, -0.13013, -0.42341, 2.43655, 1.0]]
