[[0, -0.0417044, -0.258651, 2.47358, 1.0], [1, -0.0516369, 0.0549139, 2.43734, 1.0], [2, -0.0609978, 0.35979, 2.38758, 1.0], [3, -0.0682364, 0.513644, 2.32332, 1.0], [4, -0.243133, 0.255995, 2.38962, 1.0], [5, -0.336343, 0.049205, 2.27602, 1.0], [6, -0.382905, -0.159358, 2.12313, 1.0], [7, -0.377752, -0.234482, 2.05994, 1.0], [8, 0.117907, 0.26704, 2.37613, 1.0], [9, 0.212852, 0.0539261, 2.26843, 1.0], [10, 0.260275, -0.180957, 2.10634, 1.0], [11, 0.251231, -0.254661, 2.06138, 1.0], [12, -0.123489, -0.257284, 2.43855, 1.0], [13, -0.179153, -0.684286, 2.5621, 1.0], [14, -0.244817, -1.03367, 2.63512, 1.0], [15, -0.273193, -1.08008, 2.55078, 1.0], [16, 0.0413342, -0.252294, 2.43476, 1.0], [17, 0.0977567, -0.630319, 2.52526, 1.0], [18, 0.155426, -1.02974, 2.63717, 1.0], [19, 0.191284, -1.07227, 2.54297, 1.0], [20, -0.0587482, 0.284807, 2.4024, 1.0], [21, -0.368765, -0.281, 2.02635, 1.0], [22, -0.405075, -0.242605, 2.02283, 1.0], [23, 0.237886, -0.308562, 2.04623, 1.0], [24, 0.173885, -0.269179, 2.03217, 1.0]]
[[0, -0.0592789, -0.282432, 2.45973, 1.0], [1, -0.0735456, 0.0484307, 2.41147, 1.0], [2, -0.0861306, 0.367986, 2.3513, 1.0], [3, -0.103457, 0.511104, 2.30968, 1.0], [4, -0.262851, 0.253803, 2.37195, 1.0], [5, -0.355251, 0.229501, 2.20341, 1.0], [6, -0.411981, 0.208325, 1.97206, 1.0], [7, -0.459974, 0.214924, 1.75312, 1.0], [8, 0.0495038, 0.234243, 2.30569, 1.0], [9, 0.044801, 0.20725, 2.06141, 1.0], [10, 0.0975641, 0.196704, 1.82802, 1.0], [11, 0.139519, 0.213276, 1.68462, 1.0], [12, -0.126086, -0.280503, 2.43441, 1.0], [13, -0.183028, -0.692506, 2.54938, 1.0], [14, -0.237354, -1.02204, 2.64388, 1.0], [15, -0.276701, -1.0825, 2.55028, 1.0], [16, 0.00963876, -0.27558, 2.41185, 1.0], [17, 0.0969144, -0.642543, 2.51793, 1.0], [18, 0.150913, -1.03246, 2.64313, 1.0], [19, 0.192951, -1.07535, 2.54264, 1.0], [20, -0.0831475, 0.289647, 2.36874, 1.0], [21, -0.471103, 0.205052, 1.72953, 1.0], [22, -0.380074, 0.205677, 1.73012, 1.0], [23, 0.160337, 0.200851, 1.65414, 1.0], [24, 0.0483643, 0.204241, 1.67633, 1.0]]
[[0, -0.0596917, -0.282266, 2.45991, 1.0], [1, -0.0741861, 0.0480036, 2.41233, 1.0], [2, -0.0871531, 0.366868, 2.3528, 1.0], [3, -0.0998174, 0.508939, 2.31126, 1.0], [4, -0.257596, 0.252476, 2.36173, 1.0], [5, -0.347561, 0.254717, 2.16548, 1.0], [6, -0.390241, 0.229054, 1.9314, 1.0], [7, -0.43258, 0.208844, 1.73944, 1.0], [8, 0.0509735, 0.237236, 2.308, 1.0], [9, 0.0720111, 0.262369, 2.06467, 1.0], [10, 0.0908826, 0.226059, 1.82852, 1.0], [11, 0.172032, 0.213521, 1.69718, 1.0], [12, -0.127765, -0.280128, 2.4326, 1.0], [13, -0.183279, -0.691927, 2.54948, 1.0], [14, -0.237542, -1.0231, 2.64365, 1.0], [15, -0.277088, -1.08274, 2.55033, 1.0], [16, 0.00942988, -0.275277, 2.41326, 1.0], [17, 0.0963761, -0.642336, 2.51832, 1.0], [18, 0.15041, -1.03304, 2.64304, 1.0], [19, 0.193045, -1.07575, 2.54226, 1.0], [20, -0.0840742, 0.288676, 2.37009, 1.0], [21, -0.451196, 0.193311, 1.71525, 1.0], [22, -0.359876, 0.199781, 1.71905, 1.0], [23, 0.200177, 0.201186, 1.67316, 1.0], [24, 0.0919417, 0.202724, 1.6862, 1.0]]
[[0, -0.060003, -0.281853, 2.45993, 1.0], [1, -0.0746677, 0.0475311, 2.41347, 1.0], [2, -0.0881472, 0.36461, 2.35615, 1.0], [3, -0.0960164, 0.508069, 2.31288, 1.0], [4, -0.249749, 0.248715, 2.35076, 1.0], [5, -0.353872, 0.274026, 2.14077, 1.0], [6, -0.373223, 0.232302, 1.9056, 1.0], [7, -0.397765, 0.203071, 1.73093, 1.0], [8, 0.0633983, 0.2668, 2.33232, 1.0], [9, 0.155388, 0.30084, 2.15432, 1.0], [10, 0.131632, 0.249348, 1.92132, 1.0], [11, 0.195052, 0.212267, 1.71093, 1.0], [12, -0.128803, -0.279474, 2.43037, 1.0], [13, -0.183386, -0.691806, 2.54952, 1.0], [14, -0.237619, -1.02275, 2.6439, 1.0], [15, -0.27771, -1.08167, 2.55269, 1.0], [16, 0.00929567, -0.274387, 2.41461, 1.0], [17, 0.0947938, -0.64114, 2.5185, 1.0], [18, 0.150451, -1.03401, 2.64386, 1.0], [19, 0.192917, -1.07547, 2.54232, 1.0], [20, -0.0849292, 0.286916, 2.37281, 1.0], [21, -0.404275, 0.188978, 1.70348, 1.0], [22, -0.300922, 0.194584, 1.70975, 1.0], [23, 0.220511, 0.197945, 1.68365, 1.0], [24, 0.0996746, 0.202045, 1.69732, 1.0]]
[[0, -0.0609941, -0.280881, 2.46002, 1.0], [1, -0.0751612, 0.0473204, 2.41433, 1.0], [2, -0.088395, 0.363418, 2.35784, 1.0], [3, -0.0921988, 0.507505, 2.31373, 1.0], [4, -0.249705, 0.248742, 2.35067, 1.0], [5, -0.347168, 0.259487, 2.12653, 1.0], [6, -0.353676, 0.215834, 1.8906, 1.0], [7, -0.377101, 0.199235, 1.7219, 1.0], [8, 0.0634514, 0.265869, 2.33158, 1.0], [9, 0.16402, 0.298371, 2.14899, 1.0], [10, 0.20109, 0.249831, 1.91694, 1.0], [11, 0.230382, 0.214452, 1.71944, 1.0], [12, -0.130126, -0.278421, 2.42809, 1.0], [13, -0.18344, -0.691826, 2.54947, 1.0], [14, -0.238363, -1.02256, 2.6442, 1.0], [15, -0.276732, -1.08158, 2.5521, 1.0], [16, 0.00810634, -0.272913, 2.4167, 1.0], [17, 0.0940957, -0.640914, 2.51859, 1.0], [18, 0.148009, -1.03605, 2.64865, 1.0], [19, 0.193378, -1.07648, 2.54272, 1.0], [20, -0.0852624, 0.285967, 2.3743, 1.0], [21, -0.391237, 0.185391, 1.69806, 1.0], [22, -0.298005, 0.190698, 1.70539, 1.0], [23, 0.239118, 0.191784, 1.69387, 1.0], [24, 0.149129, 0.204001, 1.70382, 1.0]]
[[0, -0.0611682, -0.280702, 2.45996, 1.0], [1, -0.075162, 0.0470129, 2.41482, 1.0], [2, -0.0879837, 0.362465, 2.359, 1.0], [3, -0.0894015, 0.507302, 2.31449, 1.0], [4, -0.249535, 0.248788, 2.35045, 1.0], [5, -0.320647, 0.280324, 2.15739, 1.0], [6, -0.266493, 0.23524, 1.92785, 1.0], [7, -0.344145, 0.198361, 1.7186, 1.0], [8, 0.0636578, 0.264627, 2.33124, 1.0], [9, 0.164255, 0.269815, 2.10785, 1.0], [10, 0.205835, 0.221516, 1.87654, 1.0], [11, 0.247595, 0.215232, 1.73018, 1.0], [12, -0.130678, -0.278131, 2.42617, 1.0], [13, -0.183792, -0.691775, 2.54972, 1.0], [14, -0.238769, -1.02244, 2.6444, 1.0], [15, -0.276849, -1.08161, 2.55227, 1.0], [16, 0.0080747, -0.27265, 2.4176, 1.0], [17, 0.0928499, -0.641294, 2.51901, 1.0], [18, 0.14907, -1.03791, 2.64896, 1.0], [19, 0.194096, -1.07739, 2.5434, 1.0], [20, -0.0849694, 0.285148, 2.37532, 1.0], [21, -0.36813, 0.184902, 1.69115, 1.0], [22, -0.251246, 0.189555, 1.70238, 1.0], [23, 0.266432, 0.197671, 1.70674, 1.0], [24, 0.159751, 0.203335, 1.71565, 1.0]]
[[0, -0.0618985, -0.280529, 2.45984, 1.0], [1, -0.0753283, 0.046865, 2.41535, 1.0], [2, -0.0875782, 0.36227, 2.36017, 1.0], [3, -0.0856443, 0.506698, 2.31543, 1.0], [4, -0.249204, 0.248794, 2.3502, 1.0], [5, -0.317764, 0.271567, 2.15513, 1.0], [6, -0.311157, 0.226047, 1.91924, 1.0], [7, -0.339776, 0.199223, 1.71321, 1.0], [8, 0.0639486, 0.263582, 2.33112, 1.0], [9, 0.193808, 0.295185, 2.12692, 1.0], [10, 0.231828, 0.244884, 1.89518, 1.0], [11, 0.26309, 0.214931, 1.73649, 1.0], [12, -0.131883, -0.277872, 2.42422, 1.0], [13, -0.184454, -0.691604, 2.54977, 1.0], [14, -0.238646, -1.02271, 2.64477, 1.0], [15, -0.276851, -1.08017, 2.5535, 1.0], [16, 0.00742143, -0.272692, 2.41865, 1.0], [17, 0.0922534, -0.641232, 2.51925, 1.0], [18, 0.148545, -1.03793, 2.64838, 1.0], [19, 0.19379, -1.07719, 2.54318, 1.0], [20, -0.084737, 0.284932, 2.37632, 1.0], [21, -0.349596, 0.185824, 1.68752, 1.0], [22, -0.255513, 0.190516, 1.69972, 1.0], [23, 0.274439, 0.193382, 1.71277, 1.0], [24, 0.177749, 0.203531, 1.72353, 1.0]]
[[0, -0.0621372, -0.280267, 2.45987, 1.0], [1, -0.0751731, 0.0468969, 2.41571, 1.0], [2, -0.086728, 0.362301, 2.36079, 1.0], [3, -0.0821937, 0.507118, 2.31689, 1.0], [4, -0.248667, 0.249119, 2.34963, 1.0], [5, -0.315824, 0.269918, 2.15397, 1.0], [6, -0.290449, 0.225839, 1.91883, 1.0], [7, -0.327235, 0.199783, 1.7099, 1.0], [8, 0.0640293, 0.262905, 2.33115, 1.0], [9, 0.194071, 0.294704, 2.12972, 1.0], [10, 0.233791, 0.238642, 1.89941, 1.0], [11, 0.275771, 0.214495, 1.74089, 1.0], [12, -0.132095, -0.277432, 2.4232, 1.0], [13, -0.185502, -0.691487, 2.54982, 1.0], [14, -0.238908, -1.02232, 2.64425, 1.0], [15, -0.276279, -1.07968, 2.5534, 1.0], [16, 0.00713894, -0.272432, 2.41995, 1.0], [17, 0.0908878, -0.641862, 2.51995, 1.0], [18, 0.148915, -1.0391, 2.649, 1.0], [19, 0.193507, -1.07701, 2.54299, 1.0], [20, -0.084089, 0.284941, 2.37688, 1.0], [21, -0.33483, 0.183438, 1.68238, 1.0], [22, -0.2452, 0.190555, 1.69895, 1.0], [23, 0.285373, 0.195364, 1.71623, 1.0], [24, 0.197277, 0.204888, 1.7246, 1.0]]
[[0, -0.0628836, -0.280006, 2.46026, 1.0], [1, -0.0754261, 0.0469874, 2.41672, 1.0], [2, -0.0864913, 0.362565, 2.36198, 1.0], [3, -0.0781786, 0.506843, 2.31892, 1.0], [4, -0.24826, 0.249399, 2.34932, 1.0], [5, -0.312073, 0.267063, 2.15342, 1.0], [6, -0.288296, 0.224539, 1.91766, 1.0], [7, -0.320629, 0.200816, 1.70764, 1.0], [8, 0.0642629, 0.262602, 2.33126, 1.0], [9, 0.195387, 0.294692, 2.13235, 1.0], [10, 0.236058, 0.240705, 1.90153, 1.0], [11, 0.281006, 0.215361, 1.74474, 1.0], [12, -0.132527, -0.277274, 2.42273, 1.0], [13, -0.185929, -0.691563, 2.54967, 1.0], [14, -0.239275, -1.02467, 2.64425, 1.0], [15, -0.276042, -1.07958, 2.55194, 1.0], [16, 0.00604874, -0.272296, 2.42221, 1.0], [17, 0.0901643, -0.642057, 2.52068, 1.0], [18, 0.149836, -1.03986, 2.64917, 1.0], [19, 0.193598, -1.0766, 2.54341, 1.0], [20, -0.0839632, 0.285134, 2.37804, 1.0], [21, -0.333578, 0.184447, 1.67994, 1.0], [22, -0.235257, 0.191375, 1.69691, 1.0], [23, 0.298942, 0.196733, 1.71941, 1.0], [24, 0.199996, 0.205207, 1.72911, 1.0]]
[[0, -0.0631349, -0.279883, 2.46032, 1.0], [1, -0.075276, 0.0469482, 2.41696, 1.0], [2, -0.0855832, 0.362485, 2.36232, 1.0], [3, -0.0756459, 0.507074, 2.32004, 1.0], [4, -0.247459, 0.249064, 2.34866, 1.0], [5, -0.305305, 0.263636, 2.15141, 1.0], [6, -0.267221, 0.225359, 1.91667, 1.0], [7, -0.307348, 0.2035, 1.70529, 1.0], [8, 0.067876, 0.26505, 2.33429, 1.0], [9, 0.196714, 0.29531, 2.13899, 1.0], [10, 0.244522, 0.244654, 1.90872, 1.0], [11, 0.286267, 0.2157, 1.74654, 1.0], [12, -0.132982, -0.277074, 2.42166, 1.0], [13, -0.186187, -0.691617, 2.54956, 1.0], [14, -0.239331, -1.0247, 2.64416, 1.0], [15, -0.276198, -1.07941, 2.552, 1.0], [16, 0.0058814, -0.27226, 2.42343, 1.0], [17, 0.0901275, -0.657293, 2.52764, 1.0], [18, 0.148535, -1.03974, 2.64902, 1.0], [19, 0.193438, -1.07656, 2.54301, 1.0], [20, -0.0832848, 0.285048, 2.37837, 1.0], [21, -0.322906, 0.188719, 1.67544, 1.0], [22, -0.215124, 0.194162, 1.69385, 1.0], [23, 0.296904, 0.197437, 1.72318, 1.0], [24, 0.208239, 0.206264, 1.73065, 1.0]]
[[0, -0.0628187, -0.278154, 2.46043, 1.0], [1, -0.074511, 0.0478865, 2.41796, 1.0], [2, -0.0843704, 0.363154, 2.36396, 1.0], [3, -0.0729134, 0.508161, 2.32146, 1.0], [4, -0.236161, 0.255529, 2.33729, 1.0], [5, -0.301388, 0.284116, 2.16575, 1.0], [6, -0.297277, 0.234593, 1.93024, 1.0], [7, -0.312851, 0.20602, 1.70249, 1.0], [8, 0.0796983, 0.278118, 2.34481, 1.0], [9, 0.197153, 0.295242, 2.14494, 1.0], [10, 0.240923, 0.244913, 1.91389, 1.0], [11, 0.286353, 0.216027, 1.75213, 1.0], [12, -0.132532, -0.275362, 2.41999, 1.0], [13, -0.186185, -0.691675, 2.54957, 1.0], [14, -0.239812, -1.02476, 2.64373, 1.0], [15, -0.276566, -1.08069, 2.55061, 1.0], [16, 0.00690007, -0.270018, 2.42536, 1.0], [17, 0.0903026, -0.653852, 2.52695, 1.0], [18, 0.148328, -1.03962, 2.6491, 1.0], [19, 0.193184, -1.07627, 2.543, 1.0], [20, -0.0821581, 0.285773, 2.37986, 1.0], [21, -0.323276, 0.190175, 1.67564, 1.0], [22, -0.225596, 0.194809, 1.69419, 1.0], [23, 0.297436, 0.195645, 1.72888, 1.0], [24, 0.198322, 0.205786, 1.73056, 1.0]]
[[0, -0.0623745, -0.277798, 2.46085, 1.0], [1, -0.0734679, 0.0483426, 2.41885, 1.0], [2, -0.0829812, 0.363865, 2.36477, 1.0], [3, -0.0708252, 0.509079, 2.32261, 1.0], [4, -0.229212, 0.254652, 2.33237, 1.0], [5, -0.302002, 0.260227, 2.16208, 1.0], [6, -0.297193, 0.223727, 1.92452, 1.0], [7, -0.306917, 0.208226, 1.70042, 1.0], [8, 0.0810786, 0.275496, 2.34697, 1.0], [9, 0.19762, 0.295782, 2.15741, 1.0], [10, 0.238189, 0.246158, 1.92592, 1.0], [11, 0.287931, 0.214964, 1.75526, 1.0], [12, -0.132166, -0.275153, 2.41973, 1.0], [13, -0.188076, -0.699368, 2.55215, 1.0], [14, -0.242535, -1.02545, 2.6412, 1.0], [15, -0.276867, -1.08163, 2.55005, 1.0], [16, 0.00808563, -0.269689, 2.42717, 1.0], [17, 0.0909475, -0.651333, 2.52696, 1.0], [18, 0.148998, -1.04039, 2.64925, 1.0], [19, 0.193177, -1.07624, 2.543, 1.0], [20, -0.0808246, 0.286403, 2.38072, 1.0], [21, -0.311361, 0.190362, 1.67177, 1.0], [22, -0.224372, 0.196596, 1.68875, 1.0], [23, 0.302025, 0.192835, 1.72945, 1.0], [24, 0.194999, 0.205393, 1.73406, 1.0]]
[[0, -0.0622564, -0.277854, 2.46091, 1.0], [1, -0.0728474, 0.0485672, 2.41927, 1.0], [2, -0.0816653, 0.364984, 2.36545, 1.0], [3, -0.0686487, 0.510183, 2.32401, 1.0], [4, -0.224837, 0.255038, 2.33018, 1.0], [5, -0.294852, 0.257243, 2.15877, 1.0], [6, -0.283877, 0.224177, 1.92125, 1.0], [7, -0.297439, 0.210231, 1.69713, 1.0], [8, 0.0825854, 0.270199, 2.34896, 1.0], [9, 0.197651, 0.296067, 2.16414, 1.0], [10, 0.237585, 0.246715, 1.93285, 1.0], [11, 0.29088, 0.214335, 1.75829, 1.0], [12, -0.132069, -0.275119, 2.41933, 1.0], [13, -0.187281, -0.696709, 2.5512, 1.0], [14, -0.241313, -1.02468, 2.64213, 1.0], [15, -0.276554, -1.08151, 2.55228, 1.0], [16, 0.00881939, -0.270425, 2.42799, 1.0], [17, 0.0909814, -0.649176, 2.52614, 1.0], [18, 0.14789, -1.03765, 2.64852, 1.0], [19, 0.19325, -1.07629, 2.5429, 1.0], [20, -0.079692, 0.287231, 2.38134, 1.0], [21, -0.311927, 0.195657, 1.67058, 1.0], [22, -0.21501, 0.19974, 1.68864, 1.0], [23, 0.308332, 0.18981, 1.73242, 1.0], [24, 0.195742, 0.203859, 1.73475, 1.0]]
[[0, -0.0617011, -0.277728, 2.46101, 1.0], [1, -0.0721566, 0.048969, 2.41966, 1.0], [2, -0.0810465, 0.365793, 2.36587, 1.0], [3, -0.0662869, 0.51181, 2.32539, 1.0], [4, -0.222932, 0.254898, 2.32869, 1.0], [5, -0.295928, 0.257566, 2.15867, 1.0], [6, -0.277794, 0.227026, 1.92123, 1.0], [7, -0.290444, 0.212764, 1.6941, 1.0], [8, 0.0834997, 0.267909, 2.35155, 1.0], [9, 0.197328, 0.295184, 2.17174, 1.0], [10, 0.238723, 0.246819, 1.9405, 1.0], [11, 0.293924, 0.213086, 1.76409, 1.0], [12, -0.131375, -0.275028, 2.41849, 1.0], [13, -0.186975, -0.69624, 2.55109, 1.0], [14, -0.241019, -1.02465, 2.64231, 1.0], [15, -0.276945, -1.08126, 2.55371, 1.0], [16, 0.00987862, -0.270385, 2.42891, 1.0], [17, 0.0912758, -0.648657, 2.52646, 1.0], [18, 0.147752, -1.03755, 2.64837, 1.0], [19, 0.193259, -1.07629, 2.54283, 1.0], [20, -0.0790357, 0.28793, 2.38175, 1.0], [21, -0.297605, 0.196746, 1.66642, 1.0], [22, -0.213797, 0.201165, 1.68365, 1.0], [23, 0.3117, 0.189839, 1.73737, 1.0], [24, 0.195204, 0.203569, 1.74076, 1.0]]
[[0, -0.0610777, -0.277658, 2.4611, 1.0], [1, -0.071292, 0.0491621, 2.42, 1.0], [2, -0.0801693, 0.366173, 2.36622, 1.0], [3, -0.0630867, 0.512521, 2.32647, 1.0], [4, -0.220258, 0.254647, 2.32685, 1.0], [5, -0.29649, 0.257225, 2.15839, 1.0], [6, -0.276242, 0.227663, 1.921, 1.0], [7, -0.277688, 0.213524, 1.69032, 1.0], [8, 0.0839662, 0.267208, 2.35278, 1.0], [9, 0.197748, 0.294686, 2.18109, 1.0], [10, 0.245387, 0.246672, 1.95104, 1.0], [11, 0.3063, 0.212852, 1.77024, 1.0], [12, -0.130595, -0.27504, 2.41811, 1.0], [13, -0.186548, -0.695382, 2.54991, 1.0], [14, -0.240978, -1.02473, 2.64241, 1.0], [15, -0.277192, -1.08227, 2.55249, 1.0], [16, 0.010466, -0.270392, 2.42921, 1.0], [17, 0.0914137, -0.648591, 2.52663, 1.0], [18, 0.147759, -1.03757, 2.64844, 1.0], [19, 0.192936, -1.07569, 2.54261, 1.0], [20, -0.0781379, 0.288265, 2.38211, 1.0], [21, -0.288168, 0.199932, 1.66307, 1.0], [22, -0.204088, 0.202849, 1.68315, 1.0], [23, 0.320051, 0.176678, 1.74059, 1.0], [24, 0.209772, 0.203796, 1.7465, 1.0]]
[[0, -0.0605509, -0.277477, 2.4613, 1.0], [1, -0.070396, 0.0495792, 2.42055, 1.0], [2, -0.079055, 0.366915, 2.36692, 1.0], [3, -0.0607848, 0.513281, 2.32715, 1.0], [4, -0.217514, 0.253405, 2.32547, 1.0], [5, -0.296555, 0.256943, 2.15847, 1.0], [6, -0.268881, 0.230347, 1.92146, 1.0], [7, -0.264668, 0.214538, 1.68684, 1.0], [8, 0.0849696, 0.266316, 2.35439, 1.0], [9, 0.200573, 0.29433, 2.18815, 1.0], [10, 0.283281, 0.251119, 1.96769, 1.0], [11, 0.340082, 0.211823, 1.77865, 1.0], [12, -0.129952, -0.274944, 2.41768, 1.0], [13, -0.185924, -0.692636, 2.54794, 1.0], [14, -0.240496, -1.02354, 2.64209, 1.0], [15, -0.276957, -1.08165, 2.55341, 1.0], [16, 0.0110856, -0.270203, 2.42998, 1.0], [17, 0.0916232, -0.647333, 2.52638, 1.0], [18, 0.147716, -1.03458, 2.6484, 1.0], [19, 0.192719, -1.07503, 2.54289, 1.0], [20, -0.0770601, 0.288923, 2.38278, 1.0], [21, -0.265903, 0.200607, 1.65997, 1.0], [22, -0.194292, 0.20292, 1.67985, 1.0], [23, 0.357754, 0.192852, 1.75751, 1.0], [24, 0.266779, 0.204405, 1.75769, 1.0]]
[[0, -0.0597537, -0.277159, 2.46138, 1.0], [1, -0.0692774, 0.0502252, 2.42115, 1.0], [2, -0.0777003, 0.368033, 2.36799, 1.0], [3, -0.0584597, 0.514628, 2.32843, 1.0], [4, -0.215378, 0.25433, 2.32409, 1.0], [5, -0.296758, 0.256821, 2.1583, 1.0], [6, -0.267957, 0.22979, 1.92147, 1.0], [7, -0.249275, 0.216338, 1.6823, 1.0], [8, 0.0866854, 0.266811, 2.35691, 1.0], [9, 0.202608, 0.294546, 2.20252, 1.0], [10, 0.304507, 0.261329, 1.98882, 1.0], [11, 0.35444, 0.211803, 1.78915, 1.0], [12, -0.128713, -0.274608, 2.41658, 1.0], [13, -0.18558, -0.692102, 2.54749, 1.0], [14, -0.240617, -1.02277, 2.64212, 1.0], [15, -0.277784, -1.08123, 2.5569, 1.0], [16, 0.0118619, -0.269918, 2.43082, 1.0], [17, 0.0918037, -0.646673, 2.52623, 1.0], [18, 0.147323, -1.03312, 2.64803, 1.0], [19, 0.192684, -1.07501, 2.5429, 1.0], [20, -0.0757491, 0.289916, 2.38373, 1.0], [21, -0.251665, 0.201225, 1.65521, 1.0], [22, -0.180117, 0.204791, 1.67612, 1.0], [23, 0.371746, 0.191734, 1.76836, 1.0], [24, 0.279492, 0.205455, 1.76633, 1.0]]
[[0, -0.059144, -0.276666, 2.46143, 1.0], [1, -0.0686534, 0.0510423, 2.42143, 1.0], [2, -0.0771507, 0.36927, 2.36837, 1.0], [3, -0.0560357, 0.515827, 2.32915, 1.0], [4, -0.210761, 0.255725, 2.32198, 1.0], [5, -0.273458, 0.292767, 2.15218, 1.0], [6, -0.231323, 0.245821, 1.9207, 1.0], [7, -0.220853, 0.216535, 1.68036, 1.0], [8, 0.0888839, 0.26696, 2.36103, 1.0], [9, 0.237306, 0.290225, 2.17787, 1.0], [10, 0.319498, 0.246349, 1.95757, 1.0], [11, 0.369546, 0.212191, 1.80145, 1.0], [12, -0.127536, -0.273739, 2.41485, 1.0], [13, -0.185484, -0.691917, 2.54723, 1.0], [14, -0.240554, -1.0228, 2.64223, 1.0], [15, -0.277892, -1.0809, 2.55646, 1.0], [16, 0.0124657, -0.269449, 2.43216, 1.0], [17, 0.0922557, -0.645752, 2.52606, 1.0], [18, 0.147642, -1.03214, 2.64807, 1.0], [19, 0.194095, -1.07719, 2.54149, 1.0], [20, -0.0751696, 0.291043, 2.38408, 1.0], [21, -0.220095, 0.200607, 1.65134, 1.0], [22, -0.132514, 0.2057, 1.6828, 1.0], [23, 0.384607, 0.189093, 1.77896, 1.0], [24, 0.286741, 0.205521, 1.7754, 1.0]]
[[0, -0.0586, -0.276384, 2.46149, 1.0], [1, -0.0678402, 0.0518111, 2.42185, 1.0], [2, -0.0761094, 0.370728, 2.36912, 1.0], [3, -0.0532778, 0.516103, 2.33045, 1.0], [4, -0.207198, 0.25649, 2.32104, 1.0], [5, -0.271903, 0.29233, 2.15209, 1.0], [6, -0.225815, 0.244253, 1.92199, 1.0], [7, -0.202832, 0.216832, 1.67383, 1.0], [8, 0.0926966, 0.267445, 2.36663, 1.0], [9, 0.228769, 0.294688, 2.20656, 1.0], [10, 0.345392, 0.263615, 2.00122, 1.0], [11, 0.389654, 0.212995, 1.81639, 1.0], [12, -0.126512, -0.273263, 2.41324, 1.0], [13, -0.18502, -0.690508, 2.54587, 1.0], [14, -0.240488, -1.02274, 2.64224, 1.0], [15, -0.277929, -1.08099, 2.55681, 1.0], [16, 0.0130647, -0.269229, 2.43366, 1.0], [17, 0.0928064, -0.645184, 2.52594, 1.0], [18, 0.14729, -1.03136, 2.64784, 1.0], [19, 0.193648, -1.07639, 2.54143, 1.0], [20, -0.0741766, 0.292316, 2.38475, 1.0], [21, -0.204034, 0.204001, 1.64641, 1.0], [22, -0.117431, 0.206164, 1.67647, 1.0], [23, 0.384113, 0.172584, 1.78171, 1.0], [24, 0.306026, 0.20543, 1.78736, 1.0]]
[[0, -0.057817, -0.276663, 2.4616, 1.0], [1, -0.0672096, 0.0518409, 2.42192, 1.0], [2, -0.0755744, 0.371003, 2.36904, 1.0], [3, -0.0500085, 0.516556, 2.33049, 1.0], [4, -0.200468, 0.25174, 2.31925, 1.0], [5, -0.191853, 0.238797, 2.10403, 1.0], [6, -0.179133, 0.232944, 1.86522, 1.0], [7, -0.17951, 0.217078, 1.66715, 1.0], [8, 0.0971118, 0.268249, 2.37063, 1.0], [9, 0.231635, 0.295079, 2.20816, 1.0], [10, 0.335573, 0.246621, 1.99951, 1.0], [11, 0.404577, 0.215457, 1.83202, 1.0], [12, -0.125042, -0.274221, 2.41101, 1.0], [13, -0.186435, -0.693543, 2.54646, 1.0], [14, -0.240725, -1.02349, 2.64172, 1.0], [15, -0.278158, -1.0814, 2.55478, 1.0], [16, 0.0139884, -0.269681, 2.43606, 1.0], [17, 0.0930266, -0.644945, 2.52587, 1.0], [18, 0.149094, -1.03309, 2.64749, 1.0], [19, 0.19304, -1.07426, 2.54092, 1.0], [20, -0.0736242, 0.292531, 2.38471, 1.0], [21, -0.187076, 0.206338, 1.63759, 1.0], [22, -0.098895, 0.206244, 1.67079, 1.0], [23, 0.425154, 0.195001, 1.81069, 1.0], [24, 0.320551, 0.209158, 1.80093, 1.0]]
[[0, -0.0555045, -0.278747, 2.46241, 1.0], [1, -0.0658347, 0.0513277, 2.42241, 1.0], [2, -0.0747476, 0.371299, 2.36921, 1.0], [3, -0.0458935, 0.517943, 2.33108, 1.0], [4, -0.194108, 0.230697, 2.31296, 1.0], [5, -0.179741, 0.22427, 2.09803, 1.0], [6, -0.133634, 0.219482, 1.8637, 1.0], [7, -0.14943, 0.216636, 1.66461, 1.0], [8, 0.0978855, 0.268283, 2.37339, 1.0], [9, 0.23662, 0.296145, 2.21487, 1.0], [10, 0.355287, 0.242924, 2.01627, 1.0], [11, 0.428174, 0.220923, 1.85506, 1.0], [12, -0.122606, -0.277176, 2.40899, 1.0], [13, -0.186512, -0.694434, 2.54644, 1.0], [14, -0.240316, -1.02303, 2.64179, 1.0], [15, -0.278193, -1.08154, 2.55444, 1.0], [16, 0.0163281, -0.272034, 2.44031, 1.0], [17, 0.0931647, -0.6447, 2.52597, 1.0], [18, 0.149697, -1.02793, 2.64583, 1.0], [19, 0.192285, -1.07303, 2.54164, 1.0], [20, -0.0727103, 0.292665, 2.38495, 1.0], [21, -0.161509, 0.206386, 1.63266, 1.0], [22, -0.0675937, 0.206831, 1.67267, 1.0], [23, 0.447861, 0.197888, 1.83319, 1.0], [24, 0.341738, 0.213688, 1.8165, 1.0]]
