[['2, k, 0', [-0.233502, -0.1417054, 1.0]], ['2, k, 1', [-0.2335805, 0.1247472, 1.0]], ['2, k, 2', [-0.234426, 0.385092, 1.0]], ['2, k, 3', [-0.2401961, 0.5180288, 1.0]], ['2, k, 4', [-0.4015718, 0.2750807, 1.0]], ['2, k, 5', [-0.4513969, 0.07033963, 1.0]], ['2, k, 6', [-0.4071566, -0.077699, 1.0]], ['2, k, 7', [-0.3836405, -0.1200375, 1.0]], ['2, k, 8', [-0.06342883, 0.2849208, 1.0]], ['2, k, 9', [-0.00713394, 0.07544477, 1.0]], ['2, k, 10', [-0.01216281, -0.07255576, 1.0]], ['2, k, 11', [-0.0317945, -0.09903079, 1.0]], ['2, k, 12', [-0.3088285, -0.1418927, 1.0]], ['2, k, 13', [-0.3848443, -0.2162782, 1.0]], ['2, k, 14', [-0.3803811, -0.6150464, 1.0]], ['2, k, 15', [-0.370147, -0.670564, 1.0]], ['2, k, 16', [-0.1535632, -0.1387514, 1.0]], ['2, k, 17', [-0.03213143, -0.2087316, 1.0]], ['2, k, 18', [-0.02783944, -0.5989332, 1.0]], ['2, k, 19', [0.0003338212, -0.6646883, 1.0]], ['2, k, 20', [-0.2341062, 0.3208642, 1.0]], ['2, k, 21', [-0.365506, -0.1572641, 1.0]], ['2, k, 22', [-0.334257, -0.1414821, 1.0]], ['2, k, 23', [-0.03901324, -0.1333578, 1.0]], ['2, k, 24', [-0.005088705, -0.1337877, 1.0]]]
[['2, k, 0', [-0.2315196, -0.1389329, 1.0]], ['2, k, 1', [-0.2862996, 0.1274568, 1.0]], ['2, k, 2', [-0.3382457, 0.3889838, 1.0]], ['2, k, 3', [-0.3626422, 0.5171899, 1.0]], ['2, k, 4', [-0.4827379, 0.2579513, 1.0]], ['2, k, 5', [-0.4996451, 0.05038526, 1.0]], ['2, k, 6', [-0.4137608, -0.08601808, 1.0]], ['2, k, 7', [-0.3914986, -0.1169822, 1.0]], ['2, k, 8', [-0.1590068, 0.2984651, 1.0]], ['2, k, 9', [-0.05482349, 0.08711894, 1.0]], ['2, k, 10', [-0.006608169, -0.07897124, 1.0]], ['2, k, 11', [0.006831169, -0.1406094, 1.0]], ['2, k, 12', [-0.3019216, -0.152417, 1.0]], ['2, k, 13', [-0.38226, -0.2180312, 1.0]], ['2, k, 14', [-0.3861944, -0.6124758, 1.0]], ['2, k, 15', [-0.3949115, -0.6784841, 1.0]], ['2, k, 16', [-0.1564659, -0.1226446, 1.0]], ['2, k, 17', [0.1004315, -0.2096947, 1.0]], ['2, k, 18', [0.2742922, -0.6032732, 1.0]], ['2, k, 19', [0.3356192, -0.6542333, 1.0]], ['2, k, 20', [-0.3256429, 0.324327, 1.0]], ['2, k, 21', [-0.3505695, -0.1386785, 1.0]], ['2, k, 22', [-0.418789, -0.1578765, 1.0]], ['2, k, 23', [0.0577132, -0.187001, 1.0]], ['2, k, 24', [-0.04905212, -0.1697904, 1.0]]]
[['2, k, 0', [-0.2298287, -0.1386287, 1.0]], ['2, k, 1', [-0.285008, 0.1277752, 1.0]], ['2, k, 2', [-0.3374721, 0.3892411, 1.0]], ['2, k, 3', [-0.3615622, 0.5177739, 1.0]], ['2, k, 4', [-0.4816931, 0.2579871, 1.0]], ['2, k, 5', [-0.4992845, 0.0503967, 1.0]], ['2, k, 6', [-0.4132214, -0.08554483, 1.0]], ['2, k, 7', [-0.3805499, -0.1181969, 1.0]], ['2, k, 8', [-0.1587307, 0.2984847, 1.0]], ['2, k, 9', [-0.05284391, 0.07453981, 1.0]], ['2, k, 10', [-0.007115609, -0.07798347, 1.0]], ['2, k, 11', [0.008160423, -0.1399425, 1.0]], ['2, k, 12', [-0.3004623, -0.1521578, 1.0]], ['2, k, 13', [-0.3811734, -0.2184053, 1.0]], ['2, k, 14', [-0.3859887, -0.6126097, 1.0]], ['2, k, 15', [-0.3953916, -0.6786553, 1.0]], ['2, k, 16', [-0.1544601, -0.1222873, 1.0]], ['2, k, 17', [0.09916865, -0.2112385, 1.0]], ['2, k, 18', [0.2632861, -0.6073571, 1.0]], ['2, k, 19', [0.3219345, -0.6550757, 1.0]], ['2, k, 20', [-0.3247394, 0.3246015, 1.0]], ['2, k, 21', [-0.3285093, -0.1420121, 1.0]], ['2, k, 22', [-0.403255, -0.1536641, 1.0]], ['2, k, 23', [0.05785534, -0.1855565, 1.0]], ['2, k, 24', [-0.04804588, -0.1687402, 1.0]]]
[['2, k, 0', [-0.2294567, -0.1386879, 1.0]], ['2, k, 1', [-0.2842892, 0.1279156, 1.0]], ['2, k, 2', [-0.3361854, 0.3897142, 1.0]], ['2, k, 3', [-0.3604149, 0.517386, 1.0]], ['2, k, 4', [-0.4799602, 0.2588006, 1.0]], ['2, k, 5', [-0.4981216, 0.05590886, 1.0]], ['2, k, 6', [-0.4125106, -0.08400103, 1.0]], ['2, k, 7', [-0.385634, -0.1174241, 1.0]], ['2, k, 8', [-0.1583608, 0.2985003, 1.0]], ['2, k, 9', [-0.05181902, 0.07395285, 1.0]], ['2, k, 10', [-0.006709015, -0.07653118, 1.0]], ['2, k, 11', [0.006744986, -0.1379357, 1.0]], ['2, k, 12', [-0.29998, -0.152092, 1.0]], ['2, k, 13', [-0.3797139, -0.2186078, 1.0]], ['2, k, 14', [-0.3857901, -0.6131086, 1.0]], ['2, k, 15', [-0.3958215, -0.679157, 1.0]], ['2, k, 16', [-0.1541739, -0.1224434, 1.0]], ['2, k, 17', [0.09604546, -0.2097249, 1.0]], ['2, k, 18', [0.2399866, -0.6102409, 1.0]], ['2, k, 19', [0.300583, -0.6533023, 1.0]], ['2, k, 20', [-0.3236031, 0.3249761, 1.0]], ['2, k, 21', [-0.3442348, -0.1418437, 1.0]], ['2, k, 22', [-0.4210043, -0.1556049, 1.0]], ['2, k, 23', [0.05298759, -0.1826453, 1.0]], ['2, k, 24', [-0.04924227, -0.1676198, 1.0]]]
[['2, k, 0', [-0.2291103, -0.1388108, 1.0]], ['2, k, 1', [-0.2839739, 0.1276045, 1.0]], ['2, k, 2', [-0.3360038, 0.3889178, 1.0]], ['2, k, 3', [-0.35935, 0.5176622, 1.0]], ['2, k, 4', [-0.4789861, 0.2585768, 1.0]], ['2, k, 5', [-0.4966404, 0.0556492, 1.0]], ['2, k, 6', [-0.4118154, -0.08455208, 1.0]], ['2, k, 7', [-0.3894143, -0.1143704, 1.0]], ['2, k, 8', [-0.1582943, 0.2983681, 1.0]], ['2, k, 9', [-0.04549803, 0.08893273, 1.0]], ['2, k, 10', [-0.006566111, -0.07592984, 1.0]], ['2, k, 11', [0.0002506484, -0.1278651, 1.0]], ['2, k, 12', [-0.299784, -0.1521377, 1.0]], ['2, k, 13', [-0.3776006, -0.2190289, 1.0]], ['2, k, 14', [-0.3858563, -0.6137735, 1.0]], ['2, k, 15', [-0.3954548, -0.6795909, 1.0]], ['2, k, 16', [-0.1535837, -0.1227077, 1.0]], ['2, k, 17', [0.0934929, -0.2091109, 1.0]], ['2, k, 18', [0.2248636, -0.6063811, 1.0]], ['2, k, 19', [0.2518861, -0.6536277, 1.0]], ['2, k, 20', [-0.3233607, 0.3243341, 1.0]], ['2, k, 21', [-0.3409071, -0.134426, 1.0]], ['2, k, 22', [-0.4135169, -0.1513106, 1.0]], ['2, k, 23', [0.05319192, -0.1702283, 1.0]], ['2, k, 24', [-0.05282822, -0.1602823, 1.0]]]
[['2, k, 0', [-0.228703, -0.1385917, 1.0]], ['2, k, 1', [-0.282777, 0.1279269, 1.0]], ['2, k, 2', [-0.3339838, 0.3892477, 1.0]], ['2, k, 3', [-0.3573189, 0.5180765, 1.0]], ['2, k, 4', [-0.4782967, 0.2592473, 1.0]], ['2, k, 5', [-0.4959436, 0.0553728, 1.0]], ['2, k, 6', [-0.4113982, -0.08498884, 1.0]], ['2, k, 7', [-0.3887143, -0.1127518, 1.0]], ['2, k, 8', [-0.1575794, 0.2990118, 1.0]], ['2, k, 9', [-0.04790808, 0.08311892, 1.0]], ['2, k, 10', [-0.006520519, -0.07165476, 1.0]], ['2, k, 11', [-0.0002490949, -0.1259536, 1.0]], ['2, k, 12', [-0.299479, -0.1518591, 1.0]], ['2, k, 13', [-0.3757754, -0.2191732, 1.0]], ['2, k, 14', [-0.3859958, -0.6149054, 1.0]], ['2, k, 15', [-0.3947662, -0.6793007, 1.0]], ['2, k, 16', [-0.1530618, -0.122567, 1.0]], ['2, k, 17', [0.09037519, -0.2077853, 1.0]], ['2, k, 18', [0.2002962, -0.6061273, 1.0]], ['2, k, 19', [0.250701, -0.6545131, 1.0]], ['2, k, 20', [-0.3215409, 0.3246679, 1.0]], ['2, k, 21', [-0.341867, -0.1372779, 1.0]], ['2, k, 22', [-0.4129771, -0.1563601, 1.0]], ['2, k, 23', [0.04800237, -0.1686986, 1.0]], ['2, k, 24', [-0.05375502, -0.1520666, 1.0]]]
[['2, k, 0', [-0.2286055, -0.1386007, 1.0]], ['2, k, 1', [-0.2822711, 0.1278461, 1.0]], ['2, k, 2', [-0.3330518, 0.389047, 1.0]], ['2, k, 3', [-0.3568374, 0.5179834, 1.0]], ['2, k, 4', [-0.4771021, 0.2585606, 1.0]], ['2, k, 5', [-0.4938817, 0.05250008, 1.0]], ['2, k, 6', [-0.4087954, -0.08602065, 1.0]], ['2, k, 7', [-0.3795812, -0.1192735, 1.0]], ['2, k, 8', [-0.1568326, 0.2991191, 1.0]], ['2, k, 9', [-0.04790319, 0.08739655, 1.0]], ['2, k, 10', [-0.006347972, -0.0715321, 1.0]], ['2, k, 11', [-0.0009814905, -0.1243038, 1.0]], ['2, k, 12', [-0.299463, -0.1518376, 1.0]], ['2, k, 13', [-0.3751333, -0.2193911, 1.0]], ['2, k, 14', [-0.3860168, -0.6164712, 1.0]], ['2, k, 15', [-0.3946659, -0.6790876, 1.0]], ['2, k, 16', [-0.1528489, -0.122662, 1.0]], ['2, k, 17', [0.08471545, -0.2061224, 1.0]], ['2, k, 18', [0.1662806, -0.6018864, 1.0]], ['2, k, 19', [0.2069168, -0.6520226, 1.0]], ['2, k, 20', [-0.3207107, 0.3244982, 1.0]], ['2, k, 21', [-0.3395519, -0.1474358, 1.0]], ['2, k, 22', [-0.4148414, -0.1611392, 1.0]], ['2, k, 23', [0.04612783, -0.1664964, 1.0]], ['2, k, 24', [-0.05121538, -0.1548766, 1.0]]]
[['2, k, 0', [-0.2284318, -0.1386521, 1.0]], ['2, k, 1', [-0.2820364, 0.1277343, 1.0]], ['2, k, 2', [-0.332856, 0.3888602, 1.0]], ['2, k, 3', [-0.3552217, 0.5174149, 1.0]], ['2, k, 4', [-0.4767534, 0.2585726, 1.0]], ['2, k, 5', [-0.4941089, 0.05275617, 1.0]], ['2, k, 6', [-0.4086757, -0.08535404, 1.0]], ['2, k, 7', [-0.3855703, -0.1173172, 1.0]], ['2, k, 8', [-0.1565055, 0.2991304, 1.0]], ['2, k, 9', [-0.05011043, 0.08999043, 1.0]], ['2, k, 10', [-0.006887338, -0.06956352, 1.0]], ['2, k, 11', [-0.003238668, -0.1252482, 1.0]], ['2, k, 12', [-0.2993569, -0.1518269, 1.0]], ['2, k, 13', [-0.3741796, -0.2193394, 1.0]], ['2, k, 14', [-0.3859916, -0.6165399, 1.0]], ['2, k, 15', [-0.3939814, -0.6788587, 1.0]], ['2, k, 16', [-0.1526235, -0.1227988, 1.0]], ['2, k, 17', [0.07755105, -0.2052141, 1.0]], ['2, k, 18', [0.09999897, -0.6040653, 1.0]], ['2, k, 19', [0.1664531, -0.6401679, 1.0]], ['2, k, 20', [-0.3204974, 0.32433, 1.0]], ['2, k, 21', [-0.3344762, -0.1393543, 1.0]], ['2, k, 22', [-0.4148576, -0.1591199, 1.0]], ['2, k, 23', [0.04682586, -0.1651812, 1.0]], ['2, k, 24', [-0.04809912, -0.1571576, 1.0]]]
[['2, k, 0', [-0.2283761, -0.1384815, 1.0]], ['2, k, 1', [-0.2820447, 0.1281181, 1.0]], ['2, k, 2', [-0.3331441, 0.3895046, 1.0]], ['2, k, 3', [-0.3547716, 0.5178607, 1.0]], ['2, k, 4', [-0.4762452, 0.2588063, 1.0]], ['2, k, 5', [-0.4937698, 0.05286234, 1.0]], ['2, k, 6', [-0.4078552, -0.08490836, 1.0]], ['2, k, 7', [-0.3817082, -0.1194919, 1.0]], ['2, k, 8', [-0.1557934, 0.2990195, 1.0]], ['2, k, 9', [-0.05004955, 0.08652343, 1.0]], ['2, k, 10', [-0.0125967, -0.03314479, 1.0]], ['2, k, 11', [-0.01374944, -0.1017667, 1.0]], ['2, k, 12', [-0.2993371, -0.151624, 1.0]], ['2, k, 13', [-0.3732004, -0.2196871, 1.0]], ['2, k, 14', [-0.3859979, -0.6166385, 1.0]], ['2, k, 15', [-0.3926473, -0.6792741, 1.0]], ['2, k, 16', [-0.1525429, -0.1226607, 1.0]], ['2, k, 17', [0.06915591, -0.2055082, 1.0]], ['2, k, 18', [0.09083034, -0.6066903, 1.0]], ['2, k, 19', [0.1319381, -0.6482432, 1.0]], ['2, k, 20', [-0.3206984, 0.3249039, 1.0]], ['2, k, 21', [-0.3343935, -0.1423483, 1.0]], ['2, k, 22', [-0.4119905, -0.1562608, 1.0]], ['2, k, 23', [0.01527132, -0.1345816, 1.0]], ['2, k, 24', [-0.0619597, -0.1331688, 1.0]]]
[['2, k, 0', [-0.2285641, -0.1381855, 1.0]], ['2, k, 1', [-0.2816935, 0.128614, 1.0]], ['2, k, 2', [-0.3316085, 0.3903694, 1.0]], ['2, k, 3', [-0.3533216, 0.5181918, 1.0]], ['2, k, 4', [-0.4762444, 0.2598439, 1.0]], ['2, k, 5', [-0.4929228, 0.05237166, 1.0]], ['2, k, 6', [-0.407389, -0.08497646, 1.0]], ['2, k, 7', [-0.3845549, -0.1211388, 1.0]], ['2, k, 8', [-0.1554884, 0.2989424, 1.0]], ['2, k, 9', [-0.05109922, 0.07582764, 1.0]], ['2, k, 10', [-0.004847795, -0.06634795, 1.0]], ['2, k, 11', [-0.006953036, -0.1201598, 1.0]], ['2, k, 12', [-0.2996185, -0.1510426, 1.0]], ['2, k, 13', [-0.3726278, -0.2199483, 1.0]], ['2, k, 14', [-0.3870235, -0.6178474, 1.0]], ['2, k, 15', [-0.392307, -0.6790891, 1.0]], ['2, k, 16', [-0.15277, -0.1224593, 1.0]], ['2, k, 17', [0.05575772, -0.2008971, 1.0]], ['2, k, 18', [0.06458621, -0.5974571, 1.0]], ['2, k, 19', [0.1052685, -0.651962, 1.0]], ['2, k, 20', [-0.3195259, 0.3256736, 1.0]], ['2, k, 21', [-0.3326349, -0.1503192, 1.0]], ['2, k, 22', [-0.4239401, -0.1619237, 1.0]], ['2, k, 23', [0.03607967, -0.1581847, 1.0]], ['2, k, 24', [-0.05081153, -0.1485531, 1.0]]]
[['2, k, 0', [-0.2287063, -0.138023, 1.0]], ['2, k, 1', [-0.2807024, 0.129128, 1.0]], ['2, k, 2', [-0.3279175, 0.3914478, 1.0]], ['2, k, 3', [-0.3525554, 0.5186527, 1.0]], ['2, k, 4', [-0.4749349, 0.2602078, 1.0]], ['2, k, 5', [-0.4923522, 0.05364776, 1.0]], ['2, k, 6', [-0.4076037, -0.08465314, 1.0]], ['2, k, 7', [-0.3836793, -0.1199055, 1.0]], ['2, k, 8', [-0.15488, 0.2988817, 1.0]], ['2, k, 9', [-0.05041093, 0.07615159, 1.0]], ['2, k, 10', [-0.01249734, -0.0567538, 1.0]], ['2, k, 11', [-0.01007759, -0.1186943, 1.0]], ['2, k, 12', [-0.2997946, -0.150798, 1.0]], ['2, k, 13', [-0.3723149, -0.2200781, 1.0]], ['2, k, 14', [-0.386975, -0.6184428, 1.0]], ['2, k, 15', [-0.3929954, -0.6794769, 1.0]], ['2, k, 16', [-0.1529941, -0.1223012, 1.0]], ['2, k, 17', [0.04443548, -0.1982782, 1.0]], ['2, k, 18', [0.04648239, -0.5947746, 1.0]], ['2, k, 19', [0.08558983, -0.6605126, 1.0]], ['2, k, 20', [-0.3166239, 0.3266031, 1.0]], ['2, k, 21', [-0.3234197, -0.1447514, 1.0]], ['2, k, 22', [-0.417836, -0.1602346, 1.0]], ['2, k, 23', [0.03006735, -0.1579446, 1.0]], ['2, k, 24', [-0.04742091, -0.1589266, 1.0]]]
[['2, k, 0', [-0.2290867, -0.137756, 1.0]], ['2, k, 1', [-0.2802038, 0.1294522, 1.0]], ['2, k, 2', [-0.3265614, 0.3917636, 1.0]], ['2, k, 3', [-0.3507697, 0.5205306, 1.0]], ['2, k, 4', [-0.4748564, 0.2603024, 1.0]], ['2, k, 5', [-0.4911912, 0.05310198, 1.0]], ['2, k, 6', [-0.4076625, -0.08469875, 1.0]], ['2, k, 7', [-0.3797201, -0.1213581, 1.0]], ['2, k, 8', [-0.1545082, 0.2989087, 1.0]], ['2, k, 9', [-0.05042962, 0.07607596, 1.0]], ['2, k, 10', [-0.00919669, -0.0571644, 1.0]], ['2, k, 11', [-0.01412002, -0.1184979, 1.0]], ['2, k, 12', [-0.3002097, -0.1503927, 1.0]], ['2, k, 13', [-0.372315, -0.2200822, 1.0]], ['2, k, 14', [-0.3870226, -0.6185837, 1.0]], ['2, k, 15', [-0.3928091, -0.6793744, 1.0]], ['2, k, 16', [-0.1533591, -0.1222023, 1.0]], ['2, k, 17', [0.02920421, -0.1932993, 1.0]], ['2, k, 18', [0.01070959, -0.6002203, 1.0]], ['2, k, 19', [0.03227738, -0.6705934, 1.0]], ['2, k, 20', [-0.3154571, 0.3269316, 1.0]], ['2, k, 21', [-0.3299229, -0.1457717, 1.0]], ['2, k, 22', [-0.4188212, -0.1593481, 1.0]], ['2, k, 23', [0.02842933, -0.1579143, 1.0]], ['2, k, 24', [-0.06139671, -0.1441933, 1.0]]]
[['2, k, 0', [-0.2294166, -0.137758, 1.0]], ['2, k, 1', [-0.27983, 0.1296486, 1.0]], ['2, k, 2', [-0.3251538, 0.3923441, 1.0]], ['2, k, 3', [-0.3501057, 0.5210776, 1.0]], ['2, k, 4', [-0.4742507, 0.2599863, 1.0]], ['2, k, 5', [-0.4903129, 0.05345161, 1.0]], ['2, k, 6', [-0.4075224, -0.08475223, 1.0]], ['2, k, 7', [-0.3776148, -0.1227062, 1.0]], ['2, k, 8', [-0.1538852, 0.2988689, 1.0]], ['2, k, 9', [-0.04974025, 0.07645682, 1.0]], ['2, k, 10', [-0.01957946, -0.05591719, 1.0]], ['2, k, 11', [-0.0192989, -0.115049, 1.0]], ['2, k, 12', [-0.3005323, -0.1503763, 1.0]], ['2, k, 13', [-0.3722049, -0.2203499, 1.0]], ['2, k, 14', [-0.3869977, -0.6186256, 1.0]], ['2, k, 15', [-0.3923512, -0.6784205, 1.0]], ['2, k, 16', [-0.153731, -0.122246, 1.0]], ['2, k, 17', [0.01783955, -0.193274, 1.0]], ['2, k, 18', [-0.0161287, -0.6071672, 1.0]], ['2, k, 19', [2.318947e-05, -0.6713867, 1.0]], ['2, k, 20', [-0.314317, 0.327404, 1.0]], ['2, k, 21', [-0.3300028, -0.1520647, 1.0]], ['2, k, 22', [-0.3755961, -0.1514896, 1.0]], ['2, k, 23', [0.0004502219, -0.1565284, 1.0]], ['2, k, 24', [-0.07034778, -0.1458781, 1.0]]]
[['2, k, 0', [-0.2304739, -0.1376534, 1.0]], ['2, k, 1', [-0.2797284, 0.1298811, 1.0]], ['2, k, 2', [-0.3240001, 0.393135, 1.0]], ['2, k, 3', [-0.3475487, 0.5214177, 1.0]], ['2, k, 4', [-0.4737035, 0.2597578, 1.0]], ['2, k, 5', [-0.489922, 0.0540593, 1.0]], ['2, k, 6', [-0.4080996, -0.08389189, 1.0]], ['2, k, 7', [-0.383217, -0.121431, 1.0]], ['2, k, 8', [-0.153015, 0.2988648, 1.0]], ['2, k, 9', [-0.04280104, 0.07747532, 1.0]], ['2, k, 10', [-0.02436954, -0.06238562, 1.0]], ['2, k, 11', [-0.02304487, -0.1159167, 1.0]], ['2, k, 12', [-0.3017468, -0.1500959, 1.0]], ['2, k, 13', [-0.3720762, -0.2204638, 1.0]], ['2, k, 14', [-0.386784, -0.6188764, 1.0]], ['2, k, 15', [-0.3923398, -0.6783265, 1.0]], ['2, k, 16', [-0.1546972, -0.1223092, 1.0]], ['2, k, 17', [0.003577895, -0.1955283, 1.0]], ['2, k, 18', [-0.03809067, -0.6081282, 1.0]], ['2, k, 19', [-0.01177964, -0.6723536, 1.0]], ['2, k, 20', [-0.3134826, 0.3280345, 1.0]], ['2, k, 21', [-0.3314607, -0.1471501, 1.0]], ['2, k, 22', [-0.4239758, -0.1599748, 1.0]], ['2, k, 23', [-0.001963059, -0.1548929, 1.0]], ['2, k, 24', [-0.03600665, -0.1537439, 1.0]]]
[['2, k, 0', [-0.2307996, -0.1371403, 1.0]], ['2, k, 1', [-0.2794316, 0.1302342, 1.0]], ['2, k, 2', [-0.323485, 0.3931613, 1.0]], ['2, k, 3', [-0.3445297, 0.5221314, 1.0]], ['2, k, 4', [-0.4719109, 0.2592472, 1.0]], ['2, k, 5', [-0.4887033, 0.0566278, 1.0]], ['2, k, 6', [-0.4094223, -0.08173725, 1.0]], ['2, k, 7', [-0.3815046, -0.1192131, 1.0]], ['2, k, 8', [-0.1394745, 0.2996845, 1.0]], ['2, k, 9', [-0.04261164, 0.07891206, 1.0]], ['2, k, 10', [-0.04312604, -0.04137208, 1.0]], ['2, k, 11', [-0.03473678, -0.09145202, 1.0]], ['2, k, 12', [-0.3023859, -0.1492339, 1.0]], ['2, k, 13', [-0.3721197, -0.2206019, 1.0]], ['2, k, 14', [-0.386894, -0.6189018, 1.0]], ['2, k, 15', [-0.3919704, -0.6779466, 1.0]], ['2, k, 16', [-0.1547962, -0.1220418, 1.0]], ['2, k, 17', [-0.0145476, -0.195503, 1.0]], ['2, k, 18', [-0.05830988, -0.6153828, 1.0]], ['2, k, 19', [-0.04335786, -0.6597164, 1.0]], ['2, k, 20', [-0.3129812, 0.3281475, 1.0]], ['2, k, 21', [-0.3400379, -0.1484216, 1.0]], ['2, k, 22', [-0.424908, -0.1588933, 1.0]], ['2, k, 23', [-0.01872227, -0.1278272, 1.0]], ['2, k, 24', [-0.08493999, -0.09493282, 1.0]]]
[['2, k, 0', [-0.232821, -0.1367782, 1.0]], ['2, k, 1', [-0.2789347, 0.1308268, 1.0]], ['2, k, 2', [-0.3210312, 0.3941475, 1.0]], ['2, k, 3', [-0.3422911, 0.5228689, 1.0]], ['2, k, 4', [-0.4701398, 0.2603887, 1.0]], ['2, k, 5', [-0.4882306, 0.05804008, 1.0]], ['2, k, 6', [-0.4098082, -0.08112118, 1.0]], ['2, k, 7', [-0.3824191, -0.1187299, 1.0]], ['2, k, 8', [-0.1401007, 0.2996279, 1.0]], ['2, k, 9', [-0.04266516, 0.07912141, 1.0]], ['2, k, 10', [-0.04027165, -0.03948482, 1.0]], ['2, k, 11', [-0.04716127, -0.1106787, 1.0]], ['2, k, 12', [-0.3053653, -0.1482705, 1.0]], ['2, k, 13', [-0.3721705, -0.2205628, 1.0]], ['2, k, 14', [-0.3872971, -0.6191758, 1.0]], ['2, k, 15', [-0.390588, -0.6759012, 1.0]], ['2, k, 16', [-0.1559677, -0.1221882, 1.0]], ['2, k, 17', [-0.02262092, -0.1957442, 1.0]], ['2, k, 18', [-0.07248983, -0.6123334, 1.0]], ['2, k, 19', [-0.07439931, -0.6690576, 1.0]], ['2, k, 20', [-0.311098, 0.3290057, 1.0]], ['2, k, 21', [-0.3348298, -0.1448947, 1.0]], ['2, k, 22', [-0.4223743, -0.1529661, 1.0]], ['2, k, 23', [-0.03292595, -0.1507647, 1.0]], ['2, k, 24', [-0.09746635, -0.128841, 1.0]]]
[['2, k, 0', [-0.2351171, -0.1357728, 1.0]], ['2, k, 1', [-0.2784346, 0.1314798, 1.0]], ['2, k, 2', [-0.3166995, 0.3953856, 1.0]], ['2, k, 3', [-0.3400743, 0.5246136, 1.0]], ['2, k, 4', [-0.4685386, 0.2619712, 1.0]], ['2, k, 5', [-0.4875668, 0.05986584, 1.0]], ['2, k, 6', [-0.4101159, -0.08067945, 1.0]], ['2, k, 7', [-0.3845138, -0.12173, 1.0]], ['2, k, 8', [-0.1403536, 0.2996577, 1.0]], ['2, k, 9', [-0.04199605, 0.08621215, 1.0]], ['2, k, 10', [-0.04041951, -0.03969217, 1.0]], ['2, k, 11', [-0.05509148, -0.1102368, 1.0]], ['2, k, 12', [-0.3083757, -0.1465044, 1.0]], ['2, k, 13', [-0.3723015, -0.2207183, 1.0]], ['2, k, 14', [-0.38827, -0.6193321, 1.0]], ['2, k, 15', [-0.3884307, -0.6758617, 1.0]], ['2, k, 16', [-0.1575729, -0.1218809, 1.0]], ['2, k, 17', [-0.034192, -0.1937023, 1.0]], ['2, k, 18', [-0.0973812, -0.606934, 1.0]], ['2, k, 19', [-0.08095876, -0.6719524, 1.0]], ['2, k, 20', [-0.3080196, 0.33011, 1.0]], ['2, k, 21', [-0.3330943, -0.1471171, 1.0]], ['2, k, 22', [-0.426834, -0.1595227, 1.0]], ['2, k, 23', [-0.0431053, -0.148803, 1.0]], ['2, k, 24', [-0.1017281, -0.09716396, 1.0]]]
[['2, k, 0', [-0.2378993, -0.1342691, 1.0]], ['2, k, 1', [-0.2781861, 0.1324885, 1.0]], ['2, k, 2', [-0.3139522, 0.3970222, 1.0]], ['2, k, 3', [-0.3360241, 0.5248767, 1.0]], ['2, k, 4', [-0.4674666, 0.2627169, 1.0]], ['2, k, 5', [-0.4873234, 0.06069586, 1.0]], ['2, k, 6', [-0.4103475, -0.08028236, 1.0]], ['2, k, 7', [-0.3827906, -0.1192352, 1.0]], ['2, k, 8', [-0.1405927, 0.2998675, 1.0]], ['2, k, 9', [-0.04311714, 0.08978605, 1.0]], ['2, k, 10', [-0.04107771, -0.03888261, 1.0]], ['2, k, 11', [-0.06721535, -0.1133037, 1.0]], ['2, k, 12', [-0.3123754, -0.1442706, 1.0]], ['2, k, 13', [-0.3724436, -0.2210339, 1.0]], ['2, k, 14', [-0.3884279, -0.6192851, 1.0]], ['2, k, 15', [-0.3856006, -0.6752123, 1.0]], ['2, k, 16', [-0.1591809, -0.1211098, 1.0]], ['2, k, 17', [-0.04565462, -0.195849, 1.0]], ['2, k, 18', [-0.101458, -0.6050103, 1.0]], ['2, k, 19', [-0.09120719, -0.6732138, 1.0]], ['2, k, 20', [-0.3059459, 0.3316153, 1.0]], ['2, k, 21', [-0.3370184, -0.1469395, 1.0]], ['2, k, 22', [-0.4276321, -0.1634672, 1.0]], ['2, k, 23', [-0.06493315, -0.1493246, 1.0]], ['2, k, 24', [-0.1160321, -0.09848103, 1.0]]]
