[['2, k, 0', [0.1360312, -0.4844834, 1.0]], ['2, k, 1', [0.1448485, -0.2568176, 1.0]], ['2, k, 2', [0.1494697, -0.03304457, 1.0]], ['2, k, 3', [0.1739936, 0.1028257, 1.0]], ['2, k, 4', [-0.03739632, -0.09494686, 1.0]], ['2, k, 5', [-0.289467, -0.0843875, 1.0]], ['2, k, 6', [-0.5380879, -0.06551369, 1.0]], ['2, k, 7', [-0.6131166, -0.05617252, 1.0]], ['2, k, 8', [0.3202093, -0.1405397, 1.0]], ['2, k, 9', [0.3995799, -0.3700509, 1.0]], ['2, k, 10', [0.2286085, -0.3320454, 1.0]], ['2, k, 11', [0.156277, -0.3263747, 1.0]], ['2, k, 12', [0.04873895, -0.4734995, 1.0]], ['2, k, 13', [-0.04420576, -0.5194315, 1.0]], ['2, k, 14', [-0.04178007, -0.9136156, 1.0]], ['2, k, 15', [-0.1161081, -0.9532239, 1.0]], ['2, k, 16', [0.219375, -0.4827179, 1.0]], ['2, k, 17', [0.2341662, -0.5206981, 1.0]], ['2, k, 18', [0.2130291, -0.9295893, 1.0]], ['2, k, 19', [0.214478, -0.9626169, 1.0]], ['2, k, 20', [0.1485759, -0.08849047, 1.0]], ['2, k, 21', [-0.6951977, -0.04930238, 1.0]], ['2, k, 22', [-0.6928337, -0.04996862, 1.0]], ['2, k, 23', [0.1234501, -0.2990998, 1.0]], ['2, k, 24', [0.1592186, -0.2663842, 1.0]]]
[['2, k, 0', [0.1386178, -0.4822675, 1.0]], ['2, k, 1', [0.1511893, -0.2517609, 1.0]], ['2, k, 2', [0.1612003, -0.02683378, 1.0]], ['2, k, 3', [0.1878896, 0.1068282, 1.0]], ['2, k, 4', [-0.02843205, -0.07181299, 1.0]], ['2, k, 5', [-0.2718981, 0.004716927, 1.0]], ['2, k, 6', [-0.4940105, 0.04196751, 1.0]], ['2, k, 7', [-0.5576351, 0.07017918, 1.0]], ['2, k, 8', [0.3216129, -0.1363326, 1.0]], ['2, k, 9', [0.3943997, -0.3423948, 1.0]], ['2, k, 10', [0.2268063, -0.3043239, 1.0]], ['2, k, 11', [0.1573167, -0.298213, 1.0]], ['2, k, 12', [0.06057148, -0.4701461, 1.0]], ['2, k, 13', [-0.04156955, -0.5163001, 1.0]], ['2, k, 14', [-0.04826, -0.9123534, 1.0]], ['2, k, 15', [-0.1176056, -0.9569257, 1.0]], ['2, k, 16', [0.2132939, -0.4820738, 1.0]], ['2, k, 17', [0.2363615, -0.521514, 1.0]], ['2, k, 18', [0.2137586, -0.9308617, 1.0]], ['2, k, 19', [0.202582, -0.9656592, 1.0]], ['2, k, 20', [0.1587914, -0.08220844, 1.0]], ['2, k, 21', [-0.6262888, 0.1036794, 1.0]], ['2, k, 22', [-0.5218136, 0.0839045, 1.0]], ['2, k, 23', [0.1151318, -0.273282, 1.0]], ['2, k, 24', [0.1419553, -0.3524093, 1.0]]]
[['2, k, 0', [0.1384621, -0.4824353, 1.0]], ['2, k, 1', [0.150933, -0.2521743, 1.0]], ['2, k, 2', [0.1610846, -0.02727933, 1.0]], ['2, k, 3', [0.1873749, 0.1065466, 1.0]], ['2, k, 4', [-0.03023859, -0.07339238, 1.0]], ['2, k, 5', [-0.2804708, -0.02027304, 1.0]], ['2, k, 6', [-0.5097461, 0.004646619, 1.0]], ['2, k, 7', [-0.586776, 0.02303711, 1.0]], ['2, k, 8', [0.3211036, -0.1359772, 1.0]], ['2, k, 9', [0.397583, -0.3626238, 1.0]], ['2, k, 10', [0.2266791, -0.3042576, 1.0]], ['2, k, 11', [0.1550611, -0.2952897, 1.0]], ['2, k, 12', [0.06009648, -0.4705614, 1.0]], ['2, k, 13', [-0.0415502, -0.5163013, 1.0]], ['2, k, 14', [-0.04583802, -0.9132315, 1.0]], ['2, k, 15', [-0.1178746, -0.9549287, 1.0]], ['2, k, 16', [0.213342, -0.4820705, 1.0]], ['2, k, 17', [0.2363619, -0.5214455, 1.0]], ['2, k, 18', [0.2137737, -0.9308618, 1.0]], ['2, k, 19', [0.2023438, -0.9656642, 1.0]], ['2, k, 20', [0.1586375, -0.08272068, 1.0]], ['2, k, 21', [-0.6618663, 0.04922552, 1.0]], ['2, k, 22', [-0.6329232, 0.05453368, 1.0]], ['2, k, 23', [0.1100517, -0.2621575, 1.0]], ['2, k, 24', [0.1338983, -0.3519233, 1.0]]]
[['2, k, 0', [0.1390699, -0.4840094, 1.0]], ['2, k, 1', [0.1508312, -0.2525248, 1.0]], ['2, k, 2', [0.1607107, -0.02725829, 1.0]], ['2, k, 3', [0.1865926, 0.1062415, 1.0]], ['2, k, 4', [-0.02781401, -0.07128787, 1.0]], ['2, k, 5', [-0.2824912, -0.05153537, 1.0]], ['2, k, 6', [-0.5193633, -0.04892107, 1.0]], ['2, k, 7', [-0.5995551, -0.03419507, 1.0]], ['2, k, 8', [0.3215316, -0.1361284, 1.0]], ['2, k, 9', [0.4022827, -0.3761855, 1.0]], ['2, k, 10', [0.2251469, -0.3034483, 1.0]], ['2, k, 11', [0.1544918, -0.2964682, 1.0]], ['2, k, 12', [0.06075722, -0.4723153, 1.0]], ['2, k, 13', [-0.04105374, -0.516095, 1.0]], ['2, k, 14', [-0.04766931, -0.9133292, 1.0]], ['2, k, 15', [-0.116397, -0.9601679, 1.0]], ['2, k, 16', [0.2138482, -0.4833511, 1.0]], ['2, k, 17', [0.236358, -0.5214322, 1.0]], ['2, k, 18', [0.2134838, -0.9308632, 1.0]], ['2, k, 19', [0.2022622, -0.9654196, 1.0]], ['2, k, 20', [0.1584349, -0.08279786, 1.0]], ['2, k, 21', [-0.6740308, -0.01541442, 1.0]], ['2, k, 22', [-0.6429819, -0.01156565, 1.0]], ['2, k, 23', [0.1146517, -0.2697555, 1.0]], ['2, k, 24', [0.1369014, -0.3507561, 1.0]]]
[['2, k, 0', [0.1401049, -0.4849, 1.0]], ['2, k, 1', [0.1510412, -0.2531592, 1.0]], ['2, k, 2', [0.1605893, -0.02750478, 1.0]], ['2, k, 3', [0.1856996, 0.105909, 1.0]], ['2, k, 4', [-0.03101398, -0.07603292, 1.0]], ['2, k, 5', [-0.286405, -0.07710746, 1.0]], ['2, k, 6', [-0.5085272, -0.1041792, 1.0]], ['2, k, 7', [-0.5892391, -0.09541354, 1.0]], ['2, k, 8', [0.3216341, -0.1369072, 1.0]], ['2, k, 9', [0.4008412, -0.3756253, 1.0]], ['2, k, 10', [0.225385, -0.3035618, 1.0]], ['2, k, 11', [0.15107, -0.2959571, 1.0]], ['2, k, 12', [0.06187958, -0.4742649, 1.0]], ['2, k, 13', [-0.04066918, -0.5160025, 1.0]], ['2, k, 14', [-0.04451679, -0.9150972, 1.0]], ['2, k, 15', [-0.1187999, -0.9575796, 1.0]], ['2, k, 16', [0.2148456, -0.4835928, 1.0]], ['2, k, 17', [0.2363642, -0.5214257, 1.0]], ['2, k, 18', [0.2133112, -0.9308345, 1.0]], ['2, k, 19', [0.2022094, -0.9653277, 1.0]], ['2, k, 20', [0.1583606, -0.08314798, 1.0]], ['2, k, 21', [-0.6575773, -0.09080549, 1.0]], ['2, k, 22', [-0.5854204, -0.1085978, 1.0]], ['2, k, 23', [0.1127139, -0.2709387, 1.0]], ['2, k, 24', [0.1407314, -0.3067917, 1.0]]]
[['2, k, 0', [0.1399648, -0.4850805, 1.0]], ['2, k, 1', [0.1507885, -0.2533956, 1.0]], ['2, k, 2', [0.1602627, -0.02764485, 1.0]], ['2, k, 3', [0.1842358, 0.1061874, 1.0]], ['2, k, 4', [-0.03446962, -0.08050269, 1.0]], ['2, k, 5', [-0.2873108, -0.1159075, 1.0]], ['2, k, 6', [-0.5060719, -0.1551938, 1.0]], ['2, k, 7', [-0.5844185, -0.1553686, 1.0]], ['2, k, 8', [0.3219031, -0.1374434, 1.0]], ['2, k, 9', [0.4001623, -0.3757307, 1.0]], ['2, k, 10', [0.2246762, -0.3035516, 1.0]], ['2, k, 11', [0.1501434, -0.2944747, 1.0]], ['2, k, 12', [0.06126131, -0.4747484, 1.0]], ['2, k, 13', [-0.04080918, -0.5161294, 1.0]], ['2, k, 14', [-0.04395145, -0.9129596, 1.0]], ['2, k, 15', [-0.1160287, -0.9539459, 1.0]], ['2, k, 16', [0.214881, -0.4836265, 1.0]], ['2, k, 17', [0.2363593, -0.521392, 1.0]], ['2, k, 18', [0.2130647, -0.9304186, 1.0]], ['2, k, 19', [0.2023215, -0.9648955, 1.0]], ['2, k, 20', [0.1580587, -0.08333203, 1.0]], ['2, k, 21', [-0.6549969, -0.1552255, 1.0]], ['2, k, 22', [-0.5979775, -0.1418763, 1.0]], ['2, k, 23', [0.1119716, -0.2643643, 1.0]], ['2, k, 24', [0.1314409, -0.3484825, 1.0]]]
[['2, k, 0', [0.139625, -0.4852129, 1.0]], ['2, k, 1', [0.1498057, -0.2537511, 1.0]], ['2, k, 2', [0.1586637, -0.02798134, 1.0]], ['2, k, 3', [0.1835039, 0.1062313, 1.0]], ['2, k, 4', [-0.0370585, -0.08455899, 1.0]], ['2, k, 5', [-0.2849488, -0.1458376, 1.0]], ['2, k, 6', [-0.5060641, -0.2105729, 1.0]], ['2, k, 7', [-0.5850136, -0.2191088, 1.0]], ['2, k, 8', [0.3210122, -0.136977, 1.0]], ['2, k, 9', [0.3996139, -0.3763305, 1.0]], ['2, k, 10', [0.2233673, -0.3030838, 1.0]], ['2, k, 11', [0.1498842, -0.2941991, 1.0]], ['2, k, 12', [0.06049951, -0.4752705, 1.0]], ['2, k, 13', [-0.04080359, -0.5163122, 1.0]], ['2, k, 14', [-0.04365011, -0.9124539, 1.0]], ['2, k, 15', [-0.1164491, -0.9502896, 1.0]], ['2, k, 16', [0.2147946, -0.4835599, 1.0]], ['2, k, 17', [0.2363443, -0.5213876, 1.0]], ['2, k, 18', [0.2131555, -0.9307393, 1.0]], ['2, k, 19', [0.2022429, -0.965239, 1.0]], ['2, k, 20', [0.1566062, -0.08371867, 1.0]], ['2, k, 21', [-0.6636952, -0.2298807, 1.0]], ['2, k, 22', [-0.6084245, -0.2108987, 1.0]], ['2, k, 23', [0.1123536, -0.2645167, 1.0]], ['2, k, 24', [0.135648, -0.3056855, 1.0]]]
[['2, k, 0', [0.1339707, -0.4849478, 1.0]], ['2, k, 1', [0.1475791, -0.2538475, 1.0]], ['2, k, 2', [0.1576278, -0.02803597, 1.0]], ['2, k, 3', [0.1822178, 0.105882, 1.0]], ['2, k, 4', [-0.03998445, -0.08966395, 1.0]], ['2, k, 5', [-0.2791125, -0.1793357, 1.0]], ['2, k, 6', [-0.4925244, -0.2680455, 1.0]], ['2, k, 7', [-0.565995, -0.2830243, 1.0]], ['2, k, 8', [0.3202114, -0.1367321, 1.0]], ['2, k, 9', [0.3999566, -0.3758467, 1.0]], ['2, k, 10', [0.2232999, -0.3029599, 1.0]], ['2, k, 11', [0.1509356, -0.2954388, 1.0]], ['2, k, 12', [0.0548102, -0.4750599, 1.0]], ['2, k, 13', [-0.04430571, -0.5177568, 1.0]], ['2, k, 14', [-0.04341057, -0.9111948, 1.0]], ['2, k, 15', [-0.1156954, -0.9450225, 1.0]], ['2, k, 16', [0.2093774, -0.4827911, 1.0]], ['2, k, 17', [0.2363198, -0.5213454, 1.0]], ['2, k, 18', [0.2131963, -0.9307764, 1.0]], ['2, k, 19', [0.2023137, -0.9661609, 1.0]], ['2, k, 20', [0.1555388, -0.08379535, 1.0]], ['2, k, 21', [-0.64566, -0.2999527, 1.0]], ['2, k, 22', [-0.5750795, -0.2771016, 1.0]], ['2, k, 23', [0.1098636, -0.2681034, 1.0]], ['2, k, 24', [0.1331158, -0.3492243, 1.0]]]
[['2, k, 0', [0.1305776, -0.4845225, 1.0]], ['2, k, 1', [0.144603, -0.2538418, 1.0]], ['2, k, 2', [0.1557067, -0.02818925, 1.0]], ['2, k, 3', [0.1807752, 0.1063391, 1.0]], ['2, k, 4', [-0.0425245, -0.09503803, 1.0]], ['2, k, 5', [-0.2710704, -0.208864, 1.0]], ['2, k, 6', [-0.4885819, -0.3239163, 1.0]], ['2, k, 7', [-0.551125, -0.3428981, 1.0]], ['2, k, 8', [0.3198331, -0.1365258, 1.0]], ['2, k, 9', [0.3998678, -0.3745008, 1.0]], ['2, k, 10', [0.2231908, -0.3028977, 1.0]], ['2, k, 11', [0.1504212, -0.2942799, 1.0]], ['2, k, 12', [0.05120555, -0.4747669, 1.0]], ['2, k, 13', [-0.0449229, -0.5180404, 1.0]], ['2, k, 14', [-0.04269945, -0.9118398, 1.0]], ['2, k, 15', [-0.1160823, -0.9450998, 1.0]], ['2, k, 16', [0.2063559, -0.4820809, 1.0]], ['2, k, 17', [0.2363923, -0.5211583, 1.0]], ['2, k, 18', [0.2131654, -0.9306889, 1.0]], ['2, k, 19', [0.2028694, -0.9664161, 1.0]], ['2, k, 20', [0.1534053, -0.08394258, 1.0]], ['2, k, 21', [-0.6288297, -0.3775681, 1.0]], ['2, k, 22', [-0.5702713, -0.3394011, 1.0]], ['2, k, 23', [0.1092284, -0.2655518, 1.0]], ['2, k, 24', [0.1321027, -0.348321, 1.0]]]
[['2, k, 0', [0.1302853, -0.4836592, 1.0]], ['2, k, 1', [0.1434717, -0.253758, 1.0]], ['2, k, 2', [0.1541318, -0.02881646, 1.0]], ['2, k, 3', [0.1792617, 0.1062246, 1.0]], ['2, k, 4', [-0.04456998, -0.09932286, 1.0]], ['2, k, 5', [-0.2600831, -0.2361053, 1.0]], ['2, k, 6', [-0.4708548, -0.3744551, 1.0]], ['2, k, 7', [-0.5293357, -0.4006577, 1.0]], ['2, k, 8', [0.3195485, -0.1363705, 1.0]], ['2, k, 9', [0.4011716, -0.3712525, 1.0]], ['2, k, 10', [0.2221395, -0.302543, 1.0]], ['2, k, 11', [0.1506707, -0.2901778, 1.0]], ['2, k, 12', [0.05025975, -0.4740051, 1.0]], ['2, k, 13', [-0.04535035, -0.5178683, 1.0]], ['2, k, 14', [-0.04309826, -0.9113419, 1.0]], ['2, k, 15', [-0.04910698, -0.9472134, 1.0]], ['2, k, 16', [0.2066737, -0.4809599, 1.0]], ['2, k, 17', [0.2363625, -0.521065, 1.0]], ['2, k, 18', [0.2131138, -0.9299094, 1.0]], ['2, k, 19', [0.2034068, -0.9657679, 1.0]], ['2, k, 20', [0.1518886, -0.08441249, 1.0]], ['2, k, 21', [-0.607137, -0.4443974, 1.0]], ['2, k, 22', [-0.5672292, -0.401852, 1.0]], ['2, k, 23', [0.1088212, -0.2658854, 1.0]], ['2, k, 24', [0.1230044, -0.3421351, 1.0]]]
[['2, k, 0', [0.1332555, -0.4833994, 1.0]], ['2, k, 1', [0.1431341, -0.2536012, 1.0]], ['2, k, 2', [0.1516977, -0.02853872, 1.0]], ['2, k, 3', [0.1769048, 0.1065405, 1.0]], ['2, k, 4', [-0.04512265, -0.1020144, 1.0]], ['2, k, 5', [-0.2502059, -0.2544112, 1.0]], ['2, k, 6', [-0.4439344, -0.4145183, 1.0]], ['2, k, 7', [-0.4904471, -0.440565, 1.0]], ['2, k, 8', [0.3190054, -0.1362664, 1.0]], ['2, k, 9', [0.4000911, -0.3683074, 1.0]], ['2, k, 10', [0.2229723, -0.3008293, 1.0]], ['2, k, 11', [0.1499797, -0.289414, 1.0]], ['2, k, 12', [0.05370611, -0.4745404, 1.0]], ['2, k, 13', [-0.04536799, -0.5179001, 1.0]], ['2, k, 14', [-0.04296428, -0.9112259, 1.0]], ['2, k, 15', [-0.0480864, -0.9474757, 1.0]], ['2, k, 16', [0.209263, -0.4799368, 1.0]], ['2, k, 17', [0.2363503, -0.5210581, 1.0]], ['2, k, 18', [0.2131055, -0.929986, 1.0]], ['2, k, 19', [0.204287, -0.9662247, 1.0]], ['2, k, 20', [0.150195, -0.08421213, 1.0]], ['2, k, 21', [-0.5635152, -0.4957842, 1.0]], ['2, k, 22', [-0.5252793, -0.4494311, 1.0]], ['2, k, 23', [0.1106563, -0.2613653, 1.0]], ['2, k, 24', [0.1301758, -0.3418756, 1.0]]]
[['2, k, 0', [0.1310009, -0.4823793, 1.0]], ['2, k, 1', [0.1414633, -0.2533421, 1.0]], ['2, k, 2', [0.1507653, -0.02875738, 1.0]], ['2, k, 3', [0.1752175, 0.1065728, 1.0]], ['2, k, 4', [-0.04566563, -0.1035094, 1.0]], ['2, k, 5', [-0.2331432, -0.2772251, 1.0]], ['2, k, 6', [-0.4168853, -0.4498127, 1.0]], ['2, k, 7', [-0.4884485, -0.506682, 1.0]], ['2, k, 8', [0.3175217, -0.1353459, 1.0]], ['2, k, 9', [0.3933892, -0.3358855, 1.0]], ['2, k, 10', [0.2214555, -0.2989742, 1.0]], ['2, k, 11', [0.1512767, -0.2918509, 1.0]], ['2, k, 12', [0.05031126, -0.4731311, 1.0]], ['2, k, 13', [-0.04539073, -0.5180131, 1.0]], ['2, k, 14', [-0.04287167, -0.9109076, 1.0]], ['2, k, 15', [-0.04726871, -0.9473443, 1.0]], ['2, k, 16', [0.2079854, -0.479223, 1.0]], ['2, k, 17', [0.2363477, -0.5210345, 1.0]], ['2, k, 18', [0.2130914, -0.9297345, 1.0]], ['2, k, 19', [0.2049991, -0.9661598, 1.0]], ['2, k, 20', [0.1489979, -0.08435567, 1.0]], ['2, k, 21', [-0.56486, -0.5668156, 1.0]], ['2, k, 22', [-0.5086114, -0.5051197, 1.0]], ['2, k, 23', [0.1128741, -0.2700854, 1.0]], ['2, k, 24', [0.1370888, -0.350249, 1.0]]]
[['2, k, 0', [0.1289355, -0.4809197, 1.0]], ['2, k, 1', [0.1396196, -0.2524879, 1.0]], ['2, k, 2', [0.1493655, -0.02846913, 1.0]], ['2, k, 3', [0.1737483, 0.1065059, 1.0]], ['2, k, 4', [-0.04493075, -0.1051007, 1.0]], ['2, k, 5', [-0.2165035, -0.2947207, 1.0]], ['2, k, 6', [-0.3724093, -0.4755419, 1.0]], ['2, k, 7', [-0.4371158, -0.5330519, 1.0]], ['2, k, 8', [0.317389, -0.1345236, 1.0]], ['2, k, 9', [0.3956078, -0.3527739, 1.0]], ['2, k, 10', [0.2224906, -0.2986709, 1.0]], ['2, k, 11', [0.1512669, -0.2896897, 1.0]], ['2, k, 12', [0.04811597, -0.4718043, 1.0]], ['2, k, 13', [-0.04543646, -0.5182363, 1.0]], ['2, k, 14', [-0.04310031, -0.9112023, 1.0]], ['2, k, 15', [-0.04489724, -0.9477697, 1.0]], ['2, k, 16', [0.2061654, -0.477612, 1.0]], ['2, k, 17', [0.2362968, -0.5209768, 1.0]], ['2, k, 18', [0.2130074, -0.9297166, 1.0]], ['2, k, 19', [0.2075129, -0.966276, 1.0]], ['2, k, 20', [0.1473821, -0.08393801, 1.0]], ['2, k, 21', [-0.4996957, -0.5990261, 1.0]], ['2, k, 22', [-0.4670258, -0.5408, 1.0]], ['2, k, 23', [0.1104989, -0.2640398, 1.0]], ['2, k, 24', [0.1306353, -0.3467472, 1.0]]]
[['2, k, 0', [0.1294789, -0.4803635, 1.0]], ['2, k, 1', [0.1390539, -0.2520296, 1.0]], ['2, k, 2', [0.1478922, -0.02810559, 1.0]], ['2, k, 3', [0.1726251, 0.1066518, 1.0]], ['2, k, 4', [-0.04484413, -0.1057926, 1.0]], ['2, k, 5', [-0.2027381, -0.3071474, 1.0]], ['2, k, 6', [-0.3419545, -0.487017, 1.0]], ['2, k, 7', [-0.3968534, -0.5533562, 1.0]], ['2, k, 8', [0.3173472, -0.1346935, 1.0]], ['2, k, 9', [0.3959258, -0.3541664, 1.0]], ['2, k, 10', [0.2213596, -0.2982156, 1.0]], ['2, k, 11', [0.1507664, -0.288256, 1.0]], ['2, k, 12', [0.04910345, -0.471045, 1.0]], ['2, k, 13', [-0.0454451, -0.5182285, 1.0]], ['2, k, 14', [-0.04243143, -0.9113244, 1.0]], ['2, k, 15', [-0.04306067, -0.9480552, 1.0]], ['2, k, 16', [0.2063939, -0.4772199, 1.0]], ['2, k, 17', [0.2362629, -0.5209682, 1.0]], ['2, k, 18', [0.2133126, -0.9298422, 1.0]], ['2, k, 19', [0.2089927, -0.9665537, 1.0]], ['2, k, 20', [0.1460946, -0.08355922, 1.0]], ['2, k, 21', [-0.4569408, -0.6228132, 1.0]], ['2, k, 22', [-0.4269799, -0.5704782, 1.0]], ['2, k, 23', [0.1109188, -0.2600195, 1.0]], ['2, k, 24', [0.1305549, -0.3453433, 1.0]]]
[['2, k, 0', [0.1290455, -0.4808971, 1.0]], ['2, k, 1', [0.1381892, -0.2523765, 1.0]], ['2, k, 2', [0.1465394, -0.02810067, 1.0]], ['2, k, 3', [0.1714494, 0.1067512, 1.0]], ['2, k, 4', [-0.04304354, -0.1068521, 1.0]], ['2, k, 5', [-0.1832298, -0.3212655, 1.0]], ['2, k, 6', [-0.3249873, -0.4998408, 1.0]], ['2, k, 7', [-0.3650467, -0.5722894, 1.0]], ['2, k, 8', [0.3173235, -0.1347254, 1.0]], ['2, k, 9', [0.3964249, -0.3589408, 1.0]], ['2, k, 10', [0.2209445, -0.2973017, 1.0]], ['2, k, 11', [0.1498134, -0.2882042, 1.0]], ['2, k, 12', [0.04866046, -0.4713239, 1.0]], ['2, k, 13', [-0.04580576, -0.5188028, 1.0]], ['2, k, 14', [-0.04230742, -0.9113508, 1.0]], ['2, k, 15', [-0.04113068, -0.9479006, 1.0]], ['2, k, 16', [0.2058068, -0.4782519, 1.0]], ['2, k, 17', [0.2362388, -0.5209596, 1.0]], ['2, k, 18', [0.2132512, -0.9299048, 1.0]], ['2, k, 19', [0.2107398, -0.9664343, 1.0]], ['2, k, 20', [0.144791, -0.0836542, 1.0]], ['2, k, 21', [-0.4173084, -0.6411783, 1.0]], ['2, k, 22', [-0.3506078, -0.5754139, 1.0]], ['2, k, 23', [0.1132118, -0.2619683, 1.0]], ['2, k, 24', [0.1243843, -0.342534, 1.0]]]
[['2, k, 0', [0.1337667, -0.4804124, 1.0]], ['2, k, 1', [0.1389599, -0.2521338, 1.0]], ['2, k, 2', [0.1455743, -0.02796427, 1.0]], ['2, k, 3', [0.1705994, 0.107179, 1.0]], ['2, k, 4', [-0.04194108, -0.1076482, 1.0]], ['2, k, 5', [-0.1723889, -0.3282801, 1.0]], ['2, k, 6', [-0.302656, -0.5422413, 1.0]], ['2, k, 7', [-0.3378734, -0.5868394, 1.0]], ['2, k, 8', [0.3176702, -0.1341534, 1.0]], ['2, k, 9', [0.3962602, -0.3622127, 1.0]], ['2, k, 10', [0.2207418, -0.2975413, 1.0]], ['2, k, 11', [0.1509993, -0.2874797, 1.0]], ['2, k, 12', [0.05413615, -0.4708116, 1.0]], ['2, k, 13', [-0.04576492, -0.5188373, 1.0]], ['2, k, 14', [-0.04242512, -0.9113492, 1.0]], ['2, k, 15', [-0.04009973, -0.9480312, 1.0]], ['2, k, 16', [0.2101545, -0.4776784, 1.0]], ['2, k, 17', [0.2362343, -0.5209883, 1.0]], ['2, k, 18', [0.2134134, -0.9298078, 1.0]], ['2, k, 19', [0.2120463, -0.9664717, 1.0]], ['2, k, 20', [0.144274, -0.08350971, 1.0]], ['2, k, 21', [-0.3825199, -0.6607108, 1.0]], ['2, k, 22', [-0.3726923, -0.6170142, 1.0]], ['2, k, 23', [0.1155948, -0.2610445, 1.0]], ['2, k, 24', [0.1201398, -0.34036, 1.0]]]
[['2, k, 0', [0.1322055, -0.4804373, 1.0]], ['2, k, 1', [0.1384259, -0.2520491, 1.0]], ['2, k, 2', [0.1456995, -0.02786249, 1.0]], ['2, k, 3', [0.1697056, 0.1077527, 1.0]], ['2, k, 4', [-0.04140868, -0.108119, 1.0]], ['2, k, 5', [-0.1643257, -0.3329832, 1.0]], ['2, k, 6', [-0.2933278, -0.5484764, 1.0]], ['2, k, 7', [-0.3216331, -0.6118428, 1.0]], ['2, k, 8', [0.3180066, -0.133484, 1.0]], ['2, k, 9', [0.397339, -0.3625381, 1.0]], ['2, k, 10', [0.2204464, -0.2986211, 1.0]], ['2, k, 11', [0.1518477, -0.2898983, 1.0]], ['2, k, 12', [0.05189283, -0.4704389, 1.0]], ['2, k, 13', [-0.04576074, -0.5185834, 1.0]], ['2, k, 14', [-0.04222762, -0.9113867, 1.0]], ['2, k, 15', [-0.03918503, -0.9479048, 1.0]], ['2, k, 16', [0.2091331, -0.4779476, 1.0]], ['2, k, 17', [0.2362213, -0.5209981, 1.0]], ['2, k, 18', [0.2134274, -0.9297869, 1.0]], ['2, k, 19', [0.2127801, -0.966289, 1.0]], ['2, k, 20', [0.1441759, -0.08340191, 1.0]], ['2, k, 21', [-0.3674495, -0.6880816, 1.0]], ['2, k, 22', [-0.3420717, -0.6314957, 1.0]], ['2, k, 23', [0.1194106, -0.2659562, 1.0]], ['2, k, 24', [0.1263025, -0.3439622, 1.0]]]
[['2, k, 0', [0.1303165, -0.4811969, 1.0]], ['2, k, 1', [0.1381541, -0.2520595, 1.0]], ['2, k, 2', [0.1463375, -0.02732719, 1.0]], ['2, k, 3', [0.1686378, 0.1078783, 1.0]], ['2, k, 4', [-0.04079261, -0.1086591, 1.0]], ['2, k, 5', [-0.1547636, -0.3381603, 1.0]], ['2, k, 6', [-0.2719103, -0.5600356, 1.0]], ['2, k, 7', [-0.300551, -0.6235871, 1.0]], ['2, k, 8', [0.317538, -0.1327135, 1.0]], ['2, k, 9', [0.3979112, -0.3630131, 1.0]], ['2, k, 10', [0.2207662, -0.2992233, 1.0]], ['2, k, 11', [0.153114, -0.287542, 1.0]], ['2, k, 12', [0.04975509, -0.4709971, 1.0]], ['2, k, 13', [-0.04569011, -0.5186106, 1.0]], ['2, k, 14', [-0.04212009, -0.9122124, 1.0]], ['2, k, 15', [-0.03881683, -0.9486157, 1.0]], ['2, k, 16', [0.2075289, -0.4788491, 1.0]], ['2, k, 17', [0.2362687, -0.5210044, 1.0]], ['2, k, 18', [0.2134342, -0.9297811, 1.0]], ['2, k, 19', [0.2130493, -0.9661744, 1.0]], ['2, k, 20', [0.1445234, -0.08302311, 1.0]], ['2, k, 21', [-0.3419105, -0.6973331, 1.0]], ['2, k, 22', [-0.307219, -0.565815, 1.0]], ['2, k, 23', [0.1217818, -0.2693954, 1.0]], ['2, k, 24', [0.1464272, -0.3200821, 1.0]]]
[['2, k, 0', [0.1348682, -0.484158, 1.0]], ['2, k, 1', [0.14054, -0.2531851, 1.0]], ['2, k, 2', [0.1467872, -0.02735115, 1.0]], ['2, k, 3', [0.1679463, 0.1082278, 1.0]], ['2, k, 4', [-0.03795559, -0.1102042, 1.0]], ['2, k, 5', [-0.1489444, -0.3412608, 1.0]], ['2, k, 6', [-0.2651665, -0.5624656, 1.0]], ['2, k, 7', [-0.2989779, -0.6281728, 1.0]], ['2, k, 8', [0.3186497, -0.1307587, 1.0]], ['2, k, 9', [0.4079855, -0.3582811, 1.0]], ['2, k, 10', [0.2249991, -0.3028578, 1.0]], ['2, k, 11', [0.1594468, -0.2955055, 1.0]], ['2, k, 12', [0.05547156, -0.474516, 1.0]], ['2, k, 13', [-0.04537198, -0.518963, 1.0]], ['2, k, 14', [-0.04524837, -0.9117691, 1.0]], ['2, k, 15', [-0.04096358, -0.9480601, 1.0]], ['2, k, 16', [0.2108194, -0.4813565, 1.0]], ['2, k, 17', [0.2364828, -0.5209583, 1.0]], ['2, k, 18', [0.2131951, -0.9296132, 1.0]], ['2, k, 19', [0.2137493, -0.965866, 1.0]], ['2, k, 20', [0.145324, -0.08325922, 1.0]], ['2, k, 21', [-0.3355199, -0.7047887, 1.0]], ['2, k, 22', [-0.3223289, -0.6133304, 1.0]], ['2, k, 23', [0.1260282, -0.2686524, 1.0]], ['2, k, 24', [0.1388364, -0.3493796, 1.0]]]
